energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-3.47873937,2.45538737,0.36107744,0.49212853,0.00029327,1.11474363,0.01285419,0.18863378,2.14554769,0.46398268
-3.47273637,2.42894154,0.36644226,0.49289895,0.00029428,1.09658976,0.01285709,0.19395045,2.10496110,0.45746916
-3.46673337,2.40381659,0.37240962,0.49484280,0.00029797,1.07844647,0.01288555,0.19944405,2.06328716,0.45120818
-3.46073037,2.37965373,0.37880443,0.49779641,0.00030397,1.06023418,0.01293627,0.20497947,2.02072771,0.44512185
-3.45472736,2.35605920,0.38542806,0.50155125,0.00031188,1.04188478,0.01300591,0.21041470,1.97750211,0.43913424
-3.44872436,2.33260885,0.39206297,0.50586084,0.00032131,1.02333947,0.01309110,0.21560399,1.93383659,0.43317134
-3.44272136,2.30885801,0.39847875,0.51044965,0.00033186,1.00454826,0.01318849,0.22040147,1.88995727,0.42716170
-3.43671836,2.28435598,0.40443942,0.51502360,0.00034316,0.98547101,0.01329479,0.22466526,1.84608666,0.42103789
-3.43071536,2.25866454,0.40971152,0.51928160,0.00035485,0.96607993,0.01340686,0.22826190,1.80244370,0.41473852
-3.42471236,2.23137914,0.41407281,0.52292780,0.00036660,0.94636314,0.01352186,0.23107071,1.75924658,0.40821070
-3.41870935,2.20215115,0.41732089,0.52568371,0.00037813,0.92632886,0.01363729,0.23298809,1.71671767,0.40141281
-3.41270635,2.17070974,0.41928144,0.52729984,0.00038919,0.90600962,0.01375118,0.23393136,1.67508932,0.39431716
-3.40670335,2.13688141,0.41981558,0.52756616,0.00039959,0.88546592,0.01386210,0.23384203,1.63460957,0.38691241
-3.40070035,2.10060579,0.41882597,0.52632092,0.00040918,0.86478885,0.01396932,0.23268824,1.59554654,0.37920531
-3.39469735,2.06194631,0.41626130,0.52345742,0.00041787,0.84410108,0.01407278,0.23046623,1.55819070,0.37122179
-3.38869435,2.02109461,0.41211899,0.51892841,0.00042562,0.82355591,0.01417308,0.22720082,1.52285397,0.36300696
-3.38269135,1.97836839,0.40644587,0.51274809,0.00043245,0.80333421,0.01427146,0.22294475,1.48986552,0.35462414
-3.37668834,1.93420232,0.39933701,0.50499149,0.00043840,0.78363921,0.01436967,0.21777697,1.45956386,0.34615274
-3.37068534,1.88913265,0.39093265,0.49579160,0.00044357,0.76468922,0.01446979,0.21179999,1.43228550,0.33768519
-3.36468234,1.84377622,0.38141365,0.48533442,0.00044808,0.74670872,0.01457407,0.20513631,1.40835088,0.32932292
-3.35867934,1.79880524,0.37099550,0.47385230,0.00045207,0.72991821,0.01468471,0.19792421,1.38804808,0.32117178
-3.35267634,1.75491932,0.35992165,0.46161617,0.00045569,0.71452343,0.01480359,0.19031315,1.37161574,0.31333698
-3.34667334,1.71281658,0.34845628,0.44892714,0.00045910,0.70070451,0.01493207,0.18245887,1.35922608,0.30591794
-3.34067034,1.67316566,0.33687710,0.43610812,0.00046245,0.68860595,0.01507076,0.17451854,1.35096955,0.29900345
-3.33466733,1.63658033,0.32546867,0.42349584,0.00046588,0.67832777,0.01521937,0.16664620,1.34684206,0.29266719
-3.32866433,1.60359843,0.31451647,0.41143400,0.00046953,0.66991864,0.01537654,0.15898857,1.34673613,0.28696414
-3.32266133,1.57466623,0.30430215,0.40026780,0.00047350,0.66337131,0.01553982,0.15168153,1.35043665,0.28192799
-3.31665833,1.55012926,0.29510009,0.39034013,0.00047789,0.65862069,0.01570564,0.14484735,1.35762180,0.27756965
-3.31065533,1.53022993,0.28717543,0.38198957,0.00048279,0.65554474,0.01586943,0.13859267,1.36786945,0.27387701
-3.30465233,1.51511204,0.28078354,0.37555027,0.00048826,0.65396806,0.01602573,0.13300743,1.38066886,0.27081601
-3.29864932,1.50483157,0.27617072,0.37135331,0.00049438,0.65366811,0.01616844,0.12816446,1.39543723,0.26833273
-3.29264632,1.49937290,0.27357598,0.36972950,0.00050124,0.65438357,0.01629110,0.12412000,1.41154028,0.26635663
-3.28664332,1.49866915,0.27323353,0.37101294,0.00050894,0.65582450,0.01638716,0.12091470,1.42831589,0.26480455
-3.28064032,1.50262518,0.27537560,0.37554486,0.00051759,0.65768362,0.01645039,0.11857526,1.44509959,0.26358520
-3.27463732,1.51114147,0.28023507,0.38367727,0.00052737,0.65964820,0.01647515,0.11711639,1.46125051,0.26260405
-3.26863432,1.52413718,0.28804755,0.39577556,0.00053849,0.66141195,0.01645677,0.11654297,1.47617665,0.26176814
-3.26263132,1.54157081,0.29905252,0.41221972,0.00055119,0.66268623,0.01639182,0.11685238,1.48935804,0.26099062
-3.25662831,1.56345690,0.31349296,0.43340344,0.00056578,0.66321026,0.01627831,0.11803665,1.50036692,0.26019487
-3.25062531,1.58987766,0.33161343,0.45973074,0.00058261,0.66275977,0.01611593,0.12008452,1.50888394,0.25931781
-3.24462231,1.62098872,0.35365625,0.49160998,0.00060208,0.66115386,0.01590607,0.12298322,1.51470989,0.25831239
-3.23861931,1.65701846,0.37985578,0.52944494,0.00062461,0.65825990,0.01565185,0.12671990,1.51777259,0.25714916
-3.23261631,1.69826102,0.41043086,0.57362318,0.00065064,0.65399653,0.01535804,0.13128270,1.51812898,0.25581691
-3.22661331,1.74506330,0.44557570,0.62450199,0.00068060,0.64833462,0.01503090,0.13666145,1.51596256,0.25432227
-3.22061031,1.79780675,0.48544945,0.68239231,0.00071492,0.64129653,0.01467793,0.14284797,1.51157669,0.25268856
-3.21460730,1.85688497,0.53016500,0.74754127,0.00075395,0.63295390,0.01430759,0.14983602,1.50538432,0.25095389
-3.20860430,1.92267842,0.57977756,0.82011422,0.00079799,0.62342409,0.01392895,0.15762103,1.49789481,0.24916866
-3.20260130,1.99552765,0.63427365,0.90017707,0.00084724,0.61286572,0.01355133,0.16619941,1.48969867,0.24739269
-3.19659830,2.07570660,0.69356107,0.98767988,0.00090179,0.60147348,0.01318393,0.17556781,1.48145079,0.24569210
-3.19059530,2.16339729,0.75746062,1.08244264,0.00096157,0.58947248,0.01283544,0.18572215,1.47385285,0.24413616
-3.18459230,2.25866731,0.82570004,1.18414421,0.00102638,0.57711233,0.01251374,0.19665656,1.46763538,0.24279419
-3.17858929,2.36145112,0.89791077,1.29231513,0.00109582,0.56466107,0.01222560,0.20836222,1.46353983,0.24173266
-3.17258629,2.47153603,0.97362772,1.40633499,0.00116935,0.55239898,0.01197639,0.22082625,1.46230091,0.24101267
-3.16658329,2.58855339,1.05229250,1.52543472,0.00124625,0.54061239,0.01176999,0.23403054,1.46462915,0.24068770
-3.16058029,2.71197530,1.13325995,1.64870413,0.00132564,0.52958737,0.01160863,0.24795057,1.47119385,0.24080183
-3.15457729,2.84111665,1.21580793,1.77510458,0.00140649,0.51960339,0.01149283,0.26255432,1.48260617,0.24138828
-3.14857429,2.97514222,1.29915004,1.90348655,0.00148765,0.51092674,0.01142152,0.27780123,1.49940246,0.24246843
-3.14257129,3.11307837,1.38245078,2.03261158,0.00156790,0.50380392,0.01139204,0.29364117,1.52202761,0.24405108
-3.13656828,3.25382845,1.46484259,2.16117787,0.00164593,0.49845481,0.01140038,0.31001353,1.55081866,0.24613212
-3.13056528,3.39619131,1.54544410,2.28784872,0.00172043,0.49506591,0.01144128,0.32684641,1.58598869,0.24869437
-3.12456228,3.53888192,1.62337879,2.41128268,0.00179010,0.49378356,0.01150858,0.34405598,1.62761144,0.25170769
-3.11855928,3.68055347,1.69779336,2.53016455,0.00185371,0.49470755,0.01159535,0.36154601,1.67560717,0.25512927
-3.11255628,3.81982010,1.76787529,2.64323603,0.00191011,0.49788523,0.01169425,0.37920761,1.72973035,0.25890406
-3.10655328,3.95527988,1.83286870,2.74932506,0.00195830,0.50330647,0.01179773,0.39691930,1.78956001,0.26296548
-3.10055028,4.08553749,1.89208837,2.84737294,0.00199741,0.51089981,0.01189833,0.41454742,1.85449371,0.26723613
-3.09454727,4.20922647,1.94493135,2.93645845,0.00202679,0.52053009,0.01198884,0.43194698,1.92374585,0.27162886
-3.08854427,4.32503083,1.99088620,3.01581838,0.00204597,0.53199785,0.01206259,0.44896289,1.99635133,0.27604796
-3.08254127,4.43170615,2.02953971,3.08486393,0.00205470,0.54504080,0.01211354,0.46543180,2.07117520,0.28039066
-3.07653827,4.52810004,2.06058130,3.14319277,0.00205296,0.55933753,0.01213645,0.48118432,2.14692876,0.28454887
-3.07053527,4.61317218,2.08380528,3.19059655,0.00204092,0.57451346,0.01212698,0.49604786,2.22219245,0.28841117
-3.06453227,4.68601373,2.09911123,3.22706393,0.00201896,0.59014913,0.01208174,0.50984989,2.29544526,0.29186516
-3.05852926,4.74586610,2.10650296,3.25277903,0.00198765,0.60579053,0.01199834,0.52242158,2.36510033,0.29479998
-3.05252626,4.79213874,2.10608608,3.26811568,0.00194771,0.62096134,0.01187539,0.53360174,2.42954571,0.29710907
-3.04652326,4.82442542,2.09806470,3.27362745,0.00190003,0.63517651,0.01171243,0.54324103,2.48718912,0.29869305
-3.04052026,4.84251838,2.08273721,3.27003384,0.00184558,0.64795689,0.01150996,0.55120601,2.53650513,0.29946269
-3.03451726,4.84641954,2.06049127,3.25820279,0.00178543,0.65884411,0.01126934,0.55738321,2.57608283,0.29934171
-3.02851426,4.83634785,2.03179806,3.23912969,0.00172071,0.66741529,0.01099268,0.56168273,2.60467208,0.29826952
-3.02251126,4.81274193,1.99720552,3.21391345,0.00165257,0.67329674,0.01068284,0.56404139,2.62122617,0.29620355
-3.01650825,4.77625701,1.95733062,3.18372955,0.00158218,0.67617628,0.01034325,0.56442520,2.62493898,0.29312117
-3.01050525,4.72775556,1.91285024,3.14980090,0.00151069,0.67581336,0.00997789,0.56283095,2.61527473,0.28902110
-3.00450225,4.66829112,1.86449069,3.11336670,0.00143920,0.67204671,0.00959112,0.55928690,2.59198885,0.28392410
-2.99849925,4.59908521,1.81301567,3.07565005,0.00136880,0.66479908,0.00918763,0.55385247,2.55513881,0.27787308
-2.99249625,4.52149759,1.75921264,3.03782501,0.00130047,0.65407890,0.00877233,0.54661689,2.50508434,0.27093234
-2.98649325,4.43699045,1.70387785,3.00098410,0.00123513,0.63997882,0.00835022,0.53769691,2.44247684,0.26318618
-2.98049025,4.34708784,1.64780013,2.96610700,0.00117362,0.62267119,0.00792632,0.52723357,2.36823842,0.25473678
-2.97448724,4.25333159,1.59174400,2.93403179,0.00111667,0.60240075,0.00750554,0.51538826,2.28353156,0.24570151
-2.96848424,4.15723577,1.53643259,2.90542976,0.00106492,0.57947499,0.00709261,0.50233814,2.18972073,0.23620970
-2.96248124,4.06024151,1.48253113,2.88078491,0.00101890,0.55425254,0.00669198,0.48827123,2.08832774,0.22639911
-2.95647824,3.96367456,1.43063159,2.86037925,0.00097904,0.52713022,0.00630772,0.47338130,1.98098294,0.21641214
-2.95047524,3.86870747,1.38123948,2.84428485,0.00094564,0.49852941,0.00594345,0.45786287,1.86937442,0.20639202
-2.94447224,3.77632858,1.33476327,2.83236333,0.00091891,0.46888228,0.00560228,0.44190640,1.75519738,0.19647915
-2.93846923,3.68731927,1.29150733,2.82427323,0.00089893,0.43861851,0.00528674,0.42569409,1.64010596,0.18680767
-2.93246623,3.60224086,1.25166868,2.81948545,0.00088572,0.40815295,0.00499875,0.40939615,1.52566926,0.17750245
-2.92646323,3.52143179,1.21533799,2.81730639,0.00087915,0.37787486,0.00473961,0.39316796,1.41333323,0.16867656
-2.92046023,3.44501532,1.18250487,2.81690834,0.00087904,0.34813886,0.00450998,0.37714797,1.30438967,0.16042930
-2.91445723,3.37291733,1.15306727,2.81736596,0.00088512,0.31925793,0.00430991,0.36145648,1.19995310,0.15284489
-2.90845423,3.30489320,1.12684467,2.81769763,0.00089705,0.29149854,0.00413884,0.34619528,1.10094591,0.14599170
-2.90245123,3.24056240,1.10359447,2.81691001,0.00091447,0.26507804,0.00399569,0.33144800,1.00809156,0.13992205
-2.89644822,3.17944874,1.08303070,2.81404392,0.00093698,0.24016392,0.00387894,0.31728121,0.92191569,0.13467255
-2.89044522,3.12102428,1.06484431,2.80821973,0.00096416,0.21687508,0.00378663,0.30374597,0.84275401,0.13026481
-2.88444222,3.06475440,1.04872388,2.79868015,0.00099562,0.19528465,0.00371654,0.29087987,0.77076614,0.12670653
-2.87843922,3.01014171,1.03437582,2.78482858,0.00103102,0.17542411,0.00366623,0.27870920,0.70595420,0.12399272
-2.87243622,2.95676650,1.02154316,2.76626131,0.00107002,0.15728835,0.00363314,0.26725132,0.64818467,0.12210710
-2.86643322,2.90432174,1.01002187,2.74279216,0.00111241,0.14084146,0.00361473,0.25651690,0.59721237,0.12102342
-2.86043022,2.85264101,0.99967415,2.71446844,0.00115802,0.12602269,0.00360849,0.24651197,0.55270526,0.12070683
-2.85442721,2.80171793,0.99043803,2.68157759,0.00120678,0.11275258,0.00361209,0.23723976,0.51426878,0.12111500
-2.84842421,2.75171666,0.98233299,2.64464416,0.00125873,0.10093873,0.00362339,0.22870209,0.48146904,0.12219911
-2.84242121,2.70297284,0.97546134,2.60441748,0.00131399,0.09048115,0.00364056,0.22090043,0.45385366,0.12390473
-2.83641821,2.65598563,0.97000559,2.56185041,0.00137278,0.08127706,0.00366203,0.21383652,0.43097013,0.12617243
-2.83041521,2.61140108,0.96622182,2.51807027,0.00143538,0.07322488,0.00368658,0.20751259,0.41238091,0.12893830
-2.82441221,2.56998834,0.96442961,2.47434322,0.00150215,0.06622746,0.00371333,0.20193121,0.39767531,0.13213446
-2.81840920,2.53260964,0.96499897,2.43203339,0.00157349,0.06019458,0.00374171,0.19709486,0.38647811,0.13568939
-2.81240620,2.50018585,0.96833484,2.39255858,0.00164979,0.05504456,0.00377146,0.19300518,0.37845492,0.13952845
-2.80640320,2.47365902,0.97485980,2.35734398,0.00173144,0.05070524,0.00380260,0.18966214,0.37331466,0.14357436
-2.80040020,2.45395357,0.98499564,2.32777567,0.00181880,0.04711419,0.00383536,0.18706299,0.37080937,0.14774794
-2.79439720,2.44193765,0.99914438,2.30515528,0.00191212,0.04421845,0.00387018,0.18520130,0.37073175,0.15196887
-2.78839420,2.43838585,1.01766930,2.29065713,0.00201157,0.04197369,0.00390760,0.18406589,0.37291084,0.15615676
-2.78239120,2.44394461,1.04087655,2.28528907,0.00211715,0.04034308,0.00394826,0.18363994,0.37720618,0.16023225
-2.77638819,2.45910098,1.06899772,2.28985783,0.00222871,0.03929583,0.00399284,0.18390011,0.38350090,0.16411834
-2.77038519,2.48415570,1.10217382,2.30493961,0.00234592,0.03880550,0.00404194,0.18481589,0.39169407,0.16774176
-2.76438219,2.51920099,1.14044114,2.33085643,0.00246821,0.03884837,0.00409614,0.18634909,0.40169267,0.17103431
-2.75837919,2.56410336,1.18371911,2.36765864,0.00259481,0.03940161,0.00415586,0.18845345,0.41340353,0.17393420
-2.75237619,2.61849195,1.23180079,2.41511370,0.00272472,0.04044168,0.00422134,0.19107450,0.42672558,0.17638724
-2.74637319,2.68175233,1.28434607,2.47270165,0.00285669,0.04194277,0.00429265,0.19414968,0.44154263,0.17834780
-2.74037019,2.75302628,1.34087811,2.53961704,0.00298930,0.04387553,0.00436958,0.19760852,0.45771710,0.17977957
-2.73436718,2.83121737,1.40078322,2.61477778,0.00312089,0.04620596,0.00445168,0.20137323,0.47508490,0.18065596
-2.72836418,2.91500284,1.46331465,2.69684071,0.00324966,0.04889469,0.00453822,0.20535945,0.49345164,0.18096023
-2.72236118,3.00285184,1.52760043,2.78422397,0.00337367,0.05189657,0.00462815,0.20947722,0.51259061,0.18068525
-2.71635818,3.09305001,1.59265551,2.87513629,0.00349090,0.05516059,0.00472016,0.21363239,0.53224255,0.17983305
-2.71035518,3.18373061,1.65739833,2.96761269,0.00359930,0.05863021,0.00481266,0.21772811,0.55211731,0.17841403
-2.70435218,3.27291190,1.72067177,3.05955667,0.00369684,0.06224406,0.00490378,0.22166672,0.57189764,0.17644605
-2.69834917,3.35854046,1.78126815,3.14878792,0.00378158,0.06593696,0.00499145,0.22535186,0.59124494,0.17395336
-2.69234617,3.43853963,1.83795797,3.23309511,0.00385174,0.06964125,0.00507344,0.22869075,0.60980692,0.17096551
-2.68634317,3.51086232,1.88952156,3.31029229,0.00390576,0.07328847,0.00514738,0.23159667,0.62722690,0.16751626
-2.68034017,3.57354654,1.93478293,3.37827784,0.00394232,0.07681114,0.00521089,0.23399146,0.64315447,0.16364258
-2.67433717,3.62477229,1.97264460,3.43509393,0.00396048,0.08014471,0.00526161,0.23580800,0.65725714,0.15938378
-2.66833417,3.66291770,2.00212213,3.47898485,0.00395964,0.08322960,0.00529729,0.23699256,0.66923233,0.15478088
-2.66233117,3.68661236,2.02237717,3.50845184,0.00393963,0.08601307,0.00531591,0.23750685,0.67881931,0.14987601
-2.65632816,3.69478557,2.03274733,3.52230255,0.00390072,0.08845111,0.00531573,0.23732973,0.68581039,0.14471214
-2.65032516,3.68670731,2.03277178,3.51969273,0.00384360,0.09050991,0.00529541,0.23645835,0.69006079,0.13933286
-2.64432216,3.66202002,2.02221120,3.50015845,0.00376941,0.09216717,0.00525403,0.23490877,0.69149667,0.13378231
-2.63831916,3.62075929,2.00106095,3.46363716,0.00367971,0.09341290,0.00519121,0.23271586,0.69012078,0.12810519
-2.63231616,3.56336223,1.96955695,3.41047633,0.00357642,0.09424988,0.00510713,0.22993248,0.68601535,0.12234673
-2.62631316,3.49066281,1.92817349,3.34142915,0.00346178,0.09469352,0.00500255,0.22662797,0.67934201,0.11655270
-2.62031016,3.40387390,1.87761323,3.25763708,0.00333829,0.09477138,0.00487886,0.22288597,0.67033859,0.11076927
-2.61430715,3.30455655,1.81878941,3.16059973,0.00320862,0.09452211,0.00473802,0.21880158,0.65931283,0.10504277
-2.60830415,3.19457756,1.75280117,3.05213336,0.00307554,0.09399401,0.00458260,0.21447810,0.64663327,0.09941935
-2.60230115,3.07605696,1.68090279,2.93431933,0.00294182,0.09324323,0.00441564,0.21002334,0.63271764,0.09394445
-2.59629815,2.95130759,1.60446827,2.80944488,0.00281015,0.09233166,0.00424068,0.20554579,0.61801928,0.08866215
-2.59029515,2.82276917,1.52495265,2.67993837,0.00268305,0.09132469,0.00406160,0.20115081,0.60301210,0.08361443
-2.58429215,2.69293963,1.44385166,2.54830171,0.00256280,0.09028880,0.00388261,0.19693690,0.58817484,0.07884030
-2.57828914,2.56430626,1.36266124,2.41704247,0.00245136,0.08928921,0.00370808,0.19299242,0.57397528,0.07437500
-2.57228614,2.43927940,1.28283864,2.28860827,0.00235033,0.08838769,0.00354245,0.18939271,0.56085503,0.07024911
-2.56628314,2.32013106,1.20576617,2.16532550,0.00226088,0.08764052,0.00339015,0.18619791,0.54921566,0.06648781
-2.56028014,2.20894021,1.13271909,2.04934449,0.00218375,0.08709676,0.00325549,0.18345141,0.53940656,0.06311026
-2.55427714,2.10754654,1.06483820,1.94259230,0.00211925,0.08679688,0.00314252,0.18117908,0.53171508,0.06012912
-2.54827414,2.01751349,1.00310796,1.84673439,0.00206723,0.08677175,0.00305498,0.17938926,0.52635928,0.05755029
-2.54227114,1.94010119,0.94834034,1.76314539,0.00202713,0.08704206,0.00299619,0.17807341,0.52348327,0.05537287
-2.53626813,1.87624920,0.90116436,1.69288922,0.00199802,0.08761814,0.00296896,0.17720745,0.52315551,0.05358931
-2.53026513,1.82656873,0.86202112,1.63670811,0.00197863,0.08850006,0.00297554,0.17675359,0.52536955,0.05218587
-2.52426213,1.79134350,0.83116392,1.59501988,0.00196745,0.08967821,0.00301756,0.17666258,0.53004735,0.05114322
-2.51825913,1.77053834,0.80866278,1.56792266,0.00196273,0.09113401,0.00309597,0.17687619,0.53704461,0.05043723
-2.51225613,1.76381420,0.79441273,1.55520593,0.00196264,0.09284093,0.00321099,0.17732987,0.54615791,0.05003988
-2.50625313,1.77054863,0.78814521,1.55636707,0.00196527,0.09476558,0.00336214,0.17795531,0.55713302,0.04992038
-2.50025013,1.78986045,0.78944176,1.57063223,0.00196874,0.09686898,0.00354815,0.17868298,0.56967416,0.05004617
-2.49424712,1.82063754,0.79774959,1.59698088,0.00197124,0.09910772,0.00376703,0.17944431,0.58345365,0.05038410
-2.48824412,1.86156722,0.81239829,1.63417321,0.00197113,0.10143525,0.00401604,0.18017369,0.59812158,0.05090150
-2.48224112,1.91116816,0.83261750,1.68077993,0.00196695,0.10380301,0.00429177,0.18081005,0.61331529,0.05156715
-2.47623812,1.96782376,0.85755500,1.73521403,0.00195749,0.10616150,0.00459014,0.18129814,0.62866823,0.05235225
-2.47023512,2.02981637,0.88629529,1.79576430,0.00194179,0.10846128,0.00490647,0.18158943,0.64381814,0.05323118
-2.46423212,2.09536239,0.91787826,1.86063036,0.00191917,0.11065391,0.00523563,0.18164271,0.65841450,0.05418219
-2.45822911,2.16264788,0.95131812,1.92795897,0.00188926,0.11269267,0.00557205,0.18142446,0.67212499,0.05518789
-2.45222611,2.22986461,0.98562235,1.99588150,0.00185193,0.11453342,0.00590990,0.18090903,0.68464126,0.05623565
-2.44622311,2.29524637,1.01981063,2.06255207,0.00180734,0.11613517,0.00624322,0.18007859,0.69568375,0.05731781
-2.44022011,2.35710485,1.05293367,2.12618590,0.00175587,0.11746085,0.00656601,0.17892311,0.70500596,0.05843178
-2.43421711,2.41386497,1.08409162,2.18509725,0.00169812,0.11847782,0.00687247,0.17744023,0.71239786,0.05958006
-2.42821411,2.46409852,1.11245188,2.23773608,0.00163483,0.11915856,0.00715707,0.17563514,0.71768885,0.06077005
-2.42221111,2.50655560,1.13726580,2.28272239,0.00156690,0.11948120,0.00741474,0.17352044,0.72075003,0.06201387
-2.41620810,2.54019267,1.15788399,2.31887724,0.00149529,0.11943004,0.00764104,0.17111601,0.72149596,0.06332807
-2.41020510,2.56419626,1.17376968,2.34524935,0.00142103,0.11899604,0.00783222,0.16844891,0.71988573,0.06473324
-2.40420210,2.57800132,1.18450955,2.36113605,0.00134516,0.11817721,0.00798543,0.16555311,0.71592342,0.06625362
-2.39819910,2.58130325,1.18982175,2.36609771,0.00126871,0.11697888,0.00809870,0.16246924,0.70965780,0.06791659
-2.39219610,2.57406293,1.18956052,2.35996492,0.00119268,0.11541378,0.00817110,0.15924411,0.70118119,0.06975221
-2.38619310,2.55650411,1.18371727,2.34283778,0.00111799,0.11350203,0.00820268,0.15593015,0.69062743,0.07179267
-2.38019010,2.52910316,1.17241778,2.31507718,0.00104550,0.11127088,0.00819456,0.15258455,0.67816896,0.07407169
-2.37418709,2.49257105,1.15591566,2.27728824,0.00097599,0.10875422,0.00814878,0.14926820,0.66401291,0.07662400
-2.36818409,2.44782836,1.13458207,2.23029647,0.00091016,0.10599190,0.00806834,0.14604442,0.64839634,0.07948464
-2.36218109,2.39597392,1.10889225,2.17511741,0.00084860,0.10302886,0.00795702,0.14297740,0.63158058,0.08268844
-2.35617809,2.33824843,1.07940902,2.11292115,0.00079184,0.09991406,0.00781931,0.14013054,0.61384502,0.08626927
-2.35017509,2.27599433,1.04676425,2.04499302,0.00074033,0.09669921,0.00766022,0.13756457,0.59548034,0.09025950
-2.34417209,2.21061367,1.01163861,1.97269209,0.00069447,0.09343753,0.00748514,0.13533565,0.57678151,0.09468925
-2.33816908,2.14352553,0.97474081,1.89740925,0.00065456,0.09018230,0.00729969,0.13349345,0.55804079,0.09958578
-2.33216608,2.07612471,0.93678674,1.82052646,0.00062089,0.08698552,0.00710953,0.13207935,0.53954099,0.10497282
-2.32616308,2.00974336,0.89847956,1.74337883,0.00059367,0.08389663,0.00692017,0.13112476,0.52154923,0.11086985
-2.32016008,1.94561670,0.86049138,1.66722074,0.00057310,0.08096126,0.00673688,0.13064981,0.50431140,0.11729147
-2.31415708,1.88485417,0.82344701,1.59319727,0.00055932,0.07822022,0.00656448,0.13066231,0.48804758,0.12424667
-2.30815408,1.82841675,0.78791051,1.52232162,0.00055244,0.07570868,0.00640727,0.13115709,0.47294842,0.13173819
-2.30215108,1.77710085,0.75437454,1.45545904,0.00055253,0.07345552,0.00626888,0.13211588,0.45917264,0.13976179
-2.29614807,1.73152893,0.72325306,1.39331726,0.00055961,0.07148298,0.00615225,0.13350756,0.44684560,0.14830561
-2.29014507,1.69214674,0.69487705,1.33644337,0.00057365,0.06980645,0.00605954,0.13528895,0.43605891,0.15734957
-2.28414207,1.65922654,0.66949335,1.28522649,0.00059455,0.06843457,0.00599209,0.13740601,0.42687100,0.16686472
-2.27813907,1.63287568,0.64726625,1.23990557,0.00062217,0.06736947,0.00595046,0.13979545,0.41930836,0.17681277
-2.27213607,1.61304958,0.62828157,1.20058141,0.00065626,0.06660715,0.00593442,0.14238668,0.41336752,0.18714570
-2.26613307,1.59956822,0.61255273,1.16723187,0.00069648,0.06613804,0.00594297,0.14510404,0.40901737,0.19780550
-2.26013007,1.59213492,0.60002839,1.13972920,0.00074241,0.06594760,0.00597442,0.14786914,0.40620180,0.20872416
-2.25412706,1.59035660,0.59060121,1.11785852,0.00079353,0.06601699,0.00602648,0.15060335,0.40484241,0.21982378
-2.24812406,1.59376449,0.58411721,1.10133652,0.00084919,0.06632375,0.00609627,0.15323025,0.40484128,0.23101716
-2.24212106,1.60183449,0.58038531,1.08982944,0.00090864,0.06684245,0.00618048,0.15567791,0.40608366,0.24220850
-2.23611806,1.61400657,0.57918683,1.08296987,0.00097105,0.06754535,0.00627545,0.15788109,0.40844053,0.25329465
-2.23011506,1.62970267,0.58028434,1.08037163,0.00103547,0.06840299,0.00637727,0.15978304,0.41177110,0.26416657
-2.22411206,1.64834283,0.58342997,1.08164265,0.00110088,0.06938475,0.00648190,0.16133708,0.41592525,0.27471136
-2.21810905,1.66935926,0.58837268,1.08639543,0.00116619,0.07045936,0.00658529,0.16250775,0.42074595,0.28481448
-2.21210605,1.69220839,0.59486465,1.09425533,0.00123028,0.07159542,0.00668349,0.16327168,0.42607181,0.29436243
-2.20610305,1.71638091,0.60266660,1.10486646,0.00129204,0.07276181,0.00677274,0.16361794,0.43173975,0.30324563
-2.20010005,1.74140993,0.61155209,1.11789575,0.00135033,0.07392819,0.00684964,0.16354811,0.43758786,0.31136161
-2.19409705,1.76687729,0.62131084,1.13303512,0.00140412,0.07506546,0.00691117,0.16307601,0.44345858,0.31861814
-2.18809405,1.79241847,0.63175121,1.15000230,0.00145245,0.07614621,0.00695486,0.16222707,0.44920203,0.32493644
-2.18209105,1.81772599,0.64270185,1.16854046,0.00149447,0.07714524,0.00697882,0.16103751,0.45467969,0.33025426
-2.17608804,1.84255169,0.65401271,1.18841713,0.00152952,0.07804006,0.00698182,0.15955325,0.45976808,0.33452854
-2.17008504,1.86670778,0.66555548,1.20942258,0.00155711,0.07881136,0.00696335,0.15782870,0.46436262,0.33773783
-2.16408204,1.89006708,0.67722365,1.23136803,0.00157698,0.07944357,0.00692362,0.15592542,0.46838124,0.33988398
-2.15807904,1.91256218,0.68893213,1.25408380,0.00158911,0.07992525,0.00686359,0.15391070,0.47176786,0.34099328
-2.15207604,1.93418375,0.70061668,1.27741772,0.00159373,0.08024955,0.00678496,0.15185612,0.47449526,0.34111679
-2.14607304,1.95497791,0.71223306,1.30123376,0.00159132,0.08041453,0.00669009,0.14983609,0.47656747,0.34032989
-2.14007004,1.97504262,0.72375601,1.32541101,0.00158262,0.08042340,0.00658200,0.14792633,0.47802121,0.33873091
-2.13406703,1.99452311,0.73517801,1.34984293,0.00156861,0.08028457,0.00646423,0.14620244,0.47892637,0.33643900
-2.12806403,2.01360610,0.74650777,1.37443686,0.00155046,0.08001162,0.00634076,0.14473839,0.47938546,0.33359115
-2.12206103,2.03251295,0.75776853,1.39911359,0.00152956,0.07962311,0.00621590,0.14360505,0.47953170,0.33033844
-2.11605803,2.05149150,0.76899592,1.42380685,0.00150742,0.07914208,0.00609414,0.14286869,0.47952601,0.32684168
