energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Na_s_up,Na_s_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-4.00700350,0.69653455,-0.27515822,0.01486605,-0.01579947,0.01598213,-0.00981393,0.16439465,-0.06462890,0.24765568,-0.07384359,0.10419478,-0.05510676,0.00150399,-0.00136927,0.40447381,-0.16380527
-4.00100050,0.75074260,-0.29746195,0.01436752,-0.01562293,0.01743877,-0.01006434,0.17715132,-0.07082155,0.27148294,-0.08172085,0.10850544,-0.05946585,0.00149175,-0.00136314,0.43444504,-0.17694731
-3.99499750,0.80662801,-0.32261232,0.01379328,-0.01534574,0.01900631,-0.01054546,0.19019784,-0.07773398,0.29644237,-0.09097327,0.11241943,-0.06407228,0.00147384,-0.00135442,0.46517404,-0.19141699
-3.98899450,0.86392745,-0.35062862,0.01315457,-0.01497376,0.02068087,-0.01124736,0.20345674,-0.08536298,0.32243186,-0.10160319,0.11588074,-0.06889687,0.00145069,-0.00134294,0.49650313,-0.20724752
-3.98299150,0.92235781,-0.38151831,0.01246348,-0.01451484,0.02245883,-0.01216051,0.21684656,-0.09369987,0.34933946,-0.11360794,0.11884152,-0.07390469,0.00142288,-0.00132866,0.52825905,-0.22446551
-3.97698849,0.98161841,-0.41527279,0.01173258,-0.01397849,0.02433662,-0.01327563,0.23028270,-0.10272953,0.37704508,-0.12697875,0.12126312,-0.07905446,0.00139112,-0.00131171,0.56025390,-0.24308836
-3.97098549,1.04139435,-0.45186317,0.01097444,-0.01337549,0.02631041,-0.01458354,0.24367845,-0.11242970,0.40542273,-0.14169961,0.12311706,-0.08429838,0.00135625,-0.00129230,0.59228688,-0.26312163
-3.96498249,1.10136107,-0.49123606,0.01020138,-0.01271757,0.02837587,-0.01607493,0.25694628,-0.12277028,0.43434349,-0.15774605,0.12438562,-0.08958230,0.00131917,-0.00127075,0.62414675,-0.28455657
-3.95897949,1.16119029,-0.53330966,0.00942505,-0.01201696,0.03052793,-0.01774007,0.26999932,-0.13371285,0.46367899,-0.17508382,0.12506211,-0.09484623,0.00128088,-0.00124738,0.65561527,-0.30736767
-3.95297649,1.22055730,-0.57797000,0.00865621,-0.01128602,0.03276064,-0.01956858,0.28275311,-0.14521028,0.49330552,-0.19366758,0.12515090,-0.10002525,0.00124242,-0.00122258,0.68647148,-0.33151052
-3.94697349,1.27914956,-0.62506778,0.00790449,-0.01053689,0.03506707,-0.02154909,0.29512763,-0.15720655,0.52310858,-0.21343962,0.12466700,-0.10505076,0.00120487,-0.00119670,0.71649687,-0.35691977
-3.94097049,1.33667637,-0.67441555,0.00717820,-0.00978114,0.03743930,-0.02366901,0.30704949,-0.16963676,0.55298773,-0.23432861,0.12363536,-0.10985202,0.00116931,-0.00117009,0.74548138,-0.38350755
-3.93496748,1.39287939,-0.72578566,0.00648427,-0.00902949,0.03986858,-0.02591424,0.31845439,-0.18242719,0.58286158,-0.25624848,0.12208995,-0.11435792,0.00113687,-0.00114305,0.77322990,-0.41116209
-3.92896448,1.44754355,-0.77890892,0.00582820,-0.00829160,0.04234559,-0.02826899,0.32928960,-0.19549570,0.61267255,-0.27909751,0.12007250,-0.11849892,0.00110865,-0.00111586,0.79956924,-0.43974685
-3.92296148,1.50050780,-0.83347420,0.00521404,-0.00757587,0.04486087,-0.03071566,0.33951654,-0.20875220,0.64239121,-0.30275779,0.11763117,-0.12220900,0.00108577,-0.00108872,0.82435510,-0.46910007
-3.91695848,1.55167518,-0.88912919,0.00464452,-0.00688936,0.04740537,-0.03323478,0.34911324,-0.22209933,0.67201979,-0.32709507,0.11481903,-0.12542767,0.00106932,-0.00106182,0.84747878,-0.49903492
-3.91095548,1.60102129,-0.94548254,0.00412108,-0.00623772,0.04997116,-0.03580505,0.35807655,-0.23543345,0.70159452,-0.35195922,0.11169262,-0.12810176,0.00106040,-0.00103531,0.86887312,-0.52934033
-3.90495248,1.64860074,-1.00210749,0.00364405,-0.00562522,0.05255226,-0.03840359,0.36642404,-0.24864585,0.73118650,-0.37718540,0.10831040,-0.13018708,0.00106007,-0.00100928,0.88851734,-0.55978268
-3.89894947,1.69455063,-1.05854750,0.00321278,-0.00505477,0.05514559,-0.04100620,0.37419530,-0.26162421,0.76090074,-0.40259623,0.10473142,-0.13164976,0.00106937,-0.00098385,0.90644037,-0.59010836
-3.89294647,1.73909058,-1.11432387,0.00282585,-0.00452804,0.05775191,-0.04358791,0.38145254,-0.27425457,0.79087317,-0.42800483,0.10101407,-0.13246724,0.00108934,-0.00095912,0.92272221,-0.62004744
-3.88694347,1.78251882,-1.16894564,0.00248120,-0.00404558,0.06037685,-0.04612358,0.38828051,-0.28642352,0.82126558,-0.45321912,0.09721499,-0.13262892,0.00112095,-0.00093520,0.93749316,-0.64931850
-3.88094047,1.82520404,-1.22192184,0.00217631,-0.00360697,0.06303183,-0.04858874,0.39478534,-0.29802092,0.85225829,-0.47804724,0.09338820,-0.13213638,0.00116515,-0.00091226,0.95093065,-0.67763472
-3.87493747,1.86757306,-1.27277615,0.00190837,-0.00321096,0.06573488,-0.05096051,0.40109249,-0.30894299,0.88404094,-0.50230413,0.08958443,-0.13100326,0.00122281,-0.00089052,0.96325369,-0.70471122
-3.86893447,1.91009438,-1.32106364,0.00167443,-0.00285567,0.06851131,-0.05321877,0.40734378,-0.31909584,0.91680151,-0.52581924,0.08585062,-0.12925471,0.00129477,-0.00087027,0.97471496,-0.73027355
-3.86293147,1.95325832,-1.36638938,0.00147149,-0.00253872,0.07139414,-0.05534730,0.41369339,-0.32839933,0.95071400,-0.54844507,0.08222965,-0.12692658,0.00138175,-0.00085188,0.98559086,-0.75406729
-3.85692846,1.99755445,-1.40842838,0.00129665,-0.00225738,0.07442426,-0.05733509,0.42030307,-0.33679116,0.98592557,-0.57006638,0.07876010,-0.12406430,0.00148438,-0.00083584,0.99616990,-0.77586835
-3.85092546,2.04344723,-1.44694600,0.00114717,-0.00200875,0.07765017,-0.05917766,0.42733673,-0.34423112,1.02254344,-0.59060954,0.07547624,-0.12072163,0.00160319,-0.00082276,1.00673993,-0.79549377
-3.84492246,2.09135131,-1.48181809,0.00102053,-0.00178985,0.08112752,-0.06087831,0.43495454,-0.35070527,1.06062267,-0.61005171,0.07240808,-0.11695919,0.00173855,-0.00081335,1.01757487,-0.81281242
-3.83891946,2.14160748,-1.51304963,0.00091450,-0.00159772,0.08491805,-0.06244935,0.44330685,-0.35622983,1.10015532,-0.62842920,0.06958138,-0.11284297,0.00189066,-0.00080847,1.02892155,-0.82775522
-3.83291646,2.19446085,-1.54079076,0.00082710,-0.00142951,0.08908832,-0.06391313,0.45252814,-0.36085457,1.14106182,-0.64584439,0.06701781,-0.10844287,0.00205957,-0.00080913,1.04098757,-0.84032412
-3.82691346,2.25004239,-1.56534900,0.00075670,-0.00128257,0.09370792,-0.06530282,0.46273135,-0.36466547,1.18318518,-0.66247076,0.06473502,-0.10383122,0.00224512,-0.00081644,1.05393053,-0.85059937
-3.82091046,2.30835495,-1.58719643,0.00070193,-0.00115446,0.09884740,-0.06666300,0.47400283,-0.36778627,1.22628858,-0.67855530,0.06274670,-0.09908142,0.00244693,-0.00083167,1.06784956,-0.85874434
-3.81490745,2.36926458,-1.60697075,0.00066174,-0.00104301,0.10457581,-0.06804982,0.48639804,-0.37037887,1.27005659,-0.69441780,0.06106271,-0.09426675,0.00266442,-0.00085620,1.08277941,-0.86500743
-3.80890445,2.43249777,-1.62546930,0.00063530,-0.00094633,0.11095809,-0.06953078,0.49993842,-0.37264221,1.31410020,-0.71044673,0.05968906,-0.08945921,0.00289678,-0.00089150,1.09868752,-0.86972053
-3.80290145,2.49764472,-1.64363554,0.00062204,-0.00086280,0.11805215,-0.07118407,0.51460927,-0.37480952,1.35796555,-0.72709129,0.05862799,-0.08472858,0.00314297,-0.00093914,1.11547416,-0.87329375
-3.79689845,2.56416857,-1.66253759,0.00062158,-0.00079110,0.12590602,-0.07309746,0.53035897,-0.37714390,1.40114601,-0.74484966,0.05787801,-0.08014160,0.00340178,-0.00100074,1.13297568,-0.87620625
-3.79089545,2.63141995,-1.68333906,0.00063372,-0.00073016,0.13455486,-0.07536669,0.54709940,-0.37993222,1.44309709,-0.76425348,0.05743400,-0.07576123,0.00367175,-0.00107793,1.15097054,-0.87899321
-3.78489245,2.69865627,-1.70726263,0.00065841,-0.00067917,0.14401821,-0.07809337,0.56470756,-0.38347733,1.48325341,-0.78584904,0.05728736,-0.07164603,0.00395131,-0.00117234,1.16918787,-0.88222920
-3.77888944,2.76506438,-1.73554753,0.00069571,-0.00063757,0.15429745,-0.08138247,0.58302821,-0.38808888,1.52104697,-0.81017547,0.05742617,-0.06784970,0.00423872,-0.00128554,1.18731793,-0.88650845
-3.77288644,2.82978564,-1.76940211,0.00074578,-0.00060499,0.16537357,-0.08533941,0.60187753,-0.39407297,1.55592576,-0.83774109,0.05783558,-0.06442054,0.00453216,-0.00141898,1.20502391,-0.89242259
-3.76688344,2.89194213,-1.80995350,0.00080890,-0.00058126,0.17720547,-0.09006675,0.62104743,-0.40172093,1.58737180,-0.86899840,0.05849818,-0.06140115,0.00482979,-0.00157395,1.22195446,-0.90053693
-3.76088044,2.95066248,-1.85819625,0.00088540,-0.00056635,0.18972884,-0.09566073,0.64031045,-0.41129768,1.61491772,-0.90431923,0.05939458,-0.05882802,0.00512979,-0.00175155,1.23775626,-0.91136606
-3.75487744,3.00510661,-1.91494231,0.00097575,-0.00056038,0.20285564,-0.10220758,0.65942505,-0.42303022,1.63816120,-0.94397089,0.06050409,-0.05673130,0.00543040,-0.00195261,1.25208603,-0.92534999
-3.74887444,3.05448806,-1.98077467,0.00108049,-0.00056360,0.21647438,-0.10977986,0.67814103,-0.43709656,1.65677666,-0.98809471,0.06180554,-0.05513456,0.00573008,-0.00217763,1.26462156,-0.94283190
-3.74287144,3.09809357,-2.05600692,0.00120033,-0.00057633,0.23045121,-0.11843283,0.69620502,-0.45361579,1.67052371,-1.03668812,0.06327823,-0.05405466,0.00602747,-0.00242679,1.27507126,-0.96403868
-3.73686843,3.13529923,-2.14065094,0.00133613,-0.00059897,0.24463180,-0.12820111,0.71336595,-0.47263962,1.67925240,-1.08959116,0.06490296,-0.05350169,0.00632159,-0.00269983,1.28318206,-0.98906517
-3.73086543,3.16558327,-2.23439461,0.00148899,-0.00063200,0.25884406,-0.13909568,0.72938034,-0.49414595,1.68290503,-1.14647862,0.06666317,-0.05347903,0.00661184,-0.00299612,1.28874554,-1.01786308
-3.72486243,3.18853553,-2.33659078,0.00166027,-0.00067594,0.27290171,-0.15110133,0.74401739,-0.51803473,1.68151500,-1.20685818,0.06854605,-0.05398351,0.00689810,-0.00331454,1.29160230,-1.05023516
-3.71885943,3.20386386,-2.44625885,0.00185166,-0.00073135,0.28660845,-0.16417481,0.75706394,-0.54412650,1.67520291,-1.27007518,0.07054374,-0.05500578,0.00718083,-0.00365358,1.29164468,-1.08583516
-3.71285643,3.21139811,-2.56209902,0.00206523,-0.00079886,0.29976292,-0.17824368,0.76832915,-0.57216363,1.66417050,-1.33532392,0.07265439,-0.05653072,0.00746111,-0.00401125,1.28881809,-1.12417375
-3.70685343,3.21109204,-2.68251933,0.00230351,-0.00087914,0.31216401,-0.19320594,0.77764906,-0.60181454,1.64869299,-1.40166552,0.07488313,-0.05853810,0.00774070,-0.00438520,1.28312124,-1.16463015
-3.70085043,3.20302367,-2.80567465,0.00256952,-0.00097295,0.32361655,-0.20893062,0.78489092,-0.63268065,1.62911035,-1.46805158,0.07724287,-0.06100337,0.00802209,-0.00477270,1.27460542,-1.20646938
-3.69484742,3.18739461,-2.92951634,0.00286682,-0.00108113,0.33393715,-0.22525930,0.78995725,-0.66430594,1.60581810,-1.53335293,0.07975486,-0.06389855,0.00830848,-0.00517072,1.26337325,-1.24886422
-3.68884442,3.16452850,-3.05185081,0.00319951,-0.00120468,0.34295992,-0.24200852,0.79278968,-0.69618891,1.57925807,-1.59639246,0.08244892,-0.06719327,0.00860379,-0.00557602,1.24957698,-1.29092122
-3.68284142,3.13486876,-3.17040479,0.00357229,-0.00134474,0.35054189,-0.25897318,0.79337235,-0.72779642,1.54990950,-1.65598056,0.08536338,-0.07085590,0.00891261,-0.00598519,1.23341651,-1.33170966
-3.67683842,3.09897548,-3.28289486,0.00399035,-0.00150271,0.35656792,-0.27593077,0.79173484,-0.75857903,1.51828058,-1.71095198,0.08854449,-0.07485470,0.00924009,-0.00639480,1.21513717,-1.37029224
-3.67083542,3.05752125,-3.38709839,0.00445938,-0.00168022,0.36095493,-0.29264635,0.78795440,-0.78798726,1.48490071,-1.76020244,0.09204558,-0.07915899,0.00959186,-0.00680147,1.19502726,-1.40575644
-3.66483242,3.01128541,-3.48092344,0.00498543,-0.00187929,0.36365510,-0.30887824,0.78215736,-0.81548817,1.45031323,-1.80272365,0.09592557,-0.08374027,0.00997385,-0.00720197,1.17341512,-1.43724513
-3.65882941,2.96114642,-3.56247468,0.00557478,-0.00210230,0.36465807,-0.32438405,0.77451943,-0.84058182,1.41506868,-1.83763533,0.10024719,-0.08857328,0.01039207,-0.00759334,1.15066564,-1.46398533
-3.65282641,2.90807167,-3.63011306,0.00623376,-0.00235211,0.36399194,-0.33892717,0.76526490,-0.86281676,1.37971824,-1.86421290,0.10507469,-0.09363683,0.01085242,-0.00797301,1.12717604,-1.48531408
-3.64682341,2.85310435,-3.68250705,0.00696852,-0.00263209,0.36172294,-0.35228316,0.75466427,-0.88180427,1.34480721,-1.88191002,0.11047118,-0.09891453,0.01136037,-0.00833885,1.10337061,-1.50070037
-3.64082041,2.79734706,-3.71867363,0.00778477,-0.00294617,0.35795388,-0.36424612,0.74303053,-0.89723071,1.31086841,-1.89037495,0.11649573,-0.10439522,0.01192074,-0.00868929,1.07969428,-1.50976250
-3.63481741,2.74194220,-3.73800779,0.00868751,-0.00329887,0.35282130,-0.37463464,0.73071379,-0.90886760,1.27841523,-1.88946052,0.12320019,-0.11007322,0.01253732,-0.00902337,1.05660500,-1.51228030
-3.62881441,2.68804900,-3.74029974,0.00968071,-0.00369533,0.34649145,-0.38329719,0.71809436,-0.91657909,1.24793432,-1.87922731,0.13062597,-0.11594820,0.01321265,-0.00934083,1.03456477,-1.50820187
-3.62281141,2.63681795,-3.72573955,0.01076698,-0.00414125,0.33915525,-0.39011670,0.70557441,-0.92032665,1.21987819,-1.85994024,0.13880086,-0.12202482,0.01394767,-0.00964211,1.01402959,-1.49764481
-3.61680840,2.58936312,-3.69490925,0.01194732,-0.00464288,0.33102242,-0.39501416,0.69356826,-0.92017065,1.19465752,-1.83205892,0.14773601,-0.12831208,0.01474151,-0.00992841,0.99543830,-1.48089208
-3.61080540,2.54673347,-3.64876329,0.01322079,-0.00520694,0.32231495,-0.39795112,0.68249170,-0.91626912,1.17263393,-1.79622225,0.15742336,-0.13482236,0.01559124,-0.01020166,0.97920092,-1.45838271
-3.60480240,2.50988422,-3.58859817,0.01458431,-0.00584048,0.31326027,-0.39893097,0.67275061,-0.90887343,1.15411317,-1.75322827,0.16783338,-0.14157027,0.01649176,-0.01046453,0.96568670,-1.43069803
-3.59879940,2.47964975,-3.51601260,0.01603251,-0.00655073,0.30408424,-0.39799892,0.66472924,-0.89832125,1.13933946,-1.70400994,0.17891366,-0.14857118,0.01743568,-0.01072038,0.95521239,-1.39854386
-3.59279640,2.45671928,-3.43286001,0.01755759,-0.00734488,0.29500435,-0.39524065,0.65877864,-0.88502701,1.12849129,-1.64960798,0.19058806,-0.15583975,0.01841337,-0.01097322,0.94803144,-1.36272949
-3.58679340,2.44161661,-3.34119482,0.01914941,-0.00822990,0.28622333,-0.39077971,0.65520562,-0.86947008,1.12167908,-1.59114178,0.20275682,-0.16338819,0.01941301,-0.01122758,0.94432451,-1.32414421
-3.58079040,2.43468523,-3.24321467,0.02079553,-0.00921222,0.27792345,-0.38477378,0.65426280,-0.85218125,1.11894505,-1.52977939,0.21529757,-0.17122458,0.02042083,-0.01148850,0.94419187,-1.28373213
-3.57478739,2.43607953,-3.14120022,0.02248151,-0.01029744,0.27026164,-0.37740977,0.65614004,-0.83372765,1.12026554,-1.46670760,0.22806718,-0.17935119,0.02142140,-0.01176132,0.94764825,-1.24246619
-3.56878439,2.44576288,-3.03745456,0.02419120,-0.01149006,0.26336568,-0.36889816,0.66095772,-0.81469688,1.12555567,-1.40310289,0.24090462,-0.18776287,0.02239797,-0.01205161,0.95462037,-1.20132200
-3.56278139,2.46351260,-2.93424379,0.02590726,-0.01279313,0.25733154,-0.35946655,0.66876214,-0.79568060,1.13467633,-1.34010417,0.25363463,-0.19644561,0.02333298,-0.01236499,0.96494747,-1.16125235
-3.55677839,2.48893182,-2.83374060,0.02761163,-0.01420798,0.25222191,-0.34935290,0.67952322,-0.77725820,1.14744310,-1.27878784,0.26607210,-0.20537534,0.02420854,-0.01270692,0.97838494,-1.12316303
-3.55077539,2.52146749,-2.73797210,0.02928621,-0.01573396,0.24806603,-0.33879847,0.69313469,-0.75998097,1.16363662,-1.22014580,0.27802711,-0.21451705,0.02500703,-0.01308258,0.99461101,-1.08789044
-3.54477239,2.56043370,-2.64877330,0.03091354,-0.01736818,0.24486062,-0.32804089,0.70941672,-0.74435725,1.18301365,-1.16506679,0.28931029,-0.22382420,0.02571165,-0.01349661,1.01323616,-1.05618161
-3.53876938,2.60503887,-2.56774739,0.03247743,-0.01910534,0.24257198,-0.31730751,0.72812097,-0.73083898,1.20531827,-1.11432133,0.29973853,-0.23323857,0.02630701,-0.01395295,1.03381512,-1.02867710
-3.53276638,2.65441557,-2.49623347,0.03396370,-0.02093771,0.24113910,-0.30680935,0.74893775,-0.71981003,1.23029219,-1.06855056,0.30914056,-0.24269056,0.02677970,-0.01445460,1.05586080,-1.00589689
-3.52676338,2.70765107,-2.43528272,0.03536078,-0.02285504,0.24047752,-0.29673577,0.77150525,-0.71157672,1.25768358,-1.02825890,0.31736232,-0.25209993,0.02711873,-0.01500342,1.07885963,-0.98822989
-3.52076038,2.76381722,-2.38564321,0.03666021,-0.02484468,0.24048386,-0.28725004,0.79542023,-0.70636067,1.28725364,-0.99381080,0.32427193,-0.26137700,0.02731597,-0.01560000,1.10228766,-0.97592691
-3.51475738,2.82199807,-2.34775370,0.03785710,-0.02689177,0.24104083,-0.27848608,0.82024996,-0.70429428,1.31878035,-0.96543126,0.32976394,-0.27042438,0.02736645,-0.01624343,1.12562689,-0.96909750
-3.50875438,2.88131384,-2.32174644,0.03895031,-0.02897953,0.24202235,-0.27054622,0.84554488,-0.70541894,1.35205923,-0.94321012,0.33376272,-0.27913906,0.02726856,-0.01693121,1.14838089,-0.96771042
-3.50275138,2.94094045,-2.30745874,0.03994257,-0.03108963,0.24329884,-0.26350026,0.87085157,-0.70968603,1.38690082,-0.92710992,0.33622490,-0.28741490,0.02702409,-0.01765921,1.17008942,-0.97159798
-3.49674837,3.00012370,-2.30445282,0.04084035,-0.03320263,0.24474219,-0.25738562,0.89572558,-0.71696063,1.42312521,-0.91697693,0.33714066,-0.29514550,0.02663822,-0.01842156,1.19034123,-0.98046389
-3.49074537,3.05818809,-2.31204326,0.04165349,-0.03529856,0.24623052,-0.25220869,0.91974362,-0.72702784,1.46055410,-0.91255508,0.33653397,-0.30222722,0.02611929,-0.01921076,1.20878485,-0.99389447
-3.48474237,3.11454033,-2.32933110,0.04239474,-0.03735741,0.24765228,-0.24794714,0.94251482,-0.73960151,1.49900094,-0.91350230,0.33446157,-0.30856231,0.02547857,-0.02001773,1.22513678,-1.01137303
-3.47873937,3.16866811,-2.35524350,0.04307900,-0.03935978,0.24890990,-0.24455311,0.96369062,-0.75433510,1.53826021,-0.91940873,0.33101091,-0.31406215,0.02472980,-0.02083201,1.23918717,-1.03229684
-3.47273637,3.22013497,-2.38857752,0.04372256,-0.04128743,0.24992262,-0.24195721,0.98297308,-0.77083421,1.57809681,-0.92981621,0.32629715,-0.31865021,0.02388880,-0.02164195,1.25080259,-1.05599634
-3.46673337,3.26857239,-2.42804652,0.04434207,-0.04312379,0.25062859,-0.24007287,1.00012135,-0.78867057,1.61823666,-0.94423844,0.32045921,-0.32226484,0.02297288,-0.02243502,1.25992622,-1.08175607
-3.46073037,3.31367030,-2.47232768,0.04495358,-0.04485444,0.25098617,-0.23880123,1.01495613,-0.80739675,1.65835954,-0.96218096,0.31365525,-0.32486162,0.02200032,-0.02319815,1.26657545,-1.10883648
-3.45472736,3.35516733,-2.52010867,0.04557149,-0.04646749,0.25097446,-0.23803596,1.02736207,-0.82656132,1.69809517,-0.98316036,0.30605762,-0.32641520,0.02098980,-0.02391810,1.27083716,-1.13649633
-3.44872436,3.39284187,-2.57013209,0.04620761,-0.04795376,0.25059308,-0.23766811,1.03728814,-0.84572374,1.73702324,-1.00672183,0.29784764,-0.32692050,0.01995986,-0.02458186,1.27286099,-1.16401455
-3.44272136,3.42650502,-2.62123576,0.04687022,-0.04930697,0.24986121,-0.23759072,1.04474590,-0.86446866,1.77467781,-1.03245456,0.28921033,-0.32639330,0.01892839,-0.02517707,1.27285102,-1.19071120
-3.43671836,3.45599609,-2.67238758,0.04756340,-0.05052362,0.24881604,-0.23770288,1.04980592,-0.88241892,1.81055633,-1.06000401,0.28032937,-0.32486997,0.01791220,-0.02569244,1.27105615,-1.21596672
-3.43071536,3.48118111,-2.72271350,0.04828650,-0.05160289,0.24751068,-0.23791342,1.05259239,-0.89924693,1.84413294,-1.08908086,0.27138249,-0.32240664,0.01692663,-0.02611807,1.26775968,-1.23923870
-3.42471236,3.50195434,-2.77151781,0.04903378,-0.05254623,0.24601160,-0.23814382,1.05327623,-0.91468400,1.87487563,-1.11946604,0.26253741,-0.31907748,0.01598527,-0.02644585,1.26326840,-1.26007590
-3.41870935,3.51824254,-2.81829485,0.04979446,-0.05335702,0.24439572,-0.23833040,1.05206685,-0.92852722,1.90226624,-1.15101162,0.25394850,-0.31497256,0.01509975,-0.02666969,1.25790160,-1.27812877
-3.41270635,3.53001143,-2.86273209,0.05055286,-0.05403998,0.24274724,-0.23842587,1.04920294,-0.94064385,1.92582234,-1.18363759,0.24575428,-0.31019510,0.01427963,-0.02678572,1.25198036,-1.29315632
-3.40670335,3.53727333,-2.90470448,0.05128897,-0.05460058,0.24115440,-0.23840004,1.04494249,-0.95097276,1.94511952,-1.21732470,0.23807575,-0.30485834,0.01353234,-0.02679244,1.24581738,-1.30502903
-3.40070035,3.54009526,-2.94426070,0.05197913,-0.05504449,0.23970609,-0.23823980,1.03955247,-0.95952328,1.95981277,-1.25210365,0.23101553,-0.29908232,0.01286328,-0.02669073,1.23970761,-1.31372792
-3.39469735,3.53860615,-2.98160218,0.05259697,-0.05537696,0.23848856,-0.23794854,1.03329841,-0.96637121,1.96965554,-1.28804127,0.22465789,-0.29299054,0.01227583,-0.02648386,1.23391995,-1.31933959
-3.38869435,3.53300230,-3.01705610,0.05311461,-0.05560227,0.23758224,-0.23754492,1.02643427,-0.97165242,1.97451513,-1.32522448,0.21906937,-0.28670682,0.01177161,-0.02617728,1.22869008,-1.32204789
-3.38269135,3.52355016,-3.05104371,0.05350377,-0.05572334,0.23705886,-0.23706115,1.01919302,-0.97555412,1.97438348,-1.36374276,0.21430009,-0.28035246,0.01135057,-0.02577852,1.22421482,-1.32212224
-3.37668834,3.51058576,-3.08404591,0.05373718,-0.05574140,0.23697873,-0.23654095,1.01177811,-0.97830439,1.96938238,-1.40367035,0.21038546,-0.27404386,0.01101128,-0.02529688,1.22064775,-1.31990337
-3.37068534,3.49451033,-3.11656758,0.05378974,-0.05565585,0.23738852,-0.23603715,1.00435629,-0.98016016,1.95976284,-1.44504891,0.20734816,-0.26789065,0.01075109,-0.02474319,1.21809650,-1.31578701
-3.36468234,3.47578217,-3.14910257,0.05363982,-0.05546427,0.23831942,-0.23560920,0.99705194,-0.98139438,1.94589834,-1.48787190,0.20520026,-0.26199443,0.01056643,-0.02412943,1.21662157,-1.31020615
-3.35867934,3.45490487,-3.18210097,0.05327027,-0.05516257,0.23978582,-0.23532048,0.98994329,-0.98228266,1.92827245,-1.53207141,0.20394525,-0.25644812,0.01045292,-0.02346843,1.21623672,-1.30361273
-3.35267634,3.43241244,-3.21594017,0.05266930,-0.05474536,0.24178448,-0.23523574,0.98306056,-0.98309012,1.90746135,-1.57750832,0.20357992,-0.25133588,0.01040566,-0.02277349,1.21691087,-1.29645933
-3.34667334,3.40885220,-3.25090082,0.05183118,-0.05420640,0.24429440,-0.23541847,0.97638622,-0.98405875,1.88411214,-1.62396640,0.20409585,-0.24673343,0.01041930,-0.02205809,1.21857139,-1.28918159
-3.34067034,3.38476629,-3.28714883,0.05075657,-0.05353917,0.24727714,-0.23592847,0.96985741,-0.98539599,1.85891820,-1.67115061,0.20548049,-0.24270881,0.01048827,-0.02133556,1.22110875,-1.28218213
-3.33466733,3.36067288,-3.32472376,0.04945272,-0.05273754,0.25067784,-0.23681956,0.96337030,-0.98726470,1.83259286,-1.71868996,0.20771780,-0.23932324,0.01060681,-0.02061877,1.22438220,-1.27581628
-3.32866433,3.33704806,-3.36353391,0.04793323,-0.05179642,0.25442676,-0.23813751,0.95678647,-0.98977515,1.80584262,-1.76614457,0.21078824,-0.23663201,0.01076911,-0.01991991,1.22822626,-1.27038037
-3.32266133,3.31430946,-3.40335804,0.04621771,-0.05071245,0.25844137,-0.23991817,0.94994080,-0.99297915,1.77934137,-1.81301684,0.21466835,-0.23468523,0.01096932,-0.01925025,1.23245787,-1.26610265
-3.31665833,3.29280229,-3.44385309,0.04433109,-0.04948454,0.26262894,-0.24218588,0.94265073,-0.99686655,1.75370665,-1.85876587,0.21932983,-0.23352816,0.01120162,-0.01861996,1.23688366,-1.26313734
-3.31065533,3.27278849,-3.48456744,0.04230280,-0.04811444,0.26688942,-0.24495217,0.93472629,-1.00136433,1.72947909,-1.90282470,0.22473814,-0.23320120,0.01146023,-0.01803794,1.24130722,-1.26156179
-3.30465233,3.25443927,-3.52495852,0.04016573,-0.04660706,0.27111870,-0.24821474,0.92598054,-1.00633820,1.70710557,-1.94461917,0.23085098,-0.23373920,0.01173943,-0.01751170,1.24553579,-1.26137676
-3.29864932,3.23783122,-3.56441393,0.03795515,-0.04497069,0.27521195,-0.25195680,0.91623990,-1.01159669,1.68692689,-1.98358765,0.23761641,-0.23517026,0.01203351,-0.01704724,1.24938632,-1.26250973
-3.29264632,3.22294594,-3.60227472,0.03570758,-0.04321704,0.27906702,-0.25614676,0.90535375,-1.01689765,1.66916991,-2.01920048,0.24497116,-0.23751388,0.01233685,-0.01664902,1.25269035,-1.26482105
-3.28664332,3.20967268,-3.63785989,0.03345955,-0.04136109,0.28258768,-0.26073829,0.89320293,-1.02195680,1.65394441,-2.05097829,0.25283892,-0.24077865,0.01264383,-0.01631983,1.25529767,-1.26811261
-3.28064032,3.19781394,-3.67049076,0.03124660,-0.03942082,0.28568673,-0.26567085,0.87970661,-1.02645809,1.64124432,-2.07850823,0.26112909,-0.24495957,0.01294891,-0.01606081,1.25707848,-1.27213850
-3.27463732,3.18709318,-3.69951438,0.02910216,-0.03741674,0.28828860,-0.27087057,0.86482723,-1.03006553,1.63095294,-2.10145726,0.26973585,-0.25003515,0.01324658,-0.01587139,1.25792413,-1.27661736
-3.26863432,3.17716440,-3.72432500,0.02705675,-0.03537131,0.29033163,-0.27625162,0.84857323,-1.03243597,1.62285181,-2.11958225,0.27853797,-0.25596462,0.01353145,-0.01574932,1.25774639,-1.28124581
-3.26263132,3.16762300,-3.74438293,0.02513717,-0.03330831,0.29176972,-0.28171802,0.83099946,-1.03323240,1.61663242,-2.13273607,0.28739922,-0.26268531,0.01379819,-0.01569073,1.25647546,-1.28571223
