energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cu_p_up,Cu_p_down,Cu_d_up,Cu_d_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-4.32516258,2.42915581,-3.06217668,0.00109564,-0.00144013,0.12295093,-0.20465795,0.23657309,-0.33231698,1.84975632,-2.24231810,0.26195096,-0.44789384,0.16721052,-0.22346603,0.25494477,-0.31298955,0.00000000,-0.00000000
-4.31915958,2.35722225,-2.96618803,0.00107067,-0.00137521,0.11449240,-0.19258019,0.22805197,-0.32014366,1.80683108,-2.18395816,0.24344020,-0.42260991,0.15739675,-0.21189630,0.24712707,-0.30305219,0.00000000,-0.00000000
-4.31315658,2.29146156,-2.86912723,0.00104847,-0.00131290,0.10672714,-0.18062937,0.22047098,-0.30788464,1.76751798,-2.12470635,0.22652751,-0.39725786,0.14857714,-0.20035987,0.23962258,-0.29285523,0.00000000,-0.00000000
-4.30715358,2.23270886,-2.77253424,0.00102905,-0.00125372,0.09975066,-0.16895821,0.21389040,-0.29572461,1.73238936,-2.06557770,0.21135949,-0.37217302,0.14082016,-0.18898464,0.23245405,-0.28250010,0.00000000,-0.00000000
-4.30115058,2.18171767,-2.67791929,0.00101235,-0.00119805,0.09364249,-0.15771531,0.20836383,-0.28384888,1.70197476,-2.00756473,0.19804843,-0.34768064,0.13418153,-0.17789886,0.22564406,-0.27208740,0.00000000,-0.00000000
-4.29514757,2.13916887,-2.58674182,0.00099828,-0.00114615,0.08846607,-0.14704143,0.20393941,-0.27244030,1.67676719,-1.95162699,0.18667400,-0.32408807,0.12870595,-0.16722794,0.21921678,-0.26171597,0.00000000,-0.00000000
-4.28914457,2.10568031,-2.50039365,0.00098670,-0.00109818,0.08426889,-0.13706636,0.20066058,-0.26167654,1.65722978,-1.89868351,0.17728559,-0.30167824,0.12442882,-0.15709167,0.21319952,-0.25148217,0.00000000,-0.00000000
-4.28314157,2.08181604,-2.42018654,0.00097748,-0.00105420,0.08108296,-0.12790631,0.19856658,-0.25172751,1.64380201,-1.84960783,0.16990498,-0.28070433,0.12137799,-0.14760192,0.20762380,-0.24147945,0.00000000,-0.00000000
-4.27713857,2.06809402,-2.34734353,0.00097049,-0.00101421,0.07892551,-0.11966194,0.19769240,-0.24275305,1.63690470,-1.80522528,0.16452920,-0.26138607,0.11957519,-0.13886083,0.20252621,-0.23179803,0.00000000,-0.00000000
-4.27113557,2.06499144,-2.28299346,0.00096562,-0.00097814,0.07779979,-0.11241703,0.19806829,-0.23490078,1.63694310,-1.76631181,0.16113339,-0.24390722,0.11903723,-0.13095962,0.19794858,-0.22252480,0.00000000,-0.00000000
-4.26513257,2.07294695,-2.22816790,0.00096283,-0.00094593,0.07769597,-0.10623761,0.19971882,-0.22830416,1.64430755,-1.73359367,0.15967352,-0.22841447,0.11977683,-0.12397770,0.19393789,-0.21374322,0.00000000,-0.00000000
-4.25912956,2.09235918,-2.18379940,0.00096210,-0.00091747,0.07859208,-0.10117173,0.20266154,-0.22308076,1.65937127,-1.70774726,0.16008878,-0.21501746,0.12180298,-0.11798239,0.19054548,-0.20553331,0.00000000,-0.00000000
-4.25312656,2.12358146,-2.15072043,0.00096351,-0.00089273,0.08045496,-0.09724960,0.20690533,-0.21933054,1.68248519,-1.68939851,0.16230371,-0.20378977,0.12512094,-0.11302884,0.18782597,-0.19797161,0.00000000,-0.00000000
-4.24712356,2.16691273,-2.12966191,0.00096722,-0.00087167,0.08324112,-0.09448413,0.21244847,-0.21713443,1.71396976,-1.67912105,0.16622991,-0.19477066,0.12973175,-0.10916037,0.18583564,-0.19113099,0.00000000,-0.00000000
-4.24112056,2.22258501,-2.12125090,0.00097345,-0.00085437,0.08689771,-0.09287178,0.21927667,-0.21655292,1.75410403,-1.67743294,0.17176738,-0.18796749,0.13563135,-0.10640892,0.18463044,-0.18508042,0.00000000,-0.00000000
-4.23511756,2.29074817,-2.12600681,0.00098252,-0.00084094,0.09136333,-0.09239366,0.22736110,-0.21762481,1.80311260,-1.68479153,0.17880560,-0.18335840,0.14280938,-0.10479568,0.18426378,-0.17988448,0.00000000,-0.00000000
-4.22911456,2.37145263,-2.14433616,0.00099481,-0.00083161,0.09656888,-0.09301678,0.23665662,-0.22036620,1.86115079,-1.70158659,0.18722431,-0.18089534,0.15124773,-0.10433171,0.18478403,-0.17560273,0.00000000,-0.00000000
-4.22311156,2.46463131,-2.17652575,0.00101078,-0.00082670,0.10243850,-0.09469546,0.24710028,-0.22476964,1.92828925,-1.72813178,0.19689417,-0.18050709,0.16091890,-0.10501865,0.18623200,-0.17228894,0.00000000,-0.00000000
-4.21710855,2.57008182,-2.22273472,0.00103093,-0.00082663,0.10889039,-0.09737285,0.25861036,-0.23080361,2.00449848,-1.76465483,0.20767731,-0.18210230,0.17178431,-0.10684931,0.18863841,-0.16999001,0.00000000,-0.00000000
-4.21110555,2.68745021,-2.28298595,0.00105578,-0.00083192,0.11583779,-0.10098246,0.27108581,-0.23841229,2.08963456,-1.81128716,0.21942794,-0.18557241,0.18379272,-0.10980823,0.19202148,-0.16874491,0.00000000,-0.00000000
-4.20510255,2.81621744,-2.35715760,0.00108591,-0.00084316,0.12319001,-0.10544982,0.28440655,-0.24751581,2.18342690,-1.86805337,0.23199313,-0.19079440,0.19687874,-0.11387211,0.19638488,-0.16858341,0.00000000,-0.00000000
-4.19909955,2.95568974,-2.44497545,0.00112187,-0.00086104,0.13085342,-0.11069404,0.29843427,-0.25801095,2.28546886,-1.93486160,0.24521370,-0.19763339,0.21096174,-0.11901022,0.20171595,-0.16952480,0.00000000,-0.00000000
-4.19309655,3.10499383,-2.54600706,0.00116417,-0.00088630,0.13873261,-0.11662951,0.31301410,-0.26977233,2.39521216,-2.01149539,0.25892542,-0.20594495,0.22594509,-0.12518461,0.20798448,-0.17157670,0.00000000,-0.00000000
-4.18709355,3.26307775,-2.65965847,0.00121330,-0.00091969,0.14673160,-0.12316744,0.32797695,-0.28265425,2.51196559,-2.09760783,0.27296050,-0.21557731,0.24171590,-0.13235040,0.21514205,-0.17473387,0.00000000,-0.00000000
-4.18109055,3.42871785,-2.78517403,0.00126968,-0.00096201,0.15475496,-0.13021749,0.34314255,-0.29649295,2.63489848,-2.19271863,0.28714932,-0.22637331,0.25814535,-0.14045589,0.22312196,-0.17897733,0.00000000,-0.00000000
-4.17508754,3.60053209,-2.92164012,0.00133366,-0.00101401,0.16270910,-0.13768919,0.35832311,-0.31110959,2.76304929,-2.29621466,0.30132253,-0.23817222,0.27508961,-0.14944270,0.23183990,-0.18427360,0.00000000,-0.00000000
-4.16908454,3.77699968,-3.06799285,0.00140548,-0.00107640,0.17050343,-0.14549334,0.37332739,-0.32631353,2.89533897,-2.40735411,0.31531328,-0.25081132,0.29239141,-0.15924589,0.24119526,-0.19057434,0.00000000,-0.00000000
-4.16308154,3.95648661,-3.22303006,0.00148528,-0.00114981,0.17805158,-0.15354321,0.38796527,-0.34190620,3.03058924,-2.52527468,0.32895973,-0.26412743,0.30988221,-0.16979418,0.25107310,-0.19781636,0.00000000,-0.00000000
-4.15707854,4.13727636,-3.38542728,0.00157310,-0.00123476,0.18527243,-0.16175555,0.40205238,-0.35768519,3.16754490,-2.64900538,0.34210756,-0.27795816,0.32738500,-0.18101005,0.26134670,-0.20592194,0.00000000,-0.00000000
-4.15107554,4.31760488,-3.55375749,0.00166883,-0.00133163,0.19209119,-0.17005145,0.41541488,-0.37344852,3.30489970,-2.77748196,0.35461257,-0.29214311,0.34471760,-0.19281007,0.27188073,-0.21479973,0.00000000,-0.00000000
-4.14507254,4.49569860,-3.72651396,0.00177228,-0.00144059,0.19844027,-0.17835683,0.42789395,-0.38899904,3.44132483,-2.90956528,0.36634319,-0.30652491,0.36169643,-0.20510520,0.28253467,-0.22434592,0.00000000,-0.00000000
-4.13906953,4.66981414,-3.90213561,0.00188314,-0.00156166,0.20426010,-0.18660280,0.43935013,-0.40414868,3.57549882,-3.04406213,0.37718276,-0.32095010,0.37814055,-0.21780124,0.29316668,-0.23444599,0.00000000,-0.00000000
-4.13306653,4.83827820,-4.07903397,0.00200097,-0.00169461,0.20949975,-0.19472570,0.44966702,-0.41872252,3.70613795,-3.17974776,0.38703164,-0.33526996,0.39387590,-0.23079935,0.30363739,-0.24497668,0.00000000,-0.00000000
-4.12706353,4.99952595,-4.25562086,0.00212526,-0.00183895,0.21411748,-0.20266689,0.45875440,-0.43256247,3.83202575,-3.31538924,0.39580883,-0.34934121,0.40873955,-0.24399674,0.31381387,-0.25580847,0.00000000,-0.00000000
-4.12106053,5.15213667,-4.43033587,0.00225541,-0.00199399,0.21808110,-0.21037239,0.46655062,-0.44553053,3.95204052,-3.44976894,0.40345333,-0.36302667,0.42258379,-0.25728738,0.32357318,-0.26680817,0.00000000,-0.00000000
-4.11505753,5.29486482,-4.60167288,0.00239073,-0.00215874,0.22136822,-0.21779236,0.47302403,-0.45751136,4.06517974,-3.58170722,0.40992490,-0.37619591,0.43527990,-0.27056297,0.33280566,-0.27784183,0.00000000,-0.00000000
-4.10905453,5.42666560,-4.76820460,0.00253052,-0.00233200,0.22396634,-0.22488038,0.47817358,-0.46841435,4.17058042,-3.71008360,0.41520437,-0.38872589,0.44672142,-0.28371392,0.34141772,-0.28877763,0.00000000,-0.00000000
-4.10305153,5.54671376,-4.92860464,0.00267402,-0.00251234,0.22587280,-0.23159291,0.48202843,-0.47817490,4.26753445,-3.83385579,0.41929335,-0.40050166,0.45682678,-0.29663054,0.34933393,-0.29948884,0.00000000,-0.00000000
-4.09704852,5.65441499,-5.08166643,0.00282046,-0.00269812,0.22709467,-0.23788860,0.48464655,-0.48675500,4.35549861,-3.95207590,0.42221355,-0.41141716,0.46554116,-0.30920428,0.35649837,-0.30985660,0.00000000,-0.00000000
-4.09104552,5.74940947,-5.22631860,0.00296912,-0.00288758,0.22764840,-0.24372786,0.48611258,-0.49414313,4.43409871,-4.06390366,0.42400545,-0.42137608,0.47283749,-0.32132908,0.36287530,-0.31977252,0.00000000,-0.00000000
-4.08504252,5.83156767,-5.36163657,0.00311929,-0.00307883,0.22755942,-0.24907258,0.48653474,-0.50035342,4.50312798,-4.16861604,0.42472662,-0.43029283,0.47871655,-0.33290285,0.36844883,-0.32914095,0.00000000,-0.00000000
-4.07903952,5.90097858,-5.48685031,0.00327035,-0.00326995,0.22686163,-0.25388609,0.48604118,-0.50542422,4.56253994,-4.26561351,0.42444967,-0.43809369,0.48320610,-0.34382889,0.37322201,-0.33788074,0.00000000,-0.00000000
-4.07303652,5.95793133,-5.60134818,0.00342179,-0.00345908,0.22559673,-0.25813340,0.48477569,-0.50941609,4.61243628,-4.35442279,0.42325981,-0.44471792,0.48635914,-0.35401744,0.37721507,-0.34592667,0.00000000,-0.00000000
-4.06703352,6.00289105,-5.70467724,0.00357323,-0.00364442,0.22381345,-0.26178175,0.48289313,-0.51240931,4.65305060,-4.43469629,0.42125235,-0.45011901,0.48825138,-0.36338710,0.38046309,-0.35323018,0.00000000,-0.00000000
-4.06103052,6.03647059,-5.79654023,0.00372446,-0.00382440,0.22156670,-0.26480142,0.48055468,-0.51450094,4.68472900,-4.50620870,0.41852997,-0.45426585,0.48897795,-0.37186626,0.38301317,-0.35975959,0.00000000,-0.00000000
-4.05502751,6.05939937,-5.87678966,0.00387547,-0.00399771,0.21891657,-0.26716679,0.47792309,-0.51580168,4.70790857,-4.56885099,0.41520008,-0.45714383,0.48864961,-0.37939431,0.38492129,-0.36549976,0.00000000,-0.00000000
-4.04902451,6.07249120,-5.94541956,0.00402648,-0.00416339,0.21592734,-0.26885759,0.47515813,-0.51643246,4.72309524,-4.62262242,0.41137223,-0.45875577,0.48738863,-0.38592284,0.38624906,-0.37045113,0.00000000,-0.00000000
-4.04302151,6.07661277,-6.00255530,0.00417799,-0.00432090,0.21266631,-0.26986027,0.47241244,-0.51652093,4.73084194,-4.66762112,0.40715574,-0.45912262,0.48532450,-0.39141648,0.38706043,-0.37462832,0.00000000,-0.00000000
-4.03701851,6.07265417,-6.04844218,0.00433075,-0.00447018,0.20920262,-0.27016931,0.46982788,-0.51619809,4.73172833,-4.70403367,0.40265761,-0.45828377,0.48258966,-0.39585355,0.38741869,-0.37805827,0.00000000,-0.00000000
-4.03101551,6.06150298,-6.08343323,0.00448583,-0.00461172,0.20560609,-0.26978856,0.46753259,-0.51559485,4.72634309,-4.73212445,0.39798063,-0.45629700,0.47931561,-0.39922653,0.38738381,-0.38077806,0.00000000,-0.00000000
-4.02501251,6.04402296,-6.10797668,0.00464462,-0.00474658,0.20194595,-0.26873232,0.46563872,-0.51483899,4.71526942,-4.75222499,0.39322199,-0.45323798,0.47562935,-0.40154206,0.38701027,-0.38283253,0.00000000,-0.00000000
-4.01900950,6.02103795,-6.12260352,0.00480879,-0.00487636,0.19828963,-0.26702606,0.46424101,-0.51405226,4.69907429,-4.76472384,0.38847217,-0.44919920,0.47165052,-0.40282075,0.38634551,-0.38427182,0.00000000,-0.00000000
-4.01300650,5.99332146,-6.12791549,0.00498032,-0.00500328,0.19470162,-0.26470695,0.46341611,-0.51334794,4.67830155,-4.77005735,0.38381413,-0.44428846,0.46748921,-0.40309667,0.38542908,-0.38514888,0.00000000,-0.00000000
-4.00700350,5.96159166,-6.12457361,0.00516146,-0.00513005,0.19124232,-0.26182375,0.46322265,-0.51282880,4.65346879,-4.76870124,0.37932294,-0.43862677,0.46324456,-0.40241645,0.38429241,-0.38551728,0.00000000,-0.00000000
-4.00100050,5.92651144,-6.11328737,0.00535468,-0.00525988,0.18796701,-0.25843630,0.46370203,-0.51258544,4.62506751,-4.76116329,0.37506557,-0.43234584,0.45900416,-0.40083819,0.38295925,-0.38542915,0.00000000,-0.00000000
-3.99499750,5.88869254,-6.09480448,0.00556261,-0.00539635,0.18492494,-0.25461453,0.46487974,-0.51269520,4.59356588,-4.74797687,0.37110098,-0.42558511,0.45484425,-0.39843001,0.38144676,-0.38493353,0.00000000,-0.00000000
-3.98899450,5.84870271,-6.06990105,0.00578803,-0.00554337,0.18215851,-0.25043691,0.46676705,-0.51322149,4.55941326,-4.72969515,0.36748034,-0.41848845,0.45083057,-0.39526847,0.37976696,-0.38407512,0.00000000,-0.00000000
-3.98299150,5.80707454,-6.03937187,0.00603372,-0.00570498,0.17970264,-0.24598845,0.46936306,-0.51421346,4.52304543,-4.70688565,0.36424734,-0.41120059,0.44701974,-0.39143670,0.37792867,-0.38289351,0.00000000,-0.00000000
-3.97698849,5.76431458,-6.00402065,0.00630241,-0.00588530,0.17758426,-0.24135838,0.47265677,-0.51570620,4.48488966,-4.68012482,0.36143854,-0.40386355,0.44346109,-0.38702250,0.37593953,-0.38142277,0.00000000,-0.00000000
-3.97098549,5.72091143,-5.96464967,0.00659670,-0.00608831,0.17582202,-0.23663741,0.47662910,-0.51772107,4.44536836,-4.64999225,0.35908376,-0.39661289,0.44019867,-0.38211626,0.37380811,-0.37969154,0.00000000,-0.00000000
-3.96498249,5.67734149,-5.92204881,0.00691892,-0.00631777,0.17442615,-0.23191494,0.48125473,-0.52026639,4.40490089,-4.61706406,0.35720631,-0.38957422,0.43727327,-0.37680891,0.37154587,-0.37772346,0.00000000,-0.00000000
-3.95897949,5.63407156,-5.87698352,0.00727109,-0.00657701,0.17339848,-0.22727613,0.48650359,-0.52333818,4.36390257,-4.58190527,0.35582327,-0.38285997,0.43472431,-0.37118991,0.36916888,-0.37553784,0.00000000,-0.00000000
-3.95297649,5.59155747,-5.83018180,0.00765479,-0.00686885,0.17273271,-0.22279905,0.49234187,-0.52692096,4.32278076,-4.54506101,0.35494558,-0.37656649,0.43259131,-0.36534527,0.36669903,-0.37315061,0.00000000,-0.00000000
-3.94697349,5.55023864,-5.78232026,0.00807106,-0.00719541,0.17241482,-0.21855210,0.49873262,-0.53098854,4.28192787,-4.50704637,0.35457807,-0.37077165,0.43091501,-0.35935579,0.36416483,-0.37057530,0.00000000,-0.00000000
-3.94097049,5.51052861,-5.73400941,0.00852038,-0.00755804,0.17242360,-0.21459172,0.50563581,-0.53550466,4.24171165,-4.46833520,0.35471936,-0.36553309,0.42973770,-0.35329545,0.36160154,-0.36782409,0.00000000,-0.00000000
-3.93496748,5.47280200,-5.68577873,0.00900254,-0.00795723,0.17273140,-0.21096054,0.51300794,-0.54042352,4.20246320,-4.42934813,0.35536174,-0.36088707,0.42910307,-0.34723013,0.35905074,-0.36490876,0.00000000,-0.00000000
-3.92896448,5.43737895,-5.63806210,0.00951663,-0.00839250,0.17330493,-0.20768615,0.52080128,-0.54569020,4.16446367,-4.39044026,0.35649093,-0.35684804,0.42905524,-0.34121657,0.35655923,-0.36184148,0.00000000,-0.00000000
-3.92296148,5.40450791,-5.59118442,0.01006098,-0.00886242,0.17410618,-0.20478039,0.52896277,-0.55124088,4.12793041,-4.35188926,0.35808581,-0.35340899,0.42963722,-0.33530171,0.35417739,-0.35863540,0.00000000,-0.00000000
-3.91695848,5.37434841,-5.54535030,0.01063318,-0.00936454,0.17509338,-0.20223938,0.53743278,-0.55700302,4.09300402,-4.31388460,0.36011818,-0.35054249,0.43088872,-0.32952241,0.35195704,-0.35530506,0.00000000,-0.00000000
-3.91095548,5.34695497,-5.50063566,0.01122999,-0.00989545,0.17622203,-0.20004415,0.54614394,-0.56289551,4.05973701,-4.27651878,0.36255249,-0.34820246,0.43284358,-0.32390559,0.34994898,-0.35186652,0.00000000,-0.00000000
-3.90495248,5.32226376,-5.45698346,0.01184743,-0.01045079,0.17744582,-0.19816194,0.55502004,-0.56882891,4.02808554,-4.23978139,0.36534560,-0.34632657,0.43552681,-0.31846875,0.34820019,-0.34833725,0.00000000,-0.00000000
-3.89894947,5.30008317,-5.41420399,0.01248077,-0.01102535,0.17871764,-0.19654808,0.56397528,-0.57470590,3.99790485,-4.20355681,0.36844663,-0.34483925,0.43895158,-0.31322089,0.34675105,-0.34473593,0.00000000,-0.00000000
-3.89294647,5.28008943,-5.37198061,0.01312455,-0.01161316,0.17999039,-0.19514838,0.57291404,-0.58042195,3.96894927,-4.16762606,0.37179690,-0.34365504,0.44311626,-0.30816385,0.34563257,-0.34108203,0.00000000,-0.00000000
-3.88694347,5.26182807,-5.32988132,0.01377266,-0.01220756,0.18121782,-0.19390184,0.58173109,-0.58586647,3.94087710,-4.13167342,0.37532994,-0.34268243,0.44800177,-0.30329392,0.34486395,-0.33739537,0.00000000,-0.00000000
-3.88094047,5.24472160,-5.28737596,0.01441837,-0.01280141,0.18235519,-0.19274376,0.59031260,-0.59092435,3.91326054,-4.09529776,0.37897172,-0.34182772,0.45356941,-0.29860378,0.34445042,-0.33369566,0.00000000,-0.00000000
-3.87493747,5.22808348,-5.24385902,0.01505442,-0.01338718,0.18335986,-0.19160885,0.59853776,-0.59547794,3.88560033,-4.05802867,0.38264097,-0.34099902,0.45975938,-0.29408456,0.34438175,-0.33000205,0.00000000,-0.00000000
-3.86893447,5.21113801,-5.19867712,0.01567311,-0.01395711,0.18419174,-0.19043437,0.60628106,-0.59940964,3.85734469,-4.01934664,0.38624979,-0.34011002,0.46649017,-0.28972809,0.34463134,-0.32633288,0.00000000,-0.00000000
-3.86293147,5.19304557,-5.15116027,0.01626641,-0.01450341,0.18481373,-0.18916312,0.61341529,-0.60260481,3.82791157,-3.97870687,0.38970445,-0.33908358,0.47365891,-0.28552906,0.34515611,-0.32270540,0.00000000,-0.00000000
-3.85692846,5.17293199,-5.10065536,0.01682605,-0.01501842,0.18519196,-0.18774611,0.61981499,-0.60495506,3.79671327,-3.93556537,0.39290650,-0.33785474,0.48114281,-0.28148711,0.34589710,-0.31913581,0.00000000,-0.00000000
-3.85092546,5.14992095,-5.04656041,0.01734369,-0.01549473,0.18529609,-0.18614483,0.62536032,-0.60636177,3.76318212,-3.88940623,0.39575413,-0.33637325,0.48880170,-0.27760862,0.34678097,-0.31563928,0.00000000,-0.00000000
-3.84492246,5.12316796,-4.98835767,0.01781103,-0.01592542,0.18509954,-0.18433295,0.62994118,-0.60673959,3.72679599,-3.83976859,0.39814391,-0.33460540,0.49648164,-0.27390828,0.34772224,-0.31223022,0.00000000,-0.00000000
-3.83891946,5.09189431,-4.92564381,0.01822003,-0.01630418,0.18457968,-0.18229751,0.63346132,-0.60601989,3.68710238,-3.78627192,0.39997279,-0.33253505,0.50401958,-0.27041005,0.34862621,-0.30892252,0.00000000,-0.00000000
-3.83291646,5.05541967,-4.85815540,0.01856302,-0.01662545,0.18371810,-0.18003936,0.63584233,-0.60415376,3.64373974,-3.72863809,0.40114045,-0.33016391,0.51124893,-0.26714771,0.34939255,-0.30572993,0.00000000,-0.00000000
-3.82691346,5.01319173,-4.78578822,0.01883296,-0.01688458,0.18250087,-0.17757307,0.63702722,-0.60111459,3.59645524,-3.66670898,0.40155182,-0.32751090,0.51800581,-0.26416474,0.34991928,-0.30266634,0.00000000,-0.00000000
-3.82091046,4.96481183,-4.70860917,0.01902356,-0.01707794,0.18091883,-0.17492610,0.63698350,-0.59689989,3.54511799,-3.60045860,0.40111993,-0.32461084,0.52413584,-0.26151361,0.35010712,-0.29974603,0.00000000,-0.00000000
-3.81490745,4.91005541,-4.62685991,0.01912952,-0.01720298,0.17896796,-0.17213745,0.63570545,-0.59153232,3.48972727,-3.52999910,0.39976875,-0.32151235,0.52950112,-0.25925443,0.34986386,-0.29698386,0.00000000,-0.00000000
-3.80890445,4.84888660,-4.54095206,0.01914672,-0.01725837,0.17664973,-0.16925571,0.63321565,-0.58505983,3.43041554,-3.45558006,0.39743615,-0.31827508,0.53398723,-0.25745295,0.34910873,-0.29439516,0.00000000,-0.00000000
-3.80290145,4.78146641,-4.45145408,0.01907231,-0.01724399,0.17397147,-0.16633683,0.62956543,-0.57755488,3.36744620,-3.37758140,0.39407667,-0.31496658,0.53750976,-0.25617808,0.34777642,-0.29199567,0.00000000,-0.00000000
-3.79689845,4.70815434,-4.35907056,0.01890495,-0.01716094,0.17094666,-0.16344142,0.62483436,-0.56911276,3.30120641,-3.29650022,0.38966412,-0.31165873,0.54002025,-0.25549899,0.34582057,-0.28980114,0.00000000,-0.00000000
-3.79089545,4.62950339,-4.26461514,0.01864484,-0.01701153,0.16759525,-0.16063200,0.61912869,-0.55984910,3.23219553,-3.21293238,0.38419375,-0.30842403,0.54151107,-0.25548179,0.34321665,-0.28782687,0.00000000,-0.00000000
-3.78489245,4.54624889,-4.16897865,0.01829382,-0.01679925,0.16394376,-0.15797012,0.61257874,-0.54989673,3.16100983,-3.12755007,0.37768390,-0.30533194,0.54201910,-0.25618620,0.33996399,-0.28608712,0.00000000,-0.00000000
-3.77888944,4.45929140,-4.07309432,0.01785539,-0.01652861,0.16002526,-0.15551368,0.60533539,-0.53940203,3.08832427,-3.04107661,0.37017707,-0.30244541,0.54162780,-0.25766210,0.33608680,-0.28459451,0.00000000,-0.00000000
-3.77288644,4.36967455,-3.97790210,0.01733465,-0.01620508,0.15587920,-0.15331430,0.59756571,-0.52852096,3.01487224,-2.95426018,0.36174018,-0.29981776,0.54046766,-0.25994643,0.33163425,-0.28335933,0.00000000,-0.00000000
-3.76688344,4.27855835,-3.88431425,0.01673827,-0.01583490,0.15155095,-0.15141515,0.58944787,-0.51741503,2.94142406,-2.86784782,0.35246409,-0.29749006,0.53871474,-0.26306026,0.32667938,-0.28238903,0.00000000,-0.00000000
-3.76088044,4.18718897,-3.79318391,0.01607428,-0.01542489,0.14709115,-0.14984918,0.58116553,-0.50624730,2.86876513,-2.78256127,0.34246222,-0.29548919,0.53658729,-0.26700660,0.32131709,-0.28168775,0.00000000,-0.00000000
-3.75487744,4.09686568,-3.70527854,0.01535197,-0.01498228,0.14255474,-0.14863772,0.57290187,-0.49517873,2.79767440,-2.69907596,0.33186829,-0.29382658,0.53434060,-0.27176874,0.31566101,-0.28125610,0.00000000,-0.00000000
-3.74887444,4.00890601,-3.62125943,0.01458162,-0.01451449,0.13799982,-0.14778979,0.56483357,-0.48436485,2.72890378,-2.61800405,0.32083336,-0.29249773,0.53225988,-0.27730947,0.30983959,-0.28109111,0.00000000,-0.00000000
-3.74287144,3.92460989,-3.54166812,0.01377425,-0.01402889,0.13348626,-0.14730183,0.55712477,-0.47395295,2.66315897,-2.53988225,0.30952208,-0.29148244,0.53065171,-0.28357109,0.30399143,-0.28118646,0.00000000,-0.00000000
-3.73686843,3.84522372,-3.46692014,0.01294134,-0.01353262,0.12907407,-0.14715804,0.54992140,-0.46407988,2.60108212,-2.46516471,0.29810830,-0.29074591,0.52983405,-0.29047637,0.29826014,-0.28153295,0.00000000,-0.00000000
-3.73086543,3.77190536,-3.39730581,0.01209455,-0.01303237,0.12482178,-0.14733118,0.54334608,-0.45487026,2.54323651,-2.39422089,0.28677035,-0.29024030,0.53012529,-0.29793040,0.29278879,-0.28211911,0.00000000,-0.00000000
-3.72486243,3.70569069,-3.33299751,0.01124543,-0.01253423,0.12078456,-0.14778390,0.53749368,-0.44643525,2.49009352,-2.32733796,0.27568594,-0.28990709,0.53183267,-0.30582314,0.28771437,-0.28293206,0.00000000,-0.00000000
-3.71885943,3.64746299,-3.27406226,0.01040514,-0.01204354,0.11701253,-0.14847036,0.53242787,-0.43887170,2.44202197,-2.26472697,0.26502712,-0.28967961,0.53524057,-0.31403280,0.28316238,-0.28395842,0.00000000,-0.00000000
-3.71285643,3.59792563,-3.22047819,0.00958415,-0.01156476,0.11354906,-0.14933819,0.52817878,-0.43226157,2.39927989,-2.20653181,0.25495523,-0.28948607,0.54059904,-0.32242965,0.27924183,-0.28518519,0.00000000,-0.00000000
-3.70685343,3.55757938,-3.17215337,0.00879210,-0.01110145,0.11042921,-0.15033061,0.52474182,-0.42667151,2.36200883,-2.15283982,0.24561633,-0.28925259,0.54811325,-0.33088028,0.27604085,-0.28660058,0.00000000,-0.00000000
-3.70085043,3.52670475,-3.12894500,0.00803753,-0.01065619,0.10767852,-0.15138865,0.52207792,-0.42215246,2.33023090,-2.10369280,0.23713704,-0.28890616,0.55793404,-0.33925186,0.27362312,-0.28819467,0.00000000,-0.00000000
-3.69484742,3.50535042,-3.09067752,0.00732777,-0.01023064,0.10531196,-0.15245328,0.52011497,-0.41873921,2.30384833,-2.05909729,0.22962117,-0.28837752,0.57015031,-0.34741648,0.27202527,-0.28995979,0.00000000,-0.00000000
-3.68884442,3.49332843,-3.05715802,0.00666884,-0.00982556,0.10333331,-0.15346743,0.51875079,-0.41644977,2.28264610,-2.01903315,0.22314707,-0.28760364,0.58478341,-0.35525507,0.27125537,-0.29189053,0.00000000,-0.00000000
-3.68284142,3.49021637,-3.02818774,0.00606541,-0.00944091,0.10173497,-0.15437780,0.51785722,-0.41528467,2.26629727,-1.98345949,0.21776599,-0.28652975,0.60178399,-0.36266088,0.27129262,-0.29398345,0.00000000,-0.00000000
-3.67683842,3.49536732,-3.00356876,0.00552075,-0.00907597,0.10049808,-0.15513638,0.51728547,-0.41522599,2.25437146,-1.95231762,0.21350133,-0.28511087,0.62103146,-0.36954226,0.27208815,-0.29623633,0.00000000,-0.00000000
-3.67083542,3.50792727,-2.98310558,0.00503680,-0.00872948,0.09959316,-0.15570153,0.51687233,-0.41623635,2.24634625,-1.92553066,0.21034898,-0.28331286,0.64233615,-0.37582462,0.27356704,-0.29864708,0.00000000,-0.00000000
-3.66483242,3.52686007,-2.96660159,0.00461424,-0.00839974,0.09898104,-0.15603879,0.51644727,-0.41825796,2.24162152,-1.90299999,0.20827856,-0.28111271,0.66544427,-0.38145148,0.27563139,-0.30121229,0.00000000,-0.00000000
