energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
-3.11255628,2.05936017,0.92898439,0.91985488,0.00039115,0.02023105,0.20991097,0.68415363,0.00336868,0.22233182
-3.10655328,1.93371841,0.85341295,0.85338355,0.00037008,0.02000521,0.19241675,0.65930759,0.00314519,0.21630914
-3.10055028,1.81417989,0.78089465,0.78967052,0.00035285,0.01979844,0.17579075,0.63663558,0.00295456,0.20972169
-3.09454727,1.70187816,0.71199637,0.72937028,0.00033913,0.01962297,0.16014513,0.61635788,0.00279886,0.20265447
-3.08854427,1.59781261,0.64718070,0.67306677,0.00032854,0.01949112,0.14557056,0.59867251,0.00267964,0.19520336
-3.08254127,1.50284703,0.58680647,0.62127184,0.00032071,0.01941487,0.13213724,0.58375574,0.00259790,0.18747333
-3.07653827,1.41771096,0.53113208,0.57442567,0.00031522,0.01940553,0.11989643,0.57176244,0.00255409,0.17957624
-3.07053527,1.34300324,0.48032123,0.53289885,0.00031170,0.01947336,0.10888216,0.56282589,0.00254812,0.17162837
-3.06453227,1.27919694,0.43445049,0.49699581,0.00030976,0.01962719,0.09911312,0.55705732,0.00257937,0.16374767
-3.05852926,1.22664537,0.39351827,0.46695902,0.00030902,0.01987412,0.09059461,0.55454491,0.00264675,0.15605091
-3.05252626,1.18558845,0.35745470,0.44297358,0.00030916,0.02021916,0.08332040,0.55535252,0.00274867,0.14865079
-3.04652326,1.15615906,0.32613192,0.42517183,0.00030987,0.02066510,0.07727451,0.55951805,0.00288311,0.14165323
-3.04052026,1.13838902,0.29937436,0.41363766,0.00031089,0.02121229,0.07243274,0.56705176,0.00304766,0.13515472
-3.03451726,1.13221446,0.27696869,0.40841003,0.00031201,0.02185860,0.06876399,0.57793454,0.00323958,0.12924006
-3.02851426,1.13748031,0.25867308,0.40948568,0.00031304,0.02259950,0.06623133,0.59211629,0.00345584,0.12398048
-3.02251126,1.15394402,0.24422568,0.41682080,0.00031389,0.02342815,0.06479278,0.60951466,0.00369321,0.11943209
-3.01650825,1.18127839,0.23335190,0.43033155,0.00031447,0.02433569,0.06440187,0.63001416,0.00394829,0.11563491
-3.01050525,1.21907367,0.22577073,0.44989350,0.00031478,0.02531148,0.06500797,0.65346582,0.00421766,0.11261226
-3.00450225,1.26683910,0.22119980,0.47534012,0.00031482,0.02634357,0.06655642,0.67968748,0.00449790,0.11037074
-2.99849925,1.32400414,0.21935936,0.50646048,0.00031467,0.02741908,0.06898850,0.70846471,0.00478569,0.10890057
-2.99249625,1.38991961,0.21997511,0.54299636,0.00031441,0.02852469,0.07224140,0.73955251,0.00507789,0.10817646
-2.98649325,1.46385916,0.22278017,0.58463919,0.00031415,0.02964710,0.07624802,0.77267765,0.00537162,0.10815876
-2.98049025,1.54502127,0.22751615,0.63102720,0.00031402,0.03077349,0.08093690,0.80754164,0.00566431,0.10879503
-2.97448724,1.63253218,0.23393350,0.68174296,0.00031417,0.03189197,0.08623217,0.84382442,0.00595376,0.11002178
-2.96848424,1.72545018,0.24179143,0.73631205,0.00031472,0.03299188,0.09205360,0.88118846,0.00623817,0.11176646
-2.96248124,1.82277135,0.25085738,0.79420289,0.00031580,0.03406411,0.09831682,0.91928341,0.00651618,0.11394965
-2.95647824,1.92343722,0.26090634,0.85482846,0.00031752,0.03510133,0.10493372,0.95775108,0.00678684,0.11648720
-2.95047524,2.02634453,0.27172009,0.91754983,0.00031999,0.03609810,0.11181307,0.99623073,0.00704961,0.11929247
-2.94447224,2.13035715,0.28308661,0.98168215,0.00032327,0.03705085,0.11886128,1.03436450,0.00730435,0.12227854
-2.93846923,2.23432037,0.29479967,1.04650281,0.00032742,0.03795795,0.12598345,1.07180303,0.00755125,0.12536031
-2.93246623,2.33707740,0.30665874,1.11126220,0.00033247,0.03881948,0.13308458,1.10821112,0.00779074,0.12845644
-2.92646323,2.43748806,0.31846933,1.17519670,0.00033842,0.03963713,0.14007090,1.14327335,0.00802352,0.13149121
-2.92046023,2.53444922,0.33004381,1.23754374,0.00034526,0.04041399,0.14685145,1.17669964,0.00825038,0.13439607
-2.91445723,2.62691671,0.34120261,1.29755870,0.00035297,0.04115425,0.15333961,1.20823072,0.00847219,0.13711107
-2.90845423,2.71392818,0.35177597,1.35453299,0.00036151,0.04186300,0.15945476,1.23764329,0.00868983,0.13958595
-2.90245123,2.79462596,0.36160598,1.40781279,0.00037084,0.04254597,0.16512391,1.26475485,0.00890411,0.14178104
-2.89644822,2.86827953,0.37054902,1.45681778,0.00038094,0.04320925,0.17028318,1.28942818,0.00911572,0.14366777
-2.89044522,2.93430638,0.37847832,1.50105909,0.00039177,0.04385910,0.17487922,1.31157509,0.00932524,0.14522903
-2.88444222,2.99229045,0.38528660,1.54015566,0.00040332,0.04450173,0.17887038,1.33115946,0.00953303,0.14645912
-2.87843922,3.04199729,0.39088863,1.57384831,0.00041562,0.04514309,0.18222760,1.34819930,0.00973932,0.14736342
-2.87243622,3.08338495,0.39522355,1.60201073,0.00042868,0.04578874,0.18493502,1.36276763,0.00994412,0.14795787
-2.86643322,3.11660979,0.39825672,1.62465684,0.00044257,0.04644362,0.18699026,1.37499201,0.01014731,0.14826801
-2.86043022,3.14202673,0.39998111,1.64194406,0.00045738,0.04711196,0.18840430,1.38505256,0.01034858,0.14832794
-2.85442721,3.16018339,0.40041795,1.65417208,0.00047321,0.04779712,0.18920101,1.39317829,0.01054753,0.14817892
-2.84842421,3.17180804,0.39961663,1.66177719,0.00049022,0.04850142,0.18941627,1.39964174,0.01074364,0.14786787
-2.84242121,3.17779149,0.39765383,1.66532206,0.00050854,0.04922600,0.18909683,1.40475194,0.01093631,0.14744564
-2.83641821,3.17916336,0.39463175,1.66548152,0.00052834,0.04997073,0.18829882,1.40884579,0.01112487,0.14696527
-2.83041521,3.17706346,0.39067562,1.66302465,0.00054980,0.05073402,0.18708598,1.41227804,0.01130861,0.14648017
-2.82441221,3.17270932,0.38593042,1.65879395,0.00057308,0.05151277,0.18552786,1.41541029,0.01148675,0.14604229
-2.81840920,3.16736105,0.38055701,1.65368236,0.00059834,0.05230229,0.18369775,1.41859926,0.01165845,0.14570043
-2.81240620,3.16228499,0.37472784,1.64860914,0.00062569,0.05309627,0.18167072,1.42218498,0.01182285,0.14549867
-2.80640320,3.15871752,0.36862234,1.64449530,0.00065523,0.05388682,0.17952170,1.42647926,0.01197897,0.14547502
-2.80040020,3.15783065,0.36242215,1.64223980,0.00068700,0.05466457,0.17732366,1.43175505,0.01212579,0.14566028
-2.79439720,3.16070045,0.35630651,1.64269706,0.00072099,0.05541885,0.17514608,1.43823723,0.01226220,0.14607724
-2.78839420,3.16827983,0.35044784,1.64665668,0.00075714,0.05613797,0.17305363,1.44609522,0.01238700,0.14674021
-2.78239120,3.18137625,0.34500774,1.65482581,0.00079530,0.05680946,0.17110511,1.45543776,0.01249891,0.14765481
-2.77638819,3.20063513,0.34013349,1.66781460,0.00083526,0.05742052,0.16935281,1.46631009,0.01259662,0.14881818
-2.77038519,3.22652912,0.33595520,1.68612482,0.00087673,0.05795845,0.16784207,1.47869372,0.01267879,0.15021941
-2.76438219,3.25935308,0.33258360,1.71014166,0.00091938,0.05841105,0.16661117,1.49250851,0.01274409,0.15184025
-2.75837919,3.29922432,0.33010847,1.74012849,0.00096275,0.05876711,0.16569149,1.50761704,0.01279124,0.15365609
-2.75237619,3.34608749,0.32859777,1.77622424,0.00100639,0.05901686,0.16510777,1.52383082,0.01281913,0.15563695
-2.74637319,3.39972293,0.32809728,1.81844299,0.00104973,0.05915231,0.16487857,1.54091786,0.01282678,0.15774871
-2.74037019,3.45975765,0.32863081,1.86667521,0.00109221,0.05916761,0.16501674,1.55861115,0.01281346,0.15995418
-2.73436718,3.52567781,0.33020074,1.92069031,0.00113320,0.05905921,0.16552988,1.57661745,0.01277876,0.16221424
-2.72836418,3.59684156,0.33278891,1.98013996,0.00117210,0.05882603,0.16642073,1.59462586,0.01272256,0.16448877
-2.72236118,3.67249163,0.33635763,2.04456200,0.00120827,0.05846939,0.16768742,1.61231564,0.01264512,0.16673745
-2.71635818,3.75176683,0.34085089,2.11338456,0.00124109,0.05799294,0.16932355,1.62936306,0.01254708,0.16892037
-2.71035518,3.83371234,0.34619554,2.18593071,0.00127001,0.05740238,0.17131813,1.64544684,0.01242943,0.17099848
-2.70435218,3.91728864,0.35230247,2.26142337,0.00129448,0.05670515,0.17365534,1.66025225,0.01229353,0.17293375
-2.69834917,4.00137945,0.35906782,2.33899109,0.00131403,0.05591003,0.17631409,1.67347372,0.01214101,0.17468929
-2.69234617,4.08479919,0.36637414,2.41767489,0.00132827,0.05502664,0.17926762,1.68481640,0.01197378,0.17622930
-2.68634317,4.16630071,0.37409161,2.49643667,0.00133688,0.05406502,0.18248290,1.69399669,0.01179388,0.17751893
-2.68034017,4.24458417,0.38207938,2.57416968,0.00133965,0.05303512,0.18592021,1.70074232,0.01160344,0.17852422
-2.67433717,4.31830805,0.39018702,2.64971150,0.00133645,0.05194637,0.18953276,1.70479231,0.01140459,0.17921202
-2.66833417,4.38610288,0.39825628,2.72185980,0.00132726,0.05080736,0.19326655,1.70589722,0.01119936,0.17955006
-2.66233117,4.44658864,0.40612310,2.78939119,0.00131217,0.04962549,0.19706045,1.70382011,0.01098958,0.17950719
-2.65632816,4.49839599,0.41362000,2.85108307,0.00129136,0.04840685,0.20084671,1.69833850,0.01077682,0.17905371
-2.65032516,4.54019154,0.42057896,2.90573837,0.00126510,0.04715611,0.20455173,1.68924740,0.01056234,0.17816200
-2.64432216,4.57070689,0.42683457,2.95221263,0.00123378,0.04587656,0.20809730,1.67636368,0.01034703,0.17680725
-2.63831916,4.58877067,0.43222770,2.98944293,0.00119785,0.04457026,0.21140229,1.65953144,0.01013136,0.17496832
-2.63231616,4.59334277,0.43660937,3.01647760,0.00115784,0.04323825,0.21438457,1.63862836,0.00991546,0.17262880
-2.62631316,4.58354946,0.43984501,3.03250580,0.00111432,0.04188085,0.21696342,1.61357256,0.00969904,0.16977793
-2.62031016,4.55871771,0.44181866,3.03688578,0.00106796,0.04049802,0.21906204,1.58432969,0.00948153,0.16641168
-2.61430715,4.51840740,0.44243721,3.02917061,0.00101941,0.03908972,0.22061034,1.55091958,0.00926208,0.16253357
-2.60830415,4.46243940,0.44163446,3.00913016,0.00096938,0.03765627,0.22154762,1.51342216,0.00903966,0.15815541
-2.60230115,4.39091828,0.43937464,2.97676820,0.00091858,0.03619875,0.22182529,1.47198203,0.00881313,0.15329778
-2.59629815,4.30424794,0.43565550,2.93233369,0.00086771,0.03471928,0.22140927,1.42681138,0.00858137,0.14799022
-2.59029515,4.20313922,0.43051052,2.87632551,0.00081749,0.03322128,0.22028209,1.37819076,0.00834336,0.14227110
-2.58429215,4.08860862,0.42401031,2.80949013,0.00076856,0.03170969,0.21844452,1.32646776,0.00809826,0.13618725
-2.57828914,3.96196773,0.41626293,2.73281195,0.00072157,0.03019109,0.21591660,1.27205321,0.00784550,0.12979314
-2.57228614,3.82480344,0.40741311,2.64749662,0.00067710,0.02867368,0.21273807,1.21541522,0.00758485,0.12314990
-2.56628314,3.67894935,0.39764038,2.55494751,0.00063570,0.02716734,0.20896806,1.15707095,0.00731646,0.11632403
-2.56028014,3.52644922,0.38715601,2.45673632,0.00059782,0.02568343,0.20468410,1.09757664,0.00704092,0.10938594
-2.55427714,3.36951381,0.37619900,2.35456858,0.00056389,0.02423471,0.19998042,1.03751611,0.00675920,0.10240836
-2.54827414,3.21047238,0.36503101,2.25024538,0.00053423,0.02283507,0.19496559,0.97748824,0.00647273,0.09546473
-2.54227114,3.05172083,0.35393059,2.14562260,0.00050910,0.02149927,0.18975956,0.91809389,0.00618327,0.08862756
-2.53626813,2.89566802,0.34318679,2.04256896,0.00048870,0.02024273,0.18449033,0.85992274,0.00589292,0.08196693
-2.53026513,2.74468241,0.33309236,1.94292451,0.00047313,0.01908113,0.17929013,0.80354053,0.00560404,0.07554909
-2.52426213,2.60104049,0.32393685,1.84846069,0.00046242,0.01803020,0.17429151,0.74947724,0.00531912,0.06943528
-2.51825913,2.46687888,0.31599975,1.76084325,0.00045655,0.01710538,0.16962335,0.69821640,0.00504076,0.06368079
-2.51225613,2.34415130,0.30954390,1.68159918,0.00045541,0.01632148,0.16540694,0.65018601,0.00477152,0.05833419
-2.50625313,2.23459159,0.30480952,1.61208823,0.00045887,0.01569250,0.16175241,0.60575129,0.00451386,0.05343690
-2.50025013,2.13968353,0.30200875,1.55347979,0.00046672,0.01523124,0.15875540,0.56520925,0.00427006,0.04902296
-2.49424712,2.06063795,0.30132114,1.50673534,0.00047875,0.01494912,0.15649436,0.52878529,0.00404210,0.04511897
-2.48824412,1.99837719,0.30288993,1.47259652,0.00049472,0.01485586,0.15502835,0.49663182,0.00383165,0.04174433
-2.48224112,1.95352677,0.30681932,1.45157861,0.00051438,0.01495930,0.15439553,0.46882862,0.00364001,0.03891152
-2.47623812,1.92641370,0.31317272,1.44396905,0.00053753,0.01526509,0.15461225,0.44538492,0.00346804,0.03662655
-2.47023512,1.91707092,0.32197184,1.44983048,0.00056399,0.01577648,0.15567291,0.42624305,0.00331621,0.03488947
-2.46423212,1.92524695,0.33319667,1.46900754,0.00059363,0.01649410,0.15755038,0.41128322,0.00318453,0.03369489
-2.45822911,1.95041984,0.34678623,1.50113688,0.00062643,0.01741574,0.16019700,0.40032933,0.00307265,0.03303254
-2.45222611,1.99181466,0.36263992,1.54565950,0.00066243,0.01853612,0.16354622,0.39315557,0.00297981,0.03288770
-2.44622311,2.04842351,0.38061953,1.60183497,0.00070178,0.01984674,0.16751449,0.38949341,0.00290492,0.03324172
-2.44022011,2.11902750,0.40055152,1.66875681,0.00074476,0.02133577,0.17200365,0.38903897,0.00284662,0.03407232
-2.43421711,2.20221998,0.42222984,1.74536879,0.00079176,0.02298792,0.17690349,0.39146039,0.00280331,0.03535390
-2.42821411,2.29643076,0.44541893,1.83048173,0.00084330,0.02478445,0.18209449,0.39640525,0.00277322,0.03705779
-2.42221111,2.39995103,0.46985699,1.92279085,0.00089999,0.02670327,0.18745064,0.40350771,0.00275445,0.03915239
-2.41620810,2.51095885,0.49525951,2.02089349,0.00096254,0.02871905,0.19284227,0.41239557,0.00274504,0.04160336
-2.41020510,2.62754545,0.52132297,2.12330751,0.00103173,0.03080356,0.19813882,0.42269692,0.00274305,0.04437365
-2.40420210,2.74774229,0.54772877,2.22849045,0.00110838,0.03292602,0.20321154,0.43404665,0.00274654,0.04742376
-2.39819910,2.86954924,0.57414751,2.33485967,0.00119331,0.03505366,0.20793600,0.44609263,0.00275368,0.05071178
-2.39219610,2.99096380,0.60024339,2.44081362,0.00128728,0.03715230,0.21219453,0.45850162,0.00276275,0.05419374
-2.38619310,3.11001155,0.62567905,2.54475445,0.00139097,0.03918714,0.21587840,0.47096492,0.00277219,0.05782383
-2.38019010,3.22477765,0.65012054,2.64511173,0.00150492,0.04112357,0.21888986,0.48320381,0.00278061,0.06155486
-2.37418709,3.33343907,0.67324264,2.74036727,0.00162945,0.04292806,0.22114394,0.49497451,0.00278685,0.06533875
-2.36818409,3.43429700,0.69473427,2.82908068,0.00176466,0.04456909,0.22257002,0.50607286,0.00278995,0.06912713
-2.36218109,3.52580886,0.71430407,2.90991499,0.00191036,0.04601808,0.22311319,0.51633838,0.00278921,0.07287204
-2.35617809,3.60661886,0.73168585,2.98166192,0.00206602,0.04725028,0.22273524,0.52565772,0.00278416,0.07652666
-2.35017509,3.67558623,0.74664389,3.04326580,0.00223077,0.04824556,0.22141547,0.53396718,0.00277461,0.08004622
-2.34417209,3.73180989,0.75897799,3.09384552,0.00240339,0.04898912,0.21915107,0.54125430,0.00276061,0.08338876
-2.33816908,3.77464861,0.76852784,3.13271341,0.00258226,0.04947196,0.21595715,0.54755820,0.00274251,0.08651601
-2.33216608,3.80373561,0.77517690,3.15939049,0.00276546,0.04969127,0.21186646,0.55296860,0.00272089,0.08939422
-2.32616308,3.81898666,0.77885537,3.17361722,0.00295071,0.04965053,0.20692860,0.55762329,0.00269658,0.09199487
-2.32016008,3.82060127,0.77954228,3.17535937,0.00313549,0.04935940,0.20120895,0.56170411,0.00267068,0.09429532
-2.31415708,3.80905647,0.77726661,3.16480846,0.00331707,0.04883338,0.19478713,0.56543135,0.00264448,0.09627933
-2.30815408,3.78509324,0.77210727,3.14237694,0.00349259,0.04809331,0.18775516,0.56905662,0.00261951,0.09793748
-2.30215108,3.74969593,0.76419211,3.10868793,0.00365914,0.04716459,0.18021534,0.57285437,0.00259744,0.09926735
-2.29614807,3.70406529,0.75369585,3.06456013,0.00381386,0.04607628,0.17227782,0.57711227,0.00258010,0.10027359
-2.29014507,3.64958602,0.74083704,3.01098819,0.00395405,0.04486004,0.16405807,0.58212078,0.00256942,0.10096786
-2.28414207,3.58779008,0.72587418,2.94911948,0.00407725,0.04354907,0.15567427,0.58816227,0.00256741,0.10136853
-2.27813907,3.52031697,0.70910102,2.88022786,0.00418134,0.04217689,0.14724467,0.59550001,0.00257610,0.10150030
-2.27213607,3.44887250,0.69084119,2.80568543,0.00426463,0.04077625,0.13888512,0.60436770,0.00259748,0.10139365
-2.26613307,3.37518744,0.67144234,2.72693315,0.00432594,0.03937805,0.13070672,0.61495982,0.00263349,0.10108417
-2.26013007,3.30097736,0.65126983,2.64545108,0.00436465,0.03801037,0.12281378,0.62742330,0.00268596,0.10061186
-2.25412706,3.22790501,0.63070005,2.56272910,0.00438076,0.03669771,0.11530207,0.64185098,0.00275655,0.10002026
-2.24812406,3.15754612,0.61011367,2.48023869,0.00437491,0.03546033,0.10825742,0.65827711,0.00284671,0.09935557
-2.24212106,3.09135961,0.58988862,2.39940641,0.00434838,0.03431387,0.10175472,0.67667521,0.00295767,0.09866581
-2.23611806,3.03066264,0.57039313,2.32158936,0.00430308,0.03326911,0.09585727,0.69695846,0.00309035,0.09799981
-2.23011506,2.97661098,0.55197884,2.24805310,0.00424154,0.03233198,0.09061654,0.71898253,0.00324539,0.09740638
-2.22411206,2.93018458,0.53497407,2.17995209,0.00416683,0.03150377,0.08607217,0.74255093,0.00342307,0.09693337
-2.21810905,2.89217852,0.51967730,2.11831290,0.00408250,0.03078153,0.08225232,0.76742250,0.00362335,0.09662682
-2.21210605,2.86319881,0.50635115,2.06402017,0.00399251,0.03015857,0.07917423,0.79332085,0.00384581,0.09653020
-2.20610305,2.84366264,0.49521682,2.01780547,0.00390113,0.02962513,0.07684492,0.81994513,0.00408966,0.09668362
-2.20010005,2.83380271,0.48644919,1.98023902,0.00381285,0.02916909,0.07526199,0.84698182,0.00435379,0.09712320
-2.19409705,2.83367488,0.48017286,1.95172434,0.00373225,0.02877679,0.07441450,0.87411674,0.00463673,0.09788043
-2.18809405,2.84316860,0.47645906,1.93249586,0.00366389,0.02843376,0.07428381,0.90104693,0.00493670,0.09898172
-2.18209105,2.86201945,0.47532381,1.92261940,0.00361223,0.02812550,0.07484440,0.92749153,0.00525164,0.10044791
-2.17608804,2.88982338,0.47672734,1.92199572,0.00358147,0.02783815,0.07606464,0.95320129,0.00557926,0.10229400
-2.17008504,2.92605189,0.48057488,1.93036690,0.00357550,0.02755912,0.07790737,0.97796624,0.00591706,0.10452886
-2.16408204,2.97006780,0.48671896,1.94732562,0.00359773,0.02727757,0.08033059,1.00162097,0.00626242,0.10715511
-2.15807904,3.02114122,0.49496310,1.97232709,0.00365104,0.02698480,0.08328786,1.02404754,0.00661264,0.11016902
-2.15207604,3.07846532,0.50506703,2.00470341,0.00373769,0.02667449,0.08672878,1.04517559,0.00696500,0.11356059
-2.14607304,3.14117155,0.51675302,2.04368015,0.00385920,0.02634289,0.09059941,1.06498002,0.00731681,0.11731357
-2.14007004,3.20834434,0.52971352,2.08839458,0.00401636,0.02598879,0.09484263,1.08347622,0.00766553,0.12140572
-2.13406703,3.27903475,0.54361947,2.13791516,0.00420908,0.02561347,0.09939860,1.10071321,0.00800876,0.12580900
-2.12806403,3.35227339,0.55812931,2.19126177,0.00443646,0.02522049,0.10420520,1.11676525,0.00834437,0.13048992
-2.12206103,3.42708217,0.57289813,2.24742605,0.00469670,0.02481550,0.10919863,1.13172235,0.00867048,0.13540991
-2.11605803,3.50248520,0.58758674,2.30539125,0.00498712,0.02440587,0.11431404,1.14568033,0.00898555,0.14052574
-2.11005503,3.57751877,0.60187024,2.36415105,0.00530420,0.02400040,0.11948629,1.15873113,0.00928839,0.14579008
-2.10405203,3.65124050,0.61544579,2.42272690,0.00564360,0.02360891,0.12465085,1.17095387,0.00957818,0.15115201
-2.09804902,3.72273787,0.62803930,2.48018343,0.00600027,0.02324187,0.12974481,1.18240734,0.00985448,0.15655767
-2.09204602,3.79113634,0.63941078,2.53564150,0.00636852,0.02291005,0.13470792,1.19312432,0.01011717,0.16195094
-2.08604302,3.85560716,0.64935820,2.58828910,0.00674213,0.02262416,0.13948382,1.20310823,0.01036649,0.16727425
-2.08004002,3.91537511,0.65771992,2.63738960,0.00711450,0.02239451,0.14402119,1.21233217,0.01060293,0.17246937
-2.07403702,3.96972650,0.66437541,2.68228790,0.00747884,0.02223075,0.14827498,1.22074057,0.01082721,0.17747830
-2.06803402,4.01801725,0.66924468,2.72241442,0.00782829,0.02214162,0.15220759,1.22825334,0.01104018,0.18224434
-2.06203102,4.05968155,0.67228642,2.75728738,0.00815616,0.02213474,0.15578997,1.23477222,0.01124279,0.18671304
-2.05602801,4.09424067,0.67349503,2.78651374,0.00845605,0.02221647,0.15900255,1.24018910,0.01143594,0.19083336
-2.05002501,4.12131214,0.67289696,2.80978908,0.00872214,0.02239182,0.16183602,1.24439562,0.01162051,0.19455877
-2.04402201,4.14061890,0.67054652,2.82689698,0.00894924,0.02266441,0.16429189,1.24729366,0.01179717,0.19784844
-2.03801901,4.15199811,0.66652147,2.83770799,0.00913305,0.02303645,0.16638277,1.24880589,0.01196645,0.20066833
-2.03201601,4.15540919,0.66091870,2.84217854,0.00927027,0.02350884,0.16813230,1.24888591,0.01212861,0.20299229
-2.02601301,4.15094053,0.65385013,2.84034975,0.00935866,0.02408122,0.16957484,1.24752708,0.01228365,0.20480303
-2.02001001,4.13881414,0.64543910,2.83234622,0.00939720,0.02475212,0.17075471,1.24476964,0.01243134,0.20609293
-2.01400700,4.11938772,0.63581725,2.81837456,0.00938602,0.02551916,0.17172512,1.24070550,0.01257118,0.20686475
-2.00800400,4.09315351,0.62512199,2.79872139,0.00932649,0.02637917,0.17254677,1.23548035,0.01270252,0.20713196
-2.00200100,4.06073319,0.61349459,2.77375053,0.00922112,0.02732845,0.17328606,1.22929273,0.01282457,0.20691888
-1.99599800,4.02286861,0.60107866,2.74389897,0.00907347,0.02836291,0.17401305,1.22239013,0.01293647,0.20626053
-1.98999500,3.98040798,0.58801919,2.70967122,0.00888807,0.02947828,0.17479921,1.21506205,0.01303740,0.20520205
-1.98399200,3.93428750,0.57446163,2.67163194,0.00867023,0.03067026,0.17571495,1.20763031,0.01312665,0.20379786
-1.97798899,3.88550879,0.56055135,2.63039637,0.00842589,0.03193461,0.17682710,1.20043704,0.01320371,0.20211040
-1.97198599,3.83511244,0.54643288,2.58661877,0.00816142,0.03326725,0.17819642,1.19383079,0.01326833,0.20020862
-1.96598299,3.78414867,0.53224917,2.54097883,0.00788341,0.03466424,0.17987518,1.18815157,0.01332058,0.19816610
-1.95997999,3.73364603,0.51814064,2.49416639,0.00759849,0.03612179,0.18190499,1.18371543,0.01336090,0.19605903
-1.95397699,3.68457938,0.50424398,2.44686490,0.00731313,0.03763613,0.18431489,1.18079938,0.01339012,0.19396392
-1.94797399,3.63783852,0.49069073,2.39973412,0.00703345,0.03920339,0.18711996,1.17962753,0.01340943,0.19195533
-1.94197099,3.59419903,0.47760569,2.35339289,0.00676508,0.04081941,0.19032026,1.18035914,0.01342038,0.19010349
-1.93596798,3.55429647,0.46510515,2.30840257,0.00651301,0.04247958,0.19390045,1.18307919,0.01342483,0.18847213
-1.92996498,3.51860549,0.45329511,2.26525193,0.00628149,0.04417861,0.19782992,1.18779218,0.01342485,0.18711636
-1.92396198,3.48742483,0.44226949,2.22434420,0.00607396,0.04591037,0.20206352,1.19441944,0.01342271,0.18608094
-1.91795898,3.46086895,0.43210857,2.18598693,0.00589300,0.04766772,0.20654289,1.20280031,0.01342071,0.18539878
-1.91195598,3.43886694,0.42287750,2.15038498,0.00574030,0.04944245,0.21119831,1.21269706,0.01342119,0.18508990
-1.90595298,3.42116876,0.41462528,2.11763713,0.00561670,0.05122523,0.21595102,1.22380364,0.01342634,0.18516085
-1.89994997,3.40735851,0.40738395,2.08773625,0.00552220,0.05300570,0.22071587,1.23575771,0.01343820,0.18560451
-1.89394697,3.39687422,0.40116823,2.06057316,0.00545601,0.05477261,0.22540428,1.24815553,0.01345857,0.18640048
-1.88794397,3.38903320,0.39597551,2.03594382,0.00541667,0.05651408,0.22992730,1.26056910,0.01348897,0.18751581
-1.88194097,3.38306177,0.39178624,2.01355945,0.00540203,0.05821796,0.23419867,1.27256457,0.01353058,0.18890628
-1.87593797,3.37812792,0.38856469,1.99305935,0.00540946,0.05987222,0.23813778,1.28372123,0.01358428,0.19051794
-1.86993497,3.37337549,0.38625995,1.97402543,0.00543584,0.06146544,0.24167229,1.29365012,0.01365060,0.19228902
-1.86393197,3.36795830,0.38480736,1.95599827,0.00547773,0.06298733,0.24474055,1.30201128,0.01372977,0.19415214
-1.85792896,3.36107273,0.38413002,1.93849381,0.00553140,0.06442919,0.24729341,1.30852886,0.01382174,0.19603651
-1.85192596,3.35198744,0.38414065,1.92102021,0.00559298,0.06578445,0.24929558,1.31300334,0.01392623,0.19787037
-1.84592296,3.34006902,0.38474353,1.90309422,0.00565851,0.06704906,0.25072650,1.31532026,0.01404277,0.19958332
-1.83991996,3.32480279,0.38583665,1.88425677,0.00572404,0.06822176,0.25158049,1.31545497,0.01417074,0.20110852
-1.83391696,3.30580783,0.38731386,1.86408714,0.00578571,0.06930436,0.25186652,1.31347322,0.01430944,0.20238482
-1.82791396,3.28284613,0.38906725,1.84221552,0.00583980,0.07030168,0.25160729,1.30952758,0.01445809,0.20335849
-1.82191096,3.25582570,0.39098936,1.81833364,0.00588286,0.07122152,0.25083795,1.30384977,0.01461586,0.20398474
-1.81590795,3.22479769,0.39297554,1.79220326,0.00591170,0.07207432,0.24960438,1.29673946,0.01478193,0.20422885
-1.80990495,3.18994818,0.39492609,1.76366234,0.00592352,0.07287274,0.24796112,1.28854999,0.01495544,0.20406690
-1.80390195,3.15158513,0.39674830,1.73262884,0.00591592,0.07363105,0.24596914,1.27967177,0.01513551,0.20348609
-1.79789895,3.11012132,0.39835827,1.69910208,0.00588696,0.07436448,0.24369342,1.27051434,0.01532123,0.20248467
-1.79189595,3.06605439,0.39968241,1.66316166,0.00583520,0.07508840,0.24120052,1.26148786,0.01551162,0.20107148
-1.78589295,3.01994476,0.40065858,1.62496405,0.00575974,0.07581750,0.23855621,1.25298513,0.01570559,0.19926517
-1.77988994,2.97239282,0.40123680,1.58473679,0.00566020,0.07656506,0.23582323,1.24536502,0.01590197,0.19709302
-1.77388694,2.92401619,0.40137953,1.54277085,0.00553676,0.07734216,0.23305930,1.23893820,0.01609944,0.19458967
-1.76788394,2.87542832,0.40106148,1.49941099,0.00539014,0.07815707,0.23031538,1.23395588,0.01629652,0.19179552
-1.76188094,2.82721910,0.40026896,1.45504483,0.00522155,0.07901482,0.22763437,1.23060214,0.01649161,0.18875516
-1.75587794,2.77993860,0.39899883,1.41009073,0.00503269,0.07991689,0.22505008,1.22899020,0.01668298,0.18551568
-1.74987494,2.73408422,0.39725718,1.36498522,0.00482566,0.08086112,0.22258674,1.22916280,0.01686885,0.18212514
