energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,S_s_up,S_p_up,Y_p_up,Y_d_up
-2.95047524,7.31227603,0.01126718,0.07271356,0.50803734,5.82362022,0.00769549,0.79202250,0.32961208,0.18824941
-2.94447224,6.91733167,0.01069557,0.06944353,0.46771935,5.50834379,0.00736884,0.74461149,0.31173875,0.17787841
-2.93846923,6.52597181,0.01010494,0.06596483,0.42910756,5.19686291,0.00703473,0.69757883,0.29359058,0.16729528
-2.93246623,6.14150632,0.00950312,0.06233390,0.39233716,4.89178157,0.00669743,0.65126705,0.27535434,0.15661276
-2.92646323,5.76696648,0.00889829,0.05861018,0.35753640,4.59543082,0.00636160,0.60601692,0.25721913,0.14594722
-2.92046023,5.40506079,0.00829881,0.05485456,0.32482731,4.30983818,0.00603222,0.56216139,0.23937231,0.13541587
-2.91445723,5.05814477,0.00771306,0.05112795,0.29432584,4.03670966,0.00571446,0.52001978,0.22199582,0.12513400
-2.90845423,4.72820575,0.00714928,0.04748996,0.26614154,3.77742487,0.00541362,0.47989252,0.20526273,0.11521252
-2.90245123,4.41686301,0.00661545,0.04399776,0.24037700,3.53304509,0.00513509,0.44205680,0.18933444,0.10575583
-2.89644822,4.12538223,0.00611922,0.04070518,0.21712708,3.30433316,0.00488422,0.40676324,0.17435844,0.09686003
-2.89044522,3.85470242,0.00566778,0.03766195,0.19647816,3.09178329,0.00466635,0.37423365,0.16046675,0.08861160
-2.88444222,3.60547273,0.00526788,0.03491315,0.17850738,2.89565842,0.00448671,0.34466000,0.14777500,0.08108654
-2.87843922,3.37809592,0.00492576,0.03249894,0.16328197,2.71603221,0.00435046,0.31820428,0.13638215,0.07434980
-2.87243622,3.17277473,0.00464717,0.03045427,0.15085866,2.55283261,0.00426259,0.29499937,0.12637072,0.06845520
-2.86643322,2.98955784,0.00443733,0.02880893,0.14128314,2.40588393,0.00422793,0.27515033,0.11780732,0.06344554
-2.86043022,2.82838177,0.00430096,0.02758746,0.13458946,2.27494476,0.00425108,0.25873623,0.11074358,0.05935300
-2.85442721,2.68910613,0.00424228,0.02680934,0.13079943,2.15973926,0.00433640,0.24581191,0.10521709,0.05619962
-2.84842421,2.57153984,0.00426493,0.02648900,0.12992192,2.05998037,0.00448789,0.23640981,0.10125241,0.05399787
-2.84242121,2.47545739,0.00437202,0.02663598,0.13195204,1.97538386,0.00470917,0.23054133,0.09886192,0.05275126
-2.83641821,2.40060448,0.00456597,0.02725499,0.13687024,1.90567305,0.00500332,0.22819794,0.09804658,0.05245486
-2.83041521,2.34669398,0.00484851,0.02834601,0.14464144,1.85057494,0.00537280,0.22935188,0.09879646,0.05309584
-2.82441221,2.31339374,0.00522051,0.02990433,0.15521429,1.80980900,0.00581937,0.23395649,0.10109113,0.05465392
-2.81840920,2.30030843,0.00568193,0.03192070,0.16852067,1.78307050,0.00634390,0.24194651,0.10489992,0.05710182
-2.81240620,2.30695849,0.00623160,0.03438147,0.18447579,1.77001088,0.00694635,0.25323840,0.11018217,0.06040577
-2.80640320,2.33275940,0.00686717,0.03726881,0.20297893,1.77021757,0.00762562,0.26773112,0.11688762,0.06452607
-2.80040020,2.37700453,0.00758496,0.04056112,0.22391519,1.78319611,0.00837953,0.28530755,0.12495696,0.06941783
-2.79439720,2.43885476,0.00837984,0.04423355,0.24715846,1.80835688,0.00920477,0.30583699,0.13432285,0.07503195
-2.78839420,2.51733761,0.00924521,0.04825876,0.27257567,1.84500860,0.01009698,0.32917890,0.14491131,0.08131638
-2.78239120,2.61135771,0.01017299,0.05260784,0.30003253,1.89236035,0.01105076,0.35518818,0.15664377,0.08821769
-2.77638819,2.71971999,0.01115362,0.05725155,0.32940062,1.94953280,0.01205988,0.38372186,0.16943972,0.09568297
-2.77038519,2.84116538,0.01217623,0.06216162,0.36056589,2.01557900,0.01311741,0.41464753,0.18321997,0.10366214
-2.76438219,2.97441833,0.01322877,0.06731235,0.39343816,2.08951414,0.01421601,0.44785281,0.19791043,0.11211043
-2.75837919,3.11824385,0.01429832,0.07268224,0.42796125,2.17035268,0.01534820,0.48325605,0.21344632,0.12099109
-2.75237619,3.27151111,0.01537137,0.07825565,0.46412329,2.25715099,0.01650669,0.52081722,0.22977659,0.13027819
-2.74637319,3.43325956,0.01643419,0.08402445,0.50196657,2.34905267,0.01768472,0.56054883,0.24686824,0.13995927
-2.74037019,3.60276309,0.01747329,0.08998943,0.54159612,2.44533330,0.01887640,0.60252567,0.26471033,0.15003774
-2.73436718,3.77958722,0.01847585,0.09616145,0.58318636,2.54544147,0.02007702,0.64689293,0.28331718,0.16053481
-2.72836418,3.96363436,0.01943017,0.10256217,0.62698497,2.64903249,0.02128333,0.69387151,0.30273070,0.17149073
-2.72236118,4.15517241,0.02032611,0.10922430,0.67331328,2.75599170,0.02249374,0.74375998,0.32302111,0.18296518
-2.71635818,4.35484277,0.02115549,0.11619117,0.72256263,2.86644464,0.02370845,0.79693219,0.34428619,0.19503657
-2.71035518,4.56364467,0.02191244,0.12351576,0.77518608,2.98075205,0.02492947,0.85383028,0.36664855,0.20780033
-2.70435218,4.78289394,0.02259364,0.13125885,0.83168541,3.09948854,0.02616052,0.91495238,0.39025084,0.22136579
-2.69834917,5.01415615,0.02319844,0.13948664,0.89259326,3.22340458,0.02740683,0.98083521,0.41524906,0.23585201
-2.69234617,5.25915503,0.02372893,0.14826763,0.95845078,3.35337295,0.02867486,1.05203166,0.44180380,0.25138233
-2.68634317,5.51965963,0.02418982,0.15766893,1.02978144,3.49032129,0.02997182,1.12908386,0.47006991,0.26807796
-2.68034017,5.79735419,0.02458827,0.16775219,1.10706163,3.63515383,0.03130521,1.21249268,0.50018484,0.28605076
-2.67433717,6.09369713,0.02493346,0.17856924,1.19068951,3.78866622,0.03268221,1.30268475,0.53225613,0.30539551
-2.66833417,6.40977591,0.02523627,0.19015769,1.28095329,3.95145773,0.03410910,1.39997844,0.56634881,0.32618200
-2.66233117,6.74616562,0.02550867,0.20253663,1.37800048,4.12384599,0.03559061,1.50455044,0.60247313,0.34844734
-2.65632816,7.10279946,0.02576316,0.21570283,1.48180980,4.30578919,0.03712936,1.61640459,0.64057362,0.37218891
-2.65032516,7.47885915,0.02601217,0.22962748,1.59216730,4.49682077,0.03872530,1.73534478,0.68052000,0.39735831
-2.64432216,7.87269234,0.02626740,0.24425382,1.70864827,4.69600106,0.04037529,1.86095361,0.72210064,0.42385678
-2.63831916,8.28176347,0.02653927,0.25949582,1.83060614,4.90188945,0.04207279,1.99257823,0.76501924,0.45153238
-2.63231616,8.70264269,0.02683635,0.27523802,1.95716958,5.11253985,0.04380770,2.12932465,0.80889514,0.48017917
-2.62631316,9.13103550,0.02716492,0.29133668,2.08724835,5.32552091,0.04556633,2.27006137,0.85326747,0.50953865
-2.62031016,9.56185407,0.02752865,0.30762225,2.21954815,5.53796106,0.04733162,2.41343270,0.89760340,0.53930360
-2.61430715,9.98932858,0.02792833,0.32390324,2.35259445,5.74661716,0.04908344,2.55788189,0.94131031,0.56912408
-2.60830415,10.40715499,0.02836184,0.33997119,2.48476455,5.94796424,0.05079915,2.70168333,0.98375155,0.59861569
-2.60230115,10.80867359,0.02882414,0.35560688,2.61432672,6.13830239,0.05245422,2.84298304,1.02426528,0.62736979
-2.59629815,11.18707102,0.02930749,0.37058736,2.73948526,6.31387627,0.05402304,2.97984592,1.06218580,0.65496517
-2.59029515,11.53559694,0.02980177,0.38469361,2.85842941,6.47100156,0.05547980,3.11030793,1.09686632,0.68098098
-2.58429215,11.84778602,0.03029485,0.39771861,2.96938432,6.60619264,0.05679944,3.23243131,1.12770243,0.70501027
-2.57828914,12.11767523,0.03077307,0.40947543,3.07066195,6.71628534,0.05795862,3.34436041,1.15415512,0.72667359
-2.57228614,12.34000697,0.03122187,0.41980497,3.16070980,6.79854929,0.05893668,3.44437608,1.17577232,0.74563217
-2.56628314,12.51040902,0.03162629,0.42858317,3.23815548,6.85078470,0.05971651,3.53094628,1.19220805,0.76160010
-2.56028014,12.62554380,0.03197162,0.43572718,3.30184549,6.87139929,0.06028541,3.60277096,1.20323818,0.77435497
-2.55427714,12.68322077,0.03224396,0.44120041,3.35087648,6.85946232,0.06063574,3.65881951,1.20877217,0.78374651
-2.54827414,12.68246777,0.03243072,0.44501599,3.38461832,6.81473377,0.06076545,3.69835944,1.20886013,0.78970292
-2.54227114,12.62355914,0.03252114,0.44723862,3.40272792,6.73766805,0.06067846,3.72097526,1.20369475,0.79223460
-2.53626813,12.50800042,0.03250663,0.44798461,3.40515381,6.62939280,0.06038477,3.72657721,1.19360816,0.79143498
-2.53026513,12.33847143,0.03238109,0.44742000,3.39213163,6.49166469,0.05990047,3.71539972,1.17906354,0.78747861
-2.52426213,12.11873127,0.03214108,0.44575681,3.36417101,6.32680490,0.05924740,3.68798995,1.16064195,0.78061636
-2.51825913,11.85349029,0.03178592,0.44324737,3.32203476,6.13761794,0.05845277,3.64518730,1.13902470,0.77116801
-2.51225613,11.54825505,0.03131769,0.44017705,3.26671167,5.92729793,0.05754841,3.58809480,1.11497202,0.75951243
-2.50625313,11.20915321,0.03074107,0.43685536,3.19938390,5.69932670,0.05656996,3.51804377,1.08929879,0.74607575
-2.50025013,10.84274551,0.03006322,0.43360586,3.12139078,5.45736826,0.05555582,3.43655324,1.06284820,0.73131779
-2.49424712,10.45583212,0.02929341,0.43075506,3.03419004,5.20516377,0.05454604,3.34528559,1.03646423,0.71571740
-2.48824412,10.05526015,0.02844278,0.42862070,2.93931813,4.94643088,0.05358103,3.24600001,1.01096417,0.69975712
-2.48224112,9.64773872,0.02752387,0.42749990,2.83835083,4.68477077,0.05270026,3.14050531,0.98711182,0.68390760
-2.47623812,9.23966699,0.02655026,0.42765745,2.73286511,4.42358545,0.05194091,3.03061339,0.96559259,0.66861248
-2.47023512,8.83697996,0.02553608,0.42931475,2.62440338,4.16600725,0.05133655,2.91809472,0.94699124,0.65427414
-2.46423212,8.44501560,0.02449563,0.43263985,2.51444089,3.91484177,0.05091593,2.80463696,0.93177295,0.64124071
-2.45822911,8.06840605,0.02344293,0.43773904,2.40435676,3.67252485,0.05070177,2.69180762,0.92026856,0.62979507
-2.45222611,7.71099477,0.02239131,0.44465020,2.29540923,3.44109346,0.05070986,2.58102163,0.91266432,0.62014590
-2.44622311,7.37578062,0.02135308,0.45333854,2.18871545,3.22217013,0.05094824,2.47351448,0.90899658,0.61242134
-2.44022011,7.06488893,0.02033918,0.46369465,2.08523593,3.01695999,0.05141668,2.37032139,0.90915166,0.60666533
-2.43421711,6.77956932,0.01935899,0.47553538,1.98576385,2.82625927,0.05210644,2.27226294,0.91287081,0.60283701
-2.42821411,6.52021898,0.01842011,0.48860740,1.89091929,2.65047385,0.05300028,2.17993734,0.91976026,0.60081294
-2.42221111,6.28642980,0.01752823,0.50259349,1.80114824,2.48964655,0.05407283,2.09371947,0.92930595,0.60039233
-2.41620810,6.07705735,0.01668712,0.51712143,1.71672628,2.34349164,0.05529121,2.01376652,0.94089246,0.60130506
-2.41020510,5.89030881,0.01589862,0.53177525,1.63776686,2.21143500,0.05661600,1.94003010,0.95382560,0.60322212
-2.40420210,5.72384693,0.01516279,0.54610843,1.56423363,2.09265864,0.05800246,1.87227426,0.96735769,0.60576831
-2.39819910,5.57490659,0.01447799,0.55965854,1.49595661,1.98614809,0.05940197,1.81009888,0.98071478,0.60853653
-2.39219610,5.44041992,0.01384114,0.57196292,1.43265153,1.89074131,0.06076363,1.75296759,0.99312478,0.61110331
-2.38619310,5.31714600,0.01324795,0.58257463,1.37394179,1.80517776,0.06203608,1.70023921,1.00384536,0.61304478
-2.38019010,5.20180074,0.01269321,0.59107806,1.31938221,1.72814655,0.06316923,1.65120157,1.01219067,0.61395276
-2.37418709,5.09118265,0.01217108,0.59710364,1.26848368,1.65833212,0.06411610,1.60510640,1.01755581,0.61344995
-2.36818409,4.98229001,0.01167541,0.60034094,1.22073795,1.59445666,0.06483446,1.56120397,1.01943803,0.61120402
-2.36218109,4.87242564,0.01120003,0.60054970,1.17564141,1.53531792,0.06528837,1.51877604,1.01745394,0.60693968
-2.35617809,4.75928557,0.01073902,0.59756825,1.13271705,1.47982159,0.06544948,1.47716582,1.01135198,0.60044850
-2.35017509,4.64102851,0.01028700,0.59131908,1.09153369,1.42700754,0.06529803,1.43580375,1.00101977,0.59159602
-2.34417209,4.51632419,0.00983927,0.58181128,1.05172175,1.37606912,0.06482347,1.39422791,0.98648602,0.58032591
-2.33816908,4.38437904,0.00939204,0.56913993,1.01298488,1.32636541,0.06402488,1.35209852,0.96791711,0.56666104
-2.33216608,4.24493896,0.00894249,0.55348238,0.97510717,1.27742606,0.06291082,1.30920580,0.94560850,0.55070161
-2.32616308,4.09826996,0.00848884,0.53509175,0.93795567,1.22894916,0.06149902,1.26547114,0.91997150,0.53262032
-2.32016008,3.94511826,0.00803039,0.51428811,0.90147831,1.18079245,0.05981556,1.22094183,0.89151620,0.51265510
-2.31415708,3.78665256,0.00756743,0.49144754,0.86569757,1.13295850,0.05789392,1.17577961,0.86083117,0.49109968
-2.30815408,3.62439175,0.00710116,0.46698993,0.83070039,1.08557515,0.05577368,1.13024418,0.82856120,0.46829244
-2.30215108,3.46012212,0.00663360,0.44136585,0.79662506,1.03887190,0.05349909,1.08467250,0.79538403,0.44460435
-2.29614807,3.29580836,0.00616745,0.41504322,0.76364602,0.99315404,0.05111752,1.03945530,0.76198702,0.42042621
-2.29014507,3.13350272,0.00570588,0.38849426,0.73195739,0.94877538,0.04867790,0.99501207,0.72904512,0.39615612
-2.28414207,2.97525686,0.00525241,0.36218333,0.70175645,0.90611134,0.04622913,0.95176609,0.69720077,0.37218746
-2.27813907,2.82304019,0.00481073,0.33655596,0.67322793,0.86553341,0.04381866,0.91012077,0.66704678,0.34889797
-2.27213607,2.67866833,0.00438458,0.31202958,0.64652999,0.82738624,0.04149114,0.87043857,0.63911269,0.32664031
-2.26613307,2.54374433,0.00397755,0.28898601,0.62178278,0.79196822,0.03928737,0.83302359,0.61385512,0.30573436
-2.26013007,2.41961472,0.00359304,0.26776599,0.59906008,0.75951636,0.03724333,0.79810863,0.59165242,0.28646146
-2.25412706,2.30734135,0.00323416,0.24866572,0.57838444,0.73019582,0.03538958,0.76584721,0.57280346,0.26906072
-2.24812406,2.20768939,0.00290364,0.23193534,0.55972600,0.70409429,0.03375081,0.73631076,0.55753052,0.25372726
-2.24212106,2.12113071,0.00260388,0.21777921,0.54300497,0.68122109,0.03234573,0.70949102,0.54598586,0.24061242
-2.23611806,2.04786145,0.00233689,0.20635779,0.52809741,0.66151076,0.03118707,0.68530711,0.53826142,0.22982564
-2.23011506,1.98783173,0.00210436,0.19779090,0.51484395,0.64483050,0.03028187,0.66361675,0.53440101,0.22143778
-2.22411206,1.94078505,0.00190772,0.19216196,0.50306091,0.63099072,0.02963190,0.64423091,0.53441415,0.21548571
-2.21810905,1.90630484,0.00174817,0.18952306,0.49255288,0.61975798,0.02923419,0.62693073,0.53829095,0.21197765
-2.21210605,1.88386500,0.00162683,0.18990046,0.48312629,0.61086949,0.02908172,0.61148595,0.54601689,0.21089916
-2.20610305,1.87288189,0.00154476,0.19330030,0.47460290,0.60404805,0.02916413,0.59767353,0.55758698,0.21221933
-2.20010005,1.87276483,0.00150310,0.19971418,0.46683271,0.59901692,0.02946847,0.58529565,0.57301839,0.21589695
-2.19409705,1.88296274,0.00150313,0.20912444,0.45970530,0.59551357,0.02997994,0.57419609,0.59236079,0.22188634
-2.18809405,1.90300489,0.00154637,0.22150892,0.45315924,0.59330196,0.03068263,0.56427418,0.61570404,0.23014269
-2.18209105,1.93253382,0.00163460,0.23684491,0.44718901,0.59218253,0.03156019,0.55549567,0.64318252,0.24062661
-2.17608804,1.97132938,0.00176993,0.25511233,0.44184898,0.59199981,0.03259645,0.54790007,0.67497589,0.25330774
-2.17008504,2.01932287,0.00195479,0.27629576,0.43725445,0.59264732,0.03377593,0.54160420,0.71130608,0.26816741
-2.16408204,2.07660089,0.00219191,0.30038541,0.43357953,0.59406963,0.03508430,0.53680173,0.75243042,0.28520001
-2.15807904,2.14339888,0.00248430,0.32737687,0.43105205,0.59626174,0.03650869,0.53375894,0.79863108,0.30441322
-2.15207604,2.22008473,0.00283511,0.35726962,0.42994568,0.59926589,0.03803789,0.53280666,0.85020112,0.32582696
-2.14607304,2.30713309,0.00324754,0.39006429,0.43056953,0.60316599,0.03966249,0.53432902,0.90742748,0.34947103
-2.14007004,2.40509142,0.00372471,0.42575876,0.43325582,0.60808010,0.04137481,0.53874916,0.97057170,0.37538157
-2.13406703,2.51453911,0.00426943,0.46434317,0.43834585,0.61415124,0.04316879,0.54651273,1.03984889,0.40359635
-2.12806403,2.63604119,0.00488401,0.50579404,0.44617502,0.62153699,0.04503970,0.55806946,1.11540603,0.43414907
-2.12206103,2.77009841,0.00557005,0.55006769,0.45705737,0.63039826,0.04698376,0.57385369,1.19730040,0.46706283
-2.11605803,2.91709561,0.00632817,0.59709325,0.47127020,0.64088768,0.04899771,0.59426448,1.28547927,0.50234299
-2.11005503,3.07725052,0.00715781,0.64676567,0.48903944,0.65313814,0.05107820,0.61964585,1.37976189,0.53996978
-2.10405203,3.25056517,0.00805694,0.69893893,0.51052616,0.66725177,0.05322122,0.65026806,1.47982473,0.57989089
-2.09804902,3.43678209,0.00902193,0.75342014,0.53581499,0.68328988,0.05542147,0.68631039,1.58519113,0.62201447
-2.09204602,3.63534746,0.01004734,0.80996454,0.56490461,0.70126418,0.05767170,0.72784633,1.69522592,0.66620291
-2.08604302,3.84538319,0.01112581,0.86827220,0.59770108,0.72112979,0.05996216,0.77483148,1.80913586,0.71226774
-2.08004002,4.06566971,0.01224800,0.92798643,0.63401400,0.74278013,0.06228008,0.82709504,1.92597619,0.75996604
-2.07403702,4.29464091,0.01340261,0.98869434,0.67355605,0.76604416,0.06460929,0.88433508,2.04466348,0.80899874
-2.06803402,4.53039214,0.01457650,1.04992964,0.71594580,0.79068606,0.06693001,0.94611819,2.16399452,0.85901088
-2.06203102,4.77070181,0.01575481,1.11117784,0.76071407,0.81640744,0.06921877,1.01188354,2.28267088,0.90959426
-2.05602801,5.01306648,0.01692126,1.17188370,0.80731347,0.84285214,0.07144861,1.08095161,2.39932834,0.96029230
-2.05002501,5.25474866,0.01805849,1.23146082,0.85513116,0.86961353,0.07358941,1.15253732,2.51257002,1.01060721
-2.04402201,5.49283607,0.01914844,1.28930304,0.90350427,0.89624401,0.07560853,1.22576751,2.62100224,1.06000934
-2.03801901,5.72431052,0.02017285,1.34479739,0.95173763,0.92226659,0.07747153,1.29970205,2.72327142,1.10794838
-2.03201601,5.94612391,0.02111371,1.39733791,0.99912311,0.94718792,0.07914317,1.37335818,2.81810081,1.15386600
-2.02601301,6.15527861,0.02195386,1.44634011,1.04495999,0.97051248,0.08058850,1.44573703,2.90432541,1.19720968
-2.02001001,6.34890930,0.02267746,1.49125527,1.08857548,0.99175726,0.08177403,1.51585162,2.98092397,1.23744697
-2.01400700,6.52436299,0.02327050,1.53158428,1.12934468,1.01046643,0.08266897,1.58275494,3.04704660,1.27407986
-2.00800400,6.67927418,0.02372128,1.56689037,1.16670925,1.02622526,0.08324640,1.64556742,3.10203739,1.30665858
-2.00200100,6.81163226,0.02402076,1.59681039,1.20019383,1.03867297,0.08348444,1.70350227,3.14545107,1.33479428
-1.99599800,6.91983866,0.02416291,1.62106425,1.22941982,1.04751369,0.08336717,1.75588794,3.17706349,1.35817028
-1.98999500,7.00275150,0.02414486,1.63946229,1.25411570,1.05252533,0.08288545,1.80218661,3.19687582,1.37655119
-1.98399200,7.05971644,0.02396704,1.65191030,1.27412366,1.05356593,0.08203749,1.84200807,3.20511250,1.38978988
-1.97798899,7.09058258,0.02363314,1.65841226,1.28940227,1.05057723,0.08082916,1.87511832,3.20221343,1.39783180
-1.97198599,7.09570314,0.02314996,1.65907055,1.30002498,1.04358546,0.07927398,1.90144269,3.18882086,1.40071668
-1.96598299,7.07592126,0.02252722,1.65408386,1.30617477,1.03269930,0.07739293,1.92106343,3.16576158,1.39857752
-1.95997999,7.03254161,0.02177719,1.64374284,1.30813509,1.01810520,0.07521387,1.93421201,3.13402509,1.39163694
-1.95397699,6.96728918,0.02091430,1.62842351,1.30627759,1.00006038,0.07277084,1.94125647,3.09473845,1.38020104
-1.94797399,6.88225688,0.01995468,1.60857872,1.30104713,0.97888374,0.07010300,1.94268471,3.04913829,1.36465098
-1.94197099,6.77984388,0.01891565,1.58472775,1.29294489,0.95494516,0.06725355,1.93908440,2.99854070,1.34543269
-1.93596798,6.66268680,0.01781521,1.55744432,1.28251005,0.92865374,0.06426843,1.93112043,2.94430938,1.32304484
-1.92996498,6.53358611,0.01667151,1.52734311,1.27030103,0.90044525,0.06119500,1.91951108,2.88782258,1.29802562
-1.92396198,6.39542992,0.01550240,1.49506523,1.25687676,0.87076948,0.05808066,1.90500367,2.83043935,1.27093873
-1.91795898,6.25111737,0.01432496,1.46126278,1.24277885,0.84007780,0.05497156,1.88835086,2.77346548,1.24235883
-1.91195598,6.10348396,0.01315517,1.42658294,1.22851507,0.80881138,0.05191137,1.87028820,2.71811990,1.21285708
-1.90595298,5.95523065,0.01200754,1.39165203,1.21454475,0.77739039,0.04894021,1.85151375,2.66550215,1.18298707
-1.89994997,5.80885884,0.01089492,1.35705982,1.20126645,0.74620459,0.04609367,1.83267040,2.61656178,1.15327152
-1.89394697,5.66661285,0.00982834,1.32334488,1.18900810,0.71560532,0.04340212,1.81433100,2.57207062,1.12419023
-1.88794397,5.53043149,0.00881691,1.29098125,1.17801991,0.68589928,0.04089016,1.79698676,2.53259911,1.09616958
-1.88194097,5.40191005,0.00786787,1.26036704,1.16847005,0.65734404,0.03857633,1.78103892,2.49849760,1.06957389
-1.87593797,5.28227377,0.00698657,1.23181560,1.16044302,0.63014538,0.03647303,1.76679358,2.46988398,1.04469890
-1.86993497,5.17236347,0.00617669,1.20554946,1.15394075,0.60445643,0.03458661,1.75445964,2.44663836,1.02176756
-1.86393197,5.07263389,0.00544030,1.18169765,1.14888620,0.58037852,0.03291778,1.74414955,2.42840586,1.00092837
-1.85792896,4.98316452,0.00477814,1.16029643,1.14512922,0.55796367,0.03146201,1.73588267,2.41460781,0.98225607
-1.85192596,4.90368273,0.00418978,1.14129355,1.14245453,0.53721843,0.03021027,1.72959094,2.40446172,0.96575482
-1.84592296,4.83359809,0.00367386,1.12455603,1.14059140,0.51810909,0.02914975,1.72512652,2.39700946,0.95136369
-1.83991996,4.77204665,0.00322834,1.10988091,1.13922480,0.50056772,0.02826470,1.72227107,2.39115321,0.93896406
-1.83391696,4.71794328,0.00285065,1.09700874,1.13800767,0.48449908,0.02753737,1.72074650,2.38569770,0.92838874
-1.82791396,4.67003996,0.00253797,1.08563896,1.13657379,0.46978788,0.02694883,1.72022662,2.37939731,0.91943232
-1.82191096,4.62698746,0.00228731,1.07544657,1.13455114,0.45630620,0.02647989,1.72034957,2.37100592,0.91186227
-1.81590795,4.58739775,0.00209573,1.06609902,1.13157496,0.44392076,0.02611185,1.72073062,2.35932741,0.90543019
-1.80990495,4.54990430,0.00196037,1.05727263,1.12730041,0.43249969,0.02582721,1.72097490,2.34326436,0.89988290
-1.80390195,4.51321771,0.00187859,1.04866757,1.12141422,0.42191857,0.02561024,1.72068983,2.32186276,0.89497255
-1.79789895,4.47617416,0.00184796,1.04002066,1.11364503,0.41206548,0.02544739,1.71949678,2.29435051,0.89046568
-1.79189595,4.43777473,0.00186628,1.03111538,1.10377203,0.40284491,0.02532757,1.71704169,2.26016802,0.88615044
-1.78589295,4.39721401,0.00193155,1.02178857,1.09163163,0.39418034,0.02524225,1.71300422,2.21898944,0.88184215
-1.77988994,4.35389721,0.00204195,1.01193379,1.07712188,0.38601546,0.02518543,1.70710528,2.17073377,0.87738671
-1.77388694,4.30744554,0.00219571,1.00150109,1.06020468,0.37831406,0.02515343,1.69911266,2.11556553,0.87266213
-1.76788394,4.25769040,0.00239106,0.99049369,1.04090555,0.37105865,0.02514459,1.68884459,2.05388532,0.86757805
-1.76188094,4.20465762,0.00262614,0.97896186,1.01931120,0.36424796,0.02515888,1.67617137,1.98631129,0.86207381
-1.75587794,4.14854345,0.00289884,0.96699471,0.99556507,0.35789364,0.02519736,1.66101490,1.91365261,0.85611516
-1.74987494,4.08968452,0.00320678,0.95471060,0.96986100,0.35201630,0.02526177,1.64334653,1.83687707,0.84969012
-1.74387194,4.02852444,0.00354718,0.94224710,0.94243565,0.34664132,0.02535393,1.62318334,1.75707446,0.84280455
-1.73786893,3.96557950,0.00391679,0.92975115,0.91355979,0.34179463,0.02547535,1.60058328,1.67541819,0.83547773
-1.73186593,3.90140611,0.00431185,0.91737035,0.88352917,0.33749891,0.02562679,1.57563952,1.59312701,0.82773848
-1.72586293,3.83657228,0.00472811,0.90524597,0.85265527,0.33377039,0.02580800,1.54847453,1.51142878,0.81962216
-1.71985993,3.77163488,0.00516077,0.89350811,0.82125645,0.33061649,0.02601749,1.51923421,1.43152809,0.81116882
-1.71385693,3.70712411,0.00560462,0.88227340,0.78964984,0.32803452,0.02625254,1.48808248,1.35457876,0.80242257
-1.70785393,3.64353572,0.00605406,0.87164507,0.75814426,0.32601146,0.02650920,1.45519679,1.28166216,0.79343226
-1.70185093,3.58133091,0.00650322,0.86171557,0.72703446,0.32452488,0.02678258,1.42076449,1.21377158,0.78425335
-1.69584792,3.52094326,0.00694616,0.85257093,0.69659677,0.32354486,0.02706710,1.38498060,1.15180262,0.77495062
-1.68984492,3.46279134,0.00737697,0.84429673,0.66708610,0.32303677,0.02735694,1.34804653,1.09654894,0.76560151
-1.68384192,3.40729518,0.00779000,0.83698465,0.63873435,0.32296469,0.02764651,1.31017009,1.04870254,0.75629959
-1.67783892,3.35489449,0.00818005,0.83073909,0.61175007,0.32329523,0.02793094,1.27156628,1.00885744,0.74715773
-1.67183592,3.30606644,0.00854252,0.82568297,0.58631897,0.32400137,0.02820660,1.23245874,0.97751544,0.73831051
-1.66583292,3.26134058,0.00887366,0.82196209,0.56260528,0.32506602,0.02847156,1.19308151,0.95509273,0.72991542
-1.65982991,3.22130909,0.00917065,0.81974734,0.54075350,0.32648509,0.02872600,1.15368067,0.94192607,0.72215262
-1.65382691,3.18663067,0.00943178,0.81923446,0.52089037,0.32826979,0.02897251,1.11451563,0.93827759,0.71522291
-1.64782391,3.15802689,0.00965654,0.82064101,0.50312669,0.33044784,0.02921627,1.07585960,0.94433738,0.70934381
-1.64182091,3.13627071,0.00984563,0.82420060,0.48755901,0.33306371,0.02946514,1.03799916,0.96022355,0.70474390
-1.63581791,3.12216708,0.01000101,0.83015452,0.47427073,0.33617758,0.02972955,1.00123256,0.98597954,0.70165551
-1.62981491,3.11652674,0.01012583,0.83874119,0.46333279,0.33986333,0.03002228,0.96586686,1.02156901,0.70030606
-1.62381191,3.12013442,0.01022431,0.85018419,0.45480380,0.34420542,0.03035816,0.93221382,1.06686891,0.70090861
-1.61780890,3.13371338,0.01030169,0.86467930,0.44872962,0.34929500,0.03075354,0.90058465,1.12166148,0.70365203
-1.61180590,3.15788856,0.01036395,0.88238171,0.44514251,0.35522548,0.03122581,0.87128397,1.18562625,0.70869147
-1.60580290,3.19315078,0.01041769,0.90339401,0.44405996,0.36208774,0.03179277,0.84460301,1.25833318,0.71613961
-1.59979990,3.23982425,0.01046988,0.92775602,0.44548330,0.36996534,0.03247199,0.82081268,1.33923798,0.72605936
-1.59379690,3.29803974,0.01052763,0.95543688,0.44939624,0.37892995,0.03328019,0.80015655,1.42768075,0.73845851
-1.58779390,3.36771524,0.01059793,0.98633039,0.45576349,0.38903729,0.03423259,0.78284424,1.52288862,0.75328661
