energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
-5.75387694,8.25869072,0.02076671,0.95921569,1.95348232,0.60193217,7.26772631,4.21871182,2.27480713,0.00000000
-5.74787394,8.23685366,0.02067412,0.95122700,1.95304845,0.60121520,7.20620852,4.21986100,2.26462697,0.00000000
-5.74187094,8.21407010,0.02056761,0.94254939,1.95202438,0.60068678,7.14239386,4.22084737,2.25434248,0.00000000
-5.73586793,8.18963249,0.02044779,0.93316995,1.95022379,0.60032507,7.07582798,4.22115919,2.24383300,0.00000000
-5.72986493,8.16285896,0.02031542,0.92309396,1.94743913,0.60009669,7.00603801,4.22032400,2.23295231,0.00000000
-5.72386193,8.13309495,0.02017138,0.91234228,1.94344417,0.59995725,6.93253448,4.21791043,2.22153079,0.00000000
-5.71785893,8.09971539,0.02001660,0.90094829,1.93799782,0.59985227,6.85481658,4.21352900,2.20937888,0.00000000
-5.71185593,8.06212818,0.01985208,0.88895464,1.93084938,0.59971855,6.77238090,4.20683265,2.19629188,0.00000000
-5.70585293,8.01977896,0.01967881,0.87641002,1.92174499,0.59948600,6.68473356,4.19751696,2.18205596,0.00000000
-5.69984992,7.97215749,0.01949781,0.86336602,1.91043529,0.59907969,6.59140518,4.18532037,2.16645515,0.00000000
-5.69384692,7.91880533,0.01931005,0.84987439,1.89668389,0.59842225,6.49196808,4.17002453,2.14927892,0.00000000
-5.68784392,7.85932466,0.01911647,0.83598470,1.88027649,0.59743629,6.38605479,4.15145472,2.13033016,0.00000000
-5.68184092,7.79338775,0.01891797,0.82174245,1.86103008,0.59604683,6.27337690,4.12948039,2.10943310,0.00000000
-5.67583792,7.72074647,0.01871542,0.80718785,1.83880206,0.59418374,6.15374305,4.10401567,2.08644082,0.00000000
-5.66983492,7.64124144,0.01850960,0.79235507,1.81349855,0.59178385,6.02707522,4.07501984,2.06124210,0.00000000
-5.66383192,7.55480987,0.01830127,0.77727212,1.78508178,0.58879286,5.89342201,4.04249742,2.03376707,0.00000000
-5.65782891,7.46149185,0.01809114,0.76196116,1.75357589,0.58516687,5.75296830,4.00649792,2.00399166,0.00000000
-5.65182591,7.36143435,0.01787986,0.74643927,1.71907102,0.58087357,5.60604056,3.96711499,1.97194048,0.00000000
-5.64582291,7.25489271,0.01766803,0.73071955,1.68172528,0.57589291,5.45310737,3.92448500,1.93768807,0.00000000
-5.63981991,7.14222931,0.01745621,0.71481246,1.64176461,0.57021743,5.29477503,3.87878486,1.90135856,0.00000000
-5.63381691,7.02390959,0.01724493,0.69872727,1.59948022,0.56385223,5.13177849,3.83022929,1.86312364,0.00000000
-5.62781391,6.90049539,0.01703467,0.68247368,1.55522400,0.55681444,4.96496796,3.77906747,1.82319916,0.00000000
-5.62181091,6.77263607,0.01682588,0.66606327,1.50940167,0.54913260,4.79529182,3.72557934,1.78184037,0.00000000
-5.61580790,6.64105794,0.01661897,0.64951096,1.46246432,0.54084564,4.62377679,3.67007170,1.73933627,0.00000000
-5.60980490,6.50655244,0.01641436,0.63283632,1.41489830,0.53200177,4.45150624,3.61287432,1.69600312,0.00000000
-5.60380190,6.36996398,0.01621245,0.61606468,1.36721411,0.52265735,4.27959770,3.55433640,1.65217760,0.00000000
-5.59779890,6.23217775,0.01601366,0.59922808,1.31993467,0.51287571,4.10918064,3.49482354,1.60820990,0.00000000
-5.59179590,6.09410854,0.01581845,0.58236596,1.27358327,0.50272595,3.94137533,3.43471542,1.56445693,0.00000000
-5.58579290,5.95669060,0.01562730,0.56552568,1.22867178,0.49228201,3.77727373,3.37440438,1.52127595,0.00000000
-5.57978989,5.82086938,0.01544080,0.54876281,1.18568952,0.48162174,3.61792287,3.31429498,1.47901888,0.00000000
-5.57378689,5.68759493,0.01525960,0.53214120,1.14509302,0.47082619,3.46431130,3.25480443,1.43802733,0.00000000
-5.56778389,5.55781733,0.01508446,0.51573283,1.10729704,0.45997901,3.31735850,3.19636395,1.39862847,0.00000000
-5.56178089,5.43248368,0.01491628,0.49961747,1.07266711,0.44916602,3.17790749,3.13942064,1.36113185,0.00000000
-5.55577789,5.31253662,0.01475604,0.48388208,1.04151355,0.43847485,3.04672022,3.08443981,1.32582691,0.00000000
-5.54977489,5.19891368,0.01460487,0.46862006,1.01408731,0.42799468,2.92447537,3.03190730,1.29298142,0.00000000
-5.54377189,5.09254711,0.01446399,0.45393021,0.99057737,0.41781599,2.81176809,2.98233148,1.26284046,0.00000000
-5.53776888,4.99436343,0.01433471,0.43991554,0.97110980,0.40803023,2.70911108,2.93624439,1.23562599,0.00000000
-5.53176588,4.90528225,0.01421842,0.42668183,0.95574840,0.39872950,2.61693649,2.89420191,1.21153680,0.00000000
-5.52576288,4.82621374,0.01411652,0.41433604,0.94449664,0.39000609,2.53559803,2.85678229,1.19074869,0.00000000
-5.51975988,4.75805427,0.01403039,0.40298450,0.93730090,0.38195184,2.46537302,2.82458301,1.17341478,0.00000000
-5.51375688,4.70167987,0.01396137,0.39273098,0.93405474,0.37465741,2.40646377,2.79821552,1.15966590,0.00000000
-5.50775388,4.65793733,0.01391070,0.38367470,0.93460398,0.36821134,2.35899838,2.77829792,1.14961072,0.00000000
-5.50175088,4.62763272,0.01387948,0.37590823,0.93875255,0.36269891,2.32303066,2.76544548,1.14333591,0.00000000
-5.49574787,4.61151746,0.01386862,0.36951539,0.94626868,0.35820091,2.29853923,2.76025891,1.14090593,0.00000000
-5.48974487,4.61027214,0.01387885,0.36456917,0.95689144,0.35479223,2.28542598,2.76331090,1.14236259,0.00000000
-5.48374187,4.62448830,0.01391066,0.36112986,0.97033725,0.35254030,2.28351399,2.77513072,1.14772427,0.00000000
-5.47773887,4.65464855,0.01396427,0.35924311,0.98630629,0.35150352,2.29254514,2.79618774,1.15698489,0.00000000
-5.47173587,4.70110568,0.01403969,0.35893839,1.00448860,0.35172960,2.31217778,2.82687380,1.17011250,0.00000000
-5.46573287,4.76406117,0.01413667,0.36022752,1.02456959,0.35325388,2.34198452,2.86748536,1.18704755,0.00000000
-5.45972986,4.84354389,0.01425472,0.36310348,1.04623498,0.35609779,2.38145057,2.91820571,1.20770091,0.00000000
-5.45372686,4.93938963,0.01439315,0.36753956,1.06917487,0.36026727,2.42997274,2.97908792,1.23195178,0.00000000
-5.44772386,5.05122234,0.01455107,0.37348867,1.09308700,0.36575150,2.48685940,3.05003926,1.25964531,0.00000000
-5.44172086,5.17843786,0.01472740,0.38088304,1.11767912,0.37252174,2.55133151,3.13080766,1.29059043,0.00000000
-5.43571786,5.32019116,0.01492091,0.38963423,1.14267043,0.38053057,2.62252505,3.22097090,1.32455777,0.00000000
-5.42971486,5.47538783,0.01513024,0.39963336,1.16779225,0.38971135,2.69949489,3.31992932,1.36127801,0.00000000
-5.42371186,5.64268102,0.01535387,0.41075176,1.19278803,0.39997826,2.78122042,3.42690249,1.40044086,0.00000000
-5.41770885,5.82047443,0.01559017,0.42284195,1.21741283,0.41122675,2.86661309,3.54093057,1.44169489,0.00000000
-5.41170585,6.00693238,0.01583738,0.43573891,1.24143261,0.42333454,2.95452601,3.66088082,1.48464852,0.00000000
-5.40570285,6.19999745,0.01609361,0.44926180,1.26462340,0.43616325,3.04376588,3.78545954,1.52887237,0.00000000
-5.39969985,6.39741627,0.01635680,0.46321608,1.28677082,0.44956060,3.13310719,3.91322974,1.57390314,0.00000000
-5.39369685,6.59677344,0.01662478,0.47739596,1.30766998,0.46336323,3.22130893,4.04263440,1.61924924,0.00000000
-5.38769385,6.79553358,0.01689518,0.49158740,1.32712609,0.47740012,3.30713357,4.17202528,1.66439815,0.00000000
-5.38169085,6.99109086,0.01716551,0.50557142,1.34495591,0.49149648,3.38936821,4.29969661,1.70882554,0.00000000
-5.37568784,7.18082498,0.01743312,0.51912786,1.36099002,0.50547806,3.46684753,4.42392313,1.75200594,0.00000000
-5.36968484,7.36216236,0.01769520,0.53203951,1.37507600,0.51917570,3.53847802,4.54300133,1.79342469,0.00000000
-5.36368184,7.53264051,0.01794887,0.54409647,1.38708235,0.53243008,3.60326277,4.65529276,1.83259092,0.00000000
-5.35767884,7.68997371,0.01819116,0.55510073,1.39690291,0.54509622,3.66032606,4.75926807,1.86905089,0.00000000
-5.35167584,7.83211729,0.01841911,0.56487079,1.40446165,0.55704792,3.70893669,4.85355010,1.90240119,0.00000000
-5.34567284,7.95732815,0.01862980,0.57324620,1.40971724,0.56818148,3.74852908,4.93695447,1.93230130,0.00000000
-5.33966983,8.06421885,0.01882043,0.58009177,1.41266728,0.57841894,3.77872096,5.00852610,1.95848470,0.00000000
-5.33366683,8.15180273,0.01898841,0.58530140,1.41335166,0.58771029,3.79932671,5.06756999,1.98076803,0.00000000
-5.32766383,8.21952789,0.01913143,0.58880125,1.41185464,0.59603485,3.81036530,5.11367502,1.99905774,0.00000000
-5.32166083,8.26729816,0.01924753,0.59055204,1.40830550,0.60340136,3.81206215,5.14672950,2.01335374,0.00000000
-5.31565783,8.29547981,0.01933517,0.59055047,1.40287736,0.60984708,3.80484432,5.16692785,2.02374984,0.00000000
-5.30965483,8.30489327,0.01939330,0.58882951,1.39578413,0.61543567,3.78932885,5.17476777,2.03043075,0.00000000
-5.30365183,8.29678987,0.01942140,0.58545753,1.38727557,0.62025399,3.76630433,5.17103803,2.03366571,0.00000000
-5.29764882,8.27281430,0.01941948,0.58053628,1.37763056,0.62440803,3.73670616,5.15679711,2.03379895,0.00000000
-5.29164582,8.23495426,0.01938813,0.57419775,1.36714880,0.62801795,3.70158633,5.13334359,2.03123750,0.00000000
-5.28564282,8.18547909,0.01932848,0.56659992,1.35614132,0.63121272,3.66207877,5.10217927,2.02643662,0.00000000
-5.27963982,8.12687012,0.01924215,0.55792175,1.34492026,0.63412434,3.61936182,5.06496656,2.01988380,0.00000000
-5.27363682,8.06174539,0.01913125,0.54835741,1.33378832,0.63688212,3.57461921,5.02348175,2.01208194,0.00000000
-5.26763382,7.99278196,0.01899826,0.53811005,1.32302853,0.63960713,3.52900136,4.97956585,2.00353243,0.00000000
-5.26163082,7.92263874,0.01884598,0.52738552,1.31289482,0.64240723,3.48358876,4.93507486,1.99471908,0.00000000
-5.25562781,7.85388296,0.01867746,0.51638608,1.30360381,0.64537276,3.43935883,4.89183125,1.98609341,0.00000000
-5.24962481,7.78892286,0.01849585,0.50530454,1.29532831,0.64857315,3.39715802,4.85157813,1.97806201,0.00000000
-5.24362181,7.72994875,0.01830437,0.49431901,1.28819278,0.65205464,3.35767994,4.81593761,1.97097646,0.00000000
-5.23761881,7.67888426,0.01810621,0.48358851,1.28227099,0.65583904,3.32145073,4.78637434,1.96512601,0.00000000
-5.23161581,7.63734887,0.01790444,0.47324945,1.27758583,0.65992368,3.28882183,4.76416512,1.96073331,0.00000000
-5.22561281,7.60663207,0.01770195,0.46341333,1.27411128,0.66428251,3.25997031,4.75037505,1.95795300,0.00000000
-5.21960980,7.58767933,0.01750139,0.45416541,1.27177627,0.66886812,3.23490644,4.74584033,1.95687307,0.00000000
-5.21360680,7.58108892,0.01730517,0.44556455,1.27047020,0.67361471,3.21348777,4.75115775,1.95751861,0.00000000
-5.20760380,7.58711889,0.01711542,0.43764401,1.27004961,0.67844174,3.19543862,4.76668041,1.95985751,0.00000000
-5.20160080,7.60570247,0.01693396,0.43041314,1.27034569,0.68325801,3.18037382,4.79251921,1.96380760,0.00000000
-5.19559780,7.63647067,0.01676234,0.42385971,1.27117198,0.68796611,3.16782526,4.82854958,1.96924467,0.00000000
-5.18959480,7.67878008,0.01660186,0.41795283,1.27233212,0.69246681,3.15726966,4.87442267,1.97601089,0.00000000
-5.18359180,7.73174453,0.01645357,0.41264613,1.27362691,0.69666344,3.14815632,4.92958031,1.98392302,0.00000000
-5.17758879,7.79426901,0.01631835,0.40788110,1.27486061,0.70046574,3.13993329,4.99327323,1.99278014,0.00000000
-5.17158579,7.86508465,0.01619691,0.40359032,1.27584611,0.70379340,3.13207097,5.06458185,2.00237044,0.00000000
-5.16558279,7.94278369,0.01608982,0.39970057,1.27640892,0.70657883,3.12408211,5.14243922,2.01247700,0.00000000
-5.15957979,8.02585386,0.01599759,0.39613562,1.27638986,0.70876935,3.11553770,5.22565567,2.02288235,0.00000000
-5.15357679,8.11271169,0.01592065,0.39281859,1.27564665,0.71032853,3.10607823,5.31294490,2.03337195,0.00000000
-5.14757379,8.20173445,0.01585939,0.38967396,1.27405431,0.71123686,3.09542046,5.40295122,2.04373660,0.00000000
-5.14157079,8.29129081,0.01581417,0.38662919,1.27150493,0.71149166,3.08335972,5.49427762,2.05377406,0.00000000
-5.13556778,8.37977019,0.01578533,0.38361587,1.26790669,0.71110636,3.06976824,5.58551449,2.06329006,0.00000000
-5.12956478,8.46561089,0.01577315,0.38057068,1.26318264,0.71010922,3.05459016,5.67526857,2.07209904,0.00000000
-5.12356178,8.54732706,0.01577787,0.37743593,1.25726944,0.70854154,3.03783380,5.76219171,2.08002479,0.00000000
-5.11755878,8.62353437,0.01579961,0.37416010,1.25011620,0.70645555,3.01956199,5.84500900,2.08690128,0.00000000
-5.11155578,8.69297418,0.01583840,0.37069807,1.24168370,0.70391208,2.99988133,5.92254552,2.09257377,0.00000000
-5.10555278,8.75453585,0.01589408,0.36701141,1.23194399,0.70097805,2.97893096,5.99375110,2.09690043,0.00000000
-5.09954977,8.80727646,0.01596632,0.36306860,1.22088050,0.69772393,2.95687146,6.05772221,2.09975429,0.00000000
-5.09354677,8.85043746,0.01605449,0.35884527,1.20848861,0.69422133,2.93387462,6.11372017,2.10102565,0.00000000
-5.08754377,8.88345739,0.01615771,0.35432439,1.19477656,0.69054068,2.91011415,6.16118497,2.10062474,0.00000000
-5.08154077,8.90597986,0.01627476,0.34949654,1.17976661,0.68674908,2.88575785,6.19974385,2.09848440,0.00000000
-5.07553777,8.91785621,0.01640405,0.34436005,1.16349626,0.68290849,2.86096124,6.22921422,2.09456266,0.00000000
-5.06953477,8.91914235,0.01654364,0.33892122,1.14601936,0.67907415,2.83586278,6.24960047,2.08884496,0.00000000
-5.06353177,8.91008947,0.01669118,0.33319430,1.12740706,0.67529334,2.81058056,6.26108472,2.08134580,0.00000000
-5.05752876,8.89112880,0.01684397,0.32720145,1.10774819,0.67160450,2.78521038,6.26401162,2.07210960,0.00000000
-5.05152576,8.86285082,0.01699892,0.32097251,1.08714931,0.66803670,2.75982519,6.25886792,2.06121081,0.00000000
-5.04552276,8.82597978,0.01715263,0.31454463,1.06573408,0.66460948,2.73447552,6.24625751,2.04875300,0.00000000
-5.03951976,8.78134461,0.01730143,0.30796167,1.04364217,0.66133310,2.70919110,6.22687339,2.03486718,0.00000000
-5.03351676,8.72984788,0.01744141,0.30127352,1.02102760,0.65820918,2.68398319,6.20146764,2.01970931,0.00000000
-5.02751376,8.67243430,0.01756856,0.29453523,0.99805672,0.65523166,2.65884787,6.17082131,2.00345720,0.00000000
-5.02151076,8.61006063,0.01767880,0.28780603,0.97490587,0.65238826,2.63376995,6.13571563,1.98630707,0.00000000
-5.01550775,8.54366876,0.01776812,0.28114828,0.95175898,0.64966219,2.60872762,6.09690624,1.96846991,0.00000000
-5.00950475,8.47416352,0.01783269,0.27462644,0.92880518,0.64703418,2.58369768,6.05510178,1.95016797,0.00000000
-5.00350175,8.40239633,0.01786893,0.26830591,0.90623655,0.64448484,2.55866127,6.01094803,1.93163156,0.00000000
-4.99749875,8.32915577,0.01787369,0.26225209,0.88424625,0.64199713,2.53361001,5.96501841,1.91309630,0.00000000
-4.99149575,8.25516522,0.01784432,0.25652935,0.86302700,0.63955885,2.50855231,5.91781102,1.89480098,0.00000000
-4.98549275,8.18108730,0.01777877,0.25120015,0.84276991,0.63716525,2.48351974,5.86975227,1.87698599,0.00000000
-4.97948974,8.10753447,0.01767573,0.24632424,0.82366386,0.63482128,2.45857298,5.82120633,1.85989229,0.00000000
-4.97348674,8.03508432,0.01753466,0.24195793,0.80589497,0.63254363,2.43380724,5.77248944,1.84376079,0.00000000
-4.96748374,7.96429785,0.01735585,0.23815342,0.78964650,0.63036227,2.40935653,5.72388759,1.82883193,0.00000000
-4.96148074,7.89573876,0.01714050,0.23495818,0.77509860,0.62832141,2.38539663,5.67567582,1.81534513,0.00000000
-4.95547774,7.82999142,0.01689065,0.23241432,0.76242803,0.62647977,2.36214626,5.62813741,1.80353796,0.00000000
-4.94947474,7.76767557,0.01660924,0.23055797,0.75180754,0.62491002,2.33986615,5.58158100,1.79364475,0.00000000
-4.94347174,7.70945566,0.01630001,0.22941867,0.74340474,0.62369744,2.31885580,5.53635405,1.78589432,0.00000000
-4.93746873,7.65604344,0.01596744,0.22901864,0.73738041,0.62293775,2.29944784,5.49285106,1.78050679,0.00000000
-4.93146573,7.60819265,0.01561666,0.22937209,0.73388608,0.62273420,2.28199992,5.45151570,1.77768943,0.00000000
-4.92546273,7.56668567,0.01525332,0.23048448,0.73306090,0.62319392,2.26688444,5.41283621,1.77763150,0.00000000
-4.91945973,7.53231210,0.01488343,0.23235176,0.73502782,0.62442389,2.25447628,5.37733408,1.78049833,0.00000000
-4.91345673,7.50584059,0.01451327,0.23495974,0.73988928,0.62652645,2.24513913,5.34554661,1.78642486,0.00000000
-4.90745373,7.48798523,0.01414917,0.23828343,0.74772241,0.62959483,2.23921095,5.31800426,1.79550903,0.00000000
-4.90145073,7.47936865,0.01379742,0.24228667,0.75857411,0.63370878,2.23698927,5.29520434,1.80780540,0.00000000
-4.89544772,7.48048434,0.01346406,0.24692182,0.77245629,0.63893055,2.23871704,5.27758279,1.82331940,0.00000000
-4.88944472,7.49166050,0.01315483,0.25212987,0.78934141,0.64530144,2.24456984,5.26548600,1.84200273,0.00000000
-4.88344172,7.51302827,0.01287496,0.25784071,0.80915883,0.65283925,2.25464506,5.25914458,1.86375027,0.00000000
-4.87743872,7.54449633,0.01262914,0.26397382,0.83179195,0.66153647,2.26895367,5.25865110,1.88839870,0.00000000
-4.87143572,7.58573389,0.01242142,0.27043928,0.85707672,0.67135961,2.28741505,5.26394318,1.91572723,0.00000000
-4.86543272,7.63616356,0.01225516,0.27713915,0.88480138,0.68224949,2.30985520,5.27479342,1.94546030,0.00000000
-4.85942971,7.69496448,0.01213302,0.28396914,0.91470770,0.69412257,2.33600836,5.29080680,1.97727234,0.00000000
-4.85342671,7.76108609,0.01205688,0.29082056,0.94649370,0.70687313,2.36552194,5.31142583,2.01079436,0.00000000
-4.84742371,7.83327172,0.01202792,0.29758251,0.97981780,0.72037622,2.39796456,5.33594343,2.04562195,0.00000000
-4.84142071,7.91009081,0.01204660,0.30414418,1.01430427,0.73449121,2.43283663,5.36352257,2.08132453,0.00000000
-4.83541771,7.98997804,0.01211266,0.31039716,1.04954978,0.74906563,2.46958300,5.39322185,2.11745506,0.00000000
-4.82941471,8.07127728,0.01222519,0.31623779,1.08513078,0.76393918,2.50760694,5.42402540,2.15356001,0.00000000
-4.82341171,8.15228803,0.01238265,0.32156930,1.12061144,0.77894768,2.54628481,5.45487556,2.18918889,0.00000000
-4.81740870,8.23131214,0.01258286,0.32630377,1.15555189,0.79392669,2.58498072,5.48470667,2.22390310,0.00000000
-4.81140570,8.30669847,0.01282310,0.33036372,1.18951638,0.80871479,2.62306063,5.51247815,2.25728355,0.00000000
-4.80540270,8.37688365,0.01310006,0.33368351,1.22208120,0.82315629,2.65990529,5.53720536,2.28893704,0.00000000
-4.79939970,8.44042743,0.01340994,0.33621017,1.25284198,0.83710339,2.69492174,5.55798706,2.31850100,0.00000000
-4.79339670,8.49604146,0.01374844,0.33790400,1.28142031,0.85041776,2.72755313,5.57402810,2.34564691,0.00000000
-4.78739370,8.54261089,0.01411079,0.33873864,1.30746948,0.86297158,2.75728675,5.58465698,2.37008220,0.00000000
-4.78139070,8.57920865,0.01449184,0.33870091,1.33067932,0.87464820,2.78366037,5.58933759,2.39155109,0.00000000
-4.77538769,8.60510274,0.01488608,0.33779020,1.35078003,0.88534240,2.80626697,5.58767535,2.40983450,0.00000000
-4.76938469,8.61975708,0.01528771,0.33601772,1.36754513,0.89496054,2.82475828,5.57941781,2.42474934,0.00000000
-4.76338169,8.62282690,0.01569075,0.33340544,1.38079346,0.90342061,2.83884718,5.56445026,2.43614763,0.00000000
-4.75737869,8.61414956,0.01608910,0.32998494,1.39039046,0.91065239,2.84830936,5.54278708,2.44391561,0.00000000
-4.75137569,8.59373213,0.01647671,0.32579621,1.39624873,0.91659771,2.85298452,5.51455960,2.44797308,0.00000000
-4.74537269,8.56173661,0.01684766,0.32088637,1.39832785,0.92121102,2.85277719,5.48000132,2.44827322,0.00000000
-4.73936968,8.51846383,0.01719631,0.31530851,1.39663385,0.92446010,2.84765721,5.43943142,2.44480283,0.00000000
-4.73336668,8.46433690,0.01751744,0.30912049,1.39121797,0.92632709,2.83766011,5.39323734,2.43758306,0.00000000
-4.72736368,8.39988463,0.01780638,0.30238396,1.38217505,0.92680956,2.82288696,5.34185725,2.42667046,0.00000000
-4.72136068,8.32572572,0.01805914,0.29516339,1.36964143,0.92592174,2.80350383,5.28576311,2.41215813,0.00000000
-4.71535768,8.24255358,0.01827254,0.28752530,1.35379237,0.92369563,2.77974039,5.22544483,2.39417681,0.00000000
-4.70935468,8.15112222,0.01844426,0.27953747,1.33483889,0.92018189,2.75188766,5.16139605,2.37289558,0.00000000
-4.70335168,8.05223314,0.01857293,0.27126840,1.31302420,0.91545046,2.72029438,5.09410188,2.34852190,0.00000000
-4.69734867,7.94672307,0.01865820,0.26278668,1.28861944,0.90959066,2.68536217,5.02402891,2.32130079,0.00000000
-4.69134567,7.83545276,0.01870066,0.25416048,1.26191902,0.90271074,2.64753897,4.95161759,2.29151293,0.00000000
-4.68534267,7.71929640,0.01870194,0.24545707,1.23323535,0.89493681,2.60731112,4.87727708,2.25947159,0.00000000
-4.67933967,7.59913193,0.01866454,0.23674229,1.20289315,0.88641108,2.56519374,4.80138257,2.22551834,0.00000000
-4.67333667,7.47583203,0.01859183,0.22808003,1.17122351,0.87728938,2.52171998,4.72427495,2.19001751,0.00000000
-4.66733367,7.35025581,0.01848790,0.21953169,1.13855761,0.86773814,2.47742903,4.64626259,2.15334965,0.00000000
-4.66133067,7.22324116,0.01835746,0.21115559,1.10522048,0.85793070,2.43285348,4.56762500,2.11590405,0.00000000
-4.65532766,7.09559778,0.01820569,0.20300636,1.07152491,0.84804319,2.38850637,4.48861798,2.07807065,0.00000000
-4.64932466,6.96810078,0.01803810,0.19513434,1.03776565,0.83825007,2.34486823,4.40947973,2.04023151,0.00000000
-4.64332166,6.84148481,0.01786034,0.18758491,1.00421413,0.82871951,2.30237482,4.33043753,2.00275223,0.00000000
