energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-3.09454727,3.66621277,0.01761502,1.63452234,0.10245798,0.01688456,0.99188035,2.98039285,0.83282063
-3.08854427,3.56930521,0.01688136,1.59110164,0.10271587,0.01651399,0.96650626,2.92705540,0.80954995
-3.08254127,3.46757642,0.01611085,1.54426611,0.10398810,0.01617321,0.94119244,2.86892487,0.78471949
-3.07653827,3.36317192,0.01531963,1.49473125,0.10637842,0.01588124,0.91684213,2.80723825,0.75878034
-3.07053527,3.25822085,0.01452374,1.44322031,0.10997182,0.01565675,0.89434075,2.74324565,0.73218609
-3.06453227,3.15478564,0.01373877,1.39044907,0.11483131,0.01551752,0.87453227,2.67817989,0.70538238
-3.05852926,3.05481290,0.01297952,1.33711080,0.12099494,0.01548001,0.85819657,2.61322583,0.67879668
-3.05252626,2.96008721,0.01225971,1.28386196,0.12847325,0.01555885,0.84602794,2.54949042,0.65282864
-3.04652326,2.87218881,0.01159167,1.23130901,0.13724708,0.01576644,0.83861562,2.48797445,0.62784121
-3.04052026,2.79245662,0.01098617,1.17999675,0.14726608,0.01611255,0.83642667,2.42954737,0.60415279
-3.03451726,2.72195772,0.01045218,1.13039876,0.15844786,0.01660392,0.83979176,2.37492623,0.58203069
-3.02851426,2.66146450,0.00999674,1.08291009,0.17067789,0.01724403,0.84889428,2.32465993,0.56168612
-3.02251126,2.61144026,0.00962487,1.03784277,0.18381039,0.01803280,0.86376310,2.27911972,0.54327083
-3.01650825,2.57203406,0.00933951,0.99542414,0.19767006,0.01896646,0.88426944,2.23849667,0.52687561
-3.01050525,2.54308525,0.00914146,0.95579834,0.21205487,0.02003751,0.91012791,2.20280660,0.51253066
-3.00450225,2.52413768,0.00902946,0.91903065,0.22673975,0.02123468,0.94090196,2.17190240,0.50020788
-2.99849925,2.51446343,0.00900021,0.88511471,0.24148134,0.02254313,0.97601380,2.14549347,0.48982501
-2.99249625,2.51309531,0.00904850,0.85398223,0.25602345,0.02394465,1.01475858,2.12317150,0.48125146
-2.98649325,2.51886718,0.00916736,0.82551471,0.27010333,0.02541801,1.05632267,2.10444138,0.47431560
-2.98049025,2.53046063,0.00934822,0.79955654,0.28345851,0.02693945,1.09980558,2.08875572,0.46881331
-2.97448724,2.54645630,0.00958119,0.77592896,0.29583385,0.02848321,1.14424505,2.07555129,0.46451740
-2.96848424,2.56538791,0.00985525,0.75444397,0.30698885,0.03002222,1.18864448,2.06428523,0.46118741
-2.96248124,2.58579676,0.01015863,0.73491761,0.31670462,0.03152881,1.23200194,2.05446923,0.45857967
-2.95647824,2.60628468,0.01047904,0.71718182,0.32479057,0.03297549,1.27333987,2.04569962,0.45645688
-2.95047524,2.62556299,0.01080408,0.70109429,0.33109026,0.03433583,1.31173426,2.03768161,0.45459700
-2.94447224,2.64249567,0.01112153,0.68654581,0.33548637,0.03558520,1.34634244,2.03024632,0.45280108
-2.93846923,2.65613497,0.01141970,0.67346471,0.33790454,0.03670162,1.37642837,2.02335952,0.45089961
-2.93246623,2.66574789,0.01168779,0.66181828,0.33831579,0.03766648,1.40138443,2.01712158,0.44875731
-2.92646323,2.67083277,0.01191614,0.65161109,0.33673759,0.03846516,1.42074897,2.01175856,0.44627601
-2.92046023,2.67112551,0.01209652,0.64288047,0.33323337,0.03908756,1.43421879,2.00760503,0.44339576
-2.91445723,2.66659526,0.01222233,0.63568938,0.32791055,0.03952844,1.44165627,2.00507956,0.44009406
-2.90845423,2.65743044,0.01228882,0.63011736,0.32091719,0.03978764,1.44309073,2.00465438,0.43638339
-2.90245123,2.64401596,0.01229310,0.62624993,0.31243730,0.03987007,1.43871423,2.00682102,0.43230728
-2.89644822,2.62690304,0.01223427,0.62416733,0.30268504,0.03978554,1.42887189,2.01205394,0.42793508
-2.89044522,2.60677363,0.01211337,0.62393324,0.29189812,0.03954839,1.41404747,2.02077442,0.42335594
-2.88444222,2.58440114,0.01193325,0.62558419,0.28033043,0.03917691,1.39484468,2.03331674,0.41867223
-2.87843922,2.56060984,0.01169851,0.62912024,0.26824446,0.03869270,1.37196531,2.04989857,0.41399276
-2.87243622,2.53623476,0.01141524,0.63449770,0.25590360,0.03811981,1.34618511,2.07059754,0.40942635
-2.86643322,2.51208415,0.01109082,0.64162399,0.24356458,0.03748381,1.31832838,2.09533499,0.40507579
-2.86043022,2.48890616,0.01073364,0.65035523,0.23147048,0.03681079,1.28924253,2.12386797,0.40103273
-2.85442721,2.46736102,0.01035282,0.66049652,0.21984438,0.03612642,1.25977336,2.15578981,0.39737360
-2.84842421,2.44799969,0.00995793,0.67180482,0.20888388,0.03545492,1.23074213,2.19053922,0.39415667
-2.84242121,2.43124958,0.00955867,0.68399447,0.19875672,0.03481815,1.20292509,2.22741709,0.39142039
-2.83641821,2.41740737,0.00916461,0.69674467,0.18959745,0.03423484,1.17703591,2.26561027,0.38918295
-2.83041521,2.40663864,0.00878489,0.70970890,0.18150543,0.03371991,1.15371166,2.30422073,0.38744303
-2.82441221,2.39898379,0.00842804,0.72252542,0.17454393,0.03328394,1.13350222,2.34229861,0.38618149
-2.81840920,2.39436922,0.00810170,0.73482850,0.16874054,0.03293288,1.11686331,2.37887733,0.38536396
-2.81240620,2.39262276,0.00781251,0.74625986,0.16408861,0.03266788,1.10415295,2.41300905,0.38494397
-2.80640320,2.39349216,0.00756591,0.75647964,0.16054978,0.03248543,1.09563110,2.44379885,0.38486655
-2.80040020,2.39666541,0.00736609,0.76517661,0.15805740,0.03237756,1.09146209,2.47043603,0.38507188
-2.79439720,2.40179177,0.00721587,0.77207710,0.15652066,0.03233230,1.09171950,2.49222136,0.38549895
-2.78839420,2.40850248,0.00711669,0.77695251,0.15582933,0.03233428,1.09639300,2.50858940,0.38608897
-2.78239120,2.41643033,0.00706858,0.77962503,0.15585883,0.03236548,1.10539682,2.51912526,0.38678838
-2.77638819,2.42522738,0.00707021,0.77997165,0.15647555,0.03240598,1.11857933,2.52357558,0.38755138
-2.77038519,2.43458046,0.00711895,0.77792638,0.15754212,0.03243491,1.13573352,2.52185386,0.38834193
-2.76438219,2.44422412,0.00721092,0.77348075,0.15892247,0.03243132,1.15660790,2.51404037,0.38913512
-2.75837919,2.45395083,0.00734111,0.76668281,0.16048660,0.03237505,1.18091761,2.50037738,0.38991804
-2.75237619,2.46361867,0.00750354,0.75763471,0.16211475,0.03224757,1.20835542,2.48126017,0.39069004
-2.74637319,2.47315627,0.00769140,0.74648927,0.16370093,0.03203269,1.23860239,2.45722484,0.39146257
-2.74037019,2.48256540,0.00789723,0.73344546,0.16515574,0.03171719,1.27133793,2.42893346,0.39225850
-2.73436718,2.49192106,0.00811313,0.71874336,0.16640826,0.03129131,1.30624886,2.39715750,0.39311116
-2.72836418,2.50136946,0.00833097,0.70265850,0.16740715,0.03074901,1.34303738,2.36275995,0.39406299
-2.72236118,2.51112367,0.00854261,0.68549595,0.16812086,0.03008820,1.38142758,2.32667679,0.39516393
-2.71635818,2.52145715,0.00874015,0.66758411,0.16853691,0.02931066,1.42117017,2.28989813,0.39646963
-2.71035518,2.53269522,0.00891612,0.64926851,0.16866056,0.02842189,1.46204533,2.25344926,0.39803937
-2.70435218,2.54520435,0.00906376,0.63090557,0.16851271,0.02743082,1.50386339,2.21837186,0.39993386
-2.69834917,2.55937956,0.00917711,0.61285635,0.16812727,0.02634935,1.54646324,2.18570538,0.40221293
-2.69234617,2.57563000,0.00925130,0.59548053,0.16754822,0.02519184,1.58970863,2.15646875,0.40493303
-2.68634317,2.59436299,0.00928259,0.57913042,0.16682643,0.02397451,1.63348225,2.13164255,0.40814471
-2.68034017,2.61596700,0.00926852,0.56414526,0.16601637,0.02271482,1.67767806,2.11215165,0.41189015
-2.67433717,2.64079408,0.00920793,0.55084578,0.16517307,0.02143081,1.72219219,2.09884881,0.41620065
-2.66833417,2.66914245,0.00910100,0.53952911,0.16434929,0.02014053,1.76691303,2.09249928,0.42109443
-2.66233117,2.70124006,0.00894916,0.53046417,0.16359303,0.01886143,1.81171099,2.09376705,0.42657462
-2.65632816,2.73722999,0.00875502,0.52388759,0.16294574,0.01760991,1.85642897,2.10320305,0.43262763
-2.65032516,2.77715858,0.00852225,0.52000029,0.16244088,0.01640090,1.90087403,2.12123593,0.43922213
-2.64432216,2.82096716,0.00825541,0.51896490,0.16210333,0.01524755,1.94481120,2.14816578,0.44630858
-2.63831916,2.86848815,0.00795972,0.52090399,0.16194923,0.01416101,1.98795998,2.18416139,0.45381945
-2.63231616,2.91944603,0.00764091,0.52589923,0.16198655,0.01315036,2.02999426,2.22926124,0.46167034
-2.62631316,2.97346361,0.00730494,0.53399163,0.16221607,0.01222256,2.07054585,2.28337840,0.46976178
-2.62031016,3.03007350,0.00695780,0.54518266,0.16263287,0.01138251,2.10921183,2.34630937,0.47798190
-2.61430715,3.08873455,0.00660533,0.55943633,0.16322804,0.01063324,2.14556564,2.41774642,0.48620978
-2.60830415,3.14885274,0.00625298,0.57668214,0.16399059,0.00997606,2.17917149,2.49729304,0.49431949
-2.60230115,3.20980524,0.00590572,0.59681871,0.16490941,0.00941081,2.20960136,2.58448167,0.50218453
-2.59629815,3.27096676,0.00556784,0.61971787,0.16597505,0.00893608,2.23645391,2.67879266,0.50968249
-2.59029515,3.33173644,0.00524292,0.64522907,0.16718131,0.00854950,2.25937397,2.77967348,0.51669983
-2.58429215,3.39156384,0.00493375,0.67318381,0.16852646,0.00824797,2.27807158,2.88655680,0.52313633
-2.57828914,3.44997222,0.00464232,0.70339975,0.17001397,0.00802788,2.29233932,2.99887628,0.52890912
-2.57228614,3.50657771,0.00436985,0.73568448,0.17165276,0.00788526,2.30206653,3.11607896,0.53395591
-2.56628314,3.56110279,0.00411685,0.76983845,0.17345687,0.00781599,2.30724963,3.23763320,0.53823737
-2.56028014,3.61338312,0.00388318,0.80565706,0.17544465,0.00781586,2.30799729,3.36303152,0.54173832
-2.55427714,3.66336691,0.00366815,0.84293174,0.17763737,0.00788065,2.30453013,3.49178798,0.54446770
-2.54827414,3.71110653,0.00347065,0.88144997,0.18005740,0.00800615,2.29717439,3.62342997,0.54645736
-2.54227114,3.75674265,0.00328924,0.92099422,0.18272614,0.00818813,2.28634981,3.75748505,0.54775950
-2.53626813,3.80048152,0.00312225,0.96134007,0.18566155,0.00842233,2.27255202,3.89346339,0.54844313
-2.53026513,3.84256662,0.00296794,1.00225345,0.18887582,0.00870436,2.25633032,4.03083715,0.54858939
-2.52426213,3.88324621,0.00282455,1.04348757,0.19237292,0.00902966,2.23826182,4.16901814,0.54828637
-2.51825913,3.92273871,0.00269037,1.08477951,0.19614645,0.00939337,2.21892337,4.30733556,0.54762331
-2.51225613,3.96119794,0.00256386,1.12584712,0.20017785,0.00979031,2.19886278,4.44501546,0.54668480
-2.50625313,3.99868051,0.00244363,1.16638633,0.20443506,0.01021486,2.17857084,4.58116375,0.54554514
-2.50025013,4.03511729,0.00232851,1.20606945,0.20887179,0.01066096,2.15845584,4.71475432,0.54426322
-2.49424712,4.07029107,0.00221755,1.24454454,0.21342741,0.01112205,2.13882190,4.84462375,0.54287819
-2.48824412,4.10382180,0.00211002,1.28143620,0.21802754,0.01159114,2.11985245,4.96947340,0.54140624
-2.48224112,4.13516064,0.00200540,1.31634807,0.22258541,0.01206079,2.10159975,5.08787981,0.53983859
-2.47623812,4.16359356,0.00190333,1.34886682,0.22700371,0.01252321,2.08398107,5.19831315,0.53814073
-2.47023512,4.18825446,0.00180363,1.37856792,0.23117718,0.01297039,2.06678178,5.29916374,0.53625325
-2.46423212,4.20814751,0.00170624,1.40502290,0.23499563,0.01339420,2.04966518,5.38877553,0.53409379
-2.45822911,4.22217762,0.00161117,1.42780794,0.23834723,0.01378656,2.03218853,5.46548551,0.53156039
-2.45222611,4.22918786,0.00151852,1.44651349,0.24112212,0.01413960,2.01382440,5.52766746,0.52853582
-2.44622311,4.22800180,0.00142840,1.46075456,0.24321600,0.01444588,1.99398628,5.57377807,0.52489275
-2.44022011,4.21746897,0.00134096,1.47018132,0.24453357,0.01469851,1.97205693,5.60240378,0.52049948
-2.43421711,4.19651117,0.00125632,1.47448948,0.24499178,0.01489140,1.94741829,5.61230609,0.51522598
-2.42821411,4.16416743,0.00117460,1.47343018,0.24452261,0.01501936,1.91948113,5.60246360,0.50894987
-2.42221111,4.11963565,0.00109589,1.46681879,0.24307537,0.01507830,1.88771330,5.57210897,0.50156215
-2.41620810,4.06230897,0.00102025,1.45454240,0.24061837,0.01506530,1.85166508,5.52075939,0.49297232
-2.41020510,3.99180535,0.00094772,1.43656561,0.23713993,0.01497872,1.81099061,5.44823927,0.48311285
-2.40420210,3.90798919,0.00087831,1.41293435,0.23264873,0.01481822,1.76546456,5.35469447,0.47194259
-2.39819910,3.81098421,0.00081202,1.38377763,0.22717346,0.01458481,1.71499340,5.24059741,0.45944924
-2.39219610,3.70117720,0.00074881,1.34930702,0.22076186,0.01428080,1.65962107,5.10674310,0.44565064
-2.38619310,3.57921278,0.00068866,1.30981400,0.21347914,0.01390973,1.59952902,4.95423623,0.43059500
-2.38019010,3.44597963,0.00063153,1.26566504,0.20540597,0.01347628,1.53503099,4.78446988,0.41436002
-2.37418709,3.30258892,0.00057738,1.21729476,0.19663602,0.01298615,1.46656289,4.59909670,0.39705104
-2.36818409,3.15034626,0.00052616,1.16519729,0.18727326,0.01244587,1.39466878,4.39999347,0.37879834
-2.36218109,2.99071817,0.00047784,1.10991602,0.17742907,0.01186268,1.31998350,4.18922044,0.35975370
-2.35617809,2.82529492,0.00043238,1.05203231,0.16721932,0.01124428,1.24321320,3.96897665,0.34008643
-2.35017509,2.65575098,0.00038975,0.99215318,0.15676141,0.01059870,1.16511455,3.74155263,0.31997909
-2.34417209,2.48380471,0.00034990,0.93089867,0.14617155,0.00993406,1.08647369,3.50928214,0.29962300
-2.33816908,2.31117892,0.00031280,0.86888905,0.13556221,0.00925841,1.00808582,3.27449406,0.27921373
-2.33216608,2.13956332,0.00027840,0.80673240,0.12503982,0.00857954,0.93073617,3.03946615,0.25894685
-2.32616308,1.97058036,0.00024665,0.74501281,0.11470284,0.00790482,0.85518302,2.80638168,0.23901386
-2.32016008,1.80575521,0.00021748,0.68427964,0.10464020,0.00724110,0.78214329,2.57729025,0.21959870
-2.31415708,1.64649062,0.00019082,0.62503808,0.09493012,0.00659452,0.71228093,2.35407371,0.20087463
-2.30815408,1.49404716,0.00016658,0.56774124,0.08563924,0.00597054,0.64619835,2.13841796,0.18300180
-2.30215108,1.34952903,0.00014466,0.51278400,0.07682224,0.00537375,0.58443070,1.93179111,0.16612533
-2.29614807,1.21387535,0.00012496,0.46049866,0.06852171,0.00480793,0.52744306,1.73542849,0.15037404
-2.29014507,1.08785662,0.00010736,0.41115248,0.06076841,0.00427603,0.47562990,1.55032436,0.13585970
-2.28414207,0.97207593,0.00009173,0.36494710,0.05358177,0.00378014,0.42931665,1.37723033,0.12267680
-2.27813907,0.86697423,0.00007794,0.32201959,0.04697065,0.00332156,0.38876273,1.21665998,0.11090267
-2.27213607,0.77283882,0.00006584,0.28244527,0.04093424,0.00290087,0.35416554,1.06889916,0.10059801
-2.26613307,0.68981429,0.00005530,0.24624174,0.03546319,0.00251797,0.32566482,0.93402112,0.09180753
-2.26013007,0.61791495,0.00004618,0.21337421,0.03054076,0.00217216,0.30334693,0.81190571,0.08456072
-2.25412706,0.55703793,0.00003834,0.18376155,0.02614406,0.00186224,0.28724843,0.70226155,0.07887264
-2.24812406,0.50697619,0.00003164,0.15728313,0.02224523,0.00158660,0.27735874,0.60465029,0.07474454
-2.24212106,0.46743061,0.00002595,0.13378577,0.01881274,0.00134329,0.27362155,0.51851179,0.07216436
-2.23611806,0.43802090,0.00002116,0.11309095,0.01581242,0.00113013,0.27593475,0.44318958,0.07110699
-2.23011506,0.41829474,0.00001715,0.09500169,0.01320858,0.00094478,0.28414900,0.37795541,0.07153428
-2.22411206,0.40773506,0.00001381,0.07930912,0.01096494,0.00078479,0.29806509,0.32203248,0.07339483
-2.21810905,0.40576557,0.00001105,0.06579851,0.00904544,0.00064773,0.31743016,0.27461660,0.07662357
-2.21210605,0.41175462,0.00000879,0.05425459,0.00741494,0.00053116,0.34193357,0.23489500,0.08114120
-2.20610305,0.42501787,0.00000695,0.04446613,0.00603980,0.00043276,0.37120247,0.20206235,0.08685366
-2.20010005,0.44482020,0.00000546,0.03622969,0.00488828,0.00035030,0.40479800,0.17533416,0.09365166
-2.19409705,0.47037746,0.00000427,0.02935265,0.00393090,0.00028170,0.44221260,0.15395733,0.10141034
-2.18809405,0.50085872,0.00000331,0.02365537,0.00314060,0.00022505,0.48286897,0.13721820,0.10998939
-2.18209105,0.53538960,0.00000255,0.01897270,0.00249289,0.00017861,0.52612132,0.12444817,0.11923352
-2.17608804,0.57305722,0.00000196,0.01515480,0.00196584,0.00014081,0.57125936,0.11502738,0.12897358
-2.17008504,0.61291728,0.00000149,0.01206742,0.00154004,0.00011028,0.61751527,0.10838659,0.13902816
-2.16408204,0.65400349,0.00000113,0.00959175,0.00119851,0.00008579,0.66407393,0.10400776,0.14920604
-2.15807904,0.69533957,0.00000085,0.00762384,0.00092654,0.00006630,0.71008626,0.10142358,0.15930912
-2.15207604,0.73595357,0.00000063,0.00607379,0.00071151,0.00005089,0.75468559,0.10021629,0.16913613
-2.14607304,0.77489449,0.00000047,0.00486471,0.00054274,0.00003880,0.79700646,0.10001609,0.17848673
-2.14007004,0.81125041,0.00000035,0.00393166,0.00041122,0.00002938,0.83620536,0.10049920,0.18716615
-2.13406703,0.84416779,0.00000025,0.00322043,0.00030947,0.00002210,0.87148263,0.10138599,0.19498990
-2.12806403,0.87287100,0.00000018,0.00268642,0.00023132,0.00001651,0.90210462,0.10243904,0.20178868
-2.12206103,0.89668118,0.00000013,0.00229353,0.00017173,0.00001225,0.92742506,0.10346135,0.20741301
-2.11605803,0.91503377,0.00000010,0.00201313,0.00012663,0.00000903,0.94690490,0.10429463,0.21173752
-2.11005503,0.92749360,0.00000007,0.00182321,0.00009273,0.00000660,0.96012949,0.10481776,0.21466463
-2.10405203,0.93376695,0.00000005,0.00170757,0.00006745,0.00000480,0.96682234,0.10494530,0.21612750
-2.09804902,0.93370985,0.00000003,0.00165520,0.00004872,0.00000347,0.96685489,0.10462607,0.21609199
-2.09204602,0.92733224,0.00000002,0.00165979,0.00003495,0.00000248,0.96025164,0.10384175,0.21455767
-2.08604302,0.91479764,0.00000002,0.00171930,0.00002490,0.00000177,0.94719062,0.10260547,0.21155769
-2.08004002,0.89641846,0.00000001,0.00183582,0.00001761,0.00000125,0.92799894,0.10096035,0.20715758
-2.07403702,0.87264701,0.00000001,0.00201531,0.00001238,0.00000088,0.90314388,0.09897799,0.20145301
-2.06803402,0.84406267,0.00000001,0.00226767,0.00000863,0.00000061,0.87321977,0.09675693,0.19456667
-2.06203102,0.81135584,0.00000000,0.00260674,0.00000598,0.00000042,0.83893151,0.09442105,0.18664426
-2.05602801,0.77530938,0.00000000,0.00305039,0.00000412,0.00000029,0.80107522,0.09211789,0.17784998
-2.05002501,0.73677827,0.00000000,0.00362071,0.00000281,0.00000020,0.76051717,0.09001705,0.16836154
-2.04402201,0.69666848,0.00000000,0.00434415,0.00000191,0.00000013,0.71817172,0.08830846,0.15836504
-2.03801901,0.65591568,0.00000000,0.00525168,0.00000129,0.00000009,0.67497920,0.08720065,0.14804980
-2.03201601,0.61546470,0.00000000,0.00637889,0.00000086,0.00000006,0.63188449,0.08691895,0.13760346
-2.02601301,0.57625025,0.00000000,0.00776601,0.00000057,0.00000004,0.58981710,0.08770355,0.12720747
-2.02001001,0.53917947,0.00000000,0.00945787,0.00000038,0.00000003,0.54967311,0.08980737,0.11703306
-2.01400700,0.50511649,0.00000000,0.01150362,0.00000025,0.00000002,0.51229946,0.09349359,0.10723792
-2.00800400,0.47486927,0.00000000,0.01395635,0.00000016,0.00000001,0.47848075,0.09903284,0.09796346
-2.00200100,0.44917863,0.00000000,0.01687244,0.00000010,0.00000001,0.44892848,0.10669978,0.08933290
-1.99599800,0.42870929,0.00000000,0.02031070,0.00000007,0.00000000,0.42427267,0.11676904,0.08145000
-1.98999500,0.41404270,0.00000000,0.02433123,0.00000004,0.00000000,0.40505557,0.12951044,0.07439843
-1.98399200,0.40567122,0.00000000,0.02899400,0.00000003,0.00000000,0.39172707,0.14518330,0.06824172
-1.97798899,0.40399341,0.00000000,0.03435713,0.00000002,0.00000000,0.38464152,0.16402995,0.06302377
-1.97198599,0.40930995,0.00000000,0.04047494,0.00000001,0.00000000,0.38405548,0.18626827,0.05876960
-1.96598299,0.42181998,0.00000000,0.04739570,0.00000001,0.00000000,0.39012616,0.21208356,0.05548656
-1.95997999,0.44161757,0.00000000,0.05515930,0.00000000,0.00000000,0.40291022,0.24161961,0.05316559
-1.95397699,0.46868841,0.00000000,0.06379463,0.00000000,0.00000000,0.42236280,0.27496953,0.05178269
-1.94797399,0.50290652,0.00000000,0.07331705,0.00000000,0.00000000,0.44833680,0.31216632,0.05130037
-1.94197099,0.54403138,0.00000000,0.08372585,0.00000000,0.00000000,0.48058245,0.35317378,0.05166915
-1.93596798,0.59170565,0.00000000,0.09500187,0.00000000,0.00000000,0.51874731,0.39787809,0.05282899
-1.92996498,0.64545399,0.00000000,0.10710545,0.00000000,0.00000000,0.56237720,0.44608055,0.05471068
-1.92396198,0.70468330,0.00000000,0.11997472,0.00000000,0.00000000,0.61091821,0.49749197,0.05723719
-1.91795898,0.76868507,0.00000000,0.13352447,0.00000000,0.00000000,0.66372022,0.55172919,0.06032497
-1.91195598,0.83664018,0.00000000,0.14764568,0.00000000,0.00000000,0.72004252,0.60831423,0.06388526
-1.90595298,0.90762656,0.00000000,0.16220575,0.00000000,0.00000000,0.77906149,0.66667634,0.06782534
-1.89994997,0.98063016,0.00000000,0.17704962,0.00000000,0.00000000,0.83988095,0.72615732,0.07204990
-1.89394697,1.05455921,0.00000000,0.19200164,0.00000000,0.00000000,0.90154507,0.78602030,0.07646228
-1.88794397,1.12826194,0.00000000,0.20686848,0.00000000,0.00000000,0.96305385,0.84546183,0.08096592
-1.88194097,1.20054736,0.00000000,0.22144272,0.00000000,0.00000000,1.02338111,0.90362735,0.08546571
-1.87593797,1.27020888,0.00000000,0.23550734,0.00000000,0.00000000,1.08149444,0.95962947,0.08986942
-1.86993497,1.33605001,0.00000000,0.24884078,0.00000000,0.00000000,1.13637679,1.01256884,0.09408907
-1.86393197,1.39691153,0.00000000,0.26122256,0.00000000,0.00000000,1.18704894,1.06155675,0.09804230
-1.85792896,1.45169910,0.00000000,0.27243920,0.00000000,0.00000000,1.23259213,1.10573879,0.10165363
-1.85192596,1.49941036,0.00000000,0.28229020,0.00000000,0.00000000,1.27217007,1.14431873,0.10485565
-1.84592296,1.53916049,0.00000000,0.29059395,0.00000000,0.00000000,1.30504945,1.17658158,0.10758996
-1.83991996,1.57020524,0.00000000,0.29719326,0.00000000,0.00000000,1.33061819,1.20191506,0.10980803
-1.83391696,1.59196035,0.00000000,0.30196022,0.00000000,0.00000000,1.34840054,1.21982833,0.11147178
-1.82791396,1.60401679,0.00000000,0.30480037,0.00000000,0.00000000,1.35806863,1.22996751,0.11255394
-1.82191096,1.60615084,0.00000000,0.30565572,0.00000000,0.00000000,1.35944979,1.23212694,0.11303815
-1.81590795,1.59832887,0.00000000,0.30450680,0.00000000,0.00000000,1.35252939,1.22625589,0.11291887
-1.80990495,1.58070643,0.00000000,0.30137333,0.00000000,0.00000000,1.33744910,1.21246039,0.11220098
-1.80390195,1.55362172,0.00000000,0.29631374,0.00000000,0.00000000,1.31450069,1.19099995,0.11089920
-1.79789895,1.51758383,0.00000000,0.28942333,0.00000000,0.00000000,1.28411552,1.16227947,0.10903738
-1.79189595,1.47325603,0.00000000,0.28083136,0.00000000,0.00000000,1.24685027,1.12683652,0.10664752
-1.78589295,1.42143512,0.00000000,0.27069704,0.00000000,0.00000000,1.20336958,1.08532470,0.10376873
-1.77988994,1.36302741,0.00000000,0.25920463,0.00000000,0.00000000,1.15442608,1.03849365,0.10044617
-1.77388694,1.29902249,0.00000000,0.24655794,0.00000000,0.00000000,1.10083891,0.98716673,0.09672979
-1.76788394,1.23046578,0.00000000,0.23297434,0.00000000,0.00000000,1.04347130,0.93221709,0.09267320
-1.76188094,1.15843088,0.00000000,0.21867863,0.00000000,0.00000000,0.98320822,0.87454334,0.08833249
-1.75587794,1.08399278,0.00000000,0.20389699,0.00000000,0.00000000,0.92093484,0.81504561,0.08376507
-1.74987494,1.00820279,0.00000000,0.18885114,0.00000000,0.00000000,0.85751645,0.75460292,0.07902867
-1.74387194,0.93206602,0.00000000,0.17375313,0.00000000,0.00000000,0.79378058,0.69405276,0.07418033
-1.73786893,0.85652207,0.00000000,0.15880069,0.00000000,0.00000000,0.73050162,0.63417338,0.06927557
-1.73186593,0.78242937,0.00000000,0.14417350,0.00000000,0.00000000,0.66838857,0.57566938,0.06436759
-1.72586293,0.71055345,0.00000000,0.13003026,0.00000000,0.00000000,0.60807576,0.51916090,0.05950672
-1.71985993,0.64155929,0.00000000,0.11650676,0.00000000,0.00000000,0.55011699,0.46517650,0.05473986
-1.71385693,0.57600766,0.00000000,0.10371491,0.00000000,0.00000000,0.49498273,0.41414971,0.05011013
-1.70785393,0.51435518,0.00000000,0.09174259,0.00000000,0.00000000,0.44306035,0.36641911,0.04565668
-1.70185093,0.45695789,0.00000000,0.08065440,0.00000000,0.00000000,0.39465704,0.32223153,0.04141454
-1.69584792,0.40407768,0.00000000,0.07049305,0.00000000,0.00000000,0.35000508,0.28174793,0.03741466
-1.68984492,0.35589120,0.00000000,0.06128139,0.00000000,0.00000000,0.30926904,0.24505154,0.03368408
-1.68384192,0.31250058,0.00000000,0.05302479,0.00000000,0.00000000,0.27255441,0.21215758,0.03024611
-1.67783892,0.27394535,0.00000000,0.04571393,0.00000000,0.00000000,0.23991718,0.18302409,0.02712075
-1.67183592,0.24021496,0.00000000,0.03932762,0.00000000,0.00000000,0.21137392,0.15756326,0.02432498
-1.66583292,0.21126135,0.00000000,0.03383571,0.00000001,0.00000000,0.18691184,0.13565268,0.02187331
-1.65982991,0.18701087,0.00000000,0.02920182,0.00000001,0.00000000,0.16649836,0.11714618,0.01977815
-1.65382691,0.16737526,0.00000000,0.02538591,0.00000002,0.00000000,0.15008984,0.10188374,0.01805033
-1.64782391,0.15226107,0.00000000,0.02234649,0.00000003,0.00000000,0.13763909,0.08970012,0.01669946
-1.64182091,0.14157729,0.00000000,0.02004250,0.00000005,0.00000000,0.12910122,0.08043212,0.01573428
-1.63581791,0.13524077,0.00000000,0.01843473,0.00000007,0.00000000,0.12443782,0.07392412,0.01516290
-1.62981491,0.13317944,0.00000000,0.01748685,0.00000011,0.00000000,0.12361906,0.07003190,0.01499288
-1.62381191,0.13533304,0.00000000,0.01716592,0.00000017,0.00000000,0.12662374,0.06862471,0.01523121
-1.61780890,0.14165147,0.00000000,0.01744256,0.00000026,0.00000000,0.13343726,0.06958573,0.01588410
-1.61180590,0.15209083,0.00000000,0.01829060,0.00000040,0.00000000,0.14404754,0.07281077,0.01695657
-1.60580290,0.16660733,0.00000001,0.01968649,0.00000059,0.00000000,0.15843909,0.07820579,0.01845197
-1.59979990,0.18514938,0.00000001,0.02160827,0.00000088,0.00000001,0.17658543,0.08568302,0.02037122
-1.59379690,0.20764829,0.00000001,0.02403447,0.00000131,0.00000001,0.19844029,0.09515632,0.02271205
-1.58779390,0.23400795,0.00000002,0.02694264,0.00000192,0.00000001,0.22392795,0.10653583,0.02546809
-1.58179090,0.26409412,0.00000002,0.03030802,0.00000280,0.00000002,0.25293319,0.11972230,0.02862792
