energy_ev,total_up,S_s_up,S_p_up,Sb_p_up,Sb_d_up,Zn_p_up,Zn_d_up
-4.30115058,1.24305021,0.03870303,0.29485193,0.46655921,0.00552952,0.51396456,0.03705281
-4.29514757,1.24103799,0.03602483,0.29453147,0.46999454,0.00557073,0.51750543,0.03664016
-4.28914457,1.23611725,0.03356761,0.29311607,0.47255829,0.00560454,0.51943297,0.03610498
-4.28314157,1.22842567,0.03137938,0.29067083,0.47421331,0.00563072,0.51977899,0.03545615
-4.27713857,1.21815408,0.02950769,0.28728445,0.47493204,0.00564900,0.51860032,0.03470490
-4.27113557,1.20554540,0.02799930,0.28306795,0.47469818,0.00565903,0.51597867,0.03386464
-4.26513257,1.19089330,0.02689988,0.27815283,0.47350855,0.00566047,0.51202030,0.03295069
-4.25912956,1.17454036,0.02625376,0.27268885,0.47137519,0.00565298,0.50685549,0.03197995
-4.25312656,1.15687581,0.02610373,0.26684136,0.46832751,0.00563628,0.50063772,0.03097056
-4.24712356,1.13833244,0.02649088,0.26078818,0.46441429,0.00561021,0.49354237,0.02994159
-4.24112056,1.11938257,0.02745439,0.25471627,0.45970533,0.00557478,0.48576495,0.02891263
-4.23511756,1.10053265,0.02903131,0.24881801,0.45429246,0.00553017,0.47751856,0.02790343
-4.22911456,1.08231642,0.03125632,0.24328730,0.44828980,0.00547682,0.46903072,0.02693348
-4.22311156,1.06528634,0.03416140,0.23831550,0.44183291,0.00541544,0.46053918,0.02602169
-4.21710855,1.05000313,0.03777546,0.23408727,0.43507681,0.00534698,0.45228703,0.02518591
-4.21110555,1.03702357,0.04212387,0.23077638,0.42819277,0.00527269,0.44451687,0.02444265
-4.20510255,1.02688657,0.04722795,0.22854162,0.42136380,0.00519401,0.43746422,0.02380665
-4.19909955,1.02009791,0.05310440,0.22752280,0.41477899,0.00511262,0.43135040,0.02329060
-4.19309655,1.01711394,0.05976464,0.22783711,0.40862683,0.00503030,0.42637507,0.02290477
-4.18709355,1.01832499,0.06721421,0.22957575,0.40308781,0.00494890,0.42270864,0.02265680
-4.18109055,1.02403895,0.07545204,0.23280108,0.39832655,0.00487026,0.42048503,0.02255140
-4.17508754,1.03446593,0.08446979,0.23754427,0.39448394,0.00479610,0.41979503,0.02259025
-4.16908454,1.04970462,0.09425117,0.24380364,0.39166963,0.00472795,0.42068068,0.02277184
-4.16308154,1.06973118,0.10477130,0.25154367,0.38995533,0.00466706,0.42313098,0.02309144
-4.15707854,1.09439140,0.11599605,0.26069482,0.38936928,0.00461431,0.42707933,0.02354112
-4.15107554,1.12339649,0.12788148,0.27115410,0.38989241,0.00457019,0.43240285,0.02410986
-4.14507254,1.15632329,0.14037326,0.28278644,0.39145619,0.00453473,0.43892379,0.02478376
-4.13906953,1.19261880,0.15340621,0.29542693,0.39394279,0.00450748,0.44641313,0.02554626
-4.13306653,1.23160931,0.16690392,0.30888364,0.39718721,0.00448752,0.45459626,0.02637852
-4.12706353,1.27251399,0.18077837,0.32294131,0.40098173,0.00447349,0.46316068,0.02725978
-4.12106053,1.31446243,0.19492986,0.33736544,0.40508236,0.00446362,0.47176542,0.02816788
-4.11505753,1.35651580,0.20924698,0.35190697,0.40921708,0.00445583,0.48005178,0.02907971
-4.10905453,1.39769069,0.22360689,0.36630734,0.41309551,0.00444776,0.48765510,0.02997177
-4.10305153,1.43698508,0.23787588,0.38030370,0.41641969,0.00443693,0.49421692,0.03082073
-4.09704852,1.47340520,0.25191023,0.39363432,0.41889532,0.00442082,0.49939708,0.03160396
-4.09104552,1.50599252,0.26555756,0.40604396,0.42024297,0.00439694,0.50288531,0.03230010
-4.08504252,1.53384990,0.27865859,0.41728912,0.42020891,0.00436301,0.50441161,0.03288951
-4.07903952,1.55616578,0.29104931,0.42714302,0.41857472,0.00431697,0.50375525,0.03335478
-4.07303652,1.57223583,0.30256380,0.43540029,0.41516564,0.00425716,0.50075176,0.03368108
-4.06703352,1.58148116,0.31303734,0.44188118,0.40985686,0.00418228,0.49529779,0.03385650
-4.06103052,1.58346265,0.32231012,0.44643527,0.40257790,0.00409154,0.48735365,0.03387228
-4.05502751,1.57789092,0.33023114,0.44894456,0.39331457,0.00398460,0.47694349,0.03372298
-4.04902451,1.56463182,0.33666245,0.44932599,0.38210876,0.00386166,0.46415309,0.03340656
-4.04302151,1.54370741,0.34148341,0.44753311,0.36905587,0.00372337,0.44912559,0.03292432
-4.03701851,1.51529243,0.34459495,0.44355721,0.35430037,0.00357083,0.43205536,0.03228085
-4.03101551,1.47970682,0.34592352,0.43742751,0.33802947,0.00340555,0.41318026,0.03148380
-4.02501251,1.43740453,0.34542461,0.42921070,0.32046549,0.00322937,0.39277289,0.03054370
-4.01900950,1.38895920,0.34308571,0.41900968,0.30185726,0.00304439,0.37113112,0.02947356
-4.01300650,1.33504743,0.33892845,0.40696159,0.28247092,0.00285287,0.34856827,0.02828859
-4.00700350,1.27643021,0.33300993,0.39323513,0.26258068,0.00265720,0.32540362,0.02700578
-4.00100050,1.21393328,0.32542295,0.37802727,0.24245990,0.00245975,0.30195335,0.02564348
-3.99499750,1.14842703,0.31629534,0.36155943,0.22237275,0.00226286,0.27852234,0.02422098
-3.98899450,1.08080667,0.30578819,0.34407324,0.20256699,0.00206874,0.25539715,0.02275808
-3.98299150,1.01197320,0.29409314,0.32582594,0.18326787,0.00187942,0.23284029,0.02127472
-3.97698849,0.94281567,0.28142874,0.30708562,0.16467340,0.00169671,0.21108582,0.01979056
-3.97098549,0.87419522,0.26803613,0.28812636,0.14695116,0.00152214,0.19033643,0.01832467
-3.96498249,0.80693115,0.25417406,0.26922343,0.13023640,0.00135701,0.17076194,0.01689523
-3.95897949,0.74178922,0.24011351,0.25064867,0.11463164,0.00120229,0.15249896,0.01551923
-3.95297649,0.67947229,0.22613205,0.23266614,0.10020743,0.00105870,0.13565177,0.01421233
-3.94697349,0.62061327,0.21250814,0.21552806,0.08700421,0.00092669,0.12029411,0.01298868
-3.94097049,0.56577037,0.19951548,0.19947126,0.07503503,0.00080645,0.10647166,0.01186079
-3.93496748,0.51542424,0.18741758,0.18471394,0.06428896,0.00069798,0.09420506,0.01083949
-3.92896448,0.46997708,0.17646268,0.17145297,0.05473492,0.00060106,0.08349327,0.00993389
-3.92296148,0.42975308,0.16687898,0.15986159,0.04632577,0.00051536,0.07431695,0.00915139
-3.91695848,0.39500014,0.15887038,0.15008746,0.03900246,0.00044041,0.06664181,0.00849766
-3.91095548,0.36589248,0.15261264,0.14225113,0.03269809,0.00037565,0.06042181,0.00797675
-3.90495248,0.34253376,0.14824998,0.13644477,0.02734180,0.00032052,0.05560194,0.00759105
-3.89894947,0.32496062,0.14589219,0.13273115,0.02286224,0.00027440,0.05212072,0.00734141
-3.89294647,0.31314631,0.14561215,0.13114291,0.01919083,0.00023672,0.04991219,0.00722715
-3.88694347,0.30700431,0.14744386,0.13168193,0.01626440,0.00020693,0.04890749,0.00724608
-3.88094047,0.30639196,0.15138092,0.13431903,0.01402759,0.00018458,0.04903612,0.00739459
-3.87493747,0.31111401,0.15737556,0.13899383,0.01243465,0.00016926,0.05022673,0.00766765
-3.86893447,0.32092617,0.16533824,0.14561498,0.01145095,0.00016070,0.05240767,0.00805889
-3.86293147,0.33553883,0.17513793,0.15406063,0.01105391,0.00015871,0.05550732,0.00856058
-3.85692846,0.35462102,0.18660315,0.16417951,0.01123369,0.00016325,0.05945426,0.00916375
-3.85092546,0.37780481,0.19952383,0.17579239,0.01199337,0.00017438,0.06417741,0.00985825
-3.84492246,0.40469030,0.21365415,0.18869423,0.01334879,0.00019230,0.06960609,0.01063285
-3.83891946,0.43485115,0.22871633,0.20265698,0.01532800,0.00021731,0.07567021,0.01147534
-3.83291646,0.46784091,0.24440546,0.21743306,0.01797030,0.00024984,0.08230042,0.01237277
-3.82691346,0.50319992,0.26039537,0.23275959,0.02132490,0.00029041,0.08942851,0.01331157
-3.82091046,0.54046274,0.27634538,0.24836320,0.02544915,0.00033963,0.09698772,0.01427779
-3.81490745,0.57916591,0.29190797,0.26396548,0.03040637,0.00039817,0.10491323,0.01525740
-3.80890445,0.61885576,0.30673696,0.27928881,0.03626325,0.00046674,0.11314260,0.01623645
-3.80290145,0.65909589,0.32049620,0.29406241,0.04308691,0.00054604,0.12161618,0.01720146
-3.79689845,0.69947404,0.33286829,0.30802855,0.05094154,0.00063676,0.13027749,0.01813960
-3.79089545,0.73960791,0.34356314,0.32094841,0.05988480,0.00073952,0.13907338,0.01903897
-3.78489245,0.77914968,0.35232593,0.33260761,0.06996404,0.00085485,0.14795405,0.01988883
-3.77888944,0.81778888,0.35894422,0.34282108,0.08121240,0.00098312,0.15687287,0.02067977
-3.77288644,0.85525350,0.36325384,0.35143702,0.09364500,0.00112452,0.16578596,0.02140386
-3.76688344,0.89130932,0.36514332,0.35833988,0.10725534,0.00127903,0.17465154,0.02205474
-3.76088044,0.92575743,0.36455661,0.36345213,0.12201220,0.00144638,0.18342924,0.02262760
-3.75487744,0.95843037,0.36149403,0.36673488,0.13785703,0.00162601,0.19207915,0.02311919
-3.74887444,0.98918702,0.35601129,0.36818728,0.15470225,0.00181709,0.20056100,0.02352776
-3.74287144,1.01790685,0.34821673,0.36784478,0.17243047,0.00201847,0.20883337,0.02385285
-3.73686843,1.04448408,0.33826682,0.36577637,0.19089485,0.00222873,0.21685313,0.02409522
-3.73086543,1.06882221,0.32636021,0.36208100,0.20992071,0.00244617,0.22457516,0.02425662
-3.72486243,1.09082955,0.31273048,0.35688330,0.22930836,0.00266883,0.23195247,0.02433959
-3.71885943,1.11041620,0.29763808,0.35032900,0.24883725,0.00289459,0.23893681,0.02434732
-3.71285643,1.12749298,0.28136173,0.34257999,0.26827132,0.00312117,0.24547977,0.02428344
-3.70685343,1.14197225,0.26418959,0.33380953,0.28736529,0.00334622,0.25153433,0.02415190
-3.70085043,1.15377101,0.24641072,0.32419765,0.30587187,0.00356742,0.25705697,0.02395685
-3.69484742,1.16281588,0.22830709,0.31392680,0.32354939,0.00378253,0.26201002,0.02370260
-3.68884442,1.16904977,0.21014633,0.30317811,0.34016970,0.00398946,0.26636438,0.02339352
-3.68284142,1.17243967,0.19217568,0.29212806,0.35552583,0.00418638,0.27010224,0.02303414
-3.67683842,1.17298497,0.17461702,0.28094569,0.36943913,0.00437179,0.27321976,0.02262906
-3.67083542,1.17072562,0.15766336,0.26979039,0.38176548,0.00454454,0.27572945,0.02218309
-3.66483242,1.16574931,0.14147660,0.25881006,0.39240023,0.00470390,0.27766208,0.02170125
-3.65882941,1.15819710,0.12618656,0.24813966,0.40128169,0.00484961,0.27906797,0.02118878
-3.65282641,1.14826669,0.11189128,0.23790010,0.40839278,0.00498183,0.28001748,0.02065123
-3.64682341,1.13621310,0.09865835,0.22819725,0.41376099,0.00510117,0.28060063,0.02009442
-3.64082041,1.12234621,0.08652707,0.21912115,0.41745639,0.00520864,0.28092574,0.01952440
-3.63481741,1.10702533,0.07551130,0.21074532,0.41958793,0.00530559,0.28111719,0.01894740
-3.62881441,1.09065070,0.06560284,0.20312608,0.42029826,0.00539368,0.28131230,0.01836973
-3.62281141,1.07365249,0.05677494,0.19630205,0.41975712,0.00547475,0.28165733,0.01779760
-3.61680840,1.05647763,0.04898604,0.19029369,0.41815389,0.00555078,0.28230300,0.01723705
-3.61080540,1.03957534,0.04218327,0.18510308,0.41568957,0.00562376,0.28339941,0.01669369
-3.60480240,1.02338196,0.03630588,0.18071394,0.41256856,0.00569564,0.28509090,0.01617258
-3.59879940,1.00830607,0.03128821,0.17709197,0.40899069,0.00576820,0.28751073,0.01567805
-3.59279640,0.99471453,0.02706237,0.17418563,0.40514388,0.00584302,0.29077608,0.01521355
-3.58679340,0.98292032,0.02356039,0.17192734,0.40119774,0.00592140,0.29498342,0.01478157
-3.58079040,0.97317266,0.02071595,0.17023524,0.39729830,0.00600431,0.30020446,0.01438353
-3.57478739,0.96565002,0.01846574,0.16901538,0.39356415,0.00609237,0.30648289,0.01401978
-3.56878439,0.96045608,0.01675025,0.16816444,0.39008398,0.00618584,0.31383190,0.01368964
-3.56278139,0.95761894,0.01551436,0.16757284,0.38691556,0.00628460,0.32223271,0.01339143
-3.55677839,0.95709334,0.01470748,0.16712813,0.38408617,0.00638822,0.33163396,0.01312264
-3.55077539,0.95876574,0.01428350,0.16671857,0.38159408,0.00649594,0.34195220,0.01288005
-3.54477239,0.96246173,0.01420056,0.16623676,0.37941127,0.00660673,0.35307315,0.01265996
-3.53876938,0.96795540,0.01442064,0.16558315,0.37748679,0.00671937,0.36485397,0.01245835
-3.53276638,0.97498004,0.01490909,0.16466925,0.37575083,0.00683244,0.37712629,0.01227110
-3.52676338,0.98323965,0.01563413,0.16342042,0.37411899,0.00694446,0.38969988,0.01209424
-3.52076038,0.99242057,0.01656637,0.16177810,0.37249680,0.00705388,0.40236710,0.01192408
-3.51475738,1.00220289,0.01767832,0.15970148,0.37078407,0.00715916,0.41490766,0.01175740
-3.50875438,1.01227101,0.01894404,0.15716831,0.36887905,0.00725880,0.42709394,0.01159159
-3.50275138,1.02232309,0.02033881,0.15417512,0.36668226,0.00735144,0.43869651,0.01142474
-3.49674837,1.03207914,0.02183890,0.15073664,0.36409988,0.00743582,0.44948984,0.01125565
-3.49074537,1.04128744,0.02342141,0.14688461,0.36104672,0.00751085,0.45925803,0.01108389
-3.48474237,1.04972944,0.02506421,0.14266594,0.35744869,0.00757563,0.46780042,0.01090971
-3.47873937,1.05722287,0.02674595,0.13814049,0.35324485,0.00762949,0.47493702,0.01073404
-3.47273637,1.06362339,0.02844609,0.13337841,0.34838906,0.00767192,0.48051349,0.01055831
-3.46673337,1.06882472,0.03014496,0.12845735,0.34285128,0.00770266,0.48440558,0.01038439
-3.46073037,1.07275758,0.03182387,0.12345955,0.33661845,0.00772165,0.48652293,0.01021442
-3.45472736,1.07538748,0.03346523,0.11846900,0.32969516,0.00772901,0.48681201,0.01005066
-3.44872436,1.07671171,0.03505257,0.11356879,0.32210397,0.00772508,0.48525810,0.00989538
-3.44272136,1.07675570,0.03657067,0.10883868,0.31388551,0.00771034,0.48188622,0.00975070
-3.43671836,1.07556898,0.03800553,0.10435306,0.30509826,0.00768540,0.47676093,0.00961847
-3.43071536,1.07322090,0.03934441,0.10017922,0.29581803,0.00765102,0.46998494,0.00950017
-3.42471236,1.06979640,0.04057579,0.09637610,0.28613720,0.00760803,0.46169653,0.00939684
-3.41870935,1.06539187,0.04168931,0.09299328,0.27616351,0.00755734,0.45206586,0.00930905
-3.41270635,1.06011135,0.04267571,0.09007052,0.26601861,0.00749988,0.44129023,0.00923683
-3.40670335,1.05406307,0.04352677,0.08763745,0.25583616,0.00743663,0.42958838,0.00917972
-3.40070035,1.04735646,0.04423526,0.08571358,0.24575957,0.00736855,0.41719412,0.00913678
-3.39469735,1.04009961,0.04479486,0.08430855,0.23593938,0.00729659,0.40434935,0.00910662
-3.38869435,1.03239715,0.04520022,0.08342249,0.22653024,0.00722167,0.39129687,0.00908749
-3.38269135,1.02434859,0.04544691,0.08304646,0.21768760,0.00714467,0.37827304,0.00907737
-3.37668834,1.01604689,0.04553156,0.08316296,0.20956412,0.00706643,0.36550077,0.00907402
-3.37068534,1.00757728,0.04545189,0.08374649,0.20230588,0.00698774,0.35318285,0.00907508
-3.36468234,0.99901621,0.04520688,0.08476404,0.19604845,0.00690934,0.34149607,0.00907820
-3.35867934,0.99043020,0.04479691,0.08617568,0.19091297,0.00683193,0.33058624,0.00908104
-3.35267634,0.98187469,0.04422390,0.08793507,0.18700228,0.00675616,0.32056431,0.00908141
-3.34667334,0.97339267,0.04349147,0.08999004,0.18439732,0.00668263,0.31150369,0.00907730
-3.34067034,0.96501320,0.04260506,0.09228324,0.18315382,0.00661185,0.30343892,0.00906689
-3.33466733,0.95674969,0.04157201,0.09475284,0.18329946,0.00654430,0.29636576,0.00904864
-3.32866433,0.94859829,0.04040158,0.09733339,0.18483165,0.00648034,0.29024256,0.00902124
-3.32266133,0.94053620,0.03910494,0.09995680,0.18771595,0.00642024,0.28499299,0.00898363
-3.31665833,0.93252034,0.03769509,0.10255346,0.19188540,0.00636411,0.28050992,0.00893500
-3.31065533,0.92448648,0.03618671,0.10505361,0.19724063,0.00631194,0.27666034,0.00887473
-3.30465233,0.91634899,0.03459594,0.10738882,0.20365099,0.00626353,0.27329115,0.00880236
-3.29864932,0.90800155,0.03294013,0.10949362,0.21095663,0.00621847,0.27023554,0.00871761
-3.29264632,0.89931890,0.03123763,0.11130726,0.21897154,0.00617617,0.26731967,0.00862027
-3.28664332,0.89015979,0.02950741,0.11277562,0.22748752,0.00613578,0.26436957,0.00851025
-3.28064032,0.88037120,0.02776891,0.11385301,0.23627900,0.00609627,0.26121775,0.00838749
-3.27463732,0.86979381,0.02604170,0.11450408,0.24510854,0.00605638,0.25770950,0.00825204
-3.26863432,0.85826862,0.02434538,0.11470556,0.25373293,0.00601470,0.25370845,0.00810396
-3.26263132,0.84564452,0.02269943,0.11444786,0.26190964,0.00596965,0.24910134,0.00794342
-3.25662831,0.83178657,0.02112323,0.11373650,0.26940339,0.00591958,0.24380176,0.00777070
-3.25062531,0.81658461,0.01963610,0.11259322,0.27599273,0.00586282,0.23775273,0.00758620
-3.24462231,0.79996186,0.01825750,0.11105689,0.28147620,0.00579770,0.23092813,0.00739049
-3.23861931,0.78188305,0.01700728,0.10918395,0.28567804,0.00572269,0.22333291,0.00718440
-3.23261631,0.76236170,0.01590602,0.10704864,0.28845309,0.00563642,0.21500211,0.00696898
-3.22661331,0.74146615,0.01497548,0.10474279,0.28969074,0.00553779,0.20599889,0.00674562
-3.22061031,0.71932392,0.01423902,0.10237525,0.28931782,0.00542598,0.19641148,0.00651602
-3.21460730,0.69612422,0.01372208,0.10007094,0.28730024,0.00530056,0.18634953,0.00628224
-3.20860430,0.67211830,0.01345261,0.09796958,0.28364339,0.00516148,0.17593971,0.00604672
-3.20260130,0.64761748,0.01346147,0.09622401,0.27839125,0.00500912,0.16532104,0.00581224
-3.19659830,0.62298900,0.01378267,0.09499810,0.27162431,0.00484432,0.15464001,0.00558191
-3.19059530,0.59864944,0.01445354,0.09446439,0.26345627,0.00466829,0.14404570,0.00535912
-3.18459230,0.57505614,0.01551462,0.09480125,0.25402993,0.00448268,0.13368512,0.00514750
-3.17858929,0.55269664,0.01700942,0.09618965,0.24351209,0.00428945,0.12369893,0.00495082
-3.17258629,0.53207642,0.01898382,0.09880964,0.23208796,0.00409085,0.11421753,0.00477289
-3.16658329,0.51370541,0.02148527,0.10283633,0.21995523,0.00388935,0.10535787,0.00461748
-3.16058029,0.49808345,0.02456163,0.10843557,0.20731791,0.00368754,0.09722077,0.00448819
-3.15457729,0.48568527,0.02825975,0.11575929,0.19438039,0.00348805,0.08988894,0.00438832
-3.14857429,0.47694538,0.03262373,0.12494063,0.18134170,0.00329345,0.08342567,0.00432078
-3.14257129,0.47224324,0.03769297,0.13608890,0.16839041,0.00310619,0.07787408,0.00428794
-3.13656828,0.47188934,0.04350000,0.14928454,0.15570003,0.00292849,0.07325706,0.00429150
-3.13056528,0.47611256,0.05006818,0.16457432,0.14342540,0.00276229,0.06957772,0.00433247
-3.12456228,0.48504924,0.05740943,0.18196684,0.13169979,0.00260916,0.06682026,0.00441101
-3.11855928,0.49873459,0.06552196,0.20142873,0.12063308,0.00247030,0.06495140,0.00452638
-3.11255628,0.51709664,0.07438824,0.22288168,0.11031073,0.00234648,0.06392208,0.00467696
-3.10655328,0.53995323,0.08397336,0.24620060,0.10079381,0.00223801,0.06366952,0.00486018
-3.10055028,0.56701239,0.09422377,0.27121316,0.09211978,0.00214479,0.06411963,0.00507260
-3.09454727,0.59787623,0.10506664,0.29770078,0.08430411,0.00206630,0.06518953,0.00530992
-3.08854427,0.63204846,0.11640994,0.32540145,0.07734248,0.00200166,0.06679039,0.00556712
-3.08254127,0.66894561,0.12814321,0.35401420,0.07121368,0.00194963,0.06883035,0.00583853
-3.07653827,0.70791170,0.14013928,0.38320539,0.06588275,0.00190874,0.07121759,0.00611804
-3.07053527,0.74823608,0.15225665,0.41261654,0.06130454,0.00187729,0.07386347,0.00639925
-3.06453227,0.78917396,0.16434279,0.44187370,0.05742736,0.00185348,0.07668562,0.00667563
-3.05852926,0.82996892,0.17623806,0.47059787,0.05419671,0.00183548,0.07961105,0.00694079
-3.05252626,0.86987673,0.18778017,0.49841611,0.05155887,0.00182146,0.08257903,0.00718866
-3.04652326,0.90818948,0.19880914,0.52497297,0.04946434,0.00180974,0.08554381,0.00741367
-3.04052026,0.94425918,0.20917225,0.54994155,0.04787095,0.00179881,0.08847698,0.00761100
-3.03451726,0.97751965,0.21872909,0.57303382,0.04674660,0.00178739,0.09136946,0.00777667
-3.02851426,1.00750584,0.22735616,0.59400957,0.04607159,0.00177452,0.09423289,0.00790776
-3.02251126,1.03386972,0.23495100,0.61268353,0.04584032,0.00175955,0.09710054,0.00800247
-3.01650825,1.05639174,0.24143547,0.62893030,0.04606254,0.00174222,0.10002743,0.00806017
-3.01050525,1.07498752,0.24675809,0.64268675,0.04676388,0.00172260,0.10308972,0.00808144
-3.00450225,1.08970913,0.25089522,0.65395174,0.04798577,0.00170117,0.10638338,0.00806801
-2.99849925,1.10074100,0.25385110,0.66278319,0.04978467,0.00167872,0.11002193,0.00802270
-2.99249625,1.10839038,0.25565660,0.66929257,0.05223064,0.00165640,0.11413339,0.00794932
-2.98649325,1.11307287,0.25636689,0.67363715,0.05540516,0.00163559,0.11885650,0.00785244
-2.98049025,1.11529352,0.25605798,0.67601034,0.05939834,0.00161794,0.12433609,0.00773727
-2.97448724,1.11562431,0.25482253,0.67663075,0.06430547,0.00160522,0.13071796,0.00760941
-2.96848424,1.11467904,0.25276495,0.67573041,0.07022299,0.00159930,0.13814307,0.00747463
-2.96248124,1.11308664,0.24999623,0.67354297,0.07724401,0.00160207,0.14674156,0.00733865
-2.95647824,1.11146414,0.24662866,0.67029228,0.08545339,0.00161535,0.15662641,0.00720690
-2.95047524,1.11039039,0.24277087,0.66618217,0.09492260,0.00164080,0.16788732,0.00708433
-2.94447224,1.11038169,0.23852333,0.66138771,0.10570453,0.00167989,0.18058467,0.00697522
-2.93846923,1.11187020,0.23397461,0.65604855,0.11782832,0.00173378,0.19474409,0.00688304
-2.93246623,1.11518617,0.22919857,0.65026454,0.13129466,0.00180330,0.21035176,0.00681029
-2.92646323,1.12054447,0.22425262,0.64409373,0.14607145,0.00188885,0.22735062,0.00675849
-2.92046023,1.12803596,0.21917704,0.63755283,0.16209040,0.00199040,0.24563789,0.00672811
-2.91445723,1.13762394,0.21399542,0.63061996,0.17924457,0.00210745,0.26506390,0.00671860
-2.90845423,1.14914568,0.20871607,0.62323939,0.19738713,0.00223900,0.28543257,0.00672840
-2.90245123,1.16231895,0.20333429,0.61532806,0.21633149,0.00238357,0.30650351,0.00675508
-2.89644822,1.17675298,0.19783530,0.60678325,0.23585308,0.00253922,0.32799589,0.00679543
-2.89044522,1.19196361,0.19219764,0.59749106,0.25569257,0.00270358,0.34959400,0.00684560
-2.88444222,1.20739177,0.18639669,0.58733525,0.27556088,0.00287389,0.37095452,0.00690128
-2.87843922,1.22242464,0.18040828,0.57620583,0.29514559,0.00304711,0.39171517,0.00695786
-2.87243622,1.23641864,0.17421194,0.56400717,0.31411882,0.00321995,0.41150467,0.00701063
-2.86643322,1.24872342,0.16779380,0.55066506,0.33214630,0.00338901,0.42995356,0.00705494
-2.86043022,1.25870606,0.16114887,0.53613264,0.34889721,0.00355084,0.44670562,0.00708639
-2.85442721,1.26577451,0.15428262,0.52039485,0.36405459,0.00370210,0.46142944,0.00710097
-2.84842421,1.26939960,0.14721191,0.50347142,0.37732579,0.00383959,0.47382962,0.00709522
-2.84242121,1.26913496,0.13996510,0.48541825,0.38845255,0.00396043,0.48365733,0.00706634
-2.83641821,1.26463407,0.13258159,0.46632733,0.39722030,0.00406214,0.49071960,0.00701227
-2.83041521,1.25566415,0.12511067,0.44632534,0.40346621,0.00414269,0.49488709,0.00693176
-2.82441221,1.24211633,0.11761002,0.42557094,0.40708561,0.00420062,0.49609995,0.00682441
-2.81840920,1.22401192,0.11014374,0.40425120,0.40803650,0.00423507,0.49437150,0.00669070
-2.81240620,1.20150469,0.10278029,0.38257719,0.40634195,0.00424582,0.48978958,0.00653191
-2.80640320,1.17487910,0.09559036,0.36077905,0.40209015,0.00423331,0.48251557,0.00635013
-2.80040020,1.14454461,0.08864471,0.33910076,0.39543216,0.00419861,0.47278095,0.00614817
-2.79439720,1.11102645,0.08201234,0.31779482,0.38657754,0.00414345,0.46088175,0.00592948
-2.78839420,1.07495301,0.07575873,0.29711696,0.37578779,0.00407008,0.44717089,0.00569801
-2.78239120,1.03704040,0.06994448,0.27732114,0.36336814,0.00398126,0.43204896,0.00545817
-2.77638819,0.99807471,0.06462429,0.25865485,0.34965788,0.00388017,0.41595352,0.00521464
-2.77038519,0.95889246,0.05984611,0.24135478,0.33501971,0.00377030,0.39934756,0.00497227
-2.76438219,0.92035982,0.05565072,0.22564308,0.31982844,0.00365530,0.38270745,0.00473594
-2.75837919,0.88335129,0.05207146,0.21172403,0.30445966,0.00353895,0.36651068,0.00451046
-2.75237619,0.84872828,0.04913414,0.19978121,0.28927863,0.00342498,0.35122405,0.00430042
-2.74637319,0.81731832,0.04685719,0.18997527,0.27462990,0.00331695,0.33729232,0.00411012
-2.74037019,0.78989528,0.04525170,0.18244212,0.26082797,0.00321820,0.32512796,0.00394343
-2.73436718,0.76716118,0.04432167,0.17729161,0.24814926,0.00313170,0.31510202,0.00380376
-2.72836418,0.74973008,0.04406419,0.17460670,0.23682570,0.00305997,0.30753643,0.00369395
-2.72236118,0.73811429,0.04446960,0.17444318,0.22703999,0.00300505,0.30269783,0.00361623
-2.71635818,0.73271337,0.04552170,0.17682973,0.21892258,0.00296840,0.30079301,0.00357223
-2.71035518,0.73380626,0.04719794,0.18176862,0.21255053,0.00295088,0.30196600,0.00356290
-2.70435218,0.74154650,0.04946974,0.18923689,0.20794807,0.00295277,0.30629682,0.00358854
-2.69834917,0.75596107,0.05230282,0.19918809,0.20508873,0.00297373,0.31380179,0.00364883
-2.69234617,0.77695258,0.05565776,0.21155452,0.20389899,0.00301283,0.32443545,0.00374286
-2.68634317,0.80430509,0.05949080,0.22625020,0.20426319,0.00306863,0.33809376,0.00386916
-2.68034017,0.83769329,0.06375476,0.24317423,0.20602947,0.00313919,0.35461880,0.00402580
-2.67433717,0.87669497,0.06840043,0.26221479,0.20901652,0.00322219,0.37380449,0.00421040
-2.66833417,0.92080647,0.07337809,0.28325354,0.21302095,0.00331496,0.39540345,0.00442027
-2.66233117,0.96946062,0.07863939,0.30617037,0.21782496,0.00341462,0.41913461,0.00465250
-2.65632816,1.02204673,0.08413944,0.33084834,0.22320400,0.00351818,0.44469159,0.00490399
-2.65032516,1.07793206,0.08983908,0.35717864,0.22893443,0.00362262,0.47175143,0.00517163
-2.64432216,1.13648377,0.09570715,0.38506527,0.23480060,0.00372500,0.49998361,0.00545229
-2.63831916,1.19709093,0.10172277,0.41442933,0.24060150,0.00382256,0.52905898,0.00574303
-2.63231616,1.25918527,0.10787735,0.44521255,0.24615652,0.00391283,0.55865839,0.00604105
-2.62631316,1.32226011,0.11417624,0.47737974,0.25131036,0.00399371,0.58848082,0.00634384
-2.62031016,1.38588641,0.12063992,0.51092011,0.25593678,0.00406352,0.61825054,0.00664923
-2.61430715,1.44972507,0.12730438,0.54584697,0.25994134,0.00412105,0.64772328,0.00695538
-2.60830415,1.51353488,0.13422082,0.58219580,0.26326284,0.00416564,0.67669095,0.00726083
-2.60230115,1.57717542,0.14145439,0.62002058,0.26587359,0.00419715,0.70498490,0.00756451
