energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Te_p_up,Te_d_up,Y_p_up,Y_d_up
-2.93246623,1.75204228,0.00380697,0.20977111,0.26541069,1.16431064,0.08815194,0.00000000,0.37018156,0.28899816
-2.92646323,1.69652615,0.00349970,0.20562667,0.25642956,1.12486347,0.08565019,0.00000000,0.35437005,0.28262032
-2.92046023,1.64297083,0.00320982,0.20200573,0.24771766,1.08583810,0.08337070,0.00000000,0.33929690,0.27693839
-2.91445723,1.59168995,0.00294015,0.19891331,0.23930922,1.04752375,0.08130942,0.00000000,0.32503456,0.27195426
-2.90845423,1.54289704,0.00269291,0.19633629,0.23122242,1.01015800,0.07945818,0.00000000,0.31162666,0.26764530
-2.90245123,1.49672039,0.00246979,0.19424557,0.22346262,0.97393405,0.07780637,0.00000000,0.29909222,0.26396802
-2.89644822,1.45322119,0.00227195,0.19259885,0.21602607,0.93901016,0.07634258,0.00000000,0.28743044,0.26086237
-2.89044522,1.41241379,0.00210010,0.19134365,0.20890392,0.90552048,0.07505626,0.00000000,0.27662611,0.25825646
-2.88444222,1.37428664,0.00195449,0.19042059,0.20208615,0.87358638,0.07393931,0.00000000,0.26665491,0.25607146
-2.87843922,1.33882273,0.00183506,0.18976669,0.19556525,0.84332759,0.07298747,0.00000000,0.25748867,0.25422639
-2.87243622,1.30601814,0.00174140,0.18931845,0.18933950,0.81487231,0.07220136,0.00000000,0.24910001,0.25264261
-2.86643322,1.27589802,0.00167288,0.18901477,0.18341553,0.78836563,0.07158735,0.00000000,0.24146638,0.25124781
-2.86043022,1.24852886,0.00162866,0.18879940,0.17781025,0.76397597,0.07115800,0.00000000,0.23457314,0.24997933
-2.85442721,1.22402690,0.00160774,0.18862295,0.17255187,0.74189902,0.07093213,0.00000000,0.22841567,0.24878668
-2.84842421,1.20256223,0.00160900,0.18844437,0.16768018,0.72235912,0.07093457,0.00000000,0.22300059,0.24763322
-2.84242121,1.18435879,0.00163121,0.18823190,0.16324597,0.70560825,0.07119559,0.00000000,0.21834582,0.24649700
-2.83641821,1.16969050,0.00167306,0.18796356,0.15930982,0.69192264,0.07174993,0.00000000,0.21447996,0.24537077
-2.83041521,1.15887412,0.00173316,0.18762705,0.15594018,0.68159743,0.07263569,0.00000000,0.21144077,0.24426130
-2.82441221,1.15225938,0.00181008,0.18721944,0.15321102,0.67493980,0.07389291,0.00000000,0.20927316,0.24318799
-2.81840920,1.15021734,0.00190227,0.18674639,0.15119920,0.67226109,0.07556213,0.00000000,0.20802666,0.24218113
-2.81240620,1.15312757,0.00200815,0.18622127,0.14998151,0.67386822,0.07768269,0.00000000,0.20775277,0.24127973
-2.80640320,1.16136501,0.00212604,0.18566415,0.14963178,0.68005515,0.08029118,0.00000000,0.20850215,0.24052925
-2.80040020,1.17528722,0.00225421,0.18510072,0.15021799,0.69109462,0.08341979,0.00000000,0.21032195,0.23997925
-2.79439720,1.19522258,0.00239082,0.18456132,0.15179961,0.70723058,0.08709487,0.00000000,0.21325324,0.23968118
-2.78839420,1.22145984,0.00253400,0.18407997,0.15442518,0.72867164,0.09133544,0.00000000,0.21732884,0.23968637
-2.78239120,1.25423940,0.00268180,0.18369367,0.15813025,0.75558565,0.09615208,0.00000000,0.22257140,0.24004429
-2.77638819,1.29374647,0.00283223,0.18344167,0.16293576,0.78809557,0.10154590,0.00000000,0.22899190,0.24080115
-2.77038519,1.34010607,0.00298327,0.18336497,0.16884682,0.82627663,0.10750778,0.00000000,0.23658846,0.24199881
-2.76438219,1.39337993,0.00313293,0.18350585,0.17585197,0.87015479,0.11401789,0.00000000,0.24534552,0.24367410
-2.75837919,1.45356506,0.00327923,0.18390753,0.18392294,0.91970628,0.12104553,0.00000000,0.25523334,0.24585834
-2.75237619,1.52059379,0.00342027,0.18461370,0.19301486,0.97485827,0.12854924,0.00000000,0.26620773,0.24857723
-2.74637319,1.59433515,0.00355427,0.18566816,0.20306695,1.03549043,0.13647723,0.00000000,0.27821002,0.25185090
-2.74037019,1.67459726,0.00367959,0.18711428,0.21400369,1.10143716,0.14476819,0.00000000,0.29116730,0.25569410
-2.73436718,1.76113062,0.00379479,0.18899439,0.22573645,1.17249054,0.15335235,0.00000000,0.30499269,0.26011648
-2.72836418,1.85363202,0.00389866,0.19134905,0.23816541,1.24840363,0.16215285,0.00000000,0.31958594,0.26512299
-2.72236118,1.95174901,0.00399029,0.19421620,0.25118200,1.32889415,0.17108743,0.00000000,0.33483410,0.27071418
-2.71635818,2.05508473,0.00406905,0.19763019,0.26467147,1.41364834,0.18007030,0.00000000,0.35061243,0.27688654
-2.71035518,2.16320291,0.00413467,0.20162077,0.27851583,1.50232481,0.18901416,0.00000000,0.36678550,0.28363273
-2.70435218,2.27563308,0.00418727,0.20621200,0.29259678,1.59455846,0.19783239,0.00000000,0.38320856,0.29094176
-2.69834917,2.39187562,0.00422730,0.21142124,0.30679875,1.68996400,0.20644123,0.00000000,0.39972915,0.29879909
-2.69234617,2.51140676,0.00425565,0.21725810,0.32101179,1.78813932,0.21476184,0.00000000,0.41618898,0.30718659
-2.68634317,2.63368306,0.00427355,0.22372362,0.33513423,1.88866827,0.22272234,0.00000000,0.43242615,0.31608245
-2.68034017,2.75814548,0.00428261,0.23080945,0.34907499,1.99112286,0.23025943,0.00000000,0.44827753,0.32546094
-2.67433717,2.88422260,0.00428473,0.23849735,0.36275544,2.09506470,0.23731989,0.00000000,0.46358149,0.33529211
-2.66833417,3.01133298,0.00428212,0.24675873,0.37611058,2.20004569,0.24386150,0.00000000,0.47818074,0.34554134
-2.66233117,3.13888643,0.00427718,0.25555453,0.38908971,2.30560777,0.24985361,0.00000000,0.49192528,0.35616889
-2.65632816,3.26628408,0.00427245,0.26483518,0.40165619,2.41128176,0.25527720,0.00000000,0.50467536,0.36712925
-2.65032516,3.39291737,0.00427055,0.27454081,0.41378666,2.51658541,0.26012448,0.00000000,0.51630441,0.37837053
-2.64432216,3.51816579,0.00427405,0.28460161,0.42546946,2.62102077,0.26439796,0.00000000,0.52670172,0.38983380
-2.63831916,3.64139385,0.00428540,0.29493833,0.43670241,2.72407096,0.26810916,0.00000000,0.53577480,0.40145244
-2.63231616,3.76194738,0.00430686,0.30546297,0.44749020,2.82519690,0.27127694,0.00000000,0.54345145,0.41315157
-2.62631316,3.87914962,0.00434037,0.31607951,0.45784130,2.92383401,0.27392559,0.00000000,0.54968124,0.42484764
-2.62031016,3.99229774,0.00438750,0.32668492,0.46776476,3.01938963,0.27608276,0.00000000,0.55443654,0.43644818
-2.61430715,4.10066021,0.00444939,0.33717015,0.47726703,3.11124136,0.27777737,0.00000000,0.55771286,0.44785190
-2.60830415,4.20347580,0.00452668,0.34742139,0.48634895,3.19873693,0.27903767,0.00000000,0.55952879,0.45894914
-2.60230115,4.29995471,0.00461953,0.35732148,0.49500326,3.28119599,0.27988943,0.00000000,0.55992520,0.46962268
-2.59629815,4.38928248,0.00472757,0.36675144,0.50321256,3.35791414,0.28035453,0.00000000,0.55896409,0.47974918
-2.59029515,4.47062719,0.00484993,0.37559235,0.51094814,3.42816969,0.28044996,0.00000000,0.55672690,0.48920099
-2.58429215,4.54315007,0.00498532,0.38372730,0.51816958,3.49123305,0.28018727,0.00000000,0.55331265,0.49784859
-2.57828914,4.60601994,0.00513209,0.39104365,0.52482520,3.54637906,0.27957252,0.00000000,0.54883573,0.50556350
-2.57228614,4.65843104,0.00528833,0.39743545,0.53085349,3.59290194,0.27860677,0.00000000,0.54342370,0.51222162
-2.56628314,4.69962425,0.00545194,0.40280602,0.53618533,3.63013269,0.27728699,0.00000000,0.53721507,0.51770695
-2.56028014,4.72891091,0.00562083,0.40707059,0.54074692,3.65745834,0.27560747,0.00000000,0.53035727,0.52191553
-2.55427714,4.74569845,0.00579300,0.41015904,0.54446338,3.67434265,0.27356142,0.00000000,0.52300471,0.52475945
-2.54827414,4.74951703,0.00596670,0.41201843,0.54726266,3.68034728,0.27114292,0.00000000,0.51531716,0.52617079
-2.54227114,4.74004579,0.00614051,0.41261543,0.54907980,3.67515272,0.26834886,0.00000000,0.50745842,0.52610524
-2.53626813,4.71713769,0.00631351,0.41193838,0.54986103,3.65857806,0.26518091,0.00000000,0.49959507,0.52454531
-2.53026513,4.68084158,0.00648532,0.40999896,0.54956778,3.63059866,0.26164727,0.00000000,0.49189561,0.52150281
-2.52426213,4.63142028,0.00665613,0.40683326,0.54818016,3.59136081,0.25776417,0.00000000,0.48452947,0.51702058
-2.51825913,4.56936358,0.00682677,0.40250223,0.54569990,3.54119269,0.25355703,0.00000000,0.47766617,0.51117328
-2.51225613,4.49539519,0.00699866,0.39709141,0.54215242,3.48061074,0.24906107,0.00000000,0.47147428,0.50406706
-2.50625313,4.41047296,0.00717372,0.39070984,0.53758809,3.41032103,0.24432148,0.00000000,0.46612007,0.49583828
-2.50025013,4.31578176,0.00735433,0.38348829,0.53208246,3.33121536,0.23939305,0.00000000,0.46176591,0.48665097
-2.49424712,4.21271901,0.00754311,0.37557657,0.52573538,3.24436161,0.23433921,0.00000000,0.45856810,0.47669336
-2.48824412,4.10287283,0.00774281,0.36714027,0.51866929,3.15098877,0.22923069,0.00000000,0.45667427,0.46617345
-2.48224112,3.98799330,0.00795610,0.35835675,0.51102634,3.05246661,0.22414361,0.00000000,0.45622028,0.45531370
-2.47623812,3.86995759,0.00818534,0.34941072,0.50296475,2.95028052,0.21915734,0.00000000,0.45732658,0.44434514
-2.47023512,3.75072971,0.00843241,0.34048943,0.49465437,2.84600224,0.21435204,0.00000000,0.46009426,0.43350111
-2.46423212,3.63231636,0.00869848,0.33177770,0.48627170,2.74125706,0.20980610,0.00000000,0.46460084,0.42301071
-2.45822911,3.51672001,0.00898384,0.32345293,0.47799445,2.63768855,0.20559353,0.00000000,0.47089606,0.41309238
-2.45222611,3.40589078,0.00928777,0.31568034,0.46999595,2.53692173,0.20178152,0.00000000,0.47899777,0.40394784
-2.44622311,3.30167864,0.00960843,0.30860860,0.46243960,2.44052581,0.19842814,0.00000000,0.48888835,0.39575644
-2.44022011,3.20578753,0.00994278,0.30236601,0.45547349,2.34997746,0.19558044,0.00000000,0.50051176,0.38867046
-2.43421711,3.11973282,0.01028663,0.29705741,0.44922560,2.26662582,0.19327286,0.00000000,0.51377155,0.38281115
-2.42821411,3.04480360,0.01063467,0.29276195,0.44379956,2.19166025,0.19152615,0.00000000,0.52853002,0.37826607
-2.42221111,2.98203098,0.01098062,0.28953180,0.43927126,2.12608171,0.19034686,0.00000000,0.54460874,0.37508747
-2.41620810,2.93216343,0.01131737,0.28739186,0.43568639,2.07067882,0.18972720,0.00000000,0.56179045,0.37329199
-2.41020510,2.89565005,0.01163725,0.28634044,0.43305915,2.02600918,0.18964553,0.00000000,0.57982256,0.37286155
-2.40420210,2.87263218,0.01193222,0.28635096,0.43137188,1.99238667,0.19006728,0.00000000,0.59842205,0.37374549
-2.39819910,2.86294376,0.01219425,0.28737450,0.43057598,1.96987514,0.19094630,0.00000000,0.61728174,0.37586366
-2.39219610,2.86612021,0.01241553,0.28934311,0.43059383,1.95828870,0.19222650,0.00000000,0.63607773,0.37911053
-2.38619310,2.88141571,0.01258883,0.29217365,0.43132164,1.95719876,0.19384385,0.00000000,0.65447778,0.38335995
-2.38019010,2.90782800,0.01270774,0.29577210,0.43263328,1.96594763,0.19572848,0.00000000,0.67215021,0.38847040
-2.37418709,2.94413012,0.01276695,0.30003802,0.43438474,1.98366827,0.19780685,0.00000000,0.68877312,0.39429048
-2.36818409,2.98890772,0.01276243,0.30486889,0.43641911,2.00930981,0.20000397,0.00000000,0.70404338,0.40066438
-2.36218109,3.04060086,0.01269159,0.31016420,0.43857194,2.04166791,0.20224540,0.00000000,0.71768508,0.40743712
-2.35617809,3.09754876,0.01255340,0.31582912,0.44067664,2.07941921,0.20445925,0.00000000,0.72945719,0.41445923
-2.35017509,3.15803610,0.01234836,0.32177735,0.44256989,2.12115879,0.20657774,0.00000000,0.73915987,0.42159083
-2.34417209,3.22033929,0.01207857,0.32793328,0.44409671,2.16543940,0.20853868,0.00000000,0.74663936,0.42870479
-2.33816908,3.28277134,0.01174755,0.33423316,0.44511513,2.21081135,0.21028649,0.00000000,0.75179122,0.43568909
-2.33216608,3.34372384,0.01136012,0.34062539,0.44550034,2.25586178,0.21177306,0.00000000,0.75456181,0.44244800
-2.32616308,3.40170494,0.01092226,0.34706984,0.44514805,2.29925201,0.21295815,0.00000000,0.75494797,0.44890250
-2.32016008,3.45537222,0.01044083,0.35353636,0.44397718,2.33975184,0.21380970,0.00000000,0.75299501,0.45498967
-2.31415708,3.50355971,0.00992334,0.36000262,0.44193172,2.37626972,0.21430370,0.00000000,0.74879329,0.46066133
-2.30815408,3.54529845,0.00937773,0.36645141,0.43898174,2.40787790,0.21442398,0.00000000,0.74247333,0.46588215
-2.30215108,3.57983033,0.00881207,0.37286768,0.43512364,2.43383174,0.21416179,0.00000000,0.73420015,0.47062724
-2.29614807,3.60661515,0.00823435,0.37923560,0.43037957,2.45358275,0.21351525,0.00000000,0.72416684,0.47487965
-2.29014507,3.62533117,0.00765226,0.38553577,0.42479617,2.46678504,0.21248868,0.00000000,0.71258789,0.47862782
-2.28414207,3.63586952,0.00707298,0.39174296,0.41844261,2.47329515,0.21109193,0.00000000,0.69969261,0.48186335
-2.27813907,3.63832326,0.00650305,0.39782457,0.41140812,2.47316550,0.20933969,0.00000000,0.68571899,0.48457912
-2.27213607,3.63297168,0.00594827,0.40373982,0.40379899,2.46663188,0.20725074,0.00000000,0.67090819,0.48676809
-2.26613307,3.62026096,0.00541357,0.40944006,0.39573522,2.45409575,0.20484732,0.00000000,0.65550007,0.48842272
-2.26013007,3.60078203,0.00490303,0.41486997,0.38734689,2.43610205,0.20215445,0.00000000,0.63972974,0.48953513
-2.25412706,3.57524672,0.00441985,0.41996982,0.37877039,2.41331368,0.19919945,0.00000000,0.62382539,0.49009801
-2.24812406,3.54446301,0.00396638,0.42467857,0.37014451,2.38648365,0.19601134,0.00000000,0.60800720,0.49010617
-2.24212106,3.50931042,0.00354418,0.42893766,0.36160668,2.35642614,0.19262049,0.00000000,0.59248749,0.48955862
-2.23611806,3.47071623,0.00315407,0.43269539,0.35328928,2.32398741,0.18905824,0.00000000,0.57747168,0.48846105
-2.23011506,3.42963312,0.00279628,0.43591132,0.34531628,2.29001788,0.18535669,0.00000000,0.56316015,0.48682848
-2.22411206,3.38701873,0.00247045,0.43856080,0.33780010,2.25534615,0.18154843,0.00000000,0.54975039,0.48468780
-2.21810905,3.34381752,0.00217581,0.44063892,0.33083907,2.22075582,0.17766653,0.00000000,0.53743950,0.48208011
-2.21210605,3.30094485,0.00191124,0.44216386,0.32451520,2.18696582,0.17374443,0.00000000,0.52642635,0.47906255
-2.20610305,3.25927354,0.00167533,0.44317926,0.31889265,2.15461464,0.16981601,0.00000000,0.51691342,0.47570941
-2.20010005,3.21962255,0.00146653,0.44375538,0.31401670,2.12424854,0.16591558,0.00000000,0.50910777,0.47211241
-2.19409705,3.18274758,0.00128317,0.44398893,0.30991336,2.09631411,0.16207803,0.00000000,0.50322107,0.46838005
-2.18809405,3.14933328,0.00112351,0.44400150,0.30658955,2.07115463,0.15833883,0.00000000,0.49946832,0.46463591
-2.18209105,3.11998677,0.00098586,0.44393650,0.30403387,2.04901013,0.15473408,0.00000000,0.49806529,0.46101595
-2.17608804,3.09523190,0.00086853,0.44395473,0.30221785,2.03002064,0.15130051,0.00000000,0.49922457,0.45766484
-2.17008504,3.07550416,0.00076992,0.44422881,0.30109770,2.01423204,0.14807531,0.00000000,0.50315014,0.45473150
-2.16408204,3.06114578,0.00068852,0.44493650,0.30061631,2.00160382,0.14509591,0.00000000,0.51003078,0.45236393
-2.15807904,3.05240097,0.00062292,0.44625330,0.30070562,1.99201832,0.14239961,0.00000000,0.52003237,0.45070356
-2.15207604,3.04941114,0.00057185,0.44834476,0.30128907,1.98529056,0.14002304,0.00000000,0.53328941,0.44987947
-2.14607304,3.05221028,0.00053414,0.45135854,0.30228407,1.98117841,0.13800146,0.00000000,0.54989611,0.45000254
-2.14007004,3.06072058,0.00050875,0.45541688,0.30360447,1.97939242,0.13636797,0.00000000,0.56989743,0.45116001
-2.13406703,3.07474872,0.00049478,0.46060971,0.30516283,1.97960509,0.13515252,0.00000000,0.59328057,0.45341056
-2.12806403,3.09398311,0.00049143,0.46698867,0.30687244,1.98145931,0.13438089,0.00000000,0.61996729,0.45678023
-2.12206103,3.11799275,0.00049806,0.47456253,0.30864912,1.98457589,0.13407358,0.00000000,0.64980763,0.46125938
-2.11605803,3.14622812,0.00051415,0.48329399,0.31041260,1.98856023,0.13424476,0.00000000,0.68257546,0.46680086
-2.11005503,3.17802467,0.00053929,0.49309835,0.31208765,1.99300816,0.13490122,0.00000000,0.71796617,0.47331956
-2.10405203,3.21260947,0.00057323,0.50384389,0.31360487,1.99751128,0.13604159,0.00000000,0.75559695,0.48069334
-2.09804902,3.24911133,0.00061583,0.51535423,0.31490117,2.00166185,0.13765560,0.00000000,0.79500991,0.48876547
-2.09204602,3.28657480,0.00066709,0.52741254,0.31592007,2.00505770,0.13972374,0.00000000,0.83567805,0.49734845
-2.08604302,3.32397789,0.00072712,0.53976741,0.31661176,2.00730719,0.14221720,0.00000000,0.87701418,0.50622916
-2.08004002,3.36025366,0.00079617,0.55214039,0.31693315,2.00803452,0.14509815,0.00000000,0.91838271,0.51517516
-2.07403702,3.39431514,0.00087457,0.56423479,0.31684780,2.00688550,0.14832041,0.00000000,0.95911391,0.52394198
-2.06803402,3.42508308,0.00096278,0.57574546,0.31632594,2.00353370,0.15183050,0.00000000,0.99852031,0.53228109
-2.06203102,3.45151558,0.00106129,0.58636925,0.31534454,1.99768708,0.15556905,0.00000000,1.03591469,0.53994830
-2.05602801,3.47263882,0.00117068,0.59581566,0.31388751,1.98909473,0.15947247,0.00000000,1.07062907,0.54671224
-2.05002501,3.48757743,0.00129151,0.60381735,0.31194598,1.97755365,0.16347492,0.00000000,1.10203385,0.55236271
-2.04402201,3.49558356,0.00142437,0.61014000,0.30951878,1.96291510,0.16751043,0.00000000,1.12955656,0.55671835
-2.03801901,3.49606309,0.00156977,0.61459121,0.30661296,1.94509032,0.17151506,0.00000000,1.15269921,0.55963355
-2.03201601,3.48859792,0.00172814,0.61702805,0.30324440,1.92405504,0.17542908,0.00000000,1.17105370,0.56100422
-2.02601301,3.47296330,0.00189982,0.61736290,0.29943843,1.89985265,0.17919897,0.00000000,1.18431460,0.56077221
-2.02001001,3.44913913,0.00208497,0.61556744,0.29523042,1.87259557,0.18277925,0.00000000,1.19228861,0.55892812
-2.01400700,3.41731478,0.00228358,0.61167452,0.29066628,1.84246476,0.18613397,0.00000000,1.19490056,0.55551251
-2.00800400,3.37788706,0.00249545,0.60577796,0.28580279,1.80970713,0.18923790,0.00000000,1.19219551,0.55061543
-2.00200100,3.33145137,0.00272018,0.59803016,0.28070776,1.77463093,0.19207726,0.00000000,1.18433693,0.54437418
-1.99599800,3.27878638,0.00295716,0.58863779,0.27545998,1.73759930,0.19465008,0.00000000,1.17160116,0.53696960
-1.98999500,3.22083296,0.00320560,0.57785566,0.27014888,1.69902212,0.19696608,0.00000000,1.15436839,0.52862088
-1.98399200,3.15866826,0.00346454,0.56597901,0.26487392,1.65934665,0.19904626,0.00000000,1.13311056,0.51957913
-1.97798899,3.09347613,0.00373294,0.55333463,0.25974382,1.61904727,0.20092210,0.00000000,1.10837681,0.51012008
-1.97198599,3.02651518,0.00400965,0.54027119,0.25487543,1.57861483,0.20263447,0.00000000,1.08077714,0.50053604
-1.96598299,2.95908584,0.00429355,0.52714893,0.25039243,1.53854613,0.20423234,0.00000000,1.05096480,0.49112759
-1.95997999,2.89249773,0.00458357,0.51432952,0.24642384,1.49933396,0.20577141,0.00000000,1.01961838,0.48219505
-1.95397699,2.82803848,0.00487877,0.50216593,0.24310231,1.46145801,0.20731259,0.00000000,0.98742398,0.47403033
-1.94797399,2.76694527,0.00517838,0.49099312,0.24056228,1.42537714,0.20892051,0.00000000,0.95505827,0.46690912
-1.94197099,2.71037952,0.00548190,0.48111943,0.23893796,1.39152302,0.21066206,0.00000000,0.92317280,0.46108383
-1.93596798,2.65940563,0.00578907,0.47281920,0.23836124,1.36029541,0.21260499,0.00000000,0.89237996,0.45677734
-1.92996498,2.61497381,0.00609994,0.46632650,0.23895936,1.33205889,0.21481659,0.00000000,0.86324098,0.45417771
-1.92396198,2.57790710,0.00641483,0.46183029,0.24085260,1.30714097,0.21736243,0.00000000,0.83625595,0.45343401
-1.91795898,2.54889236,0.00673432,0.45947086,0.24415174,1.28583139,0.22030516,0.00000000,0.81185600,0.45465317
-1.91195598,2.52847473,0.00705917,0.45933760,0.24895547,1.26838222,0.22370336,0.00000000,0.79039759,0.45789791
-1.90595298,2.51705514,0.00739027,0.46146812,0.25534777,1.25500844,0.22761040,0.00000000,0.77215882,0.46318578
-1.89994997,2.51489029,0.00772851,0.46584840,0.26339517,1.24588869,0.23207328,0.00000000,0.75733745,0.47048914
-1.89394697,2.52209427,0.00807466,0.47241408,0.27314409,1.24116581,0.23713143,0.00000000,0.74605065,0.47973607
-1.88794397,2.53864162,0.00842927,0.48105266,0.28461831,1.24094691,0.24281550,0.00000000,0.73833622,0.49081212
-1.88194097,2.56437105,0.00879249,0.49160645,0.29781656,1.24530278,0.24914614,0.00000000,0.73415496,0.50356284
-1.87593797,2.59898973,0.00916399,0.50387621,0.31271044,1.25426643,0.25613281,0.00000000,0.73339430,0.51779693
-1.86993497,2.64207785,0.00954285,0.51762544,0.32924274,1.26783090,0.26377256,0.00000000,0.73587289,0.53329004
-1.86393197,2.69309349,0.00992745,0.53258502,0.34732630,1.28594632,0.27204908,0.00000000,0.74134604,0.54978906
-1.85792896,2.75137780,0.01031544,0.54845839,0.36684344,1.30851633,0.28093178,0.00000000,0.74951212,0.56701683
-1.85192596,2.81616093,0.01070372,0.56492694,0.38764618,1.33539430,0.29037529,0.00000000,0.76001965,0.58467723
-1.84592296,2.88656868,0.01108848,0.58165581,0.40955722,1.36637948,0.30031914,0.00000000,0.77247517,0.60246058
-1.83991996,2.96163041,0.01146528,0.59829987,0.43237173,1.40121354,0.31068793,0.00000000,0.78645172,0.62004925
-1.83391696,3.04028843,0.01182916,0.61450985,0.45585999,1.43957778,0.32139191,0.00000000,0.80149794,0.63712335
-1.82791396,3.12140913,0.01217479,0.62993861,0.47977085,1.48109145,0.33232797,0.00000000,0.81714756,0.65336651
-1.82191096,3.20379591,0.01249668,0.64424748,0.50383587,1.52531138,0.34338114,0.00000000,0.83292922,0.66847162
-1.81590795,3.28620412,0.01278935,0.65711253,0.52777410,1.57173328,0.35442652,0.00000000,0.84837639,0.68214638
-1.80990495,3.36735781,0.01304761,0.66823067,0.55129728,1.61979471,0.36533147,0.00000000,0.86303715,0.69411860
-1.80390195,3.44596812,0.01326671,0.67732554,0.57411540,1.66888007,0.37595828,0.00000000,0.87648362,0.70414120
-1.79789895,3.52075293,0.01344259,0.68415300,0.59594228,1.71832735,0.38616687,0.00000000,0.88832083,0.71199664
-1.79189595,3.59045754,0.01357204,0.68850613,0.61650113,1.76743678,0.39581774,0.00000000,0.89819469,0.71750097
-1.78589295,3.65387564,0.01365284,0.69021957,0.63552984,1.81548098,0.40477479,0.00000000,0.90579897,0.72050712
-1.77988994,3.70987017,0.01368387,0.68917316,0.65278583,1.86171667,0.41290814,0.00000000,0.91088099,0.72090752
-1.77388694,3.75739355,0.01366515,0.68529468,0.66805032,1.90539738,0.42009672,0.00000000,0.91324592,0.71863603
-1.76788394,3.79550669,0.01359784,0.67856170,0.68113203,1.94578701,0.42623054,0.00000000,0.91275967,0.71366906
-1.76188094,3.82339637,0.01348418,0.66900240,0.69187006,1.98217381,0.43121273,0.00000000,0.90935029,0.70602588
-1.75587794,3.84039056,0.01332739,0.65669537,0.70013613,2.01388444,0.43496118,0.00000000,0.90300790,0.69576817
-1.74987494,3.84597144,0.01313155,0.64176837,0.70583601,2.04029784,0.43740977,0.00000000,0.89378334,0.68299882
-1.74387194,3.83978588,0.01290138,0.62439618,0.70891039,2.06085836,0.43850938,0.00000000,0.88178569,0.66786005
-1.73786893,3.82165330,0.01264211,0.60479742,0.70933510,2.07508815,0.43822843,0.00000000,0.86717884,0.65053085
-1.73186593,3.79157092,0.01235926,0.58323063,0.70712083,2.08259828,0.43655328,0.00000000,0.85017730,0.63122397
-1.72586293,3.74971644,0.01205842,0.55998972,0.70231251,2.08309845,0.43348838,0.00000000,0.83104168,0.61018233
-1.71985993,3.69644832,0.01174512,0.53539876,0.69498835,2.07640515,0.42905618,0.00000000,0.81007393,0.58767524
-1.71385693,3.63230371,0.01142468,0.50980652,0.68525868,2.06244793,0.42329702,0.00000000,0.78761258,0.56399426
-1.70785393,3.55799430,0.01110207,0.48358076,0.67326466,2.04127381,0.41626884,0.00000000,0.76402829,0.53944903
-1.70185093,3.47440010,0.01078184,0.45710250,0.65917685,2.01304962,0.40804691,0.00000000,0.73971975,0.51436301
-1.69584792,3.38256133,0.01046812,0.43076041,0.64319369,1.97806211,0.39872339,0.00000000,0.71511012,0.48906935
-1.68984492,3.28366849,0.01016460,0.40494543,0.62553989,1.93671598,0.38840687,0.00000000,0.69064387,0.46390680
-1.68384192,3.17905044,0.00987457,0.38004574,0.60646464,1.88952950,0.37722176,0.00000000,0.66678418,0.43921596
-1.67783892,3.07016068,0.00960104,0.35644220,0.58623956,1.83712791,0.36530749,0.00000000,0.64401069,0.41533557
-1.67183592,2.95856152,0.00934676,0.33450412,0.56515647,1.78023462,0.35281752,0.00000000,0.62281737,0.39259921
-1.66583292,2.84590627,0.00911439,0.31458561,0.54352467,1.71966005,0.33991803,0.00000000,0.60371051,0.37133213
-1.65982991,2.73391909,0.00890658,0.29702230,0.52166786,1.65628854,0.32678633,0.00000000,0.58720637,0.35184825
-1.65382691,2.62437271,0.00872605,0.28212833,0.49992057,1.59106319,0.31360881,0.00000000,0.57382845,0.33444741
-1.64782391,2.51906391,0.00857569,0.27019381,0.47862404,1.52496915,0.30057859,0.00000000,0.56410398,0.31941264
-1.64182091,2.41978681,0.00845860,0.26148229,0.45812157,1.45901530,0.28789271,0.00000000,0.55855952,0.30700749
-1.63581791,2.32830432,0.00837807,0.25622843,0.43875342,1.39421507,0.27574892,0.00000000,0.55771553,0.29747333
-1.62981491,2.24631803,0.00833756,0.25463567,0.42085126,1.33156647,0.26434217,0.00000000,0.56207971,0.29102664
-1.62381191,2.17543708,0.00834063,0.25687390,0.40473226,1.27203198,0.25386087,0.00000000,0.57213921,0.28785618
-1.61780890,2.11714647,0.00839081,0.26307699,0.39069305,1.21651882,0.24448287,0.00000000,0.58835170,0.28812008
-1.61180590,2.07277589,0.00849144,0.27334035,0.37900363,1.16585995,0.23637149,0.00000000,0.61113545,0.29194288
-1.60580290,2.04346954,0.00864549,0.28771835,0.36990139,1.12079662,0.22967155,0.00000000,0.64085875,0.29941254
-1.59979990,2.03015821,0.00885535,0.30622194,0.36358563,1.08196268,0.22450568,0.00000000,0.67782881,0.31057759
-1.59379690,2.03353434,0.00912262,0.32881628,0.36021247,1.04987140,0.22097093,0.00000000,0.72228072,0.32544435
-1.58779390,2.05403117,0.00944787,0.35541878,0.35989069,1.02490507,0.21913589,0.00000000,0.77436674,0.34397460
-1.58179090,2.09180681,0.00983047,0.38589755,0.36267850,1.00730784,0.21903844,0.00000000,0.83414640,0.36608357
-1.57578789,2.14673407,0.01026842,0.42007046,0.36858141,0.99718196,0.22068424,0.00000000,0.90157796,0.39163865
-1.56978489,2.21839660,0.01075821,0.45770503,0.37755143,0.99448764,0.22404598,0.00000000,0.97651143,0.42045877
