energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-3.29864932,1.45397890,0.46749060,0.50649777,0.02914484,0.27661288,0.00836098,0.14645692,0.36349194,0.04551109
-3.29264632,1.50073331,0.48623226,0.52108187,0.03049064,0.28596903,0.00846768,0.15117304,0.37601561,0.04684934
-3.28664332,1.54059311,0.50290734,0.53285734,0.03171650,0.29403353,0.00857612,0.15562614,0.38679047,0.04801836
-3.28064032,1.57257535,0.51716109,0.54158166,0.03279320,0.30060315,0.00867694,0.15964447,0.39555845,0.04897964
-3.27463732,1.59588753,0.52869095,0.54708943,0.03369485,0.30550783,0.00876157,0.16307453,0.40210533,0.04970023
-3.26863432,1.60995196,0.53725573,0.54929890,0.03439957,0.30861573,0.00882242,0.16578442,0.40626716,0.05015361
-3.26263132,1.61442401,0.54268338,0.54821620,0.03489012,0.30983702,0.00885318,0.16766674,0.40793517,0.05032043
-3.25662831,1.60920333,0.54487678,0.54393692,0.03515439,0.30912649,0.00884892,0.16864097,0.40705897,0.05018895
-3.25062531,1.59443759,0.54381745,0.53664515,0.03518567,0.30648451,0.00880627,0.16865509,0.40364785,0.04975528
-3.24462231,1.57051862,0.53956685,0.52660986,0.03498290,0.30195674,0.00872346,0.16768641,0.39777021,0.04902334
-3.23861931,1.53807104,0.53226535,0.51417886,0.03455057,0.29563222,0.00860034,0.16574158,0.38955106,0.04800457
-3.23261631,1.49793374,0.52212870,0.49977039,0.03389858,0.28764016,0.00843834,0.16285567,0.37916778,0.04671744
-3.22661331,1.45113507,0.50944218,0.48386285,0.03304184,0.27814549,0.00824036,0.15909045,0.36684427,0.04518672
-3.22061031,1.39886258,0.49455272,0.46698280,0.03199976,0.26734340,0.00801065,0.15453176,0.35284378,0.04344254
-3.21460730,1.34242835,0.47785902,0.44969174,0.03079556,0.25545299,0.00775462,0.14928630,0.33746060,0.04151934
-3.20860430,1.28323134,0.45980027,0.43257200,0.02945555,0.24271047,0.00747864,0.14347774,0.32101112,0.03945475
-3.20260130,1.22271789,0.44084370,0.41621210,0.02800819,0.22936201,0.00718977,0.13724242,0.30382442,0.03728836
-3.19659830,1.16234162,0.42147141,0.40119207,0.02648328,0.21565657,0.00689550,0.13072477,0.28623284,0.03506049
-3.19059530,1.10352414,0.40216688,0.38806884,0.02491099,0.20183900,0.00660353,0.12407260,0.26856284,0.03281103
-3.18459230,1.04761749,0.38340166,0.37736228,0.02332100,0.18814353,0.00632145,0.11743247,0.25112640,0.03057834
-3.17858929,0.99586942,0.36562254,0.36954194,0.02174171,0.17478803,0.00605653,0.11094524,0.23421327,0.02839822
-3.17258629,0.94939229,0.34923959,0.36501483,0.02019943,0.16196896,0.00581544,0.10474200,0.21808423,0.02630308
-3.16658329,0.90913636,0.33461545,0.36411448,0.01871782,0.14985732,0.00560407,0.09894046,0.20296558,0.02432125
-3.16058029,0.87586786,0.32205612,0.36709147,0.01731732,0.13859559,0.00542732,0.09364185,0.18904482,0.02247640
-3.15457729,0.85015232,0.31180332,0.37410553,0.01601481,0.12829565,0.00528897,0.08892860,0.17646780,0.02078719
-3.14857429,0.83234336,0.30402893,0.38521957,0.01482337,0.11903780,0.00519157,0.08486255,0.16533709,0.01926714
-3.14257129,0.82257708,0.29883126,0.40039568,0.01375213,0.11087066,0.00513632,0.08148398,0.15571171,0.01792452
-3.13656828,0.82077194,0.29623344,0.41949336,0.01280635,0.10381207,0.00512312,0.07881125,0.14760808,0.01676255
-3.13056528,0.82663425,0.29618390,0.44227010,0.01198752,0.09785068,0.00515053,0.07684122,0.14100207,0.01577965
-3.12456228,0.83966887,0.29855886,0.46838444,0.01129362,0.09294841,0.00521584,0.07555019,0.13583205,0.01496980
-3.11855928,0.85919502,0.30316682,0.49740163,0.01071946,0.08904334,0.00531517,0.07489548,0.13200284,0.01432306
-3.11255628,0.88436665,0.30975484,0.52880192,0.01025707,0.08605318,0.00544363,0.07481754,0.12939033,0.01382611
-3.10655328,0.91419714,0.31801651,0.56199140,0.00989617,0.08387908,0.00559541,0.07524238,0.12784671,0.01346290
-3.10055028,0.94758753,0.32760135,0.59631525,0.00962465,0.08240961,0.00576407,0.07608445,0.12720602,0.01321527
-3.09454727,0.98335783,0.33812539,0.63107331,0.00942907,0.08152497,0.00594270,0.07724969,0.12729008,0.01306362
-3.08854427,1.02028045,0.34918266,0.66553737,0.00929519,0.08110108,0.00612418,0.07863871,0.12791439,0.01298762
-3.08254127,1.05711496,0.36035715,0.69897003,0.00920846,0.08101374,0.00630142,0.08015012,0.12889405,0.01296682
-3.07653827,1.09264337,0.37123503,0.73064430,0.00915445,0.08114244,0.00646763,0.08168368,0.13004948,0.01298126
-3.07053527,1.12570466,0.38141667,0.75986365,0.00911934,0.08137410,0.00661651,0.08314340,0.13121174,0.01301207
-3.06453227,1.15522780,0.39052806,0.78598152,0.00909021,0.08160629,0.00674256,0.08444041,0.13222751,0.01304195
-3.05852926,1.18026214,0.39823136,0.80841990,0.00905544,0.08175018,0.00684127,0.08549544,0.13296336,0.01305561
-3.05252626,1.20000430,0.40423416,0.82668615,0.00900492,0.08173301,0.00690926,0.08624106,0.13330945,0.01304013
-3.04652326,1.21382066,0.40829725,0.84038745,0.00893025,0.08150007,0.00694455,0.08662339,0.13318245,0.01298521
-3.04052026,1.22126492,0.41024054,0.84924250,0.00882486,0.08101617,0.00694658,0.08660340,0.13252772,0.01288340
-3.03451726,1.22209009,0.40994711,0.85308984,0.00868407,0.08026664,0.00691640,0.08615771,0.13132054,0.01273019
-3.02851426,1.21625478,0.40736522,0.85189274,0.00850509,0.07925778,0.00685666,0.08527892,0.12956671,0.01252398
-3.02251126,1.20392364,0.40250832,0.84574035,0.00828694,0.07801687,0.00677166,0.08397542,0.12730220,0.01226608
-3.01650825,1.18546219,0.39545310,0.83484525,0.00803034,0.07659172,0.00666736,0.08227084,0.12459215,0.01196058
-3.01050525,1.16142637,0.38633573,0.81953756,0.00773756,0.07504978,0.00655131,0.08020299,0.12152912,0.01161409
-3.00450225,1.13254742,0.37534665,0.80025591,0.00741220,0.07347696,0.00643255,0.07782260,0.11823087,0.01123556
-2.99849925,1.09971280,0.36272395,0.77753565,0.00705900,0.07197612,0.00632157,0.07519163,0.11483751,0.01083597
-2.99249625,1.06394391,0.34874586,0.75199497,0.00668361,0.07066528,0.00623014,0.07238151,0.11150835,0.01042801
-2.98649325,1.02637153,0.33372261,0.72431932,0.00629231,0.06967571,0.00617121,0.06947117,0.10841846,0.01002578
-2.98049025,0.98820981,0.31798795,0.69524474,0.00589184,0.06914981,0.00615871,0.06654504,0.10575499,0.00964443
-2.97448724,0.95072962,0.30189073,0.66554082,0.00548915,0.06923890,0.00620740,0.06369101,0.10371345,0.00929982
-2.96848424,0.91523200,0.28578678,0.63599360,0.00509122,0.07010090,0.00633269,0.06099854,0.10249391,0.00900823
-2.96248124,0.88302231,0.27003131,0.60738897,0.00470488,0.07189804,0.00655045,0.05855673,0.10229724,0.00878606
-2.95647824,0.85538562,0.25497212,0.58049698,0.00433668,0.07479436,0.00687674,0.05645265,0.10332145,0.00864954
-2.95047524,0.83356365,0.24094356,0.55605732,0.00399275,0.07895329,0.00732768,0.05476975,0.10575809,0.00861448
-2.94447224,0.81873348,0.22826155,0.53476605,0.00367879,0.08453512,0.00791909,0.05358642,0.10978887,0.00869602
-2.93846923,0.81198821,0.21721944,0.51726396,0.00339993,0.09169441,0.00866631,0.05297475,0.11558232,0.00890847
-2.93246623,0.81431952,0.20808490,0.50412630,0.00316076,0.10057738,0.00958384,0.05299945,0.12329072,0.00926507
-2.92646323,0.82660222,0.20109748,0.49585414,0.00296530,0.11131919,0.01068507,0.05371683,0.13304719,0.00977784
-2.92046023,0.84958053,0.19646710,0.49286713,0.00281700,0.12404129,0.01198192,0.05517401,0.14496299,0.01045742
-2.91445723,0.88385627,0.19437297,0.49549766,0.00271877,0.13884862,0.01348448,0.05740815,0.15912510,0.01131289
-2.90845423,0.92987866,0.19496311,0.50398639,0.00267296,0.15582697,0.01520064,0.06044588,0.17559407,0.01235165
-2.90245123,0.98793595,0.19835409,0.51847900,0.00268141,0.17504030,0.01713571,0.06430271,0.19440221,0.01357925
-2.89644822,1.05814864,0.20463112,0.53902419,0.00274545,0.19652821,0.01929205,0.06898266,0.21555218,0.01499927
-2.89044522,1.14046463,0.21384810,0.56557287,0.00286588,0.22030361,0.02166870,0.07447792,0.23901595,0.01661315
-2.88444222,1.23465611,0.22602787,0.59797855,0.00304300,0.24635056,0.02426103,0.08076866,0.26473429,0.01842006
-2.87843922,1.34031856,0.24116230,0.63599893,0.00327655,0.27462240,0.02706047,0.08782291,0.29261662,0.02041681
-2.87243622,1.45687185,0.25921241,0.67929886,0.00356574,0.30504030,0.03005426,0.09559669,0.32254148,0.02259767
-2.86643322,1.58356355,0.28010842,0.72745447,0.00390916,0.33749205,0.03322531,0.10403424,0.35435729,0.02495428
-2.86043022,1.71947470,0.30374974,0.77995868,0.00430482,0.37183139,0.03655206,0.11306841,0.38788367,0.02747562
-2.85442721,1.86352792,0.33000508,0.83622821,0.00475008,0.40787775,0.04000860,0.12262134,0.42291305,0.03014788
-2.84842421,2.01449810,0.35871248,0.89561174,0.00524163,0.44541653,0.04356474,0.13260526,0.45921259,0.03295447
-2.84242121,2.17102539,0.38967961,0.95739965,0.00577555,0.48419977,0.04718632,0.14292357,0.49652635,0.03587602
-2.83641821,2.33163081,0.42268425,1.02083487,0.00634724,0.52394751,0.05083555,0.15347208,0.53457760,0.03889046
-2.83041521,2.49473397,0.45747516,1.08512503,0.00695155,0.56434955,0.05447157,0.16414049,0.57307118,0.04197308
-2.82441221,2.65867307,0.49377324,1.14945567,0.00758280,0.60506790,0.05805108,0.17481403,0.61169595,0.04509675
-2.81840920,2.82172689,0.53127332,1.21300425,0.00823488,0.64573977,0.06152908,0.18537528,0.65012722,0.04823210
-2.81240620,2.98213860,0.56964644,1.27495492,0.00890138,0.68598112,0.06485973,0.19570608,0.68802927,0.05134782
-2.80640320,3.13814114,0.60854285,1.33451372,0.00957576,0.72539100,0.06799729,0.20568962,0.72505786,0.05441105
-2.80040020,3.28798400,0.64759564,1.39092391,0.01025150,0.76355640,0.07089712,0.21521245,0.76086295,0.05738777
-2.79439720,3.42996104,0.68642515,1.44348120,0.01092231,0.80005781,0.07351669,0.22416666,0.79509161,0.06024332
-2.78839420,3.56243909,0.72464407,1.49154857,0.01158231,0.83447547,0.07581663,0.23245184,0.82739128,0.06294295
-2.78239120,3.68388691,0.76186323,1.53457030,0.01222630,0.86639617,0.07776172,0.23997716,0.85741350,0.06545246
-2.77638819,3.79290402,0.79769803,1.57208487,0.01284988,0.89542060,0.07932184,0.24666315,0.88481813,0.06773883
-2.77038519,3.88824899,0.83177539,1.60373649,0.01344971,0.92117115,0.08047278,0.25244342,0.90927817,0.06977095
-2.76438219,3.96886641,0.86374103,1.62928478,0.01402365,0.94329994,0.08119700,0.25726612,0.93048518,0.07152033
-2.75837919,4.03391192,0.89326693,1.64861234,0.01457086,0.96149692,0.08148415,0.26109510,0.94815523,0.07296177
-2.75237619,4.08277451,0.92005876,1.66172989,0.01509193,0.97549783,0.08133149,0.26391089,0.96203531,0.07407405
-2.74637319,4.11509519,0.94386296,1.66877869,0.01558889,0.98509167,0.08074403,0.26571122,0.97190995,0.07484055
-2.74037019,4.13078120,0.96447323,1.67002998,0.01606520,0.99012744,0.07973452,0.26651126,0.97760787,0.07524978
-2.73436718,4.13001499,0.98173608,1.66588129,0.01652563,0.99051983,0.07832319,0.26634345,0.97900832,0.07529580
-2.72836418,4.11325708,0.99555530,1.65684955,0.01697617,0.98625355,0.07653734,0.26525693,0.97604685,0.07497850
-2.72236118,4.08124227,1.00589483,1.64356085,0.01742374,0.97738609,0.07441064,0.26331662,0.96871999,0.07430377
-2.71635818,4.03496877,1.01278006,1.62673718,0.01787601,0.96404856,0.07198232,0.26060178,0.95708879,0.07328347
-2.71035518,3.97568004,1.01629721,1.60718011,0.01834103,0.94644466,0.06929620,0.25720439,0.94128062,0.07193525
-2.70435218,3.90483949,1.01659071,1.58575195,0.01882686,0.92484753,0.06639957,0.25322701,0.92148920,0.07028218
-2.69834917,3.82409841,1.01385867,1.56335476,0.01934124,0.89959455,0.06334205,0.24878047,0.89797259,0.06835224
-2.69234617,3.73525801,1.00834644,1.54090777,0.01989115,0.87108030,0.06017437,0.24398130,0.87104921,0.06617769
-2.68634317,3.64022657,1.00033836,1.51932397,0.02048245,0.83974773,0.05694720,0.23894898,0.84109171,0.06379421
-2.68034017,3.54097315,0.99014822,1.49948654,0.02111950,0.80607803,0.05370995,0.23380313,0.80851916,0.06124010
-2.67433717,3.43947938,0.97810853,1.48222604,0.02180484,0.77057931,0.05050982,0.22866080,0.77378748,0.05855527
-2.66833417,3.33769120,0.96455925,1.46829898,0.02253894,0.73377483,0.04739081,0.22363374,0.73737882,0.05578029
-2.66233117,3.23747227,0.94983642,1.45836889,0.02332001,0.69619099,0.04439298,0.21882600,0.69978991,0.05295543
-2.65632816,3.14056089,0.93426114,1.45299015,0.02414389,0.65834557,0.04155189,0.21433171,0.66152027,0.05011975
-2.65032516,3.04853204,0.91812961,1.45259568,0.02500407,0.62073679,0.03889820,0.21023333,0.62306036,0.04731023
-2.64432216,2.96276593,0.90170454,1.45748850,0.02589179,0.58383343,0.03645749,0.20660022,0.58488046,0.04456109
-2.63831916,2.88442405,0.88520845,1.46783767,0.02679622,0.54806639,0.03425021,0.20348773,0.54742045,0.04190313
-2.63231616,2.81443352,0.86881917,1.48367862,0.02770481,0.51382189,0.03229189,0.20093669,0.51108101,0.03936332
-2.62631316,2.75347976,0.85266779,1.50491761,0.02860362,0.48143645,0.03059342,0.19897339,0.47621649,0.03696446
-2.62031016,2.70200747,0.83683901,1.53134013,0.02947782,0.45119377,0.02916146,0.19760999,0.44312960,0.03472507
-2.61430715,2.66022911,0.82137401,1.56262251,0.03031216,0.42332326,0.02799897,0.19684524,0.41206793,0.03265931
-2.60830415,2.62814000,0.80627541,1.59834619,0.03109150,0.39800027,0.02710570,0.19666554,0.38322253,0.03077715
-2.60230115,2.60553867,0.79151422,1.63801383,0.03180134,0.37534763,0.02647877,0.19704618,0.35672814,0.02908458
-2.59629815,2.59205107,0.77703814,1.68106635,0.03242832,0.35543844,0.02611314,0.19795278,0.33266516,0.02758388
-2.59029515,2.58715705,0.76278078,1.72690019,0.03296062,0.33829953,0.02600208,0.19934266,0.31106292,0.02627402
-2.58429215,2.59021757,0.74867122,1.77488399,0.03338838,0.32391559,0.02613749,0.20116632,0.29190418,0.02515104
-2.57828914,2.60050146,0.73464339,1.82437408,0.03370396,0.31223348,0.02651016,0.20336875,0.27513038,0.02420847
-2.57228614,2.61721046,0.72064470,1.87472838,0.03390209,0.30316655,0.02710989,0.20589069,0.26064759,0.02343772
-2.56628314,2.63950181,0.70664339,1.92531832,0.03397997,0.29659885,0.02792545,0.20866972,0.24833265,0.02282847
-2.56028014,2.66650809,0.69263444,1.97553902,0.03393723,0.29238902,0.02894457,0.21164126,0.23803953,0.02236900
-2.55427714,2.69735397,0.67864355,2.02481743,0.03377578,0.29037381,0.03015368,0.21473947,0.22960552,0.02204651
-2.54827414,2.73117046,0.66472930,2.07261925,0.03349961,0.29037134,0.03153772,0.21789812,0.22285730,0.02184738
-2.54227114,2.76710688,0.65098333,2.11845457,0.03311453,0.29218407,0.03307986,0.22105145,0.21761665,0.02175740
-2.53626813,2.80434146,0.63752884,2.16188305,0.03262780,0.29560168,0.03476129,0.22413509,0.21370577,0.02176200
-2.53026513,2.84209129,0.62451749,2.20251897,0.03204788,0.30040390,0.03656098,0.22708712,0.21095234,0.02184642
-2.52426213,2.87962238,0.61212514,2.24003648,0.03138404,0.30636356,0.03845565,0.22984926,0.20919401,0.02199589
-2.51825913,2.91626046,0.60054674,2.27417544,0.03064606,0.31324986,0.04041973,0.23236826,0.20828262,0.02219586
-2.51225613,2.95140293,0.58999075,2.30474787,0.02984403,0.32083213,0.04242558,0.23459744,0.20808794,0.02243216
-2.50625313,2.98453209,0.58067337,2.33164484,0.02898810,0.32888393,0.04444379,0.23649836,0.20850101,0.02269126
-2.50025013,3.01522923,0.57281295,2.35484343,0.02808839,0.33718763,0.04644369,0.23804258,0.20943695,0.02296047
-2.49424712,3.04318929,0.56662479,2.37441327,0.02715493,0.34553936,0.04839394,0.23921340,0.21083733,0.02322825
-2.48824412,3.06823482,0.56231635,2.39052184,0.02619761,0.35375413,0.05026340,0.24000747,0.21267180,0.02348440
-2.48224112,3.09032837,0.56008303,2.40343766,0.02522633,0.36167101,0.05202190,0.24043614,0.21493916,0.02372040
-2.47623812,3.10958178,0.56010440,2.41353059,0.02425100,0.36915802,0.05364125,0.24052643,0.21766746,0.02392958
-2.47023512,3.12626110,0.56254074,2.42126822,0.02328172,0.37611653,0.05509612,0.24032152,0.22091331,0.02410740
-2.46423212,3.14078580,0.56752975,2.42720789,0.02232890,0.38248480,0.05636500,0.23988057,0.22476016,0.02425154
-2.45822911,3.15372126,0.57518324,2.43198358,0.02140331,0.38824049,0.05743095,0.23927786,0.22931551,0.02436205
-2.45222611,3.16576367,0.58558360,2.43628777,0.02051624,0.39340169,0.05828226,0.23860119,0.23470705,0.02444136
-2.44622311,3.17771728,0.59877996,2.44084828,0.01967945,0.39802656,0.05891294,0.23794940,0.24107779,0.02449417
-2.44022011,3.19046397,0.61478386,2.44640061,0.01890519,0.40221114,0.05932293,0.23742931,0.24858016,0.02452731
-2.43421711,3.20492607,0.63356465,2.45365687,0.01820606,0.40608559,0.05951812,0.23715183,0.25736929,0.02454948
-2.42821411,3.22202363,0.65504461,2.46327243,0.01759488,0.40980870,0.05951004,0.23722764,0.26759570,0.02457087
-2.42221111,3.24262797,0.67909410,2.47581190,0.01708442,0.41356099,0.05931541,0.23776241,0.27939747,0.02460273
-2.41620810,3.26751376,0.70552703,2.49171623,0.01668712,0.41753656,0.05895535,0.23885193,0.29289242,0.02465689
-2.41020510,3.29731185,0.73409719,2.51127275,0.01641477,0.42193408,0.05845446,0.24057720,0.30817045,0.02474517
-2.40420210,3.33246583,0.76449576,2.53458997,0.01627808,0.42694726,0.05783977,0.24299984,0.32528633,0.02487886
-2.39819910,3.37319453,0.79635058,2.56157897,0.01628636,0.43275533,0.05713956,0.24615804,0.34425355,0.02506810
-2.39219610,3.41946303,0.82922765,2.59194262,0.01644704,0.43951393,0.05638216,0.25006322,0.36503923,0.02532140
-2.38619310,3.47096415,0.86263517,2.62517393,0.01676541,0.44734688,0.05559475,0.25469767,0.38756056,0.02564515
-2.38019010,3.52711197,0.89603043,2.66056405,0.01724419,0.45633919,0.05480235,0.26001323,0.41168295,0.02604322
-2.37418709,3.58704829,0.92882967,2.69722002,0.01788336,0.46653178,0.05402680,0.26593132,0.43722014,0.02651665
-2.36818409,3.64966222,0.96042090,2.73409208,0.01867993,0.47791805,0.05328607,0.27234413,0.46393614,0.02706356
-2.36218109,3.71362258,0.99017934,2.77000941,0.01962784,0.49044255,0.05259365,0.27911718,0.49154924,0.02767900
-2.35617809,3.77742188,1.01748520,2.80372311,0.02071802,0.50400178,0.05195829,0.28609305,0.51973783,0.02835511
-2.35017509,3.83943004,1.04174312,2.83395454,0.02193848,0.51844707,0.05138392,0.29309626,0.54814795,0.02908132
-2.34417209,3.89795566,1.06240252,2.85944701,0.02327454,0.53358941,0.05086977,0.29993904,0.57640221,0.02984464
-2.33816908,3.95131194,1.07897806,2.87901840,0.02470915,0.54920590,0.05041082,0.30642780,0.60410981,0.03063014
-2.33216608,3.99788438,1.09106931,2.89161252,0.02622335,0.56504763,0.04999829,0.31237004,0.63087721,0.03142144
-2.32616308,4.03619699,1.09837867,2.89634674,0.02779674,0.58084839,0.04962035,0.31758136,0.65631915,0.03220130
-2.32016008,4.06497419,1.10072658,2.89255388,0.02940803,0.59633400,0.04926295,0.32189237,0.68006936,0.03295219
-2.31415708,4.08319531,1.09806348,2.87981640,0.03103564,0.61123165,0.04891064,0.32515500,0.70179080,0.03365690
-2.30815408,4.09013948,1.09047759,2.85799147,0.03265831,0.62527888,0.04854745,0.32724823,0.72118483,0.03429918
-2.30215108,4.08541891,1.07819818,2.82722581,0.03425561,0.63823181,0.04815774,0.32808265,0.73799901,0.03486418
-2.29614807,4.06899904,1.06159410,2.78795977,0.03580850,0.64987233,0.04772692,0.32760396,0.75203335,0.03533897
-2.29014507,4.04120505,1.04116741,2.74092049,0.03729975,0.66001388,0.04724214,0.32579499,0.76314468,0.03571292
-2.28414207,4.00271444,1.01754234,2.68710454,0.03871427,0.66850574,0.04669288,0.32267643,0.77124913,0.03597791
-2.27813907,3.95453631,0.99144991,2.62775081,0.04003930,0.67523576,0.04607127,0.31830600,0.77632270,0.03612856
-2.27213607,3.89797839,0.96370879,2.56430475,0.04126457,0.68013139,0.04537246,0.31277630,0.77839986,0.03616223
-2.26613307,3.83460341,0.93520306,2.49837553,0.04238216,0.68315932,0.04459468,0.30621134,0.77757060,0.03607897
-2.26013007,3.76617675,0.90685767,2.43168759,0.04338643,0.68432365,0.04373928,0.29876200,0.77397585,0.03588139
-2.25412706,3.69460773,0.87961243,2.36602861,0.04427368,0.68366304,0.04281062,0.29060058,0.76780173,0.03557439
-2.24812406,3.62188683,0.85439553,2.30319550,0.04504182,0.68124695,0.04181583,0.28191469,0.75927298,0.03516487
-2.24212106,3.55002138,0.83209728,2.24494038,0.04568996,0.67717126,0.04076449,0.27290080,0.74864571,0.03466138
-2.23611806,3.48097221,0.81354514,2.19291832,0.04621794,0.67155374,0.03966833,0.26375773,0.73619995,0.03407372
-2.23011506,3.41659331,0.79948053,2.14863828,0.04662593,0.66452937,0.03854076,0.25468018,0.72223231,0.03341257
-2.22411206,3.35857679,0.79053829,2.11341886,0.04691403,0.65624605,0.03739647,0.24585283,0.70704895,0.03268911
-2.21810905,3.30840466,0.78722922,2.08834996,0.04708194,0.64686065,0.03625094,0.23744498,0.69095910,0.03191465
-2.21210605,3.26730896,0.78992620,2.07426147,0.04712875,0.63653578,0.03512008,0.22960596,0.67426941,0.03110039
-2.20610305,3.23624112,0.79885417,2.07169957,0.04705282,0.62543719,0.03401973,0.22246157,0.65727908,0.03025708
-2.20010005,3.21585137,0.81408413,2.08091147,0.04685183,0.61373192,0.03296534,0.21611139,0.64027597,0.02939491
-2.19409705,3.20647821,0.83553132,2.10183858,0.04652289,0.60158716,0.03197156,0.21062725,0.62353359,0.02852335
-2.18809405,3.20814801,0.86295750,2.13411836,0.04606280,0.58916970,0.03105194,0.20605259,0.60730891,0.02765105
-2.18209105,3.22058421,0.89597718,2.17709466,0.04546841,0.57664577,0.03021865,0.20240285,0.59184093,0.02678586
-2.17608804,3.24322532,0.93406767,2.22983612,0.04473704,0.56418121,0.02948226,0.19966669,0.57734976,0.02593484
-2.17008504,3.27525068,0.97658246,2.29116200,0.04386688,0.55194165,0.02885154,0.19780798,0.56403613,0.02510431
-2.16408204,3.31561278,1.02276775,2.35967470,0.04285752,0.54009253,0.02833330,0.19676835,0.55208108,0.02429990
-2.15807904,3.36307458,1.07178139,2.43379791,0.04171029,0.52879867,0.02793227,0.19647028,0.54164562,0.02352668
-2.15207604,3.41625046,1.12271398,2.51181924,0.04042867,0.51822341,0.02765105,0.19682042,0.53287030,0.02278919
-2.14607304,3.47364903,1.17461129,2.59193596,0.03901849,0.50852691,0.02749001,0.19771320,0.52587434,0.02209151
-2.14007004,3.53371637,1.22649743,2.67230252,0.03748813,0.49986372,0.02744735,0.19903440,0.52075451,0.02143732
-2.13406703,3.59487812,1.27739820,2.75107828,0.03584851,0.49237954,0.02751904,0.20066471,0.51758343,0.02082985
-2.12806403,3.65557901,1.32636385,2.82647399,0.03411295,0.48620723,0.02769892,0.20248311,0.51640750,0.02027188
-2.12206103,3.71431876,1.37249058,2.89679558,0.03229696,0.48146217,0.02797873,0.20437002,0.51724443,0.01976572
-2.11605803,3.76968334,1.41494030,2.96048391,0.03041790,0.47823724,0.02834826,0.20621017,0.52008059,0.01931303
-2.11005503,3.82037085,1.45295797,3.01614929,0.02849449,0.47659762,0.02879543,0.20789509,0.52486830,0.01891483
-2.10405203,3.86521186,1.48588624,3.06259977,0.02654631,0.47657582,0.02930650,0.20932530,0.53152333,0.01857128
-2.09804902,3.90318379,1.51317680,3.09886266,0.02459328,0.47816714,0.02986623,0.21041203,0.53992295,0.01828167
-2.09204602,3.93342000,1.53439858,3.12419860,0.02265507,0.48132608,0.03045816,0.21107866,0.54990464,0.01804425
-2.08604302,3.95521368,1.54924237,3.13810832,0.02075056,0.48596393,0.03106484,0.21126176,0.56126601,0.01785620
-2.08004002,3.96801755,1.55752217,3.14033230,0.01889736,0.49194794,0.03166816,0.21091180,0.57376589,0.01771359
-2.07403702,3.97144022,1.55917334,3.13084372,0.01711136,0.49910228,0.03224968,0.20999353,0.58712712,0.01761139
-2.06803402,3.96524017,1.55424790,3.10983564,0.01540645,0.50721089,0.03279102,0.20848612,0.60104084,0.01754354
-2.06203102,3.94931848,1.54290738,3.07770333,0.01379422,0.51602242,0.03327423,0.20638301,0.61517268,0.01750309
-2.05602801,3.92371136,1.52541365,3.03502306,0.01228382,0.52525713,0.03368222,0.20369161,0.62917057,0.01748233
-2.05002501,3.88858320,1.50211828,2.98252837,0.01088199,0.53461566,0.03399916,0.20043277,0.64267412,0.01747309
-2.04402201,3.84422109,1.47345104,2.92108533,0.00959301,0.54378923,0.03421092,0.19664013,0.65532531,0.01746692
-2.03801901,3.79103102,1.43990781,2.85166771,0.00841895,0.55247117,0.03430547,0.19235934,0.66678016,0.01745549
-2.03201601,3.72953606,1.40203861,2.77533331,0.00735976,0.56036908,0.03427319,0.18764723,0.67672089,0.01743083
-2.02601301,3.66037631,1.36043596,2.69320203,0.00641361,0.56721712,0.03410726,0.18257078,0.68486813,0.01738571
-2.02001001,3.58431027,1.31572389,2.60643651,0.00557717,0.57278800,0.03380386,0.17720615,0.69099255,0.01731394
-2.01400700,3.50221672,1.26854786,2.51622536,0.00484586,0.57690396,0.03336238,0.17163752,0.69492541,0.01721067
-2.00800400,3.41509645,1.21956557,2.42376920,0.00421425,0.57944616,0.03278547,0.16595593,0.69656746,0.01707259
-2.00200100,3.32407256,1.16943868,2.33026919,0.00367628,0.58036210,0.03207911,0.16025799,0.69589569,0.01689820
-1.99599800,3.23038830,1.11882537,2.23691757,0.00322557,0.57967058,0.03125248,0.15464446,0.69296751,0.01668786
-1.98999500,3.13540136,1.06837360,2.14488968,0.00285565,0.57746387,0.03031774,0.14921878,0.68792211,0.01644388
-1.98399200,3.04057366,1.01871475,2.05533662,0.00256018,0.57390698,0.02928981,0.14408546,0.68097868,0.01617049
-1.97798899,2.94745590,0.97045763,1.96937790,0.00233305,0.56923394,0.02818593,0.13934831,0.67243162,0.01587372
-1.97198599,2.85766643,0.92418241,1.88809339,0.00216855,0.56374119,0.02702528,0.13510860,0.66264280,0.01556120
-1.96598299,2.77286442,0.88043464,1.81251395,0.00206140,0.55777843,0.02582844,0.13146309,0.65203101,0.01524197
-1.95997999,2.69471751,0.83971891,1.74361035,0.00200678,0.55173716,0.02461682,0.12850201,0.64105919,0.01492611
-1.95397699,2.62486489,0.80249242,1.68228035,0.00200033,0.54603738,0.02341215,0.12630701,0.63021978,0.01462443
-1.94797399,2.56487651,0.76915834,1.62933398,0.00203810,0.54111327,0.02223587,0.12494910,0.62001887,0.01434806
-1.94197099,2.51621028,0.74005921,1.58547728,0.00211650,0.53739800,0.02110860,0.12448671,0.61095972,0.01410810
-1.93596798,2.48016845,0.71547048,1.55129518,0.00223219,0.53530880,0.02004961,0.12496390,0.60352644,0.01391518
