energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-0.05102551,0.67186144,-3.76259990,0.00044728,-0.01765302,0.02958061,-0.06279595,0.12251824,-0.45722746,0.48799595,-3.31678870,0.00963229,-0.00636040,0.14417577,-0.38826838
-0.04502251,0.67350092,-3.83442065,0.00053451,-0.01804619,0.02980063,-0.06361251,0.12244004,-0.46668057,0.48566276,-3.37638044,0.01026278,-0.00689208,0.14788886,-0.39759592
-0.03901951,0.67727136,-3.89694966,0.00063708,-0.01839620,0.03006808,-0.06434875,0.12251470,-0.47514467,0.48448297,-3.42753867,0.01105842,-0.00744725,0.15239641,-0.40612869
-0.03301651,0.68349520,-3.94942663,0.00075617,-0.01869893,0.03040128,-0.06500242,0.12280800,-0.48254381,0.48463235,-3.46959901,0.01203149,-0.00802309,0.15782649,-0.41379614
-0.02701351,0.69255559,-3.99115753,0.00089289,-0.01895003,0.03082251,-0.06557026,0.12340306,-0.48880257,0.48633281,-3.50196197,0.01319315,-0.00861639,0.16431971,-0.42052880
-0.02101051,0.70488324,-4.02152467,0.00104826,-0.01914498,0.03135751,-0.06604796,0.12439830,-0.49384711,0.48984419,-3.52410191,0.01455297,-0.00922355,0.17202514,-0.42625891
-0.01500750,0.72093947,-4.03999871,0.00122315,-0.01927922,0.03203470,-0.06643013,0.12590448,-0.49760684,0.49545342,-3.53557759,0.01611844,-0.00984063,0.18109531,-0.43092139
-0.00900450,0.74119604,-4.04615175,0.00141819,-0.01934831,0.03288430,-0.06671050,0.12804114,-0.50001628,0.50346145,-3.53604345,0.01789432,-0.01046334,0.19168027,-0.43445529
-0.00300150,0.76611239,-4.03967092,0.00163374,-0.01934810,0.03393724,-0.06688210,0.13093229,-0.50101732,0.51416840,-3.52526109,0.01988216,-0.01108711,0.20392112,-0.43680552
0.00300150,0.79611128,-4.02037149,0.00186983,-0.01927494,0.03522402,-0.06693756,0.13470151,-0.50056159,0.52785756,-3.50311012,0.02207974,-0.01170715,0.21794299,-0.43792494
0.00900450,0.83155376,-3.98820883,0.00212611,-0.01912593,0.03677346,-0.06686951,0.13946682,-0.49861290,0.54477885,-3.46959757,0.02448053,-0.01231852,0.23384799,-0.43777650
0.01500750,0.87271458,-3.94328813,0.00240179,-0.01889909,0.03861140,-0.06667100,0.14533522,-0.49514951,0.56513251,-3.42486537,0.02707334,-0.01291626,0.25170816,-0.43633551
0.02101051,0.91975918,-3.88587152,0.00269564,-0.01859357,0.04075944,-0.06633594,0.15239725,-0.49016623,0.58905380,-3.36919503,0.02984201,-0.01349552,0.27155892,-0.43359180
0.02701351,0.97272323,-3.81638187,0.00300597,-0.01820977,0.04323378,-0.06585957,0.16072175,-0.48367618,0.61659926,-3.30300934,0.03276529,-0.01405167,0.29339322,-0.42955178
0.03301651,1.03149584,-3.73540291,0.00333059,-0.01774952,0.04604405,-0.06523895,0.17035100,-0.47571206,0.64773541,-3.22687070,0.03581685,-0.01458054,0.31715665,-0.42424010
0.03901951,1.09580716,-3.64367559,0.00366688,-0.01721608,0.04919238,-0.06447333,0.18129640,-0.46632695,0.68233019,-3.14147595,0.03896554,-0.01507856,0.34274390,-0.41770110
0.04502251,1.16522113,-3.54209071,0.00401178,-0.01661418,0.05267260,-0.06356458,0.19353499,-0.45559455,0.72014778,-3.04764791,0.04217576,-0.01554303,0.36999653,-0.40999969
0.05102551,1.23913387,-3.43167795,0.00436183,-0.01594998,0.05646968,-0.06251749,0.20700683,-0.44360886,0.76084705,-2.94632383,0.04540810,-0.01597229,0.39870250,-0.40122189
0.05702851,1.31677792,-3.31359172,0.00471326,-0.01523090,0.06055939,-0.06134002,0.22161352,-0.43048329,0.80398375,-2.83854106,0.04862009,-0.01636597,0.42859738,-0.39147471
0.06303152,1.39723240,-3.18909429,0.00506204,-0.01446554,0.06490823,-0.06004344,0.23721791,-0.41634920,0.84901652,-2.72542056,0.05176716,-0.01672525,0.45936727,-0.38088569
0.06903452,1.47943887,-3.05953667,0.00540398,-0.01366342,0.06947359,-0.05864242,0.25364507,-0.40135401,0.89531652,-2.60814868,0.05480370,-0.01705301,0.49065360,-0.36960177
0.07503752,1.56222250,-2.92633790,0.00573481,-0.01283479,0.07420431,-0.05715496,0.27068460,-0.38565887,0.94218052,-2.48795784,0.05768418,-0.01735406,0.52205946,-0.35778776
0.08104052,1.64431785,-2.79096320,0.00605029,-0.01199032,0.07904137,-0.05560224,0.28809427,-0.36943594,0.98884682,-2.36610657,0.06036435,-0.01763526,0.55315752,-0.34562433
0.08704352,1.72439855,-2.65490151,0.00634628,-0.01114086,0.08391894,-0.05400837,0.30560492,-0.35286543,1.03451378,-2.24385952,0.06280239,-0.01790565,0.58349922,-0.33330551
0.09304652,1.80110989,-2.51964292,0.00661888,-0.01029719,0.08876565,-0.05240002,0.32292653,-0.33613245,1.07836001,-2.12246780,0.06496004,-0.01817639,0.61262506,-0.32103587
0.09904952,1.87310321,-2.38665634,0.00686450,-0.00946975,0.09350612,-0.05080593,0.33975529,-0.31942370,1.11956585,-2.00315003,0.06680359,-0.01846080,0.64007555,-0.30902733
0.10505253,1.93907112,-2.25736769,0.00707992,-0.00866843,0.09806260,-0.04925640,0.35578153,-0.30292420,1.15733528,-1.88707443,0.06830477,-0.01877417,0.66540264,-0.29749564
0.11105553,1.99778229,-2.13313896,0.00726239,-0.00790236,0.10235686,-0.04778256,0.37069814,-0.28681400,1.19091750,-1.77534214,0.06944141,-0.01913351,0.68818123,-0.28665671
0.11705853,2.04811468,-2.01524833,0.00740969,-0.00717977,0.10631204,-0.04641576,0.38420939,-0.27126503,1.21962762,-1.66897189,0.07019793,-0.01955726,0.70802035,-0.27672267
0.12306153,2.08908625,-1.90487152,0.00752015,-0.00650787,0.10985471,-0.04518675,0.39603960,-0.25643819,1.24286560,-1.56888631,0.07056565,-0.02006481,0.72457369,-0.26789791
0.12906453,2.11988203,-1.80306464,0.00759270,-0.00589279,0.11291673,-0.04412492,0.40594164,-0.24248065,1.26013300,-1.47589981,0.07054280,-0.02067599,0.73754920,-0.26037505
0.13506753,2.13987684,-1.71074874,0.00762688,-0.00533952,0.11543715,-0.04325757,0.41370460,-0.22952354,1.27104695,-1.39070829,0.07013441,-0.02141047,0.74671731,-0.25433104
0.14107054,2.14865275,-1.62869631,0.00762282,-0.00485194,0.11736392,-0.04260915,0.41916062,-0.21768002,1.27535078,-1.31388062,0.06935195,-0.02228709,0.75191768,-0.24992337
0.14707354,2.14601093,-1.55751992,0.00758127,-0.00443279,0.11865536,-0.04220057,0.42219046,-0.20704381,1.27292119,-1.24585228,0.06821281,-0.02332311,0.75306403,-0.24728661
0.15307654,2.13197736,-1.49766351,0.00750350,-0.00408381,0.11928142,-0.04204868,0.42272750,-0.19768820,1.26377162,-1.18692099,0.06673967,-0.02453348,0.75014705,-0.24652930
0.15907954,2.10680239,-1.44939628,0.00739137,-0.00380571,0.11922460,-0.04216576,0.42076021,-0.18966567,1.24805171,-1.13724463,0.06495977,-0.02593012,0.74323523,-0.24773132
0.16508254,2.07095397,-1.41280978,0.00724719,-0.00359831,0.11848049,-0.04255919,0.41633272,-0.18300796,1.22604297,-1.09684163,0.06290403,-0.02752117,0.73247349,-0.25094186
0.17108554,2.02510496,-1.38781817,0.00707372,-0.00346058,0.11705796,-0.04323129,0.40954364,-0.17772680,1.19815075,-1.06559370,0.06060624,-0.02931041,0.71807968,-0.25617805
0.17708854,1.97011478,-1.37416200,0.00687407,-0.00339075,0.11497893,-0.04417929,0.40054306,-0.17381502,1.16489281,-1.04325116,0.05810217,-0.03129665,0.70033909,-0.26342425
0.18309155,1.90700610,-1.37141540,0.00665170,-0.00338633,0.11227783,-0.04539543,0.38952785,-0.17124830,1.12688488,-1.02944071,0.05542875,-0.03347337,0.67959701,-0.27263216
0.18909455,1.83693720,-1.37899662,0.00641028,-0.00344419,0.10900053,-0.04686730,0.37673546,-0.16998713,1.08482357,-1.02367554,0.05262327,-0.03582841,0.65624964,-0.28372166
0.19509755,1.76117093,-1.39618189,0.00615366,-0.00356061,0.10520310,-0.04857820,0.36243648,-0.16997924,1.03946742,-1.02536767,0.04972261,-0.03834389,0.63073362,-0.29658236
0.20110055,1.68104123,-1.42212202,0.00588579,-0.00373134,0.10095016,-0.05050770,0.34692616,-0.17116206,0.99161639,-1.03384208,0.04676264,-0.04099626,0.60351445,-0.31107584
0.20710355,1.59791830,-1.45586137,0.00561064,-0.00395158,0.09631306,-0.05263222,0.33051533,-0.17346531,0.94209075,-1.04835234,0.04377761,-0.04375658,0.57507426,-0.32703843
0.21310655,1.51317343,-1.49635865,0.00533212,-0.00421606,0.09136788,-0.05492570,0.31352100,-0.17681349,0.89170979,-1.06809723,0.04079968,-0.04659101,0.54589920,-0.34428451
0.21910955,1.42814463,-1.54250876,0.00505400,-0.00451904,0.08619334,-0.05736025,0.29625702,-0.18112811,0.84127112,-1.09223789,0.03785847,-0.04946137,0.51646700,-0.36261009
0.22511256,1.34410418,-1.59316500,0.00477987,-0.00485435,0.08086869,-0.05990678,0.27902516,-0.18632960,0.79153129,-1.11991485,0.03498081,-0.05232604,0.48723494,-0.38179661
0.23111556,1.26222901,-1.64716096,0.00451302,-0.00521541,0.07547171,-0.06253559,0.26210686,-0.19233873,0.74318809,-1.15026445,0.03219045,-0.05514080,0.45862871,-0.40161467
0.23711856,1.18357479,-1.70333120,0.00425643,-0.00559532,0.07007678,-0.06521687,0.24575608,-0.19907750,0.69686528,-1.18243418,0.02950790,-0.05785997,0.43103261,-0.42182782
0.24312156,1.10905455,-1.76053041,0.00401267,-0.00598688,0.06475328,-0.06792105,0.23019326,-0.20646942,0.65310008,-1.21559641,0.02695038,-0.06043748,0.40478111,-0.44219597
0.24912456,1.03942240,-1.81765016,0.00378390,-0.00638269,0.05956407,-0.07061914,0.21560076,-0.21443926,0.61233370,-1.24896015,0.02453174,-0.06282808,0.38015233,-0.46247858
0.25512756,0.97526271,-1.87363324,0.00357179,-0.00677523,0.05456445,-0.07328283,0.20211983,-0.22291212,0.57490525,-1.28178075,0.02226255,-0.06498849,0.35736346,-0.48243740
0.26113057,0.91698498,-1.92748516,0.00337754,-0.00715702,0.04980132,-0.07588455,0.18984905,-0.23181216,0.54104908,-1.31336718,0.02015017,-0.06687855,0.33656826,-0.50183888
0.26713357,0.86482439,-1.97828288,0.00320186,-0.00752064,0.04531277,-0.07839747,0.17884441,-0.24106087,0.51089546,-1.34308717,0.01819890,-0.06846225,0.31785669,-0.52045609
0.27313657,0.81884792,-2.02518093,0.00304499,-0.00785899,0.04112791,-0.08079538,0.16912079,-0.25057523,0.48447460,-1.37037019,0.01641019,-0.06970868,0.30125658,-0.53807044
0.27913957,0.77896541,-2.06741523,0.00290672,-0.00816535,0.03726710,-0.08305256,0.16065482,-0.26026577,0.46172357,-1.39470859,0.01478292,-0.07059283,0.28673735,-0.55447303
0.28514257,0.74494530,-2.10430500,0.00278643,-0.00843353,0.03374246,-0.08514366,0.15338883,-0.27003488,0.44249599,-1.41565730,0.01331362,-0.07109619,0.27421534,-0.56946590
0.29114557,0.71643403,-2.13525328,0.00268318,-0.00865806,0.03055854,-0.08704364,0.14723587,-0.27977545,0.42657380,-1.43283238,0.01199687,-0.07120720,0.26356077,-0.58286327
0.29714857,0.69297847,-2.15974664,0.00259571,-0.00883428,0.02771336,-0.08872777,0.14208534,-0.28937011,0.41368080,-1.44590904,0.01082558,-0.07092150,0.25460586,-0.59449274
0.30315158,0.67405024,-2.17735453,0.00252261,-0.00895845,0.02519938,-0.09017171,0.13780911,-0.29869115,0.40349726,-1.45461943,0.00979140,-0.07024192,0.24715376,-0.60419686
0.30915458,0.65907113,-2.18772885,0.00246235,-0.00902789,0.02300480,-0.09135174,0.13426795,-0.30760128,0.39567508,-1.45875057,0.00888507,-0.06917836,0.24098801,-0.61183475
0.31515758,0.64743853,-2.19060398,0.00241335,-0.00904099,0.02111470,-0.09224510,0.13131776,-0.31595530,0.38985290,-1.45814287,0.00809677,-0.06774738,0.23588205,-0.61728414
0.32116058,0.63854982,-2.18579758,0.00237415,-0.00899729,0.01951226,-0.09283048,0.12881568,-0.32360270,0.38567053,-1.45268933,0.00741651,-0.06597173,0.23160856,-0.62044366
0.32716358,0.63182502,-2.17321224,0.00234342,-0.00889750,0.01817992,-0.09308856,0.12662560,-0.33039103,0.38278234,-1.44233552,0.00683444,-0.06387964,0.22794807,-0.62123540
0.33316658,0.62672678,-2.15283786,0.00232005,-0.00874343,0.01710040,-0.09300268,0.12462307,-0.33617008,0.38086893,-1.42708036,0.00634113,-0.06150402,0.22469674,-0.61960755
0.33916958,0.62277712,-2.12475458,0.00230326,-0.00853795,0.01625759,-0.09255954,0.12269935,-0.34079664,0.37964688,-1.40697758,0.00592785,-0.05888159,0.22167293,-0.61553714
0.34517259,0.61957043,-2.08913578,0.00229260,-0.00828493,0.01563723,-0.09174990,0.12076451,-0.34413951,0.37887627,-1.38213752,0.00558679,-0.05605189,0.21872242,-0.60903262
0.35117559,0.61678243,-2.04625084,0.00228801,-0.00798908,0.01522745,-0.09056922,0.11874958,-0.34608468,0.37836579,-1.35272900,0.00531117,-0.05305635,0.21572208,-0.60013607
0.35717859,0.61417502,-1.99646696,0.00228984,-0.00765585,0.01501909,-0.08901824,0.11660762,-0.34654034,0.37797534,-1.31898084,0.00509538,-0.04993726,0.21258212,-0.58892493
0.36318159,0.61159702,-1.94024956,0.00229881,-0.00729126,0.01500578,-0.08710344,0.11431377,-0.34544130,0.37761626,-1.28118273,0.00493503,-0.04673682,0.20924661,-0.57551295
0.36918459,0.60898117,-1.87816076,0.00231605,-0.00690171,0.01518381,-0.08483725,0.11186442,-0.34275286,0.37724934,-1.23968484,0.00482694,-0.04349628,0.20569269,-0.56005033
0.37518759,0.60633770,-1.81085539,0.00234301,-0.00649384,0.01555191,-0.08223817,0.10927539,-0.33847352,0.37688080,-1.19489607,0.00476909,-0.04025509,0.20192843,-0.54272274
0.38119060,0.60374500,-1.73907432,0.00238145,-0.00607436,0.01611070,-0.07933060,0.10657949,-0.33263667,0.37655661,-1.14728048,0.00476053,-0.03705021,0.19798952,-0.52374928
0.38719360,0.60133826,-1.66363479,0.00243331,-0.00564983,0.01686216,-0.07614450,0.10382341,-0.32531097,0.37635560,-1.09735181,0.00480125,-0.03391548,0.19393512,-0.50337927
0.39319660,0.59929648,-1.58541786,0.00250073,-0.00522658,0.01780887,-0.07271478,0.10106423,-0.31659926,0.37638167,-1.04566608,0.00489205,-0.03088114,0.18984312,-0.48188788
0.39919960,0.59782884,-1.50535297,0.00258586,-0.00481053,0.01895327,-0.06908057,0.09836566,-0.30663630,0.37675569,-0.99281217,0.00503438,-0.02797349,0.18580502,-0.45957073
0.40520260,0.59716116,-1.42440012,0.00269088,-0.00440705,0.02029682,-0.06528431,0.09579426,-0.29558510,0.37760735,-0.93940082,0.00523016,-0.02521466,0.18192076,-0.43673751
0.41120560,0.59752295,-1.34353009,0.00281786,-0.00402095,0.02183922,-0.06137065,0.09341572,-0.28363218,0.37906765,-0.88605209,0.00548164,-0.02262246,0.17829378,-0.41370500
0.41720860,0.59913606,-1.26370327,0.00296871,-0.00365630,0.02357770,-0.05738540,0.09129147,-0.27098189,0.38126203,-0.83338189,0.00579128,-0.02021045,0.17502653,-0.39078946
0.42321161,0.60220500,-1.18584793,0.00314513,-0.00331648,0.02550635,-0.05337435,0.08947566,-0.25785005,0.38430487,-0.78198799,0.00616161,-0.01798800,0.17221663,-0.36829890
0.42921461,0.60690979,-1.11083870,0.00334857,-0.00300410,0.02761566,-0.04938216,0.08801271,-0.24445720,0.38829522,-0.73243599,0.00659518,-0.01596050,0.16995384,-0.34652535
0.43521761,0.61340129,-1.03947605,0.00358017,-0.00272102,0.02989215,-0.04545129,0.08693553,-0.23102174,0.39331416,-0.68524583,0.00709453,-0.01412966,0.16831795,-0.32573752
0.44122061,0.62179926,-0.97246759,0.00384081,-0.00246837,0.03231828,-0.04162108,0.08626433,-0.21775323,0.39942378,-0.64087946,0.00766219,-0.01249379,0.16737769,-0.30617411
0.44722361,0.63219309,-0.91041191,0.00413109,-0.00224657,0.03487251,-0.03792693,0.08600621,-0.20484619,0.40666766,-0.59973002,0.00830072,-0.01104823,0.16719055,-0.28803790
0.45322661,0.64464506,-0.85378561,0.00445133,-0.00205541,0.03752957,-0.03439970,0.08615545,-0.19247465,0.41507293,-0.56211304,0.00901281,-0.00978572,0.16780356,-0.27149113
0.45922961,0.65919571,-0.80293398,0.00480169,-0.00189410,0.04026098,-0.03106525,0.08669441,-0.18078753,0.42465351,-0.52826009,0.00980136,-0.00869684,0.16925488,-0.25665197
0.46523262,0.67587092,-0.75806581,0.00518213,-0.00176135,0.04303574,-0.02794419,0.08759503,-0.16990522,0.43541439,-0.49831495,0.01066963,-0.00777041,0.17157601,-0.24359254
0.47123562,0.69469023,-0.71925234,0.00559254,-0.00165542,0.04582119,-0.02505186,0.08882086,-0.15991729,0.44735661,-0.47233263,0.01162135,-0.00699394,0.17479451,-0.23233837
0.47723862,0.71567562,-0.68643054,0.00603276,-0.00157427,0.04858394,-0.02239843,0.09032934,-0.15088147,0.46048252,-0.45028115,0.01266084,-0.00635397,0.17893699,-0.22286933
0.48324162,0.73886017,-0.65941051,0.00650265,-0.00151556,0.05129101,-0.01998923,0.09207442,-0.14282386,0.47480094,-0.43204601,0.01379306,-0.00583653,0.18403207,-0.21512205
0.48924462,0.76429600,-0.63788663,0.00700213,-0.00147683,0.05391082,-0.01782514,0.09400918,-0.13574032,0.49033191,-0.41743725,0.01502368,-0.00542742,0.19011318,-0.20899363
0.49524762,0.79206065,-0.62145218,0.00753118,-0.00145551,0.05641432,-0.01590323,0.09608842,-0.12959892,0.50711048,-0.40619864,0.01635902,-0.00511254,0.19722093,-0.20434663
0.50125063,0.82226153,-0.60961671,0.00808990,-0.00144905,0.05877591,-0.01421734,0.09827110,-0.12434331,0.52518943,-0.39801886,0.01780596,-0.00487822,0.20540478,-0.20101495
0.50725363,0.85503776,-0.60182555,0.00867846,-0.00145498,0.06097430,-0.01275879,0.10052234,-0.11989679,0.54464039,-0.39254395,0.01937173,-0.00471142,0.21472402,-0.19881060
0.51325663,0.89055925,-0.59748073,0.00929704,-0.00147101,0.06299319,-0.01151713,0.10281515,-0.11616698,0.56555336,-0.38939086,0.02106363,-0.00460001,0.22524765,-0.19753091
0.51925963,0.92902261,-0.59596256,0.00994585,-0.00149506,0.06482168,-0.01048084,0.10513154,-0.11305072,0.58803440,-0.38816137,0.02288867,-0.00453290,0.23705336,-0.19696598
0.52526263,0.97064408,-0.59665108,0.01062499,-0.00152537,0.06645453,-0.00963803,0.10746317,-0.11043917,0.61220154,-0.38845589,0.02485311,-0.00450028,0.25022539,-0.19690620
0.53126563,1.01564949,-0.59894653,0.01133439,-0.00156053,0.06789214,-0.00897709,0.10981135,-0.10822264,0.63817897,-0.38988683,0.02696192,-0.00449368,0.26485139,-0.19714935
0.53726863,1.06426167,-0.60228839,0.01207373,-0.00159954,0.06914030,-0.00848723,0.11218659,-0.10629529,0.66608977,-0.39209086,0.02921827,-0.00450611,0.28101837,-0.19750727
0.54327164,1.11668591,-0.60617209,0.01284234,-0.00164183,0.07020973,-0.00815894,0.11460756,-0.10455926,0.69604747,-0.39473978,0.03162292,-0.00453214,0.29880789,-0.19781172
0.54927464,1.17309402,-0.61016309,0.01363917,-0.00168731,0.07111548,-0.00798443,0.11709966,-0.10292815,0.72814683,-0.39754966,0.03417366,-0.00456791,0.31829069,-0.19791927
0.55527764,1.23360796,-0.61390788,0.01446270,-0.00173638,0.07187615,-0.00795782,0.11969318,-0.10132987,0.76245439,-0.40028801,0.03686482,-0.00461120,0.33952102,-0.19771519
0.56128064,1.29828376,-0.61714161,0.01531094,-0.00178992,0.07251301,-0.00807529,0.12242133,-0.09970861,0.79899919,-0.40277871,0.03968681,-0.00466138,0.36253101,-0.19711606
0.56728364,1.36709687,-0.61969231,0.01618146,-0.00184928,0.07304915,-0.00833516,0.12531799,-0.09802603,0.83776433,-0.40490485,0.04262584,-0.00471938,0.38732527,-0.19607127
0.57328664,1.43992963,-0.62148176,0.01707144,-0.00191627,0.07350854,-0.00873774,0.12841560,-0.09626158,0.87867985,-0.40660922,0.04566374,-0.00478767,0.41387615,-0.19456322
0.57928964,1.51656181,-0.62252306,0.01797776,-0.00199313,0.07391523,-0.00928516,0.13174302,-0.09441207,0.92161735,-0.40789289,0.04877797,-0.00487012,0.44211982,-0.19260647
0.58529265,1.59666488,-0.62291536,0.01889712,-0.00208244,0.07429252,-0.00998108,0.13532367,-0.09249049,0.96638687,-0.40881170,0.05194178,-0.00497195,0.47195355,-0.19024579
0.59129565,1.67980052,-0.62283604,0.01982620,-0.00218711,0.07466239,-0.01083028,0.13917392,-0.09052420,1.01273626,-0.40947131,0.05512465,-0.00509958,0.50323430,-0.18755335
0.59729865,1.76542364,-0.62253084,0.02076182,-0.00231027,0.07504486,-0.01183820,0.14330179,-0.08855265,1.06035316,-0.41002074,0.05829275,-0.00526054,0.53577876,-0.18462523
0.60330165,1.85289010,-0.62230255,0.02170112,-0.00245523,0.07545765,-0.01301044,0.14770605,-0.08662466,1.10886979,-0.41064512,0.06140976,-0.00546327,0.56936498,-0.18157735
0.60930465,1.94146872,-0.62249873,0.02264170,-0.00262537,0.07591577,-0.01435223,0.15237569,-0.08479554,1.15787024,-0.41155765,0.06443766,-0.00571704,0.60373550,-0.17854119
0.61530765,2.03035739,-0.62349904,0.02358175,-0.00282407,0.07643138,-0.01586781,0.15728979,-0.08312407,1.20690009,-0.41299144,0.06733773,-0.00603174,0.63860195,-0.17565932
0.62131066,2.11870246,-0.62570283,0.02452015,-0.00305462,0.07701354,-0.01755995,0.16241769,-0.08166954,1.25547804,-0.41519138,0.07007158,-0.00641780,0.67365092,-0.17308103
0.62731366,2.20562060,-0.62951730,0.02545646,-0.00332015,0.07766820,-0.01942940,0.16771954,-0.08048898,1.30310885,-0.41840648,0.07260220,-0.00688597,0.70855083,-0.17095832
0.63331666,2.29022228,-0.63534671,0.02639091,-0.00362356,0.07839802,-0.02147448,0.17314702,-0.07963463,1.34929721,-0.42288284,0.07489496,-0.00744723,0.74295971,-0.16944214
0.63931966,2.37163557,-0.64358300,0.02732429,-0.00396744,0.07920237,-0.02369069,0.17864442,-0.07915187,1.39356168,-0.42885754,0.07691857,-0.00811260,0.77653329,-0.16867921
0.64532266,2.44902938,-0.65459795,0.02825778,-0.00435401,0.08007722,-0.02607051,0.18414970,-0.07907757,1.43544826,-0.43655356,0.07864590,-0.00889302,0.80893332,-0.16880945
0.65132566,2.52163503,-0.66873698,0.02919266,-0.00478510,0.08101510,-0.02860325,0.18959583,-0.07943885,1.47454277,-0.44617580,0.08005464,-0.00979921,0.83983563,-0.16996390
0.65732866,2.58876515,-0.68631468,0.03013011,-0.00526208,0.08200503,-0.03127506,0.19491211,-0.08025250,1.51048159,-0.45790825,0.08112783,-0.01084144,0.86893770,-0.17226329
0.66333167,2.64982927,-0.70761177,0.03107080,-0.00578588,0.08303252,-0.03406912,0.20002565,-0.08152479,1.54296019,-0.47191212,0.08185412,-0.01202942,0.89596542,-0.17581710
0.66933467,2.70434535,-0.73287345,0.03201463,-0.00635691,0.08407963,-0.03696592,0.20486275,-0.08325180,1.57173922,-0.48832500,0.08222793,-0.01337206,0.92067881,-0.18072308
0.67533767,2.75194709,-0.76230879,0.03296037,-0.00697513,0.08512505,-0.03994371,0.20935049,-0.08542016,1.59664783,-0.50726065,0.08224931,-0.01487729,0.94287659,-0.18706710
0.68134067,2.79238679,-0.79609080,0.03390541,-0.00763998,0.08614441,-0.04297905,0.21341821,-0.08800817,1.61758422,-0.52880941,0.08192375,-0.01655175,0.96239944,-0.19492318
0.68734367,2.82553393,-0.83435683,0.03484556,-0.00835043,0.08711063,-0.04604743,0.21699907,-0.09098712,1.63451357,-0.55303886,0.08126171,-0.01840057,0.97913192,-0.20435366
0.69334667,2.85136995,-0.87720901,0.03577490,-0.00910498,0.08799454,-0.04912405,0.22003165,-0.09432288,1.64746350,-0.57999452,0.08027815,-0.02042704,0.99300315,-0.21540930
0.69934967,2.86997962,-0.92471423,0.03668583,-0.00990168,0.08876555,-0.05218450,0.22246152,-0.09797753,1.65651757,-0.60970038,0.07899188,-0.02263232,1.00398622,-0.22812924
0.70535268,2.88153989,-0.97690360,0.03756914,-0.01073813,0.08939259,-0.05520556,0.22424282,-0.10191097,1.66180719,-0.64215908,0.07742494,-0.02501508,1.01209664,-0.24254075
0.71135568,2.88630695,-1.03377090,0.03841426,-0.01161152,0.08984520,-0.05816587,0.22533978,-0.10608251,1.66350251,-0.67735152,0.07560190,-0.02757120,1.01738981,-0.25865863
0.71735868,2.88460239,-1.09527021,0.03920963,-0.01251861,0.09009466,-0.06104659,0.22572815,-0.11045221,1.66180294,-0.71523580,0.07354918,-0.03029346,1.01995786,-0.27648433
0.72336168,2.87679930,-1.16131249,0.03994316,-0.01345584,0.09011530,-0.06383191,0.22539644,-0.11498210,1.65692780,-0.75574565,0.07129448,-0.03317125,1.01992600,-0.29600477
0.72936468,2.86330905,-1.23176128,0.04060279,-0.01441924,0.08988578,-0.06650946,0.22434705,-0.11963704,1.64910767,-0.79878804,0.06886618,-0.03619039,1.01744860,-0.31719083
0.73536768,2.84456945,-1.30642786,0.04117707,-0.01540458,0.08939031,-0.06907050,0.22259698,-0.12438535,1.63857687,-0.84424053,0.06629287,-0.03933299,1.01270507,-0.33999570
0.74137069,2.82103477,-1.38506600,0.04165584,-0.01640734,0.08861985,-0.07151004,0.22017829,-0.12919914,1.62556735,-0.89194811,0.06360292,-0.04257738,1.00589594,-0.36435314
0.74737369,2.79316785,-1.46736696,0.04203083,-0.01742279,0.08757304,-0.07382667,0.21713813,-0.13405430,1.61030443,-0.94172022,0.06082416,-0.04589825,0.99723897,-0.39017577
0.75337669,2.76143453,-1.55295497,0.04229620,-0.01844606,0.08625698,-0.07602231,0.21353829,-0.13893027,1.59300413,-0.99332787,0.05798361,-0.04926680,0.98696553,-0.41735355
0.75937969,2.72630025,-1.64138393,0.04244907,-0.01947218,0.08468772,-0.07810174,0.20945436,-0.14380954,1.57387236,-1.04650147,0.05510730,-0.05265111,0.97531735,-0.44575265
0.76538269,2.68822847,-1.73213566,0.04248980,-0.02049623,0.08289045,-0.08007203,0.20497432,-0.14867700,1.55310553,-1.10092952,0.05222012,-0.05601660,0.96254347,-0.47521480
0.77138569,2.64768075,-1.82462029,0.04242227,-0.02151337,0.08089930,-0.08194182,0.20019673,-0.15351913,1.53089253,-1.15625860,0.04934569,-0.05932664,0.94889748,-0.50555727
0.77738869,2.60511772,-1.91817918,0.04225385,-0.02251896,0.07875691,-0.08372057,0.19522851,-0.15832310,1.50741738,-1.21209481,0.04650634,-0.06254326,0.93463507,-0.53657358
0.78339170,2.56100055,-2.01209052,0.04199527,-0.02350866,0.07651364,-0.08541768,0.19018238,-0.16307585,1.48286254,-1.26800702,0.04372296,-0.06562797,0.92001166,-0.56803515
0.78939470,2.51579221,-2.10557802,0.04166030,-0.02447852,0.07422650,-0.08704170,0.18517406,-0.16776322,1.45741197,-1.32353188,0.04101501,-0.06854262,0.90528021,-0.59969371
0.79539770,2.46995817,-2.19782248,0.04126525,-0.02542505,0.07195778,-0.08859954,0.18031931,-0.17236920,1.43125389,-1.37818073,0.03840044,-0.07125030,0.89068911,-0.63128469
0.80140070,2.42396580,-2.28797614,0.04082831,-0.02634530,0.06977366,-0.09009572,0.17573103,-0.17687517,1.40458266,-1.43144830,0.03589559,-0.07371624,0.87647999,-0.66253149
