energy_ev,total_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-0.29714857,7.61473860,0.05583185,0.17952172,0.81525699,4.66573378,0.19339472,1.87604389,1.12051002,0.00001765
-0.29114557,7.75142274,0.05666858,0.18151349,0.84082635,4.74383267,0.19877911,1.88722837,1.13520786,0.00001908
-0.28514257,7.86459897,0.05719759,0.18331417,0.86321662,4.80587370,0.20327899,1.89654553,1.14460091,0.00002058
-0.27913957,7.95321789,0.05742684,0.18495560,0.88226279,4.85120507,0.20687488,1.90404067,1.14848584,0.00002215
-0.27313657,8.01676534,0.05737248,0.18647756,0.89786832,4.87956057,0.20956805,1.90978855,1.14677156,0.00002378
-0.26713357,8.05527936,0.05705843,0.18792698,0.91000461,4.89107381,0.21138018,1.91388983,1.13948507,0.00002547
-0.26113057,8.06934581,0.05651562,0.18935683,0.91870810,4.88627704,0.21235233,1.91646604,1.12677316,0.00002720
-0.25512756,8.06007324,0.05578102,0.19082479,0.92407520,4.86608478,0.21254336,1.91765333,1.10890002,0.00002897
-0.24912456,8.02904874,0.05489641,0.19239178,0.92625532,4.83176290,0.21202779,1.91759549,1.08624068,0.00003078
-0.24312156,7.97827739,0.05390703,0.19412046,0.92544251,4.78488507,0.21089328,1.91643697,1.05927067,0.00003261
-0.23711856,7.91010885,0.05286007,0.19607370,0.92186613,4.72727880,0.20923787,1.91431628,1.02855225,0.00003446
-0.23111556,7.82715529,0.05180317,0.19831328,0.91578122,4.66096379,0.20716706,1.91136051,0.99471793,0.00003631
-0.22511256,7.73220494,0.05078290,0.20089862,0.90745885,4.58808595,0.20479089,1.90768140,0.95845193,0.00003817
-0.21910955,7.62813580,0.04984333,0.20388583,0.89717723,4.51085002,0.20222119,1.90337338,0.92047048,0.00004003
-0.21310655,7.51783349,0.04902475,0.20732694,0.88521365,4.43145422,0.19956895,1.89851379,0.88150172,0.00004187
-0.20710355,7.40411675,0.04836255,0.21126935,0.87183786,4.35202943,0.19694203,1.89316545,0.84226605,0.00004370
-0.20110055,7.28967354,0.04788626,0.21575546,0.85730684,4.27458557,0.19444315,1.88738121,0.80345767,0.00004552
-0.19509755,7.17700946,0.04761895,0.22082244,0.84186120,4.20096679,0.19216819,1.88121053,0.76572802,0.00004732
-0.18909455,7.06840937,0.04757668,0.22650203,0.82572301,4.13281665,0.19020487,1.87470734,0.72967160,0.00004912
-0.18309155,6.96591235,0.04776838,0.23282038,0.80909512,4.07155382,0.18863159,1.86793870,0.69581451,0.00005093
-0.17708854,6.87129894,0.04819581,0.23979772,0.79216147,4.01835803,0.18751663,1.86099362,0.66460599,0.00005275
-0.17108554,6.78608905,0.04885382,0.24744797,0.77508837,3.97416559,0.18691744,1.85399122,0.63641293,0.00005462
-0.16508254,6.71154845,0.04973076,0.25577812,0.75802621,3.93967314,0.18688010,1.84708763,0.61151734,0.00005657
-0.15907954,6.64870133,0.05080901,0.26478734,0.74111150,3.91534817,0.18743885,1.84048086,0.59011650,0.00005862
-0.15307654,6.59834640,0.05206573,0.27446605,0.72446868,3.90144448,0.18861572,1.83441336,0.57232538,0.00006082
-0.14707354,6.56107401,0.05347362,0.28479467,0.70821174,3.89802069,0.19042016,1.82917147,0.55818118,0.00006322
-0.14107054,6.53728236,0.05500178,0.29574240,0.69244528,3.90496023,0.19284869,1.82508208,0.54764924,0.00006587
-0.13506753,6.52719102,0.05661659,0.30726595,0.67726493,3.92199118,0.19588476,1.82250600,0.54063014,0.00006882
-0.12906453,6.53085071,0.05828266,0.31930848,0.66275724,3.94870473,0.19949853,1.82182858,0.53696740,0.00007214
-0.12306153,6.54814884,0.05996371,0.33179867,0.64899879,3.98457153,0.20364700,1.82344775,0.53645558,0.00007589
-0.11705853,6.57881101,0.06162344,0.34465033,0.63605504,4.02895528,0.20827417,1.82776010,0.53884825,0.00008013
-0.11105553,6.62239899,0.06322638,0.35776233,0.62397863,4.08112360,0.21331165,1.83514557,0.54386578,0.00008492
-0.10505253,6.67830633,0.06473870,0.37101927,0.61280767,4.14025635,0.21867937,1.84595167,0.55120274,0.00009032
-0.09904952,6.74575301,0.06612884,0.38429267,0.60256398,4.20545191,0.22428686,1.86047778,0.56053476,0.00009639
-0.09304652,6.82378067,0.06736823,0.39744291,0.59325159,4.27573220,0.23003464,1.87896063,0.57152491,0.00010317
-0.08704352,6.91125013,0.06843174,0.41032171,0.58485565,4.35004723,0.23581617,1.90156156,0.58382957,0.00011068
-0.08104052,7.00684267,0.06929816,0.42277532,0.57734183,4.42728010,0.24151992,1.92835622,0.59710384,0.00011896
-0.07503752,7.10906645,0.06995046,0.43464806,0.57065644,4.50625339,0.24703184,1.95932759,0.61100665,0.00012802
-0.06903452,7.21626912,0.07037602,0.44578623,0.56472715,4.58573754,0.25223793,1.99436240,0.62520561,0.00013784
-0.06303152,7.32665724,0.07056667,0.45604222,0.55946449,4.66446204,0.25702694,2.03325158,0.63938161,0.00014841
-0.05702851,7.43832280,0.07051861,0.46527852,0.55476398,4.74112960,0.26129304,2.07569462,0.65323334,0.00015968
-0.05102551,7.54927665,0.07023224,0.47337156,0.55050897,4.81443367,0.26493838,2.12130791,0.66648163,0.00017163
-0.04502251,7.65748818,0.06971185,0.48021513,0.54657385,4.88307916,0.26787552,2.16963669,0.67887376,0.00018417
-0.03901951,7.76093017,0.06896523,0.48572322,0.54282777,4.94580595,0.27002943,2.22017011,0.69018739,0.00019723
-0.03301651,7.85762738,0.06800318,0.48983217,0.53913860,5.00141473,0.27133923,2.27235885,0.70023439,0.00021073
-0.02701351,7.94570717,0.06683900,0.49250197,0.53537696,5.04879431,0.27175942,2.32563434,0.70886410,0.00022459
-0.02101051,8.02344993,0.06548788,0.49371675,0.53142021,5.08694937,0.27126063,2.37942866,0.71596602,0.00023869
-0.01500750,8.08933732,0.06396636,0.49348432,0.52715624,5.11502751,0.26982997,2.43319414,0.72147183,0.00025297
-0.00900450,8.14209589,0.06229179,0.49183499,0.52248691,5.13234437,0.26747071,2.48642145,0.72535643,0.00026731
-0.00300150,8.18073390,0.06048180,0.48881953,0.51733100,5.13840539,0.26420167,2.53865519,0.72763787,0.00028164
0.00300150,8.20456914,0.05855387,0.48450658,0.51162648,5.13292300,0.26005610,2.58950594,0.72837616,0.00029589
0.00900450,8.21324612,0.05652498,0.47897952,0.50533214,5.11582804,0.25508020,2.63865803,0.72767070,0.00030998
0.01500750,8.20674101,0.05441133,0.47233311,0.49842834,5.08727431,0.24933139,2.68587224,0.72565645,0.00032387
0.02101051,8.18535360,0.05222819,0.46466997,0.49091695,5.04763551,0.24287636,2.73098334,0.72249871,0.00033752
0.02701351,8.14968591,0.04998981,0.45609716,0.48282042,4.99749423,0.23578905,2.77389215,0.71838674,0.00035090
0.03301651,8.10060797,0.04770941,0.44672291,0.47418000,4.93762268,0.22814850,2.81455274,0.71352628,0.00036398
0.03901951,8.03921177,0.04539926,0.43665386,0.46505315,4.86895587,0.22003688,2.85295517,0.70813127,0.00037677
0.04502251,7.96675546,0.04307081,0.42599270,0.45551039,4.79255774,0.21153756,2.88910504,0.70241498,0.00038925
0.05102551,7.88460004,0.04073481,0.41483641,0.44563150,4.70958171,0.20273338,2.92300092,0.69658097,0.00040141
0.05702851,7.79414198,0.03840151,0.40327519,0.43550148,4.62122721,0.19370520,2.95461138,0.69081422,0.00041325
0.06303152,7.69674485,0.03608077,0.39139192,0.42520630,4.52869421,0.18453064,2.98385304,0.68527281,0.00042475
0.06903452,7.59367406,0.03378221,0.37926230,0.41482884,4.43313790,0.17528317,3.01057155,0.68008065,0.00043587
0.07503752,7.48603808,0.03151532,0.36695549,0.40444504,4.33562588,0.16603142,3.03452688,0.67532145,0.00044657
0.08104052,7.37473976,0.02928947,0.35453516,0.39412068,4.23710004,0.15683888,3.05538435,0.67103440,0.00045680
0.08704352,7.26044066,0.02711393,0.34206089,0.38390882,4.13834533,0.14776367,3.07271241,0.66721183,0.00046646
0.09304652,7.14354072,0.02499785,0.32958969,0.37384818,4.03996703,0.13885871,3.08598789,0.66379887,0.00047548
0.09904952,7.02417470,0.02295015,0.31717764,0.36396256,3.94237797,0.13017192,3.09460872,0.66069537,0.00048373
0.10505253,6.90222574,0.02097944,0.30488134,0.35426124,3.84579637,0.12174665,3.09791391,0.65775989,0.00049110
0.11105553,6.77735572,0.01909385,0.29275921,0.34474056,3.75025455,0.11362212,3.09520989,0.65481576,0.00049746
0.11705853,6.64905059,0.01730098,0.28087243,0.33538646,3.65561798,0.10583394,3.08580192,0.65165878,0.00050267
0.12306153,6.51667834,0.01560769,0.26928553,0.32617792,3.56161363,0.09841461,3.06902890,0.64806649,0.00050662
0.12906453,6.37955626,0.01402008,0.25806643,0.31709115,3.46786607,0.09139394,3.04429965,0.64380830,0.00050919
0.13506753,6.23702361,0.01254337,0.24728610,0.30810434,3.37393909,0.08479950,3.01112847,0.63865619,0.00051029
0.14107054,6.08851561,0.01118190,0.23701772,0.29920263,3.27938069,0.07865689,2.96916799,0.63239546,0.00050985
0.14707354,5.93363434,0.00993912,0.22733541,0.29038318,3.18376863,0.07298993,2.91823725,0.62483499,0.00050784
0.15307654,5.77221258,0.00881762,0.21831263,0.28165997,3.08675416,0.06782078,2.85834329,0.61581650,0.00050425
0.15907954,5.60436694,0.00781925,0.21002025,0.27306823,2.98810137,0.06316994,2.78969492,0.60522245,0.00049912
0.16508254,5.43053719,0.00694522,0.20252457,0.26466803,2.88772011,0.05905617,2.71270783,0.59298220,0.00049253
0.17108554,5.25150975,0.00619621,0.19588511,0.25654715,2.78569058,0.05549636,2.62800052,0.57907613,0.00048459
0.17708854,5.06842393,0.00557254,0.19015263,0.24882283,2.68227849,0.05250528,2.53638143,0.56353758,0.00047546
0.18309155,4.88276057,0.00507429,0.18536716,0.24164233,2.57794000,0.05009540,2.43882767,0.54645250,0.00046533
0.18909455,4.69631381,0.00470145,0.18155637,0.23518236,2.47331623,0.04827655,2.33645668,0.52795701,0.00045441
0.19509755,4.51114725,0.00445399,0.17873426,0.22964718,2.36921794,0.04705569,2.23049221,0.50823283,0.00044294
0.20110055,4.32953668,0.00433196,0.17690023,0.22526541,2.26660101,0.04643661,2.12222641,0.48750092,0.00043116
0.20710355,4.15390214,0.00433547,0.17603858,0.22228573,2.16653437,0.04641966,2.01297984,0.46601375,0.00041934
0.21310655,3.98673224,0.00446470,0.17611848,0.22097123,2.07016168,0.04700145,1.90406148,0.44404637,0.00040772
0.21910955,3.83050416,0.00471978,0.17709437,0.22159292,1.97865900,0.04817463,1.79673048,0.42188686,0.00039655
0.22511256,3.68760245,0.00510070,0.17890680,0.22442208,1.89319020,0.04992759,1.69216128,0.39982655,0.00038605
0.23111556,3.56023981,0.00560706,0.18148367,0.22972198,1.81486219,0.05224424,1.59141358,0.37815035,0.00037642
0.23711856,3.45038280,0.00623790,0.18474171,0.23773891,1.74468196,0.05510373,1.49540806,0.35712774,0.00036783
0.24312156,3.35968490,0.00699142,0.18858832,0.24869282,1.68351709,0.05848026,1.40490863,0.33700451,0.00036042
0.24912456,3.28942909,0.00786473,0.19292358,0.26276786,1.63206136,0.06234288,1.32051149,0.31799586,0.00035429
0.25512756,3.24048162,0.00885357,0.19764238,0.28010302,1.59080671,0.06665529,1.24264083,0.30028078,0.00034949
0.26113057,3.21325834,0.00995205,0.20263658,0.30078318,1.56002244,0.07137577,1.17155101,0.28399800,0.00034606
0.26713357,3.20770427,0.01115249,0.20779729,0.32483112,1.53974248,0.07645717,1.10733436,0.26924360,0.00034399
0.27313657,3.22328707,0.01244526,0.21301701,0.35220053,1.52976100,0.08184698,1.04993398,0.25607019,0.00034323
0.27913957,3.25900451,0.01381873,0.21819176,0.38277075,1.52963640,0.08748762,0.99916042,0.24448767,0.00034372
0.28514257,3.31340577,0.01525932,0.22322312,0.41634341,1.53870365,0.09331682,0.95471133,0.23446539,0.00034534
0.29114557,3.38462618,0.01675165,0.22802017,0.45264142,1.55609436,0.09926830,0.91619303,0.22593564,0.00034799
0.29714857,3.47043459,0.01827884,0.23250128,0.49131056,1.58076396,0.10527256,0.88314307,0.21879812,0.00035153
0.30315158,3.56829248,0.01982287,0.23659587,0.53192402,1.61152510,0.11125806,0.85505278,0.21292539,0.00035582
0.30915458,3.67542326,0.02136515,0.24024598,0.57398992,1.64708618,0.11715249,0.83138926,0.20816875,0.00036072
0.31515758,3.78889035,0.02288707,0.24340776,0.61696178,1.68609371,0.12288435,0.81161591,0.20436470,0.00036610
0.32116058,3.90568177,0.02437079,0.24605286,0.66025206,1.72717709,0.12838476,0.79521113,0.20134136,0.00037182
0.32716358,4.02279915,0.02579994,0.24816965,0.70324804,1.76899432,0.13358932,0.78168475,0.19892495,0.00037777
0.33316658,4.13734815,0.02716042,0.24976422,0.74533004,1.81027698,0.13844012,0.77059179,0.19694588,0.00038386
0.33916958,4.24662762,0.02844120,0.25086124,0.78589102,1.84987284,0.14288783,0.76154342,0.19524447,0.00039003
0.34517259,4.34821414,0.02963504,0.25150444,0.82435692,1.88678447,0.14689353,0.75421489,0.19367597,0.00039623
0.35117559,4.44003864,0.03073909,0.25175684,0.86020696,1.92020227,0.15043056,0.74835043,0.19211493,0.00040246
0.35717859,4.52045200,0.03175543,0.25170040,0.89299275,1.94953051,0.15348594,0.74376492,0.19045859,0.00040874
0.36318159,4.58827640,0.03269139,0.25143528,0.92235548,1.97440510,0.15606147,0.74034252,0.18862947,0.00041513
0.36918459,4.64283989,0.03355966,0.25107842,0.94804008,1.99470215,0.15817435,0.73803234,0.18657692,0.00042171
0.37518759,4.68399191,0.03437822,0.25076145,0.96990556,2.01053682,0.15985716,0.73684114,0.18427772,0.00042858
0.38119060,4.71209841,0.03516999,0.25062792,0.98793091,2.02225202,0.16115736,0.73682356,0.18173565,0.00043587
0.38719360,4.72801602,0.03596226,0.25082972,1.00221596,2.03039729,0.16213597,0.73807004,0.17898021,0.00044373
0.39319660,4.73304549,0.03678588,0.25152282,1.01297693,2.03569851,0.16286571,0.74069292,0.17606431,0.00045229
0.39919960,4.72886593,0.03767425,0.25286234,1.02053678,2.03901947,0.16342846,0.74481128,0.17306137,0.00046169
0.40520260,4.71745207,0.03866211,0.25499696,1.02531052,2.04131678,0.16391217,0.75053513,0.17006150,0.00047206
0.41120560,4.70097791,0.03978418,0.25806299,1.02778604,2.04359004,0.16440730,0.75794962,0.16716732,0.00048350
0.41720860,4.68171074,0.04107373,0.26217817,1.02850143,2.04682941,0.16500294,0.76710004,0.16448923,0.00049608
0.42321161,4.66190030,0.04256112,0.26743546,1.02801953,2.05196286,0.16578281,0.77797835,0.16214048,0.00050981
0.42921461,4.64366807,0.04427231,0.27389711,1.02690123,2.05980552,0.16682119,0.79051203,0.16023213,0.00052467
0.43521761,4.62890191,0.04622750,0.28158929,1.02567849,2.07101364,0.16817909,0.80455572,0.15886804,0.00054059
0.44122061,4.61916102,0.04843991,0.29049762,1.02482871,2.08604511,0.16990087,0.81988651,0.15814021,0.00055741
0.44722361,4.61559596,0.05091472,0.30056378,1.02475149,2.10512879,0.17201137,0.83620299,0.15812439,0.00057495
0.45322661,4.61888737,0.05364831,0.31168358,1.02574908,2.12824387,0.17451379,0.85312842,0.15887633,0.00059295
0.45922961,4.62920668,0.05662774,0.32370667,1.02801148,2.15511064,0.17738845,0.87021803,0.16042870,0.00061109
0.46523262,4.64620048,0.05983056,0.33643797,1.03160690,2.18519290,0.18059253,0.88697023,0.16278882,0.00062902
0.47123562,4.66899936,0.06322495,0.34964103,1.03647808,2.21771219,0.18406077,0.90284126,0.16593720,0.00064635
0.47723862,4.69625079,0.06677021,0.36304318,1.04244456,2.25167318,0.18770722,0.91726277,0.16982717,0.00066267
0.48324162,4.72617416,0.07041757,0.37634243,1.04921087,2.28589896,0.19142789,0.92966140,0.17438528,0.00067757
0.48924462,4.75663529,0.07411128,0.38921592,1.05638004,2.31907478,0.19510431,0.93947960,0.17951285,0.00069061
0.49524762,4.78523679,0.07778998,0.40132957,1.06347176,2.34979802,0.19860769,0.94619660,0.18508828,0.00070141
0.50125063,4.80941955,0.08138832,0.41234863,1.06994427,2.37663230,0.20180370,0.94934854,0.19097025,0.00070960
0.50725363,4.82657075,0.08483872,0.42194866,1.07521884,2.39816301,0.20455746,0.94854676,0.19700167,0.00071487
0.51325663,4.83413311,0.08807321,0.42982652,1.07870550,2.41305198,0.20673867,0.94349353,0.20301418,0.00071696
0.51925963,4.82971049,0.09102539,0.43571078,1.07982899,2.42008881,0.20822651,0.93399425,0.20883308,0.00071571
0.52526263,4.81116508,0.09363226,0.43937119,1.07805349,2.41823656,0.20891422,0.91996576,0.21428254,0.00071099
0.53126563,4.77670216,0.09583608,0.44062679,1.07290513,2.40667018,0.20871307,0.90144034,0.21919087,0.00070280
0.53726863,4.72493902,0.09758596,0.43935214,1.06399132,2.38480603,0.20755558,0.87856531,0.22339566,0.00069119
0.54327164,4.65495575,0.09883928,0.43548158,1.05101605,2.35232157,0.20539789,0.85159837,0.22674867,0.00067631
0.54927464,4.56632627,0.09956294,0.42901125,1.03379075,2.30916477,0.20222111,0.82089900,0.22912016,0.00065839
0.55527764,4.45912930,0.09973414,0.41999877,1.01224039,2.25555323,0.19803172,0.78691629,0.23040271,0.00063773
0.56128064,4.33393958,0.09934102,0.40856070,0.98640471,2.19196343,0.19286104,0.75017414,0.23051416,0.00061469
0.56728364,4.19180098,0.09838283,0.39486790,0.95643494,2.11911110,0.18676365,0.71125426,0.22939978,0.00058969
0.57328664,4.03418330,0.09686987,0.37913907,0.92258628,2.03792389,0.17981519,0.67077797,0.22703354,0.00056319
0.57928964,3.86292574,0.09482303,0.36163272,0.88520677,1.94950785,0.17210931,0.62938754,0.22341833,0.00053569
0.58529265,3.68016988,0.09227306,0.34263812,0.84472333,1.85510940,0.16375424,0.58772782,0.21858539,0.00050767
0.59129565,3.48828571,0.08925958,0.32246553,0.80162562,1.75607460,0.15486896,0.54642880,0.21259272,0.00047966
0.59729865,3.28979395,0.08582984,0.30143620,0.75644868,1.65380733,0.14557926,0.50608982,0.20552278,0.00045216
0.60330165,3.08728782,0.08203735,0.27987266,0.70975506,1.54972808,0.13601378,0.46726564,0.19747947,0.00042563
0.60930465,2.88335748,0.07794034,0.25808946,0.66211732,1.44523492,0.12630027,0.43045490,0.18858455,0.00040052
0.61530765,2.68051949,0.07360015,0.23638508,0.61410148,1.34166772,0.11656216,0.39609102,0.17897367,0.00037725
0.62131066,2.48115355,0.06907969,0.21503482,0.56625195,1.24027677,0.10691555,0.36453564,0.16879219,0.00035617
0.62731366,2.28744827,0.06444180,0.19428532,0.51907862,1.14219651,0.09746674,0.33607446,0.15819089,0.00033757
0.63331666,2.10135696,0.05974789,0.17435044,0.47304614,1.04842486,0.08831028,0.31091547,0.14732184,0.00032170
0.63931966,1.92456422,0.05505653,0.15540885,0.42856572,0.95980829,0.07952770,0.28918928,0.13633448,0.00030872
0.64532266,1.75846358,0.05042236,0.13760298,0.38598949,0.87703282,0.07118672,0.27095135,0.12537210,0.00029876
0.65132566,1.60414581,0.04589514,0.12103954,0.34560739,0.80062048,0.06334108,0.25618578,0.11456881,0.00029184
0.65732866,1.46239759,0.04151901,0.10579110,0.30764629,0.73093107,0.05603084,0.24481060,0.10404711,0.00028793
0.66333167,1.33370956,0.03733202,0.09189893,0.27227128,0.66816871,0.04928312,0.23668414,0.09391604,0.00028697
0.66933467,1.21829275,0.03336586,0.07937644,0.23958880,0.61239245,0.04311317,0.23161232,0.08427005,0.00028878
0.67533767,1.11610225,0.02964582,0.06821340,0.20965116,0.56353037,0.03752579,0.22935682,0.07518842,0.00029317
0.68134067,1.02686679,0.02619099,0.05838038,0.18246223,0.52139660,0.03251684,0.22964372,0.06673536,0.00029989
0.68734367,0.95012288,0.02301454,0.04983341,0.15798400,0.48571031,0.02807491,0.23217272,0.05896064,0.00030865
0.69334667,0.88525217,0.02012429,0.04251856,0.13614354,0.45611621,0.02418303,0.23662656,0.05190065,0.00031914
0.69934967,0.83152072,0.01752328,0.03637627,0.11684011,0.43220569,0.02082032,0.24268067,0.04557985,0.00033100
0.70535268,0.78811868,0.01521050,0.03134535,0.09995224,0.41353804,0.01796357,0.25001281,0.04001252,0.00034391
0.71135568,0.75419940,0.01318163,0.02736646,0.08534446,0.39966105,0.01558863,0.25831250,0.03520463,0.00035753
0.71735868,0.72891648,0.01142981,0.02438510,0.07287349,0.39013044,0.01367171,0.26728997,0.03115577,0.00037152
0.72336168,0.71145778,0.00994642,0.02235391,0.06239386,0.38452739,0.01219036,0.27668450,0.02786102,0.00038560
0.72936468,0.70107540,0.00872177,0.02123435,0.05376269,0.38247389,0.01112429,0.28627182,0.02531266,0.00039950
0.73536768,0.69711065,0.00774581,0.02099777,0.04684379,0.38364519,0.01045590,0.29587016,0.02350169,0.00041304
0.74137069,0.69901324,0.00700864,0.02162579,0.04151079,0.38777908,0.01017063,0.30534491,0.02241901,0.00042605
0.74737369,0.70635424,0.00650107,0.02311012,0.03764961,0.39468175,0.01025696,0.31461142,0.02205621,0.00043844
0.75337669,0.71883234,0.00621499,0.02545169,0.03516003,0.40422981,0.01070625,0.32363586,0.02240605,0.00045021
0.75937969,0.73627330,0.00614362,0.02865944,0.03395665,0.41636868,0.01151231,0.33243388,0.02346248,0.00046138
0.76538269,0.75862270,0.00628177,0.03274847,0.03396914,0.43110718,0.01267080,0.34106714,0.02522027,0.00047207
0.77138569,0.78593239,0.00662592,0.03773791,0.03514199,0.44850858,0.01417843,0.34963758,0.02767426,0.00048245
0.77738869,0.81834129,0.00717424,0.04364851,0.03743380,0.46867863,0.01603201,0.35827976,0.03081834,0.00049273
0.78339170,0.85605146,0.00792660,0.05049992,0.04081628,0.49175086,0.01822743,0.36715130,0.03464408,0.00050316
0.78939470,0.89930069,0.00888444,0.05830808,0.04527298,0.51787002,0.02075853,0.37642203,0.03913927,0.00051403
0.79539770,0.94833287,0.01005069,0.06708246,0.05079793,0.54717437,0.02361602,0.38626212,0.04428629,0.00052562
0.80140070,1.00336781,0.01142965,0.07682361,0.05739431,0.57977765,0.02678642,0.39682984,0.05006057,0.00053823
0.80740370,1.06457208,0.01302683,0.08752096,0.06507312,0.61575189,0.03025113,0.40825953,0.05642916,0.00055212
0.81340670,1.13203252,0.01484890,0.09915109,0.07385208,0.65511176,0.03398558,0.42065038,0.06334952,0.00056752
0.81940970,1.20573397,0.01690355,0.11167653,0.08375468,0.69780162,0.03795875,0.43405666,0.07076867,0.00058464
0.82541271,1.28554268,0.01919941,0.12504528,0.09480944,0.74368590,0.04213280,0.44847999,0.07862282,0.00060360
0.83141571,1.37119646,0.02174605,0.13919106,0.10704953,0.79254371,0.04646314,0.46386404,0.08683749,0.00062446
0.83741871,1.46230239,0.02455391,0.15403443,0.12051243,0.84406795,0.05089871,0.48009216,0.09532821,0.00064725
0.84342171,1.55834250,0.02763428,0.16948471,0.13523988,0.89786941,0.05538278,0.49698808,0.10400181,0.00067187
0.84942471,1.65868743,0.03099927,0.18544280,0.15127788,0.95348561,0.05985390,0.51431978,0.11275840,0.00069819
0.85542771,1.76261752,0.03466167,0.20180475,0.16867663,1.01039443,0.06424738,0.53180646,0.12149384,0.00072603
0.86143072,1.86935042,0.03863489,0.21846606,0.18749044,1.06803166,0.06849696,0.54912824,0.13010265,0.00075511
0.86743372,1.97807393,0.04293265,0.23532654,0.20777735,1.12581198,0.07253673,0.56593835,0.13848149,0.00078514
0.87343672,2.08798237,0.04756870,0.25229552,0.22959836,1.18315220,0.07630328,0.58187701,0.14653266,0.00081581
0.87943972,2.19831460,0.05255638,0.26929738,0.25301632,1.23949572,0.07973789,0.59658662,0.15416788,0.00084678
0.88544272,2.30839168,0.05790795,0.28627690,0.27809418,1.29433694,0.08278878,0.60972721,0.16131188,0.00087769
0.89144572,2.41765207,0.06363397,0.30320455,0.30489272,1.34724435,0.08541317,0.62099167,0.16790571,0.00090824
0.89744872,2.52568251,0.06974238,0.32008116,0.33346769,1.39788121,0.08757928,0.63011982,0.17390969,0.00093812
0.90345173,2.63224282,0.07623757,0.33694197,0.36386639,1.44602253,0.08926797,0.63691078,0.17930565,0.00096707
0.90945473,2.73728318,0.08311937,0.35385984,0.39612379,1.49156768,0.09047401,0.64123292,0.18409841,0.00099487
0.91545773,2.84095298,0.09038192,0.37094723,0.43025829,1.53454779,0.09120701,0.64303101,0.18831648,0.00102137
0.92146073,2.94360056,0.09801270,0.38835717,0.46626732,1.57512763,0.09149176,0.64233029,0.19201167,0.00104645
0.92746373,3.04576375,0.10599151,0.40628264,0.50412292,1.61360170,0.09136818,0.63923722,0.19525781,0.00107005
0.93346673,3.14815148,0.11428964,0.42495475,0.54376758,1.65038491,0.09089070,0.63393702,0.19814844,0.00109218
0.93946973,3.25161724,0.12286919,0.44463923,0.58511042,1.68599790,0.09012715,0.62668812,0.20079367,0.00111287
0.94547274,3.35712530,0.13168272,0.46563152,0.62802411,1.72104792,0.08915719,0.61781385,0.20331610,0.00113220
0.95147574,3.46571102,0.14067309,0.48825032,0.67234245,1.75620585,0.08807034,0.60769186,0.20584622,0.00115028
0.95747874,3.57843671,0.14977369,0.51282961,0.71785905,1.79218027,0.08696366,0.59674165,0.20851720,0.00116726
0.96348174,3.69634454,0.15890896,0.53970942,0.76432691,1.82968965,0.08593905,0.58541085,0.21145946,0.00118326
0.96948474,3.82040805,0.16799531,0.56922514,0.81145921,1.86943350,0.08510052,0.57416079,0.21479516,0.00119844
0.97548774,3.95148378,0.17694234,0.60169591,0.85893112,1.91206353,0.08455116,0.56345189,0.21863277,0.00121295
0.98149075,4.09026441,0.18565434,0.63741201,0.90638276,1.95815565,0.08439018,0.55372942,0.22306212,0.00122692
0.98749375,4.23723487,0.19403203,0.67662166,0.95342309,2.00818368,0.08470994,0.54540994,0.22814989,0.00124045
0.99349675,4.39263239,0.20197458,0.71951755,0.99963470,2.06249552,0.08559308,0.53886900,0.23393595,0.00125365
0.99949975,4.55641195,0.20938164,0.76622351,1.04457944,2.12129241,0.08710989,0.53443017,0.24043060,0.00126657
1.00550275,4.72821797,0.21615549,0.81678178,1.08780464,2.18461179,0.08931589,0.53235578,0.24761277,0.00127924
1.01150575,4.90736332,0.22220320,0.87114136,1.12884984,2.25231440,0.09224973,0.53283937,0.25542948,0.00129166
1.01750875,5.09281662,0.22743867,0.92914807,1.16725402,2.32407599,0.09593149,0.53600017,0.26379633,0.00130379
1.02351176,5.28319874,0.23178456,0.99053692,1.20256302,2.39938396,0.10036139,0.54187940,0.27259930,0.00131556
1.02951476,5.47678922,0.23517400,1.05492721,1.23433731,2.47753936,0.10551900,0.55043863,0.28169753,0.00132687
1.03551776,5.67154343,0.23755216,1.12182115,1.26215977,2.55766442,0.11136296,0.56156015,0.29092732,0.00133756
1.04152076,5.86512068,0.23887746,1.19060621,1.28564360,2.63871573,0.11783130,0.57504922,0.30010688,0.00134746
1.04752376,6.05492381,0.23912256,1.26056171,1.30444009,2.71950321,0.12484228,0.59063842,0.30904201,0.00135637
1.05352676,6.23814975,0.23827508,1.33086969,1.31824637,2.79871452,0.13229588,0.60799378,0.31753226,0.00136404
1.05952976,6.41185071,0.23633801,1.40063025,1.32681272,2.87494480,0.14007588,0.62672286,0.32537744,0.00137023
1.06553277,6.57300472,0.23332983,1.46888091,1.32994958,2.94673110,0.14805245,0.64638449,0.33238438,0.00137465
1.07153577,6.71859407,0.22928436,1.53461971,1.32753383,3.01259066,0.15608533,0.66650009,0.33837344,0.00137703
1.07753877,6.84568929,0.22425038,1.59683139,1.31951431,3.07106222,0.16402740,0.68656635,0.34318479,0.00137707
1.08354177,6.95153628,0.21829097,1.65451561,1.30591629,3.12074890,0.17172859,0.70606890,0.34668415,0.00137450
