energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-3.43071536,1.15300643,0.00206072,0.44736013,0.09298951,0.13762632,0.01644875,0.04543106,0.58565166,0.34908367
-3.42471236,1.10420629,0.00190966,0.42634357,0.08507303,0.13757112,0.01565836,0.04161082,0.54470163,0.33439092
-3.41870935,1.05958237,0.00176054,0.40668660,0.07794618,0.13818023,0.01491877,0.03819168,0.50654855,0.32057929
-3.41270635,1.01940806,0.00161499,0.38851806,0.07164358,0.13947970,0.01423140,0.03517258,0.47146207,0.30774036
-3.40670335,0.98390472,0.00147444,0.37194457,0.06620105,0.14149365,0.01359665,0.03254618,0.43967389,0.29595297
-3.40070035,0.95325557,0.00134022,0.35705449,0.06165746,0.14424749,0.01301403,0.03030008,0.41138461,0.28528581
-3.39469735,0.92762136,0.00121344,0.34392277,0.05805657,0.14777146,0.01248239,0.02841805,0.38677163,0.27580063
-3.38869435,0.90715718,0.00109509,0.33261630,0.05544836,0.15210425,0.01200007,0.02688143,0.36599768,0.26755564
-3.38269135,0.89202931,0.00098598,0.32319947,0.05389013,0.15729642,0.01156511,0.02567036,0.34921936,0.26060920
-3.37668834,0.88243099,0.00088676,0.31573959,0.05344705,0.16341333,0.01117544,0.02476506,0.33659500,0.25502337
-3.37068534,0.87859606,0.00079793,0.31031185,0.05419220,0.17053738,0.01082910,0.02414687,0.32829152,0.25086709
-3.36468234,0.88080937,0.00071985,0.30700333,0.05620600,0.17876924,0.01052436,0.02379911,0.32448944,0.24821878
-3.35867934,0.88941281,0.00065275,0.30591578,0.05957501,0.18822780,0.01025990,0.02370780,0.32538579,0.24716812
-3.35267634,0.90480630,0.00059675,0.30716693,0.06439010,0.19904878,0.01003490,0.02386204,0.33119444,0.24781667
-3.34667334,0.92744292,0.00055184,0.31088991,0.07074382,0.21138176,0.00984913,0.02425414,0.34214351,0.25027728
-3.34067034,0.95781778,0.00051793,0.31723076,0.07872725,0.22538560,0.00970295,0.02487956,0.35846970,0.25467200
-3.33466733,0.99645067,0.00049482,0.32634390,0.08842611,0.24122241,0.00959729,0.02573652,0.38040957,0.26112861
-3.32866433,1.04386269,0.00048223,0.33838563,0.09991643,0.25905000,0.00953358,0.02682541,0.40818784,0.26977565
-3.32266133,1.10054758,0.00047978,0.35350581,0.11325978,0.27901335,0.00951361,0.02814801,0.44200304,0.28073615
-3.31665833,1.16693883,0.00048703,0.37183803,0.12849832,0.30123515,0.00953943,0.02970660,0.48201101,0.29412024
-3.31065533,1.24337407,0.00050344,0.39348872,0.14564985,0.32580607,0.00961307,0.03150287,0.52830698,0.31001702
-3.30465233,1.33005838,0.00052838,0.41852574,0.16470308,0.35277521,0.00973641,0.03353692,0.58090701,0.32848598
-3.29864932,1.42702880,0.00056114,0.44696695,0.18561350,0.38214125,0.00991089,0.03580621,0.63972969,0.34954856
-3.29264632,1.53412192,0.00060092,0.47876965,0.20830006,0.41384496,0.01013735,0.03830460,0.70457942,0.37318031
-3.28664332,1.65094700,0.00064685,0.51382137,0.23264295,0.44776356,0.01041576,0.04102161,0.77513207,0.39930412
-3.28064032,1.77686663,0.00069796,0.55193288,0.25848285,0.48370761,0.01074511,0.04394183,0.85092435,0.42778513
-3.27463732,1.91098687,0.00075320,0.59283384,0.28562172,0.52142069,0.01112324,0.04704461,0.93134784,0.45842777
-3.26863432,2.05215827,0.00081147,0.63617187,0.31382550,0.56058232,0.01154675,0.05030405,1.01564852,0.49097519
-3.26263132,2.19898903,0.00087160,0.68151511,0.34282865,0.60081428,0.01201103,0.05368932,1.10293254,0.52511154
-3.25662831,2.34987049,0.00093239,0.72835868,0.37234057,0.64169033,0.01251025,0.05716528,1.19217861,0.56046710
-3.25062531,2.50301486,0.00099261,0.77613502,0.40205394,0.68274906,0.01303750,0.06069340,1.28225709,0.59662619
-3.24462231,2.65650430,0.00105106,0.82422771,0.43165448,0.72350969,0.01358493,0.06423300,1.37195554,0.63313790
-3.23861931,2.80834957,0.00110656,0.87198855,0.46083208,0.76349008,0.01414402,0.06774267,1.46001005,0.66952898
-3.23261631,2.95655628,0.00115800,0.91875718,0.48929277,0.80222629,0.01470579,0.07118190,1.54514150,0.70531860
-3.22661331,3.09919564,0.00120433,0.96388234,0.51677093,0.83929293,0.01526115,0.07451275,1.62609527,0.74003428
-3.22061031,3.23447671,0.00124467,1.00674393,0.54304135,0.87432318,0.01580119,0.07770154,1.70168302,0.77322820
-3.21460730,3.36081668,0.00127823,1.04677487,0.56793038,0.90702767,0.01631751,0.08072048,1.77082460,0.80449318
-3.20860430,3.47690560,0.00130443,1.08348151,0.59132565,0.93721111,0.01680255,0.08354907,1.83258822,0.83347753
-3.20260130,3.58176225,0.00132285,1.11646174,0.61318373,0.96478582,0.01724982,0.08617524,1.88622711,0.85989784
-3.19659830,3.67477807,0.00133327,1.14541985,0.63353528,0.98978133,0.01765417,0.08859627,1.93121060,0.88354930
-3.19059530,3.75574675,0.00133568,1.17017717,0.65248722,1.01234944,0.01801196,0.09081914,1.96724815,0.90431270
-3.18459230,3.82487744,0.00133025,1.19067820,0.67022167,1.03276416,0.01832117,0.09286060,1.99430490,0.92215796
-3.17858929,3.88279068,0.00131737,1.20699154,0.68699146,1.05141648,0.01858146,0.09474675,2.01260772,0.93714378
-3.17258629,3.93049665,0.00129758,1.21930585,0.70311237,1.06880389,0.01879408,0.09651214,2.02264120,0.94941353
-3.16658329,3.96935657,0.00127160,1.22792069,0.71895204,1.08551482,0.01896185,0.09819854,2.02513339,0.95918747
-3.16058029,4.00102848,0.00124025,1.23323288,0.73491614,1.10220863,0.01908892,0.09985329,2.02103174,0.96675177
-3.15457729,4.02739982,0.00120448,1.23571892,0.75143209,1.11959176,0.01918060,0.10152735,2.01146989,0.97244476
-3.14857429,4.05050950,0.00116528,1.23591429,0.76893101,1.13839085,0.01924305,0.10327318,1.99772669,0.97664116
-3.14257129,4.07246290,0.00112370,1.23439063,0.78782862,1.15932398,0.01928297,0.10514246,1.98117891,0.97973507
-3.13656828,4.09534343,0.00108076,1.23173173,0.80850582,1.18307099,0.01930729,0.10718380,1.96324958,0.98212235
-3.13056528,4.12112431,0.00103746,1.22850966,0.83128981,1.21024420,0.01932287,0.10944049,1.94535413,0.98418352
-3.12456228,4.15158453,0.00099472,1.22526175,0.85643641,1.24136051,0.01933609,0.11194847,1.92884627,0.98626759
-3.11855928,4.18823228,0.00095340,1.22246964,0.88411464,1.27681627,0.01935265,0.11473449,1.91496618,0.98867776
-3.11255628,4.23223921,0.00091421,1.22054108,0.91439387,1.31686571,0.01937724,0.11781465,1.90479272,0.99165948
-3.10655328,4.28438806,0.00087775,1.21979534,0.94723457,1.36160412,0.01941338,0.12119333,1.89920196,0.99539124
-3.10055028,4.34503579,0.00084449,1.22045247,0.98248275,1.41095647,0.01946320,0.12486250,1.89883344,0.99997854
-3.09454727,4.41409381,0.00081474,1.22262696,1.01986880,1.46467213,0.01952739,0.12880160,1.90406568,1.00545104
-3.08854427,4.49102583,0.00078868,1.22632584,1.05901062,1.52232607,0.01960514,0.13297779,1.91500190,1.01176294
-3.08254127,4.57486369,0.00076634,1.23145107,1.09942125,1.58332688,0.01969416,0.13734678,1.93146638,1.01879649
-3.07653827,4.66424039,0.00074764,1.23780613,1.14052082,1.64693139,0.01979078,0.14185400,1.95301186,1.02636835
-3.07053527,4.75743914,0.00073239,1.24510635,1.18165232,1.71226571,0.01989009,0.14643630,1.97893750,1.03423842
-3.06453227,4.85245668,0.00072030,1.25299246,1.22210102,1.77835217,0.01998613,0.15102390,2.00831665,1.04212078
-3.05852926,4.94707837,0.00071103,1.26104682,1.26111652,1.84414122,0.02007212,0.15554268,2.04003357,1.04969619
-3.05252626,5.03896230,0.00070416,1.26881164,1.29793693,1.90854741,0.02014075,0.15991668,2.07282738,1.05662570
-3.04652326,5.12572933,0.00069928,1.27580845,1.33181410,1.97048802,0.02018444,0.16407063,2.10534162,1.06256487
-3.04052026,5.20505548,0.00069596,1.28155815,1.36203901,2.02892306,0.02019568,0.16793265,2.13617746,1.06717796
-3.03451726,5.27476322,0.00069380,1.28560079,1.38796623,2.08289497,0.02016730,0.17143673,2.16394837,1.07015172
-3.02851426,5.33290810,0.00069243,1.28751458,1.40903648,2.13156636,0.02009277,0.17452508,2.18733416,1.07120821
-3.02251126,5.37785715,0.00069154,1.28693326,1.42479631,2.17425426,0.01996648,0.17715026,2.20513221,1.07011633
-3.01650825,5.40835612,0.00069092,1.28356138,1.43491405,2.21045919,0.01978394,0.17927687,2.21630383,1.06670151
-3.01050525,5.42358246,0.00069042,1.27718685,1.43919116,2.23988770,0.01954200,0.18088288,2.22001404,1.06085344
-3.00450225,5.42318207,0.00068997,1.26769058,1.43756867,2.26246720,0.01923896,0.18196044,2.21566320,1.05253147
-2.99849925,5.40728810,0.00068963,1.25505260,1.43012821,2.27835215,0.01887468,0.18251618,2.20290935,1.04176746
-2.99249625,5.37652089,0.00068953,1.23935470,1.41708756,2.28792118,0.01845055,0.18257096,2.18168059,1.02866622
-2.98649325,5.33196908,0.00068989,1.22077952,1.39879100,2.29176493,0.01796953,0.18215909,2.15217702,1.01340321
-2.98049025,5.27515247,0.00069102,1.19960603,1.37569477,2.29066502,0.01743595,0.18132705,2.11486268,0.99621996
-2.97448724,5.20796832,0.00069328,1.17620176,1.34834842,2.28556478,0.01685545,0.18013177,2.07044784,0.97741707
-2.96848424,5.13262321,0.00069708,1.15101204,1.31737278,2.27753304,0.01623475,0.17863847,2.01986268,0.95734520
-2.96248124,5.05155344,0.00070286,1.12454662,1.28343575,2.26772228,0.01558140,0.17691827,1.96422376,0.93639447
-2.95647824,4.96733729,0.00071107,1.09736436,1.24722695,2.25732312,0.01490356,0.17504557,1.90479477,0.91498245
-2.95047524,4.88260297,0.00072212,1.07005628,1.20943239,2.24751702,0.01420970,0.17309537,1.84294335,0.89354138
-2.94447224,4.79993602,0.00073639,1.04322796,1.17071042,2.23942928,0.01350834,0.17114059,1.78009585,0.87250496
-2.93846923,4.72179004,0.00075421,1.01748151,1.13167001,2.23408448,0.01280780,0.16924956,1.71769173,0.85229532
-2.93246623,4.65040445,0.00077577,0.99339810,1.09285226,2.23236627,0.01211595,0.16748376,1.65713951,0.83331049
-2.92646323,4.58773231,0.00080121,0.97152132,1.05471595,2.23498334,0.01144002,0.16589586,1.59977564,0.81591283
-2.92046023,4.53538104,0.00083050,0.95234208,1.01762756,2.24244291,0.01078641,0.16452816,1.54682774,0.80041894
-2.91445723,4.49456794,0.00086350,0.93628542,0.98185616,2.25503300,0.01016062,0.16341156,1.49938311,0.78709118
-2.90845423,4.46609176,0.00089992,0.92369951,0.94757303,2.27281400,0.00956710,0.16256492,1.45836339,0.77613111
-2.90245123,4.45032101,0.00093934,0.91484721,0.91485583,2.29561983,0.00900931,0.16199496,1.42450567,0.76767505
-2.89644822,4.44719846,0.00098120,0.90990030,0.88369690,2.32306843,0.00848966,0.16169662,1.39835024,0.76179181
-2.89044522,4.45626116,0.00102479,0.90893640,0.85401488,2.35458098,0.00800961,0.16165386,1.38023487,0.75848252
-2.88444222,4.47667425,0.00106934,0.91193857,0.82566897,2.38940868,0.00756975,0.16184083,1.37029524,0.75768255
-2.87843922,4.50727655,0.00111395,0.91879761,0.79847487,2.42666579,0.00716992,0.16222335,1.36847103,0.75926540
-2.87243622,4.54663540,0.00115770,0.92931665,0.77222153,2.46536730,0.00680932,0.16276062,1.37451695,0.76304821
-2.86643322,4.59310814,0.00119961,0.94321808,0.74668763,2.50446937,0.00648665,0.16340706,1.38801808,0.76879880
-2.86043022,4.64490739,0.00123872,0.96015234,0.72165721,2.54291067,0.00620027,0.16411423,1.40840869,0.77624384
-2.85442721,4.70016724,0.00127409,0.97970839,0.69693348,2.57965284,0.00594832,0.16483268,1.43499371,0.78507794
-2.84842421,4.75700802,0.00130487,1.00142545,0.67235031,2.61371824,0.00572881,0.16551374,1.46697225,0.79497322
-2.84242121,4.81359692,0.00133029,1.02480577,0.64778109,2.64422339,0.00553977,0.16611112,1.50346224,0.80558916
-2.83641821,4.86820269,0.00134971,1.04932794,0.62314457,2.67040695,0.00537928,0.16658228,1.54352567,0.81658239
-2.83041521,4.91924268,0.00136264,1.07446044,0.59840764,2.69165109,0.00524555,0.16688957,1.58619375,0.82761606
-2.82441221,4.96532096,0.00136874,1.09967513,0.57358531,2.70749564,0.00513696,0.16700105,1.63049140,0.83836865
-2.81840920,5.00525681,0.00136788,1.12446012,0.54873792,2.71764470,0.00505204,0.16689108,1.67546048,0.84854184
-2.81240620,5.03810309,0.00136006,1.14833187,0.52396608,2.72196591,0.00498950,0.16654059,1.72018142,0.85786740
-2.80640320,5.06315480,0.00134551,1.17084613,0.49940382,2.72048254,0.00494817,0.16593705,1.76379258,0.86611275
-2.80040020,5.07994790,0.00132460,1.19160732,0.47521032,2.71335936,0.00492698,0.16507433,1.80550708,0.87308525
-2.79439720,5.08824952,0.00129785,1.21027622,0.45156086,2.70088320,0.00492492,0.16395224,1.84462673,0.87863494
-2.78839420,5.08804036,0.00126592,1.22657569,0.42863754,2.68343933,0.00494097,0.16257596,1.88055267,0.88265589
-2.78239120,5.07949061,0.00122960,1.24029432,0.40662013,2.66148512,0.00497404,0.16095539,1.91279264,0.88508603
-2.77638819,5.06293094,0.00118972,1.25128785,0.38567758,2.63552235,0.00502296,0.15910438,1.94096460,0.88590558
-2.77038519,5.03881996,0.00114718,1.25947846,0.36596055,2.60606969,0.00508637,0.15703998,1.96479688,0.88513416
-2.76438219,5.00770978,0.00110289,1.26485189,0.34759526,2.57363655,0.00516274,0.15478163,1.98412476,0.88282670
-2.75837919,4.97021141,0.00105775,1.26745265,0.33067873,2.53869983,0.00525028,0.15235048,1.99888391,0.87906842
-2.75237619,4.92696129,0.00101262,1.26737752,0.31527573,2.50168438,0.00534697,0.14976868,2.00910083,0.87396896
-2.74637319,4.87859055,0.00096826,1.26476758,0.30141732,2.46294828,0.00545055,0.14705882,2.01488096,0.86765603
-2.74037019,4.82569808,0.00092536,1.25979921,0.28910097,2.42277329,0.00555850,0.14424347,2.01639490,0.86026877
-2.73436718,4.76882858,0.00088449,1.25267439,0.27829221,2.38136103,0.00566809,0.14134471,2.01386344,0.85195108
-2.72836418,4.70845624,0.00084611,1.24361076,0.26892761,2.33883472,0.00577641,0.13838393,2.00754207,0.84284525
-2.72236118,4.64497455,0.00081052,1.23283186,0.26091885,2.29524627,0.00588043,0.13538159,1.99770570,0.83308599
-2.71635818,4.57869245,0.00077790,1.22055788,0.25415769,2.25058831,0.00597704,0.13235717,1.98463415,0.82279532
-2.71035518,4.50983674,0.00074831,1.20699734,0.24852159,2.20481009,0.00606313,0.12932909,1.96859930,0.81207826
-2.70435218,4.43856016,0.00072168,1.19234007,0.24387966,2.15783663,0.00613569,0.12631483,1.94985404,0.80101965
-2.69834917,4.36495460,0.00069781,1.17675159,0.24009872,2.10958969,0.00619187,0.12333104,1.92862377,0.78968205
-2.69234617,4.28906845,0.00067645,1.16036912,0.23704917,2.06000952,0.00622906,0.12039362,1.90510047,0.77810496
-2.68634317,4.21092683,0.00065724,1.14329932,0.23461045,2.00907608,0.00624498,0.11751799,1.87943959,0.76630506
-2.68034017,4.13055354,0.00063980,1.12561767,0.23267587,1.95682858,0.00623776,0.11471919,1.85175958,0.75427774
-2.67433717,4.04799334,0.00062368,1.10736951,0.23115661,1.90338211,0.00620600,0.11201207,1.82214403,0.74199952
-2.66833417,3.96333313,0.00060845,1.08857244,0.22998476,1.84894057,0.00614882,0.10941147,1.79064589,0.72943139
-2.66233117,3.87672081,0.00059368,1.06921992,0.22911526,1.79380496,0.00606591,0.10693224,1.75729358,0.71652271
-2.65632816,3.78838075,0.00057898,1.04928584,0.22852680,1.73837670,0.00595753,0.10458931,1.72209830,0.70321568
-2.65032516,3.69862474,0.00056399,1.02872968,0.22822143,1.68315551,0.00582456,0.10239764,1.68506215,0.68944990
-2.64432216,3.60785798,0.00054841,1.00750208,0.22822321,1.62873209,0.00566844,0.10037211,1.64618639,0.67516702
-2.63831916,3.51657963,0.00053201,0.98555031,0.22857580,1.57577570,0.00549120,0.09852730,1.60547955,0.66031507
-2.63231616,3.42537784,0.00051464,0.96282370,0.22933908,1.52501726,0.00529537,0.09687720,1.56296470,0.64485245
-2.62631316,3.33491964,0.00049623,0.93927847,0.23058516,1.47722880,0.00508393,0.09543486,1.51868568,0.62875134
-2.62031016,3.24593612,0.00047676,0.91488203,0.23239379,1.43320011,0.00486030,0.09421196,1.47271207,0.61200037
-2.61430715,3.15920379,0.00045632,0.88961647,0.23484746,1.39371367,0.00462819,0.09321834,1.42514252,0.59460660
-2.60830415,3.07552320,0.00043504,0.86348124,0.23802642,1.35951917,0.00439158,0.09246152,1.37610664,0.57659662
-2.60230115,2.99569581,0.00041312,0.83649497,0.24200383,1.33130862,0.00415459,0.09194623,1.32576528,0.55801687
-2.59629815,2.92050053,0.00039083,0.80869646,0.24684131,1.30969331,0.00392145,0.09167396,1.27430941,0.53893327
-2.59029515,2.85067094,0.00036844,0.78014487,0.25258502,1.29518353,0.00369638,0.09164264,1.22195783,0.51943006
-2.58429215,2.78687454,0.00034629,0.75091919,0.25926252,1.28817213,0.00348352,0.09184633,1.16895373,0.49960806
-2.57828914,2.72969480,0.00032472,0.72111711,0.26688048,1.28892229,0.00328688,0.09227518,1.11556058,0.47958250
-2.57228614,2.67961681,0.00030407,0.69085341,0.27542344,1.29756032,0.00311026,0.09291536,1.06205739,0.45948034
-2.56628314,2.63701723,0.00028470,0.66025782,0.28485357,1.31407333,0.00295720,0.09374933,1.00873369,0.43943743
-2.56028014,2.60215839,0.00026695,0.62947269,0.29511147,1.33831200,0.00283093,0.09475619,0.95588438,0.41959540
-2.55427714,2.57518701,0.00025115,0.59865032,0.30611798,1.36999794,0.00273433,0.09591216,0.90380464,0.40009857
-2.54827414,2.55613678,0.00023760,0.56795017,0.31777690,1.40873532,0.00266987,0.09719127,0.85278500,0.38109074
-2.54227114,2.54493468,0.00022657,0.53753589,0.32997838,1.45402588,0.00263962,0.09856616,0.80310672,0.36271216
-2.53626813,2.54141014,0.00021833,0.50757236,0.34260305,1.50528663,0.00264521,0.10000891,0.75503747,0.34509663
-2.53026513,2.54530637,0.00021307,0.47822262,0.35552636,1.56186919,0.00268780,0.10149197,0.70882749,0.32836874
-2.52426213,2.55629301,0.00021100,0.44964493,0.36862320,1.62307995,0.00276808,0.10298904,0.66470604,0.31264140
-2.51825913,2.57397932,0.00021227,0.42198979,0.38177239,1.68819995,0.00288624,0.10447598,0.62287843,0.29801362
-2.51225613,2.59792712,0.00021700,0.39539713,0.39486099,1.75650385,0.00304200,0.10593151,0.58352335,0.28456870
-2.50625313,2.62766288,0.00022529,0.36999371,0.40778806,1.82727696,0.00323459,0.10733793,0.54679079,0.27237261
-2.50025013,2.66268858,0.00023721,0.34589069,0.42046787,1.89983014,0.00346277,0.10868154,0.51280032,0.26147295
-2.49424712,2.70249084,0.00025281,0.32318157,0.43283233,1.97351176,0.00372482,0.10995303,0.48163995,0.25189821
-2.48824412,2.74654845,0.00027209,0.30194048,0.44483262,2.04771691,0.00401861,0.11114754,0.45336543,0.24365748
-2.48224112,2.79433807,0.00029506,0.28222088,0.45643993,2.12189360,0.00434158,0.11226464,0.42800013,0.23674066
-2.47623812,2.84533849,0.00032167,0.26405481,0.46764537,2.19554608,0.00469080,0.11330809,0.40553535,0.23111909
-2.47023512,2.89903354,0.00035186,0.24745263,0.47845909,2.26823579,0.00506299,0.11428541,0.38593130,0.22674658
-2.46423212,2.95491408,0.00038554,0.23240328,0.48890866,2.33958011,0.00545463,0.11520742,0.36911842,0.22356092
-2.45822911,3.01247934,0.00042259,0.21887519,0.49903690,2.40924944,0.00586190,0.11608752,0.35499928,0.22148565
-2.45222611,3.07123802,0.00046283,0.20681757,0.50889917,2.47696319,0.00628083,0.11694107,0.34345082,0.22043216
-2.44622311,3.13070932,0.00050606,0.19616231,0.51856047,2.54248490,0.00670730,0.11778460,0.33432702,0.22030202
-2.44022011,3.19042422,0.00055204,0.18682616,0.52809232,2.60561733,0.00713710,0.11863513,0.32746173,0.22098942
-2.43421711,3.24992708,0.00060045,0.17871337,0.53756964,2.66619744,0.00756598,0.11950943,0.32267177,0.22238356
-2.42821411,3.30877760,0.00065095,0.17171842,0.54706778,2.72409190,0.00798969,0.12042342,0.31976013,0.22437112
-2.42221111,3.36655323,0.00070312,0.16572893,0.55665976,2.77919316,0.00840402,0.12139159,0.31851918,0.22683847
-2.41620810,3.42285181,0.00075649,0.16062854,0.56641389,2.83141627,0.00880483,0.12242656,0.31873382,0.22967369
-2.41020510,3.47729450,0.00081055,0.15629976,0.57639168,2.88069648,0.00918806,0.12353871,0.32018459,0.23276837
-2.40420210,3.52952868,0.00086469,0.15262649,0.58664628,2.92698752,0.00954982,0.12473592,0.32265068,0.23601905
-2.39819910,3.57923087,0.00091829,0.14949646,0.59722120,2.97026059,0.00988633,0.12602345,0.32591270,0.23932834
-2.39219610,3.62610934,0.00097068,0.14680314,0.60814953,3.01050381,0.01019400,0.12740388,0.32975538,0.24260575
-2.38619310,3.66990645,0.00102114,0.14444744,0.61945344,3.04772204,0.01046945,0.12887711,0.33397014,0.24576823
-2.38019010,3.71040049,0.00106895,0.14233891,0.63114394,3.08193679,0.01070954,0.13044053,0.33835745,0.24874044
-2.37418709,3.74740687,0.00111337,0.14039665,0.64322087,3.11318599,0.01091137,0.13208907,0.34272913,0.25145481
-2.36818409,3.78077873,0.00115369,0.13854975,0.65567295,3.14152354,0.01107240,0.13381547,0.34691047,0.25385151
-2.36218109,3.81040659,0.00118921,0.13673746,0.66847789,3.16701818,0.01119042,0.13561040,0.35074223,0.25587825
-2.35617809,3.83621715,0.00121931,0.13490906,0.68160243,3.18975173,0.01126364,0.13746267,0.35408253,0.25749007
-2.35017509,3.85817100,0.00124341,0.13302342,0.69500224,3.20981630,0.01129075,0.13935942,0.35680839,0.25864912
-2.34417209,3.87625926,0.00126103,0.13104846,0.70862168,3.22731049,0.01127095,0.14128618,0.35881721,0.25932443
-2.33816908,3.89049899,0.00127181,0.12896037,0.72239345,3.24233455,0.01120402,0.14322704,0.36002777,0.25949174
-2.33216608,3.90092741,0.00127549,0.12674279,0.73623796,3.25498438,0.01109038,0.14516462,0.36038097,0.25913334
-2.32616308,3.90759517,0.00127195,0.12438594,0.75006277,3.26534470,0.01093107,0.14708017,0.35984007,0.25823788
-2.32016008,3.91055863,0.00126119,0.12188570,0.76376195,3.27348152,0.01072780,0.14895352,0.35839048,0.25680027
-2.31415708,3.90987160,0.00124336,0.11924272,0.77721551,3.27943434,0.01048298,0.15076305,0.35603902,0.25482148
-2.30815408,3.90557696,0.00121875,0.11646163,0.79028925,3.28320854,0.01019962,0.15248578,0.35281268,0.25230834
-2.30215108,3.89769860,0.00118775,0.11355020,0.80283484,3.28476850,0.00988137,0.15409735,0.34875689,0.24927326
-2.29614807,3.88623440,0.00115090,0.11051871,0.81469060,3.28403213,0.00953237,0.15557217,0.34393327,0.24573392
-2.29014507,3.87115074,0.00110882,0.10737929,0.82568296,3.28086737,0.00915725,0.15688365,0.33841713,0.24171288
-2.28414207,3.85237931,0.00106219,0.10414544,0.83562868,3.27509122,0.00876096,0.15800455,0.33229461,0.23723711
-2.27813907,3.82981662,0.00101180,0.10083157,0.84433803,3.26647191,0.00834869,0.15890741,0.32565966,0.23233755
-2.27213607,3.80332675,0.00095843,0.09745271,0.85161879,3.25473434,0.00792573,0.15956521,0.31861107,0.22704859
-2.26613307,3.77274753,0.00090289,0.09402425,0.85728113,3.23956907,0.00749733,0.15995205,0.31124954,0.22140763
-2.26013007,3.73790003,0.00084599,0.09056179,0.86114315,3.22064469,0.00706861,0.16004404,0.30367497,0.21545460
-2.25412706,3.69860130,0.00078851,0.08708102,0.86303698,3.19762317,0.00664442,0.15982018,0.29598407,0.20923162
-2.24812406,3.65467960,0.00073117,0.08359772,0.86281508,3.17017763,0.00622921,0.15926336,0.28826836,0.20278268
-2.24212106,3.60599152,0.00067464,0.08012774,0.86035652,3.13801162,0.00582698,0.15836129,0.28061262,0.19615342
-2.23611806,3.55243987,0.00061952,0.07668700,0.85557289,3.10087895,0.00544120,0.15710736,0.27309374,0.18939100
-2.23011506,3.49399131,0.00056631,0.07329160,0.84841347,3.05860287,0.00507475,0.15550142,0.26578005,0.18254397
-2.22411206,3.43069240,0.00051545,0.06995773,0.83886934,3.01109347,0.00472991,0.15355032,0.25873100,0.17566229
-2.21810905,3.36268311,0.00046726,0.06670176,0.82697622,2.95836212,0.00440833,0.15126823,0.25199717,0.16879725
-2.21210605,3.29020653,0.00042201,0.06354012,0.81281567,2.90053198,0.00411110,0.14867671,0.24562057,0.16200145
-2.20610305,3.21361414,0.00037986,0.06048925,0.79651471,2.83784385,0.00383871,0.14580447,0.23963502,0.15532875
-2.20010005,3.13336597,0.00034093,0.05756546,0.77824360,2.77065678,0.00359119,0.14268685,0.23406669,0.14883408
-2.19409705,3.05002552,0.00030524,0.05478470,0.75821200,2.69944330,0.00336806,0.13936499,0.22893467,0.14257327
-2.18809405,2.96424955,0.00027279,0.05216241,0.73666352,2.62477941,0.00316851,0.13588479,0.22425142,0.13660272
-2.18209105,2.87677325,0.00024351,0.04971321,0.71386908,2.54732996,0.00299139,0.13229562,0.22002325,0.13097901
-2.17608804,2.78839158,0.00021733,0.04745070,0.69011917,2.46782997,0.00283531,0.12864896,0.21625068,0.12575847
-2.17008504,2.69993792,0.00019413,0.04538720,0.66571563,2.38706326,0.00269871,0.12499692,0.21292872,0.12099663
-2.16408204,2.61226120,0.00017380,0.04353353,0.64096309,2.30583930,0.00257992,0.12139081,0.21004721,0.11674768
-2.15807904,2.52620295,0.00015623,0.04189890,0.61616079,2.22496992,0.00247721,0.11787983,0.20759097,0.11306394
-2.15207604,2.44257554,0.00014129,0.04049077,0.59159479,2.14524684,0.00238884,0.11450983,0.20554024,0.10999528
-2.14607304,2.36214274,0.00012890,0.03931485,0.56753136,2.06742152,0.00231313,0.11132243,0.20387098,0.10758862
-2.14007004,2.28560385,0.00011896,0.03837516,0.54421139,1.99218818,0.00224844,0.10835430,0.20255543,0.10588747
-2.13406703,2.21358184,0.00011141,0.03767414,0.52184633,1.92017081,0.00219326,0.10563677,0.20156280,0.10493148
-2.12806403,2.14661611,0.00010621,0.03721286,0.50061561,1.85191465,0.00214618,0.10319576,0.20086010,0.10475606
-2.12206103,2.08515987,0.00010332,0.03699120,0.48066561,1.78788222,0.00210592,0.10105192,0.20041307,0.10539203
-2.11605803,2.02958180,0.00010275,0.03700815,0.46211006,1.72845385,0.00207139,0.09922113,0.20018730,0.10686522
-2.11005503,1.98017143,0.00010451,0.03726200,0.44503171,1.67393203,0.00204161,0.09771501,0.20014936,0.10919605
-2.10405203,1.93714739,0.00010862,0.03775060,0.42948504,1.62454903,0.00201579,0.09654176,0.20026795,0.11239910
-2.09804902,1.90066740,0.00011511,0.03847144,0.41549978,1.58047665,0.00199329,0.09570685,0.20051492,0.11648252
-2.09204602,1.87083887,0.00012403,0.03942175,0.40308477,1.54183716,0.00197366,0.09521381,0.20086619,0.12144739
-2.08604302,1.84772887,0.00013542,0.04059844,0.39223203,1.50871419,0.00195657,0.09506488,0.20130241,0.12728694
-2.08004002,1.83137244,0.00014930,0.04199793,0.38292059,1.48116258,0.00194188,0.09526143,0.20180932,0.13398567
-2.07403702,1.82177819,0.00016570,0.04361594,0.37511982,1.45921604,0.00192960,0.09580429,0.20237776,0.14151841
-2.06803402,1.81893050,0.00018463,0.04544702,0.36879220,1.44289211,0.00191985,0.09669368,0.20300336,0.14984929
