energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Mg_p_up,Mg_p_down,Mg_d_up,Mg_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-4.73336668,6.50863540,-3.21589200,0.01615740,-0.01322815,0.48313264,-0.22469419,3.37236074,-1.89091136,1.22860903,-0.37203534,0.90036015,-0.78969569,0.00000000,-0.00000000,0.19213654,-0.07574851,3.32697365,-1.85614703
-4.72736368,6.65698559,-3.13269062,0.01739058,-0.01133600,0.49305748,-0.21920724,3.54374078,-1.79908999,1.25767943,-0.35805526,0.92409983,-0.74921384,0.00000000,-0.00000000,0.19081103,-0.08135096,3.40309678,-1.80799026
-4.72136068,6.78553697,-3.06138311,0.01863615,-0.00968994,0.50152977,-0.21544258,3.71345840,-1.71249609,1.28246444,-0.34615103,0.94530678,-0.70979302,0.00000000,-0.00000000,0.18864849,-0.08733519,3.46918483,-1.76549492
-4.71535768,6.89306201,-3.00274873,0.01988407,-0.00827316,0.50850555,-0.21338335,3.87948752,-1.63260410,1.30271298,-0.33634341,0.96367682,-0.67194970,0.00000000,-0.00000000,0.18570937,-0.09361095,3.52457336,-1.72923977
-4.70935468,6.97860769,-2.95730807,0.02112385,-0.00706768,0.51395666,-0.21299058,4.03976155,-1.56072899,1.31823880,-0.32862921,0.97896370,-0.63615641,0.00000000,-0.00000000,0.18206312,-0.10007571,3.56874303,-1.69965835
-4.70335168,7.04148708,-2.92533524,0.02234472,-0.00605502,0.51786935,-0.21420659,4.19219914,-1.49802150,1.32892049,-0.32298417,0.99097871,-0.60283550,0.00000000,-0.00000000,0.17778602,-0.10661699,3.60131555,-1.67704250
-4.69734867,7.08127004,-2.90688016,0.02353577,-0.00521675,0.52024289,-0.21695880,4.33473538,-1.44547120,1.33470079,-0.31936618,0.99958928,-0.57235502,0.00000000,-0.00000000,0.17295911,-0.11311529,3.62204868,-1.66155203
-4.69134567,7.09777434,-2.90179946,0.02468622,-0.00453497,0.52108875,-0.22116386,4.46535774,-1.40391630,1.33558564,-0.31771888,1.00471666,-0.54502675,0.00000000,-0.00000000,0.16766633,-0.11944726,3.63083119,-1.65322996
-4.68534267,7.09105810,-2.90979415,0.02578558,-0.00399276,0.52043010,-0.22673199,4.58214596,-1.37405883,1.33164296,-0.31797535,1.00633302,-0.52110621,0.00000000,-0.00000000,0.16199275,-0.12548935,3.62767808,-1.65202210
-4.67933967,7.06141426,-2.93045177,0.02682391,-0.00357443,0.51830186,-0.23357102,4.68331427,-1.35648329,1.32300134,-0.32006184,1.00445807,-0.50079442,0.00000000,-0.00000000,0.15602321,-0.13112149,3.61272647,-1.65779993
-4.67333667,7.00936700,-2.96329031,0.02779201,-0.00326575,0.51475128,-0.24159027,4.76725442,-1.35167709,1.30984882,-0.32390124,0.99915543,-0.48424119,0.00000000,-0.00000000,0.14984123,-0.13623097,3.58623222,-1.67038506
-4.66733367,6.93566997,-3.00780148,0.02868168,-0.00305409,0.50983884,-0.25070378,4.83257743,-1.36005067,1.29243168,-0.32941628,0.99052884,-0.47154939,0.00000000,-0.00000000,0.14352814,-0.14071602,3.54856718,-1.68957391
-4.66133067,6.84130567,-3.06349020,0.02948592,-0.00292847,0.50363965,-0.26083290,4.87815213,-1.38195565,1.27105316,-0.33653214,0.97871851,-0.46278001,0.00000000,-0.00000000,0.13716267,-0.14448928,3.50021689,-1.71516078
-4.65532766,6.72748501,-3.12990812,0.03019918,-0.00287952,0.49624481,-0.27190793,4.90313849,-1.41769906,1.24607209,-0.34517838,0.96389733,-0.45795747,0.00000000,-0.00000000,0.13082069,-0.14748072,3.44177830,-1.74695804
-4.64932466,6.59564595,-3.20667876,0.03081757,-0.00289947,0.48776298,-0.28386882,4.90701401,-1.46755254,1.21790120,-0.35529010,0.94626740,-0.45707488,0.00000000,-0.00000000,0.12457518,-0.14964002,3.37395714,-1.78481186
-4.64332166,6.44745007,-3.29351264,0.03133902,-0.00298201,0.47832164,-0.29666478,4.88959165,-1.53175515,1.18700491,-0.36680814,0.92605661,-0.46009884,0.00000000,-0.00000000,0.11849646,-0.15093824,3.29756437,-1.82861257
-4.63731866,6.28477591,-3.39021120,0.03176354,-0.00312211,0.46806797,-0.31025290,4.85102843,-1.61050939,1.15389640,-0.37967841,0.90351532,-0.46697357,0.00000000,-0.00000000,0.11265239,-0.15136876,3.21351142,-1.87829878
-4.63131566,6.10970797,-3.49665912,0.03209328,-0.00331590,0.45716929,-0.32459578,4.79182392,-1.70397001,1.11913380,-0.39385025,0.87891325,-0.47762396,0.00000000,-0.00000000,0.10710873,-0.15094731,3.12280360,-1.93385487
-4.62531266,5.92452061,-3.61280524,0.03233271,-0.00356047,0.44581264,-0.33965830,4.71280887,-1.81222601,1.08331518,-0.40927401,0.85253639,-0.49195769,0.00000000,-0.00000000,0.10192937,-0.14971119,3.02653159,-1.99530195
-4.61930965,5.73165616,-3.73863304,0.03248865,-0.00385366,0.43420362,-0.35540378,4.61512417,-1.93527650,1.04707229,-0.42589783,0.82468396,-0.50986598,0.00000000,-0.00000000,0.09717654,-0.14771766,2.92586062,-2.06268257
-4.61330665,5.53369695,-3.87412226,0.03257031,-0.00419386,0.42256428,-0.37178969,4.50019127,-2.07300161,1.01106284,-0.44366403,0.79566532,-0.53122333,0.00000000,-0.00000000,0.09291081,-0.14504162,2.82201741,-2.13604002
-4.60730365,5.33333121,-4.01920397,0.03258917,-0.00457986,0.41112999,-0.38876325,4.36967530,-2.22512993,0.97596132,-0.46250499,0.76579688,-0.55588605,0.00000000,-0.00000000,0.08919097,-0.14177265,2.71627472,-2.21539345
-4.60130065,5.13331317,-4.17371148,0.03255894,-0.00501068,0.40014546,-0.40625710,4.22544239,-2.39120439,0.94244831,-0.48233913,0.73539887,-0.58368989,0.00000000,-0.00000000,0.08607356,-0.13801148,2.60993378,-2.30071000
-4.59529765,4.93641776,-4.33733029,0.03249524,-0.00548542,0.38985969,-0.42418550,4.06951314,-2.57054849,0.91119840,-0.50306699,0.70479194,-0.61444697,0.00000000,-0.00000000,0.08361228,-0.13386625,2.50430482,-2.39187584
-4.58929465,4.74539078,-4.50954993,0.03241534,-0.00600314,0.38052025,-0.44244113,3.90401392,-2.76223535,0.88286675,-0.52456774,0.67429361,-0.64794213,0.00000000,-0.00000000,0.08185703,-0.12944858,2.40068588,-2.48866752
-4.58329165,4.56289563,-4.68962087,0.03233773,-0.00656282,0.37236680,-0.46089291,3.73112775,-2.96506137,0.85807475,-0.54669643,0.64421449,-0.68392921,0.00000000,-0.00000000,0.08085277,-0.12486960,2.30034045,-2.59072570
-4.57728864,4.39145763,-4.87651932,0.03228163,-0.00716332,0.36562419,-0.47938497,3.55304658,-3.17752696,0.83739482,-0.56928209,0.61485432,-0.72212739,0.00000000,-0.00000000,0.08063807,-0.12023630,2.20447426,-2.69753273
-4.57128564,4.23340748,-5.06892248,0.03226642,-0.00780333,0.36049524,-0.49773682,3.37192618,-3.39782600,0.82133497,-0.59212693,0.58649777,-0.76221802,0.00000000,-0.00000000,0.08124352,-0.11564818,2.11421176,-2.80839569
-4.56528264,4.09082526,-5.26519624,0.03231094,-0.00848147,0.35715362,-0.51574498,3.18984492,-3.62384568,0.81032347,-0.61500678,0.55941006,-0.80384227,0.00000000,-0.00000000,0.08269004,-0.11119448,2.03057278,-2.92243631
-4.55927964,3.96548690,-5.46339701,0.03243283,-0.00919628,0.35573697,-0.53318590,3.00876739,-3.85317793,0.80469422,-0.63767274,0.53383249,-0.84659983,0.00000000,-0.00000000,0.08498702,-0.10695192,1.95445001,-3.03858863
-4.55327664,3.85881450,-5.66128833,0.03264780,-0.00994640,0.35634062,-0.54982017,2.83051322,-4.08314312,0.80467342,-0.65985421,0.50997793,-0.89004914,0.00000000,-0.00000000,0.08813061,-0.10298325,1.88658784,-3.15560524
-4.54727364,3.77183276,-5.85637269,0.03296889,-0.01073061,0.35901228,-0.56539788,2.65673182,-4.31082622,0.81036816,-0.68126315,0.48802636,-0.93370916,0.00000000,-0.00000000,0.09210205,-0.09933647,1.82756326,-3.27207236
-4.54127064,3.70513310,-6.04593784,0.03340575,-0.01154797,0.36374797,-0.57966494,2.48888280,-4.53312507,0.82175767,-0.70159955,0.46812063,-0.97706315,0.00000000,-0.00000000,0.09686627,-0.09604480,1.77776947,-3.38643377
-4.53526763,3.65884748,-6.22711665,0.03396411,-0.01239796,0.37048939,-0.59237002,2.32822226,-4.74680978,0.83868768,-0.72055789,0.45036266,-1.01956431,0.00000000,-0.00000000,0.10237081,-0.09312730,1.73740290,-3.49702297
-4.52926463,3.63263347,-6.39695852,0.03464517,-0.01328059,0.37912324,-0.60327196,2.17579465,-4.94859178,0.86086877,-0.73783449,0.43481016,-1.06064361,0.00000000,-0.00000000,0.10854521,-0.09059018,1.70645436,-3.60210289
-4.52326163,3.62567227,-6.55251004,0.03544529,-0.01419650,0.38948237,-0.61214727,2.03242993,-5.13520049,0.88787888,-0.75313540,0.42147415,-1.09971948,0.00000000,-0.00000000,0.11530087,-0.08842861,1.68470486,-3.69991181
-4.51725863,3.63668072,-6.69090201,0.03635577,-0.01514702,0.40134926,-0.61879740,1.89874567,-5.30346511,0.91917070,-0.76618476,0.41031747,-1.13620946,0.00000000,-0.00000000,0.12253158,-0.08662891,1.67172675,-3.78871399
-4.51125563,3.66393812,-6.80943962,0.03736283,-0.01613422,0.41446161,-0.62305544,1.77515364,-5.45039876,0.95408384,-0.77673307,0.40125442,-1.16954333,0.00000000,-0.00000000,0.13011469,-0.08517107,1.66689047,-3.86685314
-4.50525263,3.70532812,-6.90569215,0.03844777,-0.01716088,0.42852019,-0.62479213,1.66187054,-5.57328178,0.99186198,-0.78456531,0.39415183,-1.19917744,0.00000000,-0.00000000,0.13791296,-0.08403138,1.66937738,-3.93280668
-4.49924962,3.75839534,-6.97757872,0.03958740,-0.01823050,0.44319867,-0.62392074,1.55893231,-5.66974108,1.03167470,-0.78950849,0.38883143,-1.22460970,0.00000000,-0.00000000,0.14577711,-0.08318503,1.67819839,-3.98523865
-4.49324662,3.82041554,-7.02344634,0.04075462,-0.01934712,0.45815539,-0.62040072,1.46621156,-5.73782233,1.07264354,-0.79143830,0.38507383,-1.24539473,0.00000000,-0.00000000,0.15354896,-0.08260866,1.69221845,-4.02304903
-4.48724362,3.88847779,-7.04213688,0.04191919,-0.02051527,0.47304650,-0.61424003,1.38343758,-5.77605200,1.11387153,-0.79028464,0.38262400,-1.26115833,0.00000000,-0.00000000,0.16106517,-0.08228254,1.71018628,-4.04541711
-4.48124062,3.95957594,-7.03303976,0.04304868,-0.02173969,0.48754010,-0.60549589,1.31021837,-5.78348648,1.15447524,-0.78603571,0.38119809,-1.27161082,0.00000000,-0.00000000,0.16816140,-0.08219243,1.73076852,-4.05183713
-4.47523762,4.03070652,-6.99612783,0.04410948,-0.02302522,0.50133089,-0.59427414,1.24606402,-5.75974616,1.19361813,-0.77874052,0.38049156,-1.27655831,0.00000000,-0.00000000,0.17467675,-0.08233101,1.75258736,-4.04214411
-4.46923462,4.09896928,-6.93197418,0.04506799,-0.02437646,0.51415458,-0.58072705,1.19041080,-5.70503270,1.23054395,-0.76850949,0.38018828,-1.27591146,0.00000000,-0.00000000,0.18045837,-0.08269876,1.77426033,-4.01652856
-4.46323162,4.16166637,-6.84174873,0.04589175,-0.02579756,0.52580150,-0.56504978,1.14264524,-5.62012859,1.26460849,-0.75551325,0.37997038,-1.26969101,0.00000000,-0.00000000,0.18536594,-0.08330421,1.79444079,-3.97553888
-4.45722861,4.21639612,-6.72719385,0.04655058,-0.02729195,0.53612866,-0.54747559,1.10212752,-5.50637866,1.29530844,-0.73997939,0.37952840,-1.25802965,0.00000000,-0.00000000,0.18927595,-0.08416377,1.81185761,-3.92007101
-4.45122561,4.26113696,-6.59057955,0.04701763,-0.02886202,0.54506967,-0.52826994,1.06821342,-5.36565404,1.32230564,-0.72218728,0.37857138,-1.24117003,0.00000000,-0.00000000,0.19208552,-0.08530079,1.82535232,-3.85134520
-4.44522261,4.29431791,-6.43463920,0.04727035,-0.03050890,0.55264181,-0.50772376,1.04027419,-5.20029990,1.34544546,-0.70246116,0.37683646,-1.21945866,0.00000000,-0.00000000,0.19371560,-0.08674431,1.83391242,-3.77087050
-4.43921961,4.31487191,-6.26248809,0.04729124,-0.03223220,0.55894993,-0.48614604,1.01771381,-5.01306879,1.36476816,-0.68116151,0.37409772,-1.19333597,0.00000000,-0.00000000,0.19411338,-0.08852714,1.83669932,-3.68039811
-4.43321661,4.32226951,-6.07752751,0.04706845,-0.03402979,0.56418651,-0.46385606,0.99998306,-4.80704224,1.38051218,-0.65867511,0.37017356,-1.16332262,0.00000000,-0.00000000,0.19325389,-0.09068371,1.83306976,-3.58186518
-4.42721361,4.31653095,-5.88333796,0.04659611,-0.03589759,0.56862802,-0.44117546,0.98659017,-4.58554359,1.39310905,-0.63540400,0.36493270,-1.13000276,0.00000000,-0.00000000,0.19114058,-0.09324750,1.82259005,-3.47733131
-4.42121061,4.29821587,-5.68356572,0.04587447,-0.03782943,0.57262713,-0.41842039,0.97710786,-4.35204549,1.40316945,-0.61175394,0.35829829,-1.09400486,0.00000000,-0.00000000,0.18780497,-0.09624842,1.80504248,-3.36891014
-4.41520760,4.26839093,-5.48180700,0.04490982,-0.03981692,0.57660128,-0.39589403,0.97117670,-4.11007558,1.41146093,-0.58812245,0.35024998,-1.05598089,0.00000000,-0.00000000,0.18330533,-0.09971005,1.78042392,-3.25869896
-4.40920460,4.22857663,-5.28149457,0.04371410,-0.04184940,0.58101757,-0.37387963,0.96850509,-3.86312398,1.41887771,-0.56488725,0.34082407,-1.01658477,0.00000000,-0.00000000,0.17772446,-0.10364698,1.74893695,-3.14870920
-4.40320160,4.18067583,-5.08579128,0.04230444,-0.04391387,0.58637486,-0.35263432,0.96886615,-3.61455597,1.42640385,-0.54239526,0.33011158,-0.97645127,0.00000000,-0.00000000,0.17116674,-0.10806237,1.71097409,-3.04080076
-4.39719860,4.12688728,-4.89749488,0.04070240,-0.04599502,0.59318336,-0.33238373,0.97209198,-3.36753288,1.43507109,-0.52095271,0.31825444,-0.93617595,0.00000000,-0.00000000,0.16375446,-0.11294587,1.66709620,-2.93662302
-4.39119560,4.06960824,-4.71895787,0.03893320,-0.04807532,0.60194291,-0.31331779,0.97806606,-3.12494384,1.44591321,-0.50081679,0.30544003,-0.89629741,0.00000000,-0.00000000,0.15562377,-0.11827188,1.61800635,-2.83756488
-4.38519260,4.01133089,-4.55202570,0.03702478,-0.05013514,0.61312059,-0.29558745,0.98671431,-2.88935052,1.45991885,-0.48218898,0.29189435,-0.85728241,0.00000000,-0.00000000,0.14692032,-0.12399854,1.56452053,-2.74471617
-4.37918959,3.95453746,-4.39799551,0.03500685,-0.05215290,0.62712886,-0.27930273,0.99799579,-2.66294600,1.47798501,-0.46521058,0.27787413,-0.81951458,0.00000000,-0.00000000,0.13779480,-0.13006715,1.50753668,-2.65884170
-4.37318659,3.90159908,-4.25759693,0.03290994,-0.05410539,0.64430520,-0.26453186,1.01189358,-2.44752875,1.50087345,-0.44996034,0.26365822,-0.78328705,0.00000000,-0.00000000,0.12839860,-0.13640242,1.44800372,-2.58036905
-4.36718359,3.85468327,-4.13099535,0.03076450,-0.05596805,0.66489420,-0.25130166,1.02840676,-2.24449150,1.52917210,-0.43645446,0.24953875,-0.74879939,0.00000000,-0.00000000,0.11887970,-0.14291335,1.38689184,-2.50939048
-4.36118059,3.81567422,-4.01781695,0.02860007,-0.05771536,0.68903322,-0.23959898,1.04754396,-2.05482450,1.56326343,-0.42464882,0.23581225,-0.71615861,0.00000000,-0.00000000,0.10937905,-0.14949485,1.32516540,-2.44567837
-4.35517759,3.78610969,-3.91719413,0.02644451,-0.05932131,0.71674217,-0.22937330,1.06931914,-1.87913185,1.60330165,-0.41444336,0.22277123,-0.68538420,0.00000000,-0.00000000,0.10002740,-0.15603003,1.26375942,-2.38871343
-4.34917459,3.76713738,-3.82782869,0.02432347,-0.06075992,0.74791840,-0.22054015,1.09374984,-1.71765931,1.64919999,-0.40568838,0.21069642,-0.65641666,0.00000000,-0.00000000,0.09094278,-0.16239306,1.20356051,-2.33772391
-4.34317159,3.75949235,-3.74806973,0.02225988,-0.06200582,0.78233683,-0.21298544,1.12085824,-1.57033136,1.70062896,-0.39819253,0.19984988,-0.62912902,0.00000000,-0.00000000,0.08222862,-0.16845258,1.14539261,-2.29173389
-4.33716858,3.76349662,-3.67600228,0.02027363,-0.06303489,0.81965569,-0.20657044,1.15067487,-1.43679530,1.75702609,-0.39173201,0.19046929,-0.60334046,0.00000000,-0.00000000,0.07397258,-0.17407545,1.09000770,-2.24961810
-4.33116558,3.77908019,-3.60954273,0.01838142,-0.06382486,0.85942783,-0.20113727,1.18324496,-1.31646994,1.81761700,-0.38606065,0.18276337,-0.57883149,0.00000000,-0.00000000,0.06624595,-0.17913078,1.03808147,-2.21016067
-4.32516258,3.80582244,-3.54653650,0.01659667,-0.06435601,0.90111720,-0.19651470,1.21863694,-1.20859641,1.88144705,-0.38092050,0.17690856,-0.55535965,0.00000000,-0.00000000,0.05910372,-0.18349399,0.99021343,-2.17211490
-4.31915958,3.84301114,-3.48485370,0.01492964,-0.06461180,0.94411994,-0.19252410,1.25695264,-1.11228880,1.94742249,-0.37605234,0.17304702,-0.53267497,0.00000000,-0.00000000,0.05258508,-0.18705083,0.94693096,-2.13426137
-4.31315658,3.88971602,-3.42247876,0.01338749,-0.06457942,0.98778927,-0.18898542,1.29833847,-1.02658262,2.01435927,-0.37120583,0.17128573,-0.51053451,0.00000000,-0.00000000,0.04671444,-0.18970106,0.90869642,-2.09546185
-4.30715358,3.94487272,-3.35759032,0.01197461,-0.06425036,1.03146313,-0.18572282,1.34299671,-0.95047925,2.08103749,-0.36614874,0.17169673,-0.48871527,0.00000000,-0.00000000,0.04150270,-0.19136182,0.87591660,-2.05470659
-4.30115058,4.00737264,-3.28862836,0.01069283,-0.06362080,1.07449333,-0.18257004,1.39119622,-0.88298498,2.14625897,-0.36067507,0.17431833,-0.46702498,0.00000000,-0.00000000,0.03694877,-0.19197035,0.84895332,-2.01115333
-4.29514757,4.07615400,-3.21434627,0.00954178,-0.06269190,1.11627489,-0.17937516,1.44328143,-0.82314371,2.20890530,-0.35461173,0.17915706,-0.44531039,0.00000000,-0.00000000,0.03304126,-0.19148612,0.82813446,-1.96415639
-4.28914457,4.15028901,-3.13384638,0.00851915,-0.06146998,1.15627428,-0.17600465,1.49967882,-0.77006258,2.26799355,-0.34782348,0.18619037,-0.42346288,0.00000000,-0.00000000,0.02976012,-0.18989207,0.81376433,-1.91328530
-4.28314157,4.22906280,-3.04659825,0.00762109,-0.05996648,1.19405505,-0.17234676,1.56090011,-0.72293050,2.32272713,-0.34021615,0.19536969,-0.40142135,0.00000000,-0.00000000,0.02707831,-0.18719520,0.80613256,-1.85833241
-4.27713857,4.31203956,-2.95243997,0.00684244,-0.05819783,1.22929985,-0.16831388,1.62754123,-0.68102955,2.37253910,-0.33173797,0.20662385,-0.37917246,0.00000000,-0.00000000,0.02496331,-0.18342619,0.80552088,-1.79930996
-4.27113557,4.39911260,-2.85156345,0.00617705,-0.05618510,1.26182750,-0.16384415,1.70027675,-0.64373992,2.41712592,-0.32237916,0.21986258,-0.35674856,0.00000000,-0.00000000,0.02337857,-0.17863831,0.81220704,-1.73643728
-4.26513257,4.49053542,-2.74448545,0.00561800,-0.05395351,1.29160441,-0.15890206,1.77984918,-0.61053896,2.45646987,-0.31216989,0.23498002,-0.33422351,0.00000000,-0.00000000,0.02228463,-0.17290552,0.82646564,-1.67011936
-4.25912956,4.58693192,-2.63200655,0.00515782,-0.05153183,1.31874973,-0.15347823,1.86705323,-0.58099551,2.49084904,-0.30117667,0.25185805,-0.31170699,0.00000000,-0.00000000,0.02164025,-0.16631999,0.84856549,-1.60091845
-4.25312656,4.68928518,-2.51516094,0.00478863,-0.04895163,1.34353393,-0.14758832,1.96271497,-0.55476032,2.52083421,-0.28949770,0.27036929,-0.28933761,0.00000000,-0.00000000,0.02140315,-0.15898899,0.87876356,-1.52952038
-4.24712356,4.79890511,-2.39515999,0.00450234,-0.04624648,1.36637082,-0.14127126,2.06766651,-0.53155398,2.54727289,-0.27725718,0.29037984,-0.26727540,0.00000000,-0.00000000,0.02153071,-0.15103148,0.91729566,-1.45669779
-4.24112056,4.91737636,-2.27333269,0.00429072,-0.04345104,1.38780343,-0.13458685,2.18271676,-0.51115335,2.57126108,-0.26459911,0.31175142,-0.24569409,0.00000000,-0.00000000,0.02198050,-0.14257444,0.96436422,-1.38327209
-4.23511756,5.04648907,-2.15106611,0.00414551,-0.04060022,1.40848435,-0.12761289,2.30861932,-0.49337760,2.59410420,-0.25168080,0.33434320,-0.22477371,0.00000000,-0.00000000,0.02271063,-0.13374904,1.02012368,-1.31007634
-4.22911456,5.18815574,-2.02974871,0.00405848,-0.03772828,1.42915144,-0.12044192,2.44603872,-0.47807489,2.61726888,-0.23866648,0.35801299,-0.20469367,0.00000000,-0.00000000,0.02368009,-0.12468699,1.08466433,-1.23792060
-4.22311156,5.34431840,-1.91071896,0.00402153,-0.03486802,1.45060009,-0.11317788,2.59551631,-0.46511053,2.64232806,-0.22572126,0.38261811,-0.18562684,0.00000000,-0.00000000,0.02484897,-0.11551704,1.15799530,-1.16756145
-4.21710855,5.51685073,-1.79522145,0.00402672,-0.03205005,1.47365326,-0.10593268,2.75743743,-0.45435717,2.67090186,-0.21300569,0.40801577,-0.16773460,0.00000000,-0.00000000,0.02617876,-0.10636179,1.24002780,-1.09967681
-4.21110555,5.70745991,-1.68437191,0.00406637,-0.02930216,1.49913066,-0.09882279,2.93200140,-0.44568768,2.70459689,-0.20067121,0.43406323,-0.15116318,0.00000000,-0.00000000,0.02763252,-0.09733498,1.33055955,-1.03484708
-4.20510255,5.91759331,-1.57913209,0.00413310,-0.02664885,1.52781846,-0.09196618,3.11919585,-0.43897070,2.74494697,-0.18885651,0.46061767,-0.13604116,0.00000000,-0.00000000,0.02917524,-0.08853928,1.42926155,-0.97354278
-4.19909955,6.14835468,-1.48029503,0.00421990,-0.02411092,1.56044084,-0.08547947,3.31877697,-0.43406921,2.79335762,-0.17768499,0.48753609,-0.12247813,0.00000000,-0.00000000,0.03077411,-0.08006461,1.53566807,-0.91611918
-4.19309655,6.40043413,-1.38848032,0.00432025,-0.02170530,1.59763457,-0.07947546,3.53025690,-0.43084169,2.85105686,-0.16726334,0.51467516,-0.11056444,0.00000000,-0.00000000,0.03239893,-0.07198702,1.64917092,-0.86281739
-4.18709355,6.67405538,-1.30413892,0.00442813,-0.01944496,1.63992765,-0.07406111,3.75289939,-0.42914588,2.91905434,-0.15768116,0.54189139,-0.10037185,0.00000000,-0.00000000,0.03402253,-0.06436813,1.76901855,-0.81377144
-4.18109055,6.96894322,-1.22756616,0.00453819,-0.01733894,1.68772277,-0.06933596,3.98572434,-0.42884441,2.99811024,-0.14901154,0.56904149,-0.09195485,0.00000000,-0.00000000,0.03562129,-0.05725516,1.89432073,-0.76902061
-4.17508754,7.28431257,-1.15892183,0.00464577,-0.01539260,1.74128621,-0.06539089,4.22752177,-0.42981202,3.08871504,-0.14131256,0.59598314,-0.08535257,0.00000000,-0.00000000,0.03717560,-0.05068133,2.02405894,-0.72852586
-4.16908454,7.61887995,-1.09825539,0.00474699,-0.01360782,1.80074238,-0.06230746,4.47687505,-0.43194361,3.19108063,-0.13462943,0.62257623,-0.08059093,0.00000000,-0.00000000,0.03867038,-0.04466668,2.15710246,-0.69218934
-4.16308154,7.97089658,-1.04553472,0.00483886,-0.01198339,1.86607417,-0.06015746,4.73219294,-0.43516258,3.30514265,-0.12899720,0.64868449,-0.07768495,0.00000000,-0.00000000,0.04009562,-0.03921930,2.29222987,-0.65987563
-4.15707854,8.33820156,-1.00067661,0.00491926,-0.01051545,1.93712856,-0.05900290,4.99174955,-0.43942893,3.43057343,-0.12444381,0.67417755,-0.07664103,0.00000000,-0.00000000,0.04144670,-0.03433669,2.42815528,-0.63143373
-4.15107554,8.71829218,-0.96357713,0.00498705,-0.00919792,2.01362738,-0.05889620,5.25373090,-0.44474635,3.56680430,-0.12099324,0.69893325,-0.07745898,0.00000000,-0.00000000,0.04272481,-0.03000729,2.56355823,-0.60671837
-4.14507254,9.10840786,-0.93414062,0.00504204,-0.00802292,2.09518220,-0.05988064,5.51628633,-0.45116809,3.71305587,-0.11866872,0.72284014,-0.08013393,0.00000000,-0.00000000,0.04393712,-0.02621217,2.69711619,-0.58560987
-4.13906953,9.50562308,-0.91230562,0.00508500,-0.00698132,2.18131252,-0.06199096,5.77758266,-0.45880098,3.86837414,-0.11749570,0.74580002,-0.08465768,0.00000000,-0.00000000,0.04509679,-0.02292658,2.82753811,-0.56803159
-4.13306653,9.90694459,-0.89806694,0.00511759,-0.00606308,2.27146636,-0.06525413,6.03585900,-0.46780744,4.03167050,-0.11750458,0.76773017,-0.09101990,0.00000000,-0.00000000,0.04622286,-0.02012156,2.95359747,-0.55396420
-4.12706353,10.30940760,-0.89149296,0.00514233,-0.00525771,2.36504196,-0.06969008,6.28947944,-0.47840521,4.20176312,-0.11873301,0.78856532,-0.09920874,0.00000000,-0.00000000,0.04733986,-0.01776537,3.07416336,-0.54345638
-4.12106053,10.71016577,-0.89273756,0.00516247,-0.00455458,2.46140946,-0.07531267,6.53698148,-0.49086486,4.37741757,-0.12122773,0.80825897,-0.10921124,0.00000000,-0.00000000,0.04847720,-0.01582474,3.18822782,-0.53663154
-4.11505753,11.10657032,-0.90204663,0.00518189,-0.00394325,2.55993148,-0.08213046,6.77711742,-0.50550489,4.55738442,-0.12504591,0.82678393,-0.12101326,0.00000000,-0.00000000,0.04966836,-0.01426600,3.29492839,-0.53369047
-4.10905453,11.49623391,-0.91975893,0.00520492,-0.00341365,2.65998140,-0.09014771,7.00888669,-0.52268468,4.74043186,-0.13025593,0.84413209,-0.13459921,0.00000000,-0.00000000,0.05094978,-0.01305601,3.39356440,-0.53490995
-4.10305153,11.87707590,-0.94630158,0.00523620,-0.00295633,2.76095854,-0.09936513,7.23155716,-0.54279544,4.92537159,-0.13693769,0.86031324,-0.14995141,0.00000000,-0.00000000,0.05235964,-0.01216279,3.48360650,-0.54063740
-4.09704852,12.24734664,-0.98218056,0.00528047,-0.00256252,2.86229926,-0.10978080,7.44467385,-0.56624933,5.11107698,-0.14518232,0.87535296,-0.16704930,0.00000000,-0.00000000,0.05393631,-0.01155608,3.56469883,-0.55128197
-4.09104552,12.60562968,-1.02796663,0.00534235,-0.00222428,2.96348354,-0.12139085,7.64805416,-0.59346709,5.29649247,-0.15509154,0.88928969,-0.18586837,0.00000000,-0.00000000,0.05571677,-0.01120763,3.63665391,-0.56730238
-4.08504252,12.95082191,-1.08427732,0.00542617,-0.00193445,3.06403681,-0.13419023,7.84176931,-0.62486444,5.48063419,-0.16677645,0.90217112,-0.20637896,0.00000000,-0.00000000,0.05773486,-0.01109138,3.69944067,-0.58919200
-4.07903952,13.28209318,-1.15175550,0.00553578,-0.00168672,3.16352675,-0.14817319,8.02611227,-0.66083766,5.66258217,-0.18035603,0.91405003,-0.22854484,0.00000000,-0.00000000,0.06001955,-0.01118343,3.75316648,-0.61746163
-4.07303652,13.59882811,-1.23104544,0.00567429,-0.00147555,3.26155566,-0.16333382,8.20155342,-0.70174859,5.84146488,-0.19595522,0.92497994,-0.25232165,0.00000000,-0.00000000,0.06259318,-0.01146194,3.79805424,-0.65262062
