energy_ev,total_up,total_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down,Zn_p_up,Zn_p_down,Zn_d_up,Zn_d_down
0.61530765,1.81324776,-3.65029521,0.39940419,-0.37838467,0.45607665,-2.71132393,0.02636830,-0.03597385,0.33673393,-0.07807731,0.00347493,-0.03769595,0.59646344,-0.34121450,0.43902023,-0.56689307,0.00209004,-0.00219712
0.62131066,1.84018013,-3.53129312,0.40433616,-0.36586771,0.45793413,-2.61505841,0.02507760,-0.03514279,0.34146579,-0.07550206,0.00343758,-0.03589753,0.60790383,-0.33293140,0.45226407,-0.55142054,0.00218482,-0.00215842
0.62731366,1.86416588,-3.41095464,0.40890334,-0.35233825,0.45866386,-2.52013764,0.02381805,-0.03423563,0.34579123,-0.07287575,0.00341896,-0.03403417,0.61781319,-0.32447869,0.46521444,-0.53415218,0.00228149,-0.00211173
0.63331666,1.88517729,-3.29039104,0.41311573,-0.33794665,0.45822597,-2.42730581,0.02259251,-0.03326166,0.34968720,-0.07024641,0.00341804,-0.03211752,0.62616038,-0.31600879,0.47785243,-0.51530957,0.00238018,-0.00205765
0.63931966,1.90326722,-3.17081287,0.41699953,-0.32286484,0.45661301,-2.33734089,0.02140283,-0.03223191,0.35315078,-0.06766495,0.00343369,-0.03016178,0.63294280,-0.30768152,0.49016736,-0.49515469,0.00248098,-0.00199696
0.64532266,1.91855508,-3.05349606,0.42059272,-0.30728129,0.45384832,-2.25103473,0.02024999,-0.03115876,0.35619626,-0.06518357,0.00346462,-0.02818309,0.63818396,-0.29965927,0.50215276,-0.47398272,0.00258389,-0.00193062
0.65132566,1.93120859,-2.93974363,0.42393989,-0.29139562,0.44998308,-2.16917055,0.01913424,-0.03005552,0.35885108,-0.06285401,0.00350935,-0.02619894,0.64192971,-0.29210189,0.51380166,-0.45211364,0.00268882,-0.00185974
0.65732866,1.94142263,-2.83084498,0.42708632,-0.27541284,0.44509217,-2.09249900,0.01805528,-0.02893599,0.36115098,-0.06072589,0.00356625,-0.02422755,0.64424342,-0.28516139,0.52510140,-0.42988340,0.00279553,-0.00178553
0.66333167,1.94939629,-2.72803450,0.43007191,-0.25953766,0.43926903,-2.02171396,0.01701246,-0.02781395,0.36313472,-0.05884503,0.00363349,-0.02228721,0.64520033,-0.27897679,0.53602841,-0.40763467,0.00290361,-0.00170927
0.66933467,1.95530959,-2.63245171,0.43292521,-0.24396894,0.43261983,-1.95742943,0.01600492,-0.02670277,0.36483853,-0.05725196,0.00370908,-0.02039576,0.64488146,-0.27366932,0.54654326,-0.38570790,0.00301244,-0.00163228
0.67533767,1.95930137,-2.54510458,0.43565805,-0.22889457,0.42525740,-1.90015841,0.01503176,-0.02561498,0.36629093,-0.05598055,0.00379083,-0.01857004,0.64336740,-0.26933809,0.55658634,-0.36443276,0.00312119,-0.00155586
0.68134067,1.96144989,-2.46683794,0.43826097,-0.21448699,0.41729510,-1.85029514,0.01409213,-0.02456186,0.36750791,-0.05505686,0.00387641,-0.01682545,0.64073236,-0.26605661,0.56607464,-0.34412049,0.00322880,-0.00148128
0.68734367,1.96175747,-2.39830805,0.44070005,-0.20089944,0.40884109,-1.80810134,0.01318536,-0.02355320,0.36848919,-0.05449823,0.00396336,-0.01517566,0.63703897,-0.26387015,0.57489985,-0.32505731,0.00333398,-0.00140972
0.69334667,1.96014027,-2.33996482,0.44291510,-0.18826297,0.39999329,-1.77369727,0.01231098,-0.02259700,0.36921552,-0.05431274,0.00404908,-0.01363235,0.63233407,-0.26279421,0.58292816,-0.30749902,0.00343521,-0.00134227
0.69934967,1.95642415,-2.29204202,0.44481958,-0.17668442,0.39083530,-1.74705801,0.01146878,-0.02169936,0.36964729,-0.05449882,0.00413094,-0.01220505,0.62664587,-0.26281408,0.59000177,-0.29166705,0.00353081,-0.00127990
0.70535268,1.95034707,-2.25455599,0.44630232,-0.16624525,0.38143346,-1.72801524,0.01065878,-0.02086435,0.36972475,-0.05504537,0.00420627,-0.01090114,0.61998267,-0.26388569,0.59594232,-0.27774580,0.00361894,-0.00122343
0.71135568,1.94156793,-2.22731271,0.44723085,-0.15700125,0.37183520,-1.71626433,0.00988122,-0.02009406,0.36936952,-0.05593206,0.00427245,-0.00972583,0.61233323,-0.26593752,0.60055609,-0.26588147,0.00369767,-0.00117355
0.71735868,1.92968181,-2.20992271,0.44745640,-0.14898310,0.36206883,-1.71137656,0.00913649,-0.01938866,0.36848770,-0.05713003,0.00432697,-0.00868231,0.60366885,-0.26887380,0.60364079,-0.25618200,0.00376503,-0.00113078
0.72336168,1.91424048,-2.20182300,0.44682013,-0.14219750,0.35214449,-1.71281576,0.00842510,-0.01874657,0.36697409,-0.05860287,0.00436747,-0.00777188,0.59394697,-0.27257854,0.60499371,-0.24871827,0.00381911,-0.00109553
0.72936468,1.89477733,-2.20230476,0.44516048,-0.13662912,0.34205647,-1.71995875,0.00774758,-0.01816473,0.36471752,-0.06030790,0.00439184,-0.00699415,0.58311616,-0.27692061,0.60442070,-0.24352611,0.00385810,-0.00106803
0.73536768,1.87083522,-2.21054553,0.44232102,-0.13224286,0.33178641,-1.73211846,0.00710442,-0.01763883,0.36160682,-0.06219762,0.00439827,-0.00634727,0.57112215,-0.28175932,0.60174568,-0.24060915,0.00388036,-0.00104841
0.74137069,1.84199560,-2.22564415,0.43815851,-0.12898648,0.32130734,-1.74856872,0.00649603,-0.01716375,0.35753722,-0.06422144,0.00438534,-0.00582813,0.55791448,-0.28695051,0.59682006,-0.23994207,0.00388452,-0.00103668
0.74737369,1.80790725,-2.24665681,0.43255071,-0.12679355,0.31058823,-1.76856954,0.00592267,-0.01673386,0.35241670,-0.06632742,0.00435203,-0.00543262,0.54345341,-0.29235274,0.58953154,-0.24147424,0.00386953,-0.00103275
0.75337669,1.76831295,-2.27263261,0.42540342,-0.12558633,0.29959871,-1.79139177,0.00538441,-0.01634347,0.34617202,-0.06846418,0.00429777,-0.00515580,0.52771669,-0.29783345,0.57981191,-0.24513341,0.00383471,-0.00103642
0.75937969,1.72307266,-2.30264697,0.41665652,-0.12527875,0.28831368,-1.81633996,0.00488109,-0.01598720,0.33875398,-0.07058270,0.00422254,-0.00499210,0.51070560,-0.30327461,0.56764321,-0.25082937,0.00377980,-0.00104746
0.76538269,1.67218164,-2.33583148,0.40628845,-0.12577918,0.27671759,-1.84277252,0.00441238,-0.01566038,0.33014177,-0.07263811,0.00412677,-0.00493547,0.49245008,-0.30857786,0.55306218,-0.25845736,0.00370496,-0.00106556
0.77138569,1.61578290,-2.37139909,0.39431918,-0.12699303,0.26480806,-1.87011829,0.00397768,-0.01535939,0.32034604,-0.07459126,0.00401145,-0.00497953,0.47301261,-0.31366869,0.53616242,-0.26790123,0.00361083,-0.00109036
0.77738869,1.55417301,-2.40866384,0.38081128,-0.12882507,0.25259868,-1.89788911,0.00357625,-0.01508195,0.30941063,-0.07641011,0.00387806,-0.00511762,0.45249046,-0.31849963,0.51709447,-0.27903626,0.00349846,-0.00112146
0.78339170,1.48780133,-2.44705448,0.36586923,-0.13118146,0.24012098,-1.92568788,0.00320715,-0.01482736,0.29741290,-0.07807080,0.00372852,-0.00534295,0.43101648,-0.32305218,0.49606355,-0.29173156,0.00336932,-0.00115847
0.78939470,1.41726269,-2.48612195,0.34963698,-0.13397144,0.22742525,-1.95321213,0.00286935,-0.01459666,0.28446260,-0.07955845,0.00356518,-0.00564857,0.40875815,-0.32733752,0.47332532,-0.30585219,0.00322527,-0.00120095
0.79539770,1.34328417,-2.52554093,0.33229388,-0.13710875,0.21458053,-1.98025332,0.00256170,-0.01439269,0.27069946,-0.08086750,0.00339078,-0.00602748,0.38591523,-0.33139587,0.44917974,-0.32126095,0.00306847,-0.00124844
0.80140070,1.26670684,-2.56510585,0.31404938,-0.14051270,0.20167355,-2.00669218,0.00228307,-0.01422008,0.25628971,-0.08200175,0.00320832,-0.00647260,0.36271600,-0.33529462,0.42396346,-0.33781992,0.00290137,-0.00130051
0.80740370,1.18846354,-2.60472222,0.29513661,-0.14410908,0.18880691,-2.03249076,0.00203229,-0.01408517,0.24142156,-0.08297400,0.00302103,-0.00697685,0.33941244,-0.33912523,0.39804112,-0.35539193,0.00272657,-0.00135670
0.81340670,1.10955409,-2.64439419,0.27580540,-0.14783070,0.17609663,-2.05768185,0.00180831,-0.01399577,0.22630019,-0.08380525,0.00283229,-0.00753315,0.31627468,-0.34299918,0.37179604,-0.37384187,0.00254682,-0.00141654
0.81940970,1.03101909,-2.68420938,0.25631497,-0.15161794,0.16366919,-2.08235668,0.00161014,-0.01396100,0.21114225,-0.08452362,0.00264552,-0.00813443,0.29358490,-0.34704298,0.34562069,-0.39303811,0.00236489,-0.00147961
0.82541271,0.95391386,-2.72432205,0.23692667,-0.15541906,0.15165823,-2.10665157,0.00143695,-0.01399088,0.19617037,-0.08516298,0.00246417,-0.00877373,0.27163124,-0.35139266,0.31990741,-0.41285387,0.00218354,-0.00154547
0.83141571,0.87928345,-2.76493570,0.21789717,-0.15919042,0.14020126,-2.13073436,0.00128811,-0.01409600,0.18160775,-0.08576131,0.00229156,-0.00944422,0.25070172,-0.35618777,0.29503979,-0.43316879,0.00200541,-0.00161371
0.83741871,0.80813996,-2.80628588,0.19947227,-0.16289672,0.12943635,-2.15479138,0.00116315,-0.01428714,0.16767322,-0.08635890,0.00213090,-0.01013924,0.23107867,-0.36156537,0.27138482,-0.45387053,0.00183303,-0.00168395
0.84342171,0.74144270,-2.84862419,0.18188171,-0.16651109,0.11949901,-2.17901535,0.00106186,-0.01457484,0.15457683,-0.08699643,0.00198517,-0.01085245,0.21303369,-0.36765406,0.24928635,-0.47485647,0.00166872,-0.00175586
0.84942471,0.68008188,-2.89220373,0.16533490,-0.17001524,0.11051947,-2.20359462,0.00098427,-0.01496901,0.14251614,-0.08771314,0.00185710,-0.01157782,0.19682335,-0.37456834,0.22905962,-0.49603546,0.00151457,-0.00182913
0.85542771,0.62486591,-2.93726652,0.15001789,-0.17339951,0.10262024,-2.22870413,0.00093063,-0.01547854,0.13167327,-0.08854491,0.00174912,-0.01230979,0.18268558,-0.38240362,0.21098715,-0.51732946,0.00137243,-0.00190354
0.86143072,0.57651233,-2.98403304,0.13609141,-0.17666286,0.09591416,-2.25449790,0.00090145,-0.01611096,0.12221274,-0.08952267,0.00166333,-0.01304332,0.17083680,-0.39123190,0.19531581,-0.53867510,0.00124389,-0.00197891
0.86743372,0.53564201,-3.03269362,0.12369003,-0.17981275,0.09050283,-2.28110316,0.00089749,-0.01687221,0.11427999,-0.09067086,0.00160146,-0.01377398,0.16146973,-0.40109825,0.18225495,-0.56002487,0.00113026,-0.00205514
0.87343672,0.50277622,-3.08340171,0.11292220,-0.18286495,0.08647538,-2.30861587,0.00091971,-0.01776635,0.10800057,-0.09200630,0.00156487,-0.01449801,0.15475154,-0.41201841,0.17197544,-0.58134806,0.00103260,-0.00213221
0.87943972,0.47833587,-3.13626860,0.10387121,-0.18584310,0.08390771,-2.33709743,0.00096926,-0.01879547,0.10347994,-0.09353734,0.00155449,-0.01521241,0.15082250,-0.42397719,0.16460936,-0.60263112,0.00095172,-0.00221018
0.88544272,0.46264247,-3.19135926,0.09659669,-0.18877812,0.08286176,-2.36657221,0.00104746,-0.01995963,0.10080357,-0.09526336,0.00157085,-0.01591495,0.14979470,-0.43692807,0.16025019,-0.62387748,0.00088820,-0.00228919
0.89144572,0.45591982,-3.24868898,0.09113658,-0.19170742,0.08338519,-2.39702586,0.00115572,-0.02125687,0.10003738,-0.09717474,0.00161405,-0.01660424,0.15175077,-0.45079364,0.15895316,-0.64510665,0.00084237,-0.00236943
0.89744872,0.45829614,-3.30822054,0.08750934,-0.19467377,0.08551107,-2.42840396,0.00129551,-0.02268329,0.10122837,-0.09925310,0.00168371,-0.01727970,0.15674260,-0.46546703,0.16073583,-0.66635271,0.00081440,-0.00245118
0.90345173,0.46980597,-3.36986161,0.08571621,-0.19772405,0.08925757,-2.46061113,0.00146827,-0.02423322,0.10440516,-0.10147208,0.00177903,-0.01794155,0.16478973,-0.48081415,0.16557842,-0.68766199,0.00080425,-0.00253476
0.90945473,0.49039155,-3.43346246,0.08574343,-0.20090769,0.09462783,-2.49351033,0.00167537,-0.02589944,0.10957865,-0.10379829,0.00189874,-0.01859084,0.17587758,-0.49667660,0.17342417,-0.70909005,0.00081170,-0.00262051
0.91545773,0.51990348,-3.49881387,0.08756420,-0.20427488,0.10160965,-2.52692263,0.00191801,-0.02767340,0.11674237,-0.10619276,0.00204112,-0.01922931,0.18995555,-0.51287530,0.18417957,-0.73069808,0.00083639,-0.00270881
0.92146073,0.55810067,-3.56564534,0.09114034,-0.20787472,0.11017530,-2.56062741,0.00219711,-0.02954552,0.12587281,-0.10861247,0.00220398,-0.01985939,0.20693496,-0.52921441,0.19771442,-0.75254862,0.00087778,-0.00279998
0.92746373,0.60464972,-3.63362404,0.09642362,-0.21175315,0.12028122,-2.59436329,0.00251330,-0.03150542,0.13692950,-0.11101217,0.00238471,-0.02048407,0.22668705,-0.54548569,0.21386205,-0.77470100,0.00093520,-0.00289434
0.93346673,0.65912403,-3.70235449,0.10335665,-0.21595089,0.13186781,-2.62782995,0.00286676,-0.03354223,0.14985497,-0.11334623,0.00258030,-0.02110684,0.24904133,-0.56147309,0.23241975,-0.79720631,0.00100780,-0.00299214
0.93946973,0.72100310,-3.77137963,0.11187340,-0.22050146,0.14485928,-2.66069104,0.00325719,-0.03564480,0.16457455,-0.11557052,0.00278732,-0.02173153,0.27378433,-0.57695731,0.25314949,-0.82010244,0.00109462,-0.00309352
0.94547274,0.78967239,-3.84018322,0.12189942,-0.22542922,0.15916359,-2.69257846,0.00368376,-0.03780186,0.18099610,-0.11764428,0.00300207,-0.02236220,0.30065915,-0.59172050,0.27577935,-0.84340907,0.00119450,-0.00319852
0.95147574,0.86442441,-3.90819422,0.13335164,-0.23074768,0.17467255,-2.72309803,0.00414502,-0.04000219,0.19900982,-0.11953171,0.00322052,-0.02300300,0.32936592,-0.60555072,0.30000562,-0.86712297,0.00130615,-0.00330703
0.95747874,0.94446131,-3.97479303,0.14613801,-0.23645801,0.19126216,-2.75183659,0.00463890,-0.04223466,0.21848793,-0.12120349,0.00343850,-0.02365800,0.35956352,-0.61824632,0.32549587,-0.89121383,0.00142814,-0.00341879
0.96348174,1.02889960,-4.03931989,0.16015696,-0.24254796,0.20879314,-2.77837060,0.00516269,-0.04448825,0.23928464,-0.12263788,0.00365168,-0.02433105,0.39087256,-0.62962005,0.35189298,-0.91562067,0.00155887,-0.00353337
0.96948474,1.11677712,-4.10108532,0.17529668,-0.24899109,0.22711172,-2.80227587,0.00571307,-0.04675196,0.26123619,-0.12382160,0.00385576,-0.02502565,0.42287984,-0.63950280,0.37882028,-0.94024916,0.00169661,-0.00365018
0.97548774,1.20706252,-4.15938249,0.19143452,-0.25574647,0.24605076,-2.82313831,0.00628611,-0.04901475,0.28416114,-0.12475025,0.00404648,-0.02574474,0.45514426,-0.64774712,0.40588761,-0.96496993,0.00183951,-0.00376843
0.98149075,1.29866729,-4.21350126,0.20843635,-0.26275883,0.26543107,-2.84056524,0.00687738,-0.05126533,0.30786091,-0.12542851,0.00421981,-0.02649066,0.48720412,-0.65423017,0.43269831,-0.98961800,0.00198564,-0.00388717
0.98749375,1.39046010,-4.26274357,0.22615604,-0.26995919,0.28506300,-2.85419689,0.00748199,-0.05349200,0.33212068,-0.12586987,0.00437200,-0.02726496,0.51858571,-0.65885640,0.45885699,-1.01399344,0.00213295,-0.00400530
0.99349675,1.48128329,-4.30643956,0.24443526,-0.27726593,0.30474830,-2.86371761,0.00809470,-0.05568246,0.35671051,-0.12609610,0.00449969,-0.02806838,0.54881284,-0.66155962,0.48397758,-1.03786337,0.00227940,-0.00412159
0.99949975,1.56997095,-4.34396424,0.26310342,-0.28458631,0.32428213,-2.86886630,0.00871003,-0.05782361,0.38138690,-0.12613649,0.00460004,-0.02890078,0.57741714,-0.66230456,0.50769170,-1.06096519,0.00242289,-0.00423470
1.00550275,1.65536818,-4.37475382,0.28197804,-0.29181845,0.34345530,-2.86944562,0.00932236,-0.05990142,0.40589471,-0.12602687,0.00467077,-0.02976122,0.60394865,-0.66108788,0.52965669,-1.08301117,0.00256140,-0.00434320
1.01150575,1.73635085,-4.39832143,0.30086548,-0.29885361,0.36205661,-2.86532962,0.00992607,-0.06190086,0.42996941,-0.12580852,0.00471022,-0.03064798,0.62798642,-0.65793852,0.54956322,-1.10369419,0.00269295,-0.00444564
1.01750875,1.81184527,-4.41427164,0.31956209,-0.30557881,0.37987531,-2.85646942,0.01051562,-0.06380585,0.45333975,-0.12552699,0.00471744,-0.03155875,0.64914856,-0.65291739,0.56714187,-1.12269465,0.00281568,-0.00454056
1.02351176,1.88084713,-4.42231330,0.33785585,-0.31187971,0.39670371,-2.84289681,0.01108570,-0.06559937,0.47573087,-0.12523106,0.00469217,-0.03249085,0.66710145,-0.64611638,0.58216868,-1.13968827,0.00292787,-0.00462657
1.02951476,1.94243909,-4.42227039,0.35552852,-0.31764360,0.41233978,-2.82472554,0.01163123,-0.06726366,0.49686773,-0.12497164,0.00463487,-0.03344146,0.68156763,-0.63765666,0.59446910,-1.15435462,0.00302799,-0.00470234
1.03551776,1.99580657,-4.41409044,0.37235828,-0.32276250,0.42658989,-2.80215047,0.01214752,-0.06878049,0.51647898,-0.12480091,0.00454667,-0.03440803,0.69233221,-0.62768626,0.60392044,-1.16638621,0.00311474,-0.00476670
1.04152076,2.04025123,-4.39785051,0.38812289,-0.32713626,0.43927158,-2.77544456,0.01263023,-0.07013160,0.53430120,-0.12477157,0.00442934,-0.03538858,0.69924728,-0.61637695,0.61045258,-1.17549780,0.00318702,-0.00481862
1.04752376,2.07520197,-4.37376030,0.40260329,-0.33067548,0.45021630,-2.74495397,0.01307546,-0.07129921,0.55008336,-0.12493625,0.00428523,-0.03638220,0.70223451,-0.60392061,0.61404696,-1.18143558,0.00324401,-0.00485731
1.05352676,2.10022309,-4.34216246,0.41558764,-0.33330430,0.45927225,-2.71109144,0.01347972,-0.07226659,0.56359163,-0.12534711,0.00411717,-0.03738937,0.70128548,-0.59052488,0.61473398,-1.18398606,0.00328514,-0.00488219
1.05952976,2.11501960,-4.30352999,0.42687558,-0.33496284,0.46630715,-2.67432835,0.01383990,-0.07301876,0.57461426,-0.12605547,0.00392839,-0.03841238,0.69646018,-0.57640856,0.61258906,-1.18298420,0.00331010,-0.00489295
1.06553277,2.11943981,-4.25846065,0.43628287,-0.33560928,0.47121088,-2.63518567,0.01415328,-0.07354314,0.58296648,-0.12711157,0.00372241,-0.03945568,0.68788340,-0.56179652,0.60772739,-1.17832058,0.00331885,-0.00488956
1.07153577,2.11347506,-4.20766855,0.44364586,-0.33522139,0.47389808,-2.59422407,0.01441750,-0.07383029,0.58849525,-0.12856423,0.00350291,-0.04052604,0.67573960,-0.54691461,0.60029796,-1.16994717,0.00331157,-0.00487228
1.07753877,2.09725703,-4.15197261,0.44882605,-0.33379756,0.47431043,-2.55203349,0.01463050,-0.07387452,0.59108377,-0.13046050,0.00327367,-0.04163275,0.66026617,-0.53198441,0.59047706,-1.15788157,0.00328867,-0.00484164
1.08354177,2.07105261,-4.09228231,0.45171425,-0.33135722,0.47241868,-2.50922227,0.01479051,-0.07367447,0.59065540,-0.13284509,0.00303842,-0.04278753,0.64174568,-0.51721827,0.57846157,-1.14220934,0.00325077,-0.00479845
1.08954477,2.03525680,-4.02958046,0.45223429,-0.32794052,0.46822423,-2.46640598,0.01489604,-0.07323356,0.58717696,-0.13575962,0.00280077,-0.04400434,0.62049735,-0.50281452,0.56446250,-1.12308432,0.00319867,-0.00474377
1.09554777,1.99038366,-3.96490326,0.45034612,-0.32360736,0.46176024,-2.42419606,0.01494589,-0.07256033,0.58066110,-0.13924156,0.00256410,-0.04529903,0.59686810,-0.48895320,0.54869898,-1.10072681,0.00313331,-0.00467889
1.10155078,1.93705579,-3.89931785,0.44604802,-0.31843579,0.45309206,-2.38318816,0.01493916,-0.07166847,0.57116769,-0.14332297,0.00233152,-0.04668873,0.57122354,-0.47579235,0.53139304,-1.07541956,0.00305576,-0.00460527
1.10755378,1.87599245,-3.83389745,0.43937790,-0.31251964,0.44231705,-2.34395040,0.01487528,-0.07057680,0.55880399,-0.14802889,0.00210581,-0.04819116,0.54393928,-0.46346491,0.51276523,-1.04750154,0.00296718,-0.00452454
1.11355678,1.80799658,-3.76969461,0.43041351,-0.30596567,0.42956359,-2.30701126,0.01475410,-0.06930894,0.54372359,-0.15337564,0.00188938,-0.04982372,0.51539275,-0.45207641,0.49303136,-1.01735975,0.00286882,-0.00443841
1.11955978,1.73394106,-3.70771317,0.41927155,-0.29889012,0.41498930,-2.27284750,0.01457591,-0.06789274,0.52612405,-0.15936887,0.00168424,-0.05160248,0.48595586,-0.44170335,0.47240033,-0.98541923,0.00276195,-0.00434864
1.12556278,1.65475434,-3.64887938,0.40610556,-0.29141501,0.39877856,-2.24187198,0.01434159,-0.06635960,0.50624327,-0.16600171,0.00149203,-0.05354112,0.45598856,-0.43239243,0.45107287,-0.95213156,0.00264793,-0.00425698
1.13156578,1.57140580,-3.59401336,0.39110284,-0.28366407,0.38113920,-2.21442169,0.01405262,-0.06474350,0.48435472,-0.17325297,0.00131402,-0.05564977,0.42583359,-0.42416046,0.42924143,-0.91796228,0.00252808,-0.00416510
1.13756878,1.48489100,-3.54380171,0.37448028,-0.27575867,0.36229861,-2.19074637,0.01371124,-0.06307992,0.46076155,-0.18108565,0.00115114,-0.05793402,0.39581230,-0.41699512,0.40709074,-0.88337768,0.00240378,-0.00407455
1.14357179,1.39621730,-3.49877253,0.35647936,-0.26781392,0.34249929,-2.17099814,0.01332046,-0.06140467,0.43579002,-0.18944589,0.00100401,-0.06039392,0.36622170,-0.41085625,0.38479906,-0.84883153,0.00227639,-0.00398674
1.14957479,1.30638988,-3.45927400,0.33736056,-0.25993497,0.32199406,-2.15522254,0.01288414,-0.05975263,0.40978223,-0.19826250,0.00087303,-0.06302318,0.33733263,-0.40567790,0.36253993,-0.81475213,0.00214726,-0.00390281
1.15557779,1.21639884,-3.42545795,0.31739727,-0.25221380,0.30104100,-2.14335185,0.01240706,-0.05815650,0.38308869,-0.20744718,0.00075840,-0.06580862,0.30938900,-0.40137081,0.34048417,-0.78153044,0.00201776,-0.00382370
1.16158079,1.12720732,-3.39726929,0.29686954,-0.24472671,0.27989849,-2.13520106,0.01189488,-0.05664564,0.35606081,-0.21689556,0.00066021,-0.06872988,0.28260802,-0.39782552,0.31880195,-0.74950957,0.00188923,-0.00375005
1.16758379,1.03974127,-3.37444267,0.27605796,-0.23753252,0.25882036,-2.13046730,0.01135416,-0.05524499,0.32904378,-0.22648909,0.00057850,-0.07175947,0.25718133,-0.39491574,0.29766489,-0.71897626,0.00176303,-0.00368219
1.17358679,0.95488091,-3.35650686,0.25523772,-0.23067163,0.23805142,-2.12873311,0.01079230,-0.05397418,0.30236997,-0.23609782,0.00051331,-0.07486307,0.23327683,-0.39250221,0.27724796,-0.69015460,0.00164051,-0.00362020
1.17958979,0.87345422,-3.34279749,0.23467337,-0.22416600,0.21782360,-2.12947403,0.01021748,-0.05284687,0.27635326,-0.24558388,0.00046479,-0.07800031,0.21104108,-0.39043677,0.25773107,-0.66320232,0.00152300,-0.00356382
1.18559280,0.79623254,-3.33247810,0.21461414,-0.21802012,0.19835267,-2.13207071,0.00963857,-0.05187033,0.25128428,-0.25480574,0.00043323,-0.08112579,0.19060225,-0.38856663,0.23930041,-0.63820979,0.00141187,-0.00351256
1.19159580,0.72392825,-3.32456919,0.19529018,-0.21222280,0.17983576,-2.13582546,0.00906501,-0.05104535,0.22742690,-0.26362297,0.00041913,-0.08419040,0.17207326,-0.38673877,0.22214942,-0.61520166,0.00130849,-0.00346569
1.19759880,0.65719463,-3.31798429,0.17690982,-0.20674979,0.16244973,-2.13998287,0.00850669,-0.05036633,0.20501591,-0.27190124,0.00042325,-0.08714291,0.15555514,-0.38480442,0.20647931,-0.59414118,0.00121422,-0.00342228
1.20360180,0.59662746,-3.31157197,0.15965763,-0.20156710,0.14635028,-2.14375411,0.00797379,-0.04982177,0.18425585,-0.27951746,0.00044665,-0.08993169,0.14114033,-0.38262340,0.19249919,-0.57493675,0.00113048,-0.00338127
1.20960480,0.54276828,-3.30416176,0.14369359,-0.19663472,0.13167188,-2.14634380,0.00747667,-0.04939497,0.16532103,-0.28636466,0.00049074,-0.09250663,0.12891585,-0.38006831,0.18042586,-0.55745051,0.00105868,-0.00334152
1.21560780,0.49610860,-3.29461234,0.12915310,-0.19191081,0.11852838,-2.14697857,0.00702566,-0.04906491,0.14835655,-0.29235642,0.00055729,-0.09482091,0.11896607,-0.37702840,0.17048296,-0.54150837,0.00100025,-0.00330187
1.22161081,0.45709485,-3.28185931,0.11614769,-0.18735578,0.10701406,-2.14493588,0.00663100,-0.04880734,0.13348008,-0.29743054,0.00064845,-0.09683277,0.11137509,-0.37341306,0.16289979,-0.52691101,0.00095665,-0.00326119
1.22761381,0.42613316,-3.26496060,0.10476642,-0.18293638,0.09720521,-2.13957183,0.00630257,-0.04859605,0.12078425,-0.30155181,0.00076674,-0.09850714,0.10622834,-0.36915463,0.15790944,-0.51344528,0.00092935,-0.00321847
1.23361681,0.40359356,-3.24313686,0.09507770,-0.17862934,0.08916182,-2.13034652,0.00604986,-0.04840404,0.11033931,-0.30471355,0.00091506,-0.09981690,0.10361351,-0.36421062,0.15574632,-0.50089538,0.00091983,-0.00317284
1.23961981,0.38981286,-3.21580499,0.08713128,-0.17442448,0.08292929,-2.11684551,0.00588175,-0.04820485,0.10219598,-0.30693799,0.00109661,-0.10074389,0.10362044,-0.35856507,0.15664306,-0.48905332,0.00092955,-0.00312363
1.24562281,0.38509557,-3.18260278,0.08096038,-0.17032708,0.07854007,-2.09879637,0.00580637,-0.04797365,0.09638796,-0.30827529,0.00131490,-0.10127948,0.10634009,-0.35222899,0.16082645,-0.47772809,0.00095994,-0.00307044
1.25162581,0.38971253,-3.14340349,0.07658363,-0.16635933,0.07601488,-2.07607925,0.00583096,-0.04768836,0.09293418,-0.30880129,0.00157362,-0.10142479,0.11186230,-0.34523994,0.16851278,-0.46675323,0.00101240,-0.00301309
1.25762881,0.40389671,-3.09831942,0.07400674,-0.16256091,0.07536357,-2.04873079,0.00596171,-0.04733043,0.09184035,-0.30861404,0.00187664,-0.10119043,0.12027255,-0.33766046,0.17990212,-0.45599238,0.00108821,-0.00295171
1.26363182,0.42783605,-3.04769428,0.07322378,-0.15898843,0.07658537,-2.01694119,0.00620358,-0.04688555,0.09309986,-0.30782930,0.00222782,-0.10059584,0.13164749,-0.32957573,0.19517186,-0.44534276,0.00118857,-0.00288669
1.26963482,0.46166330,-2.99208475,0.07421788,-0.15571392,0.07966858,-1.98104440,0.00656015,-0.04634399,0.09669382,-0.30657525,0.00263097,-0.09966823,0.14604955,-0.32109018,0.21446957,-0.43473638,0.00131447,-0.00281867
1.27563782,0.50544323,-2.93223213,0.07696150,-0.15282237,0.08458970,-1.94150196,0.00703347,-0.04570077,0.10259031,-0.30498658,0.00308969,-0.09844130,0.16352062,-0.31232337,0.23790509,-0.42413922,0.00146670,-0.00274856
1.28164082,0.55915737,-2.86902562,0.08141606,-0.15040833,0.09131189,-1.89888126,0.00762383,-0.04495555,0.11074289,-0.30319833,0.00360723,-0.09695355,0.18407515,-0.30340530,0.26554240,-0.41354845,0.00164579,-0.00267741
