energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
-3.47273637,6.63308686,0.00961335,0.33954806,0.41798693,1.18180139,0.95829387,4.52017289,0.02392768,0.81162169
-3.46673337,6.66351329,0.00932059,0.33567073,0.42679069,1.17031359,0.95094160,4.56371317,0.02387655,0.81031211
-3.46073037,6.69164430,0.00902799,0.33097190,0.43527362,1.15881737,0.94114626,4.60737039,0.02376564,0.80784540
-3.45472736,6.71821825,0.00874020,0.32548027,0.44337661,1.14757865,0.92895901,4.65164174,0.02359637,0.80427346
-3.44872436,6.74394891,0.00846168,0.31923172,0.45104756,1.13683216,0.91446839,4.69700012,0.02337144,0.79965450
-3.44272136,6.76952875,0.00819668,0.31227012,0.45824380,1.12678055,0.89780408,4.74389351,0.02309482,0.79405490
-3.43671836,6.79563207,0.00794923,0.30464794,0.46493394,1.11759466,0.87913940,4.79274410,0.02277173,0.78755099
-3.43071536,6.82291634,0.00772309,0.29642660,0.47109900,1.10941464,0.85869199,4.84394605,0.02240855,0.78023050
-3.42471236,6.85202022,0.00752178,0.28767652,0.47673281,1.10235163,0.83672260,4.89786106,0.02201274,0.77219328
-3.41870935,6.88355704,0.00734854,0.27847668,0.48184149,1.09648958,0.81353162,4.95481096,0.02159261,0.76355138
-3.41270635,6.91810309,0.00720632,0.26891386,0.48644203,1.09188711,0.78945362,5.01506713,0.02115718,0.75442816
-3.40670335,6.95618028,0.00709777,0.25908135,0.49056014,1.08857906,0.76484981,5.07883642,0.02071586,0.74495642
-3.40070035,6.99823365,0.00702523,0.24907732,0.49422733,1.08657755,0.74009870,5.14624419,0.02027820,0.73527567
-3.39469735,7.04460458,0.00699066,0.23900283,0.49747752,1.08587268,0.71558546,5.21731492,0.01985361,0.72552856
-3.38869435,7.09550110,0.00699565,0.22895959,0.50034336,1.08643256,0.69169033,5.29195165,0.01945104,0.71585656
-3.38269135,7.15096715,0.00704134,0.21904756,0.50285251,1.08820317,0.66877670,5.36991542,0.01907869,0.70639530
-3.37668834,7.21085313,0.00712836,0.20936257,0.50502415,1.09110774,0.64717937,5.45080652,0.01874377,0.69726969
-3.37068534,7.27479008,0.00725683,0.19999399,0.50686598,1.09504635,0.62719365,5.53404906,0.01845226,0.68858907
-3.36468234,7.34216997,0.00742625,0.19102257,0.50837198,1.09989557,0.60906575,5.61888069,0.01820875,0.68044295
-3.35867934,7.41213446,0.00763550,0.18251869,0.50952106,1.10550873,0.59298506,5.70434901,0.01801632,0.67289726
-3.35267634,7.48357409,0.00788276,0.17454097,0.51027683,1.11171682,0.57907861,5.78931616,0.01787644,0.66599166
-3.34667334,7.55513948,0.00816553,0.16713527,0.51058852,1.11833048,0.56740811,5.87247242,0.01778908,0.65973797
-3.34067034,7.62526550,0.00848061,0.16033436,0.51039301,1.12514300,0.55796962,5.95235956,0.01775271,0.65411997
-3.33466733,7.69220856,0.00882414,0.15415800,0.50961805,1.13193461,0.55069594,6.02740385,0.01776451,0.64909448
-3.32866433,7.75409660,0.00919164,0.14861353,0.50818634,1.13847801,0.54546158,6.09595835,0.01782052,0.64459389
-3.32266133,7.80899040,0.00957810,0.14369704,0.50602044,1.14454508,0.54209014,6.15635322,0.01791597,0.64053002
-3.31665833,7.85495406,0.00997808,0.13939479,0.50304808,1.14991453,0.54036364,6.20695252,0.01804554,0.63679907
-3.31065533,7.89013215,0.01038589,0.13568510,0.49920776,1.15438044,0.54003341,6.24621529,0.01820366,0.63328753
-3.30465233,7.91282992,0.01079572,0.13254036,0.49445413,1.15776108,0.54083205,6.27275833,0.01838490,0.62987877
-3.29864932,7.92159320,0.01120184,0.12992919,0.48876306,1.15990794,0.54248583,6.28541790,0.01858423,0.62645995
-3.29264632,7.91528389,0.01159881,0.12781860,0.48213582,1.16071427,0.54472689,6.28330739,0.01879737,0.62292890
-3.28664332,7.89314732,0.01198169,0.12617604,0.47460239,1.16012288,0.54730486,6.26586799,0.01902102,0.61920072
-3.28064032,7.85486776,0.01234625,0.12497118,0.46622349,1.15813265,0.54999711,6.23290963,0.01925308,0.61521360
-3.27463732,7.80060902,0.01268913,0.12417742,0.45709124,1.15480332,0.55261737,6.18463987,0.01949278,0.61093368
-3.26863432,7.73103738,0.01300804,0.12377305,0.44732846,1.15025832,0.55502227,6.12167880,0.01974079,0.60635870
-3.26263132,7.64732527,0.01330187,0.12374184,0.43708639,1.14468523,0.55711541,6.04505881,0.01999917,0.60152004
-3.25662831,7.55113468,0.01357080,0.12407334,0.42654119,1.13833370,0.55884912,5.95620854,0.02027133,0.59648329
-3.25062531,7.44458041,0.01381632,0.12476255,0.41588906,1.13151075,0.56022358,5.85692135,0.02056187,0.59134707
-3.24462231,7.33017430,0.01404122,0.12580927,0.40534049,1.12457354,0.56128358,5.74930918,0.02087636,0.58624023
-3.23861931,7.21075232,0.01424952,0.12721695,0.39511356,1.11791965,0.56211320,5.63574352,0.02122103,0.58131750
-3.23261631,7.08938744,0.01444637,0.12899131,0.38542691,1.11197514,0.56282862,5.51878582,0.02160252,0.57675381
-3.22661331,6.96929174,0.01463784,0.13113868,0.37649244,1.10718095,0.56356955,5.40111012,0.02202747,0.57273743
-3.22061031,6.85371199,0.01483073,0.13366415,0.36850821,1.10397787,0.56448986,5.28542108,0.02250218,0.56946240
-3.21460730,6.74582283,0.01503230,0.13656984,0.36165170,1.10279076,0.56574780,5.17437093,0.02303222,0.56712032
-3.20860430,6.64862228,0.01524999,0.13985310,0.35607391,1.10401266,0.56749643,5.07047857,0.02362217,0.56589218
-3.20260130,6.56483374,0.01549119,0.14350501,0.35189429,1.10798934,0.56987470,4.97605441,0.02427524,0.56594040
-3.19659830,6.49681866,0.01576289,0.14750912,0.34919694,1.11500498,0.57299976,4.89313359,0.02499308,0.56740139
-3.19059530,6.44650318,0.01607143,0.15184059,0.34802794,1.12526958,0.57696066,4.82342042,0.02577556,0.57037918
-3.18459230,6.41532174,0.01642231,0.15646570,0.34839422,1.13890861,0.58181396,4.76824592,0.02662074,0.57494019
-3.17858929,6.40417948,0.01681993,0.16134191,0.35026362,1.15595545,0.58758122,4.72853973,0.02752475,0.58110947
-3.17258629,6.41343461,0.01726748,0.16641830,0.35356640,1.17634689,0.59424854,4.70481722,0.02848194,0.58886852
-3.16658329,6.44290092,0.01776682,0.17163657,0.35819788,1.19992194,0.60176802,4.69718158,0.02948497,0.59815484
-3.16058029,6.49186969,0.01831844,0.17693232,0.36402224,1.22642409,0.61006097,4.70534033,0.03052503,0.60886311
-3.15457729,6.55914946,0.01892150,0.18223680,0.37087712,1.25550692,0.61902273,4.72863479,0.03159213,0.62084801
-3.14857429,6.64312130,0.01957384,0.18747890,0.37857903,1.28674290,0.62852848,4.76608076,0.03267538,0.63392857
-3.14257129,6.74180673,0.02027213,0.19258722,0.38692907,1.31963497,0.63843997,4.81641803,0.03376337,0.64789370
-3.13656828,6.85294487,0.02101201,0.19749233,0.39571903,1.35363057,0.64861252,4.87816626,0.03484453,0.66250879
-3.13056528,6.97407517,0.02178822,0.20212890,0.40473735,1.38813747,0.65890195,4.94968436,0.03590748,0.67752300
-3.12456228,7.10262199,0.02259483,0.20643769,0.41377500,1.42254081,0.66917101,5.02923075,0.03694136,0.69267696
-3.11855928,7.23597739,0.02342539,0.21036735,0.42263088,1.45622068,0.67929502,5.11502180,0.03793615,0.70771050
-3.11255628,7.37157885,0.02427315,0.21387584,0.43111664,1.48856954,0.68916633,5.20528601,0.03888288,0.72237019
-3.10655328,7.50697880,0.02513114,0.21693145,0.43906095,1.51900888,0.69869748,5.29831213,0.03977385,0.73641626
-3.10055028,7.63990382,0.02599240,0.21951345,0.44631279,1.54700446,0.70782290,5.39248933,0.04060273,0.74962874
-3.09454727,7.76830171,0.02685000,0.22161225,0.45274410,1.57207965,0.71649905,5.48633864,0.04136461,0.76181264
-3.08854427,7.89037559,0.02769718,0.22322915,0.45825145,1.59382646,0.72470330,5.57853502,0.04205595,0.77280194
-3.08254127,8.00460475,0.02852735,0.22437566,0.46275697,1.61191403,0.73243133,5.66792018,0.04267456,0.78246235
-3.07653827,8.10975295,0.02933411,0.22507249,0.46620840,1.62609430,0.73969372,5.75350672,0.04321942,0.79069285
-3.07053527,8.20486533,0.03011127,0.22534820,0.46857856,1.63620505,0.74651156,5.83447467,0.04369054,0.79742612
-3.06453227,8.28925582,0.03085283,0.22523773,0.46986413,1.64217027,0.75291187,5.91016203,0.04408875,0.80262778
-3.05852926,8.36248731,0.03155294,0.22478078,0.47008392,1.64399815,0.75892273,5.98005086,0.04441556,0.80629489
-3.05252626,8.42434702,0.03220593,0.22402010,0.46927687,1.64177705,0.76456886,6.04375101,0.04467293,0.80845358
-3.04652326,8.47481980,0.03280628,0.22299999,0.46749968,1.63566974,0.76986770,6.10098341,0.04486319,0.80915638
-3.04052026,8.51406173,0.03334870,0.22176482,0.46482435,1.62590643,0.77482643,6.15156461,0.04498884,0.80847915
-3.03451726,8.54237627,0.03382815,0.22035790,0.46133574,1.61277690,0.77944009,6.19539434,0.04505260,0.80651805
-3.02851426,8.56019475,0.03424001,0.21882050,0.45712908,1.59662219,0.78369097,6.23244702,0.04505730,0.80338655
-3.02251126,8.56806222,0.03458012,0.21719128,0.45230772,1.57782612,0.78754934,6.26276824,0.04500597,0.79921282
-3.01650825,8.56662946,0.03484504,0.21550600,0.44698097,1.55680698,0.79097546,6.28647609,0.04490193,0.79413740
-3.01050525,8.55665060,0.03503217,0.21379754,0.44126216,1.53400942,0.79392281,6.30376735,0.04474888,0.78831127
-3.00450225,8.53898584,0.03514000,0.21209620,0.43526694,1.50989682,0.79634234,6.31492744,0.04455103,0.78189433
-2.99849925,8.51460775,0.03516827,0.21043025,0.42911171,1.48494394,0.79818735,6.32034299,0.04431328,0.77505417
-2.99249625,8.48460921,0.03511819,0.20882659,0.42291222,1.45963003,0.79941893,6.32051537,0.04404131,0.76796500
-2.98649325,8.45021085,0.03499255,0.20731153,0.41678224,1.43443211,0.80001129,6.31607333,0.04374167,0.76080668
-2.98049025,8.41276583,0.03479590,0.20591156,0.41083234,1.40981833,0.79995686,6.30778286,0.04342189,0.75376363
-2.97448724,8.37375965,0.03453453,0.20465405,0.40516864,1.38624146,0.79927068,6.29655237,0.04309040,0.74702345
-2.96848424,8.33480308,0.03421652,0.20356778,0.39989150,1.36413216,0.79799371,6.28343177,0.04275651,0.74077525
-2.96248124,8.29761703,0.03385160,0.20268324,0.39509421,1.34389224,0.79619495,6.26960409,0.04243026,0.73520735
-2.95647824,8.26400826,0.03345106,0.20203269,0.39086155,1.32588780,0.79397201,6.25636898,0.04212221,0.73050460
-2.95047524,8.23583602,0.03302742,0.20164994,0.38726842,1.31044233,0.79145006,6.24511803,0.04184317,0.72684505
-2.94447224,8.21497014,0.03259424,0.20156976,0.38437830,1.29783005,0.78877923,6.23730217,0.04160391,0.72439618
-2.93846923,8.20324199,0.03216566,0.20182713,0.38224190,1.28826965,0.78613043,6.23439234,0.04141477,0.72331080
-2.93246623,8.20239015,0.03175607,0.20245609,0.38089587,1.28191875,0.78368983,6.23783480,0.04128535,0.72372274
-2.92646323,8.21400328,0.03137963,0.20348858,0.38036174,1.27886934,0.78165222,6.24900310,0.04122415,0.72574248
-2.92046023,8.23946294,0.03104990,0.20495297,0.38064515,1.27914457,0.78021357,6.26914889,0.04123819,0.72945310
-2.91445723,8.27988925,0.03077936,0.20687271,0.38173545,1.28269716,0.77956321,6.29935391,0.04133281,0.73490663
-2.90845423,8.33609220,0.03057902,0.20926488,0.38360579,1.28940958,0.77987588,6.34048546,0.04151140,0.74212110
-2.90245123,8.40853102,0.03045811,0.21213897,0.38621370,1.29909629,0.78130417,6.39315760,0.04177525,0.75107841
-2.89644822,8.49728388,0.03042376,0.21549577,0.38950214,1.31150789,0.78397155,6.45769966,0.04212350,0.76172328
-2.89044522,8.60202932,0.03048076,0.21932654,0.39340111,1.32633733,0.78796653,6.53413381,0.04255315,0.77396324
-2.88444222,8.72204025,0.03063147,0.22361245,0.39782974,1.34322784,0.79333790,6.62216231,0.04305910,0.78766979
-2.87843922,8.85619084,0.03087567,0.22832435,0.40269875,1.36178236,0.80009151,6.72116507,0.04363439,0.80268071
-2.87243622,9.00297563,0.03121063,0.23342291,0.40791317,1.38157415,0.80818851,6.83020730,0.04427032,0.81880328
-2.86643322,9.16054001,0.03163116,0.23885901,0.41337533,1.40215806,0.81754514,6.94805670,0.04495674,0.83581856
-2.86043022,9.32672042,0.03212975,0.24457450,0.41898777,1.42308212,0.82803406,7.07320926,0.04568232,0.85348626
-2.85442721,9.49909241,0.03269674,0.25050316,0.42465611,1.44389884,0.83948708,7.20392246,0.04643482,0.87155019
-2.84842421,9.67502459,0.03332064,0.25657192,0.43029169,1.46417592,0.85169913,7.33825427,0.04720138,0.88974397
-2.84242121,9.85173637,0.03398831,0.26270225,0.43581379,1.48350584,0.86443327,7.47410664,0.04796877,0.90779692
-2.83641821,10.02635741,0.03468534,0.26881162,0.44115151,1.50151416,0.87742662,7.60927174,0.04872360,0.92543976
-2.83041521,10.19598721,0.03539635,0.27481507,0.44624498,1.51786625,0.89039688,7.74147974,0.04945253,0.94241007
-2.82441221,10.35775315,0.03610532,0.28062679,0.45104622,1.53227225,0.90304924,7.86844672,0.05014245,0.95845741
-2.81840920,10.50886599,0.03679595,0.28616160,0.45551927,1.54449049,0.91508357,7.98792176,0.05078060,0.97334784
-2.81240620,10.64667180,0.03745200,0.29133652,0.45963994,1.55432913,0.92620159,8.09773216,0.05135467,0.98686795
-2.80640320,10.76869991,0.03805766,0.29607208,0.46339512,1.56164646,0.93611400,8.19582632,0.05185294,0.99882827
-2.80040020,10.87270638,0.03859785,0.30029374,0.46678165,1.56634995,0.94454724,8.28031345,0.05226433,1.00906610
-2.79439720,10.95671294,0.03905861,0.30393304,0.46980503,1.56839427,0.95124996,8.34949993,0.05257852,1.01744777
-2.78839420,11.01904103,0.03942740,0.30692874,0.47247791,1.56777863,0.95599902,8.40192172,0.05278608,1.02387033
-2.78239120,11.05834099,0.03969338,0.30922787,0.47481859,1.56454366,0.95860482,8.43637247,0.05287857,1.02826273
-2.77638819,11.07361609,0.03984777,0.31078662,0.47684953,1.55876791,0.95891615,8.45192704,0.05284867,1.03058655
-2.77038519,11.06424096,0.03988403,0.31157118,0.47859595,1.55056439,0.95682417,8.44795985,0.05269043,1.03083618
-2.76438219,11.02997417,0.03979812,0.31155850,0.48008462,1.54007696,0.95226560,8.42415772,0.05239933,1.02903854
-2.75837919,10.97096428,0.03958865,0.31073688,0.48134284,1.52747685,0.94522506,8.38052669,0.05197255,1.02525236
-2.75237619,10.88774879,0.03925698,0.30910643,0.48239758,1.51295915,0.93573639,8.31739234,0.05140912,1.01956681
-2.74637319,10.78124550,0.03880725,0.30667950,0.48327485,1.49673929,0.92388285,8.23539337,0.05071004,1.01209974
-2.74037019,10.65273583,0.03824632,0.30348080,0.48399914,1.47904942,0.90979626,8.13546813,0.04987842,1.00299519
-2.73436718,10.50383975,0.03758367,0.29954740,0.48459306,1.46013456,0.89365485,8.01883412,0.04891957,0.99242038
-2.72836418,10.33648241,0.03683110,0.29492851,0.48507699,1.44024850,0.87567999,7.88696066,0.04784097,0.98056212
-2.72236118,10.15285278,0.03600249,0.28968501,0.48546872,1.41964934,0.85613158,7.74153508,0.04665223,0.96762255
-2.71635818,9.95535498,0.03511338,0.28388869,0.48578314,1.39859465,0.83530239,7.58442341,0.04536498,0.95381448
-2.71035518,9.74655340,0.03418047,0.27762127,0.48603184,1.37733637,0.81351126,7.41762631,0.04399265,0.93935618
-2.70435218,9.52911294,0.03322113,0.27097309,0.48622270,1.35611530,0.79109537,7.24323164,0.04255021,0.92446596
-2.69834917,9.30573624,0.03225282,0.26404154,0.48635937,1.33515565,0.76840189,7.06336505,0.04105388,0.90935650
-2.69234617,9.07909973,0.03129251,0.25692930,0.48644083,1.31465942,0.74577896,6.88014021,0.03952072,0.89422930
-2.68634317,8.85179067,0.03035611,0.24974223,0.48646084,1.29480118,0.72356666,6.69561018,0.03796828,0.87926924
-2.68034017,8.62624726,0.02945792,0.24258726,0.48640754,1.27572329,0.70208793,6.51172162,0.03641414,0.86463965
-2.67433717,8.40470394,0.02861019,0.23556996,0.48626315,1.25753173,0.68163994,6.33027323,0.03487559,0.85047801
-2.66833417,8.18914372,0.02782263,0.22879227,0.48600377,1.24029302,0.66248621,6.15287981,0.03336917,0.83689237
-2.66233117,7.98125904,0.02710222,0.22235006,0.48559947,1.22403218,0.64484974,5.98094286,0.03191041,0.82395887
-2.65632816,7.78242267,0.02645295,0.21633090,0.48501459,1.20873199,0.62890740,5.81562861,0.03051349,0.81172033
-2.65032516,7.59366914,0.02587575,0.21081195,0.48420833,1.19433370,0.61478583,5.65785394,0.02919108,0.80018599
-2.64432216,7.41568738,0.02536863,0.20585814,0.48313563,1.18073918,0.60255912,5.50828019,0.02795418,0.78933260
-2.63831916,7.24882448,0.02492678,0.20152061,0.48174839,1.16781454,0.59224810,5.36731494,0.02681205,0.77910665
-2.63231616,7.09309997,0.02454295,0.19783557,0.47999690,1.15539513,0.58382161,5.23512105,0.02577224,0.76942776
-2.62631316,6.94823003,0.02420779,0.19482362,0.47783153,1.14329175,0.57719943,5.11163253,0.02484068,0.76019318
-2.62031016,6.81366026,0.02391037,0.19248944,0.47520464,1.13129793,0.57225692,4.99657622,0.02402182,0.75128307
-2.61430715,6.68860571,0.02363873,0.19082204,0.47207249,1.11919802,0.56883115,4.88949833,0.02331880,0.74256656
-2.60830415,6.57209660,0.02338042,0.18979553,0.46839728,1.10677575,0.56672825,4.78979481,0.02273373,0.73390811
-2.60230115,6.46302780,0.02312310,0.18937023,0.46414913,1.09382306,0.56573176,4.69674428,0.02226788,0.72517422
-2.59629815,6.36021062,0.02285507,0.18949434,0.45930780,1.08014871,0.56561161,4.60954264,0.02192197,0.71623991
-2.59029515,6.26242487,0.02256583,0.19010597,0.45386435,1.06558653,0.56613346,4.52733803,0.02169638,0.70699499
-2.58429215,6.16846975,0.02224647,0.19113538,0.44782236,1.05000282,0.56706793,4.44926543,0.02159133,0.69734967
-2.57828914,6.07721182,0.02189004,0.19250760,0.44119889,1.03330276,0.56819955,4.37447971,0.02160709,0.68723940
-2.57228614,5.98762892,0.02149186,0.19414505,0.43402499,1.01543549,0.56933497,4.30218658,0.02174401,0.67662881
-2.56628314,5.89884857,0.02104961,0.19597030,0.42634580,0.99639771,0.57031017,4.23167059,0.02200261,0.66551442
-2.56028014,5.81018020,0.02056348,0.19790868,0.41822023,0.97623559,0.57099654,4.16231959,0.02238357,0.65392624
-2.55427714,5.72114009,0.02003604,0.19989077,0.40972019,0.95504504,0.57130542,4.09364523,0.02288758,0.64192809
-2.54827414,5.63146886,0.01947216,0.20185462,0.40092951,0.93297025,0.57119113,4.02529903,0.02351529,0.62961671
-2.54227114,5.54114096,0.01887880,0.20374756,0.39194246,0.91020054,0.57065233,3.95708376,0.02426704,0.61711963
-2.53626813,5.45036617,0.01826470,0.20552770,0.38286204,0.88696575,0.56973171,3.88895978,0.02514274,0.60459209
-2.53026513,5.35958329,0.01764009,0.20716485,0.37379807,0.86353028,0.56851398,3.82104651,0.02614158,0.59221289
-2.52426213,5.26944630,0.01701627,0.20864096,0.36486514,0.84018600,0.56712237,3.75361861,0.02726186,0.58017958
-2.51825913,5.18080355,0.01640528,0.20995012,0.35618050,0.81724440,0.56571366,3.68709728,0.02850075,0.56870301
-2.51225613,5.09467069,0.01581952,0.21109795,0.34786198,0.79502822,0.56447199,3.62203673,0.02985419,0.55800158
-2.50625313,5.01219821,0.01527134,0.21210057,0.34002595,0.77386285,0.56360169,3.55910614,0.03131676,0.54829526
-2.50025013,4.93463464,0.01477272,0.21298316,0.33278542,0.75406787,0.56331941,3.49906760,0.03288169,0.53979975
-2.49424712,4.86328645,0.01433495,0.21377820,0.32624823,0.73594899,0.56384574,3.44275059,0.03454092,0.53272080
-2.48824412,4.79947604,0.01396839,0.21452338,0.32051545,0.71979063,0.56539675,3.39102377,0.03628522,0.52724900
-2.48224112,4.74449897,0.01368221,0.21525950,0.31567997,0.70584944,0.56817570,3.34476481,0.03810448,0.52355512
-2.47623812,4.69958191,0.01348423,0.21602816,0.31182522,0.69434881,0.57236522,3.30482939,0.03998802,0.52178613
-2.47023512,4.66584259,0.01338081,0.21686966,0.30902415,0.68547468,0.57812025,3.27202023,0.04192493,0.52206201
-2.46423212,4.64425315,0.01337675,0.21782095,0.30733826,0.67937251,0.58556207,3.24705745,0.04390457,0.52447341
-2.45822911,4.63560804,0.01347528,0.21891393,0.30681699,0.67614558,0.59477351,3.23055113,0.04591700,0.52908018
-2.45222611,4.64049772,0.01367803,0.22017400,0.30749716,0.67585453,0.60579570,3.22297739,0.04795344,0.53591072
-2.44622311,4.65928896,0.01398517,0.22161907,0.30940260,0.67851808,0.61862637,3.22465883,0.05000677,0.54496227
-2.44022011,4.69211266,0.01439537,0.22325896,0.31254407,0.68411480,0.63321979,3.23575019,0.05207184,0.55620185
-2.43421711,4.73885941,0.01490603,0.22509526,0.31691929,0.69258579,0.64948846,3.25623000,0.05414588,0.56956796
-2.42821411,4.79918324,0.01551335,0.22712162,0.32251324,0.70383814,0.66730630,3.28589851,0.05622866,0.58497288
-2.42221111,4.87251310,0.01621251,0.22932450,0.32929867,0.71774888,0.68651347,3.32438217,0.05832261,0.60230534
-2.41620810,4.95807182,0.01699783,0.23168418,0.33723682,0.73416940,0.70692234,3.37114444,0.06043276,0.62143362
-2.41020510,5.05490155,0.01786299,0.23417612,0.34627847,0.75293003,0.72832464,3.42550252,0.06256661,0.64220870
-2.40420210,5.16189460,0.01880117,0.23677254,0.35636501,0.77384462,0.75049923,3.48664926,0.06473372,0.66446751
-2.39819910,5.27782828,0.01980525,0.23944403,0.36742991,0.79671499,0.77322030,3.55367927,0.06694535,0.68803605
-2.39219610,5.40140210,0.02086800,0.24216118,0.37940016,0.82133513,0.79626561,3.62561796,0.06921373,0.71273223
-2.38619310,5.53127565,0.02198219,0.24489618,0.39219788,0.84749494,0.81942430,3.70145211,0.07155148,0.73836836
-2.38019010,5.66610537,0.02314080,0.24762415,0.40574190,0.87498351,0.84250396,3.78016069,0.07397069,0.76475319
-2.37418709,5.80457857,0.02433704,0.25032423,0.41994936,0.90359185,0.86533667,3.86074416,0.07648216,0.79169353
-2.36818409,5.94544317,0.02556453,0.25298032,0.43473715,0.93311501,0.88778360,3.94225124,0.07909445,0.81899528
-2.36218109,6.08753198,0.02681725,0.25558155,0.45002311,0.96335365,0.90973799,4.02380170,0.08181304,0.84646406
-2.35617809,6.22978057,0.02808961,0.25812219,0.46572711,0.99411500,0.93112652,4.10460432,0.08463952,0.87390549
-2.35017509,6.37123833,0.02937644,0.26060138,0.48177172,1.02521342,0.95190870,4.18396948,0.08757082,0.90112518
-2.34417209,6.51107262,0.03067286,0.26302236,0.49808270,1.05647044,0.97207466,4.26131590,0.09059869,0.92792854
-2.33816908,6.64856639,0.03197430,0.26539152,0.51458903,1.08771460,0.99164131,4.33617177,0.09370922,0.95412080
-2.33216608,6.78311019,0.03327630,0.26771718,0.53122282,1.11878099,1.01064712,4.40817060,0.09688261,0.97950711
-2.32616308,6.91418947,0.03457446,0.27000830,0.54791885,1.14951081,1.02914584,4.47704260,0.10009319,1.00389309
-2.32016008,7.04136885,0.03586427,0.27227311,0.56461396,1.17975089,1.04719967,4.54260238,0.10330967,1.02708591
-2.31415708,7.16427461,0.03714101,0.27451787,0.58124634,1.20935335,1.06487200,4.60473440,0.10649554,1.04889602
-2.30815408,7.28257713,0.03839966,0.27674571,0.59775476,1.23817555,1.08222044,4.66337716,0.10960989,1.06913958
-2.30215108,7.39597482,0.03963477,0.27895579,0.61407788,1.26608025,1.09929037,4.71850752,0.11260829,1.08764153
-2.29614807,7.50418056,0.04084044,0.28114270,0.63015367,1.29293609,1.11610944,4.77012619,0.11544396,1.10423938
-2.29014507,7.60691184,0.04201030,0.28329623,0.64591903,1.31861841,1.13268332,4.81824539,0.11806908,1.11878741
-2.28414207,7.70388523,0.04313752,0.28540142,0.66130963,1.34301031,1.14899292,4.86287940,0.12043622,1.13116119
-2.27813907,7.79481519,0.04421489,0.28743906,0.67626014,1.36600393,1.16499319,4.90403836,0.12249983,1.14126218
-2.27213607,7.87941726,0.04523492,0.28938634,0.69070462,1.38750188,1.18061355,4.94172548,0.12421771,1.14902207
-2.26613307,7.95741491,0.04619000,0.29121791,0.70457728,1.40741867,1.19575995,4.97593743,0.12555242,1.15440660
-2.26013007,8.02854926,0.04707255,0.29290696,0.71781350,1.42568207,1.21031818,5.00666755,0.12647263,1.15741860
-2.25412706,8.09259049,0.04787526,0.29442647,0.73035097,1.44223425,1.22415848,5.03391100,0.12695415,1.15809994
-2.24812406,8.14934980,0.04859128,0.29575045,0.74213104,1.45703267,1.23714089,5.05767126,0.12698085,1.15653222
-2.24212106,8.19869056,0.04921446,0.29685513,0.75310007,1.47005055,1.24912113,5.07796690,0.12654523,1.15283598
-2.23611806,8.24053766,0.04973955,0.29771991,0.76321073,1.48127700,1.25995662,5.09483782,0.12564871,1.14716855
-2.23011506,8.27488394,0.05016237,0.29832818,0.77242324,1.49071663,1.26951231,5.10835022,0.12430160,1.13972026
-2.22411206,8.30179320,0.05048001,0.29866787,0.78070631,1.49838882,1.27766593,5.11859949,0.12252274,1.13070943
-2.21810905,8.32139938,0.05069095,0.29873170,0.78803788,1.50432663,1.28431252,5.12571084,0.12033887,1.12037615
-2.21210605,8.33390195,0.05079510,0.29851717,0.79440551,1.50857544,1.28936799,5.12983736,0.11778373,1.10897521
-2.20610305,8.33955798,0.05079388,0.29802633,0.79980646,1.51119147,1.29277155,5.13115554,0.11489690,1.09676838
-2.20010005,8.33867140,0.05069017,0.29726530,0.80424734,1.51224033,1.29448707,5.12985883,0.11172257,1.08401663
-2.19409705,8.33158068,0.05048829,0.29624369,0.80774356,1.51179567,1.29450337,5.12614941,0.10830813,1.07097243
-2.18809405,8.31864571,0.05019387,0.29497387,0.81031836,1.50993811,1.29283356,5.12022923,0.10470275,1.05787264
-2.18209105,8.30023527,0.04981372,0.29347030,0.81200174,1.50675465,1.28951363,5.11229078,0.10095602,1.04493232
-2.17608804,8.27671607,0.04935568,0.29174883,0.81282912,1.50233839,1.28460042,5.10250858,0.09711661,1.03233968
-2.17008504,8.24844421,0.04882843,0.28982618,0.81284009,1.49678886,1.27816925,5.09103205,0.09323115,1.02025238
-2.16408204,8.21575994,0.04824131,0.28771947,0.81207703,1.49021280,1.27031144,5.07798035,0.08934327,1.00879540
-2.15807904,8.17898588,0.04760412,0.28544598,0.81058395,1.48272531,1.26113181,5.06343961,0.08549277,0.99806039
-2.15207604,8.13842878,0.04692692,0.28302313,0.80840543,1.47445126,1.25074641,5.04746284,0.08171512,0.98810651
-2.14607304,8.09438448,0.04621987,0.28046850,0.80558586,1.46552689,1.23928049,5.03007232,0.07804110,0.97896262
-2.14007004,8.04714539,0.04549306,0.27780011,0.80216887,1.45610113,1.22686683,5.01126441,0.07449674,0.97063056
-2.13406703,7.99700948,0.04475630,0.27503672,0.79819702,1.44633674,1.21364434,4.99101613,0.07110334,0.96308932
-2.12806403,7.94428971,0.04401903,0.27219822,0.79371173,1.43641078,1.19975684,4.96929303,0.06787773,0.95629968
-2.12206103,7.88932255,0.04329017,0.26930593,0.78875342,1.42651425,1.18535206,4.94605748,0.06483267,0.95020915
-2.11605803,7.83247460,0.04257792,0.26638291,0.78336169,1.41685090,1.17058051,4.92127667,0.06197725,0.94475669
-2.11005503,7.77414595,0.04188974,0.26345406,0.77757562,1.40763479,1.15559430,4.89492965,0.05931740,0.93987714
