energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Te_p_up,Te_d_up
-3.49674837,1.24823937,0.15592866,0.24109977,0.01838605,0.01120555,0.31141194,0.82347344,0.21868715,0.00000000
-3.49074537,1.27050351,0.15557236,0.23974884,0.01816077,0.01181149,0.32629279,0.84537314,0.22287484,0.00000000
-3.48474237,1.28923796,0.15451063,0.23712111,0.01785656,0.01240483,0.34122941,0.86587667,0.22640152,0.00000000
-3.47873937,1.30458300,0.15275478,0.23327733,0.01747378,0.01298142,0.35617900,0.88506990,0.22929636,0.00000000
-3.47273637,1.31675305,0.15033741,0.22830599,0.01701494,0.01353748,0.37109903,0.90306613,0.23159883,0.00000000
-3.46673337,1.32602564,0.14731229,0.22232065,0.01648468,0.01406972,0.38594618,0.91999812,0.23335631,0.00000000
-3.46073037,1.33272885,0.14375374,0.21545658,0.01588960,0.01457552,0.40067535,0.93600957,0.23462169,0.00000000
-3.45472736,1.33722793,0.13975565,0.20786685,0.01523813,0.01505308,0.41523879,0.95124654,0.23545096,0.00000000
-3.44872436,1.33991182,0.13543011,0.19971819,0.01454024,0.01550162,0.42958565,0.96584924,0.23590121,0.00000000
-3.44272136,1.34118053,0.13090592,0.19118670,0.01380721,0.01592162,0.44366189,0.97994482,0.23602878,0.00000000
-3.43671836,1.34143401,0.12632688,0.18245370,0.01305127,0.01631499,0.45741071,0.99364150,0.23588806,0.00000000
-3.43071536,1.34106303,0.12185012,0.17370188,0.01228533,0.01668535,0.47077353,1.00702427,0.23553067,0.00000000
-3.42471236,1.34044261,0.11764443,0.16511194,0.01152264,0.01703820,0.48369155,1.02015260,0.23500521,0.00000000
-3.41870935,1.33992809,0.11388865,0.15685971,0.01077649,0.01738114,0.49610788,1.03306008,0.23435759,0.00000000
-3.41270635,1.33985388,0.11077016,0.14911396,0.01005996,0.01772399,0.50797006,1.04575597,0.23363175,0.00000000
-3.40670335,1.34053470,0.10848338,0.14203476,0.00938566,0.01807894,0.51923302,1.05822860,0.23287082,0.00000000
-3.40070035,1.34226888,0.10722819,0.13577249,0.00876557,0.01846051,0.52986217,1.07045026,0.23211857,0.00000000
-3.39469735,1.34534310,0.10720836,0.13046721,0.00821081,0.01888558,0.53983653,1.08238322,0.23142099,0.00000000
-3.38869435,1.35003790,0.10862953,0.12624854,0.00773156,0.01937318,0.54915161,1.09398648,0.23082783,0.00000000
-3.38269135,1.35663317,0.11169699,0.12323560,0.00733696,0.01994426,0.55782196,1.10522271,0.23039409,0.00000000
-3.37668834,1.36541277,0.11661275,0.12153706,0.00703495,0.02062130,0.56588289,1.11606486,0.23018108,0.00000000
-3.37068534,1.37666749,0.12357214,0.12125107,0.00683231,0.02142784,0.57339150,1.12650195,0.23025712,0.00000000
-3.36468234,1.39069558,0.13275956,0.12246487,0.00673447,0.02238781,0.58042652,1.13654356,0.23069767,0.00000000
-3.35867934,1.40780041,0.14434348,0.12525401,0.00674556,0.02352483,0.58708704,1.14622265,0.23158474,0.00000000
-3.35267634,1.42828470,0.15847072,0.12968109,0.00686821,0.02486136,0.59348991,1.15559633,0.23300567,0.00000000
-3.34667334,1.45244131,0.17525998,0.13579400,0.00710357,0.02641778,0.59976586,1.16474440,0.23505111,0.00000000
-3.34067034,1.48054054,0.19479489,0.14362358,0.00745116,0.02821135,0.60605437,1.17376576,0.23781231,0.00000000
-3.33466733,1.51281441,0.21711675,0.15318091,0.00790876,0.03025529,0.61249739,1.18277246,0.24137779,0.00000000
-3.32866433,1.54943845,0.24221726,0.16445429,0.00847236,0.03255772,0.61923222,1.19188193,0.24582939,0.00000000
-3.32266133,1.59051197,0.27003166,0.17740601,0.00913604,0.03512071,0.62638372,1.20120756,0.25123804,0.00000000
-3.31665833,1.63603775,0.30043256,0.19196932,0.00989190,0.03793953,0.63405629,1.21084823,0.25765920,0.00000000
-3.31065533,1.68590249,0.33322513,0.20804560,0.01073005,0.04100186,0.64232593,1.22087723,0.26512838,0.00000000
-3.30465233,1.73985930,0.36814379,0.22550219,0.01163860,0.04428741,0.65123291,1.23133148,0.27365686,0.00000000
-3.29864932,1.79751360,0.40485107,0.24417106,0.01260375,0.04776763,0.66077545,1.24220153,0.28322791,0.00000000
-3.29264632,1.85831357,0.44293883,0.26384846,0.01360991,0.05140578,0.67090476,1.25342310,0.29379368,0.00000000
-3.28664332,1.92154647,0.48193219,0.28429591,0.01463993,0.05515726,0.68152194,1.26487090,0.30527301,0.00000000
-3.28064032,1.98634153,0.52129624,0.30524256,0.01567534,0.05897033,0.69247699,1.27635514,0.31755043,0.00000000
-3.27463732,2.05168007,0.56044564,0.32638894,0.01669676,0.06278705,0.70357007,1.28762132,0.33047637,0.00000000
-3.26863432,2.11641304,0.59875689,0.34741222,0.01768426,0.06654463,0.71455522,1.29835344,0.34386869,0.00000000
-3.26263132,2.17928578,0.63558305,0.36797284,0.01861788,0.07017698,0.72514653,1.30818073,0.35751577,0.00000000
-3.25662831,2.23896938,0.67027045,0.38772225,0.01947813,0.07361653,0.73502645,1.31668790,0.37118079,0.00000000
-3.25062531,2.29409780,0.70217677,0.40631163,0.02024652,0.07679618,0.74385618,1.32342850,0.38460740,0.00000000
-3.24462231,2.34330915,0.73068991,0.42340120,0.02090608,0.07965139,0.75128757,1.32794086,0.39752649,0.00000000
-3.23861931,2.38528974,0.75524678,0.43866984,0.02144191,0.08212227,0.75697615,1.32976606,0.40966385,0.00000000
-3.23261631,2.41881894,0.77535128,0.45182449,0.02184160,0.08415557,0.76059470,1.32846712,0.42074841,0.00000000
-3.22661331,2.44281295,0.79059069,0.46260910,0.02209563,0.08570654,0.76184674,1.32364848,0.43052083,0.00000000
-3.22061031,2.45636550,0.80064966,0.47081257,0.02219770,0.08674057,0.76047940,1.31497494,0.43874207,0.00000000
-3.21460730,2.45878372,0.80532120,0.47627550,0.02214491,0.08723448,0.75629504,1.30218920,0.44520152,0.00000000
-3.20860430,2.44961758,0.80451417,0.47889532,0.02193783,0.08717752,0.74916106,1.28512712,0.44972451,0.00000000
-3.20260130,2.42868149,0.79825688,0.47862966,0.02158053,0.08657184,0.73901760,1.26373012,0.45217873,0.00000000
-3.19659830,2.39606729,0.78669670,0.47549775,0.02108036,0.08543271,0.72588268,1.23805401,0.45247938,0.00000000
-3.19059530,2.35214797,0.77009559,0.46957994,0.02044778,0.08378812,0.70985464,1.20827410,0.45059289,0.00000000
-3.18459230,2.29757216,0.74882195,0.46101518,0.01969596,0.08167808,0.69111177,1.17468616,0.44653888,0.00000000
-3.17858929,2.23324957,0.72333898,0.44999676,0.01884037,0.07915352,0.66990927,1.13770344,0.44039052,0.00000000
-3.17258629,2.16032836,0.69419028,0.43676648,0.01789832,0.07627485,0.64657360,1.09784977,0.43227300,0.00000000
-3.16658329,2.08016513,0.66198323,0.42160738,0.01688844,0.07311019,0.62149450,1.05574911,0.42236048,0.00000000
-3.16058029,1.99428911,0.62737088,0.40483557,0.01583016,0.06973350,0.59511524,1.01211200,0.41087135,0.00000000
-3.15457729,1.90436192,0.59103321,0.38679132,0.01474321,0.06622253,0.56792116,0.96771946,0.39806216,0.00000000
-3.14857429,1.81213433,0.55365845,0.36782976,0.01364715,0.06265668,0.54042721,0.92340477,0.38422038,0.00000000
-3.14257129,1.71940168,0.51592511,0.34831167,0.01256096,0.05911495,0.51316490,0.88003393,0.36965622,0.00000000
-3.13656828,1.62795932,0.47848546,0.32859446,0.01150271,0.05567392,0.48666886,0.83848522,0.35469386,0.00000000
-3.13056528,1.53955938,0.44195084,0.30902383,0.01048925,0.05240594,0.46146371,0.79962838,0.33966230,0.00000000
-3.12456228,1.45587006,0.40687926,0.28992612,0.00953604,0.04937741,0.43805138,0.76430408,0.32488618,0.00000000
-3.11855928,1.37843823,0.37376550,0.27160168,0.00865705,0.04664735,0.41689915,0.73330387,0.31067680,0.00000000
-3.11255628,1.30865621,0.34303382,0.25431931,0.00786468,0.04426623,0.39842885,0.70735116,0.29732366,0.00000000
-3.10655328,1.24773313,0.31503323,0.23831187,0.00716980,0.04227501,0.38300713,0.68708347,0.28508675,0.00000000
-3.10055028,1.19667128,0.29003528,0.22377302,0.00658183,0.04070445,0.37093716,0.67303630,0.27418978,0.00000000
-3.09454727,1.15624769,0.26823403,0.21085524,0.00610879,0.03957478,0.36245174,0.66562885,0.26481459,0.00000000
-3.08854427,1.12700102,0.24974810,0.19966879,0.00575746,0.03889551,0.35770808,0.66515189,0.25709685,0.00000000
-3.08254127,1.10922385,0.23462431,0.19028197,0.00553347,0.03866555,0.35678403,0.67175814,0.25112327,0.00000000
-3.07653827,1.10296040,0.22284276,0.18272211,0.00544137,0.03887362,0.35967619,0.68545524,0.24693024,0.00000000
-3.07053527,1.10800960,0.21432293,0.17697764,0.00548472,0.03949879,0.36629971,0.70610197,0.24450418,0.00000000
-3.06453227,1.12393357,0.20893055,0.17300082,0.00566613,0.04051130,0.37648995,0.73340761,0.24378336,0.00000000
-3.05852926,1.15007146,0.20648504,0.17071121,0.00598716,0.04187362,0.39000606,0.76693513,0.24466141,0.00000000
-3.05252626,1.18555845,0.20676719,0.16999969,0.00644834,0.04354157,0.40653646,0.80610813,0.24699221,0.00000000
-3.04652326,1.22934985,0.20952709,0.17073299,0.00704900,0.04546576,0.42570629,0.85022190,0.25059618,0.00000000
-3.04052026,1.28024992,0.21449197,0.17275858,0.00778712,0.04759305,0.44708673,0.89845856,0.25526774,0.00000000
-3.03451726,1.33694509,0.22137404,0.17590982,0.00865915,0.04986819,0.47020610,0.94990615,0.26078369,0.00000000
-3.02851426,1.39804090,0.22987808,0.18001123,0.00965984,0.05223548,0.49456255,1.00358150,0.26691235,0.00000000
-3.02251126,1.46210189,0.23970886,0.18488390,0.01078204,0.05464054,0.51963808,1.05845637,0.27342291,0.00000000
-3.01650825,1.52769351,0.25057821,0.19035073,0.01201652,0.05703196,0.54491356,1.11348618,0.28009497,0.00000000
-3.01050525,1.59342482,0.26221163,0.19624150,0.01335189,0.05936301,0.56988426,1.16764049,0.28672764,0.00000000
-3.00450225,1.65799069,0.27435448,0.20239760,0.01477454,0.06159308,0.59407535,1.21993430,0.29314796,0.00000000
-2.99849925,1.72021198,0.28677752,0.20867633,0.01626867,0.06368907,0.61705700,1.26945891,0.29921825,0.00000000
-2.99249625,1.77907226,0.29928170,0.21495462,0.01781640,0.06562644,0.63845817,1.31541108,0.30484209,0.00000000
-2.98649325,1.83374957,0.31170201,0.22113204,0.01939801,0.06739003,0.65797877,1.35711943,0.30996859,0.00000000
-2.98049025,1.88364169,0.32391044,0.22713310,0.02099226,0.06897449,0.67539942,1.39406662,0.31459476,0.00000000
-2.97448724,1.92838381,0.33581760,0.23290863,0.02257682,0.07038440,0.69058837,1.42590639,0.31876579,0.00000000
-2.96848424,1.96785759,0.34737317,0.23843626,0.02412876,0.07163396,0.70350520,1.45247444,0.32257320,0.00000000
-2.96248124,2.00219086,0.35856495,0.24372004,0.02562513,0.07274633,0.71420089,1.47379253,0.32615083,0.00000000
-2.95647824,2.03174780,0.36941647,0.24878904,0.02704359,0.07375255,0.72281424,1.49006548,0.32966887,0.00000000
-2.95047524,2.05710964,0.37998324,0.25369511,0.02836305,0.07469018,0.72956458,1.50167092,0.33332597,0.00000000
-2.94447224,2.07904653,0.39034767,0.25850976,0.02956430,0.07560159,0.73474102,1.50914217,0.33733994,0.00000000
-2.93846923,2.09848151,0.40061274,0.26332037,0.03063056,0.07653210,0.73868857,1.51314486,0.34193724,0.00000000
-2.93246623,2.11644795,0.41089477,0.26822574,0.03154803,0.07752793,0.74179177,1.51444833,0.34734172,0.00000000
-2.92646323,2.13404230,0.42131542,0.27333117,0.03230626,0.07863411,0.74445633,1.51389287,0.35376317,0.00000000
-2.92046023,2.15237388,0.43199335,0.27874324,0.03289847,0.07989242,0.74708980,1.51235439,0.36138609,0.00000000
-2.91445723,2.17251410,0.44303575,0.28456451,0.03332165,0.08133948,0.75008195,1.51070802,0.37035916,0.00000000
-2.90845423,2.19544700,0.45453033,0.29088824,0.03357657,0.08300500,0.75378586,1.50979219,0.38078596,0.00000000
-2.90245123,2.22202354,0.46653797,0.29779337,0.03366760,0.08491041,0.75850056,1.51037486,0.39271733,0.00000000
-2.89644822,2.25292131,0.47908649,0.30533994,0.03360242,0.08706777,0.76445603,1.51312333,0.40614566,0.00000000
-2.89044522,2.28861157,0.49216584,0.31356515,0.03339159,0.08947906,0.77180137,1.51857877,0.42100148,0.00000000
-2.88444222,2.32933497,0.50572504,0.32248012,0.03304799,0.09213599,0.78059658,1.52713671,0.43715251,0.00000000
-2.87843922,2.37508682,0.51967090,0.33206758,0.03258625,0.09502011,0.79080842,1.53903403,0.45440518,0.00000000
-2.87243622,2.42561262,0.53386885,0.34228052,0.03202207,0.09810342,0.80231064,1.55434287,0.47250863,0.00000000
-2.86643322,2.48041375,0.54814566,0.35304188,0.03137156,0.10134932,0.81488836,1.57297157,0.49116106,0.00000000
-2.86043022,2.53876312,0.56229411,0.36424531,0.03065066,0.10471383,0.82824670,1.59467241,0.51001814,0.00000000
-2.85442721,2.59972985,0.57607926,0.37575700,0.02987451,0.10814714,0.84202294,1.61905549,0.52870321,0.00000000
-2.84842421,2.66221189,0.58924623,0.38741852,0.02905703,0.11159525,0.85580191,1.64560800,0.54681876,0.00000000
-2.84242121,2.72497507,0.60152890,0.39905052,0.02821051,0.11500171,0.86913365,1.67371794,0.56395883,0.00000000
-2.83641821,2.78669690,0.61265927,0.41045733,0.02734541,0.11830940,0.88155266,1.70270101,0.57972181,0.00000000
-2.83041521,2.84601313,0.62237701,0.42143211,0.02647020,0.12146218,0.89259783,1.73182953,0.59372306,0.00000000
-2.82441221,2.90156546,0.63043871,0.43176254,0.02559137,0.12440643,0.90183199,1.76036206,0.60560698,0.00000000
-2.81840920,2.95204814,0.63662646,0.44123681,0.02471359,0.12709235,0.90886034,1.78757259,0.61505801,0.00000000
-2.81240620,2.99625207,0.64075537,0.44964965,0.02383993,0.12947502,0.91334689,1.81277810,0.62181016,0.00000000
-2.80640320,3.03310453,0.64267973,0.45680827,0.02297215,0.13151525,0.91502811,1.83536347,0.62565472,0.00000000
-2.80040020,3.06170342,0.64229757,0.46253805,0.02211106,0.13318009,0.91372337,1.85480297,0.62644604,0.00000000
-2.79439720,3.08134492,0.63955356,0.46668769,0.02125698,0.13444312,0.90934168,1.87067768,0.62410504,0.00000000
-2.78839420,3.09154373,0.63444017,0.46913373,0.02041008,0.13528450,0.90188454,1.88268825,0.61862052,0.00000000
-2.78239120,3.09204572,0.62699716,0.46978428,0.01957078,0.13569082,0.89144491,1.89066297,0.61004832,0.00000000
-2.77638819,3.08283270,0.61730955,0.46858192,0.01874015,0.13565484,0.87820247,1.89456093,0.59850836,0.00000000
-2.77038519,3.06411965,0.60550432,0.46550552,0.01792014,0.13517510,0.86241552,1.89447048,0.58417984,0.00000000
-2.76438219,3.03634491,0.59174605,0.46057116,0.01711383,0.13425549,0.84441007,1.89060331,0.56729482,0.00000000
-2.75837919,3.00015393,0.57623185,0.45383199,0.01632557,0.13290485,0.82456660,1.88328454,0.54813050,0.00000000
-2.75237619,2.95637767,0.55918579,0.44537707,0.01556109,0.13113652,0.80330538,1.87293948,0.52700058,0.00000000
-2.74637319,2.90600643,0.54085317,0.43532929,0.01482741,0.12896809,0.78107096,1.86007759,0.50424596,0.00000000
-2.74037019,2.85016050,0.52149492,0.42384245,0.01413283,0.12642103,0.75831661,1.84527452,0.48022522,0.00000000
-2.73436718,2.79005847,0.50138216,0.41109753,0.01348672,0.12352059,0.73548947,1.82915284,0.45530512,0.00000000
-2.72836418,2.72698453,0.48079125,0.39729837,0.01289934,0.12029556,0.71301692,1.81236226,0.42985155,0.00000000
-2.72236118,2.66225568,0.45999932,0.38266679,0.01238157,0.11677825,0.69129479,1.79556006,0.40422100,0.00000000
-2.71635818,2.59718989,0.43928034,0.36743740,0.01194462,0.11300430,0.67067788,1.77939244,0.37875298,0.00000000
-2.71035518,2.53307600,0.41890168,0.35185219,0.01159968,0.10901260,0.65147280,1.76447725,0.35376337,0.00000000
-2.70435218,2.47114607,0.39912112,0.33615499,0.01135759,0.10484505,0.63393359,1.75138876,0.32953894,0.00000000
-2.69834917,2.41255077,0.38018429,0.32058610,0.01122852,0.10054628,0.61825979,1.74064472,0.30633302,0.00000000
-2.69234617,2.35833822,0.36232235,0.30537704,0.01122156,0.09616326,0.60459698,1.73269608,0.28436244,0.00000000
-2.68634317,2.30943653,0.34574988,0.29074570,0.01134442,0.09174475,0.59303950,1.72791940,0.26380554,0.00000000
-2.68034017,2.26664013,0.33066293,0.27689192,0.01160308,0.08734063,0.58363491,1.72661210,0.24480145,0.00000000
-2.67433717,2.23060004,0.31723709,0.26399360,0.01200152,0.08300114,0.57638984,1.72899036,0.22745032,0.00000000
-2.66833417,2.20181775,0.30562564,0.25220348,0.01254140,0.07877599,0.57127670,1.73518938,0.21181451,0.00000000
-2.66233117,2.18064272,0.29595776,0.24164656,0.01322188,0.07471339,0.56824088,1.74526596,0.19792059,0.00000000
-2.65632816,2.16727311,0.28833686,0.23241833,0.01403942,0.07085909,0.56720779,1.75920266,0.18576206,0.00000000
-2.65032516,2.16175939,0.28283899,0.22458370,0.01498769,0.06725541,0.56808958,1.77691344,0.17530258,0.00000000
-2.64432216,2.16401050,0.27951160,0.21817674,0.01605750,0.06394029,0.57079092,1.79825012,0.16647960,0.00000000
-2.63831916,2.17380214,0.27837249,0.21320119,0.01723682,0.06094651,0.57521379,1.82300928,0.15920829,0.00000000
-2.63231616,2.19078670,0.27940931,0.20963162,0.01851094,0.05830094,0.58126096,1.85093912,0.15338567,0.00000000
-2.62631316,2.21450456,0.28257941,0.20741534,0.01986268,0.05602405,0.58883806,1.88174605,0.14889463,0.00000000
-2.62031016,2.24439619,0.28781025,0.20647484,0.02127266,0.05412957,0.59785431,1.91510049,0.14560803,0.00000000
-2.61430715,2.27981484,0.29500046,0.20671076,0.02271969,0.05262429,0.60822194,1.95064183,0.14339252,0.00000000
-2.60830415,2.32003936,0.30402129,0.20800523,0.02418129,0.05150813,0.61985446,1.98798239,0.14211214,0.00000000
-2.60230115,2.36428698,0.31471870,0.21022553,0.02563418,0.05077435,0.63266396,2.02671035,0.14163160,0.00000000
-2.59629815,2.41172580,0.32691585,0.21322785,0.02705493,0.05040992,0.64655780,2.06639176,0.14181914,0.00000000
-2.59029515,2.46148677,0.34041598,0.21686115,0.02842051,0.05039606,0.66143493,2.10657187,0.14254899,0.00000000
-2.58429215,2.51267523,0.35500561,0.22097091,0.02970903,0.05070883,0.67718209,2.14677598,0.14370337,0.00000000
-2.57828914,2.56438186,0.37045784,0.22540268,0.03090026,0.05131986,0.69367036,2.18651019,0.14517401,0.00000000
-2.57228614,2.61569307,0.38653579,0.23000535,0.03197627,0.05219705,0.71075229,2.22526251,0.14686322,0.00000000
-2.56628314,2.66570113,0.40299605,0.23463408,0.03292190,0.05330537,0.72825977,2.26250458,0.14868451,0.00000000
-2.56028014,2.71351390,0.41959201,0.23915279,0.03372517,0.05460752,0.74600312,2.29769454,0.15056282,0.00000000
-2.55427714,2.75826452,0.43607708,0.24343613,0.03437756,0.05606471,0.76377136,2.33028126,0.15243435,0.00000000
-2.54827414,2.79912125,0.45220776,0.24737107,0.03487419,0.05763724,0.78133393,2.35971024,0.15424611,0.00000000
-2.54227114,2.83529744,0.46774660,0.25085799,0.03521381,0.05928519,0.79844383,2.38543144,0.15595522,0.00000000
-2.53626813,2.86606201,0.48246496,0.25381125,0.03539866,0.06096890,0.81484226,2.40690886,0.15752809,0.00000000
-2.53026513,2.89075030,0.49614572,0.25615951,0.03543425,0.06264953,0.83026459,2.42363204,0.15893941,0.00000000
-2.52426213,2.90877538,0.50858592,0.25784560,0.03532897,0.06428955,0.84444763,2.43512910,0.16017123,0.00000000
-2.51825913,2.91963985,0.51959934,0.25882619,0.03509356,0.06585317,0.85713785,2.44098106,0.16121204,0.00000000
-2.51225613,2.92294772,0.52901912,0.25907129,0.03474064,0.06730683,0.86810045,2.44083695,0.16205597,0.00000000
-2.50625313,2.91841633,0.53670041,0.25856358,0.03428402,0.06861966,0.87712876,2.43442912,0.16270222,0.00000000
-2.50025013,2.90588780,0.54252290,0.25729775,0.03373817,0.06976394,0.88405376,2.42158822,0.16315458,0.00000000
-2.49424712,2.88533971,0.54639346,0.25527979,0.03311757,0.07071560,0.88875333,2.40225705,0.16342129,0.00000000
-2.48824412,2.85689439,0.54824856,0.25252645,0.03243621,0.07145469,0.89116062,2.37650278,0.16351510,0.00000000
-2.48224112,2.82082640,0.54805651,0.24906464,0.03170709,0.07196596,0.89127152,2.34452672,0.16345345,0.00000000
-2.47623812,2.77756773,0.54581942,0.24493100,0.03094188,0.07223926,0.88915040,2.30667119,0.16325898,0.00000000
-2.47023512,2.72771013,0.54157464,0.24017161,0.03015067,0.07227007,0.88493422,2.26342302,0.16295999,0.00000000
-2.46423212,2.67200421,0.53539577,0.23484167,0.02934182,0.07205990,0.87883445,2.21541327,0.16259107,0.00000000
-2.45822911,2.61135500,0.52739285,0.22900532,0.02852199,0.07161661,0.87113666,2.16341297,0.16219365,0.00000000
-2.45222611,2.54681386,0.51771183,0.22273543,0.02769620,0.07095468,0.86219781,2.10832491,0.16181644,0.00000000
-2.44622311,2.47956639,0.50653320,0.21611337,0.02686813,0.07009529,0.85244097,2.05117146,0.16151567,0.00000000
-2.44022011,2.41091674,0.49406966,0.20922867,0.02604034,0.06906631,0.84234780,1.99307883,0.16135511,0.00000000
-2.43421711,2.34226832,0.48056290,0.20217864,0.02521473,0.06790210,0.83244872,1.93525791,0.16140565,0.00000000
-2.42821411,2.27510129,0.46627955,0.19506777,0.02439288,0.06664312,0.82331127,1.87898251,0.16174460,0.00000000
-2.42221111,2.21094735,0.45150624,0.18800691,0.02357653,0.06533535,0.81552681,1.82556529,0.16245449,0.00000000
-2.41620810,2.15136231,0.43654404,0.18111232,0.02276799,0.06402959,0.80969607,1.77633220,0.16362147,0.00000000
-2.41020510,2.09789710,0.42170235,0.17450438,0.02197050,0.06278049,0.80641400,1.73259603,0.16533331,0.00000000
-2.40420210,2.05206793,0.40729239,0.16830617,0.02118854,0.06164548,0.80625436,1.69562982,0.16767697,0.00000000
-2.39819910,2.01532616,0.39362051,0.16264167,0.02042813,0.06068349,0.80975464,1.66664064,0.17073595,0.00000000
-2.39219610,1.98902863,0.38098155,0.15763384,0.01969688,0.05995363,0.81740160,1.64674447,0.17458732,0.00000000
-2.38619310,1.97440908,0.36965233,0.15340246,0.01900413,0.05951369,0.82961812,1.63694253,0.17929869,0.00000000
-2.38019010,1.97255110,0.35988557,0.15006179,0.01836078,0.05941865,0.84675141,1.63809971,0.18492515,0.00000000
-2.37418709,1.98436326,0.35190432,0.14771812,0.01777921,0.05971911,0.86906327,1.65092517,0.19150633,0.00000000
-2.36818409,2.01055665,0.34589707,0.14646717,0.01727291,0.06045979,0.89672218,1.67595564,0.19906366,0.00000000
-2.36218109,2.05162539,0.34201364,0.14639161,0.01685620,0.06167805,0.92979777,1.71354132,0.20759806,0.00000000
-2.35617809,2.10783014,0.34036195,0.14755849,0.01654368,0.06340250,0.96825733,1.76383471,0.21708802,0.00000000
-2.35017509,2.17918511,0.34100571,0.15001688,0.01634978,0.06565184,1.01196467,1.82678228,0.22748828,0.00000000
-2.34417209,2.26544855,0.34396302,0.15379566,0.01628820,0.06843378,1.06068088,1.90211910,0.23872912,0.00000000
-2.33816908,2.36611705,0.34920591,0.15890169,0.01637129,0.07174426,1.11406715,1.98936642,0.25071637,0.00000000
-2.33216608,2.48042378,0.35666088,0.16531823,0.01660951,0.07556692,1.17168915,2.08783216,0.26333214,0.00000000
-2.32616308,2.60734097,0.36621020,0.17300393,0.01701085,0.07987284,1.23302307,2.19661458,0.27643624,0.00000000
-2.32016008,2.74558669,0.37769416,0.18189228,0.01758033,0.08462067,1.29746281,2.31460896,0.28986837,0.00000000
-2.31415708,2.89363631,0.39091401,0.19189171,0.01831958,0.08975705,1.36432836,2.44051763,0.30345096,0.00000000
-2.30815408,3.04973868,0.40563567,0.20288630,0.01922644,0.09521739,1.43287512,2.57286336,0.31699265,0.00000000
-2.30215108,3.21193742,0.42159410,0.21473717,0.02029476,0.10092701,1.50230409,2.71000634,0.33029221,0.00000000
-2.29614807,3.37809708,0.43849814,0.22728457,0.02151428,0.10680263,1.57177275,2.85016477,0.34314301,0.00000000
-2.29014507,3.54593444,0.45603594,0.24035066,0.02287059,0.11275409,1.64040673,2.99143923,0.35533767,0.00000000
-2.28414207,3.71305458,0.47388076,0.25374280,0.02434532,0.11868646,1.70731216,3.13184068,0.36667297,0.00000000
-2.27813907,3.87699136,0.49169705,0.26725747,0.02591639,0.12450219,1.77158871,3.26932204,0.37695471,0.00000000
-2.27213607,4.03525173,0.50914673,0.28068455,0.02755845,0.13010350,1.83234319,3.40181285,0.38600248,0.00000000
-2.26613307,4.18536308,0.52589562,0.29381191,0.02924343,0.13539484,1.88870375,3.52725664,0.39365416,0.00000000
-2.26013007,4.32492246,0.54161974,0.30643012,0.03094113,0.14028521,1.93983459,3.64365027,0.39977000,0.00000000
-2.25412706,4.45164647,0.55601150,0.31833717,0.03262004,0.14469053,1.98495073,3.74908419,0.40423612,0.00000000
-2.24812406,4.56342045,0.56878559,0.32934293,0.03424806,0.14853565,2.02333292,3.84178276,0.40696743,0.00000000
-2.24212106,4.65834533,0.57968438,0.33927337,0.03579342,0.15175625,2.05434208,3.92014331,0.40790973,0.00000000
-2.23611806,4.73478058,0.58848284,0.34797418,0.03722545,0.15430032,2.07743303,3.98277264,0.40704105,0.00000000
-2.23011506,4.79138191,0.59499269,0.35531387,0.03851544,0.15612927,2.09216695,4.02851973,0.40437213,0.00000000
-2.22411206,4.82713211,0.59906581,0.36118613,0.03963739,0.15721869,2.09822222,4.05650334,0.39994608,0.00000000
-2.21810905,4.84136403,0.60059676,0.36551151,0.04056869,0.15755868,2.09540313,4.06613354,0.39383726,0.00000000
-2.21210605,4.83377487,0.59952439,0.36823828,0.04129070,0.15715369,2.08364591,4.05712610,0.38614942,0.00000000
-2.20610305,4.80443104,0.59583249,0.36934258,0.04178920,0.15602212,2.06302203,4.02950914,0.37701322,0.00000000
-2.20010005,4.75376380,0.58954946,0.36882793,0.04205468,0.15419548,2.03373815,3.98362177,0.36658328,0.00000000
-2.19409705,4.68255564,0.58074714,0.36672411,0.04208251,0.15171734,1.99613292,3.92010469,0.35503484,0.00000000
-2.18809405,4.59191821,0.56953872,0.36308558,0.04187294,0.14864200,1.95067034,3.83988297,0.34256019,0.00000000
-2.18209105,4.48326272,0.55607593,0.35798953,0.04143101,0.14503307,1.89793011,3.74414184,0.32936506,0.00000000
-2.17608804,4.35826407,0.54054551,0.35153365,0.04076623,0.14096198,1.83859499,3.63429633,0.31566502,0.00000000
-2.17008504,4.21882018,0.52316523,0.34383381,0.03989229,0.13650642,1.77343580,3.51195594,0.30168207,0.00000000
-2.16408204,4.06700798,0.50417942,0.33502163,0.03882654,0.13174887,1.70329444,3.37888575,0.28764139,0.00000000
-2.15807904,3.90503783,0.48385425,0.32524212,0.03758950,0.12677518,1.62906559,3.23696530,0.27376850,0.00000000
-2.15207604,3.73520759,0.46247288,0.31465140,0.03620432,0.12167327,1.55167771,3.08814678,0.26028659,0.00000000
-2.14607304,3.55985789,0.44033048,0.30341445,0.03469619,0.11653193,1.47207393,2.93441387,0.24741418,0.00000000
-2.14007004,3.38132976,0.41772936,0.29170310,0.03309176,0.11143973,1.39119361,2.77774242,0.23536305,0.00000000
-2.13406703,3.20192532,0.39497429,0.27969392,0.03141866,0.10648402,1.30995482,2.62006406,0.22433626,0.00000000
