energy_ev,total_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up
-3.20260130,1.47242205,0.00010377,0.07479694,0.22379353,0.00000000,0.19687336,1.18514130,0.00559618,0.33340462
-3.19659830,1.43244672,0.00008529,0.07287976,0.21506924,0.00000000,0.19032671,1.15475601,0.00530403,0.32470289
-3.19059530,1.39019939,0.00006971,0.07075268,0.20653653,0.00000000,0.18395960,1.12234422,0.00503673,0.31524159
-3.18459230,1.34568763,0.00005672,0.06841698,0.19811434,0.00000000,0.17772447,1.08797277,0.00478991,0.30504033
-3.17858929,1.29906693,0.00004602,0.06588111,0.18974214,0.00000000,0.17159449,1.05182755,0.00455961,0.29415450
-3.17258629,1.25063151,0.00003737,0.06316040,0.18138117,0.00000000,0.16556321,1.01420387,0.00434245,0.28267238
-3.16658329,1.20079827,0.00003052,0.06027650,0.17301432,0.00000000,0.15964298,0.97549160,0.00413572,0.27071074
-3.16058029,1.15008515,0.00002528,0.05725657,0.16464511,0.00000000,0.15386237,0.93615578,0.00393757,0.25840929
-3.15457729,1.09908533,0.00002150,0.05413220,0.15629561,0.00000000,0.14826286,0.89671408,0.00374702,0.24592429
-3.14857429,1.04843878,0.00001905,0.05093830,0.14800377,0.00000000,0.14289494,0.85771232,0.00356404,0.23342170
-3.14257129,0.99880267,0.00001787,0.04771186,0.13982012,0.00000000,0.13781393,0.81969932,0.00338955,0.22107023
-3.13656828,0.95082243,0.00001794,0.04449070,0.13180438,0.00000000,0.13307575,0.78320240,0.00322547,0.20903468
-3.13056528,0.90510461,0.00001929,0.04131231,0.12402181,0.00000000,0.12873284,0.74870471,0.00307469,0.19746983
-3.12456228,0.86219306,0.00002199,0.03821279,0.11653991,0.00000000,0.12483058,0.71662547,0.00294105,0.18651525
-3.11855928,0.82254935,0.00002619,0.03522596,0.10942527,0.00000000,0.12140417,0.68730387,0.00282933,0.17629113
-3.11255628,0.78653825,0.00003206,0.03238261,0.10274103,0.00000000,0.11847631,0.66098735,0.00274522,0.16689539
-3.10655328,0.75441865,0.00003986,0.02971003,0.09654475,0.00000000,0.11605576,0.63782461,0.00269528,0.15840211
-3.10055028,0.72634034,0.00004990,0.02723169,0.09088706,0.00000000,0.11413668,0.61786344,0.00268691,0.15086132
-3.09454727,0.70234618,0.00006253,0.02496719,0.08581081,0.00000000,0.11269900,0.60105338,0.00272830,0.14430008
-3.08854427,0.68237959,0.00007817,0.02293239,0.08135094,0.00000000,0.11170957,0.58725278,0.00282837,0.13872477
-3.08254127,0.66629651,0.00009730,0.02113969,0.07753481,0.00000000,0.11112418,0.57623971,0.00299670,0.13412447
-3.07653827,0.65388112,0.00012044,0.01959845,0.07438308,0.00000000,0.11089021,0.56772615,0.00324343,0.13047511
-3.07053527,0.64486419,0.00014815,0.01831560,0.07191089,0.00000000,0.11094991,0.56137446,0.00357910,0.12774430
-3.06453227,0.63894313,0.00018102,0.01729614,0.07012929,0.00000000,0.11124391,0.55681541,0.00401452,0.12589651
-3.05852926,0.63580240,0.00021967,0.01654383,0.06904675,0.00000000,0.11171508,0.55366666,0.00456049,0.12489837
-3.05252626,0.63513338,0.00026471,0.01606177,0.06867057,0.00000000,0.11231228,0.55155087,0.00522759,0.12472369
-3.04652326,0.63665244,0.00031672,0.01585288,0.06900818,0.00000000,0.11299389,0.55011251,0.00602580,0.12535819
-3.04052026,0.64011636,0.00037625,0.01592040,0.07006804,0.00000000,0.11373105,0.54903263,0.00696417,0.12680345
-3.03451726,0.64533437,0.00044377,0.01626814,0.07186025,0.00000000,0.11451024,0.54804088,0.00805038,0.12907994
-3.02851426,0.65217612,0.00051966,0.01690063,0.07439660,0.00000000,0.11533517,0.54692440,0.00929028,0.13222907
-3.02251126,0.66057526,0.00060417,0.01782317,0.07769017,0.00000000,0.11622789,0.54553314,0.01068741,0.13631384
-3.01650825,0.67052850,0.00069738,0.01904160,0.08175437,0.00000000,0.11722890,0.54378156,0.01224251,0.14141834
-3.01050525,0.68209034,0.00079919,0.02056195,0.08660157,0.00000000,0.11839640,0.54164686,0.01395309,0.14764570
-3.00450225,0.69536360,0.00090929,0.02239002,0.09224124,0.00000000,0.11980451,0.53916378,0.01581295,0.15511476
-2.99849925,0.71048653,0.00102713,0.02453068,0.09867778,0.00000000,0.12154062,0.53641659,0.01781188,0.16395541
-2.99249625,0.72761707,0.00115191,0.02698715,0.10590817,0.00000000,0.12370182,0.53352869,0.01993539,0.17430267
-2.98649325,0.74691512,0.00128257,0.02976023,0.11391942,0.00000000,0.12639074,0.53065051,0.02216457,0.18628983
-2.98049025,0.76852390,0.00141779,0.03284738,0.12268625,0.00000000,0.12971066,0.52794645,0.02447612,0.20004071
-2.97448724,0.79255124,0.00155602,0.03624195,0.13216877,0.00000000,0.13376035,0.52558147,0.02684257,0.21566146
-2.96848424,0.81905186,0.00169547,0.03993230,0.14231072,0.00000000,0.13862866,0.52370824,0.02923257,0.23323211
-2.96248124,0.84801163,0.00183414,0.04390112,0.15303799,0.00000000,0.14438919,0.52245530,0.03161154,0.25279824
-2.95647824,0.87933450,0.00196991,0.04812484,0.16425793,0.00000000,0.15109514,0.52191701,0.03394228,0.27436322
-2.95047524,0.91283302,0.00210053,0.05257323,0.17585920,0.00000000,0.15877476,0.52214557,0.03618595,0.29788127
-2.94447224,0.94822269,0.00222373,0.05720914,0.18771249,0.00000000,0.16742741,0.52314560,0.03830300,0.32325175
-2.93846923,0.98512075,0.00233725,0.06198855,0.19967190,0.00000000,0.17702056,0.52487133,0.04025434,0.35031510
-2.93246623,1.02304939,0.00243892,0.06686083,0.21157726,0.00000000,0.18748785,0.52722654,0.04200247,0.37885062
-2.92646323,1.06144330,0.00252674,0.07176929,0.22325696,0.00000000,0.19872839,0.53006713,0.04351267,0.40857639
-2.92046023,1.09966142,0.00259892,0.07665195,0.23453161,0.00000000,0.21060729,0.53320606,0.04475409,0.43915152
-2.91445723,1.13700225,0.00265397,0.08144257,0.24521814,0.00000000,0.22295758,0.53642033,0.04570085,0.47018070
-2.90845423,1.17272230,0.00269072,0.08607200,0.25513426,0.00000000,0.23558341,0.53945968,0.04633283,0.50122122
-2.90245123,1.20605684,0.00270839,0.09046956,0.26410323,0.00000000,0.24826455,0.54205642,0.04663648,0.53179215
-2.89644822,1.23624210,0.00270659,0.09456476,0.27195859,0.00000000,0.26076191,0.54393590,0.04660518,0.56138556
-2.89044522,1.26253817,0.00268538,0.09828898,0.27854881,0.00000000,0.27282413,0.54482724,0.04623957,0.58947944
-2.88444222,1.28425155,0.00264520,0.10157726,0.28374160,0.00000000,0.28419479,0.54447365,0.04554745,0.61555177
-2.87843922,1.30075667,0.00258690,0.10437007,0.28742775,0.00000000,0.29462008,0.54264212,0.04454357,0.63909545
-2.87243622,1.31151530,0.00251173,0.10661499,0.28952431,0.00000000,0.30385667,0.53913181,0.04324902,0.65963332
-2.86643322,1.31609343,0.00242122,0.10826822,0.28997706,0.00000000,0.31167931,0.53378119,0.04169057,0.67673278
-2.86043022,1.31417473,0.00231722,0.10929591,0.28876208,0.00000000,0.31788814,0.52647339,0.03989969,0.69001936
-2.85442721,1.30557039,0.00220176,0.10967523,0.28588644,0.00000000,0.32231504,0.51713982,0.03791153,0.69918877
-2.84842421,1.29022473,0.00207702,0.10939507,0.28138793,0.00000000,0.32482907,0.50576192,0.03576376,0.70401672
-2.84242121,1.26821669,0.00194529,0.10845647,0.27533388,0.00000000,0.32534062,0.49237107,0.03349540,0.70436625
-2.83641821,1.23975711,0.00180882,0.10687262,0.26781915,0.00000000,0.32380413,0.47704678,0.03114562,0.70019226
-2.83041521,1.20518187,0.00166985,0.10466857,0.25896332,0.00000000,0.32021930,0.45991337,0.02875272,0.69154281
-2.82441221,1.16494143,0.00153049,0.10188049,0.24890715,0.00000000,0.31463070,0.44113521,0.02635305,0.67855747
-2.81840920,1.11958709,0.00139268,0.09855468,0.23780867,0.00000000,0.30712588,0.42091091,0.02398020,0.66146256
-2.81240620,1.06975455,0.00125818,0.09474624,0.22583875,0.00000000,0.29783206,0.39946666,0.02166430,0.64056353
-2.80640320,1.01614549,0.00112851,0.09051749,0.21317653,0.00000000,0.28691154,0.37704905,0.01943151,0.61623504
-2.80040020,0.95950786,0.00100493,0.08593626,0.20000486,0.00000000,0.27455608,0.35391765,0.01730368,0.58890882
-2.79439720,0.90061559,0.00088846,0.08107404,0.18650575,0.00000000,0.26098049,0.33033757,0.01529821,0.55906027
-2.78839420,0.84024854,0.00077985,0.07600409,0.17285618,0.00000000,0.24641577,0.30657236,0.01342805,0.52719401
-2.78239120,0.77917324,0.00067960,0.07079957,0.15922433,0.00000000,0.23110199,0.28287740,0.01170188,0.49382919
-2.77638819,0.71812523,0.00058798,0.06553177,0.14576619,0.00000000,0.21528132,0.25949403,0.01012440,0.45948518
-2.77038519,0.65779336,0.00050506,0.06026853,0.13262292,0.00000000,0.19919137,0.23664448,0.00869670,0.42466796
-2.76438219,0.59880659,0.00043072,0.05507285,0.11991875,0.00000000,0.18305921,0.21452784,0.00741672,0.38985792
-2.75837919,0.54172355,0.00036469,0.05000167,0.10775959,0.00000000,0.16709606,0.19331705,0.00627978,0.35549937
-2.75237619,0.48702504,0.00030656,0.04510508,0.09623225,0.00000000,0.15149310,0.17315689,0.00527904,0.32199202
-2.74637319,0.43510953,0.00025584,0.04042565,0.08540438,0.00000000,0.13641815,0.15416309,0.00440606,0.28968464
-2.74037019,0.38629158,0.00021198,0.03599816,0.07532493,0.00000000,0.12201352,0.13642242,0.00365124,0.25887095
-2.73436718,0.34080298,0.00017438,0.03184956,0.06602517,0.00000000,0.10839494,0.11999359,0.00300432,0.22978776
-2.72836418,0.29879637,0.00014242,0.02799917,0.05752010,0.00000000,0.09565141,0.10490909,0.00245470,0.20261510
-2.72236118,0.26035104,0.00011548,0.02445916,0.04981029,0.00000000,0.08384606,0.09117758,0.00199186,0.17747832
-2.71635818,0.22548039,0.00009297,0.02123518,0.04288391,0.00000000,0.07301777,0.07878688,0.00160556,0.15445173
-2.71035518,0.19414087,0.00007430,0.01832711,0.03671898,0.00000000,0.06318337,0.06770739,0.00128613,0.13356354
-2.70435218,0.16624169,0.00005896,0.01573000,0.03128573,0.00000000,0.05434046,0.05789570,0.00102457,0.11480179
-2.69834917,0.14165523,0.00004645,0.01343501,0.02654895,0.00000000,0.04647041,0.04929846,0.00081272,0.09812095
-2.69234617,0.12022749,0.00003633,0.01143043,0.02247028,0.00000000,0.03954169,0.04185619,0.00064329,0.08344877
-2.68634317,0.10178848,0.00002822,0.00970265,0.01901050,0.00000000,0.03351313,0.03550713,0.00050991,0.07069330
-2.68034017,0.08616212,0.00002176,0.00823716,0.01613155,0.00000000,0.02833714,0.03019092,0.00040715,0.05974957
-2.67433717,0.07317550,0.00001666,0.00701942,0.01379850,0.00000000,0.02396279,0.02585206,0.00033048,0.05050593
-2.66833417,0.06266736,0.00001267,0.00603571,0.01198129,0.00000000,0.02033851,0.02244317,0.00027625,0.04284978
-2.66233117,0.05449550,0.00000957,0.00527389,0.01065624,0.00000000,0.01741460,0.01992799,0.00024166,0.03667259
-2.65632816,0.04854325,0.00000718,0.00472398,0.00980735,0.00000000,0.01514527,0.01828398,0.00022471,0.03187406
-2.65032516,0.04472469,0.00000536,0.00437873,0.00942747,0.00000000,0.01349029,0.01750462,0.00022412,0.02836551
-2.64432216,0.04298879,0.00000398,0.00423401,0.00951907,0.00000000,0.01241627,0.01760139,0.00023936,0.02607228
-2.63831916,0.04332228,0.00000295,0.00428909,0.01009493,0.00000000,0.01189750,0.01860521,0.00027054,0.02493534
-2.63231616,0.04575125,0.00000219,0.00454675,0.01117845,0.00000000,0.01191632,0.02056750,0.00031838,0.02491198
-2.62631316,0.05034147,0.00000164,0.00501336,0.01280375,0.00000000,0.01246320,0.02356070,0.00038420,0.02597561
-2.62031016,0.05719738,0.00000126,0.00569870,0.01501547,0.00000000,0.01353635,0.02767821,0.00046987,0.02811488
-2.61430715,0.06645967,0.00000101,0.00661575,0.01786815,0.00000000,0.01514098,0.03303367,0.00057775,0.03133190
-2.60830415,0.07830143,0.00000087,0.00778023,0.02142541,0.00000000,0.01728823,0.03975948,0.00071067,0.03563991
-2.60230115,0.09292290,0.00000081,0.00921010,0.02575864,0.00000000,0.01999381,0.04800462,0.00087187,0.04106021
-2.59629815,0.11054472,0.00000084,0.01092485,0.03094534,0.00000000,0.02327629,0.05793155,0.00106495,0.04761865
-2.59029515,0.13139981,0.00000096,0.01294467,0.03706707,0.00000000,0.02715527,0.06971223,0.00129380,0.05534156
-2.58429215,0.15572394,0.00000116,0.01528954,0.04420705,0.00000000,0.03164922,0.08352331,0.00156252,0.06425151
-2.57828914,0.18374519,0.00000145,0.01797815,0.05244737,0.00000000,0.03677335,0.09954048,0.00187536,0.07436276
-2.57228614,0.21567247,0.00000187,0.02102677,0.06186597,0.00000000,0.04253735,0.11793201,0.00223661,0.08567674
-2.56628314,0.25168352,0.00000244,0.02444810,0.07253336,0.00000000,0.04894315,0.13885177,0.00265050,0.09817768
-2.56028014,0.29191270,0.00000319,0.02825009,0.08450931,0.00000000,0.05598285,0.16243185,0.00312110,0.11182854
-2.55427714,0.33643918,0.00000416,0.03243480,0.09783951,0.00000000,0.06363689,0.18877502,0.00365225,0.12656755
-2.54827414,0.38527596,0.00000543,0.03699735,0.11255251,0.00000000,0.07187249,0.21794746,0.00424743,0.14230542
-2.54227114,0.43836038,0.00000706,0.04192506,0.12865695,0.00000000,0.08064256,0.24997192,0.00490969,0.15892353
-2.53626813,0.49554673,0.00000914,0.04719676,0.14613933,0.00000000,0.08988513,0.28482201,0.00564162,0.17627320
-2.53026513,0.55660143,0.00001179,0.05278235,0.16496255,0.00000000,0.09952337,0.32241762,0.00644528,0.19417627
-2.52426213,0.62120148,0.00001512,0.05864274,0.18506515,0.00000000,0.10946620,0.36262217,0.00732222,0.21242685
-2.51825913,0.68893638,0.00001930,0.06473005,0.20636168,0.00000000,0.11960971,0.40524178,0.00827348,0.23079467
-2.51225613,0.75931382,0.00002449,0.07098821,0.22874394,0.00000000,0.12983909,0.45002673,0.00929968,0.24902957
-2.50625313,0.83176927,0.00003091,0.07735392,0.25208342,0.00000000,0.14003132,0.49667524,0.01040111,0.26686735
-2.50025013,0.90567925,0.00003878,0.08375802,0.27623460,0.00000000,0.15005839,0.54483965,0.01157784,0.28403664
-2.49424712,0.98037783,0.00004838,0.09012705,0.30103921,0.00000000,0.15979087,0.59413476,0.01282985,0.30026666
-2.48824412,1.05517583,0.00005998,0.09638522,0.32633121,0.00000000,0.16910192,0.64414817,0.01415724,0.31529540
-2.48224112,1.12938188,0.00007390,0.10245646,0.35194219,0.00000000,0.17787127,0.69445209,0.01556031,0.32887812
-2.47623812,1.20232426,0.00009049,0.10826662,0.37770695,0.00000000,0.18598928,0.74461604,0.01703977,0.34079555
-2.47023512,1.27337240,0.00011010,0.11374566,0.40346891,0.00000000,0.19336058,0.79421988,0.01859677,0.35086159
-2.46423212,1.34195693,0.00013310,0.11882972,0.42908496,0.00000000,0.19990735,0.84286633,0.02023302,0.35892994
-2.45822911,1.40758691,0.00015987,0.12346298,0.45442958,0.00000000,0.20557187,0.89019231,0.02195071,0.36489953
-2.45222611,1.46986340,0.00019076,0.12759920,0.47939759,0.00000000,0.21031836,0.93587838,0.02375248,0.36871828
-2.44622311,1.52848820,0.00022613,0.13120289,0.50390570,0.00000000,0.21413379,0.97965565,0.02564120,0.37038505
-2.44022011,1.58326732,0.00026627,0.13425003,0.52789230,0.00000000,0.21702777,1.02130963,0.02761972,0.36994965
-2.43421711,1.63410865,0.00031146,0.13672822,0.55131575,0.00000000,0.21903150,1.06068086,0.02969049,0.36751088
-2.42821411,1.68101408,0.00036189,0.13863644,0.57415091,0.00000000,0.22019562,1.09766212,0.03185518,0.36321263
-2.42221111,1.72406617,0.00041767,0.13998426,0.59638441,0.00000000,0.22058739,1.13219239,0.03411413,0.35723826
-2.41620810,1.76341036,0.00047881,0.14079061,0.61800864,0.00000000,0.22028705,1.16424804,0.03646584,0.34980352
-2.41020510,1.79923372,0.00054520,0.14108225,0.63901503,0.00000000,0.21938376,1.19383169,0.03890646,0.34114830
-2.40420210,1.83174150,0.00061663,0.14089191,0.65938696,0.00000000,0.21797122,1.22095973,0.04142926,0.33152770
-2.39819910,1.86113320,0.00069272,0.14025634,0.67909297,0.00000000,0.21614328,1.24564921,0.04402423,0.32120267
-2.39219610,1.88757961,0.00077296,0.13921433,0.69808060,0.00000000,0.21398979,1.26790524,0.04667770,0.31043094
-2.38619310,1.91120246,0.00085670,0.13780475,0.71627156,0.00000000,0.21159287,1.28770985,0.04937223,0.29945837
-2.38019010,1.93205813,0.00094313,0.13606488,0.73355847,0.00000000,0.20902382,1.30501307,0.05208651,0.28851129
-2.37418709,1.95012666,0.00103133,0.13402895,0.74980379,0.00000000,0.20634083,1.31972725,0.05479561,0.27779011
-2.36818409,1.96530675,0.00112025,0.13172712,0.76484088,0.00000000,0.20358765,1.33172485,0.05747133,0.26746437
-2.36218109,1.97741739,0.00120875,0.12918479,0.77847752,0.00000000,0.20079315,1.34084033,0.06008281,0.25766953
-2.35617809,1.98620601,0.00129562,0.12642240,0.79050158,0.00000000,0.19797183,1.34687582,0.06259729,0.24850539
-2.35017509,1.99136273,0.00137959,0.12345560,0.80068887,0.00000000,0.19512527,1.34961055,0.06498107,0.24003630
-2.34417209,1.99253985,0.00145942,0.12029576,0.80881252,0.00000000,0.19224418,1.34881338,0.06720062,0.23229281
-2.33816908,1.98937530,0.00153388,0.11695092,0.81465358,0.00000000,0.18931114,1.34425765,0.06922366,0.22527478
-2.33216608,1.98151858,0.00160182,0.11342677,0.81801209,0.00000000,0.18630365,1.33573743,0.07102043,0.21895554
-2.32616308,1.96865744,0.00166219,0.10972792,0.81871806,0.00000000,0.18319732,1.32308399,0.07256476,0.21328685
-2.32016008,1.95054360,0.00171409,0.10585915,0.81664169,0.00000000,0.17996895,1.30618158,0.07383513,0.20820435
-2.31415708,1.92701570,0.00175679,0.10182658,0.81170207,0.00000000,0.17659940,1.28498122,0.07481556,0.20363305
-2.30815408,1.89801807,0.00178975,0.09763872,0.80387395,0.00000000,0.17307591,1.25951168,0.07549622,0.19949277
-2.30215108,1.86361398,0.00181267,0.09330731,0.79319206,0.00000000,0.16939383,1.22988686,0.07587388,0.19570297
-2.29614807,1.82399266,0.00182545,0.08884787,0.77975272,0.00000000,0.16555764,1.19630904,0.07595199,0.19218696
-2.29014507,1.77946935,0.00182824,0.08427999,0.76371252,0.00000000,0.16158120,1.15906770,0.07574049,0.18887525
-2.28414207,1.73047866,0.00182142,0.07962728,0.74528427,0.00000000,0.15748728,1.11853404,0.07525535,0.18570785
-2.27813907,1.67756151,0.00180559,0.07491703,0.72473030,0.00000000,0.15330639,1.07515129,0.07451782,0.18263567
-2.27213607,1.62134651,0.00178153,0.07017965,0.70235354,0.00000000,0.14907501,1.02942167,0.07355345,0.17962083
-2.26613307,1.56252696,0.00175023,0.06544784,0.67848690,0.00000000,0.14483344,0.98189044,0.07239090,0.17663625
-2.26013007,1.50183489,0.00171280,0.06075564,0.65348155,0.00000000,0.14062334,0.93312818,0.07106072,0.17366437
-2.25412706,1.44001374,0.00167050,0.05613741,0.62769472,0.00000000,0.13648521,0.88371225,0.06959403,0.17069542
-2.24812406,1.37779122,0.00162467,0.05162672,0.60147773,0.00000000,0.13245595,0.83420833,0.06802120,0.16772536
-2.24212106,1.31585406,0.00157675,0.04725537,0.57516496,0.00000000,0.12856672,0.78515321,0.06637074,0.16475368
-2.23611806,1.25482588,0.00152822,0.04305242,0.54906414,0.00000000,0.12484122,0.73703956,0.06466820,0.16178129
-2.23011506,1.19524949,0.00148059,0.03904342,0.52344873,0.00000000,0.12129445,0.69030340,0.06293549,0.15880873
-2.22411206,1.13757438,0.00143542,0.03524984,0.49855243,0.00000000,0.11793215,0.64531493,0.06119023,0.15583477
-2.21810905,1.08214987,0.00139430,0.03168860,0.47456622,0.00000000,0.11475084,0.60237281,0.05944562,0.15285560
-2.21210605,1.02922418,0.00135883,0.02837191,0.45163792,0.00000000,0.11173850,0.56170213,0.05771037,0.14986461
-2.20610305,0.97894906,0.00133070,0.02530727,0.42987410,0.00000000,0.10887588,0.52345597,0.05598911,0.14685278
-2.20010005,0.93138948,0.00131165,0.02249764,0.40934415,0.00000000,0.10613821,0.48772002,0.05428287,0.14380966
-2.19409705,0.88653758,0.00130351,0.01994182,0.39008610,0.00000000,0.10349739,0.45452007,0.05258992,0.14072485
-2.18809405,0.84432977,0.00130823,0.01763491,0.37211379,0.00000000,0.10092439,0.42383149,0.05090664,0.13758993
-2.18209105,0.80466584,0.00132789,0.01556891,0.35542476,0.00000000,0.09839173,0.39559031,0.04922855,0.13440054
-2.17608804,0.76742888,0.00136476,0.01373333,0.34000842,0.00000000,0.09587594,0.36970488,0.04755136,0.13115863
-2.17008504,0.73250469,0.00142125,0.01211587,0.32585386,0.00000000,0.09335982,0.34606773,0.04587196,0.12787459
-2.16408204,0.69979964,0.00149999,0.01070307,0.31295694,0.00000000,0.09083434,0.32456674,0.04418932,0.12456919
-2.15807904,0.66925595,0.00160379,0.00948090,0.30132603,0.00000000,0.08830019,0.30509516,0.04250526,0.12127508
-2.15207604,0.64086363,0.00173562,0.00843534,0.29098622,0.00000000,0.08576874,0.28756012,0.04082506,0.11803786
-2.14607304,0.61466847,0.00189860,0.00755282,0.28198171,0.00000000,0.08326249,0.27188905,0.03915775,0.11491650
-2.14007004,0.59077580,0.00209594,0.00682060,0.27437620,0.00000000,0.08081491,0.25803407,0.03751629,0.11198313
-2.13406703,0.56934983,0.00233092,0.00622703,0.26825135,0.00000000,0.07846973,0.24597408,0.03591743,0.10932215
-2.12806403,0.55060890,0.00260675,0.00576175,0.26370336,0.00000000,0.07627969,0.23571468,0.03438136,0.10702861
-2.12206103,0.53481674,0.00292656,0.00541570,0.26083789,0.00000000,0.07430475,0.22728605,0.03293120,0.10520602
-2.11605803,0.52227040,0.00329322,0.00518116,0.25976361,0.00000000,0.07261002,0.22073896,0.03159221,0.10396348
-2.11005503,0.51328551,0.00370930,0.00505159,0.26058471,0.00000000,0.07126319,0.21613933,0.03039093,0.10341240
-2.10405203,0.50817950,0.00417689,0.00502150,0.26339285,0.00000000,0.07033195,0.21356158,0.02935423,0.10366273
-2.09804902,0.50725362,0.00469752,0.00508618,0.26825887,0.00000000,0.06988111,0.21308120,0.02850816,0.10481900
-2.09204602,0.51077470,0.00527202,0.00524148,0.27522483,0.00000000,0.06996986,0.21476694,0.02787699,0.10697612
-2.08604302,0.51895726,0.00590040,0.00548348,0.28429669,0.00000000,0.07064901,0.21867298,0.02748207,0.11021521
-2.08004002,0.53194695,0.00658173,0.00580824,0.29543811,0.00000000,0.07195852,0.22483153,0.02734087,0.11459962
-2.07403702,0.54980585,0.00731407,0.00621147,0.30856566,0.00000000,0.07392524,0.23324609,0.02746609,0.12017109
-2.06803402,0.57250050,0.00809433,0.00668832,0.32354575,0.00000000,0.07656103,0.24388584,0.02786493,0.12694642
-2.06203102,0.59989295,0.00891828,0.00723314,0.34019345,0.00000000,0.07986136,0.25668125,0.02853845,0.13491469
-2.05602801,0.63173548,0.00978050,0.00783932,0.35827336,0.00000000,0.08380432,0.27152130,0.02948120,0.14403509
-2.05002501,0.66766922,0.01067432,0.00849920,0.37750256,0.00000000,0.08835025,0.28825239,0.03068103,0.15423566
-2.04402201,0.70722687,0.01159193,0.00920402,0.39755556,0.00000000,0.09344188,0.30667901,0.03211911,0.16541286
-2.03801901,0.74983957,0.01252439,0.00994400,0.41807115,0.00000000,0.09900508,0.32656632,0.03377016,0.17743212
-2.03201601,0.79484785,0.01346179,0.01070845,0.43866085,0.00000000,0.10495017,0.34764452,0.03560296,0.19012952
-2.02601301,0.84151647,0.01439330,0.01148598,0.45891882,0.00000000,0.11117389,0.36961494,0.03758105,0.20331449
-2.02001001,0.88905266,0.01530744,0.01226477,0.47843274,0.00000000,0.11756174,0.39215767,0.03966360,0.21677353
-2.01400700,0.93662737,0.01619224,0.01303294,0.49679530,0.00000000,0.12399098,0.41494062,0.04180649,0.23027502
-2.00800400,0.98339876,0.01703550,0.01377893,0.51361595,0.00000000,0.13033388,0.43762948,0.04396357,0.24357490
-2.00200100,1.02853729,0.01782503,0.01449195,0.52853240,0.00000000,0.13646136,0.45989846,0.04608798,0.25642315
-1.99599800,1.07125146,0.01854896,0.01516246,0.54122141,0.00000000,0.14224680,0.48144130,0.04813352,0.26857075
-1.98999500,1.11081335,0.01919603,0.01578261,0.55140864,0.00000000,0.14756996,0.50198221,0.05005614,0.27977720
-1.98399200,1.14658293,0.01975586,0.01634673,0.55887695,0.00000000,0.15232078,0.52128617,0.05181525,0.28981794
-1.97798899,1.17803041,0.02021925,0.01685171,0.56347314,0.00000000,0.15640306,0.53916840,0.05337509,0.29849179
-1.97198599,1.20475555,0.02057844,0.01729740,0.56511262,0.00000000,0.15973773,0.55550235,0.05470585,0.30562781
-1.96598299,1.22650328,0.02082736,0.01768689,0.56378205,0.00000000,0.16226577,0.57022608,0.05578470,0.31109153
-1.95997999,1.24317502,0.02096178,0.01802668,0.55953981,0.00000000,0.16395047,0.58334664,0.05659650,0.31479021
-1.95397699,1.25483514,0.02097949,0.01832683,0.55251437,0.00000000,0.16477908,0.59494219,0.05713440,0.31667680
-1.94797399,1.26171240,0.02088039,0.01860090,0.54290058,0.00000000,0.16476373,0.60516190,0.05740002,0.31675265
-1.94197099,1.26419609,0.02066649,0.01886582,0.53095414,0.00000000,0.16394156,0.61422344,0.05740345,0.31506863
-1.93596798,1.26282726,0.02034190,0.01914167,0.51698441,0.00000000,0.16237407,0.62240816,0.05716296,0.31172468
-1.92996498,1.25828505,0.01991270,0.01945126,0.50134595,0.00000000,0.16014574,0.63005418,0.05670442,0.30686781
-1.92396198,1.25136875,0.01938684,0.01981970,0.48442899,0.00000000,0.15736184,0.63754744,0.05606049,0.30068852
-1.91795898,1.24297621,0.01877386,0.02027379,0.46664924,0.00000000,0.15414571,0.64531114,0.05526966,0.29341589
-1.91195598,1.23407908,0.01808466,0.02084135,0.44843735,0.00000000,0.15063535,0.65379376,0.05437503,0.28531138
-1.90595298,1.22569596,0.01733123,0.02155047,0.43022834,0.00000000,0.14697968,0.66345610,0.05342303,0.27666158
-1.89994997,1.21886391,0.01652626,0.02242872,0.41245130,0.00000000,0.14333438,0.67475753,0.05246207,0.26777026
-1.89394697,1.21460933,0.01568289,0.02350231,0.39551955,0.00000000,0.13985754,0.68814200,0.05154110,0.25894983
-1.88794397,1.21391886,0.01481430,0.02479518,0.37982158,0.00000000,0.13670530,0.70402401,0.05070820,0.25051252
-1.88194097,1.21771102,0.01393341,0.02632818,0.36571279,0.00000000,0.13402739,0.72277483,0.05000926,0.24276168
-1.87593797,1.22680914,0.01305261,0.02811819,0.35350827,0.00000000,0.13196297,0.74470943,0.04948665,0.23598317
-1.86993497,1.24191634,0.01218345,0.03017730,0.34347666,0.00000000,0.13063665,0.77007422,0.04917805,0.23043739
-1.86393197,1.26359288,0.01133642,0.03251208,0.33583504,0.00000000,0.13015489,0.79903607,0.04911537,0.22635188
-1.85792896,1.29223650,0.01052078,0.03512291,0.33074505,0.00000000,0.13060281,0.83167273,0.04932385,0.22391486
-1.85192596,1.32806618,0.00974441,0.03800340,0.32831003,0.00000000,0.13204155,0.86796505,0.04982126,0.22326976
-1.84592296,1.37110975,0.00901374,0.04114001,0.32857340,0.00000000,0.13450620,0.90779121,0.05061736,0.22451089
-1.83991996,1.42119578,0.00833370,0.04451176,0.33151809,0.00000000,0.13800433,0.95092337,0.05171342,0.22768035
