energy_ev,total_up,In_p_up,In_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-4.30115058,0.00064513,0.00022646,0.00000083,0.00000111,0.00000586,0.00028330,0.00016883
-4.29514757,0.00064452,0.00030844,0.00000062,0.00000152,0.00000795,0.00026968,0.00018304
-4.28914457,0.00069905,0.00041709,0.00000045,0.00000205,0.00001073,0.00027909,0.00021297
-4.28314157,0.00081234,0.00055997,0.00000033,0.00000275,0.00001439,0.00031209,0.00026066
-4.27713857,0.00099116,0.00074639,0.00000024,0.00000367,0.00001917,0.00037054,0.00032909
-4.27113557,0.00124559,0.00098772,0.00000017,0.00000486,0.00002536,0.00045758,0.00042226
-4.26513257,0.00158923,0.00129770,0.00000012,0.00000638,0.00003332,0.00057772,0.00054532
-4.25912956,0.00203940,0.00169271,0.00000009,0.00000833,0.00004346,0.00073691,0.00070458
-4.25312656,0.00261738,0.00219211,0.00000006,0.00001078,0.00005628,0.00094257,0.00090771
-4.24712356,0.00334864,0.00281846,0.00000004,0.00001387,0.00007236,0.00120365,0.00116375
-4.24112056,0.00426299,0.00359776,0.00000003,0.00001770,0.00009237,0.00153073,0.00148321
-4.23511756,0.00539465,0.00455955,0.00000002,0.00002243,0.00011706,0.00193599,0.00187812
-4.22911456,0.00678224,0.00573696,0.00000001,0.00002822,0.00014729,0.00243321,0.00236200
-4.22311156,0.00846861,0.00716656,0.00000001,0.00003526,0.00018399,0.00303770,0.00294986
-4.21710855,0.01050044,0.00888813,0.00000001,0.00004373,0.00022819,0.00376618,0.00365797
-4.21110555,0.01292768,0.01094410,0.00000000,0.00005384,0.00028097,0.00463652,0.00450378
-4.20510255,0.01580262,0.01337887,0.00000000,0.00006582,0.00034348,0.00566746,0.00550553
-4.19909955,0.01917881,0.01623786,0.00000000,0.00007988,0.00041688,0.00687820,0.00668188
-4.19309655,0.02310956,0.01956627,0.00000000,0.00009626,0.00050233,0.00828784,0.00805143
-4.18709355,0.02764624,0.02340763,0.00000000,0.00011516,0.00060094,0.00991480,0.00963206
-4.18109055,0.03283617,0.02780204,0.00000000,0.00013677,0.00071376,0.01177604,0.01144029
-4.17508754,0.03872044,0.03278429,0.00000000,0.00016128,0.00084167,0.01388630,0.01349042
-4.16908454,0.04533134,0.03838176,0.00000000,0.00018882,0.00098538,0.01625715,0.01579370
-4.16308154,0.05268988,0.04461223,0.00000000,0.00021947,0.00114533,0.01889613,0.01835747
-4.15707854,0.06080314,0.05148171,0.00000000,0.00025327,0.00132169,0.02180578,0.02118418
-4.15107554,0.06966182,0.05898234,0.00000000,0.00029017,0.00151426,0.02498276,0.02427060
-4.14507254,0.07923803,0.06709048,0.00000000,0.00033006,0.00172242,0.02841707,0.02760702
-4.13906953,0.08948341,0.07576520,0.00000000,0.00037273,0.00194512,0.03209136,0.03117657
-4.13306653,0.10032781,0.08494711,0.00000000,0.00041790,0.00218085,0.03598047,0.03495483
-4.12706353,0.11167863,0.09455780,0.00000000,0.00046518,0.00242759,0.04005121,0.03890952
-4.12106053,0.12342093,0.10449996,0.00000000,0.00051409,0.00268283,0.04426234,0.04300061
-4.11505753,0.13541834,0.11465811,0.00000000,0.00056407,0.00294362,0.04856496,0.04718058
-4.10905453,0.14751497,0.12490028,0.00000000,0.00061445,0.00320657,0.05290316,0.05139513
-4.10305153,0.15953820,0.13508029,0.00000000,0.00066454,0.00346792,0.05721504,0.05558409
-4.09704852,0.17130231,0.14504091,0.00000000,0.00071354,0.00372364,0.06143399,0.05968278
-4.09104552,0.18261300,0.15461762,0.00000000,0.00076065,0.00396950,0.06549034,0.06362350
-4.08504252,0.19327252,0.16364300,0.00000000,0.00080505,0.00420121,0.06931315,0.06733734
-4.07903952,0.20308530,0.17195144,0.00000000,0.00084593,0.00441451,0.07283230,0.07075617
-4.07303652,0.21186383,0.17938418,0.00000000,0.00088249,0.00460533,0.07598054,0.07381467
-4.06703352,0.21943460,0.18579431,0.00000000,0.00091403,0.00476990,0.07869564,0.07645237
-4.06103052,0.22564377,0.19105159,0.00000000,0.00093989,0.00490487,0.08092242,0.07861568
-4.05502751,0.23036236,0.19504680,0.00000000,0.00095954,0.00500744,0.08261465,0.08025967
-4.04902451,0.23349074,0.19769558,0.00000000,0.00097258,0.00507544,0.08373658,0.08134961
-4.04302151,0.23496206,0.19894134,0.00000000,0.00097870,0.00510743,0.08426423,0.08186223
-4.03701851,0.23474469,0.19875730,0.00000000,0.00097780,0.00510270,0.08418628,0.08178650
-4.03101551,0.23284330,0.19714740,0.00000000,0.00096988,0.00506137,0.08350439,0.08112404
-4.02501251,0.22929875,0.19414625,0.00000000,0.00095511,0.00498432,0.08223321,0.07988910
-4.01900950,0.22418656,0.18981778,0.00000000,0.00093382,0.00487320,0.08039983,0.07810798
-4.01300650,0.21761429,0.18425306,0.00000000,0.00090644,0.00473033,0.07804282,0.07581816
-4.00700350,0.20971775,0.17756710,0.00000000,0.00087355,0.00455869,0.07521089,0.07306696
-4.00100050,0.20065636,0.16989486,0.00000000,0.00083581,0.00436172,0.07196121,0.06990991
-3.99499750,0.19060778,0.16138677,0.00000000,0.00079395,0.00414329,0.06835750,0.06640893
-3.98899450,0.17976215,0.15220382,0.00000000,0.00074878,0.00390753,0.06446794,0.06263024
-3.98299150,0.16831617,0.14251256,0.00000000,0.00070110,0.00365873,0.06036308,0.05864239
-3.97698849,0.15646723,0.13248011,0.00000000,0.00065174,0.00340117,0.05611370,0.05451415
-3.97098549,0.14440787,0.12226951,0.00000000,0.00060151,0.00313903,0.05178887,0.05031259
-3.96498249,0.13232086,0.11203549,0.00000000,0.00055117,0.00287629,0.04745411,0.04610140
-3.95897949,0.12037483,0.10192084,0.00000000,0.00050141,0.00261662,0.04316992,0.04193933
-3.95297649,0.10872090,0.09205351,0.00000000,0.00045286,0.00236329,0.03899048,0.03787903
-3.94697349,0.09749006,0.08254440,0.00000000,0.00040608,0.00211916,0.03496277,0.03396614
-3.94097049,0.08679158,0.07348605,0.00000000,0.00036152,0.00188661,0.03112599,0.03023872
-3.93496748,0.07671226,0.06495193,0.00000000,0.00031954,0.00166751,0.02751125,0.02672702
-3.92896448,0.06731656,0.05699663,0.00000000,0.00028040,0.00146328,0.02414168,0.02345350
-3.92296148,0.05864743,0.04965652,0.00000000,0.00024429,0.00127483,0.02103268,0.02043313
-3.91695848,0.05072780,0.04295101,0.00000000,0.00021130,0.00110268,0.01819247,0.01767388
-3.91095548,0.04356253,0.03688420,0.00000000,0.00018145,0.00094693,0.01562279,0.01517745
-3.90495248,0.03714070,0.03144686,0.00000000,0.00015470,0.00080734,0.01331973,0.01294005
-3.89894947,0.03143815,0.02661854,0.00000000,0.00013095,0.00068338,0.01127463,0.01095325
-3.89294647,0.02642007,0.02236976,0.00000000,0.00011005,0.00057430,0.00947500,0.00920492
-3.88694347,0.02204353,0.01866415,0.00000000,0.00009182,0.00047917,0.00790545,0.00768011
-3.88094047,0.01825991,0.01546057,0.00000000,0.00007606,0.00039692,0.00654852,0.00636188
-3.87493747,0.01501711,0.01271490,0.00000000,0.00006255,0.00032643,0.00538556,0.00523208
-3.86893447,0.01226156,0.01038176,0.00000000,0.00005107,0.00026653,0.00439732,0.00427204
-3.86293147,0.00993979,0.00841591,0.00000000,0.00004140,0.00021606,0.00356465,0.00346314
-3.85692846,0.00799988,0.00677335,0.00000000,0.00003332,0.00017389,0.00286892,0.00278729
-3.85092546,0.00639247,0.00541231,0.00000000,0.00002662,0.00013895,0.00229242,0.00222731
-3.84492246,0.00507158,0.00429382,0.00000000,0.00002112,0.00011023,0.00181864,0.00176718
-3.83891946,0.00399506,0.00338219,0.00000000,0.00001664,0.00008682,0.00143248,0.00139224
-3.83291646,0.00312498,0.00264527,0.00000000,0.00001301,0.00006790,0.00112029,0.00108928
-3.82691346,0.00242765,0.00205450,0.00000001,0.00001010,0.00005273,0.00086999,0.00084660
-3.82091046,0.00187360,0.00158488,0.00000001,0.00000779,0.00004067,0.00067096,0.00065398
-3.81490745,0.00143748,0.00121485,0.00000001,0.00000596,0.00003115,0.00051405,0.00050266
-3.80890445,0.00109774,0.00092606,0.00000002,0.00000453,0.00002372,0.00039147,0.00038521
-3.80290145,0.00083643,0.00070314,0.00000003,0.00000342,0.00001797,0.00029666,0.00029552
-3.79689845,0.00063885,0.00053343,0.00000004,0.00000257,0.00001358,0.00022421,0.00022866
-3.79089545,0.00049335,0.00040671,0.00000006,0.00000192,0.00001027,0.00016973,0.00018083
-3.78489245,0.00039100,0.00031498,0.00000009,0.00000143,0.00000783,0.00012970,0.00014929
-3.77888944,0.00032546,0.00025224,0.00000014,0.00000107,0.00000611,0.00010146,0.00013233
-3.77288644,0.00029282,0.00021436,0.00000020,0.00000080,0.00000497,0.00008305,0.00012928
-3.76688344,0.00029158,0.00019890,0.00000028,0.00000062,0.00000435,0.00007318,0.00014054
-3.76088044,0.00032270,0.00020516,0.00000040,0.00000050,0.00000420,0.00007120,0.00016770
-3.75487744,0.00038979,0.00023414,0.00000056,0.00000043,0.00000450,0.00007706,0.00021366
-3.74887444,0.00049934,0.00028868,0.00000078,0.00000041,0.00000530,0.00009135,0.00028286
-3.74287144,0.00066119,0.00037362,0.00000109,0.00000044,0.00000666,0.00011531,0.00038156
-3.73686843,0.00088909,0.00049610,0.00000150,0.00000051,0.00000870,0.00015093,0.00051819
-3.73086543,0.00120135,0.00066586,0.00000205,0.00000064,0.00001157,0.00020101,0.00070382
-3.72486243,0.00162179,0.00089579,0.00000279,0.00000083,0.00001549,0.00026932,0.00095266
-3.71885943,0.00218065,0.00120234,0.00000377,0.00000108,0.00002075,0.00036073,0.00128267
-3.71285643,0.00291582,0.00160624,0.00000504,0.00000143,0.00002769,0.00048140,0.00171627
-3.70685343,0.00387406,0.00213315,0.00000671,0.00000189,0.00003676,0.00063897,0.00228109
-3.70085043,0.00511243,0.00281440,0.00000885,0.00000248,0.00004849,0.00084281,0.00301076
-3.69484742,0.00669965,0.00368777,0.00001160,0.00000325,0.00006355,0.00110420,0.00394582
-3.68884442,0.00871758,0.00479828,0.00001510,0.00000423,0.00008272,0.00143662,0.00513448
-3.68284142,0.01126253,0.00619895,0.00001951,0.00000546,0.00010690,0.00185592,0.00663349
-3.67683842,0.01444642,0.00795138,0.00002502,0.00000700,0.00013719,0.00238055,0.00850876
-3.67083542,0.01839771,0.01012628,0.00003187,0.00000892,0.00017482,0.00303169,0.01083594
-3.66483242,0.02326185,0.01280377,0.00004029,0.00001127,0.00022120,0.00383331,0.01370066
-3.65882941,0.02920121,0.01607326,0.00005058,0.00001416,0.00027792,0.00481219,0.01719850
-3.65282641,0.03639431,0.02003311,0.00006303,0.00001765,0.00034674,0.00599779,0.02143452
-3.64682341,0.04503424,0.02478974,0.00007799,0.00002184,0.00042957,0.00742198,0.02652234
-3.64082041,0.05532607,0.03045622,0.00009581,0.00002685,0.00052849,0.00911863,0.03258258
-3.63481741,0.06748320,0.03715027,0.00011685,0.00003276,0.00064570,0.01112302,0.03974069
-3.62881441,0.08172256,0.04499165,0.00014148,0.00003969,0.00078348,0.01347105,0.04812414
-3.62281141,0.09825858,0.05409889,0.00017009,0.00004775,0.00094420,0.01619825,0.05785880
-3.61680840,0.11729606,0.06458540,0.00020300,0.00005704,0.00113021,0.01933864,0.06906474
-3.61080540,0.13902197,0.07655494,0.00024056,0.00006766,0.00134384,0.02292340,0.08185132
-3.60480240,0.16359632,0.09009674,0.00028301,0.00007970,0.00158733,0.02697935,0.09631183
-3.59879940,0.19114254,0.10528025,0.00033057,0.00009323,0.00186280,0.03152745,0.11251770
-3.59279640,0.22173751,0.12214966,0.00038335,0.00010830,0.00217218,0.03658115,0.13051259
-3.58679340,0.25540182,0.14071875,0.00044138,0.00012494,0.00251717,0.04214483,0.15030661
-3.58079040,0.29209073,0.16096591,0.00050454,0.00014315,0.00289926,0.04821235,0.17187084
-3.57478739,0.33168629,0.18283000,0.00057262,0.00016291,0.00331969,0.05476581,0.19513262
-3.56878439,0.37399128,0.20620708,0.00064524,0.00018416,0.00377951,0.06177461,0.21997191
-3.56278139,0.41872547,0.23094852,0.00072187,0.00020681,0.00427958,0.06919485,0.24621892
-3.55677839,0.46552468,0.25686062,0.00080183,0.00023074,0.00482069,0.07696929,0.27365346
-3.55077539,0.51394304,0.28370596,0.00088429,0.00025579,0.00540366,0.08502771,0.30200619
-3.54477239,0.56345876,0.31120672,0.00096829,0.00028180,0.00602948,0.09328798,0.33096187
-3.53876938,0.61348353,0.33904996,0.00105272,0.00030855,0.00669943,0.10165758,0.36016485
-3.53276638,0.66337544,0.36689479,0.00113638,0.00033586,0.00741533,0.11003582,0.38922656
-3.52676338,0.71245514,0.39438131,0.00121800,0.00036348,0.00817965,0.11831649,0.41773511
-3.52076038,0.76002490,0.42114103,0.00129627,0.00039123,0.00899574,0.12639098,0.44526644
-3.51475738,0.80538975,0.44680844,0.00136985,0.00041889,0.00986792,0.13415174,0.47139691
-3.50875438,0.84787991,0.47103319,0.00143745,0.00044630,0.01080168,0.14149590,0.49571667
-3.50275138,0.88687360,0.49349228,0.00149788,0.00047330,0.01180364,0.14832889,0.51784334
-3.49674837,0.92181909,0.51390186,0.00155004,0.00049979,0.01288163,0.15456794,0.53743535
-3.49074537,0.95225498,0.53202787,0.00159299,0.00052570,0.01404452,0.16014520,0.55420431
-3.48474237,0.97782766,0.54769498,0.00162600,0.00055102,0.01530205,0.16501037,0.56792583
-3.47873937,0.99830494,0.56079336,0.00164855,0.00057579,0.01666452,0.16913261,0.57844824
-3.47273637,1.01358527,0.57128288,0.00166037,0.00060007,0.01814237,0.17250176,0.58569869
-3.46673337,1.02370173,0.57919437,0.00166145,0.00062399,0.01974571,0.17512858,0.58968638
-3.46073037,1.02882087,0.58462796,0.00165205,0.00064768,0.02148363,0.17704413,0.59050270
-3.45472736,1.02923599,0.58774834,0.00163268,0.00067132,0.02336362,0.17829830,0.58831817
-3.44872436,1.02535556,0.58877740,0.00160413,0.00069506,0.02539082,0.17895745,0.58337648
-3.44272136,1.01768701,0.58798430,0.00156738,0.00071907,0.02756729,0.17910137,0.57598575
-3.43671836,1.00681693,0.58567383,0.00152365,0.00074347,0.02989137,0.17881966,0.56650756
-3.43071536,0.99338849,0.58217327,0.00147430,0.00076836,0.03235704,0.17820779,0.55534422
-3.42471236,0.97807737,0.57781879,0.00142084,0.00079374,0.03495344,0.17736296,0.54292492
-3.41870935,0.96156728,0.57294187,0.00136484,0.00081958,0.03766454,0.17637999,0.52969140
-3.41270635,0.94452627,0.56785641,0.00130794,0.00084576,0.04046900,0.17534753,0.51608379
-3.40670335,0.92758482,0.56284738,0.00125177,0.00087204,0.04334023,0.17434469,0.50252720
-3.40070035,0.91131682,0.55816121,0.00119793,0.00089814,0.04624672,0.17343828,0.48941968
-3.39469735,0.89622388,0.55399857,0.00114791,0.00092367,0.04915256,0.17268077,0.47712184
-3.38869435,0.88272374,0.55050965,0.00110310,0.00094817,0.05201825,0.17210908,0.46594853
-3.38269135,0.87114282,0.54779210,0.00106476,0.00097112,0.05480166,0.17174410,0.45616268
-3.37668834,0.86171285,0.54589141,0.00103396,0.00099194,0.05745915,0.17159113,0.44797145
-3.37068534,0.85457156,0.54480369,0.00101156,0.00101007,0.05994693,0.17164088,0.44152448
-3.36468234,0.84976674,0.54448044,0.00099823,0.00102490,0.06222231,0.17187118,0.43691414
-3.35867934,0.84726320,0.54483475,0.00099442,0.00103588,0.06424511,0.17224912,0.43417752
-3.35267634,0.84695194,0.54574871,0.00100033,0.00104250,0.06597894,0.17273342,0.43329985
-3.34667334,0.84866085,0.54708122,0.00101596,0.00104434,0.06739235,0.17327706,0.43421904
-3.34067034,0.85216611,0.54867602,0.00104106,0.00104105,0.06845986,0.17382983,0.43683097
-3.33466733,0.85720397,0.55036930,0.00107517,0.00103241,0.06916273,0.17434071,0.44099531
-3.32866433,0.86348202,0.55199661,0.00111761,0.00101832,0.06948950,0.17476004,0.44654167
-3.32266133,0.87068987,0.55339883,0.00116752,0.00099882,0.06943620,0.17504134,0.45327574
-3.31665833,0.87850889,0.55442711,0.00122386,0.00097407,0.06900638,0.17514271,0.46098538
-3.31065533,0.88662081,0.55494654,0.00128544,0.00094439,0.06821073,0.17502791,0.46944666
-3.30465233,0.89471528,0.55483882,0.00135095,0.00091020,0.06706663,0.17466695,0.47842960
-3.29864932,0.90249645,0.55400388,0.00141898,0.00087203,0.06559730,0.17403644,0.48770379
-3.29264632,0.90968857,0.55236070,0.00148808,0.00083050,0.06383095,0.17311957,0.49704370
-3.28664332,0.91604096,0.54984752,0.00155676,0.00078633,0.06179970,0.17190600,0.50623386
-3.28064032,0.92133219,0.54642152,0.00162355,0.00074024,0.05953852,0.17039145,0.51507362
-3.27463732,0.92537384,0.54205831,0.00168704,0.00069302,0.05708412,0.16857730,0.52338162
-3.26863432,0.92801364,0.53675126,0.00174592,0.00064542,0.05447391,0.16647019,0.53099982
-3.26263132,0.92913799,0.53051077,0.00179897,0.00059821,0.05174503,0.16408153,0.53779686
-3.25662831,0.92867386,0.52336357,0.00184518,0.00055207,0.04893353,0.16142711,0.54367070
-3.25062531,0.92658979,0.51535198,0.00188368,0.00050767,0.04607366,0.15852673,0.54855040
-3.24462231,0.92289595,0.50653315,0.00191384,0.00046555,0.04319736,0.15540387,0.55239683
-3.23861931,0.91764305,0.49697814,0.00193523,0.00042620,0.04033390,0.15208533,0.55520229
-3.23261631,0.91092000,0.48677090,0.00194766,0.00039001,0.03750963,0.14860093,0.55698888
-3.22661331,0.90285034,0.47600691,0.00195114,0.00035725,0.03474800,0.14498310,0.55780585
-3.22061031,0.89358759,0.46479165,0.00194593,0.00032811,0.03206957,0.14126655,0.55772585
-3.21460730,0.88330946,0.45323873,0.00193244,0.00030268,0.02949225,0.13748776,0.55684034
-3.20860430,0.87221153,0.44146785,0.00191130,0.00028095,0.02703151,0.13368459,0.55525450
-3.20260130,0.86050058,0.42960265,0.00188326,0.00026282,0.02470082,0.12989578,0.55308186
-3.19659830,0.84838810,0.41776856,0.00184917,0.00024813,0.02251195,0.12616052,0.55043914
-3.19059530,0.83608446,0.40609090,0.00180999,0.00023666,0.02047544,0.12251810,0.54744161
-3.18459230,0.82379433,0.39469328,0.00176671,0.00022811,0.01860099,0.11900768,0.54419944
-3.17858929,0.81171366,0.38369659,0.00172033,0.00022217,0.01689797,0.11566823,0.54081529
-3.17258629,0.80002863,0.37321870,0.00167187,0.00021850,0.01537574,0.11253864,0.53738342
-3.16658329,0.78891675,0.36337486,0.00162230,0.00021674,0.01404412,0.10965809,0.53399051
-3.16058029,0.77855026,0.35427895,0.00157254,0.00021652,0.01291370,0.10706659,0.53071811
-3.15457729,0.76910141,0.34604550,0.00152345,0.00021750,0.01199622,0.10480580,0.52764668
-3.14857429,0.76074949,0.33879227,0.00147586,0.00021935,0.01130477,0.10291988,0.52486083
-3.14257129,0.75368898,0.33264327,0.00143052,0.00022177,0.01085404,0.10145649,0.52245555
-3.13656828,0.74813800,0.32773187,0.00138812,0.00022449,0.01066040,0.10046773,0.52054264
-3.13056528,0.74434638,0.32420365,0.00134934,0.00022731,0.01074191,0.10001093,0.51925703
-3.12456228,0.74260232,0.32221867,0.00131479,0.00023004,0.01111824,0.10014922,0.51876212
-3.11855928,0.74323678,0.32195261,0.00128509,0.00023256,0.01181039,0.10095158,0.51925363
-3.11255628,0.74662470,0.32359665,0.00126082,0.00023481,0.01284031,0.10249250,0.52096127
-3.10655328,0.75318240,0.32735552,0.00124258,0.00023676,0.01423032,0.10485096,0.52414791
-3.10055028,0.76336056,0.33344370,0.00123094,0.00023843,0.01600240,0.10810873,0.52910559
-3.09454727,0.77763257,0.34207940,0.00122646,0.00023989,0.01817725,0.11234789,0.53614851
-3.08854427,0.79647817,0.35347666,0.00122968,0.00024121,0.02077325,0.11764776,0.54560277
-3.08254127,0.82036287,0.36783536,0.00124108,0.00024254,0.02380526,0.12408104,0.55779313
-3.07653827,0.84971356,0.38532968,0.00126109,0.00024400,0.02728330,0.13170953,0.57302728
-3.07053527,0.88489159,0.40609540,0.00129002,0.00024573,0.03121120,0.14057933,0.59157818
-3.06453227,0.92616419,0.43021657,0.00132807,0.00024788,0.03558524,0.15071604,0.61366533
-3.05852926,0.97367596,0.45771222,0.00137527,0.00025058,0.04039285,0.16211990,0.63943585
-3.05252626,1.02742194,0.48852397,0.00143146,0.00025393,0.04561148,0.17476136,0.66894646
-3.04652326,1.08722382,0.52250525,0.00149627,0.00025801,0.05120763,0.18857721,0.70214739
-3.04052026,1.15271107,0.55941287,0.00156906,0.00026285,0.05713628,0.20346775,0.73886938
-3.03451726,1.22330834,0.59890178,0.00164897,0.00026847,0.06334054,0.21929499,0.77881452
-3.02851426,1.29823050,0.64052351,0.00173486,0.00027482,0.06975188,0.23588235,0.82155198
-3.02251126,1.37648617,0.68372882,0.00182535,0.00028180,0.07629071,0.25301586,0.86651909
-3.01650825,1.45689039,0.72787481,0.00191880,0.00028929,0.08286753,0.27044705,0.91302818
-3.01050525,1.53808641,0.77223653,0.00201339,0.00029712,0.08938454,0.28789749,0.96027926
-3.00450225,1.61857630,0.81602289,0.00210713,0.00030507,0.09573774,0.30506487,1.00737828
-2.99849925,1.69675950,0.85839646,0.00219792,0.00031291,0.10181944,0.32163060,1.05336049
-2.99249625,1.77097793,0.89849647,0.00228358,0.00032038,0.10752107,0.33726851,1.09721807
-2.98649325,1.83956601,0.93546416,0.00236198,0.00032723,0.11273629,0.35165440,1.13793092
-2.98049025,1.90090345,0.96846944,0.00243104,0.00033319,0.11736418,0.36447612,1.17449936
-2.97448724,1.95346856,0.99673772,0.00248884,0.00033801,0.12131239,0.37544354,1.20597735
-2.96848424,1.99588969,1.01957571,0.00253368,0.00034146,0.12450016,0.38429830,1.23150473
-2.96248124,2.02699256,1.03639499,0.00256412,0.00034333,0.12686101,0.39082248,1.25033701
-2.95647824,2.04584107,1.04673232,0.00257903,0.00034346,0.12834502,0.39484623,1.26187139
-2.95047524,2.05177002,1.05026569,0.00257768,0.00034173,0.12892059,0.39625357,1.26566781
-2.94447224,2.04440793,1.04682533,0.00255968,0.00033808,0.12857552,0.39498647,1.26146404
-2.93846923,2.02368926,1.03639931,0.00252506,0.00033247,0.12731745,0.39104671,1.24918430
-2.93246623,1.98985537,1.01913340,0.00247425,0.00032496,0.12517363,0.38449573,1.22894092
-2.92646323,1.94344440,0.99532524,0.00240805,0.00031561,0.12218994,0.37545220,1.20102927
-2.92046023,1.88527073,0.96541333,0.00232758,0.00030456,0.11842935,0.36408772,1.16591611
-2.91445723,1.81639520,0.92996122,0.00223429,0.00029197,0.11396976,0.35062070,1.12422228
-2.90845423,1.73808764,0.88963791,0.00212987,0.00027805,0.10890141,0.33530883,1.07670049
-2.90245123,1.65178363,0.84519533,0.00201621,0.00026304,0.10332404,0.31844046,1.02420942
-2.89644822,1.55903768,0.79744407,0.00189530,0.00024719,0.09734373,0.30032535,0.96768554
-2.89044522,1.46147493,0.74722840,0.00176922,0.00023075,0.09106985,0.28128514,0.90811376
-2.88444222,1.36074362,0.69540181,0.00164005,0.00021401,0.08461196,0.26164409,0.84649845
-2.87843922,1.25847029,0.64280397,0.00150981,0.00019722,0.07807704,0.24172037,0.78383597
-2.87243622,1.15621947,0.59024003,0.00138040,0.00018065,0.07156697,0.22181818,0.72108979
-2.86643322,1.05545919,0.53846300,0.00125360,0.00016454,0.06517648,0.20222122,0.65916912
-2.86043022,0.95753343,0.48815971,0.00113099,0.00014910,0.05899149,0.18318730,0.59891160
-2.85442721,0.86364190,0.43994053,0.00101395,0.00013455,0.05308802,0.16494459,0.54107053
-2.84842421,0.77482748,0.39433301,0.00090366,0.00012108,0.04753151,0.14768926,0.48630670
-2.84242121,0.69197089,0.35177928,0.00080106,0.00010883,0.04237666,0.13158456,0.43518470
-2.83641821,0.61579213,0.31263683,0.00070688,0.00009795,0.03766769,0.11676119,0.38817332
-2.83041521,0.54685756,0.27718224,0.00062166,0.00008857,0.03343892,0.10331881,0.34564954
-2.82441221,0.48559183,0.24561729,0.00054573,0.00008079,0.02971561,0.09132839,0.30790550
-2.81840920,0.43229294,0.21807666,0.00047930,0.00007471,0.02651506,0.08083532,0.27515743
-2.81240620,0.38714957,0.19463679,0.00042241,0.00007041,0.02384771,0.07186276,0.24755608
-2.80640320,0.35025896,0.17532501,0.00037499,0.00006797,0.02171833,0.06441525,0.22519747
-2.80040020,0.32164439,0.16012835,0.00033692,0.00006746,0.02012707,0.05848220,0.20813351
-2.79439720,0.30127104,0.14900167,0.00030797,0.00006897,0.01907046,0.05404105,0.19638156
-2.78839420,0.28905943,0.14187442,0.00028790,0.00007256,0.01854212,0.05106007,0.18993250
-2.78239120,0.28489567,0.13865589,0.00027643,0.00007832,0.01853332,0.04950049,0.18875688
-2.77638819,0.28863828,0.13923876,0.00027328,0.00008632,0.01903325,0.04931807,0.19280878
-2.77038519,0.30012125,0.14350075,0.00027815,0.00009664,0.02002909,0.05046396,0.20202738
-2.76438219,0.31915361,0.15130463,0.00029074,0.00010935,0.02150578,0.05288497,0.21633619
-2.75837919,0.34551576,0.16249668,0.00031076,0.00012454,0.02344564,0.05652324,0.23564025
-2.75237619,0.37895311,0.17690389,0.00033788,0.00014226,0.02582783,0.06131545,0.25982152
-2.74637319,0.41916786,0.19433038,0.00037179,0.00016258,0.02862768,0.06719176,0.28873295
-2.74037019,0.46580969,0.21455336,0.00041213,0.00018556,0.03181605,0.07407452,0.32219186
-2.73436718,0.51846633,0.23731922,0.00045851,0.00021122,0.03535865,0.08187701,0.35997315
-2.72836418,0.57665506,0.26234019,0.00051052,0.00023960,0.03921554,0.09050238,0.40180295
-2.72236118,0.63981604,0.28929202,0.00056765,0.00027070,0.04334074,0.09984287,0.44735354
-2.71635818,0.70730834,0.31781314,0.00062937,0.00030454,0.04768213,0.10977959,0.49623984
-2.71035518,0.77840954,0.34750558,0.00069505,0.00034111,0.05218159,0.12018286,0.54801832
-2.70435218,0.85231930,0.37793798,0.00076403,0.00038040,0.05677550,0.13091319,0.60218840
-2.69834917,0.92816739,0.40865066,0.00083553,0.00042239,0.06139547,0.14182311,0.65819698
-2.69234617,1.00502627,0.43916292,0.00090877,0.00046711,0.06596955,0.15275960,0.71544591
-2.68634317,1.08192799,0.46898224,0.00098288,0.00051456,0.07042357,0.16356726,0.77330258
-2.68034017,1.15788506,0.49761529,0.00105697,0.00056479,0.07468291,0.17409200,0.83111327
-2.67433717,1.23191464,0.52458014,0.00113012,0.00061789,0.07867432,0.18418526,0.88821891
-2.66833417,1.30306501,0.54941936,0.00120143,0.00067398,0.08232798,0.19370835,0.94397280
-2.66233117,1.37044341,0.57171335,0.00127001,0.00073322,0.08557955,0.20253701,0.99775939
-2.65632816,1.43324391,0.59109320,0.00133503,0.00079585,0.08837215,0.21056565,1.04901360
-2.65032516,1.49077411,0.60725266,0.00139573,0.00086215,0.09065827,0.21771137,1.09723952
-2.64432216,1.54247929,0.61995841,0.00145144,0.00093244,0.09240140,0.22391729,1.14202793
-2.63831916,1.58796291,0.62905818,0.00150162,0.00100711,0.09357733,0.22915520,1.18307155
-2.63231616,1.62700233,0.63448638,0.00154585,0.00108656,0.09417512,0.23342722,1.22017733
-2.62631316,1.65955884,0.63626671,0.00158387,0.00117123,0.09419767,0.23676653,1.25327508
-2.62031016,1.68578149,0.63451184,0.00161560,0.00126156,0.09366176,0.23923700,1.28242192
-2.61430715,1.70600425,0.62941986,0.00164109,0.00135794,0.09259770,0.24093167,1.30780218
-2.60830415,1.72073647,0.62126791,0.00166059,0.00146074,0.09104852,0.24197035,1.32972258
-2.60230115,1.73064705,0.61040306,0.00167449,0.00157022,0.08906877,0.24249623,1.34860279
