energy_ev,total_up,total_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Sb_p_up,Sb_p_down,Sb_d_up,Sb_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-4.21710855,5.71504470,-3.92086689,1.35941797,-2.05925033,4.09061949,-2.01242685,1.97077432,-2.04285314,0.02841742,-0.03466033,1.26941686,-0.80053714,0.00000000,-0.00000000
-4.21110555,5.65352824,-4.00404174,1.33677600,-2.11223939,4.06011406,-2.04988054,1.94319341,-2.09368671,0.02852738,-0.03515525,1.24959232,-0.81807973,0.00000000,-0.00000000
-4.20510255,5.59075474,-4.08313768,1.31521665,-2.16198927,4.02820130,-2.08537410,1.91569725,-2.14102598,0.02866832,-0.03558502,1.22899450,-0.83582038,0.00000000,-0.00000000
-4.19909955,5.52775236,-4.15712199,1.29509510,-2.20782958,3.99547785,-2.11843119,1.88876908,-2.18423819,0.02884685,-0.03594020,1.20782174,-0.85351585,0.00000000,-0.00000000
-4.19309655,5.46545793,-4.22493763,1.27671315,-2.24910049,3.96248837,-2.14855672,1.86283297,-2.22270932,0.02906916,-0.03621114,1.18626566,-0.87089723,0.00000000,-0.00000000
-4.18709355,5.40471392,-4.28555190,1.26031435,-2.28517876,3.92972644,-2.17526165,1.83825136,-2.25586936,0.02934076,-0.03638851,1.16451159,-0.88768246,0.00000000,-0.00000000
-4.18109055,5.34626794,-4.33800676,1.24608021,-2.31550363,3.89763680,-2.19808885,1.81532424,-2.28321720,0.02966624,-0.03646374,1.14273937,-0.90358989,0.00000000,-0.00000000
-4.17508754,5.29077362,-4.38146752,1.23412765,-2.33960140,3.86661802,-2.21663840,1.79428970,-2.30434366,0.03004906,-0.03642959,1.12112413,-0.91835222,0.00000000,-0.00000000
-4.16908454,5.23879235,-4.41526677,1.22450781,-2.35710685,3.83702505,-2.23059061,1.77532549,-2.31895125,0.03049135,-0.03628055,1.09983687,-0.93172988,0.00000000,-0.00000000
-4.16308154,5.19079479,-4.43894076,1.21720619,-2.36778034,3.80917089,-2.23972538,1.75855119,-2.32686937,0.03099376,-0.03601325,1.07904467,-0.94352297,0.00000000,-0.00000000
-4.15707854,5.14716189,-4.45225572,1.21214417,-2.37151957,3.78332704,-2.24393648,1.74403073,-2.32806402,0.03155534,-0.03562673,1.05891029,-0.95358111,0.00000000,-0.00000000
-4.15107554,5.10818467,-4.45522248,1.20918199,-2.36836500,3.75972241,-2.24323988,1.73177511,-2.32264137,0.03217349,-0.03512263,1.03959111,-0.96181033,0.00000000,-0.00000000
-4.14507254,5.07406295,-4.44809820,1.20812309,-2.35849878,3.73854056,-2.23777546,1.72174505,-2.31084491,0.03284397,-0.03450521,1.02123735,-0.96817683,0.00000000,-0.00000000
-4.13906953,5.04490269,-4.43137511,1.20871985,-2.34223701,3.71991552,-2.22780204,1.71385365,-2.29304615,0.03356100,-0.03378130,1.00398944,-0.97270713,0.00000000,-0.00000000
-4.13306653,5.02071258,-4.40575674,1.21068051,-2.32001594,3.70392634,-2.21368582,1.70796898,-2.26972959,0.03431738,-0.03296008,0.98797486,-0.97548465,0.00000000,-0.00000000
-4.12706353,5.00140004,-4.37212319,1.21367724,-2.29237267,3.69059104,-2.19588308,1.70391668,-2.24147248,0.03510463,-0.03205276,0.97330438,-0.97664304,0.00000000,-0.00000000
-4.12106053,4.98676733,-4.33148729,1.21735505,-2.25992160,3.67986030,-2.17491799,1.70148281,-2.20892069,0.03591329,-0.03107221,0.96006801,-0.97635649,0.00000000,-0.00000000
-4.11505753,4.97650847,-4.28494438,1.22134140,-2.22332799,3.67161184,-2.15135698,1.70041698,-2.17276187,0.03673309,-0.03003248,0.94833087,-0.97482788,0.00000000,-0.00000000
-4.10905453,4.97020747,-4.23361878,1.22525611,-2.18327998,3.66564576,-2.12578106,1.70043590,-2.13369738,0.03755329,-0.02894829,0.93812926,-0.97227535,0.00000000,-0.00000000
-4.10305153,4.96733867,-4.17860988,1.22872136,-2.14046086,3.66168187,-2.09875781,1.70122763,-2.09241451,0.03836287,-0.02783454,0.92946719,-0.96891824,0.00000000,-0.00000000
-4.09704852,4.96726967,-4.12094126,1.23137133,-2.09552289,3.65935910,-2.07081461,1.70245638,-2.04956033,0.03915084,-0.02670580,0.92231360,-0.96496341,0.00000000,-0.00000000
-4.09104552,4.96926717,-4.06151566,1.23286134,-2.04906431,3.65823776,-2.04241470,1.70376819,-2.00571864,0.03990641,-0.02557586,0.91660063,-0.96059268,0.00000000,-0.00000000
-4.08504252,4.97250620,-4.00107831,1.23287600,-2.00161049,3.65780459,-2.01393736,1.70479716,-1.96139095,0.04061921,-0.02445741,0.91222300,-0.95595234,0.00000000,-0.00000000
-4.07903952,4.97608265,-3.94019074,1.23113632,-1.95360035,3.65748094,-1.98566332,1.70517249,-1.91698251,0.04127942,-0.02336167,0.90903870,-0.95114534,0.00000000,-0.00000000
-4.07303652,4.97902921,-3.87921635,1.22740537,-1.90537845,3.65663380,-1.95776612,1.70452592,-1.87279381,0.04187789,-0.02229824,0.90687115,-0.94622675,0.00000000,-0.00000000
-4.06703352,4.98033435,-3.81831837,1.22149263,-1.85719312,3.65458969,-1.93030995,1.70249957,-1.82901794,0.04240617,-0.02127499,0.90551272,-0.94120268,0.00000000,-0.00000000
-4.06103052,4.97896417,-3.75747012,1.21325674,-1.80920036,3.65065087,-1.90325376,1.69875404,-1.78574359,0.04285656,-0.02029808,0.90472971,-0.93603282,0.00000000,-0.00000000
-4.05502751,4.97388659,-3.69647672,1.20260682,-1.76147312,3.64411357,-1.87646156,1.69297630,-1.74296340,0.04322215,-0.01937202,0.90426859,-0.93063644,0.00000000,-0.00000000
-4.04902451,4.96409727,-3.63500678,1.18950246,-1.71401512,3.63428765,-1.84971797,1.68488745,-1.70058700,0.04349673,-0.01849986,0.90386329,-0.92490135,0.00000000,-0.00000000
-4.04302151,4.94864662,-3.57263193,1.17395243,-1.66677824,3.62051718,-1.82274827,1.67424996,-1.65845780,0.04367487,-0.01768342,0.90324353,-0.91869543,0.00000000,-0.00000000
-4.03701851,4.92666732,-3.50887187,1.15601241,-1.61968215,3.60220119,-1.79524160,1.66087416,-1.61637254,0.04375185,-0.01692357,0.90214361,-0.91187977,0.00000000,-0.00000000
-4.03101551,4.89740134,-3.44324221,1.13578190,-1.57263498,3.57881407,-1.76687601,1.64462388,-1.57410250,0.04372371,-0.01622047,0.90031157,-0.90432283,0.00000000,-0.00000000
-4.02501251,4.86022579,-3.37530214,1.11340054,-1.52555366,3.54992492,-1.73734404,1.62542111,-1.53141507,0.04358732,-0.01557392,0.89751832,-0.89591457,0.00000000,-0.00000000
-4.01900950,4.81467677,-3.30469946,1.08904406,-1.47838263,3.51521516,-1.70637730,1.60324931,-1.48809463,0.04334040,-0.01498358,0.89356634,-0.88657973,0.00000000,-0.00000000
-4.01300650,4.76047018,-3.23121037,1.06292004,-1.43110983,3.47449394,-1.67376892,1.57815553,-1.44396166,0.04298166,-0.01444919,0.88829760,-0.87628944,0.00000000,-0.00000000
-4.00700350,4.69751888,-3.15477186,1.03526357,-1.38377901,3.42771044,-1.63939265,1.55025108,-1.39888915,0.04251093,-0.01397078,0.88160035,-0.86507053,0.00000000,-0.00000000
-4.00100050,4.62594516,-3.07550530,1.00633298,-1.33649779,3.37496292,-1.60321770,1.51971067,-1.35281566,0.04192933,-0.01354873,0.87341457,-0.85301192,0.00000000,-0.00000000
-3.99499750,4.54608797,-2.99372994,0.97640557,-1.28944087,3.31650372,-1.56531887,1.48677012,-1.30575449,0.04123937,-0.01318380,0.86373552,-0.84026766,0.00000000,-0.00000000
-3.98899450,4.45850413,-2.90996604,0.94577355,-1.24284860,3.25273997,-1.52588134,1.45172242,-1.25779871,0.04044515,-0.01287716,0.85261549,-0.82705668,0.00000000,-0.00000000
-3.98299150,4.36396323,-2.82492771,0.91473979,-1.19702084,3.18422975,-1.48520043,1.41491239,-1.20912211,0.03955248,-0.01263019,0.84016341,-0.81365901,0.00000000,-0.00000000
-3.97698849,4.26343573,-2.73950618,0.88361378,-1.15230687,3.11167346,-1.44367620,1.37672974,-1.15997621,0.03856893,-0.01244444,0.82654224,-0.80040890,0.00000000,-0.00000000
-3.97098549,4.15807447,-2.65474466,0.85270735,-1.10909184,3.03590055,-1.40180362,1.33760090,-1.11068377,0.03750393,-0.01232133,0.81196433,-0.78768501,0.00000000,-0.00000000
-3.96498249,4.04918969,-2.57180648,0.82233032,-1.06778089,2.95785169,-1.36015888,1.29797946,-1.06162946,0.03636872,-0.01226198,0.79668465,-0.77589844,0.00000000,-0.00000000
-3.95897949,3.93821808,-2.49193820,0.79278595,-1.02878180,2.87855682,-1.31938270,1.25833570,-1.01324827,0.03517625,-0.01226697,0.78099231,-0.76547898,0.00000000,-0.00000000
-3.95297649,3.82668681,-2.41642992,0.76436624,-0.99248740,2.79910973,-1.28016149,1.21914524,-0.96601251,0.03394108,-0.01233606,0.76520055,-0.75686036,0.00000000,-0.00000000
-3.94697349,3.71617346,-2.34657460,0.73734712,-0.95925877,2.72063967,-1.24320744,1.18087723,-0.92041821,0.03267909,-0.01246805,0.74963562,-0.75046518,0.00000000,-0.00000000
-3.94097049,3.60826334,-2.28362848,0.71198357,-0.92941014,2.64428123,-1.20923828,1.14398228,-0.87697149,0.03140726,-0.01266055,0.73462509,-0.74669016,0.00000000,-0.00000000
-3.93496748,3.50450562,-2.22877427,0.68850486,-0.90319645,2.57114335,-1.17895768,1.10888071,-0.83617579,0.03014329,-0.01290990,0.72048587,-0.74589230,0.00000000,-0.00000000
-3.92896448,3.40637000,-2.18308844,0.66711006,-0.88080419,2.50227848,-1.15303701,1.07595122,-0.79852029,0.02890528,-0.01321106,0.70751275,-0.74837650,0.00000000,-0.00000000
-3.92296148,3.31520546,-2.14751380,0.64796394,-0.86234582,2.43865343,-1.13209891,1.04552070,-0.76447003,0.02771129,-0.01355769,0.69596772,-0.75438505,0.00000000,-0.00000000
-3.91695848,3.23220300,-2.12283797,0.63119356,-0.84785814,2.38112253,-1.11670311,1.01785531,-0.73445781,0.02657897,-0.01394217,0.68607063,-0.76408918,0.00000000,-0.00000000
-3.91095548,3.15836346,-2.10967790,0.61688563,-0.83730432,2.33040466,-1.10733487,0.99315329,-0.70887809,0.02552517,-0.01435576,0.67799161,-0.77758302,0.00000000,-0.00000000
-3.90495248,3.09447210,-2.10847054,0.60508490,-0.83057935,2.28706460,-1.10439579,0.97153987,-0.68808256,0.02456561,-0.01478881,0.67184560,-0.79487993,0.00000000,-0.00000000
-3.89894947,3.04108057,-2.11946899,0.59579359,-0.82751839,2.25149971,-1.10819722,0.95306430,-0.67237731,0.02371451,-0.01523104,0.66768910,-0.81591114,0.00000000,-0.00000000
-3.89294647,2.99849705,-2.14274348,0.58897200,-0.82790725,2.22393228,-1.11895576,0.93769937,-0.66202108,0.02298440,-0.01567181,0.66551930,-0.84052664,0.00000000,-0.00000000
-3.88694347,2.96678463,-2.17818639,0.58454025,-0.83149419,2.20440761,-1.13679084,0.92534329,-0.65722424,0.02238586,-0.01610042,0.66527566,-0.86849813,0.00000000,-0.00000000
-3.88094047,2.94576783,-2.22552013,0.58238112,-0.83800225,2.19279793,-1.16172381,0.91582394,-0.65814813,0.02192739,-0.01650651,0.66684354,-0.89952368,0.00000000,-0.00000000
-3.87493747,2.93504648,-2.28430696,0.58234385,-0.84714106,2.18881157,-1.19367827,0.90890526,-0.66490406,0.02161535,-0.01688032,0.67005992,-0.93323407,0.00000000,-0.00000000
-3.86893447,2.93401610,-2.35395986,0.58424866,-0.85861752,2.19200687,-1.23248135,0.90429553,-0.67755196,0.02145390,-0.01721298,0.67472060,-0.96920023,0.00000000,-0.00000000
-3.86293147,2.94189345,-2.43375356,0.58789180,-0.87214459,2.20180985,-1.27786566,0.90165713,-0.69609805,0.02144506,-0.01749683,0.68058858,-1.00694186,0.00000000,-0.00000000
-3.85692846,2.95774576,-2.52283531,0.59305090,-0.88744767,2.21753477,-1.32947171,0.90061742,-0.72049177,0.02158873,-0.01772554,0.68740307,-1.04593669,0.00000000,-0.00000000
-3.85092546,2.98052211,-2.62023487,0.59949032,-0.90426833,2.23840630,-1.38685067,0.90078019,-0.75062166,0.02188283,-0.01789435,0.69488876,-1.08563036,0.00000000,-0.00000000
-3.84492246,3.00908531,-2.72487376,0.60696612,-0.92236532,2.26358242,-1.44946768,0.90173723,-0.78631059,0.02232336,-0.01800006,0.70276465,-1.12544663,0.00000000,-0.00000000
-3.83891946,3.04224292,-2.83557407,0.61523074,-0.94151291,2.29217678,-1.51670561,0.90307948,-0.82731062,0.02290457,-0.01804113,0.71075226,-1.16479777,0.00000000,-0.00000000
-3.83291646,3.07877601,-2.95106692,0.62403686,-0.96149705,2.32327977,-1.58786962,0.90440753,-0.87329791,0.02361905,-0.01801760,0.71858267,-1.20309508,0.00000000,-0.00000000
-3.82691346,3.11746478,-3.07000151,0.63314061,-0.98210981,2.35597753,-1.66219280,0.90534086,-0.92386840,0.02445789,-0.01793099,0.72600234,-1.23975922,0.00000000,-0.00000000
-3.82091046,3.15711038,-3.19095520,0.64230394,-1.00314278,2.38936839,-1.73884313,0.90552569,-0.97853471,0.02541076,-0.01778417,0.73277727,-1.27423046,0.00000000,-0.00000000
-3.81490745,3.19655264,-3.31244555,0.65129625,-1.02438020,2.42257651,-1.81693215,0.90464132,-1.03672515,0.02646606,-0.01758119,0.73869584,-1.30597860,0.00000000,-0.00000000
-3.80890445,3.23468378,-3.43294488,0.65989542,-1.04559259,2.45476279,-1.89552562,0.90240482,-1.09778521,0.02761099,-0.01732706,0.74357009,-1.33451245,0.00000000,-0.00000000
-3.80290145,3.27045848,-3.55089803,0.66788833,-1.06653171,2.48513323,-1.97365636,0.89857406,-1.16098242,0.02883170,-0.01702755,0.74723585,-1.35938883,0.00000000,-0.00000000
-3.79689845,3.30290101,-3.66474373,0.67507113,-1.08692727,2.51294510,-2.05033937,0.89294937,-1.22551451,0.03011340,-0.01668898,0.74955182,-1.38022085,0.00000000,-0.00000000
-3.79089545,3.33111020,-3.77293959,0.68124949,-1.10648629,2.53751170,-2.12458924,0.88537390,-1.29052159,0.03144048,-0.01631803,0.75039806,-1.39668549,0.00000000,-0.00000000
-3.78489245,3.35426321,-3.87399076,0.68623901,-1.12489500,2.55820603,-2.19543969,0.87573297,-1.35510187,0.03279670,-0.01592155,0.74967410,-1.40853010,0.00000000,-0.00000000
-3.77888944,3.37161898,-3.96648165,0.68986605,-1.14182381,2.57446423,-2.26196479,0.86395265,-1.41833107,0.03416534,-0.01550643,0.74729715,-1.41557795,0.00000000,-0.00000000
-3.77288644,3.38252200,-4.04910987,0.69196902,-1.15693491,2.58578912,-2.32330141,0.84999790,-1.47928467,0.03552942,-0.01507950,0.74320049,-1.41773243,0.00000000,-0.00000000
-3.76688344,3.38640724,-4.12072144,0.69240033,-1.16989241,2.59175435,-2.37867224,0.83387042,-1.53706256,0.03687200,-0.01464739,0.73733254,-1.41497994,0.00000000,-0.00000000
-3.76088044,3.38280625,-4.18034573,0.69102894,-1.18037438,2.59200936,-2.42740843,0.81560646,-1.59081496,0.03817637,-0.01421657,0.72965654,-1.40739127,0.00000000,-0.00000000
-3.75487744,3.37135463,-4.22722867,0.68774342,-1.18808618,2.58628499,-2.46897104,0.79527470,-1.63976854,0.03942642,-0.01379323,0.72015100,-1.39512135,0.00000000,-0.00000000
-3.74887444,3.35180048,-4.26086249,0.68245544,-1.19277417,2.57439973,-2.50297021,0.77297418,-1.68325162,0.04060695,-0.01338335,0.70881088,-1.37840743,0.00000000,-0.00000000
-3.74287144,3.32401331,-4.28101031,0.67510337,-1.19423912,2.55626610,-2.52918114,0.74883248,-1.72071710,0.04170397,-0.01299266,0.69564932,-1.35756540,0.00000000,-0.00000000
-3.73686843,3.28799256,-4.28772393,0.66565587,-1.19234824,2.53189645,-2.54755573,0.72300382,-1.75176189,0.04270505,-0.01262666,0.68069974,-1.33298456,0.00000000,-0.00000000
-3.73086543,3.24387481,-4.28135346,0.65411503,-1.18704519,2.50140781,-2.55822929,0.69566714,-1.77614191,0.04359960,-0.01229064,0.66401809,-1.30512059,0.00000000,-0.00000000
-3.72486243,3.19193866,-4.26254762,0.64051888,-1.17835726,2.46502478,-2.56152138,0.66702407,-1.79378153,0.04437912,-0.01198966,0.64568487,-1.27448702,0.00000000,-0.00000000
-3.71885943,3.13260629,-4.23224400,0.62494290,-1.16639930,2.42307989,-2.55793041,0.63729642,-1.80477690,0.04503744,-0.01172850,0.62580662,-1.24164514,0.00000000,-0.00000000
-3.71285643,3.06644094,-4.19164889,0.60750044,-1.15137389,2.37601090,-2.54812191,0.60672335,-1.80939281,0.04557086,-0.01151168,0.60451675,-1.20719269,0.00000000,-0.00000000
-3.70685343,2.99413961,-4.14220707,0.58834174,-1.13356780,2.32435457,-2.53291032,0.57555791,-1.80805294,0.04597819,-0.01134333,0.58197522,-1.17175141,0.00000000,-0.00000000
-3.70085043,2.91652070,-4.08556209,0.56765158,-1.11334473,2.26873665,-2.51323490,0.54406298,-1.80132391,0.04626080,-0.01122716,0.55836719,-1.13595375,0.00000000,-0.00000000
-3.69484742,2.83450669,-4.02350852,0.54564553,-1.09113474,2.20985829,-2.49013050,0.51250670,-1.78989366,0.04642250,-0.01116633,0.53390038,-1.10042910,0.00000000,-0.00000000
-3.68884442,2.74910212,-3.95793756,0.52256489,-1.06742076,2.14847904,-2.46469401,0.48115733,-1.77454520,0.04646938,-0.01116336,0.50880121,-1.06578978,0.00000000,-0.00000000
-3.68284142,2.66136767,-3.89077853,0.49867054,-1.04272309,2.08539705,-2.43804803,0.45027773,-1.75612683,0.04640958,-0.01122003,0.48330988,-1.03261723,0.00000000,-0.00000000
-3.67683842,2.57239134,-3.82393831,0.47423589,-1.01758245,2.02142729,-2.41130316,0.42011969,-1.73552036,0.04625299,-0.01133728,0.45767450,-1.00144882,0.00000000,-0.00000000
-3.67083542,2.48325801,-3.75924156,0.44953935,-0.99254269,1.95737871,-2.38552040,0.39091826,-1.71360866,0.04601094,-0.01151515,0.43214460,-0.97276562,0.00000000,-0.00000000
-3.66483242,2.39501878,-3.69837431,0.42485659,-0.96813382,1.89403138,-2.36167566,0.36288635,-1.69124429,0.04569576,-0.01175273,0.40696432,-0.94698161,0.00000000,-0.00000000
-3.65882941,2.30866161,-3.64283349,0.40045289,-0.94485641,1.83211484,-2.34062774,0.33620987,-1.66922059,0.04532049,-0.01204816,0.38236560,-0.92443471,0.00000000,-0.00000000
-3.65282641,2.22508461,-3.59388485,0.37657613,-0.92316800,1.77228850,-2.32309153,0.31104361,-1.64824661,0.04489843,-0.01239870,0.35856175,-0.90538004,0.00000000,-0.00000000
-3.64682341,2.14507341,-3.55253107,0.35345050,-0.90347212,1.71512531,-2.30961763,0.28750808,-1.62892703,0.04444284,-0.01280078,0.33574168,-0.88998562,0.00000000,-0.00000000
-3.64082041,2.06928351,-3.51949174,0.33127133,-0.88611040,1.66109930,-2.30057947,0.26568744,-1.61174801,0.04396659,-0.01325017,0.31406515,-0.87833087,0.00000000,-0.00000000
-3.63481741,1.99822854,-3.49519608,0.31020125,-0.87135802,1.61057756,-2.29616866,0.24562870,-1.59706938,0.04348198,-0.01374219,0.29365917,-0.87040802,0.00000000,-0.00000000
-3.62881441,1.93227474,-3.47978860,0.29036767,-0.85942244,1.56381701,-2.29639865,0.22734214,-1.58512349,0.04300045,-0.01427190,0.27461580,-0.86612636,0.00000000,-0.00000000
-3.62281141,1.87164175,-3.47314742,0.27186177,-0.85044539,1.52096590,-2.30111680,0.21080290,-1.57602045,0.04253251,-0.01483436,0.25699135,-0.86531940,0.00000000,-0.00000000
-3.61680840,1.81640936,-3.47491415,0.25473889,-0.84450759,1.48206975,-2.31002398,0.19595382,-1.56975934,0.04208766,-0.01542498,0.24080703,-0.86775459,0.00000000,-0.00000000
-3.61080540,1.76652954,-3.48453362,0.23902020,-0.84163583,1.44708114,-2.32270089,0.18270916,-1.56624443,0.04167434,-0.01603968,0.22605091,-0.87314531,0.00000000,-0.00000000
-3.60480240,1.72184284,-3.50130133,0.22469549,-0.84181173,1.41587272,-2.33863952,0.17095917,-1.56530543,0.04129996,-0.01667527,0.21268115,-0.88116464,0.00000000,-0.00000000
-3.59879940,1.68209791,-3.52441599,0.21172696,-0.84498140,1.38825226,-2.35727828,0.16057521,-1.56672048,0.04097097,-0.01732958,0.20063019,-0.89146025,0.00000000,-0.00000000
-3.59279640,1.64697283,-3.55303418,0.20005356,-0.85106538,1.36397898,-2.37803868,0.15141523,-1.57024032,0.04069287,-0.01800171,0.18980963,-0.90366991,0.00000000,-0.00000000
-3.58679340,1.61609695,-3.58632422,0.18959585,-0.85996806,1.34277983,-2.40036180,0.14332929,-1.57561240,0.04047029,-0.01869207,0.18011572,-0.91743679,0.00000000,-0.00000000
-3.58079040,1.58907181,-3.62351623,0.18026090,-0.87158592,1.32436497,-2.42374234,0.13616494,-1.58260342,0.04030701,-0.01940246,0.17143497,-0.93242375,0.00000000,-0.00000000
-3.57478739,1.56549015,-3.66394570,0.17194721,-0.88581412,1.30844132,-2.44775857,0.12977225,-1.59101897,0.04020596,-0.02013598,0.16364973,-0.94832617,0.00000000,-0.00000000
-3.56878439,1.54495189,-3.70708807,0.16454919,-0.90255096,1.29472378,-2.47209646,0.12400819,-1.60071932,0.04016916,-0.02089688,0.15664351,-0.96488239,0.00000000,-0.00000000
-3.56278139,1.52707656,-3.75258264,0.15796127,-0.92169995,1.28294329,-2.49656660,0.11874044,-1.61163044,0.04019769,-0.02169028,0.15030574,-0.98188147,0.00000000,-0.00000000
-3.55677839,1.51151168,-3.80024436,0.15208133,-0.94316952,1.27285191,-2.52111319,0.11385028,-1.62374962,0.04029150,-0.02252189,0.14453591,-0.99916767,0.00000000,-0.00000000
-3.55077539,1.49793728,-3.85006299,0.14681343,-0.96687036,1.26422461,-2.54581425,0.10923470,-1.63714564,0.04044930,-0.02339754,0.13924695,-1.01664163,0.00000000,-0.00000000
-3.54477239,1.48606662,-3.90218976,0.14206985,-0.99271073,1.25685837,-2.57087343,0.10480761,-1.65195335,0.04066841,-0.02432278,0.13436770,-1.03425802,0.00000000,-0.00000000
-3.53876938,1.47564387,-3.95691224,0.13777241,-1.02059015,1.25056891,-2.59660347,0.10050022,-1.66836312,0.04094458,-0.02530230,0.12984457,-1.05201981,0.00000000,-0.00000000
-3.53276638,1.46643934,-4.01461889,0.13385316,-1.05039195,1.24518584,-2.62340241,0.09626075,-1.68660587,0.04127184,-0.02633949,0.12564234,-1.06996961,0.00000000,-0.00000000
-3.52676338,1.45824336,-4.07575525,0.13025444,-1.08197533,1.24054697,-2.65172373,0.09205342,-1.70693433,0.04164248,-0.02743593,0.12174420,-1.08817837,0.00000000,-0.00000000
-3.52076038,1.45085966,-4.14077426,0.12692858,-1.11516761,1.23649264,-2.68204192,0.08785696,-1.72960179,0.04204698,-0.02859094,0.11815108,-1.10673221,0.00000000,-0.00000000
-3.51475738,1.44409925,-4.21008329,0.12383720,-1.14975716,1.23286073,-2.71481535,0.08366279,-1.75483937,0.04247410,-0.02980122,0.11488038,-1.12571799,0.00000000,-0.00000000
-3.50875438,1.43777555,-4.28399095,0.12095036,-1.18548783,1.22948319,-2.75044832,0.07947289,-1.78283302,0.04291104,-0.03106058,0.11196423,-1.14520853,0.00000000,-0.00000000
-3.50275138,1.43170150,-4.36265640,0.11824559,-1.22205516,1.22618449,-2.78925420,0.07529766,-1.81370150,0.04334370,-0.03235981,0.10944743,-1.16524821,0.00000000,-0.00000000
-3.49674837,1.42568898,-4.44604408,0.11570695,-1.25910497,1.22278216,-2.83142166,0.07115383,-1.84747644,0.04375705,-0.03368665,0.10738504,-1.18583987,0.00000000,-0.00000000
-3.49074537,1.41955076,-4.53388620,0.11332419,-1.29623439,1.21908975,-2.87698562,0.06706245,-1.88408555,0.04413557,-0.03502591,0.10583988,-1.20693360,0.00000000,-0.00000000
-3.48474237,1.41310479,-4.62565529,0.11109212,-1.33299563,1.21492185,-2.92580447,0.06304721,-1.92333973,0.04446377,-0.03635974,0.10487994,-1.22841829,0.00000000,-0.00000000
-3.47873937,1.40618041,-4.72054819,0.10901010,-1.36890235,1.21010070,-2.97754485,0.05913303,-1.96492492,0.04472672,-0.03766806,0.10457572,-1.25011638,0.00000000,-0.00000000
-3.47273637,1.39862609,-4.81748283,0.10708185,-1.40343842,1.20446417,-3.03167464,0.05534498,-2.00839906,0.04491066,-0.03892906,0.10499764,-1.27178204,0.00000000,-0.00000000
-3.46673337,1.39031769,-4.91510809,0.10531536,-1.43606882,1.19787404,-3.08746501,0.05170760,-2.05319444,0.04500350,-0.04011983,0.10621358,-1.29310330,0.00000000,-0.00000000
-3.46073037,1.38116677,-5.01182676,0.10372309,-1.46625214,1.19022413,-3.14400120,0.04824457,-2.09862542,0.04499530,-0.04121706,0.10828642,-1.31370782,0.00000000,-0.00000000
-3.45472736,1.37112784,-5.10583085,0.10232223,-1.49345430,1.18144742,-3.20020215,0.04497869,-2.14390136,0.04487875,-0.04219783,0.11127178,-1.33317235,0.00000000,-0.00000000
-3.44872436,1.36020409,-5.19514808,0.10113515,-1.51716279,1.17152163,-3.25484805,0.04193214,-2.18814444,0.04464938,-0.04304030,0.11521601,-1.35103543,0.00000000,-0.00000000
-3.44272136,1.34845092,-5.27769782,0.10018979,-1.53690084,1.16047267,-3.30661494,0.03912700,-2.23041152,0.04430578,-0.04372452,0.12015427,-1.36681284,0.00000000,-0.00000000
-3.43671836,1.33597691,-5.35135431,0.09952021,-1.55224105,1.14837567,-3.35411503,0.03658592,-2.26971960,0.04384964,-0.04423305,0.12610901,-1.38001516,0.00000000,-0.00000000
-3.43071536,1.32294218,-5.41401476,0.09916694,-1.56281779,1.13535356,-3.39594120,0.03433285,-2.30507380,0.04328563,-0.04455162,0.13308869,-1.39016669,0.00000000,-0.00000000
-3.42471236,1.30955415,-5.46366971,0.09917738,-1.56833808,1.12157317,-3.43071407,0.03239386,-2.33549686,0.04262117,-0.04466962,0.14108696,-1.39682484,0.00000000,-0.00000000
-3.41870935,1.29606109,-5.49847278,0.09960605,-1.56859029,1.10723935,-3.45712961,0.03079788,-2.36005926,0.04186613,-0.04458043,0.15008223,-1.39959922,0.00000000,-0.00000000
-3.41270635,1.28274395,-5.51680714,0.10051469,-1.56345070,1.09258731,-3.47400564,0.02957736,-2.37790872,0.04103238,-0.04428171,0.16003781,-1.39816943,0.00000000,-0.00000000
-3.40670335,1.26990710,-5.51734609,0.10197218,-1.55288746,1.07787412,-3.48032534,0.02876875,-2.38829810,0.04013331,-0.04377542,0.17090254,-1.39230086,0.00000000,-0.00000000
-3.40070035,1.25786871,-5.49910511,0.10405431,-1.53696201,1.06336965,-3.47527592,0.02841277,-2.39061067,0.03918335,-0.04306781,0.18261202,-1.38185760,0.00000000,-0.00000000
-3.39469735,1.24695143,-5.46148366,0.10684332,-1.51582802,1.04934790,-3.45828113,0.02855448,-2.38438185,0.03819746,-0.04216920,0.19509041,-1.36681197,0.00000000,-0.00000000
-3.38869435,1.23747393,-5.40429458,0.11042713,-1.48972785,1.03607920,-3.42902613,0.02924301,-2.36931653,0.03719067,-0.04109365,0.20825267,-1.34725010,0.00000000,-0.00000000
-3.38269135,1.22974397,-5.32778032,0.11489835,-1.45898675,1.02382361,-3.38747389,0.03053098,-2.34530143,0.03617769,-0.03985852,0.22200736,-1.32337326,0.00000000,-0.00000000
-3.37668834,1.22405298,-5.23261494,0.12035291,-1.42400522,1.01282608,-3.33387221,0.03247367,-2.31241201,0.03517258,-0.03848397,0.23625963,-1.29549476,0.00000000,-0.00000000
