energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Na_s_up,Te_p_up,Te_d_up
0.09304652,5.67400761,0.05840041,1.45621569,2.35101287,0.70677456,0.44170091,3.08106836,0.00000000
0.09904952,5.63594819,0.05230953,1.44686873,2.33164440,0.69772883,0.43395800,3.09212605,0.00000000
0.10505253,5.60451833,0.04688857,1.43880390,2.31918345,0.68885316,0.42554964,3.10950363,0.00000000
0.11105553,5.57902270,0.04214582,1.43228679,2.31376067,0.68006179,0.41642131,3.13213507,0.00000000
0.11705853,5.55885213,0.03808145,1.42761883,2.31547376,0.67129409,0.40654037,3.15894276,0.00000000
0.12306153,5.54353259,0.03468871,1.42513606,2.32439689,0.66252013,0.39589989,3.18888526,0.00000000
0.12906453,5.53276300,0.03195505,1.42520543,2.34058854,0.65374434,0.38452118,3.22099953,0.00000000
0.13506753,5.52644015,0.02986322,1.42821878,2.36409762,0.64500716,0.37245508,3.25443635,0.00000000
0.14107054,5.52466956,0.02839217,1.43458455,2.39496706,0.63638446,0.35978168,3.28848734,0.00000000
0.14707354,5.52776183,0.02751791,1.44471726,2.43323489,0.62798496,0.34660872,3.32260290,0.00000000
0.15307654,5.53621474,0.02721412,1.45902518,2.47893215,0.61994566,0.33306868,3.35640026,0.00000000
0.15907954,5.55068184,0.02745264,1.47789638,2.53207767,0.61242549,0.31931464,3.38966181,0.00000000
0.16508254,5.57192913,0.02820386,1.50168358,2.59266939,0.60559764,0.30551522,3.42232384,0.00000000
0.17108554,5.60078174,0.02943692,1.53068831,2.66067245,0.59964076,0.29184882,3.45445634,0.00000000
0.17708854,5.63806304,0.03111991,1.56514491,2.73600421,0.59472965,0.27849740,3.48623521,0.00000000
0.18309155,5.68452919,0.03321990,1.60520480,2.81851649,0.59102571,0.26564013,3.51790804,0.00000000
0.18909455,5.74080207,0.03570306,1.65092175,2.90797592,0.58866775,0.25344719,3.54975538,0.00000000
0.19509755,5.80730372,0.03853471,1.70223862,3.00404305,0.58776345,0.24207394,3.58204936,0.00000000
0.20110055,5.88419574,0.04167941,1.75897613,3.10625139,0.58838205,0.23165574,3.61501200,0.00000000
0.20710355,5.97132642,0.04510116,1.82082435,3.21398751,0.59054840,0.22230353,3.64877507,0.00000000
0.21310655,6.06818862,0.04876358,1.88733714,3.32647367,0.59423888,0.21410044,3.68334407,0.00000000
0.21910955,6.17389055,0.05263023,1.95793023,3.44275436,0.59937908,0.20709937,3.71856811,0.00000000
0.22511256,6.28714162,0.05666490,2.03188307,3.56168797,0.60584373,0.20132169,3.75411753,0.00000000
0.23111556,6.40625442,0.06083206,2.10834489,3.68194524,0.61345846,0.19675707,3.78947086,0.00000000
0.23711856,6.52916352,0.06509720,2.18634487,3.80201512,0.62200372,0.19336425,3.82391208,0.00000000
0.24312156,6.65346100,0.06942723,2.26480660,3.92021921,0.63122036,0.19107293,3.85653863,0.00000000
0.24912456,6.77644784,0.07379078,2.34256650,4.03473495,0.64081691,0.18978638,3.88628044,0.00000000
0.25512756,6.89519953,0.07815848,2.41839598,4.14362755,0.65047800,0.18938496,3.91192906,0.00000000
0.26113057,7.00664372,0.08250303,2.49102682,4.24489026,0.65987386,0.18973015,3.93217606,0.00000000
0.26713357,7.10764700,0.08679923,2.55917910,4.33649169,0.66867018,0.19066907,3.94565893,0.00000000
0.27313657,7.19510752,0.09102382,2.62159093,4.41642904,0.67653831,0.19203941,3.95101242,0.00000000
0.27913957,7.26604984,0.09515515,2.67704910,4.48278489,0.68316504,0.19367449,3.94692289,0.00000000
0.28514257,7.31771826,0.09917275,2.72441966,4.53378563,0.68826189,0.19540833,3.93218323,0.00000000
0.29114557,7.34766490,0.10305681,2.76267745,4.56785892,0.69157339,0.19708078,3.90574552,0.00000000
0.29714857,7.35382916,0.10678752,2.79093355,4.58368759,0.69288425,0.19854229,3.86676903,0.00000000
0.30315158,7.33460542,0.11034450,2.80845979,4.58025751,0.69202498,0.19965847,3.81466123,0.00000000
0.30915458,7.28889656,0.11370615,2.81470931,4.55689733,0.68887607,0.20031421,3.74910985,0.00000000
0.31515758,7.21615158,0.11684923,2.80933274,4.51330787,0.68337050,0.20041730,3.67010468,0.00000000
0.32116058,7.11638624,0.11974849,2.79218918,4.44958010,0.67549471,0.19990150,3.57794810,0.00000000
0.32716358,6.99018650,0.12237654,2.76335198,4.36620052,0.66528798,0.19872896,3.47325417,0.00000000
0.33316658,6.83869538,0.12470400,2.72310891,4.26404392,0.65284052,0.19689205,3.35693658,0.00000000
0.33916958,6.66358440,0.12669989,2.67195713,4.14435374,0.63829033,0.19441444,3.23018628,0.00000000
0.34517259,6.46701157,0.12833230,2.61059304,4.00871110,0.62181906,0.19135155,3.09444018,0.00000000
0.35117559,6.25156800,0.12956931,2.53989768,3.85899392,0.60364720,0.18779022,2.95134263,0.00000000
0.35717859,6.02021596,0.13038021,2.46091812,3.69732794,0.58402874,0.18384781,2.80270161,0.00000000
0.36318159,5.77622076,0.13073680,2.37484574,3.52603200,0.56324543,0.17967053,2.65044178,0.00000000
0.36918459,5.52307933,0.13061486,2.28299206,3.34755975,0.54160112,0.17543119,2.49655633,0.00000000
0.37518759,5.26444760,0.12999567,2.18676287,3.16444016,0.51941590,0.17132629,2.34305965,0.00000000
0.38119060,5.00406895,0.12886740,2.08763145,2.97921910,0.49702057,0.16757248,2.19194244,0.00000000
0.38719360,4.74570533,0.12722645,1.98711154,2.79440378,0.47475123,0.16440251,2.04513068,0.00000000
0.39319660,4.49307204,0.12507851,1.88673054,2.61241195,0.45294404,0.16206049,1.90444931,0.00000000
0.39919960,4.24977724,0.12243935,1.78800352,2.43552680,0.43193029,0.16079679,1.77159137,0.00000000
0.40520260,4.01926627,0.11933524,1.69240826,2.26585863,0.41203156,0.16086222,1.64809276,0.00000000
0.41120560,3.80477087,0.11580302,1.60136169,2.10531359,0.39355514,0.16250195,1.53531249,0.00000000
0.41720860,3.60926316,0.11188972,1.51619785,1.95556951,0.37678937,0.16594892,1.43441817,0.00000000
0.42321161,3.43541401,0.10765184,1.43814741,1.81805874,0.36199922,0.17141691,1.34637608,0.00000000
0.42921461,3.28555554,0.10315421,1.36831912,1.69395728,0.34942188,0.17909355,1.27194523,0.00000000
0.43521761,3.16164757,0.09846858,1.30768286,1.58417977,0.33926238,0.18913315,1.21167478,0.00000000
0.44122061,3.06524814,0.09367194,1.25705493,1.48937952,0.33168954,0.20164972,1.16590415,0.00000000
0.44722361,2.99748829,0.08884465,1.21708526,1.40995287,0.32683210,0.21671039,1.13476532,0.00000000
0.45322661,2.95905182,0.08406850,1.18824721,1.34604740,0.32477532,0.23432942,1.11818715,0.00000000
0.45922961,2.95016093,0.07942477,1.17082994,1.29757325,0.32555820,0.25446308,1.11590130,0.00000000
0.46523262,2.97056861,0.07499233,1.16493383,1.26421733,0.32917151,0.27700583,1.12745001,0.00000000
0.47123562,3.01955920,0.07084597,1.17046924,1.24546010,0.33555681,0.30178786,1.15219580,0.00000000
0.47723862,3.09595809,0.06705487,1.18715900,1.24059460,0.34460667,0.32857450,1.18933328,0.00000000
0.48324162,3.19815174,0.06368131,1.21454483,1.24874788,0.35616613,0.35706759,1.23790355,0.00000000
0.48924462,3.32411846,0.06077980,1.25199785,1.26890439,0.37003569,0.38690896,1.29681122,0.00000000
0.49524762,3.47147048,0.05839635,1.29873336,1.29993141,0.38597563,0.41768621,1.36484446,0.00000000
0.50125063,3.63750682,0.05656810,1.35382948,1.34060617,0.40371172,0.44894075,1.44069788,0.00000000
0.50725363,3.81927603,0.05532324,1.41624958,1.38964422,0.42294224,0.48017783,1.52299817,0.00000000
0.51325663,4.01364732,0.05468109,1.48486776,1.44572855,0.44334597,0.51087855,1.61033206,0.00000000
0.51925963,4.21738767,0.05465242,1.55849663,1.50753880,0.46459088,0.54051335,1.70127579,0.00000000
0.52526263,4.42724218,0.05523988,1.63591650,1.57377946,0.48634327,0.56855651,1.79442538,0.00000000
0.53126563,4.64001443,0.05643843,1.71590484,1.64320644,0.50827684,0.59450118,1.88842632,0.00000000
0.53726863,4.85264327,0.05823593,1.79726475,1.71465058,0.53008119,0.61787435,1.98200171,0.00000000
0.54327164,5.06227252,0.06061355,1.87885133,1.78703740,0.55146962,0.63825093,2.07397737,0.00000000
0.54927464,5.26631025,0.06354619,1.95959470,1.85940203,0.57218548,0.65526664,2.16330275,0.00000000
0.55527764,5.46247463,0.06700281,2.03851872,1.93089854,0.59200695,0.66862878,2.24906653,0.00000000
0.56128064,5.64882421,0.07094664,2.11475450,2.00080330,0.61075002,0.67812460,2.33050602,0.00000000
0.56728364,5.82377111,0.07533525,2.18754827,2.06851222,0.62826934,0.68362679,2.40700986,0.00000000
0.57328664,5.98607681,0.08012063,2.25626331,2.13353189,0.64445724,0.68509583,2.47811373,0.00000000
0.57928964,6.13483109,0.08524911,2.32037615,2.19546544,0.65924063,0.68257915,2.54348955,0.00000000
0.58529265,6.26941590,0.09066137,2.37946750,2.25399389,0.67257638,0.67620709,2.60292850,0.00000000
0.59129565,6.38945680,0.09629241,2.43320885,2.30885440,0.68444530,0.66618601,2.65631933,0.00000000
0.59729865,6.49476547,0.10207172,2.48134570,2.35981676,0.69484522,0.65278882,2.70362303,0.00000000
0.60330165,6.58527747,0.10792349,2.52367893,2.40665999,0.70378365,0.63634343,2.74484574,0.00000000
0.60930465,6.66098948,0.11376709,2.56004568,2.44915056,0.71127055,0.61721986,2.78001162,0.00000000
0.61530765,6.72190066,0.11951781,2.59030123,2.48702406,0.71731171,0.59581645,2.80913756,0.00000000
0.62131066,6.76796218,0.12508781,2.61430336,2.51997157,0.72190317,0.57254602,2.83221142,0.00000000
0.62731366,6.79903841,0.13038740,2.63190023,2.54763198,0.72502722,0.54782250,2.84917537,0.00000000
0.63331666,6.81488258,0.13532657,2.64292293,2.56959096,0.72664995,0.52204867,2.85991540,0.00000000
0.63931966,6.81512846,0.13981679,2.64718307,2.58538684,0.72672096,0.49560543,2.86425784,0.00000000
0.64532266,6.79929873,0.14377296,2.64447578,2.59452315,0.72517476,0.46884308,2.86197303,0.00000000
0.65132566,6.76682920,0.14711551,2.63458779,2.59648731,0.72193419,0.44207474,2.85278604,0.00000000
0.65732866,6.71710718,0.14977256,2.61731011,2.59077409,0.71691529,0.41557198,2.83639357,0.00000000
0.66333167,6.64952127,0.15168202,2.59245430,2.57691266,0.71003350,0.38956282,2.81248602,0.00000000
0.66933467,6.56351882,0.15279351,2.55987116,2.55449533,0.70121060,0.36423170,2.78077308,0.00000000
0.67533767,6.45866725,0.15307011,2.51947050,2.52320614,0.69038206,0.33972138,2.74101131,0.00000000
0.68134067,6.33471476,0.15248971,2.47124057,2.48284757,0.67750412,0.31613628,2.69303161,0.00000000
0.68734367,6.19164643,0.15104598,2.41526566,2.43336360,0.66256034,0.29354701,2.63676508,0.00000000
0.69334667,6.02973175,0.14874885,2.35174072,2.37485749,0.64556703,0.27199567,2.57226524,0.00000000
0.69934967,5.84956065,0.14562450,2.28098187,2.30760343,0.62657726,0.25150148,2.49972555,0.00000000
0.70535268,5.65206555,0.14171481,2.20343210,2.23205109,0.60568327,0.23206650,2.41949087,0.00000000
0.71135568,5.43852827,0.13707630,2.11966167,2.14882289,0.58301707,0.21368104,2.33206241,0.00000000
0.71735868,5.21057136,0.13177857,2.03036333,2.05870415,0.55874922,0.19632854,2.23809590,0.00000000
0.72336168,4.97013467,0.12590237,1.93634238,1.96262673,0.53308593,0.17998988,2.13839314,0.00000000
0.72936468,4.71943860,0.11953733,1.83850235,1.86164701,0.50626468,0.16464681,2.03388762,0.00000000
0.73536768,4.46093652,0.11277938,1.73782713,1.75691968,0.47854857,0.15028460,1.92562525,0.00000000
0.74137069,4.19725912,0.10572812,1.63536038,1.64966854,0.45021980,0.13689394,1.81474124,0.00000000
0.74737369,3.93115385,0.09848416,1.53218359,1.54115597,0.42157262,0.12447208,1.70243468,0.00000000
0.75337669,3.66542286,0.09114647,1.42939376,1.43265255,0.39290611,0.11302332,1.58994216,0.00000000
0.75937969,3.40286233,0.08381001,1.32808166,1.32540826,0.36451722,0.10255904,1.47851188,0.00000000
0.76538269,3.14620609,0.07656353,1.22931191,1.22062637,0.33669421,0.09309728,1.36937941,0.00000000
0.77138569,2.89807575,0.06948781,1.13410524,1.11944110,0.30971093,0.08466206,1.26374629,0.00000000
0.77738869,2.66093887,0.06265418,1.04342367,1.02289950,0.28382203,0.07728239,1.16276210,0.00000000
0.78339170,2.43707622,0.05612352,0.95815875,0.93194811,0.25925919,0.07099131,1.06751053,0.00000000
0.78939470,2.22855834,0.04994566,0.87912296,0.84742424,0.23622843,0.06582465,0.97899960,0.00000000
0.79539770,2.03723096,0.04415917,0.80704398,0.77005165,0.21490849,0.06181983,0.89815591,0.00000000
0.80140070,1.86470837,0.03879154,0.74256139,0.70044018,0.19545015,0.05901447,0.82582250,0.00000000
0.80740370,1.71237339,0.03385970,0.68622545,0.63908853,0.17797627,0.05744500,0.76275959,0.00000000
0.81340670,1.58138218,0.02937078,0.63849713,0.58638952,0.16258258,0.05714498,0.70964758,0.00000000
0.81940970,1.47267207,0.02532313,0.59974883,0.54263679,0.14933875,0.05814342,0.66709123,0.00000000
0.82541271,1.38697070,0.02170743,0.57026527,0.50803234,0.13828986,0.06046270,0.63562428,0.00000000
0.83141571,1.32480457,0.01850797,0.55024384,0.48269385,0.12945777,0.06411652,0.61571336,0.00000000
0.83741871,1.28650586,0.01570386,0.53979420,0.46666133,0.12284251,0.06910745,0.60776076,0.00000000
0.84342171,1.27221628,0.01327031,0.53893682,0.45990264,0.11842345,0.07542452,0.61210501,0.00000000
0.84942471,1.28188755,0.01117977,0.54760045,0.46231733,0.11616014,0.08304069,0.62901919,0.00000000
0.85542771,1.31527812,0.00940304,0.56561870,0.47373901,0.11599292,0.09191032,0.65870644,0.00000000
0.86143072,1.37194680,0.00791016,0.59272600,0.49393611,0.11784327,0.10196694,0.70129287,0.00000000
0.86743372,1.45124381,0.00667126,0.62855354,0.52261136,0.12161389,0.11312129,0.75681798,0.00000000
0.87343672,1.55230057,0.00565721,0.67262578,0.55940041,0.12718871,0.12525986,0.82522303,0.00000000
0.87943972,1.67401951,0.00484014,0.72435817,0.60387002,0.13443289,0.13824414,0.90633811,0.00000000
0.88544272,1.81506571,0.00419382,0.78305685,0.65551647,0.14319301,0.15191068,0.99986853,0.00000000
0.89144572,1.97386177,0.00369392,0.84792106,0.71376469,0.15329751,0.16607206,1.10538150,0.00000000
0.89744872,2.14858773,0.00331821,0.91804868,0.77796869,0.16455756,0.18051893,1.22229413,0.00000000
0.90345173,2.33718718,0.00304657,0.99244548,0.84741373,0.17676847,0.19502312,1.34986349,0.00000000
0.90945473,2.53738088,0.00286106,1.07003826,0.92132056,0.18971170,0.20934179,1.48717985,0.00000000
0.91545773,2.74668828,0.00274584,1.14969178,0.99885199,0.20315750,0.22322260,1.63316377,0.00000000
0.92146073,2.96245742,0.00268710,1.23022939,1.07912174,0.21686825,0.23640962,1.78656767,0.00000000
0.92746373,3.18190267,0.00267295,1.31045667,1.16120551,0.23060235,0.24865003,1.94598244,0.00000000
0.93346673,3.40214971,0.00269333,1.38918746,1.24415403,0.24411865,0.25970109,2.10984918,0.00000000
0.93946973,3.62028630,0.00273988,1.46527129,1.32700750,0.25718117,0.26933724,2.27647624,0.00000000
0.94547274,3.83341737,0.00280585,1.53762106,1.40881116,0.26956414,0.27735708,2.44406122,0.00000000
0.95147574,4.03872230,0.00288595,1.60523985,1.48863109,0.28105687,0.28358967,2.61071750,0.00000000
0.95747874,4.23351231,0.00297629,1.66724564,1.56556993,0.29146861,0.28790015,2.77450475,0.00000000
0.96348174,4.41528566,0.00307428,1.72289273,1.63878171,0.30063279,0.29019418,2.93346240,0.00000000
0.96948474,4.58177863,0.00317849,1.77158897,1.70748528,0.30841079,0.29042102,3.08564540,0.00000000
0.97548774,4.73101012,0.00328860,1.81290786,1.77097599,0.31469488,0.28857525,3.22916092,0.00000000
0.98149075,4.86131835,0.00340527,1.84659498,1.82863516,0.31941016,0.28469671,3.36220515,0.00000000
0.98749375,4.97138830,0.00352999,1.87256854,1.87993727,0.32251562,0.27886905,3.48309895,0.00000000
0.99349675,5.06026909,0.00366501,1.89091394,1.92445461,0.32400408,0.27121662,3.59032140,0.00000000
0.99949975,5.12738094,0.00381312,1.90187270,1.96185972,0.32390101,0.26190002,3.68254020,0.00000000
1.00550275,5.17251175,0.00397753,1.90582639,1.99192555,0.32226252,0.25111053,3.75863809,0.00000000
1.01150575,5.19580408,0.00416167,1.90327630,2.01452370,0.31917233,0.23906356,3.81773460,0.00000000
1.01750875,5.19773321,0.00436897,1.89481985,2.02962110,0.31473806,0.22599157,3.85920242,0.00000000
1.02351176,5.17907774,0.00460270,1.88112494,2.03727528,0.30908699,0.21213669,3.88267814,0.00000000
1.02951476,5.14088417,0.00486570,1.86290325,2.03762870,0.30236139,0.19774333,3.88806692,0.00000000
1.03551776,5.08442701,0.00516021,1.84088386,2.03090238,0.29471371,0.18305123,3.87554122,0.00000000
1.04152076,5.01116620,0.00548767,1.81578805,2.01738897,0.28630180,0.16828905,3.84553355,0.00000000
1.04752376,4.92270335,0.00584851,1.78830637,1.99744549,0.27728439,0.15366882,3.79872354,0.00000000
1.05352676,4.82073848,0.00624203,1.75907882,1.97148584,0.26781685,0.13938138,3.73601982,0.00000000
1.05952976,4.70702838,0.00666628,1.72867856,1.93997307,0.25804759,0.12559296,3.65853722,0.00000000
1.06553277,4.58334813,0.00711797,1.69759984,1.90341151,0.24811499,0.11244287,3.56757012,0.00000000
1.07153577,4.45145636,0.00759249,1.66625008,1.86233869,0.23814505,0.10004236,3.46456271,0.00000000
1.07753877,4.31306527,0.00808390,1.63494635,1.81731705,0.22824975,0.08847455,3.35107709,0.00000000
1.08354177,4.16981586,0.00858507,1.60391596,1.76892563,0.21852620,0.07779531,3.22876029,0.00000000
1.08954477,4.02325861,0.00908780,1.57330094,1.71775157,0.20905634,0.06803500,3.09931110,0.00000000
1.09554777,3.87483974,0.00958305,1.54316591,1.66438180,0.19990742,0.05920081,2.96444789,0.00000000
1.10155078,3.72589301,0.01006115,1.51350889,1.60939492,0.19113293,0.05127964,2.82587806,0.00000000
1.10755378,3.57763663,0.01051213,1.48427437,1.55335356,0.18277404,0.04424126,2.68527024,0.00000000
1.11355678,3.43117494,0.01092601,1.45536804,1.49679748,0.17486132,0.03804157,2.54422976,0.00000000
1.11955978,3.28750410,0.01129313,1.42667244,1.44023752,0.16741678,0.03262596,2.40427783,0.00000000
1.12556278,3.14752108,0.01160452,1.39806287,1.38415075,0.16045590,0.02793242,2.26683494,0.00000000
1.13156578,3.01203495,0.01185213,1.36942274,1.32897683,0.15398976,0.02389444,2.13320826,0.00000000
1.13756878,2.88177958,0.01202920,1.34065793,1.27511579,0.14802696,0.02044364,2.00458313,0.00000000
1.14357179,2.75742649,0.01213044,1.31170924,1.22292709,0.14257532,0.01751198,1.88201825,0.00000000
1.14957479,2.63959698,0.01215227,1.28256259,1.17272988,0.13764334,0.01503357,1.76644398,0.00000000
1.15557779,2.52887240,0.01209290,1.25325633,1.12480441,0.13324120,0.01294616,1.65866324,0.00000000
1.16158079,2.42580169,0.01195242,1.22388553,1.07939404,0.12938133,0.01119212,1.55935431,0.00000000
1.16758379,2.33090542,0.01173275,1.19460274,1.03670787,0.12607853,0.00971919,1.46907476,0.00000000
1.17358679,2.24467598,0.01143764,1.16561537,0.99692332,0.12334968,0.00848081,1.38826601,0.00000000
1.17958979,2.16757358,0.01107242,1.13717978,0.96018858,0.12121288,0.00743627,1.31725783,0.00000000
1.18559280,2.10001821,0.01064389,1.10959211,0.92662454,0.11968633,0.00655060,1.25627254,0.00000000
1.19159580,2.04237815,0.01016003,1.08317664,0.89632598,0.11878684,0.00579423,1.20542864,0.00000000
1.19759880,1.99495557,0.00962973,1.05827196,0.86936198,0.11852806,0.00514264,1.16474386,0.00000000
1.20360180,1.95797050,0.00906250,1.03521586,0.84577548,0.11891871,0.00457579,1.13413786,0.00000000
1.20960480,1.93154439,0.00846814,1.01432965,0.82558214,0.11996076,0.00407766,1.11343487,0.00000000
1.21560780,1.91568461,0.00785649,0.99590282,0.80876879,0.12164776,0.00363561,1.10236685,0.00000000
1.22161081,1.91027149,0.00723707,0.98017893,0.79529161,0.12396343,0.00323989,1.10057760,0.00000000
1.22761381,1.91504917,0.00661892,0.96734348,0.78507467,0.12688070,0.00288306,1.10762837,0.00000000
1.23361681,1.92962156,0.00601032,0.95751454,0.77800889,0.13036114,0.00255960,1.12300559,0.00000000
1.23961981,1.95345426,0.00541866,0.95073671,0.77395211,0.13435502,0.00226539,1.14613078,0.00000000
1.24562281,1.98588295,0.00485028,0.94697866,0.77273027,0.13880192,0.00199742,1.17637308,0.00000000
1.25162581,2.02612830,0.00431042,0.94613459,0.77414011,0.14363193,0.00175346,1.21306400,0.00000000
1.25762881,2.07331698,0.00380321,0.94802937,0.77795336,0.14876741,0.00153181,1.25551423,0.00000000
1.26363182,2.12650782,0.00333164,0.95242698,0.78392230,0.15412520,0.00133110,1.30303169,0.00000000
1.26963482,2.18472165,0.00289760,0.95904193,0.79178657,0.15961924,0.00115017,1.35494007,0.00000000
1.27563782,2.24697314,0.00250204,0.96755259,0.80128073,0.16516331,0.00098795,1.41059661,0.00000000
1.28164082,2.31230255,0.00214498,0.97761583,0.81214220,0.17067391,0.00084338,1.46940810,0.00000000
1.28764382,2.37980528,0.00182568,0.98888183,0.82411891,0.17607297,0.00071539,1.53084370,0.00000000
1.29364682,2.44865706,0.00154276,1.00100812,0.83697615,0.18129026,0.00060287,1.59444356,0.00000000
1.29964982,2.51813298,0.00129433,1.01367200,0.85050201,0.18626540,0.00050467,1.65982219,0.00000000
1.30565283,2.58761874,0.00107810,1.02658040,0.86451093,0.19094922,0.00041962,1.72666602,0.00000000
1.31165583,2.65661323,0.00089155,1.03947681,0.87884498,0.19530448,0.00034652,1.79472477,0.00000000
1.31765883,2.72472207,0.00073199,1.05214466,0.89337268,0.19930593,0.00028418,1.86379681,0.00000000
1.32366183,2.79164227,0.00059667,1.06440721,0.90798536,0.20293949,0.00023143,1.93370920,0.00000000
1.32966483,2.85713928,0.00048288,1.07612409,0.92259126,0.20620094,0.00018716,2.00429345,0.00000000
1.33566783,2.92101781,0.00038798,1.08718487,0.93710778,0.20909392,0.00015029,2.07535850,0.00000000
1.34167084,2.98308891,0.00030949,1.09750036,0.95145243,0.21162757,0.00011983,2.14666292,0.00000000
1.34767384,3.04313566,0.00024511,1.10699260,0.96553331,0.21381391,0.00009487,2.21788823,0.00000000
1.35367684,3.10088053,0.00019273,1.11558421,0.97923980,0.21566516,0.00007457,2.28861567,0.00000000
1.35967984,3.15595713,0.00015045,1.12318847,0.99243441,0.21719124,0.00005820,2.35830848,0.00000000
1.36568284,3.20788905,0.00011661,1.12970080,1.00494658,0.21839760,0.00004510,2.42630150,0.00000000
1.37168584,3.25607791,0.00008972,1.13499267,1.01656900,0.21928361,0.00003470,2.49179965,0.00000000
1.37768884,3.29980242,0.00006855,1.13890848,1.02705717,0.21984154,0.00002651,2.55388613,0.00000000
1.38369185,3.33822898,0.00005199,1.14126593,1.03613232,0.22005638,0.00002011,2.61154085,0.00000000
1.38969485,3.37043424,0.00003915,1.14185993,1.04348791,0.21990630,0.00001515,2.66366844,0.00000000
1.39569785,3.39543832,0.00002927,1.14047008,1.04879930,0.21936400,0.00001133,2.70913510,0.00000000
1.40170085,3.41224738,0.00002172,1.13687096,1.05173639,0.21839859,0.00000841,2.74681235,0.00000000
1.40770385,3.41990283,0.00001601,1.13084499,1.05197828,0.21697807,0.00000620,2.77562560,0.00000000
1.41370685,3.41753437,0.00001171,1.12219655,1.04922927,0.21507219,0.00000454,2.79460476,0.00000000
1.41970985,3.40441333,0.00000851,1.11076663,1.04323515,0.21265532,0.00000330,2.80293398,0.00000000
1.42571286,3.38000303,0.00000614,1.09644683,1.03379865,0.20970945,0.00000239,2.79999765,0.00000000
1.43171586,3.34400251,0.00000439,1.07919157,1.02079317,0.20622671,0.00000171,2.78541964,0.00000000
1.43771886,3.29638085,0.00000312,1.05902775,1.00417382,0.20221158,0.00000122,2.75909344,0.00000000
1.44372186,3.23739939,0.00000221,1.03606081,0.98398487,0.19768233,0.00000087,2.72120111,0.00000000
1.44972486,3.16762030,0.00000155,1.01047687,0.96036330,0.19267181,0.00000061,2.67221974,0.00000000
1.45572786,3.08790049,0.00000108,0.98254051,0.93353791,0.18722730,0.00000043,2.61291467,0.00000000
1.46173087,2.99937089,0.00000074,0.95258818,0.90382408,0.18140962,0.00000030,2.54431973,0.00000000
1.46773387,2.90340209,0.00000051,0.92101767,0.87161447,0.17529135,0.00000021,2.46770536,0.00000000
1.47373687,2.80155811,0.00000035,0.88827399,0.83736592,0.16895442,0.00000015,2.38453606,0.00000000
1.47973987,2.69554060,0.00000024,0.85483261,0.80158355,0.16248712,0.00000010,2.29641954,0.00000000
1.48574287,2.58712670,0.00000016,0.82118083,0.76480268,0.15598064,0.00000007,2.20505001,0.00000000
1.49174587,2.47810376,0.00000011,0.78779862,0.72756966,0.14952556,0.00000005,2.11214856,0.00000000
1.49774887,2.37020434,0.00000007,0.75513964,0.69042254,0.14320826,0.00000004,2.01940355,0.00000000
1.50375188,2.26504500,0.00000005,0.72361388,0.65387270,0.13710754,0.00000003,1.92841392,0.00000000
1.50975488,2.16407178,0.00000003,0.69357259,0.61838815,0.13129175,0.00000002,1.84063804,0.00000000
1.51575788,2.06851510,0.00000002,0.66529652,0.58437946,0.12581633,0.00000001,1.75735032,0.00000000
1.52176088,1.97935589,0.00000001,0.63898790,0.55218873,0.12072218,0.00000001,1.67960726,0.00000000
1.52776388,1.89730442,0.00000001,0.61476659,0.52208219,0.11603469,0.00000001,1.60822416,0.00000000
1.53376688,1.82279221,0.00000001,0.59267058,0.49424643,0.11176356,0.00000001,1.54376298,0.00000000
1.53976988,1.75597688,0.00000000,0.57266053,0.46878835,0.10790350,0.00000001,1.48653130,0.00000000
1.54577289,1.69675908,0.00000000,0.55462818,0.44573853,0.10443548,0.00000000,1.43659175,0.00000000
1.55177589,1.64480998,0.00000000,0.53840788,0.42505774,0.10132872,0.00000000,1.39378081,0.00000000
1.55777889,1.59960727,0.00000000,0.52379065,0.40664589,0.09854312,0.00000000,1.35773548,0.00000000
1.56378189,1.56047759,0.00000000,0.51053973,0.39035294,0.09603200,0.00000000,1.32792601,0.00000000
1.56978489,1.52664259,0.00000000,0.49840697,0.37599105,0.09374509,0.00000000,1.30369279,0.00000000
1.57578789,1.49726626,0.00000000,0.48714885,0.36334717,0.09163144,0.00000000,1.28428538,0.00000000
1.58179090,1.47150105,0.00000000,0.47654144,0.35219562,0.08964225,0.00000000,1.26890165,0.00000000
1.58779390,1.44853040,0.00000000,0.46639347,0.34230983,0.08773333,0.00000000,1.25672541,0.00000000
1.59379690,1.42760599,0.00000000,0.45655680,0.33347282,0.08586727,0.00000000,1.24696078,0.00000000
1.59979990,1.40807795,0.00000000,0.44693383,0.32548603,0.08401497,0.00000000,1.23886215,0.00000000
1.60580290,1.38941712,0.00000000,0.43748156,0.31817616,0.08215671,0.00000000,1.23175862,0.00000000
1.61180590,1.37122879,0.00000000,0.42821215,0.31139981,0.08028259,0.00000000,1.22507252,0.00000000
1.61780890,1.35325765,0.00000000,0.41919001,0.30504606,0.07839235,0.00000000,1.21833139,0.00000000
1.62381191,1.33538441,0.00000000,0.41052574,0.29903675,0.07649474,0.00000000,1.21117374,0.00000000
1.62981491,1.31761488,0.00000000,0.40236734,0.29332495,0.07460627,0.00000000,1.20334880,0.00000000
1.63581791,1.30006240,0.00000000,0.39488911,0.28789168,0.07274969,0.00000000,1.19471073,0.00000000
