energy_ev,total_up,C_s_up,C_p_up,Hf_p_up,Hf_d_up,S_s_up,S_p_up
-4.30115058,2.03234904,0.02855051,0.17414914,0.58610583,0.36038448,0.01322461,0.98962509
-4.29514757,2.04544934,0.02856644,0.17906613,0.59510218,0.36321714,0.01333081,0.99047389
-4.28914457,2.06064740,0.02842642,0.18399462,0.60502617,0.36615429,0.01343538,0.99277575
-4.28314157,2.07791828,0.02813038,0.18891963,0.61584722,0.36919669,0.01353486,0.99654838
-4.27713857,2.09709173,0.02768104,0.19381949,0.62748443,0.37232624,0.01362578,1.00172475
-4.27113557,2.11785517,0.02708390,0.19866479,0.63980743,0.37550584,0.01370465,1.00815612
-4.26513257,2.13976169,0.02634712,0.20341775,0.65263891,0.37867992,0.01376806,1.01561786
-4.25912956,2.16224268,0.02548136,0.20803190,0.66575888,0.38177577,0.01381265,1.02381771
-4.25312656,2.18462490,0.02449945,0.21245225,0.67891039,0.38470554,0.01383519,1.03240628
-4.24712356,2.20615135,0.02341613,0.21661584,0.69180675,0.38736892,0.01383267,1.04098948
-4.24112056,2.22600561,0.02224763,0.22045279,0.70414004,0.38965641,0.01380233,1.04914254
-4.23511756,2.24333879,0.02101123,0.22388781,0.71559058,0.39145314,0.01374174,1.05642522
-4.22911456,2.25729857,0.01972483,0.22684206,0.72583718,0.39264306,0.01364890,1.06239767
-4.22311156,2.26705920,0.01840648,0.22923548,0.73456793,0.39311345,0.01352226,1.06663669
-4.21710855,2.27185170,0.01707395,0.23098929,0.74149096,0.39275946,0.01336083,1.06875163
-4.21110555,2.27099315,0.01574430,0.23202874,0.74634499,0.39148873,0.01316423,1.06839950
-4.20510255,2.26391399,0.01443355,0.23228594,0.74890925,0.38922566,0.01293273,1.06529878
-4.19909955,2.25018224,0.01315632,0.23170262,0.74901222,0.38591530,0.01266730,1.05924130
-4.19309655,2.22952355,0.01192563,0.23023270,0.74653897,0.38152662,0.01236960,1.05010175
-4.18709355,2.20183625,0.01075270,0.22784463,0.74143674,0.37605502,0.01204204,1.03784428
-4.18109055,2.16720034,0.00964685,0.22452323,0.73371832,0.36952382,0.01168773,1.02252597
-4.17508754,2.12588010,0.00861550,0.22027105,0.72346315,0.36198479,0.01131045,1.00429674
-4.16908454,2.07831971,0.00766414,0.21510915,0.71081602,0.35351748,0.01091456,0.98339570
-4.16308154,2.02513198,0.00679650,0.20907722,0.69598322,0.34422747,0.01050500,0.96014400
-4.15707854,1.96708046,0.00601463,0.20223302,0.67922633,0.33424343,0.01008709,0.93493418
-4.15107554,1.90505533,0.00531909,0.19465114,0.66085384,0.32371321,0.00966648,0.90821665
-4.14507254,1.84004423,0.00470918,0.18642126,0.64121091,0.31279907,0.00924901,0.88048358
-4.13906953,1.77309904,0.00418312,0.17764580,0.62066760,0.30167214,0.00884053,0.85225101
-4.13306653,1.70530006,0.00373827,0.16843713,0.59960624,0.29050657,0.00844680,0.82403984
-4.12706353,1.63771914,0.00337139,0.15891458,0.57840835,0.27947341,0.00807335,0.79635657
-4.12106053,1.57138353,0.00307878,0.14920123,0.55744168,0.26873465,0.00772534,0.76967465
-4.11505753,1.50724192,0.00285649,0.13942069,0.53704807,0.25843763,0.00740748,0.74441730
-4.10905453,1.44613427,0.00270046,0.12969409,0.51753259,0.24871016,0.00712396,0.72094253
-4.10305153,1.38876691,0.00260667,0.12013721,0.49915446,0.23965645,0.00687837,0.69953115
-4.09704852,1.33569374,0.00257116,0.11085812,0.48212012,0.23135424,0.00667374,0.68037814
-4.09104552,1.28730464,0.00259019,0.10195520,0.46657885,0.22385309,0.00651258,0.66358800
-4.08504252,1.24382121,0.00266018,0.09351568,0.45262089,0.21717394,0.00639689,0.64917404
-4.07903952,1.20530007,0.00277779,0.08561480,0.44027838,0.21131007,0.00632834,0.63706170
-4.07303652,1.17164328,0.00293982,0.07831541,0.42952868,0.20622920,0.00630835,0.62709571
-4.06703352,1.14261522,0.00314328,0.07166819,0.42030013,0.20187674,0.00633829,0.61905063
-4.06103052,1.11786489,0.00338525,0.06571219,0.41247970,0.19818002,0.00641962,0.61264422
-4.05502751,1.09695241,0.00366285,0.06047584,0.40592218,0.19505312,0.00655409,0.60755305
-4.04902451,1.07937815,0.00397323,0.05597815,0.40046039,0.19240219,0.00674388,0.60342935
-4.04302151,1.06461309,0.00431343,0.05223010,0.39591590,0.19013096,0.00699173,0.59991854
-4.03701851,1.05212876,0.00468041,0.04923602,0.39210955,0.18814604,0.00730106,0.59667636
-4.03101551,1.04142522,0.00507098,0.04699497,0.38887150,0.18636187,0.00767602,0.59338493
-4.02501251,1.03205588,0.00548176,0.04550191,0.38605004,0.18470502,0.00812145,0.58976694
-4.01900950,1.02364779,0.00590924,0.04474860,0.38351900,0.18311763,0.00864286,0.58559744
-4.01300650,1.01591679,0.00634973,0.04472432,0.38118326,0.18155982,0.00924621,0.58071263
-4.00700350,1.00867682,0.00679946,0.04541610,0.37898225,0.18001108,0.00993777,0.57501546
-4.00100050,1.00184306,0.00725460,0.04680878,0.37689134,0.17847040,0.01072376,0.56847779
-3.99499750,0.99542929,0.00771133,0.04888464,0.37492110,0.17695541,0.01161009,0.56113919
-3.98899450,0.98953952,0.00816597,0.05162284,0.37311459,0.17550038,0.01260192,0.55310255
-3.98299150,0.98435490,0.00861502,0.05499864,0.37154296,0.17415343,0.01370326,0.54452687
-3.97698849,0.98011658,0.00905528,0.05898252,0.37029962,0.17297295,0.01491656,0.53561758
-3.97098549,0.97710577,0.00948394,0.06353930,0.36949335,0.17202361,0.01624228,0.52661513
-3.96498249,0.97562222,0.00989865,0.06862733,0.36924085,0.17137201,0.01767856,0.51778230
-3.95897949,0.97596224,0.01029760,0.07419797,0.36965913,0.17108241,0.01922087,0.50939094
-3.95297649,0.97839766,0.01067953,0.08019518,0.37085815,0.17121267,0.02086185,0.50170886
-3.94697349,0.98315673,0.01104379,0.08655573,0.37293409,0.17181056,0.02259115,0.49498738
-3.94097049,0.99040805,0.01139029,0.09320958,0.37596371,0.17291082,0.02439545,0.48945015
-3.93496748,1.00024825,0.01171949,0.10008088,0.37999987,0.17453289,0.02625862,0.48528369
-3.92896448,1.01269405,0.01203238,0.10708938,0.38506861,0.17667960,0.02816197,0.48262998
-3.92296148,1.02767887,0.01233032,0.11415222,0.39116775,0.17933676,0.03008467,0.48158147
-3.91695848,1.04505423,0.01261504,0.12118611,0.39826700,0.18247372,0.03200430,0.48217838
-3.91095548,1.06459547,0.01288849,0.12810978,0.40630965,0.18604478,0.03389742,0.48440855
-3.90495248,1.08601167,0.01315275,0.13484656,0.41521546,0.18999141,0.03574034,0.48820961
-3.89894947,1.10895873,0.01340996,0.14132705,0.42488475,0.19424517,0.03750988,0.49347314
-3.89294647,1.13305524,0.01366223,0.14749162,0.43520323,0.19873104,0.03918410,0.50005079
-3.88694347,1.15789991,0.01391156,0.15329276,0.44604741,0.20337123,0.04074312,0.50776168
-3.88094047,1.18308985,0.01415984,0.15869701,0.45729025,0.20808892,0.04216979,0.51640096
-3.87493747,1.20823868,0.01440882,0.16368652,0.46880667,0.21281213,0.04345037,0.52574886
-3.86893447,1.23299366,0.01466011,0.16826001,0.48047890,0.21747725,0.04457500,0.53558002
-3.86293147,1.25705107,0.01491525,0.17243320,0.49220114,0.22203218,0.04553812,0.54567254
-3.85692846,1.28016927,0.01517576,0.17623865,0.50388379,0.22643908,0.04633870,0.55581652
-3.85092546,1.30217895,0.01544320,0.17972503,0.51545668,0.23067633,0.04698034,0.56582175
-3.84492246,1.32299037,0.01571927,0.18295581,0.52687177,0.23473994,0.04747115,0.57552429
-3.83891946,1.34259734,0.01600592,0.18600750,0.53810488,0.23864420,0.04782354,0.58479179
-3.83291646,1.36107817,0.01630537,0.18896756,0.54915691,0.24242159,0.04805387,0.59352760
-3.82691346,1.37859354,0.01662023,0.19193193,0.56005430,0.24612204,0.04818190,0.60167332
-3.82091046,1.39538166,0.01695350,0.19500237,0.57084908,0.24981152,0.04823022,0.60921016
-3.81490745,1.41175104,0.01730860,0.19828371,0.58161837,0.25356994,0.04822356,0.61615887
-3.80890445,1.42807099,0.01768930,0.20188104,0.59246357,0.25748866,0.04818805,0.62257853
-3.80290145,1.44476043,0.01809968,0.20589684,0.60350909,0.26166739,0.04815044,0.62856417
-3.79689845,1.46227504,0.01854397,0.21042828,0.61490078,0.26621078,0.04813731,0.63424335
-3.79089545,1.48109312,0.01902639,0.21556446,0.62680372,0.27122466,0.04817428,0.63977178
-3.78489245,1.50170041,0.01955094,0.22138382,0.63939951,0.27681198,0.04828527,0.64532814
-3.77888944,1.52457387,0.02012116,0.22795158,0.65288281,0.28306870,0.04849178,0.65110809
-3.77288644,1.55016481,0.02073981,0.23531731,0.66745698,0.29007948,0.04881219,0.65731754
-3.76688344,1.57888140,0.02140862,0.24351254,0.68332867,0.29791348,0.04926116,0.66416541
-3.76088044,1.61107097,0.02212796,0.25254856,0.70070142,0.30662021,0.04984910,0.67185581
-3.75487744,1.64700235,0.02289659,0.26241437,0.71976805,0.31622572,0.05058171,0.68057987
-3.74887444,1.68684871,0.02371135,0.27307480,0.74070203,0.32672910,0.05145960,0.69050738
-3.74287144,1.73067148,0.02456701,0.28446912,0.76364803,0.33809965,0.05247806,0.70177846
-3.73686843,1.77840601,0.02545611,0.29650992,0.78871182,0.35027460,0.05362690,0.71449540
-3.73086543,1.82984968,0.02636886,0.30908271,0.81594999,0.36315789,0.05489047,0.72871520
-3.72486243,1.88465329,0.02729325,0.32204612,0.84535997,0.37661980,0.05624783,0.74444294
-3.71885943,1.94231646,0.02821510,0.33523302,0.87687086,0.39049788,0.05767302,0.76162637
-3.71285643,2.00218783,0.02911834,0.34845246,0.91033575,0.40459899,0.05913559,0.78015216
-3.70685343,2.06347061,0.02998537,0.36149273,0.94552607,0.41870273,0.06060121,0.79984406
-3.70085043,2.12523384,0.03079747,0.37412529,0.98212857,0.43256606,0.06203250,0.82046321
-3.69484742,2.18642967,0.03153532,0.38610982,1.01974545,0.44592914,0.06339000,0.84171093
-3.68884442,2.24591631,0.03217964,0.39720009,1.05789797,0.45852228,0.06463322,0.86323393
-3.68284142,2.30248636,0.03271177,0.40715051,1.09603373,0.47007359,0.06572184,0.88463202
-3.67683842,2.35489968,0.03311434,0.41572327,1.13353772,0.48031731,0.06661694,0.90546821
-3.67083542,2.40191975,0.03337193,0.42269569,1.16974691,0.48900232,0.06728225,0.92528081
-3.66483242,2.44235212,0.03347163,0.42786757,1.20396794,0.49590057,0.06768528,0.94359722
-3.65882941,2.47508353,0.03340356,0.43106806,1.23549747,0.50081505,0.06779854,0.95994892
-3.65282641,2.49912001,0.03316129,0.43216198,1.26364427,0.50358688,0.06760040,0.97388700
-3.64682341,2.51362222,0.03274213,0.43105510,1.28775225,0.50410130,0.06707590,0.98499764
-3.64082041,2.51793661,0.03214730,0.42769813,1.30722346,0.50229223,0.06621736,0.99291690
-3.63481741,2.51162090,0.03138191,0.42208941,1.32153997,0.49814515,0.06502459,0.99734408
-3.62881441,2.49446263,0.03045485,0.41427585,1.33028368,0.49169826,0.06350501,0.99805312
-3.62281141,2.46649013,0.02937846,0.40435241,1.33315313,0.48304182,0.06167338,0.99490161
-3.61680840,2.42797525,0.02816821,0.39245981,1.32997652,0.47231565,0.05955136,0.98783680
-3.61080540,2.37942790,0.02684209,0.37878087,1.32072034,0.45970512,0.05716674,0.97689857
-3.60480240,2.32158255,0.02542009,0.36353537,1.30549314,0.44543562,0.05455259,0.96221918
-3.59879940,2.25537751,0.02392350,0.34697395,1.28454430,0.42976583,0.05174614,0.94401975
-3.59279640,2.18192777,0.02237431,0.32937097,1.25825790,0.41298020,0.04878765,0.92260379
-3.58679340,2.10249277,0.02079446,0.31101701,1.22714184,0.39538087,0.04571915,0.89834797
-3.58079040,2.01844030,0.01920533,0.29221101,1.19181278,0.37727928,0.04258323,0.87169069
-3.57478739,1.93120814,0.01762709,0.27325249,1.15297759,0.35898804,0.03942185,0.84311873
-3.56878439,1.84226477,0.01607825,0.25443411,1.11141194,0.34081303,0.03627525,0.81315281
-3.56278139,1.75307067,0.01457531,0.23603477,1.06793705,0.32304622,0.03318101,0.78233232
-3.55677839,1.66504122,0.01313244,0.21831349,1.02339544,0.30595921,0.03017321,0.75120002
-3.55077539,1.57951264,0.01176131,0.20150414,0.97862657,0.28979778,0.02728184,0.72028709
-3.54477239,1.49771139,0.01047106,0.18581116,0.93444327,0.27477729,0.02453234,0.69009905
-3.53876938,1.42072810,0.00926828,0.17140634,0.89160966,0.26107926,0.02194534,0.66110292
-3.53276638,1.34949605,0.00815715,0.15842659,0.85082127,0.24884884,0.01953658,0.63371592
-3.52676338,1.28477474,0.00713960,0.14697261,0.81268785,0.23819320,0.01731698,0.60829602
-3.52076038,1.22713834,0.00621556,0.13710860,0.77771937,0.22918085,0.01529286,0.58513436
-3.51475738,1.17696917,0.00538323,0.12886269,0.74631527,0.22184170,0.01346628,0.56444983
-3.50875438,1.13445567,0.00463935,0.12222813,0.71875737,0.21616782,0.01183541,0.54638556
-3.50275138,1.09959504,0.00397951,0.11716513,0.69520625,0.21211482,0.01039507,0.53100764
-3.49674837,1.07219979,0.00339845,0.11360321,0.67570117,0.20960383,0.00913720,0.51830566
-3.49074537,1.05190826,0.00289032,0.11144403,0.66016330,0.20852394,0.00805140,0.50819530
-3.48474237,1.03819852,0.00244891,0.11056465,0.64840209,0.20873519,0.00712545,0.50052257
-3.47873937,1.03040551,0.00206790,0.11082102,0.64012448,0.21007198,0.00634582,0.49506981
-3.47273637,1.02774094,0.00174100,0.11205185,0.63494668,0.21234697,0.00569812,0.49156312
-3.46673337,1.02931566,0.00146214,0.11408265,0.63240807,0.21535537,0.00516753,0.48968118
-3.46073037,1.03416414,0.00122554,0.11672994,0.63198690,0.21887967,0.00473920,0.48906512
-3.45472736,1.04127050,0.00102582,0.11980554,0.63311730,0.22269466,0.00439854,0.48932936
-3.44872436,1.04959563,0.00085803,0.12312097,0.63520718,0.22657280,0.00413150,0.49007303
-3.44272136,1.05810480,0.00071770,0.12649179,0.63765649,0.23028969,0.00392482,0.49089175
-3.43671836,1.06579510,0.00060084,0.12974174,0.63987534,0.23362959,0.00376620,0.49138951
-3.43071536,1.07172189,0.00050392,0.13270679,0.64130146,0.23639088,0.00364441,0.49119011
-3.42471236,1.07502360,0.00042389,0.13523877,0.64141643,0.23839124,0.00354943,0.48994805
-3.41870935,1.07494410,0.00035810,0.13720865,0.63976032,0.23947231,0.00347250,0.48735834
-3.41270635,1.07085178,0.00030434,0.13850922,0.63594407,0.23950381,0.00340614,0.48316502
-3.40670335,1.06225486,0.00026076,0.13905722,0.62965941,0.23838685,0.00334417,0.47716798
-3.40070035,1.04881226,0.00022586,0.13879478,0.62068594,0.23605633,0.00328171,0.46922796
-3.39469735,1.03033969,0.00019849,0.13769015,0.60889513,0.23248229,0.00321511,0.45926945
-3.38869435,1.00681086,0.00017779,0.13573766,0.59425125,0.22767023,0.00314195,0.44728153
-3.38269135,0.97835369,0.00016320,0.13295697,0.57680922,0.22166031,0.00306095,0.43331648
-3.37668834,0.94524185,0.00015448,0.12939167,0.55670950,0.21452557,0.00297189,0.41748644
-3.37068534,0.90788216,0.00015165,0.12510723,0.53417049,0.20636915,0.00287558,0.39995820
-3.36468234,0.86679833,0.00015504,0.12018847,0.50947866,0.19732073,0.00277375,0.38094643
-3.35867934,0.82261194,0.00016531,0.11473668,0.48297700,0.18753235,0.00266899,0.36070566
-3.35267634,0.77602159,0.00018344,0.10886644,0.45505236,0.17717377,0.00256468,0.33952142
-3.34667334,0.72778107,0.00021075,0.10270242,0.42612221,0.16642767,0.00246494,0.31770098
-3.34067034,0.67867757,0.00024898,0.09637611,0.39662145,0.15548476,0.00237453,0.29556403
-3.33466733,0.62951082,0.00030024,0.09002282,0.36698975,0.14453918,0.00229887,0.27343368
-3.32866433,0.58107385,0.00036709,0.08377886,0.33765996,0.13378415,0.00224395,0.25162827
-3.32266133,0.53413610,0.00045256,0.07777910,0.30904803,0.12340820,0.00221631,0.23045405
-3.31665833,0.48942919,0.00056013,0.07215494,0.28154454,0.11359195,0.00222303,0.21019910
-3.31065533,0.44763571,0.00069377,0.06703263,0.25550821,0.10450550,0.00227165,0.19112849
-3.30465233,0.40938085,0.00085791,0.06253202,0.23126138,0.09630647,0.00237019,0.17348086
-3.29864932,0.37522696,0.00105742,0.05876561,0.20908728,0.08913858,0.00252704,0.15746613
-3.29264632,0.34567042,0.00129754,0.05583791,0.18922913,0.08313076,0.00275092,0.14326454
-3.28664332,0.32114063,0.00158384,0.05384492,0.17189063,0.07839654,0.00305076,0.13102646
-3.28064032,0.30200025,0.00192206,0.05287375,0.15723764,0.07503381,0.00343558,0.12087308
-3.27463732,0.28854644,0.00231800,0.05300212,0.14540073,0.07312456,0.00391429,0.11289760
-3.26863432,0.28101216,0.00277736,0.05429787,0.13647808,0.07273461,0.00449551,0.10716657
-3.26263132,0.27956731,0.00330548,0.05681812,0.13053867,0.07391328,0.00518727,0.10372135
-3.25662831,0.28431913,0.00390719,0.06060830,0.12762520,0.07669273,0.00599675,0.10257940
-3.25062531,0.29531164,0.00458647,0.06570089,0.12775668,0.08108712,0.00692990,0.10373526
-3.24462231,0.31252398,0.00534624,0.07211389,0.13093043,0.08709148,0.00799112,0.10716110
-3.23861931,0.33586782,0.00618803,0.07984909,0.13712355,0.09468035,0.00918285,0.11280696
-3.23261631,0.36518395,0.00711178,0.08889031,0.14629365,0.10380635,0.01050522,0.12060058
-3.22661331,0.40023855,0.00811548,0.09920156,0.15837919,0.11439875,0.01195569,0.13044703
-3.22061031,0.44071973,0.00919507,0.11072548,0.17329934,0.12636225,0.01352875,0.14222823
-3.21460730,0.48623484,0.01034416,0.12338206,0.19095380,0.13957607,0.01521566,0.15580268
-3.20860430,0.53630937,0.01155401,0.13706787,0.21122259,0.15389371,0.01700431,0.17100545
-3.20260130,0.59038801,0.01281344,0.15165600,0.23396635,0.16914339,0.01887919,0.18764886
-3.19659830,0.64783856,0.01410892,0.16699684,0.25902707,0.18512941,0.02082144,0.20552382
-3.19059530,0.70795912,0.01542472,0.18291971,0.28622980,0.20163460,0.02280911,0.22440231
-3.18459230,0.76998883,0.01674316,0.19923557,0.31538518,0.21842378,0.02481747,0.24404075
-3.17858929,0.83312240,0.01804495,0.21574068,0.34629308,0.23524847,0.02681958,0.26418470
-3.17258629,0.89652802,0.01930968,0.23222128,0.37874722,0.25185245,0.02878690,0.28457447
-3.16658329,0.95936852,0.02051628,0.24845903,0.41254068,0.26797844,0.03069006,0.30495183
-3.16058029,1.02082484,0.02164367,0.26423712,0.44747210,0.28337531,0.03249971,0.32506747
-3.15457729,1.08012119,0.02267134,0.27934688,0.48335220,0.29780582,0.03418748,0.34468892
-3.14857429,1.13655055,0.02358005,0.29359443,0.52001032,0.31105447,0.03572686,0.36360864
-3.14257129,1.18949951,0.02435239,0.30680727,0.55730052,0.32293506,0.03709416,0.38165187
-3.13656828,1.23847113,0.02497345,0.31884028,0.59510682,0.33329776,0.03826938,0.39868379
-3.13056528,1.28310450,0.02543130,0.32958105,0.63334710,0.34203514,0.03923694,0.41461564
-3.12456228,1.32318998,0.02571745,0.33895400,0.67197537,0.34908703,0.03998632,0.42940935
-3.11855928,1.35867914,0.02582716,0.34692333,0.71098206,0.35444381,0.04051247,0.44308039
-3.11255628,1.38968857,0.02575963,0.35349431,0.75039217,0.35814794,0.04081607,0.45569863
-3.10655328,1.41649742,0.02551807,0.35871315,0.79026134,0.36029373,0.04090352,0.46738696
-3.10055028,1.43953826,0.02510960,0.36266508,0.83066973,0.36102517,0.04078675,0.47831777
-3.09454727,1.45938181,0.02454504,0.36547105,0.87171421,0.36053197,0.04048276,0.48870725
-3.08854427,1.47671610,0.02383850,0.36728293,0.91349914,0.35904395,0.04001304,0.49880783
-3.08254127,1.49232083,0.02300700,0.36827754,0.95612624,0.35682402,0.03940272,0.50889899
-3.07653827,1.50703833,0.02206985,0.36864986,0.99968418,0.35416005,0.03867969,0.51927691
-3.07053527,1.52174236,0.02104804,0.36860562,1.04423861,0.35135591,0.03787352,0.53024336
-3.06453227,1.53730611,0.01996364,0.36835367,1.08982314,0.34872220,0.03701442,0.54209448
-3.05852926,1.55457115,0.01883908,0.36809851,1.13643194,0.34656686,0.03613217,0.55510977
-3.05252626,1.57431837,0.01769653,0.36803328,1.18401454,0.34518624,0.03525513,0.56954205
-3.04652326,1.59724246,0.01655735,0.36833344,1.23247305,0.34485674,0.03440928,0.58560863
-3.04052026,1.62393067,0.01544148,0.36915150,1.28166219,0.34582744,0.03361747,0.60348418
-3.03451726,1.65484678,0.01436708,0.37061289,1.33139200,0.34831387,0.03289882,0.62329551
-3.02851426,1.69032057,0.01335011,0.37281307,1.38143325,0.35249316,0.03226824,0.64511854
-3.02251126,1.73054294,0.01240413,0.37581595,1.43152507,0.35850043,0.03173624,0.66897729
-3.01650825,1.77556644,0.01154010,0.37965360,1.48138439,0.36642670,0.03130885,0.69484499
-3.01050525,1.82531068,0.01076633,0.38432703,1.53071662,0.37631805,0.03098779,0.72264703
-3.00450225,1.87957202,0.01008851,0.38980810,1.57922668,0.38817602,0.03077075,0.75226541
-2.99849925,1.93803639,0.00950982,0.39604225,1.62662993,0.40195907,0.03065184,0.78354438
-2.99249625,2.00029450,0.00903105,0.40295176,1.67266200,0.41758496,0.03062215,0.81629679
-2.98649325,2.06585820,0.00865081,0.41043967,1.71708703,0.43493384,0.03067038,0.85031074
-2.98049025,2.13417705,0.00836581,0.41839368,1.75970376,0.45385190,0.03078351,0.88535604
-2.97448724,2.20465423,0.00817104,0.42669035,1.80034891,0.47415527,0.03094746,0.92119014
-2.96848424,2.27666097,0.00806009,0.43519898,1.83889791,0.49563435,0.03114772,0.95756313
-2.96248124,2.34954897,0.00802537,0.44378538,1.87526256,0.51805798,0.03137000,0.99422169
-2.95647824,2.42266049,0.00805837,0.45231524,1.90938616,0.54117782,0.03160067,1.03091168
-2.95047524,2.49533592,0.00814989,0.46065710,1.94123611,0.56473247,0.03182724,1.06737954
-2.94447224,2.56691906,0.00829023,0.46868486,1.97079472,0.58845164,0.03203861,1.10337246
-2.93846923,2.63676022,0.00846943,0.47627983,1.99804867,0.61206003,0.03222537,1.13863756
-2.93246623,2.70421776,0.00867740,0.48333230,2.02297793,0.63528118,0.03237986,1.17292034
-2.92646323,2.76865860,0.00890414,0.48974272,2.04554494,0.65784109,0.03249616,1.20596291
-2.92046023,2.82945829,0.00913982,0.49542244,2.06568464,0.67947181,0.03257013,1.23750206
-2.91445723,2.88600133,0.00937497,0.50029416,2.08329631,0.69991485,0.03259919,1.26726800
-2.90845423,2.93768238,0.00960063,0.50429208,2.09823757,0.71892452,0.03258222,1.29498372
-2.90245123,2.98390886,0.00980842,0.50736179,2.11032140,0.73627114,0.03251934,1.32036570
-2.89644822,3.02410536,0.00999071,0.50946008,2.11931612,0.75174420,0.03241173,1.34312582
-2.89044522,3.05772005,0.01014070,0.51055455,2.12494891,0.76515533,0.03226144,1.36297496
-2.88444222,3.08423322,0.01025256,0.51062328,2.12691262,0.77634115,0.03207122,1.37962803
-2.87843922,3.10316781,0.01032148,0.50965440,2.12487571,0.78516585,0.03184436,1.39281054
-2.87243622,3.11410158,0.01034377,0.50764581,2.11849511,0.79152358,0.03158459,1.40226629
-2.86643322,3.11668042,0.01031691,0.50460489,2.10743126,0.79534050,0.03129603,1.40776602
-2.86043022,3.11063224,0.01023958,0.50054840,2.09136486,0.79657640,0.03098309,1.40911644
-2.85442721,3.09578070,0.01011165,0.49550249,2.07001448,0.79522593,0.03065049,1.40616926
-2.84842421,3.07205791,0.00993414,0.48950275,2.04315419,0.79131925,0.03030324,1.39882956
-2.84242121,3.03951543,0.00970922,0.48259450,2.01063048,0.78492215,0.02994663,1.38706317
-2.83641821,2.99833276,0.00944005,0.47483302,1.97237754,0.77613556,0.02958624,1.37090230
-2.83041521,2.94882258,0.00913071,0.46628396,1.92843025,0.76509432,0.02922791,1.35044930
-2.82441221,2.89143243,0.00878602,0.45702356,1.87893409,0.75196538,0.02887772,1.32587799
-2.81840920,2.82674226,0.00841141,0.44713895,1.82415168,0.73694530,0.02854191,1.29743253
-2.81240620,2.75545788,0.00801274,0.43672822,1.76446529,0.72025706,0.02822681,1.26542365
-2.80640320,2.67840023,0.00759608,0.42590034,1.70037541,0.70214639,0.02793873,1.23022244
-2.80040020,2.59649089,0.00716758,0.41477481,1.63249520,0.68287755,0.02768379,1.19225183
-2.79439720,2.51073425,0.00673325,0.40348108,1.56154103,0.66272871,0.02746780,1.15197622
-2.78839420,2.42219695,0.00629881,0.39215759,1.48831947,0.64198707,0.02729605,1.10988957
-2.78239120,2.33198545,0.00586955,0.38095059,1.41371124,0.62094392,0.02717320,1.06650260
-2.77638819,2.24122260,0.00545020,0.37001261,1.33865258,0.59988965,0.02710303,1.02232962
-2.77038519,2.15102405,0.00504487,0.35950074,1.26411486,0.57910898,0.02708838,0.97787553
-2.76438219,2.06247545,0.00465694,0.34957461,1.19108314,0.55887648,0.02713096,0.93362363
-2.75837919,1.97661124,0.00428906,0.34039427,1.12053430,0.53945262,0.02723126,0.89002458
-2.75237619,1.89439573,0.00394317,0.33211798,1.05341563,0.52108029,0.02738855,0.84748705
-2.74637319,1.81670704,0.00362047,0.32489994,0.99062437,0.50398200,0.02760078,0.80637029
-2.74037019,1.74432418,0.00332154,0.31888805,0.93298892,0.48835776,0.02786463,0.76697877
-2.73436718,1.67791766,0.00304633,0.31422177,0.88125212,0.47438363,0.02817559,0.72955902
-2.72836418,1.61804340,0.00279431,0.31103005,0.83605702,0.46221089,0.02852796,0.69429858
-2.72236118,1.56513997,0.00256454,0.30942946,0.79793531,0.45196585,0.02891507,0.66132687
-2.71635818,1.51952878,0.00235576,0.30952246,0.76729872,0.44375013,0.02932932,0.63071789
-2.71035518,1.48141677,0.00216649,0.31139576,0.74443327,0.43764126,0.02976237,0.60249422
-2.70435218,1.45090129,0.00199512,0.31511898,0.72949643,0.43369368,0.03020532,0.57663231
-2.69834917,1.42797648,0.00183998,0.32074334,0.72251702,0.43193974,0.03064884,0.55306837
-2.69234617,1.41254082,0.00169944,0.32830053,0.72339779,0.43239081,0.03108334,0.53170489
-2.68634317,1.40440535,0.00157193,0.33780179,0.73192023,0.43503833,0.03149917,0.51241713
-2.68034017,1.40330215,0.00145601,0.34923699,0.74775172,0.43985468,0.03188674,0.49505968
-2.67433717,1.40889302,0.00135039,0.36257409,0.77045445,0.44679393,0.03223671,0.47947257
-2.66833417,1.42077788,0.00125393,0.37775862,0.79949611,0.45579247,0.03254013,0.46548705
-2.66233117,1.43850306,0.00116565,0.39471351,0.83426193,0.46676939,0.03278859,0.45293067
-2.65632816,1.46156947,0.00108475,0.41333927,0.87406794,0.47962698,0.03297435,0.44163187
-2.65032516,1.48944058,0.00101056,0.43351442,0.91817521,0.49425105,0.03309047,0.43142391
-2.64432216,1.52155045,0.00094254,0.45509655,0.96580468,0.51051162,0.03313097,0.42214818
-2.63831916,1.55731202,0.00088024,0.47792373,1.01615261,0.52826361,0.03309088,0.41365697
-2.63231616,1.59612559,0.00082331,0.50181656,1.06840602,0.54734813,0.03296639,0.40581578
-2.62631316,1.63738770,0.00077142,0.52658088,1.12175819,0.56759403,0.03275490,0.39850513
-2.62031016,1.68050052,0.00072429,0.55201088,1.17542365,0.58882007,0.03245514,0.39162200
-2.61430715,1.72488146,0.00068166,0.57789296,1.22865251,0.61083754,0.03206716,0.38508092
-2.60830415,1.76997311,0.00064326,0.60400998,1.28074367,0.63345352,0.03159240,0.37881478
-2.60230115,1.81525318,0.00060881,0.63014579,1.33105666,0.65647448,0.03103366,0.37277527
