energy_ev,total_up,Mo_p_up,Mo_d_up,Se_s_up,Se_p_up,Si_p_up,Si_d_up
-4.30115058,3.93863062,4.23675194,2.63745239,0.02074600,0.53469696,1.29709790,0.00000000
-4.29514757,3.80182804,4.09219052,2.53277791,0.02176011,0.52253537,1.23399243,0.00000000
-4.28914457,3.68089118,3.95564673,2.44312837,0.02278765,0.51167116,1.17469668,0.00000000
-4.28314157,3.57613666,3.82782780,2.36893768,0.02381796,0.50193896,1.11942236,0.00000000
-4.27713857,3.48756674,3.70918188,2.31033609,0.02484032,0.49317040,1.06828539,0.00000000
-4.27113557,3.41492008,3.59994044,2.26718359,0.02584415,0.48520545,1.02132105,0.00000000
-4.26513257,3.35772913,3.50016973,2.23911030,0.02681931,0.47790282,0.97850171,0.00000000
-4.25912956,3.31538084,3.40982804,2.22556145,0.02775629,0.47114893,0.93975606,0.00000000
-4.25312656,3.28717759,3.32882513,2.22584452,0.02864642,0.46486523,0.90498856,0.00000000
-4.24712356,3.27239504,3.25708038,2.23917612,0.02948201,0.45901354,0.87409831,0.00000000
-4.24112056,3.27033427,3.19457635,2.26472627,0.03025649,0.45359917,0.84699631,0.00000000
-4.23511756,3.28036554,3.14140470,2.30165802,0.03096444,0.44867199,0.82362021,0.00000000
-4.22911456,3.30196185,3.09780189,2.34916058,0.03160165,0.44432521,0.80394597,0.00000000
-4.22311156,3.33472074,3.06417262,2.40647465,0.03216511,0.44069217,0.78799585,0.00000000
-4.21710855,3.37837355,3.04109951,2.47290880,0.03265292,0.43794128,0.77584242,0.00000000
-4.21110555,3.43278168,3.02933826,2.54784651,0.03306421,0.43626929,0.76760830,0.00000000
-4.20510255,3.49792043,3.02979809,2.63074380,0.03339905,0.43589322,0.76346181,0.00000000
-4.19909955,3.57385108,3.04350793,2.72111780,0.03365827,0.43704123,0.76360844,0.00000000
-4.19309655,3.66068288,3.07156974,2.81852732,0.03384332,0.43994287,0.76827878,0.00000000
-4.18709355,3.75852682,3.11510041,2.92254677,0.03395609,0.44481879,0.77771311,0.00000000
-4.18109055,3.86744362,3.17516497,3.03273498,0.03399876,0.45187061,0.79214347,0.00000000
-4.17508754,3.98738869,3.25270358,3.14860125,0.03397366,0.46127094,0.81177394,0.00000000
-4.16908454,4.11815693,3.34845582,3.26957053,0.03388311,0.47315417,0.83675989,0.00000000
-4.16308154,4.25933049,3.46288547,3.39495037,0.03372930,0.48760808,0.86718732,0.00000000
-4.15707854,4.41023246,3.59610966,3.52390160,0.03351425,0.50466682,0.90305313,0.00000000
-4.15107554,4.56988927,3.74783577,3.65541520,0.03323971,0.52430521,0.94424741,0.00000000
-4.14507254,4.73700429,3.91730969,3.78829701,0.03290715,0.54643488,0.99053865,0.00000000
-4.13906953,4.90994470,4.10327840,3.92116183,0.03251780,0.57090220,1.04156284,0.00000000
-4.13306653,5.08674305,4.30396962,4.05243805,0.03207264,0.59748819,1.09681715,0.00000000
-4.12706353,5.26511436,4.51709044,4.18038319,0.03157253,0.62591049,1.15565890,0.00000000
-4.12106053,5.44248875,4.73984627,4.30311038,0.03101824,0.65582732,1.21731003,0.00000000
-4.11505753,5.61605904,4.96898030,4.41862502,0.03041059,0.68684339,1.28086751,0.00000000
-4.10905453,5.78284194,5.20083318,4.52487065,0.02975055,0.71851763,1.34531928,0.00000000
-4.10305153,5.93975053,5.43142122,4.61978198,0.02903933,0.75037239,1.40956562,0.00000000
-4.09704852,6.08367565,5.65653085,4.70134326,0.02827850,0.78190402,1.47244517,0.00000000
-4.09104552,6.21157269,5.87182613,4.76764931,0.02747009,0.81259436,1.53276474,0.00000000
-4.08504252,6.32055061,6.07296528,4.81696669,0.02661662,0.84192275,1.58933183,0.00000000
-4.07903952,6.40795916,6.25572185,4.84779212,0.02572116,0.86937826,1.64098861,0.00000000
-4.07303652,6.47147095,6.41610583,4.85890573,0.02478736,0.89447169,1.68664597,0.00000000
-4.06703352,6.50915476,6.55047964,4.84941647,0.02381943,0.91674686,1.72531628,0.00000000
-4.06103052,6.51953700,6.65566454,4.81879778,0.02282211,0.93579097,1.75614334,0.00000000
-4.05502751,6.50164893,6.72903288,4.76691176,0.02180057,0.95124364,1.77842853,0.00000000
-4.04902451,6.45505753,6.76858275,4.69402078,0.02076040,0.96280431,1.79165169,0.00000000
-4.04302151,6.37987904,6.77299195,4.60078596,0.01970747,0.97023796,1.79548622,0.00000000
-4.03701851,6.27677479,6.74164950,4.48825259,0.01864779,0.97337894,1.78980752,0.00000000
-4.03101551,6.14692961,6.67466358,4.35782318,0.01758748,0.97213287,1.77469465,0.00000000
-4.02501251,5.99201423,6.57284640,4.21121921,0.01653257,0.96647675,1.75042511,0.00000000
-4.01900950,5.81413327,6.43767682,4.05043335,0.01548893,0.95645729,1.71746314,0.00000000
-4.01300650,5.61576138,6.27124323,3.87767411,0.01446215,0.94218768,1.67644205,0.00000000
-4.00700350,5.39967026,6.07616929,3.69530525,0.01345747,0.92384303,1.62814161,0.00000000
-4.00100050,5.16884966,5.85552640,3.50578229,0.01247966,0.90165457,1.57346123,0.00000000
-3.99499750,4.92642544,5.61273663,3.31158866,0.01153302,0.87590315,1.51339047,0.00000000
-3.98899450,4.67557793,5.35147038,3.11517381,0.01062126,0.84691190,1.44897778,0.00000000
-3.98299150,4.41946332,5.07554282,2.91889546,0.00974752,0.81503866,1.38129899,0.00000000
-3.97698849,4.16114077,4.78881300,2.72496770,0.00891435,0.78066813,1.31142659,0.00000000
-3.97098549,3.90350740,4.49508910,2.53541675,0.00812372,0.74420403,1.24040090,0.00000000
-3.96498249,3.64924286,4.19804269,2.35204525,0.00737702,0.70606148,1.16920419,0.00000000
-3.95897949,3.40076455,3.90113440,2.17640584,0.00667508,0.66665965,1.09873836,0.00000000
-3.95297649,3.16019441,3.60755244,2.00978445,0.00601825,0.62641479,1.02980683,0.00000000
-3.94697349,2.92933728,3.32016500,1.85319311,0.00540640,0.58573388,0.96310104,0.00000000
-3.94097049,2.70967069,3.04148669,1.70737185,0.00483898,0.54500876,0.89919156,0.00000000
-3.93496748,2.50234541,2.77365884,1.57279898,0.00431509,0.50461097,0.83852398,0.00000000
-3.92896448,2.30819586,2.51844264,1.44970874,0.00383351,0.46488728,0.78141915,0.00000000
-3.92296148,2.12775910,2.27722400,1.33811521,0.00339276,0.42615599,0.72807760,0.00000000
-3.91695848,1.96130116,2.05102857,1.23784105,0.00299116,0.38870400,0.67858750,0.00000000
-3.91095548,1.80884905,1.84054530,1.14854987,0.00262686,0.35278474,0.63293572,0.00000000
-3.90495248,1.67022705,1.64615658,1.06978067,0.00229790,0.31861690,0.59102126,0.00000000
-3.89894947,1.54509559,1.46797334,1.00098320,0.00200223,0.28638408,0.55267041,0.00000000
-3.89294647,1.43299140,1.30587337,0.94155269,0.00173778,0.25623519,0.51765299,0.00000000
-3.88694347,1.33336723,1.15954115,0.89086305,0.00150247,0.22828572,0.48569900,0.00000000
-3.88094047,1.24563012,1.02850798,0.84829724,0.00129425,0.20261977,0.45651502,0.00000000
-3.87493747,1.16917680,0.91219098,0.81327412,0.00111112,0.17929268,0.42979994,0.00000000
-3.86893447,1.10342534,0.80993003,0.78527086,0.00095118,0.15833428,0.40525927,0.00000000
-3.86293147,1.04784216,0.72102186,0.76384059,0.00081263,0.13975262,0.38261798,0.00000000
-3.85692846,1.00196374,0.64475043,0.74862470,0.00069377,0.12353791,0.36163118,0.00000000
-3.85092546,0.96541265,0.58041335,0.73935984,0.00059309,0.10966670,0.34209273,0.00000000
-3.84492246,0.93790758,0.52734392,0.73587955,0.00050921,0.09810602,0.32384149,0.00000000
-3.83891946,0.91926741,0.48492846,0.73811074,0.00044093,0.08881741,0.30676513,0.00000000
-3.83291646,0.90940944,0.45261911,0.74606547,0.00038724,0.08176051,0.29080170,0.00000000
-3.82691346,0.90834212,0.42994191,0.75982854,0.00034732,0.07689636,0.27593900,0.00000000
-3.82091046,0.91615288,0.41650034,0.77954149,0.00032056,0.07418999,0.26221182,0.00000000
-3.81490745,0.93299163,0.41197454,0.80538395,0.00030653,0.07361239,0.24969750,0.00000000
-3.80890445,0.95905072,0.41611638,0.83755298,0.00030501,0.07514170,0.23850990,0.00000000
-3.80290145,0.99454229,0.42874078,0.87624149,0.00031596,0.07876355,0.22879215,0.00000000
-3.79689845,1.03967378,0.44971356,0.92161640,0.00033952,0.08447060,0.22070843,0.00000000
-3.79089545,1.09462269,0.47893634,0.97379760,0.00037597,0.09226123,0.21443512,0.00000000
-3.78489245,1.15951139,0.51632886,1.03283835,0.00042575,0.10213739,0.21015161,0.00000000
-3.77888944,1.23438285,0.56180951,1.09870794,0.00048936,0.11410177,0.20803094,0.00000000
-3.77288644,1.31917821,0.61527436,1.17127717,0.00056737,0.12815429,0.20823075,0.00000000
-3.76688344,1.41371685,0.67657573,1.25030713,0.00066039,0.14428804,0.21088447,0.00000000
-3.76088044,1.51767966,0.74550080,1.33544171,0.00076896,0.16248488,0.21609326,0.00000000
-3.75487744,1.63059605,0.82175126,1.42620395,0.00089358,0.18271082,0.22391875,0.00000000
-3.74887444,1.75183519,0.90492473,1.52199647,0.00103456,0.20491140,0.23437675,0.00000000
-3.74287144,1.88060179,0.99449890,1.62210581,0.00119208,0.22900722,0.24743223,0.00000000
-3.73686843,2.01593685,1.08981926,1.72571061,0.00136604,0.25488992,0.26299561,0.00000000
-3.73086543,2.15672324,1.19009121,1.83189343,0.00155606,0.28241881,0.28092062,0.00000000
-3.72486243,2.30169650,1.29437735,1.93965569,0.00176146,0.31141833,0.30100375,0.00000000
-3.71885943,2.44946059,1.40160049,2.04793559,0.00198119,0.34167663,0.32298554,0.00000000
-3.71285643,2.59850850,1.51055290,2.15562831,0.00221386,0.37294537,0.34655357,0.00000000
-3.70685343,2.74724741,1.61991191,2.26160806,0.00245772,0.40494097,0.37134746,0.00000000
-3.70085043,2.89402808,1.72826195,2.36475149,0.00271067,0.43734740,0.39696555,0.00000000
-3.69484742,3.03717780,1.83412249,2.46396191,0.00297036,0.46982055,0.42297346,0.00000000
-3.68884442,3.17503633,1.93598155,2.55819357,0.00323421,0.50199412,0.44891411,0.00000000
-3.68284142,3.30599395,2.03233352,2.64647574,0.00349948,0.53348715,0.47431922,0.00000000
-3.67683842,3.42853078,2.12172033,2.72793573,0.00376342,0.56391267,0.49872171,0.00000000
-3.67083542,3.54125620,2.20277444,2.80182046,0.00402337,0.59288765,0.52166897,0.00000000
-3.66483242,3.64294729,2.27426201,2.86751600,0.00427688,0.62004361,0.54273624,0.00000000
-3.65882941,3.73258506,2.33512455,2.92456454,0.00452189,0.64503767,0.56153991,0.00000000
-3.65282641,3.80938721,2.38451722,2.97267826,0.00475684,0.66756360,0.57775011,0.00000000
-3.64682341,3.87283619,2.42184228,3.01174975,0.00498082,0.68736244,0.59110214,0.00000000
-3.64082041,3.92270142,2.44677585,3.04185845,0.00519374,0.70423209,0.60140638,0.00000000
-3.63481741,3.95905459,2.45928700,3.06327276,0.00539643,0.71803561,0.60855610,0.00000000
-3.62881441,3.98227716,2.45964789,3.07644776,0.00559074,0.72870770,0.61253310,0.00000000
-3.62281141,3.99305950,2.44843460,3.08201804,0.00577963,0.73625899,0.61341062,0.00000000
-3.61680840,3.99239118,2.42651822,3.08078593,0.00596725,0.74077797,0.61135370,0.00000000
-3.61080540,3.98154252,2.39504661,3.07370503,0.00615890,0.74243028,0.60661668,0.00000000
-3.60480240,3.96203744,2.35541721,3.06185935,0.00636108,0.74145540,0.59953811,0.00000000
-3.59879940,3.93561848,2.30924206,3.04643851,0.00658141,0.73816075,0.59053314,0.00000000
-3.59279640,3.90420473,2.25830624,3.02870951,0.00682853,0.73291337,0.58008362,0.00000000
-3.58679340,3.86984395,2.20452117,3.00998581,0.00711203,0.72612955,0.56872635,0.00000000
-3.58079040,3.83466036,2.14987454,2.99159467,0.00744222,0.71826268,0.55703971,0.00000000
-3.57478739,3.80079966,2.09637841,2.97484350,0.00783003,0.70978988,0.54562924,0.00000000
-3.56878439,3.77037311,2.04601737,2.96098649,0.00828670,0.70119787,0.53511237,0.00000000
-3.56278139,3.74540230,2.00069809,2.95119233,0.00882359,0.69296865,0.52610289,0.00000000
-3.55677839,3.72776636,1.96220172,2.94651414,0.00945189,0.68556538,0.51919541,0.00000000
-3.55077539,3.71915317,1.93214035,2.94786253,0.01018231,0.67941919,0.51495022,0.00000000
-3.54477239,3.72101576,1.91191833,2.95598249,0.01102476,0.67491717,0.51387872,0.00000000
-3.53876938,3.73453517,1.90269916,2.97143477,0.01198804,0.67239189,0.51642985,0.00000000
-3.53276638,3.76059035,1.90537831,2.99458225,0.01307946,0.67211294,0.52297755,0.00000000
-3.52676338,3.79973572,1.92056226,3.02558126,0.01430451,0.67428043,0.53380958,0.00000000
-3.52076038,3.85218656,1.94855376,3.06437812,0.01566650,0.67902073,0.54911785,0.00000000
-3.51475738,3.91781221,1.98934326,3.11071056,0.01716623,0.68638432,0.56899033,0.00000000
-3.50875438,3.99613676,2.04260649,3.16411368,0.01880169,0.69634592,0.59340500,0.00000000
-3.50275138,4.08634699,2.10770798,3.22392994,0.02056776,0.70880644,0.62222566,0.00000000
-3.49674837,4.18730701,2.18371057,3.28932283,0.02245597,0.72359701,0.65520021,0.00000000
-3.49074537,4.29757911,2.26939069,3.35929340,0.02445440,0.74048448,0.69196136,0.00000000
-3.48474237,4.41545049,2.36325966,3.43269938,0.02654755,0.75917856,0.73203008,0.00000000
-3.47873937,4.53896523,2.46359067,3.50827632,0.02871636,0.77934014,0.77482201,0.00000000
-3.47273637,4.66596142,2.56845173,3.58466042,0.03093838,0.80059073,0.81965692,0.00000000
-3.46673337,4.79411288,2.67574428,3.66041287,0.03318798,0.82252282,0.86577130,0.00000000
-3.46073037,4.92097532,2.78324723,3.73404545,0.03543675,0.84471086,0.91233411,0.00000000
-3.45472736,5.04403656,2.88866607,3.80404743,0.03765400,0.86672293,0.95846535,0.00000000
-3.44872436,5.16077030,2.98968613,3.86891360,0.03980740,0.88813261,1.00325736,0.00000000
-3.44272136,5.26869289,3.08402925,3.92717344,0.04186370,0.90853116,1.04579814,0.00000000
-3.43671836,5.36542233,3.16951230,3.97742131,0.04378961,0.92753957,1.08519628,0.00000000
-3.43071536,5.44873825,3.24410620,4.01834726,0.04555265,0.94482038,1.12060658,0.00000000
-3.42471236,5.51664169,3.30599341,4.04876821,0.04712216,0.96008892,1.15125551,0.00000000
-3.41870935,5.56741301,3.35362202,4.06765877,0.04847024,0.97312374,1.17646561,0.00000000
-3.41270635,5.59966605,3.38575432,4.07418098,0.04957264,0.98377585,1.19567778,0.00000000
-3.40670335,5.61239653,3.40150775,4.06771194,0.05040968,0.99197640,1.20847051,0.00000000
-3.40070035,5.60502276,3.40038638,4.04786828,0.05096695,0.99774257,1.21457515,0.00000000
-3.39469735,5.57741646,3.38230134,4.01452622,0.05123593,1.00118119,1.21388649,0.00000000
-3.38869435,5.52992193,3.34757886,3.96783618,0.05121448,1.00248984,1.20646808,0.00000000
-3.38269135,5.46336210,3.29695521,3.90823058,0.05090703,1.00195523,1.19255188,0.00000000
-3.37668834,5.37903019,3.23155841,3.83642418,0.05032468,0.99994858,1.17253227,0.00000000
-3.37068534,5.27866655,3.15287701,3.75340601,0.04948500,0.99691801,1.14695436,0.00000000
-3.36468234,5.16442055,3.06271694,3.66042271,0.04841172,0.99337787,1.11649730,0.00000000
-3.35867934,5.03879828,2.96314799,3.55895316,0.04713410,0.98989530,1.08195296,0.00000000
-3.35267634,4.90459734,2.85644185,3.45067475,0.04568624,0.98707412,1.04420103,0.00000000
-3.34667334,4.76483062,2.74500417,3.33742231,0.04410622,0.98553666,1.00418143,0.00000000
-3.34067034,4.62264147,2.63130308,3.22114062,0.04243504,0.98590386,0.96286517,0.00000000
-3.33466733,4.48121335,2.51779710,3.10383225,0.04071560,0.98877440,0.92122483,0.00000000
-3.32866433,4.34367685,2.40686498,2.98750234,0.03899157,0.99470356,0.88020574,0.00000000
-3.32266133,4.21301773,2.30074007,2.87410250,0.03730623,1.00418248,0.84069898,0.00000000
-3.31665833,4.09198904,2.20145134,2.76547571,0.03570142,1.01761868,0.80351698,0.00000000
-3.31065533,3.98303067,2.11077301,2.66330440,0.03421644,1.03531862,0.76937272,0.00000000
-3.30465233,3.88819908,2.03018417,2.56906355,0.03288710,1.05747290,0.73886293,0.00000000
-3.29864932,3.80910962,1.96083919,2.48398055,0.03174487,1.08414486,0.71245568,0.00000000
-3.29264632,3.74689332,1.90354935,2.40900322,0.03081611,1.11526290,0.69048266,0.00000000
-3.28664332,3.70216934,1.85877568,2.34477704,0.03012148,1.15061704,0.67313601,0.00000000
-3.28064032,3.67503377,1.82663229,2.29163228,0.02967547,1.18985982,0.66046945,0.00000000
-3.27463732,3.66506465,1.80689954,2.24958111,0.02948607,1.23251151,0.65240361,0.00000000
-3.26863432,3.67134258,1.79904558,2.21832482,0.02955458,1.27796958,0.64873478,0.00000000
-3.26263132,3.69248572,1.80225513,2.19727021,0.02987564,1.32552197,0.64914670,0.00000000
-3.25662831,3.72669750,1.81546377,2.18555467,0.03043735,1.37436381,0.65322483,0.00000000
-3.25062531,3.77182501,1.83739646,2.18207840,0.03122150,1.42361692,0.66047230,0.00000000
-3.24462231,3.82542575,1.86660860,2.18554272,0.03220407,1.47235141,0.67032707,0.00000000
-3.23861931,3.88484038,1.90152843,2.19449275,0.03335575,1.51960868,0.68217973,0.00000000
-3.23261631,3.94726888,1.94049951,2.20736301,0.03464266,1.56442508,0.69539129,0.00000000
-3.22661331,4.00984794,1.98182224,2.22252430,0.03602714,1.60585538,0.70931057,0.00000000
-3.22061031,4.06972701,2.02379369,2.23833042,0.03746870,1.64299555,0.72329081,0.00000000
-3.21460730,4.12414129,2.06474496,2.25316336,0.03892501,1.67500397,0.73670516,0.00000000
-3.20860430,4.17047966,2.10307572,2.26547564,0.04035296,1.70112082,0.74896073,0.00000000
-3.20260130,4.20634604,2.13728555,2.27382886,0.04170980,1.72068491,0.75951103,0.00000000
-3.19659830,4.22961315,2.16600179,2.27692758,0.04295426,1.73314790,0.76786674,0.00000000
-3.19059530,4.23846746,2.18800382,2.27364783,0.04404758,1.73808547,0.77360460,0.00000000
-3.18459230,4.23144491,2.20224368,2.26305984,0.04495462,1.73520535,0.77637437,0.00000000
-3.17858929,4.20745691,2.20786277,2.24444477,0.04564475,1.72435227,0.77590393,0.00000000
-3.17258629,4.16580647,2.20420480,2.21730525,0.04609267,1.70550967,0.77200246,0.00000000
-3.16658329,4.10619454,2.19082465,2.18136988,0.04627904,1.67879842,0.76456176,0.00000000
-3.16058029,4.02871687,2.16749325,2.13659196,0.04619100,1.64447266,0.75355570,0.00000000
-3.15457729,3.93385193,2.13419839,2.08314264,0.04582235,1.60291285,0.73903808,0.00000000
-3.14857429,3.82244030,2.09114133,2.02139921,0.04517371,1.55461649,0.72113875,0.00000000
-3.14257129,3.69565678,2.03872951,1.95192891,0.04425224,1.50018654,0.70005844,0.00000000
-3.13656828,3.55497578,1.97756517,1.87546905,0.04307137,1.44031806,0.67606216,0.00000000
-3.13056528,3.40213149,1.90843048,1.79290412,0.04165020,1.37578336,0.64947169,0.00000000
-3.12456228,3.23907381,1.83226921,1.70524080,0.04001279,1.30741599,0.62065715,0.00000000
-3.11855928,3.06792166,1.75016565,1.61358153,0.03818731,1.23609403,0.59002801,0.00000000
-3.11255628,2.89091480,1.66332122,1.51909765,0.03620512,1.16272312,0.55802384,0.00000000
-3.10655328,2.71036580,1.57302952,1.42300280,0.03409973,1.08821962,0.52510494,0.00000000
-3.10055028,2.52861340,1.48065045,1.32652746,0.03190583,1.01349434,0.49174333,0.00000000
-3.09454727,2.34797848,1.38758426,1.23089516,0.02965829,0.93943722,0.45841409,0.00000000
-3.08854427,2.17072391,1.29524618,1.13730105,0.02739126,0.86690329,0.42558749,0.00000000
-3.08254127,1.99901891,1.20504232,1.04689324,0.02513730,0.79670030,0.39372195,0.00000000
-3.07653827,1.83490878,1.11834734,0.96075716,0.02292677,0.72957807,0.36325804,0.00000000
-3.07053527,1.68029015,1.03648453,0.87990300,0.02078715,0.66621981,0.33461351,0.00000000
-3.06453227,1.53689184,0.96070820,0.80525627,0.01874274,0.60723546,0.30817941,0.00000000
-3.05852926,1.40626122,0.89218888,0.73765119,0.01681430,0.55315687,0.28431726,0.00000000
-3.05252626,1.28975520,0.83200100,0.67782652,0.01501895,0.50443480,0.26335707,0.00000000
-3.04652326,1.18853546,0.78111286,0.62642339,0.01337019,0.46143746,0.24559618,0.00000000
-3.04052026,1.10356682,0.74037870,0.58398450,0.01187800,0.42445031,0.23129859,0.00000000
-3.03451726,1.03561771,0.71053228,0.55095416,0.01054902,0.39367694,0.22069467,0.00000000
-3.02851426,0.98526185,0.69218161,0.52767854,0.00938686,0.36924047,0.21398099,0.00000000
-3.02251126,0.95288018,0.68580431,0.51440556,0.00839236,0.35118548,0.21132003,0.00000000
-3.01650825,0.93866218,0.69174339,0.51128408,0.00756396,0.33947998,0.21283968,0.00000000
-3.01050525,0.94260617,0.71020295,0.51836207,0.00689803,0.33401740,0.21863228,0.00000000
-3.00450225,0.96451820,0.74124387,0.53558365,0.00638914,0.33461846,0.22875327,0.00000000
-2.99849925,1.00400971,0.78477942,0.56278507,0.00603039,0.34103291,0.24321927,0.00000000
-2.99249625,1.06049409,0.84057104,0.59968999,0.00581362,0.35294125,0.26200588,0.00000000
-2.98649325,1.13318310,0.90822458,0.64590444,0.00572961,0.36995667,0.28504503,0.00000000
-2.98049025,1.22108377,0.98718766,0.70091208,0.00576826,0.39162730,0.31222234,0.00000000
-2.97448724,1.32299702,1.07674847,0.76407058,0.00591867,0.41743932,0.34337458,0.00000000
-2.96848424,1.43751907,1.17603686,0.83460978,0.00616928,0.44682101,0.37828748,0.00000000
-2.96248124,1.56304697,1.28402819,0.91163248,0.00650786,0.47914818,0.41669421,0.00000000
-2.95647824,1.69778904,1.39955057,0.99411859,0.00692164,0.51375119,0.45827478,0.00000000
-2.95047524,1.83978136,1.52129574,1.08093317,0.00739732,0.54992375,0.50265653,0.00000000
-2.94447224,1.98691055,1.64783392,1.17083879,0.00792118,0.58693352,0.54941605,0.00000000
-2.93846923,2.13694330,1.77763257,1.26251232,0.00847912,0.62403450,0.59808234,0.00000000
-2.93246623,2.28756205,1.90907889,1.35456610,0.00905686,0.66048098,0.64814166,0.00000000
-2.92646323,2.43640646,2.04050546,1.44557305,0.00964001,0.69554274,0.69904362,0.00000000
-2.92046023,2.58111922,2.17021853,1.53409503,0.01021435,0.72852093,0.75020873,0.00000000
-2.91445723,2.71939501,2.29652789,1.61871357,0.01076598,0.75876425,0.80103698,0.00000000
-2.90845423,2.84903056,2.41777757,1.69806188,0.01128160,0.78568452,0.85091736,0.00000000
-2.90245123,2.96797396,2.53237607,1.77085674,0.01174878,0.80877124,0.89923796,0.00000000
-2.89644822,3.07437121,2.63882542,1.83592916,0.01215622,0.82760416,0.94539636,0.00000000
-2.89044522,3.16660792,2.73574770,1.89225229,0.01249404,0.84186351,0.98880998,0.00000000
-2.88444222,3.24334447,2.82190860,1.93896557,0.01275399,0.85133716,1.02892614,0.00000000
-2.87843922,3.30354309,2.89623702,1.97539396,0.01292968,0.85592434,1.06523153,0.00000000
-2.87243622,3.34648581,2.95784057,2.00106153,0.01301676,0.85563582,1.09726086,0.00000000
-2.86643322,3.37178270,3.00601655,2.01569897,0.01301303,0.85059028,1.12460455,0.00000000
-2.86043022,3.37937026,3.04025852,2.01924467,0.01291852,0.84100720,1.14691537,0.00000000
-2.85442721,3.36950034,3.06025872,2.01183975,0.01273545,0.82719648,1.16391395,0.00000000
-2.84842421,3.34272058,3.06590661,1.99381731,0.01246822,0.80954539,1.17539304,0.00000000
-2.84242121,3.29984747,3.05728420,1.96568668,0.01212323,0.78850331,1.18122077,0.00000000
-2.83641821,3.24193374,3.03465855,1.92811363,0.01170877,0.76456527,1.18134268,0.00000000
-2.83041521,3.17023175,2.99847217,1.88189757,0.01123476,0.73825481,1.17578276,0.00000000
-2.82441221,3.08615476,2.94933170,1.82794692,0.01071257,0.71010714,1.16464336,0.00000000
-2.81840920,2.99123782,2.88799546,1.76725369,0.01015470,0.68065336,1.14810416,0.00000000
-2.81240620,2.88709996,2.81536007,1.70086856,0.00957460,0.65040626,1.12642003,0.00000000
-2.80640320,2.77540898,2.73244639,1.62987713,0.00898636,0.61984851,1.09991792,0.00000000
-2.80040020,2.65784994,2.64038491,1.55537827,0.00840456,0.58942336,1.06899264,0.00000000
-2.79439720,2.53609811,2.54040045,1.47846506,0.00784405,0.55952834,1.03410150,0.00000000
-2.78839420,2.41179654,2.43379625,1.40020863,0.00731982,0.53051175,0.99575784,0.00000000
-2.78239120,2.28653843,2.32193719,1.32164501,0.00684690,0.50267208,0.95452347,0.00000000
-2.77638819,2.16185378,2.20623198,1.24376486,0.00644028,0.47625977,0.91099987,0.00000000
-2.77038519,2.03919986,2.08811447,1.16750587,0.00611492,0.45148120,0.86581847,0.00000000
-2.76438219,1.91995457,1.96902378,1.09374734,0.00588571,0.42850412,0.81962988,0.00000000
-2.75837919,1.80541191,1.85038356,1.02330643,0.00576749,0.40746406,0.77309243,0.00000000
-2.75237619,1.69677853,1.73358045,0.95693569,0.00577505,0.38847108,0.72686012,0.00000000
-2.74637319,1.59517049,1.61994218,0.89532108,0.00592312,0.37161627,0.68157032,0.00000000
-2.74037019,1.50160951,1.51071563,0.83908024,0.00622633,0.35697746,0.63783142,0.00000000
-2.73436718,1.41701796,1.40704540,0.78876041,0.00669910,0.34462357,0.59621087,0.00000000
-2.72836418,1.34221222,1.30995355,0.74483578,0.00735545,0.33461750,0.55722386,0.00000000
-2.72236118,1.27789434,1.22032099,0.70770399,0.00820878,0.32701710,0.52132296,0.00000000
-2.71635818,1.22464176,1.13887121,0.67768185,0.00927155,0.32187420,0.48888913,0.00000000
-2.71035518,1.18289574,1.06615689,0.65500022,0.01055484,0.31923197,0.46022416,0.00000000
-2.70435218,1.15294861,1.00254998,0.63979829,0.01206788,0.31912047,0.43554501,0.00000000
-2.69834917,1.13493088,0.94823553,0.63211764,0.01381752,0.32155107,0.41498006,0.00000000
-2.69234617,1.12879872,0.90320973,0.63189638,0.01580757,0.32650983,0.39856742,0.00000000
-2.68634317,1.13432305,0.86728226,0.63896391,0.01803822,0.33395070,0.38625544,0.00000000
-2.68034017,1.15108095,0.84008313,0.65303683,0.02050544,0.34378869,0.37790527,0.00000000
-2.67433717,1.17845057,0.82107375,0.67371649,0.02320034,0.35589391,0.37329557,0.00000000
-2.66833417,1.21561029,0.80956221,0.70048875,0.02610875,0.37008677,0.37212917,0.00000000
-2.66233117,1.26154305,0.80472234,0.73272640,0.02921080,0.38613493,0.37404152,0.00000000
-2.65632816,1.31504632,0.80561615,0.76969455,0.03248074,0.40375238,0.37861072,0.00000000
-2.65032516,1.37474817,0.81121896,0.81055942,0.03588683,0.42260087,0.38536893,0.00000000
-2.64432216,1.43912956,0.82044669,0.85440050,0.03939163,0.44229388,0.39381478,0.00000000
-2.63831916,1.50655251,0.83218454,0.90022615,0.04295230,0.46240320,0.40342653,0.00000000
-2.63231616,1.57529393,0.84531613,0.94699240,0.04652131,0.48246788,0.41367558,0.00000000
-2.62631316,1.64358404,0.85875247,0.99362468,0.05004732,0.50200534,0.42403999,0.00000000
-2.62031016,1.70964848,0.87145964,1.03904179,0.05347624,0.52052424,0.43401770,0.00000000
-2.61430715,1.77175286,0.88248469,1.08218166,0.05675254,0.53753861,0.44313892,0.00000000
-2.60830415,1.82824801,0.89097871,1.12202790,0.05982067,0.55258257,0.45097758,0.00000000
-2.60230115,1.87761463,0.89621653,1.15763641,0.06262657,0.56522510,0.45716129,0.00000000
