energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
-3.13656828,3.71757276,0.03587041,0.15483080,0.04273452,1.21256210,1.54494301,0.10790771,1.82040747
-3.13056528,3.76837096,0.03736730,0.15667283,0.04640535,1.23537247,1.56274369,0.10733252,1.84524534
-3.12456228,3.82687031,0.03889389,0.15849809,0.05008725,1.25882272,1.58567250,0.10687478,1.87258891
-3.11855928,3.88985101,0.04040967,0.16022079,0.05372940,1.28191922,1.61218339,0.10647580,1.90099174
-3.11255628,3.95400343,0.04187387,0.16175135,0.05727815,1.30366326,1.64069598,0.10607305,1.92896513
-3.10655328,4.01602916,0.04324674,0.16300008,0.06067823,1.32308522,1.66963857,0.10560298,1.95502754
-3.10055028,4.07274333,0.04449074,0.16388090,0.06387421,1.33927876,1.69749105,0.10500388,1.97775461
-3.09454727,4.12117456,0.04557179,0.16431521,0.06681193,1.35143361,1.72282662,0.10421862,1.99582800
-3.08854427,4.15865865,0.04646029,0.16423536,0.06944005,1.35886546,1.74435094,0.10319712,2.00808088
-3.08254127,4.18292273,0.04713210,0.16358784,0.07171156,1.36104180,1.76093739,0.10189858,2.01353842
-3.07653827,4.19215626,0.04756931,0.16233589,0.07358522,1.35760242,1.77165721,0.10029315,2.01145143
-3.07053527,4.18506620,0.04776070,0.16046151,0.07502682,1.34837365,1.77580340,0.09836321,2.00132182
-3.06453227,4.16091423,0.04770215,0.15796656,0.07601032,1.33337593,1.77290755,0.09610408,1.98291897
-3.05852926,4.11953431,0.04739663,0.15487327,0.07651866,1.31282408,1.76274873,0.09352417,1.95628614
-3.05252626,4.06133016,0.04685401,0.15122368,0.07654438,1.28712043,1.74535435,0.09064460,1.92173696
-3.04652326,3.98725263,0.04609066,0.14707849,0.07608984,1.25684115,1.72099266,0.08749831,1.87984204
-3.04052026,3.89875813,0.04512879,0.14251501,0.07516717,1.22271628,1.69015736,0.08412870,1.83140647
-3.03451726,3.79774973,0.04399554,0.13762456,0.07379789,1.18560433,1.65354479,0.08058794,1.77743920
-3.02851426,3.68650367,0.04272202,0.13250929,0.07201221,1.14646262,1.61202468,0.07693492,1.71911563
-3.02251126,3.56758418,0.04134214,0.12727862,0.06984805,1.10631455,1.56660562,0.07323311,1.65773504
-3.01650825,3.44375014,0.03989139,0.12204549,0.06734983,1.06621506,1.51839658,0.06954819,1.59467468
-3.01050525,3.31785754,0.03840560,0.11692248,0.06456707,1.02721574,1.46856613,0.06594586,1.53134230
-3.00450225,3.19276141,0.03691967,0.11201806,0.06155283,0.99033087,1.41830095,0.06248956,1.46912903
-2.99849925,3.07122114,0.03546646,0.10743303,0.05836213,0.95650569,1.36876529,0.05923856,1.40936447
-2.99249625,2.95581291,0.03407564,0.10325733,0.05505035,0.92658789,1.32106306,0.05624613,1.35327542
-2.98649325,2.84885216,0.03277288,0.09956735,0.05167170,0.90130350,1.27620391,0.05355814,1.30194991
-2.98049025,2.75232913,0.03157899,0.09642375,0.04827775,0.88123762,1.23507484,0.05121190,1.25630753
-2.97448724,2.66785941,0.03050948,0.09386993,0.04491623,0.86682081,1.19841812,0.04923543,1.21707689
-2.96848424,2.59665091,0.02957414,0.09193110,0.04162996,0.85832121,1.16681653,0.04764706,1.18478088
-2.96248124,2.53948821,0.02877700,0.09061411,0.03845603,0.85584260,1.14068633,0.04645530,1.15972981
-2.95647824,2.49673398,0.02811642,0.08990776,0.03542528,0.85932813,1.12027795,0.04565920,1.14202231
-2.95047524,2.46834704,0.02758541,0.08978391,0.03256200,0.86856952,1.10568434,0.04524881,1.13155375
-2.94447224,2.45391556,0.02717211,0.09019891,0.02988385,0.88322094,1.09685624,0.04520599,1.12803120
-2.93846923,2.45270335,0.02686053,0.09109571,0.02740210,0.90281716,1.09362369,0.04550539,1.13099438
-2.93246623,2.46370705,0.02663132,0.09240616,0.02512202,0.92679492,1.09572232,0.04611555,1.13984119
-2.92646323,2.48572096,0.02646266,0.09405370,0.02304346,0.95451669,1.10282330,0.04700010,1.15385682
-2.92046023,2.51740673,0.02633124,0.09595613,0.02116151,0.98529588,1.11456515,0.04811898,1.17224506
-2.91445723,2.55736452,0.02621327,0.09802855,0.01946739,1.01842250,1.13058593,0.04942969,1.19416053
-2.90845423,2.60420235,0.02608536,0.10018615,0.01794920,1.05318833,1.15055393,0.05088842,1.21874052
-2.90245123,2.65660068,0.02592549,0.10234692,0.01659287,1.08891061,1.17419537,0.05245117,1.24513535
-2.89644822,2.71336937,0.02571376,0.10443410,0.01538294,1.12495366,1.20131752,0.05407472,1.27253605
-2.89044522,2.77349473,0.02543307,0.10637841,0.01430332,1.16074751,1.23182603,0.05571744,1.30019870
-2.88444222,2.83617470,0.02506969,0.10811986,0.01333802,1.19580321,1.26573534,0.05734003,1.32746447
-2.87843922,2.90084100,0.02461355,0.10960916,0.01247171,1.22972421,1.30317158,0.05890602,1.35377515
-2.87243622,2.96716758,0.02405851,0.11080877,0.01169016,1.26221385,1.34436766,0.06038224,1.37868369
-2.86643322,3.03506540,0.02340238,0.11169347,0.01098060,1.29307870,1.38965052,0.06173908,1.40185993
-2.86043022,3.10466412,0.02264673,0.11225059,0.01033193,1.32222784,1.43942114,0.06295061,1.42309142
-2.85442721,3.17628207,0.02179673,0.11247972,0.00973483,1.34966848,1.49412803,0.06399471,1.44227985
-2.84842421,3.25038608,0.02086063,0.11239218,0.00918172,1.37549806,1.55423555,0.06485300,1.45943349
-2.84242121,3.32754345,0.01984940,0.11201010,0.00866672,1.39989333,1.62018832,0.06551077,1.47465616
-2.83641821,3.40836852,0.01877606,0.11136527,0.00818544,1.42309701,1.69237372,0.06595687,1.48813344
-2.83041521,3.49346638,0.01765518,0.11049774,0.00773481,1.44540239,1.77108397,0.06618353,1.50011676
-2.82441221,3.58337659,0.01650222,0.10945426,0.00731279,1.46713664,1.85648000,0.06618622,1.51090611
-2.81840920,3.67851949,0.01533298,0.10828662,0.00691817,1.48864328,1.94855875,0.06596345,1.52083197
-2.81240620,3.77914754,0.01416305,0.10704994,0.00655030,1.51026440,2.04712576,0.06551661,1.53023716
-2.80640320,3.88530398,0.01300736,0.10580094,0.00620883,1.53232330,2.15177445,0.06484980,1.53945928
-2.80040020,3.99679069,0.01187981,0.10459629,0.00589356,1.55510798,2.26187347,0.06396970,1.54881409
-2.79439720,4.11314666,0.01079295,0.10349097,0.00560426,1.57885604,2.37656288,0.06288536,1.55858055
-2.78839420,4.23363802,0.00975782,0.10253692,0.00534057,1.60374150,2.49475967,0.06160812,1.56898783
-2.78239120,4.35726033,0.00878386,0.10178171,0.00510193,1.62986400,2.61517286,0.06015138,1.58020468
-2.77638819,4.48275297,0.00787891,0.10126755,0.00488755,1.65724073,2.73632759,0.05853054,1.59233162
-2.77038519,4.60862536,0.00704934,0.10103057,0.00469647,1.68580155,2.85659777,0.05676276,1.60539602
-2.76438219,4.73319408,0.00630017,0.10110026,0.00452761,1.71538752,2.97424589,0.05486686,1.61935046
-2.75837919,4.85462954,0.00563538,0.10149945,0.00437983,1.74575308,3.08746881,0.05286313,1.63407443
-2.75237619,4.97101071,0.00505813,0.10224441,0.00425210,1.77657193,3.19444771,0.05077313,1.64937936
-2.74637319,5.08038590,0.00457111,0.10334544,0.00414360,1.80744670,3.29340037,0.04861959,1.66501699
-2.74037019,5.18083734,0.00417688,0.10480774,0.00405384,1.83792209,3.38263388,0.04642617,1.68069084
-2.73436718,5.27054739,0.00387817,0.10663255,0.00398282,1.86750124,3.46059566,0.04421731,1.69607050
-2.72836418,5.34786377,0.00367819,0.10881860,0.00393109,1.89566480,3.52592109,0.04201806,1.71080818
-2.72236118,5.41136150,0.00358095,0.11136370,0.00389988,1.92189210,3.57747574,0.03985389,1.72455706
-2.71635818,5.45989906,0.00359142,0.11426644,0.00389115,1.94568348,3.61439084,0.03775050,1.73699055
-2.71035518,5.49266660,0.00371577,0.11752795,0.00390760,1.96658296,3.63609066,0.03573368,1.74782180
-2.70435218,5.50922420,0.00396142,0.12115344,0.00395266,1.98420023,3.64231075,0.03382904,1.75682232
-2.69834917,5.50952841,0.00433713,0.12515362,0.00403046,1.99823078,3.63310662,0.03206186,1.76383898
-2.69234617,5.49394581,0.00485287,0.12954575,0.00414573,2.00847322,3.60885233,0.03045679,1.76880833
-2.68634317,5.46325271,0.00551974,0.13435419,0.00430365,2.01484284,3.57022953,0.02903758,1.77176738
-2.68034017,5.41862059,0.00634968,0.13961050,0.00450972,2.01738041,3.51820698,0.02782681,1.77286010
-2.67433717,5.36158745,0.00735523,0.14535286,0.00476951,2.01625574,3.45401171,0.02684549,1.77233903
-2.66833417,5.29401575,0.00854901,0.15162488,0.00508848,2.01176543,3.37909277,0.02611269,1.77056172
-2.66233117,5.21803825,0.00994334,0.15847382,0.00547171,2.00432483,3.29507891,0.02564516,1.76798173
-2.65632816,5.13599346,0.01154963,0.16594812,0.00592364,1.99445418,3.20373179,0.02545680,1.76513457
-2.65032516,5.05035298,0.01337777,0.17409452,0.00644781,1.98275960,3.10689639,0.02555832,1.76261881
-2.64432216,4.96364348,0.01543552,0.18295476,0.00704662,1.96990953,3.00645031,0.02595670,1.76107324
-2.63831916,4.87836605,0.01772784,0.19256202,0.00772109,1.95660775,2.90425372,0.02665482,1.76115098
-2.63231616,4.79691632,0.02025625,0.20293747,0.00847063,1.94356419,2.80210174,0.02765109,1.76349178
-2.62631316,4.72150835,0.02301822,0.21408681,0.00929297,1.93146492,2.70168064,0.02893915,1.76869374
-2.62031016,4.65410549,0.02600667,0.22599741,0.01018397,1.92094284,2.60452941,0.03050769,1.77728595
-2.61430715,4.59636095,0.02920949,0.23863587,0.01113765,1.91255043,2.51200781,0.03234038,1.78970333
-2.60830415,4.54957073,0.03260927,0.25194652,0.01214620,1.90673610,2.42527172,0.03441595,1.80626508
-2.60230115,4.51464060,0.03618310,0.26585074,0.01320012,1.90382516,2.34525649,0.03670844,1.82715789
-2.59629815,4.49206874,0.03990256,0.28024739,0.01428844,1.90400648,2.27266851,0.03918760,1.85242471
-2.59029515,4.48194430,0.04373394,0.29501431,0.01539896,1.90732546,2.20798482,0.04181945,1.88195984
-2.58429215,4.48396216,0.04763857,0.31001086,0.01651867,1.91368369,2.15146059,0.04456705,1.91551060
-2.57828914,4.49745255,0.05157335,0.32508146,0.01763416,1.92284505,2.10314350,0.04739136,1.95268549
-2.57228614,4.52142427,0.05549155,0.34005999,0.01873210,1.93444815,2.06289427,0.05025224,1.99296848
-2.56628314,4.55461902,0.05934360,0.35477483,0.01979977,1.94802407,2.03041196,0.05310953,2.03573867
-2.56028014,4.59557419,0.06307821,0.36905429,0.02082562,1.96301864,2.00526281,0.05592419,2.08029434
-2.55427714,4.64269089,0.06664340,0.38273219,0.02179980,1.97881789,1.98691099,0.05865937,2.12588007
-2.54827414,4.69430386,0.06998781,0.39565335,0.02271467,1.99477530,1.97475002,0.06128152,2.17171562
-2.54227114,4.74874999,0.07306183,0.40767857,0.02356530,2.01023952,1.96813312,0.06376133,2.21702497
-2.53626813,4.80443211,0.07581890,0.41868907,0.02434978,2.02458110,1.96640148,0.06607453,2.26106419
-2.53026513,4.85987541,0.07821660,0.42858995,0.02506959,2.03721702,1.96890914,0.06820253,2.30314677
-2.52426213,4.91377396,0.08021782,0.43731274,0.02572973,2.04763191,1.97504363,0.07013277,2.34266510
-2.51825913,4.96502583,0.08179159,0.44481675,0.02633878,2.05539515,1.98424196,0.07185895,2.37910743
-2.51225613,5.01275571,0.08291398,0.45108932,0.02690877,2.06017338,1.99600142,0.07338085,2.41206942
-2.50625313,5.05632485,0.08356857,0.45614502,0.02745498,2.06173805,2.00988547,0.07470399,2.44126019
-2.50025013,5.09532880,0.08374696,0.46002379,0.02799554,2.05996830,2.02552490,0.07583906,2.46650280
-2.49424712,5.12958428,0.08344884,0.46278836,0.02855089,2.05484931,2.04261491,0.07680105,2.48772951
-2.48824412,5.15910670,0.08268197,0.46452103,0.02914317,2.04646695,2.06090896,0.07760833,2.50497255
-2.48224112,5.18408092,0.08146196,0.46532009,0.02979549,2.03499928,2.08021033,0.07828149,2.51835123
-2.47623812,5.20482753,0.07981169,0.46529609,0.03053109,2.02070597,2.10036245,0.07884217,2.52805648
-2.47023512,5.22176740,0.07776078,0.46456830,0.03137256,2.00391654,2.12123907,0.07931187,2.53433392
-2.46423212,5.23538726,0.07534466,0.46326143,0.03234094,1.98501826,2.14273543,0.07971081,2.53746679
-2.45822911,5.24620851,0.07260369,0.46150286,0.03345495,1.96444459,2.16476118,0.08005686,2.53775977
-2.45222611,5.25476161,0.06958207,0.45942052,0.03473022,1.94266486,2.18723589,0.08036469,2.53552472
-2.44622311,5.26156733,0.06632677,0.45714140,0.03617867,1.92017555,2.21008773,0.08064503,2.53106923
-2.44022011,5.26712612,0.06288637,0.45479079,0.03780801,1.89749353,2.23325554,0.08090424,2.52468851
-2.43421711,5.27191590,0.05930992,0.45249213,0.03962134,1.87515122,2.25669428,0.08114410,2.51666096
-2.42821411,5.27639787,0.05564588,0.45036732,0.04161703,1.85369341,2.28038373,0.08136185,2.50724736
-2.42221111,5.28102964,0.05194111,0.44853747,0.04378867,1.83367545,2.30433979,0.08155046,2.49669363
-2.41620810,5.28628408,0.04823995,0.44712366,0.04612529,1.81566207,2.32862779,0.08169919,2.48523631
-2.41020510,5.29267196,0.04458348,0.44624778,0.04861169,1.80022624,2.35337674,0.08179428,2.47311023
-2.40420210,5.30076611,0.04100881,0.44603295,0.05122893,1.78794723,2.37879359,0.08181983,2.46055732
-2.39819910,5.31122450,0.03754870,0.44660351,0.05395493,1.77940720,2.40517616,0.08175875,2.44783548
-2.39219610,5.32480987,0.03423117,0.44808425,0.05676520,1.77518552,2.43292380,0.08159382,2.43522650
-2.38619310,5.34240321,0.03107934,0.45059889,0.05963351,1.77585046,2.46254447,0.08130865,2.42304179
-2.38019010,5.36500922,0.02811148,0.45426758,0.06253269,1.78194770,2.49465721,0.08088862,2.41162527
-2.37418709,5.39375182,0.02534109,0.45920344,0.06543525,1.79398580,2.52998935,0.08032173,2.40135240
-2.36818409,5.42985880,0.02277715,0.46550832,0.06831398,1.81241858,2.56936767,0.07959923,2.39262512
-2.36218109,5.47463502,0.02042454,0.47326768,0.07114246,1.83762516,2.61370322,0.07871610,2.38586230
-2.35617809,5.52942455,0.01828441,0.48254501,0.07389540,1.86988817,2.66396993,0.07767131,2.38148616
-2.35017509,5.59556281,0.01635474,0.49337589,0.07654881,1.90937136,2.72117723,0.07646781,2.37990492
-2.34417209,5.67432061,0.01463084,0.50576219,0.07908009,1.95609778,2.78633748,0.07511243,2.38149271
-2.33816908,5.76684250,0.01310590,0.51966656,0.08146795,2.00992991,2.86042914,0.07361542,2.38656767
-2.33216608,5.87408255,0.01177153,0.53500783,0.08369223,2.07055327,2.94435721,0.07198999,2.39536981
-2.32616308,5.99674095,0.01061828,0.55165747,0.08573367,2.13746485,3.03891231,0.07025157,2.40803983
-2.32016008,6.13520511,0.00963611,0.56943765,0.08757368,2.20996771,3.14473038,0.06841716,2.42460065
-2.31415708,6.28949878,0.00881478,0.58812107,0.08919407,2.28717276,3.26225475,0.06650447,2.44494275
-2.30815408,6.45924262,0.00814422,0.60743286,0.09057690,2.36800853,3.39170247,0.06453121,2.46881496
-2.30215108,6.64362895,0.00761481,0.62705463,0.09170442,2.45123911,3.53303673,0.06251440,2.49582127
-2.29614807,6.84141301,0.00721759,0.64663065,0.09255916,2.53549033,3.68594684,0.06046976,2.52542461
-2.29014507,7.05092208,0.00694444,0.66577618,0.09312412,2.61928332,3.84983721,0.05841129,2.55695761
-2.28414207,7.27008281,0.00678811,0.68408755,0.09338317,2.70107463,4.02382604,0.05635090,2.58964029
-2.27813907,7.49646629,0.00674230,0.70115374,0.09332156,2.77930125,4.20675437,0.05429831,2.62260394
-2.27213607,7.72734928,0.00680158,0.71656905,0.09292657,2.85242860,4.39720539,0.05226106,2.65492020
-2.26613307,7.95978922,0.00696138,0.72994619,0.09218824,2.91899963,4.59353350,0.05024464,2.68563406
-2.26013007,8.19070964,0.00721783,0.74092936,0.09110008,2.97768240,4.79390225,0.04825275,2.71379896
-2.25412706,8.41699232,0.00756765,0.74920657,0.08965982,3.02731420,4.99632957,0.04628771,2.73851243
-2.24812406,8.63557177,0.00800798,0.75452084,0.08787008,3.06693990,5.19873859,0.04435086,2.75895031
-2.24212106,8.84352782,0.00853622,0.75667942,0.08573884,3.09584270,5.39901193,0.04244299,2.77439783
-2.23611806,9.03817183,0.00914983,0.75556091,0.08327981,3.11356578,5.59504711,0.04056477,2.78427600
-2.23011506,9.21712274,0.00984617,0.75111969,0.08051253,3.11992393,5.78481071,0.03871717,2.78816202
-2.22411206,9.37836943,0.01062231,0.74338757,0.07746229,3.11500449,5.96638895,0.03690170,2.78580266
-2.21810905,9.52031666,0.01147488,0.73247251,0.07415972,3.09915787,6.13803262,0.03512074,2.77712018
-2.21210605,9.64181292,0.01239989,0.71855455,0.07064024,3.07297807,6.29819424,0.03337753,2.76221050
-2.20610305,9.74215917,0.01339263,0.70187907,0.06694324,3.03727443,6.44555621,0.03167631,2.74133405
-2.20010005,9.82109872,0.01444753,0.68274781,0.06311108,2.99303609,6.57904880,0.03002213,2.71489976
-2.19409705,9.87878915,0.01555808,0.66150801,0.05918802,2.94139094,6.69785744,0.02842073,2.68344331
-2.18809405,9.91575845,0.01671678,0.63854018,0.05521898,2.88356115,6.80141957,0.02687829,2.64760083
-2.18209105,9.93284781,0.01791510,0.61424513,0.05124841,2.82081745,6.88941135,0.02540111,2.60807945
-2.17608804,9.93114467,0.01914345,0.58903080,0.04731904,2.75443405,6.96172571,0.02399530,2.56562627
-2.17008504,9.91190945,0.02039126,0.56329944,0.04347091,2.68564639,7.01844304,0.02266645,2.52099715
-2.16408204,9.87650009,0.02164701,0.53743566,0.03974037,2.61561319,7.05979672,0.02141928,2.47492692
-2.15807904,9.82629818,0.02289831,0.51179582,0.03615934,2.54538425,7.08613547,0.02025744,2.42810227
-2.15207604,9.76264047,0.02413207,0.48669915,0.03275479,2.47587510,7.09788507,0.01918324,2.38113828
-2.14607304,9.68675901,0.02533462,0.46242081,0.02954836,2.40784891,7.09551154,0.01819750,2.33455970
-2.14007004,9.59973267,0.02649193,0.43918704,0.02655623,2.34190610,7.07948815,0.01729951,2.28878740
-2.13406703,9.50245210,0.02758977,0.41717251,0.02378921,2.27848146,7.05026792,0.01648698,2.24413040
-2.12806403,9.39559942,0.02861402,0.39649979,0.02125296,2.21784819,7.00826323,0.01575614,2.20078343
-2.12206103,9.27964306,0.02955088,0.37724079,0.01894840,2.16012836,6.95383338,0.01510186,2.15882994
-2.11605803,9.15484730,0.03038714,0.35941991,0.01687225,2.10530859,6.88728068,0.01451784,2.11824999
-2.11005503,9.02129546,0.03111050,0.34301873,0.01501761,2.05326000,6.80885476,0.01399687,2.07893246
-2.10405203,8.87892460,0.03170978,0.32798181,0.01337459,2.00376119,6.71876461,0.01353103,2.04069065
-2.09804902,8.72756954,0.03217525,0.31422328,0.01193104,1.95652294,6.61719695,0.01311203,2.00328053
-2.09204602,8.56701293,0.03249883,0.30163396,0.01067312,1.91121350,6.50433957,0.01273143,1.96642051
-2.08604302,8.39703850,0.03267436,0.29008852,0.00958597,1.86748331,6.38040760,0.01238096,1.92981174
-2.08004002,8.21748396,0.03269772,0.27945252,0.00865419,1.82498814,6.24567068,0.01205269,1.89315804
-2.07403702,8.02829056,0.03256704,0.26958895,0.00786236,1.78340968,6.10047906,0.01173932,1.85618446
-2.06803402,7.82954650,0.03228272,0.26036409,0.00719537,1.74247307,5.94528650,0.01143429,1.81865374
-2.06203102,7.62152162,0.03184753,0.25165258,0.00663873,1.70196068,5.78066850,0.01113192,1.78038000
-2.05602801,7.40469179,0.03126653,0.24334143,0.00617878,1.66172188,5.60733428,0.01082751,1.74123910
-2.05002501,7.17975180,0.03054699,0.23533307,0.00580281,1.62167881,5.42613183,0.01051737,1.70117553
-2.04402201,6.94761629,0.02969825,0.22754733,0.00549910,1.58182800,5.23804550,0.01019882,1.66020551
-2.03801901,6.70940929,0.02873151,0.21992244,0.00525696,1.54223831,5.04418632,0.00987014,1.61841656
-2.03201601,6.46644306,0.02765957,0.21241511,0.00506667,1.50304542,4.84577560,0.00953051,1.57596371
-2.02601301,6.22018821,0.02649651,0.20499979,0.00491941,1.46444348,4.64412298,0.00917993,1.53306272
-2.02001001,5.97223679,0.02525738,0.19766724,0.00480721,1.42667453,4.44060018,0.00881908,1.48998094
-2.01400700,5.72426100,0.02395784,0.19042265,0.00472283,1.39001622,4.23661208,0.00844920,1.44702632
-2.00800400,5.47796987,0.02261380,0.18328330,0.00465968,1.35476869,4.03356704,0.00807197,1.40453528
-2.00200100,5.23506645,0.02124107,0.17627605,0.00461179,1.32124111,3.83284794,0.00768941,1.36286013
-1.99599800,4.99720767,0.01985500,0.16943475,0.00457373,1.28973853,3.63578572,0.00730370,1.32235657
-1.98999500,4.76596897,0.01847020,0.16279770,0.00454057,1.26054951,3.44363663,0.00691712,1.28337196
-1.98399200,4.54281505,0.01710027,0.15640528,0.00450788,1.23393510,3.25756437,0.00653195,1.24623468
-1.97798899,4.32907777,0.01575754,0.15029779,0.00447171,1.21011919,3.07862750,0.00615039,1.21124507
-1.97198599,4.12594165,0.01445296,0.14451358,0.00442864,1.18928082,2.90777270,0.00577449,1.17866807
-1.96598299,3.93443681,0.01319590,0.13908759,0.00437575,1.17154816,2.74583332,0.00540616,1.14872770
-1.95997999,3.75543883,0.01199416,0.13405018,0.00431069,1.15699447,2.59353299,0.00504707,1.12160335
-1.95397699,3.58967444,0.01085391,0.12942627,0.00423164,1.14563578,2.45149321,0.00469873,1.09742782
-1.94797399,3.43773177,0.00977976,0.12523492,0.00413742,1.13743029,2.32024392,0.00436244,1.07628683
-1.94197099,3.30007377,0.00877480,0.12148908,0.00402739,1.13227926,2.20023587,0.00403934,1.05821992
-1.93596798,3.17705300,0.00784073,0.11819570,0.00390150,1.13002924,2.09185326,0.00373042,1.04322229
-1.92996498,3.06892662,0.00697801,0.11535603,0.00376029,1.13047553,1.99542582,0.00343654,1.03124744
-1.92396198,2.97586990,0.00618599,0.11296604,0.00360477,1.13336658,1.91123876,0.00315851,1.02221042
-1.91795898,2.89798742,0.00546308,0.11101703,0.00343647,1.13840935,1.83954008,0.00289706,1.01599131
-1.91195598,2.83532107,0.00480694,0.10949637,0.00325731,1.14527538,1.78054440,0.00265295,1.01243893
-1.90595298,2.78785429,0.00421466,0.10838823,0.00306956,1.15360748,1.73443303,0.00242694,1.01137453
-1.89994997,2.75551268,0.00368285,0.10767438,0.00287577,1.16302696,1.70135021,0.00221982,1.01259550
-1.89394697,2.73816094,0.00320786,0.10733504,0.00267870,1.17314127,1.68139589,0.00203249,1.01587896
-1.88794397,2.73559690,0.00278587,0.10734963,0.00248125,1.18355185,1.67461548,0.00186591,1.02098524
-1.88194097,2.74754320,0.00241304,0.10769760,0.00228642,1.19386215,1.68098746,0.00172116,1.02766128
-1.87593797,2.77363779,0.00208554,0.10835911,0.00209724,1.20368552,1.70040969,0.00159945,1.03564395
-1.86993497,2.81342416,0.00179970,0.10931572,0.00191681,1.21265287,1.73268574,0.00150207,1.04466334
-1.86393197,2.86634249,0.00155202,0.11055095,0.00174822,1.22041993,1.77751214,0.00143047,1.05444599
-1.85792896,2.93172290,0.00133925,0.11205081,0.00159464,1.22667371,1.83446789,0.00138619,1.06471816
-1.85192596,3.00878179,0.00115840,0.11380415,0.00145934,1.23113826,1.90300719,0.00137089,1.07520904
-1.84592296,3.09662205,0.00100677,0.11580296,0.00134576,1.23357931,1.98245640,0.00138632,1.08565411
-1.83991996,3.19423816,0.00088196,0.11804251,0.00125760,1.23380789,2.07201592,0.00143431,1.09579844
-1.83391696,3.30052627,0.00078187,0.12052143,0.00119896,1.23168265,2.17076747,0.00151672,1.10540012
-1.82791396,3.41429980,0.00070473,0.12324160,0.00117446,1.22711110,2.27768703,0.00163544,1.11423369
-1.82191096,3.53431019,0.00064905,0.12620800,0.00118936,1.22004957,2.39166334,0.00179239,1.12209367
-1.81590795,3.65927262,0.00061362,0.12942840,0.00124976,1.21050223,2.51152153,0.00198939,1.12879809
-1.80990495,3.78789581,0.00059753,0.13291305,0.00136271,1.19851914,2.63605115,0.00222824,1.13419200
-1.80390195,3.91891501,0.00060013,0.13667418,0.00153639,1.18419357,2.76403767,0.00251060,1.13815094
-1.79789895,4.05112678,0.00062101,0.14072556,0.00178019,1.16765869,2.89429608,0.00283801,1.14058420
-1.79189595,4.18342417,0.00065999,0.14508199,0.00210487,1.14908398,3.02570523,0.00321185,1.14143780
-1.78589295,4.31483047,0.00071711,0.14975868,0.00252255,1.12867122,3.15724117,0.00363331,1.14069704
-1.77988994,4.44452986,0.00079256,0.15477075,0.00304676,1.10665046,3.28800789,0.00410337,1.13838835
-1.77388694,4.57189315,0.00088671,0.16013256,0.00369236,1.08327582,3.41726383,0.00462279,1.13458034
-1.76788394,4.69649685,0.00100004,0.16585714,0.00447543,1.05882125,3.54444245,0.00519213,1.12938383
-1.76188094,4.81813415,0.00113308,0.17195551,0.00541303,1.03357622,3.66916561,0.00581172,1.12295055
-1.75587794,4.93681647,0.00128643,0.17843601,0.00652287,1.00784122,3.79124861,0.00648169,1.11547053
-1.74987494,5.05276478,0.00146065,0.18530353,0.00782298,0.98192310,3.91069614,0.00720194,1.10716784
-1.74387194,5.16639037,0.00165625,0.19255873,0.00933112,0.95613010,4.02768883,0.00797218,1.09829489
-1.73786893,5.27826506,0.00187361,0.20019721,0.01106422,0.93076653,4.14256038,0.00879191,1.08912503
-1.73186593,5.38908163,0.00211292,0.20820855,0.01303773,0.90612718,4.25576612,0.00966040,1.07994387
-1.72586293,5.49960568,0.00237414,0.21657539,0.01526481,0.88249129,4.36784382,0.01057666,1.07103924
-1.71985993,5.61062087,0.00265692,0.22527246,0.01775560,0.86011638,4.47936852,0.01153943,1.06269045
-1.71385693,5.72286963,0.00296057,0.23426568,0.02051638,0.83923195,4.59090317,0.01254709,1.05515695
-1.70785393,5.83699231,0.00328398,0.24351124,0.02354881,0.82003332,4.70294748,0.01359759,1.04866709
-1.70185093,5.95346766,0.00362564,0.25295502,0.02684919,0.80267584,4.81588758,0.01468839,1.04340739
-1.69584792,6.07255785,0.00398356,0.26253203,0.03040785,0.78726972,4.92994898,0.01581635,1.03951305
-1.68984492,6.19426127,0.00435531,0.27216632,0.03420864,0.77387594,5.04515567,0.01697762,1.03705993
-1.68384192,6.31827605,0.00473800,0.28177121,0.03822871,0.76250329,5.16129785,0.01816758,1.03605892
-1.67783892,6.44397690,0.00512836,0.29124996,0.04243838,0.75310705,5.27791031,0.01938076,1.03645277
-1.67183592,6.57040746,0.00552278,0.30049701,0.04680136,0.74558936,5.39426353,0.02061078,1.03811582
-1.66583292,6.69628938,0.00591739,0.30939968,0.05127520,0.73980149,5.50936846,0.02185036,1.04085688
-1.65982991,6.82004885,0.00630817,0.31784047,0.05581204,0.73554810,5.62199563,0.02309135,1.04442517
-1.65382691,6.93986010,0.00669110,0.32569980,0.06035968,0.73259324,5.73070828,0.02432479,1.04851914
-1.64782391,7.05370463,0.00706231,0.33285923,0.06486276,0.73066826,5.83390878,0.02554108,1.05279803
-1.64182091,7.15944398,0.00741819,0.33920495,0.06926436,0.72948104,5.92989621,0.02673017,1.05689548
-1.63581791,7.25490293,0.00775563,0.34463147,0.07350760,0.72872644,6.01693310,0.02788178,1.06043480
-1.62981491,7.33795943,0.00807210,0.34904529,0.07753739,0.72809739,6.09331800,0.02898566,1.06304502
-1.62381191,7.40663690,0.00836592,0.35236842,0.08130228,0.72729626,6.15746064,0.03003196,1.06437706
