energy_ev,total_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,Te_p_up,Te_d_up
-3.09454727,1.21215211,0.16266998,0.00000000,0.00151947,0.01897915,0.48958925,1.00890157,0.33352371,0.00000000
-3.08854427,1.21163893,0.16041943,0.00000000,0.00140844,0.01959072,0.47869440,1.01240003,0.33452344,0.00000000
-3.08254127,1.21320001,0.15876849,0.00000000,0.00129633,0.02031693,0.46820428,1.01755674,0.33588544,0.00000000
-3.07653827,1.21684691,0.15775217,0.00000000,0.00118471,0.02114635,0.45831059,1.02433804,0.33760612,0.00000000
-3.07053527,1.22245256,0.15738500,0.00000000,0.00107502,0.02206498,0.44915212,1.03259297,0.33964575,0.00000000
-3.06453227,1.22975301,0.15766003,0.00000000,0.00096855,0.02305640,0.44081135,1.04205617,0.34192893,0.00000000
-3.05852926,1.23835582,0.15854856,0.00000000,0.00086641,0.02410204,0.43331379,1.05235635,0.34434703,0.00000000
-3.05252626,1.24775465,0.16000066,0.00000000,0.00076951,0.02518153,0.42663000,1.06302986,0.34676233,0.00000000
-3.04652326,1.25734925,0.16194648,0.00000000,0.00067857,0.02627307,0.42068007,1.07353872,0.34901388,0.00000000
-3.04052026,1.26646976,0.16429823,0.00000000,0.00059409,0.02735397,0.41534016,1.08329219,0.35092443,0.00000000
-3.03451726,1.27440428,0.16695281,0.00000000,0.00051641,0.02840109,0.41045076,1.09167081,0.35230834,0.00000000
-3.02851426,1.28042810,0.16979493,0.00000000,0.00044567,0.02939142,0.40582616,1.09805170,0.35297985,0.00000000
-3.02251126,1.28383324,0.17270062,0.00000000,0.00038187,0.03030264,0.40126452,1.10183391,0.35276139,0.00000000
-3.01650825,1.28395702,0.17554108,0.00000000,0.00032485,0.03111364,0.39655823,1.10246263,0.35149146,0.00000000
-3.01050525,1.28020814,0.17818655,0.00000000,0.00027436,0.03180507,0.39150378,1.09945109,0.34903167,0.00000000
-3.00450225,1.27208931,0.18051024,0.00000000,0.00023006,0.03235978,0.38591099,1.09239934,0.34527269,0.00000000
-2.99849925,1.25921547,0.18239214,0.00000000,0.00019153,0.03276326,0.37961106,1.08100891,0.34013883,0.00000000
-2.99249625,1.24132694,0.18372251,0.00000000,0.00015831,0.03300399,0.37246317,1.06509315,0.33359098,0.00000000
-2.98649325,1.21829715,0.18440503,0.00000000,0.00012991,0.03307367,0.36435951,1.04458268,0.32562807,0.00000000
-2.98049025,1.19013496,0.18435948,0.00000000,0.00010584,0.03296742,0.35522863,1.01952611,0.31628677,0.00000000
-2.97448724,1.15698166,0.18352389,0.00000000,0.00008561,0.03268384,0.34503704,0.99008627,0.30563978,0.00000000
-2.96848424,1.11910315,0.18185608,0.00000000,0.00006875,0.03222499,0.33378919,0.95653216,0.29379274,0.00000000
-2.96248124,1.07687796,0.17933459,0.00000000,0.00005481,0.03159625,0.32152608,0.91922747,0.28087996,0.00000000
-2.95647824,1.03078184,0.17595896,0.00000000,0.00004339,0.03080617,0.30832241,0.87861631,0.26705943,0.00000000
-2.95047524,0.98136997,0.17174940,0.00000000,0.00003410,0.02986615,0.29428293,0.83520679,0.25250710,0.00000000
-2.94447224,0.92925744,0.16674586,0.00000000,0.00002661,0.02879009,0.27953788,0.78955359,0.23741106,0.00000000
-2.93846923,0.87509929,0.16100660,0.00000000,0.00002061,0.02759403,0.26423803,0.74224006,0.22196559,0.00000000
-2.93246623,0.81957062,0.15460623,0.00000000,0.00001585,0.02629564,0.24854945,0.69386075,0.20636560,0.00000000
-2.92646323,0.76334787,0.14763349,0.00000000,0.00001210,0.02491384,0.23264835,0.64500502,0.19080149,0.00000000
-2.92046023,0.70709160,0.14018862,0.00000000,0.00000918,0.02346826,0.21671615,0.59624226,0.17545475,0.00000000
-2.91445723,0.65143158,0.13238065,0.00000000,0.00000691,0.02197881,0.20093498,0.54810913,0.16049425,0.00000000
-2.90845423,0.59695436,0.12432459,0.00000000,0.00000516,0.02046523,0.18548371,0.50109923,0.14607351,0.00000000
-2.90245123,0.54419359,0.11613866,0.00000000,0.00000383,0.01894670,0.17053462,0.45565512,0.13232876,0.00000000
-2.89644822,0.49362315,0.10794166,0.00000000,0.00000282,0.01744144,0.15625082,0.41216299,0.11937790,0.00000000
-2.89044522,0.44565301,0.09985054,0.00000000,0.00000207,0.01596645,0.14278427,0.37094966,0.10732028,0.00000000
-2.88444222,0.40062771,0.09197827,0.00000000,0.00000151,0.01453724,0.13027455,0.33228192,0.09623705,0.00000000
-2.87843922,0.35882712,0.08443210,0.00000000,0.00000110,0.01316764,0.11884820,0.29636775,0.08619226,0.00000000
-2.87243622,0.32046913,0.07731210,0.00000000,0.00000080,0.01186976,0.10861853,0.26335940,0.07723422,0.00000000
-2.86643322,0.28571410,0.07071021,0.00000000,0.00000059,0.01065384,0.09968591,0.23335768,0.06939727,0.00000000
-2.86043022,0.25467035,0.06470960,0.00000000,0.00000045,0.00952837,0.09213827,0.20641734,0.06270366,0.00000000
-2.85442721,0.22740063,0.05938442,0.00000000,0.00000036,0.00850011,0.08605184,0.18255308,0.05716543,0.00000000
-2.84842421,0.20392897,0.05479993,0.00000000,0.00000031,0.00757424,0.08149181,0.16174600,0.05278622,0.00000000
-2.84242121,0.18424767,0.05101280,0.00000000,0.00000031,0.00675452,0.07851310,0.14394996,0.04956293,0.00000000
-2.83641821,0.16832413,0.04807183,0.00000000,0.00000034,0.00604348,0.07716082,0.12909789,0.04748701,0.00000000
-2.83041521,0.15610723,0.04601861,0.00000000,0.00000041,0.00544269,0.07747053,0.11710764,0.04654554,0.00000000
-2.82441221,0.14753309,0.04488848,0.00000000,0.00000054,0.00495294,0.07946832,0.10788729,0.04672192,0.00000000
-2.81840920,0.14253012,0.04471143,0.00000000,0.00000072,0.00457450,0.08317048,0.10133980,0.04799619,0.00000000
-2.81240620,0.14102322,0.04551308,0.00000000,0.00000097,0.00430738,0.08858297,0.09736697,0.05034512,0.00000000
-2.80640320,0.14293714,0.04731557,0.00000000,0.00000132,0.00415150,0.09570058,0.09587261,0.05374192,0.00000000
-2.80040020,0.14819904,0.05013838,0.00000000,0.00000180,0.00410691,0.10450595,0.09676504,0.05815579,0.00000000
-2.79439720,0.15674021,0.05399914,0.00000000,0.00000243,0.00417397,0.11496851,0.09995889,0.06355134,0.00000000
-2.78839420,0.16849721,0.05891425,0.00000000,0.00000326,0.00435348,0.12704338,0.10537625,0.06988784,0.00000000
-2.78239120,0.18341238,0.06489944,0.00000000,0.00000435,0.00464678,0.14067036,0.11294739,0.07711860,0.00000000
-2.77638819,0.20143392,0.07197020,0.00000000,0.00000576,0.00505585,0.15577319,0.12261091,0.08519038,0.00000000
-2.77038519,0.22251555,0.08014217,0.00000000,0.00000757,0.00558330,0.17225905,0.13431363,0.09404291,0.00000000
-2.76438219,0.24661598,0.08943130,0.00000000,0.00000988,0.00623240,0.19001850,0.14801010,0.10360873,0.00000000
-2.75837919,0.27369814,0.09985400,0.00000000,0.00001281,0.00700703,0.20892587,0.16366194,0.11381320,0.00000000
-2.75237619,0.30372820,0.11142713,0.00000000,0.00001649,0.00791160,0.22884007,0.18123694,0.12457489,0.00000000
-2.74637319,0.33667452,0.12416777,0.00000000,0.00002107,0.00895094,0.24960595,0.20070804,0.13580611,0.00000000
-2.74037019,0.37250630,0.13809291,0.00000000,0.00002673,0.01013013,0.27105613,0.22205201,0.14741392,0.00000000
-2.73436718,0.41119203,0.15321885,0.00000000,0.00003367,0.01145433,0.29301318,0.24524805,0.15930121,0.00000000
-2.72836418,0.45269754,0.16956031,0.00000000,0.00004211,0.01292854,0.31529218,0.27027604,0.17136803,0.00000000
-2.72236118,0.49698365,0.18712933,0.00000000,0.00005229,0.01455735,0.33770345,0.29711454,0.18351314,0.00000000
-2.71635818,0.54400322,0.20593371,0.00000000,0.00006446,0.01634465,0.36005545,0.32573844,0.19563542,0.00000000
-2.71035518,0.59369759,0.22597512,0.00000000,0.00007890,0.01829331,0.38215759,0.35611617,0.20763549,0.00000000
-2.70435218,0.64599231,0.24724691,0.00000000,0.00009589,0.02040481,0.40382294,0.38820655,0.21941702,0.00000000
-2.69834917,0.70079217,0.26973140,0.00000000,0.00011569,0.02267892,0.42487074,0.42195524,0.23088807,0.00000000
-2.69234617,0.75797554,0.29339699,0.00000000,0.00013859,0.02511328,0.44512852,0.45729082,0.24196204,0.00000000
-2.68634317,0.81738829,0.31819498,0.00000000,0.00016484,0.02770307,0.46443385,0.49412055,0.25255847,0.00000000
-2.68034017,0.87883728,0.34405632,0.00000000,0.00019466,0.03044061,0.48263577,0.53232616,0.26260354,0.00000000
-2.67433717,0.94208388,0.37088835,0.00000000,0.00022824,0.03331507,0.49959566,0.57175955,0.27203025,0.00000000
-2.66833417,1.00683794,0.39857186,0.00000000,0.00026571,0.03631218,0.51518791,0.61223897,0.28077837,0.00000000
-2.66233117,1.07275239,0.42695862,0.00000000,0.00030713,0.03941402,0.52930013,0.65354567,0.28879416,0.00000000
-2.65632816,1.13941933,0.45586952,0.00000000,0.00035250,0.04259889,0.54183330,0.69542158,0.29602990,0.00000000
-2.65032516,1.20636784,0.48509384,0.00000000,0.00040170,0.04584132,0.55270163,0.73756818,0.30244333,0.00000000
-2.64432216,1.27306412,0.51438958,0.00000000,0.00045454,0.04911220,0.56183260,0.77964695,0.30799710,0.00000000
-2.63831916,1.33891448,0.54348521,0.00000000,0.00051071,0.05237900,0.56916687,0.82128165,0.31265818,0.00000000
-2.63231616,1.40327144,0.57208303,0.00000000,0.00056981,0.05560626,0.57465862,0.86206265,0.31639748,0.00000000
-2.62631316,1.46544328,0.59986412,0.00000000,0.00063130,0.05875615,0.57827590,0.90155346,0.31918963,0.00000000
-2.62031016,1.52470697,0.62649492,0.00000000,0.00069458,0.06178920,0.58000142,0.93929945,0.32101295,0.00000000
-2.61430715,1.58032461,0.65163541,0.00000000,0.00075893,0.06466521,0.57983360,0.97483868,0.32184973,0.00000000
-2.60830415,1.63156272,0.67494859,0.00000000,0.00082356,0.06734431,0.57778780,1.00771459,0.32168679,0.00000000
-2.60230115,1.67771413,0.69611108,0.00000000,0.00088762,0.06978802,0.57389782,1.03749016,0.32051627,0.00000000
-2.59629815,1.71812144,0.71482437,0.00000000,0.00095023,0.07196049,0.56821739,1.06376302,0.31833658,0.00000000
-2.59029515,1.75220127,0.73082621,0.00000000,0.00101049,0.07382966,0.56082169,1.08618089,0.31515365,0.00000000
-2.58429215,1.77946805,0.74390171,0.00000000,0.00106755,0.07536844,0.55180850,1.10445658,0.31098206,0.00000000
-2.57828914,1.79955627,0.75389351,0.00000000,0.00112056,0.07655575,0.54129909,1.11838178,0.30584631,0.00000000
-2.57228614,1.81223974,0.76071044,0.00000000,0.00116878,0.07737747,0.52943847,1.12783885,0.29978185,0.00000000
-2.56628314,1.81744687,0.76433413,0.00000000,0.00121157,0.07782709,0.51639487,1.13280979,0.29283593,0.00000000
-2.56028014,1.81527076,0.76482311,0.00000000,0.00124840,0.07790621,0.50235843,1.13338180,0.28506807,0.00000000
-2.55427714,1.80597327,0.76231402,0.00000000,0.00127890,0.07762469,0.48753893,1.12974879,0.27655019,0.00000000
-2.54827414,1.78998239,0.75701969,0.00000000,0.00130285,0.07700051,0.47216245,1.12220848,0.26736619,0.00000000
-2.54227114,1.76788270,0.74922398,0.00000000,0.00132021,0.07605931,0.45646707,1.11115502,0.25761101,0.00000000
-2.53626813,1.74039894,0.73927353,0.00000000,0.00133110,0.07483358,0.44069772,1.09706715,0.24738921,0.00000000
-2.53026513,1.70837317,0.72756657,0.00000000,0.00133579,0.07336165,0.42510012,1.08049220,0.23681303,0.00000000
-2.52426213,1.67273625,0.71453934,0.00000000,0.00133469,0.07168631,0.40991420,1.06202662,0.22599993,0.00000000
-2.51825913,1.63447498,0.70065057,0.00000000,0.00132836,0.06985331,0.39536719,1.04229368,0.21506988,0.00000000
-2.51225613,1.59459612,0.68636474,0.00000000,0.00131742,0.06790972,0.38166658,1.02191952,0.20414230,0.00000000
-2.50625313,1.55408908,0.67213502,0.00000000,0.00130259,0.06590225,0.36899337,1.00150843,0.19333295,0.00000000
-2.50025013,1.51388908,0.65838644,0.00000000,0.00128460,0.06387551,0.35749592,0.98161881,0.18275075,0.00000000
-2.49424712,1.47484244,0.64550031,0.00000000,0.00126419,0.06187048,0.34728464,0.96274073,0.17249491,0.00000000
-2.48824412,1.43767578,0.63380060,0.00000000,0.00124207,0.05992308,0.33842788,0.94527645,0.16265219,0.00000000
-2.48224112,1.40297066,0.62354279,0.00000000,0.00121888,0.05806304,0.33094929,0.92952477,0.15329477,0.00000000
-2.47623812,1.37114484,0.61490590,0.00000000,0.00119518,0.05631301,0.32482671,0.91567006,0.14447856,0.00000000
-2.47023512,1.34244112,0.60798789,0.00000000,0.00117142,0.05468803,0.31999286,0.90377657,0.13624214,0.00000000
-2.46423212,1.31692415,0.60280466,0.00000000,0.00114793,0.05319535,0.31633768,0.89378815,0.12860646,0.00000000
-2.45822911,1.29448534,0.59929262,0.00000000,0.00112490,0.05183460,0.31371251,0.88553370,0.12157509,0.00000000
-2.45222611,1.27485544,0.59731457,0.00000000,0.00110241,0.05059829,0.31193558,0.87873766,0.11513524,0.00000000
-2.44622311,1.25762410,0.59666855,0.00000000,0.00108042,0.04947265,0.31079904,0.87303532,0.10925933,0.00000000
-2.44022011,1.24226512,0.59709904,0.00000000,0.00105877,0.04843864,0.31007684,0.86799184,0.10390707,0.00000000
-2.43421711,1.22816610,0.59830996,0.00000000,0.00103723,0.04747322,0.30953329,0.86312423,0.09902792,0.00000000
-2.42821411,1.21466091,0.59997863,0.00000000,0.00101548,0.04655073,0.30893197,0.85792493,0.09456387,0.00000000
-2.42221111,1.20106309,0.60177014,0.00000000,0.00099319,0.04564433,0.30804440,0.85188593,0.09045235,0.00000000
-2.41620810,1.18669872,0.60335114,0.00000000,0.00096999,0.04472736,0.30665826,0.84452218,0.08662903,0.00000000
-2.41020510,1.17093706,0.60440274,0.00000000,0.00094554,0.04377467,0.30458475,0.83539314,0.08303062,0.00000000
-2.40420210,1.15321746,0.60463157,0.00000000,0.00091952,0.04276380,0.30166469,0.82412151,0.07959732,0.00000000
-2.39819910,1.13307167,0.60377903,0.00000000,0.00089169,0.04167592,0.29777326,0.81040839,0.07627493,0.00000000
-2.39219610,1.11014049,0.60162801,0.00000000,0.00086186,0.04049658,0.29282315,0.79404421,0.07301657,0.00000000
-2.38619310,1.08418443,0.59800735,0.00000000,0.00082993,0.03921617,0.28676607,0.77491514,0.06978386,0.00000000
-2.38019010,1.05508830,0.59279379,0.00000000,0.00079591,0.03783015,0.27959256,0.75300503,0.06654769,0.00000000
-2.37418709,1.02285979,0.58591171,0.00000000,0.00075987,0.03633900,0.27133032,0.72839284,0.06328838,0.00000000
-2.36818409,0.98762284,0.57733099,0.00000000,0.00072201,0.03474797,0.26204113,0.70124623,0.05999557,0.00000000
-2.36218109,0.94960635,0.56706323,0.00000000,0.00068258,0.03306662,0.25181668,0.67181173,0.05666752,0.00000000
-2.35617809,0.90912938,0.55515681,0.00000000,0.00064192,0.03130815,0.24077343,0.64040221,0.05331023,0.00000000
-2.35017509,0.86658376,0.54169131,0.00000000,0.00060044,0.02948869,0.22904703,0.60738267,0.04993625,0.00000000
-2.34417209,0.82241537,0.52677153,0.00000000,0.00055856,0.02762650,0.21678639,0.57315489,0.04656334,0.00000000
-2.33816908,0.77710510,0.51052174,0.00000000,0.00051677,0.02574107,0.20414780,0.53814206,0.04321307,0.00000000
-2.33216608,0.73115042,0.49308019,0.00000000,0.00047554,0.02385241,0.19128941,0.50277393,0.03990945,0.00000000
-2.32616308,0.68504854,0.47459437,0.00000000,0.00043535,0.02198019,0.17836616,0.46747321,0.03667758,0.00000000
-2.32016008,0.63928165,0.45521701,0.00000000,0.00039666,0.02014315,0.16552550,0.43264379,0.03354253,0.00000000
-2.31415708,0.59430477,0.43510293,0.00000000,0.00035992,0.01835851,0.15290388,0.39866097,0.03052832,0.00000000
-2.30815408,0.55053643,0.41440670,0.00000000,0.00032553,0.01664158,0.14062420,0.36586408,0.02765725,0.00000000
-2.30215108,0.50835225,0.39328105,0.00000000,0.00029383,0.01500544,0.12879415,0.33455143,0.02494932,0.00000000
-2.29614807,0.46808120,0.37187588,0.00000000,0.00026514,0.01346080,0.11750544,0.30497749,0.02242207,0.00000000
-2.29014507,0.43000440,0.35033768,0.00000000,0.00023972,0.01201599,0.10683385,0.27735213,0.02009049,0.00000000
-2.28414207,0.39435591,0.32880924,0.00000000,0.00021779,0.01067700,0.09684002,0.25184170,0.01796731,0.00000000
-2.27813907,0.36132524,0.30742944,0.00000000,0.00019950,0.00944772,0.08757082,0.22857137,0.01606344,0.00000000
-2.27213607,0.33106104,0.28633296,0.00000000,0.00018497,0.00833020,0.07906118,0.20762862,0.01438852,0.00000000
-2.26613307,0.30367539,0.26564997,0.00000000,0.00017429,0.00732493,0.07133625,0.18906730,0.01295176,0.00000000
-2.26013007,0.27924860,0.24550545,0.00000000,0.00016749,0.00643124,0.06441379,0.17291205,0.01176276,0.00000000
-2.25412706,0.25783378,0.22601842,0.00000000,0.00016455,0.00564769,0.05830668,0.15916264,0.01083253,0.00000000
-2.24812406,0.23946119,0.20730092,0.00000000,0.00016545,0.00497248,0.05302538,0.14779811,0.01017446,0.00000000
-2.24212106,0.22414214,0.18945685,0.00000000,0.00017011,0.00440379,0.04858033,0.13878045,0.00980538,0.00000000
-2.23611806,0.21187214,0.17258076,0.00000000,0.00017842,0.00394019,0.04498424,0.13205773,0.00974657,0.00000000
-2.23011506,0.20263361,0.15675666,0.00000000,0.00019023,0.00358097,0.04225413,0.12756666,0.01002477,0.00000000
-2.22411206,0.19639791,0.14205698,0.00000000,0.00020535,0.00332644,0.04041315,0.12523460,0.01067305,0.00000000
-2.21810905,0.19312687,0.12854173,0.00000000,0.00022357,0.00317817,0.03949212,0.12498101,0.01173161,0.00000000
-2.21210605,0.19277401,0.11625795,0.00000000,0.00024460,0.00313919,0.03953077,0.12671860,0.01324838,0.00000000
-2.20610305,0.19528547,0.10523951,0.00000000,0.00026816,0.00321417,0.04057863,0.13035407,0.01527950,0.00000000
-2.20010005,0.20060082,0.09550723,0.00000000,0.00029388,0.00340947,0.04269550,0.13578885,0.01788939,0.00000000
-2.19409705,0.20865391,0.08706942,0.00000000,0.00032137,0.00373316,0.04595150,0.14291972,0.02115073,0.00000000
-2.18809405,0.21937370,0.07992268,0.00000000,0.00035021,0.00419496,0.05042672,0.15163948,0.02514388,0.00000000
-2.18209105,0.23268523,0.07405299,0.00000000,0.00037992,0.00480615,0.05621021,0.16183787,0.02995606,0.00000000
-2.17608804,0.24851068,0.06943707,0.00000000,0.00041003,0.00557928,0.06339851,0.17340261,0.03567998,0.00000000
-2.17008504,0.26677042,0.06604374,0.00000000,0.00044003,0.00652796,0.07209352,0.18622061,0.04241206,0.00000000
-2.16408204,0.28738408,0.06383553,0.00000000,0.00046942,0.00766641,0.08239975,0.20017943,0.05025011,0.00000000
-2.15807904,0.31027146,0.06277007,0.00000000,0.00049770,0.00900906,0.09442092,0.21516877,0.05929059,0.00000000
-2.15207604,0.33535317,0.06280155,0.00000000,0.00052440,0.01056999,0.10825599,0.23108200,0.06962529,0.00000000
-2.14607304,0.36255096,0.06388203,0.00000000,0.00054912,0.01236238,0.12399457,0.24781766,0.08133777,0.00000000
-2.14007004,0.39178757,0.06596257,0.00000000,0.00057150,0.01439780,0.14171193,0.26528075,0.09449929,0.00000000
-2.13406703,0.42298616,0.06899422,0.00000000,0.00059127,0.01668560,0.16146363,0.28338376,0.10916468,0.00000000
-2.12806403,0.45606920,0.07292891,0.00000000,0.00060827,0.01923222,0.18328008,0.30204744,0.12536807,0.00000000
-2.12206103,0.49095699,0.07772013,0.00000000,0.00062248,0.02204053,0.20716109,0.32120115,0.14311876,0.00000000
-2.11605803,0.52756585,0.08332364,0.00000000,0.00063398,0.02510919,0.23307077,0.34078286,0.16239740,0.00000000
-2.11005503,0.56580618,0.08969802,0.00000000,0.00064305,0.02843220,0.26093304,0.36073891,0.18315266,0.00000000
-2.10405203,0.60558058,0.09680532,0.00000000,0.00065012,0.03199840,0.29062798,0.38102344,0.20529867,0.00000000
-2.09804902,0.64678233,0.10461166,0.00000000,0.00065579,0.03579126,0.32198930,0.40159778,0.22871336,0.00000000
-2.09204602,0.68929441,0.11308798,0.00000000,0.00066087,0.03978875,0.35480325,0.42242974,0.25323787,0.00000000
-2.08604302,0.73298936,0.12221073,0.00000000,0.00066636,0.04396343,0.38880905,0.44349319,0.27867734,0.00000000
-2.08004002,0.77773016,0.13196271,0.00000000,0.00067344,0.04828272,0.42370117,0.46476781,0.30480290,0.00000000
-2.07403702,0.82337225,0.14233378,0.00000000,0.00068350,0.05270938,0.45913329,0.48623935,0.33135515,0.00000000
-2.06803402,0.86976681,0.15332164,0.00000000,0.00069811,0.05720222,0.49472422,0.50790030,0.35804900,0.00000000
-2.06203102,0.91676507,0.16493227,0.00000000,0.00071905,0.06171693,0.53006541,0.52975117,0.38457969,0.00000000
-2.05602801,0.96422374,0.17718022,0.00000000,0.00074824,0.06620708,0.56473000,0.55180218,0.41062999,0.00000000
-2.05002501,1.01201099,0.19008843,0.00000000,0.00078781,0.07062525,0.59828316,0.57407540,0.43587823,0.00000000
-2.04402201,1.06001280,0.20368760,0.00000000,0.00084001,0.07492423,0.63029312,0.59660708,0.46000681,0.00000000
-2.03801901,1.10813909,0.21801488,0.00000000,0.00090724,0.07905816,0.66034276,0.61945002,0.48271103,0.00000000
-2.03201601,1.15632912,0.23311192,0.00000000,0.00099203,0.08298378,0.68804102,0.64267561,0.50370765,0.00000000
-2.02601301,1.20455558,0.24902223,0.00000000,0.00109698,0.08666141,0.71303378,0.66637527,0.52274294,0.00000000
-2.02001001,1.25282693,0.26578770,0.00000000,0.00122477,0.09005593,0.73501366,0.69066100,0.53959981,0.00000000
-2.01400700,1.30118734,0.28344460,0.00000000,0.00137812,0.09313753,0.75372830,0.71566472,0.55410368,0.00000000
-2.00800400,1.34971413,0.30201897,0.00000000,0.00155974,0.09588218,0.76898679,0.74153609,0.56612684,0.00000000
-2.00200100,1.39851224,0.32152164,0.00000000,0.00177226,0.09827202,0.78066388,0.76843864,0.57559104,0.00000000
-1.99599800,1.44770592,0.34194312,0.00000000,0.00201822,0.10029532,0.78870180,0.79654422,0.58246825,0.00000000
-1.98999500,1.49742766,0.36324866,0.00000000,0.00230000,0.10194638,0.79310977,0.82602559,0.58677956,0.00000000
-1.98399200,1.54780480,0.38537368,0.00000000,0.00261970,0.10322505,0.79396102,0.85704744,0.58859231,0.00000000
-1.97798899,1.59894440,0.40821997,0.00000000,0.00297912,0.10413621,0.79138777,0.88975599,0.58801552,0.00000000
-1.97198599,1.65091707,0.43165292,0.00000000,0.00337963,0.10468905,0.78557423,0.92426768,0.58519404,0.00000000
-1.96598299,1.70374055,0.45550010,0.00000000,0.00382209,0.10489620,0.77674824,0.96065729,0.58030161,0.00000000
-1.95997999,1.75736413,0.47955128,0.00000000,0.00430676,0.10477296,0.76517174,0.99894618,0.57353324,0.00000000
-1.95397699,1.81165484,0.50356020,0.00000000,0.00483320,0.10433638,0.75113087,1.03909123,0.56509729,0.00000000
-1.94797399,1.86638622,0.52724807,0.00000000,0.00540015,0.10360455,0.73492581,1.08097520,0.55520772,0.00000000
-1.94197099,1.92123076,0.55030877,0.00000000,0.00600549,0.10259588,0.71686128,1.12439904,0.54407673,0.00000000
-1.93596798,1.97575653,0.57241567,0.00000000,0.00664612,0.10132855,0.69723769,1.16907700,0.53190822,0.00000000
-1.92996498,2.02942869,0.59322976,0.00000000,0.00731794,0.09982016,0.67634359,1.21463480,0.51889242,0.00000000
-1.92396198,2.08161602,0.61240892,0.00000000,0.00801580,0.09808743,0.65444951,1.26061142,0.50520165,0.00000000
-1.91795898,2.13160274,0.62961786,0.00000000,0.00873350,0.09614614,0.63180350,1.30646483,0.49098749,0.00000000
-1.91195598,2.17860518,0.64453831,0.00000000,0.00946385,0.09401122,0.60862820,1.35158159,0.47637947,0.00000000
-1.90595298,2.22179310,0.65687907,0.00000000,0.01019872,0.09169688,0.58511970,1.39529033,0.46148491,0.00000000
-1.89994997,2.26031473,0.66638547,0.00000000,0.01092914,0.08921688,0.56144774,1.43687886,0.44639018,0.00000000
-1.89394697,2.29332484,0.67284772,0.00000000,0.01164549,0.08658485,0.53775733,1.47561441,0.43116289,0.00000000
-1.88794397,2.32001460,0.67610797,0.00000000,0.01233768,0.08381461,0.51417138,1.51076623,0.41585496,0.00000000
-1.88194097,2.33964221,0.67606564,0.00000000,0.01299537,0.08092052,0.49079406,1.54163003,0.40050622,0.00000000
-1.87593797,2.35156289,0.67268084,0.00000000,0.01360825,0.07791768,0.46771466,1.56755303,0.38514836,0.00000000
-1.86993497,2.35525709,0.66597582,0.00000000,0.01416632,0.07482222,0.44501158,1.58795885,0.36980890,0.00000000
-1.86393197,2.35035564,0.65603438,0.00000000,0.01466017,0.07165137,0.42275625,1.60237102,0.35451497,0.00000000
-1.85792896,2.33666068,0.64299937,0.00000000,0.01508130,0.06842349,0.40101666,1.61043418,0.33929669,0.00000000
-1.85192596,2.31416151,0.62706833,0.00000000,0.01542240,0.06515805,0.37986038,1.61193185,0.32419002,0.00000000
-1.84592296,2.28304440,0.60848768,0.00000000,0.01567759,0.06187545,0.35935687,1.60680006,0.30923882,0.00000000
-1.83991996,2.24369598,0.58754554,0.00000000,0.01584266,0.05859682,0.33957899,1.59513585,0.29449627,0.00000000
-1.83391696,2.19669967,0.56456370,0.00000000,0.01591525,0.05534369,0.32060379,1.57720029,0.28002534,0.00000000
-1.82791396,2.14282535,0.53988887,0.00000000,0.01589494,0.05213771,0.30251231,1.55341563,0.26589854,0.00000000
-1.82191096,2.08301223,0.51388372,0.00000000,0.01578328,0.04900024,0.28538875,1.52435635,0.25219694,0.00000000
-1.81590795,2.01834555,0.48691792,0.00000000,0.01558383,0.04595199,0.26931890,1.49073452,0.23900840,0.00000000
-1.80990495,1.95002787,0.45935949,0.00000000,0.01530199,0.04301263,0.25438790,1.45337965,0.22642536,0.00000000
-1.80390195,1.87934570,0.43156670,0.00000000,0.01494487,0.04020046,0.24067767,1.41321389,0.21454206,0.00000000
-1.79789895,1.80763292,0.40388074,0.00000000,0.01452105,0.03753202,0.22826386,1.37122330,0.20345151,0.00000000
-1.79189595,1.73623197,0.37661931,0.00000000,0.01404028,0.03502186,0.21721272,1.32842639,0.19324227,0.00000000
-1.78589295,1.66645444,0.35007115,0.00000000,0.01351321,0.03268222,0.20757790,1.28584109,0.18399517,0.00000000
-1.77988994,1.59954235,0.32449177,0.00000000,0.01295096,0.03052285,0.19939739,1.24445144,0.17578017,0.00000000
-1.77388694,1.53663159,0.30010017,0.00000000,0.01236480,0.02855085,0.19269067,1.20517528,0.16865341,0.00000000
-1.76788394,1.47871892,0.27707674,0.00000000,0.01176580,0.02677055,0.18745634,1.16883439,0.16265468,0.00000000
-1.76188094,1.42663354,0.25556218,0.00000000,0.01116445,0.02518349,0.18367022,1.13612804,0.15780530,0.00000000
-1.75587794,1.38101459,0.23565745,0.00000000,0.01057038,0.02378837,0.18128412,1.10761120,0.15410656,0.00000000
-1.74987494,1.34229500,0.21742462,0.00000000,0.00999210,0.02258117,0.18022536,1.08367818,0.15153879,0.00000000
-1.74387194,1.31069263,0.20088863,0.00000000,0.00943680,0.02155521,0.18039700,1.06455231,0.15006110,0.00000000
-1.73786893,1.28620862,0.18603976,0.00000000,0.00891017,0.02070139,0.18167901,1.05028201,0.14961181,0.00000000
-1.73186593,1.26863317,0.17283673,0.00000000,0.00841639,0.02000835,0.18393017,1.04074340,0.15010954,0.00000000
