energy_ev,total_up,C_s_up,C_p_up,Mo_p_up,Mo_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-3.22061031,4.44157740,0.01659509,0.49931854,2.38202992,2.62488012,0.88813497,0.61283809,0.02304380,1.31137171
-3.21460730,4.59555534,0.01572572,0.52297966,2.46745674,2.74162981,0.92744316,0.61927637,0.02327737,1.36078897
-3.20860430,4.75466531,0.01499270,0.54745450,2.55243484,2.85688643,0.97085430,0.62689118,0.02348483,1.41776962
-3.20260130,4.91651145,0.01439754,0.57252246,2.63628258,2.96934601,1.01728205,0.63528677,0.02366471,1.48098384
-3.19659830,5.07864891,0.01394034,0.59793180,2.71829707,3.07770581,1.06563125,0.64407465,0.02381612,1.54904572
-3.19059530,5.23863838,0.01361989,0.62340478,2.79777134,3.18070574,1.11481161,0.65287874,0.02393880,1.62053484
-3.18459230,5.39410499,0.01343380,0.64864405,2.87401394,3.27717203,1.16375343,0.66134072,0.02403313,1.69401975
-3.17858929,5.54279990,0.01337853,0.67334015,2.94637046,3.36606168,1.21142471,0.66912551,0.02410010,1.76808255
-3.17258629,5.68266233,0.01344942,0.69717984,3.01424618,3.44650589,1.25684947,0.67592700,0.02414127,1.84134413
-3.16658329,5.81187979,0.01364071,0.71985486,3.07712914,3.51785067,1.29912623,0.68147356,0.02415869,1.91248908
-3.16058029,5.92894361,0.01394552,0.74107088,3.13461240,3.57969268,1.33744612,0.68553337,0.02415486,1.98028947
-3.15457729,6.03269736,0.01435584,0.76055609,3.18641464,3.63190859,1.37110950,0.68791920,0.02413256,2.04362666
-3.14857429,6.12237535,0.01486248,0.77806931,3.23239778,3.67467594,1.39954041,0.68849241,0.02409475,2.10151025
-3.14257129,6.19762906,0.01545515,0.79340692,3.27258049,3.70848428,1.42229776,0.68716586,0.02404446,2.15309335
-3.13656828,6.25853948,0.01612239,0.80640866,3.30714678,3.73413502,1.43908285,0.68390554,0.02398460,2.19768372
-3.13056528,6.30561402,0.01685166,0.81696174,3.33644845,3.75272944,1.44974234,0.67873072,0.02391785,2.23475033
-3.12456228,6.33976738,0.01762941,0.82500335,3.36100108,3.76564421,1.45426675,0.67171242,0.02384649,2.26392511
-3.11855928,6.36228630,0.01844120,0.83052139,3.38147287,3.77449473,1.45278405,0.66297018,0.02377233,2.28500004
-3.11255628,6.37477908,0.01927187,0.83355337,3.39866652,3.78108678,1.44554881,0.65266726,0.02369658,2.29791990
-3.10655328,6.37911148,0.02010574,0.83418384,3.41349415,3.78735784,1.43292727,0.64100416,0.02361979,2.30277115
-3.10055028,6.37733131,0.02092683,0.83254030,3.42694617,3.79530969,1.41537899,0.62821095,0.02354179,2.29976773
-3.09454727,6.37158460,0.02171916,0.82878805,3.44005483,3.80693462,1.39343594,0.61453840,0.02346175,2.28923454
-3.08854427,6.36402686,0.02246704,0.82312423,3.45385384,3.82413783,1.36768022,0.60024851,0.02337816,2.27158957
-3.08254127,6.35673311,0.02315540,0.81577140,3.46933568,3.84865907,1.33872112,0.58560468,0.02328893,2.24732563
-3.07653827,6.35161066,0.02377011,0.80697106,3.48740817,3.88199659,1.30717299,0.57086191,0.02319151,2.21699247
-3.07053527,6.35031837,0.02429831,0.79697738,3.50885241,3.92533671,1.27363463,0.55625763,0.02308300,2.18118009
-3.06453227,6.35419609,0.02472872,0.78605146,3.53428375,3.97949217,1.23867127,0.54200329,0.02296033,2.14050391
-3.05852926,6.36420739,0.02505189,0.77445632,3.56411795,4.04485212,1.20279971,0.52827724,0.02282040,2.09559210
-3.05252626,6.38089808,0.02526047,0.76245276,3.59854385,4.12134635,1.16647725,0.51521917,0.02266029,2.04707530
-3.04652326,6.40437247,0.02534937,0.75029610,3.63750436,4.20842574,1.13009456,0.50292625,0.02247736,1.99557887
-3.04052026,6.43428819,0.02531588,0.73823377,3.68068656,4.30506035,1.09397255,0.49145115,0.02226945,1.94171728
-3.03451726,6.46986994,0.02515972,0.72650372,3.72752193,4.40975578,1.05836301,0.48080200,0.02203500,1.88609046
-3.02851426,6.50994112,0.02488303,0.71533330,3.77719668,4.52058767,1.02345265,0.47094421,0.02177306,1.82928153
-3.02251126,6.55297208,0.02449028,0.70493847,3.82867226,4.63525347,0.98936986,0.46180402,0.02148346,1.77185546
-3.01650825,6.59714240,0.02398808,0.69552306,3.88071517,4.75113966,0.95619357,0.45327365,0.02116673,1.71435808
-3.01050525,6.64041434,0.02338502,0.68727787,3.93193516,4.86540206,0.92396336,0.44521764,0.02082414,1.65731492
-3.00450225,6.68061410,0.02269134,0.68037920,3.98083009,4.97505612,0.89269010,0.43748022,0.02045760,1.60122943
-2.99849925,6.71551704,0.02191869,0.67498688,4.02583585,5.07707366,0.86236634,0.42989324,0.02006964,1.54658034
-2.99249625,6.74293319,0.02107975,0.67124148,4.06537913,5.16848218,0.83297577,0.42228442,0.01966324,1.49381788
-2.98649325,6.76078924,0.02018793,0.66926071,4.09793087,5.24646273,0.80450122,0.41448544,0.01924179,1.44335896
-2.98049025,6.76720376,0.01925699,0.66913526,4.12205820,5.30844243,0.77693088,0.40633956,0.01880888,1.39558130
-2.97448724,6.76055247,0.01830079,0.67092391,4.13647278,5.35217794,0.75026239,0.39770860,0.01836825,1.35081703
-2.96848424,6.73952152,0.01733296,0.67464856,4.14007344,5.37582661,0.72450494,0.38847881,0.01792367,1.30934592
-2.96248124,6.70314688,0.01636665,0.68028918,4.13198177,5.37800278,0.69967925,0.37856555,0.01747879,1.27138895
-2.95647824,6.65083910,0.01541436,0.68777935,4.11156914,5.35781719,0.67581592,0.36791670,0.01703712,1.23710265
-2.95047524,6.58239337,0.01448775,0.69700253,4.07847457,5.31489857,0.65295235,0.35651453,0.01660193,1.20657478
-2.94447224,6.49798533,0.01359758,0.70778983,4.03261287,5.24939694,0.63112874,0.34437620,0.01617626,1.17982191
-2.93846923,6.39815422,0.01275357,0.71991929,3.97417339,5.16196941,0.61038365,0.33155287,0.01576285,1.15678933
-2.93246623,6.28377488,0.01196444,0.73311733,3.90360973,5.05374975,0.59074955,0.31812757,0.01536418,1.13735352
-2.92646323,6.15602106,0.01123791,0.74706229,3.82162147,4.92630363,0.57224883,0.30421180,0.01498250,1.12132744
-2.92046023,6.01632234,0.01058069,0.76139041,3.72912912,4.78157235,0.55489069,0.28994141,0.01461983,1.10846856
-2.91445723,5.86631733,0.00999855,0.77570401,3.62724370,4.62180767,0.53866905,0.27547155,0.01427799,1.09848951
-2.90845423,5.70780531,0.00949636,0.78958178,3.51723266,4.44950103,0.52356181,0.26097126,0.01395871,1.09107090
-2.90245123,5.54269880,0.00907814,0.80259088,3.40048353,4.26731031,0.50953136,0.24661777,0.01366359,1.08587595
-2.89644822,5.37297855,0.00874708,0.81430022,3.27846716,4.07798696,0.49652641,0.23259072,0.01339415,1.08256604
-2.89044522,5.20065250,0.00850556,0.82429454,3.15270151,3.88430624,0.48448483,0.21906656,0.01315190,1.08081671
-2.88444222,5.02771961,0.00835515,0.83218855,3.02471757,3.68900298,0.47333736,0.20621341,0.01293830,1.08033314
-2.87843922,4.85613889,0.00829658,0.83764048,2.89602806,3.49471439,0.46301181,0.19418623,0.01275479,1.08086438
-2.87243622,4.68780373,0.00832973,0.84036429,2.76809962,3.30393144,0.45343743,0.18312284,0.01260278,1.08221558
-2.86643322,4.52452116,0.00845353,0.84014012,2.64232892,3.11895938,0.44454909,0.17314051,0.01248365,1.08425762
-2.86043022,4.36799542,0.00866596,0.83682225,2.52002281,2.94188774,0.43629091,0.16433343,0.01239870,1.08693357
-2.85442721,4.21981524,0.00896392,0.83034429,2.40238234,2.77456950,0.42861919,0.15677097,0.01234919,1.09026171
-2.84842421,4.08144380,0.00934325,0.82072137,2.29049060,2.61860896,0.42150430,0.15049676,0.01233628,1.09433486
-2.84242121,3.95421098,0.00979863,0.80804913,2.18530392,2.47535743,0.41493147,0.14552857,0.01236107,1.09931626
-2.83641821,3.83930700,0.01032362,0.79249982,2.08764611,2.34591566,0.40890053,0.14185900,0.01242456,1.10543207
-2.83041521,3.73777725,0.01091060,0.77431556,1.99820535,2.23114186,0.40342461,0.13945681,0.01252772,1.11296098
-2.82441221,3.65051800,0.01155090,0.75379932,1.91753342,2.13166422,0.39852790,0.13826892,0.01267152,1.12222160
-2.81840920,3.57827292,0.01223485,0.73130395,1.84604684,2.04789668,0.39424276,0.13822297,0.01285698,1.13355813
-2.81240620,3.52163063,0.01295191,0.70722009,1.78402985,1.98005682,0.39060649,0.13923028,0.01308523,1.14732514
-2.80640320,3.48102326,0.01369083,0.68196333,1.73163890,1.92818508,0.38765786,0.14118925,0.01335760,1.16387221
-2.80040020,3.45672643,0.01443988,0.65596139,1.68890846,1.89216417,0.38543383,0.14398887,0.01367572,1.18352910
-2.79439720,3.44886062,0.01518710,0.62964183,1.65575819,1.87173799,0.38396659,0.14751247,0.01404157,1.20659199
-2.78839420,3.45739401,0.01592052,0.60342070,1.63200104,1.86652939,0.38328124,0.15164138,0.01445757,1.23331146
-2.78239120,3.48214670,0.01662848,0.57769264,1.61735234,1.87605611,0.38339402,0.15625849,0.01492660,1.26388231
-2.77638819,3.52279585,0.01729987,0.55282259,1.61143956,1.89974444,0.38431142,0.16125152,0.01545204,1.29843571
-2.77038519,3.57888151,0.01792446,0.52913920,1.61381238,1.93694010,0.38602982,0.16651592,0.01603768,1.33703346
-2.76438219,3.64981223,0.01849308,0.50693010,1.62395299,1.98691612,0.38853590,0.17195733,0.01668769,1.37966442
-2.75837919,3.73487008,0.01899789,0.48643875,1.64128607,2.04887751,0.39180742,0.17749331,0.01740643,1.42624285
-2.75237619,3.83321434,0.01943254,0.46786280,1.66518830,2.12196267,0.39581425,0.18305457,0.01819824,1.47660849
-2.74637319,3.94388324,0.01979228,0.45135377,1.69499700,2.20524173,0.40051953,0.18858535,0.01906719,1.53052785
-2.74037019,4.06579372,0.02007406,0.43701756,1.73001776,2.29771219,0.40588065,0.19404317,0.02001670,1.58769668
-2.73436718,4.19773891,0.02027649,0.42491583,1.76953097,2.39829242,0.41184983,0.19939778,0.02104923,1.64774305
-2.72836418,4.33838399,0.02039983,0.41506775,1.81279708,2.50581387,0.41837442,0.20462952,0.02216581,1.71023113
-2.72236118,4.48626078,0.02044583,0.40745210,1.85906103,2.61901299,0.42539646,0.20972713,0.02336566,1.77466528
-2.71635818,4.63976256,0.02041764,0.40200945,1.90755582,2.73652415,0.43285184,0.21468504,0.02464576,1.84049463
-2.71035518,4.79714018,0.02031950,0.39864450,1.95750584,2.85687470,0.44066899,0.21950045,0.02600050,1.90711823
-2.70435218,4.95650117,0.02015663,0.39722841,2.00813032,2.97848375,0.44876720,0.22417031,0.02742136,1.97389073
-2.69834917,5.11581365,0.01993484,0.39760128,2.05864739,3.09966580,0.45705483,0.22868835,0.02889671,2.04012917
-2.69234617,5.27291641,0.01966039,0.39957487,2.10827941,3.21864037,0.46542770,0.23304240,0.03041170,2.10512076
-2.68634317,5.42553687,0.01933965,0.40293557,2.15625982,3.33354860,0.47376779,0.23721218,0.03194832,2.16813223
-2.68034017,5.57131759,0.01897892,0.40744790,2.20184180,3.44247716,0.48194262,0.24116767,0.03348555,2.22842061
-2.67433717,5.70785205,0.01858419,0.41285840,2.24430906,3.54348955,0.48980551,0.24486819,0.03499971,2.28524586
-2.66833417,5.83272941,0.01816099,0.41890027,2.28298832,3.63466443,0.49719682,0.24826236,0.03646499,2.33788494
-2.66233117,5.94358737,0.01771429,0.42529843,2.31726336,3.71413973,0.50394641,0.25128880,0.03785400,2.38564736
-2.65632816,6.03817156,0.01724839,0.43177523,2.34659000,3.78016129,0.50987720,0.25387771,0.03913860,2.42789176
-2.65032516,6.11439917,0.01676690,0.43805653,2.37051100,3.83113391,0.51480983,0.25595313,0.04029070,2.46404282
-2.64432216,6.17042397,0.01627277,0.44387800,2.38867027,3.86567248,0.51856826,0.25743587,0.04128316,2.49360805
-2.63831916,6.20469951,0.01576834,0.44899145,2.40082494,3.88265076,0.52098597,0.25824684,0.04209074,2.51619340
-2.63231616,6.21603705,0.01525539,0.45317092,2.40685449,3.88124510,0.52191252,0.25831068,0.04269097,2.53151695
-2.62631316,6.20365476,0.01473529,0.45621821,2.40676590,3.86097059,0.52122008,0.25755941,0.04306497,2.53941976
-2.62031016,6.16721515,0.01420908,0.45796762,2.40069385,3.82170741,0.51880948,0.25593592,0.04319821,2.53987311
-2.61430715,6.10684797,0.01367760,0.45828966,2.38889571,3.76371564,0.51461551,0.25339712,0.04308103,2.53298137
-2.60830415,6.02315682,0.01314159,0.45709352,2.37174093,3.68763706,0.50861095,0.24991652,0.04270908,2.51898014
-2.60230115,5.91720818,0.01260181,0.45432815,2.34969492,3.59448362,0.50080921,0.24548613,0.04208352,2.49822932
-2.59629815,5.79050300,0.01205908,0.44998196,2.32329827,3.48561239,0.49126526,0.24011754,0.04121101,2.47120122
-2.59029515,5.64493156,0.01151439,0.44408106,2.29314187,3.36268806,0.48007478,0.23384222,0.04010353,2.43846413
-2.58429215,5.48271359,0.01096890,0.43668620,2.25983946,3.22763432,0.46737155,0.22671090,0.03877798,2.40066180
-2.57828914,5.30632628,0.01042395,0.42788867,2.22399892,3.08257628,0.45332312,0.21879220,0.03725560,2.35848999
-2.57228614,5.11842365,0.00988107,0.41780521,2.18619406,2.92977646,0.43812508,0.21017051,0.03556128,2.31267102
-2.56628314,4.92175106,0.00934197,0.40657233,2.14693848,2.77156714,0.42199409,0.20094336,0.03372274,2.26392769
-2.56028014,4.71905905,0.00880844,0.39434039,2.10666319,2.61028218,0.40516016,0.19121828,0.03176962,2.21295779
-2.55427714,4.51302047,0.00828238,0.38126764,2.06569924,2.44819108,0.38785848,0.18110945,0.02973261,2.16041075
-2.54827414,4.30615481,0.00776570,0.36751453,2.02426661,2.28743819,0.37032135,0.17073428,0.02764250,2.10686728
-2.54227114,4.10076292,0.00726030,0.35323871,1.98246993,2.12998940,0.35277046,0.16021007,0.02552934,2.05282335
-2.53626813,3.89887474,0.00676801,0.33859067,1.94030133,1.97758813,0.33541006,0.14965088,0.02342168,1.99867903
-2.53026513,3.70221193,0.00629057,0.32371041,1.89765031,1.83172222,0.31842121,0.13916482,0.02134591,1.94473288
-2.52426213,3.51216620,0.00582961,0.30872510,1.85431988,1.69360234,0.30195742,0.12885175,0.01932568,1.89118173
-2.51825913,3.32979353,0.00538661,0.29374780,1.81004810,1.56415218,0.28614187,0.11880156,0.01738158,1.83812605
-2.51225613,3.15582341,0.00496294,0.27887714,1.76453360,1.44401001,0.27106616,0.10909300,0.01553082,1.78558007
-2.50625313,2.99068165,0.00455985,0.26419802,1.71746351,1.33354089,0.25679069,0.09979300,0.01378719,1.73348615
-2.50025013,2.83452461,0.00417851,0.24978296,1.66854235,1.23285798,0.24334648,0.09095668,0.01216101,1.68173240
-2.49424712,2.68728254,0.00382002,0.23569415,1.61751988,1.14185169,0.23073829,0.08262761,0.01065935,1.63017234
-2.48824412,2.54870893,0.00348547,0.22198592,1.56421677,1.06022451,0.21894878,0.07483873,0.00928622,1.57864564
-2.48224112,2.41843344,0.00317596,0.20870737,1.50854641,0.98752996,0.20794343,0.06761337,0.00804293,1.52699878
-2.47623812,2.29601539,0.00289273,0.19590521,1.45053206,0.92321337,0.19767592,0.06096666,0.00692843,1.47510440
-2.47023512,2.18099543,0.00263711,0.18362633,1.39031850,0.86665310,0.18809368,0.05490702,0.00593979,1.42287871
-2.46423212,2.07294316,0.00241067,0.17192024,1.32817780,0.81720011,0.17914328,0.04943770,0.00507260,1.37029593
-2.45822911,1.97149891,0.00221523,0.16084115,1.26450941,0.77421474,0.17077540,0.04455838,0.00432142,1.31739945
-2.45222611,1.87640837,0.00205295,0.15044961,1.19983462,0.73709929,0.16294918,0.04026656,0.00368019,1.26430919
-2.44622311,1.78754901,0.00192635,0.14081364,1.13478618,0.70532562,0.15563575,0.03655897,0.00314268,1.21122512
-2.44022011,1.70494797,0.00183842,0.13200940,1.07009395,0.67845692,0.14882077,0.03343261,0.00270282,1.15842700
-2.43421711,1.62879113,0.00179259,0.12412135,1.00656729,0.65616337,0.14250595,0.03088575,0.00235504,1.10627042
-2.42821411,1.55942357,0.00179283,0.11724189,0.94507557,0.63823152,0.13670958,0.02891850,0.00209455,1.05517965
-2.42221111,1.49734204,0.00184361,0.11147050,0.88652752,0.62456731,0.13146585,0.02753325,0.00191760,1.00563755
-2.41620810,1.44317979,0.00194993,0.10691248,0.83185052,0.61519315,0.12682345,0.02673476,0.00182166,0.95817317
-2.41020510,1.39768499,0.00211729,0.10367723,0.78197066,0.61023942,0.12284303,0.02653001,0.00180557,0.91334745
-2.40420210,1.36169330,0.00235161,0.10187619,0.73779419,0.60993095,0.11959420,0.02692778,0.00186966,0.87173753
-2.39819910,1.33609591,0.00265914,0.10162037,0.70019090,0.61456920,0.11715175,0.02793794,0.00201582,0.83392034
-2.39219610,1.32180411,0.00304637,0.10301766,0.66997972,0.62451101,0.11559163,0.02957057,0.00224750,0.80045567
-2.38619310,1.31971144,0.00351983,0.10616986,0.64791680,0.64014478,0.11498660,0.03183488,0.00256974,0.77186953
-2.38019010,1.33065483,0.00408587,0.11116949,0.63468596,0.66186506,0.11540202,0.03473795,0.00298905,0.74863794
-2.37418709,1.35537583,0.00475047,0.11809663,0.63089155,0.69004663,0.11689163,0.03828341,0.00351337,0.73117173
-2.36818409,1.39448340,0.00551890,0.12701557,0.63705352,0.72501895,0.11949383,0.04247004,0.00415187,0.71980269
-2.36218109,1.44841944,0.00639549,0.13797173,0.65360445,0.76704232,0.12322841,0.04729044,0.00491474,0.71477145
-2.35617809,1.51742836,0.00738323,0.15098868,0.68088842,0.81628642,0.12809398,0.05272976,0.00581300,0.71621735
-2.35017509,1.60153208,0.00848351,0.16606563,0.71916141,0.87281245,0.13406610,0.05876465,0.00685809,0.72417075
-2.34417209,1.70051134,0.00969576,0.18317530,0.76859306,0.93655944,0.14109644,0.06536238,0.00806160,0.73854793
-2.33816908,1.81389460,0.01101716,0.20226254,0.82926953,1.00733562,0.14911273,0.07248033,0.00943477,0.75914885
-2.33216608,1.94095492,0.01244241,0.22324365,0.90119735,1.08481514,0.15801983,0.08006579,0.01098804,0.78565788
-2.32616308,2.08071569,0.01396350,0.24600657,0.98430799,1.16854053,0.16770157,0.08805626,0.01273054,0.81764762
-2.32016008,2.23196494,0.01556964,0.27041206,1.07846288,1.25793080,0.17802371,0.09638006,0.01466953,0.85458583
-2.31415708,2.39327838,0.01724715,0.29629579,1.18345879,1.35229494,0.18883749,0.10495749,0.01680979,0.89584526
-2.30815408,2.56305021,0.01897963,0.32347140,1.29903301,1.45085025,0.19998393,0.11370234,0.01915310,0.94071622
-2.30215108,2.73953094,0.02074805,0.35173445,1.42486837,1.55274484,0.21129864,0.12252384,0.02169762,0.98842165
-2.29614807,2.92087065,0.02253113,0.38086712,1.56059739,1.65708301,0.22261681,0.13132886,0.02443741,1.03813409
-2.29014507,3.10516616,0.02430566,0.41064345,1.70580550,1.76295261,0.23377832,0.14002442,0.02736199,1.08899434
-2.28414207,3.29051012,0.02604711,0.44083499,1.86003290,1.86945279,0.24463261,0.14852026,0.03045594,1.14013093
-2.27813907,3.47503998,0.02773014,0.47121649,2.02277488,1.97572108,0.25504320,0.15673147,0.03369874,1.19068010
-2.27213607,3.65698483,0.02932934,0.50157146,2.19348053,2.08095819,0.26489151,0.16458098,0.03706467,1.23980549
-2.26613307,3.83470819,0.03081991,0.53169731,2.37154972,2.18444958,0.27407989,0.17200187,0.04052291,1.28671697
-2.26013007,4.00674496,0.03217843,0.56140981,2.55632894,2.28558273,0.28253378,0.17893928,0.04403785,1.33068814
-2.25412706,4.17183119,0.03338355,0.59054665,2.74710607,2.38385929,0.29020271,0.18535197,0.04756955,1.37107188
-2.24812406,4.32892573,0.03441670,0.61897000,2.94310497,2.47890193,0.29706036,0.19121330,0.05107446,1.40731350
-2.24212106,4.47722317,0.03526273,0.64656800,3.14348072,2.57045562,0.30310355,0.19651171,0.05450630,1.43896137
-2.23611806,4.61615805,0.03591036,0.67325500,3.34731635,2.65838365,0.30835036,0.20125062,0.05781706,1.46567441
-2.23011506,4.74540088,0.03635263,0.69897090,3.55362229,2.74265908,0.31283741,0.20544777,0.06095826,1.48722668
-2.22411206,4.86484666,0.03658710,0.72367943,3.76133935,2.82335230,0.31661666,0.20913403,0.06388215,1.50350875
-2.21810905,4.97459721,0.03661602,0.74736576,3.96934625,2.90061586,0.31975181,0.21235179,0.06654316,1.51452609
-2.21210605,5.07493860,0.03644621,0.77003352,4.17647234,2.97466763,0.32231463,0.21515297,0.06889913,1.52039442
-2.20610305,5.16631540,0.03608888,0.79170161,4.38151561,3.04577351,0.32438143,0.21759675,0.07091270,1.52133247
-2.20010005,5.24930295,0.03555927,0.81240091,4.58326617,3.11423062,0.32602979,0.21974721,0.07255244,1.51765213
-2.19409705,5.32457937,0.03487621,0.83217122,4.78053423,3.18035201,0.32733595,0.22167081,0.07379391,1.50974662
-2.18809405,5.39289813,0.03406152,0.85105850,4.97218171,3.24445345,0.32837270,0.22343409,0.07462043,1.49807675
-2.18209105,5.45506229,0.03313934,0.86911264,5.15715572,3.30684272,0.32920803,0.22510138,0.07502369,1.48315588
-2.17608804,5.51190068,0.03213548,0.88638571,5.33452193,3.36781136,0.32990448,0.22673277,0.07500404,1.46553388
-2.17008504,5.56424643,0.03107667,0.90293067,5.50349549,3.42762880,0.33051908,0.22838246,0.07457046,1.44578060
-2.16408204,5.61291747,0.02998989,0.91880059,5.66346708,3.48653825,0.33110385,0.23009724,0.07374032,1.42446919
-2.15807904,5.65869882,0.02890163,0.93404800,5.81402166,3.54475375,0.33170657,0.23191549,0.07253875,1.40215988
-2.15207604,5.70232596,0.02783738,0.94872445,5.95494779,3.60245756,0.33237177,0.23386634,0.07099788,1.37938450
-2.14607304,5.74446884,0.02682099,0.96287985,6.08623582,3.65979708,0.33314163,0.23596925,0.06915576,1.35663226
-2.14007004,5.78571585,0.02587429,0.97656161,6.20806402,3.71688070,0.33405660,0.23823378,0.06705514,1.33433720
-2.13406703,5.82655759,0.02501669,0.98981326,6.32077227,3.77377188,0.33515567,0.24065961,0.06474215,1.31286758
-2.12806403,5.86736999,0.02426495,1.00267260,6.42482402,3.83048133,0.33647604,0.24323682,0.06226491,1.29251763
-2.12206103,5.90839730,0.02363295,1.01516918,6.52075814,3.88695721,0.33805219,0.24594620,0.05967207,1.27350172
-2.11605803,5.94973518,0.02313165,1.02732135,6.60913292,3.94307382,0.33991437,0.24875980,0.05701152,1.25595135
-2.11005503,5.99131479,0.02276899,1.03913285,6.69046555,3.99861937,0.34208652,0.25164153,0.05432909,1.23991478
-2.10405203,6.03288897,0.02255001,1.05058921,6.76517072,4.05328376,0.34458372,0.25454785,0.05166744,1.22535939
-2.09804902,6.07402167,0.02247682,1.06165424,6.83350236,4.10664771,0.34740947,0.25742857,0.04906509,1.21217667
-2.09204602,6.11408205,0.02254881,1.07226678,6.89550269,4.15817425,0.35055289,0.26022770,0.04655570,1.20018951
-2.08604302,6.15224444,0.02276266,1.08233823,6.95096233,4.20720419,0.35398619,0.26288438,0.04416751,1.18916162
-2.08004002,6.18749536,0.02311256,1.09175099,6.99939485,4.25295646,0.35766251,0.26533400,0.04192302,1.17880856
-2.07403702,6.21864843,0.02359031,1.10035805,7.04002816,4.29453453,0.36151459,0.26750930,0.03983887,1.16881009
-2.06803402,6.24436754,0.02418547,1.10798414,7.07181435,4.33093947,0.36545423,0.26934168,0.03792588,1.15882328
-2.06203102,6.26319839,0.02488550,1.11442828,7.09345814,4.36108991,0.36937285,0.27076253,0.03618934,1.14849590
-2.05602801,6.27360782,0.02567593,1.11946792,7.10346342,4.38384881,0.37314316,0.27170473,0.03462933,1.13747979
-2.05002501,6.27402997,0.02654054,1.12286459,7.10019553,4.39805640,0.37662196,0.27210416,0.03324130,1.12544343
-2.04402201,6.26291783,0.02746149,1.12437076,7.08195650,4.40256822,0.37965398,0.27190126,0.03201659,1.11208375
-2.03801901,6.23879824,0.02841963,1.12373779,7.04706930,4.39629688,0.38207676,0.27104259,0.03094311,1.09713651
-2.03201601,6.20032828,0.02939471,1.12072452,6.99396655,4.37825571,0.38372606,0.26948237,0.03000603,1.08038514
-2.02601301,6.14635069,0.03036568,1.11510623,6.92127904,4.34760255,0.38444197,0.26718385,0.02918846,1.06166793
-2.02001001,6.07594603,0.03131106,1.10668343,6.82791922,4.30368144,0.38407500,0.26412059,0.02847210,1.04088335
-2.01400700,5.98847917,0.03220931,1.09529017,6.71315513,4.24606036,0.38249218,0.26027750,0.02783794,1.01799358
-2.00800400,5.88363831,0.03303929,1.08080151,6.57667113,4.17456321,0.37958266,0.25565164,0.02726682,0.99302627
-2.00200100,5.76146471,0.03378072,1.06313974,6.41861209,4.08929439,0.37526263,0.25025276,0.02674000,0.96607468
-1.99599800,5.62237179,0.03441466,1.04227908,6.23960915,3.99065478,0.36947925,0.24410350,0.02623964,0.93729630
-1.98999500,5.46715305,0.03492398,1.01824880,6.04078588,3.87934838,0.36221346,0.23723929,0.02574924,0.90691017
-1.98399200,5.29697819,0.03529391,0.99113448,5.82374492,3.75637910,0.35348148,0.22970785,0.02525398,0.87519303
-1.97798899,5.11337786,0.03551238,0.96107754,5.59053617,3.62303787,0.34333500,0.22156851,0.02474100,0.84247458
-1.97198599,4.91821751,0.03557052,0.92827295,5.34360832,3.48088050,0.33185996,0.21289110,0.02419963,0.80913192
-1.96598299,4.71366135,0.03546289,0.89296535,5.08574646,3.33169714,0.31917417,0.20375461,0.02362156,0.77558328
-1.95997999,4.50212775,0.03518775,0.85544381,4.81999876,3.17747437,0.30542375,0.19424570,0.02300084,0.74228120
-1.95397699,4.28623750,0.03474715,0.81603522,4.54959582,3.02035146,0.29077857,0.18445687,0.02233400,0.70970521
-1.94797399,4.06875667,0.03414692,0.77509690,4.27786592,2.86257209,0.27542707,0.17448469,0.02161990,0.67835389
-1.94197099,3.85253553,0.03339659,0.73300844,4.00814978,2.70643308,0.25957053,0.16442778,0.02085969,0.64873655
-1.93596798,3.64044542,0.03250906,0.69016321,3.74371761,2.55423182,0.24341711,0.15438484,0.02005657,0.62136424
-1.92996498,3.43531494,0.03150030,0.64695972,3.48769135,2.40821355,0.22717592,0.14445275,0.01921562,0.59674022
-1.92396198,3.23986704,0.03038882,0.60379316,3.24297404,2.27051999,0.21105130,0.13472461,0.01834354,0.57534990
-1.91795898,3.05665818,0.02919515,0.56104731,3.01218805,2.14314050,0.19523758,0.12528802,0.01744828,0.55765014
-1.91195598,2.88802104,0.02794115,0.51908704,2.79762323,2.02786663,0.17991440,0.11622345,0.01653876,0.54405816
-1.90595298,2.73601155,0.02664936,0.47825157,2.60119552,1.92625112,0.16524274,0.10760281,0.01562452,0.53494007
-1.89994997,2.60236148,0.02534230,0.43884866,2.42441637,1.83957189,0.15136183,0.09948821,0.01471533,0.53059925
-1.89394697,2.48843743,0.02404177,0.40114973,2.26837266,1.76880191,0.13838684,0.09193105,0.01382087,0.53126502
-1.88794397,2.39520705,0.02276822,0.36538621,2.13371695,1.71458525,0.12640747,0.08497122,0.01295037,0.53708170
-1.88194097,2.32321339,0.02154010,0.33174682,2.02066733,1.67721998,0.11548732,0.07863670,0.01211235,0.54809872
-1.87593797,2.27255806,0.02037344,0.30037614,1.92901641,1.65664833,0.10566412,0.07294338,0.01131429,0.56426219
-1.86993497,2.24289393,0.01928138,0.27137423,1.85814871,1.65245434,0.09695056,0.06789515,0.01056247,0.58540835
-1.86393197,2.23342796,0.01827390,0.24479726,1.80706583,1.66386958,0.08933580,0.06348428,0.00986178,0.61125952
-1.85792896,2.24293455,0.01735769,0.22065916,1.77441871,1.68978685,0.08278745,0.05969203,0.00921562,0.64142291
