energy_ev,total_up,C_s_up,C_p_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up,V_p_up,V_d_up
-3.01050525,8.06322959,0.00651608,0.36207434,0.35960262,6.21208375,0.05273590,1.02060612,0.25873787,0.67905363
-3.00450225,8.16645069,0.00723632,0.37300032,0.37119613,6.25790888,0.05487889,1.04767940,0.26098395,0.69589460
-2.99849925,8.25045781,0.00801071,0.38235460,0.38180203,6.28709337,0.05710168,1.07314405,0.26241374,0.71239325
-2.99249625,8.31439313,0.00883819,0.38992158,0.39125510,6.29921234,0.05940310,1.09690867,0.26304043,0.72844539
-2.98649325,8.35773946,0.00971664,0.39551859,0.39941370,6.29414068,0.06178119,1.11890522,0.26289288,0.74394693
-2.98049025,8.38032853,0.01064274,0.39900182,0.40616309,6.27205818,0.06423289,1.13908481,0.26201339,0.75879427
-2.97448724,8.38233685,0.01161179,0.40027108,0.41141786,6.23344444,0.06675366,1.15741244,0.26045497,0.77288456
-2.96848424,8.36426955,0.01261769,0.39927302,0.41512322,6.17906379,0.06933711,1.17386107,0.25827837,0.78611565
-2.96248124,8.32693264,0.01365278,0.39600284,0.41725520,6.10994081,0.07197452,1.18840531,0.25554888,0.79838579
-2.95647824,8.27139541,0.01470791,0.39050427,0.41781963,6.02732747,0.07465443,1.20101524,0.25233327,0.80959327
-2.95047524,8.19894472,0.01577239,0.38286784,0.41685027,5.93266349,0.07736218,1.21165079,0.24869681,0.81963588
-2.94447224,8.11103369,0.01683413,0.37322762,0.41440584,5.82753156,0.08007959,1.22025715,0.24470074,0.82841050
-2.93846923,8.00922749,0.01787981,0.36175643,0.41056650,5.71360983,0.08278461,1.22676161,0.24040014,0.83581288
-2.93246623,7.89514942,0.01889508,0.34865987,0.40542974,5.59262371,0.08545127,1.23107218,0.23584238,0.84173771
-2.92646323,7.77042994,0.01986486,0.33416944,0.39910610,5.46629942,0.08804963,1.23307819,0.23106625,0.84607925
-2.92046023,7.63666171,0.02077372,0.31853496,0.39171483,5.33632142,0.09054610,1.23265313,0.22610172,0.84873259
-2.91445723,7.49536292,0.02160626,0.30201675,0.38337982,5.20429570,0.09290379,1.22965951,0.22097033,0.84959557
-2.90845423,7.34795075,0.02234757,0.28487790,0.37422600,5.07172042,0.09508329,1.22395585,0.21568624,0.84857157
-2.90245123,7.19572611,0.02298365,0.26737684,0.36437628,4.93996497,0.09704350,1.21540531,0.21025774,0.84557306
-2.89644822,7.03987017,0.02350194,0.24976066,0.35394937,4.81025808,0.09874278,1.20388562,0.20468922,0.84052587
-2.89044522,6.88145205,0.02389169,0.23225921,0.34305827,4.68368476,0.10014020,1.18929984,0.19898337,0.83337411
-2.88444222,6.72144670,0.02414444,0.21508043,0.33180961,4.56119160,0.10119695,1.17158725,0.19314348,0.82408546
-2.87843922,6.56076099,0.02425427,0.19840669,0.32030381,4.44359927,0.10187780,1.15073382,0.18717578,0.81265671
-2.87243622,6.40026550,0.02421816,0.18239251,0.30863577,4.33162062,0.10215255,1.12678157,0.18109154,0.79911914
-2.86643322,6.24082948,0.02403610,0.16716339,0.29689612,4.22588263,0.10199738,1.09983625,0.17490889,0.78354356
-2.86043022,6.08335567,0.02371120,0.15281584,0.28517283,4.12695016,0.10139610,1.07007276,0.16865414,0.76604451
-2.85442721,5.92881227,0.02324964,0.13941839,0.27355288,4.03534948,0.10034115,1.03773799,0.16236273,0.74678357
-2.84842421,5.77825930,0.02266053,0.12701346,0.26212393,3.95158958,0.09883431,1.00315068,0.15607944,0.72597124
-2.84242121,5.63286698,0.02195570,0.11561994,0.25097574,3.87617976,0.09688710,0.96669832,0.14985817,0.70386730
-2.83641821,5.49392439,0.02114933,0.10523626,0.24020128,3.80964188,0.09452086,0.92883095,0.14376105,0.68077954
-2.83041521,5.36283741,0.02025758,0.09584372,0.22989726,3.75251658,0.09176639,0.89005222,0.13785707,0.65706057
-2.82441221,5.24111533,0.01929811,0.08741001,0.22016416,3.70536282,0.08866334,0.85090801,0.13222027,0.63310293
-2.81840920,5.13034663,0.01828954,0.07989266,0.21110573,3.66875073,0.08525913,0.81197291,0.12692753,0.60933239
-2.81240620,5.03216468,0.01725097,0.07324234,0.20282780,3.64324817,0.08160771,0.77383538,0.12205624,0.58619974
-2.80640320,4.94820501,0.01620143,0.06740586,0.19543671,3.62940171,0.07776797,0.73708198,0.11768167,0.56417117
-2.80040020,4.88005608,0.01515936,0.06232889,0.18903720,3.62771326,0.07380207,0.70228143,0.11387459,0.54371768
-2.79439720,4.82920586,0.01414220,0.05795818,0.18373008,3.63861350,0.06977358,0.66996907,0.11069879,0.52530371
-2.78839420,4.79698677,0.01316588,0.05424348,0.17960967,3.66243378,0.06574567,0.64063240,0.10820901,0.50937549
-2.78239120,4.78452169,0.01224456,0.05113887,0.17676120,3.69937791,0.06177931,0.61469817,0.10644911,0.49634950
-2.77638819,4.79267344,0.01139032,0.04860382,0.17525831,3.74949568,0.05793161,0.59252148,0.10545073,0.48660136
-2.77038519,4.82200037,0.01061297,0.04660378,0.17516070,3.81265932,0.05425432,0.57437731,0.10523233,0.48045571
-2.76438219,4.87272014,0.00991992,0.04511042,0.17651220,3.88854471,0.05079263,0.56045466,0.10579881,0.47817728
-2.75837919,4.94468360,0.00931618,0.04410159,0.17933914,3.97661830,0.04758412,0.55085351,0.10714162,0.47996355
-2.75237619,5.03736037,0.00880434,0.04356097,0.18364916,4.07613102,0.04465818,0.54558467,0.10923934,0.48593938
-2.74637319,5.14983714,0.00838473,0.04347751,0.18943060,4.18611996,0.04203561,0.54457232,0.11205880,0.49615362
-2.74037019,5.28082941,0.00805556,0.04384474,0.19665228,4.30541844,0.03972858,0.54765928,0.11555663,0.51057803
-2.73436718,5.42870679,0.00781310,0.04465988,0.20526378,4.43267466,0.03774091,0.55461469,0.11968112,0.52910842
-2.72836418,5.59153166,0.00765198,0.04592287,0.21519616,4.56637905,0.03606860,0.56514380,0.12437450,0.55156808
-2.72236118,5.76711021,0.00756542,0.04763541,0.22636306,4.70489986,0.03470061,0.57889951,0.12957540,0.57771342
-2.71635818,5.95305465,0.00754556,0.04979990,0.23866205,4.84652625,0.03361983,0.59549527,0.13522143,0.60724143
-2.71035518,6.14685478,0.00758373,0.05241851,0.25197633,4.98951784,0.03280423,0.61451886,0.14125187,0.63979895
-2.70435218,6.34595648,0.00767078,0.05549223,0.26617656,5.13215926,0.03222805,0.63554662,0.14761030,0.67499314
-2.69834917,6.54784473,0.00779736,0.05902004,0.28112277,5.27281781,0.03186314,0.65815759,0.15424711,0.71240300
-2.69234617,6.75012774,0.00795419,0.06299826,0.29666642,5.41000229,0.03168024,0.68194700,0.16112175,0.75159121
-2.68634317,6.95061936,0.00813235,0.06742002,0.31265246,5.54242059,0.03165017,0.70653875,0.16820471,0.79211603
-2.68034017,7.14741608,0.00832347,0.07227489,0.32892136,5.66903363,0.03174508,0.73159639,0.17547904,0.83354270
-2.67433717,7.33896545,0.00851996,0.07754881,0.34531119,5.78910308,0.03193943,0.75683202,0.18294140,0.87545385
-2.66833417,7.52412266,0.00871518,0.08322411,0.36165966,5.90223049,0.03221087,0.78201307,0.19060260,0.91745851
-2.66233117,7.70219256,0.00890355,0.08927983,0.37780613,6.00838560,0.03254097,0.80696631,0.19848747,0.95919947
-2.65632816,7.87295471,0.00908065,0.09569225,0.39359364,6.10792186,0.03291568,0.83157931,0.20663414,1.00035853
-2.65032516,8.03666970,0.00924327,0.10243551,0.40887096,6.20157779,0.03332563,0.85579898,0.21509265,1.04065965
-2.64432216,8.19406592,0.00938944,0.10948248,0.42349462,6.29046320,0.03376622,0.87962739,0.22392295,1.07986992
-2.63831916,8.34630648,0.00951838,0.11680567,0.43733094,6.37602991,0.03423745,0.90311504,0.23319225,1.11779829
-2.63231616,8.49493718,0.00963043,0.12437816,0.45025804,6.46002750,0.03474358,0.92635183,0.24297192,1.15429240
-2.62631316,8.64181688,0.00972701,0.13217457,0.46216784,6.54444497,0.03529263,0.94945623,0.25333390,1.18923373
-2.62031016,8.78903290,0.00981044,0.14017186,0.47296785,6.63144009,0.03589565,0.97256302,0.26434682,1.22253141
-2.61430715,8.93880443,0.00988380,0.14835000,0.48258288,6.72325877,0.03656594,0.99581033,0.27607196,1.25411525
-2.60830415,9.09337781,0.00995077,0.15669240,0.49095646,6.82214717,0.03731812,1.01932651,0.28855919,1.28392830
-2.60230115,9.25491761,0.01001544,0.16518602,0.49805194,6.93025997,0.03816712,1.04321747,0.30184311,1.31191965
-2.59629815,9.42539822,0.01008212,0.17382114,0.50385316,7.04956797,0.03912724,1.06755525,0.31593949,1.33803775
-2.59029515,9.60650015,0.01015513,0.18259081,0.50836467,7.18176895,0.04021108,1.09236821,0.33084228,1.36222487
-2.58429215,9.79951554,0.01023865,0.19148982,0.51161137,7.32820514,0.04142870,1.11763351,0.34652127,1.38441293
-2.57828914,10.00526686,0.01033648,0.20051346,0.51363762,7.48979075,0.04278671,1.14327225,0.36292065,1.40452098
-2.57228614,10.22404224,0.01045195,0.20965585,0.51450577,7.66695258,0.04428760,1.16914753,0.37995839,1.42245463
-2.56628314,10.45555050,0.01058775,0.21890815,0.51429410,7.85958642,0.04592923,1.19506552,0.39752679,1.43810726
-2.56028014,10.69889778,0.01074586,0.22825658,0.51309434,8.06703116,0.04770448,1.22077971,0.41549395,1.45136311
-2.55427714,10.95258729,0.01092746,0.23768045,0.51100876,8.28806216,0.04960110,1.24599805,0.43370638,1.46210202
-2.54827414,11.21454252,0.01113292,0.24715037,0.50814702,8.52090457,0.05160186,1.27039271,0.45199252,1.47020541
-2.54227114,11.48215347,0.01136182,0.25662667,0.50462292,8.76326659,0.05368487,1.29361213,0.47016720,1.47556341
-2.53626813,11.75234458,0.01161300,0.26605824,0.50055113,9.01239208,0.05582415,1.31529479,0.48803677,1.47808242
-2.53026513,12.02166220,0.01188466,0.27538192,0.49604425,9.26513093,0.05799044,1.33508414,0.50540484,1.47769289
-2.52426213,12.28637870,0.01217449,0.28452254,0.49121014,9.51802529,0.06015214,1.35264406,0.52207827,1.47435674
-2.51825913,12.54260966,0.01247979,0.29339357,0.48614974,9.76740872,0.06227645,1.36767413,0.53787334,1.46807413
-2.51225613,12.78644009,0.01279772,0.30189863,0.48095561,10.00951524,0.06433063,1.37992417,0.55262172,1.45888906
-2.50625313,13.01405511,0.01312541,0.30993364,0.47571095,10.24059433,0.06628329,1.38920726,0.56617607,1.44689363
-2.50025013,13.22187041,0.01346019,0.31738968,0.47048948,10.45702819,0.06810570,1.39541091,0.57841504,1.43223065
-2.49424712,13.40665768,0.01379977,0.32415641,0.46535585,10.65544672,0.06977311,1.39850565,0.58924745,1.41509456
-2.48824412,13.56566025,0.01414238,0.33012595,0.46036666,10.83283629,0.07126584,1.39855079,0.59861546,1.39573047
-2.48224112,13.69669443,0.01448690,0.33519705,0.45557196,10.98663802,0.07257035,1.39569709,0.60649676,1.37443155
-2.47623812,13.79823263,0.01483299,0.33927923,0.45101702,11.11483185,0.07367997,1.39018606,0.61290536,1.35153472
-2.47023512,13.86946473,0.01518106,0.34229691,0.44674424,11.21600307,0.07459549,1.38234596,0.61789137,1.32741493
-2.46423212,13.91033511,0.01553235,0.34419307,0.44279505,11.28938849,0.07532536,1.37258454,0.62153942,1.30247820
-2.45822911,13.92155346,0.01588876,0.34493240,0.43921154,11.33490036,0.07588566,1.36137871,0.62396603,1.27715368
-2.45222611,13.90457874,0.01625285,0.34450371,0.43603771,11.35312679,0.07629964,1.34926146,0.62531588,1.25188513
-2.44622311,13.86157643,0.01662757,0.34292135,0.43332018,11.34530862,0.07659707,1.33680645,0.62575719,1.22712192
-2.44022011,13.79535042,0.01701613,0.34022574,0.43110834,11.31329334,0.07681320,1.32461087,0.62547642,1.20330996
-2.43421711,13.70925202,0.01742167,0.33648276,0.42945375,11.25946786,0.07698749,1.31327692,0.62467239,1.18088274
-2.42821411,13.60706935,0.01784710,0.33178208,0.42840894,11.18667281,0.07716208,1.30339284,0.62355010,1.16025280
-2.42221111,13.49290146,0.01829474,0.32623454,0.42802553,11.09810168,0.07738019,1.29551393,0.62231449,1.14180372
-2.41620810,13.37102190,0.01876611,0.31996853,0.42835193,10.99718899,0.07768432,1.29014440,0.62116427,1.12588290
-2.41020510,13.24573730,0.01926166,0.31312575,0.42943057,10.88749196,0.07811453,1.28772063,0.62028612,1.11279519
-2.40420210,13.12124650,0.01978060,0.30585631,0.43129496,10.77257060,0.07870670,1.28859651,0.61984944,1.10279760
-2.39819910,13.00150586,0.02032074,0.29831359,0.43396678,10.65587102,0.07949098,1.29303145,0.62000175,1.09609505
-2.39219610,12.89010607,0.02087842,0.29064899,0.43745312,10.54061662,0.08049044,1.30118151,0.62086496,1.09283741
-2.38619310,12.79016549,0.02144851,0.28300684,0.44174411,10.42971160,0.08172001,1.31309401,0.62253263,1.09311776
-2.38019010,12.70424384,0.02202445,0.27551971,0.44681112,10.32566023,0.08318571,1.32870594,0.62506819,1.09697195
-2.37418709,12.63427980,0.02259844,0.26830433,0.45260571,10.23050501,0.08488432,1.34784614,0.62850431,1.10437951
-2.36818409,12.58155431,0.02316163,0.26145832,0.45905933,10.14578566,0.08680337,1.37024131,0.63284323,1.11526597
-2.36218109,12.54668085,0.02370441,0.25505775,0.46608398,10.07251991,0.08892162,1.39552557,0.63805823,1.12950639
-2.35617809,12.52962225,0.02421676,0.24915579,0.47357375,10.01120633,0.09120988,1.42325319,0.64409592,1.14693017
-2.35017509,12.52973270,0.02468863,0.24378236,0.48140727,9.96184814,0.09363213,1.45291409,0.65087941,1.16732705
-2.34417209,12.54582254,0.02511031,0.23894473,0.48945087,9.92399607,0.09614709,1.48395130,0.65831214,1.19045396
-2.33816908,12.57624201,0.02547286,0.23462917,0.49756258,9.89680781,0.09870986,1.51577986,0.66628217,1.21604271
-2.33216608,12.61898003,0.02576844,0.23080327,0.50559644,9.87912054,0.10127381,1.54780625,0.67466680,1.24380810
-2.32616308,12.67177266,0.02599072,0.22741904,0.51340733,9.86953274,0.10379255,1.57944758,0.68333726,1.27345617
-2.32016008,12.73221624,0.02613511,0.22441647,0.52085574,9.86649103,0.10622179,1.61014975,0.69216329,1.30469231
-2.31415708,12.79787950,0.02619902,0.22172731,0.52781258,9.86837793,0.10852116,1.63940384,0.70101743,1.33722866
-2.30815408,12.86640945,0.02618198,0.21927898,0.53416354,9.87359608,0.11065581,1.66675998,0.70977880,1.37079061
-2.30215108,12.93562604,0.02608569,0.21699842,0.53981299,9.88064511,0.11259766,1.69183836,0.71833622,1.40512188
-2.29614807,13.00360129,0.02591401,0.21481550,0.54468711,9.88818764,0.11432644,1.71433671,0.72659057,1.43998800
-2.29014507,13.06871937,0.02567280,0.21266613,0.54873616,9.89510143,0.11583025,1.73403423,0.73445636,1.47517771
-2.28414207,13.12971508,0.02536976,0.21049471,0.55193574,9.90051566,0.11710574,1.75079182,0.74186226,1.51050235
-2.27813907,13.18568951,0.02501410,0.20825594,0.55428700,9.90382991,0.11815788,1.76454875,0.74875093,1.54579311
-2.27213607,13.23610259,0.02461622,0.20591594,0.55581577,9.90471547,0.11899939,1.77531603,0.75507783,1.58089614
-2.26613307,13.28074380,0.02418732,0.20345269,0.55657055,9.90309958,0.11964976,1.78316703,0.76080950,1.61566593
-2.26013007,13.31968317,0.02373898,0.20085572,0.55661970,9.89913400,0.12013399,1.78822578,0.76592103,1.64995721
-2.25412706,13.35320612,0.02328271,0.19812532,0.55604760,9.89315020,0.12048112,1.79065380,0.77039329,1.68361589
-2.24812406,13.38173645,0.02282957,0.19527118,0.55495037,9.88560418,0.12072261,1.79063612,0.77420983,1.71646970
-2.24212106,13.40575242,0.02238976,0.19231065,0.55343099,9.87701465,0.12089063,1.78836722,0.77735383,1.74831926
-2.23611806,13.42570153,0.02197226,0.18926680,0.55159430,9.86789846,0.12101636,1.78403786,0.77980521,1.77893015
-2.23011506,13.44191964,0.02158458,0.18616638,0.54954214,9.85870751,0.12112840,1.77782325,0.78153819,1.80802689
-2.22411206,13.45455967,0.02123251,0.18303775,0.54736873,9.84977132,0.12125134,1.76987332,0.78251945,1.83528938
-2.21810905,13.46353498,0.02092000,0.17990902,0.54515663,9.84124896,0.12140455,1.76030562,0.78270704,1.86035233
-2.21210605,13.46848140,0.02064914,0.17680645,0.54297355,9.83309379,0.12160118,1.74920108,0.78205017,1.88280813
-2.20610305,13.46874094,0.02042013,0.17375315,0.54087005,9.82503334,0.12184763,1.73660279,0.78048996,1.90221337
-2.20010005,13.46336878,0.02023147,0.17076819,0.53887830,9.81656617,0.12214314,1.72251797,0.77796113,1.91809888
-2.19409705,13.45116383,0.02008013,0.16786609,0.53701201,9.80697605,0.12247989,1.70692270,0.77439455,1.92998311
-2.18809405,13.43072157,0.01996179,0.16505677,0.53526739,9.79536310,0.12284332,1.68976924,0.76972066,1.93738833
-2.18209105,13.40050641,0.01987120,0.16234585,0.53362517,9.78069013,0.12321281,1.67099541,0.76387344,1.93985898
-2.17608804,13.35893952,0.01980249,0.15973523,0.53205346,9.76184158,0.12356265,1.65053534,0.75679487,1.93698124
-2.17008504,13.30449706,0.01974956,0.15722396,0.53051131,9.73769159,0.12386315,1.62833108,0.74843951,1.92840280
-2.16408204,13.23581287,0.01970646,0.15480931,0.52895269,9.70717685,0.12408207,1.60434412,0.73877905,1.91385185
-2.15807904,13.15177918,0.01966775,0.15248785,0.52733067,9.66936976,0.12418606,1.57856640,0.72780646,1.89315415
-2.15207604,13.05163915,0.01962882,0.15025656,0.52560150,9.62354716,0.12414219,1.55102979,0.71553960,1.86624715
-2.14607304,12.93506497,0.01958620,0.14811389,0.52372833,9.56924999,0.12391954,1.52181384,0.70202391,1.83319033
-2.14007004,12.80221653,0.01953780,0.14606058,0.52168440,9.50632980,0.12349064,1.49105098,0.68733412,1.79417116
-2.13406703,12.65377621,0.01948307,0.14410037,0.51945541,9.43497883,0.12283283,1.45892905,0.67157476,1.74950601
-2.12806403,12.49095710,0.01942307,0.14224044,0.51704101,9.35574112,0.12192940,1.42569101,0.65487943,1.69963610
-2.12206103,12.31548328,0.01936058,0.14049151,0.51445534,9.26950339,0.12077057,1.39163169,0.63740879,1.64511833
-2.11605803,12.12954246,0.01929997,0.13886784,0.51172652,9.17746553,0.11935408,1.35709176,0.61934734,1.58661156
-2.11005503,11.93571286,0.01924715,0.13738682,0.50889528,9.08109192,0.11768561,1.32244942,0.60089910,1.52485878
-2.10405203,11.73686769,0.01920935,0.13606849,0.50601267,8.98204563,0.11577873,1.28810992,0.58228239,1.46066603
-2.09804902,11.53606195,0.01919493,0.13493475,0.50313715,8.88210896,0.11365465,1.25449367,0.56372383,1.39487913
-2.09204602,11.33640712,0.01921304,0.13400856,0.50033123,8.78309434,0.11134158,1.22202349,0.54545200,1.32835900
-2.08604302,11.14093999,0.01927336,0.13331297,0.49765771,8.68675027,0.10887381,1.19111151,0.52769081,1.26195704
-2.08004002,10.95249247,0.01938571,0.13287017,0.49517602,8.59466737,0.10629059,1.16214642,0.51065308,1.19649122
-2.07403702,10.77356860,0.01955972,0.13270055,0.49293862,8.50818953,0.10363469,1.13548161,0.49453437,1.13272417
-2.06803402,10.60623513,0.01980446,0.13282172,0.49098782,8.42833499,0.10095092,1.11142473,0.47950750,1.07134392
-2.06203102,10.45203086,0.02012808,0.13324776,0.48935308,8.35573162,0.09828453,1.09022896,0.46571787,1.01294804
-2.05602801,10.31189925,0.02053746,0.13398847,0.48804902,8.29056981,0.09567957,1.07208654,0.45327978,0.95803159
-2.05002501,10.18614714,0.02103796,0.13504872,0.48707413,8.23257584,0.09317736,1.05712442,0.44227379,0.90697921
-2.04402201,10.07443173,0.02163309,0.13642806,0.48641024,8.18100691,0.09081505,1.04540240,0.43274538,0.86006140
-2.03801901,9.97577589,0.02232431,0.13812035,0.48602289,8.13466857,0.08862437,1.03691360,0.42470468,0.81743486
-2.03201601,9.88861087,0.02311089,0.14011358,0.48586233,8.09195362,0.08663067,1.03158702,0.41812745,0.77914654
-2.02601301,9.81084427,0.02398977,0.14238983,0.48586523,8.05090086,0.08485216,1.02929227,0.41295711,0.74514117
-2.02001001,9.73994963,0.02495552,0.14492537,0.48595704,8.00927083,0.08329953,1.02984579,0.40910774,0.71527142
-2.01400700,9.67307343,0.02600037,0.14769088,0.48605469,7.96463501,0.08197585,1.03301862,0.40646793,0.68931044
-2.00800400,9.60715440,0.02711431,0.15065181,0.48606971,7.91447434,0.08087684,1.03854499,0.40490527,0.66696583
-2.00200100,9.53904965,0.02828522,0.15376886,0.48591149,7.85628259,0.07999140,1.04613165,0.40427131,0.64789461
-1.99599800,9.46566200,0.02949911,0.15699858,0.48549059,7.78766956,0.07930239,1.05546732,0.40440682,0.63171850
-1.98999500,9.38406305,0.03074038,0.16029408,0.48472199,7.70645990,0.07878770,1.06623209,0.40514710,0.61803883
-1.98399200,9.29160664,0.03199216,0.16360582,0.48352807,7.61078278,0.07842144,1.07810623,0.40632717,0.60645080
-1.97798899,9.18602843,0.03323664,0.16688251,0.48184131,7.49914894,0.07817525,1.09077835,0.40778669,0.59655646
-1.97198599,9.06552752,0.03445551,0.17007203,0.47960655,7.37051174,0.07801965,1.10395238,0.40937442,0.58797619
-1.96598299,8.92882754,0.03563033,0.17312243,0.47678279,7.22431003,0.07792537,1.11735347,0.41095209,0.58035837
-1.95997999,8.77521523,0.03674296,0.17598296,0.47334441,7.06049142,0.07786457,1.13073240,0.41239756,0.57338716
-1.95397699,8.60455591,0.03777594,0.17860504,0.46928180,6.87951546,0.07781199,1.14386859,0.41360719,0.56678827
-1.94797399,8.41728619,0.03871290,0.18094323,0.46460149,6.68233737,0.07774582,1.15657167,0.41449744,0.56033278
-1.94197099,8.21438527,0.03953891,0.18295616,0.45932564,6.47037353,0.07764841,1.16868157,0.41500557,0.55383911
-1.93596798,7.99732722,0.04024073,0.18460733,0.45349107,6.24545118,0.07750676,1.18006736,0.41508961,0.54717323
-1.92996498,7.76801717,0.04080716,0.18586579,0.44714781,6.00974494,0.07731267,1.19062500,0.41472755,0.54024741
-1.92396198,7.52871519,0.04122916,0.18670679,0.44035729,5.76570350,0.07706278,1.20027405,0.41391588,0.53301771
-1.91795898,7.28195171,0.04150005,0.18711218,0.43319028,5.51597018,0.07675829,1.20895390,0.41266760,0.52548044
-1.91195598,7.03043867,0.04161560,0.18707073,0.42572464,5.26330083,0.07640455,1.21661951,0.41100991,0.51766790
-1.90595298,6.77698039,0.04157404,0.18657828,0.41804301,5.01048268,0.07601049,1.22323717,0.40898152,0.50964364
-1.89994997,6.52438796,0.04137609,0.18563775,0.41023061,4.76025733,0.07558791,1.22878047,0.40662998,0.50149750
-1.89394697,6.27540029,0.04102487,0.18425903,0.40237311,4.51525066,0.07515079,1.23322686,0.40400903,0.49334057
-1.88794397,6.03261460,0.04052583,0.18245873,0.39455482,4.27791180,0.07471448,1.23655485,0.40117613,0.48530036
-1.88194097,5.79842819,0.03988659,0.18025981,0.38685708,4.05046276,0.07429500,1.23874233,0.39819030,0.47751620
-1.87593797,5.57499263,0.03911678,0.17769107,0.37935705,3.83485950,0.07390834,1.23976586,0.39511037,0.47013501
-1.86993497,5.36418087,0.03822788,0.17478667,0.37212681,3.63276475,0.07356988,1.23960119,0.39199363,0.46330749
-1.86393197,5.16756679,0.03723293,0.17158539,0.36523275,3.44553211,0.07329386,1.23822479,0.38889504,0.45718465
-1.85792896,4.98641638,0.03614635,0.16812998,0.35873525,3.27420050,0.07309299,1.23561659,0.38586680,0.45191479
-1.85192596,4.82168900,0.03498365,0.16446632,0.35268861,3.11949775,0.07297808,1.23176335,0.38295841,0.44764075
-1.84592296,4.67404694,0.03376112,0.16064259,0.34714099,2.98185162,0.07295788,1.22666285,0.38021701,0.44449735
-1.83991996,4.54387127,0.03249558,0.15670839,0.34213453,2.86140663,0.07303882,1.22032834,0.37768805,0.44260909
-1.83391696,4.43128203,0.03120400,0.15271376,0.33770528,2.75804499,0.07322493,1.21279300,0.37541600,0.44208785
-1.82791396,4.33616067,0.02990321,0.14870833,0.33388317,2.67140999,0.07351773,1.20411417,0.37344514,0.44303066
-1.82191096,4.25817331,0.02860953,0.14474030,0.33069166,2.60093057,0.07391610,1.19437700,0.37182020,0.44551745
-1.81590795,4.19679327,0.02733844,0.14085554,0.32814726,2.54584591,0.07441623,1.18369715,0.37058685,0.44960880
-1.80990495,4.15132219,0.02610425,0.13709679,0.32625887,2.50522931,0.07501147,1.17222244,0.36979178,0.45534374
-1.80390195,4.12090904,0.02491978,0.13350287,0.32502691,2.47801102,0.07569225,1.16013317,0.36948253,0.46273758
-1.79789895,4.10456716,0.02379608,0.13010807,0.32444236,2.46299978,0.07644596,1.14764106,0.36970677,0.47178000
-1.79189595,4.10118950,0.02274216,0.12694165,0.32448579,2.45890329,0.07725690,1.13498674,0.37051129,0.48243341
-1.78589295,4.10956278,0.02176484,0.12402764,0.32512649,2.46434803,0.07810624,1.12243584,0.37194051,0.49463173
-1.77988994,4.12838131,0.02086859,0.12138470,0.32632184,2.47789874,0.07897205,1.11027386,0.37403470,0.50827984
-1.77388694,4.15626143,0.02005549,0.11902638,0.32801705,2.49807827,0.07982951,1.09879991,0.37682798,0.52325365
-1.76788394,4.19175746,0.01932524,0.11696148,0.33014532,2.52338808,0.08065117,1.08831968,0.38034618,0.53940115
-1.76188094,4.23337983,0.01867527,0.11519472,0.33262866,2.55232984,0.08140735,1.07913785,0.38460477,0.55654423
-1.75587794,4.27961601,0.01810094,0.11372759,0.33537927,2.58342823,0.08206680,1.07155030,0.38960693,0.57448168
-1.74987494,4.32895443,0.01759575,0.11255937,0.33830165,2.61525493,0.08259737,1.06583651,0.39534198,0.59299299
-1.74387194,4.37991119,0.01715171,0.11168828,0.34129530,2.64645341,0.08296695,1.06225230,0.40178427,0.61184318
-1.73786893,4.43105926,0.01675966,0.11111266,0.34425809,2.67576405,0.08314445,1.06102347,0.40889265,0.63078836
-1.73186593,4.48105904,0.01640974,0.11083219,0.34708996,2.70204881,0.08310087,1.06234034,0.41661068,0.64958198
-1.72586293,4.52868943,0.01609176,0.11084896,0.34969702,2.72431443,0.08281043,1.06635360,0.42486747,0.66798142
-1.71985993,4.57287778,0.01579565,0.11116844,0.35199570,2.74173333,0.08225161,1.07317150,0.43357939,0.68575473
-1.71385693,4.61272731,0.01551184,0.11180014,0.35391680,2.75366089,0.08140823,1.08285850,0.44265242,0.70268721
-1.70785393,4.64754038,0.01523165,0.11275808,0.35540913,2.75964829,0.08027019,1.09543535,0.45198512,0.71858755
-1.70185093,4.67683608,0.01494757,0.11406079,0.35644257,2.75944991,0.07883426,1.11088052,0.46147219,0.73329318
-1.69584792,4.70036092,0.01465350,0.11573098,0.35701038,2.75302461,0.07710438,1.12913289,0.47100823,0.74667461
-1.68984492,4.71809140,0.01434490,0.11779483,0.35713043,2.74053045,0.07509188,1.15009540,0.48049180,0.75863857
-1.68384192,4.73022810,0.01401889,0.12028084,0.35684537,2.72231281,0.07281531,1.17363950,0.48982925,0.76912968
-1.67783892,4.73718073,0.01367419,0.12321832,0.35622161,2.69888590,0.07029996,1.19961006,0.49893839,0.77813068
-1.67183592,4.73954481,0.01331106,0.12663557,0.35534708,2.67090852,0.06757719,1.22783044,0.50775165,0.78566109
-1.66583292,4.73807038,0.01293111,0.13055780,0.35432787,2.63915466,0.06468336,1.25810746,0.51621845,0.79177445
-1.65982991,4.73362423,0.01253711,0.13500491,0.35328390,2.60448033,0.06165873,1.29023598,0.52430695,0.79655421
-1.65382691,4.72714711,0.01213268,0.13998916,0.35234369,2.56778785,0.05854603,1.32400287,0.53200470,0.80010858
-1.64782391,4.71960790,0.01172203,0.14551298,0.35163864,2.52998934,0.05538908,1.35919016,0.53931842,0.80256437
