energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Se_s_up,Se_p_up
-3.29264632,1.81013374,0.51821499,0.48651952,0.03401918,0.08210873,1.00984389,0.57367130,0.03665606,0.60162332
-3.28664332,1.84882316,0.52760739,0.49902077,0.03460614,0.08484890,1.02166682,0.57846884,0.03811942,0.62578691
-3.28064032,1.88497209,0.53536819,0.51083315,0.03511282,0.08729977,1.03177816,0.58302190,0.03964298,0.64890599
-3.27463732,1.91790999,0.54135538,0.52170694,0.03552774,0.08942937,1.03996980,0.58724588,0.04120502,0.67059837
-3.26863432,1.94706773,0.54545007,0.53142328,0.03584101,0.09121014,1.04609252,0.59108226,0.04278423,0.69051921
-3.26263132,1.97198922,0.54756026,0.53979913,0.03604473,0.09261961,1.05005915,0.59449814,0.04435980,0.70836942
-3.25662831,1.99233991,0.54762436,0.54669111,0.03613315,0.09364081,1.05184616,0.59748515,0.04591159,0.72390250
-3.25062531,2.00791200,0.54561450,0.55199805,0.03610297,0.09426269,1.05149361,0.60005785,0.04742020,0.73692979
-3.24462231,2.01862639,0.54153925,0.55566239,0.03595343,0.09448031,1.04910358,0.60225162,0.04886712,0.74732389
-3.23861931,2.02453128,0.53544566,0.55767019,0.03568653,0.09429493,1.04483695,0.60412041,0.05023487,0.75502009
-3.23261631,2.02579751,0.52742043,0.55804987,0.03530697,0.09371396,1.03890870,0.60573432,0.05150712,0.76001589
-3.22661331,2.02271086,0.51758990,0.55686985,0.03482219,0.09275067,1.03158176,0.60717716,0.05266890,0.76236845
-3.22061031,2.01566141,0.50611899,0.55423495,0.03424222,0.09142393,1.02315952,0.60854409,0.05370678,0.76219040
-3.21460730,2.00513045,0.49320870,0.55028198,0.03357951,0.08975765,1.01397727,0.60993935,0.05460909,0.75964388
-3.20860430,1.99167521,0.47909244,0.54517438,0.03284862,0.08778022,1.00439258,0.61147414,0.05536613,0.75493323
-3.20260130,1.97591177,0.46403097,0.53909642,0.03206592,0.08552385,0.99477508,0.61326459,0.05597038,0.74829661
-3.19659830,1.95849682,0.44830634,0.53224688,0.03124916,0.08302379,0.98549578,0.61542986,0.05641673,0.73999690
-3.19059530,1.94010858,0.43221474,0.52483258,0.03041695,0.08031754,0.97691618,0.61809019,0.05670267,0.73031221
-3.18459230,1.92142755,0.41605866,0.51706198,0.02958833,0.07744408,0.96937775,0.62136497,0.05682835,0.71952647
-3.17858929,1.90311759,0.40013855,0.50913893,0.02878218,0.07444301,0.96319177,0.62537081,0.05679676,0.70792036
-3.17258629,1.88580781,0.38474433,0.50125687,0.02801670,0.07135382,0.95863015,0.63021934,0.05661361,0.69576311
-3.16658329,1.87007597,0.37014704,0.49359364,0.02730886,0.06821510,0.95591742,0.63601501,0.05628734,0.68330531
-3.16058029,1.85643364,0.35659096,0.48630697,0.02667393,0.06506387,0.95522423,0.64285273,0.05582888,0.67077310
-3.15457729,1.84531387,0.34428646,0.47953091,0.02612497,0.06193500,0.95666256,0.65081542,0.05525136,0.65836398
-3.14857429,1.83706146,0.33340398,0.47337309,0.02567250,0.05886064,0.96028298,0.65997163,0.05456980,0.64624417
-3.14257129,1.83192643,0.32406925,0.46791308,0.02532410,0.05586981,0.96607402,0.67037318,0.05380059,0.63454785
-3.13656828,1.83006068,0.31635998,0.46320176,0.02508427,0.05298804,0.97396367,0.68205320,0.05296099,0.62337787
-3.13056528,1.83151815,0.31030428,0.45926172,0.02495420,0.05023713,0.98382318,0.69502441,0.05206859,0.61280816
-3.12456228,1.83625821,0.30588057,0.45608857,0.02493185,0.04763501,0.99547282,0.70927800,0.05114072,0.60288732
-3.11855928,1.84415247,0.30301938,0.45365325,0.02501195,0.04519568,1.00868964,0.72478317,0.05019383,0.59364328
-3.11255628,1.85499429,0.30160663,0.45190507,0.02518627,0.04292926,1.02321670,0.74148732,0.04924304,0.58508859
-3.10655328,1.86851088,0.30148849,0.45077534,0.02544392,0.04084210,1.03877356,0.75931701,0.04830159,0.57722610
-3.10055028,1.88437722,0.30247749,0.45018154,0.02577175,0.03893700,1.05506753,0.77817965,0.04738054,0.57005440
-3.09454727,1.90223110,0.30435971,0.45003172,0.02615486,0.03721344,1.07180503,0.79796579,0.04648841,0.56357290
-3.08854427,1.92168866,0.30690279,0.45022891,0.02657721,0.03566793,1.08870280,0.81855186,0.04563112,0.55778600
-3.08254127,1.94235934,0.30986431,0.45067549,0.02702223,0.03429437,1.10549808,0.83980323,0.04481188,0.55270613
-3.07653827,1.96385973,0.31300041,0.45127703,0.02747350,0.03308438,1.12195748,0.86157733,0.04403134,0.54835549
-3.07053527,1.98582538,0.31607410,0.45194577,0.02791540,0.03202778,1.13788401,0.88372647,0.04328773,0.54476624
-3.06453227,2.00792001,0.31886312,0.45260330,0.02833375,0.03111289,1.15312187,0.90610037,0.04257721,0.54197919
-3.05852926,2.02984166,0.32116692,0.45318245,0.02871644,0.03032695,1.16755882,0.92854799,0.04189419,0.54004105
-3.05252626,2.05132556,0.32281252,0.45362831,0.02905387,0.02965648,1.18112599,0.95091864,0.04123175,0.53900040
-3.04652326,2.07214368,0.32365916,0.45389840,0.02933941,0.02908753,1.19379520,0.97306224,0.04058205,0.53890271
-3.04052026,2.09210113,0.32360142,0.45396198,0.02956963,0.02860604,1.20557397,0.99482886,0.03993678,0.53978466
-3.03451726,2.11103001,0.32257084,0.45379861,0.02974448,0.02819796,1.21649862,1.01606759,0.03928752,0.54166829
-3.02851426,2.12878123,0.32053605,0.45339618,0.02986721,0.02784950,1.22662590,1.03662490,0.03862609,0.54455532
-3.02251126,2.14521516,0.31750136,0.45274843,0.02994425,0.02754726,1.23602360,1.05634287,0.03794486,0.54842211
-3.01650825,2.16019207,0.31350411,0.45185240,0.02998488,0.02727831,1.24476105,1.07505760,0.03723694,0.55321565
-3.01050525,2.17356322,0.30861079,0.45070575,0.03000075,0.02703032,1.25289970,1.09259798,0.03649638,0.55885099
-3.00450225,2.18516352,0.30291228,0.44930442,0.03000532,0.02679155,1.26048483,1.10878533,0.03571824,0.56521021
-2.99849925,2.19480650,0.29651847,0.44764060,0.03001319,0.02655098,1.26753848,1.12343411,0.03489863,0.57214326
-2.99249625,2.20228213,0.28955241,0.44570132,0.03003934,0.02629834,1.27405430,1.13635374,0.03403472,0.57947058
-2.98649325,2.20735788,0.28214446,0.44346765,0.03009839,0.02602415,1.27999445,1.14735187,0.03312472,0.58698750
-2.98049025,2.20978304,0.27442654,0.44091466,0.03020379,0.02571983,1.28528866,1.15623878,0.03216783,0.59447014
-2.97448724,2.20929599,0.26652687,0.43801199,0.03036709,0.02537778,1.28983543,1.16283298,0.03116415,0.60168257
-2.96848424,2.20563425,0.25856517,0.43472519,0.03059726,0.02499147,1.29350519,1.16696755,0.03011469,0.60838484
-2.96248124,2.19854626,0.25064884,0.43101748,0.03090014,0.02455553,1.29614518,1.16849697,0.02902127,0.61434146
-2.95647824,2.18780440,0.24286979,0.42685201,0.03127795,0.02406589,1.29758546,1.16730393,0.02788650,0.61932985
-2.95047524,2.17321812,0.23530241,0.42219427,0.03172904,0.02351985,1.29764589,1.16330573,0.02671376,0.62314832
-2.94447224,2.15464633,0.22800233,0.41701466,0.03224768,0.02291614,1.29614341,1.15645967,0.02550718,0.62562325
-2.93846923,2.13200824,0.22100622,0.41129087,0.03282416,0.02225501,1.29289930,1.14676723,0.02427160,0.62661498
-2.93246623,2.10529182,0.21433232,0.40501003,0.03344498,0.02153820,1.28774596,1.13427656,0.02301256,0.62602235
-2.92646323,2.07455945,0.20798187,0.39817051,0.03409322,0.02076896,1.28053311,1.11908306,0.02173627,0.62378556
-2.92046023,2.03995034,0.20194099,0.39078314,0.03474910,0.01995192,1.27113298,1.10132806,0.02044953,0.61988737
-2.91445723,2.00167965,0.19618321,0.38287201,0.03539065,0.01909300,1.25944454,1.08119560,0.01915966,0.61435270
-2.90845423,1.96003454,0.19067226,0.37447463,0.03599450,0.01819925,1.24539672,1.05890742,0.01787443,0.60724675
-2.90245123,1.91536733,0.18536503,0.36564157,0.03653673,0.01727862,1.22895071,1.03471653,0.01660189,0.59867178
-2.89644822,1.86808637,0.18021474,0.35643561,0.03699384,0.01633978,1.21010143,1.00889970,0.01535028,0.58876290
-2.89044522,1.81864521,0.17517385,0.34693052,0.03734360,0.01539179,1.18887831,0.98174929,0.01412783,0.57768310
-2.88444222,1.76753076,0.17019693,0.33720941,0.03756600,0.01444393,1.16534555,0.95356483,0.01294264,0.56561781
-2.87843922,1.71525099,0.16524315,0.32736290,0.03764402,0.01350535,1.13960190,0.92464491,0.01180245,0.55276922
-2.87243622,1.66232291,0.16027850,0.31748712,0.03756437,0.01258492,1.11178023,0.89527964,0.01071457,0.53935077
-2.86643322,1.60926120,0.15527743,0.30768161,0.03731801,0.01169091,1.08204660,0.86574410,0.00968564,0.52558171
-2.86043022,1.55656802,0.15022415,0.29804725,0.03690063,0.01083088,1.05059916,0.83629291,0.00872158,0.51168214
-2.85442721,1.50472410,0.14511332,0.28868414,0.03631279,0.01001151,1.01766645,0.80715619,0.00782743,0.49786851
-2.84842421,1.45418124,0.13995024,0.27968969,0.03556000,0.00923847,0.98350531,0.77853687,0.00700733,0.48434949
-2.84242121,1.40535626,0.13475062,0.27115664,0.03465253,0.00851637,0.94839799,0.75060929,0.00626444,0.47132249
-2.83641821,1.35862617,0.12953970,0.26317133,0.03360507,0.00784875,0.91264859,0.72351902,0.00560092,0.45897045
-2.83041521,1.31432447,0.12435114,0.25581196,0.03243619,0.00723807,0.87657849,0.69738357,0.00501795,0.44745908
-2.82441221,1.27273812,0.11922541,0.24914704,0.03116771,0.00668575,0.84052089,0.67229397,0.00451577,0.43693437
-2.81840920,1.23410525,0.11420788,0.24323389,0.02982385,0.00619226,0.80481445,0.64831680,0.00409370,0.42752039
-2.81240620,1.19861303,0.10934683,0.23811724,0.02843045,0.00575719,0.76979600,0.62549640,0.00375021,0.41931719
-2.80640320,1.16639582,0.10469120,0.23382799,0.02701398,0.00537933,0.73579265,0.60385729,0.00348300,0.41239891
-2.80040020,1.13753337,0.10028836,0.23038208,0.02560068,0.00505682,0.70311337,0.58340627,0.00328902,0.40681214
-2.79439720,1.11204909,0.09618200,0.22777957,0.02421567,0.00478718,0.67204051,0.56413433,0.00316458,0.40257438
-2.78839420,1.08990841,0.09241006,0.22600385,0.02288210,0.00456746,0.64282146,0.54601826,0.00310540,0.39967288
-2.78239120,1.07101755,0.08900304,0.22502119,0.02162047,0.00439427,0.61566090,0.52902177,0.00310664,0.39806383
-2.77638819,1.05522273,0.08598248,0.22478056,0.02044804,0.00426390,0.59071403,0.51309636,0.00316297,0.39767203
-2.77038519,1.04231019,0.08335986,0.22521384,0.01937833,0.00417234,0.56808112,0.49818194,0.00326861,0.39839117
-2.76438219,1.03200734,0.08113595,0.22623641,0.01842088,0.00411538,0.54780367,0.48420720,0.00341741,0.40008484
-2.75837919,1.02398518,0.07930049,0.22774819,0.01758109,0.00408861,0.52986251,0.47109010,0.00360283,0.40258826
-2.75237619,1.01786240,0.07783239,0.22963522,0.01686023,0.00408749,0.51417795,0.45873832,0.00381808,0.40571098
-2.74637319,1.01321118,0.07670034,0.23177162,0.01625562,0.00410739,0.50061211,0.44705012,0.00405611,0.40924039
-2.74037019,1.00956488,0.07586380,0.23402215,0.01576095,0.00414365,0.48897339,0.43591544,0.00430973,0.41294615
-2.73436718,1.00642764,0.07527440,0.23624515,0.01536671,0.00419159,0.47902291,0.42521745,0.00457168,0.41658540
-2.72836418,1.00328559,0.07487762,0.23829584,0.01506070,0.00424662,0.47048286,0.41483468,0.00483474,0.41990876
-2.72236118,0.99961969,0.07461469,0.24003000,0.01482864,0.00430428,0.46304629,0.40464354,0.00509185,0.42266684
-2.71635818,0.99491957,0.07442475,0.24130784,0.01465480,0.00436030,0.45638806,0.39452135,0.00533620,0.42461706
-2.71035518,0.98869820,0.07424704,0.24199787,0.01452270,0.00441073,0.45017645,0.38434975,0.00556142,0.42553074
-2.70435218,0.98050659,0.07402307,0.24198079,0.01441575,0.00445197,0.44408511,0.37401834,0.00576168,0.42519989
-2.69834917,0.96994820,0.07369884,0.24115318,0.01431788,0.00448089,0.43780472,0.36342845,0.00593180,0.42344375
-2.69234617,0.95669221,0.07322676,0.23943075,0.01421411,0.00449489,0.43105394,0.35249688,0.00606744,0.42011453
-2.68634317,0.94048530,0.07256754,0.23675121,0.01409112,0.00449202,0.42358935,0.34115940,0.00616514,0.41510233
-2.68034017,0.92116129,0.07169161,0.23307641,0.01393760,0.00447103,0.41521385,0.32937382,0.00622246,0.40833885
-2.67433717,0.89864818,0.07058045,0.22839390,0.01374465,0.00443141,0.40578333,0.31712265,0.00623803,0.39979978
-2.66833417,0.87297238,0.06922737,0.22271753,0.01350599,0.00437349,0.39521140,0.30441489,0.00621157,0.38950582
-2.66233117,0.84425980,0.06763810,0.21608742,0.01321810,0.00429840,0.38347208,0.29128729,0.00614396,0.37752210
-2.65632816,0.81273389,0.06583097,0.20856898,0.01288026,0.00420817,0.37060036,0.27780462,0.00603715,0.36395625
-2.65032516,0.77871066,0.06383672,0.20025121,0.01249452,0.00410566,0.35669089,0.26405922,0.00589415,0.34895495
-2.64432216,0.74259094,0.06169804,0.19124429,0.01206554,0.00399458,0.34189480,0.25016976,0.00571896,0.33269938
-2.63831916,0.70485034,0.05946891,0.18167663,0.01160042,0.00387945,0.32641497,0.23627927,0.00551646,0.31539952
-2.63231616,0.66602732,0.05721357,0.17169143,0.01110847,0.00376554,0.31050012,0.22255260,0.00529229,0.29728778
-2.62631316,0.62670992,0.05500549,0.16144294,0.01060087,0.00365887,0.29443786,0.20917337,0.00505276,0.27861209
-2.62031016,0.58752185,0.05292606,0.15109266,0.01009047,0.00356607,0.27854729,0.19634066,0.00480468,0.25962878
-2.61430715,0.54910841,0.05106337,0.14080549,0.00959137,0.00349439,0.26317123,0.18426542,0.00455529,0.24059566
-2.60830415,0.51212286,0.04951077,0.13074615,0.00911873,0.00345159,0.24866869,0.17316689,0.00431209,0.22176540
-2.60230115,0.47721371,0.04836564,0.12107582,0.00868844,0.00344590,0.23540750,0.16326909,0.00408275,0.20337958
-2.59629815,0.44501331,0.04772797,0.11194930,0.00831689,0.00348592,0.22375760,0.15479741,0.00387506,0.18566354
-2.59029515,0.41612804,0.04769916,0.10351260,0.00802075,0.00358059,0.21408501,0.14797544,0.00369683,0.16882224
-2.58429215,0.39113028,0.04838071,0.09590114,0.00781682,0.00373912,0.20674658,0.14302210,0.00355587,0.15303720
-2.57828914,0.37055213,0.04987308,0.08923844,0.00772189,0.00397092,0.20208555,0.14014895,0.00345995,0.13846442
-2.57228614,0.35488090,0.05227445,0.08363542,0.00775260,0.00428555,0.20042790,0.13955779,0.00341687,0.12523349
-2.56628314,0.34455625,0.05567963,0.07919016,0.00792541,0.00469267,0.20207947,0.14143847,0.00343441,0.11344766
-2.56028014,0.33996864,0.06017886,0.07598815,0.00825650,0.00520201,0.20732362,0.14596685,0.00352042,0.10318470
-2.55427714,0.34145894,0.06585670,0.07410282,0.00876176,0.00582329,0.21641946,0.15330285,0.00368287,0.09449858
-2.54827414,0.34931889,0.07279084,0.07359639,0.00945672,0.00656617,0.22960041,0.16358864,0.00392993,0.08742170
-2.54227114,0.36379206,0.08105096,0.07452091,0.01035651,0.00744026,0.24707305,0.17694678,0.00427000,0.08196746
-2.53626813,0.38507519,0.09069757,0.07691933,0.01147577,0.00845502,0.26901602,0.19347852,0.00471180,0.07813312
-2.53026513,0.41331948,0.10178081,0.08082659,0.01282858,0.00961974,0.29557908,0.21326203,0.00526442,0.07590262
-2.52426213,0.44863181,0.11433938,0.08627062,0.01442832,0.01094354,0.32688201,0.23635071,0.00593730,0.07524943
-2.51825913,0.49107566,0.12839936,0.09327318,0.01628749,0.01243526,0.36301353,0.26277170,0.00674031,0.07613910
-2.51225613,0.54067164,0.14397328,0.10185048,0.01841754,0.01410347,0.40402994,0.29252439,0.00768366,0.07853153
-2.50625313,0.59739756,0.16105904,0.11201356,0.02082855,0.01595640,0.44995374,0.32557932,0.00877781,0.08238283
-2.50025013,0.66118798,0.17963917,0.12376831,0.02352900,0.01800187,0.50077199,0.36187719,0.01003343,0.08764683
-2.49424712,0.73193333,0.19967996,0.13711523,0.02652538,0.02024722,0.55643449,0.40132834,0.01146115,0.09427597
-2.48824412,0.80947844,0.22113092,0.15204884,0.02982183,0.02269917,0.61685180,0.44381246,0.01307138,0.10222190
-2.48224112,0.89362065,0.24392421,0.16855669,0.03341968,0.02536373,0.68189304,0.48917877,0.01487400,0.11143548
-2.47623812,0.98410749,0.26797426,0.18661810,0.03731707,0.02824594,0.75138356,0.53724651,0.01687808,0.12186643
-2.47023512,1.08063390,0.29317757,0.20620253,0.04150839,0.03134972,0.82510242,0.58780585,0.01909143,0.13346256
-2.46423212,1.18283919,0.31941260,0.22726776,0.04598393,0.03467751,0.90277983,0.64061908,0.02152019,0.14616871
-2.45822911,1.29030375,0.34653986,0.24975772,0.05072933,0.03822998,0.98409452,0.69542201,0.02416837,0.15992542
-2.45222611,1.40254564,0.37440221,0.27360024,0.05572522,0.04200563,1.06867126,0.75192572,0.02703736,0.17466735
-2.44622311,1.51901739,0.40282538,0.29870475,0.06094687,0.04600035,1.15607850,0.80981838,0.03012537,0.19032177
-2.44022011,1.63910299,0.43161877,0.32495994,0.06636388,0.05020697,1.24582654,0.86876722,0.03342700,0.20680689
-2.43421711,1.76211569,0.46057661,0.35223167,0.07194007,0.05461478,1.33736630,0.92842068,0.03693271,0.22403045
-2.42821411,1.88729667,0.48947950,0.38036115,0.07763339,0.05920904,1.43008896,0.98841066,0.04062844,0.24188841
-2.42221111,2.01381525,0.51809636,0.40916357,0.08339606,0.06397062,1.52332685,1.04835507,0.04449525,0.26026413
-2.41620810,2.14077088,0.54618695,0.43842743,0.08917488,0.06887554,1.61635579,1.10786056,0.04850909,0.27902786
-2.41020510,2.26719743,0.57350487,0.46791451,0.09491170,0.07389483,1.70839915,1.16652581,0.05264071,0.29803690
-2.40420210,2.39207028,0.59980115,0.49736088,0.10054409,0.07899430,1.79863405,1.22394529,0.05685568,0.31713631
-2.39819910,2.51431644,0.62482827,0.52647888,0.10600624,0.08413471,1.88619969,1.27971380,0.06111459,0.33616046
-2.39219610,2.63282804,0.64834478,0.55496021,0.11123003,0.08927191,1.97020803,1.33343187,0.06537349,0.35493518
-2.38619310,2.74647937,0.67012024,0.58248017,0.11614626,0.09435742,2.04975687,1.38471214,0.06958443,0.37328083
-2.38019010,2.85414726,0.68994038,0.60870302,0.12068608,0.09933902,2.12394520,1.43318685,0.07369624,0.39101597
-2.37418709,2.95473485,0.70761242,0.63328843,0.12478247,0.10416180,2.19189054,1.47851634,0.07765549,0.40796180
-2.36818409,3.04719789,0.72297020,0.65589874,0.12837184,0.10876919,2.25274801,1.52039857,0.08140759,0.42394710
-2.36218109,3.13057334,0.73587906,0.67620711,0.13139564,0.11310439,2.30573058,1.55857947,0.08489804,0.43881349
-2.35617809,3.20400888,0.74624011,0.69390592,0.13380191,0.11711179,2.35012988,1.59286376,0.08807377,0.45242100
-2.35017509,3.26679268,0.75399370,0.70871553,0.13554674,0.12073858,2.38533684,1.62312590,0.09088451,0.46465346
-2.34417209,3.31838176,0.75912190,0.72039273,0.13659560,0.12393639,2.41086147,1.64932063,0.09328421,0.47542360
-2.33816908,3.35842781,0.76164986,0.72873871,0.13692448,0.12666282,2.42635077,1.67149255,0.09523239,0.48467761
-2.33216608,3.38679904,0.76164574,0.73360610,0.13652067,0.12888296,2.43160416,1.68978396,0.09669537,0.49239872
-2.32616308,3.40359649,0.75921940,0.73490488,0.13538340,0.13057068,2.42658550,1.70444044,0.09764740,0.49860971
-2.32016008,3.40916385,0.75451958,0.73260660,0.13352401,0.13170966,2.41143106,1.71581338,0.09807147,0.50337405
-2.31415708,3.40408948,0.74772985,0.72674695,0.13096588,0.13229416,2.38645290,1.72435896,0.09796006,0.50679546
-2.30815408,3.38920005,0.73906330,0.71742627,0.12774396,0.13232942,2.35213726,1.73063295,0.09731542,0.50901585
-2.30215108,3.36554532,0.72875626,0.70480811,0.12390399,0.13183165,2.30913772,1.73528125,0.09614967,0.51021152
-2.29614807,3.33437412,0.71706132,0.68911560,0.11950142,0.13082771,2.25826321,1.73902571,0.09448460,0.51058773
-2.29014507,3.29710199,0.70423982,0.67062604,0.11460002,0.12935434,2.20046113,1.74264578,0.09235105,0.51037171
-2.28414207,3.25527130,0.69055435,0.64966351,0.10927031,0.12745706,2.13679591,1.74695592,0.08978820,0.50980443
-2.27813907,3.21050536,0.67626133,0.62659022,0.10358783,0.12518884,2.06842383,1.75277982,0.08684240,0.50913127
-2.27213607,3.16445803,0.66160423,0.60179651,0.09763126,0.12260843,1.99656494,1.76092205,0.08356601,0.50859219
-2.26613307,3.11876102,0.64680757,0.57569025,0.09148057,0.11977864,1.92247296,1.77213842,0.08001588,0.50841158
-2.26013007,3.07497108,0.63207205,0.54868584,0.08521513,0.11676447,1.84740435,1.78710626,0.07625191,0.50878846
-2.25412706,3.03451941,0.61757089,0.52119339,0.07891198,0.11363132,1.77258775,1.80639616,0.07233549,0.50988740
-2.24812406,2.99866562,0.60344762,0.49360848,0.07264421,0.11044328,1.69919476,1.83044648,0.06832797,0.51183067
-2.24212106,2.96845852,0.58981533,0.46630285,0.06647955,0.10726162,1.62831337,1.85954217,0.06428924,0.51469199
-2.23611806,2.94470552,0.57675725,0.43961644,0.06047921,0.10414352,1.56092487,1.89379911,0.06027645,0.51849230
-2.23011506,2.92795226,0.56432878,0.41385097,0.05469694,0.10114109,1.49788510,1.93315508,0.05634290,0.52319776
-2.22411206,2.91847359,0.55256060,0.38926537,0.04917844,0.09830085,1.43991075,1.97736816,0.05253716,0.52872020
-2.21810905,2.91627623,0.54146278,0.36607302,0.04396094,0.09566338,1.38757104,2.02602297,0.04890241,0.53492003
-2.21210605,2.92111326,0.53102957,0.34444090,0.03907320,0.09326353,1.34128509,2.07854473,0.04547600,0.54161149
-2.20610305,2.93250956,0.52124466,0.32449051,0.03453563,0.09113080,1.30132473,2.13422090,0.04228929,0.54857017
-2.20010005,2.94979722,0.51208657,0.30630049,0.03036069,0.08929014,1.26782261,2.19222953,0.03936771,0.55554232
-2.19409705,2.97215889,0.50353394,0.28991057,0.02655348,0.08776290,1.24078506,2.25167307,0.03673096,0.56225569
-2.18809405,2.99867717,0.49557047,0.27532669,0.02311248,0.08656803,1.22010881,2.31161622,0.03439346,0.56843120
-2.18209105,3.02838740,0.48818922,0.26252691,0.02003042,0.08572329,1.20560083,2.37112606,0.03236481,0.57379523
-2.17608804,3.06033123,0.48139620,0.25146774,0.01729514,0.08524658,1.19700022,2.42931240,0.03065048,0.57809149
-2.17008504,3.09360832,0.47521298,0.24209066,0.01489061,0.08515709,1.19400088,2.48536636,0.02925240,0.58109238
-2.16408204,3.12742345,0.46967840,0.23432836,0.01279783,0.08547640,1.19627403,2.53859525,0.02816966,0.58260897
-2.15807904,3.16112671,0.46484910,0.22811049,0.01099572,0.08622930,1.20348918,2.58845189,0.02739908,0.58249925
-2.15207604,3.19424477,0.46079908,0.22336869,0.00946201,0.08744432,1.21533277,2.63455669,0.02693581,0.58067431
-2.14607304,3.22650159,0.45761822,0.22004063,0.00817393,0.08915397,1.23152321,2.67671142,0.02677376,0.57710213
-2.14007004,3.25782744,0.45540977,0.21807292,0.00710889,0.09139453,1.25182183,2.71490377,0.02690593,0.57180879
-2.13406703,3.28835607,0.45428705,0.21742284,0.00624502,0.09420549,1.27603898,2.74930221,0.02732465,0.56487711
-2.12806403,3.31840974,0.45436933,0.21805889,0.00556157,0.09762853,1.30403501,2.78024162,0.02802165,0.55644291
-2.12206103,3.34847327,0.45577705,0.21996003,0.00503923,0.10170614,1.33571612,2.80819995,0.02898806,0.54668886
-2.11605803,3.37915815,0.45862660,0.22311398,0.00466030,0.10647984,1.37102523,2.83376729,0.03021421,0.53583653
-2.11005503,3.41115858,0.46302467,0.22751438,0.00440881,0.11198802,1.40992832,2.85760872,0.03168943,0.52413680
-2.10405203,3.44520176,0.46906247,0.23315724,0.00427049,0.11826364,1.45239718,2.88042281,0.03340170,0.51185928
-2.09804902,3.48199473,0.47680985,0.24003678,0.00423270,0.12533165,1.49838933,2.90289790,0.03533734,0.49928109
-2.09204602,3.52217067,0.48630967,0.24814091,0.00428430,0.13320634,1.54782643,2.92566828,0.03748058,0.48667566
-2.08604302,3.56623723,0.49757240,0.25744657,0.00441545,0.14188880,1.60057251,2.94927270,0.03981322,0.47430191
-2.08004002,3.61452964,0.51057133,0.26791522,0.00461734,0.15136441,1.65641334,2.97411719,0.04231432,0.46239446
-2.07403702,3.66717108,0.52523849,0.27948876,0.00488200,0.16160077,1.71503831,3.00044416,0.04495996,0.45115503
-2.06803402,3.72404226,0.54146149,0.29208599,0.00520203,0.17254588,1.77602626,3.02830965,0.04772311,0.44074565
-2.06203102,3.78476220,0.55908155,0.30560003,0.00557033,0.18412697,1.83883631,3.05756961,0.05057361,0.43128364
-2.05602801,3.84868112,0.57789280,0.31989666,0.00597989,0.19624995,1.90280463,3.08787640,0.05347834,0.42283880
-2.05002501,3.91488626,0.59764311,0.33481392,0.00642362,0.20879953,1.96714781,3.11868553,0.05640150,0.41543254
-2.04402201,3.98222047,0.61803646,0.35016295,0.00689417,0.22164025,2.03097315,3.14927251,0.05930504,0.40903929
-2.03801901,4.04931309,0.63873710,0.36573009,0.00738386,0.23461823,2.09329571,3.17875918,0.06214932,0.40358968
-2.03201601,4.11462187,0.65937529,0.38128041,0.00788461,0.24756384,2.15306172,3.20614815,0.06489383,0.39897553
-2.02601301,4.17648412,0.67955478,0.39656229,0.00838794,0.26029509,2.20917754,3.23036380,0.06749804,0.39505635
-2.02001001,4.23317500,0.69886175,0.41131323,0.00888510,0.27262173,2.26054288,3.25029794,0.06992241,0.39166685
-2.01400700,4.28297022,0.71687501,0.42526642,0.00936710,0.28434996,2.30608693,3.26485786,0.07212937,0.38862532
-2.00800400,4.32421052,0.73317728,0.43815800,0.00982496,0.29528748,2.34480572,3.27301456,0.07408434,0.38574238
-2.00200100,4.35536493,0.74736705,0.44973464,0.01024985,0.30524885,2.37579895,3.27384881,0.07575676,0.38282970
-1.99599800,4.37508997,0.75907058,0.45976114,0.01063338,0.31406077,2.39830447,3.26659293,0.07712100,0.37970841
-1.98999500,4.38228226,0.76795372,0.46802771,0.01096784,0.32156720,2.41172884,3.25066639,0.07815715,0.37621682
-1.98399200,4.37612216,0.77373298,0.47435665,0.01124644,0.32763399,2.41567246,3.22570369,0.07885169,0.37221713
-1.97798899,4.35610669,0.77618523,0.47860803,0.01146359,0.33215296,2.40994808,3.19157335,0.07919796,0.36760101
-1.97198599,4.32207044,0.77515592,0.48068427,0.01161512,0.33504507,2.39459195,3.14838746,0.07919638,0.36229367
-1.96598299,4.27419377,0.77056508,0.48053327,0.01169850,0.33626266,2.36986712,3.09650158,0.07885452,0.35625657
-1.95997999,4.21299847,0.76241105,0.47814995,0.01171297,0.33579069,2.33625903,3.03650544,0.07818681,0.34948849
-1.95397699,4.13933124,0.75077169,0.47357630,0.01165964,0.33364680,2.29446370,2.96920521,0.07721414,0.34202510
-1.94797399,4.05433643,0.73580289,0.46689974,0.01154159,0.32988033,2.24536941,2.89559857,0.07596320,0.33393710
-1.94197099,3.95941953,0.71773462,0.45825008,0.01136379,0.32457039,2.19003294,2.81684412,0.07446562,0.32532699
-1.93596798,3.85620343,0.69686451,0.44779504,0.01113307,0.31782287,2.12965168,2.73422690,0.07275698,0.31632480
-1.92996498,3.74647986,0.67354939,0.43573471,0.01085795,0.30976692,2.06553310,2.64912162,0.07087569,0.30708273
