energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-4.70935468,3.14327436,-1.99677898,0.00226963,-0.00137436,1.03040092,-0.65775699,0.35191322,-0.25256766,0.16120924,-0.13824252,1.54714729,-0.95432751,1.43704671,-0.78041654,0.50863841,-0.33601458,0.00000000,-0.00000000
-4.70335168,3.13977689,-2.07381030,0.00213557,-0.00136807,1.02650202,-0.69150305,0.35624301,-0.25723529,0.16204285,-0.14096247,1.54471044,-0.99842020,1.43670378,-0.82403379,0.51441442,-0.34353101,0.00000000,-0.00000000
-4.69734867,3.12618257,-2.15786730,0.00201116,-0.00136069,1.01775640,-0.72760052,0.36067244,-0.26256080,0.16307543,-0.14422698,1.53585454,-1.04578744,1.43018121,-0.87100593,0.52049933,-0.35273976,0.00000000,-0.00000000
-4.69134567,3.10248270,-2.24773148,0.00189525,-0.00135244,1.00434259,-0.76558570,0.36512436,-0.26848451,0.16419957,-0.14797428,1.52066072,-1.09576442,1.41761687,-0.92069995,0.52658975,-0.36340376,0.00000000,-0.00000000
-4.68534267,3.06892783,-2.34200531,0.00178703,-0.00134358,0.98653911,-0.80491651,0.36953555,-0.27493906,0.16531600,-0.15213871,1.49935598,-1.14759022,1.39928118,-0.97238186,0.53240770,-0.37527000,0.00000000,-0.00000000
-4.67933967,3.02600853,-2.43912852,0.00168602,-0.00133443,0.96471400,-0.84497999,0.37385678,-0.28184920,0.16633504,-0.15665130,1.47230179,-1.20041721,1.37556540,-1.02522729,0.53770459,-0.38807174,0.00000000,-0.00000000
-4.67333667,2.97442935,-2.53740371,0.00159199,-0.00132530,0.93931167,-0.88510335,0.37805242,-0.28913231,0.16717782,-0.16144089,1.43997891,-1.25332508,1.34696636,-1.07833671,0.54226471,-0.40153171,0.00000000,-0.00000000
-4.66733367,2.91507768,-2.63503099,0.00150496,-0.00131651,0.91083793,-0.92456848,0.38209968,-0.29669956,0.16777727,-0.16643572,1.40296951,-1.30533938,1.31406852,-1.13075471,0.54590770,-0.41536666,0.00000000,-0.00000000
-4.66133067,2.84898851,-2.73015101,0.00142516,-0.00130839,0.87984376,-0.96262947,0.38598735,-0.30445786,0.16807875,-0.17156554,1.36193721,-1.35545419,1.27752405,-1.18149319,0.54849032,-0.42929281,0.00000000,-0.00000000
-4.65532766,2.77730685,-2.82089473,0.00135293,-0.00130122,0.84690840,-0.99853276,0.38971422,-0.31231235,0.16804046,-0.17676405,1.31760585,-1.40265817,1.23803186,-1.22955756,0.54990721,-0.44303224,0.00000000,-0.00000000
-4.64932466,2.70124911,-2.90543806,0.00128872,-0.00129531,0.81262256,-1.03153898,0.39328715,-0.32016928,0.16763348,-0.18197161,1.27073790,-1.44596294,1.19631633,-1.27397498,0.55009068,-0.45631987,0.00000000,-0.00000000
-4.64332166,2.62206475,-2.98205875,0.00123302,-0.00129090,0.77757228,-1.06094566,0.39671874,-0.32793913,0.16684154,-0.18713794,1.22211303,-1.48443274,1.15310665,-1.31382365,0.54900950,-0.46891064,0.00000000,-0.00000000
-4.63731866,2.54099961,-3.04919288,0.00118627,-0.00128826,0.74232397,-1.08610976,0.40002478,-0.33553958,0.16566038,-0.19222474,1.17250772,-1.51721375,1.10911731,-1.34826166,0.54666669,-0.48058653,0.00000000,-0.00000000
-4.63131566,2.45926169,-3.10548797,0.00114890,-0.00128762,0.70741109,-1.10646900,0.40322153,-0.34289831,0.16409693,-0.19720795,1.12267629,-1.54356192,1.06503057,-1.37655422,0.54309634,-0.49116300,0.00000000,-0.00000000
-4.62531266,2.37799052,-3.14984977,0.00112122,-0.00128917,0.67332283,-1.12156087,0.40632278,-0.34995523,0.16216805,-0.20207944,1.07333374,-1.56286759,1.02148112,-1.39809790,0.53835957,-0.50049440,0.00000000,-0.00000000
-4.61930965,2.29823066,-3.18148032,0.00110338,-0.00129312,0.64049498,-1.13103839,0.40933704,-0.35666393,0.15989916,-0.20684806,1.02514100,-1.57467591,0.97904344,-1.41244074,0.53253978,-0.50847800,0.00000000,-0.00000000
-4.61330665,2.22090983,-3.19990494,0.00109542,-0.00129963,0.60930307,-1.13468191,0.41226477,-0.36299242,0.15732259,-0.21153971,0.97869239,-1.57870169,0.93822206,-1.41929705,0.52573735,-0.51505640,0.00000000,-0.00000000
-4.60730365,2.14682206,-3.20498656,0.00109716,-0.00130883,0.58005792,-1.13240616,0.41509591,-0.36892285,0.15447581,-0.21619663,0.93450586,-1.57483817,0.89944466,-1.41855642,0.51806401,-0.52021797,0.00000000,-0.00000000
-4.60130065,2.07661597,-3.19692665,0.00110823,-0.00132082,0.55300334,-1.12426237,0.41780784,-0.37445028,0.15139971,-0.22087556,0.89301563,-1.56315893,0.86305810,-1.41028621,0.50963718,-0.52399545,0.00000000,-0.00000000
-4.59529765,2.01078821,-3.17625241,0.00112806,-0.00133564,0.52831599,-1.11043524,0.42036396,-0.37958070,0.14813680,-0.22564508,0.85456760,-1.54391311,0.82932708,-1.39472758,0.50057452,-0.52646246,0.00000000,-0.00000000
-4.58929465,1.94968198,-3.14379101,0.00115587,-0.00135326,0.50610709,-1.09123501,0.42271293,-0.38432820,0.14472965,-0.23058203,0.81941709,-1.51751406,0.79843543,-1.37228513,0.49098896,-0.52772837,0.00000000,-0.00000000
-4.58329165,1.89349039,-3.10063221,0.00119070,-0.00137358,0.48642576,-1.06708501,0.42478879,-0.38871174,0.14121946,-0.23576723,0.78772903,-1.48452218,0.77048948,-1.34351088,0.48098451,-0.52793155,0.00000000,-0.00000000
-4.57728864,1.84226424,-3.04808140,0.00123138,-0.00139644,0.46926366,-1.03850537,0.42651202,-0.39275159,0.13764504,-0.24128081,0.75958033,-1.44562272,0.74552336,-1.30908319,0.47065302,-0.52723158,0.00000000,-0.00000000
-4.57128564,1.79592407,-2.98760562,0.00127661,-0.00142155,0.45456080,-1.00609381,0.42779155,-0.39646575,0.13404205,-0.24719726,0.73496425,-1.40159999,0.72350584,-1.26978194,0.46007214,-0.52580062,0.00000000,-0.00000000
-4.56528264,1.75427566,-2.92077547,0.00132494,-0.00144854,0.44221203,-0.97050439,0.42852777,-0.39986673,0.13044274,-0.25358059,0.71379654,-1.35330911,0.70434837,-1.22646102,0.44930451,-0.52381474,0.00000000,-0.00000000
-4.55927964,1.71702869,-2.84920598,0.00137483,-0.00147693,0.43207407,-0.93242531,0.42861644,-0.40295882,0.12687607,-0.26047986,0.69592313,-1.30164696,0.68791389,-1.18001956,0.43839832,-0.52144541,0.00000000,-0.00000000
-4.55327664,1.68381781,-2.77449955,0.00142468,-0.00150615,0.42397287,-0.89255691,0.42795342,-0.40573613,0.12336830,-0.26792545,0.68112915,-1.24752358,0.67402628,-1.13137330,0.42738916,-0.51885182,0.00000000,-0.00000000
-4.54727364,1.65422551,-2.69819371,0.00147289,-0.00153556,0.41771093,-0.85159071,0.42643998,-0.40818160,0.11994400,-0.27592627,0.66914897,-1.19183552,0.66248002,-1.08142728,0.41630303,-0.51617449,0.00000000,-0.00000000
-4.54127064,1.62780600,-2.62171630,0.00151788,-0.00156443,0.41307465,-0.81019054,0.42398865,-0.41026705,0.11662740,-0.28446813,0.65967694,-1.13544219,0.65304978,-1.03105113,0.40516045,-0.51353041,0.00000000,-0.00000000
-4.53526763,1.60410951,-2.54634989,0.00155812,-0.00159202,0.40984127,-0.76897638,0.42052909,-0.41195431,0.11344403,-0.29351360,0.65237874,-1.07914614,0.64549988,-0.98105779,0.39398125,-0.51101006,0.00000000,-0.00000000
-4.52926463,1.58270617,-2.47320691,0.00159226,-0.00161753,0.40778551,-0.72851151,0.41601398,-0.41319744,0.11042261,-0.30300320,0.64690276,-1.02367797,0.63959331,-0.93218651,0.38279000,-0.50867646,0.00000000,-0.00000000
-4.52326163,1.56320887,-2.40321603,0.00161904,-0.00164022,0.40668570,-0.68929322,0.41042444,-0.41394585,0.10759701,-0.31285819,0.64289153,-0.96968609,0.63510016,-0.88509048,0.37162154,-0.50656629,0.00000000,-0.00000000
-4.51725863,1.54529422,-2.33711981,0.00163746,-0.00165938,0.40632940,-0.65174730,0.40377484,-0.41414812,0.10500818,-0.32298472,0.63999276,-0.91773132,0.63180545,-0.84032930,0.36052645,-0.50469289,0.00000000,-0.00000000
-4.51125563,1.52872119,-2.27548293,0.00164670,-0.00167440,0.40651834,-0.61622604,0.39611660,-0.41375645,0.10270595,-0.33327923,0.63786975,-0.86828625,0.62951605,-0.79836621,0.34957601,-0.50305106,0.00000000,-0.00000000
-4.50525263,1.51334674,-2.21870966,0.00164621,-0.00168479,0.40707284,-0.58300961,0.38754084,-0.41273121,0.10075061,-0.34363480,0.63621097,-0.82173847,0.62806691,-0.75956962,0.33886647,-0.50162319,0.00000000,-0.00000000
-4.49924962,1.49913791,-2.16706874,0.00163572,-0.00169021,0.40783550,-0.55231019,0.37817974,-0.41104557,0.09921405,-0.35394824,0.63473864,-0.77839725,0.62732621,-0.72421853,0.32852226,-0.50038642,0.00000000,-0.00000000
-4.49324662,1.48617999,-2.12072361,0.00161520,-0.00169050,0.40867422,-0.52427844,0.36820633,-0.40868966,0.09818054,-0.36412739,0.63321593,-0.73850262,0.62719953,-0.69251099,0.31869795,-0.49932034,0.00000000,-0.00000000
-4.48724362,1.47468045,-2.07976549,0.00158489,-0.00168572,0.40948448,-0.49901149,0.35783277,-0.40567419,0.09774679,-0.37409826,0.63145292,-0.70223587,0.62763300,-0.66457473,0.30957884,-0.49841459,0.00000000,-0.00000000
-4.48124062,1.46496835,-2.04424685,0.00154531,-0.00167611,0.41019098,-0.47656190,0.34730710,-0.40203317,0.09802155,-0.38381166,0.62931095,-0.66973062,0.62861515,-0.64047919,0.30138001,-0.49767606,0.00000000,-0.00000000
-4.47523762,1.45748917,-2.01421290,0.00149718,-0.00166216,0.41074844,-0.45694676,0.33690846,-0.39782557,0.09912439,-0.39324868,0.62670530,-0.64108339,0.63017767,-0.62024786,0.29434372,-0.49713501,0.00000000,-0.00000000
-4.46923462,1.45279495,-1.98972889,0.00144143,-0.00164455,0.41114158,-0.44015650,0.32694095,-0.39313581,0.10118388,-0.40242492,0.62360631,-0.61636303,0.63239471,-0.60387025,0.28873542,-0.49684971,0.00000000,-0.00000000
-4.46323162,1.45152988,-1.97090136,0.00137916,-0.00162414,0.41138444,-0.42616265,0.31772638,-0.38807291,0.10433501,-0.41139282,0.62003864,-0.59561818,0.63538085,-0.59131255,0.28483816,-0.49690941,0.00000000,-0.00000000
-4.45722861,1.45441160,-1.95789194,0.00131159,-0.00160198,0.41151868,-0.41492426,0.30959591,-0.38276848,0.10871589,-0.42024208,0.61607894,-0.57888247,0.63928754,-0.58252651,0.28294567,-0.49743500,0.00000000,-0.00000000
-4.45122561,1.46220845,-1.95092272,0.00124003,-0.00157925,0.41161114,-0.40639258,0.30288113,-0.37737342,0.11446397,-0.42909793,0.61185176,-0.56617705,0.64429815,-0.57745595,0.28335436,-0.49857765,0.00000000,-0.00000000
-4.44522261,1.47571318,-1.95027289,0.00116581,-0.00155721,0.41175056,-0.40051400,0.29790456,-0.37205357,0.12171156,-0.43811718,0.60752393,-0.55751053,0.65062138,-0.57604066,0.28635428,-0.50051503,0.00000000,-0.00000000
-4.43921961,1.49571376,-1.95626682,0.00109029,-0.00153716,0.41204345,-0.39723093,0.29497019,-0.36698448,0.13058099,-0.44748223,0.60329743,-0.55287640,0.65848334,-0.57821770,0.29221949,-0.50344541,0.00000000,-0.00000000
-4.43321661,1.52296199,-1.96925422,0.00101476,-0.00152043,0.41260929,-0.39648107,0.29435401,-0.36234550,0.14117949,-0.45739312,0.59940105,-0.55224827,0.66811827,-0.58392000,0.30119800,-0.50757984,0.00000000,-0.00000000
-4.42721361,1.55814075,-1.98958381,0.00094043,-0.00150827,0.41357500,-0.39819500,0.29629511,-0.35831345,0.15359392,-0.46805812,0.59608083,-0.55557353,0.67975812,-0.59307267,0.31350168,-0.51313264,0.00000000,-0.00000000
-4.42121061,1.60183094,-2.01757186,0.00086841,-0.00150185,0.41506902,-0.40229267,0.30098744,-0.35505620,0.16788550,-0.47968305,0.59358981,-0.56276591,0.69362126,-0.60558746,0.32929642,-0.52031079,0.00000000,-0.00000000
-4.41520760,1.65447920,-2.05346785,0.00079969,-0.00150218,0.41721496,-0.40867899,0.30857264,-0.35272635,0.18408486,-0.49246003,0.59217718,-0.57369772,0.70990070,-0.62135584,0.34869288,-0.52930256,0.00000000,-0.00000000
-4.40920460,1.71636756,-2.09741922,0.00073507,-0.00151009,0.42012520,-0.41723914,0.31913396,-0.35145542,0.20218748,-0.50655610,0.59207725,-0.58819249,0.72875215,-0.64024138,0.37173823,-0.54026617,0.00000000,-0.00000000
-4.40320160,1.78758619,-2.14943752,0.00067520,-0.00152620,0.42389461,-0.42783398,0.33269168,-0.35134868,0.22214981,-0.52210230,0.59349862,-0.60601867,0.75028242,-0.66207216,0.39840915,-0.55331883,0.00000000,-0.00000000
-4.39719860,1.86801058,-2.20936831,0.00062056,-0.00155088,0.42859457,-0.44029608,0.34920004,-0.35248098,0.24388631,-0.53918377,0.59661389,-0.62688513,0.77453870,-0.68663386,0.42860637,-0.56852694,0.00000000,-0.00000000
-4.39119560,1.95728415,-2.27686670,0.00057146,-0.00158424,0.43426770,-0.45442677,0.36854584,-0.35489364,0.26726745,-0.55783147,0.60155035,-0.65043886,0.80149914,-0.71366423,0.46215118,-0.58589790,0.00000000,-0.00000000
-4.38519260,2.05480738,-2.35138038,0.00052804,-0.00162612,0.44092339,-0.46999460,0.39054881,-0.35859260,0.29211908,-0.57801584,0.60838190,-0.67626551,0.83106529,-0.74284950,0.49878392,-0.60537406,0.00000000,-0.00000000
-4.37918959,2.15973426,-2.43214154,0.00049028,-0.00167609,0.44853450,-0.48673544,0.41496367,-0.36354805,0.31822302,-0.59964288,0.61712274,-0.70389285,0.86305690,-0.77382324,0.53816487,-0.62682917,0.00000000,-0.00000000
-4.37318659,2.27097679,-2.51816860,0.00045804,-0.00173349,0.45703527,-0.50435448,0.44148398,-0.36969523,0.34531926,-0.62255290,0.62772291,-0.73279724,0.89720929,-0.80616793,0.57987742,-0.65006761,0.00000000,-0.00000000
-4.36718359,2.38721765,-2.60827808,0.00043102,-0.00179739,0.46632070,-0.52253004,0.46974763,-0.37693669,0.37310957,-0.64652198,0.64006608,-0.76241316,0.93317378,-0.83941951,0.62343374,-0.67482661,0.00000000,-0.00000000
-4.36118059,2.50693121,-2.70110651,0.00040887,-0.00186665,0.47624742,-0.54091924,0.49934385,-0.38514579,0.40126258,-0.67126621,0.65396959,-0.79214530,0.97052123,-0.87307479,0.66828285,-0.70078131,0.00000000,-0.00000000
-4.35517759,2.62841250,-2.79514159,0.00039111,-0.00193998,0.48663605,-0.55916531,0.52982164,-0.39417120,0.42942037,-0.69644855,0.66918695,-0.82138300,1.00874869,-0.90660149,0.71382089,-0.72755267,0.00000000,-0.00000000
-4.34917459,2.74981342,-2.88876142,0.00037723,-0.00201592,0.49727503,-0.57690618,0.56069928,-0.40384229,0.45720616,-0.72168800,0.68541263,-0.84951614,1.04728916,-0.93945067,0.75940339,-0.75471777,0.00000000,-0.00000000
-4.34317159,2.86918519,-2.98028015,0.00036669,-0.00209291,0.50792578,-0.59378400,0.59147487,-0.41397516,0.48423317,-0.74657076,0.70228909,-0.87595205,1.08552409,-0.97107089,0.80435933,-0.78182230,0.00000000,-0.00000000
-4.33716858,2.98452581,-3.06799776,0.00035891,-0.00216934,0.51832899,-0.60945518,0.62163738,-0.42437898,0.51011418,-0.77066290,0.71941583,-0.90013246,1.12279833,-1.00092338,0.84800648,-0.80839439,0.00000000,-0.00000000
-4.33116558,3.09383079,-3.15025205,0.00035333,-0.00224357,0.52821183,-0.62360031,0.65067817,-0.43486237,0.53447158,-0.79352395,0.73636006,-0.92154981,1.15843691,-1.02849773,0.88966750,-0.83395952,0.00000000,-0.00000000
-4.32516258,3.19514559,-3.22547003,0.00034940,-0.00231398,0.53729577,-0.63593355,0.67810243,-0.44523951,0.55694751,-0.81472091,0.75266875,-0.93976199,1.19176316,-1.05332693,0.92868656,-0.85805559,0.00000000,-0.00000000
-4.31915958,3.28661779,-3.29221664,0.00034663,-0.00237902,0.54530477,-0.64621106,0.70344041,-0.45533578,0.57721377,-0.83384206,0.76788153,-0.95440485,1.22211742,-1.07500139,0.96444560,-0.88024753,0.00000000,-0.00000000
-4.31315658,3.36654717,-3.34923832,0.00034454,-0.00243722,0.55197348,-0.65423775,0.72625802,-0.46499252,0.59498098,-0.85051003,0.78154405,-0.96520195,1.24887566,-1.09318087,0.99637995,-0.90014093,0.00000000,-0.00000000
-4.30715358,3.43343187,-3.39549956,0.00034276,-0.00248725,0.55705509,-0.65987238,0.74616647,-0.47407093,0.61000692,-0.86439359,0.79322121,-0.97197085,1.27146733,-1.10760390,1.02399258,-0.91739389,0.00000000,-0.00000000
-4.30115058,3.48600892,-3.43021097,0.00034095,-0.00252793,0.56032871,-0.66303043,0.76283084,-0.48245478,0.62210332,-0.87521779,0.80250995,-0.97462588,1.28939172,-1.11809419,1.04686669,-0.93172677,0.00000000,-0.00000000
-4.29514757,3.52328781,-3.45284747,0.00033887,-0.00255825,0.56160589,-0.66368476,0.77597715,-0.49005193,0.63114120,-0.88277197,0.80905098,-0.97317713,1.30223220,-1.12456368,1.06467591,-0.94292931,0.00000000,-0.00000000
-4.28914457,3.54457574,-3.46315644,0.00033635,-0.00257741,0.56073602,-0.66186402,0.78539787,-0.49679471,0.63705430,-0.88691553,0.81253923,-0.96772583,1.30966799,-1.12701208,1.07719213,-0.95086502,0.00000000,-0.00000000
-4.28314157,3.54949397,-3.46115535,0.00033332,-0.00258480,0.55761065,-0.65764890,0.79095563,-0.50263908,0.63984054,-0.88758118,0.81273252,-0.95845642,1.31148274,-1.12552318,1.08429029,-0.95547253,0.00000000,-0.00000000
-4.27713857,3.53798455,-3.44711976,0.00032978,-0.00258005,0.55216641,-0.65116653,0.79258516,-0.50756292,0.63956148,-0.88477575,0.80945829,-0.94562566,1.30756995,-1.12025793,1.08595039,-0.95676423,0.00000000,-0.00000000
-4.27113557,3.51030761,-3.42156243,0.00032582,-0.00256298,0.54438656,-0.64258328,0.79029325,-0.51156340,0.63633980,-0.87857847,0.80261810,-0.92954958,1.29793494,-1.11144498,1.08225628,-0.95482206,0.00000000,-0.00000000
-4.26513257,3.46702924,-3.38520501,0.00032163,-0.00253365,0.53430117,-0.63209643,0.78415694,-0.51465379,0.63035483,-0.86913708,0.79218991,-0.91058877,1.28269330,-1.09936909,1.07339170,-0.94979107,0.00000000,-0.00000000
-4.25912956,3.40900096,-3.33894394,0.00031746,-0.00249232,0.52198598,-0.61992520,0.77431996,-0.51686001,0.62183657,-0.85666173,0.77822804,-0.88913298,1.26206620,-1.08435816,1.05963344,-0.94187096,0.00000000,-0.00000000
-4.25312656,3.33733139,-3.28381265,0.00031366,-0.00243945,0.50755990,-0.60630155,0.76098747,-0.51821700,0.61105815,-0.84141730,0.76086085,-0.86558565,1.23637252,-1.06676960,1.04134219,-0.93130620,0.00000000,-0.00000000
-4.24712356,3.25335175,-3.22094159,0.00031063,-0.00237568,0.49118155,-0.59146132,0.74441947,-0.51876539,0.59832741,-0.82371417,0.74028639,-0.84034924,1.20601844,-1.04697677,1.01895121,-0.91837514,0.00000000,-0.00000000
-4.24112056,3.15857637,-3.15151852,0.00030888,-0.00230185,0.47304466,-0.57563610,0.72492297,-0.51854843,0.58397765,-0.80389802,0.71676613,-0.81381192,1.17148483,-1.02535604,0.99295353,-0.90337887,0.00000000,-0.00000000
-4.23511756,3.05465992,-3.07675025,0.00030895,-0.00221890,0.45337281,-0.55904618,0.70284335,-0.51760958,0.56835821,-0.78233902,0.69061705,-0.78633636,1.13331302,-1.00227529,0.96388804,-0.88663008,0.00000000,-0.00000000
-4.22911456,2.94335307,-2.99782778,0.00031145,-0.00212795,0.43241350,-0.54189490,0.67855508,-0.51599073,0.55182505,-0.75942068,0.66220254,-0.75825071,1.09208951,-0.97808407,0.93232502,-0.86844259,0.00000000,-0.00000000
-4.22311156,2.82645808,-2.91589565,0.00031705,-0.00203018,0.41043187,-0.52436452,0.65245218,-0.51373109,0.53473183,-0.73552889,0.63192218,-0.72984242,1.04843029,-0.95310585,0.89885165,-0.84912187,0.00000000,-0.00000000
-4.21710855,2.70578595,-2.83202652,0.00032645,-0.00192684,0.38770430,-0.50661371,0.62493875,-0.51086690,0.51742176,-0.71104141,0.60020117,-0.70135460,1.00296525,-0.92763252,0.86405807,-0.82895680,0.00000000,-0.00000000
-4.21110555,2.58311647,-2.74720123,0.00034040,-0.00181926,0.36451190,-0.48877665,0.59641989,-0.50743156,0.50022040,-0.68631813,0.56747939,-0.67298514,0.95632330,-0.90192111,0.82852433,-0.80821301,0.00000000,-0.00000000
-4.20510255,2.46016230,-2.66229462,0.00035966,-0.00170876,0.34113438,-0.47096350,0.56729327,-0.50345644,0.48342977,-0.66169233,0.53420072,-0.64488806,0.90911872,-0.87619250,0.79280861,-0.78712781,0.00000000,-0.00000000
-4.19909955,2.33853796,-2.57806669,0.00038499,-0.00159664,0.31784419,-0.45326209,0.53794156,-0.49897186,0.46732360,-0.63746321,0.50080278,-0.61717708,0.86193895,-0.85063202,0.75743718,-0.76590671,0.00000000,-0.00000000
-4.19309655,2.21973423,-2.49515869,0.00041715,-0.00148417,0.29490126,-0.43574064,0.50872595,-0.49400830,0.45214405,-0.61388989,0.46770756,-0.58993069,0.81533432,-0.82539148,0.72289598,-0.74472158,0.00000000,-0.00000000
-4.18709355,2.10509843,-2.41409344,0.00045688,-0.00137256,0.27254834,-0.41845097,0.47998093,-0.48859743,0.43809953,-0.59118685,0.43531300,-0.56319834,0.76980983,-0.80059217,0.68962419,-0.72371025,0.00000000,-0.00000000
-4.18109055,1.99582023,-2.33527919,0.00050484,-0.00126293,0.25100710,-0.40143214,0.45201031,-0.48277307,0.42536378,-0.56952100,0.40398576,-0.53700725,0.72581895,-0.77632854,0.65800963,-0.70297735,0.00000000,-0.00000000
-4.17508754,1.89292296,-2.25901606,0.00056164,-0.00115629,0.23047503,-0.38471402,0.42508447,-0.47657164,0.41407572,-0.54901044,0.37405541,-0.51136936,0.68375954,-0.75267209,0.62838588,-0.68259630,0.00000000,-0.00000000
-4.16908454,1.79725969,-2.18550452,0.00062778,-0.00105351,0.21112307,-0.36832065,0.39943899,-0.47003221,0.40434019,-0.52972473,0.34580993,-0.48628794,0.64397168,-0.72967508,0.60103100,-0.66261211,0.00000000,-0.00000000
-4.16308154,1.70951350,-2.11485504,0.00070362,-0.00095536,0.19309411,-0.35227309,0.37527414,-0.46319616,0.39622905,-0.51168668,0.31949263,-0.46176352,0.60673718,-0.70737387,0.57616757,-0.64304495,0.00000000,-0.00000000
-4.15707854,1.63020095,-2.04709850,0.00078938,-0.00086244,0.17650222,-0.33659170,0.35275553,-0.45610621,0.38978256,-0.49487564,0.29530037,-0.43779890,0.57228055,-0.68579174,0.55396370,-0.62389409,0.00000000,-0.00000000
-4.15107554,1.55967805,-1.98219701,0.00088506,-0.00077522,0.16143253,-0.32129770,0.33201537,-0.44880523,0.38501088,-0.47923194,0.27338300,-0.41440300,0.54077099,-0.66494098,0.53453492,-0.60514228,0.00000000,-0.00000000
-4.14507254,1.49814779,-1.92005478,0.00099046,-0.00069402,0.14794174,-0.30641399,0.31315421,-0.44133476,0.38189543,-0.46466250,0.25384391,-0.39159356,0.51232523,-0.64482445,0.51794645,-0.58676023,0.00000000,-0.00000000
-4.13906953,1.44566849,-1.86052907,0.00110516,-0.00061903,0.13605918,-0.29196542,0.29624312,-0.43373341,0.38039002,-0.45104727,0.23674148,-0.36939865,0.48701073,-0.62543653,0.50421571,-0.56871122,0.00000000,-0.00000000
-4.13306653,1.40216245,-1.80344109,0.00122845,-0.00055031,0.12578821,-0.27797839,0.28132581,-0.42603541,0.38042185,-0.43824628,0.22209130,-0.34785711,0.46484914,-0.60676379,0.49331498,-0.55095561,0.00000000,-0.00000000
-4.12706353,1.36742445,-1.74858697,0.00135936,-0.00048779,0.11710803,-0.26448018,0.26842072,-0.41826943,0.38189224,-0.42610714,0.20986893,-0.32701808,0.44581962,-0.58878547,0.48517386,-0.53345529,0.00000000,-0.00000000
-4.12106053,1.34112980,-1.69574883,0.00149664,-0.00043133,0.10997568,-0.25149787,0.25752294,-0.41045784,0.38467726,-0.41447256,0.20001317,-0.30693981,0.42986194,-0.57147403,0.47968176,-0.51617784,0.00000000,-0.00000000
-4.11505753,1.32284215,-1.64470594,0.00163878,-0.00038068,0.10432818,-0.23905735,0.24860573,-0.40261648,0.38862849,-0.40318786,0.19242959,-0.28768796,0.41687937,-0.55479589,0.47669022,-0.49910048,0.00000000,-0.00000000
-4.10905453,1.31202103,-1.59524591,0.00178401,-0.00033553,0.10008481,-0.22718224,0.24162172,-0.39475519,0.39357388,-0.39210791,0.18699422,-0.26933359,0.40674110,-0.53871262,0.47601529,-0.48221361,0.00000000,-0.00000000
-4.10305153,1.30802960,-1.54717587,0.00193033,-0.00029552,0.09714941,-0.21589314,0.23650383,-0.38687882,0.39931912,-0.38110354,0.18355739,-0.25195109,0.39928454,-0.52318258,0.47744002,-0.46552385,0.00000000,-0.00000000
-4.09704852,1.31014296,-1.50033321,0.00207553,-0.00026024,0.09541267,-0.20520705,0.23316581,-0.37898901,0.40564959,-0.37006706,0.18194765,-0.23561612,0.39431744,-0.50816304,0.48071729,-0.44905654,0.00000000,-0.00000000
-4.09104552,1.31755756,-1.45459568,0.00221727,-0.00022929,0.09475449,-0.19513717,0.23150278,-0.37108635,0.41233304,-0.35891673,0.18197566,-0.22040370,0.39161997,-0.49361274,0.48557319,-0.43285754,0.00000000,-0.00000000
-4.08504252,1.32940212,-1.40989044,0.00235314,-0.00020225,0.09504624,-0.18569303,0.23139160,-0.36317293,0.41912319,-0.34759999,0.18343818,-0.20638656,0.39094708,-0.47949476,0.49171093,-0.41699426,0.00000000,-0.00000000
-4.07903952,1.34475040,-1.36620146,0.00248066,-0.00017869,0.09615306,-0.17688092,0.23269149,-0.35525502,0.42576422,-0.33609553,0.18612195,-0.19363376,0.39203121,-0.46577955,0.49881565,-0.40155587,0.00000000,-0.00000000
-4.07303652,1.36263619,-1.32357488,0.00259742,-0.00015822,0.09793615,-0.16870454,0.23524485,-0.34734568,0.43199614,-0.32441392,0.18980776,-0.18220948,0.39458552,-0.45244777,0.50656005,-0.38665245,0.00000000,-0.00000000
-4.06703352,1.38207040,-1.28212190,0.00270113,-0.00014048,0.10025505,-0.16116580,0.23887856,-0.33946703,0.43756100,-0.31259706,0.19427439,-0.17217206,0.39830775,-0.43949285,0.51461079,-0.37241330,0.00000000,-0.00000000
-4.06103052,1.40206021,-1.24201877,0.00278968,-0.00012512,0.10296988,-0.15426571,0.24340584,-0.33165202,0.44220959,-0.30071627,0.19930262,-0.16357317,0.40288490,-0.42692294,0.52263572,-0.35898421,0.00000000,-0.00000000
-4.05502751,1.42162990,-1.20350363,0.00286122,-0.00011184,0.10594367,-0.14800506,0.24862863,-0.32394549,0.44570861,-0.28886937,0.20467921,-0.15645692,0.40799845,-0.41476203,0.53031166,-0.34652374,0.00000000,-0.00000000
-4.04902451,1.43984268,-1.16687019,0.00291422,-0.00010037,0.10904448,-0.14238509,0.25434072,-0.31640434,0.44784777,-0.27717679,0.21020081,-0.15085912,0.41333039,-0.40305010,0.53733251,-0.33519870,0.00000000,-0.00000000
