energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,V_p_up,V_p_down,V_d_up,V_d_down
0.75337669,3.89774318,-3.48416654,0.06218617,-0.02370011,0.24211998,-0.10603602,0.43181020,-0.42888915,1.00541903,-1.14735328,0.12114744,-0.07268463,0.50562038,-0.32254711,0.85746342,-0.61046530,1.92229955,-1.76370419
0.75937969,3.81512699,-3.46727741,0.06108916,-0.02521959,0.23907636,-0.10892234,0.42673725,-0.44103729,0.99440949,-1.14757481,0.11762102,-0.07247775,0.49473833,-0.31989480,0.82810819,-0.59145641,1.87265479,-1.74541431
0.76538269,3.72627707,-3.44736920,0.05983899,-0.02683505,0.23563487,-0.11172404,0.42249701,-0.45294379,0.98074059,-1.14760714,0.11379401,-0.07211068,0.48232153,-0.31708716,0.79706251,-0.57368221,1.82136195,-1.72439342
0.77138569,3.63264189,-3.42470888,0.05845203,-0.02853332,0.23187582,-0.11439990,0.41917299,-0.46440308,0.96470530,-1.14749164,0.10973675,-0.07160239,0.46853221,-0.31414470,0.76470343,-0.55725023,1.76921134,-1.70092533
0.77738869,3.53578152,-3.39955699,0.05694659,-0.03029928,0.22789495,-0.11690963,0.41683164,-0.47520039,0.94666496,-1.14724299,0.10552677,-0.07097500,0.45356463,-0.31108949,0.73142474,-0.54221755,1.71699434,-1.67532252
0.78339170,3.43732581,-3.37217654,0.05534229,-0.03211625,0.22380033,-0.11921530,0.41551962,-0.48511799,0.92703722,-1.14685270,0.10124685,-0.07025369,0.43763958,-0.30794578,0.69762807,-0.52859447,1.66548481,-1.64792731
0.78939470,3.33893035,-3.34284254,0.05365964,-0.03396648,0.21970866,-0.12128270,0.41526193,-0.49394206,0.90628221,-1.14629394,0.09698275,-0.06946650,0.42099798,-0.30474027,0.66371421,-0.51634961,1.61542145,-1.61911229
0.79539770,3.24223170,-3.31185119,0.05191946,-0.03583167,0.21574114,-0.12308266,0.41606066,-0.50146977,0.88488716,-1.14552709,0.09282083,-0.06864401,0.40389385,-0.30150222,0.63007461,-0.50541590,1.56749139,-1.58927979
0.80140070,3.14880317,-3.27952810,0.05014246,-0.03769344,0.21201917,-0.12459214,0.41789464,-0.50751634,0.86335021,-1.14450585,0.08884561,-0.06781892,0.38658698,-0.29826309,0.59708348,-0.49569721,1.52231535,-1.55885998
0.80740370,3.06011256,-3.24623447,0.04834880,-0.03953389,0.20865994,-0.12579514,0.42071969,-0.51192192,0.84216409,-1.14318348,0.08513726,-0.06702545,0.36933547,-0.29505602,0.56509043,-0.48707544,1.48043473,-1.52830758
0.81340670,2.97748293,-3.21237086,0.04655775,-0.04133608,0.20577213,-0.12668340,0.42446971,-0.51455785,0.82179995,-1.14151859,0.08176919,-0.06629865,0.35238846,-0.29191490,0.53441397,-0.47941748,1.44230091,-1.49809692
0.81940970,2.90205764,-3.17837796,0.04478733,-0.04308445,0.20345179,-0.12725681,0.42905815,-0.51533216,0.80269218,-1.13948041,0.07880582,-0.06567356,0.33597934,-0.28887338,0.50533587,-0.47258204,1.40826675,-1.46871536
0.82541271,2.83477046,-3.14473396,0.04305412,-0.04476515,0.20177867,-0.12752356,0.43438006,-0.51419402,0.78522456,-1.13705299,0.07630060,-0.06518430,0.32031954,-0.28596365,0.47809648,-0.46642595,1.37858058,-1.44065522
0.83141571,2.77632162,-3.11194852,0.04137294,-0.04636640,0.20081305,-0.12749996,0.44031447,-0.51113689,0.76971814,-1.13423820,0.07429421,-0.06486301,0.30559321,-0.28321523,0.45289104,-0.46080982,1.35338265,-1.41440415
0.83741871,2.72716046,-3.08055354,0.03975675,-0.04787859,0.20059318,-0.12721015,0.44672690,-0.50620026,0.75642136,-1.13105736,0.07281331,-0.06473887,0.29195289,-0.28065380,0.42986706,-0.45560282,1.33270422,-1.39043454
0.84342171,2.68747516,-3.05109077,0.03821643,-0.04929440,0.20113348,-0.12668535,0.45347206,-0.49946984,0.74550252,-1.12755146,0.07186957,-0.06483697,0.27951626,-0.27830023,0.40912269,-0.45068669,1.31646911,-1.36919196
0.84942471,2.65718987,-3.02409712,0.03676068,-0.05060877,0.20242350,-0.12596312,0.46039656,-0.49107607,0.73704500,-1.12377992,0.07145921,-0.06517732,0.26836415,-0.27616977,0.39070627,-0.44595872,1.30449799,-1.35108330
0.85542771,2.63596956,-3.00008813,0.03539596,-0.05181873,0.20442778,-0.12508631,0.46734153,-0.48119118,0.73104517,-1.11981803,0.07156301,-0.06577395,0.25853977,-0.27427164,0.37461682,-0.44133381,1.29651514,-1.33646494
0.86143072,2.62323240,-2.97954047,0.03412635,-0.05292327,0.20708651,-0.12410192,0.47414528,-0.47002458,0.72741322,-1.11575338,0.07214679,-0.06663410,0.25004907,-0.27260886,0.36080565,-0.43674575,1.29215774,-1.32563147
0.86743372,2.61816968,-2.96287450,0.03295359,-0.05392299,0.21031706,-0.12305990,0.48064570,-0.45781703,0.72597683,-1.11168135,0.07316241,-0.06775759,0.24286247,-0.27117855,0.34917899,-0.43214759,1.29098764,-1.31880555
0.87343672,2.61977284,-2.95043763,0.03187703,-0.05481977,0.21401640,-0.12201190,0.48668279,-0.44483364,0.72648751,-1.10770006,0.07454921,-0.06913648,0.23691755,-0.26997253,0.33960161,-0.42751141,1.29250533,-1.31612932
0.87943972,2.62686693,-2.94248955,0.03089371,-0.05561643,0.21806417,-0.12101001,0.49210101,-0.43135598,0.72862955,-1.10390516,0.07623585,-0.07075491,0.23212285,-0.26897831,0.33190133,-0.42282741,1.29616584,-1.31765781
0.88544272,2.63814981,-2.93919010,0.02999844,-0.05631635,0.22232654,-0.12010556,0.49675167,-0.41767368,0.73203118,-1.10038467,0.07814253,-0.07258923,0.22836244,-0.26818026,0.32587447,-0.41810265,1.30139644,-1.32335478
0.89144572,2.65223595,-2.94059048,0.02918394,-0.05692307,0.22666050,-0.11934801,0.50049534,-0.40407576,0.73627771,-1.09721428,0.08018354,-0.07460846,0.22550128,-0.26756108,0.32129200,-0.41335933,1.30761543,-1.33309134
0.89744872,2.66770347,-2.94662836,0.02844110,-0.05744003,0.23091868,-0.11878390,0.50320439,-0.39084206,0.74092620,-1.09445332,0.08226995,-0.07677496,0.22339106,-0.26710335,0.31790639,-0.40863288,1.31425171,-1.34664730
0.90345173,2.68314304,-2.95712716,0.02775920,-0.05787025,0.23495436,-0.11845592,0.50476545,-0.37823514,0.74552111,-1.09214162,0.08431248,-0.07904544,0.22187628,-0.26679097,0.31545886,-0.40396989,1.32076432,-1.36371561
0.90945473,2.69720680,-2.97179956,0.02712627,-0.05821611,0.23862658,-0.11840214,0.50508204,-0.36649282,0.74961046,-1.09029746,0.08622435,-0.08137216,0.22080049,-0.26661067,0.31368699,-0.39942592,1.32666141,-1.38390956
0.91545773,2.70865564,-2.99025520,0.02652943,-0.05847928,0.24180510,-0.11865532,0.50407714,-0.35582180,0.75276191,-1.08891650,0.08792409,-0.08370439,0.22001238,-0.26655314,0.31233240,-0.39506335,1.33151774,-1.40677266
0.92146073,2.71640286,-3.01201201,0.02595538,-0.05866059,0.24437513,-0.11924235,0.50169562,-0.34639232,0.75457807,-1.08797196,0.08933808,-0.08598992,0.21937145,-0.26661396,0.31114824,-0.39094915,1.33499009,-1.43179082
0.92746373,2.71955244,-3.03651068,0.02539079,-0.05876007,0.24624147,-0.12018380,0.49790651,-0.33833427,0.75471062,-1.08741565,0.09040291,-0.08817676,0.21875323,-0.26679411,0.30990640,-0.38715275,1.33682973,-1.45840631
0.93346673,2.71743036,-3.06313160,0.02482279,-0.05877701,0.24733202,-0.12149361,0.49270493,-0.33173466,0.75287243,-1.08717998,0.09106724,-0.09021485,0.21805358,-0.26710004,0.30840395,-0.38374390,1.33689134,-1.48603314
0.93946973,2.70960734,-3.09121320,0.02423942,-0.05871007,0.24760051,-0.12317875,0.48611356,-0.32663652,0.74884747,-1.08718052,0.09129335,-0.09205763,0.21719226,-0.26754332,0.30646882,-0.38079057,1.33513798,-1.51407301
0.94547274,2.69591210,-3.12007097,0.02363003,-0.05855749,0.24702816,-0.12523911,0.47818342,-0.32303921,0.74249788,-1.08731911,0.09105806,-0.09366366,0.21611536,-0.26813979,0.30396441,-0.37835691,1.33164153,-1.54193144
0.95147574,2.67643433,-3.14901623,0.02298568,-0.05831719,0.24562440,-0.12766729,0.46899398,-0.32090012,0.73376792,-1.08748713,0.09035321,-0.09499790,0.21479663,-0.26890829,0.30079287,-0.37650122,1.32657869,-1.56903334
0.95747874,2.65151727,-3.17737374,0.02229947,-0.05798702,0.24342646,-0.13044862,0.45865241,-0.32013744,0.72268482,-1.08756882,0.08918552,-0.09603288,0.21323771,-0.26986908,0.29689714,-0.37527395,1.32022243,-1.59483742
0.96348174,2.62174003,-3.20449762,0.02156672,-0.05756490,0.24049788,-0.13356111,0.44729194,-0.32063413,0.70935634,-1.08744443,0.08757596,-0.09674953,0.21146714,-0.27104191,0.29226146,-0.37471578,1.31292941,-1.61884909
0.96948474,2.58789063,-3.22978485,0.02078515,-0.05704899,0.23692602,-0.13697555,0.43506925,-0.32224267,0.69396518,-1.08699308,0.08555864,-0.09713775,0.20953842,-0.27244398,0.28691045,-0.37485571,1.30512374,-1.64063137
0.97548774,2.55093092,-3.25268622,0.01995492,-0.05643785,0.23281859,-0.14065563,0.42216108,-0.32479045,0.67676070,-1.08609515,0.08317919,-0.09719653,0.20752699,-0.27408771,0.28090683,-0.37570940,1.29727789,-1.65981343
0.98149075,2.51195504,-3.27271443,0.01907860,-0.05573048,0.22829949,-0.14455824,0.40875993,-0.32808572,0.65804814,-1.08463437,0.08049285,-0.09693394,0.20552647,-0.27597877,0.27434777,-0.37727759,1.28989182,-1.67609685
0.98749375,2.47214345,-3.28944953,0.01816101,-0.05492648,0.22350396,-0.14863379,0.39506923,-0.33192372,0.63817605,-1.08249944,0.07756227,-0.09636655,0.20364419,-0.27811411,0.26736020,-0.37954484,1.28347102,-1.68925936
0.99349675,2.43271465,-3.30254181,0.01720902,-0.05402602,0.21857344,-0.15282677,0.38129793,-0.33609297,0.61752238,-1.07958529,0.07445510,-0.09551877,0.20199636,-0.28048044,0.26009514,-0.38247856,1.27850488,-1.69915627
0.99949975,2.39487693,-3.31171263,0.01623125,-0.05302992,0.21365019,-0.15707637,0.36765489,-0.34038142,0.59648007,-1.07579415,0.07124157,-0.09442178,0.20070293,-0.28305303,0.25272132,-0.38602849,1.27544618,-1.70571962
1.00550275,2.35978219,-3.31675358,0.01523778,-0.05193966,0.20887209,-0.16131731,0.35434319,-0.34458231,0.57544259,-1.07103649,0.06799209,-0.09311231,0.19988247,-0.28579511,0.24541851,-0.39012673,1.27469278,-1.70895555
1.01150575,2.32848385,-3.31752440,0.01423975,-0.05075735,0.20436760,-0.16548086,0.34155460,-0.34849973,0.55479022,-1.06523201,0.06477494,-0.09163125,0.19964719,-0.28865777,0.23837048,-0.39468825,1.27657223,-1.70893989
1.01750875,2.30190068,-3.31395037,0.01324901,-0.04948579,0.20025137,-0.16949602,0.32946452,-0.35195358,0.53487755,-1.05831063,0.06165427,-0.09002217,0.20009838,-0.29158053,0.23175830,-0.39961210,1.28132995,-1.70581256
1.02351176,2.28078752,-3.30601929,0.01227773,-0.04812849,0.19662045,-0.17329087,0.31822745,-0.35478393,0.51602275,-1.05021388,0.05868826,-0.08832975,0.20132233,-0.29449251,0.22575379,-0.40478328,1.28912135,-1.69977086
1.02951476,2.26571402,-3.29377874,0.01133806,-0.04668966,0.19355130,-0.17679409,0.30797322,-0.35685473,0.49849888,-1.04089636,0.05592772,-0.08659832,0.20338689,-0.29731421,0.22051364,-0.41007524,1.30000788,-1.69106212
1.03551776,2.25705162,-3.27733355,0.01044186,-0.04517429,0.19109778,-0.17993658,0.29880408,-0.35805668,0.48252757,-1.03032768,0.05341505,-0.08487044,0.20633875,-0.29995985,0.21617423,-0.41535303,1.31395711,-1.67997590
1.04152076,2.25496861,-3.25684379,0.00960038,-0.04358819,0.18929006,-0.18265321,0.29079278,-0.35830938,0.46827506,-1.01849443,0.05118348,-0.08318554,0.21020161,-0.30234015,0.21284733,-0.42047709,1.33084615,-1.66683590
1.04752376,2.25943287,-3.23252320,0.00882407,-0.04193806,0.18813443,-0.18488460,0.28398152,-0.35756270,0.45585071,-1.00540254,0.04925685,-0.08157889,0.21497498,-0.30436553,0.21061671,-0.42530737,1.35046826,-1.65199190
1.05352676,2.27022133,-3.20463802,0.00812244,-0.04023153,0.18761411,-0.18657883,0.27838189,-0.35579722,0.44530771,-0.99107949,0.04764955,-0.08008061,0.22063398,-0.30594946,0.20953583,-0.42970792,1.37254157,-1.63581167
1.05952976,2.28693500,-3.17350584,0.00750393,-0.03847722,0.18769084,-0.18769322,0.27397572,-0.35302406,0.43664583,-0.97557662,0.04636696,-0.07871503,0.22712968,-0.30701200,0.20962656,-0.43355163,1.39671946,-1.61867323
1.06553277,2.30901830,-3.13949453,0.00697587,-0.03668474,0.18830712,-0.18819582,0.27071667,-0.34928386,0.42981579,-0.95897100,0.04540601,-0.07750021,0.23439034,-0.30748323,0.21087881,-0.43672487,1.42260175,-1.60095723
1.07153577,2.33578143,-3.10302071,0.00654446,-0.03486473,0.18938913,-0.18806681,0.26853253,-0.34464509,0.42472503,-0.94136708,0.04475603,-0.07644781,0.24232316,-0.30730645,0.21325124,-0.43913209,1.44974589,-1.58303989
1.07753877,2.36642421,-3.06454764,0.00621475,-0.03302877,0.19084998,-0.18729962,0.26732813,-0.33920179,0.42124433,-0.92289761,0.04439968,-0.07556308,0.25081653,-0.30644108,0.21667276,-0.44069984,1.47767776,-1.56528628
1.08354177,2.40006060,-3.02458228,0.00599070,-0.03118933,0.19259320,-0.18590172,0.26698860,-0.33307073,0.41921497,-0.90372388,0.04431408,-0.07484519,0.25974284,-0.30486506,0.22104485,-0.44138029,1.50590145,-1.54804433
1.08954477,2.43574265,-2.98367134,0.00587519,-0.02935963,0.19451641,-0.18389506,0.26738306,-0.32638813,0.41845613,-0.88403520,0.04447182,-0.07428773,0.26896151,-0.30257661,0.22624460,-0.44115390,1.53390786,-1.53163936
1.09554777,2.47248323,-2.94239623,0.00587009,-0.02755345,0.19651488,-0.18131611,0.26836843,-0.31930597,0.41877199,-0.86404738,0.04484212,-0.07387939,0.27832238,-0.29959530,0.23212831,-0.44003119,1.56118202,-1.51636960
1.10155078,2.50927721,-2.90136680,0.00597621,-0.02578495,0.19848490,-0.17821551,0.26979341,-0.31198805,0.41995855,-0.84400023,0.04539179,-0.07360482,0.28766914,-0.29596244,0.23853550,-0.43805338,1.58720919,-1.50250242
1.10755378,2.54512074,-2.86121396,0.00619338,-0.02406841,0.20032695,-0.17465725,0.27150242,-0.30460584,0.42180975,-0.82415422,0.04608625,-0.07344561,0.29684300,-0.29174055,0.24529337,-0.43529192,1.61147997,-1.49027166
1.11355678,2.57902863,-2.82258116,0.00652037,-0.02241789,0.20194847,-0.17071743,0.27333952,-0.29733413,0.42412290,-0.80478608,0.04689028,-0.07338134,0.30568614,-0.28701219,0.25222137,-0.43184675,1.63349489,-1.47987592
1.11955978,2.61005013,-2.78611495,0.00695486,-0.02084704,0.20326619,-0.16648265,0.27515219,-0.29034673,0.42670322,-0.78618361,0.04776884,-0.07339067,0.31404529,-0.28187791,0.25913595,-0.42784351,1.65276868,-1.47147786
1.12556278,2.63728330,-2.75245461,0.00749343,-0.01936870,0.20420812,-0.16204800,0.27679491,-0.28381211,0.42936761,-0.76863979,0.04868761,-0.07345244,0.32177494,-0.27645364,0.26585522,-0.42342956,1.66883480,-1.46520449
1.13156578,2.65988828,-2.72222126,0.00813140,-0.01799464,0.20471495,-0.15751475,0.27813254,-0.27788915,0.43194762,-0.75244623,0.04961352,-0.07354670,0.32874051,-0.27086746,0.27220348,-0.41876908,1.68125058,-1.46114828
1.13756878,2.67709975,-2.69600638,0.00886286,-0.01673528,0.20474116,-0.15298780,0.27904331,-0.27272308,0.43429168,-0.73788629,0.05051518,-0.07365568,0.33482101,-0.26525589,0.27801552,-0.41403730,1.68960311,-1.45936911
1.14357179,2.68823888,-2.67436018,0.00968052,-0.01559941,0.20425558,-0.14857294,0.27942159,-0.26844162,0.43626670,-0.72522795,0.05136319,-0.07376460,0.33991152,-0.25975997,0.28314051,-0.40941428,1.69351624,-1.45989660
1.14957479,2.69272474,-2.65778002,0.01057569,-0.01459397,0.20324163,-0.14437404,0.27918020,-0.26515147,0.43775913,-0.71471670,0.05213037,-0.07386233,0.34392512,-0.25452112,0.28744536,-0.40507823,1.69265846,-1.46273292
1.15557779,2.69008518,-2.64669905,0.01153828,-0.01372388,0.20169721,-0.14049023,0.27825226,-0.26293514,0.43867561,-0.70656870,0.05279207,-0.07394183,0.34679437,-0.24967709,0.29081764,-0.40119881,1.68675163,-1.46785569
1.16158079,2.67996706,-2.64147556,0.01255682,-0.01299188,0.19963426,-0.13701324,0.27659266,-0.26184829,0.43894327,-0.70096437,0.05332627,-0.07400043,0.34847231,-0.24535804,0.29316772,-0.39793071,1.67558021,-1.47522075
1.16758379,2.66214534,-2.64238319,0.01361854,-0.01239845,0.19707805,-0.13402483,0.27417889,-0.26191769,0.43850976,-0.69804280,0.05371382,-0.07403984,0.34893290,-0.24168298,0.29443032,-0.39540762,1.65900050,-1.48476476
1.17358679,2.63653081,-2.64960248,0.01470952,-0.01194179,0.19406625,-0.13159459,0.27101143,-0.26313972,0.43734306,-0.69789697,0.05393856,-0.07406595,0.34817097,-0.23875671,0.29456531,-0.39373703,1.63694939,-1.49640740
1.17958979,2.60317591,-2.66321402,0.01581489,-0.01161782,0.19064784,-0.12977811,0.26711355,-0.26547973,0.43543114,-0.70057020,0.05398753,-0.07408844,0.34620161,-0.23666726,0.29355779,-0.39299598,1.60945201,-1.51005312
1.18559280,2.56227817,-2.68319351,0.01691915,-0.01142026,0.18688184,-0.12861546,0.26253053,-0.26887212,0.43278153,-0.70605387,0.05385111,-0.07412014,0.34305907,-0.23548400,0.29141753,-0.39322800,1.57662779,-1.52559241
1.19159580,2.51418088,-2.70940913,0.01800648,-0.01134076,0.18283595,-0.12813029,0.25732843,-0.27322134,0.42942070,-0.71428654,0.05352317,-0.07417632,0.33879532,-0.23525643,0.28817766,-0.39444128,1.53869421,-1.54290262
1.19759880,2.45937079,-2.74162125,0.01906118,-0.01136907,0.17858515,-0.12832934,0.25159228,-0.27840374,0.42539333,-0.72515455,0.05300123,-0.07427381,0.33347818,-0.23601361,0.28389300,-0.39660834,1.49596811,-1.56184833
1.20360180,2.39847248,-2.77948475,0.02006808,-0.01149325,0.17421025,-0.12920254,0.24542389,-0.28427040,0.42076153,-0.73849414,0.05228656,-0.07442999,0.32718921,-0.23776428,0.27863771,-0.39966696,1.44886402,-1.58228151
1.20960480,2.33223962,-2.82255385,0.02101306,-0.01169994,0.16979648,-0.13072354,0.23893928,-0.29065067,0.41560383,-0.75409493,0.05138432,-0.07466190,0.32002145,-0.24049748,0.27250279,-0.40352248,1.39788956,-1.60404135
1.21560780,2.26154320,-2.87028932,0.02188350,-0.01197463,0.16543213,-0.13285081,0.23226583,-0.29735665,0.41001419,-0.77170470,0.05030353,-0.07498520,0.31207708,-0.24418369,0.26559321,-0.40805132,1.34363798,-1.62695401
1.22161081,2.18735705,-2.92206784,0.02266877,-0.01230203,0.16120733,-0.13552912,0.22553923,-0.30418818,0.40410075,-0.79103528,0.04905718,-0.07541332,0.30346515,-0.24877633,0.25802502,-0.41310549,1.28677803,-1.65083232
1.22761381,2.11074129,-2.97719305,0.02336066,-0.01266635,0.15721295,-0.13869137,0.21890037,-0.31093846,0.39798457,-0.81176916,0.04766211,-0.07595664,0.29429939,-0.25421343,0.24992245,-0.41851792,1.22804149,-1.67547548
1.23361681,2.03282420,-3.03490778,0.02395373,-0.01305169,0.15353969,-0.14226077,0.21249216,-0.31739987,0.39179821,-0.83356679,0.04613895,-0.07662184,0.28469627,-0.26041953,0.24141511,-0.42410833,1.16820913,-1.70066867
1.23961981,1.95478319,-3.09440690,0.02444561,-0.01344241,0.15027740,-0.14615314,0.20645647,-0.32336997,0.38568430,-0.85607389,0.04451196,-0.07741141,0.27477327,-0.26730744,0.23263545,-0.42968935,1.10809549,-1.72618285
1.24562281,1.87782572,-3.15485028,0.02483714,-0.01382344,0.14751458,-0.15027933,0.20093122,-0.32865731,0.37979394,-0.87892885,0.04280883,-0.07832330,0.26464757,-0.27478000,0.22371640,-0.43507268,1.04853319,-1.75177436
1.25162581,1.80317065,-3.21537515,0.02513248,-0.01418063,0.14533816,-0.15454766,0.19604762,-0.33308684,0.37428510,-0.90176952,0.04106042,-0.07935079,0.25443490,-0.28273164,0.21478944,-0.44007489,0.99035752,-1.77718468
1.25762881,1.73203071,-3.27510748,0.02533897,-0.01450105,0.14383342,-0.15886621,0.19192770,-0.33650481,0.36932097,-0.92423945,0.03930045,-0.08048250,0.24424888,-0.29104971,0.20598295,-0.44452277,0.93439184,-1.80214015
1.26363182,1.66559662,-3.33317211,0.02546697,-0.01477325,0.14308415,-0.16314499,0.18868211,-0.33878280,0.36506822,-0.94599319,0.03756521,-0.08170257,0.23420051,-0.29961556,0.19742091,-0.44825791,0.88143437,-1.82635171
1.26963482,1.60502297,-3.38870141,0.02552951,-0.01498751,0.14317287,-0.16729783,0.18640812,-0.33982078,0.36169523,-0.96670062,0.03589315,-0.08299100,0.22439794,-0.30830556,0.18922190,-0.45114051,0.83224668,-1.84951497
1.27563782,1.55141631,-3.44084247,0.02554185,-0.01513595,0.14418115,-0.17124398,0.18518802,-0.33954918,0.35937027,-0.98605018,0.03432449,-0.08432410,0.21494647,-0.31699180,0.18149846,-0.45305210,0.78754436,-1.87131047
1.28164082,1.50582522,-3.48876332,0.02552092,-0.01521267,0.14618987,-0.17490941,0.18508769,-0.33792971,0.35825963,-1.00375117,0.03290081,-0.08567506,0.20594862,-0.32554292,0.17435658,-0.45389746,0.74798974,-1.89140473
1.28764382,1.46923239,-3.53165825,0.02548474,-0.01521381,0.14927938,-0.17822773,0.18615555,-0.33495517,0.35852560,-1.01953518,0.03166460,-0.08701453,0.19750418,-0.33382485,0.16789546,-0.45360540,0.71418688,-1.90945194
1.29364682,1.44254826,-3.56875318,0.02545174,-0.01513749,0.15352943,-0.18114087,0.18842165,-0.33064806,0.36032451,-1.03315681,0.03065881,-0.08831140,0.18971033,-0.34170179,0.16220736,-0.45212884,0.68667848,-1.92509701
1.29964982,1.42660610,-3.59931144,0.02544013,-0.01498380,0.15901884,-0.18359939,0.19189720,-0.32505837,0.36380453,-1.04439403,0.02992632,-0.08953347,0.18266157,-0.34903742,0.15737750,-0.44944403,0.66594462,-1.93797989
1.30565283,1.42215779,-3.62264078,0.02546725,-0.01475461,0.16582476,-0.18556261,0.19657424,-0.31826041,0.36910352,-1.05304837,0.02950941,-0.09064824,0.17644958,-0.35569639,0.15348403,-0.44554925,0.65240282,-1.94774163
1.31165583,1.42987016,-3.63810211,0.02554899,-0.01445345,0.17402151,-0.18699848,0.20242575,-0.31034915,0.37634680,-1.05894522,0.02944921,-0.09162367,0.17116281,-0.36154628,0.15059794,-0.44046300,0.64640906,-1.95403231
1.31765883,1.45032127,-3.64512042,0.02569936,-0.01408528,0.18367897,-0.18788343,0.20940598,-0.30143613,0.38564484,-1.06193451,0.02978504,-0.09242900,0.16688589,-0.36645989,0.14878300,-0.43422201,0.64825939,-1.95652075
1.32366183,1.48399633,-3.64319810,0.02593009,-0.01365625,0.19486043,-0.18820201,0.21745131,-0.29164517,0.39709099,-1.06189193,0.03055376,-0.09303548,0.16369887,-0.37031798,0.14809556,-0.42687908,0.65819152,-1.95490611
1.32966483,1.53128302,-3.63193049,0.02625042,-0.01317349,0.20762011,-0.18794664,0.22648135,-0.28110814,0.41075934,-1.05872070,0.03178902,-0.09341713,0.16167615,-0.37301223,0.14858433,-0.41850100,0.67638622,-1.94893094
1.33566783,1.59246597,-3.61102347,0.02666705,-0.01264482,0.22200015,-0.18711730,0.23640061,-0.26996095,0.42670255,-1.05235411,0.03352045,-0.09355152,0.16088538,-0.37444854,0.15029015,-0.40916656,0.70296804,-1.93839538
1.34167084,1.66772050,-3.58031223,0.02718419,-0.01207856,0.23802746,-0.18572132,0.24710060,-0.25833998,0.44495007,-1.04275848,0.03577287,-0.09342040,0.16138605,-0.37455023,0.15324561,-0.39896481,0.73800520,-1.92317190
1.34767384,1.75710566,-3.53978041,0.02780382,-0.01148324,0.25571036,-0.18377326,0.25846229,-0.24637893,0.46550641,-1.02993661,0.03856538,-0.09301038,0.16322812,-0.37326135,0.15747476,-0.38799351,0.78150852,-1.90321986
1.35367684,1.86055693,-3.48957847,0.02852601,-0.01086744,0.27503522,-0.18129485,0.27035919,-0.23420637,0.48834993,-1.01393131,0.04191050,-0.09231350,0.16645059,-0.37054953,0.16299274,-0.37635784,0.83342949,-1.87859916
1.35967984,1.97787890,-3.43003997,0.02934940,-0.01023962,0.29596335,-0.17831502,0.28266059,-0.22194383,0.51343196,-0.99482875,0.04581328,-0.09132770,0.17108005,-0.36640846,0.16980545,-0.36416926,0.89365740,-1.84948202
1.36568284,2.10873855,-3.36169447,0.03027172,-0.00960796,0.31842830,-0.17486995,0.29523533,-0.20970454,0.54067634,-0.97276137,0.05027047,-0.09005724,0.17712940,-0.36085975,0.17790928,-0.35154459,0.96201609,-1.81616222
1.37168584,2.25265976,-3.28527580,0.03129036,-0.00898028,0.34233376,-0.17100318,0.30795559,-0.19759270,0.56997961,-0.94790987,0.05526980,-0.08851290,0.18459665,-0.35395394,0.18729086,-0.33860503,1.03826040,-1.77906089
1.37768884,2.40901961,-3.20172463,0.03240289,-0.00836396,0.36755225,-0.16676571,0.32070089,-0.18570328,0.60121167,-0.92050413,0.06078937,-0.08671217,0.19346397,-0.34577071,0.19792698,-0.32547533,1.12207295,-1.73872829
1.38369185,2.57704727,-3.11218453,0.03360761,-0.00776591,0.39392488,-0.16221597,0.33336195,-0.17412211,0.63421704,-0.89082264,0.06679721,-0.08467916,0.20369707,-0.33641807,0.20978447,-0.31228269,1.21306169,-1.69584112
1.38969485,2.75582603,-3.01799084,0.03490390,-0.00719254,0.42126209,-0.15741979,0.34584430,-0.16292636,0.66881680,-0.85919046,0.07325109,-0.08244444,0.21524473,-0.32603061,0.22282033,-0.29915570,1.31075867,-1.65119503
1.39569785,2.94429905,-2.92065238,0.03629257,-0.00664981,0.44934579,-0.15245020,0.35807160,-0.15218510,0.70481094,-0.82597549,0.08009851,-0.08004466,0.22803884,-0.31476681,0.23698184,-0.28622295,1.41462061,-1.60569232
1.40170085,3.14127915,-2.82182617,0.03777592,-0.00614323,0.47793254,-0.14738700,0.36998821,-0.14195990,0.74198140,-0.79158309,0.08727709,-0.07752203,0.24199473,-0.30280553,0.25220690,-0.27361159,1.52403160,-1.56032503
1.40770385,3.34546284,-2.72328562,0.03935776,-0.00567793,0.50675814,-0.14231630,0.38156124,-0.13230548,0.78009546,-0.75644921,0.09471517,-0.07492366,0.25701184,-0.29034172,0.26842438,-0.26144555,1.63830823,-1.51615387
1.41370685,3.55544858,-2.62688333,0.04104310,-0.00525870,0.53554325,-0.13732977,0.39278161,-0.12327025,0.81890952,-0.72103228,0.10233282,-0.07230070,0.27297481,-0.27758165,0.28555462,-0.24984378,1.75670737,-1.47428351
1.41970985,3.76975879,-2.53450951,0.04283783,-0.00489002,0.56399994,-0.13252369,0.40366422,-0.11489663,0.85817313,-0.68580402,0.11004305,-0.06970742,0.28975491,-0.26473775,0.30350998,-0.23891827,1.87843647,-1.43583519
