energy_ev,total_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-2.95047524,0.44601133,0.13178975,0.04610344,0.02789639,0.09489974,0.01210166,0.07827527,0.13919271,0.08355790
-2.94447224,0.49265621,0.14567868,0.05125747,0.03119621,0.10417413,0.01299174,0.08731424,0.15280571,0.09243661
-2.93846923,0.54136710,0.16014630,0.05666736,0.03466226,0.11380551,0.01386446,0.09686453,0.16680210,0.10176158
-2.93246623,0.59194587,0.17511712,0.06230580,0.03826979,0.12376167,0.01471083,0.10688943,0.18108689,0.11151298
-2.92646323,0.64419157,0.19051259,0.06814253,0.04199015,0.13401348,0.01552274,0.11734716,0.19556476,0.12167349
-2.92046023,0.69791033,0.20625435,0.07414533,0.04579145,0.14453688,0.01629331,0.12819236,0.21014396,0.13223021
-2.91445723,0.75292494,0.22226750,0.08028106,0.04963930,0.15531460,0.01701718,0.13937770,0.22474021,0.14317633
-2.90845423,0.80908342,0.23848371,0.08651686,0.05349779,0.16633752,0.01769077,0.15085553,0.23928037,0.15451238
-2.90245123,0.86626588,0.25484394,0.09282113,0.05733048,0.17760544,0.01831244,0.16257940,0.25370553,0.16624703
-2.89644822,0.92438873,0.27130053,0.09916455,0.06110144,0.18912720,0.01888260,0.17450537,0.26797335,0.17839716
-2.89044522,0.98340588,0.28781836,0.10552074,0.06477627,0.20092000,0.01940366,0.18659300,0.28205943,0.19098713
-2.88444222,1.04330606,0.30437502,0.11186676,0.06832305,0.21300782,0.01987992,0.19880576,0.29595745,0.20404717
-2.87843922,1.10410634,0.32095986,0.11818322,0.07171312,0.22541899,0.02031734,0.21111097,0.30967805,0.21761083
-2.87243622,1.16584150,0.33757174,0.12445407,0.07492170,0.23818290,0.02072318,0.22347909,0.32324631,0.23171152
-2.86643322,1.22854968,0.35421569,0.13066594,0.07792832,0.25132602,0.02110562,0.23588238,0.33669801,0.24637822
-2.86043022,1.29225485,0.37089844,0.13680719,0.08071689,0.26486726,0.02147323,0.24829303,0.35007470,0.26163067
-2.85442721,1.35694684,0.38762319,0.14286664,0.08327564,0.27881312,0.02183446,0.26068073,0.36341777,0.27747396
-2.84842421,1.42256030,0.40438375,0.14883202,0.08559677,0.29315266,0.02219711,0.27301000,0.37676203,0.29389320
-2.84242121,1.48895363,0.42115860,0.15468839,0.08767584,0.30785286,0.02256775,0.28523729,0.39012893,0.31084830
-2.83641821,1.55588970,0.43790505,0.16041643,0.08951108,0.32285448,0.02295130,0.29730826,0.40352007,0.32826935
-2.83041521,1.62301965,0.45455422,0.16599097,0.09110251,0.33806895,0.02335057,0.30915534,0.41691125,0.34605297
-2.82441221,1.68987141,0.47100699,0.17137974,0.09245102,0.35337643,0.02376599,0.32069588,0.43024768,0.36405997
-2.81840920,1.75584424,0.48713149,0.17654255,0.09355757,0.36862543,0.02419545,0.33183114,0.44344062,0.38211456
-2.81240620,1.82021025,0.50276248,0.18143093,0.09442236,0.38363416,0.02463421,0.34244625,0.45636588,0.40000540
-2.80640320,1.88212376,0.51770263,0.18598846,0.09504426,0.39819363,0.02507511,0.35241140,0.46886434,0.41748863
-2.80040020,1.94063861,0.53172606,0.19015169,0.09542041,0.41207258,0.02550873,0.36158421,0.48074465,0.43429282
-2.79439720,1.99473320,0.54458400,0.19385177,0.09554614,0.42502416,0.02592390,0.36981330,0.49178813,0.45012588
-2.78839420,2.04334257,0.55601239,0.19701663,0.09541502,0.43679405,0.02630815,0.37694309,0.50175569,0.46468355
-2.78239120,2.08539627,0.56574119,0.19957381,0.09501938,0.44712980,0.02664842,0.38281947,0.51039648,0.47765937
-2.77638819,2.11986039,0.57350493,0.20145362,0.09435092,0.45579089,0.02693169,0.38729625,0.51745789,0.48875545
-2.77038519,2.14578169,0.57905403,0.20259264,0.09340157,0.46255920,0.02714578,0.39024199,0.52269652,0.49769380
-2.76438219,2.16233171,0.58216625,0.20293723,0.09216451,0.46724918,0.02728004,0.39154688,0.52588929,0.50422741
-2.75837919,2.16884854,0.58265774,0.20244697,0.09063529,0.46971735,0.02732608,0.39112932,0.52684442,0.50815080
-2.75237619,2.16487391,0.58039299,0.20109776,0.08881282,0.46987057,0.02727835,0.38894177,0.52541144,0.50930925
-2.74637319,2.15018366,0.57529320,0.19888441,0.08670047,0.46767272,0.02713469,0.38497554,0.52148982,0.50760637
-2.74037019,2.12480975,0.56734252,0.19582261,0.08430680,0.46314923,0.02689671,0.37926420,0.51503566,0.50300958
-2.73436718,2.08905252,0.55659185,0.19194999,0.08164628,0.45638939,0.02656996,0.37188550,0.50606610,0.49555311
-2.72836418,2.04348239,0.54315995,0.18732639,0.07873956,0.44754622,0.02616404,0.36296137,0.49466122,0.48533850
-2.72236118,1.98893068,0.52723173,0.18203314,0.07561357,0.43683376,0.02569246,0.35265626,0.48096333,0.47253241
-2.71635818,1.92646997,0.50905385,0.17617146,0.07230121,0.42452202,0.02517232,0.34117359,0.46517353,0.45736195
-2.71035518,1.85738465,0.48892781,0.16985989,0.06884086,0.41092965,0.02462390,0.32875067,0.44754600,0.44010767
-2.70435218,1.78313310,0.46720083,0.16323109,0.06527544,0.39641484,0.02407004,0.31565203,0.42838001,0.42109465
-2.69834917,1.70530316,0.44425508,0.15642789,0.06165142,0.38136449,0.02353541,0.30216173,0.40801024,0.40068203
-2.69234617,1.62556283,0.42049557,0.14959894,0.05801749,0.36618251,0.02304574,0.28857471,0.38679588,0.37925148
-2.68634317,1.54560833,0.39633749,0.14289406,0.05442323,0.35127738,0.02262694,0.27518779,0.36510890,0.35719523
-2.68034017,1.46711180,0.37219345,0.13645955,0.05091761,0.33704967,0.02230417,0.26229048,0.34332219,0.33490403
-2.67433717,1.39167067,0.34846110,0.13043353,0.04754764,0.32387990,0.02210100,0.25015613,0.32179796,0.31275573
-2.66833417,1.32076071,0.32551188,0.12494168,0.04435698,0.31211724,0.02203851,0.23903368,0.30087699,0.29110472
-2.66233117,1.25569439,0.30368097,0.12009337,0.04138471,0.30206941,0.02213451,0.22914032,0.28086904,0.27027281
-2.65632816,1.19758607,0.28325910,0.11597842,0.03866433,0.29399406,0.02240286,0.22065538,0.26204490,0.25054167
-2.65032516,1.14732490,0.26448630,0.11266461,0.03622288,0.28809200,0.02285290,0.21371559,0.24463011,0.23214717
-2.64432216,1.10555622,0.24754769,0.11019591,0.03408039,0.28450232,0.02348897,0.20841182,0.22880076,0.21527558
-2.63831916,1.07267163,0.23257147,0.10859160,0.03224946,0.28329965,0.02431017,0.20478748,0.21468118,0.20006181
-2.63231616,1.04880783,0.21962893,0.10784624,0.03073518,0.28449343,0.02531021,0.20283849,0.20234362,0.18658937
-2.62631316,1.03385365,0.20873641,0.10793044,0.02953523,0.28802918,0.02647751,0.20251477,0.19180974,0.17489220
-2.62031016,1.02746487,0.19985897,0.10879243,0.02864020,0.29379182,0.02779537,0.20372326,0.18305385,0.16495791
-2.61430715,1.02908567,0.19291549,0.11036033,0.02803407,0.30161063,0.02924237,0.20633219,0.17600740,0.15673229
-2.60830415,1.03797588,0.18778500,0.11254503,0.02769493,0.31126574,0.03079297,0.21017650,0.17056476,0.15012486
-2.60230115,1.05324278,0.18431378,0.11524355,0.02759571,0.32249603,0.03241813,0.21506422,0.16658978,0.14501506
-2.59629815,1.07387610,0.18232303,0.11834277,0.02770513,0.33500786,0.03408615,0.22078341,0.16392292,0.14125887
-2.59029515,1.09878503,0.18161674,0.12172341,0.02798862,0.34848460,0.03576359,0.22710966,0.16238862,0.13869563
-2.58429215,1.12683580,0.18198957,0.12526404,0.02840933,0.36259649,0.03741622,0.23381368,0.16180267,0.13715469
-2.57828914,1.15688876,0.18323421,0.12884507,0.02892912,0.37701050,0.03901003,0.24066880,0.16197929,0.13646175
-2.57228614,1.18783354,0.18514839,0.13235253,0.02950959,0.39139995,0.04051229,0.24745817,0.16273768,0.13644475
-2.56628314,1.21862132,0.18754098,0.13568148,0.03011297,0.40545346,0.04189245,0.25398126,0.16390787,0.13693904
-2.56028014,1.24829329,0.19023721,0.13873908,0.03070304,0.41888308,0.04312315,0.26005972,0.16533577,0.13779177
-2.55427714,1.27600439,0.19308292,0.14144695,0.03124597,0.43143116,0.04418097,0.26554210,0.16688715,0.13886553
-2.54827414,1.30104183,0.19594762,0.14374309,0.03171099,0.44287600,0.04504712,0.27030751,0.16845066,0.14004096
-2.54227114,1.32283792,0.19872655,0.14558297,0.03207101,0.45303591,0.04570801,0.27426795,0.16993972,0.14121861
-2.53626813,1.34097704,0.20134161,0.14694003,0.03230314,0.46177167,0.04615560,0.27736947,0.17129338,0.14231981
-2.53026513,1.35519683,0.20374121,0.14780545,0.03238903,0.46898742,0.04638754,0.27959182,0.17247614,0.14328686
-2.52426213,1.36538375,0.20589926,0.14818723,0.03231514,0.47462991,0.04640716,0.28094694,0.17347680,0.14408235
-2.51825913,1.37156366,0.20781331,0.14810875,0.03207278,0.47868637,0.04622327,0.28147622,0.17430650,0.14468798
-2.51225613,1.37388791,0.20950203,0.14760672,0.03165813,0.48118096,0.04584975,0.28124665,0.17499608,0.14510277
-2.50625313,1.37261587,0.21100222,0.14672877,0.03107209,0.48217032,0.04530498,0.28034620,0.17559289,0.14534094
-2.50025013,1.36809477,0.21236539,0.14553076,0.03031996,0.48173816,0.04461114,0.27887839,0.17615716,0.14542951
-2.49424712,1.36073800,0.21365432,0.14407387,0.02941112,0.47998949,0.04379335,0.27695659,0.17675831,0.14540577
-2.48824412,1.35100274,0.21493951,0.14242172,0.02835850,0.47704454,0.04287882,0.27469805,0.17747115,0.14531479
-2.48224112,1.33936815,0.21629581,0.14063754,0.02717811,0.47303289,0.04189588,0.27221807,0.17837225,0.14520698
-2.47623812,1.32631485,0.21779936,0.13878157,0.02588839,0.46808791,0.04087298,0.26962454,0.17953668,0.14513595
-2.47023512,1.31230676,0.21952476,0.13690877,0.02450964,0.46234189,0.03983783,0.26701302,0.18103513,0.14515652
-2.46423212,1.29777580,0.22154283,0.13506696,0.02306335,0.45592191,0.03881648,0.26446271,0.18293168,0.14532325
-2.45822911,1.28311002,0.22391873,0.13329541,0.02157167,0.44894674,0.03783258,0.26203330,0.18528213,0.14568922
-2.45222611,1.26864547,0.22671051,0.13162393,0.02005673,0.44152464,0.03690672,0.25976295,0.18813312,0.14630521
-2.44622311,1.25466179,0.22996812,0.13007245,0.01854024,0.43375232,0.03605596,0.25766743,0.19152187,0.14721933
-2.44022011,1.24138161,0.23373286,0.12865119,0.01704297,0.42571465,0.03529343,0.25574045,0.19547674,0.14847693
-2.43421711,1.22897319,0.23803700,0.12736117,0.01558443,0.41748538,0.03462818,0.25395505,0.20001832,0.15012081
-2.42821411,1.21755612,0.24290378,0.12619520,0.01418260,0.40912844,0.03406517,0.25226617,0.20516117,0.15219168
-2.42221111,1.20720933,0.24834754,0.12513924,0.01285375,0.40069974,0.03360539,0.25061398,0.21091600,0.15472877
-2.41620810,1.19798084,0.25437391,0.12417392,0.01161239,0.39224929,0.03324616,0.24892804,0.21729217,0.15777060
-2.41020510,1.18989856,0.26098022,0.12327628,0.01047126,0.38382343,0.03298152,0.24713192,0.22430042,0.16135564
-2.40420210,1.18298148,0.26815582,0.12242159,0.00944146,0.37546697,0.03280277,0.24514817,0.23195562,0.16552309
-2.39819910,1.17725060,0.27588255,0.12158515,0.00853265,0.36722517,0.03269906,0.24290321,0.24027937,0.17031342
-2.39219610,1.17273895,0.28413524,0.12074396,0.00775323,0.35914531,0.03265800,0.24033221,0.24930235,0.17576884
-2.38619310,1.16950040,0.29288231,0.11987830,0.00711065,0.35127795,0.03266640,0.23738342,0.25906618,0.18193351
-2.38019010,1.16761667,0.30208657,0.11897306,0.00661169,0.34367771,0.03271085,0.23402194,0.26962474,0.18885351
-2.37418709,1.16720237,0.31170617,0.11801880,0.00626278,0.33640370,0.03277843,0.23023273,0.28104469,0.19657653
-2.36818409,1.16840795,0.32169578,0.11701253,0.00607028,0.32951947,0.03285725,0.22602268,0.29340520,0.20515125
-2.36218109,1.17142027,0.33200810,0.11595828,0.00604066,0.32309277,0.03293700,0.22142173,0.30679677,0.21462635
-2.35617809,1.17646106,0.34259554,0.11486720,0.00618079,0.31719495,0.03300933,0.21648294,0.32131899,0.22504920
-2.35017509,1.18378311,0.35341227,0.11375755,0.00649794,0.31190029,0.03306820,0.21128157,0.33707745,0.23646415
-2.34417209,1.19366449,0.36441633,0.11265434,0.00699990,0.30728518,0.03311012,0.20591318,0.35417951,0.24891048
-2.33816908,1.20640084,0.37557187,0.11158866,0.00769481,0.30342727,0.03313420,0.20049093,0.37272937,0.26242001
-2.33216608,1.22229607,0.38685146,0.11059694,0.00859110,0.30040458,0.03314219,0.19514204,0.39282220,0.27701436
-2.32616308,1.24165162,0.39823805,0.10971991,0.00969710,0.29829469,0.03313833,0.19000374,0.41453781,0.29270200
-2.32016008,1.26475465,0.40972675,0.10900144,0.01102074,0.29717377,0.03312915,0.18521882,0.43793389,0.30947509
-2.31415708,1.29186542,0.42132607,0.10848727,0.01256903,0.29711572,0.03312313,0.18093094,0.46303909,0.32730627
-2.30815408,1.32320427,0.43305845,0.10822365,0.01434756,0.29819106,0.03313032,0.17727984,0.48984645,0.34614556
-2.30215108,1.35893856,0.44496017,0.10825591,0.01635991,0.30046580,0.03316190,0.17439674,0.51830717,0.36591748
-2.29614807,1.39917006,0.45708024,0.10862702,0.01860697,0.30400004,0.03322963,0.17240003,0.54832541,0.38651860
-2.29014507,1.44392320,0.46947850,0.10937620,0.02108641,0.30884637,0.03334532,0.17139135,0.57975422,0.40781572
-2.28414207,1.49313479,0.48222281,0.11053748,0.02379206,0.31504802,0.03352034,0.17145226,0.61239302,0.42964489
-2.27813907,1.54664550,0.49538538,0.11213843,0.02671344,0.32263684,0.03376499,0.17264154,0.64598689,0.45181146
-2.27213607,1.60419382,0.50903848,0.11419900,0.02983538,0.33163100,0.03408808,0.17499316,0.68022787,0.47409123
-2.26613307,1.66541279,0.52324957,0.11673042,0.03313778,0.34203271,0.03449645,0.17851504,0.71475840,0.49623301
-2.26013007,1.72982986,0.53807618,0.11973443,0.03659558,0.35382580,0.03499459,0.18318858,0.74917699,0.51796238
-2.25412706,1.79687020,0.55356074,0.12320260,0.04017890,0.36697356,0.03558435,0.18896880,0.78304588,0.53898685
-2.24812406,1.86586357,0.56972569,0.12711594,0.04385340,0.38141679,0.03626476,0.19578536,0.81590076,0.55900228
-2.24212106,1.93605469,0.58656901,0.13144486,0.04758087,0.39707221,0.03703197,0.20354406,0.84726200,0.57770027
-2.23611806,2.00661696,0.60406065,0.13614928,0.05132006,0.41383156,0.03787925,0.21212902,0.87664714,0.59477645
-2.23011506,2.07666921,0.62213976,0.14117914,0.05502759,0.43156131,0.03879717,0.22140534,0.90358421,0.60993920
-2.22411206,2.14529487,0.64071329,0.14647520,0.05865918,0.45010313,0.03977384,0.23122207,0.92762511,0.62291862
-2.21810905,2.21156301,0.65965569,0.15197007,0.06217082,0.46927530,0.04079529,0.24141567,0.94835883,0.63347507
-2.21210605,2.27455042,0.67881009,0.15758955,0.06552012,0.48887498,0.04184584,0.25181354,0.96542361,0.64140716
-2.20610305,2.33336399,0.69799071,0.16325421,0.06866760,0.50868127,0.04290868,0.26223772,0.97851772,0.64655867
-2.20010005,2.38716233,0.71698654,0.16888106,0.07157791,0.52845914,0.04396632,0.27250872,0.98740838,0.64882402
-2.19409705,2.43517604,0.73556617,0.17438547,0.07422090,0.54796397,0.04500116,0.28244915,0.99193832,0.64815205
-2.18809405,2.47672565,0.75348346,0.17968308,0.07657254,0.56694665,0.04599602,0.29188734,0.99202988,0.64454797
-2.18209105,2.51123661,0.77048393,0.18469170,0.07861556,0.58515890,0.04693460,0.30066077,0.98768637,0.63807324
-2.17608804,2.53825082,0.78631151,0.18933318,0.08033978,0.60235881,0.04780194,0.30861910,0.97899078,0.62884354
-2.17008504,2.55743443,0.80071545,0.19353515,0.08174219,0.61831618,0.04858475,0.31562708,0.96610201,0.61702483
-2.16408204,2.56858150,0.81345708,0.19723255,0.08282668,0.63281756,0.04927167,0.32156686,0.94924868,0.60282776
-2.15807904,2.57161388,0.82431608,0.20036896,0.08360347,0.64567075,0.04985349,0.32634010,0.92872113,0.58650071
-2.15207604,2.56657726,0.83309619,0.20289760,0.08408828,0.65670862,0.05032319,0.32986947,0.90486179,0.56832188
-2.14607304,2.55363399,0.83963001,0.20478212,0.08430132,0.66579207,0.05067597,0.33209976,0.87805456,0.54859063
-2.14007004,2.53305305,0.84378287,0.20599700,0.08426600,0.67281213,0.05090916,0.33299849,0.84871365,0.52761881
-2.13406703,2.50519793,0.84545561,0.20652772,0.08400777,0.67769111,0.05102213,0.33255606,0.81727230,0.50572218
-2.12806403,2.47051308,0.84458625,0.20637060,0.08355270,0.68038281,0.05101610,0.33078542,0.78417197,0.48321241
-2.12206103,2.42950956,0.84115063,0.20553239,0.08292635,0.68087197,0.05089392,0.32772125,0.74985219,0.46039004
-2.11605803,2.38275075,0.83516198,0.20402968,0.08215266,0.67917285,0.05065997,0.32341883,0.71474160,0.43753849
-2.11005503,2.33083857,0.82666963,0.20188809,0.08125305,0.67532739,0.05031987,0.31795242,0.67925025,0.41491941
-2.10405203,2.27440075,0.81575697,0.19914136,0.08024581,0.66940273,0.04988040,0.31141342,0.64376336,0.39276934
-2.09804902,2.21407957,0.80253871,0.19583033,0.07914575,0.66148861,0.04934937,0.30390812,0.60863654,0.37129770
-2.09204602,2.15052218,0.78715774,0.19200191,0.07796407,0.65169453,0.04873547,0.29555540,0.57419254,0.35068604
-2.08604302,2.08437264,0.76978165,0.18770798,0.07670860,0.64014692,0.04804825,0.28648404,0.54071922,0.33108836
-2.08004002,2.01626554,0.75059899,0.18300439,0.07538422,0.62698641,0.04729804,0.27683016,0.50846878,0.31263223
-2.07403702,1.94682095,0.72981551,0.17794991,0.07399344,0.61236525,0.04649592,0.26673434,0.47765791,0.29542059
-2.06803402,1.87664044,0.70765025,0.17260528,0.07253721,0.59644488,0.04565364,0.25633894,0.44846863,0.27953385
-2.06203102,1.80630370,0.68433182,0.16703222,0.07101567,0.57939372,0.04478356,0.24578527,0.42104968,0.26503216
-2.05602801,1.73636543,0.66009455,0.16129256,0.06942903,0.56138504,0.04389848,0.23521094,0.39551813,0.25195744
-2.05002501,1.66735205,0.63517480,0.15544735,0.06777827,0.54259497,0.04301151,0.22474726,0.37196107,0.24033529
-2.04402201,1.59975791,0.60980733,0.14955598,0.06606580,0.52320049,0.04213580,0.21451680,0.35043720,0.23017626
-2.03801901,1.53404083,0.58422164,0.14367528,0.06429587,0.50337740,0.04128421,0.20463109,0.33097825,0.22147677
-2.03201601,1.47061679,0.55863848,0.13785870,0.06247485,0.48329821,0.04046900,0.19518861,0.31359016,0.21421944
-2.02601301,1.40985392,0.53326634,0.13215546,0.06061125,0.46312985,0.03970137,0.18627297,0.29825390,0.20837292
-2.02001001,1.35206587,0.50829816,0.12660966,0.05871554,0.44303136,0.03899107,0.17795143,0.28492623,0.20389140
-2.01400700,1.29750497,0.48390818,0.12125955,0.05679980,0.42315144,0.03834589,0.17027376,0.27354019,0.20071385
-2.00800400,1.24635567,0.46024906,0.11613680,0.05487715,0.40362600,0.03777129,0.16327146,0.26400565,0.19876320
-2.00200100,1.19872861,0.43744941,0.11126590,0.05296115,0.38457581,0.03727001,0.15695749,0.25620995,0.19794569
-1.99599800,1.15465610,0.41561182,0.10666370,0.05106509,0.36610438,0.03684177,0.15132633,0.25001879,0.19815051
-1.98999500,1.11408947,0.39481152,0.10233916,0.04920125,0.34829613,0.03648311,0.14635465,0.24527754,0.19924992
-1.98399200,1.07689867,0.37509564,0.09829332,0.04738032,0.33121507,0.03618732,0.14200240,0.24181310,0.20110013
-1.97798899,1.04287476,0.35648346,0.09451944,0.04561079,0.31490407,0.03594450,0.13821440,0.23943625,0.20354277
-1.97198599,1.01173523,0.33896735,0.09100353,0.04389855,0.29938476,0.03574185,0.13492242,0.23794478,0.20640735
-1.96598299,0.98313250,0.32251466,0.08772503,0.04224666,0.28465823,0.03556402,0.13204759,0.23712720,0.20951436
-1.95997999,0.95666518,0.30707040,0.08465775,0.04065528,0.27070642,0.03539366,0.12950322,0.23676703,0.21267925
-1.95397699,0.93189197,0.29256070,0.08177110,0.03912176,0.25749428,0.03521202,0.12719787,0.23664760,0.21571695
-1.94797399,0.90834764,0.27889689,0.07903141,0.03764098,0.24497250,0.03499971,0.12503849,0.23655724,0.21844689
-1.94197099,0.88556029,0.26598000,0.07640338,0.03620577,0.23308084,0.03473749,0.12293369,0.23629453,0.22069822
-1.93596798,0.86306930,0.25370555,0.07385164,0.03480741,0.22175176,0.03440700,0.12079682,0.23567356,0.22231510
-1.92996498,0.84044300,0.24196843,0.07134219,0.03343636,0.21091426,0.03399160,0.11854888,0.23452890,0.22316163
-1.92396198,0.81729525,0.23066751,0.06884388,0.03208280,0.20049767,0.03347704,0.11612108,0.23272000,0.22312639
-1.91795898,0.79330010,0.21970995,0.06632961,0.03073737,0.19043532,0.03285203,0.11345697,0.23013494,0.22212618
-1.91195598,0.76820379,0.20901485,0.06377738,0.02939172,0.18066773,0.03210877,0.11051401,0.22669318,0.22010882
-1.90595298,0.74183363,0.19851624,0.06117111,0.02803901,0.17114534,0.03124323,0.10726463,0.22234734,0.21705491
-1.89994997,0.71410317,0.18816518,0.05850109,0.02667433,0.16183051,0.03025529,0.10369660,0.21708378,0.21297833
-1.89394697,0.68501368,0.17793089,0.05576422,0.02529495,0.15269889,0.02914878,0.09981283,0.21092199,0.20792556
-1.88794397,0.65465179,0.16780105,0.05296385,0.02390046,0.14373991,0.02793120,0.09563062,0.20391288,0.20197378
-1.88194097,0.62318352,0.15778111,0.05010943,0.02249273,0.13495655,0.02661349,0.09118029,0.19613588,0.19522781
-1.87593797,0.59084523,0.14789284,0.04721581,0.02107580,0.12636450,0.02520948,0.08650350,0.18769526,0.18781612
-1.86993497,0.55793183,0.13817216,0.04430243,0.01965563,0.11799055,0.02373541,0.08165111,0.17871548,0.17988595
-1.86393197,0.52478306,0.12866645,0.04139227,0.01823971,0.10987059,0.02220922,0.07668087,0.16933614,0.17159790
-1.85792896,0.49176855,0.11943150,0.03851078,0.01683673,0.10204728,0.02064996,0.07165497,0.15970657,0.16312012
-1.85192596,0.45927236,0.11052827,0.03568472,0.01545608,0.09456745,0.01907709,0.06663764,0.14998021,0.15462247
-1.84592296,0.42767780,0.10201969,0.03294106,0.01410745,0.08747949,0.01750984,0.06169279,0.14030933,0.14627067
-1.83991996,0.39735328,0.09396758,0.03030591,0.01280035,0.08083091,0.01596668,0.05688193,0.13083994,0.13822098
-1.83391696,0.36863964,0.08642993,0.02780367,0.01154378,0.07466599,0.01446482,0.05226235,0.12170734,0.13061534
-1.82791396,0.34183962,0.07945863,0.02545624,0.01034583,0.06902396,0.01301977,0.04788567,0.11303231,0.12357726
-1.82191096,0.31720977,0.07309774,0.02328249,0.00921347,0.06393746,0.01164516,0.04379680,0.10491822,0.11720863
-1.81590795,0.29495497,0.06738231,0.02129787,0.00815233,0.05943159,0.01035250,0.04003329,0.09744889,0.11158743
-1.80990495,0.27522582,0.06233792,0.01951431,0.00716657,0.05552345,0.00915113,0.03662514,0.09068747,0.10676649
-1.80390195,0.25811870,0.05798072,0.01794027,0.00625888,0.05222223,0.00804832,0.03359497,0.08467619,0.10277322
-1.79789895,0.24367842,0.05431815,0.01658093,0.00543048,0.04952975,0.00704936,0.03095858,0.07943699,0.09961033
-1.79189595,0.23190318,0.05135014,0.01543867,0.00468120,0.04744156,0.00615783,0.02872581,0.07497289,0.09725750
-1.78589295,0.22275155,0.04907072,0.01451358,0.00400962,0.04594835,0.00537582,0.02690165,0.07127006,0.09567373
-1.77988994,0.21615093,0.04747002,0.01380405,0.00341325,0.04503769,0.00470427,0.02548753,0.06830042,0.09480053
-1.77388694,0.21200720,0.04653642,0.01330755,0.00288870,0.04469602,0.00414331,0.02448272,0.06602467,0.09456548
-1.76788394,0.21021488,0.04625890,0.01302128,0.00243190,0.04491071,0.00369257,0.02388575,0.06439556,0.09488626
-1.76188094,0.21066737,0.04662923,0.01294291,0.00203827,0.04567217,0.00335153,0.02369575,0.06336128,0.09567482
-1.75587794,0.21326687,0.04764415,0.01307119,0.00170294,0.04697578,0.00311977,0.02391375,0.06286881,0.09684158
-1.74987494,0.21793326,0.04930716,0.01340654,0.00142090,0.04882368,0.00299721,0.02454367,0.06286713,0.09829946
-1.74387194,0.22461162,0.05162997,0.01395142,0.00118716,0.05122615,0.00298431,0.02559316,0.06331008,0.09996763
-1.73786893,0.23327811,0.05463351,0.01471066,0.00099689,0.05420259,0.00308213,0.02707403,0.06415886,0.10177471
-1.73186593,0.24394352,0.05834822,0.01569151,0.00084550,0.05778204,0.00329242,0.02900244,0.06538406,0.10366146
-1.72586293,0.25665458,0.06281386,0.01690353,0.00072870,0.06200303,0.00361757,0.03139856,0.06696703,0.10558268
-1.71985993,0.27149273,0.06807853,0.01835833,0.00064257,0.06691288,0.00406047,0.03428601,0.06890075,0.10750835
-1.71385693,0.28857018,0.07419703,0.02006900,0.00058358,0.07256633,0.00462436,0.03769071,0.07118996,0.10942398
-1.70785393,0.30802348,0.08122856,0.02204946,0.00054856,0.07902351,0.00531257,0.04163954,0.07385070,0.11133004
-1.70185093,0.33000477,0.08923372,0.02431353,0.00053473,0.08634733,0.00612822,0.04615851,0.07690926,0.11324068
-1.69584792,0.35467083,0.09827106,0.02687393,0.00053962,0.09460038,0.00707384,0.05127076,0.08040053,0.11518161
-1.68984492,0.38217060,0.10839314,0.02974115,0.00056107,0.10384131,0.00815104,0.05699430,0.08436586,0.11718745
-1.68384192,0.41263149,0.11964236,0.03292221,0.00059715,0.11412096,0.00936008,0.06333969,0.08885054,0.11929854
-1.67783892,0.44614525,0.13204661,0.03641952,0.00064615,0.12547839,0.01069949,0.07030771,0.09390107,0.12155739
-1.67183592,0.48275395,0.14561515,0.04022965,0.00070651,0.13793680,0.01216568,0.07788713,0.09956212,0.12400502
-1.66583292,0.52243695,0.16033463,0.04434236,0.00077679,0.15149978,0.01375267,0.08605280,0.10587366,0.12667739
-1.65982991,0.56509943,0.17616576,0.04873968,0.00085562,0.16614790,0.01545176,0.09476402,0.11286808,0.12960196
-1.65382691,0.61056324,0.19304063,0.05339534,0.00094169,0.18183587,0.01725140,0.10396351,0.12056762,0.13279473
-1.64782391,0.65856071,0.21086086,0.05827437,0.00103376,0.19849045,0.01913708,0.11357691,0.12898220,0.13625793
-1.64182091,0.70873185,0.22949694,0.06333315,0.00113059,0.21600923,0.02109136,0.12351292,0.13810770,0.13997828
-1.63581791,0.76062532,0.24878850,0.06851970,0.00123105,0.23426042,0.02309401,0.13366426,0.14792490,0.14392619
-1.62981491,0.81370340,0.26854596,0.07377441,0.00133405,0.25308365,0.02512229,0.14390928,0.15839903,0.14805583
-1.62381191,0.86735083,0.28855331,0.07903110,0.00143865,0.27229184,0.02715127,0.15411430,0.16948004,0.15230595
-1.61780890,0.92088752,0.30857196,0.08421841,0.00154409,0.29167417,0.02915439,0.16413671,0.18110364,0.15660175
-1.61180590,0.97358449,0.32834577,0.08926149,0.00164982,0.31099995,0.03110399,0.17382849,0.19319298,0.16085733
-1.60580290,1.02468272,0.34760681,0.09408393,0.00175562,0.33002337,0.03297197,0.18304028,0.20566107,0.16497896
-1.59979990,1.07341404,0.36608191,0.09860981,0.00186164,0.34848895,0.03473052,0.19162572,0.21841379,0.16886867
-1.59379690,1.11902331,0.38349955,0.10276588,0.00196845,0.36613746,0.03635283,0.19944589,0.23135335,0.17242837
-1.58779390,1.16079099,0.39959698,0.10648370,0.00207719,0.38271225,0.03781382,0.20637372,0.24438220,0.17556390
