energy_ev,total_up,C_s_up,C_p_up,Na_s_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up
-2.96848424,3.04162261,0.01786703,0.30502111,0.08617979,0.85679822,1.74767324,0.02507077,0.99264613
-2.96248124,3.12420537,0.01893446,0.31702586,0.09101328,0.87675210,1.78668252,0.02573326,1.01984686
-2.95647824,3.20422545,0.02002106,0.32843485,0.09578539,0.89794671,1.82446417,0.02632219,1.04625603
-2.95047524,3.28051598,0.02111642,0.33905542,0.10044246,0.92008777,1.86045398,0.02682908,1.07151977
-2.94447224,3.35199272,0.02220895,0.34871073,0.10493061,0.94287741,1.89413641,0.02724662,1.09530655
-2.93846923,3.41767602,0.02328600,0.35724367,0.10919659,0.96602085,1.92505588,0.02756876,1.11731223
-2.93246623,3.47670998,0.02433407,0.36452036,0.11318873,0.98923296,1.95282611,0.02779079,1.13726455
-2.92646323,3.52837841,0.02533906,0.37043291,0.11685782,1.01224434,1.97713727,0.02790941,1.15492711
-2.92046023,3.57211683,0.02628657,0.37490164,0.12015812,1.03480675,1.99776052,0.02792279,1.17010251
-2.91445723,3.60752040,0.02716223,0.37787646,0.12304829,1.05669764,2.01455005,0.02783057,1.18263484
-2.90845423,3.63434742,0.02795208,0.37933746,0.12549235,1.07772368,2.02744231,0.02763390,1.19241134
-2.90245123,3.65251841,0.02864296,0.37929475,0.12746053,1.09772313,2.03645265,0.02733540,1.19936324
-2.89644822,3.66211091,0.02922293,0.37778757,0.12893000,1.11656717,2.04166962,0.02693917,1.20346575
-2.89044522,3.66335035,0.02968163,0.37488259,0.12988555,1.13416003,2.04324708,0.02645070,1.20473721
-2.88444222,3.65659739,0.03001063,0.37067173,0.13032002,1.15043820,2.04139477,0.02587681,1.20323748
-2.87843922,3.64233236,0.03020378,0.36526935,0.13023459,1.16536878,2.03636754,0.02522555,1.19906550
-2.87243622,3.62113752,0.03025743,0.35880918,0.12963885,1.17894715,2.02845409,0.02450608,1.19235617
-2.86643322,3.59367787,0.03017059,0.35144082,0.12855061,1.19119408,2.01796553,0.02372847,1.18327668
-2.86043022,3.56068149,0.02994505,0.34332629,0.12699557,1.20215266,2.00522449,0.02290360,1.17202222
-2.85442721,3.52291992,0.02958535,0.33463646,0.12500666,1.21188506,1.99055519,0.02204289,1.15881151
-2.84842421,3.48118975,0.02909874,0.32554765,0.12262333,1.22046942,1.97427502,0.02115815,1.14388193
-2.84242121,3.43629569,0.02849495,0.31623841,0.11989053,1.22799701,1.95668789,0.02026129,1.12748472
-2.83641821,3.38903604,0.02778598,0.30688659,0.11685764,1.23456975,1.93807966,0.01936416,1.10988027
-2.83041521,3.34019072,0.02698574,0.29766680,0.11357738,1.24029814,1.91871573,0.01847829,1.09133363
-2.82441221,3.29051218,0.02610974,0.28874816,0.11010452,1.24529977,1.89884078,0.01761469,1.07211046
-2.81840920,3.24071918,0.02517464,0.28029247,0.10649477,1.24969819,1.87868043,0.01678366,1.05247341
-2.81240620,3.19149330,0.02419788,0.27245268,0.10280364,1.25362228,1.85844457,0.01599459,1.03267914
-2.80640320,3.14347779,0.02319721,0.26537167,0.09908536,1.25720577,1.83833190,0.01525590,1.01297587
-2.80040020,3.09727816,0.02219033,0.25918119,0.09539204,1.26058697,1.81853514,0.01457484,0.99360151
-2.79439720,3.05346395,0.02119454,0.25400107,0.09177281,1.26390841,1.79924634,0.01395748,0.97478224
-2.78839420,3.01257087,0.02022635,0.24993833,0.08827325,1.26731612,1.78066174,0.01340865,0.95673154
-2.78239120,2.97510244,0.01930126,0.24708637,0.08493489,1.27095850,1.76298539,0.01293194,0.93964937
-2.77638819,2.94153050,0.01843353,0.24552410,0.08179485,1.27498447,1.74643127,0.01252972,0.92372145
-2.77038519,2.91229382,0.01763596,0.24531483,0.07888560,1.27954070,1.73122327,0.01220320,0.90911844
-2.76438219,2.88779430,0.01691980,0.24650510,0.07623482,1.28476800,1.71759271,0.01195246,0.89599481
-2.75837919,2.86839051,0.01629464,0.24912328,0.07386534,1.29079661,1.70577351,0.01177657,0.88448737
-2.75237619,2.85438844,0.01576835,0.25317813,0.07179508,1.29774057,1.69599472,0.01167365,0.87471322
-2.74637319,2.84602966,0.01534707,0.25865721,0.07003705,1.30569130,1.68847095,0.01164098,0.86676736
-2.74037019,2.84347749,0.01503519,0.26552533,0.06859933,1.31471058,1.68339099,0.01167505,0.86071962
-2.73436718,2.84680181,0.01483533,0.27372324,0.06748507,1.32482335,1.68090526,0.01177167,0.85661148
-2.72836418,2.85596371,0.01474836,0.28316650,0.06669247,1.33601059,1.68111283,0.01192607,0.85445260
-2.72236118,2.87080087,0.01477343,0.29374478,0.06621477,1.34820295,1.68404899,0.01213292,0.85421752
-2.71635818,2.89101538,0.01490795,0.30532186,0.06604026,1.36127547,1.68967408,0.01238645,0.85584281
-2.71035518,2.91616486,0.01514767,0.31773614,0.06615236,1.37504402,1.69786470,0.01268049,0.85922496
-2.70435218,2.94565855,0.01548667,0.33080215,0.06652969,1.38926385,1.70840796,0.01300860,0.86421934
-2.69834917,2.97875906,0.01591746,0.34431286,0.06714632,1.40363072,1.72099956,0.01336409,0.87064068
-2.69234617,3.01459094,0.01643110,0.35804291,0.06797209,1.41778480,1.73524627,0.01374017,0.87826509
-2.68634317,3.05215617,0.01701728,0.37175284,0.06897305,1.43131765,1.75067296,0.01413006,0.88683400
-2.68034017,3.09035689,0.01766452,0.38519409,0.07011206,1.44378211,1.76673431,0.01452709,0.89606008
-2.67433717,3.12802484,0.01836041,0.39811481,0.07134954,1.45470500,1.78283095,0.01492488,0.90563485
-2.66833417,3.16395664,0.01909188,0.41026617,0.07264432,1.46360218,1.79832942,0.01531745,0.91523821
-2.66233117,3.19695370,0.01984549,0.42140909,0.07395466,1.46999558,1.81258521,0.01569943,0.92454914
-2.65632816,3.22586502,0.02060780,0.43132101,0.07523926,1.47343122,1.82496785,0.01606618,0.93325746
-2.65032516,3.24963100,0.02136579,0.43980250,0.07645842,1.47349772,1.83488686,0.01641396,0.94107599
-2.64432216,3.26732600,0.02210720,0.44668346,0.07757510,1.46984421,1.84181729,0.01674005,0.94775242
-2.63831916,3.27819759,0.02282093,0.45182849,0.07855600,1.46219675,1.84532344,0.01704289,0.95308043
-2.63231616,3.28170026,0.02349745,0.45514135,0.07937246,1.45037248,1.84507964,0.01732209,0.95690919
-2.62631316,3.27752165,0.02412906,0.45656816,0.08000127,1.43429063,1.84088676,0.01757852,0.95915088
-2.62031016,3.26559971,0.02471020,0.45609921,0.08042526,1.41397974,1.83268376,0.01781423,0.95978541
-2.61430715,3.24612973,0.02523758,0.45376933,0.08063365,1.38958064,1.82055327,0.01803239,0.95886224
-2.60830415,3.21956045,0.02571026,0.44965666,0.08062214,1.36134495,1.80472113,0.01823718,0.95649882
-2.60230115,3.18657920,0.02612963,0.44387997,0.08039281,1.32962899,1.78554968,0.01843352,0.95287576
-2.59629815,3.14808676,0.02649924,0.43659459,0.07995367,1.29488338,1.76352510,0.01862690,0.94822871
-2.59029515,3.10516285,0.02682454,0.42798709,0.07931805,1.25763878,1.73923949,0.01882309,0.94283734
-2.58429215,3.05902389,0.02711252,0.41826899,0.07850376,1.21848828,1.71336850,0.01902780,0.93701192
-2.57828914,3.01097517,0.02737124,0.40766975,0.07753211,1.17806742,1.68664574,0.01924636,0.93107808
-2.57228614,2.96235970,0.02760933,0.39642935,0.07642685,1.13703265,1.65983513,0.01948344,0.92536055
-2.56628314,2.91450622,0.02783540,0.38479074,0.07521299,1.09603924,1.63370279,0.01974271,0.92016673
-2.56028014,2.86867894,0.02805746,0.37299256,0.07391572,1.05571973,1.60898963,0.02002660,0.91577093
-2.55427714,2.82603156,0.02828240,0.36126233,0.07255939,1.01666378,1.58638615,0.02033607,0.91240003
-2.54827414,2.78756748,0.02851542,0.34981046,0.07116653,0.97940036,1.56651046,0.02067047,0.91022157
-2.54227114,2.75410823,0.02875966,0.33882520,0.06975717,0.94438309,1.54989067,0.02102744,0.90933461
-2.53626813,2.72627125,0.02901582,0.32846872,0.06834823,0.91197903,1.53695206,0.02140294,0.90976408
-2.53026513,2.70445798,0.02928201,0.31887451,0.06695320,0.88246164,1.52800972,0.02179132,0.91145878
-2.52426213,2.68885220,0.02955367,0.31014591,0.06558204,0.85600769,1.52326647,0.02218549,0.91429322
-2.51825913,2.67942849,0.02982365,0.30235598,0.06424123,0.83269838,1.52281599,0.02257715,0.91807312
-2.51225613,2.67596979,0.03008247,0.29554843,0.06293410,0.81252410,1.52665062,0.02295710,0.92254430
-2.50625313,2.67809272,0.03031865,0.28973959,0.06166128,0.79539262,1.53467299,0.02331555,0.92740450
-2.50025013,2.68527895,0.03051924,0.28492115,0.06042123,0.78114005,1.54671066,0.02364257,0.93231740
-2.49424712,2.69691074,0.03067036,0.28106359,0.05921098,0.76954376,1.56253269,0.02392843,0.93692817
-2.48824412,2.71230846,0.03075785,0.27811995,0.05802673,0.76033676,1.58186705,0.02416402,0.94087981
-2.48224112,2.73076812,0.03076796,0.27602989,0.05686461,0.75322261,1.60441777,0.02434120,0.94382925
-2.47623812,2.75159701,0.03068797,0.27472368,0.05572128,0.74789010,1.62988097,0.02445318,0.94546270
-2.47023512,2.77414570,0.03050687,0.27412611,0.05459450,0.74402728,1.65795885,0.02449473,0.94550928
-2.46423212,2.79783511,0.03021589,0.27416008,0.05348355,0.74133396,1.68837104,0.02446246,0.94375256
-2.45822911,2.82217763,0.02980893,0.27474980,0.05238954,0.73953252,1.72086302,0.02435491,0.94003933
-2.45222611,2.84679180,0.02928296,0.27582352,0.05131557,0.73837655,1.75521131,0.02417265,0.93428557
-2.44622311,2.87141039,0.02863817,0.27731578,0.05026675,0.73765727,1.79122550,0.02391825,0.92647914
-2.44022011,2.89588209,0.02787806,0.27916915,0.04925010,0.73720757,1.82874754,0.02359622,0.91667965
-2.43421711,2.92016749,0.02700936,0.28133542,0.04827431,0.73690394,1.86764859,0.02321279,0.90501529
-2.42821411,2.94433008,0.02604179,0.28377647,0.04734942,0.73666624,1.90782401,0.02277578,0.89167724
-2.42221111,2.96852344,0.02498777,0.28646454,0.04648642,0.73645590,1.94918727,0.02229427,0.87691184
-2.41620810,2.99297555,0.02386197,0.28938233,0.04569682,0.73627245,1.99166317,0.02177837,0.86101117
-2.41020510,3.01797158,0.02268082,0.29252258,0.04499219,0.73614916,2.03518137,0.02123884,0.84430250
-2.40420210,3.04383596,0.02146192,0.29588755,0.04438377,0.73614775,2.07967035,0.02068684,0.82713709
-2.39819910,3.07091479,0.02022352,0.29948809,0.04388198,0.73635273,2.12505253,0.02013352,0.80987882
-2.39219610,3.09955920,0.01898393,0.30334261,0.04349618,0.73686558,2.17124068,0.01958983,0.79289321
-2.38619310,3.13011023,0.01776099,0.30747574,0.04323427,0.73779892,2.21813572,0.01906613,0.77653703
-2.38019010,3.16288547,0.01657158,0.31191686,0.04310256,0.73927098,2.26562592,0.01857202,0.76114893
-2.37418709,3.19816751,0.01543122,0.31669840,0.04310561,0.74140037,2.31358724,0.01811609,0.74704119
-2.36818409,3.23619422,0.01435370,0.32185404,0.04324610,0.74430137,2.36188460,0.01770572,0.73449276
-2.36218109,3.27715058,0.01335087,0.32741672,0.04352489,0.74807962,2.41037368,0.01734700,0.72374374
-2.35617809,3.32116189,0.01243245,0.33341660,0.04394105,0.75282840,2.45890288,0.01704457,0.71499109
-2.35017509,3.36828808,0.01160595,0.33987898,0.04449189,0.75862539,2.50731503,0.01680159,0.70838571
-2.34417209,3.41851899,0.01087665,0.34682227,0.04517313,0.76552994,2.55544872,0.01661970,0.70403074
-2.33816908,3.47177052,0.01024767,0.35425604,0.04597900,0.77358095,2.60313882,0.01649902,0.70198104
-2.33216608,3.52788173,0.00972010,0.36217941,0.04690239,0.78279519,2.65021641,0.01643817,0.70224367
-2.32616308,3.58661300,0.00929312,0.37057957,0.04793501,0.79316635,2.69650794,0.01643438,0.70477942
-2.32016008,3.64764566,0.00896422,0.37943091,0.04906753,0.80466465,2.74183401,0.01648353,0.70950520
-2.31415708,3.71058340,0.00872938,0.38869447,0.05028973,0.81723713,2.78600799,0.01658027,0.71629736
-2.30815408,3.77495598,0.00858331,0.39831809,0.05159070,0.83080868,2.82883495,0.01671821,0.72499569
-2.30215108,3.84022560,0.00851965,0.40823704,0.05295898,0.84528384,2.87011133,0.01689002,0.73540832
-2.29614807,3.90579634,0.00853120,0.41837538,0.05438277,0.86054933,2.90962580,0.01708764,0.74731719
-2.29014507,3.97102687,0.00861012,0.42864776,0.05585017,0.87647723,2.94716165,0.01730251,0.76048421
-2.28414207,4.03524652,0.00874811,0.43896194,0.05734943,0.89292890,2.98250107,0.01752574,0.77465786
-2.27813907,4.09777441,0.00893663,0.44922157,0.05886923,0.90975926,3.01543140,0.01774837,0.78958026
-2.27213607,4.15794126,0.00916707,0.45932935,0.06039901,0.92682152,3.04575336,0.01796163,0.80499431
-2.26613307,4.21511320,0.00943088,0.46919044,0.06192933,0.94397198,3.07329088,0.01815713,0.82065092
-2.26013007,4.26871650,0.00971978,0.47871569,0.06345220,0.96107468,3.09790234,0.01832714,0.83631597
-2.25412706,4.31826220,0.01002587,0.48782487,0.06496150,0.97800577,3.11949236,0.01846480,0.85177676
-2.24812406,4.36336918,0.01034178,0.49644947,0.06645326,0.99465722,3.13802356,0.01856430,0.86684773
-2.24212106,4.40378450,0.01066082,0.50453499,0.06792601,1.01093967,3.15352736,0.01862110,0.88137511
-2.23611806,4.43939952,0.01097708,0.51204264,0.06938099,1.02678426,3.16611294,0.01863201,0.89524038
-2.23011506,4.47026061,0.01128552,0.51895029,0.07082227,1.04214331,3.17597357,0.01859533,0.90836224
-2.22411206,4.49657344,0.01158209,0.52525259,0.07225684,1.05698966,3.18338932,0.01851085,0.92069705
-2.21810905,4.51870008,0.01186376,0.53096031,0.07369440,1.07131482,3.18872575,0.01837990,0.93223753
-2.21210605,4.53714852,0.01212854,0.53609884,0.07514714,1.08512580,3.19242802,0.01820522,0.94300989
-2.20610305,4.55255456,0.01237554,0.54070595,0.07662931,1.09844095,3.19501014,0.01799088,0.95306934
-2.20010005,4.56565640,0.01260487,0.54482890,0.07815658,1.11128490,3.19703966,0.01774214,0.96249416
-2.19409705,4.57726281,0.01281762,0.54852104,0.07974531,1.12368281,3.19911780,0.01746516,0.97137869
-2.18809405,4.58821596,0.01301571,0.55183811,0.08141166,1.13565441,3.20185606,0.01716685,0.97982531
-2.18209105,4.59935042,0.01320178,0.55483423,0.08317057,1.14720796,3.20584973,0.01685453,0.98793604
-2.17608804,4.61145013,0.01337904,0.55755807,0.08503473,1.15833460,3.21164982,0.01653565,0.99580388
-2.17008504,4.62520516,0.01355099,0.56004911,0.08701348,1.16900335,3.21973431,0.01621753,1.00350457
-2.16408204,4.64117055,0.01372129,0.56233431,0.08911174,1.17915711,3.23048039,0.01590704,1.01108889
-2.15807904,4.65972900,0.01389348,0.56442539,0.09132907,1.18870984,3.24413885,0.01561036,1.01857621
-2.15207604,4.68105965,0.01407078,0.56631672,0.09365884,1.19754525,3.26081225,0.01533275,1.02594936
-2.14607304,4.70511443,0.01425586,0.56798409,0.09608764,1.20551705,3.28043803,0.01507838,1.03315130
-2.14007004,4.73160379,0.01445063,0.56938439,0.09859489,1.21245087,3.30277768,0.01485017,1.04008380
-2.13406703,4.75999267,0.01465614,0.57045616,0.10115279,1.21814793,3.32741298,0.01464978,1.04660816
-2.12806403,4.78950758,0.01487238,0.57112123,0.10372659,1.22239027,3.35374989,0.01447756,1.05254828
-2.12206103,4.81915496,0.01509829,0.57128714,0.10627518,1.22494751,3.38103031,0.01433266,1.05769571
-2.11605803,4.84775061,0.01533168,0.57085057,0.10875206,1.22558498,3.40835180,0.01421316,1.06181693
-2.11005503,4.87395929,0.01556936,0.56970137,0.11110664,1.22407280,3.43469462,0.01411623,1.06466233
-2.10405203,4.89634333,0.01580717,0.56772734,0.11328578,1.22019579,3.45895547,0.01403843,1.06597676
-2.09804902,4.91341844,0.01604020,0.56481929,0.11523564,1.21376371,3.47998664,0.01397599,1.06551118
-2.09204602,4.92371456,0.01626301,0.56087648,0.11690372,1.20462155,3.49663913,0.01392512,1.06303497
-2.08604302,4.92583927,0.01646987,0.55581189,0.11824089,1.19265936,3.50780801,0.01388240,1.05834843
-2.08004002,4.91854115,0.01665506,0.54955744,0.11920361,1.17782127,3.51247822,0.01384507,1.05129483
-2.07403702,4.90077021,0.01681320,0.54206856,0.11975590,1.16011332,3.50976860,0.01381140,1.04177157
-2.06803402,4.87173277,0.01693954,0.53332827,0.11987124,1.13960954,3.49897243,0.01378100,1.02973990
-2.06203102,4.83093816,0.01703025,0.52335021,0.11953417,1.11645622,3.47959241,0.01375507,1.01523260
-2.05602801,4.77823491,0.01708273,0.51218074,0.11874156,1.09087380,3.45136861,0.01373660,0.99835932
-2.05002501,4.71383481,0.01709579,0.49989981,0.11750341,1.06315633,3.41429783,0.01373051,0.97930922
-2.04402201,4.63832330,0.01706980,0.48662061,0.11584331,1.03366839,3.36864350,0.01374371,0.95835059
-2.03801901,4.55265562,0.01700683,0.47248792,0.11379827,1.00283936,3.31493561,0.01378506,0.93582738
-2.03201601,4.45813861,0.01691065,0.45767521,0.11141814,0.97115513,3.25396043,0.01386526,0.91215276
-2.02601301,4.35639873,0.01678663,0.44238070,0.10876454,0.93914758,3.18674043,0.01399664,0.88779970
-2.02001001,4.24933749,0.01664165,0.42682222,0.10590929,0.90738188,3.11450534,0.01419288,0.86328892
-2.01400700,4.13907615,0.01648386,0.41123146,0.10293256,0.87644223,3.03865537,0.01446865,0.83917463
-2.00800400,4.02789182,0.01632239,0.39584747,0.09992056,0.84691640,2.96071823,0.01483915,0.81602860
-2.00200100,3.91814754,0.01616702,0.38090989,0.09696319,0.81937956,2.88230185,0.01531967,0.79442302
-1.99599800,3.81221935,0.01602785,0.36665207,0.09415138,0.79437804,2.80504453,0.01592502,0.77491294
-1.98999500,3.71242298,0.01591483,0.35329442,0.09157457,0.77241366,2.73056477,0.01666904,0.75801885
-1.98399200,3.62094320,0.01583744,0.34103808,0.08931814,0.75392895,2.66041255,0.01756402,0.74421011
-1.97798899,3.53976844,0.01580426,0.33005937,0.08746106,0.73929416,2.59602399,0.01862015,0.73388987
-1.97198599,3.47063288,0.01582265,0.32050498,0.08607384,0.72879619,2.53868102,0.01984509,0.72738201
-1.96598299,3.41496822,0.01589847,0.31248827,0.08521666,0.72263008,2.48947728,0.02124346,0.72492062
-1.95997999,3.37386631,0.01603583,0.30608653,0.08493802,0.72089316,2.44929129,0.02281648,0.72664227
-1.95397699,3.34805380,0.01623695,0.30133955,0.08527370,0.72358224,2.41876767,0.02456171,0.73258156
-1.94797399,3.33787922,0.01650208,0.29824925,0.08624616,0.73059376,2.39830642,0.02647281,0.74266977
-1.94197099,3.34331238,0.01682954,0.29678051,0.08786439,0.74172684,2.38806060,0.02853948,0.75673681
-1.93596798,3.36395562,0.01721581,0.29686307,0.09012408,0.75668926,2.38794174,0.03074744,0.77451633
-1.92996498,3.39906600,0.01765567,0.29839433,0.09300824,0.77510590,2.39763260,0.03307864,0.79565352
-1.92396198,3.44758714,0.01814253,0.30124306,0.09648809,0.79652940,2.41660635,0.03551143,0.81971560
-1.91795898,3.50818923,0.01866863,0.30525371,0.10052416,0.82045264,2.44415125,0.03802097,0.84620426
-1.91195598,3.57931543,0.01922545,0.31025128,0.10506765,0.84632254,2.47939976,0.04057965,0.87456975
-1.90595298,3.65923304,0.01980404,0.31604645,0.11006187,0.87355472,2.52136077,0.04315770,0.90422598
-1.89994997,3.74608731,0.02039541,0.32244097,0.11544378,0.90154850,2.56895409,0.04572375,0.93456626
-1.89394697,3.83795639,0.02099085,0.32923288,0.12114547,0.92970180,2.62104567,0.04824551,0.96497889
-1.88794397,3.93290545,0.02158227,0.33622172,0.12709558,0.95742545,2.67648272,0.05069054,0.99486245
-1.88194097,4.02903849,0.02216247,0.34321328,0.13322071,0.98415656,2.73412756,0.05302689,1.02363998
-1.87593797,4.12454634,0.02272536,0.35002394,0.13944656,1.00937046,2.79288920,0.05522385,1.05077194
-1.86993497,4.21774963,0.02326610,0.35648447,0.14569898,1.03259117,2.85175196,0.05725265,1.07576742
-1.86393197,4.30713565,0.02378117,0.36244311,0.15190487,1.05339999,2.90980014,0.05908700,1.09819354
-1.85792896,4.39138823,0.02426840,0.36776801,0.15799288,1.07144207,2.96623832,0.06070374,1.11768271
-1.85192596,4.46941022,0.02472687,0.37234882,0.16389394,1.08643108,3.02040675,0.06208319,1.13393772
-1.84592296,4.54033806,0.02515677,0.37609761,0.16954179,1.09815182,3.07179146,0.06320959,1.14673471
-1.83991996,4.60354838,0.02555925,0.37894899,0.17487325,1.10646084,3.12002896,0.06407133,1.15592398
-1.83391696,4.65865697,0.02593612,0.38085957,0.17982864,1.11128532,3.16490555,0.06466104,1.16142885
-1.82791396,4.70551025,0.02628965,0.38180676,0.18435205,1.11262029,3.20635140,0.06497569,1.16324264
-1.82191096,4.74417020,0.02662228,0.38178711,0.18839175,1.11052433,3.24442977,0.06501646,1.16142419
-1.81590795,4.77489340,0.02693632,0.38081420,0.19190060,1.10511422,3.27932198,0.06478858,1.15609194
-1.80990495,4.79810527,0.02723375,0.37891622,0.19483661,1.09655850,3.31130866,0.06430111,1.14741705
-1.80390195,4.81437083,0.02751599,0.37613351,0.19716358,1.08507047,3.34074839,0.06356658,1.13561579
-1.79789895,4.82436315,0.02778375,0.37251599,0.19885186,1.07090067,3.36805444,0.06260065,1.12094148
-1.79189595,4.82883088,0.02803692,0.36812075,0.19987916,1.05432926,3.39367077,0.06142171,1.10367623
-1.78589295,4.82856619,0.02827454,0.36300988,0.20023150,1.03565843,3.41804831,0.06005043,1.08412292
-1.77988994,4.82437439,0.02849483,0.35724858,0.19990402,1.01520510,3.44162249,0.05850935,1.06259742
-1.77388694,4.81704625,0.02869529,0.35090369,0.19890191,0.99329400,3.46479306,0.05682247,1.03942139
-1.76788394,4.80733413,0.02887285,0.34404262,0.19724111,0.97025140,3.48790684,0.05501478,1.01491586
-1.76188094,4.79593234,0.02902408,0.33673270,0.19494888,0.94639947,3.51124423,0.05311196,0.98939546
-1.75587794,4.78346245,0.02914540,0.32904094,0.19206406,0.92205136,3.53500975,0.05113990,0.96316371
-1.74987494,4.77046351,0.02923334,0.32103413,0.18863713,0.89750708,3.55932690,0.04912439,0.93650904
-1.74387194,4.75738713,0.02928482,0.31277915,0.18472980,0.87305010,3.58423738,0.04709081,0.90970174
-1.73786893,4.74459716,0.02929736,0.30434353,0.18041423,0.84894465,3.60970429,0.04506373,0.88299170
-1.73186593,4.73237329,0.02926931,0.29579603,0.17577193,0.82543368,3.63561908,0.04306666,0.85660689
-1.72586293,4.72091804,0.02920000,0.28720717,0.17089207,0.80273738,3.66181161,0.04112168,0.83075233
-1.71985993,4.71036622,0.02908988,0.27864968,0.16586962,0.78105222,3.68806262,0.03924920,0.80560976
-1.71385693,4.70079620,0.02894053,0.27019863,0.16080296,0.76055030,3.71411797,0.03746764,0.78133750
-1.70785393,4.69224211,0.02875466,0.26193140,0.15579139,0.74137915,3.73970394,0.03579314,0.75807078
-1.70185093,4.68470637,0.02853608,0.25392721,0.15093236,0.72366168,3.76454275,0.03423931,0.73592221
-1.69584792,4.67817194,0.02828948,0.24626641,0.14631865,0.70749648,3.78836791,0.03281704,0.71498246
-1.68984492,4.67261382,0.02802031,0.23902936,0.14203566,0.69295814,3.81093867,0.03153422,0.69532109
-1.68384192,4.66800964,0.02773454,0.23229507,0.13815873,0.68009792,3.83205328,0.03039571,0.67698754
-1.67783892,4.66434895,0.02743843,0.22613958,0.13475089,0.66894452,3.85156064,0.02940316,0.66001223
-1.67183592,4.66164135,0.02713825,0.22063427,0.13186083,0.65950501,3.86937023,0.02855507,0.64440789
-1.66583292,4.65992332,0.02684010,0.21584399,0.12952148,0.65176607,3.88545993,0.02784684,0.63017104
-1.65982991,4.65926382,0.02654965,0.21182530,0.12774908,0.64569539,3.89988190,0.02727097,0.61728378
-1.65382691,4.65976861,0.02627199,0.20862484,0.12654284,0.64124332,3.91276610,0.02681727,0.60571573
-1.64782391,4.66158334,0.02601146,0.20627790,0.12588530,0.63834479,3.92432158,0.02647327,0.59542624
-1.64182091,4.66489525,0.02577163,0.20480723,0.12574328,0.63692137,3.93483536,0.02622461,0.58636684
-1.63581791,4.66993339,0.02555519,0.20422233,0.12606947,0.63688364,3.94466871,0.02605560,0.57848381
-1.62981491,4.67696710,0.02536403,0.20451898,0.12680457,0.63813357,3.95425087,0.02594975,0.57172087
-1.62381191,4.68630265,0.02519926,0.20567932,0.12787991,0.64056702,3.96407011,0.02589040,0.56602182
-1.61780890,4.69827778,0.02506130,0.20767226,0.12922046,0.64407629,3.97466206,0.02586136,0.56133317
-1.61180590,4.71325406,0.02495006,0.21045439,0.13074812,0.64855253,3.98659552,0.02584752,0.55760645
-1.60580290,4.73160704,0.02486501,0.21397117,0.13238508,0.65388802,4.00045590,0.02583542,0.55480029
-1.59979990,4.75371429,0.02480534,0.21815856,0.13405728,0.65997829,4.01682675,0.02581382,0.55288200
-1.59379690,4.77994168,0.02477012,0.22294485,0.13569768,0.66672386,4.03626978,0.02577412,0.55182871
-1.58779390,4.81062829,0.02475839,0.22825277,0.13724917,0.67403184,4.05930419,0.02571074,0.55162790
-1.58179090,4.84607059,0.02476928,0.23400171,0.13866727,0.68181704,4.08638603,0.02562131,0.55227736
-1.57578789,4.88650649,0.02480205,0.24011005,0.13992215,0.69000285,4.11788844,0.02550682,0.55378450
-1.56978489,4.93210032,0.02485616,0.24649746,0.14100018,0.69852174,4.15408382,0.02537160,0.55616516
-1.56378189,4.98292918,0.02493126,0.25308709,0.14190472,0.70731547,4.19512866,0.02522313,0.55944180
-1.55777889,5.03897174,0.02502716,0.25980772,0.14265633,0.71633499,4.24105188,0.02507179,0.56364124
-1.55177589,5.10009983,0.02514382,0.26659552,0.14329218,0.72554010,4.29174741,0.02493046,0.56879213
-1.54577289,5.16607355,0.02528121,0.27339566,0.14386481,0.73489880,4.34697115,0.02481402,0.57492197
-1.53976988,5.23653980,0.02543930,0.28016343,0.14444021,0.74438651,4.40634274,0.02473880,0.58205412
-1.53376688,5.31103453,0.02561790,0.28686505,0.14509536,0.75398492,4.46935182,0.02472193,0.59020471
-1.52776388,5.38898821,0.02581660,0.29347797,0.14591519,0.76368079,4.53536850,0.02478070,0.59937951
-1.52176088,5.46973421,0.02603465,0.29999064,0.14698919,0.77346440,4.60365735,0.02493188,0.60957111
-1.51575788,5.55251936,0.02627085,0.30640186,0.14840775,0.78332784,4.67339412,0.02519108,0.62075626
-1.50975488,5.63651601,0.02652351,0.31271960,0.15025829,0.79326311,4.74368423,0.02557215,0.63289352
-1.50375188,5.72083476,0.02679032,0.31895928,0.15262145,0.80325999,4.81358206,0.02608665,0.64592144
-1.49774887,5.80453725,0.02706837,0.32514172,0.15556731,0.81330378,4.88211009,0.02674333,0.65975714
-1.49174587,5.88664822,0.02735407,0.33129070,0.15915200,0.82337298,4.94827700,0.02754784,0.67429554
-1.48574287,5.96616661,0.02764318,0.33743018,0.16341455,0.83343690,5.01109413,0.02850244,0.68940914
-1.47973987,6.04207531,0.02793082,0.34358151,0.16837440,0.84345341,5.06958983,0.02960584,0.70494857
-1.47373687,6.11334981,0.02821154,0.34976047,0.17402945,0.85336685,5.12282140,0.03085323,0.72074375
-1.46773387,6.17896566,0.02847935,0.35597450,0.18035480,0.86310634,5.16988485,0.03223631,0.73660590
-1.46173087,6.23790549,0.02872790,0.36222013,0.18730233,0.87258454,5.20992260,0.03374359,0.75233023
-1.45572786,6.28916601,0.02895051,0.36848090,0.19480101,0.88169706,5.24212958,0.03536063,0.76769932
