energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
-3.11255628,6.67713939,0.00612657,0.26447846,1.13250435,0.71354102,1.28674804,4.79330058,0.02707832,1.05810876
-3.10655328,6.86909135,0.00622424,0.26798599,1.17187760,0.73661713,1.31395223,4.93220482,0.02811317,1.08797677
-3.10055028,7.05984882,0.00632243,0.27156750,1.21278171,0.75923864,1.34153357,5.06936312,0.02919910,1.11876019
-3.09454727,7.24728890,0.00642026,0.27513463,1.25492686,0.78124608,1.36925355,5.20295747,0.03032796,1.15035572
-3.08854427,7.42932691,0.00651691,0.27859673,1.29801888,0.80248752,1.39688035,5.33119426,0.03149178,1.18266245
-3.08254127,7.60396230,0.00661160,0.28186375,1.34176322,0.82282108,1.42419280,5.45234826,0.03268280,1.21558002
-3.07653827,7.76932189,0.00670364,0.28484925,1.38586825,0.84211721,1.45098416,5.56480514,0.03389351,1.24900582
-3.07053527,7.92369864,0.00679242,0.28747316,1.43004735,0.86026035,1.47706552,5.66710094,0.03511666,1.28283151
-3.06453227,8.06558427,0.00687747,0.28966430,1.47402004,0.87715024,1.50226872,5.75795667,0.03634513,1.31693890
-3.05852926,8.19369439,0.00695840,0.29136254,1.51751186,0.89270253,1.52644837,5.83630681,0.03757192,1.35119554
-3.05252626,8.30698535,0.00703500,0.29252037,1.56025331,0.90684890,1.54948314,5.90132039,0.03878992,1.38545012
-3.04652326,8.40466234,0.00710719,0.29310407,1.60197799,0.91953655,1.57127593,5.95241401,0.03999189,1.41952823
-3.04052026,8.48617879,0.00717503,0.29309417,1.64242026,0.93072737,1.59175325,5.98925646,0.04117021,1.45322868
-3.03451726,8.55122784,0.00723876,0.29248535,1.68131275,0.94039666,1.61086350,6.01176500,0.04231687,1.48632084
-3.02851426,8.59972675,0.00729873,0.29128583,1.71838426,0.94853173,1.62857452,6.02009382,0.04342330,1.51854338
-3.02251126,8.63179583,0.00735546,0.28951622,1.75335829,0.95513042,1.64487056,6.01461567,0.04448039,1.54960469
-3.01650825,8.64773347,0.00740956,0.28720789,1.78595278,0.96019975,1.65974878,5.99589778,0.04547847,1.57918523
-3.01050525,8.64798912,0.00746177,0.28440110,1.81588132,0.96375481,1.67321567,5.96467361,0.04640744,1.60694198
-3.00450225,8.63313611,0.00751288,0.28114286,1.84285600,0.96581796,1.68528356,5.92181187,0.04725688,1.63251506
-2.99849925,8.60384582,0.00756374,0.27748473,1.86659219,0.96641845,1.69596758,5.86828464,0.04801629,1.65553629
-2.99249625,8.56086467,0.00761525,0.27348066,1.88681497,0.96559246,1.70528315,5.80513587,0.04867535,1.67563961
-2.98649325,8.50499490,0.00766827,0.26918491,1.90326725,0.96338340,1.71324431,5.73345168,0.04922426,1.69247277
-2.98049025,8.43707978,0.00772368,0.26465026,1.91571912,0.95984260,1.71986285,5.65433367,0.04965409,1.70570998
-2.97448724,8.35799320,0.00778225,0.25992654,1.92397787,0.95503001,1.72514827,5.56887578,0.04995711,1.71506477
-2.96848424,8.26863354,0.00784469,0.25505948,1.92789831,0.94901495,1.72910859,5.47814537,0.05012720,1.72030245
-2.96248124,8.16992085,0.00791160,0.25008999,1.92739257,0.94187660,1.73175175,5.38316854,0.05016008,1.72125148
-2.95647824,8.06279665,0.00798343,0.24505378,1.92243882,0.93370415,1.73308739,5.28491953,0.05005366,1.71781306
-2.95047524,7.94822489,0.00806045,0.23998137,1.91308812,0.92459647,1.73312892,5.18431388,0.04980817,1.70996837
-2.94447224,7.82719314,0.00814276,0.23489844,1.89946912,0.91466121,1.73189538,5.08220472,0.04942629,1.69778300
-2.93846923,7.70071274,0.00823024,0.22982636,1.88178988,0.90401328,1.72941313,4.97938153,0.04891317,1.68140820
-2.93246623,7.56981713,0.00832254,0.22478291,1.86033675,0.89277280,1.72571696,4.87657077,0.04827634,1.66107880
-2.92646323,7.43555774,0.00841907,0.21978315,1.83547011,0.88106255,1.72085050,4.77443763,0.04752553,1.63710798
-2.92046023,7.29899717,0.00851897,0.21484020,1.80761710,0.86900517,1.71486606,4.67358861,0.04667244,1.60987884
-2.91445723,7.16119996,0.00862117,0.20996606,1.77726168,0.85672023,1.70782368,4.57457427,0.04573040,1.57983347
-2.90845423,7.02322121,0.00872431,0.20517226,1.74493235,0.84432154,1.69978966,4.47789226,0.04471400,1.54745991
-2.90245123,6.88609404,0.00882685,0.20047035,1.71118822,0.83191471,1.69083469,4.38399032,0.04363871,1.51327767
-2.89644822,6.75081683,0.00892700,0.19587223,1.67660415,0.81959546,1.68103178,4.29326947,0.04252045,1.47782263
-2.89044522,6.61834111,0.00902286,0.19139029,1.64175555,0.80744869,1.67045430,4.20608743,0.04137523,1.44163197
-2.88444222,6.48956145,0.00911238,0.18703729,1.60720374,0.79554847,1.65917440,4.12276259,0.04021874,1.40522997
-2.87843922,6.36530783,0.00919348,0.18282622,1.57348240,0.78395900,1.64726194,4.04357839,0.03906609,1.36911517
-2.87243622,6.24634141,0.00926408,0.17876990,1.54108583,0.77273654,1.63478413,3.96878855,0.03793150,1.33374959
-2.86643322,6.13335367,0.00932218,0.17488059,1.51045943,0.76193219,1.62180604,3.89862267,0.03682812,1.29955022
-2.86043022,6.02696901,0.00936596,0.17116948,1.48199261,0.75159517,1.60839185,3.83329232,0.03576792,1.26688318
-2.85442721,5.92775017,0.00939382,0.16764629,1.45601442,0.74177663,1.59460677,3.77299708,0.03476152,1.23606039
-2.84842421,5.83620565,0.00940447,0.16431879,1.43279179,0.73253329,1.58051952,3.71793012,0.03381825,1.20733886
-2.84242121,5.75279805,0.00939699,0.16119249,1.41253011,0.72393097,1.56620482,3.66828270,0.03294608,1.18092213
-2.83641821,5.67795203,0.00937090,0.15827037,1.39537605,0.71604729,1.55174595,3.62424702,0.03215168,1.15696372
-2.83041521,5.61206060,0.00932616,0.15555272,1.38142188,0.70897357,1.53723654,3.58601682,0.03144044,1.13557185
-2.82441221,5.55548853,0.00926323,0.15303715,1.37071118,0.70281546,1.52278169,3.55378518,0.03081652,1.11681526
-2.81840920,5.50857191,0.00918306,0.15071856,1.36324510,0.69769222,1.50849779,3.52773937,0.03028285,1.10072931
-2.81240620,5.47161319,0.00908705,0.14858936,1.35898888,0.69373450,1.49451094,3.50805243,0.02984117,1.08732213
-2.80640320,5.44487150,0.00897706,0.14663961,1.35787811,0.69108083,1.48095385,3.49487175,0.02949202,1.07658029
-2.80040020,5.42854848,0.00885530,0.14485732,1.35982438,0.68987266,1.46796121,3.48830520,0.02923470,1.06847365
-2.79439720,5.42277031,0.00872430,0.14322870,1.36472011,0.69024841,1.45566363,3.48840523,0.02906728,1.06295919
-2.78839420,5.42756716,0.00858680,0.14173844,1.37244227,0.69233678,1.44418052,3.49515225,0.02898654,1.05998378
-2.78239120,5.44285141,0.00844567,0.14037005,1.38285508,0.69624958,1.43361220,3.50843815,0.02898793,1.05948572
-2.77638819,5.46839662,0.00830381,0.13910608,1.39581170,0.70207464,1.42403178,3.52805141,0.02906560,1.06139519
-2.77038519,5.50381896,0.00816406,0.13792842,1.41115500,0.70986913,1.41547743,3.55366506,0.02921243,1.06563385
-2.76438219,5.54856303,0.00802907,0.13681861,1.42871775,0.71965378,1.40794546,3.58482861,0.02942007,1.07211371
-2.75837919,5.60189389,0.00790126,0.13575805,1.44832230,0.73140823,1.40138503,3.62096525,0.02967908,1.08073550
-2.75237619,5.66289647,0.00778274,0.13472835,1.46978018,0.74506803,1.39569469,3.66137489,0.02997908,1.09138693
-2.74637319,5.73048359,0.00767525,0.13371161,1.49289178,0.76052333,1.39072148,3.70524373,0.03030903,1.10394099
-2.74037019,5.80341290,0.00758014,0.13269078,1.51744634,0.77761951,1.38626259,3.75166038,0.03065747,1.11825454
-2.73436718,5.88031277,0.00749833,0.13165001,1.54322246,0.79615978,1.38206996,3.79963832,0.03101289,1.13416741
-2.72836418,5.95971636,0.00743035,0.13057512,1.56998912,0.81590960,1.37785751,3.84814400,0.03136406,1.15150214
-2.72236118,6.04010286,0.00737638,0.12945397,1.59750743,0.83660290,1.37331104,3.89612950,0.03170046,1.17006434
-2.71635818,6.11994403,0.00733624,0.12827695,1.62553287,0.85794979,1.36810024,3.94256842,0.03201268,1.18964394
-2.71035518,6.19775418,0.00730953,0.12703741,1.65381816,0.87964533,1.36189226,3.98649339,0.03229278,1.21001697
-2.70435218,6.27214110,0.00729564,0.12573207,1.68211635,0.90137929,1.35436643,4.02703342,0.03253465,1.23094810
-2.69834917,6.34185564,0.00729387,0.12436141,1.71018427,0.92284610,1.34522902,4.06344916,0.03273433,1.25219367
-2.69234617,6.40583750,0.00730350,0.12292993,1.73778593,0.94375498,1.33422770,4.09516448,0.03289020,1.27350510
-2.68634317,6.46325477,0.00732388,0.12144634,1.76469581,0.96383950,1.32116456,4.12179253,0.03300319,1.29463263
-2.68034017,6.51353548,0.00735451,0.11992363,1.79070190,0.98286639,1.30590736,4.14315492,0.03307676,1.31532914
-2.67433717,6.55638928,0.00739510,0.11837896,1.81560822,1.00064318,1.28839803,4.15929304,0.03311690,1.33535396
-2.66833417,6.59181819,0.00744561,0.11683340,1.83923698,1.01702433,1.26865835,4.17047052,0.03313195,1.35447655
-2.66233117,6.62011568,0.00750630,0.11531160,1.86143002,1.03191567,1.24679214,4.17716674,0.03313232,1.37247994
-2.65632816,6.64185400,0.00757774,0.11384113,1.88204988,1.04527697,1.22298405,4.18006126,0.03313017,1.38916380
-2.65032516,6.65786004,0.00766077,0.11245188,1.90098014,1.05712242,1.19749487,4.18000977,0.03313891,1.40434712
-2.64432216,6.66918070,0.00775653,0.11117516,1.91812544,1.06751922,1.17065371,4.17801242,0.03317274,1.41787036
-2.63831916,6.67703916,0.00786634,0.11004281,1.93341101,1.07658398,1.14284720,4.17517562,0.03324601,1.42959719
-2.63231616,6.68278365,0.00799166,0.10908624,1.94678196,1.08447742,1.11450648,4.17266895,0.03337266,1.43941560
-2.62631316,6.68783105,0.00813401,0.10833537,1.95820231,1.09139717,1.08609244,4.17167895,0.03356558,1.44723856
-2.62031016,6.69360749,0.00829484,0.10781764,1.96765402,1.09756924,1.05807995,4.17336153,0.03383602,1.45300416
-2.61430715,6.70148842,0.00847546,0.10755706,1.97513585,1.10323820,1.03094184,4.17879513,0.03419301,1.45667529
-2.60830415,6.71274085,0.00867690,0.10757330,1.98066248,1.10865659,1.00513330,4.18893653,0.03464284,1.45823892
-2.60230115,6.72847006,0.00889983,0.10788097,1.98426363,1.11407385,0.98107754,4.20458133,0.03518870,1.45770505
-2.59629815,6.74957314,0.00914443,0.10848897,1.98598347,1.11972526,0.95915307,4.22633067,0.03583029,1.45510542
-2.59029515,6.77670152,0.00941037,0.10940005,1.98588019,1.12582127,0.93968336,4.25456583,0.03656364,1.45049202
-2.58429215,6.81023412,0.00969668,0.11061059,1.98402590,1.13253780,0.92292921,4.28943185,0.03738105,1.44393562
-2.57828914,6.85026240,0.01000180,0.11211051,1.98050678,1.14000765,0.90908389,4.33083099,0.03827115,1.43552422
-2.57228614,6.89658813,0.01032349,0.11388350,1.97542352,1.14831383,0.89827145,4.37842644,0.03921910,1.42536168
-2.56628314,6.94873407,0.01065892,0.11590733,1.96889199,1.15748468,0.89054785,4.43165616,0.04020692,1.41356649
-2.56028014,7.00596718,0.01100471,0.11815445,1.96104413,1.16749141,0.88590495,4.48975648,0.04121398,1.40027078
-2.55427714,7.06733337,0.01135700,0.12059276,1.95202901,1.17824802,0.88427680,4.55179425,0.04221758,1.38561953
-2.54827414,7.13170224,0.01171157,0.12318648,1.94201393,1.18961365,0.88554799,4.61670636,0.04319362,1.36976999
-2.54227114,7.19781983,0.01206398,0.12589723,1.93118545,1.20139741,0.88956342,4.68334472,0.04411736,1.35289131
-2.53626813,7.26436675,0.01240974,0.12868509,1.91975028,1.21336539,0.89613891,4.75052471,0.04496424,1.33516421
-2.53026513,7.33001906,0.01274439,0.13150982,1.90793578,1.22524960,0.90507208,4.81707477,0.04571065,1.31678063
-2.52426213,7.39350881,0.01306376,0.13433199,1.89598990,1.23675846,0.91615298,4.88188500,0.04633479,1.29794327
-2.51825913,7.45368144,0.01336406,0.13711410,1.88418043,1.24758831,0.92917374,4.94395230,0.04681738,1.27886477
-2.51225613,7.50954712,0.01364203,0.13982166,1.87279334,1.25743545,0.94393697,5.00242014,0.04714234,1.25976655
-2.50625313,7.56032371,0.01389507,0.14242402,1.86213008,1.26600816,0.96026240,5.05661110,0.04729739,1.24087702
-2.50025013,7.60546918,0.01412132,0.14489521,1.85250360,1.27303810,0.97799161,5.10605081,0.04727448,1.22242919
-2.49424712,7.64470226,0.01431973,0.14721443,1.84423318,1.27829064,0.99699064,5.15048244,0.04707007,1.20465756
-2.48824412,7.67801039,0.01449008,0.14936644,1.83763793,1.28157358,1.01715052,5.18987119,0.04668533,1.18779426
-2.48224112,7.70564501,0.01463297,0.15134170,1.83302908,1.28274403,1.03838592,5.22439914,0.04612606,1.17206447
-2.47623812,7.72810490,0.01474979,0.15313630,1.83070120,1.28171305,1.06063207,5.25445090,0.04540256,1.15768134
-2.47023512,7.74610856,0.01484266,0.15475169,1.83092260,1.27844811,1.08384041,5.28059128,0.04452926,1.14484029
-2.46423212,7.76055774,0.01491430,0.15619423,1.83392523,1.27297319,1.10797329,5.30353634,0.04352432,1.13371322
-2.45822911,7.77249413,0.01496795,0.15747466,1.83989452,1.26536666,1.13299832,5.32411960,0.04240896,1.12444258
-2.45222611,7.78305166,0.01500726,0.15860734,1.84895952,1.25575733,1.15888267,5.34325529,0.04120689,1.11713576
-2.44622311,7.79340705,0.01503612,0.15960956,1.86118399,1.24431870,1.18558793,5.36190039,0.03994353,1.11186000
-2.44022011,7.80473097,0.01505857,0.16050075,1.87655884,1.23126195,1.21306586,5.38101728,0.03864522,1.10863811
-2.43421711,7.81814211,0.01507865,0.16130169,1.89499639,1.21682807,1.24125526,5.40153858,0.03733853,1.10744538
-2.42821411,7.83466600,0.01510037,0.16203387,1.91632694,1.20127941,1.27008035,5.42433547,0.03604947,1.10820768
-2.42221111,7.85520018,0.01512753,0.16271882,1.94029801,1.18489115,1.29945060,5.45019033,0.03480283,1.11080120
-2.41620810,7.88048660,0.01516375,0.16337764,1.96657635,1.16794305,1.32926211,5.47977448,0.03362154,1.11505372
-2.41020510,7.91109184,0.01521238,0.16403063,1.99475302,1.15071172,1.35940040,5.51363117,0.03252616,1.12074768
-2.40420210,7.94739537,0.01527649,0.16469700,2.02435129,1.13346376,1.38974433,5.55216390,0.03153448,1.12762476
-2.39819910,7.98958534,0.01535891,0.16539480,2.05483738,1.11644986,1.42017104,5.59562986,0.03066119,1.13539209
-2.39219610,8.03766156,0.01546221,0.16614092,2.08563353,1.09990005,1.45056143,5.64413799,0.02991768,1.14372981
-2.38619310,8.09144467,0.01558876,0.16695119,2.11613310,1.08402018,1.48080594,5.69765137,0.02931198,1.15229968
-2.38019010,8.15059086,0.01574078,0.16784064,2.14571702,1.06898956,1.51081017,5.75599324,0.02884878,1.16075456
-2.37418709,8.21461086,0.01592037,0.16882369,2.17377100,1.05495976,1.54050018,5.81885640,0.02852956,1.16874833
-2.36818409,8.28289258,0.01612957,0.16991455,2.19970290,1.04205450,1.56982700,5.88581532,0.02835277,1.17594591
-2.36218109,8.35472635,0.01637043,0.17112754,2.22295940,1.03037050,1.59877025,5.95634089,0.02831419,1.18203302
-2.35617809,8.42933196,0.01664500,0.17247736,2.24304144,1.01997913,1.62734065,6.02981723,0.02840721,1.18672533
-2.35017509,8.50588676,0.01695542,0.17397946,2.25951780,1.01092878,1.65558126,6.10556048,0.02862327,1.18977663
-2.34417209,8.58355413,0.01730389,0.17565020,2.27203626,1.00324763,1.68356749,6.18283910,0.02895226,1.19098581
-2.33816908,8.66151145,0.01769267,0.17750704,2.28033193,0.99694683,1.71140567,6.26089538,0.02938300,1.19020226
-2.33216608,8.73897684,0.01812411,0.17956852,2.28423257,0.99202377,1.73923041,6.33896762,0.02990364,1.18732972
-2.32616308,8.81523392,0.01860057,0.18185423,2.28366060,0.98846527,1.76720055,6.41631235,0.03050208,1.18232826
-2.32016008,8.88965343,0.01912439,0.18438446,2.27863199,0.98625063,1.79549403,6.49222579,0.03116643,1.17521446
-2.31415708,8.96171105,0.01969780,0.18717988,2.26925190,0.98535424,1.82430146,6.56606369,0.03188529,1.16605981
-2.30815408,9.03100019,0.02032287,0.19026084,2.25570768,0.98574762,1.85381868,6.63725850,0.03264807,1.15498730
-2.30215108,9.09723917,0.02100137,0.19364669,2.23825927,0.98740094,1.88423847,6.70533296,0.03344528,1.14216653
-2.29614807,9.16027180,0.02173464,0.19735475,2.21722770,0.99028366,1.91574129,6.76990919,0.03426864,1.12780729
-2.29014507,9.22006117,0.02252349,0.20139927,2.19298214,0.99436458,1.94848564,6.83071254,0.03511118,1.11215215
-2.28414207,9.27667645,0.02336804,0.20579016,2.16592607,0.99961095,1.98259792,6.88756976,0.03596732,1.09546805
-2.27813907,9.33027296,0.02426756,0.21053173,2.13648319,1.00598711,2.01816243,6.94040134,0.03683276,1.07803743
-2.27213607,9.38106657,0.02522034,0.21562133,2.10508377,1.01345240,2.05521162,6.98920843,0.03770438,1.06014910
-2.26613307,9.42930337,0.02622355,0.22104812,2.07215179,1.02195875,2.09371719,7.03405492,0.03858006,1.04208919
-2.26013007,9.47522663,0.02727307,0.22679185,2.03809357,1.03144811,2.13358246,7.07504586,0.03945848,1.02413262
-2.25412706,9.51904288,0.02836347,0.23282201,2.00328825,1.04184987,2.17463641,7.11230372,0.04033882,1.00653526
-2.24812406,9.56088953,0.02948786,0.23909704,1.96808041,1.05307860,2.21663006,7.14594415,0.04122048,0.98952713
-2.24212106,9.60080634,0.03063792,0.24556410,1.93277507,1.06503237,2.25923540,7.17605314,0.04210283,0.97330686
-2.23611806,9.63871290,0.03180386,0.25215916,1.89763516,1.07759177,2.30204735,7.20266739,0.04298489,0.95803758
-2.23011506,9.67439415,0.03297452,0.25880752,1.86288141,1.09061990,2.34458895,7.22575952,0.04386513,0.94384444
-2.22411206,9.70749544,0.03413748,0.26542490,1.82869443,1.10396336,2.38631983,7.24522957,0.04474124,0.93081359
-2.21810905,9.73752776,0.03527926,0.27191896,1.79521878,1.11745442,2.42664787,7.26090360,0.04561000,0.91899287
-2.21210605,9.76388368,0.03638550,0.27819126,1.76256858,1.13091416,2.46494385,7.27253982,0.04646720,0.90839388
-2.20610305,9.78586298,0.03744129,0.28413965,1.73083409,1.14415659,2.50055844,7.27984203,0.04730761,0.89899538
-2.20010005,9.80270697,0.03843149,0.28966095,1.70008897,1.15699363,2.53284111,7.28247968,0.04812505,0.89074779
-2.19409705,9.81363940,0.03934104,0.29465383,1.67039737,1.16924046,2.56116007,7.28011307,0.04891254,0.88357842
-2.18809405,9.81791136,0.04015544,0.29902179,1.64182059,1.18072129,2.58492237,7.27242209,0.04966241,0.87739728
-2.18209105,9.81484742,0.04086102,0.30267607,1.61442256,1.19127492,2.60359326,7.25913645,0.05036663,0.87210296
-2.17608804,9.80389006,0.04144543,0.30553838,1.58827401,1.20076004,2.61671391,7.24006500,0.05101699,0.86758845
-2.17008504,9.78463916,0.04189794,0.30754334,1.56345472,1.20905983,2.62391663,7.21512214,0.05160542,0.86374651
-2.16408204,9.75688432,0.04220976,0.30864049,1.54005390,1.21608561,2.62493684,7.18434922,0.05212430,0.86047426
-2.15807904,9.72062750,0.04237437,0.30879575,1.51816859,1.22177947,2.61962125,7.14792921,0.05256675,0.85767701
-2.15207604,9.67609464,0.04238768,0.30799237,1.49790012,1.22611563,2.60793188,7.10619347,0.05292684,0.85527098
-2.14607304,9.62373543,0.04224817,0.30623119,1.47934893,1.22910059,2.58994583,7.05961997,0.05319987,0.85318495
-2.14007004,9.56421129,0.04195699,0.30353034,1.46260814,1.23077206,2.56585079,7.00882285,0.05338252,0.85136089
-2.13406703,9.49837221,0.04151795,0.29992434,1.44775623,1.23119686,2.53593681,6.95453380,0.05347301,0.84975352
-2.12806403,9.42722421,0.04093737,0.29546265,1.43484942,1.23046785,2.50058462,6.89757646,0.05347112,0.84832913
-2.12206103,9.35188924,0.04022400,0.29020783,1.42391436,1.22870024,2.46025137,6.83883531,0.05337822,0.84706368
-2.11605803,9.27356026,0.03938874,0.28423326,1.41494157,1.22602750,2.41545454,6.77922091,0.05319728,0.84594054
-2.11005503,9.19345416,0.03844437,0.27762076,1.40788025,1.22259711,2.36675487,6.71963366,0.05293267,0.84494811
-2.10405203,9.11276537,0.03740522,0.27045801,1.40263486,1.21856635,2.31473920,6.66092820,0.05259013,0.84407745
-2.09804902,9.03262282,0.03628686,0.26283600,1.39906387,1.21409843,2.26000400,6.60388053,0.05217653,0.84332038
-2.09204602,8.95405257,0.03510567,0.25484664,1.39698083,1.20935909,2.20314045,6.54915973,0.05169970,0.84266799
-2.08604302,8.87794803,0.03387850,0.24658056,1.39615784,1.20451364,2.14472143,6.49730572,0.05116821,0.84210998
-2.08004002,8.80504890,0.03262234,0.23812514,1.39633147,1.19972460,2.08529108,6.44871420,0.05059116,0.84163463
-2.07403702,8.73592968,0.03135393,0.22956301,1.39721077,1.19514991,2.02535699,6.40362937,0.04997796,0.84122971
-2.06803402,8.67099752,0.03008949,0.22097081,1.39848714,1.19094141,1.96538518,6.36214442,0.04933811,0.84088404
-2.06203102,8.61049899,0.02884445,0.21241834,1.39984548,1.18724364,1.90579769,6.32420960,0.04868104,0.84058976
-2.05602801,8.55453433,0.02763320,0.20396815,1.40097633,1.18419277,1.84697255,6.28964688,0.04801588,0.84034496
-2.05002501,8.50307787,0.02646893,0.19567538,1.40158807,1.18191530,1.78924570,6.25817007,0.04735136,0.84015668
-2.04402201,8.45600256,0.02536349,0.18758790,1.40141884,1.18052658,1.73291447,6.22940904,0.04669565,0.84004376
-2.03801901,8.41310657,0.02432730,0.17974674,1.40024750,1.18012890,1.67824200,6.20293631,0.04605625,0.84003944
-2.03201601,8.37414010,0.02336926,0.17218658,1.39790300,1.18080908,1.62546216,6.17829443,0.04543989,0.84019347
-2.02601301,8.33883036,0.02249678,0.16493647,1.39427180,1.18263559,1.57478448,6.15502268,0.04485246,0.84057325
-2.02001001,8.30690336,0.02171575,0.15802048,1.38930289,1.18565523,1.52639861,6.13268136,0.04429896,0.84126417
-2.01400700,8.27810108,0.02103059,0.15145844,1.38301023,1.18988956,1.48047805,6.11087286,0.04378346,0.84236863
-2.00800400,8.25219350,0.02044431,0.14526662,1.37547238,1.19533128,1.43718289,6.08925830,0.04330906,0.84400398
-2.00200100,8.22898504,0.01995859,0.13945825,1.36682945,1.20194075,1.39666141,6.06756936,0.04287793,0.84629916
-1.99599800,8.20831561,0.01957384,0.13404407,1.35727749,1.20964312,1.35905050,6.04561494,0.04249127,0.84939028
-1.98999500,8.19005690,0.01928935,0.12903264,1.34706054,1.21832629,1.32447509,6.02328290,0.04214941,0.85341526
-1.98399200,8.17410470,0.01910332,0.12443067,1.33646078,1.22784007,1.29304653,6.00053703,0.04185181,0.85850775
-1.97798899,8.16036848,0.01901301,0.12024309,1.32578720,1.23799674,1.26486026,5.97741017,0.04159720,0.86479062
-1.97198599,8.14875948,0.01901483,0.11647320,1.31536335,1.24857337,1.23999306,5.95399394,0.04138362,0.87236940
-1.96598299,8.13917853,0.01910445,0.11312254,1.30551467,1.25931589,1.21849990,5.93042626,0.04120857,0.88132602
-1.95997999,8.13150493,0.01927686,0.11019091,1.29655601,1.26994497,1.20041088,5.90687746,0.04106918,0.89171311
-1.95397699,8.12558734,0.01952648,0.10767616,1.28877977,1.28016370,1.18572832,5.88353591,0.04096228,0.90354934
-1.94797399,8.12123748,0.01984720,0.10557408,1.28244527,1.28966670,1.17442431,5.86059405,0.04088463,0.91681592
-1.94197099,8.11822720,0.02023249,0.10387828,1.27776967,1.29815047,1.16643876,5.83823550,0.04083304,0.93145462
-1.93596798,8.11628900,0.02067540,0.10257996,1.27492071,1.30532446,1.16167819,5.81662381,0.04080454,0.94736735
-1.92996498,8.11512010,0.02116860,0.10166790,1.27401164,1.31092245,1.16001518,5.79589330,0.04079648,0.96441740
-1.92396198,8.11438942,0.02170444,0.10112830,1.27509836,1.31471355,1.16128870,5.77614218,0.04080667,0.98243232
-1.91795898,8.11374707,0.02227495,0.10094482,1.27817877,1.31651240,1.16530518,5.75742800,0.04083347,1.00120830
-1.91195598,8.11283553,0.02287184,0.10109857,1.28319436,1.31618790,1.17184036,5.73976546,0.04087582,1.02051582
-1.90595298,8.11130158,0.02348654,0.10156821,1.29003369,1.31367004,1.18064188,5.72312632,0.04093324,1.04010641
-1.89994997,8.10880826,0.02411021,0.10233010,1.29853775,1.30895438,1.19143255,5.70744116,0.04100585,1.05972004
-1.89394697,8.10504583,0.02473380,0.10335851,1.30850662,1.30210389,1.20391426,5.69260280,0.04109426,1.07909293
-1.88794397,8.09974122,0.02534804,0.10462591,1.31970734,1.29324796,1.21777235,5.67847078,0.04119947,1.09796536
-1.88194097,8.09266511,0.02594360,0.10610327,1.33188232,1.28257853,1.23268052,5.66487680,0.04132279,1.11608905
-1.87593797,8.08363644,0.02651108,0.10776046,1.34475820,1.27034349,1.24830599,5.65163066,0.04146562,1.13323390
-1.86993497,8.07252394,0.02704124,0.10956662,1.35805450,1.25683758,1.26431494,5.63852631,0.04162929,1.14919374
-1.86393197,8.05924480,0.02752504,0.11149065,1.37149187,1.24239117,1.28037802,5.62534785,0.04181493,1.16379080
-1.85792896,8.04376041,0.02795385,0.11350155,1.38479958,1.22735736,1.29617587,5.61187515,0.04202323,1.17687881
-1.85192596,8.02606965,0.02831963,0.11556894,1.39772193,1.21209814,1.31140443,5.59788882,0.04225427,1.18834470
-1.84592296,8.00620007,0.02861509,0.11766337,1.41002352,1.19696998,1.32577992,5.58317464,0.04250742,1.19810870
-1.83991996,7.98419762,0.02883389,0.11975672,1.42149310,1.18230977,1.33904348,5.56752695,0.04278116,1.20612315
-1.83391696,7.96011552,0.02897083,0.12182249,1.43194603,1.16842160,1.35096508,5.55075147,0.04307303,1.21237000
-1.82791396,7.93400309,0.02902198,0.12383601,1.44122548,1.15556496,1.36134697,5.53266716,0.04337955,1.21685727
-1.82191096,7.90589517,0.02898485,0.12577463,1.44920224,1.14394503,1.37002619,5.51310753,0.04369622,1.21961478
-1.81590795,7.87580315,0.02885849,0.12761777,1.45577362,1.13370538,1.37687649,5.49192148,0.04401757,1.22068937
-1.80990495,7.84370803,0.02864352,0.12934704,1.46086131,1.12492349,1.38180935,5.46897390,0.04433724,1.22013992
-1.80390195,7.80955651,0.02834219,0.13094612,1.46440885,1.11760923,1.38477432,5.44414638,0.04464809,1.21803264
-1.79789895,7.77326032,0.02795837,0.13240080,1.46637859,1.11170639,1.38575862,5.41733827,0.04494244,1.21443669
-1.79189595,7.73469945,0.02749741,0.13369885,1.46674876,1.10709714,1.38478619,5.38846840,0.04521222,1.20942059
-1.78589295,7.69372927,0.02696610,0.13482999,1.46551067,1.10360934,1.38191617,5.35747768,0.04544927,1.20304946
-1.77988994,7.65019161,0.02637248,0.13578585,1.46266639,1.10102612,1.37724107,5.32433283,0.04564558,1.19538340
-1.77388694,7.60392940,0.02572567,0.13655994,1.45822697,1.09909745,1.37088445,5.28903114,0.04579363,1.18647689
-1.76788394,7.55480426,0.02503562,0.13714771,1.45221138,1.09755314,1.36299855,5.25160632,0.04588663,1.17637930
-1.76188094,7.50271623,0.02431293,0.13754665,1.44464621,1.09611648,1.35376158,5.21213508,0.04591886,1.16513638
-1.75587794,7.44762445,0.02356855,0.13775642,1.43556593,1.09451803,1.34337487,5.17074413,0.04588588,1.15279258
-1.74987494,7.38956747,0.02281358,0.13777907,1.42501378,1.09250888,1.33205987,5.12761687,0.04578483,1.13939386
