energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Sc_p_up,Sc_p_down,Sc_d_up,Sc_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-4.31915958,1.00805116,-1.00807380,0.00194659,-0.00194675,0.05663805,-0.05664029,0.25745924,-0.25746356,0.33768339,-0.33769071,0.19417478,-0.19417874,0.08013973,-0.08014101,0.00022350,-0.00022351,0.59803267,-0.59804686
-4.31315658,0.98095138,-0.98097083,0.00162659,-0.00162672,0.05456876,-0.05457055,0.25279737,-0.25280058,0.32756070,-0.32756666,0.18952021,-0.18952372,0.07882583,-0.07882677,0.00020384,-0.00020384,0.58235839,-0.58237147
-4.30715358,0.95745019,-0.95746575,0.00136090,-0.00136100,0.05307580,-0.05307705,0.24950723,-0.24950912,0.31889103,-0.31889531,0.18544048,-0.18544339,0.07790923,-0.07790976,0.00018933,-0.00018934,0.56786084,-0.56787251
-4.30115058,0.93829784,-0.93830876,0.00114136,-0.00114145,0.05224802,-0.05224864,0.24781368,-0.24781403,0.31201218,-0.31201444,0.18207823,-0.18208041,0.07744907,-0.07744915,0.00017973,-0.00017972,0.55488934,-0.55489926
-4.29514757,0.92428635,-0.92429189,0.00096073,-0.00096080,0.05217166,-0.05217159,0.24794876,-0.24794738,0.30726766,-0.30726755,0.17958757,-0.17958886,0.07750951,-0.07750908,0.00017479,-0.00017478,0.54382525,-0.54383308
-4.28914457,0.91623419,-0.91623356,0.00081263,-0.00081268,0.05292891,-0.05292806,0.25014597,-0.25014264,0.30500134,-0.30499853,0.17813078,-0.17813105,0.07815827,-0.07815726,0.00017433,-0.00017433,0.53507427,-0.53507964
-4.28314157,0.91496769,-0.91496014,0.00069153,-0.00069157,0.05459628,-0.05459460,0.25463357,-0.25462811,0.30555153,-0.30554568,0.17787440,-0.17787349,0.07946484,-0.07946319,0.00017821,-0.00017820,0.52905672,-0.52905928
-4.27713857,0.92129985,-0.92128465,0.00059273,-0.00059276,0.05724314,-0.05724056,0.26162715,-0.26161937,0.30924432,-0.30923510,0.17898471,-0.17898248,0.08149836,-0.08149600,0.00018630,-0.00018629,0.52619609,-0.52619548
-4.27113557,0.93600659,-0.93598305,0.00051227,-0.00051230,0.06093008,-0.06092656,0.27132155,-0.27131129,0.31638632,-0.31637343,0.18162275,-0.18161907,0.08432518,-0.08432207,0.00019850,-0.00019849,0.52690604,-0.52690192
-4.26513257,0.95980132,-0.95976881,0.00044688,-0.00044690,0.06570732,-0.06570280,0.28388248,-0.28386962,0.32725686,-0.32724004,0.18593900,-0.18593375,0.08800624,-0.08800232,0.00021474,-0.00021472,0.53157635,-0.53156840
-4.25912956,0.99330837,-0.99326635,0.00039389,-0.00039390,0.07161301,-0.07160748,0.29943794,-0.29942240,0.34209979,-0.34207877,0.19206783,-0.19206089,0.09259429,-0.09258951,0.00023494,-0.00023491,0.54055832,-0.54054627
-4.25312656,1.03703620,-1.03698424,0.00035115,-0.00035116,0.07867160,-0.07866504,0.31806997,-0.31805169,0.36111496,-0.36108955,0.20012189,-0.20011319,0.09813107,-0.09812541,0.00025905,-0.00025902,0.55415001,-0.55413363
-4.24712356,1.09135122,-1.09128901,0.00031697,-0.00031697,0.08689218,-0.08688457,0.33980681,-0.33978580,0.38444979,-0.38441983,0.21018669,-0.21017616,0.10464459,-0.10463803,0.00028702,-0.00028699,0.57258197,-0.57256109
-4.24112056,1.15645325,-1.15638065,0.00029001,-0.00029001,0.09626686,-0.09625823,0.36461616,-0.36459247,0.41219103,-0.41215642,0.22231544,-0.22230305,0.11214660,-0.11213913,0.00031881,-0.00031878,0.59600396,-0.59597848
-4.23511756,1.23235360,-1.23227063,0.00026926,-0.00026926,0.10676939,-0.10675976,0.39239952,-0.39237326,0.44435701,-0.44431773,0.23652445,-0.23651021,0.12063030,-0.12062192,0.00035440,-0.00035436,0.62447328,-0.62444318
-4.22911456,1.31885682,-1.31876368,0.00025393,-0.00025392,0.11835386,-0.11834328,0.42298832,-0.42295965,0.48089083,-0.48084692,0.25278925,-0.25277319,0.13006850,-0.13005925,0.00039376,-0.00039372,0.65794511,-0.65791045
-4.22311156,1.41554686,-1.41544396,0.00024342,-0.00024341,0.13095384,-0.13094238,0.45614185,-0.45611101,0.52165465,-0.52160624,0.27104162,-0.27102381,0.14041232,-0.14040224,0.00043694,-0.00043689,0.69626539,-0.69622633
-4.21710855,1.52177883,-1.52166679,0.00023727,-0.00023726,0.14448180,-0.14446954,0.49154746,-0.49151474,0.56642556,-0.56637285,0.29116769,-0.29114826,0.15159040,-0.15157957,0.00048399,-0.00048394,0.73916671,-0.73912350
-4.21110555,1.63667672,-1.63655637,0.00023512,-0.00023511,0.15882907,-0.15881611,0.52882306,-0.52878882,0.61489318,-0.61483649,0.31300735,-0.31298644,0.16350886,-0.16349735,0.00053506,-0.00053501,0.78626731,-0.78622031
-4.20510255,1.75913796,-1.75901033,0.00023666,-0.00023664,0.17386634,-0.17385281,0.56752218,-0.56748680,0.66665955,-0.66659925,0.33635490,-0.33633271,0.17605190,-0.17603984,0.00059040,-0.00059035,0.83707363,-0.83702328
-4.19909955,1.88784494,-1.88771127,0.00024162,-0.00024160,0.18944484,-0.18943088,0.60714135,-0.60710528,0.72124115,-0.72117774,0.36096131,-0.36093806,0.18908324,-0.18907074,0.00065039,-0.00065033,0.89098633,-0.89093317
-4.19309655,2.02128377,-2.02114550,0.00024976,-0.00024974,0.20539818,-0.20538394,0.64713008,-0.64709380,0.77807364,-0.77800770,0.38653779,-0.38651376,0.20244820,-0.20243541,0.00071557,-0.00071551,0.94730990,-0.94725456
-4.18709355,2.15777018,-2.15762890,0.00026081,-0.00026079,0.22154485,-0.22153050,0.68690281,-0.68686683,0.83651920,-0.83645138,0.41276100,-0.41273649,0.21597657,-0.21596364,0.00078671,-0.00078664,1.00526561,-1.00520881
-4.18109055,2.29548216,-2.29533963,0.00027453,-0.00027451,0.23769156,-0.23767728,0.72585292,-0.72581776,0.89587647,-0.89580750,0.43927959,-0.43925492,0.22948612,-0.22947322,0.00086482,-0.00086475,1.06400772,-1.06395022
-4.17508754,2.43249877,-2.43235683,0.00029064,-0.00029061,0.25363713,-0.25362311,0.76336815,-0.76333433,0.95539315,-0.95532384,0.46572202,-0.46569752,0.24278671,-0.24277401,0.00095122,-0.00095114,1.12264235,-1.12258498
-4.16908454,2.56684420,-2.56670478,0.00030885,-0.00030882,0.26917705,-0.26916348,0.79884709,-0.79881512,1.01428104,-1.01421223,0.49170558,-0.49168160,0.25568485,-0.25567254,0.00104758,-0.00104749,1.18024884,-1.18019245
-4.16308154,2.69653609,-2.69640113,0.00032887,-0.00032884,0.28410855,-0.28409561,0.83171616,-0.83168652,1.07173318,-1.07166574,0.51684620,-0.51682311,0.26798867,-0.26797694,0.00115592,-0.00115582,1.23590276,-1.23584823
-4.15707854,2.81963664,-2.81950808,0.00035039,-0.00035037,0.29823596,-0.29822385,0.86144657,-0.86141970,1.12694267,-1.12687751,0.54076903,-0.54074715,0.27951305,-0.27950206,0.00127871,-0.00127859,1.28870019,-1.28864837
-4.15107554,2.93430511,-2.93418480,0.00037314,-0.00037311,0.31137637,-0.31136524,0.88757058,-0.88754688,1.17912287,-1.17906087,0.56311909,-0.56309876,0.29008477,-0.29007469,0.00141881,-0.00141868,1.33778230,-1.33773403
-4.14507254,3.03885002,-3.03873973,0.00039683,-0.00039680,0.32336518,-0.32335519,0.90969656,-0.90967635,1.22752817,-1.22747017,0.58357212,-0.58355363,0.29954764,-0.29953862,0.00157955,-0.00157939,1.38235972,-1.38231578
-4.13906953,3.13177931,-3.13168059,0.00042122,-0.00042119,0.33406151,-0.33405278,0.92752227,-0.92750579,1.27147471,-1.27142152,0.60184472,-0.60182834,0.30776721,-0.30775940,0.00176465,-0.00176447,1.42173579,-1.42169689
-4.13306653,3.21184654,-3.21176077,0.00044610,-0.00044607,0.34335311,-0.34334575,0.94084578,-0.94083321,1.31036045,-1.31031279,0.61770387,-0.61768983,0.31463512,-0.31462862,0.00197823,-0.00197802,1.45532792,-1.45529467
-4.12706353,3.27809163,-3.27801991,0.00047133,-0.00047131,0.35116069,-0.35115478,0.94957379,-0.94956521,1.34368368,-1.34364219,0.63097514,-0.63096359,0.32007270,-0.32006759,0.00222473,-0.00222449,1.48268628,-1.48265920
-4.12106053,3.32987417,-3.32981731,0.00049685,-0.00049682,0.35744133,-0.35743690,0.95372675,-0.95372214,1.37105929,-1.37102446,0.64154927,-0.64154032,0.32403389,-0.32403024,0.00250882,-0.00250854,1.50350921,-1.50348867
-4.11505753,3.36689804,-3.36685654,0.00052264,-0.00052261,0.36219080,-0.36218785,0.95344076,-0.95344000,1.39223200,-1.39220422,0.64938697,-0.64938066,0.32650721,-0.32650503,0.00283528,-0.00283496,1.51765459,-1.51764082
-4.10905453,3.38922584,-3.38919985,0.00054880,-0.00054877,0.36544471,-0.36544322,0.94896595,-0.94896885,1.40708602,-1.40706550,0.65452142,-0.65451775,0.32751669,-0.32751598,0.00320887,-0.00320850,1.52514666,-1.52513975
-4.10305153,3.39728241,-3.39727173,0.00057553,-0.00057550,0.36727833,-0.36727822,0.94066145,-0.94066771,1.41565038,-1.41563720,0.65705852,-0.65705739,0.32712175,-0.32712247,0.00363413,-0.00363371,1.52617796,-1.52617784
-4.09704852,3.39184666,-3.39185074,0.00060310,-0.00060307,0.36780494,-0.36780612,0.92898694,-0.92899621,1.41809974,-1.41809382,0.65717455,-0.65717582,0.32541601,-0.32541809,0.00411520,-0.00411472,1.52110607,-1.52111251
-4.09104552,3.37403154,-3.37404951,0.00063190,-0.00063187,0.36717287,-0.36717519,0.91449109,-0.91450292,1.41475027,-1.41475134,0.65511143,-0.65511488,0.32252486,-0.32252820,0.00465557,-0.00465504,1.51044499,-1.51045764
-4.08504252,3.34525261,-3.34528328,0.00066241,-0.00066238,0.36556103,-0.36556434,0.89779709,-0.89781099,1.40605058,-1.40605825,0.65116944,-0.65117481,0.31860214,-0.31860660,0.00525791,-0.00525732,1.49485147,-1.49486981
-4.07903952,3.30718565,-3.30722756,0.00069520,-0.00069516,0.36317336,-0.36317747,0.87958576,-0.87960119,1.39256791,-1.39258163,0.64569786,-0.64570484,0.31382570,-0.31383113,0.00592374,-0.00592309,1.47510633,-1.47512972
-4.07303652,3.26171473,-3.26176621,0.00073088,-0.00073084,0.36023207,-0.36023679,0.86057669,-0.86059308,1.37496995,-1.37498907,0.63908352,-0.63909177,0.30839220,-0.30839843,0.00665328,-0.00665258,1.45209139,-1.45211909
-4.06703352,3.21087235,-3.21093155,0.00077017,-0.00077012,0.35697012,-0.35697523,0.84150800,-0.84152479,1.35400280,-1.35402655,0.63173789,-0.63174705,0.30251121,-0.30251805,0.00744521,-0.00744444,1.42676269,-1.42679389
-4.06103052,3.15677350,-3.15683845,0.00081378,-0.00081373,0.35362304,-0.35362833,0.82311525,-0.82313186,1.33046595,-1.33049350,0.62408300,-0.62409268,0.29639881,-0.29640607,0.00829645,-0.00829563,1.40012075,-1.40015458
-4.05502751,3.10154615,-3.10161486,0.00086246,-0.00086241,0.35042061,-0.35042587,0.80611018,-0.80612606,1.30518519,-1.30521565,0.61653680,-0.61654663,0.29027089,-0.29027839,0.00920208,-0.00920122,1.37317883,-1.37321438
-4.04902451,3.04726071,-3.04733118,0.00091697,-0.00091691,0.34757848,-0.34758353,0.79115992,-0.79117456,1.27898448,-1.27901694,0.60949846,-0.60950808,0.28433651,-0.28434404,0.01015522,-0.01015433,1.34693037,-1.34696673
-4.04302151,2.99586092,-2.99593127,0.00097801,-0.00097795,0.34529036,-0.34529502,0.77886727,-0.77888021,1.25265797,-1.25269156,0.60333431,-0.60334339,0.27879130,-0.27879868,0.01114703,-0.01114611,1.32231660,-1.32235292
-4.03701851,2.94909919,-2.94916766,0.00104628,-0.00104621,0.34372081,-0.34372492,0.76975271,-0.76976357,1.22694338,-1.22697725,0.59836477,-0.59837300,0.27381146,-0.27381853,0.01216674,-0.01216580,1.30019568,-1.30023115
-4.03101551,2.90847854,-2.90854360,0.00112238,-0.00112230,0.34299918,-0.34300264,0.76423867,-0.76424712,1.20249772,-1.20253111,0.59485301,-0.59486016,0.26954829,-0.26955491,0.01320183,-0.01320089,1.28131425,-1.28134814
-4.02501251,2.87520382,-2.87526418,0.00120684,-0.00120675,0.34321489,-0.34321762,0.76263651,-0.76264232,1.17987656,-1.17990877,0.59299574,-0.59300163,0.26612367,-0.26612971,0.01423820,-0.01423727,1.26628271,-1.26631441
-4.01900950,2.85014394,-2.85019858,0.00130010,-0.00130000,0.34441421,-0.34441616,0.76513681,-0.76513985,1.15951751,-1.15954797,0.59291647,-0.59292095,0.26362651,-0.26363188,0.01526053,-0.01525962,1.25555506,-1.25558407
-4.01300650,2.83380664,-2.83385486,0.00140249,-0.00140238,0.34659873,-0.34659990,0.77180315,-0.77180335,1.14172887,-1.14175713,0.59466152,-0.59466454,0.26211037,-0.26211501,0.01625258,-0.01625172,1.24941403,-1.24944000
-4.00700350,2.82632699,-2.82636839,0.00151426,-0.00151414,0.34972566,-0.34972606,0.78256962,-0.78256704,1.12668360,-1.12670935,0.59819912,-0.59820069,0.26159235,-0.26159623,0.01719771,-0.01719691,1.24796229,-1.24798500
-4.00100050,2.82746982,-2.82750433,0.00163553,-0.00163541,0.35370979,-0.35370951,0.79724238,-0.79723715,1.11441907,-1.11444212,0.60342134,-0.60342152,0.26205324,-0.26205635,0.01807929,-0.01807857,1.25111990,-1.25113927
-3.99499750,2.83664609,-2.83667394,0.00176636,-0.00176623,0.35842727,-0.35842639,0.81550502,-0.81549736,1.10484226,-1.10486255,0.61014907,-0.61014799,0.26343890,-0.26344127,0.01888127,-0.01888065,1.25862825,-1.25864435
-3.98899450,2.85294243,-2.85296411,0.00190672,-0.00190657,0.36372076,-0.36371942,0.83692779,-0.83691799,1.09774034,-1.09775794,0.61813964,-0.61813747,0.26566296,-0.26566463,0.01958867,-0.01958814,1.27006038,-1.27007341
-3.98299150,2.87516252,-2.87517877,0.00205650,-0.00205635,0.36940605,-0.36940439,0.86098044,-0.86096885,1.09279584,-1.09281091,0.62709679,-0.62709376,0.26861047,-0.26861151,0.02018808,-0.02018767,1.28483727,-1.28484754
-3.97698849,2.90187859,-2.90189033,0.00221561,-0.00221544,0.37527951,-0.37527768,0.88704817,-0.88703519,1.08960573,-1.08961853,0.63668270,-0.63667905,0.27214261,-0.27214312,0.02066817,-0.02066789,1.30224946,-1.30225739
-3.97098549,2.93149085,-2.93149914,0.00238390,-0.00238373,0.38112641,-0.38112458,0.91445043,-0.91443651,1.08770351,-1.08771437,0.64653135,-0.64652737,0.27610212,-0.27610220,0.02102006,-0.02101991,1.32148335,-1.32148941
-3.96498249,2.96229234,-2.96229832,0.00256129,-0.00256110,0.38672944,-0.38672778,0.94246182,-0.94244741,1.08658313,-1.08659242,0.65626291,-0.65625887,0.28031925,-0.28031900,0.02123769,-0.02123767,1.34165093,-1.34165566
-3.95897949,2.99253657,-2.99254140,0.00274773,-0.00274753,0.39187728,-0.39187593,0.97033446,-0.97032003,1.08572373,-1.08573185,0.66549832,-0.66549449,0.28461804,-0.28461759,0.02131800,-0.02131812,1.36182205,-1.36182601
-3.95297649,3.02050514,-3.02050997,0.00294324,-0.00294304,0.39637273,-0.39637184,0.99732114,-0.99730715,1.08461404,-1.08462139,0.67387366,-0.67387031,0.28882270,-0.28882215,0.02126113,-0.02126139,1.38105788,-1.38106164
-3.94697349,3.04457277,-3.04457866,0.00314800,-0.00314778,0.40004015,-0.40003984,1.02269841,-1.02268529,1.08277538,-1.08278233,0.68105368,-0.68105105,0.29276374,-0.29276321,0.02107039,-0.02107077,1.39844428,-1.39844838
-3.94097049,3.06326707,-3.06327495,0.00336227,-0.00336204,0.40273184,-0.40273221,1.04578880,-1.04577692,1.07978232,-1.07978920,0.68674390,-0.68674219,0.29628380,-0.29628337,0.02075216,-0.02075267,1.41312387,-1.41312882
-3.93496748,3.07532088,-3.07533153,0.00358650,-0.00358626,0.40433318,-0.40433430,1.06598145,-1.06597116,1.07528018,-1.07528727,0.69070094,-0.69070030,0.29924272,-0.29924249,0.02031574,-0.02031635,1.42432558,-1.42433181
-3.92896448,3.07971538,-3.07972940,0.00382129,-0.00382103,0.40476629,-0.40476819,1.08275036,-1.08274192,1.06899876,-1.06900628,0.69274058,-0.69274114,0.30152201,-0.30152203,0.01977298,-0.01977369,1.43139058,-1.43139844
-3.92296148,3.07571243,-3.07573020,0.00406738,-0.00406710,0.40399210,-0.40399479,1.09566958,-1.09566321,1.06076187,-1.06076996,0.69274345,-0.69274525,0.30302815,-0.30302848,0.01913794,-0.01913872,1.43379368,-1.43380344
-3.91695848,3.06287521,-3.06289689,0.00432569,-0.00432540,0.40201086,-0.40201431,1.10442491,-1.10442073,1.05049243,-1.05050115,0.69065797,-0.69066104,0.30369508,-0.30369575,0.01842641,-0.01842726,1.43115949,-1.43117132
-3.91095548,3.04107684,-3.04110239,0.00459728,-0.00459697,0.39886099,-0.39886516,1.10882150,-1.10881958,1.03821318,-1.03822252,0.68650077,-0.68650505,0.30348538,-0.30348640,0.01765546,-0.01765635,1.42327282,-1.42328678
-3.90495248,3.01049706,-3.01052622,0.00488328,-0.00488296,0.39461650,-0.39462130,1.10878735,-1.10878767,1.02404321,-1.02405307,0.68035432,-0.68035973,0.30239050,-0.30239187,0.01684289,-0.01684380,1.41008305,-1.41009911
-3.89894947,2.97160745,-2.97163977,0.00518493,-0.00518458,0.38938304,-0.38938838,1.10437242,-1.10437488,1.00819064,-1.00820086,0.67236233,-0.67236874,0.30042981,-0.30043150,0.01600671,-0.01600764,1.39170251,-1.39172054
-3.89294647,2.92514650,-2.92518138,0.00550344,-0.00550307,0.38329289,-0.38329866,1.09574355,-1.09574801,0.99094208,-0.99095243,0.66272278,-0.66273002,0.29764867,-0.29765065,0.01516471,-0.01516563,1.36839912,-1.36841890
-3.88694347,2.87208574,-2.87212244,0.00584000,-0.00583961,0.37649901,-0.37650508,1.08317550,-1.08318174,0.97264939,-0.97265962,0.65167928,-0.65168716,0.29411570,-0.29411792,0.01433396,-0.01433484,1.34058373,-1.34060497
-3.88094047,2.81358883,-2.81362652,0.00619569,-0.00619528,0.36916859,-0.36917482,1.06703846,-1.06704623,0.95371465,-0.95372445,0.63951094,-0.63951925,0.28991920,-0.28992160,0.01353042,-0.01353126,1.30879297,-1.30881531
-3.87493747,2.75096559,-2.75100335,0.00657140,-0.00657096,0.36147625,-0.36148252,1.04778270,-1.04779171,0.93457386,-0.93458291,0.62652130,-0.62652980,0.28516312,-0.28516564,0.01276866,-0.01276944,1.27366825,-1.27369129
-3.86893447,2.68562289,-2.68565979,0.00696774,-0.00696728,0.35359731,-0.35360349,1.02592099,-1.02593092,0.91568036,-0.91568833,0.61302671,-0.61303518,0.27996265,-0.27996523,0.01206155,-0.01206227,1.23593214,-1.23595546
-3.86293147,2.61901474,-2.61904986,0.00738501,-0.00738454,0.34570129,-0.34570726,1.00200962,-1.00202014,0.89748850,-0.89749507,0.59934477,-0.59935300,0.27443964,-0.27444221,0.01142015,-0.01142078,1.19636303,-1.19638616
-3.85692846,2.55259333,-2.55262579,0.00782309,-0.00782259,0.33794598,-0.33795165,0.97662874,-0.97663954,0.88043831,-0.88044317,0.58578313,-0.58579091,0.26871810,-0.26872059,0.01085352,-0.01085407,1.15576906,-1.15579157
-3.85092546,2.48776298,-2.48779196,0.00828136,-0.00828084,0.33047226,-0.33047754,0.95036297,-0.95037371,0.86494160,-0.86494447,0.57262912,-0.57263628,0.26291987,-0.26292223,0.01036878,-0.01036924,1.11496257,-1.11498402
-3.84492246,2.42583850,-2.42586328,0.00875867,-0.00875813,0.32339983,-0.32340464,0.92378279,-0.92379319,0.85137002,-0.85137066,0.56014058,-0.56014696,0.25716075,-0.25716293,0.00997105,-0.00997142,1.07473575,-1.07475574
-3.83891946,2.36800919,-2.36802919,0.00925327,-0.00925271,0.31682395,-0.31682826,0.89742769,-0.89743748,0.84004522,-0.84004343,0.54853815,-0.54854364,0.25154710,-0.25154906,0.00966357,-0.00966383,1.03583848,-1.03585667
-3.83291646,2.31530943,-2.31532416,0.00976274,-0.00976217,0.31081337,-0.31081717,0.87179135,-0.87180031,0.83123142,-0.83122705,0.53799924,-0.53800376,0.24617308,-0.24617479,0.00944775,-0.00944791,0.99895894,-0.99897500
-3.82691346,2.26859622,-2.26860535,0.01028404,-0.01028345,0.30540929,-0.30541257,0.84730952,-0.84731746,0.82513026,-0.82512321,0.52865378,-0.52865729,0.24111854,-0.24111998,0.00932335,-0.00932342,0.96470739,-0.96472109
-3.82091046,2.22853404,-2.22853740,0.01081343,-0.01081283,0.30062542,-0.30062822,0.82435063,-0.82435742,0.82187794,-0.82186816,0.52058187,-0.52058436,0.23644761,-0.23644878,0.00928859,-0.00928856,0.93360360,-0.93361476
-3.81490745,2.19558667,-2.19558421,0.01134651,-0.01134591,0.29644909,-0.29645143,0.80320952,-0.80321506,0.82154446,-0.82153197,0.51381321,-0.51381473,0.23220804,-0.23220894,0.00934027,-0.00934016,0.90606782,-0.90607632
-3.80890445,2.17001564,-2.17000747,0.01187826,-0.01187766,0.29284317,-0.29284513,0.78410402,-0.78410827,0.82413469,-0.82411954,0.50832829,-0.50832891,0.22843108,-0.22843170,0.00947396,-0.00947375,0.88241535,-0.88242115
-3.80290145,2.15188449,-2.15187085,0.01240307,-0.01240249,0.28974880,-0.28975044,0.76717444,-0.76717740,0.82959090,-0.82957319,0.50406113,-0.50406096,0.22513194,-0.22513233,0.00968404,-0.00968376,0.86285446,-0.86285757
-3.79689845,2.14106815,-2.14104942,0.01291486,-0.01291428,0.28708867,-0.28709009,0.75248548,-0.75248721,0.83779656,-0.83777647,0.50090342,-0.50090259,0.22231083,-0.22231100,0.00996391,-0.00996356,0.84748739,-0.84748791
-3.79089545,2.13726638,-2.13724304,0.01340710,-0.01340654,0.28477072,-0.28477202,0.74003049,-0.74003109,0.84858109,-0.84855881,0.49870977,-0.49870845,0.21995418,-0.21995418,0.01030600,-0.01030559,0.83631393,-0.83631200
-3.78489245,2.14002036,-2.13999301,0.01387298,-0.01387246,0.28269208,-0.28269335,0.72973739,-0.72973696,0.86172510,-0.86170086,0.49730381,-0.49730219,0.21803630,-0.21803616,0.01070192,-0.01070147,0.82923724,-0.82923307
-3.77888944,2.14873153,-2.14870084,0.01430555,-0.01430506,0.28074308,-0.28074444,0.72147596,-0.72147467,0.87696610,-0.87694019,0.49648501,-0.49648327,0.21652107,-0.21652084,0.01114253,-0.01114204,0.82607142,-0.82606526
-3.77288644,2.16268181,-2.16264853,0.01469781,-0.01469736,0.27881123,-0.27881278,0.71506614,-0.71506417,0.89400439,-0.89397712,0.49603567,-0.49603404,0.21536376,-0.21536349,0.01161803,-0.01161751,0.82655032,-0.82654248
-3.76688344,2.18105461,-2.18101956,0.01504293,-0.01504253,0.27678496,-0.27678679,0.71028674,-0.71028429,0.91250900,-0.91248071,0.49572823,-0.49572690,0.21451280,-0.21451254,0.01211802,-0.01211748,0.83033738,-0.83032821
-3.76088044,2.20295597,-2.20291999,0.01533437,-0.01533402,0.27455706,-0.27455926,0.70688440,-0.70688169,0.93212363,-0.93209467,0.49533226,-0.49533144,0.21391152,-0.21391132,0.01263167,-0.01263114,0.83703598,-0.83702585
-3.75487744,2.22743548,-2.22739945,0.01556609,-0.01556580,0.27202780,-0.27203047,0.70458232,-0.70457957,0.95247263,-0.95244337,0.49462128,-0.49462118,0.21349972,-0.21349963,0.01314782,-0.01314730,0.84620018,-0.84618948
-3.74887444,2.25350677,-2.25347158,0.01573269,-0.01573247,0.26910756,-0.26911076,0.70308870,-0.70308613,0.97316696,-0.97313778,0.49337904,-0.49337983,0.21321515,-0.21321523,0.01365512,-0.01365462,0.85734552,-0.85733467
-3.74287144,2.28016740,-2.28013394,0.01582960,-0.01582945,0.26571897,-0.26572277,0.70210453,-0.70210238,0.99381027,-0.99378155,0.49140516,-0.49140701,0.21299489,-0.21299518,0.01414219,-0.01414174,0.86995992,-0.86994934
-3.73686843,2.30641808,-2.30638719,0.01585319,-0.01585311,0.26179863,-0.26180308,0.70133085,-0.70132933,1.01400512,-1.01397723,0.48852010,-0.48852316,0.21277648,-0.21277703,0.01459788,-0.01459748,0.88351444,-0.88350454
-3.73086543,2.33128122,-2.33125371,0.01580094,-0.01580094,0.25729825,-0.25730338,0.70047514,-0.70047445,1.03335943,-1.03333274,0.48456931,-0.48457369,0.21249912,-0.21249997,0.01501141,-0.01501107,0.89747389,-0.89746508
-3.72486243,2.35381888,-2.35379550,0.01567152,-0.01567160,0.25218544,-0.25219127,0.69925713,-0.69925747,1.05149316,-1.05146801,0.47942652,-0.47943232,0.21210466,-0.21210584,0.01537265,-0.01537239,0.91130729,-0.91129997
-3.71885943,2.37315002,-2.37313143,0.01546487,-0.01546503,0.24644391,-0.24645044,0.69741380,-0.69741535,1.06804523,-1.06802193,0.47299619,-0.47300346,0.21153854,-0.21154009,0.01567233,-0.01567216,0.92449815,-0.92449268
-3.71285643,2.38846695,-2.38845373,0.01518225,-0.01518248,0.24007334,-0.24008057,0.69470379,-0.69470670,1.08268059,-1.08265942,0.46521506,-0.46522384,0.21075079,-0.21075273,0.01590229,-0.01590221,0.93655435,-0.93655105
-3.70685343,2.39905097,-2.39904358,0.01482623,-0.01482654,0.23308887,-0.23309676,0.69091108,-0.69091549,1.09509747,-1.09507865,0.45605287,-0.45606314,0.20969684,-0.20969919,0.01605567,-0.01605570,0.94701775,-0.94701690
-3.70085043,2.40428681,-2.40428559,0.01440066,-0.01440103,0.22552021,-0.22552872,0.68584818,-0.68585417,1.10503436,-1.10501806,0.44551219,-0.44552392,0.20833844,-0.20834121,0.01612714,-0.01612728,0.95547329,-0.95547513
-3.69484742,2.40367565,-2.40368079,0.01391058,-0.01391102,0.21741044,-0.21741952,0.67935862,-0.67936628,1.11227686,-1.11226317,0.43362753,-0.43364066,0.20664441,-0.20664760,0.01611301,-0.01611326,0.96155736,-0.96156205
-3.68884442,2.39684628,-2.39685783,0.01336214,-0.01336264,0.20881459,-0.20882418,0.67131901,-0.67132838,1.11666382,-1.11665280,0.42046369,-0.42047812,0.20459141,-0.20459502,0.01601137,-0.01601172,0.96496542,-0.96497307
-3.68284142,2.38356411,-2.38358196,0.01276244,-0.01276299,0.19979801,-0.19980802,0.66164045,-0.66165153,1.11809278,-1.11808439,0.40611343,-0.40612902,0.20216454,-0.20216854,0.01582213,-0.01582259,0.96545844,-0.96546908
-3.67683842,2.36373744,-2.36376133,0.01211933,-0.01211992,0.19043450,-0.19044485,0.65026933,-0.65028211,1.11652420,-1.11651832,0.39069454,-0.39071116,0.19935782,-0.19936220,0.01554705,-0.01554761,0.96286813,-0.96288172
-3.67083542,2.33742074,-2.33745024,0.01144125,-0.01144188,0.18080438,-0.18081498,0.63718761,-0.63720204,1.11198434,-1.11198079,0.37434653,-0.37436400,0.19617452,-0.19617923,0.01518965,-0.01519031,0.95710062,-0.95711704
-3.66483242,2.30481444,-2.30484898,0.01073700,-0.01073766,0.17099248,-0.17100324,0.62241240,-0.62242840,1.10456650,-1.10456500,0.35722678,-0.35724490,0.19262723,-0.19263223,0.01475511,-0.01475586,0.94813837,-0.94815745
-3.65882941,2.26626119,-2.26630006,0.01001552,-0.01001620,0.16108611,-0.16109691,0.60599489,-0.60601236,1.09443039,-1.09443063,0.33950647,-0.33952505,0.18873773,-0.18874296,0.01425011,-0.01425093,0.93604033,-0.93606180
