energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Os_p_up,Os_d_up,S_s_up,S_p_up
0.23711856,5.82138041,0.55159083,2.73465198,0.06227820,0.20667737,0.37880204,2.33476588,0.12871291,0.33845930
0.24312156,5.77781663,0.54943761,2.71428191,0.06621544,0.20444611,0.38119069,2.30406823,0.12879271,0.33922583
0.24912456,5.71896433,0.54531619,2.68573034,0.07017277,0.20211235,0.38252495,2.26793194,0.12851024,0.33897956
0.25512756,5.64637971,0.53938872,2.64979811,0.07411718,0.19972492,0.38282409,2.22709254,0.12788107,0.33776902
0.26113057,5.56172804,0.53184220,2.60735575,0.07801249,0.19732790,0.38211541,2.18231663,0.12692377,0.33565151
0.26713357,5.46672776,0.52288154,2.55931259,0.08182000,0.19495927,0.38043334,2.13437915,0.12565928,0.33269143
0.27313657,5.36309664,0.51272227,2.50658626,0.08549910,0.19264982,0.37781861,2.08404197,0.12411031,0.32895867
0.27913957,5.25250221,0.50158331,2.45007377,0.08900816,0.19042244,0.37431759,2.03203467,0.12230071,0.32452699
0.28514257,5.13651808,0.48968004,2.39062547,0.09230539,0.18829184,0.36998159,1.97903795,0.12025494,0.31947245
0.29114557,5.01658786,0.47721790,2.32902292,0.09534984,0.18626472,0.36486633,1.92567014,0.11799758,0.31387207
0.29714857,4.89399766,0.46438696,2.26596139,0.09810245,0.18434033,0.35903142,1.87247707,0.11555293,0.30780251
0.30315158,4.76985769,0.45135746,2.20203762,0.10052701,0.18251152,0.35253980,1.81992542,0.11294462,0.30133896
0.30915458,4.64509315,0.43827657,2.13774295,0.10259115,0.18076602,0.34545724,1.76839936,0.11019542,0.29455423
0.31515758,4.52044407,0.42526639,2.07346188,0.10426722,0.17908815,0.33785178,1.71820050,0.10732700,0.28751800
0.32116058,4.39647318,0.41242323,2.00947571,0.10553297,0.17746055,0.32979305,1.66955069,0.10435987,0.28029620
0.32716358,4.27358101,0.39981812,1.94597069,0.10637220,0.17586615,0.32135161,1.62259729,0.10131333,0.27295061
0.33316658,4.15202648,0.38749838,1.88304988,0.10677511,0.17428993,0.31259814,1.57742046,0.09820545,0.26553858
0.33916958,4.03195168,0.37549013,1.82074790,0.10673852,0.17272071,0.30360263,1.53404198,0.09505316,0.25811289
0.34517259,3.91340909,0.36380160,1.75904756,0.10626586,0.17115253,0.29443353,1.49243504,0.09187230,0.25072172
0.35117559,3.79638969,0.35242688,1.69789735,0.10536697,0.16958579,0.28515691,1.45253445,0.08867775,0.24340872
0.35717859,3.68085036,0.34135003,1.63722882,0.10405772,0.16802791,0.27583564,1.41424691,0.08548347,0.23621311
0.36318159,3.56673931,0.33054921,1.57697300,0.10235940,0.16649360,0.26652875,1.37746081,0.08230265,0.22916990
0.36918459,3.45401848,0.32000069,1.51707510,0.10029810,0.16500454,0.25729083,1.34205526,0.07914777,0.22231016
0.37518759,3.34268200,0.30968256,1.45750692,0.09790384,0.16358876,0.24817170,1.30790810,0.07603063,0.21566126
0.38119060,3.23277044,0.29957792,1.39827648,0.09520975,0.16227946,0.23921626,1.27490272,0.07296246,0.20924723
0.38719360,3.12438041,0.28967751,1.33943487,0.09225116,0.16111357,0.23046455,1.24293351,0.06995389,0.20308911
0.39319660,3.01766985,0.27998171,1.28107998,0.08906473,0.16013004,0.22195214,1.21191011,0.06701501,0.19720532
0.39919960,2.91285927,0.27050178,1.22335753,0.08568762,0.15936801,0.21371063,1.18176041,0.06415538,0.19161210
0.40520260,2.81022938,0.26126047,1.16645942,0.08215670,0.15886499,0.20576846,1.15243239,0.06138403,0.18632394
0.41120560,2.71011610,0.25229195,1.11061989,0.07850794,0.15865513,0.19815188,1.12389519,0.05870947,0.18135407
0.41720860,2.61290332,0.24364114,1.05610993,0.07477586,0.15876781,0.19088592,1.09613935,0.05613979,0.17671493
0.42321161,2.51901449,0.23536252,1.00323018,0.07099308,0.15922652,0.18399556,1.06917663,0.05368265,0.17241862
0.42921461,2.42890349,0.22751848,0.95230310,0.06719005,0.16004823,0.17750677,1.04303947,0.05134542,0.16847739
0.43521761,2.34304559,0.22017736,0.90366447,0.06339489,0.16124330,0.17144746,1.01778043,0.04913526,0.16490400
0.44122061,2.26192875,0.21341120,0.85765478,0.05963331,0.16281585,0.16584833,0.99347150,0.04705930,0.16171209
0.44722361,2.18604578,0.20729336,0.81461081,0.05592859,0.16476477,0.16074336,0.97020363,0.04512476,0.15891635
0.45322661,2.11588724,0.20189600,0.77485740,0.05230173,0.16708512,0.15617013,0.94808633,0.04333919,0.15653263
0.45922961,2.05193534,0.19728764,0.73869986,0.04877151,0.16977000,0.15216969,0.92724735,0.04171059,0.15457787
0.46523262,1.99465852,0.19353069,0.70641683,0.04535471,0.17281268,0.14878621,0.90783249,0.04024767,0.15306987
0.47123562,1.94450651,0.19067919,0.67825381,0.04206620,0.17620894,0.14606612,0.89000527,0.03895999,0.15202688
0.47723862,1.90190570,0.18877671,0.65441728,0.03891916,0.17995932,0.14405707,0.87394643,0.03785807,0.15146697
0.48324162,1.86725434,0.18785449,0.63506947,0.03592514,0.18407131,0.14280648,0.85985308,0.03695358,0.15140736
0.48924462,1.84091755,0.18792998,0.62032375,0.03309421,0.18856115,0.14235994,0.84793739,0.03625930,0.15186351
0.49524762,1.82322172,0.18900563,0.61024075,0.03043502,0.19345517,0.14275938,0.83842453,0.03578915,0.15284819
0.50125063,1.81444843,0.19106824,0.60482518,0.02795483,0.19879056,0.14404125,0.83155002,0.03555810,0.15437054
0.50725363,1.81482773,0.19408875,0.60402356,0.02565958,0.20461534,0.14623469,0.82755607,0.03558204,0.15643513
0.51325663,1.82453107,0.19802254,0.60772296,0.02355385,0.21098764,0.14935981,0.82668719,0.03587747,0.15904118
0.51925963,1.84366405,0.20281039,0.61575087,0.02164096,0.21797417,0.15342623,0.82918484,0.03646126,0.16218189
0.52526263,1.87225944,0.20837999,0.62787650,0.01992294,0.22564782,0.15843191,0.83528131,0.03735023,0.16584410
0.53126563,1.91027077,0.21464807,0.64381353,0.01840061,0.23408470,0.16436236,0.84519288,0.03856071,0.17000815
0.53726863,1.95756702,0.22152310,0.66322455,0.01707372,0.24336044,0.17119030,0.85911240,0.04010806,0.17464817
0.54327164,2.01392886,0.22890856,0.68572723,0.01594099,0.25354610,0.17887580,0.87720160,0.04200613,0.17973266
0.54927464,2.07904677,0.23670660,0.71090229,0.01500037,0.26470377,0.18736686,0.89958307,0.04426673,0.18522546
0.55527764,2.15252145,0.24482210,0.73830308,0.01424920,0.27688215,0.19660052,0.92633254,0.04689906,0.19108707
0.56128064,2.23386656,0.25316686,0.76746667,0.01368446,0.29011215,0.20650433,0.95747136,0.04990918,0.19727624
0.56728364,2.32251404,0.26166387,0.79792620,0.01330308,0.30440292,0.21699826,0.99295969,0.05329951,0.20375178
0.57328664,2.41782168,0.27025135,0.82922392,0.01310214,0.31973837,0.22799684,1.03269055,0.05706840,0.21047458
0.57928964,2.51908298,0.27888645,0.86092473,0.01307922,0.33607445,0.23941151,1.07648505,0.06120970,0.21740956
0.58529265,2.62553865,0.28754841,0.89262930,0.01323263,0.35333724,0.25115305,1.12408896,0.06571249,0.22452765
0.59129565,2.73638942,0.29624092,0.92398649,0.01356157,0.37142213,0.26313394,1.17517100,0.07056089,0.23180753
0.59729865,2.85080956,0.30499355,0.95470425,0.01406637,0.39019395,0.27527063,1.22932287,0.07573386,0.23923706
0.60330165,2.96796048,0.31386213,0.98455847,0.01474850,0.40948828,0.28748543,1.28606126,0.08120530,0.24681433
0.60930465,3.08700371,0.32292794,1.01339928,0.01561056,0.42911383,0.29970816,1.34483196,0.08694408,0.25454818
0.61530765,3.20711288,0.33229568,1.04115423,0.01665620,0.44885579,0.31187725,1.40501606,0.09291430,0.26245819
0.62131066,3.32748394,0.34209022,1.06782826,0.01788982,0.46848019,0.32394038,1.46593829,0.09907558,0.27057402
0.62731366,3.44734342,0.35245216,1.09350006,0.01931631,0.48773891,0.33585453,1.52687739,0.10538350,0.27893415
0.63331666,3.56595441,0.36353233,1.11831506,0.02094052,0.50637547,0.34758557,1.58707834,0.11179008,0.28758398
0.63931966,3.68262005,0.37548545,1.14247506,0.02276677,0.52413106,0.35910724,1.64576627,0.11824437,0.29657344
0.64532266,3.79668478,0.38846305,1.16622507,0.02479816,0.54075090,0.37039972,1.70216166,0.12469310,0.30595401
0.65132566,3.90753336,0.40260596,1.18983775,0.02703596,0.55599054,0.38144782,1.75549660,0.13108134,0.31577550
0.65732866,4.01458816,0.41803670,1.21359629,0.02947883,0.56962197,0.39223890,1.80503146,0.13735319,0.32608247
0.66333167,4.11730504,0.43485200,1.23777639,0.03212215,0.58143931,0.40276066,1.85007163,0.14345252,0.33691071
0.66933467,4.21516853,0.45311577,1.26262836,0.03495735,0.59126382,0.41299898,1.88998384,0.14932369,0.34828365
0.67533767,4.30768681,0.47285287,1.28836007,0.03797135,0.59894827,0.42293590,1.92421135,0.15491219,0.36020916
0.68134067,4.39438709,0.49404396,1.31512184,0.04114608,0.60438033,0.43254797,1.95228761,0.16016535,0.37267671
0.68734367,4.47481222,0.51662161,1.34299376,0.04445825,0.60748502,0.44180495,1.97384795,0.16503294,0.38565511
0.69334667,4.54851869,0.54046800,1.37197652,0.04787921,0.60822613,0.45066924,1.98863870,0.16946777,0.39909106
0.69934967,4.61507685,0.56541428,1.40198578,0.05137514,0.60660654,0.45909587,1.99652360,0.17342626,0.41290847
0.70535268,4.67407339,0.59124183,1.43285093,0.05490736,0.60266760,0.46703317,1.99748702,0.17686894,0.42700869
0.71135568,4.72511632,0.61768522,1.46431792,0.05843301,0.59648750,0.47442425,1.99163407,0.17976095,0.44127183
0.71735868,4.76784236,0.64443711,1.49605629,0.06190588,0.58817876,0.48120904,1.97918743,0.18207250,0.45555893
0.72336168,4.80192665,0.67115478,1.52767009,0.06527744,0.57788501,0.48732699,1.96048100,0.18377931,0.46971510
0.72936468,4.82709407,0.69746820,1.55871204,0.06849814,0.56577715,0.49272008,1.93595070,0.18486296,0.48357350
0.73536768,4.84313191,0.72298927,1.58870038,0.07151874,0.55204902,0.49733621,1.90612252,0.18531134,0.49695999
0.74137069,4.84990283,0.74732215,1.61713740,0.07429181,0.53691275,0.50113259,1.87159838,0.18511891,0.50969825
0.74737369,4.84735738,0.77007395,1.64352889,0.07677314,0.52059405,0.50407889,1.83304017,0.18428698,0.52161528
0.75337669,4.83554519,0.79086573,1.66740348,0.07892321,0.50332736,0.50616010,1.79115245,0.18282389,0.53254688
0.75937969,4.81462373,0.80934316,1.68833072,0.08070842,0.48535117,0.50737864,1.74666443,0.18074514,0.54234291
0.76538269,4.78486387,0.82518642,1.70593732,0.08210220,0.46690355,0.50775578,1.70031161,0.17807331,0.55087218
0.77138569,4.74665144,0.83811914,1.71992040,0.08308589,0.44821798,0.50733198,1.65281779,0.17483790,0.55802663
0.77738869,4.70048421,0.84791572,1.73005738,0.08364923,0.42951953,0.50616625,1.60487775,0.17107504,0.56372454
0.78339170,4.64696405,0.85440703,1.73621192,0.08379068,0.41102144,0.50433438,1.55714126,0.16682694,0.56791288
0.78939470,4.58678414,0.85748410,1.73833566,0.08351724,0.39292219,0.50192613,1.51019872,0.16214125,0.57056832
0.79539770,4.52071155,0.85709973,1.73646600,0.08284404,0.37540291,0.49904152,1.46456888,0.15707017,0.57169714
0.80140070,4.44956596,0.85326805,1.73071978,0.08179365,0.35862532,0.49578630,1.42068888,0.15166951,0.57133398
0.80740370,4.37419523,0.84606203,1.72128379,0.08039497,0.34273011,0.49226697,1.37890705,0.14599748,0.56953942
0.81340670,4.29544917,0.83560924,1.70840230,0.07868213,0.32783564,0.48858553,1.33947847,0.14011353,0.56639670
0.81940970,4.21415280,0.82208599,1.69236278,0.07669303,0.31403725,0.48483432,1.30256358,0.13407701,0.56200758
0.82541271,4.13108074,0.80571037,1.67348051,0.07446792,0.30140681,0.48109124,1.26822976,0.12794595,0.55648782
0.83141571,4.04693395,0.78673431,1.65208302,0.07204796,0.28999283,0.47741571,1.23645595,0.12177580,0.54996225
0.83741871,3.96232055,0.76543533,1.62849538,0.06947386,0.27982091,0.47384555,1.20714014,0.11561832,0.54255998
0.84342171,3.87774167,0.74210822,1.60302711,0.06678458,0.27089463,0.47039509,1.18010937,0.10952066,0.53440980
0.84942471,3.79358329,0.71705702,1.57596129,0.06401635,0.26319690,0.46705451,1.15513212,0.10352452,0.52563610
0.85542771,3.71011477,0.69058767,1.54754670,0.06120178,0.25669165,0.46379068,1.13193248,0.09766572,0.51635547
0.86143072,3.62749388,0.66300158,1.51799299,0.05836932,0.25132598,0.46054923,1.11020560,0.09197383,0.50667414
0.86743372,3.54577835,0.63459023,1.48746920,0.05554297,0.24703259,0.45725796,1.08963389,0.08647218,0.49668635
0.87343672,3.46494300,0.60563098,1.45610542,0.05274218,0.24373258,0.45383125,1.06990323,0.08117806,0.48647357
0.87943972,3.38490145,0.57638397,1.42399730,0.04998205,0.24133844,0.45017522,1.05071858,0.07610313,0.47610470
0.88544272,3.30553095,0.54709027,1.39121287,0.04727371,0.23975722,0.44619350,1.03181833,0.07125406,0.46563701
0.89144572,3.22669880,0.51797083,1.35780117,0.04462483,0.23889374,0.44179300,1.01298662,0.06663326,0.45511773
0.89744872,3.14828861,0.48922639,1.32380182,0.04204025,0.23865375,0.43688958,0.99406338,0.06223973,0.44458615
0.90345173,3.07022472,0.46103792,1.28925479,0.03952268,0.23894694,0.43141321,0.97495132,0.05806993,0.43407598
0.90945473,2.99249325,0.43356747,1.25420982,0.03707334,0.23968962,0.42531227,0.95561978,0.05411868,0.42361777
0.91545773,2.91515846,0.40695928,1.21873453,0.03469264,0.24080705,0.41855688,0.93610524,0.05037995,0.41324129
0.92146073,2.83837333,0.38134081,1.18292094,0.03238073,0.24223527,0.41114094,0.91650844,0.04684762,0.40297754
0.92746373,2.76238389,0.35682372,1.14688975,0.03013798,0.24392227,0.40308298,0.89698833,0.04351601,0.39286043
0.93346673,2.68752676,0.33350466,1.11079225,0.02796526,0.24582861,0.39442564,0.87775319,0.04038040,0.38292783
0.93946973,2.61422044,0.31146568,1.07480970,0.02586424,0.24792733,0.38523391,0.85904936,0.03743726,0.37322213
0.94547274,2.54295052,0.29077444,1.03915028,0.02383739,0.25020315,0.37559228,0.84114807,0.03468441,0.36379004
0.95147574,2.47424987,0.27148413,1.00404379,0.02188801,0.25265103,0.36560098,0.82433120,0.03212103,0.35468192
0.95747874,2.40867500,0.25363319,0.96973449,0.02002008,0.25527417,0.35537150,0.80887649,0.02974743,0.34595051
0.96348174,2.34677969,0.23724494,0.93647246,0.01823807,0.25808149,0.34502173,0.79504298,0.02756490,0.33764914
0.96948474,2.28908755,0.22232714,0.90450407,0.01654671,0.26108469,0.33467090,0.78305730,0.02557529,0.32982966
0.97548774,2.23606492,0.20887175,0.87406202,0.01495073,0.26429512,0.32443461,0.77310153,0.02378066,0.32254015
0.98149075,2.18809541,0.19685474,0.84535565,0.01345459,0.26772059,0.31442031,0.76530297,0.02218285,0.31582249
0.98749375,2.14545758,0.18623632,0.81856178,0.01206227,0.27136216,0.30472320,0.75972637,0.02078311,0.30971009
0.99349675,2.10830665,0.17696141,0.79381690,0.01077710,0.27521130,0.29542296,0.75636895,0.01958167,0.30422570
0.99949975,2.07666139,0.16896055,0.77121073,0.00960164,0.27924743,0.28658129,0.75515819,0.01857750,0.29937970
1.00550275,2.05039664,0.16215124,0.75078181,0.00853763,0.28343595,0.27824032,0.75595262,0.01776798,0.29516875
1.01150575,2.02924194,0.15643964,0.73251510,0.00758604,0.28772706,0.27042210,0.75854548,0.01714883,0.29157503
1.01750875,2.01278646,0.15172270,0.71634171,0.00674719,0.29205528,0.26312886,0.76267106,0.01671397,0.28856607
1.02351176,2.00048992,0.14789063,0.70214101,0.00602094,0.29633979,0.25634424,0.76801337,0.01645562,0.28609531
1.02951476,1.99169935,0.14482961,0.68974470,0.00540695,0.30048573,0.25003524,0.77421701,0.01636440,0.28410325
1.03551776,1.98567086,0.14242470,0.67894291,0.00490504,0.30438616,0.24415481,0.78089956,0.01642959,0.28251935
1.04152076,1.98159582,0.14056294,0.66949207,0.00451551,0.30792489,0.23864496,0.78766523,0.01663948,0.28126452
1.04752376,1.97863040,0.13913637,0.66112408,0.00423964,0.31097997,0.23344026,0.79411927,0.01698171,0.28025408
1.05352676,1.97592729,0.13804502,0.65355656,0.00408010,0.31342760,0.22847144,0.79988253,0.01744378,0.27940123
1.05952976,1.97266865,0.13719974,0.64650370,0.00404140,0.31514653,0.22366914,0.80460582,0.01801355,0.27862079
1.06553277,1.96809877,0.13652471,0.63968736,0.00413038,0.31602251,0.21896746,0.80798353,0.01867976,0.27783302
1.07153577,1.96155536,0.13595967,0.63284779,0.00435663,0.31595278,0.21430740,0.80976610,0.01943253,0.27696747
1.07753877,1.95249814,0.13546161,0.62575378,0.00473287,0.31485029,0.20963977,0.80977078,0.02026390,0.27596654
1.08354177,1.94053353,0.13500610,0.61821161,0.00527530,0.31264753,0.20492779,0.80789046,0.02116821,0.27478866
1.08954477,1.92543448,0.13458789,0.61007254,0.00600383,0.30929972,0.20014904,0.80410018,0.02214247,0.27341092
1.09554777,1.90715426,0.13422101,0.60123851,0.00694218,0.30478728,0.19529686,0.79846091,0.02318659,0.27183087
1.10155078,1.88583379,0.13393819,0.59166570,0.00811792,0.29911742,0.19038101,0.79112063,0.02430350,0.27006753
1.10755378,1.86180169,0.13378962,0.58136597,0.00956223,0.29232477,0.18542774,0.78231231,0.02549913,0.26816139
1.11355678,1.83556704,0.13384111,0.57040588,0.01130959,0.28447105,0.18047910,0.77234892,0.02678216,0.26617341
1.11955978,1.80780466,0.13417156,0.55890349,0.01339715,0.27564373,0.17559162,0.76161539,0.02816371,0.26418295
1.12556278,1.77933340,0.13486992,0.54702297,0.01586401,0.26595375,0.17083433,0.75055781,0.02965679,0.26228485
1.13156578,1.75108802,0.13603172,0.53496723,0.01875012,0.25553243,0.16628635,0.73966983,0.03127563,0.26058548
1.13756878,1.72408544,0.13775509,0.52296897,0.02209507,0.24452762,0.16203382,0.72947698,0.03303489,0.25919824
1.14357179,1.69938677,0.14013665,0.51128042,0.02593665,0.23309930,0.15816665,0.72051907,0.03494874,0.25823841
1.14957479,1.67805637,0.14326717,0.50016230,0.03030915,0.22141479,0.15477491,0.71333125,0.03702988,0.25781779
1.15557779,1.66111949,0.14722741,0.48987252,0.03524161,0.20964374,0.15194519,0.70842459,0.03928856,0.25803936
1.16158079,1.64952032,0.15208398,0.48065496,0.04075593,0.19795317,0.14975694,0.70626650,0.04173161,0.25899202
1.16758379,1.64408217,0.15788570,0.47272911,0.04686502,0.18650259,0.14827906,0.70726207,0.04436148,0.26074608
1.17358679,1.64547132,0.16466048,0.46628072,0.05357093,0.17543964,0.14756672,0.71173680,0.04717548,0.26334925
1.17958979,1.65416639,0.17241278,0.46145415,0.06086323,0.16489611,0.14765874,0.71992169,0.05016514,0.26682380
1.18559280,1.67043439,0.18112200,0.45834659,0.06871759,0.15498476,0.14857551,0.73194111,0.05331572,0.27116472
1.19159580,1.69431481,0.19074170,0.45700445,0.07709473,0.14579680,0.15031755,0.74780428,0.05660605,0.27633915
1.19759880,1.72561232,0.20119981,0.45742198,0.08593983,0.13740033,0.15286491,0.76740066,0.06000851,0.28228712
1.20360180,1.76389875,0.21239986,0.45954228,0.09518244,0.12983962,0.15617729,0.79049968,0.06348937,0.28892345
1.20960480,1.80852419,0.22422312,0.46326041,0.10473693,0.12313522,0.16019498,0.81675492,0.06700927,0.29614086
1.21560780,1.85863696,0.23653171,0.46842856,0.11450366,0.11728504,0.16484061,0.84571273,0.07052408,0.30381405
1.22161081,1.91321153,0.24917244,0.47486284,0.12437068,0.11226610,0.17002152,0.87682510,0.07398592,0.31180457
1.22761381,1.97108338,0.26198131,0.48235140,0.13421602,0.10803706,0.17563284,0.90946628,0.07734430,0.31996614
1.23361681,2.03098923,0.27478841,0.49066341,0.14391059,0.10454128,0.18156097,0.94295265,0.08054756,0.32815030
1.23961981,2.09161086,0.28742311,0.49955844,0.15332150,0.10171027,0.18768741,0.97656505,0.08354431,0.33621199
1.24562281,2.15162087,0.29971911,0.50879579,0.16231563,0.09946752,0.19389272,1.00957272,0.08628489,0.34401475
1.25162581,2.20972814,0.31151942,0.51814324,0.17076352,0.09773234,0.20006053,1.04125780,0.08872292,0.35143541
1.25762881,2.26472139,0.32268071,0.52738506,0.17854318,0.09642377,0.20608126,1.07093955,0.09081674,0.35836802
1.26363182,2.31550882,0.33307714,0.53632866,0.18554381,0.09546421,0.21185553,1.09799717,0.09253071,0.36472675
1.26963482,2.36115253,0.34260335,0.54480992,0.19166921,0.09478284,0.21729712,1.12189035,0.09383641,0.37044787
1.27563782,2.40089630,0.35117652,0.55269693,0.19684071,0.09431855,0.22233518,1.14217677,0.09471360,0.37549062
1.28164082,2.43418597,0.35873752,0.55989213,0.20099957,0.09402233,0.22691594,1.15852580,0.09515101,0.37983708
1.28764382,2.46068188,0.36525115,0.56633292,0.20410861,0.09385909,0.23100354,1.17072799,0.09514680,0.38349117
1.29364682,2.48026328,0.37070543,0.57199094,0.20615318,0.09380887,0.23458021,1.17870001,0.09470885,0.38647683
1.29964982,2.49302501,0.37511013,0.57687009,0.20714123,0.09386727,0.23764573,1.18248504,0.09385469,0.38883565
1.30565283,2.49926696,0.37849480,0.58100374,0.20710275,0.09404537,0.24021632,1.18224864,0.09261123,0.39062413
1.31165583,2.49947733,0.38090619,0.58445121,0.20608832,0.09436886,0.24232291,1.17827044,0.09101423,0.39191071
1.31765883,2.49431054,0.38240550,0.58729391,0.20416717,0.09487668,0.24400910,1.17093223,0.08910742,0.39277289
1.32366183,2.48456122,0.38306559,0.58963136,0.20142462,0.09561910,0.24532878,1.16070281,0.08694157,0.39329445
1.32966483,2.47113517,0.38296815,0.59157726,0.19795913,0.09665530,0.24634359,1.14812058,0.08457321,0.39356295
1.33566783,2.45501867,0.38220124,0.59325577,0.19387908,0.09805065,0.24712031,1.13377434,0.08206327,0.39366764
1.34167084,2.43724708,0.38085700,0.59479805,0.18929950,0.09987363,0.24772837,1.11828313,0.07947553,0.39369765
1.34767384,2.41887362,0.37902981,0.59633912,0.18433865,0.10219265,0.24823739,1.10227587,0.07687503,0.39374063
1.35367684,2.40093898,0.37681476,0.59801492,0.17911491,0.10507264,0.24871503,1.08637135,0.07432633,0.39388149
1.35967984,2.38444247,0.37430643,0.59995946,0.17374375,0.10857180,0.24922494,1.07115910,0.07189189,0.39420147
1.36568284,2.37031487,0.37159798,0.60230213,0.16833506,0.11273837,0.24982504,1.05718185,0.06963031,0.39477709
1.37168584,2.35939347,0.36878028,0.60516473,0.16299083,0.11760754,0.25056601,1.04491963,0.06759480,0.39567916
1.37768884,2.35239942,0.36594119,0.60865838,0.15780322,0.12319878,0.25149001,1.03477615,0.06583165,0.39697155
1.38369185,2.34991752,0.36316472,0.61288018,0.15285298,0.12951347,0.25262961,1.02706754,0.06437894,0.39870970
1.38969485,2.35237893,0.36053009,0.61790950,0.14820835,0.13653294,0.25400696,1.02201363,0.06326541,0.40093895
1.39569785,2.36004679,0.35811065,0.62380418,0.14392419,0.14421724,0.25563313,1.01973199,0.06250965,0.40369255
1.40170085,2.37300541,0.35597257,0.63059657,0.14004161,0.15250430,0.25750766,1.02023484,0.06211947,0.40698967
1.40770385,2.39115339,0.35417342,0.63828978,0.13658785,0.16130999,0.25961836,1.02342882,0.06209171,0.41083327
1.41370685,2.41420123,0.35276072,0.64685434,0.13357649,0.17052877,0.26194138,1.02911776,0.06241232,0.41520823
1.41970985,2.44167397,0.35177047,0.65622554,0.13100796,0.18003517,0.26444151,1.03700845,0.06305676,0.42007989
1.42571286,2.47291951,0.35122595,0.66630192,0.12887029,0.18968599,0.26707292,1.04671934,0.06399087,0.42539316
1.43171586,2.50712273,0.35113679,0.67694497,0.12714019,0.19932334,0.26978020,1.05779207,0.06517194,0.43107238
1.43771886,2.54332596,0.35149853,0.68798055,0.12578437,0.20877823,0.27249982,1.06970565,0.06655010,0.43702228
1.44372186,2.58045547,0.35229278,0.69920200,0.12476106,0.21787489,0.27516201,1.08189306,0.06807009,0.44312991
1.44972486,2.61735367,0.35348807,0.71037506,0.12402181,0.22643550,0.27769304,1.09375973,0.06967303,0.44926778
1.45572786,2.65281641,0.35504135,0.72124462,0.12351346,0.23428532,0.28001777,1.10470361,0.07129849,0.45529802
1.46173087,2.68563401,0.35690023,0.73154301,0.12318027,0.24125791,0.28206257,1.11413596,0.07288651,0.46107761
1.46773387,2.71463492,0.35900579,0.74099959,0.12296619,0.24720037,0.28375829,1.12150246,0.07437962,0.46646433
1.47373687,2.73872997,0.36129590,0.74935118,0.12281708,0.25197834,0.28504330,1.12630353,0.07572478,0.47132321
1.47973987,2.75695548,0.36370877,0.75635289,0.12268299,0.25548053,0.28586641,1.12811340,0.07687507,0.47553320
1.48574287,2.76851321,0.36618666,0.76178873,0.12252023,0.25762265,0.28618945,1.12659683,0.07779120,0.47899356
1.49174587,2.77280505,0.36867935,0.76548141,0.12229329,0.25835047,0.28598942,1.12152297,0.07844260,0.48162981
1.49774887,2.76946084,0.37114729,0.76730085,0.12197637,0.25764198,0.28526007,1.11277559,0.07880829,0.48339858
1.50375188,2.75835757,0.37356408,0.76717088,0.12155462,0.25550840,0.28401270,1.10035922,0.07887726,0.48429134
1.50975488,2.73962907,0.37591822,0.76507363,0.12102484,0.25199418,0.28227624,1.08440084,0.07864855,0.48433648
1.51575788,2.71366529,0.37821393,0.76105156,0.12039573,0.24717570,0.28009645,1.06514706,0.07813088,0.48359983
1.52176088,2.68110134,0.38047101,0.75520671,0.11968756,0.24115904,0.27753428,1.04295678,0.07734207,0.48218331
1.52776388,2.64279644,0.38272372,0.74769753,0.11893137,0.23407665,0.27466348,1.01828974,0.07630807,0.48022184
1.53376688,2.59980401,0.38501879,0.73873309,0.11816764,0.22608323,0.27156760,0.99169133,0.07506183,0.47787871
1.53976988,2.55333409,0.38741258,0.72856541,0.11744447,0.21735083,0.26833639,0.96377447,0.07364203,0.47533945
1.54577289,2.50471012,0.38996778,0.71747987,0.11681552,0.20806363,0.26506192,0.93519925,0.07209168,0.47280467
1.55177589,2.45532196,0.39274959,0.70578464,0.11633749,0.19841234,0.26183460,0.90665128,0.07045680,0.47048216
1.55777889,2.40657746,0.39582191,0.69379935,0.11606763,0.18858869,0.25873927,0.87881963,0.06878507,0.46857861
1.56378189,2.35985481,0.39924351,0.68184376,0.11606110,0.17878004,0.25585158,0.85237536,0.06712461,0.46729143
1.56978489,2.31645756,0.40306462,0.67022685,0.11636841,0.16916445,0.25323492,0.82795137,0.06552299,0.46680098
1.57578789,2.27757435,0.40732393,0.65923689,0.11703309,0.15990639,0.25093794,0.80612439,0.06402623,0.46726360
1.58179090,2.24424466,0.41204633,0.64913276,0.11808965,0.15115306,0.24899294,0.78739965,0.06267817,0.46880576
1.58779390,2.21733168,0.41724134,0.64013693,0.11956183,0.14303163,0.24741507,0.77219866,0.06151987,0.47151943
1.59379690,2.19750292,0.42290233,0.63243019,0.12146142,0.13564736,0.24620244,0.76085044,0.06058922,0.47545897
1.59979990,2.18521879,0.42900646,0.62614811,0.12378736,0.12908257,0.24533715,0.75358608,0.05992062,0.48063943
1.60580290,2.18072883,0.43551538,0.62137944,0.12652549,0.12339653,0.24478706,0.75053674,0.05954480,0.48703640
1.61180590,2.18407506,0.44237638,0.61816593,0.12964864,0.11862609,0.24450831,0.75173471,0.05948862,0.49458716
1.61780890,2.19510156,0.44952409,0.61650378,0.13311720,0.11478709,0.24444837,0.75711727,0.05977495,0.50319303
1.62381191,2.21346925,0.45688238,0.61634618,0.13688012,0.11187625,0.24454952,0.76653284,0.06042247,0.51272286
