energy_ev,total_up,In_p_up,In_d_up,Ir_p_up,Ir_d_up,Te_p_up,Te_d_up
-4.30115058,6.07608818,0.65717968,0.01431371,1.42277960,4.27986313,1.09501546,0.00000000
-4.29514757,6.23201033,0.66670656,0.01447715,1.47057014,4.38894676,1.12658355,0.00000000
-4.28914457,6.37866172,0.67474490,0.01460893,1.51542790,4.49235293,1.15645876,0.00000000
-4.28314157,6.51633452,0.68134714,0.01471198,1.55728884,4.59028620,1.18475117,0.00000000
-4.27713857,6.64564916,0.68661277,0.01478997,1.59619347,4.68316074,1.21163723,0.00000000
-4.27113557,6.76753142,0.69068443,0.01484726,1.63228243,4.77158663,1.23735182,0.00000000
-4.26513257,6.88317579,0.69374221,0.01488868,1.66578803,4.85634722,1.26217731,0.00000000
-4.25912956,6.99399591,0.69599651,0.01491940,1.69702194,4.93836782,1.28642996,0.00000000
-4.25312656,7.10156345,0.69767944,0.01494472,1.72635937,5.01867660,1.31044407,0.00000000
-4.24712356,7.20753742,0.69903534,0.01496989,1.75422013,5.09835901,1.33455454,0.00000000
-4.24112056,7.31358653,0.70031052,0.01499988,1.78104732,5.17850712,1.35907856,0.00000000
-4.23511756,7.42130762,0.70174285,0.01503924,1.80728446,5.26016608,1.38429716,0.00000000
-4.22911456,7.53214342,0.70355146,0.01509184,1.83335184,5.34427982,1.41043765,0.00000000
-4.22311156,7.64730352,0.70592698,0.01516076,1.85962336,5.43163825,1.43765761,0.00000000
-4.21710855,7.76769191,0.70902285,0.01524815,1.88640462,5.52282871,1.46603139,0.00000000
-4.21110555,7.89384476,0.71294788,0.01535510,1.91391346,5.61819370,1.49553981,0.00000000
-4.20510255,8.02588157,0.71776063,0.01548161,1.94226383,5.71779737,1.52606365,0.00000000
-4.19909955,8.16347245,0.72346556,0.01562654,1.97145380,5.82140257,1.55738137,0.00000000
-4.19309655,8.30582347,0.73001147,0.01578765,2.00135839,5.92845984,1.58917130,0.00000000
-4.18709355,8.45168137,0.73729213,0.01596168,2.03172760,6.03810946,1.62101839,0.00000000
-4.18109055,8.59935798,0.74514907,0.01614439,2.06218989,6.14919673,1.65242516,0.00000000
-4.17508754,8.74677373,0.75337662,0.01633080,2.09226102,6.26030030,1.68282655,0.00000000
-4.16908454,8.89151874,0.76172891,0.01651529,2.12135791,6.36977256,1.71160805,0.00000000
-4.16308154,9.03092902,0.76992849,0.01669184,2.14881703,6.47579052,1.73812620,0.00000000
-4.15707854,9.16217470,0.77767639,0.01685421,2.17391641,6.57641516,1.76173067,0.00000000
-4.15107554,9.28235636,0.78466305,0.01699621,2.19590048,6.66965657,1.78178684,0.00000000
-4.14507254,9.38860538,0.79057977,0.01711190,2.21400650,6.75354222,1.79769788,0.00000000
-4.13906953,9.47818385,0.79513013,0.01719576,2.22749161,6.82618510,1.80892535,0.00000000
-4.13306653,9.54857962,0.79804096,0.01724296,2.23565913,6.88584902,1.81500742,0.00000000
-4.12706353,9.59759257,0.79907236,0.01724942,2.23788324,6.93100793,1.81557393,0.00000000
-4.12106053,9.62340821,0.79802639,0.01721202,2.23363085,6.96039689,1.81035778,0.00000000
-4.11505753,9.62465595,0.79475401,0.01712862,2.22247998,6.97305259,1.79920218,0.00000000
-4.10905453,9.60044957,0.78916016,0.01699814,2.20413387,6.96834162,1.78206367,0.00000000
-4.10305153,9.55040880,0.78120660,0.01682055,2.17843046,6.94597584,1.75901095,0.00000000
-4.09704852,9.47466154,0.77091254,0.01659683,2.14534705,6.90601420,1.73021974,0.00000000
-4.09104552,9.37382723,0.75835316,0.01632890,2.10500010,6.84885142,1.69596421,0.00000000
-4.08504252,9.24898268,0.74365592,0.01601951,2.05764043,6.77519441,1.65660541,0.00000000
-4.07903952,9.10161257,0.72699509,0.01567211,2.00364422,6.68602773,1.61257761,0.00000000
-4.07303652,8.93354714,0.70858463,0.01529071,1.94350044,6.58257002,1.56437300,0.00000000
-4.06703352,8.74689031,0.68866986,0.01487972,1.87779530,6.46622347,1.51252580,0.00000000
-4.06103052,8.54394156,0.66751821,0.01444377,1.80719456,6.33851874,1.45759628,0.00000000
-4.05502751,8.32711508,0.64540957,0.01398760,1.73242441,6.20105787,1.40015542,0.00000000
-4.04902451,8.09885975,0.62262655,0.01351586,1.65425179,6.05545764,1.34077086,0.00000000
-4.04302151,7.86158305,0.59944517,0.01303304,1.57346486,5.90329568,1.27999437,0.00000000
-4.03701851,7.61758187,0.57612619,0.01254330,1.49085418,5.74606164,1.21835139,0.00000000
-4.03101551,7.36898281,0.55290760,0.01205044,1.40719540,5.58511515,1.15633259,0.00000000
-4.02501251,7.11769375,0.52999833,0.01155780,1.32323366,5.42165216,1.09438776,0.00000000
-4.01900950,6.86536818,0.50757359,0.01106823,1.23967027,5.25668073,1.03292165,0.00000000
-4.01300650,6.61338305,0.48577177,0.01058409,1.15715173,5.09100693,0.97229199,0.00000000
-4.00700350,6.36283023,0.46469310,0.01010723,1.07626134,4.92523097,0.91280911,0.00000000
-4.00100050,6.11452116,0.44439990,0.00963906,0.99751324,4.75975339,0.85473716,0.00000000
-3.99499750,5.86900369,0.42491848,0.00918052,0.92134894,4.59479047,0.79829643,0.00000000
-3.98899450,5.62658955,0.40624238,0.00873222,0.84813614,4.43039780,0.74366667,0.00000000
-3.98299150,5.38739062,0.38833678,0.00829444,0.77816950,4.26650052,0.69099082,0.00000000
-3.97698849,5.15136160,0.37114388,0.00786722,0.71167328,4.10292847,0.64037925,0.00000000
-3.97098549,4.91834690,0.35458884,0.00745044,0.64880534,3.93945431,0.59191394,0.00000000
-3.96498249,4.68812899,0.33858602,0.00704385,0.58966240,3.77583264,0.54565260,0.00000000
-3.95897949,4.46047588,0.32304528,0.00664721,0.53428608,3.61183809,0.50163252,0.00000000
-3.95297649,4.23518547,0.30787798,0.00626026,0.48266950,3.44730052,0.45987410,0.00000000
-3.94697349,4.01212464,0.29300235,0.00588283,0.43476418,3.28213558,0.42038394,0.00000000
-3.94097049,3.79126153,0.27834827,0.00551483,0.39048698,3.11636941,0.38315748,0.00000000
-3.93496748,3.57268981,0.26386096,0.00515634,0.34972689,2.95015645,0.34818128,0.00000000
-3.92896448,3.35664421,0.24950372,0.00480755,0.31235150,2.78378961,0.31543494,0.00000000
-3.92296148,3.14350716,0.23525965,0.00446885,0.27821294,2.61770294,0.28489266,0.00000000
-3.91695848,2.93380682,0.22113218,0.00414075,0.24715343,2.45246684,0.25652461,0.00000000
-3.91095548,2.72820737,0.20714475,0.00382390,0.21901009,2.28877661,0.23029813,0.00000000
-3.90495248,2.52749250,0.19333953,0.00351908,0.19361926,2.12743529,0.20617887,0.00000000
-3.89894947,2.33254380,0.17977547,0.00322717,0.17082009,1.96933208,0.18413183,0.00000000
-3.89294647,2.14431544,0.16652576,0.00294910,0.15045766,1.81541772,0.16412253,0.00000000
-3.88694347,1.96380702,0.15367500,0.00268585,0.13238543,1.66667834,0.14611814,0.00000000
-3.88094047,1.79203604,0.14131618,0.00243840,0.11646728,1.52410926,0.13008870,0.00000000
-3.87493747,1.63001166,0.12954768,0.00220773,0.10257900,1.38868999,0.11600844,0.00000000
-3.86893447,1.47871085,0.11847048,0.00199476,0.09060940,1.26136165,0.10385705,0.00000000
-3.86293147,1.33905793,0.10818560,0.00180036,0.08046101,1.14300747,0.09362099,0.00000000
-3.85692846,1.21190807,0.09879200,0.00162532,0.07205041,1.03443718,0.08529467,0.00000000
-3.85092546,1.09803493,0.09038484,0.00147033,0.06530822,0.93637522,0.07888142,0.00000000
-3.84492246,0.99812235,0.08305426,0.00133599,0.06017873,0.84945295,0.07439427,0.00000000
-3.83891946,0.91275954,0.07688445,0.00122282,0.05661917,0.77420425,0.07185629,0.00000000
-3.83291646,0.84243917,0.07195323,0.00113121,0.05459868,0.71106410,0.07130053,0.00000000
-3.82691346,0.78755739,0.06833168,0.00106144,0.05409684,0.66036933,0.07276932,0.00000000
-3.82091046,0.74841480,0.06608414,0.00101370,0.05510191,0.62236062,0.07631310,0.00000000
-3.81490745,0.72521743,0.06526811,0.00098806,0.05760866,0.59718503,0.08198840,0.00000000
-3.80890445,0.71807690,0.06593415,0.00098448,0.06161583,0.58489824,0.08985526,0.00000000
-3.80290145,0.72700884,0.06812562,0.00100280,0.06712337,0.58546578,0.09997387,0.00000000
-3.79689845,0.75192932,0.07187823,0.00104269,0.07412932,0.59876290,0.11240061,0.00000000
-3.79089545,0.79264900,0.07721923,0.00110373,0.08262655,0.62457281,0.12718349,0.00000000
-3.78489245,0.84886500,0.08416636,0.00118529,0.09259943,0.66258329,0.14435710,0.00000000
-3.77888944,0.92015111,0.09272653,0.00128658,0.10402044,0.71238197,0.16393730,0.00000000
-3.77288644,1.00594682,0.10289420,0.00140661,0.11684702,0.77345081,0.18591575,0.00000000
-3.76688344,1.10554622,0.11464963,0.00154419,0.13101872,0.84516038,0.21025454,0.00000000
-3.76088044,1.21808791,0.12795704,0.00169790,0.14645474,0.92676491,0.23688111,0.00000000
-3.75487744,1.34254705,0.14276287,0.00186609,0.16305215,1.01739894,0.26568384,0.00000000
-3.74887444,1.47773087,0.15899421,0.00204690,0.18068483,1.11607656,0.29650828,0.00000000
-3.74287144,1.62227884,0.17655764,0.00223822,0.19920325,1.22169412,0.32915460,0.00000000
-3.73686843,1.77466845,0.19533851,0.00243779,0.21843532,1.33303712,0.36337623,0.00000000
-3.73086543,1.93322754,0.21520099,0.00264314,0.23818815,1.44879190,0.39887991,0.00000000
-3.72486243,2.09615351,0.23598880,0.00285169,0.25825096,1.56756248,0.43532740,0.00000000
-3.71885943,2.26153979,0.25752694,0.00306077,0.27839900,1.68789236,0.47233883,0.00000000
-3.71285643,2.42740906,0.27962432,0.00326769,0.29839841,1.80829140,0.50949767,0.00000000
-3.70685343,2.59175283,0.30207738,0.00346980,0.31801200,1.92726672,0.54635747,0.00000000
-3.70085043,2.75257618,0.32467470,0.00366455,0.33700563,2.04335715,0.58244998,0.00000000
-3.69484742,2.90794628,0.34720246,0.00384957,0.35515515,2.15516972,0.61729466,0.00000000
-3.68884442,3.05604301,0.36945064,0.00402274,0.37225354,2.26141707,0.65040934,0.00000000
-3.68284142,3.19520971,0.39121983,0.00418227,0.38811806,2.36095405,0.68132150,0.00000000
-3.67683842,3.32400190,0.41232823,0.00432670,0.40259709,2.45281190,0.70958004,0.00000000
-3.67083542,3.44123171,0.43261876,0.00445502,0.41557637,2.53622850,0.73476705,0.00000000
-3.66483242,3.54600611,0.45196582,0.00456668,0.42698438,2.61067287,0.75650915,0.00000000
-3.65882941,3.63775665,0.47028133,0.00466158,0.43679663,2.67586281,0.77448791,0.00000000
-3.65282641,3.71625920,0.48751984,0.00474010,0.44503854,2.73177428,0.78844914,0.00000000
-3.64682341,3.78164222,0.50368216,0.00480311,0.45178677,2.77864183,0.79821041,0.00000000
-3.64082041,3.83438274,0.51881739,0.00485186,0.45716887,2.81694955,0.80366669,0.00000000
-3.63481741,3.87528947,0.53302296,0.00488802,0.46136112,2.84741265,0.80479367,0.00000000
-3.62881441,3.90547352,0.54644254,0.00491352,0.46458455,2.87094984,0.80164881,0.00000000
-3.62281141,3.92630724,0.55926169,0.00493056,0.46709923,2.88864770,0.79436972,0.00000000
-3.61680840,3.93937268,0.57170136,0.00494146,0.46919681,2.90171814,0.78317026,0.00000000
-3.61080540,3.94640165,0.58400922,0.00494858,0.47119164,2.91145081,0.76833412,0.00000000
-3.60480240,3.94920979,0.59644913,0.00495421,0.47341059,2.91916242,0.75020642,0.00000000
-3.59879940,3.94962735,0.60928918,0.00496050,0.47618200,2.92614536,0.72918341,0.00000000
-3.59279640,3.94943001,0.62278859,0.00496936,0.47982397,2.93361798,0.70570088,0.00000000
-3.58679340,3.95027282,0.63718423,0.00498236,0.48463248,2.94267909,0.68022147,0.00000000
-3.58079040,3.95363046,0.65267722,0.00500068,0.49086979,2.95426888,0.65322171,0.00000000
-3.57478739,3.96074683,0.66942031,0.00502508,0.49875344,2.96913849,0.62517905,0.00000000
-3.56878439,3.97259657,0.68750676,0.00505588,0.50844649,2.98782988,0.59655948,0.00000000
-3.56278139,3.98986052,0.70696123,0.00509293,0.52004918,3.01066723,0.56780624,0.00000000
-3.55677839,4.01291659,0.72773334,0.00513565,0.53359262,3.03776054,0.53933002,0.00000000
-3.55077539,4.04184646,0.74969424,0.00518311,0.54903469,3.06902142,0.51150091,0.00000000
-3.54477239,4.07645809,0.77263662,0.00523403,0.56625851,3.10419039,0.48464249,0.00000000
-3.53876938,4.11632275,0.79627820,0.00528695,0.58507362,3.14287431,0.45902806,0.00000000
-3.53276638,4.16082475,0.82026876,0.00534024,0.60521984,3.18459205,0.43487913,0.00000000
-3.52676338,4.20922109,0.84420054,0.00539229,0.62637410,3.22882578,0.41236603,0.00000000
-3.52076038,4.26070791,0.86762154,0.00544156,0.64815968,3.27507508,0.39161058,0.00000000
-3.51475738,4.31448982,0.89005135,0.00548672,0.67015796,3.32291056,0.37269041,0.00000000
-3.50875438,4.36984837,0.91099880,0.00552674,0.69192219,3.37202394,0.35564475,0.00000000
-3.50275138,4.42620559,0.92998068,0.00556096,0.71299279,3.42227123,0.34048126,0.00000000
-3.49674837,4.48317890,0.94654072,0.00558918,0.73291378,3.47370640,0.32718356,0.00000000
-3.49074537,4.54062414,0.96026814,0.00561166,0.75124966,3.52660295,0.31571899,0.00000000
-3.48474237,4.59866410,0.97081481,0.00562916,0.76760214,3.58146193,0.30604634,0.00000000
-3.47873937,4.65770072,0.97791038,0.00564295,0.78162612,3.63900512,0.29812312,0.00000000
-3.47273637,4.71841009,0.98137475,0.00565471,0.79304425,3.70015348,0.29191220,0.00000000
-3.46673337,4.78172022,0.98112740,0.00566650,0.80165957,3.76599146,0.28738742,0.00000000
-3.46073037,4.84877288,0.97719310,0.00568067,0.80736559,3.83771869,0.28453826,0.00000000
-3.45472736,4.92087124,0.96970400,0.00569975,0.81015350,3.91659136,0.28337320,0.00000000
-3.44872436,4.99941624,0.95889791,0.00572634,0.81011618,4.00385626,0.28392198,0.00000000
-3.44272136,5.08583521,0.94511301,0.00576297,0.80744869,4.10068093,0.28623650,0.00000000
-3.43671836,5.18150637,0.92877909,0.00581199,0.80244535,4.20808347,0.29039073,0.00000000
-3.43071536,5.28768361,0.91040597,0.00587546,0.79549333,4.32686607,0.29647942,0.00000000
-3.42471236,5.40542540,0.89056932,0.00595504,0.78706297,4.45755571,0.30461586,0.00000000
-3.41870935,5.53553177,0.86989460,0.00605191,0.77769519,4.60035561,0.31492880,0.00000000
-3.41270635,5.67849273,0.84903962,0.00616672,0.76798633,4.75511006,0.32755854,0.00000000
-3.40670335,5.83445078,0.82867633,0.00629956,0.75857090,4.92128502,0.34265242,0.00000000
-3.40070035,6.00317954,0.80947249,0.00644993,0.75010300,5.09796565,0.36035973,0.00000000
-3.39469735,6.18407938,0.79207359,0.00661679,0.74323664,5.28387151,0.38082607,0.00000000
-3.38869435,6.37619047,0.77708577,0.00679861,0.73860608,5.47738889,0.40418744,0.00000000
-3.38269135,6.57822214,0.76505986,0.00699343,0.73680638,5.67661914,0.43056397,0.00000000
-3.37668834,6.78859729,0.75647725,0.00719899,0.73837513,5.87944092,0.46005345,0.00000000
-3.37068534,7.00550928,0.75173756,0.00741277,0.74377569,6.08358365,0.49272490,0.00000000
-3.36468234,7.22698860,0.75114859,0.00763219,0.75338273,6.28670894,0.52861211,0.00000000
-3.35867934,7.45097596,0.75491868,0.00785468,0.76747025,6.48649629,0.56770761,0.00000000
-3.35267634,7.67539825,0.76315152,0.00807780,0.78620276,6.68072934,0.60995704,0.00000000
-3.34667334,7.89824400,0.77584359,0.00829939,0.80962971,6.86737879,0.65525428,0.00000000
-3.34067034,8.11763472,0.79288426,0.00851762,0.83768340,7.04467819,0.70343771,0.00000000
-3.33466733,8.33188923,0.81405854,0.00873108,0.87018055,7.21118959,0.75428755,0.00000000
-3.32866433,8.53957808,0.83905234,0.00893884,0.90682737,7.36585578,0.80752494,0.00000000
-3.32266133,8.73956602,0.86746033,0.00914049,0.94722800,7.50803717,0.86281259,0.00000000
-3.31665833,8.93104079,0.89879601,0.00933612,0.99089605,7.63753147,0.91975752,0.00000000
-3.31065533,9.11352725,0.93250393,0.00952629,1.03726889,7.75457540,0.97791563,0.00000000
-3.30465233,9.28688631,0.96797369,0.00971202,1.08572395,7.85982808,1.03679841,0.00000000
-3.29864932,9.45129891,1.00455538,0.00989469,1.13559672,7.95433675,1.09588144,0.00000000
-3.29264632,9.60723553,1.04157593,0.01007595,1.18619954,8.03948587,1.15461459,0.00000000
-3.28664332,9.75541259,1.07835611,0.01025762,1.23684044,8.11693150,1.21243353,0.00000000
-3.28064032,9.89673704,1.11422732,0.01044157,1.28684144,8.18852328,1.26877210,0.00000000
-3.27463732,10.03224135,1.14854790,0.01062960,1.33555540,8.25621670,1.32307505,0.00000000
-3.26863432,10.16301098,1.18071818,0.01082331,1.38238083,8.32197903,1.37481064,0.00000000
-3.26263132,10.29010707,1.21019387,0.01102398,1.42677404,8.38769206,1.42348237,0.00000000
-3.25662831,10.41448697,1.23649723,0.01123246,1.46825828,8.45505561,1.46863946,0.00000000
-3.25062531,10.53692585,1.25922568,0.01144907,1.50642944,8.52549512,1.50988555,0.00000000
-3.24462231,10.65794224,1.27805746,0.01167352,1.54095837,8.60007723,1.54688510,0.00000000
-3.23861931,10.77773089,1.29275442,0.01190484,1.57158990,8.67943670,1.57936750,0.00000000
-3.23261631,10.89610606,1.30316164,0.01214136,1.59813871,8.76371791,1.60712856,0.00000000
-3.22661331,11.01245816,1.30920426,0.01238072,1.62048280,8.85253378,1.63002958,0.00000000
-3.22061031,11.12572661,1.31088178,0.01261983,1.63855494,8.94494447,1.64799421,0.00000000
-3.21460730,11.23439118,1.30826012,0.01285496,1.65233297,9.03945757,1.66100351,0.00000000
-3.20860430,11.33648369,1.30146216,0.01308185,1.66182973,9.13405072,1.66908961,0.00000000
-3.20260130,11.42962105,1.29065718,0.01329571,1.66708332,9.22621702,1.67232872,0.00000000
-3.19659830,11.51105997,1.27605002,0.01349147,1.66814855,9.31303231,1.67083390,0.00000000
-3.19059530,11.57777265,1.25787040,0.01366381,1.66509015,9.39124289,1.66474834,0.00000000
-3.18459230,11.62654163,1.23636311,0.01380743,1.65797823,9.45737108,1.65423962,0.00000000
-3.17858929,11.65407107,1.21177948,0.01391713,1.64688612,9.50783509,1.63949534,0.00000000
-3.17258629,11.65711076,1.18437055,0.01398806,1.63189099,9.53907923,1.62072032,0.00000000
-3.16658329,11.63258801,1.15438219,0.01401584,1.61307670,9.54770922,1.59813566,0.00000000
-3.16058029,11.57774214,1.12205221,0.01399678,1.59053880,9.53062759,1.57197932,0.00000000
-3.15457729,11.49025560,1.08760939,0.01392799,1.56439103,9.48516339,1.54250807,0.00000000
-3.14857429,11.36837567,1.05127437,0.01380756,1.53477263,9.40919059,1.51000046,0.00000000
-3.14257129,11.21102065,1.01326185,0.01363460,1.50185577,9.30123005,1.47476008,0.00000000
-3.13656828,11.01786509,0.97378402,0.01340940,1.46585229,9.16053015,1.43711874,0.00000000
-3.13056528,10.78939925,0.93305438,0.01313338,1.42701892,8.98712223,1.39743869,0.00000000
-3.12456228,10.52695912,0.89129182,0.01280914,1.38566053,8.78184810,1.35611360,0.00000000
-3.11855928,10.23272470,0.84872429,0.01244044,1.34213073,8.54635769,1.31356749,0.00000000
-3.11255628,9.90968564,0.80559175,0.01203204,1.29682959,8.28307693,1.27025153,0.00000000
-3.10655328,9.56157498,0.76214803,0.01158968,1.25019843,7.99514658,1.22663836,0.00000000
-3.10055028,9.19277344,0.71866133,0.01111985,1.20271173,7.68633469,1.18321403,0.00000000
-3.09454727,8.80818786,0.67541344,0.01062966,1.15486654,7.36092611,1.14046771,0.00000000
-3.08854427,8.41310904,0.63269734,0.01012662,1.10716992,7.02359387,1.09887965,0.00000000
-3.08254127,8.01305495,0.59081365,0.00961845,1.06012514,6.67925778,1.05890786,0.00000000
-3.07653827,7.61360611,0.55006587,0.00911282,1.01421731,6.33293619,1.02097425,0.00000000
-3.07053527,7.22024011,0.51075477,0.00861716,0.96989939,5.98959709,0.98545102,0.00000000
-3.06453227,6.83817227,0.47317234,0.00813843,0.92757934,5.65401444,0.95264801,0.00000000
-3.05852926,6.47220890,0.43759550,0.00768296,0.88760916,5.33063533,0.92280184,0.00000000
-3.05252626,6.12661887,0.40428008,0.00725626,0.85027639,5.02346287,0.89606743,0.00000000
-3.04652326,5.80502809,0.37345526,0.00686288,0.81579871,4.73595860,0.87251254,0.00000000
-3.04052026,5.51034038,0.34531889,0.00650629,0.78432164,4.47096746,0.85211563,0.00000000
-3.03451726,5.24468664,0.32003380,0.00618887,0.75591964,4.23066689,0.83476724,0.00000000
-3.02851426,5.00940293,0.29772529,0.00591182,0.73060033,4.01654076,0.82027492,0.00000000
-3.02251126,4.80503683,0.27847994,0.00567520,0.70831161,3.82937742,0.80837138,0.00000000
-3.01650825,4.63137991,0.26234557,0.00547799,0.68895100,3.66929050,0.79872572,0.00000000
-3.01050525,4.48752357,0.24933250,0.00531814,0.67237683,3.53575984,0.79095686,0.00000000
-3.00450225,4.37193415,0.23941573,0.00519270,0.65842038,3.42768970,0.78464885,0.00000000
-2.99849925,4.28254323,0.23253811,0.00509798,0.64689832,3.34348060,0.77936708,0.00000000
-2.99249625,4.21684835,0.22861405,0.00502966,0.63762476,3.28111121,0.77467484,0.00000000
-2.98649325,4.17201960,0.22753370,0.00498301,0.63042216,3.23822638,0.77014931,0.00000000
-2.98049025,4.14500763,0.22916732,0.00495303,0.62513072,3.21222785,0.76539646,0.00000000
-2.97448724,4.13264919,0.23336958,0.00493465,0.62161560,3.20036436,0.76006422,0.00000000
-2.96848424,4.13176664,0.23998369,0.00492289,0.61977190,3.19981827,0.75385342,0.00000000
-2.96248124,4.13925894,0.24884511,0.00491305,0.61952718,3.20778642,0.74652622,0.00000000
-2.95647824,4.15218186,0.25978477,0.00490080,0.62084158,3.22155344,0.73791191,0.00000000
-2.95047524,4.16781630,0.27263178,0.00488234,0.62370568,3.23855631,0.72790985,0.00000000
-2.94447224,4.18372398,0.28721544,0.00485450,0.62813658,3.25643936,0.71648991,0.00000000
-2.93846923,4.19779057,0.30336681,0.00481480,0.63417224,3.27309960,0.70369039,0.00000000
-2.93246623,4.20825665,0.32091971,0.00476149,0.64186499,3.28672223,0.68961382,0.00000000
-2.92646323,4.21373724,0.33971126,0.00469360,0.65127423,3.29580698,0.67442099,0.00000000
-2.92046023,4.21323114,0.35958214,0.00461088,0.66245920,3.29918555,0.65832361,0.00000000
-2.91445723,4.20612088,0.38037667,0.00451380,0.67547190,3.29603096,0.64157592,0.00000000
-2.90845423,4.19216475,0.40194273,0.00440353,0.69035081,3.28585937,0.62446579,0.00000000
-2.90245123,4.17148170,0.42413174,0.00428178,0.70711552,3.26852500,0.60730545,0.00000000
-2.89644822,4.14453008,0.44679876,0.00415080,0.72576251,3.24420871,0.59042234,0.00000000
-2.89044522,4.11208101,0.46980269,0.00401323,0.74626225,3.21340052,0.57415010,0.00000000
-2.88444222,4.07518675,0.49300672,0.00387200,0.76855747,3.17687671,0.55882012,0.00000000
-2.87843922,4.03514456,0.51627896,0.00373027,0.79256263,3.13567144,0.54475352,0.00000000
-2.87243622,3.99345644,0.53949315,0.00359122,0.81816441,3.09104339,0.53225375,0.00000000
-2.86643322,3.95178474,0.56252957,0.00345807,0.84522299,3.04443770,0.52159980,0.00000000
-2.86043022,3.91190419,0.58527578,0.00333386,0.87357387,2.99744347,0.51304005,0.00000000
-2.85442721,3.87565059,0.60762738,0.00322145,0.90302999,2.95174746,0.50678663,0.00000000
-2.84842421,3.84486681,0.62948839,0.00312337,0.93338406,2.90908456,0.50301043,0.00000000
-2.84242121,3.82134679,0.65077140,0.00304179,0.96441063,2.87118603,0.50183670,0.00000000
-2.83641821,3.80677871,0.67139719,0.00297845,0.99586808,2.83972641,0.50334119,0.00000000
-2.83041521,3.80268840,0.69129390,0.00293460,1.02750023,2.81627061,0.50754709,0.00000000
-2.82441221,3.81038469,0.71039561,0.00291099,1.05903767,2.80222232,0.51442262,0.00000000
-2.81840920,3.83090820,0.72864054,0.00290783,1.09019882,2.79877554,0.52387960,0.00000000
-2.81240620,3.86498544,0.74596870,0.00292480,1.12069097,2.80687066,0.53577299,0.00000000
-2.80640320,3.91299003,0.76231931,0.00296105,1.15021122,2.82715669,0.54990154,0.00000000
-2.80040020,3.97491271,0.77762810,0.00301523,1.17844779,2.85996118,0.56600983,0.00000000
-2.79439720,4.05034173,0.79182466,0.00308553,1.20508168,2.90526900,0.58379151,0.00000000
-2.78839420,4.13845491,0.80483004,0.00316970,1.22978905,2.96271108,0.60289412,0.00000000
-2.78239120,4.23802423,0.81655496,0.00326515,1.25224431,3.03156382,0.62292525,0.00000000
-2.77638819,4.34743356,0.82689873,0.00336896,1.27212416,3.11075951,0.64346008,0.00000000
-2.77038519,4.46470933,0.83574901,0.00347803,1.28911256,3.19890774,0.66405024,0.00000000
-2.76438219,4.58756383,0.84298275,0.00358908,1.30290650,3.29432726,0.68423363,0.00000000
-2.75837919,4.71344990,0.84846823,0.00369880,1.31322265,3.39508758,0.70354516,0.00000000
-2.75237619,4.83962563,0.85206817,0.00380390,1.31980450,3.49905896,0.72152789,0.00000000
-2.74637319,4.96322703,0.85364403,0.00390121,1.32242976,3.60396937,0.73774442,0.00000000
-2.74037019,5.08134639,0.85306117,0.00398773,1.32091784,3.70746648,0.75178800,0.00000000
-2.73436718,5.19111369,0.85019474,0.00406078,1.31513682,3.80718281,0.76329304,0.00000000
-2.72836418,5.28977842,0.84493598,0.00411798,1.30500977,3.90080189,0.77194472,0.00000000
-2.72236118,5.37478903,0.83719869,0.00415738,1.29051997,3.98612335,0.77748724,0.00000000
-2.71635818,5.44386742,0.82692543,0.00417745,1.27171475,4.06112491,0.77973050,0.00000000
-2.71035518,5.49507590,0.81409320,0.00417717,1.24870768,4.12401940,0.77855502,0.00000000
-2.70435218,5.52687485,0.79871821,0.00415601,1.22167906,4.17330515,0.77391486,0.00000000
-2.69834917,5.53816900,0.78085950,0.00411395,1.19087450,4.20780849,0.76583860,0.00000000
-2.69234617,5.52834152,0.76062120,0.00405149,1.15660174,4.22671720,0.75442825,0.00000000
-2.68634317,5.49727491,0.73815322,0.00396960,1.11922566,4.22960442,0.73985636,0.00000000
-2.68034017,5.44535879,0.71365045,0.00386973,1.07916193,4.21644260,0.72236129,0.00000000
-2.67433717,5.37348469,0.68735024,0.00375374,1.03686927,4.18760767,0.70224109,0.00000000
-2.66833417,5.28302874,0.65952856,0.00362384,0.99284080,4.14387368,0.67984602,0.00000000
-2.66233117,5.17582326,0.63049474,0.00348260,0.94759481,4.08639869,0.65557029,0.00000000
-2.65632816,5.05411884,0.60058514,0.00333281,0.90166520,4.01670260,0.62984293,0.00000000
-2.65032516,4.92053826,0.57015607,0.00317746,0.85559192,3.93663805,0.60311853,0.00000000
-2.64432216,4.77802399,0.53957603,0.00301971,0.80991175,3.84835533,0.57586778,0.00000000
-2.63831916,4.62978093,0.50921786,0.00286275,0.76514962,3.75426232,0.54856819,0.00000000
-2.63231616,4.47921576,0.47945076,0.00270983,0.72181051,3.65698051,0.52169524,0.00000000
-2.62631316,4.32987432,0.45063267,0.00256415,0.68037226,3.55929790,0.49571397,0.00000000
-2.62031016,4.18537801,0.42310311,0.00242884,0.64127918,3.46411953,0.47107130,0.00000000
-2.61430715,4.04936013,0.39717662,0.00230689,0.60493642,3.37441625,0.44818896,0.00000000
-2.60830415,3.92540280,0.37313705,0.00220117,0.57170520,3.29317210,0.42745724,0.00000000
-2.60230115,3.81697484,0.35123253,0.00211433,0.54189872,3.22333084,0.40922944,0.00000000
