energy_ev,total_up,C_s_up,C_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up,W_p_up,W_d_up
-0.30915458,6.75101581,0.02172162,0.28813928,0.06256850,0.45822470,0.27725568,1.95751580,0.46002703,4.13229528
-0.30315158,6.61358738,0.02180562,0.28502748,0.06262515,0.45226056,0.26954992,1.90533713,0.43746339,4.06315876
-0.29714857,6.46602962,0.02175948,0.28176055,0.06279981,0.44566441,0.26183993,1.85181535,0.41463211,3.98430006
-0.29114557,6.30995314,0.02158535,0.27840132,0.06308905,0.43852628,0.25416910,1.79759927,0.39179796,3.89649971
-0.28514257,6.14697827,0.02128811,0.27500831,0.06348481,0.43094636,0.24657601,1.74329164,0.36920876,3.80063364
-0.27913957,5.97871202,0.02087521,0.27163469,0.06397472,0.42303354,0.23909640,1.68943896,0.34709145,3.69766168
-0.27313657,5.80672816,0.02035632,0.26832753,0.06454252,0.41490376,0.23176492,1.63652356,0.32564885,3.58861553
-0.26713357,5.63255039,0.01974300,0.26512751,0.06516860,0.40667803,0.22461691,1.58495796,0.30505741,3.47458652
-0.26113057,5.45763849,0.01904823,0.26206899,0.06583081,0.39848029,0.21768973,1.53508115,0.28546567,3.35671333
-0.25512756,5.28337736,0.01828598,0.25918048,0.06650525,0.39043503,0.21102382,1.48715692,0.26699352,3.23616985
-0.24912456,5.11106893,0.01747074,0.25648547,0.06716719,0.38266475,0.20466322,1.44137395,0.24973218,3.11415337
-0.24312156,4.94192689,0.01661703,0.25400364,0.06779209,0.37528733,0.19865573,1.39784762,0.23374477,2.99187334
-0.23711856,4.77707411,0.01573900,0.25175231,0.06835653,0.36841337,0.19305246,1.35662351,0.21906753,2.87054088
-0.23111556,4.61754291,0.01485003,0.24974808,0.06883928,0.36214361,0.18790707,1.31768254,0.20571154,2.75135920
-0.22511256,4.46427799,0.01396239,0.24800866,0.06922217,0.35656638,0.18327456,1.28094765,0.19366486,2.63551502
-0.21910955,4.31814206,0.01308702,0.24655465,0.06949092,0.35175538,0.17920985,1.24629208,0.18289510,2.52417133
-0.21310655,4.17992384,0.01223333,0.24541133,0.06963590,0.34776765,0.17576605,1.21354897,0.17335227,2.41846115
-0.20710355,4.05034841,0.01140908,0.24461030,0.06965263,0.34464197,0.17299279,1.18252240,0.16497188,2.31948274
-0.20110055,3.93008931,0.01062039,0.24419089,0.06954223,0.34239760,0.17093448,1.15299928,0.15767817,2.22829585
-0.19509755,3.81978199,0.00987175,0.24420128,0.06931151,0.34103357,0.16962875,1.12476213,0.15138740,2.14591901
-0.18909455,3.72003785,0.00916612,0.24469923,0.06897307,0.34052851,0.16910505,1.09760211,0.14601112,2.07332761
-0.18309155,3.63145812,0.00850508,0.24575244,0.06854499,0.34084100,0.16938361,1.07133195,0.14145930,2.01145233
-0.17708854,3.55464648,0.00788903,0.24743839,0.06805048,0.34191051,0.17047468,1.04579819,0.13764327,1.96117764
-0.17108554,3.49021943,0.00731735,0.24984367,0.06751725,0.34365894,0.17237817,1.02089222,0.13447833,1.92333960
-0.16508254,3.43881333,0.00678868,0.25306275,0.06697676,0.34599273,0.17508365,0.99655951,0.13188605,1.89872261
-0.15907954,3.40108677,0.00630103,0.25719619,0.06646335,0.34880545,0.17857068,0.97280650,0.12979603,1.88805423
-0.15307654,3.37771743,0.00585210,0.26234821,0.06601315,0.35198081,0.18280947,0.94970477,0.12814728,1.89199756
-0.14707354,3.36939247,0.00543935,0.26862373,0.06566304,0.35539608,0.18776173,0.92739209,0.12688900,1.91114055
-0.14107054,3.37679169,0.00506024,0.27612472,0.06544943,0.35892560,0.19338165,0.90607004,0.12598086,1.94598176
-0.13506753,3.40056341,0.00471228,0.28494612,0.06540710,0.36244451,0.19961700,0.88599839,0.12539271,1.99691231
-0.12906453,3.44129298,0.00439320,0.29517114,0.06556793,0.36583230,0.20641012,0.86748615,0.12510384,2.06419402
-0.12306153,3.49946470,0.00410094,0.30686631,0.06595976,0.36897619,0.21369880,0.85087977,0.12510176,2.14793392
-0.11705853,3.57541825,0.00383373,0.32007619,0.06660525,0.37177409,0.22141700,0.83654875,0.12538056,2.24805604
-0.11105553,3.66930130,0.00359007,0.33481807,0.06752080,0.37413717,0.22949529,0.82486966,0.12593907,2.36427131
-0.10505253,3.78102076,0.00336874,0.35107676,0.06871567,0.37599167,0.23786105,0.81620891,0.12677875,2.49604722
-0.09904952,3.91019498,0.00316875,0.36879989,0.07019115,0.37728017,0.24643843,0.81090546,0.12790155,2.64257897
-0.09304652,4.05611036,0.00298929,0.38789377,0.07194002,0.37796216,0.25514811,0.80925411,0.12930784,2.80276430
-0.08704352,4.21768528,0.00282973,0.40822041,0.07394611,0.37801382,0.26390691,0.81149046,0.13099452,2.97518433
-0.08104052,4.39344472,0.00268952,0.42959565,0.07618423,0.37742738,0.27262741,0.81777810,0.13295339,3.15809279
-0.07503752,4.58150863,0.00256815,0.45178904,0.07862031,0.37620978,0.28121768,0.82819901,0.13517000,3.34941585
-0.06903452,4.77959660,0.00246516,0.47452540,0.08121183,0.37438111,0.28958117,0.84274742,0.13762296,3.54676470
-0.06303152,4.98505086,0.00238007,0.49748841,0.08390863,0.37197284,0.29761705,0.86132780,0.14028383,3.74746219
-0.05702851,5.19487867,0.00231240,0.52032629,0.08665395,0.36902592,0.30522092,0.88375694,0.14311762,3.94858471
-0.05102551,5.40581438,0.00226163,0.54265952,0.08938587,0.36558920,0.31228612,0.90977008,0.14608388,4.14701915
-0.04502251,5.61440004,0.00222726,0.56409047,0.09203893,0.36171804,0.31870562,0.93903100,0.14913841,4.33953443
-0.03901951,5.81708272,0.00220883,0.58421477,0.09454605,0.35747337,0.32437443,0.97114530,0.15223545,4.52286585
-0.03301651,6.01032502,0.00220591,0.60263393,0.09684060,0.35292135,0.32919269,1.00567650,0.15533027,4.69380974
-0.02701351,6.19072494,0.00221821,0.61896893,0.09885858,0.34813347,0.33306906,1.04216406,0.15838212,4.84932498
-0.02101051,6.35513989,0.00224560,0.63287399,0.10054083,0.34318727,0.33592447,1.08014242,0.16135722,4.98663751
-0.01500750,6.50080943,0.00228815,0.64405016,0.10183514,0.33816743,0.33769604,1.11916014,0.16423177,5.10334303
-0.00900450,6.62547093,0.00234622,0.65225789,0.10269822,0.33316727,0.33834078,1.15879834,0.16699476,5.19750340
-0.00300150,6.72746233,0.00242046,0.65732810,0.10309744,0.32829028,0.33783910,1.19868743,0.16965034,5.26773181
0.00300150,6.80580679,0.00251186,0.65917106,0.10301217,0.32365171,0.33619769,1.23852138,0.17221971,5.31326225
0.00900450,6.86027450,0.00262177,0.65778264,0.10243479,0.31937986,0.33345170,1.27806911,0.17474226,5.33399960
0.01500750,6.89141798,0.00275192,0.65324758,0.10137120,0.31561680,0.32966594,1.31718218,0.17727595,5.33054704
0.02101051,6.90057843,0.00290438,0.64573939,0.09984084,0.31251856,0.32493507,1.35579885,0.17989682,5.30420874
0.02701351,6.88986197,0.00308158,0.63551692,0.09787627,0.31025431,0.31938261,1.39394415,0.18269752,5.25696693
0.03301651,6.86208589,0.00328620,0.62291766,0.09552220,0.30900464,0.31315874,1.43172617,0.18578507,5.19143345
0.03901951,6.82069668,0.00352117,0.60834787,0.09283415,0.30895875,0.30643697,1.46932873,0.18927762,5.11077721
0.04502251,6.76966253,0.00378957,0.59227003,0.08987667,0.31031058,0.29940978,1.50700088,0.19330059,5.01862985
0.05102551,6.71334437,0.00409453,0.57518801,0.08672131,0.31325389,0.29228330,1.54504367,0.19798213,4.91897323
0.05702851,6.65635025,0.00443919,0.55763068,0.08344436,0.31797649,0.28527128,1.58379468,0.20344809,4.81601269
0.06303152,6.60337851,0.00482655,0.54013443,0.08012443,0.32465364,0.27858853,1.62361112,0.20981682,4.71404089
0.06903452,6.55905570,0.00525940,0.52322542,0.07684011,0.33344103,0.27244412,1.66485193,0.21719383,4.61729730
0.07503752,6.52777509,0.00574027,0.50740229,0.07366756,0.34446752,0.26703458,1.70785970,0.22566662,4.52982835
0.08104052,6.51354170,0.00627131,0.49311978,0.07067841,0.35782792,0.26253736,1.75294288,0.23529990,4.45535349
0.08704352,6.51982939,0.00685426,0.48077412,0.06793775,0.37357624,0.25910473,1.80035903,0.24613129,4.39714166
0.09304652,6.54945486,0.00749044,0.47069046,0.06550254,0.39171960,0.25685852,1.85029949,0.25816787,4.35790252
0.09904952,6.60447305,0.00818070,0.46311302,0.06342025,0.41221338,0.25588570,1.90287617,0.27138352,4.33969619
0.10505253,6.68609736,0.00892545,0.45819797,0.06172791,0.43495757,0.25623512,1.95811072,0.28571738,4.34386433
0.11105553,6.79464753,0.00972470,0.45600954,0.06045151,0.45979494,0.25791549,2.01592666,0.30107338,4.37098501
0.11705853,6.92952705,0.01057813,0.45651916,0.05960581,0.48651102,0.26089461,2.07614464,0.31732095,4.42085261
0.12306153,7.08923090,0.01148513,0.45960785,0.05919443,0.51483610,0.26510011,2.13848129,0.33429697,4.49248371
0.12906453,7.27138384,0.01244493,0.46507156,0.05921033,0.54444944,0.27042143,2.20255167,0.35180886,4.58414854
0.13506753,7.47280816,0.01345663,0.47262926,0.05963651,0.57498542,0.27671327,2.26787551,0.36963879,4.69342744
0.14107054,7.68961926,0.01451934,0.48193353,0.06044703,0.60604188,0.28380018,2.33388728,0.38754890,4.81729035
0.14707354,7.91734612,0.01563222,0.49258316,0.06160819,0.63719011,0.29148237,2.39994974,0.40528739,4.95219708
0.15307654,8.15107322,0.01679450,0.50413745,0.06307989,0.66798643,0.29954241,2.46537101,0.42259527,5.09421530
0.15907954,8.38559937,0.01800551,0.51613156,0.06481709,0.69798486,0.30775273,2.52942436,0.43921356,5.23915235
0.16508254,8.61560838,0.01926466,0.52809244,0.06677138,0.72675053,0.31588354,2.59137041,0.45489076,5.38269676
0.17108554,8.83584571,0.02057131,0.53955487,0.06889254,0.75387314,0.32371109,2.65048086,0.46939025,5.52056455
0.17708854,9.04129498,0.02192467,0.55007689,0.07113009,0.77898017,0.33102573,2.70606286,0.48249737,5.64864537
0.18309155,9.22734776,0.02332360,0.55925426,0.07343482,0.80174905,0.33763967,2.75748318,0.49402595,5.76314319
0.18909455,9.38996030,0.02476638,0.56673330,0.07576018,0.82191787,0.34339403,2.80419087,0.50382401,5.86070633
0.19509755,9.52579086,0.02625046,0.57222174,0.07806354,0.83929413,0.34816492,2.84573767,0.51177837,5.93854193
0.20110055,9.63231205,0.02777213,0.57549722,0.08030728,0.85376097,0.35186822,2.88179482,0.51781800,5.99451024
0.20710355,9.70789331,0.02932629,0.57641301,0.08245968,0.86528081,0.35446295,2.91216564,0.52191596,6.02719499
0.21310655,9.75184979,0.03090611,0.57490090,0.08449549,0.87389583,0.35595295,2.93679279,0.52408982,6.03594681
0.21910955,9.76445517,0.03250284,0.57097117,0.08639637,0.87972553,0.35638679,2.95575998,0.52440049,6.02089777
0.22511256,9.74691756,0.03410559,0.56470950,0.08815089,0.88296124,0.35585588,2.96928757,0.52294956,5.98294631
0.23111556,9.70131908,0.03570123,0.55627122,0.08975431,0.88385782,0.35449081,2.97772216,0.51987515,5.92371304
0.23711856,9.63052144,0.03727443,0.54587300,0.09120809,0.88272293,0.35245604,2.98152050,0.51534656,5.84546909
0.24312156,9.53804139,0.03880772,0.53378242,0.09251909,0.87990419,0.34994311,2.98122826,0.50955776,5.75104007
0.24912456,9.42790131,0.04028177,0.52030582,0.09369852,0.87577494,0.34716265,2.97745451,0.50272015,5.64368970
0.25512756,9.30446139,0.04167571,0.50577514,0.09476068,0.87071909,0.34433557,2.97084325,0.49505483,5.52698792
0.26113057,9.17224065,0.04296765,0.49053407,0.09572163,0.86511584,0.34168367,2.96204305,0.48678462,5.40466927
0.26713357,9.03573480,0.04413526,0.47492430,0.09659769,0.85932470,0.33942015,2.95167657,0.47812632,5.28048764
0.27313657,8.89923871,0.04515644,0.45927240,0.09740394,0.85367179,0.33774048,2.94031114,0.46928345,5.15807335
0.27913957,8.76668141,0.04601005,0.44387787,0.09815287,0.84843770,0.33681391,2.92843221,0.46043967,5.04079875
0.28514257,8.64148046,0.04667670,0.42900277,0.09885308,0.84384754,0.33677609,2.91642077,0.45175335,4.93165776
0.29114557,8.52642196,0.04713950,0.41486348,0.09950825,0.84006363,0.33772304,2.90453614,0.44335330,4.83316412
0.29714857,8.42357086,0.04738476,0.40162475,0.10011635,0.83718094,0.33970684,2.89290484,0.43533595,4.74727215
0.30315158,8.33421486,0.04740270,0.38939623,0.10066924,0.83522556,0.34273310,2.88151630,0.42776389,4.67532274
0.30915458,8.25884343,0.04718788,0.37823164,0.10115261,0.83415613,0.34676041,2.87022565,0.42066603,4.61801599
0.31515758,8.19716210,0.04673970,0.36813030,0.10154622,0.83386808,0.35170172,2.85876336,0.41403904,4.57541068
0.32116058,8.14814002,0.04606258,0.35904109,0.10182467,0.83420048,0.35742755,2.84675158,0.40785019,4.54694949
0.32716358,8.11008773,0.04516607,0.35086838,0.10195837,0.83494508,0.36377095,2.83372601,0.40204127,4.53150793
0.33316658,8.08076051,0.04406473,0.34347955,0.10191490,0.83585702,0.37053385,2.81916258,0.39653345,4.52746361
0.33916958,8.05748172,0.04277789,0.33671389,0.10166053,0.83666690,0.37749457,2.80250744,0.39123276,4.53278206
0.34517259,8.03727986,0.04132924,0.33039208,0.10116198,0.83709335,0.38441612,2.78320892,0.38603601,4.54511449
0.35117559,8.01703265,0.03974626,0.32432605,0.10038817,0.83685577,0.39105489,2.76074981,0.38083681,4.56190282
0.35717859,7.99361139,0.03805957,0.31832862,0.09931199,0.83568659,0.39716934,2.73467860,0.37553144,4.58048693
0.36318159,7.96401931,0.03630219,0.31222249,0.09791191,0.83334252,0.40252837,2.70463803,0.37002433,4.59820979
0.36918459,7.92551801,0.03450874,0.30584819,0.09617339,0.82961445,0.40691900,2.67038988,0.36423295,4.61251588
0.37518759,7.87573731,0.03271461,0.29907075,0.09409004,0.82433550,0.41015300,2.63183464,0.35809192,4.62103961
0.38119060,7.81276446,0.03095513,0.29178475,0.09166439,0.81738709,0.41207243,2.58902549,0.35155624,4.62168067
0.38719360,7.73521033,0.02926477,0.28391774,0.08890829,0.80870288,0.41255372,2.54217586,0.34460353,4.61266424
0.39319660,7.64225101,0.02767637,0.27543183,0.08584293,0.79827045,0.41151035,2.49166044,0.33723530,4.59258503
0.39919960,7.53364480,0.02622044,0.26632367,0.08249842,0.78613087,0.40889415,2.43800954,0.32947723,4.56043465
0.40520260,7.40972549,0.02492450,0.25662277,0.07891299,0.77237635,0.40469513,2.38189738,0.32137863,4.51561277
0.41120560,7.27137394,0.02381254,0.24638851,0.07513191,0.75714605,0.39894010,2.32412464,0.31301097,4.45792330
0.41720860,7.11997067,0.02290451,0.23570590,0.07120605,0.74062058,0.39169028,2.26559611,0.30446590,4.38755713
0.42321161,6.95733289,0.02221595,0.22468064,0.06719027,0.72301538,0.38303796,2.20729450,0.29585264,4.30506358
0.42921461,6.78563959,0.02175763,0.21343348,0.06314171,0.70457329,0.37310255,2.15025126,0.28729511,4.21131293
0.43521761,6.60734867,0.02153535,0.20209445,0.05911798,0.68555686,0.36202627,2.09551562,0.27892875,4.10745235
0.44122061,6.42510979,0.02154978,0.19079703,0.05517539,0.66624056,0.34996961,2.04412290,0.27089740,3.99485774
0.44722361,6.24167670,0.02179644,0.17967274,0.05136732,0.64690323,0.33710678,1.99706322,0.26335016,3.87508371
0.45322661,6.05982212,0.02226573,0.16884623,0.04774273,0.62782106,0.32362143,1.95525149,0.25643843,3.74981359
0.45922961,5.88225816,0.02294307,0.15843108,0.04434493,0.60926125,0.30970259,1.91949982,0.25031329,3.62081135
0.46523262,5.71156445,0.02380923,0.14852646,0.04121058,0.59147652,0.29554106,1.89049296,0.24512305,3.48987661
0.47123562,5.55012573,0.02484064,0.13921480,0.03836905,0.57470055,0.28132628,1.86876767,0.24101123,3.35880389
0.47723862,5.40008034,0.02600995,0.13056028,0.03584202,0.55914436,0.26724362,1.85469646,0.23811488,3.22934663
0.48324162,5.26328018,0.02728662,0.12260840,0.03364348,0.54499369,0.25347221,1.84847635,0.23656318,3.10318651
0.48924462,5.14126250,0.02863766,0.11538632,0.03177994,0.53240724,0.24018311,1.85012281,0.23647634,2.98190798
0.49524762,5.03523358,0.03002843,0.10890407,0.03025101,0.52151583,0.22753794,1.85946925,0.23796477,2.86697801
0.50125063,4.94606367,0.03142357,0.10315630,0.02905018,0.51242231,0.21568775,1.87617195,0.24112847,2.75973073
0.50725363,4.87429247,0.03278799,0.09812468,0.02816579,0.50520217,0.20477218,1.89972051,0.24605644,2.66135647
0.51325663,4.82014424,0.03408777,0.09378050,0.02758222,0.49990475,0.19491875,1.92945334,0.25282630,2.57289472
0.51925963,4.78355116,0.03529124,0.09008761,0.02728112,0.49655491,0.18624229,1.96457800,0.26150384,2.49523046
0.52526263,4.76418345,0.03636986,0.08700530,0.02724280,0.49515516,0.17884439,2.00419551,0.27214249,2.42909320
0.53126563,4.76148472,0.03729906,0.08449113,0.02744748,0.49568804,0.17281297,2.04732797,0.28478279,2.37505823
0.53726863,4.77471075,0.03805898,0.08250354,0.02787669,0.49811868,0.16822171,2.09294867,0.29945156,2.33354935
0.54327164,4.80296977,0.03863506,0.08100409,0.02851435,0.50239755,0.16512958,2.14001328,0.31616102,2.30484276
0.54927464,4.84526260,0.03901835,0.07995932,0.02934790,0.50846310,0.16358030,2.18749129,0.33490760,2.28907146
0.55527764,4.90052072,0.03920573,0.07934205,0.03036912,0.51624435,0.16360187,2.23439633,0.35567058,2.28622985
0.56128064,4.96764069,0.03919985,0.07913222,0.03157475,0.52566325,0.16520602,2.27981405,0.37841048,2.29617827
0.56728364,5.04551349,0.03900882,0.07931712,0.03296687,0.53663678,0.16838786,2.32292677,0.40306732,2.31864724
0.57328664,5.13304766,0.03864574,0.07989109,0.03455294,0.54907860,0.17312546,2.36303343,0.42955875,2.35324135
0.57928964,5.22918551,0.03812802,0.08085472,0.03634560,0.56290033,0.17937975,2.39956454,0.45777818,2.39944286
0.58529265,5.33291201,0.03747651,0.08221355,0.03836207,0.57801224,0.18709440,2.43209113,0.48759297,2.45661512
0.59129565,5.44325650,0.03671458,0.08397642,0.04062340,0.59432340,0.19619604,2.46032780,0.51884286,2.52400615
0.59729865,5.55928774,0.03586702,0.08615346,0.04315325,0.61174139,0.20659466,2.48412965,0.55133877,2.60075263
0.60330165,5.68010331,0.03495902,0.08875396,0.04597658,0.63017130,0.21818429,2.50348368,0.58486218,2.68588482
0.60930465,5.80481469,0.03401513,0.09178404,0.04911809,0.64951445,0.23084388,2.51849515,0.61916513,2.77833257
0.61530765,5.93252958,0.03305823,0.09524448,0.05260049,0.66966655,0.24443857,2.52936993,0.65397113,2.87693320
0.62131066,6.06233337,0.03210878,0.09912858,0.05644273,0.69051570,0.25882108,2.53639399,0.68897701,2.98044109
0.62731366,6.19327154,0.03118404,0.10342036,0.06065824,0.71194019,0.27383349,2.53991123,0.72385591,3.08753970
0.63331666,6.32433480,0.03029761,0.10809313,0.06525329,0.73380629,0.28930916,2.54030099,0.75826128,3.19685577
0.63931966,6.45444864,0.02945913,0.11310846,0.07022543,0.75596626,0.30507481,2.53795664,0.79183214,3.30697589
0.64532266,6.58246860,0.02867412,0.11841576,0.07556229,0.77825666,0.32095277,2.53326629,0.82419928,3.41646514
0.65132566,6.70718222,0.02794420,0.12395242,0.08124069,0.80049718,0.33676339,2.52659673,0.85499251,3.52388765
0.65732866,6.82731831,0.02726728,0.12964448,0.08722612,0.82249017,0.35232737,2.51828138,0.88384853,3.62782846
0.66333167,6.94156350,0.02663809,0.13540802,0.09347269,0.84402091,0.36746820,2.50861265,0.91041950,3.72691636
0.66933467,7.04858598,0.02604875,0.14115102,0.09992364,0.86485890,0.38201449,2.49783901,0.93438168,3.81984691
0.67533767,7.14706537,0.02548949,0.14677573,0.10651226,0.88475999,0.39580234,2.48616658,0.95544412,3.90540530
0.68134067,7.23572787,0.02494937,0.15218146,0.11316337,0.90346973,0.40867746,2.47376494,0.97335687,3.98248814
0.68734367,7.31338527,0.02441707,0.15726767,0.11979531,0.92072761,0.42049732,2.46077646,0.98791856,4.05012399
0.69334667,7.37897604,0.02388162,0.16193720,0.12632228,0.93627234,0.43113310,2.44732833,0.99898285,4.10749183
0.69934967,7.43160714,0.02333310,0.16609956,0.13265709,0.94984798,0.44047147,2.43354650,1.00646367,4.15393736
0.70535268,7.47059453,0.02276317,0.16967406,0.13871411,0.96121082,0.44841630,2.41957032,1.01033891,4.18898672
0.71135568,7.49550091,0.02216559,0.17259270,0.14441246,0.97013671,0.45489011,2.40556703,1.01065236,4.21235749
0.71735868,7.50616901,0.02153655,0.17480272,0.14967907,0.97642881,0.45983541,2.39174504,1.00751404,4.22396681
0.72336168,7.50274911,0.02087482,0.17626861,0.15445181,0.97992517,0.46321575,2.37836532,1.00109854,4.22393667
0.72936468,7.48571952,0.02018182,0.17697353,0.15868219,0.98050612,0.46501663,2.36574992,0.99164173,4.21259617
0.73536768,7.45589905,0.01946153,0.17692013,0.16233785,0.97810104,0.46524598,2.35428731,0.97943580,4.19048085
0.74137069,7.41445054,0.01872026,0.17613067,0.16540444,0.97269412,0.46393445,2.34443409,0.96482280,4.15832897
0.74737369,7.36287508,0.01796631,0.17464647,0.16788695,0.96432891,0.46113519,2.33671277,0.94818690,4.11707461
0.75337669,7.30299629,0.01720955,0.17252671,0.16981039,0.95311135,0.45692327,2.33170564,0.92994567,4.06783749
0.75937969,7.23693482,0.01646099,0.16984665,0.17121968,0.93921097,0.45139456,2.33004490,0.91054054,4.01190934
0.76538269,7.16707286,0.01573217,0.16669535,0.17217882,0.92286025,0.44466414,2.33239917,0.89042680,3.95073658
0.77138569,7.09600927,0.01503474,0.16317299,0.17276928,0.90435175,0.43686412,2.33945677,0.87006339,3.88589921
0.77738869,7.02650581,0.01437985,0.15938785,0.17308766,0.88403335,0.42814097,2.35190641,0.84990269,3.81908581
0.78339170,6.96142548,0.01377774,0.15545318,0.17324276,0.86230130,0.41865231,2.37041556,0.83038060,3.75206469
0.78939470,6.90366421,0.01323728,0.15148397,0.17335196,0.83959152,0.40856335,2.39560743,0.81190718,3.68665127
0.79539770,6.85607738,0.01276561,0.14759387,0.17353731,0.81636919,0.39804292,2.42803718,0.79485791,3.62467218
0.80140070,6.82140317,0.01236788,0.14389216,0.17392117,0.79311711,0.38725929,2.46816809,0.77956590,3.56792652
0.80740370,6.80218493,0.01204706,0.14048114,0.17462187,0.77032316,0.37637599,2.51634878,0.76631508,3.51814518
0.81340670,6.80069487,0.01180385,0.13745374,0.17574925,0.74846723,0.36554764,2.57279206,0.75533455,3.47694912
0.81940970,6.81886176,0.01163667,0.13489163,0.17740047,0.72800834,0.35491612,2.63755665,0.74679418,3.44580788
0.82541271,6.85820538,0.01154173,0.13286372,0.17965623,0.70937216,0.34460714,2.71053240,0.74080160,3.42599955
0.83141571,6.91978021,0.01151325,0.13142515,0.18257737,0.69293966,0.33472738,2.79143004,0.73740050,3.41857372
0.83741871,7.00413083,0.01154366,0.13061677,0.18620226,0.67903720,0.32536238,2.87977609,0.73657046,3.42431871
0.84342171,7.11126132,0.01162390,0.13046495,0.19054488,0.66792843,0.31657523,2.97491353,0.73822815,3.44373453
0.84942471,7.24062009,0.01174380,0.13098197,0.19559371,0.65980843,0.30840618,3.07600873,0.74223002,3.47701260
0.85542771,7.39110137,0.01189245,0.13216661,0.20131161,0.65480009,0.30087305,3.18206452,0.74837641,3.52402340
0.86143072,7.56106374,0.01205862,0.13400516,0.20763649,0.65295302,0.29397258,3.29193958,0.75641687,3.58431257
0.86743372,7.74836529,0.01223114,0.13647262,0.21448290,0.65424474,0.28768249,3.40437338,0.76605681,3.65710584
0.87343672,7.95041431,0.01239929,0.13953409,0.22174446,0.65858421,0.28196426,3.51801606,0.77696512,3.74132280
0.87943972,8.16423375,0.01255319,0.14314630,0.22929691,0.66581725,0.27676632,3.63146213,0.78878266,3.83559904
0.88544272,8.38653665,0.01268411,0.14725920,0.23700189,0.67573366,0.27202763,3.74328659,0.80113137,3.93831609
0.89144572,8.61380979,0.01278471,0.15181748,0.24471102,0.68807553,0.26768133,3.85208195,0.81362380,4.04763788
0.89744872,8.84240191,0.01284930,0.15676214,0.25227044,0.70254628,0.26365833,3.95649443,0.82587268,4.16155261
0.90345173,9.06861299,0.01287392,0.16203190,0.25952528,0.71882005,0.25989064,4.05525773,0.83750031,4.27791858
0.90945473,9.28878091,0.01285643,0.16756450,0.26632427,0.73655088,0.25631429,4.14722259,0.84814748,4.39451232
0.91545773,9.49936245,0.01279652,0.17329787,0.27252397,0.75538136,0.25287167,4.23138092,0.85748159,4.50907758
0.92146073,9.69700546,0.01269561,0.17917113,0.27799278,0.77495032,0.24951325,4.30688324,0.86520381,4.61937373
0.92746373,9.87861039,0.01255673,0.18512538,0.28261437,0.79489950,0.24619866,4.37304876,0.87105500,4.72322225
0.93346673,10.04137958,0.01238432,0.19110445,0.28629056,0.81487877,0.24289701,4.42936795,0.87482033,4.81855025
0.93946973,10.18285380,0.01218403,0.19705536,0.28894353,0.83455024,0.23958669,4.47549762,0.87633242,4.90343029
0.94547274,10.30093646,0.01196243,0.20292878,0.29051735,0.85359100,0.23625456,4.51124958,0.87547304,4.97611574
0.95147574,10.39390655,0.01172676,0.20867933,0.29097875,0.87169492,0.23289476,4.53657372,0.87217355,5.03507170
0.95747874,10.46042218,0.01148465,0.21426581,0.29031728,0.88857361,0.22950727,4.55153743,0.86641394,5.07900120
0.96348174,10.49951703,0.01124388,0.21965147,0.28854475,0.90395698,0.22609632,4.55630301,0.85822097,5.10686691
0.96948474,10.51059228,0.01101214,0.22480413,0.28569414,0.91759360,0.22266891,4.55110513,0.84766541,5.11790873
0.97548774,10.49340685,0.01079680,0.22969649,0.28181804,0.92925133,0.21923346,4.53623035,0.83485876,5.11165752
0.98149075,10.44806828,0.01060480,0.23430631,0.27698671,0.93871835,0.21579883,4.51200048,0.81994970,5.08794539
0.98749375,10.37502643,0.01044253,0.23861675,0.27128584,0.94580495,0.21237371,4.47876126,0.80312058,5.04691289
0.99349675,10.27507143,0.01031574,0.24261672,0.26481414,0.95034617,0.20896653,4.43687752,0.78458396,4.98901327
0.99949975,10.14933654,0.01022957,0.24630123,0.25768094,0.95220526,0.20558579,4.38673519,0.76457975,4.91501401
1.00550275,9.99930588,0.01018854,0.24967182,0.25000371,0.95127797,0.20224090,4.32875017,0.74337272,4.82599537
1.01150575,9.82682590,0.01019666,0.25273694,0.24190573,0.94749738,0.19894334,4.26338339,0.72125057,4.72334586
1.01750875,9.63411892,0.01025748,0.25551230,0.23351393,0.94083908,0.19570819,4.19116074,0.69852251,4.60875412
1.02351176,9.42379618,0.01037424,0.25802112,0.22495685,0.93132626,0.19255575,4.11269622,0.67551825,4.48419684
1.02951476,9.19886745,0.01054996,0.26029418,0.21636290,0.91903434,0.18951316,4.02871604,0.65258714,4.35192198
1.03551776,8.96274389,0.01078758,0.26236978,0.20785876,0.90409463,0.18661588,3.94008157,0.63009729,4.21442666
1.04152076,8.71923102,0.01109004,0.26429334,0.19956797,0.88669666,0.18390885,3.84780847,0.60843435,4.07442926
1.04752376,8.47250852,0.01146033,0.26611670,0.19160980,0.86708880,0.18144719,3.75307992,0.58799962,3.93483505
1.05352676,8.22709441,0.01190157,0.26789721,0.18409806,0.84557682,0.17929624,3.65725193,0.56920733,3.79869515
1.05952976,7.98779173,0.01241695,0.26969629,0.17714020,0.82252017,0.17753097,3.56184901,0.55248064,3.66915843
1.06553277,7.75961654,0.01300969,0.27157774,0.17083631,0.79832598,0.17623464,3.46854935,0.53824630,3.54941674
1.07153577,7.54770742,0.01368292,0.27360567,0.16527816,0.77344070,0.17549664,3.37915907,0.52692773,3.44264355
