energy_ev,total_up,Cr_p_up,Cr_d_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.53276638,0.60765638,0.00347000,0.00428912,0.06204044,0.27636367,0.00127048,0.06765604,0.00102130,0.44206105
-3.52676338,0.58213761,0.00377538,0.00478783,0.06052468,0.26154178,0.00145583,0.06438307,0.00097604,0.42340543
-3.52076038,0.55633553,0.00413161,0.00535838,0.05935396,0.24613714,0.00166698,0.06130389,0.00096178,0.40415002
-3.51475738,0.53060950,0.00453767,0.00600360,0.05853137,0.23033385,0.00190396,0.05842465,0.00097488,0.38460514
-3.50875438,0.50533271,0.00499197,0.00672547,0.05806209,0.21432642,0.00216646,0.05575610,0.00101200,0.36508777
-3.50275138,0.48087432,0.00549227,0.00752495,0.05795139,0.19831202,0.00245374,0.05331151,0.00107004,0.34590865
-3.49674837,0.45758266,0.00603558,0.00840177,0.05820264,0.18248330,0.00276464,0.05110463,0.00114612,0.32736034
-3.49074537,0.43577039,0.00661817,0.00935429,0.05881541,0.16702198,0.00309747,0.04914788,0.00123753,0.30970656
-3.48474237,0.41570196,0.00723553,0.01037931,0.05978399,0.15209342,0.00345003,0.04745069,0.00134168,0.29317339
-3.47873937,0.39758404,0.00788250,0.01147206,0.06109611,0.13784245,0.00381954,0.04601815,0.00145607,0.27794254
-3.47273637,0.38155898,0.00855334,0.01262612,0.06273214,0.12439040,0.00420271,0.04485004,0.00157823,0.26414676
-3.46673337,0.36770147,0.00924192,0.01383348,0.06466463,0.11183344,0.00459569,0.04394020,0.00170575,0.25186755
-3.46073037,0.35601841,0.00994200,0.01508462,0.06685835,0.10024213,0.00499415,0.04327622,0.00183622,0.24113508
-3.45472736,0.34645154,0.01064744,0.01636871,0.06927073,0.08966205,0.00539335,0.04283959,0.00196724,0.23193006
-3.44872436,0.33888284,0.01135261,0.01767383,0.07185270,0.08011547,0.00578821,0.04260604,0.00209646,0.22418745
-3.44272136,0.33314198,0.01205273,0.01898732,0.07454989,0.07160373,0.00617342,0.04254623,0.00222157,0.21780168
-3.43671836,0.32901562,0.01274427,0.02029613,0.07730415,0.06411024,0.00654353,0.04262668,0.00234032,0.21263296
-3.43071536,0.32625780,0.01342539,0.02158728,0.08005527,0.05760390,0.00689315,0.04281079,0.00245058,0.20851447
-3.42471236,0.32460118,0.01409629,0.02284832,0.08274294,0.05204265,0.00721698,0.04306006,0.00255036,0.20526001
-3.41870935,0.32376839,0.01475964,0.02406784,0.08530867,0.04737712,0.00751008,0.04333532,0.00263786,0.20267175
-3.41270635,0.32348323,0.01542088,0.02523601,0.08769787,0.04355412,0.00776788,0.04359791,0.00271148,0.20054781
-3.40670335,0.32348114,0.01608851,0.02634504,0.08986175,0.04051981,0.00798641,0.04381094,0.00276990,0.19868945
-3.40070035,0.32351868,0.01677426,0.02738967,0.09175910,0.03822260,0.00816237,0.04394031,0.00281207,0.19690753
-3.39469735,0.32338173,0.01749323,0.02836760,0.09335786,0.03661549,0.00829322,0.04395571,0.00283726,0.19502815
-3.38869435,0.32289209,0.01826383,0.02927979,0.09463643,0.03565802,0.00837731,0.04383138,0.00284505,0.19289733
-3.38269135,0.32191249,0.01910766,0.03013073,0.09558458,0.03531759,0.00841386,0.04354673,0.00283539,0.19038465
-3.37668834,0.32034975,0.02004927,0.03092858,0.09620415,0.03557035,0.00840306,0.04308681,0.00280854,0.18738572
-3.37068534,0.31815626,0.02111574,0.03168512,0.09650915,0.03640149,0.00834602,0.04244248,0.00276508,0.18382371
-3.36468234,0.31532964,0.02233620,0.03241566,0.09652567,0.03780513,0.00824474,0.04161050,0.00270591,0.17964973
-3.35867934,0.31191086,0.02374118,0.03313878,0.09629129,0.03978369,0.00810208,0.04059339,0.00263220,0.17484231
-3.35267634,0.30798091,0.02536188,0.03387588,0.09585413,0.04234698,0.00792164,0.03939913,0.00254537,0.16940602
-3.34667334,0.30365615,0.02722938,0.03465068,0.09527158,0.04551086,0.00770767,0.03804076,0.00244703,0.16336934
-3.34067034,0.29908273,0.02937372,0.03548859,0.09460876,0.04929576,0.00746494,0.03653583,0.00233896,0.15678197
-3.33466733,0.29443020,0.03182302,0.03641591,0.09393674,0.05372494,0.00719861,0.03490581,0.00222305,0.14971166
-3.32866433,0.28988464,0.03460258,0.03745910,0.09333055,0.05882269,0.00691405,0.03317541,0.00210126,0.14224080
-3.32266133,0.28564163,0.03773389,0.03864387,0.09286714,0.06461245,0.00661673,0.03137193,0.00197556,0.13446276
-3.31665833,0.28189921,0.04123389,0.03999439,0.09262326,0.07111504,0.00631204,0.02952465,0.00184791,0.12647839
-3.31065533,0.27885124,0.04511411,0.04153239,0.09267343,0.07834689,0.00600517,0.02766414,0.00172021,0.11839243
-3.30465233,0.27668128,0.04938006,0.04327640,0.09308799,0.08631845,0.00570095,0.02582183,0.00159425,0.11031039
-3.29864932,0.27555725,0.05403066,0.04524105,0.09393128,0.09503287,0.00540380,0.02402952,0.00147172,0.10233558
-3.29264632,0.27562697,0.05905786,0.04743646,0.09526006,0.10448477,0.00511756,0.02231908,0.00135417,0.09456663
-3.28664332,0.27701477,0.06444637,0.04986774,0.09712220,0.11465946,0.00484550,0.02072229,0.00124298,0.08709555
-3.28064032,0.27981924,0.07017365,0.05253468,0.09955563,0.12553227,0.00459021,0.01927074,0.00113939,0.08000612
-3.27463732,0.28411200,0.07620993,0.05543154,0.10258760,0.13706834,0.00435362,0.01799589,0.00104449,0.07337297
-3.26863432,0.28993774,0.08251854,0.05854703,0.10623425,0.14922260,0.00413699,0.01692930,0.00095920,0.06726100
-3.26263132,0.29731519,0.08905630,0.06186441,0.11050054,0.16194021,0.00394092,0.01610284,0.00088431,0.06172539
-3.25662831,0.30623908,0.09577411,0.06536181,0.11538041,0.17515713,0.00376543,0.01554907,0.00082052,0.05681189
-3.25062531,0.31668303,0.10261772,0.06901265,0.12085733,0.18880119,0.00360998,0.01530161,0.00076838,0.05255757
-3.24462231,0.32860292,0.10952860,0.07278622,0.12690507,0.20279331,0.00347355,0.01539553,0.00072841,0.04899175
-3.23861931,0.34194099,0.11644496,0.07664842,0.13348879,0.21704913,0.00335473,0.01586763,0.00070105,0.04613710
-3.23261631,0.35663012,0.12330293,0.08056260,0.14056628,0.23148085,0.00325181,0.01675672,0.00068671,0.04401088
-3.22661331,0.37259838,0.13003788,0.08449055,0.14808947,0.24599936,0.00316283,0.01810368,0.00068579,0.04262609
-3.22061031,0.38977347,0.13658579,0.08839357,0.15600611,0.26051664,0.00308571,0.01995135,0.00069868,0.04199260
-3.21460730,0.40808702,0.14288485,0.09223369,0.16426157,0.27494838,0.00301831,0.02234416,0.00072576,0.04211801
-3.20860430,0.42747856,0.14887712,0.09597491,0.17280072,0.28921680,0.00295850,0.02532752,0.00076745,0.04300830
-3.20260130,0.44789895,0.15451022,0.09958454,0.18156988,0.30325354,0.00290424,0.02894685,0.00082416,0.04466825
-3.19659830,0.46931317,0.15973926,0.10303458,0.19051877,0.31700274,0.00285362,0.03324634,0.00089626,0.04710134
-3.19059530,0.49170244,0.16452858,0.10630310,0.19960237,0.33042403,0.00280491,0.03826732,0.00098414,0.05030946
-3.18459230,0.51506541,0.16885370,0.10937561,0.20878267,0.34349542,0.00275665,0.04404640,0.00108809,0.05429219
-3.17858929,0.53941852,0.17270308,0.11224634,0.21803022,0.35621599,0.00270758,0.05061330,0.00120835,0.05904573
-3.17258629,0.56479543,0.17607974,0.11491943,0.22732545,0.36860823,0.00265676,0.05798850,0.00134501,0.06456156
-3.16658329,0.59124549,0.17900275,0.11740989,0.23665962,0.38071982,0.00260355,0.06618078,0.00149799,0.07082495
-3.16058029,0.61883132,0.18150839,0.11974444,0.24603545,0.39262491,0.00254759,0.07518473,0.00166702,0.07781322
-3.15457729,0.64762562,0.18365091,0.12196197,0.25546731,0.40442454,0.00248885,0.08497846,0.00185156,0.08549409
-3.14857429,0.67770726,0.18550290,0.12411369,0.26498097,0.41624628,0.00242758,0.09552148,0.00205079,0.09382411
-3.14257129,0.70915685,0.18715511,0.12626297,0.27461289,0.42824284,0.00236438,0.10675300,0.00226359,0.10274722
-3.13656828,0.74205200,0.18871564,0.12848470,0.28440911,0.44058984,0.00230009,0.11859086,0.00248847,0.11219376
-3.13056528,0.77646243,0.19030865,0.13086427,0.29442367,0.45348241,0.00223588,0.13093099,0.00272361,0.12207992
-3.12456228,0.81244532,0.19207229,0.13349611,0.30471675,0.46713099,0.00217317,0.14364777,0.00296684,0.13230766
-3.11855928,0.85004090,0.19415610,0.13648190,0.31535248,0.48175617,0.00211364,0.15659524,0.00321567,0.14276535
-3.11255628,0.88926886,0.19671782,0.13992833,0.32639657,0.49758279,0.00205920,0.16960911,0.00346730,0.15332908
-3.10655328,0.93012544,0.19991971,0.14394465,0.33791388,0.51483355,0.00201198,0.18250986,0.00371873,0.16386466
-3.10055028,0.97258169,0.20392438,0.14864000,0.34996592,0.53372219,0.00197429,0.19510654,0.00396677,0.17423024
-3.09454727,1.01658274,0.20889044,0.15412059,0.36260853,0.55444655,0.00194861,0.20720142,0.00420814,0.18427965
-3.08854427,1.06204844,0.21496787,0.16048696,0.37588969,0.57718177,0.00193754,0.21859525,0.00443958,0.19386619
-3.08254127,1.10887504,0.22229346,0.16783126,0.38984761,0.60207383,0.00194374,0.22909295,0.00465794,0.20284676
-3.07653827,1.15693805,0.23098633,0.17623486,0.40450916,0.62923368,0.00196994,0.23850948,0.00486027,0.21108634
-3.07053527,1.20609610,0.24114376,0.18576614,0.41988860,0.65873217,0.00201884,0.24667572,0.00504396,0.21846234
-3.06453227,1.25619547,0.25283744,0.19647891,0.43598677,0.69059603,0.00209306,0.25344404,0.00520682,0.22486892
-3.05852926,1.30707517,0.26611025,0.20841112,0.45279053,0.72480489,0.00219510,0.25869333,0.00534716,0.23022088
-3.05252626,1.35857221,0.28097370,0.22158427,0.47027271,0.76128961,0.00232726,0.26233322,0.00546391,0.23445707
-3.04652326,1.41052685,0.29740614,0.23600334,0.48839221,0.79993189,0.00249160,0.26430741,0.00555660,0.23754305
-3.04052026,1.46278743,0.31535176,0.25165727,0.50709459,0.84056514,0.00268982,0.26459574,0.00562550,0.23947295
-3.03451726,1.51521473,0.33472040,0.26852002,0.52631273,0.88297672,0.00292325,0.26321516,0.00567155,0.24027045
-3.02851426,1.56768544,0.35538826,0.28655207,0.54596784,0.92691129,0.00319278,0.26021931,0.00569642,0.23998874
-3.02251126,1.62009474,0.37719936,0.30570232,0.56597064,0.97207532,0.00349876,0.25569691,0.00570242,0.23870953
-3.01650825,1.67235796,0.39996793,0.32591024,0.58622266,1.01814256,0.00384104,0.24976895,0.00569249,0.23654121
-3.01050525,1.72441107,0.42348138,0.34710817,0.60661780,1.06476028,0.00421887,0.24258484,0.00567014,0.23361610
-3.00450225,1.77621028,0.44750408,0.36922369,0.62704393,1.11155627,0.00463092,0.23431775,0.00563932,0.23008705
-2.99849925,1.82773075,0.47178163,0.39218171,0.64738473,1.15814617,0.00507528,0.22515924,0.00560437,0.22612343
-2.99249625,1.87896443,0.49604565,0.41590648,0.66752163,1.20414117,0.00554949,0.21531356,0.00556985,0.22190677
-2.98649325,1.92991737,0.52001895,0.44032303,0.68733589,1.24915581,0.00605057,0.20499178,0.00554052,0.21762617
-2.98049025,1.98060652,0.54342097,0.46535831,0.70671078,1.29281561,0.00657510,0.19440598,0.00552112,0.21347361
-2.97448724,2.03105617,0.56597333,0.49094168,0.72553391,1.33476453,0.00711929,0.18376378,0.00551634,0.20963941
-2.96848424,2.08129431,0.58740546,0.51700484,0.74369950,1.37467193,0.00767907,0.17326338,0.00553069,0.20630794
-2.96248124,2.13134892,0.60746010,0.54348122,0.76111074,1.41223893,0.00825020,0.16308920,0.00556838,0.20365367
-2.95647824,2.18124444,0.62589859,0.57030488,0.77768201,1.44720409,0.00882843,0.15340832,0.00563325,0.20183765
-2.95047524,2.23099839,0.64250580,0.59740890,0.79334101,1.47934816,0.00940953,0.14436771,0.00572869,0.20100465
-2.94447224,2.28061840,0.65709467,0.62472360,0.80803057,1.50849789,0.00998950,0.13609235,0.00585756,0.20128072
-2.93846923,2.33009975,0.66951013,0.65217452,0.82171026,1.53452888,0.01056463,0.12868415,0.00602216,0.20277146
-2.93246623,2.37942339,0.67963237,0.67968053,0.83435759,1.55736723,0.01113164,0.12222162,0.00622413,0.20556087
-2.92646323,2.42855480,0.68737943,0.70715212,0.84596876,1.57699023,0.01168772,0.11676033,0.00646449,0.20971084
-2.92046023,2.47744359,0.69270889,0.73449019,0.85655906,1.59342592,0.01223066,0.11233386,0.00674355,0.21526114
-2.91445723,2.52602415,0.69561883,0.76158549,0.86616271,1.60675169,0.01275887,0.10895534,0.00706095,0.22223008
-2.90845423,2.57421737,0.69614787,0.78831881,0.87483237,1.61709197,0.01327143,0.10661936,0.00741564,0.23061562
-2.90245123,2.62193351,0.69437433,0.81456215,0.88263816,1.62461513,0.01376812,0.10530413,0.00780588,0.24039700
-2.89644822,2.66907635,0.69041462,0.84018081,0.88966648,1.62952971,0.01424939,0.10497387,0.00822931,0.25153678
-2.89044522,2.71554850,0.68442084,0.86503657,0.89601840,1.63208013,0.01471639,0.10558123,0.00868296,0.26398323
-2.88444222,2.76125787,0.67657765,0.88899173,0.90180802,1.63254202,0.01517090,0.10706973,0.00916330,0.27767309
-2.87843922,2.80612496,0.66709854,0.91191398,0.90716057,1.63121738,0.01561531,0.10937620,0.00966634,0.29253442
-2.87243622,2.85009084,0.65622164,0.93368183,0.91221058,1.62842945,0.01605256,0.11243301,0.01018767,0.30848965
-2.86643322,2.89312523,0.64420509,0.95419040,0.91709991,1.62451772,0.01648610,0.11617018,0.01072257,0.32545853
-2.86043022,2.93523432,0.63132215,0.97335714,0.92197579,1.61983280,0.01691978,0.12051724,0.01126612,0.34336100
-2.85442721,2.97646758,0.61785617,0.99112721,0.92698887,1.61473140,0.01735782,0.12540492,0.01181325,0.36211970
-2.84842421,3.01692310,0.60409546,1.00747811,0.93229108,1.60957131,0.01780467,0.13076651,0.01235892,0.38166209
-2.84242121,3.05675068,0.59032822,1.02242310,0.93803347,1.60470631,0.01826497,0.13653897,0.01289814,0.40192200
-2.83641821,3.09615215,0.57683760,1.03601329,0.94436373,1.60048112,0.01874337,0.14266376,0.01342614,0.42284044
-2.83041521,3.13537842,0.56389689,1.04833784,0.95142343,1.59722608,0.01924448,0.14908735,0.01393841,0.44436573
-2.82441221,3.17472294,0.55176497,1.05952233,0.95934492,1.59525171,0.01977267,0.15576146,0.01443080,0.46645272
-2.81840920,3.21451134,0.54068201,1.06972506,0.96824782,1.59484312,0.02033195,0.16264305,0.01489956,0.48906119
-2.81240620,3.25508752,0.53086546,1.07913129,0.97823507,1.59625409,0.02092581,0.16969406,0.01534141,0.51215348
-2.80640320,3.29679632,0.52250631,1.08794570,0.98938868,1.59970113,0.02155706,0.17688091,0.01575357,0.53569145
-2.80040020,3.33996360,0.51576570,1.09638321,1.00176526,1.60535750,0.02222761,0.18417385,0.01613373,0.55963286
-2.79439720,3.38487456,0.51077189,1.10465864,1.01539139,1.61334734,0.02293837,0.19154630,0.01648010,0.58392748
-2.78839420,3.43175124,0.50761756,1.11297558,1.03025924,1.62374028,0.02368904,0.19897403,0.01679136,0.60851319
-2.78239120,3.48073071,0.50635760,1.12151526,1.04632259,1.63654666,0.02447802,0.20643446,0.01706663,0.63331219
-2.77638819,3.53184513,0.50700727,1.13042571,1.06349352,1.65171375,0.02530225,0.21390606,0.01730546,0.65822790
-2.77038519,3.58500512,0.50954102,1.13981220,1.08164021,1.66912332,0.02615719,0.22136793,0.01750780,0.68314256
-2.76438219,3.63998768,0.51389184,1.14972920,1.10058602,1.68859073,0.02703678,0.22879962,0.01767392,0.70791601
-2.75837919,3.69642985,0.51995135,1.16017462,1.12011018,1.70986600,0.02793349,0.23618125,0.01780444,0.73238576
-2.75237619,3.75382892,0.52757066,1.17108670,1.13995028,1.73263688,0.02883836,0.24349397,0.01790029,0.75636850
-2.74637319,3.81154968,0.53656210,1.18234375,1.15980669,1.75653418,0.02974124,0.25072073,0.01796269,0.77966320
-2.74037019,3.86883898,0.54670184,1.19376699,1.17934884,1.78113923,0.03063091,0.25784741,0.01799316,0.80205571
-2.73436718,3.92484707,0.55773347,1.20512645,1.19822340,1.80599354,0.03149541,0.26486417,0.01799352,0.82332469
-2.72836418,3.97865539,0.56937255,1.21614953,1.21606407,1.83061026,0.03232230,0.27176706,0.01796596,0.84324889
-2.72236118,4.02930925,0.58131201,1.22653219,1.23250262,1.85448725,0.03309905,0.27855972,0.01791297,0.86161509
-2.71635818,4.07585440,0.59322846,1.23595192,1.24718084,1.87712112,0.03381336,0.28525511,0.01783745,0.87822674
-2.71035518,4.11737536,0.60478915,1.24408197,1.25976281,1.89802198,0.03445359,0.29187705,0.01774268,0.89291254
-2.70435218,4.15303383,0.61565952,1.25060623,1.26994703,1.91672804,0.03500905,0.29846155,0.01763234,0.90553466
-2.69834917,4.18210513,0.62551107,1.25523371,1.27747770,1.93281958,0.03547040,0.30505773,0.01751052,0.91599614
-2.69234617,4.20401067,0.63402937,1.25771215,1.28215460,1.94593169,0.03582991,0.31172815,0.01738164,0.92424690
-2.68634317,4.21834476,0.64092189,1.25783981,1.28384120,1.95576513,0.03608172,0.31854858,0.01725049,0.93028817
-2.68034017,4.22489410,0.64592549,1.25547491,1.28247029,1.96209494,0.03622200,0.32560688,0.01712206,0.93417480
-2.67433717,4.22364894,0.64881311,1.25054217,1.27804699,1.96477625,0.03624905,0.33300127,0.01700152,0.93601546
-2.66833417,4.21480513,0.64939971,1.24303612,1.27064879,1.96374715,0.03616335,0.34083766,0.01689405,0.93597049
-2.66233117,4.19875687,0.64754689,1.23302108,1.26042268,1.95902853,0.03596745,0.34922624,0.01680472,0.93424743
-2.65632816,4.17608031,0.64316628,1.22062761,1.24757933,1.95072081,0.03566589,0.35827744,0.01673830,0.93109453
-2.65032516,4.14750907,0.63622147,1.20604596,1.23238463,1.93899782,0.03526497,0.36809725,0.01669911,0.92679232
-2.64432216,4.11390263,0.62672833,1.18951662,1.21514899,1.92409821,0.03477247,0.37878231,0.01669080,0.92164375
-2.63831916,4.07620941,0.61475387,1.17131867,1.19621487,1.90631475,0.03419742,0.39041470,0.01671623,0.91596336
-2.63231616,4.03542654,0.60041348,1.15175658,1.17594310,1.88598222,0.03354966,0.40305699,0.01677723,0.91006593
-2.62631316,3.99255836,0.58386695,1.13114619,1.15469879,1.86346437,0.03283958,0.41674766,0.01687450,0.90425532
-2.62031016,3.94857600,0.56531310,1.10980060,1.13283742,1.83914077,0.03207775,0.43149712,0.01700747,0.89881392
-2.61430715,3.90438016,0.54498353,1.08801695,1.11069187,1.81339417,0.03127454,0.44728483,0.01717424,0.89399339
-2.60830415,3.86076931,0.52313560,1.06606457,1.08856097,1.78659905,0.03043990,0.46405751,0.01737151,0.89000704
-2.60230115,3.81841476,0.50004492,1.04417543,1.06670025,1.75911179,0.02958307,0.48172882,0.01759463,0.88702434
-2.59629815,3.77784421,0.47599770,1.02253711,1.04531525,1.73126318,0.02871241,0.50018055,0.01783766,0.88516773
-2.59029515,3.73943449,0.45128328,1.00128896,1.02455773,1.70335339,0.02783522,0.51926541,0.01809349,0.88451199
-2.58429215,3.70341383,0.42618692,0.98052135,1.00452500,1.67564954,0.02695774,0.53881136,0.01835404,0.88508603
-2.57828914,3.66987343,0.40098339,0.96027819,0.98526224,1.64838612,0.02608509,0.55862741,0.01861047,0.88687700
-2.57228614,3.63878744,0.37593129,0.94056242,0.96676778,1.62176780,0.02522135,0.57851062,0.01885349,0.88983649
-2.56628314,3.61004013,0.35126842,0.92134412,0.94900086,1.59597440,0.02436969,0.59825399,0.01907364,0.89388830
-2.56028014,3.58345824,0.32720820,0.90257070,0.93189153,1.57116761,0.02353248,0.61765486,0.01926166,0.89893727
-2.55427714,3.55884660,0.30393730,0.88417855,0.91535193,1.54749869,0.02271150,0.63652351,0.01940880,0.90487870
-2.54827414,3.53602441,0.28161426,0.86610526,0.89928842,1.52511657,0.02190815,0.65469122,0.01950718,0.91160769
-2.54227114,3.51485998,0.26036932,0.84830183,0.88361379,1.50417555,0.02112365,0.67201769,0.01955011,0.91902771
-2.53626813,3.49530135,0.24030508,0.83074396,0.86825876,1.48484191,0.02035922,0.68839699,0.01953236,0.92705799
-2.53026513,3.47740081,0.22149798,0.81344170,0.85318221,1.46729884,0.01961628,0.70376205,0.01945038,0.93563925
-2.52426213,3.46133152,0.20400049,0.79644689,0.83837942,1.45174901,0.01889659,0.71808708,0.01930250,0.94473734
-2.51825913,3.44739505,0.18784365,0.77985792,0.82388793,1.43841450,0.01820230,0.73138799,0.01908899,0.95434464
-2.51225613,3.43601901,0.17303998,0.76382139,0.80979068,1.42753387,0.01753606,0.74372049,0.01881206,0.96447922
-2.50625313,3.42774506,0.15958640,0.74853070,0.79621614,1.41935635,0.01690095,0.75517630,0.01847586,0.97518181
-2.50025013,3.42320756,0.14746718,0.73422149,0.78333562,1.41413347,0.01630049,0.76587727,0.01808627,0.98651086
-2.49424712,3.42310442,0.13665667,0.72116431,0.77135784,1.41210844,0.01573844,0.77596806,0.01765070,0.99853610
-2.48824412,3.42816178,0.12712173,0.70965492,0.76052100,1.41350395,0.01521872,0.78560764,0.01717781,1.01133108
-2.48224112,3.43909466,0.11882387,0.70000273,0.75108309,1.41850927,0.01474517,0.79496013,0.01667718,1.02496523
-2.47623812,3.45656614,0.11172091,0.69251817,0.74331069,1.42726729,0.01432137,0.80418555,0.01615892,1.03949602
-2.47023512,3.48114766,0.10576835,0.68749979,0.73746722,1.43986256,0.01395037,0.81343093,0.01563332,1.05496185
-2.46423212,3.51328273,0.10092031,0.68522161,0.73380101,1.45631114,0.01363454,0.82282233,0.01511042,1.07137595
-2.45822911,3.55325657,0.09713015,0.68592183,0.73253412,1.47655297,0.01337531,0.83245827,0.01459967,1.08872194
-2.45222611,3.60117331,0.09435081,0.68979313,0.73385227,1.50044751,0.01317301,0.84240469,0.01410956,1.10695109
-2.44622311,3.65694224,0.09253491,0.69697550,0.73789652,1.52777293,0.01302674,0.85269184,0.01364740,1.12598152
-2.44022011,3.72027378,0.09163477,0.70755165,0.74475704,1.55822908,0.01293430,0.86331317,0.01321905,1.14569930
-2.43421711,3.79068532,0.09160228,0.72154533,0.75446913,1.59144432,0.01289215,0.87422601,0.01282876,1.16596120
-2.42821411,3.86751637,0.09238871,0.73892253,0.76701178,1.62698564,0.01289548,0.88535412,0.01247914,1.18659894
-2.42221111,3.94995187,0.09394459,0.75959540,0.78230842,1.66437180,0.01293823,0.89659159,0.01217114,1.20742446
-2.41620810,4.03705215,0.09621958,0.78342840,0.80022997,1.70308854,0.01301333,0.90780800,0.01190410,1.22823583
-2.41020510,4.12778735,0.09916238,0.81024625,0.82059960,1.74260516,0.01311285,0.91885419,0.01167596,1.24882334
-2.40420210,4.22107427,0.10272075,0.83984308,0.84319905,1.78239139,0.01322826,0.92956847,0.01148338,1.26897537
-2.39819910,4.31581322,0.10684150,0.87199186,0.86777589,1.82193356,0.01335071,0.93978272,0.01132206,1.28848364
-2.39219610,4.41092269,0.11147061,0.90645369,0.89405131,1.86074930,0.01347133,0.94932812,0.01118696,1.30714763
-2.38619310,4.50536987,0.11655330,0.94298598,0.92172799,1.89839965,0.01358152,0.95804017,0.01107263,1.32477789
-2.38019010,4.59819549,0.12203415,0.98134907,0.95049758,1.93449826,0.01367326,0.96576293,0.01097351,1.34119826
-2.37418709,4.68853167,0.12785722,1.02131076,0.98004752,1.96871696,0.01373936,0.97235222,0.01088418,1.35624704
-2.36818409,4.77561237,0.13396618,1.06264839,1.01006682,2.00078767,0.01377374,0.97767794,0.01079964,1.36977717
-2.36218109,4.85877628,0.14030436,1.10514844,1.04025082,2.03050065,0.01377159,0.98162541,0.01071554,1.38165579
-2.35617809,4.93746265,0.14681491,1.14860362,1.07030466,2.05769939,0.01372957,0.98409602,0.01062834,1.39176329
-2.35017509,5.01120104,0.15344091,1.19280784,1.09994571,2.08227260,0.01364586,0.98500730,0.01053544,1.39999224
-2.34417209,5.07959640,0.16012545,1.23754938,1.12890492,2.10414421,0.01352022,0.98429264,0.01043528,1.40624649
-2.33816908,5.14231109,0.16681194,1.28260309,1.15692748,2.12326201,0.01335399,0.98190080,0.01032733,1.41044058
-2.33216608,5.19904566,0.17344426,1.32772214,1.18377290,2.13958595,0.01314999,0.97779546,0.01021207,1.41249982
-2.32616308,5.24952037,0.17996723,1.37263036,1.20921488,2.15307711,0.01291241,0.97195504,0.01009094,1.41236097
-2.32016008,5.29345899,0.18632700,1.41701580,1.23304126,2.16368807,0.01264665,0.96437257,0.00996621,1.40997367
-2.31415708,5.33057661,0.19247171,1.46052640,1.25505427,2.17135557,0.01235908,0.95505609,0.00984084,1.40530246
-2.30815408,5.36057246,0.19835210,1.50276832,1.27507135,2.17599607,0.01205685,0.94402909,0.00971835,1.39832941
-2.30215108,5.38312872,0.20392241,1.54330759,1.29292661,2.17750447,0.01174763,0.93133131,0.00960259,1.38905697
-2.29614807,5.39791540,0.20914118,1.58167519,1.30847314,2.17575637,0.01143933,0.91701953,0.00949764,1.37751089
-2.29014507,5.40460132,0.21397221,1.61737571,1.32158593,2.17061352,0.01113984,0.90116828,0.00940758,1.36374303
-2.28414207,5.40287047,0.21838544,1.64989938,1.33216555,2.16193248,0.01085684,0.88387036,0.00933638,1.34783360
-2.27813907,5.39244266,0.22235787,1.67873695,1.34014211,2.14957560,0.01059751,0.86523694,0.00928774,1.32989278
-2.27213607,5.37309716,0.22587426,1.70339692,1.34547954,2.13342388,0.01036833,0.84539716,0.00926499,1.31006136
-2.26613307,5.34469760,0.22892776,1.72342404,1.34817961,2.11339076,0.01017495,0.82449714,0.00927099,1.28851037
-2.26013007,5.30721640,0.23152029,1.73841824,1.34828552,2.08943586,0.01002204,0.80269829,0.00930811,1.26543952
-2.25412706,5.26075689,0.23366264,1.74805286,1.34588459,2.06157791,0.00991314,0.78017501,0.00937813,1.24107453
-2.24812406,5.20557150,0.23537434,1.75209122,1.34110988,2.02990578,0.00985067,0.75711174,0.00948229,1.21566333
-2.24212106,5.14207448,0.23668320,1.75040032,1.33414024,1.99458701,0.00983588,0.73369947,0.00962126,1.18947122
-2.23611806,5.07084803,0.23762448,1.74296104,1.32519885,1.95587307,0.00986885,0.71013194,0.00979518,1.16277531
-2.23011506,4.99264120,0.23823986,1.72987409,1.31454986,1.91410101,0.00994857,0.68660156,0.01000370,1.13585827
-2.22411206,4.90836100,0.23857607,1.71136125,1.30249337,1.86969121,0.01007299,0.66329529,0.01024603,1.10900178
-2.21810905,4.81905629,0.23868333,1.68776181,1.28935865,1.82314134,0.01023916,0.64039077,0.01052095,1.08247994
-2.21210605,4.72589461,0.23861367,1.65952434,1.27549590,1.77501658,0.01044333,0.61805269,0.01082694,1.05655276
-2.20610305,4.63013347,0.23841912,1.62719418,1.26126677,1.72593679,0.01068110,0.59642981,0.01116213,1.03146026
-2.20010005,4.53308702,0.23814991,1.59139720,1.24703420,1.67656102,0.01094759,0.57565253,0.01152443,1.00741718
-2.19409705,4.43609017,0.23785281,1.55282082,1.23315166,1.62757018,0.01123757,0.55583132,0.01191151,0.98460859
-2.18809405,4.34046152,0.23756959,1.51219310,1.21995267,1.57964874,0.01154560,0.53705592,0.01232085,0.96318660
-2.18209105,4.24746719,0.23733575,1.47026106,1.20774075,1.53346626,0.01186623,0.51939545,0.01274977,0.94326825
-2.17608804,4.15828705,0.23717952,1.42776907,1.19678038,1.48965947,0.01219406,0.50289925,0.01319543,0.92493453
-2.17008504,4.07398496,0.23712133,1.38543850,1.18728936,1.44881588,0.01252389,0.48759848,0.01365485,0.90823074
