energy_ev,total_up,Au_p_up,Au_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-4.30115058,2.02276247,0.09416793,1.86415021,0.00604478,0.02709917,0.11892902,0.00000000
-4.29514757,2.09795236,0.09470402,1.94182074,0.00659159,0.02689845,0.11758130,0.00000000
-4.28914457,2.17524169,0.09588931,2.02040139,0.00720945,0.02675079,0.11707405,0.00000000
-4.28314157,2.25379189,0.09771485,2.09908043,0.00789379,0.02667331,0.11736538,0.00000000
-4.27713857,2.33271027,0.10016351,2.17701129,0.00863911,0.02668071,0.11839912,0.00000000
-4.27113557,2.41106784,0.10321028,2.25332953,0.00943898,0.02678482,0.12010605,0.00000000
-4.26513257,2.48791869,0.10682268,2.32717091,0.01028605,0.02699430,0.12240545,0.00000000
-4.25912956,2.56232056,0.11096140,2.39769006,0.01117209,0.02731441,0.12520694,0.00000000
-4.25312656,2.63335577,0.11558127,2.46407915,0.01208802,0.02774695,0.12841258,0.00000000
-4.24712356,2.70015191,0.12063228,2.52558581,0.01302399,0.02829036,0.13191915,0.00000000
-4.24112056,2.76190139,0.12606086,2.58152974,0.01396943,0.02893988,0.13562065,0.00000000
-4.23511756,2.81787928,0.13181125,2.63131726,0.01491317,0.02968788,0.13941088,0.00000000
-4.22911456,2.86745860,0.13782694,2.67445316,0.01584357,0.03052423,0.14318601,0.00000000
-4.22311156,2.91012252,0.14405207,2.71054958,0.01674867,0.03143681,0.14684711,0.00000000
-4.21710855,2.94547290,0.15043275,2.73933129,0.01761633,0.03241193,0.15030257,0.00000000
-4.21110555,2.97323497,0.15691826,2.76063740,0.01843444,0.03343490,0.15347021,0.00000000
-4.20510255,2.99325778,0.16346191,2.77441925,0.01919113,0.03449050,0.15627918,0.00000000
-4.19909955,3.00551074,0.17002171,2.78073477,0.01987499,0.03556343,0.15867139,0.00000000
-4.19309655,3.01007613,0.17656060,2.77973955,0.02047531,0.03663874,0.16060260,0.00000000
-4.18709355,3.00713833,0.18304630,2.77167514,0.02098229,0.03770210,0.16204298,0.00000000
-4.18109055,2.99697016,0.18945088,2.75685513,0.02138730,0.03874011,0.16297727,0.00000000
-4.17508754,2.97991721,0.19574979,2.73564983,0.02168311,0.03974042,0.16340441,0.00000000
-4.16908454,2.95638097,0.20192073,2.70847032,0.02186410,0.04069184,0.16333682,0.00000000
-4.16308154,2.92680169,0.20794220,2.67575278,0.02192644,0.04158431,0.16279925,0.00000000
-4.15707854,2.89164205,0.21379199,2.63794383,0.02186825,0.04240889,0.16182741,0.00000000
-4.15107554,2.85137241,0.21944555,2.59548780,0.02168972,0.04315765,0.16046631,0.00000000
-4.14507254,2.80645861,0.22487464,2.54881660,0.02139318,0.04382357,0.15876860,0.00000000
-4.13906953,2.75735293,0.23004616,2.49834259,0.02098315,0.04440045,0.15679282,0.00000000
-4.13306653,2.70448879,0.23492133,2.44445505,0.02046625,0.04488282,0.15460176,0.00000000
-4.12706353,2.64827939,0.23945552,2.38752015,0.01985119,0.04526591,0.15226107,0.00000000
-4.12106053,2.58912032,0.24359857,2.32788454,0.01914859,0.04554571,0.14983802,0.00000000
-4.11505753,2.52739603,0.24729576,2.26588211,0.01837081,0.04571903,0.14740057,0.00000000
-4.10905453,2.46348937,0.25048947,2.20184351,0.01753175,0.04578372,0.14501682,0.00000000
-4.10305153,2.39779379,0.25312145,2.13610772,0.01664659,0.04573891,0.14275467,0.00000000
-4.09704852,2.33072703,0.25513554,2.06903463,0.01573152,0.04558531,0.14068180,0.00000000
-4.09104552,2.26274527,0.25648091,2.00101798,0.01480342,0.04532559,0.13886588,0.00000000
-4.08504252,2.19435660,0.25711540,1.93249736,0.01387963,0.04496476,0.13737485,0.00000000
-4.07903952,2.12613268,0.25700895,1.86396839,0.01297764,0.04451055,0.13627730,0.00000000
-4.07303652,2.05871730,0.25614686,1.79599022,0.01211479,0.04397376,0.13564272,0.00000000
-4.06703352,1.99283111,0.25453265,1.72918942,0.01130808,0.04336855,0.13554169,0.00000000
-4.06103052,1.92927149,0.25219029,1.66425980,0.01057390,0.04271262,0.13604565,0.00000000
-4.05502751,1.86890720,0.24916568,1.60195762,0.00992786,0.04202730,0.13722651,0.00000000
-4.04902451,1.81266759,0.24552722,1.54309222,0.00938459,0.04133747,0.13915567,0.00000000
-4.04302151,1.76152622,0.24136538,1.48851201,0.00895759,0.04067134,0.14190278,0.00000000
-4.03701851,1.71647963,0.23679120,1.43908643,0.00865912,0.04006005,0.14553396,0.00000000
-4.03101551,1.67852162,0.23193377,1.39568421,0.00850001,0.03953712,0.15010966,0.00000000
-4.02501251,1.64861421,0.22693675,1.35914900,0.00848961,0.03913771,0.15568226,0.00000000
-4.01900950,1.62765631,0.22195407,1.33027318,0.00863557,0.03889778,0.16229332,0.00000000
-4.01300650,1.61645149,0.21714500,1.30977099,0.00894379,0.03885308,0.16997081,0.00000000
-4.00700350,1.61567628,0.21266871,1.29825218,0.00941819,0.03903809,0.17872644,0.00000000
-4.00100050,1.62585022,0.20867870,1.29619718,0.01006064,0.03948489,0.18855304,0.00000000
-3.99499750,1.64730935,0.20531720,1.30393493,0.01087070,0.04022199,0.19942241,0.00000000
-3.98899450,1.68018402,0.20270986,1.32162445,0.01184552,0.04127319,0.21128363,0.00000000
-3.98299150,1.72438240,0.20096102,1.34924075,0.01297966,0.04265656,0.22406205,0.00000000
-3.97698849,1.77958022,0.20014956,1.38656597,0.01426496,0.04438344,0.23765894,0.00000000
-3.97098549,1.84521761,0.20032579,1.43318599,0.01569041,0.04645763,0.25195206,0.00000000
-3.96498249,1.92050314,0.20150926,1.48849290,0.01724211,0.04887477,0.26679708,0.00000000
-3.95897949,2.00442510,0.20368770,1.55169324,0.01890331,0.05162192,0.28202983,0.00000000
-3.95297649,2.09576991,0.20681711,1.62182187,0.02065442,0.05467736,0.29746943,0.00000000
-3.94697349,2.19314684,0.21082302,1.69776103,0.02247327,0.05801069,0.31292217,0.00000000
-3.94097049,2.29501861,0.21560276,1.77826408,0.02433532,0.06158317,0.32818603,0.00000000
-3.93496748,2.39973664,0.22102882,1.86198315,0.02621406,0.06534834,0.34305572,0.00000000
-3.92896448,2.50557995,0.22695298,1.94749981,0.02808147,0.06925289,0.35732798,0.00000000
-3.92296148,2.61079642,0.23321116,2.03335797,0.02990860,0.07323787,0.37080706,0.00000000
-3.91695848,2.71364523,0.23962884,2.11809783,0.03166620,0.07724000,0.38331015,0.00000000
-3.91095548,2.81243886,0.24602672,2.20028999,0.03332541,0.08119327,0.39467247,0.00000000
-3.90495248,2.90558377,0.25222653,2.27856869,0.03485854,0.08503071,0.40475189,0.00000000
-3.89894947,2.99161808,0.25805671,2.35166309,0.03623975,0.08868619,0.41343299,0.00000000
-3.89294647,3.06924553,0.26335781,2.41842590,0.03744586,0.09209634,0.42063024,0.00000000
-3.88694347,3.13736443,0.26798738,2.47785835,0.03845692,0.09520245,0.42629023,0.00000000
-3.88094047,3.19509099,0.27182421,2.52913096,0.03925689,0.09795224,0.43039301,0.00000000
-3.87493747,3.24177631,0.27477175,2.57159942,0.03983408,0.10030158,0.43295229,0.00000000
-3.86893447,3.27701667,0.27676065,2.60481531,0.04018146,0.10221592,0.43401462,0.00000000
-3.86293147,3.30065688,0.27775029,2.62853137,0.04029691,0.10367149,0.43365749,0.00000000
-3.85692846,3.31278673,0.27772927,2.64270121,0.04018319,0.10465621,0.43198663,0.00000000
-3.85092546,3.31373077,0.27671494,2.64747363,0.03984783,0.10517017,0.42913229,0.00000000
-3.84492246,3.30403184,0.27475188,2.64318175,0.03930281,0.10522576,0.42524495,0.00000000
-3.83891946,3.28442896,0.27190950,2.63032737,0.03856410,0.10484742,0.42049041,0.00000000
-3.83291646,3.25583034,0.26827889,2.60956127,0.03765107,0.10407091,0.41504455,0.00000000
-3.82691346,3.21928246,0.26396897,2.58165981,0.03658580,0.10294223,0.40908784,0.00000000
-3.82091046,3.17593618,0.25910215,2.54749902,0.03539228,0.10151619,0.40279989,0.00000000
-3.81490745,3.12701107,0.25380974,2.50802670,0.03409565,0.09985467,0.39635411,0.00000000
-3.80890445,3.07375898,0.24822715,2.46423370,0.03272134,0.09802455,0.38991273,0.00000000
-3.80290145,3.01742818,0.24248925,2.41712517,0.03129429,0.09609559,0.38362231,0.00000000
-3.79689845,2.95922899,0.23672591,2.36769282,0.02983823,0.09413813,0.37760982,0.00000000
-3.79089545,2.90030216,0.23105791,2.31688893,0.02837505,0.09222078,0.37197945,0.00000000
-3.78489245,2.84169082,0.22559348,2.26560309,0.02692424,0.09040820,0.36681028,0.00000000
-3.77888944,2.78431687,0.22042544,2.21464223,0.02550254,0.08875906,0.36215473,0.00000000
-3.77288644,2.72896245,0.21562900,2.16471459,0.02412365,0.08732417,0.35803796,0.00000000
-3.76688344,2.67625704,0.21126044,2.11641788,0.02279815,0.08614500,0.35445817,0.00000000
-3.76088044,2.62667024,0.20735646,2.07023209,0.02153347,0.08525241,0.35138770,0.00000000
-3.75487744,2.58051040,0.20393436,2.02651668,0.02033407,0.08466591,0.34877502,0.00000000
-3.74887444,2.53792891,0.20099281,1.98551227,0.01920168,0.08439328,0.34654746,0.00000000
-3.74287144,2.49892955,0.19851329,1.94734631,0.01813563,0.08443052,0.34461450,0.00000000
-3.73686843,2.46338253,0.19646206,1.91204229,0.01713328,0.08476235,0.34287163,0.00000000
-3.73086543,2.43104217,0.19479240,1.87953188,0.01619043,0.08536293,0.34120461,0.00000000
-3.72486243,2.40156759,0.19344725,1.84966933,0.01530179,0.08619707,0.33949387,0.00000000
-3.71885943,2.37454518,0.19236192,1.82224723,0.01446143,0.08722156,0.33761911,0.00000000
-3.71285643,2.34951206,0.19146688,1.79701297,0.01366320,0.08838689,0.33546363,0.00000000
-3.70685343,2.32597943,0.19069040,1.77368511,0.01290111,0.08963897,0.33291867,0.00000000
-3.70085043,2.30345495,0.18996117,1.75196901,0.01216963,0.09092108,0.32988713,0.00000000
-3.69484742,2.28146347,0.18921061,1.73157113,0.01146399,0.09217577,0.32628705,0.00000000
-3.68884442,2.25956535,0.18837494,1.71221161,0.01078031,0.09334674,0.32205430,0.00000000
-3.68284142,2.23737210,0.18739698,1.69363483,0.01011575,0.09438066,0.31714481,0.00000000
-3.67683842,2.21455898,0.18622768,1.67561785,0.00946855,0.09522879,0.31153597,0.00000000
-3.67083542,2.19087458,0.18482729,1.65797675,0.00883803,0.09584848,0.30522750,0.00000000
-3.66483242,2.16614746,0.18316633,1.64057101,0.00822452,0.09620445,0.29824148,0.00000000
-3.65882941,2.14028997,0.18122633,1.62330611,0.00762929,0.09626972,0.29062190,0.00000000
-3.65282641,2.11329977,0.17900025,1.60613478,0.00705440,0.09602643,0.28243358,0.00000000
-3.64682341,2.08525916,0.17649281,1.58905707,0.00650259,0.09546630,0.27376060,0.00000000
-3.64082041,2.05633279,0.17372059,1.57211956,0.00597709,0.09459081,0.26470434,0.00000000
-3.63481741,2.02676390,0.17071200,1.55541404,0.00548156,0.09341113,0.25538120,0.00000000
-3.62881441,1.99686936,0.16750702,1.53907566,0.00501987,0.09194783,0.24592011,0.00000000
-3.62281141,1.96703374,0.16415687,1.52328071,0.00459604,0.09023022,0.23645979,0.00000000
-3.61680840,1.93770231,0.16072342,1.50824398,0.00421412,0.08829561,0.22714604,0.00000000
-3.61080540,1.90937301,0.15727849,1.49421547,0.00387814,0.08618827,0.21812884,0.00000000
-3.60480240,1.88258727,0.15390290,1.48147638,0.00359199,0.08395821,0.20955961,0.00000000
-3.59879940,1.85791942,0.15068532,1.47033399,0.00335945,0.08165988,0.20158830,0.00000000
-3.59279640,1.83596469,0.14772101,1.46111533,0.00318410,0.07935071,0.19436070,0.00000000
-3.58679340,1.81732558,0.14511023,1.45415933,0.00306934,0.07708959,0.18801567,0.00000000
-3.58079040,1.80259669,0.14295658,1.44980740,0.00301834,0.07493536,0.18268258,0.00000000
-3.57478739,1.79234799,0.14136526,1.44839242,0.00303404,0.07294529,0.17847874,0.00000000
-3.56878439,1.78710706,0.14044113,1.45022627,0.00311916,0.07117363,0.17550707,0.00000000
-3.56278139,1.78734056,0.14028691,1.45558632,0.00327612,0.06967030,0.17385387,0.00000000
-3.55677839,1.79343560,0.14100135,1.46470124,0.00350707,0.06847974,0.17358687,0.00000000
-3.55077539,1.80568190,0.14267760,1.47773680,0.00381381,0.06763992,0.17475363,0.00000000
-3.54477239,1.82425555,0.14540176,1.49478241,0.00419781,0.06718161,0.17738017,0.00000000
-3.53876938,1.84920522,0.14925171,1.51583920,0.00466014,0.06712792,0.18147018,0.00000000
-3.53276638,1.88044188,0.15429627,1.54081037,0.00520143,0.06749408,0.18700466,0.00000000
-3.52676338,1.91773280,0.16059464,1.56949472,0.00582190,0.06828747,0.19394213,0.00000000
-3.52076038,1.96070042,0.16819627,1.60158387,0.00652129,0.06950795,0.20221946,0.00000000
-3.51475738,2.00882663,0.17714091,1.63666362,0.00729894,0.07114839,0.21175331,0.00000000
-3.50875438,2.06146254,0.18745900,1.67421989,0.00815378,0.07319539,0.22244217,0.00000000
-3.50275138,2.11784364,0.19917210,1.71364901,0.00908438,0.07563016,0.23416893,0.00000000
-3.49674837,2.17710981,0.21229346,1.75427222,0.01008909,0.07842944,0.24680402,0.00000000
-3.49074537,2.23832945,0.22682846,1.79535387,0.01116608,0.08156651,0.26020880,0.00000000
-3.48474237,2.30052661,0.24277482,1.83612239,0.01231351,0.08501213,0.27423926,0.00000000
-3.47873937,2.36270991,0.26012253,1.87579325,0.01352965,0.08873536,0.28874977,0.00000000
-3.47273637,2.42390174,0.27885335,1.91359270,0.01481301,0.09270427,0.30359672,0.00000000
-3.46673337,2.48316634,0.29893977,1.94878117,0.01616248,0.09688644,0.31864186,0.00000000
-3.46073037,2.53963537,0.32034349,1.98067502,0.01757744,0.10124923,0.33375522,0.00000000
-3.45472736,2.59252955,0.34301334,2.00866587,0.01905781,0.10575987,0.34881736,0.00000000
-3.44872436,2.64117554,0.36688282,2.03223625,0.02060407,0.11038526,0.36372098,0.00000000
-3.44272136,2.68501710,0.39186722,2.05097107,0.02221724,0.11509164,0.37837166,0.00000000
-3.43671836,2.72362033,0.41786067,2.06456450,0.02389877,0.11984409,0.39268773,0.00000000
-3.43071536,2.75667274,0.44473318,2.07282189,0.02565034,0.12460589,0.40659946,0.00000000
-3.42471236,2.78397680,0.47232800,2.07565706,0.02747363,0.12933798,0.42004730,0.00000000
-3.41870935,2.80543835,0.50045949,2.07308534,0.02936996,0.13399834,0.43297968,0.00000000
-3.41270635,2.82105104,0.52891184,2.06521284,0.03133993,0.13854159,0.44535021,0.00000000
-3.40670335,2.83087801,0.55743880,2.05222294,0.03338298,0.14291876,0.45711467,0.00000000
-3.40070035,2.83503199,0.58576461,2.03436086,0.03549691,0.14707733,0.46822797,0.00000000
-3.39469735,2.83365537,0.61358636,2.01191730,0.03767743,0.15096158,0.47864121,0.00000000
-3.38869435,2.82690135,0.64057775,1.98521215,0.03991771,0.15451324,0.48829921,0.00000000
-3.38269135,2.81491759,0.66639427,1.95457916,0.04220798,0.15767252,0.49713859,0.00000000
-3.37668834,2.79783302,0.69067976,1.92035239,0.04453526,0.16037938,0.50508663,0.00000000
-3.37068534,2.77574875,0.71307414,1.88285488,0.04688309,0.16257515,0.51206094,0.00000000
-3.36468234,2.74873331,0.73322199,1.84239024,0.04923150,0.16420426,0.51797016,0.00000000
-3.35867934,2.71682239,0.75078179,1.79923697,0.05155709,0.16521612,0.52271552,0.00000000
-3.35267634,2.68002278,0.76543537,1.75364583,0.05383327,0.16556701,0.52619330,0.00000000
-3.34667334,2.63832005,0.77689722,1.70583991,0.05603065,0.16522184,0.52829812,0.00000000
-3.34067034,2.59168933,0.78492322,1.65601708,0.05811762,0.16415585,0.52892680,0.00000000
-3.33466733,2.54010823,0.78931844,1.60435433,0.06006111,0.16235582,0.52798266,0.00000000
-3.32866433,2.48357100,0.78994364,1.55101356,0.06182737,0.15982115,0.52538005,0.00000000
-3.32266133,2.42210296,0.78672025,1.49614818,0.06338301,0.15656435,0.52104883,0.00000000
-3.31665833,2.35577421,0.77963352,1.43990995,0.06469594,0.15261116,0.51493860,0.00000000
-3.31065533,2.28471181,0.76873373,1.38245568,0.06573647,0.14800018,0.50702241,0.00000000
-3.30465233,2.20910971,0.75413552,1.32395314,0.06647832,0.14278203,0.49729983,0.00000000
-3.29864932,2.12923588,0.73601517,1.26458603,0.06689954,0.13701816,0.48579913,0.00000000
-3.29264632,2.04543622,0.71460621,1.20455763,0.06698343,0.13077916,0.47257851,0.00000000
-3.28664332,1.95813514,0.69019332,1.14409300,0.06671918,0.12414294,0.45772629,0.00000000
-3.28064032,1.86783289,0.66310495,1.08343970,0.06610241,0.11719262,0.44136006,0.00000000
-3.27463732,1.77509953,0.63370488,1.02286701,0.06513551,0.11001431,0.42362477,0.00000000
-3.26863432,1.68056628,0.60238307,0.96266377,0.06382767,0.10269489,0.40468992,0.00000000
-3.26263132,1.58491426,0.56954613,0.90313503,0.06219481,0.09531993,0.38474591,0.00000000
-3.25662831,1.48886146,0.53560780,0.84459764,0.06025913,0.08797165,0.36399973,0.00000000
-3.25062531,1.39314835,0.50097970,0.78737501,0.05804862,0.08072722,0.34267018,0.00000000
-3.24462231,1.29852273,0.46606265,0.73179140,0.05559621,0.07365728,0.32098281,0.00000000
-3.23861931,1.20572447,0.43123884,0.67816580,0.05293891,0.06682481,0.29916478,0.00000000
-3.23261631,1.11547069,0.39686500,0.62680579,0.05011675,0.06028435,0.27743982,0.00000000
-3.22661331,1.02844186,0.36326675,0.57800152,0.04717167,0.05408151,0.25602359,0.00000000
-3.22061031,0.94526931,0.33073421,0.53202012,0.04414640,0.04825291,0.23511940,0.00000000
-3.21460730,0.86652454,0.29951889,0.48910053,0.04108332,0.04282635,0.21491467,0.00000000
-3.20860430,0.79271057,0.26983187,0.44944918,0.03802347,0.03782127,0.19557803,0.00000000
-3.20260130,0.72425566,0.24184324,0.41323649,0.03500550,0.03324947,0.17725730,0.00000000
-3.19659830,0.66150948,0.21568258,0.38059430,0.03206495,0.02911596,0.16007821,0.00000000
-3.19059530,0.60474166,0.19144059,0.35161445,0.02923351,0.02541997,0.14414408,0.00000000
-3.18459230,0.55414295,0.16917145,0.32634839,0.02653858,0.02215603,0.12953625,0.00000000
-3.17858929,0.50982862,0.14889600,0.30480801,0.02400296,0.01931505,0.11631525,0.00000000
-3.17258629,0.47184404,0.13060536,0.28696756,0.02164468,0.01688542,0.10452267,0.00000000
-3.16658329,0.44017219,0.11426495,0.27276662,0.01947711,0.01485396,0.09418360,0.00000000
-3.16058029,0.41474269,0.09981871,0.26211410,0.01750914,0.01320688,0.08530942,0.00000000
-3.15457729,0.39544212,0.08719336,0.25489305,0.01574555,0.01193053,0.07790100,0.00000000
-3.14857429,0.38212504,0.07630252,0.25096613,0.01418745,0.01101203,0.07195198,0.00000000
-3.14257129,0.37462542,0.06705062,0.25018159,0.01283289,0.01043971,0.06745204,0.00000000
-3.13656828,0.37276786,0.05933651,0.25237938,0.01167747,0.01020340,0.06439015,0.00000000
-3.13056528,0.37637819,0.05305660,0.25739723,0.01071497,0.01029456,0.06275739,0.00000000
-3.12456228,0.38529298,0.04810755,0.26507641,0.00993807,0.01070615,0.06254950,0.00000000
-3.11855928,0.39936738,0.04438843,0.27526674,0.00933894,0.01143248,0.06376884,0.00000000
-3.11255628,0.41848103,0.04180242,0.28783077,0.00890990,0.01246876,0.06642584,0.00000000
-3.10655328,0.44254152,0.04025789,0.30264669,0.00864390,0.01381066,0.07053959,0.00000000
-3.10055028,0.47148530,0.03966908,0.31960988,0.00853504,0.01545370,0.07613788,0.00000000
-3.09454727,0.50527568,0.03995623,0.33863289,0.00857885,0.01739256,0.08325631,0.00000000
-3.08854427,0.54389802,0.04104543,0.35964382,0.00877260,0.01962043,0.09193670,0.00000000
-3.08254127,0.58735217,0.04286807,0.38258303,0.00911536,0.02212830,0.10222469,0.00000000
-3.07653827,0.63564236,0.04536003,0.40739846,0.00960809,0.02490428,0.11416667,0.00000000
-3.07053527,0.68876499,0.04846075,0.43403960,0.01025346,0.02793305,0.12780605,0.00000000
-3.06453227,0.74669477,0.05211216,0.46245056,0.01105565,0.03119537,0.14317905,0.00000000
-3.05852926,0.80936997,0.05625769,0.49256253,0.01201999,0.03466774,0.16031013,0.00000000
-3.05252626,0.87667750,0.06084123,0.52428622,0.01315258,0.03832221,0.17920724,0.00000000
-3.04652326,0.94843859,0.06580637,0.55750468,0.01445968,0.04212639,0.19985709,0.00000000
-3.04052026,1.02439613,0.07109572,0.59206712,0.01594723,0.04604366,0.22222067,0.00000000
-3.03451726,1.10420422,0.07665060,0.62778417,0.01762016,0.05003353,0.24622925,0.00000000
-3.02851426,1.18742106,0.08241085,0.66442507,0.01948179,0.05405222,0.27178102,0.00000000
-3.02251126,1.27350558,0.08831514,0.70171719,0.02153316,0.05805343,0.29873873,0.00000000
-3.01650825,1.36181841,0.09430135,0.73934800,0.02377247,0.06198926,0.32692834,0.00000000
-3.01050525,1.45162761,0.10030739,0.77696970,0.02619455,0.06581118,0.35613906,0.00000000
-3.00450225,1.54211899,0.10627214,0.81420651,0.02879038,0.06947116,0.38612467,0.00000000
-2.99849925,1.63241106,0.11213665,0.85066414,0.03154678,0.07292284,0.41660634,0.00000000
-2.99249625,1.72157406,0.11784537,0.88594129,0.03444621,0.07612266,0.44727687,0.00000000
-2.98649325,1.80865239,0.12334746,0.91964257,0.03746671,0.07903094,0.47780636,0.00000000
-2.98049025,1.89268958,0.12859807,0.95139208,0.04058202,0.08161287,0.50784902,0.00000000
-2.97448724,1.97275461,0.13355949,0.98084708,0.04376184,0.08383941,0.53705108,0.00000000
-2.96848424,2.04796851,0.13820203,1.00771077,0.04697227,0.08568798,0.56505943,0.00000000
-2.96248124,2.11752985,0.14250476,1.03174361,0.05017638,0.08714293,0.59153066,0.00000000
-2.95647824,2.18073790,0.14645581,1.05277237,0.05333496,0.08819585,0.61614016,0.00000000
-2.95047524,2.23701230,0.15005236,1.07069631,0.05640732,0.08884564,0.63859094,0.00000000
-2.94447224,2.28590822,0.15330024,1.08549004,0.05935222,0.08909831,0.65862167,0.00000000
-2.93846923,2.32712619,0.15621312,1.09720298,0.06212885,0.08896665,0.67601370,0.00000000
-2.93246623,2.36051611,0.15881135,1.10595506,0.06469777,0.08846959,0.69059664,0.00000000
-2.92646323,2.38607526,0.16112051,1.11192911,0.06702193,0.08763151,0.70225232,0.00000000
-2.92046023,2.40394035,0.16316966,1.11536022,0.06906755,0.08648129,0.71091685,0.00000000
-2.91445723,2.41437413,0.16498945,1.11652255,0.07080494,0.08505135,0.71658082,0.00000000
-2.90845423,2.41774733,0.16661016,1.11571446,0.07220918,0.08337660,0.71928747,0.00000000
-2.90245123,2.41451687,0.16805978,1.11324267,0.07326075,0.08149335,0.71912921,0.00000000
-2.89644822,2.40520172,0.16936219,1.10940643,0.07394583,0.07943826,0.71624234,0.00000000
-2.89044522,2.39035754,0.17053564,1.10448255,0.07425664,0.07724738,0.71080056,0.00000000
-2.88444222,2.37055174,0.17159153,1.09871209,0.07419143,0.07495524,0.70300753,0.00000000
-2.87843922,2.34634021,0.17253362,1.09228958,0.07375441,0.07259412,0.69308881,0.00000000
-2.87243622,2.31824689,0.17335773,1.08535522,0.07295550,0.07019346,0.68128364,0.00000000
-2.86643322,2.28674741,0.17405186,1.07799052,0.07180991,0.06777942,0.66783708,0.00000000
-2.86043022,2.25225744,0.17459693,1.07021764,0.07033767,0.06537468,0.65299272,0.00000000
-2.85442721,2.21512619,0.17496789,1.06200224,0.06856298,0.06299833,0.63698639,0.00000000
-2.84842421,2.17563540,0.17513527,1.05325979,0.06651360,0.06066602,0.62004117,0.00000000
-2.84242121,2.13400334,0.17506710,1.04386485,0.06422009,0.05839024,0.60236370,0.00000000
-2.83641821,2.09039363,0.17473104,1.03366265,0.06171511,0.05618065,0.58414204,0.00000000
-2.83041521,2.04492778,0.17409659,1.02248238,0.05903272,0.05404466,0.56554492,0.00000000
-2.82441221,1.99770072,0.17313736,1.01015136,0.05620765,0.05198793,0.54672240,0.00000000
-2.81840920,1.94879805,0.17183315,0.99650925,0.05327469,0.05001504,0.52780760,0.00000000
-2.81240620,1.89831377,0.17017185,0.98142157,0.05026808,0.04813003,0.50891935,0.00000000
-2.80640320,1.84636747,0.16815093,0.96479175,0.04722103,0.04633703,0.49016541,0.00000000
-2.80040020,1.79311963,0.16577856,0.94657122,0.04416520,0.04464078,0.47164604,0.00000000
-2.79439720,1.73878430,0.16307423,0.92676685,0.04113041,0.04304704,0.45345748,0.00000000
-2.78839420,1.68363822,0.16006891,0.90544568,0.03814426,0.04156298,0.43569517,0.00000000
-2.78239120,1.62802605,0.15680463,0.88273665,0.03523198,0.04019744,0.41845636,0.00000000
-2.77638819,1.57236121,0.15333370,0.85882931,0.03241623,0.03896103,0.40184205,0.00000000
-2.77038519,1.51712257,0.14971743,0.83396977,0.02971703,0.03786620,0.38595799,0.00000000
-2.76438219,1.46284702,0.14602455,0.80845417,0.02715171,0.03692718,0.37091479,0.00000000
-2.75837919,1.41011841,0.14232941,0.78262002,0.02473495,0.03615984,0.35682699,0.00000000
-2.75237619,1.35955357,0.13870994,0.75683590,0.02247884,0.03558148,0.34381137,0.00000000
-2.74637319,1.31178591,0.13524566,0.73149003,0.02039299,0.03521055,0.33198432,0.00000000
-2.74037019,1.26744765,0.13201563,0.70697835,0.01848466,0.03506640,0.32145874,0.00000000
-2.73436718,1.22715129,0.12909665,0.68369245,0.01675895,0.03516894,0.31234033,0.00000000
-2.72836418,1.19147137,0.12656157,0.66200792,0.01521897,0.03553836,0.30472374,0.00000000
-2.72236118,1.16092705,0.12447797,0.64227365,0.01386607,0.03619481,0.29868866,0.00000000
-2.71635818,1.13596653,0.12290707,0.62480229,0.01270004,0.03715820,0.29429606,0.00000000
-2.71035518,1.11695360,0.12190312,0.60986218,0.01171938,0.03844796,0.29158484,0.00000000
-2.70435218,1.10415711,0.12151309,0.59767117,0.01092148,0.04008290,0.29056909,0.00000000
-2.69834917,1.09774358,0.12177677,0.58839216,0.01030292,0.04208109,0.29123605,0.00000000
-2.69234617,1.09777329,0.12272728,0.58213071,0.00985963,0.04445986,0.29354497,0.00000000
-2.68634317,1.10419995,0.12439188,0.57893452,0.00958717,0.04723580,0.29742698,0.00000000
-2.68034017,1.11687400,0.12679307,0.57879487,0.00948090,0.05042483,0.30278600,0.00000000
-2.67433717,1.13554936,0.12995003,0.58164973,0.00953616,0.05404234,0.30950071,0.00000000
-2.66833417,1.15989334,0.13388015,0.58738851,0.00974846,0.05810334,0.31742762,0.00000000
-2.66233117,1.18949935,0.13860071,0.59585804,0.01011358,0.06262263,0.32640499,0.00000000
-2.65632816,1.22390197,0.14413056,0.60686969,0.01062764,0.06761499,0.33625772,0.00000000
-2.65032516,1.26259346,0.15049175,0.62020710,0.01128721,0.07309534,0.34680284,0.00000000
-2.64432216,1.30504139,0.15771092,0.63563434,0.01208922,0.07907881,0.35785542,0.00000000
-2.63831916,1.35070621,0.16582046,0.65290400,0.01303100,0.08558085,0.36923475,0.00000000
-2.63231616,1.39905825,0.17485925,0.67176498,0.01411010,0.09261713,0.38077036,0.00000000
-2.62631316,1.44959313,0.18487291,0.69196941,0.01532416,0.10020340,0.39230775,0.00000000
-2.62031016,1.50184497,0.19591349,0.71327872,0.01667074,0.10835522,0.40371344,0.00000000
-2.61430715,1.55539672,0.20803857,0.73546819,0.01814700,0.11708751,0.41487910,0.00000000
-2.60830415,1.60988703,0.22130965,0.75833023,0.01974947,0.12641406,0.42572463,0.00000000
-2.60230115,1.66501348,0.23578998,0.78167590,0.02147368,0.13634680,0.43619984,0.00000000
