energy_ev,total_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-3.55077539,2.33354815,0.57212800,0.00000000,0.00559172,0.93731364,0.03811430,0.81554607,1.76845956,0.53912728
-3.54477239,2.35344410,0.56365701,0.00000000,0.00555761,0.94886739,0.03837739,0.82039751,1.79603413,0.54473469
-3.53876938,2.37430861,0.55437638,0.00000000,0.00550175,0.96165501,0.03854867,0.82411243,1.82635559,0.55074069
-3.53276638,2.39680133,0.54454010,0.00000000,0.00542649,0.97594516,0.03863520,0.82690085,1.86001963,0.55729933
-3.52676338,2.42154875,0.53441378,0.00000000,0.00533449,0.99198846,0.03864530,0.82896754,1.89755958,0.56455310
-3.52076038,2.44909749,0.52426124,0.00000000,0.00522866,1.00999824,0.03858814,0.83049704,1.93940836,0.57262208
-3.51475738,2.47987067,0.51433162,0.00000000,0.00511203,1.03013228,0.03847318,0.83164016,1.98586319,0.58159386
-3.50875438,2.51412981,0.50484767,0.00000000,0.00498771,1.05247664,0.03830976,0.83250267,2.03705513,0.59151477
-3.50275138,2.55194413,0.49599573,0.00000000,0.00485871,1.07703221,0.03810654,0.83313684,2.09292481,0.60238302
-3.49674837,2.59316917,0.48791780,0.00000000,0.00472793,1.10370489,0.03787116,0.83353653,2.15320577,0.61414393
-3.49074537,2.63743571,0.48070614,0.00000000,0.00459799,1.13229982,0.03760982,0.83363586,2.21741649,0.62668776
-3.48474237,2.68414985,0.47440036,0.00000000,0.00447121,1.16252018,0.03732705,0.83331175,2.28486171,0.63984999
-3.47873937,2.73250432,0.46898731,0.00000000,0.00434954,1.19397066,0.03702554,0.83239002,2.35464331,0.65341443
-3.47273637,2.78150068,0.46440346,0.00000000,0.00423449,1.22616558,0.03670606,0.83065484,2.42568047,0.66711876
-3.46673337,2.82998128,0.46053963,0.00000000,0.00412713,1.25854137,0.03636754,0.82786076,2.49673866,0.68066240
-3.46073037,2.87666962,0.45724783,0.00000000,0.00402806,1.29047295,0.03600720,0.82374684,2.56646614,0.69371640
-3.45472736,2.92021716,0.45434958,0.00000000,0.00393747,1.32129342,0.03562084,0.81805177,2.63343674,0.70593478
-3.44872436,2.95925435,0.45164553,0.00000000,0.00385512,1.35031595,0.03520317,0.81052940,2.69619706,0.71696694
-3.44272136,2.99244343,0.44892554,0.00000000,0.00378044,1.37685725,0.03474821,0.80096349,2.75331605,0.72647048
-3.43671836,3.01853048,0.44597897,0.00000000,0.00371255,1.40026132,0.03424975,0.78918112,2.80343482,0.73412382
-3.43071536,3.03639423,0.44260456,0.00000000,0.00365034,1.41992240,0.03370179,0.77506380,2.84531454,0.73963816
-3.42471236,3.04508937,0.43861937,0.00000000,0.00359259,1.43530629,0.03309900,0.75855587,2.87788014,0.74276809
-3.41870935,3.04388235,0.43386655,0.00000000,0.00353797,1.44596876,0.03243716,0.73966968,2.90025798,0.74332050
-3.41270635,3.03227817,0.42822146,0.00000000,0.00348519,1.45157053,0.03171348,0.71848735,2.91180576,0.74116127
-3.40670335,3.01003697,0.42159609,0.00000000,0.00343301,1.45188792,0.03092687,0.69515924,2.91213341,0.73621968
-3.40070035,2.97717995,0.41394148,0.00000000,0.00338033,1.44681896,0.03007817,0.66989905,2.90111410,0.72849016
-3.39469735,2.93398479,0.40524829,0.00000000,0.00332622,1.43638467,0.02917021,0.64297621,2.87888504,0.71803149
-3.38869435,2.88097080,0.39554553,0.00000000,0.00326994,1.42072552,0.02820780,0.61470588,2.84583834,0.70496364
-3.38269135,2.81887537,0.38489766,0.00000000,0.00321097,1.40009364,0.02719758,0.58543726,2.80260250,0.68946232
-3.37668834,2.74862273,0.37340028,0.00000000,0.00314902,1.37484100,0.02614789,0.55554087,2.75001580,0.67175164
-3.37068534,2.67128732,0.36117478,0.00000000,0.00308398,1.34540451,0.02506842,0.52539554,2.68909300,0.65209542
-3.36468234,2.58805348,0.34836229,0.00000000,0.00301591,1.31228883,0.02396989,0.49537574,2.62098739,0.63078744
-3.35867934,2.50017377,0.33511723,0.00000000,0.00294505,1.27604781,0.02286368,0.46584000,2.54694998,0.60814127
-3.35267634,2.40892800,0.32160095,0.00000000,0.00287169,1.23726553,0.02176144,0.43712083,2.46828798,0.58448008
-3.34667334,2.31558481,0.30797569,0.00000000,0.00279624,1.19653787,0.02067468,0.40951656,2.38632458,0.56012700
-3.34067034,2.22136750,0.29439919,0.00000000,0.00271910,1.15445548,0.01961442,0.38328550,2.30236180,0.53539630
-3.33466733,2.12742548,0.28102023,0.00000000,0.00264066,1.11158880,0.01859085,0.35864242,2.21764794,0.51058591
-3.32866433,2.03481202,0.26797518,0.00000000,0.00256130,1.06847566,0.01761309,0.33575737,2.13335074,0.48597125
-3.32266133,1.94446902,0.25538568,0.00000000,0.00248131,1.02561181,0.01668896,0.31475674,2.05053709,0.46180081
-3.31665833,1.85721856,0.24335753,0.00000000,0.00240093,0.98344455,0.01582488,0.29572626,1.97015956,0.43829325
-3.31065533,1.77376103,0.23198060,0.00000000,0.00232031,0.94236932,0.01502576,0.27871558,1.89304966,0.41563615
-3.30465233,1.69467897,0.22132977,0.00000000,0.00223952,0.90272911,0.01429507,0.26374403,1.81991732,0.39398610
-3.29864932,1.62044575,0.21146659,0.00000000,0.00215861,0.86481631,0.01363485,0.25080709,1.75135595,0.37347014
-3.29264632,1.55143774,0.20244156,0.00000000,0.00207755,0.82887639,0.01304586,0.23988315,1.68785179,0.35418805
-3.28664332,1.48794879,0.19429677,0.00000000,0.00199632,0.79511314,0.01252775,0.23094006,1.62979662,0.33621535
-3.28064032,1.43020570,0.18706858,0.00000000,0.00191489,0.76369457,0.01207921,0.22394108,1.57750231,0.31960676
-3.27463732,1.37838339,0.18079022,0.00000000,0.00183326,0.73475919,0.01169817,0.21884997,1.53121611,0.30439965
-3.26863432,1.33261881,0.17549405,0.00000000,0.00175150,0.70842203,0.01138201,0.21563488,1.49113540,0.29061749
-3.26263132,1.29302258,0.17121331,0.00000000,0.00166972,0.68477998,0.01112774,0.21427091,1.45742092,0.27827280
-3.25662831,1.25968780,0.16798329,0.00000000,0.00158813,0.66391613,0.01093214,0.21474131,1.43020764,0.26736972
-3.25062531,1.23269562,0.16584179,0.00000000,0.00150701,0.64590287,0.01079189,0.21703730,1.40961254,0.25790593
-3.24462231,1.21211742,0.16482891,0.00000000,0.00142673,0.63080364,0.01070370,0.22115657,1.39573913,0.24987384
-3.23861931,1.19801371,0.16498613,0.00000000,0.00134774,0.61867324,0.01066433,0.22710079,1.38867836,0.24326124
-3.23261631,1.19042998,0.16635482,0.00000000,0.00127052,0.60955682,0.01067062,0.23487215,1.38850614,0.23805121
-3.22661331,1.18939014,0.16897433,0.00000000,0.00119563,0.60348771,0.01071951,0.24446948,1.39527774,0.23422162
-3.22061031,1.19488794,0.17287960,0.00000000,0.00112361,0.60048428,0.01080794,0.25588391,1.40901941,0.23174408
-3.21460730,1.20687729,0.17809875,0.00000000,0.00105501,0.60054604,0.01093287,0.26909470,1.42971804,0.23058274
-3.20860430,1.22526199,0.18465051,0.00000000,0.00099034,0.60364938,0.01109112,0.28406531,1.45730933,0.23069283
-3.20260130,1.24988578,0.19254183,0.00000000,0.00093006,0.60974312,0.01127933,0.30074003,1.49166545,0.23201932
-3.19659830,1.28052331,0.20176577,0.00000000,0.00087455,0.61874438,0.01149388,0.31904137,1.53258279,0.23449558
-3.19059530,1.31687272,0.21229971,0.00000000,0.00082407,0.63053479,0.01173076,0.33886841,1.57977082,0.23804243
-3.18459230,1.35855030,0.22410408,0.00000000,0.00077878,0.64495756,0.01198556,0.36009610,1.63284265,0.24256750
-3.17858929,1.40508772,0.23712159,0.00000000,0.00073873,0.66181554,0.01225342,0.38257559,1.69130812,0.24796502
-3.17258629,1.45593211,0.25127700,0.00000000,0.00070383,0.68087047,0.01252898,0.40613564,1.75456995,0.25411618
-3.16658329,1.51044916,0.26647749,0.00000000,0.00067387,0.70184355,0.01280644,0.43058482,1.82192353,0.26088994
-3.16058029,1.56792930,0.28261345,0.00000000,0.00064851,0.72441754,0.01307956,0.45571459,1.89256062,0.26814451
-3.15457729,1.62759680,0.29955985,0.00000000,0.00062734,0.74824025,0.01334182,0.48130286,1.96557717,0.27572922
-3.14857429,1.68862165,0.31717796,0.00000000,0.00060984,0.77292951,0.01358644,0.50711806,2.03998539,0.28348696
-3.14257129,1.75013385,0.33531738,0.00000000,0.00059543,0.79807957,0.01380662,0.53292337,2.11472969,0.29125697
-3.13656828,1.81123969,0.35381839,0.00000000,0.00058348,0.82326862,0.01399563,0.55848097,2.18870636,0.29887798
-3.13056528,1.87103953,0.37251442,0.00000000,0.00057335,0.84806737,0.01414705,0.58355613,2.26078634,0.30619158
-3.12456228,1.92864651,0.39123471,0.00000000,0.00056439,0.87204840,0.01425495,0.60792101,2.32984046,0.31304559
-3.11855928,1.98320561,0.40980694,0.00000000,0.00055599,0.89479593,0.01431408,0.63135809,2.39476640,0.31929761
-3.11255628,2.03391255,0.42805996,0.00000000,0.00054757,0.91591586,0.01432006,0.65366313,2.45451646,0.32481820
-3.10655328,2.08003185,0.44582650,0.00000000,0.00053861,0.93504549,0.01426959,0.67464766,2.50812522,0.32949403
-3.10055028,2.12091369,0.46294580,0.00000000,0.00052867,0.95186295,0.01416055,0.69414103,2.55473621,0.33323054
-3.09454727,2.15600893,0.47926621,0.00000000,0.00051741,0.96609568,0.01399216,0.71199214,2.59362660,0.33595427
-3.08854427,2.18488215,0.49464775,0.00000000,0.00050456,0.97752799,0.01376504,0.72807075,2.62422927,0.33761459
-3.08254127,2.20722222,0.50896453,0.00000000,0.00048995,0.98600730,0.01348127,0.74226870,2.64615138,0.33818501
-3.07653827,2.22285028,0.52210711,0.00000000,0.00047352,0.99144893,0.01314437,0.75450094,2.65918892,0.33766380
-3.07053527,2.23172499,0.53398469,0.00000000,0.00045528,0.99383934,0.01275929,0.76470651,2.66333687,0.33607415
-3.06453227,2.23394503,0.54452709,0.00000000,0.00043532,0.99323770,0.01233228,0.77284953,2.65879460,0.33346366
-3.05852926,2.22974875,0.55368650,0.00000000,0.00041382,0.98977579,0.01187079,0.77892020,2.64596643,0.32990336
-3.05252626,2.21951110,0.56143891,0.00000000,0.00039100,0.98365625,0.01138333,0.78293572,2.62545730,0.32548628
-3.04652326,2.20373790,0.56778507,0.00000000,0.00036714,0.97514927,0.01087927,0.78494120,2.59806376,0.32032546
-3.04052026,2.18305749,0.57275102,0.00000000,0.00034253,0.96458766,0.01036863,0.78501028,2.56476042,0.31455169
-3.03451726,2.15820994,0.57638797,0.00000000,0.00031749,0.95236067,0.00986186,0.78324544,2.52668221,0.30831087
-3.02851426,2.13003383,0.57877161,0.00000000,0.00029235,0.93890641,0.00936964,0.77977785,2.48510282,0.30176110
-3.02251126,2.09945078,0.58000058,0.00000000,0.00026742,0.92470318,0.00890261,0.77476644,2.44140966,0.29506956
-3.01650825,2.06744789,0.58019425,0.00000000,0.00024300,0.91025977,0.00847117,0.76839633,2.39707594,0.28840920
-3.01050525,2.03505819,0.57948976,0.00000000,0.00021937,0.89610492,0.00808527,0.76087612,2.35363011,0.28195531
-3.00450225,2.00333931,0.57803824,0.00000000,0.00019675,0.88277606,0.00775416,0.75243438,2.31262343,0.27588201
-2.99849925,1.97335072,0.57600044,0.00000000,0.00017536,0.87080752,0.00748625,0.74331498,2.27559598,0.27035868
-2.99249625,1.94612975,0.57354178,0.00000000,0.00015534,0.86071838,0.00728887,0.73377147,2.24404187,0.26554635
-2.98649325,1.92266701,0.57082697,0.00000000,0.00013682,0.85300022,0.00716819,0.72406066,2.21937411,0.26159423
-2.98049025,1.90388152,0.56801447,0.00000000,0.00011988,0.84810491,0.00712898,0.71443554,2.20289003,0.25863623
-2.97448724,1.89059633,0.56525086,0.00000000,0.00010457,0.84643280,0.00717457,0.70513774,2.19573779,0.25678770
-2.96848424,1.88351526,0.56266547,0.00000000,0.00009089,0.84832150,0.00730672,0.69639008,2.19888497,0.25614242
-2.96248124,1.88320151,0.56036550,0.00000000,0.00007881,0.85403562,0.00752552,0.68838924,2.21308990,0.25676983
-2.95647824,1.89005891,0.55843172,0.00000000,0.00006830,0.86375784,0.00782939,0.68129926,2.23887682,0.25871274
-2.95047524,1.90431675,0.55691522,0.00000000,0.00005929,0.87758143,0.00821502,0.67524599,2.27651547,0.26198548
-2.94447224,1.92601862,0.55583509,0.00000000,0.00005168,0.89550480,0.00867739,0.67031296,2.32600619,0.26657265
-2.93846923,1.95501621,0.55517743,0.00000000,0.00004538,0.91742819,0.00920982,0.66653888,2.38707106,0.27242849
-2.93246623,1.99096838,0.55489563,0.00000000,0.00004029,0.94315271,0.00980403,0.66391703,2.45915181,0.27947702
-2.92646323,2.03334590,0.55491201,0.00000000,0.00003630,0.97238203,0.01045028,0.66239666,2.54141490,0.28761295
-2.92046023,2.08144201,0.55512076,0.00000000,0.00003329,1.00472676,0.01113752,0.66188624,2.63276395,0.29670330
-2.91445723,2.13438846,0.55539210,0.00000000,0.00003115,1.03971143,0.01185357,0.66225870,2.73185959,0.30658994
-2.90845423,2.19117701,0.55557743,0.00000000,0.00002977,1.07678410,0.01258532,0.66335819,2.83714630,0.31709281
-2.90245123,2.25068538,0.55551544,0.00000000,0.00002905,1.11532826,0.01331908,0.66500819,2.94688581,0.32801385
-2.89644822,2.31170710,0.55503862,0.00000000,0.00002888,1.15467685,0.01404075,0.66702046,3.05919604,0.33914151
-2.89044522,2.37298398,0.55398017,0.00000000,0.00002917,1.19412783,0.01473622,0.66920443,3.17209467,0.35025573
-2.88444222,2.43324016,0.55218082,0.00000000,0.00002982,1.23296092,0.01539164,0.67137642,3.28354575,0.36113326
-2.87843922,2.49121637,0.54949528,0.00000000,0.00003075,1.27045493,0.01599374,0.67336828,3.39150814,0.37155302
-2.87243622,2.54570308,0.54579804,0.00000000,0.00003188,1.30590509,0.01653018,0.67503487,3.49398399,0.38130154
-2.86643322,2.59557124,0.54098831,0.00000000,0.00003313,1.33863974,0.01698978,0.67626000,3.58906562,0.39017801
-2.86043022,2.63979952,0.53499375,0.00000000,0.00003444,1.36803593,0.01736286,0.67696052,3.67497943,0.39799908
-2.85442721,2.67749698,0.52777295,0.00000000,0.00003574,1.39353320,0.01764144,0.67708819,3.75012505,0.40460291
-2.84842421,2.70792037,0.51931653,0.00000000,0.00003697,1.41464534,0.01781939,0.67662945,3.81310882,0.40985262
-2.84242121,2.73048562,0.50964682,0.00000000,0.00003809,1.43096953,0.01789263,0.67560288,3.86277022,0.41363883
-2.83641821,2.74477331,0.49881627,0.00000000,0.00003905,1.44219282,0.01785916,0.67405469,3.89820090,0.41588139
-2.83041521,2.75052812,0.48690452,0.00000000,0.00003981,1.44809566,0.01771907,0.67205243,3.91875556,0.41653004
-2.82441221,2.74765266,0.47401457,0.00000000,0.00004036,1.44855264,0.01747453,0.66967736,3.92405503,0.41556427
-2.81840920,2.73619639,0.46026805,0.00000000,0.00004065,1.44353045,0.01712969,0.66701593,3.91398149,0.41299227
-2.81240620,2.71634040,0.44579999,0.00000000,0.00004069,1.43308343,0.01669049,0.66415090,3.88866676,0.40884902
-2.80640320,2.68837906,0.43075329,0.00000000,0.00004046,1.41734686,0.01616449,0.66115270,3.84847429,0.40319379
-2.80040020,2.65269973,0.41527329,0.00000000,0.00003996,1.39652870,0.01556061,0.65807154,3.79397623,0.39610711
-2.79439720,2.60976163,0.39950253,0.00000000,0.00003920,1.37089987,0.01488888,0.65493075,3.72592655,0.38768729
-2.78839420,2.56007502,0.38357610,0.00000000,0.00003819,1.34078388,0.01416016,0.65172184,3.64523180,0.37804679
-2.78239120,2.50418165,0.36761767,0.00000000,0.00003695,1.30654607,0.01338581,0.64840152,3.55292062,0.36730852
-2.77638819,2.44263745,0.35173639,0.00000000,0.00003551,1.26858305,0.01257740,0.64489098,3.45011342,0.35560224
-2.77038519,2.37599799,0.33602481,0.00000000,0.00003388,1.22731257,0.01174646,0.64107743,3.33799330,0.34306120
-2.76438219,2.30480729,0.32055767,0.00000000,0.00003210,1.18316429,0.01090416,0.63681785,3.21777905,0.32981907
-2.75837919,2.22959008,0.30539176,0.00000000,0.00003020,1.13657157,0.01006112,0.63194482,3.09070107,0.31600738
-2.75237619,2.15084741,0.29056665,0.00000000,0.00002821,1.08796449,0.00922718,0.62627398,2.95798068,0.30175331
-2.74637319,2.06905556,0.27610615,0.00000000,0.00002617,1.03776410,0.00841123,0.61961290,2.82081290,0.28717808
-2.74037019,1.98466749,0.26202044,0.00000000,0.00002411,0.98637799,0.00762110,0.61177067,2.68035284,0.27239572
-2.73436718,1.89811647,0.24830868,0.00000000,0.00002205,0.93419687,0.00686345,0.60256783,2.53770544,0.25751239
-2.72836418,1.80982107,0.23496182,0.00000000,0.00002003,0.88159227,0.00614376,0.59184599,2.39391819,0.24262594
-2.72236118,1.72019076,0.22196553,0.00000000,0.00001806,0.82891502,0.00546630,0.57947672,2.24997636,0.22782593
-2.71635818,1.62963147,0.20930305,0.00000000,0.00001617,0.77649427,0.00483414,0.56536914,2.10680014,0.21319379
-2.71035518,1.53855036,0.19695777,0.00000000,0.00001437,0.72463702,0.00424925,0.54947585,1.96524319,0.19880322
-2.70435218,1.44735933,0.18491550,0.00000000,0.00001269,0.67362782,0.00371258,0.53179689,1.82609211,0.18472058
-2.69834917,1.35647680,0.17316614,0.00000000,0.00001112,0.62372858,0.00322410,0.51238164,1.69006626,0.17100539
-2.69234617,1.26632755,0.16170502,0.00000000,0.00000968,0.57517830,0.00278301,0.49132838,1.55781766,0.15771073
-2.68634317,1.17734059,0.15053350,0.00000000,0.00000836,0.52819275,0.00238780,0.46878185,1.42993074,0.14488363
-2.68034017,1.08994508,0.13965920,0.00000000,0.00000717,0.48296395,0.00203639,0.44492872,1.30692185,0.13256528
-2.67433717,1.00456462,0.12909561,0.00000000,0.00000611,0.43965966,0.00172626,0.41999146,1.18923841,0.12079120
-2.66833417,0.92161024,0.11886136,0.00000000,0.00000517,0.39842267,0.00145460,0.39422079,1.07725801,0.10959136
-2.66233117,0.84147261,0.10897910,0.00000000,0.00000434,0.35937022,0.00121837,0.36788722,0.97128747,0.09899007
-2.65632816,0.76451387,0.09947419,0.00000000,0.00000362,0.32259353,0.00101442,0.34127215,0.87156213,0.08900601
-2.65032516,0.69105974,0.09037319,0.00000000,0.00000299,0.28815746,0.00083959,0.31465877,0.77824574,0.07965214
-2.64432216,0.62139232,0.08170238,0.00000000,0.00000246,0.25610061,0.00069078,0.28832347,0.69143096,0.07093564
-2.63831916,0.55574395,0.07348626,0.00000000,0.00000201,0.22643568,0.00056500,0.26252787,0.61114091,0.06285791
-2.63231616,0.49429267,0.06574633,0.00000000,0.00000163,0.19915032,0.00045941,0.23751192,0.53733166,0.05541470
-2.62631316,0.43715926,0.05849986,0.00000000,0.00000131,0.17420845,0.00037137,0.21348824,0.46989598,0.04859621
-2.62031016,0.38440621,0.05175915,0.00000000,0.00000105,0.15155196,0.00029846,0.19063793,0.40866814,0.04238747
-2.61430715,0.33603849,0.04553087,0.00000000,0.00000083,0.13110289,0.00023848,0.16910782,0.35342981,0.03676864
-2.60830415,0.29200610,0.03981581,0.00000000,0.00000065,0.11276591,0.00018945,0.14900915,0.30391680,0.03171560
-2.60230115,0.25220814,0.03460886,0.00000000,0.00000051,0.09643113,0.00014965,0.13041773,0.25982655,0.02720047
-2.59629815,0.21649829,0.02989924,0.00000000,0.00000040,0.08197702,0.00011754,0.11337523,0.22082601,0.02319227
-2.59029515,0.18469118,0.02567097,0.00000000,0.00000031,0.06927349,0.00009180,0.09789163,0.18655984,0.01965767
-2.58429215,0.15656952,0.02190351,0.00000000,0.00000023,0.05818483,0.00007130,0.08394842,0.15665833,0.01656167
-2.57828914,0.13189156,0.01857254,0.00000000,0.00000018,0.04857270,0.00005506,0.07150247,0.13074520,0.01386830
-2.57228614,0.11039855,0.01565078,0.00000000,0.00000013,0.04029874,0.00004229,0.06049024,0.10844476,0.01154136
-2.56628314,0.09182203,0.01310894,0.00000000,0.00000010,0.03322706,0.00003231,0.05083216,0.08938831,0.00954499
-2.56028014,0.07589049,0.01091660,0.00000000,0.00000007,0.02722631,0.00002454,0.04243703,0.07321981,0.00784428
-2.55427714,0.06233552,0.00904305,0.00000000,0.00000005,0.02217145,0.00001855,0.03520616,0.05960043,0.00640573
-2.54827414,0.05089704,0.00745811,0.00000000,0.00000004,0.01794514,0.00001394,0.02903727,0.04821228,0.00519766
-2.54227114,0.04132769,0.00613285,0.00000000,0.00000003,0.01443876,0.00001042,0.02382789,0.03876106,0.00419049
-2.53626813,0.03339632,0.00504022,0.00000000,0.00000002,0.01155313,0.00000775,0.01947844,0.03097783,0.00335696
-2.53026513,0.02689063,0.00415556,0.00000000,0.00000002,0.00919880,0.00000573,0.01589464,0.02461989,0.00267229
-2.52426213,0.02161891,0.00345705,0.00000000,0.00000001,0.00729622,0.00000422,0.01298959,0.01947095,0.00211417
-2.51825913,0.01741114,0.00292602,0.00000000,0.00000001,0.00577554,0.00000308,0.01068532,0.01534062,0.00166279
-2.51225613,0.01411933,0.00254718,0.00000000,0.00000001,0.00457626,0.00000225,0.00891386,0.01206344,0.00130075
-2.50625313,0.01161745,0.00230883,0.00000000,0.00000000,0.00364680,0.00000163,0.00761807,0.00949748,0.00101294
-2.50025013,0.00980083,0.00220285,0.00000000,0.00000000,0.00294387,0.00000117,0.00675196,0.00752265,0.00078636
-2.49424712,0.00858524,0.00222480,0.00000000,0.00000000,0.00243179,0.00000084,0.00628089,0.00603889,0.00061002
-2.48824412,0.00790582,0.00237380,0.00000000,0.00000000,0.00208186,0.00000060,0.00618147,0.00496421,0.00047468
-2.48224112,0.00771568,0.00265245,0.00000000,0.00000000,0.00187160,0.00000042,0.00644123,0.00423276,0.00037268
-2.47623812,0.00798450,0.00306664,0.00000000,0.00000000,0.00178408,0.00000030,0.00705814,0.00379292,0.00029777
-2.47023512,0.00869701,0.00362528,0.00000000,0.00000000,0.00180725,0.00000021,0.00804006,0.00360548,0.00024489
-2.46423212,0.00985139,0.00433999,0.00000000,0.00000000,0.00193330,0.00000015,0.00940392,0.00364191,0.00021005
-2.45822911,0.01145763,0.00522471,0.00000000,0.00000000,0.00215803,0.00000010,0.01117483,0.00388278,0.00019011
-2.45222611,0.01353584,0.00629519,0.00000000,0.00000000,0.00248029,0.00000007,0.01338504,0.00431624,0.00018269
-2.44622311,0.01611445,0.00756844,0.00000000,0.00000000,0.00290144,0.00000005,0.01607273,0.00493668,0.00018602
-2.44022011,0.01922842,0.00906203,0.00000000,0.00000000,0.00342480,0.00000003,0.01928062,0.00574346,0.00019880
-2.43421711,0.02291722,0.01079334,0.00000000,0.00000000,0.00405513,0.00000002,0.02305444,0.00673973,0.00022015
-2.42821411,0.02722283,0.01277874,0.00000000,0.00000001,0.00479816,0.00000002,0.02744117,0.00793130,0.00024949
-2.42221111,0.03218755,0.01503265,0.00000000,0.00000001,0.00566009,0.00000001,0.03248719,0.00932563,0.00028646
-2.41620810,0.03785174,0.01756656,0.00000000,0.00000001,0.00664708,0.00000001,0.03823617,0.01093081,0.00033089
-2.41020510,0.04425154,0.02038812,0.00000000,0.00000002,0.00776478,0.00000001,0.04472692,0.01275466,0.00038273
-2.40420210,0.05141642,0.02350006,0.00000000,0.00000003,0.00901786,0.00000001,0.05199114,0.01480378,0.00044197
-2.39819910,0.05936691,0.02689937,0.00000000,0.00000005,0.01040953,0.00000001,0.06005112,0.01708271,0.00050866
-2.39219610,0.06811226,0.03057641,0.00000000,0.00000007,0.01194115,0.00000001,0.06891747,0.01959318,0.00058289
-2.38619310,0.07764835,0.03451425,0.00000000,0.00000010,0.01361177,0.00000001,0.07858707,0.02233334,0.00066470
-2.38019010,0.08795578,0.03868817,0.00000000,0.00000014,0.01541778,0.00000001,0.08904107,0.02529717,0.00075416
-2.37418709,0.09899831,0.04306545,0.00000000,0.00000021,0.01735266,0.00000002,0.10024332,0.02847395,0.00085136
-2.36818409,0.11072168,0.04760531,0.00000000,0.00000029,0.01940670,0.00000003,0.11213911,0.03184787,0.00095640
-2.36218109,0.12305293,0.05225928,0.00000000,0.00000042,0.02156687,0.00000004,0.12465438,0.03539781,0.00106949
-2.35617809,0.13590030,0.05697186,0.00000000,0.00000059,0.02381680,0.00000006,0.13769552,0.03909725,0.00119098
-2.35017509,0.14915371,0.06168139,0.00000000,0.00000083,0.02613681,0.00000008,0.15114970,0.04291438,0.00132144
-2.34417209,0.16268591,0.06632141,0.00000000,0.00000115,0.02850410,0.00000011,0.16488585,0.04681242,0.00146179
-2.33816908,0.17635430,0.07082214,0.00000000,0.00000159,0.03089305,0.00000016,0.17875632,0.05075012,0.00161343
-2.33216608,0.19000338,0.07511230,0.00000000,0.00000218,0.03327556,0.00000021,0.19259909,0.05468242,0.00177839
-2.32616308,0.20346786,0.07912102,0.00000000,0.00000296,0.03562163,0.00000029,0.20624070,0.05856132,0.00195956
-2.32016008,0.21657631,0.08277993,0.00000000,0.00000400,0.03789988,0.00000039,0.21949960,0.06233691,0.00216086
-2.31415708,0.22915523,0.08602523,0.00000000,0.00000537,0.04007825,0.00000053,0.23218999,0.06595853,0.00238753
-2.30815408,0.24103355,0.08879968,0.00000000,0.00000715,0.04212474,0.00000070,0.24412605,0.06937601,0.00264638
-2.30215108,0.25204726,0.09105446,0.00000000,0.00000945,0.04400810,0.00000093,0.25512626,0.07254100,0.00294609
-2.29614807,0.26204420,0.09275086,0.00000000,0.00001240,0.04569871,0.00000121,0.26501793,0.07540830,0.00329751
-2.29014507,0.27088867,0.09386154,0.00000000,0.00001616,0.04716921,0.00000158,0.27364153,0.07793721,0.00371395
-2.28414207,0.27846585,0.09437153,0.00000000,0.00002091,0.04839532,0.00000205,0.28085487,0.08009271,0.00421146
-2.27813907,0.28468574,0.09427880,0.00000000,0.00002686,0.04935639,0.00000263,0.28653689,0.08184666,0.00480909
-2.27213607,0.28948661,0.09359439,0.00000000,0.00003425,0.05003605,0.00000335,0.29059092,0.08317871,0.00552908
-2.26613307,0.29283765,0.09234209,0.00000000,0.00004336,0.05042257,0.00000425,0.29294734,0.08407714,0.00639699
-2.26013007,0.29474078,0.09055777,0.00000000,0.00005450,0.05050926,0.00000534,0.29356554,0.08453931,0.00744169
-2.25412706,0.29523157,0.08828826,0.00000000,0.00006801,0.05029460,0.00000666,0.29243503,0.08457202,0.00869526
-2.24812406,0.29437906,0.08558988,0.00000000,0.00008426,0.04978230,0.00000825,0.28957579,0.08419145,0.01019272
-2.24212106,0.29228461,0.08252677,0.00000000,0.00010364,0.04898120,0.00001015,0.28503771,0.08342289,0.01197157
-2.23611806,0.28907952,0.07916892,0.00000000,0.00012657,0.04790505,0.00001240,0.27889924,0.08230015,0.01407111
-2.23011506,0.28492181,0.07559018,0.00000000,0.00015346,0.04657208,0.00001504,0.27126525,0.08086470,0.01653161
-2.22411206,0.27999183,0.07186610,0.00000000,0.00018473,0.04500454,0.00001810,0.26226418,0.07916454,0.01939315
-2.21810905,0.27448712,0.06807187,0.00000000,0.00022078,0.04322812,0.00002163,0.25204461,0.07725280,0.02269434
-2.21210605,0.26861647,0.06428032,0.00000000,0.00026197,0.04127123,0.00002567,0.24077131,0.07518625,0.02647075
-2.20610305,0.26259349,0.06056010,0.00000000,0.00030861,0.03916429,0.00003025,0.22862100,0.07302356,0.03075320
-2.20010005,0.25662978,0.05697404,0.00000000,0.00036094,0.03693897,0.00003538,0.21577786,0.07082352,0.03556597
-2.19409705,0.25092801,0.05357777,0.00000000,0.00041913,0.03462742,0.00004110,0.20242904,0.06864323,0.04092484
-2.18809405,0.24567515,0.05041858,0.00000000,0.00048321,0.03226152,0.00004739,0.18876026,0.06653630,0.04683526
