energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up
0.14107054,3.05153891,0.20570451,0.12023810,0.54134730,0.83674559,1.48547425,0.67098171,0.00000000
0.14707354,3.04012837,0.20972919,0.12455132,0.53310880,0.83601677,1.48924881,0.65514568,0.00000000
0.15307654,3.01812072,0.21280165,0.12845650,0.52359255,0.83228567,1.48773297,0.63683051,0.00000000
0.15907954,2.98554978,0.21485166,0.13185994,0.51288326,0.82562634,1.48082987,0.61623869,0.00000000
0.16508254,2.94260285,0.21582513,0.13467564,0.50107756,0.81614804,1.46851717,0.59361159,0.00000000
0.17108554,2.88961512,0.21568599,0.13682770,0.48828268,0.80399090,1.45084729,0.56922178,0.00000000
0.17708854,2.82706219,0.21441746,0.13825262,0.47461530,0.78932177,1.42794661,0.54336498,0.00000000
0.18309155,2.75555108,0.21202311,0.13890123,0.46020041,0.77233012,1.40001388,0.51635198,0.00000000
0.18909455,2.67580979,0.20852721,0.13874020,0.44517042,0.75322444,1.36731759,0.48850076,0.00000000
0.19509755,2.58867582,0.20397465,0.13775314,0.42966431,0.73222889,1.33019258,0.46012920,0.00000000
0.20110055,2.49508368,0.19843033,0.13594115,0.41382696,0.70958043,1.28903554,0.43154855,0.00000000
0.20710355,2.39605134,0.19197782,0.13332278,0.39780844,0.68552618,1.24429959,0.40305777,0.00000000
0.21310655,2.29266575,0.18471769,0.12993347,0.38176341,0.66032105,1.19648779,0.37493896,0.00000000
0.21910955,2.18606738,0.17676522,0.12582441,0.36585033,0.63422552,1.14614559,0.34745370,0.00000000
0.22511256,2.07743375,0.16824771,0.12106089,0.35023060,0.60750330,1.09385223,0.32084047,0.00000000
0.23111556,1.96796210,0.15930155,0.11572023,0.33506746,0.58041899,1.04021122,0.29531297,0.00000000
0.23711856,1.85885133,0.15006893,0.10988932,0.32052465,0.55323546,0.98583999,0.27105923,0.00000000
0.24312156,1.75128340,0.14069459,0.10366196,0.30676472,0.52621107,0.93135900,0.24824143,0.00000000
0.24912456,1.64640457,0.13132250,0.09713602,0.29394707,0.49959655,0.87738043,0.22699622,0.00000000
0.25512756,1.54530686,0.12209270,0.09041062,0.28222567,0.47363177,0.82449695,0.20743556,0.00000000
0.26113057,1.44901007,0.11313840,0.08358341,0.27174652,0.44854232,0.77327073,0.18964772,0.00000000
0.26713357,1.35844505,0.10458336,0.07674802,0.26264488,0.42453612,0.72422309,0.17369855,0.00000000
0.27313657,1.27443855,0.09653976,0.06999182,0.25504234,0.40180013,0.67782523,0.15963279,0.00000000
0.27913957,1.19770005,0.08910641,0.06339406,0.24904387,0.38049733,0.63449009,0.14747547,0.00000000
0.28514257,1.12881117,0.08236763,0.05702443,0.24473493,0.36076417,0.59456592,0.13723327,0.00000000
0.29114557,1.06821781,0.07639240,0.05094200,0.24217868,0.34270847,0.55833140,0.12889578,0.00000000
0.29714857,1.01622517,0.07123417,0.04519468,0.24141350,0.32640806,0.52599267,0.12243683,0.00000000
0.30315158,0.97299600,0.06693104,0.03981903,0.24245088,0.31191007,0.49768222,0.11781568,0.00000000
0.30915458,0.93855172,0.06350629,0.03484056,0.24527374,0.29923098,0.47345954,0.11497819,0.00000000
0.31515758,0.91277658,0.06096924,0.03027425,0.24983530,0.28835746,0.45331350,0.11385799,0.00000000
0.32116058,0.89542442,0.05931644,0.02612545,0.25605855,0.27924780,0.43716623,0.11437759,0.00000000
0.32716358,0.88612776,0.05853289,0.02239091,0.26383635,0.27183402,0.42487830,0.11644947,0.00000000
0.33316658,0.88440889,0.05859343,0.01906004,0.27303223,0.26602447,0.41625486,0.11997722,0.00000000
0.33916958,0.88969252,0.05946410,0.01611619,0.28348181,0.26170673,0.41105268,0.12485655,0.00000000
0.34517259,0.90131949,0.06110350,0.01353794,0.29499493,0.25875086,0.40898747,0.13097631,0.00000000
0.35117559,0.91856121,0.06346402,0.01130039,0.30735840,0.25701264,0.40974162,0.13821947,0.00000000
0.35717859,0.94063437,0.06649286,0.00937639,0.32033934,0.25633691,0.41297174,0.14646398,0.00000000
0.36318159,0.96671560,0.07013301,0.00773755,0.33368904,0.25656073,0.41831614,0.15558354,0.00000000
0.36918459,0.99595577,0.07432396,0.00635529,0.34714730,0.25751642,0.42540185,0.16544828,0.00000000
0.37518759,1.02749375,0.07900226,0.00520154,0.36044711,0.25903432,0.43385124,0.17592530,0.00000000
0.38119060,1.06046941,0.08410193,0.00424950,0.37331966,0.26094539,0.44328799,0.18687912,0.00000000
0.38719360,1.09403581,0.08955476,0.00347404,0.38549947,0.26308351,0.45334267,0.19817203,0.00000000
0.39319660,1.12737053,0.09529052,0.00285217,0.39672967,0.26528759,0.46365761,0.20966439,0.00000000
0.39919960,1.15968617,0.10123718,0.00236320,0.40676713,0.26740354,0.47389140,0.22121497,0.00000000
0.40520260,1.19024005,0.10732115,0.00198896,0.41538749,0.26928611,0.48372283,0.23268130,0.00000000
0.41120560,1.21834319,0.11346758,0.00171377,0.42238991,0.27080054,0.49285453,0.24392019,0.00000000
0.41720860,1.24336859,0.11960083,0.00152447,0.42760139,0.27182433,0.50101625,0.25478849,0.00000000
0.42321161,1.26475891,0.12564514,0.00141034,0.43088054,0.27224882,0.50796783,0.26514405,0.00000000
0.42921461,1.28203357,0.13152545,0.00136296,0.43212077,0.27198081,0.51350197,0.27484712,0.00000000
0.43521761,1.29479519,0.13716853,0.00137605,0.43125270,0.27094405,0.51744670,0.28376210,0.00000000
0.44122061,1.30273537,0.14250417,0.00144535,0.42824581,0.26908074,0.51966762,0.29175965,0.00000000
0.44722361,1.30563964,0.14746671,0.00156838,0.42310916,0.26635274,0.52006977,0.29871926,0.00000000
0.45322661,1.30339148,0.15199659,0.00174427,0.41589126,0.26274264,0.51859913,0.30453210,0.00000000
0.45922961,1.29597515,0.15604197,0.00197355,0.40667895,0.25825452,0.51524362,0.30910421,0.00000000
0.46523262,1.28347725,0.15956034,0.00225794,0.39559547,0.25291432,0.51003352,0.31235975,0.00000000
0.47123562,1.26608659,0.16251995,0.00260012,0.38279760,0.24676979,0.50304117,0.31424434,0.00000000
0.47723862,1.24409244,0.16490106,0.00300355,0.36847205,0.23988999,0.49437998,0.31472822,0.00000000
0.48324162,1.21788073,0.16669682,0.00347217,0.35283122,0.23236424,0.48420246,0.31380912,0.00000000
0.48924462,1.18792835,0.16791374,0.00401021,0.33610837,0.22430060,0.47269754,0.31151463,0.00000000
0.49524762,1.15479538,0.16857170,0.00462196,0.31855242,0.21582386,0.46008684,0.30790398,0.00000000
0.50125063,1.11911540,0.16870344,0.00531153,0.30042255,0.20707309,0.44662026,0.30306905,0.00000000
0.50725363,1.08158390,0.16835344,0.00608262,0.28198266,0.19819883,0.43257068,0.29713452,0.00000000
0.51325663,1.04294532,0.16757644,0.00693835,0.26349596,0.18936003,0.41822818,0.29025714,0.00000000
0.51925963,1.00397870,0.16643543,0.00788110,0.24521981,0.18072079,0.40389362,0.28262402,0.00000000
0.52526263,0.96548262,0.16499927,0.00891239,0.22740089,0.17244711,0.38987216,0.27445014,0.00000000
0.53126563,0.92825984,0.16334017,0.01003282,0.21027087,0.16470359,0.37646658,0.26597495,0.00000000
0.53726863,0.89310193,0.16153106,0.01124210,0.19404262,0.15765045,0.36397083,0.25745828,0.00000000
0.54327164,0.86077468,0.15964296,0.01253912,0.17890707,0.15144066,0.35266398,0.24917576,0.00000000
0.54927464,0.83200443,0.15774272,0.01392218,0.16503065,0.14621752,0.34280480,0.24141374,0.00000000
0.55527764,0.80746600,0.15589104,0.01538919,0.15255345,0.14211253,0.33462698,0.23446402,0.00000000
0.56128064,0.78777226,0.15414099,0.01693805,0.14158793,0.13924379,0.32833545,0.22861847,0.00000000
0.56728364,0.77346584,0.15253720,0.01856708,0.13221827,0.13771470,0.32410349,0.22416371,0.00000000
0.57328664,0.76501286,0.15111566,0.02027549,0.12450022,0.13761319,0.32207102,0.22137597,0.00000000
0.57928964,0.76279888,0.14990418,0.02206387,0.11846142,0.13901121,0.32234379,0.22051623,0.00000000
0.58529265,0.76712679,0.14892356,0.02393471,0.11410222,0.14196465,0.32499359,0.22182570,0.00000000
0.59129565,0.77821668,0.14818923,0.02589290,0.11139673,0.14651340,0.33005927,0.22552166,0.00000000
0.59729865,0.79620715,0.14771346,0.02794611,0.11029433,0.15268171,0.33754846,0.23179370,0.00000000
0.60330165,0.82115801,0.14750777,0.03010510,0.11072136,0.16047859,0.34743977,0.24080034,0.00000000
0.60930465,0.85305379,0.14758559,0.03238388,0.11258312,0.16989825,0.35968546,0.25266595,0.00000000
0.61530765,0.89180783,0.14796478,0.03479963,0.11576606,0.18092061,0.37421410,0.26747803,0.00000000
0.62131066,0.93726655,0.14866997,0.03737253,0.12014027,0.19351162,0.39093342,0.28528477,0.00000000
0.62731366,0.98921361,0.14973455,0.04012516,0.12556203,0.20762367,0.40973287,0.30609285,0.00000000
0.63331666,1.04737371,0.15120201,0.04308190,0.13187673,0.22319568,0.43048598,0.32986553,0.00000000
0.63931966,1.11141583,0.15312672,0.04626788,0.13892180,0.24015328,0.45305235,0.35652102,0.00000000
0.64532266,1.18095589,0.15557387,0.04970783,0.14652988,0.25840879,0.47727928,0.38593124,0.00000000
0.65132566,1.25555869,0.15861872,0.05342476,0.15453205,0.27786116,0.50300296,0.41792088,0.00000000
0.65732866,1.33473936,0.16234499,0.05743843,0.16276110,0.29839594,0.53004931,0.45226711,0.00000000
0.66333167,1.41796428,0.16684254,0.06176383,0.17105478,0.31988525,0.55823458,0.48869980,0.00000000
0.66933467,1.50465187,0.17220439,0.06640967,0.17925897,0.34218786,0.58736559,0.52690254,0.00000000
0.67533767,1.59417329,0.17852323,0.07137686,0.18723056,0.36514942,0.61724000,0.56651449,0.00000000
0.68134067,1.68585343,0.18588747,0.07665729,0.19484013,0.38860292,0.64764647,0.60713323,0.00000000
0.68734367,1.77897252,0.19437704,0.08223275,0.20197418,0.41236938,0.67836488,0.64831868,0.00000000
0.69334667,1.87276842,0.20405917,0.08807425,0.20853689,0.43625885,0.70916679,0.68959809,0.00000000
0.69934967,1.96644004,0.21498412,0.09414164,0.21445133,0.46007168,0.73981610,0.73047230,0.00000000
0.70535268,2.05915194,0.22718124,0.10038370,0.21966004,0.48360022,0.77006992,0.77042300,0.00000000
0.71135568,2.15004028,0.24065534,0.10673869,0.22412501,0.50663076,0.79967992,0.80892113,0.00000000
0.71735868,2.23822021,0.25538354,0.11313526,0.22782694,0.52894576,0.82839379,0.84543619,0.00000000
0.72336168,2.32279463,0.27131273,0.11949387,0.23076395,0.55032642,0.85595717,0.87944623,0.00000000
0.72936468,2.40286438,0.28835781,0.12572857,0.23294968,0.57055539,0.88211577,0.91044846,0.00000000
0.73536768,2.47753957,0.30640056,0.13174908,0.23441096,0.58941972,0.90661766,0.93796995,0.00000000
0.74137069,2.54595193,0.32528952,0.13746313,0.23518504,0.60671385,0.92921588,0.96157831,0.00000000
0.74737369,2.60726801,0.34484064,0.14277893,0.23531670,0.62224265,0.94967106,0.98089198,0.00000000
0.75337669,2.66070281,0.36483891,0.14760772,0.23485513,0.63582445,0.96775419,0.99558961,0.00000000
0.75937969,2.70553360,0.38504096,0.15186626,0.23385101,0.64729395,0.98324949,1.00541847,0.00000000
0.76538269,2.74111357,0.40517859,0.15547916,0.23235369,0.65650497,0.99595722,1.01020131,0.00000000
0.77138569,2.76688506,0.42496316,0.15838096,0.23040879,0.66333305,1.00569667,1.00984157,0.00000000
0.77738869,2.78239184,0.44409100,0.16051795,0.22805617,0.66767770,1.01230906,1.00432667,0.00000000
0.78339170,2.78729030,0.46224945,0.16184954,0.22532857,0.66946448,1.01566048,0.99372914,0.00000000
0.78939470,2.78135914,0.47912374,0.16234929,0.22225075,0.66864666,1.01564488,0.97820564,0.00000000
0.79539770,2.76450729,0.49440427,0.16200542,0.21883931,0.66520661,1.01218697,0.95799383,0.00000000
0.80140070,2.73677976,0.50779436,0.16082095,0.21510316,0.65915676,1.00524505,0.93340711,0.00000000
0.80740370,2.69836128,0.51901803,0.15881339,0.21104450,0.65054021,0.99481372,0.90482748,0.00000000
0.81340670,2.64957743,0.52782770,0.15601402,0.20666037,0.63943090,0.98092630,0.87269670,0.00000000
0.81940970,2.59089320,0.53401152,0.15246688,0.20194460,0.62593337,0.96365693,0.83750607,0.00000000
0.82541271,2.52290882,0.53740000,0.14822741,0.19688993,0.61018204,0.94312212,0.79978513,0.00000000
0.83141571,2.44635286,0.53787168,0.14336089,0.19149042,0.59234003,0.91948165,0.76008977,0.00000000
0.83741871,2.36207260,0.53535758,0.13794079,0.18574376,0.57259749,0.89293875,0.71898991,0.00000000
0.84342171,2.27102172,0.52984427,0.13204691,0.17965341,0.55116942,0.86373915,0.67705738,0.00000000
0.84942471,2.17424564,0.52137526,0.12576361,0.17323058,0.52829303,0.83216930,0.63485409,0.00000000
0.85542771,2.07286444,0.51005073,0.11917794,0.16649572,0.50422457,0.79855325,0.59292105,0.00000000
0.86143072,1.96805407,0.49602542,0.11237800,0.15947964,0.47923579,0.76324842,0.55176832,0.00000000
0.86743372,1.86102585,0.47950493,0.10545126,0.15222400,0.45360990,0.72664028,0.51186621,0.00000000
0.87343672,1.75300509,0.46074024,0.09848314,0.14478138,0.42763730,0.68913582,0.47363778,0.00000000
0.87943972,1.64520901,0.44002103,0.09155569,0.13721473,0.40161102,0.65115617,0.43745291,0.00000000
0.88544272,1.53882479,0.41766767,0.08474648,0.12959632,0.37582199,0.61312851,0.40362378,0.00000000
0.89144572,1.43498814,0.39402247,0.07812767,0.12200622,0.35055430,0.57547734,0.37240188,0.00000000
0.89744872,1.33476305,0.36944047,0.07176523,0.11453048,0.32608052,0.53861579,0.34397655,0.00000000
0.90345173,1.23912328,0.34428002,0.06571840,0.10725885,0.30265725,0.50293675,0.31847475,0.00000000
0.90945473,1.14893598,0.31889365,0.06003922,0.10028249,0.28052091,0.46880468,0.29596229,0.00000000
0.91545773,1.06494803,0.29361952,0.05477233,0.09369141,0.25988398,0.43654797,0.27644614,0.00000000
0.92146073,0.98777532,0.26877373,0.04995477,0.08757202,0.24093173,0.40645231,0.25987775,0.00000000
0.92746373,0.91789522,0.24464370,0.04561598,0.08200466,0.22381953,0.37875539,0.24615744,0.00000000
0.93346673,0.85564245,0.22148289,0.04177785,0.07706135,0.20867073,0.35364285,0.23513945,0.00000000
0.93946973,0.80120825,0.19950693,0.03845487,0.07280373,0.19557523,0.33124588,0.22663773,0.00000000
0.94547274,0.75464286,0.17889111,0.03565430,0.06928127,0.18458870,0.31164026,0.22043227,0.00000000
0.95147574,0.71586109,0.15976935,0.03337647,0.06652980,0.17573244,0.29484704,0.21627588,0.00000000
0.95747874,0.68465061,0.14223450,0.03161502,0.06457040,0.16899388,0.28083462,0.21390113,0.00000000
0.96348174,0.66068281,0.12633972,0.03035722,0.06340863,0.16432770,0.26952221,0.21302760,0.00000000
0.96948474,0.64352561,0.11210104,0.02958436,0.06303415,0.16165745,0.26078441,0.21336896,0.00000000
0.97548774,0.63265798,0.09950061,0.02927206,0.06342078,0.16087779,0.25445675,0.21464002,0.00000000
0.98149075,0.62748560,0.08849065,0.02939076,0.06452689,0.16185711,0.25034194,0.21656334,0.00000000
0.98749375,0.62735727,0.07899778,0.02990612,0.06629625,0.16444062,0.24821661,0.21887545,0.00000000
0.99349675,0.63158167,0.07092758,0.03077952,0.06865923,0.16845379,0.24783825,0.22133240,0.00000000
0.99949975,0.63944404,0.06416924,0.03196865,0.07153445,0.17370618,0.24895218,0.22371450,0.00000000
1.00550275,0.65022240,0.05860005,0.03342809,0.07483070,0.17999546,0.25129833,0.22583023,0.00000000
1.01150575,0.66320311,0.05408978,0.03511000,0.07844931,0.18711170,0.25461766,0.22751906,0.00000000
1.01750875,0.67769528,0.05050467,0.03696483,0.08228669,0.19484177,0.25865801,0.22865327,0.00000000
1.02351176,0.69304401,0.04771107,0.03894212,0.08623719,0.20297383,0.26317935,0.22913867,0.00000000
1.02951476,0.70864213,0.04557871,0.04099130,0.09019613,0.21130176,0.26795825,0.22891415,0.00000000
1.03551776,0.72394029,0.04398351,0.04306257,0.09406282,0.21962958,0.27279168,0.22795032,0.00000000
1.04152076,0.73845537,0.04280997,0.04510774,0.09774368,0.22777548,0.27749981,0.22624714,0.00000000
1.04752376,0.75177700,0.04195310,0.04708112,0.10115516,0.23557568,0.28192823,0.22383078,0.00000000
1.05352676,0.76357222,0.04131998,0.04894028,0.10422646,0.24288779,0.28594922,0.22074981,0.00000000
1.05952976,0.77358830,0.04083095,0.05064686,0.10690195,0.24959365,0.28946234,0.21707104,0.00000000
1.06553277,0.78165369,0.04042036,0.05216719,0.10914307,0.25560151,0.29239440,0.21287501,0.00000000
1.07153577,0.78767721,0.04003704,0.05347296,0.11092981,0.26084765,0.29469879,0.20825151,0.00000000
1.07753877,0.79164558,0.03964445,0.05454159,0.11226148,0.26529714,0.29635428,0.20329531,0.00000000
1.08354177,0.79361950,0.03922054,0.05535662,0.11315697,0.26894394,0.29736350,0.19810213,0.00000000
1.08954477,0.79372838,0.03875733,0.05590791,0.11365424,0.27181026,0.29775100,0.19276524,0.00000000
1.09554777,0.79216406,0.03826025,0.05619169,0.11380919,0.27394526,0.29756114,0.18737257,0.00000000
1.10155078,0.78917356,0.03774730,0.05621055,0.11369395,0.27542310,0.29685587,0.18200466,0.00000000
1.10755378,0.78505142,0.03724794,0.05597326,0.11339453,0.27634055,0.29571232,0.17673321,0.00000000
1.11355678,0.78013152,0.03680191,0.05549450,0.11300813,0.27681420,0.29422056,0.17162049,0.00000000
1.11955978,0.77477890,0.03645775,0.05479450,0.11263998,0.27697742,0.29248122,0.16671943,0.00000000
1.12556278,0.76938166,0.03627133,0.05389864,0.11240000,0.27697716,0.29060339,0.16207429,0.00000000
1.13156578,0.76434309,0.03630418,0.05283693,0.11239936,0.27697082,0.28870238,0.15772187,0.00000000
1.13756878,0.76007426,0.03662173,0.05164349,0.11274702,0.27712318,0.28689782,0.15369319,0.00000000
1.14357179,0.75698705,0.03729153,0.05035598,0.11354650,0.27760352,0.28531160,0.15001531,0.00000000
1.14957479,0.75548769,0.03838136,0.04901496,0.11489281,0.27858304,0.28406609,0.14671334,0.00000000
1.15557779,0.75597087,0.03995732,0.04766325,0.11686979,0.28023247,0.28328219,0.14381242,0.00000000
1.16158079,0.75881417,0.04208199,0.04634523,0.11954785,0.28272007,0.28307750,0.14133953,0.00000000
1.16758379,0.76437299,0.04481249,0.04510611,0.12298220,0.28620969,0.28356443,0.13932503,0.00000000
1.17358679,0.77297564,0.04819877,0.04399108,0.12721151,0.29085918,0.28484823,0.13780394,0.00000000
1.17958979,0.78491862,0.05228186,0.04304455,0.13225718,0.29681873,0.28702503,0.13681670,0.00000000
1.18559280,0.80046202,0.05709238,0.04230918,0.13812300,0.30422926,0.29017976,0.13640956,0.00000000
1.19159580,0.81982488,0.06264916,0.04182491,0.14479532,0.31322074,0.29438413,0.13663454,0.00000000
1.19759880,0.84318060,0.06895823,0.04162804,0.15224359,0.32391025,0.29969464,0.13754895,0.00000000
1.20360180,0.87065238,0.07601202,0.04175009,0.16042137,0.33639981,0.30615068,0.13921449,0.00000000
1.20960480,0.90230876,0.08378895,0.04221686,0.16926747,0.35077402,0.31377284,0.14169608,0.00000000
1.21560780,0.93815954,0.09225343,0.04304739,0.17870756,0.36709725,0.32256149,0.14506040,0.00000000
1.22161081,0.97815203,0.10135626,0.04425301,0.18865584,0.38541077,0.33249584,0.14937426,0.00000000
1.22761381,1.02216815,0.11103554,0.04583654,0.19901691,0.40572961,0.34353333,0.15470289,0.00000000
1.23361681,1.07002245,0.12121793,0.04779160,0.20968779,0.42803952,0.35560975,0.16110818,0.00000000
1.23961981,1.12146137,0.13182042,0.05010214,0.22055999,0.45229396,0.36863989,0.16864695,0.00000000
1.24562281,1.17616404,0.14275245,0.05274222,0.23152167,0.47841154,0.38251893,0.17736941,0.00000000
1.25162581,1.23374480,0.15391831,0.05567606,0.24245975,0.50627396,0.39712453,0.18731766,0.00000000
1.25762881,1.29375765,0.16521984,0.05885840,0.25326216,0.53572473,0.41231963,0.19852446,0.00000000
1.26363182,1.35570264,0.17655916,0.06223520,0.26381989,0.56656884,0.42795580,0.21101214,0.00000000
1.26963482,1.41903432,0.18784154,0.06574469,0.27402918,0.59857357,0.44387729,0.22479171,0.00000000
1.27563782,1.48317207,0.19897803,0.06931868,0.28379354,0.63147059,0.45992537,0.23986214,0.00000000
1.28164082,1.54751210,0.20988792,0.07288425,0.29302566,0.66495931,0.47594306,0.25620983,0.00000000
1.28764382,1.61144090,0.22050087,0.07636559,0.30164930,0.69871166,0.49177993,0.27380810,0.00000000
1.29364682,1.67434958,0.23075861,0.07968612,0.30960091,0.73237805,0.50729682,0.29261680,0.00000000
1.29964982,1.73564872,0.24061609,0.08277067,0.31683115,0.76559457,0.52237032,0.31258200,0.00000000
1.30565283,1.79478319,0.25004210,0.08554769,0.32330609,0.79799095,0.53689676,0.33363561,0.00000000
1.31165583,1.85124622,0.25901936,0.08795145,0.32900823,0.82919934,0.55079556,0.35569503,0.00000000
1.31765883,1.90459224,0.26754405,0.08992404,0.33393712,0.85886328,0.56401174,0.37866281,0.00000000
1.32366183,1.95444779,0.27562478,0.09141715,0.33810964,0.88664666,0.57651750,0.40242627,0.00000000
1.32966483,2.00052011,0.28328119,0.09239360,0.34155991,0.91224225,0.58831266,0.42685719,0.00000000
1.33566783,2.04260281,0.29054219,0.09282838,0.34433870,0.93537950,0.59942404,0.45181165,0.00000000
1.34167084,2.08057840,0.29744394,0.09270937,0.34651237,0.95583105,0.60990359,0.47712993,0.00000000
1.34767384,2.11441730,0.30402770,0.09203756,0.34816139,0.97341795,0.61982539,0.50263674,0.00000000
1.35367684,2.14417352,0.31033760,0.09082677,0.34937825,0.98801309,0.62928154,0.52814179,0.00000000
1.35967984,2.16997686,0.31641850,0.08910303,0.35026492,0.99954279,0.63837711,0.55344074,0.00000000
1.36568284,2.19202196,0.32231393,0.08690337,0.35092983,1.00798651,0.64722423,0.57831668,0.00000000
1.37168584,2.21055465,0.32806420,0.08427446,0.35148442,1.01337462,0.65593558,0.60254219,0.00000000
1.37768884,2.22585613,0.33370473,0.08127075,0.35203934,1.01578442,0.66461745,0.62588191,0.00000000
1.38369185,2.23822561,0.33926452,0.07795252,0.35270039,1.01533453,0.67336282,0.64809583,0.00000000
1.38969485,2.24796215,0.34476491,0.07438381,0.35356427,1.01217799,0.68224444,0.66894306,0.00000000
1.39569785,2.25534663,0.35021850,0.07063024,0.35471445,1.00649446,0.69130859,0.68818614,0.00000000
1.40170085,2.26062465,0.35562818,0.06675696,0.35621706,0.99848174,0.70056949,0.70559575,0.00000000
1.40770385,2.26399111,0.36098646,0.06282668,0.35811729,0.98834722,0.71000485,0.72095570,0.00000000
1.41370685,2.26557748,0.36627485,0.05889801,0.36043616,0.97629949,0.71955287,0.73406799,0.00000000
1.41970985,2.26544225,0.37146349,0.05502395,0.36316814,0.96254066,0.72911065,0.74475789,0.00000000
1.42571286,2.26356516,0.37651097,0.05125078,0.36627954,0.94725964,0.73853453,0.75287869,0.00000000
1.43171586,2.25984580,0.38136438,0.04761729,0.36970793,0.93062663,0.74764221,0.75831602,0.00000000
1.43771886,2.25410651,0.38595974,0.04415431,0.37336276,0.91278921,0.75621679,0.76099163,0.00000000
1.44372186,2.24609979,0.39022273,0.04088458,0.37712706,0.89386997,0.76401264,0.76086628,0.00000000
1.44972486,2.23551990,0.39406994,0.03782304,0.38086035,0.87396584,0.77076296,0.75794182,0.00000000
1.45572786,2.22201829,0.39741057,0.03497721,0.38440270,0.85314905,0.77618878,0.75226220,0.00000000
1.46173087,2.20522204,0.40014866,0.03234800,0.38757981,0.83146956,0.78000908,0.74391347,0.00000000
1.46773387,2.18475471,0.40218588,0.02993055,0.39020892,0.80895879,0.78195167,0.73302258,0.00000000
1.47373687,2.16025842,0.40342476,0.02771526,0.39210533,0.78563439,0.78176424,0.71975523,0.00000000
1.47973987,2.13141620,0.40377238,0.02568885,0.39308936,0.76150563,0.77922530,0.70431252,0.00000000
1.48574287,2.09797342,0.40314435,0.02383548,0.39299325,0.73657923,0.77415434,0.68692676,0.00000000
1.49174587,2.05975727,0.40146887,0.02213774,0.39166793,0.71086513,0.76642073,0.66785637,0.00000000
1.49774887,2.01669309,0.39869075,0.02057766,0.38898917,0.68438189,0.75595105,0.64738004,0.00000000
1.50375188,1.96881685,0.39477520,0.01913753,0.38486290,0.65716152,0.74273427,0.62579039,0.00000000
1.50975488,1.91628292,0.38971102,0.01780058,0.37922941,0.62925325,0.72682471,0.60338716,0.00000000
1.51575788,1.85936665,0.38351309,0.01655157,0.37206631,0.60072626,0.70834239,0.58047029,0.00000000
1.52176088,1.79846160,0.37622393,0.01537718,0.36338995,0.57167112,0.68747082,0.55733291,0.00000000
1.52776388,1.73407141,0.36791422,0.01426619,0.35325542,0.54219990,0.66445231,0.53425459,0.00000000
1.53376688,1.66679669,0.35868197,0.01320965,0.34175496,0.51244497,0.63958092,0.51149500,0.00000000
1.53976988,1.59731747,0.34865063,0.01220079,0.32901499,0.48255664,0.61319339,0.48928812,0.00000000
1.54577289,1.52637202,0.33796579,0.01123488,0.31519186,0.45269974,0.58565842,0.46783729,0.00000000
1.55177589,1.45473319,0.32679093,0.01030904,0.30046650,0.42304938,0.55736487,0.44731124,0.00000000
1.55777889,1.38318317,0.31530204,0.00942195,0.28503832,0.39378614,0.52870925,0.42784115,0.00000000
1.56378189,1.31248810,0.30368161,0.00857352,0.26911852,0.36509100,0.50008319,0.40951901,0.00000000
1.56978489,1.24337364,0.29211212,0.00776456,0.25292324,0.33714029,0.47186138,0.39239725,0.00000000
1.57578789,1.17650259,0.28076935,0.00699651,0.23666682,0.31010081,0.44439048,0.37648962,0.00000000
1.58179090,1.11245562,0.26981591,0.00627108,0.22055543,0.28412561,0.41797947,0.36177348,0.00000000
1.58779390,1.05171608,0.25939522,0.00559007,0.20478133,0.25935037,0.39289185,0.34819321,0.00000000
1.59379690,0.99465918,0.24962631,0.00495512,0.18951807,0.23589070,0.36933984,0.33566476,0.00000000
1.59979990,0.94154631,0.24059968,0.00436753,0.17491668,0.21384043,0.34748096,0.32408110,0.00000000
1.60580290,0.89252433,0.23237447,0.00382824,0.16110299,0.19327088,0.32741681,0.31331841,0.00000000
1.61180590,0.84762986,0.22497693,0.00333768,0.14817615,0.17423111,0.30919423,0.30324268,0.00000000
1.61780890,0.80679817,0.21840055,0.00289582,0.13620838,0.15674913,0.29280850,0.29371652,0.00000000
1.62381191,0.76987605,0.21260758,0.00250218,0.12524573,0.14083389,0.27820853,0.28460592,0.00000000
1.62981491,0.73663806,0.20753196,0.00215592,0.11530994,0.12647796,0.26530357,0.27578655,0.00000000
1.63581791,0.70680508,0.20308355,0.00185587,0.10640101,0.11366066,0.25397117,0.26714959,0.00000000
1.64182091,0.68006450,0.19915346,0.00160069,0.09850059,0.10235148,0.24406596,0.25860658,0.00000000
1.64782391,0.65609080,0.19562009,0.00138895,0.09157570,0.09251366,0.23542887,0.25009337,0.00000000
1.65382691,0.63456572,0.19235579,0.00121926,0.08558276,0.08410758,0.22789631,0.24157283,0.00000000
1.65982991,0.61519720,0.18923370,0.00109036,0.08047166,0.07709400,0.22130901,0.23303637,0.00000000
1.66583292,0.59773602,0.18613453,0.00100121,0.07618970,0.07143679,0.21552011,0.22450422,0.00000000
1.67183592,0.58198983,0.18295297,0.00095110,0.07268518,0.06710514,0.21040215,0.21602441,0.00000000
1.67783892,0.56783379,0.17960348,0.00093966,0.06991064,0.06407517,0.20585286,0.20767069,0.00000000
1.68384192,0.55521753,0.17602526,0.00096692,0.06782540,0.06233076,0.20179949,0.19953931,0.00000000
