energy_ev,total_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
-3.19659830,6.12532479,0.10749679,0.31679056,0.27665315,0.00000000,2.80958944,3.81161011,0.07330253,1.77026538
-3.19059530,6.17595236,0.10582359,0.31332493,0.27970749,0.00000000,2.78857708,3.88978729,0.07263429,1.75179689
-3.18459230,6.22670833,0.10376548,0.31070124,0.28347952,0.00000000,2.76789181,3.96877767,0.07193958,1.73158901
-3.17858929,6.27855227,0.10136856,0.30894861,0.28802195,0.00000000,2.74773874,4.04899130,0.07124724,1.71006144
-3.17258629,6.33246195,0.09868450,0.30808558,0.29337786,0.00000000,2.72829345,4.13086644,0.07058455,1.68764432
-3.16658329,6.38938878,0.09576888,0.30811970,0.29957811,0.00000000,2.70969749,4.21484190,0.06997624,1.66476494
-3.16058029,6.45020975,0.09267932,0.30904688,0.30663871,0.00000000,2.69205350,4.30132602,0.06944357,1.64183425
-3.15457729,6.51567822,0.08947367,0.31085056,0.31455830,0.00000000,2.67542029,4.39066385,0.06900361,1.61923356
-3.14857429,6.58637584,0.08620815,0.31350097,0.32331587,0.00000000,2.65980840,4.48310417,0.06866855,1.59730202
-3.14257129,6.66266813,0.08293566,0.31695434,0.33286895,0.00000000,2.64517650,4.57876791,0.06844531,1.57632568
-3.13656828,6.74466611,0.07970430,0.32115239,0.34315227,0.00000000,2.63142905,4.67761988,0.06833528,1.55652818
-3.13056528,6.83219616,0.07655600,0.32602201,0.35407715,0.00000000,2.61841550,4.77944545,0.06833431,1.53806399
-3.12456228,6.92478017,0.07352563,0.33147541,0.36553160,0.00000000,2.60593135,4.88383367,0.06843293,1.52101401
-3.11855928,7.02162739,0.07064023,0.33741065,0.37738127,0.00000000,2.59372120,4.99016810,0.06861672,1.50538412
-3.11255628,7.12163898,0.06791873,0.34371275,0.38947130,0.00000000,2.58148388,5.09762638,0.06886697,1.49110652
-3.10655328,7.22342585,0.06537193,0.35025528,0.40162899,0.00000000,2.56887952,5.20518899,0.06916141,1.47804386
-3.10055028,7.32533943,0.06300277,0.35690251,0.41366733,0.00000000,2.55553857,5.31165744,0.06947519,1.46599599
-3.09454727,7.42551477,0.06080700,0.36351200,0.42538921,0.00000000,2.54107232,5.41568148,0.06978187,1.45470902
-3.08854427,7.52192442,0.05877398,0.36993767,0.43659228,0.00000000,2.52508474,5.51579461,0.07005453,1.44388637
-3.08254127,7.61244133,0.05688774,0.37603313,0.44707423,0.00000000,2.50718513,5.61045665,0.07026687,1.43320126
-3.07653827,7.69490821,0.05512822,0.38165526,0.45663841,0.00000000,2.48700117,5.69810179,0.07039431,1.42231013
-3.07053527,7.76721078,0.05347253,0.38666780,0.46509938,0.00000000,2.46419194,5.77719030,0.07041499,1.41086654
-3.06453227,7.82735184,0.05189627,0.39094496,0.47228845,0.00000000,2.43846028,5.84626170,0.07031069,1.39853492
-3.05852926,7.87352318,0.05037479,0.39437473,0.47805882,0.00000000,2.40956424,5.90398720,0.07006755,1.38500363
-3.05252626,7.90417239,0.04888445,0.39686194,0.48229012,0.00000000,2.37732702,5.94921930,0.06967670,1.36999692
-3.04652326,7.91806179,0.04740362,0.39833076,0.48489236,0.00000000,2.34164518,5.98103624,0.06913462,1.35328528
-3.04052026,7.91431709,0.04591360,0.39872680,0.48580886,0.00000000,2.30249467,5.99877956,0.06844332,1.33469394
-3.03451726,7.89246383,0.04439930,0.39801841,0.48501833,0.00000000,2.25993476,6.00208309,0.06761030,1.31410917
-3.02851426,7.85245023,0.04284975,0.39619745,0.48253587,0.00000000,2.21410937,5.99089217,0.06664833,1.29148235
-3.02251126,7.79465561,0.04125834,0.39327929,0.47841283,0.00000000,2.16524612,5.96547225,0.06557499,1.26683158
-3.01650825,7.71988417,0.03962286,0.38930222,0.47273570,0.00000000,2.11365296,5.92640665,0.06441208,1.24024112
-3.01050525,7.62934471,0.03794535,0.38432610,0.46562396,0.00000000,2.05971255,5.87458346,0.06318488,1.21185864
-3.00450225,7.52461710,0.03623177,0.37843057,0.45722697,0.00000000,2.00387469,5.81117243,0.06192131,1.18189050
-2.99849925,7.40760719,0.03449150,0.37171269,0.44772009,0.00000000,1.94664693,5.73759251,0.06065098,1.15059546
-2.99249625,7.28049215,0.03273675,0.36428421,0.43730012,0.00000000,1.88858378,5.65547180,0.05940427,1.11827701
-2.98649325,7.14565830,0.03098190,0.35626854,0.42618025,0.00000000,1.83027489,5.56660129,0.05821140,1.08527482
-2.98049025,7.00563421,0.02924276,0.34779755,0.41458460,0.00000000,1.77233245,5.47288435,0.05710150,1.05195554
-2.97448724,6.86302152,0.02753583,0.33900830,0.40274267,0.00000000,1.71537830,5.37628402,0.05610184,1.01870349
-2.96848424,6.72042603,0.02587763,0.33003982,0.39088373,0.00000000,1.66003119,5.27876997,0.05523712,0.98591135
-2.96248124,6.58039164,0.02428406,0.32103002,0.37923137,0.00000000,1.60689432,5.18226723,0.05452890,0.95397141
-2.95647824,6.44533914,0.02276981,0.31211279,0.36799838,0.00000000,1.55654376,5.08860840,0.05399521,0.92326742
-2.95047524,6.31751205,0.02134791,0.30341544,0.35738202,0.00000000,1.50951786,4.99949092,0.05365026,0.89416735
-2.94447224,6.19893081,0.02002935,0.29505647,0.34755994,0.00000000,1.46630796,4.91644083,0.05350435,0.86701720
-2.93846923,6.09135651,0.01882285,0.28714370,0.33868662,0.00000000,1.42735061,4.84078397,0.05356395,0.84213585
-2.93246623,5.99626481,0.01773468,0.27977284,0.33089066,0.00000000,1.39302136,4.77362519,0.05383187,0.81981097
-2.92646323,5.91483038,0.01676864,0.27302648,0.32427277,0.00000000,1.36363022,4.71583606,0.05430753,0.80029607
-2.92046023,5.84792130,0.01592613,0.26697346,0.31890455,0.00000000,1.33941880,4.66805082,0.05498739,0.78380835
-2.91445723,5.79610312,0.01520623,0.26166863,0.31482815,0.00000000,1.32055897,4.63067023,0.05586540,0.77052736
-2.90845423,5.75965126,0.01460592,0.25715293,0.31205663,0.00000000,1.30715297,4.60387262,0.05693341,0.76059429
-2.90245123,5.73857053,0.01412034,0.25345385,0.31057507,0.00000000,1.29923476,4.58763093,0.05818170,0.75411162
-2.89644822,5.73262018,0.01374303,0.25058604,0.31034237,0.00000000,1.29677235,4.58173479,0.05959934,0.75114299
-2.89044522,5.74134274,0.01346627,0.24855213,0.31129360,0.00000000,1.29967093,4.58581595,0.06117457,0.75171308
-2.88444222,5.76409483,0.01328134,0.24734368,0.31334281,0.00000000,1.30777638,4.59937570,0.06289507,0.75580743
-2.87843922,5.80007846,0.01317882,0.24694224,0.31638622,0.00000000,1.32087909,4.62181294,0.06474809,0.76337207
-2.87243622,5.84837093,0.01314889,0.24732031,0.32030558,0.00000000,1.33871777,4.65245119,0.06672049,0.77431285
-2.86643322,5.90795234,0.01318157,0.24844234,0.32497175,0.00000000,1.36098307,4.69056366,0.06879873,0.78849466
-2.86043022,5.97772953,0.01326697,0.25026568,0.33024813,0.00000000,1.38732098,4.73539510,0.07096864,0.80574051
-2.85442721,6.05655584,0.01339543,0.25274128,0.33599404,0.00000000,1.41733587,4.78617979,0.07321524,0.82583064
-2.84842421,6.14324657,0.01355778,0.25581448,0.34206789,0.00000000,1.45059340,4.84215535,0.07552244,0.84850200
-2.84242121,6.23659014,0.01374539,0.25942551,0.34832999,0.00000000,1.48662321,4.90257206,0.07787271,0.87344818
-2.83641821,6.33535562,0.01395034,0.26351000,0.35464508,0.00000000,1.52492176,4.96669822,0.08024685,0.90032016
-2.83041521,6.43829749,0.01416548,0.26799937,0.36088438,0.00000000,1.56495550,5.03382176,0.08262370,0.92872820
-2.82441221,6.54415855,0.01438449,0.27282122,0.36692737,0.00000000,1.60616463,5.10324921,0.08498007,0.95824496
-2.81840920,6.65167249,0.01460192,0.27789969,0.37266306,0.00000000,1.64796777,5.17430275,0.08729070,0.98841028
-2.81240620,6.75956711,0.01481321,0.28315595,0.37799097,0.00000000,1.68976771,5.24631657,0.08952837,1.01873747
-2.80640320,6.86656962,0.01501468,0.28850868,0.38282180,0.00000000,1.73095849,5.31863347,0.09166427,1.04872139
-2.80040020,6.97141476,0.01520357,0.29387479,0.38707784,0.00000000,1.77093385,5.39060296,0.09366833,1.07784801
-2.79439720,7.07285668,0.01537795,0.29917023,0.39069311,0.00000000,1.80909710,5.46158136,0.09550997,1.10560548
-2.78839420,7.16968466,0.01553672,0.30431104,0.39361343,0.00000000,1.84487212,5.53093483,0.09715874,1.13149613
-2.78239120,7.26074281,0.01567958,0.30921447,0.39579632,0.00000000,1.87771539,5.59804553,0.09858518,1.15504926
-2.77638819,7.34495307,0.01580696,0.31380038,0.39721089,0.00000000,1.90712856,5.66232090,0.09976179,1.17583403
-2.77038519,7.42134082,0.01591996,0.31799266,0.39783759,0.00000000,1.93267100,5.72320583,0.10066389,1.19347190
-2.76438219,7.48906151,0.01602028,0.32172071,0.39766802,0.00000000,1.95397190,5.78019706,0.10127059,1.20764821
-2.75837919,7.54742723,0.01611015,0.32492100,0.39670464,0.00000000,1.97074117,5.83285901,0.10156556,1.21812206
-2.75237619,7.59593114,0.01619228,0.32753848,0.39496048,0.00000000,1.98277854,5.88083988,0.10153779,1.22473418
-2.74637319,7.63426839,0.01626970,0.32952785,0.39245876,0.00000000,1.98998030,5.92388687,0.10118211,1.22741230
-2.74037019,7.66235165,0.01634575,0.33085470,0.38923246,0.00000000,1.99234318,5.96185938,0.10049955,1.22617354
-2.73436718,7.68032006,0.01642393,0.33149625,0.38532379,0.00000000,1.98996498,5.99473886,0.09949752,1.22112385
-2.72836418,7.68854044,0.01650784,0.33144185,0.38078357,0.00000000,1.98304169,6.02263447,0.09818968,1.21245431
-2.72236118,7.68760000,0.01660106,0.33069307,0.37567046,0.00000000,1.97186114,6.04578361,0.09659571,1.20043440
-2.71635818,7.67829046,0.01670704,0.32926346,0.37005012,0.00000000,1.95679334,6.06454696,0.09474073,1.18540262
-2.71035518,7.66158391,0.01682905,0.32717785,0.36399421,0.00000000,1.93827769,6.07939765,0.09265471,1.16775472
-2.70435218,7.63860090,0.01697005,0.32447144,0.35757939,0.00000000,1.91680777,6.09090496,0.09037154,1.14793022
-2.69834917,7.61057227,0.01713261,0.32118846,0.35088618,0.00000000,1.89291422,6.09971281,0.08792818,1.12639764
-2.69234617,7.57879611,0.01731884,0.31738069,0.34399780,0.00000000,1.86714656,6.10651411,0.08536358,1.10363931
-2.68634317,7.54459176,0.01753031,0.31310577,0.33699899,0.00000000,1.84005471,6.11202184,0.08271766,1.08013625
-2.68034017,7.50925283,0.01776802,0.30842548,0.32997488,0.00000000,1.81217109,6.11693825,0.08003029,1.05635384
-2.67433717,7.47400146,0.01803232,0.30340400,0.32300986,0.00000000,1.78399407,6.12192366,0.07734035,1.03272895
-2.66833417,7.43994562,0.01832292,0.29810624,0.31618652,0.00000000,1.75597358,6.12756622,0.07468481,1.00965882
-2.66233117,7.40804161,0.01863891,0.29259641,0.30958462,0.00000000,1.72849945,6.13435418,0.07209802,0.98749230
-2.65632816,7.37906306,0.01897873,0.28693673,0.30328020,0.00000000,1.70189285,6.14265194,0.06961108,0.96652357
-2.65032516,7.35357791,0.01934029,0.28118647,0.29734465,0.00000000,1.67640131,6.15268111,0.06725138,0.94698845
-2.64432216,7.33193411,0.01972098,0.27540122,0.29184396,0.00000000,1.65219725,6.16450738,0.06504228,0.92906342
-2.63831916,7.31425449,0.02011784,0.26963249,0.28683788,0.00000000,1.62938001,6.17803398,0.06300302,0.91286700
-2.63231616,7.30044080,0.02052762,0.26392758,0.28237919,0.00000000,1.60798106,6.19300191,0.06114863,0.89846337
-2.62631316,7.29018643,0.02094697,0.25832967,0.27851304,0.00000000,1.58797202,6.20899706,0.05949015,0.88586789
-2.62031016,7.28299700,0.02137261,0.25287809,0.27527619,0.00000000,1.56927492,6.22546381,0.05803479,0.87505393
-2.61430715,7.27821772,0.02180144,0.24760877,0.27269641,0.00000000,1.55177397,6.24172447,0.05678630,0.86596073
-2.60830415,7.27506592,0.02223075,0.24255469,0.27079180,0.00000000,1.53532820,6.25700388,0.05574536,0.85850167
-2.60230115,7.27266731,0.02265834,0.23774636,0.26957030,0.00000000,1.51978422,6.27045772,0.05490997,0.85257255
-2.59629815,7.27009416,0.02308269,0.23321226,0.26902918,0.00000000,1.50498842,6.28120368,0.05427592,0.84805941
-2.59029515,7.26640370,0.02350304,0.22897908,0.26915469,0.00000000,1.49079786,6.28835382,0.05383723,0.84484553
-2.58429215,7.26067506,0.02391945,0.22507189,0.26992192,0.00000000,1.47708948,6.29104697,0.05358650,0.84281729
-2.57828914,7.25204342,0.02433283,0.22151409,0.27129478,0.00000000,1.46376706,6.28847971,0.05351531,0.84186866
-2.57228614,7.23972986,0.02474494,0.21832712,0.27322631,0.00000000,1.45076570,6.27993480,0.05361449,0.84190431
-2.56628314,7.22306612,0.02515826,0.21553011,0.27565915,0.00000000,1.43805375,6.26480595,0.05387434,0.84284114
-2.56028014,7.20151358,0.02557595,0.21313921,0.27852648,0.00000000,1.42563219,6.24261810,0.05428483,0.84460850
-2.55427714,7.17467615,0.02600161,0.21116698,0.28175308,0.00000000,1.41353170,6.21304267,0.05483568,0.84714713
-2.54827414,7.14230697,0.02643917,0.20962159,0.28525684,0.00000000,1.40180764,6.17590737,0.05551637,0.85040716
-2.54227114,7.10430958,0.02689259,0.20850613,0.28895055,0.00000000,1.39053364,6.13120058,0.05631623,0.85434533
-2.53626813,7.06073388,0.02736571,0.20781796,0.29274390,0.00000000,1.37979408,6.07907057,0.05722435,0.85892200
-2.53026513,7.01176803,0.02786200,0.20754821,0.29654582,0.00000000,1.36967622,6.01982002,0.05822959,0.86409795
-2.52426213,6.95772727,0.02838436,0.20768148,0.30026686,0.00000000,1.36026259,5.95389644,0.05932053,0.86983170
-2.51825913,6.89904078,0.02893498,0.20819589,0.30382179,0.00000000,1.35162407,5.88187958,0.06048550,0.87607729
-2.51225613,6.83623779,0.02951521,0.20906336,0.30713219,0.00000000,1.34381448,5.80446643,0.06171263,0.88278303
-2.50625313,6.76993403,0.03012551,0.21025019,0.31012894,0.00000000,1.33686671,5.72245515,0.06298991,0.88989124
-2.50025013,6.70081945,0.03076544,0.21171810,0.31275456,0.00000000,1.33079110,5.63672860,0.06430536,0.89733915
-2.49424712,6.62964780,0.03143371,0.21342538,0.31496542,0.00000000,1.32557582,5.54823831,0.06564720,0.90506091
-2.48824412,6.55722859,0.03212833,0.21532848,0.31673342,0.00000000,1.32118958,5.45798969,0.06700413,0.91299058
-2.48224112,6.48442140,0.03284674,0.21738363,0.31804744,0.00000000,1.31758624,5.36702874,0.06836557,0.92106606
-2.47623812,6.41213239,0.03358604,0.21954866,0.31891423,0.00000000,1.31471106,5.27643052,0.06972195,0.92923345
-2.47023512,6.34131223,0.03434320,0.22178481,0.31935874,0.00000000,1.31250825,5.18728927,0.07106502,0.93745167
-2.46423212,6.27295482,0.03511528,0.22405834,0.31942391,0.00000000,1.31092895,5.10070995,0.07238808,0.94569693
-2.45822911,6.20809560,0.03589966,0.22634210,0.31916985,0.00000000,1.30993936,5.01780057,0.07368621,0.95396659
-2.45222611,6.14780832,0.03669421,0.22861663,0.31867242,0.00000000,1.30952801,4.93966467,0.07495639,0.96228208
-2.44622311,6.09319904,0.03749743,0.23087095,0.31802121,0.00000000,1.30971181,4.86739323,0.07619756,0.97069055
-2.44022011,6.04539632,0.03830848,0.23310284,0.31731695,0.00000000,1.31054006,4.80205518,0.07741055,0.97926485
-2.43421711,6.00553667,0.03912724,0.23531865,0.31666850,0.00000000,1.31209617,4.74468581,0.07859795,0.98810184
-2.42821411,5.97474470,0.03995417,0.23753250,0.31618934,0.00000000,1.31449661,4.69627253,0.07976381,0.99731878
-2.42221111,5.95410781,0.04079019,0.23976505,0.31599386,0.00000000,1.31788706,4.65773772,0.08091329,1.00704795
-2.41620810,5.94464568,0.04163646,0.24204172,0.31619332,0.00000000,1.32243576,4.62991858,0.08205222,1.01742963
-2.41020510,5.94727528,0.04249407,0.24439056,0.31689190,0.00000000,1.32832437,4.61354428,0.08318659,1.02860376
-2.40420210,5.96277283,0.04336376,0.24683987,0.31818274,0.00000000,1.33573669,4.60921120,0.08432204,1.04070064
-2.39819910,5.99173414,0.04424559,0.24941557,0.32014417,0.00000000,1.34484605,4.61735704,0.08546328,1.05383127
-2.39219610,6.03453565,0.04513860,0.25213863,0.32283644,0.00000000,1.35580185,4.63823533,0.08661367,1.06807773
-2.38619310,6.09129827,0.04604050,0.25502264,0.32629889,0.00000000,1.36871635,4.67189164,0.08777474,1.08348436
-2.38019010,6.16185663,0.04694747,0.25807170,0.33054772,0.00000000,1.38365238,4.71814327,0.08894588,1.10005021
-2.37418709,6.24573596,0.04785397,0.26127866,0.33557468,0.00000000,1.40061298,4.77656417,0.09012415,1.11772334
-2.36818409,6.34213899,0.04875266,0.26462402,0.34134643,0.00000000,1.41953359,4.84647646,0.09130419,1.13639739
-2.36218109,6.44994447,0.04963444,0.26807547,0.34780501,0.00000000,1.44027751,4.92695029,0.09247829,1.15591086
-2.35617809,6.56771884,0.05048863,0.27158806,0.35486909,0.00000000,1.46263507,5.01681279,0.09363668,1.17604917
-2.35017509,6.69374161,0.05130313,0.27510524,0.36243628,0.00000000,1.48632676,5.11466699,0.09476782,1.19654965
-2.34417209,6.82604450,0.05206490,0.27856047,0.37038625,0.00000000,1.51101028,5.21892083,0.09585892,1.21710923
-2.33816908,6.96246349,0.05276030,0.28187957,0.37858466,0.00000000,1.53629134,5.32782577,0.09689652,1.23739469
-2.33216608,7.10070226,0.05337571,0.28498354,0.38688778,0.00000000,1.56173767,5.43952420,0.09786716,1.25705487
-2.32616308,7.23840481,0.05389802,0.28779182,0.39514752,0.00000000,1.58689566,5.55210405,0.09875800,1.27573437
-2.32016008,7.37323428,0.05431527,0.29022579,0.40321683,0.00000000,1.61130874,5.66365865,0.09955751,1.29308799
-2.31415708,7.50295481,0.05461723,0.29221228,0.41095511,0.00000000,1.63453650,5.77234952,0.10025608,1.30879532
-2.30815408,7.62551261,0.05479592,0.29368699,0.41823347,0.00000000,1.65617372,5.87646931,0.10084658,1.32257455
-2.30215108,7.73911265,0.05484608,0.29459763,0.42493960,0.00000000,1.67586812,5.97450221,0.10132472,1.33419495
-2.29614807,7.84228725,0.05476558,0.29490655,0.43098206,0.00000000,1.69333602,6.06517897,0.10168940,1.34348728
-2.29014507,7.93395328,0.05455564,0.29459281,0.43629368,0.00000000,1.70837508,6.14752387,0.10194279,1.35035165
-2.28414207,8.01345510,0.05422098,0.29365352,0.44083409,0.00000000,1.72087347,6.22089140,0.10209034,1.35476239
-2.27813907,8.08059099,0.05376982,0.29210446,0.44459109,0.00000000,1.73081502,6.28499057,0.10214061,1.35676977
-2.27213607,8.13562169,0.05321370,0.28997982,0.44758090,0.00000000,1.73828018,6.33989567,0.10210492,1.35649846
-2.26613307,8.17926032,0.05256723,0.28733130,0.44984726,0.00000000,1.74344277,6.38604255,0.10199694,1.35414282
-2.26013007,8.21264394,0.05184762,0.28422639,0.45145937,0.00000000,1.74656271,6.42421035,0.10183214,1.34995940
-2.25412706,8.23728785,0.05107424,0.28074603,0.45250879,0.00000000,1.74797522,6.45548921,0.10162717,1.34425688
-2.24812406,8.25502428,0.05026795,0.27698182,0.45310548,0.00000000,1.74807699,6.48123506,0.10139922,1.33738419
-2.24212106,8.26792811,0.04945048,0.27303280,0.45337306,0.00000000,1.74731000,6.50301319,0.10116535,1.32971712
-2.23611806,8.27823247,0.04864372,0.26900198,0.45344362,0.00000000,1.74614383,6.52253280,0.10094190,1.32164433
-2.23011506,8.28823763,0.04786903,0.26499283,0.45345214,0.00000000,1.74505703,6.54157502,0.10074384,1.31355313
-2.22411206,8.30021675,0.04714658,0.26110580,0.45353095,0.00000000,1.74451858,6.56191723,0.10058431,1.30581579
-2.21810905,8.31632214,0.04649471,0.25743504,0.45380428,0.00000000,1.74496990,6.58525666,0.10047417,1.29877681
-2.21210605,8.33849561,0.04592937,0.25406540,0.45438320,0.00000000,1.74680817,6.61313607,0.10042167,1.29274155
-2.20610305,8.36838622,0.04546367,0.25106985,0.45536114,0.00000000,1.75037139,6.64687463,0.10043223,1.28796675
-2.20010005,8.40727845,0.04510748,0.24850738,0.45681008,0.00000000,1.75592574,6.68750643,0.10050833,1.28465292
-2.19409705,8.45603346,0.04486719,0.24642140,0.45877770,0.00000000,1.76365541,6.73572913,0.10064945,1.28293897
-2.18809405,8.51504550,0.04474552,0.24483868,0.46128536,0.00000000,1.77365523,6.79186480,0.10085219,1.28289898
-2.18209105,8.58421514,0.04474154,0.24376891,0.46432714,0.00000000,1.78592619,6.85583440,0.10111037,1.28454122
-2.17608804,8.66294020,0.04485064,0.24320476,0.46786986,0.00000000,1.80037391,6.92714710,0.10141534,1.28780915
-2.17008504,8.75012495,0.04506479,0.24312253,0.47185415,0.00000000,1.81681014,7.00490503,0.10175621,1.29258453
-2.16408204,8.84420733,0.04537275,0.24348319,0.47619642,0.00000000,1.83495713,7.08782339,0.10212025,1.29869216
-2.15807904,8.94320335,0.04576044,0.24423404,0.48079173,0.00000000,1.85445480,7.17426540,0.10249335,1.30590633
-2.15207604,9.04476732,0.04621136,0.24531058,0.48551744,0.00000000,1.87487063,7.26229105,0.10286046,1.31395860
-2.14607304,9.14626603,0.04670708,0.24663888,0.49023750,0.00000000,1.89571192,7.34971789,0.10320613,1.32254678
-2.14007004,9.24486427,0.04722774,0.24813809,0.49480729,0.00000000,1.91644033,7.43419188,0.10351509,1.33134478
-2.13406703,9.33761880,0.04775268,0.24972324,0.49907880,0.00000000,1.93648815,7.51326551,0.10377284,1.34001325
-2.12806403,9.42157750,0.04826094,0.25130802,0.50290599,0.00000000,1.95527603,7.58448057,0.10396630,1.34821053
-2.12206103,9.49387998,0.04873190,0.25280769,0.50615024,0.00000000,1.97223168,7.64545205,0.10408439,1.35560381
-2.11605803,9.55185596,0.04914580,0.25414189,0.50868559,0.00000000,1.98680883,7.69395023,0.10411869,1.36188006
-2.11005503,9.59311761,0.04948430,0.25523719,0.51040360,0.00000000,1.99850598,7.72797751,0.10406401,1.36675652
-2.10405203,9.61564218,0.04973094,0.25602955,0.51121781,0.00000000,2.00688411,7.74583684,0.10391884,1.36999026
-2.09804902,9.61784154,0.04987157,0.25646626,0.51106734,0.00000000,2.01158273,7.74618915,0.10368585,1.37138661
-2.09204602,9.59861582,0.04989466,0.25650757,0.50991978,0.00000000,2.01233354,7.72809718,0.10337208,1.37080603
-2.08604302,9.55738875,0.04979159,0.25612778,0.50777300,0.00000000,2.00897100,7.69105409,0.10298910,1.36816904
-2.08004002,9.49412317,0.04955676,0.25531582,0.50465582,0.00000000,2.00143924,7.63499566,0.10255291,1.36345907
-2.07403702,9.40931600,0.04918771,0.25407521,0.50062758,0.00000000,1.98979493,7.56029558,0.10208365,1.35672288
-2.06803402,9.30397267,0.04868498,0.25242349,0.49577642,0.00000000,1.97420564,7.46774429,0.10160507,1.34806848
-2.06203102,9.17956229,0.04805206,0.25039103,0.49021636,0.00000000,1.95494381,7.35851235,0.10114378,1.33766045
-2.05602801,9.03795517,0.04729510,0.24801935,0.48408325,0.00000000,1.93237614,7.23410007,0.10072828,1.32571277
-2.05002501,8.88134558,0.04642259,0.24535898,0.47752965,0.00000000,1.90694894,7.09627589,0.10038777,1.31247935
-2.04402201,8.71216304,0.04544503,0.24246691,0.47071886,0.00000000,1.87916990,6.94700616,0.10015080,1.29824256
-2.03801901,8.53297605,0.04437445,0.23940381,0.46381831,0.00000000,1.84958693,6.78837962,0.10004386,1.28330021
-2.03201601,8.34639241,0.04322398,0.23623113,0.45699255,0.00000000,1.81876507,6.62252990,0.10008981,1.26795146
-2.02601301,8.15496056,0.04200734,0.23300811,0.45039615,0.00000000,1.78726241,6.45155944,0.10030647,1.25248239
-2.02001001,7.96107621,0.04073846,0.22978903,0.44416684,0.00000000,1.75560629,6.27746792,0.10070520,1.23715184
-2.01400700,7.76689825,0.03943095,0.22662063,0.43841913,0.00000000,1.72427063,6.10208836,0.10128968,1.22217818
-2.00800400,7.57427750,0.03809776,0.22354000,0.43323889,0.00000000,1.69365591,5.92703315,0.10205499,1.20772788
-2.00200100,7.38470125,0.03675086,0.22057289,0.42867899,0.00000000,1.66407235,5.75365213,0.10298697,1.19390628
-1.99599800,7.19925578,0.03540094,0.21773266,0.42475635,0.00000000,1.63572761,5.58300405,0.10406195,1.18075130
-1.98999500,7.01860815,0.03405724,0.21501986,0.42145063,0.00000000,1.60871929,5.41584210,0.10524694,1.16823043
-1.98399200,6.84300769,0.03272746,0.21242244,0.41870452,0.00000000,1.58303296,5.25261359,0.10650019,1.15624130
-1.97798899,6.67230677,0.03141770,0.20991665,0.41642582,0.00000000,1.55854559,5.09347322,0.10777232,1.14461587
-1.97198599,6.50599939,0.03013251,0.20746861,0.41449122,0.00000000,1.53503460,4.93830874,0.10900767,1.13312823
-1.96598299,6.34327551,0.02887505,0.20503633,0.41275157,0.00000000,1.51219174,4.78677738,0.11014621,1.12150569
-1.95997999,6.18308826,0.02764720,0.20257227,0.41103854,0.00000000,1.48964149,4.63835094,0.11112563,1.10944258
-1.95397699,6.02423064,0.02644981,0.20002623,0.40917232,0.00000000,1.46696283,4.49236719,0.11188368,1.09661639
-1.94797399,5.86541795,0.02528293,0.19734839,0.40696993,0.00000000,1.44371346,4.34808496,0.11236062,1.08270518
-1.94197099,5.70537209,0.02414610,0.19449246,0.40425399,0.00000000,1.41945521,4.20474034,0.11250169,1.06740569
-1.93596798,5.54290376,0.02303858,0.19141866,0.40086123,0.00000000,1.39377943,4.06160143,0.11225949,1.05045111
-1.92996498,5.37698881,0.02195960,0.18809655,0.39665062,0.00000000,1.36633105,3.91801923,0.11159609,1.03162767
-1.92396198,5.20683552,0.02090862,0.18450737,0.39151059,0.00000000,1.33683026,3.77347255,0.11048489,1.01078925
-1.91795898,5.03193989,0.01988550,0.18064599,0.38536495,0.00000000,1.30509067,3.62760525,0.10891209,0.98786925
-1.91195598,4.85212682,0.01889065,0.17652216,0.37817751,0.00000000,1.27103318,3.48025444,0.10687766,0.96288918
-1.90595298,4.66757580,0.01792513,0.17216129,0.36995484,0.00000000,1.23469500,3.33146879,0.10439589,0.93596359
-1.89994997,4.47883040,0.01699071,0.16760436,0.36074741,0.00000000,1.19623338,3.18151666,0.10149535,0.90730099
-1.89394697,4.28679178,0.01608988,0.16290736,0.35064891,0.00000000,1.15592413,3.03088407,0.09821843,0.87720091
-1.88794397,4.09269698,0.01522577,0.15813996,0.33979382,0.00000000,1.11415498,2.88026321,0.09462029,0.84604716
-1.88194097,3.89808367,0.01440212,0.15338370,0.32835358,0.00000000,1.07141432,2.73053234,0.09076755,0.81429765
-1.87593797,3.70474337,0.01362311,0.14872972,0.31653131,0.00000000,1.02827600,2.58272846,0.08673642,0.78247132
-1.86993497,3.51466548,0.01289324,0.14427601,0.30455557,0.00000000,0.98538082,2.43801427,0.08261075,0.75113269
-1.86393197,3.32997513,0.01221715,0.14012457,0.29267343,0.00000000,0.94341582,2.29764106,0.07847969,0.72087477
-1.85792896,3.15286730,0.01159946,0.13637828,0.28114306,0.00000000,0.90309219,2.16290932,0.07443536,0.69230105
-1.85192596,2.98554018,0.01104458,0.13313784,0.27022625,0.00000000,0.86512283,2.03512871,0.07057044,0.66600717
-1.84592296,2.83013020,0.01055654,0.13049877,0.26018119,0.00000000,0.83020031,1.91557895,0.06697578,0.64256303
-1.83991996,2.68865085,0.01013884,0.12854856,0.25125559,0.00000000,0.79897617,1.80547296,0.06373813,0.62249595
-1.83391696,2.56293724,0.00979429,0.12736416,0.24368048,0.00000000,0.77204215,1.70592341,0.06093800,0.60627516
