energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-2.85442721,5.12843076,1.54276581,0.84392904,0.00107211,0.26051852,0.04360824,3.50815497,0.49480678,0.33674012
-2.84842421,5.16571727,1.57694954,0.82867332,0.00109154,0.26193907,0.04746298,3.55297472,0.49173836,0.33759085
-2.84242121,5.20146700,1.61143450,0.81779116,0.00111082,0.26174929,0.05167817,3.59671549,0.48686077,0.33661904
-2.83641821,5.23540915,1.64617760,0.81115845,0.00112978,0.25997636,0.05625973,3.63922802,0.48007577,0.33381210
-2.83041521,5.26748648,1.68116997,0.80860602,0.00114828,0.25668881,0.06120680,3.68049791,0.47135578,0.32920525
-2.82441221,5.29782492,1.71642219,0.80992315,0.00116625,0.25199459,0.06651029,3.72061919,0.46074223,0.32287927
-2.81840920,5.32668729,1.75194622,0.81485931,0.00118362,0.24603765,0.07215146,3.75975781,0.44834110,0.31495656
-2.81240620,5.35441511,1.78773556,0.82312456,0.00120036,0.23899325,0.07810077,3.79810833,0.43431594,0.30559572
-2.80640320,5.38136337,1.82374545,0.83438910,0.00121640,0.23106199,0.08431697,3.83584720,0.41887895,0.29498489
-2.80040020,5.40783390,1.85987479,0.84828275,0.00123168,0.22246315,0.09074662,3.87308662,0.40228045,0.28333428
-2.79439720,5.43401273,1.89595155,0.86439518,0.00124610,0.21342722,0.09732398,3.90983290,0.38479744,0.27086826
-2.78839420,5.45991671,1.93172319,0.88227740,0.00125951,0.20418833,0.10397151,3.94595287,0.36672180,0.25781730
-2.78239120,5.48535414,1.96685330,0.90144529,0.00127172,0.19497647,0.11060084,3.98115144,0.34834861,0.24441024
-2.77638819,5.50990257,2.00092518,0.92138564,0.00128248,0.18601021,0.11711441,4.01496247,0.32996521,0.23086712
-2.77038519,5.53290632,2.03345261,0.94156478,0.00129148,0.17748984,0.12340753,4.04675425,0.31184138,0.21739295
-2.76438219,5.55349411,2.06389757,0.96143994,0.00129839,0.16959144,0.12937104,4.07574967,0.29422094,0.20417254
-2.75837919,5.57061608,2.09169400,0.98047298,0.00130281,0.16246183,0.13489429,4.10106018,0.27731521,0.19136653
-2.75237619,5.58309785,2.11627620,0.99814600,0.00130435,0.15621485,0.13986843,4.12173141,0.26129822,0.17910877
-2.74637319,5.58970798,2.13711034,1.01397807,0.00130261,0.15092874,0.14418990,4.13679756,0.24630392,0.16750501
-2.74037019,5.58923413,2.15372668,1.02754220,0.00129722,0.14664495,0.14776386,4.14534082,0.23242529,0.15663272
-2.73436718,5.58056249,2.16575063,1.03848144,0.00128787,0.14336818,0.15050748,4.14655182,0.21971504,0.14654215
-2.72836418,5.56275498,2.17293021,1.04652316,0.00127431,0.14106773,0.15235294,4.13978671,0.20818806,0.13725820
-2.72236118,5.53511850,2.17515789,1.05149046,0.00125640,0.13967993,0.15324995,4.12461687,0.19782494,0.12878307
-2.71635818,5.49726131,2.17248515,1.05330980,0.00123411,0.13911173,0.15316767,4.10086754,0.18857659,0.12109951
-2.71035518,5.44913235,2.16512839,1.05201422,0.00120758,0.13924507,0.15209600,4.06864245,0.18036953,0.11417429
-2.70435218,5.39104051,2.15346541,1.04774160,0.00117709,0.13994195,0.15004612,4.02833249,0.17311156,0.10796185
-2.69834917,5.32365228,2.13802228,1.04072797,0.00114309,0.14105004,0.14705019,3.98060735,0.16669758,0.10240795
-2.69234617,5.24796767,2.11945119,1.03129588,0.00110623,0.14240853,0.14316042,3.92639048,0.16101524,0.09745299
-2.68634317,5.16527564,2.09850007,1.01983842,0.00106733,0.14385407,0.13844737,3.86681852,0.15595032,0.09303519
-2.68034017,5.07709186,2.07597587,1.00679951,0.00102742,0.14522657,0.13299764,3.80318764,0.15139157,0.08909327
-2.67433717,4.98508265,2.05270336,0.99265164,0.00098772,0.14637463,0.12691107,3.73688999,0.14723492,0.08556871
-2.66833417,4.89097978,2.02948181,0.97787202,0.00094961,0.14716050,0.12029764,3.66934396,0.14338707,0.08240759
-2.66233117,4.79649159,2.00704218,0.96291865,0.00091467,0.14746433,0.11327401,3.60192264,0.13976825,0.07956199
-2.65632816,4.70321580,1.98600715,0.94820741,0.00088466,0.14718760,0.10596019,3.53588472,0.13631429,0.07699089
-2.65032516,4.61255946,1.96685658,0.93409161,0.00086149,0.14625572,0.09847611,3.47231197,0.13297796,0.07466084
-2.64432216,4.52567080,1.94990022,0.92084503,0.00084723,0.14461955,0.09093851,3.41205701,0.12972964,0.07254617
-2.63831916,4.44338695,1.93525949,0.90864935,0.00084406,0.14225609,0.08345814,3.35570445,0.12655736,0.07062904
-2.63231616,4.36620047,1.92285931,0.89758674,0.00085429,0.13916809,0.07613735,3.30354739,0.12346631,0.06889921
-2.62631316,4.29424638,1.91243050,0.88763782,0.00088034,0.13538281,0.06906816,3.25558069,0.12047782,0.06735366
-2.62031016,4.22731000,1.90352271,0.87868522,0.00092466,0.13095002,0.06233084,3.21151089,0.11762800,0.06599608
-2.61430715,4.16485464,1.89552696,0.87052220,0.00098974,0.12593918,0.05599299,3.17078211,0.11496601,0.06483626
-2.60830415,4.10606705,1.88770670,0.86286609,0.00107805,0.12043622,0.05010912,3.13261589,0.11255198,0.06388934
-2.60230115,4.04991727,1.87923555,0.85537538,0.00119199,0.11453985,0.04472061,3.09606249,0.11045483,0.06317506
-2.59629815,3.99522897,1.86923950,0.84766970,0.00133379,0.10835763,0.03985617,3.06006027,0.10874975,0.06271684
-2.59029515,3.94075570,1.85684138,0.83935138,0.00150553,0.10200202,0.03553248,3.02349944,0.10751565,0.06254080
-2.58429215,3.88525821,1.84120508,0.83002733,0.00170893,0.09558653,0.03175515,2.98528654,0.10683246,0.06267469
-2.57828914,3.82757819,1.82157716,0.81933022,0.00194536,0.08922202,0.02851979,2.94440562,0.10677834,0.06314675
-2.57228614,3.76670422,1.79732370,0.80693759,0.00221572,0.08301343,0.02581324,2.89997298,0.10742695,0.06398436
-2.56628314,3.70182613,1.76796056,0.79258814,0.00252031,0.07705694,0.02361472,2.85128239,0.10884460,0.06521275
-2.56028014,3.63237518,1.73317570,0.77609424,0.00285876,0.07143759,0.02189708,2.79783861,0.11108768,0.06685356
-2.55427714,3.55804818,1.69284252,0.75735033,0.00322998,0.06622747,0.02062789,2.73937789,0.11420006,0.06892336
-2.54827414,3.47881493,1.64702404,0.73633679,0.00363199,0.06148454,0.01977049,2.67587483,0.11821089,0.07143227
-2.54227114,3.39490951,1.59596793,0.71311941,0.00406199,0.05725194,0.01928495,2.60753596,0.12313262,0.07438257
-2.53626813,3.30680662,1.54009311,0.68784465,0.00451622,0.05355782,0.01912893,2.53478108,0.12895951,0.07776754
-2.53026513,3.21518561,1.47996912,0.66073118,0.00499002,0.05041573,0.01925842,2.45821430,0.13566663,0.08157046
-2.52426213,3.12088487,1.41628951,0.63205843,0.00547783,0.04782539,0.01962843,2.37858701,0.14320949,0.08576395
-2.51825913,3.02485026,1.34984115,0.60215292,0.00597330,0.04577387,0.02019362,2.29675552,0.15152437,0.09030966
-2.51225613,2.92808110,1.28147122,0.57137315,0.00646933,0.04423700,0.02090888,2.21363627,0.16052932,0.09515841
-2.50625313,2.83157722,1.21205367,0.54009415,0.00695828,0.04318107,0.02172992,2.13016135,0.17012603,0.10025073
-2.50025013,2.73629048,1.14245687,0.50869225,0.00743207,0.04256468,0.02261376,2.04723699,0.18020236,0.10551796
-2.49424712,2.64308331,1.07351412,0.47753114,0.00788245,0.04234064,0.02351933,1.96570724,0.19063556,0.11088378
-2.48824412,2.55269639,1.00599810,0.44694952,0.00830118,0.04245793,0.02440795,1.88632452,0.20129615,0.11626616
-2.48224112,2.46572684,0.94060018,0.41725113,0.00868031,0.04286357,0.02524392,1.80972808,0.21205210,0.12157978
-2.47623812,2.38261715,0.87791529,0.38869721,0.00901236,0.04350446,0.02599498,1.73643103,0.22277338,0.12673859
-2.47023512,2.30365474,0.81843231,0.36150164,0.00929062,0.04432898,0.02663280,1.66681560,0.23333644,0.13165863
-2.46423212,2.22898091,0.76252999,0.33582872,0.00950935,0.04528848,0.02713336,1.60113614,0.24362852,0.13626082
-2.45822911,2.15860753,0.71047780,0.31179327,0.00966394,0.04633846,0.02747735,1.53952851,0.25355140,0.14047370
-2.45222611,2.09243950,0.66244113,0.28946300,0.00975113,0.04743951,0.02765036,1.48202456,0.26302460,0.14423581
-2.44622311,2.03030049,0.61848983,0.26886243,0.00976906,0.04855797,0.02764305,1.42856987,0.27198742,0.14749773
-2.44022011,1.97195968,0.57860927,0.24997820,0.00971736,0.04966628,0.02745114,1.37904306,0.28040011,0.15022360
-2.43421711,1.91715721,0.54271282,0.23276510,0.00959720,0.05074302,0.02707528,1.33327491,0.28824372,0.15239197
-2.42821411,1.86562650,0.51065490,0.21715255,0.00941115,0.05177265,0.02652083,1.29106596,0.29551868,0.15399605
-2.42221111,1.81711184,0.48224379,0.20305090,0.00916320,0.05274502,0.02579745,1.25220129,0.30224231,0.15504321
-2.41620810,1.77138038,0.45725347,0.19035751,0.00885853,0.05365463,0.02491862,1.21646178,0.30844510,0.15555386
-2.41020510,1.72822810,0.43543409,0.17896202,0.00850337,0.05449971,0.02390105,1.18363132,0.31416627,0.15555968
-2.40420210,1.68747996,0.41652078,0.16875092,0.00810479,0.05528119,0.02276401,1.15350020,0.31944861,0.15510140
-2.39819910,1.64898492,0.40024060,0.15961110,0.00767045,0.05600161,0.02152861,1.12586484,0.32433309,0.15422622
-2.39219610,1.61260692,0.38631789,0.15143263,0.00720838,0.05666404,0.02021710,1.10052469,0.32885350,0.15298496
-2.38619310,1.57821335,0.37447800,0.14411052,0.00672669,0.05727109,0.01885213,1.07727717,0.33303157,0.15142926
-2.38019010,1.54566243,0.36444989,0.13754584,0.00623342,0.05782406,0.01745605,1.05591175,0.33687276,0.14960887
-2.37418709,1.51479130,0.35596788,0.13164624,0.00573623,0.05832228,0.01605035,1.03620422,0.34036324,0.14756929
-2.36818409,1.48540622,0.34877288,0.12632601,0.00524229,0.05876275,0.01465504,1.01791207,0.34346809,0.14534978
-2.36218109,1.45727619,0.34261363,0.12150591,0.00475808,0.05913998,0.01328827,1.00077210,0.34613101,0.14298202
-2.35617809,1.43013084,0.33724798,0.11711290,0.00428928,0.05944614,0.01196598,0.98450058,0.34827552,0.14048929
-2.35017509,1.40366327,0.33244472,0.11307991,0.00384074,0.05967156,0.01070164,0.96879658,0.34980775,0.13788641
-2.34417209,1.37753773,0.32798587,0.10934568,0.00341635,0.05980536,0.00950617,0.95334837,0.35062049,0.13518021
-2.33816908,1.35140196,0.32366951,0.10585493,0.00301911,0.05983642,0.00838791,0.93784272,0.35059845,0.13237070
-2.33216608,1.32490335,0.31931312,0.10255856,0.00265113,0.05975442,0.00735268,0.92197663,0.34962432,0.12945264
-2.32616308,1.29770791,0.31475723,0.09941416,0.00231366,0.05955102,0.00640395,0.90547068,0.34758534,0.12641752
-2.32016008,1.26952068,0.30986911,0.09638665,0.00200720,0.05922102,0.00554303,0.88808319,0.34437991,0.12325575
-2.31415708,1.24010616,0.30454633,0.09344892,0.00173160,0.05876352,0.00476937,0.86962416,0.33992396,0.11995892
-2.30815408,1.20930732,0.29871978,0.09058253,0.00148610,0.05818282,0.00408080,0.84996797,0.33415657,0.11652200
-2.30215108,1.17706174,0.29235595,0.08777825,0.00126950,0.05748926,0.00347384,0.82906396,0.32704462,0.11294525
-2.29614807,1.14341362,0.28545821,0.08503642,0.00108026,0.05669968,0.00294404,0.80694401,0.31858613,0.10923581
-2.29014507,1.10852079,0.27806681,0.08236697,0.00091656,0.05583758,0.00248620,0.78372644,0.30881215,0.10540879
-2.28414207,1.07265601,0.27025760,0.07978921,0.00077642,0.05493300,0.00209470,0.75961587,0.29778711,0.10148790
-2.27813907,1.03620219,0.26213930,0.07733110,0.00065778,0.05402194,0.00176368,0.73489886,0.28560756,0.09750541
-2.27213607,0.99964167,0.25384943,0.07502819,0.00055859,0.05314548,0.00148726,0.70993525,0.27239953,0.09350161
-2.26613307,0.96353993,0.24554891,0.07292216,0.00047682,0.05234859,0.00125971,0.68514570,0.25831451,0.08952374
-2.26013007,0.92852432,0.23741565,0.07105900,0.00041055,0.05167859,0.00107555,0.66099575,0.24352445,0.08562437
-2.25412706,0.89525903,0.22963722,0.06948690,0.00035797,0.05118343,0.00092966,0.63797728,0.22821600,0.08185952
-2.24812406,0.86441715,0.22240303,0.06825392,0.00031740,0.05090975,0.00081735,0.61658800,0.21258422,0.07828635
-2.24212106,0.83665145,0.21589624,0.06740553,0.00028733,0.05090093,0.00073437,0.59731017,0.19682632,0.07496087
-2.23611806,0.81256501,0.21028575,0.06698219,0.00026637,0.05119504,0.00067690,0.58058924,0.18113543,0.07193544
-2.23011506,0.79268321,0.20571872,0.06701700,0.00025331,0.05182299,0.00064160,0.56681362,0.16569495,0.06925649
-2.22411206,0.77742836,0.20231377,0.06753359,0.00024702,0.05280672,0.00062553,0.55629633,0.15067357,0.06696238
-2.21810905,0.76709809,0.20015528,0.06854437,0.00024654,0.05415776,0.00062615,0.54925946,0.13622115,0.06508158
-2.21210605,0.76184864,0.19928903,0.07004917,0.00025096,0.05587605,0.00064127,0.54582214,0.12246568,0.06363127
-2.20610305,0.76168371,0.19971923,0.07203447,0.00025947,0.05794917,0.00066905,0.54599251,0.10951119,0.06261632
-2.20010005,0.76644956,0.20140732,0.07447323,0.00027134,0.06035201,0.00070791,0.54966423,0.09743681,0.06202887
-2.19409705,0.77583656,0.20427240,0.07732541,0.00028588,0.06304692,0.00075659,0.55661749,0.08629679,0.06184837
-2.18809405,0.78938738,0.20819344,0.08053914,0.00030244,0.06598433,0.00081403,0.56652489,0.07612145,0.06204214
-2.18209105,0.80651145,0.21301308,0.08405269,0.00032039,0.06910385,0.00087947,0.57896166,0.06691890,0.06256643
-2.17608804,0.82650542,0.21854302,0.08779713,0.00033916,0.07233586,0.00095236,0.59342021,0.05867735,0.06336796
-2.17008504,0.84857875,0.22457079,0.09169957,0.00035816,0.07560346,0.00103243,0.60932824,0.05136793,0.06438583
-2.16408204,0.87188365,0.23086757,0.09568720,0.00037686,0.07882477,0.00111965,0.62606996,0.04494777,0.06555369
-2.15807904,0.89554828,0.23719693,0.09969165,0.00039474,0.08191556,0.00121430,0.64300949,0.03936322,0.06680224
-2.15207604,0.91871203,0.24332407,0.10365391,0.00041132,0.08479191,0.00131693,0.65951573,0.03455309,0.06806174
-2.14607304,0.94056151,0.24902524,0.10752945,0.00042615,0.08737305,0.00142841,0.67498766,0.03045174,0.06926464
-2.14007004,0.96036606,0.25409704,0.11129352,0.00043885,0.08958405,0.00154993,0.68887913,0.02699196,0.07034807
-2.13406703,0.97751139,0.25836528,0.11494644,0.00044906,0.09135843,0.00168298,0.70072235,0.02410762,0.07125620
-2.12806403,0.99153009,0.26169293,0.11851857,0.00045651,0.09264038,0.00182934,0.71014899,0.02173590,0.07194231
-2.12206103,1.00212794,0.26398713,0.12207503,0.00046099,0.09338673,0.00199107,0.71690833,0.01981926,0.07237053
-2.11605803,1.00920509,0.26520470,0.12571974,0.00046237,0.09356839,0.00217044,0.72088158,0.01830703,0.07251727
-2.11005503,1.01287112,0.26535630,0.12959868,0.00046058,0.09317134,0.00236984,0.72209214,0.01715669,0.07237208
-2.10405203,1.01345369,0.26450879,0.13390216,0.00045564,0.09219701,0.00259174,0.72071106,0.01633485,0.07193820
-2.09804902,1.01150027,0.26278596,0.13886595,0.00044765,0.09066222,0.00283853,0.71705799,0.01581799,0.07123255
-2.09204602,1.00777288,0.26036742,0.14477091,0.00043678,0.08859850,0.00311244,0.71159722,0.01559302,0.07028543
-2.08604302,1.00323599,0.25748595,0.15194120,0.00042326,0.08605103,0.00341539,0.70492929,0.01565764,0.06913967
-2.08004002,0.99903792,0.25442309,0.16074061,0.00040739,0.08307706,0.00374881,0.69777826,0.01602067,0.06784964
-2.07403702,0.99648625,0.25150338,0.17156713,0.00038953,0.07974406,0.00411355,0.69097534,0.01670220,0.06647983
-2.06803402,0.99701785,0.24908737,0.18484551,0.00037006,0.07612768,0.00450970,0.68543919,0.01773384,0.06510335
-2.06203102,1.00216436,0.24756345,0.20101781,0.00034942,0.07230949,0.00493648,0.68215368,0.01915880,0.06380029
-2.05602801,1.01351399,0.24733899,0.22053193,0.00032806,0.06837474,0.00539215,0.68214373,0.02103203,0.06265605
-2.05002501,1.03267051,0.24883071,0.24382821,0.00030644,0.06441018,0.00587389,0.68644980,0.02342030,0.06175967
-2.04402201,1.06121042,0.25245475,0.27132438,0.00028506,0.06050202,0.00637783,0.69610184,0.02640219,0.06120227
-2.03801901,1.10063917,0.25861648,0.30339891,0.00026438,0.05673413,0.00689899,0.71209315,0.03006791,0.06107555
-2.03201601,1.15234755,0.26770040,0.34037346,0.00024490,0.05318643,0.00743140,0.73535478,0.03451900,0.06147050
-2.02601301,1.21756903,0.28006009,0.38249472,0.00022711,0.04993371,0.00796816,0.76673101,0.03986773,0.06247614
-2.02001001,1.29733914,0.29600868,0.42991629,0.00021151,0.04704456,0.00850162,0.80695623,0.04623606,0.06417846
-2.01400700,1.39245782,0.31580973,0.48268153,0.00019860,0.04458070,0.00902359,0.85663377,0.05375432,0.06665931
-2.00800400,1.50345557,0.33966886,0.54070784,0.00018892,0.04259655,0.00952560,0.91621696,0.06255918,0.06999543
-2.00200100,1.63056457,0.36772622,0.60377358,0.00018302,0.04113892,0.00999917,0.98599269,0.07279117,0.07425740
-1.99599800,1.77369551,0.40004998,0.67150829,0.00018153,0.04024693,0.01043615,1.06606794,0.08459147,0.07950846
-1.98999500,1.93242098,0.43663094,0.74338700,0.00018514,0.03995194,0.01082903,1.15635943,0.09809811,0.08580333
-1.98399200,2.10596648,0.47737855,0.81872958,0.00019462,0.04027755,0.01117131,1.25658664,0.11344142,0.09318672
-1.97798899,2.29320941,0.52211838,0.89670546,0.00021089,0.04123962,0.01145780,1.36626869,0.13073909,0.10169181
-1.97198599,2.49268687,0.57059120,0.97634431,0.00023498,0.04284614,0.01168493,1.48472500,0.15009058,0.11133848
-1.96598299,2.70261241,0.62245387,1.05655266,0.00026814,0.04509712,0.01185104,1.61108024,0.17157138,0.12213147
-1.95997999,2.92090204,0.67728207,1.13613639,0.00031179,0.04798438,0.01195658,1.74427347,0.19522719,0.13405853
-1.95397699,3.14520917,0.73457502,1.21382871,0.00036763,0.05149124,0.01200428,1.88307176,0.22106818,0.14708854
-1.94797399,3.37296809,0.79376209,1.28832270,0.00043763,0.05559228,0.01199928,2.02608811,0.24906394,0.16116993
-1.94197099,3.60144518,0.85421147,1.35830747,0.00052404,0.06025302,0.01194914,2.17180373,0.27913905,0.17622931
-1.93596798,3.82779677,0.91524056,1.42250665,0.00062948,0.06542976,0.01186384,2.31859423,0.31116990,0.19217067
-1.92996498,4.04913212,0.97612825,1.47971767,0.00075691,0.07106952,0.01175561,2.46475952,0.34498293,0.20887508
-1.92396198,4.26257989,1.03612853,1.52885012,0.00090969,0.07711022,0.01163885,2.60855683,0.38035451,0.22620131
-1.91795898,4.46535615,1.09448541,1.56896175,0.00109151,0.08348108,0.01152982,2.74823604,0.41701278,0.24398712
-1.91195598,4.65483182,1.15044869,1.59929016,0.00130647,0.09010341,0.01144638,2.88207668,0.45464145,0.26205161
-1.90595298,4.82859727,1.20329021,1.61927907,0.00155900,0.09689168,0.01140764,3.00842549,0.49288559,0.28019845
-1.89994997,4.98452207,1.25232004,1.62859758,0.00185381,0.10375490,0.01143352,3.12573358,0.53135944,0.29822001
-1.89394697,5.12080758,1.29690230,1.62715177,0.00219586,0.11059846,0.01154436,3.23259192,0.56965576,0.31590232
-1.88794397,5.23603048,1.33646989,1.61508787,0.00259022,0.11732613,0.01176039,3.32776404,0.60735661,0.33303065
-1.88194097,5.32917573,1.37053786,1.59278691,0.00304199,0.12384230,0.01210127,3.41021484,0.64404499,0.34939556
-1.87593797,5.39965730,1.39871469,1.56085109,0.00355611,0.13005444,0.01258551,3.47913416,0.67931690,0.36479899
-1.86993497,5.44732607,1.42071126,1.52008248,0.00413723,0.13587544,0.01322996,3.53395437,0.71279306,0.37906040
-1.86393197,5.47246410,1.43634699,1.47145498,0.00478946,0.14122601,0.01404923,3.57436101,0.74412995,0.39202229
-1.85792896,5.47576554,1.44555288,1.41608092,0.00551619,0.14603673,0.01505517,3.60029581,0.77302936,0.40355505
-1.85192596,5.45830450,1.44837139,1.35517375,0.00631983,0.15024990,0.01625630,3.61195193,0.79924597,0.41356075
-1.84592296,5.42149107,1.44495290,1.29000843,0.00720157,0.15382090,0.01765737,3.60976124,0.82259263,0.42197566
-1.83991996,5.36701691,1.43554896,1.22188128,0.00816117,0.15671908,0.01925886,3.59437406,0.84294291,0.42877128
-1.83391696,5.29679251,1.42050250,1.15207085,0.00919666,0.15892807,0.02105662,3.56663193,0.86023090,0.43395385
-1.82791396,5.21287831,1.40023537,1.08180136,0.01030423,0.16044559,0.02304155,3.52753451,0.87444811,0.43756230
-1.82191096,5.11741257,1.37523359,1.01221005,0.01147799,0.16128262,0.02519944,3.47820178,0.88563793,0.43966470
-1.81590795,5.01253860,1.34603098,0.94431951,0.01270991,0.16146215,0.02751090,3.41983325,0.89388774,0.44035353
-1.80990495,4.90033448,1.31319186,0.87901564,0.01398973,0.16101742,0.02995140,3.35366577,0.89931941,0.43973978
-1.80390195,4.78274794,1.27729336,0.81703201,0.01530503,0.15998990,0.03249155,3.28093190,0.90207861,0.43794648
-1.79789895,4.66153918,1.23890833,0.75894048,0.01664129,0.15842699,0.03509747,3.20282058,0.90232387,0.43510185
-1.79189595,4.53823389,1.19858934,0.70514819,0.01798211,0.15637973,0.03773137,3.12044189,0.90021580,0.43133259
-1.78589295,4.41408835,1.15685451,0.65590048,0.01930948,0.15390045,0.04035226,3.03479749,0.89590738,0.42675758
-1.77988994,4.29006787,1.11417574,0.61128914,0.02060413,0.15104072,0.04291686,2.94675778,0.88953586,0.42148249
-1.77388694,4.16683926,1.07096975,0.57126531,0.02184599,0.14784948,0.04538058,2.85704695,0.88121665,0.41559549
-1.76788394,4.04477730,1.02759210,0.53565604,0.02301464,0.14437162,0.04769868,2.76623609,0.87103976,0.40916432
-1.76188094,3.92398451,0.98433452,0.50418368,0.02408993,0.14064692,0.04982742,2.67474455,0.85906862,0.40223497
-1.75587794,3.80432278,0.94142523,0.47648705,0.02505245,0.13670952,0.05172528,2.58284900,0.84534166,0.39483179
-1.74987494,3.68545505,0.89903216,0.45214346,0.02588422,0.13258774,0.05335414,2.49069934,0.82987605,0.38695919
-1.74387194,3.56689443,0.85726872,0.43069068,0.02656913,0.12830447,0.05468043,2.39834032,0.81267355,0.37860460
-1.73786893,3.44805819,0.81620152,0.41164800,0.02709356,0.12387775,0.05567614,2.30573722,0.79372776,0.36974262
-1.73186593,3.32832349,0.77585956,0.39453579,0.02744676,0.11932179,0.05631965,2.21280400,0.77303242,0.36033985
-1.72586293,3.20708212,0.73624420,0.37889284,0.02762122,0.11464804,0.05659642,2.11943221,0.75058985,0.35036028
-1.71985993,3.08379124,0.69733936,0.36429112,0.02761297,0.10986648,0.05649944,2.02551881,0.72641921,0.33977065
-1.71385693,2.95801788,0.65912123,0.35034767,0.02742167,0.10498682,0.05602940,1.93099149,0.70056372,0.32854567
-1.70785393,2.82947495,0.62156717,0.33673339,0.02705067,0.10001963,0.05519466,1.83583004,0.67309659,0.31667257
-1.70185093,2.69804755,0.58466314,0.32317884,0.02650689,0.09497731,0.05401097,1.74008287,0.64412503,0.30415478
-1.69584792,2.56380848,0.54840950,0.30947694,0.02580062,0.08987484,0.05250088,1.64387794,0.61379231,0.29101462
-1.68984492,2.42702297,0.51282500,0.29548301,0.02494516,0.08473022,0.05069308,1.54742784,0.58227762,0.27729474
-1.68384192,2.28814283,0.47794880,0.28111232,0.02395641,0.07956466,0.04862140,1.45102917,0.54979382,0.26305836
-1.67783892,2.14779117,0.44384072,0.26633547,0.02285237,0.07440254,0.04632380,1.35505660,0.51658328,0.24838831
-1.67183592,2.00673901,0.41057981,0.25117217,0.02165261,0.06927101,0.04384124,1.25995238,0.48291207,0.23338499
-1.66583292,1.86587561,0.37826154,0.23568380,0.02037764,0.06419949,0.04121647,1.16621222,0.44906285,0.21816342
-1.65982991,1.72617460,0.34699400,0.21996509,0.01904837,0.05921893,0.03849287,1.07436877,0.41532703,0.20284959
-1.65382691,1.58865790,0.31689328,0.20413557,0.01768552,0.05436100,0.03571334,0.98497369,0.38199652,0.18757635
-1.64782391,1.45435963,0.28807869,0.18833106,0.01630909,0.04965727,0.03291929,0.89857953,0.34935559,0.17247912
-1.64182091,1.32429176,0.26066786,0.17269559,0.01493792,0.04513834,0.03014970,0.81572263,0.31767327,0.15769166
-1.63581791,1.19941331,0.23477232,0.15737406,0.01358922,0.04083310,0.02744046,0.73690767,0.28719669,0.14334207
-1.62981491,1.08060423,0.21049355,0.14250586,0.01227836,0.03676804,0.02482373,0.66259484,0.25814550,0.12954934
-1.62381191,0.96864491,0.18791989,0.12821971,0.01101854,0.03296679,0.02232760,0.59318994,0.23070780,0.11642044
-1.61780890,0.86420190,0.16712433,0.11462966,0.00982072,0.02944974,0.01997589,0.52903776,0.20503742,0.10404819
-1.61180590,0.76781977,0.14816315,0.10183241,0.00869352,0.02623385,0.01778806,0.47041869,0.18125279,0.09250985
-1.60580290,0.67991902,0.13107558,0.08990592,0.00764330,0.02333263,0.01577934,0.41754837,0.15943724,0.08186655
-1.59979990,0.60079929,0.11588415,0.07890915,0.00667422,0.02075629,0.01396097,0.37057998,0.13964048,0.07216338
-1.59379690,0.53064717,0.10259576,0.06888293,0.00578840,0.01851193,0.01234053,0.32960872,0.12188134,0.06343020
-1.58779390,0.46954755,0.09120320,0.05985169,0.00498613,0.01660391,0.01092230,0.29467768,0.10615124,0.05568299
-1.58179090,0.41749739,0.08168697,0.05182611,0.00426611,0.01503418,0.00970774,0.26578457,0.09241837,0.04892565
-1.57578789,0.37442094,0.07401723,0.04480630,0.00362572,0.01380272,0.00869591,0.24288862,0.08063222,0.04315206
-1.56978489,0.34018519,0.06815556,0.03878545,0.00306126,0.01290789,0.00788392,0.22591691,0.07072824,0.03834845
-1.56378189,0.31461478,0.06405659,0.03375391,0.00256822,0.01234672,0.00726728,0.21476977,0.06263249,0.03449576
-1.55777889,0.29750554,0.06166912,0.02970341,0.00214153,0.01211524,0.00684029,0.20932456,0.05626602,0.03157200
-1.55177589,0.28863610,0.06093684,0.02663139,0.00177582,0.01220859,0.00659627,0.20943792,0.05154883,0.02955449
-1.54577289,0.28777724,0.06179847,0.02454531,0.00146559,0.01262111,0.00652778,0.21494593,0.04840354,0.02842202
-1.53976988,0.29469878,0.06418746,0.02346690,0.00120539,0.01334634,0.00662673,0.22566260,0.04675834,0.02815668
-1.53376688,0.30917421,0.06803108,0.02343623,0.00099001,0.01437688,0.00688443,0.24137663,0.04654957,0.02874559
-1.52776388,0.33098311,0.07324929,0.02451546,0.00081457,0.01570422,0.00729159,0.26184691,0.04772376,0.03018226
-1.52176088,0.35991187,0.07975321,0.02679235,0.00067460,0.01731856,0.00783826,0.28679717,0.05023915,0.03246785
-1.51575788,0.39575313,0.08744359,0.03038321,0.00056614,0.01920850,0.00851376,0.31591035,0.05406682,0.03561207
-1.50975488,0.43830445,0.09620933,0.03543534,0.00048577,0.02136085,0.00930657,0.34882326,0.05919151,0.03963400
-1.50375188,0.48736664,0.10592622,0.04212882,0.00043061,0.02376045,0.01020426,0.38512229,0.06561200,0.04456255
-1.49774887,0.54274235,0.11645614,0.05067731,0.00039832,0.02638997,0.01119338,0.42434056,0.07334134,0.05043681
-1.49174587,0.60423515,0.12764684,0.06132797,0.00038712,0.02922992,0.01225949,0.46595725,0.08240673,0.05730611
