energy_ev,total_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-3.13056528,2.94476932,0.01255461,0.00000000,0.04286498,0.22040648,0.02063819,1.85066551,1.07990974,0.10664706
-3.12456228,2.93385009,0.01264762,0.00000000,0.04381916,0.21579282,0.01984374,1.84733732,1.06743132,0.10705368
-3.11855928,2.91308594,0.01268973,0.00000000,0.04464872,0.21032432,0.01909178,1.83770646,1.05038662,0.10707909
-3.11255628,2.88272075,0.01267993,0.00000000,0.04533391,0.20411659,0.01838723,1.82187793,1.02911751,0.10671338
-3.10655328,2.84307925,0.01261784,0.00000000,0.04585645,0.19729003,0.01773279,1.80001040,1.00400916,0.10595149
-3.10055028,2.79455570,0.01250374,0.00000000,0.04620005,0.18996578,0.01712898,1.77231050,0.97547733,0.10479329
-3.09454727,2.73760361,0.01233854,0.00000000,0.04635092,0.18226208,0.01657421,1.73902759,0.94395600,0.10324360
-3.08854427,2.67272688,0.01212377,0.00000000,0.04629820,0.17429105,0.01606499,1.70044923,0.90988590,0.10131206
-3.08254127,2.60047255,0.01186156,0.00000000,0.04603438,0.16615600,0.01559623,1.65689732,0.87370439,0.09901310
-3.07653827,2.52142512,0.01155458,0.00000000,0.04555560,0.15794949,0.01516153,1.60872498,0.83583684,0.09636567
-3.07053527,2.43620231,0.01120602,0.00000000,0.04486182,0.14975201,0.01475355,1.55631412,0.79668980,0.09339303
-3.06453227,2.34545194,0.01081952,0.00000000,0.04395694,0.14163142,0.01436445,1.50007333,0.75664599,0.09012242
-3.05852926,2.24984960,0.01039914,0.00000000,0.04284874,0.13364296,0.01398622,1.44043608,0.71606096,0.08658466
-3.05252626,2.15009667,0.00994930,0.00000000,0.04154872,0.12582992,0.01361110,1.37785887,0.67526141,0.08281367
-3.04652326,2.04691820,0.00947468,0.00000000,0.04007187,0.11822470,0.01323193,1.31281910,0.63454475,0.07884600
-3.04052026,1.94106021,0.00898018,0.00000000,0.03843624,0.11085030,0.01284241,1.24581245,0.59417984,0.07472020
-3.03451726,1.83328621,0.00847083,0.00000000,0.03666253,0.10372195,0.01243744,1.17734961,0.55440850,0.07047622
-3.02851426,1.72437252,0.00795173,0.00000000,0.03477348,0.09684899,0.01201322,1.10795224,0.51544744,0.06615475
-3.02251126,1.61510248,0.00742794,0.00000000,0.03279335,0.09023654,0.01156745,1.03814817,0.47749054,0.06179657
-3.01650825,1.50625938,0.00690443,0.00000000,0.03074722,0.08388727,0.01109933,0.96846589,0.44071110,0.05744185
-3.01050525,1.39861845,0.00638601,0.00000000,0.02866044,0.07780283,0.01060962,0.89942847,0.40526391,0.05312951
-3.00450225,1.29293816,0.00587724,0.00000000,0.02655793,0.07198512,0.01010055,0.83154713,0.37128710,0.04889666
-2.99849925,1.18995112,0.00538238,0.00000000,0.02446368,0.06643723,0.00957571,0.76531479,0.33890369,0.04477797
-2.99249625,1.09035515,0.00490534,0.00000000,0.02240019,0.06116416,0.00903991,0.70119972,0.30822276,0.04080530
-2.98649325,0.99480487,0.00444966,0.00000000,0.02038806,0.05617317,0.00849901,0.63963987,0.27934037,0.03700727
-2.98049025,0.90390433,0.00401844,0.00000000,0.01844560,0.05147397,0.00795972,0.58103780,0.25234020,0.03340901
-2.97448724,0.81820102,0.00361436,0.00000000,0.01658862,0.04707863,0.00742939,0.52575685,0.22729409,0.03003198
-2.96848424,0.73818153,0.00323969,0.00000000,0.01483023,0.04300136,0.00691581,0.47411833,0.20426247,0.02689397
-2.96248124,0.66426913,0.00289625,0.00000000,0.01318080,0.03925813,0.00642703,0.42640013,0.18329475,0.02400908
-2.95647824,0.59682319,0.00258549,0.00000000,0.01164797,0.03586624,0.00597118,0.38283660,0.16442981,0.02138794
-2.95047524,0.53614045,0.00230850,0.00000000,0.01023673,0.03284387,0.00555630,0.34361970,0.14769651,0.01903789
-2.94447224,0.48245800,0.00206604,0.00000000,0.00894966,0.03020953,0.00519023,0.30890120,0.13311431,0.01696329
-2.93846923,0.43595740,0.00185861,0.00000000,0.00778706,0.02798168,0.00488052,0.27879579,0.12069390,0.01516586
-2.93246623,0.39676994,0.00168646,0.00000000,0.00674731,0.02617821,0.00463431,0.25338479,0.11043788,0.01364504
-2.92646323,0.36498210,0.00154967,0.00000000,0.00582710,0.02481608,0.00445830,0.23272015,0.10234133,0.01239832
-2.92046023,0.34064123,0.00144819,0.00000000,0.00502174,0.02391089,0.00435867,0.21682840,0.09639232,0.01142164
-2.91445723,0.32376050,0.00138185,0.00000000,0.00432548,0.02347659,0.00434110,0.20571425,0.09257216,0.01070962
-2.90845423,0.31432310,0.00135042,0.00000000,0.00373178,0.02352501,0.00441064,0.19936360,0.09085546,0.01025586
-2.90245123,0.31228498,0.00135358,0.00000000,0.00323358,0.02406559,0.00457175,0.19774566,0.09120980,0.01005314
-2.89644822,0.31757611,0.00139100,0.00000000,0.00282352,0.02510488,0.00482822,0.20081399,0.09359517,0.01009349
-2.89044522,0.33009997,0.00146226,0.00000000,0.00249417,0.02664615,0.00518309,0.20850643,0.09796297,0.01036829
-2.88444222,0.34973128,0.00156690,0.00000000,0.00223813,0.02868891,0.00563858,0.22074388,0.10425481,0.01086821
-2.87843922,0.37631206,0.00170432,0.00000000,0.00204826,0.03122835,0.00619603,0.23742788,0.11240096,0.01158316
-2.87243622,0.40964628,0.00187382,0.00000000,0.00191765,0.03425483,0.00685573,0.25843733,0.12231878,0.01250218
-2.86643322,0.44949341,0.00207450,0.00000000,0.00183979,0.03775331,0.00761682,0.28362444,0.13391093,0.01361323
-2.86043022,0.49556128,0.00230525,0.00000000,0.00180850,0.04170281,0.00847717,0.31281017,0.14706381,0.01490305
-2.85442721,0.54749889,0.00256466,0.00000000,0.00181802,0.04607591,0.00943323,0.34577962,0.16164617,0.01635697
-2.84842421,0.60488961,0.00285101,0.00000000,0.00186295,0.05083835,0.01047990,0.38227761,0.17750802,0.01795876
-2.84242121,0.66724548,0.00316222,0.00000000,0.00193823,0.05594873,0.01161043,0.42200491,0.19448009,0.01969048
-2.83641821,0.73400307,0.00349579,0.00000000,0.00203910,0.06135838,0.01281632,0.46461547,0.21237392,0.02153247
-2.83041521,0.80452156,0.00384878,0.00000000,0.00216108,0.06701142,0.01408726,0.50971492,0.23098260,0.02346328
-2.82441221,0.87808339,0.00421782,0.00000000,0.00229991,0.07284507,0.01541116,0.55686077,0.25008230,0.02545980
-2.81840920,0.95389789,0.00459911,0.00000000,0.00245154,0.07879011,0.01677415,0.60556442,0.26943459,0.02749741
-2.81240620,1.03110807,0.00498842,0.00000000,0.00261206,0.08477173,0.01816073,0.65529515,0.28878956,0.02955023
-2.80640320,1.10880063,0.00538117,0.00000000,0.00277772,0.09071058,0.01955391,0.70548608,0.30788968,0.03159143
-2.80040020,1.18601911,0.00577245,0.00000000,0.00294489,0.09652399,0.02093546,0.75554218,0.32647422,0.03359368
-2.79439720,1.26177987,0.00615713,0.00000000,0.00311009,0.10212761,0.02228620,0.80484996,0.34428430,0.03552960
-2.78839420,1.33509051,0.00652994,0.00000000,0.00326998,0.10743705,0.02358641,0.85278873,0.36106813,0.03737229
-2.78239120,1.40497004,0.00688557,0.00000000,0.00342138,0.11236977,0.02481619,0.89874296,0.37658656,0.03909588
-2.77638819,1.47047030,0.00721884,0.00000000,0.00356133,0.11684709,0.02595597,0.94211535,0.39061846,0.04067609
-2.77038519,1.53069761,0.00752476,0.00000000,0.00368710,0.12079612,0.02698700,0.98234015,0.40296589,0.04209081
-2.76438219,1.58483401,0.00779869,0.00000000,0.00379623,0.12415177,0.02789182,1.01889611,0.41345878,0.04332056
-2.75837919,1.63215711,0.00803647,0.00000000,0.00388661,0.12685857,0.02865481,1.05131866,0.42195903,0.04434900
-2.75237619,1.67205786,0.00823452,0.00000000,0.00395648,0.12887235,0.02926266,1.07921074,0.42836370,0.04516327
-2.74637319,1.70405544,0.00838994,0.00000000,0.00400453,0.13016164,0.02970479,1.10225194,0.43260734,0.04575430
-2.74037019,1.72780874,0.00850061,0.00000000,0.00402988,0.13070879,0.02997376,1.12020549,0.43466327,0.04611699
-2.73436718,1.74312404,0.00856523,0.00000000,0.00403215,0.13051077,0.03006557,1.13292298,0.43454380,0.04625029
-2.72836418,1.74995860,0.00858341,0.00000000,0.00401149,0.12957951,0.02997987,1.14034659,0.43229942,0.04615713
-2.72236118,1.74842004,0.00855560,0.00000000,0.00396856,0.12794194,0.02972007,1.14250889,0.42801699,0.04584434
-2.71635818,1.73876185,0.00848315,0.00000000,0.00390454,0.12563953,0.02929338,1.13953020,0.42181698,0.04532233
-2.71035518,1.72137517,0.00836827,0.00000000,0.00382114,0.12272752,0.02871069,1.13161391,0.41385008,0.04460483
-2.70435218,1.69677735,0.00821391,0.00000000,0.00372055,0.11927376,0.02798640,1.11903992,0.40429305,0.04370845
-2.69834917,1.66559793,0.00802376,0.00000000,0.00360542,0.11535722,0.02713808,1.10215653,0.39334424,0.04265221
-2.69234617,1.62856259,0.00780210,0.00000000,0.00347879,0.11106628,0.02618613,1.08137139,0.38121881,0.04145711
-2.68634317,1.58647586,0.00755371,0.00000000,0.00334405,0.10649678,0.02515333,1.05714165,0.36814395,0.04014558
-2.68034017,1.54020306,0.00728377,0.00000000,0.00320488,0.10174991,0.02406425,1.02996388,0.35435407,0.03874101
-2.67433717,1.49065229,0.00699770,0.00000000,0.00306513,0.09693007,0.02294477,1.00036400,0.34008629,0.03726726
-2.66833417,1.43875676,0.00670107,0.00000000,0.00292878,0.09214267,0.02182147,0.96888756,0.32557621,0.03574821
-2.66233117,1.38545789,0.00639945,0.00000000,0.00279986,0.08749197,0.02072101,0.93609039,0.31105413,0.03420736
-2.65632816,1.33168957,0.00609834,0.00000000,0.00268232,0.08307897,0.01966956,0.90253003,0.29674159,0.03266748
-2.65032516,1.27836349,0.00580304,0.00000000,0.00257997,0.07899951,0.01869225,0.86875761,0.28284848,0.03115025
-2.64432216,1.22635574,0.00551854,0.00000000,0.00249639,0.07534241,0.01781261,0.83531045,0.26957041,0.02967604
-2.63831916,1.17649462,0.00524945,0.00000000,0.00243485,0.07218782,0.01705205,0.80270512,0.25708662,0.02826365
-2.63231616,1.12954945,0.00499994,0.00000000,0.00239821,0.06960581,0.01642946,0.77143098,0.24555807,0.02693013
-2.62631316,1.08622045,0.00477366,0.00000000,0.00238887,0.06765506,0.01596078,0.74194404,0.23512595,0.02569059
-2.62031016,1.04712956,0.00457370,0.00000000,0.00240866,0.06638189,0.01565869,0.71466117,0.22591034,0.02455811
-2.61430715,1.01281218,0.00440252,0.00000000,0.00245884,0.06581942,0.01553229,0.68995454,0.21800916,0.02354359
-2.60830415,0.98370993,0.00426196,0.00000000,0.00253997,0.06598704,0.01558696,0.66814646,0.21149728,0.02265566
-2.60230115,0.96016464,0.00415322,0.00000000,0.00265195,0.06689013,0.01582417,0.64950473,0.20642599,0.02190064
-2.59629815,0.94241373,0.00407682,0.00000000,0.00279392,0.06852006,0.01624151,0.63423858,0.20282263,0.02128248
-2.59029515,0.93058752,0.00403263,0.00000000,0.00296431,0.07085449,0.01683262,0.62249563,0.20069069,0.02080275
-2.58429215,0.92470852,0.00401988,0.00000000,0.00316078,0.07385809,0.01758740,0.61435995,0.20001028,0.02046071
-2.57828914,0.92469339,0.00403721,0.00000000,0.00338032,0.07748350,0.01849222,0.60985164,0.20073906,0.02025332
-2.57228614,0.93035769,0.00408271,0.00000000,0.00361922,0.08167273,0.01953018,0.60892813,0.20281388,0.02017545
-2.56628314,0.94142370,0.00415394,0.00000000,0.00387318,0.08635892,0.02068161,0.61148726,0.20615282,0.02022000
-2.56028014,0.95753141,0.00424808,0.00000000,0.00413739,0.09146841,0.02192451,0.61737255,0.21065804,0.02037821
-2.55427714,0.97825251,0.00436197,0.00000000,0.00440661,0.09692313,0.02323521,0.62638017,0.21621910,0.02063995
-2.54827414,1.00310717,0.00449222,0.00000000,0.00467534,0.10264329,0.02458901,0.63826797,0.22271681,0.02099406
-2.54227114,1.03158298,0.00463534,0.00000000,0.00493790,0.10855015,0.02596092,0.65276582,0.23002754,0.02142881
-2.53626813,1.06315536,0.00478785,0.00000000,0.00518864,0.11456890,0.02732646,0.66958714,0.23802768,0.02193229
-2.53026513,1.09730850,0.00494639,0.00000000,0.00542207,0.12063149,0.02866241,0.68844096,0.24659818,0.02249288
-2.52426213,1.13355587,0.00510786,0.00000000,0.00563301,0.12667921,0.02994759,0.70904389,0.25562889,0.02309969
-2.51825913,1.17145905,0.00526953,0.00000000,0.00581677,0.13266501,0.03116352,0.73113132,0.26502241,0.02374295
-2.51225613,1.21064385,0.00542910,0.00000000,0.00596925,0.13855529,0.03229507,0.75446730,0.27469732,0.02441436
-2.50625313,1.25081269,0.00558485,0.00000000,0.00608712,0.14433109,0.03333092,0.77885232,0.28459048,0.02510734
-2.50025013,1.29175244,0.00573562,0.00000000,0.00616788,0.14998866,0.03426388,0.80412863,0.29465827,0.02581722
-2.49424712,1.33333692,0.00588091,0.00000000,0.00620995,0.15553914,0.03509107,0.83018265,0.30487664,0.02654129
-2.48824412,1.37552405,0.00602083,0.00000000,0.00621272,0.16100753,0.03581383,0.85694428,0.31523997,0.02727869
-2.48224112,1.41834739,0.00615609,0.00000000,0.00617652,0.16643086,0.03643752,0.88438323,0.32575863,0.02803027
-2.47623812,1.46190267,0.00628795,0.00000000,0.00610265,0.17185558,0.03697109,0.91250247,0.33645558,0.02879828
-2.47023512,1.50632992,0.00641812,0.00000000,0.00599329,0.17733438,0.03742643,0.94132930,0.34736195,0.02958595
-2.46423212,1.55179243,0.00654868,0.00000000,0.00585141,0.18292255,0.03781770,0.97090467,0.35851208,0.03039701
-2.45822911,1.59845364,0.00668191,0.00000000,0.00568067,0.18867399,0.03816037,1.00127145,0.36993815,0.03123522
-2.45222611,1.64645366,0.00682021,0.00000000,0.00548528,0.19463718,0.03847037,1.03246254,0.38166491,0.03210373
-2.44622311,1.69588686,0.00696591,0.00000000,0.00526988,0.20085138,0.03876308,1.06448965,0.39370475,0.03300465
-2.44022011,1.74678211,0.00712117,0.00000000,0.00503934,0.20734307,0.03905247,1.09733361,0.40605346,0.03393852
-2.43421711,1.79908705,0.00728783,0.00000000,0.00479863,0.21412315,0.03935022,1.13093695,0.41868712,0.03490391
-2.42821411,1.85265757,0.00746733,0.00000000,0.00455273,0.22118479,0.03966504,1.16519936,0.43156016,0.03589719
-2.42221111,1.90725319,0.00766058,0.00000000,0.00430639,0.22850228,0.04000216,1.19997633,0.44460492,0.03691231
-2.41620810,1.96253898,0.00786797,0.00000000,0.00406411,0.23603089,0.04036297,1.23508123,0.45773272,0.03794086
-2.41020510,2.01809377,0.00808926,0.00000000,0.00383002,0.24370774,0.04074494,1.27029065,0.47083634,0.03897215
-2.40420210,2.07342436,0.00832367,0.00000000,0.00360780,0.25145375,0.04114172,1.30535271,0.48379392,0.03999355
-2.39819910,2.12798484,0.00856982,0.00000000,0.00340062,0.25917646,0.04154350,1.33999779,0.49647386,0.04099086
-2.39219610,2.18119971,0.00882589,0.00000000,0.00321117,0.26677359,0.04193751,1.37395080,0.50874059,0.04194885
-2.38619310,2.23248954,0.00908959,0.00000000,0.00304159,0.27413730,0.04230871,1.40694436,0.52046078,0.04285186
-2.38019010,2.28129718,0.00935835,0.00000000,0.00289354,0.28115861,0.04264068,1.43873173,0.53150945,0.04368442
-2.37418709,2.32711319,0.00962935,0.00000000,0.00276818,0.28773206,0.04291640,1.46909864,0.54177584,0.04443193
-2.36818409,2.36949857,0.00989970,0.00000000,0.00266626,0.29376006,0.04311926,1.49787319,0.55116846,0.04508123
-2.36218109,2.40810347,0.01016648,0.00000000,0.00258809,0.29915694,0.04323390,1.52493307,0.55961896,0.04562119
-2.35617809,2.44268072,0.01042688,0.00000000,0.00253364,0.30385222,0.04324702,1.55020956,0.56708481,0.04604314
-2.35017509,2.47309326,0.01067826,0.00000000,0.00250255,0.30779321,0.04314806,1.57368803,0.57355027,0.04634122
-2.34417209,2.49931532,0.01091821,0.00000000,0.00249414,0.31094660,0.04292976,1.59540485,0.57902599,0.04651256
-2.33816908,2.52142712,0.01114464,0.00000000,0.00250750,0.31329905,0.04258845,1.61544106,0.58354688,0.04655734
-2.33216608,2.53960387,0.01135575,0.00000000,0.00254145,0.31485692,0.04212429,1.63391305,0.58716877,0.04647873
-2.32616308,2.55409970,0.01155004,0.00000000,0.00259456,0.31564493,0.04154116,1.65096107,0.58996384,0.04628261
-2.32016008,2.56522802,0.01172635,0.00000000,0.00266518,0.31570422,0.04084655,1.66673633,0.59201533,0.04597732
-2.31415708,2.57333938,0.01188380,0.00000000,0.00275143,0.31508968,0.04005108,1.68138760,0.59341179,0.04557315
-2.30815408,2.57879882,0.01202173,0.00000000,0.00285120,0.31386691,0.03916814,1.69504830,0.59424131,0.04508193
-2.30215108,2.58196382,0.01213972,0.00000000,0.00296216,0.31210908,0.03821320,1.70782491,0.59458615,0.04451647
-2.29614807,2.58316474,0.01223754,0.00000000,0.00308177,0.30989368,0.03720328,1.71978765,0.59451810,0.04389008
-2.29014507,2.58268865,0.01231508,0.00000000,0.00320730,0.30729964,0.03615625,1.73096383,0.59409484,0.04321602
-2.28414207,2.58076773,0.01237238,0.00000000,0.00333587,0.30440473,0.03509021,1.74133462,0.59335764,0.04250713
-2.27813907,2.57757263,0.01240957,0.00000000,0.00346446,0.30128360,0.03402296,1.75083519,0.59233038,0.04177542
-2.27213607,2.57321118,0.01242691,0.00000000,0.00359001,0.29800625,0.03297148,1.75935828,0.59101999,0.04103181
-2.26613307,2.56773205,0.01242478,0.00000000,0.00370945,0.29463727,0.03195152,1.76676092,0.58941824,0.04028594
-2.26013007,2.56113288,0.01240370,0.00000000,0.00381978,0.29123550,0.03097731,1.77287374,0.58750465,0.03954604
-2.25412706,2.55337198,0.01236432,0.00000000,0.00391812,0.28785420,0.03006138,1.77751225,0.58525028,0.03881896
-2.24812406,2.54438234,0.01230751,0.00000000,0.00400186,0.28454160,0.02921439,1.78048925,0.58262205,0.03811019
-2.24212106,2.53408685,0.01223432,0.00000000,0.00406865,0.28134153,0.02844509,1.78162746,0.57958734,0.03742398
-2.23611806,2.52241319,0.01214604,0.00000000,0.00411653,0.27829416,0.02776038,1.78077161,0.57611833,0.03676349
-2.23011506,2.50930727,0.01204414,0.00000000,0.00414399,0.27543653,0.02716531,1.77779896,0.57219584,0.03613096
-2.22411206,2.49474409,0.01193035,0.00000000,0.00414998,0.27280283,0.02666317,1.77262782,0.56781244,0.03552788
-2.21810905,2.47873501,0.01180652,0.00000000,0.00413400,0.27042429,0.02625554,1.76522328,0.56297439,0.03495509
-2.21210605,2.46133113,0.01167466,0.00000000,0.00409606,0.26832862,0.02594236,1.75560000,0.55770247,0.03441299
-2.20610305,2.44262237,0.01153684,0.00000000,0.00403671,0.26653899,0.02572196,1.74382183,0.55203151,0.03390154
-2.20010005,2.42273243,0.01139511,0.00000000,0.00395702,0.26507267,0.02559105,1.72999841,0.54600880,0.03342034
-2.19409705,2.40181020,0.01125142,0.00000000,0.00385852,0.26393930,0.02554477,1.71427900,0.53969137,0.03296863
-2.18809405,2.38001829,0.01110753,0.00000000,0.00374318,0.26313908,0.02557659,1.69684421,0.53314247,0.03254526
-2.18209105,2.35751971,0.01096490,0.00000000,0.00361330,0.26266094,0.02567838,1.67789593,0.52642748,0.03214865
-2.17608804,2.33446388,0.01082463,0.00000000,0.00347149,0.26248093,0.02584038,1.65764650,0.51960961,0.03177668
-2.17008504,2.31097312,0.01068740,0.00000000,0.00332057,0.26256110,0.02605123,1.63630769,0.51274569,0.03142668
-2.16408204,2.28713070,0.01055337,0.00000000,0.00316349,0.26284886,0.02629807,1.61408022,0.50588237,0.03109537
-2.15807904,2.26297164,0.01042223,0.00000000,0.00300328,0.26327713,0.02656673,1.59114461,0.49905308,0.03077881
-2.15207604,2.23847682,0.01029313,0.00000000,0.00284299,0.26376535,0.02684191,1.56765370,0.49227588,0.03047244
-2.14607304,2.21357116,0.01016477,0.00000000,0.00268565,0.26422130,0.02710755,1.54372745,0.48555247,0.03017116
-2.14007004,2.18812589,0.01003544,0.00000000,0.00253422,0.26454377,0.02734716,1.51945010,0.47886828,0.02986939
-2.13406703,2.16196507,0.00990308,0.00000000,0.00239159,0.26462607,0.02754428,1.49486983,0.47219385,0.02956126
-2.12806403,2.13487572,0.00976547,0.00000000,0.00226062,0.26436005,0.02768300,1.47000076,0.46548713,0.02924080
-2.12206103,2.10662104,0.00962025,0.00000000,0.00214407,0.26364061,0.02774847,1.44482705,0.45869677,0.02890214
-2.11605803,2.07695597,0.00946514,0.00000000,0.00204472,0.26237035,0.02772742,1.41930870,0.45176604,0.02853978
-2.11005503,2.04564380,0.00929806,0.00000000,0.00196533,0.26046424,0.02760870,1.39338868,0.44463715,0.02814884
-2.10405203,2.01247310,0.00911723,0.00000000,0.00190875,0.25785386,0.02738369,1.36700061,0.43725566,0.02772529
-2.09804902,1.97727365,0.00892130,0.00000000,0.00187790,0.25449116,0.02704675,1.34007685,0.42957474,0.02726614
-2.09204602,1.93993062,0.00870947,0.00000000,0.00187582,0.25035140,0.02659545,1.31255610,0.42155898,0.02676971
-2.08604302,1.90039598,0.00848154,0.00000000,0.00190572,0.24543516,0.02603077,1.28439043,0.41318753,0.02623566
-2.08004002,1.85869667,0.00823796,0.00000000,0.00197095,0.23976927,0.02535715,1.25555110,0.40445641,0.02566515
-2.07403702,1.81493907,0.00797984,0.00000000,0.00207500,0.23340661,0.02458241,1.22603309,0.39537985,0.02506079
-2.06803402,1.76930957,0.00770894,0.00000000,0.00222145,0.22642485,0.02371754,1.19585820,0.38599068,0.02442668
-2.06203102,1.72207134,0.00742758,0.00000000,0.00241391,0.21892403,0.02277636,1.16507648,0.37633964,0.02376821
-2.05602801,1.67355756,0.00713863,0.00000000,0.00265593,0.21102328,0.02177513,1.13376632,0.36649385,0.02309197
-2.05002501,1.62416151,0.00684536,0.00000000,0.00295085,0.20285677,0.02073197,1.10203304,0.35653440,0.02240553
-2.04402201,1.57432418,0.00655133,0.00000000,0.00330169,0.19456902,0.01966634,1.07000638,0.34655334,0.02171717
-2.03801901,1.52451988,0.00626028,0.00000000,0.00371095,0.18630994,0.01859840,1.03783694,0.33665011,0.02103561
-2.03201601,1.47524081,0.00597598,0.00000000,0.00418044,0.17822962,0.01754838,1.00569189,0.32692773,0.02036974
-2.02601301,1.42698103,0.00570211,0.00000000,0.00471108,0.17047332,0.01653596,0.97375021,0.31748886,0.01972832
-2.02001001,1.38022067,0.00544214,0.00000000,0.00530274,0.16317667,0.01557972,0.94219757,0.30843185,0.01911965
-2.01400700,1.33541096,0.00519916,0.00000000,0.00595403,0.15646135,0.01469658,0.91122119,0.29984719,0.01855137
-2.00800400,1.29296055,0.00497588,0.00000000,0.00666216,0.15043142,0.01390137,0.88100480,0.29181416,0.01803016
-2.00200100,1.25322369,0.00477446,0.00000000,0.00742285,0.14517040,0.01320642,0.85172387,0.28439812,0.01756154
-1.99599800,1.21649060,0.00459650,0.00000000,0.00823024,0.14073907,0.01262133,0.82354136,0.27764830,0.01714971
-1.98999500,1.18298022,0.00444297,0.00000000,0.00907689,0.13717429,0.01215274,0.79660394,0.27159635,0.01679741
-1.98399200,1.15283572,0.00431423,0.00000000,0.00995386,0.13448858,0.01180424,0.77103905,0.26625560,0.01650584
-1.97798899,1.12612280,0.00421001,0.00000000,0.01085082,0.13267059,0.01157638,0.74695262,0.26162102,0.01627463
-1.97198599,1.10283081,0.00412945,0.00000000,0.01175627,0.13168644,0.01146672,0.72442786,0.25767002,0.01610190
-1.96598299,1.08287667,0.00407116,0.00000000,0.01265781,0.13148174,0.01147003,0.70352489,0.25436395,0.01598428
-1.95997999,1.06611158,0.00403323,0.00000000,0.01354252,0.13198436,0.01157846,0.68428149,0.25165029,0.01591706
-1.95397699,1.05233016,0.00401340,0.00000000,0.01439731,0.13310766,0.01178190,0.66671478,0.24946549,0.01589436
-1.94797399,1.04128187,0.00400904,0.00000000,0.01520946,0.13475430,0.01206828,0.65082391,0.24773835,0.01590935
-1.94197099,1.03268428,0.00401735,0.00000000,0.01596701,0.13682022,0.01242396,0.63659362,0.24639382,0.01595450
-1.93596798,1.02623765,0.00403537,0.00000000,0.01665935,0.13919897,0.01283419,0.62399849,0.24535708,0.01602183
-1.92996498,1.02164042,0.00406016,0.00000000,0.01727762,0.14178599,0.01328351,0.61300763,0.24455775,0.01610325
-1.92396198,1.01860481,0.00408885,0.00000000,0.01781520,0.14448281,0.01375620,0.60358963,0.24393409,0.01619084
-1.91795898,1.01687193,0.00411875,0.00000000,0.01826809,0.14720110,0.01423681,0.59571734,0.24343693,0.01627715
-1.91195598,1.01622568,0.00414745,0.00000000,0.01863524,0.14986624,0.01471051,0.58937222,0.24303318,0.01635553
-1.90595298,1.01650468,0.00417285,0.00000000,0.01891870,0.15242053,0.01516355,0.58454780,0.24270884,0.01642035
-1.89994997,1.01761163,0.00419328,0.00000000,0.01912380,0.15482569,0.01558368,0.58125203,0.24247109,0.01646728
-1.89394697,1.01951945,0.00420748,0.00000000,0.01925908,0.15706469,0.01596042,0.57950812,0.24234962,0.01649342
-1.88794397,1.02227383,0.00421468,0.00000000,0.01933611,0.15914282,0.01628541,0.57935379,0.24239690,0.01649746
-1.88194097,1.02599179,0.00421456,0.00000000,0.01936928,0.16108789,0.01655257,0.58083865,0.24268730,0.01647974
-1.87593797,1.03085632,0.00420727,0.00000000,0.01937532,0.16294956,0.01675827,0.58401985,0.24331525,0.01644221
-1.86993497,1.03710700,0.00419336,0.00000000,0.01937282,0.16479785,0.01690136,0.58895599,0.24439222,0.01638840
-1.86393197,1.04502710,0.00417380,0.00000000,0.01938159,0.16672075,0.01698318,0.59569972,0.24604275,0.01632324
-1.85792896,1.05492760,0.00414983,0.00000000,0.01942200,0.16882115,0.01700742,0.60428924,0.24839968,0.01625287
-1.85192596,1.06712896,0.00412297,0.00000000,0.01951420,0.17121308,0.01697997,0.61473926,0.25159861,0.01618434
-1.84592296,1.08194133,0.00409488,0.00000000,0.01967737,0.17401737,0.01690858,0.62703205,0.25577198,0.01612536
-1.83991996,1.09964444,0.00406732,0.00000000,0.01992897,0.17735700,0.01680263,0.64110904,0.26104298,0.01608391
-1.83391696,1.12046800,0.00404203,0.00000000,0.02028398,0.18135216,0.01667267,0.65686372,0.26751938,0.01606791
-1.82791396,1.14457368,0.00402070,0.00000000,0.02075425,0.18611534,0.01653004,0.67413644,0.27528783,0.01608485
-1.82191096,1.17203982,0.00400483,0.00000000,0.02134794,0.19174644,0.01638644,0.69271144,0.28440862,0.01614144
-1.81590795,1.20284936,0.00399573,0.00000000,0.02206902,0.19832832,0.01625344,0.71231676,0.29491130,0.01624333
-1.80990495,1.23688198,0.00399444,0.00000000,0.02291695,0.20592275,0.01614211,0.73262702,0.30679129,0.01639478
-1.80390195,1.27391069,0.00400171,0.00000000,0.02388647,0.21456697,0.01606257,0.75326928,0.32000761,0.01659850
-1.79789895,1.31360312,0.00401795,0.00000000,0.02496761,0.22427103,0.01602363,0.77383185,0.33448191,0.01685544
-1.79189595,1.35552740,0.00404329,0.00000000,0.02614579,0.23501598,0.01603252,0.79387570,0.35009877,0.01716474
-1.78589295,1.39916240,0.00407751,0.00000000,0.02740211,0.24675289,0.01609457,0.81294794,0.36670725,0.01752371
-1.77988994,1.44391168,0.00412010,0.00000000,0.02871383,0.25940286,0.01621310,0.83059689,0.38412374,0.01792782
-1.77388694,1.48912050,0.00417030,0.00000000,0.03005492,0.27285795,0.01638930,0.84638789,0.40213581,0.01837089
-1.76788394,1.53409496,0.00422711,0.00000000,0.03139683,0.28698293,0.01662217,0.85991905,0.42050705,0.01884521
