energy_ev,total_up,Co_p_up,Co_d_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,S_s_up,S_p_up
0.24312156,1.28418011,0.25641155,0.61311113,0.15719733,0.40379411,0.00607827,0.04182152,0.02128026,0.15478306
0.24912456,1.28195974,0.25552427,0.61719676,0.15670982,0.40244159,0.00559813,0.03967150,0.02067889,0.15542106
0.25512756,1.28491034,0.25449474,0.62339980,0.15672849,0.40297787,0.00516065,0.03804152,0.02007643,0.15688667
0.26113057,1.29283808,0.25334989,0.63160780,0.15725942,0.40533755,0.00476682,0.03690778,0.01947640,0.15916381
0.26713357,1.30551300,0.25212310,0.64169353,0.15830978,0.40944588,0.00441737,0.03623978,0.01888353,0.16222565
0.27313657,1.32266922,0.25085165,0.65351353,0.15988778,0.41522009,0.00411288,0.03600115,0.01830374,0.16603432
0.27913957,1.34400426,0.24957370,0.66690649,0.16200231,0.42257027,0.00385392,0.03615051,0.01774393,0.17054076
0.28514257,1.36917812,0.24832509,0.68169167,0.16466248,0.43140030,0.00364111,0.03664233,0.01721177,0.17568456
0.29114557,1.39781275,0.24713614,0.69766780,0.16787691,0.44160864,0.00347521,0.03742775,0.01671544,0.18139409
0.29714857,1.42949230,0.24602878,0.71461271,0.17165296,0.45308919,0.00335711,0.03845536,0.01626325,0.18758676
0.30315158,1.46376479,0.24501414,0.73228396,0.17599586,0.46573229,0.00328784,0.03967197,0.01586336,0.19416970
0.30915458,1.50014546,0.24409087,0.75042066,0.18090784,0.47942589,0.00326855,0.04102349,0.01552344,0.20104088
0.31515758,1.53812213,0.24324429,0.76874657,0.18638722,0.49405686,0.00330041,0.04245566,0.01525032,0.20809054
0.32116058,1.57716238,0.24244643,0.78697436,0.19242759,0.50951251,0.00338456,0.04391493,0.01504972,0.21520316
0.32716358,1.61672244,0.24165704,0.80481103,0.19901689,0.52568207,0.00352197,0.04534932,0.01492601,0.22225974
0.33316658,1.65625744,0.24082555,0.82196406,0.20613667,0.54245823,0.00371333,0.04670923,0.01488200,0.22914047
0.33916958,1.69523243,0.23989368,0.83814815,0.21376122,0.55973841,0.00395890,0.04794838,0.01491882,0.23572756
0.34517259,1.73313360,0.23879884,0.85309203,0.22185681,0.57742587,0.00425842,0.04902460,0.01503581,0.24190818
0.35117559,1.76947895,0.23747785,0.86654503,0.23038093,0.59543024,0.00461089,0.04990067,0.01523048,0.24757741
0.35717859,1.80382795,0.23587089,0.87828300,0.23928156,0.61366776,0.00501451,0.05054503,0.01549857,0.25264094
0.36318159,1.83578949,0.23392544,0.88811329,0.24849652,0.63206088,0.00546653,0.05093246,0.01583409,0.25701755
0.36918459,1.86502784,0.23159987,0.89587849,0.25795299,0.65053737,0.00596318,0.05104457,0.01622945,0.26064111
0.37518759,1.89126640,0.22886667,0.90145878,0.26756722,0.66902911,0.00649959,0.05087015,0.01667560,0.26346214
0.38119060,1.91428918,0.22571492,0.90477291,0.27724447,0.68747054,0.00706979,0.05040546,0.01716223,0.26544870
0.38719360,1.93394026,0.22215206,0.90577781,0.28687945,0.70579707,0.00766668,0.04965414,0.01767800,0.26658687
0.39319660,1.95012169,0.21820476,0.90446702,0.29635717,0.72394366,0.00828214,0.04862715,0.01821077,0.26688056
0.39919960,1.96279023,0.21391904,0.90086829,0.30555436,0.74184386,0.00890710,0.04734236,0.01874789,0.26635085
0.40520260,1.97195364,0.20935940,0.89504050,0.31434154,0.75942946,0.00953172,0.04582411,0.01927651,0.26503495
0.41120560,1.97766726,0.20460735,0.88707041,0.32258577,0.77663113,0.01014556,0.04410248,0.01978389,0.26298479
0.41720860,1.98003129,0.19975930,0.87706955,0.33015400,0.79338000,0.01073783,0.04221258,0.02025774,0.26026551
0.42321161,1.97918954,0.19492389,0.86517148,0.33691713,0.80961042,0.01129768,0.04019365,0.02068658,0.25695380
0.42921461,1.97532972,0.19021916,0.85152982,0.34275449,0.82526388,0.01181448,0.03808812,0.02106008,0.25313633
0.43521761,1.96868564,0.18576942,0.83631706,0.34755875,0.84029373,0.01227813,0.03594071,0.02136945,0.24890829
0.44122061,1.95954099,0.18170223,0.81972427,0.35124095,0.85467082,0.01267938,0.03379746,0.02160777,0.24437210
0.44722361,1.94823446,0.17814544,0.80196163,0.35373553,0.86838931,0.01301014,0.03170481,0.02177032,0.23963644
0.45322661,1.93516554,0.17522442,0.78325965,0.35500499,0.88147252,0.01326377,0.02970883,0.02185488,0.23481542
0.45922961,1.92080027,0.17305967,0.76387074,0.35504398,0.89397815,0.01343528,0.02785439,0.02186198,0.23002801
0.46523262,1.90567590,0.17176458,0.74407083,0.35388253,0.90600235,0.01352159,0.02618454,0.02179510,0.22539755
0.47123562,1.89040365,0.17144355,0.72416073,0.35158827,0.91768219,0.01352162,0.02473993,0.02166081,0.22105139
0.47723862,1.87566851,0.17219039,0.70446670,0.34826719,0.92919607,0.01343639,0.02355829,0.02146882,0.21712046
0.48324162,1.86222532,0.17408682,0.68533998,0.34406317,0.94076155,0.01326900,0.02267408,0.02123197,0.21373863
0.48924462,1.85089052,0.17720117,0.66715493,0.33915578,0.95263063,0.01302460,0.02211809,0.02096609,0.21104194
0.49524762,1.84252907,0.18158713,0.65030559,0.33375671,0.96508223,0.01271022,0.02191717,0.02068979,0.20916743
0.50125063,1.83803674,0.18728253,0.63520043,0.32810463,0.97841199,0.01233460,0.02209398,0.02042422,0.20825161
0.50725363,1.83831778,0.19430813,0.62225545,0.32245873,0.99291991,0.01190793,0.02266670,0.02019263,0.20842849
0.51325663,1.84425880,0.20266635,0.61188555,0.31709120,1.00889610,0.01144157,0.02364883,0.02001996,0.20982727
0.51925963,1.85669974,0.21234011,0.60449462,0.31227877,1.02660539,0.01094769,0.02504893,0.01993226,0.21256956
0.52526263,1.87640308,0.22329170,0.60046447,0.30829379,1.04627171,0.01043897,0.02687036,0.01995615,0.21676640
0.53126563,1.90402281,0.23546184,0.60014317,0.30539508,1.06806295,0.00992818,0.02911105,0.02011816,0.22251502
0.53726863,1.94007463,0.24876897,0.60383321,0.30381898,1.09207734,0.00942790,0.03176326,0.02044411,0.22989553
0.54327164,1.98490894,0.26310901,0.61177999,0.30377087,1.11833218,0.00895016,0.03481339,0.02095835,0.23896773
0.54927464,2.03868812,0.27835555,0.62416123,0.30541769,1.14675573,0.00850610,0.03824183,0.02168315,0.24976813
0.55527764,2.10136936,0.29436058,0.64107764,0.30888146,1.17718292,0.00810577,0.04202292,0.02263805,0.26230722
0.56128064,2.17269416,0.31095604,0.66254550,0.31423435,1.20935533,0.00775784,0.04612498,0.02383917,0.27656745
0.56728364,2.25218531,0.32795590,0.68849127,0.32149529,1.24292569,0.00746947,0.05051051,0.02529870,0.29250164
0.57328664,2.33915154,0.34515913,0.71874883,0.33062836,1.27746683,0.00724617,0.05513649,0.02702439,0.31003219
0.57928964,2.43270015,0.36235317,0.75305918,0.34154296,1.31248489,0.00709168,0.05995496,0.02901913,0.32905108
0.58529265,2.53175701,0.37931814,0.79107304,0.35409578,1.34743618,0.00700804,0.06491365,0.03128064,0.34942064
0.59129565,2.63509339,0.39583143,0.83235604,0.36809444,1.38174698,0.00699553,0.06995691,0.03380133,0.37097518
0.59729865,2.74135850,0.41167266,0.87639660,0.38330277,1.41483545,0.00705280,0.07502672,0.03656821,0.39352336
0.60330165,2.84911653,0.42662873,0.92261615,0.39944739,1.44613445,0.00717695,0.08006397,0.03956303,0.41685132
0.60930465,2.95688674,0.44049889,0.97038147,0.41622548,1.47511437,0.00736374,0.08500973,0.04276252,0.44072650
0.61530765,3.06318500,0.45309945,1.01901876,0.43331336,1.50130473,0.00760773,0.08980675,0.04613886,0.46490193
0.62131066,3.16656535,0.46426816,1.06782903,0.45037568,1.52431359,0.00790255,0.09440093,0.04966021,0.48912099
0.62731366,3.26565982,0.47386791,1.11610434,0.46707484,1.54384394,0.00824115,0.09874283,0.05329147,0.51312250
0.63331666,3.35921542,0.48178979,1.16314439,0.48308029,1.55970618,0.00861601,0.10278909,0.05699519,0.53664594
0.63931966,3.44612677,0.48795523,1.20827303,0.49807759,1.57182634,0.00901948,0.10650383,0.06073250,0.55943668
0.64532266,3.52546357,0.49231731,1.25085399,0.51177664,1.58024964,0.00944401,0.10985982,0.06446429,0.58125116
0.65132566,3.59649191,0.49486114,1.29030564,0.52391917,1.58513932,0.00988244,0.11283948,0.06815223,0.60186175
0.65732866,3.65868908,0.49560339,1.32611398,0.53428497,1.58677094,0.01032824,0.11543566,0.07176002,0.62106123
0.66333167,3.71175135,0.49459098,1.35784382,0.54269688,1.58552242,0.01077570,0.11765210,0.07525447,0.63866687
0.66933467,3.75559478,0.49189901,1.38514741,0.54902432,1.58186040,0.01122017,0.11950360,0.07860649,0.65452369
0.67533767,3.79034914,0.48762810,1.40777052,0.55318526,1.57632346,0.01165814,0.12101588,0.08179207,0.66850723
0.68134067,3.81634532,0.48190114,1.42555574,0.55514675,1.56950299,0.01208737,0.12222507,0.08479298,0.68052531
0.68734367,3.83409660,0.47485973,1.43844267,0.55492380,1.56202246,0.01250688,0.12317687,0.08759724,0.69051911
0.69334667,3.84427458,0.46666023,1.44646535,0.55257693,1.55451579,0.01291698,0.12392539,0.09019946,0.69846317
0.69934967,3.84768052,0.45746979,1.44974668,0.54820836,1.54760560,0.01331909,0.12453166,0.09260076,0.70436464
0.70535268,3.84521290,0.44746221,1.44849032,0.54195708,1.54188206,0.01371568,0.12506186,0.09480852,0.70826148
0.71135568,3.83783238,0.43681389,1.44297024,0.53399296,1.53788299,0.01411001,0.12558529,0.09683579,0.71021989
0.71735868,3.82652508,0.42569995,1.43351827,0.52451017,1.53607562,0.01450591,0.12617218,0.09870041,0.71033097
0.72336168,3.81226548,0.41429054,1.42051037,0.51372021,1.53684068,0.01490746,0.12689131,0.10042396,0.70870661
0.72936468,3.79598012,0.40274741,1.40435186,0.50184465,1.54045919,0.01531873,0.12780755,0.10203049,0.70547499
0.73536768,3.77851325,0.39122091,1.38546242,0.48910807,1.54710225,0.01574341,0.12897945,0.10354503,0.70077562
0.74137069,3.76059589,0.37984734,1.36426144,0.47573121,1.55682418,0.01618454,0.13045687,0.10499215,0.69475427
0.74737369,3.74281926,0.36874679,1.34115416,0.46192484,1.56955917,0.01664419,0.13227874,0.10639444,0.68755795
0.75337669,3.72561387,0.35802154,1.31651936,0.44788425,1.58512182,0.01712323,0.13447115,0.10777107,0.67933012
0.75937969,3.70923517,0.34775495,1.29069892,0.43378481,1.60321139,0.01762110,0.13704570,0.10913650,0.67020641
0.76538269,3.69375658,0.33801097,1.26398979,0.41977854,1.62342000,0.01813569,0.13999828,0.11049943,0.66031095
0.77138569,3.67907039,0.32883431,1.23663854,0.40599180,1.64524469,0.01866326,0.14330843,0.11186201,0.64975361
0.77738869,3.66489694,0.32025116,1.20883874,0.39252429,1.66810305,0.01919845,0.14693915,0.11321940,0.63862813
0.78339170,3.65080179,0.31227052,1.18073116,0.37944908,1.69135230,0.01973436,0.15083735,0.11455964,0.62701139
0.78939470,3.63622064,0.30488610,1.15240670,0.36681382,1.71431129,0.02026272,0.15493496,0.11586401,0.61496367
0.79539770,3.62049120,0.29807871,1.12391184,0.35464293,1.73628483,0.02077414,0.15915060,0.11710769,0.60253007
0.80140070,3.60289067,0.29181904,1.09525623,0.34294065,1.75658974,0.02125835,0.16339194,0.11826078,0.58974286
0.80740370,3.58267766,0.28607070,1.06642195,0.33169472,1.77458177,0.02170463,0.16755844,0.11928971,0.57662469
0.81340670,3.55913656,0.28079349,1.03737391,0.32088056,1.78968233,0.02210216,0.17154473,0.12015883,0.56319247
0.81940970,3.53162257,0.27594657,1.00807094,0.31046568,1.80140427,0.02244040,0.17524414,0.12083220,0.54946167
0.82541271,3.49960527,0.27149156,0.97847669,0.30041420,1.80937539,0.02270956,0.17855253,0.12127552,0.53545081
0.83141571,3.46270874,0.26739526,0.94857008,0.29069105,1.81335897,0.02290093,0.18137219,0.12145794,0.52118582
0.83741871,3.42074620,0.26363198,0.91835448,0.28126597,1.81327007,0.02300727,0.18361547,0.12135390,0.50670408
0.84342171,3.37374745,0.26018520,0.88786536,0.27211685,1.80918707,0.02302314,0.18520832,0.12094468,0.49205783
0.84942471,3.32197765,0.25704862,0.85717587,0.26323246,1.80135750,0.02294510,0.18609322,0.12021967,0.47731669
0.85542771,3.26594640,0.25422641,0.82640023,0.25461437,1.79019803,0.02277190,0.18623165,0.11917735,0.46256924
0.86143072,3.20640642,0.25173268,0.79569468,0.24627808,1.77628806,0.02250458,0.18560577,0.11782574,0.44792344
0.86743372,3.14434174,0.24959025,0.76525605,0.23825327,1.76035733,0.02214649,0.18421942,0.11618256,0.43350583
0.87343672,3.08094570,0.24782870,0.73531807,0.23058322,1.74326748,0.02170322,0.18209822,0.11427479,0.41945965
0.87943972,3.01758962,0.24648188,0.70614558,0.22332349,1.72598843,0.02118242,0.17928887,0.11213793,0.40594178
0.88544272,2.95578333,0.24558496,0.67802710,0.21653993,1.70957010,0.02059366,0.17585766,0.10981483,0.39311878
0.89144572,2.89712923,0.24517135,0.65126602,0.21030612,1.69511059,0.01994809,0.17188823,0.10735412,0.38116220
0.89744872,2.84327162,0.24526952,0.62617096,0.20470042,1.68372184,0.01925822,0.16747877,0.10480855,0.37024328
0.90345173,2.79584348,0.24590002,0.60304575,0.19980276,1.67649393,0.01853753,0.16273866,0.10223301,0.36052744
0.90945473,2.75641264,0.24707293,0.58217946,0.19569134,1.67445932,0.01780018,0.15778479,0.09968264,0.35216873
0.91545773,2.72642957,0.24878583,0.56383701,0.19243933,1.67855817,0.01706069,0.15273778,0.09721086,0.34530453
0.92146073,2.70717854,0.25102253,0.54825060,0.19011178,1.68960587,0.01633358,0.14771804,0.09486761,0.34005069
0.92746373,2.69973392,0.25375256,0.53561242,0.18876282,1.70826392,0.01563319,0.14284211,0.09269775,0.33649732
0.93346673,2.70492310,0.25693163,0.52606874,0.18843324,1.73501500,0.01497336,0.13821916,0.09073979,0.33470547
0.93946973,2.72329705,0.26050281,0.51971562,0.18914854,1.77014303,0.01436729,0.13394795,0.08902484,0.33470467
0.94547274,2.75510938,0.26439862,0.51659620,0.19091749,1.81371880,0.01382737,0.13011419,0.08757602,0.33649142
0.95147574,2.80030419,0.26854370,0.51669966,0.19373115,1.86559163,0.01336511,0.12678857,0.08640813,0.34002875
0.95747874,2.85851308,0.27285803,0.51996166,0.19756258,1.92538736,0.01299100,0.12402517,0.08552767,0.34524665
0.96348174,2.92906090,0.27726042,0.52626610,0.20236684,1.99251265,0.01271449,0.12186064,0.08493318,0.35204347
0.96948474,3.01097997,0.28167205,0.53544812,0.20808170,2.06616563,0.01254393,0.12031379,0.08461583,0.36028797
0.97548774,3.10303211,0.28601991,0.54729806,0.21462859,2.14535268,0.01248658,0.11938583,0.08456015,0.36982217
0.98149075,3.20373769,0.29023972,0.56156615,0.22191410,2.22891086,0.01254846,0.11906102,0.08474497,0.38046470
0.98749375,3.31141082,0.29427844,0.57796777,0.22983170,2.31553556,0.01273435,0.11930777,0.08514439,0.39201454
0.99349675,3.42419961,0.29809584,0.59618915,0.23826382,2.40381271,0.01304769,0.12008012,0.08572883,0.40425512
0.99949975,3.54013048,0.30166540,0.61589319,0.24708411,2.49225459,0.01349040,0.12131953,0.08646596,0.41695864
1.00550275,3.65715528,0.30497416,0.63672551,0.25615991,2.57933855,0.01406279,0.12295689,0.08732169,0.42989046
1.01150575,3.77320021,0.30802182,0.65832036,0.26535482,2.66354727,0.01476336,0.12491480,0.08826098,0.44281358
1.01750875,3.88621502,0.31081890,0.68030661,0.27453137,2.74340959,0.01558862,0.12710986,0.08924862,0.45549308
1.02351176,3.99422164,0.31338438,0.70231354,0.28355367,2.81754059,0.01653295,0.12945520,0.09024989,0.46770049
1.02951476,4.09536048,0.31574266,0.72397644,0.29229005,2.88467958,0.01758842,0.13186293,0.09123112,0.47921796
1.03551776,4.18793369,0.31792040,0.74494211,0.30061557,2.94372467,0.01874468,0.13424664,0.09216019,0.48984234
1.04152076,4.27044368,0.31994322,0.76487402,0.30841442,2.99376283,0.01998896,0.13652382,0.09300699,0.49938887
1.04752376,4.34162608,0.32183256,0.78345727,0.31558207,3.03409402,0.02130605,0.13861813,0.09374380,0.50769465
1.05352676,4.40047606,0.32360296,0.80040310,0.32202712,3.06424868,0.02267845,0.14046151,0.09434569,0.51462164
1.05952976,4.44626706,0.32525999,0.81545311,0.32767293,3.08399768,0.02408661,0.14199608,0.09479086,0.52005921
1.06553277,4.47856148,0.32679874,0.82838288,0.33245870,3.09335429,0.02550920,0.14317567,0.09506105,0.52392614
1.07153577,4.49721279,0.32820332,0.83900510,0.33634029,3.09256806,0.02692362,0.14396703,0.09514184,0.52617198
1.07753877,4.50235914,0.32944713,0.84717197,0.33929049,3.08211075,0.02830644,0.14435063,0.09502302,0.52677774
1.08354177,4.49440859,0.33049396,0.85277699,0.34129887,3.06265489,0.02963406,0.14432095,0.09469884,0.52575587
1.08954477,4.47401661,0.33129993,0.85575583,0.34237118,3.03504574,0.03088334,0.14388636,0.09416829,0.52314943
1.09554777,4.44205662,0.33181598,0.85608646,0.34252833,3.00026796,0.03203225,0.14306844,0.09343516,0.51903059
1.10155078,4.39958476,0.33199092,0.85378846,0.34180492,2.95940820,0.03306058,0.14190082,0.09250815,0.51349833
1.10755378,4.34780018,0.33177470,0.84892135,0.34024751,2.91361525,0.03395052,0.14042756,0.09140068,0.50667552
1.11355678,4.28800246,0.33112171,0.84158231,0.33791260,2.86405938,0.03468725,0.13870116,0.09013065,0.49870541
1.11955978,4.22154759,0.32999397,0.83190297,0.33486441,2.81189249,0.03525938,0.13678013,0.08871997,0.48974764
1.12556278,4.14980424,0.32836393,0.82004571,0.33117257,2.75821066,0.03565927,0.13472645,0.08719394,0.47997389
1.13156578,4.07411193,0.32621672,0.80619922,0.32690988,2.70402037,0.03588324,0.13260275,0.08558048,0.46956333
1.13756878,3.99574233,0.32355173,0.79057384,0.32215004,2.65020981,0.03593154,0.13046962,0.08390913,0.45869805
1.14357179,3.91586516,0.32038343,0.77339638,0.31696562,2.59752592,0.03580829,0.12838290,0.08221009,0.44755849
1.14957479,3.83551957,0.31674132,0.75490500,0.31142629,2.54655801,0.03552112,0.12639126,0.08051302,0.43631922
1.15557779,3.75559184,0.31266919,0.73534389,0.30559726,2.49772813,0.03508083,0.12453411,0.07884594,0.42514497
1.16158079,3.67679990,0.30822345,0.71495821,0.29953814,2.45128833,0.03450083,0.12283995,0.07723406,0.41418722
1.16758379,3.59968489,0.30347105,0.69398925,0.29330216,2.40732445,0.03379652,0.12132522,0.07569882,0.40358132
1.17358679,3.52460973,0.29848667,0.67266992,0.28693568,2.36576601,0.03298467,0.11999376,0.07425695,0.39344424
1.17958979,3.45176448,0.29334975,0.65122083,0.28047819,2.32640154,0.03208274,0.11883682,0.07291979,0.38387304
1.18559280,3.38117783,0.28814129,0.62984686,0.27396257,2.28889845,0.03110823,0.11783366,0.07169286,0.37494401
1.19159580,3.31273430,0.28294065,0.60873443,0.26741565,2.25282647,0.03007809,0.11695278,0.07057565,0.36671242
1.19759880,3.24619604,0.27782266,0.58804939,0.26085907,2.21768381,0.02900826,0.11615359,0.06956174,0.35921305
1.20360180,3.18122842,0.27285492,0.56793568,0.25431029,2.18292479,0.02791321,0.11538848,0.06863921,0.35246120
1.20960480,3.11742830,0.26809577,0.54851467,0.24778375,2.14798804,0.02680573,0.11460521,0.06779130,0.34645421
1.21560780,3.05435387,0.26359267,0.52988508,0.24129208,2.11232438,0.02569672,0.11374956,0.06699739,0.34117348
1.22161081,2.99155489,0.25938126,0.51212366,0.23484732,2.07542325,0.02459524,0.11276793,0.06623411,0.33658675
1.22761381,2.92860228,0.25548509,0.49528622,0.22846206,2.03683709,0.02350855,0.11160994,0.06547668,0.33265055
1.23361681,2.86511595,0.25191589,0.47940927,0.22215049,1.99620282,0.02244234,0.11023087,0.06470035,0.32931286
1.23961981,2.80078986,0.24867446,0.46451189,0.21592923,1.95325991,0.02140104,0.10859374,0.06388180,0.32651575
1.24562281,2.73541363,0.24575197,0.45059789,0.20981802,1.90786455,0.02038815,0.10667108,0.06300059,0.32419785
1.25162581,2.66888978,0.24313175,0.43765808,0.20384020,1.85999952,0.01940662,0.10444622,0.06204045,0.32229681
1.25762881,2.60124634,0.24079124,0.42567260,0.19802295,1.80977980,0.01845927,0.10191416,0.06099040,0.32075146
1.26363182,2.53264442,0.23870421,0.41461320,0.19239738,1.75745362,0.01754918,0.09908184,0.05984573,0.31950370
1.26963482,2.46338063,0.23684300,0.40444540,0.18699836,1.70339936,0.01668004,0.09596806,0.05860856,0.31850020
1.27563782,2.39388465,0.23518078,0.39513050,0.18186429,1.64811829,0.01585645,0.09260288,0.05728828,0.31769373
1.28164082,2.32471207,0.23369365,0.38662741,0.17703672,1.59222372,0.01508416,0.08902664,0.05590159,0.31704427
1.28764382,2.25653313,0.23236264,0.37889425,0.17255994,1.53642707,0.01437023,0.08528871,0.05447225,0.31651987
1.29364682,2.19011796,0.23117540,0.37188974,0.16848045,1.48152120,0.01372311,0.08144594,0.05303053,0.31609721
1.29964982,2.12631898,0.23012776,0.36557448,0.16484659,1.42836185,0.01315260,0.07756105,0.05161249,0.31576210
1.30565283,2.06605111,0.22922484,0.35991190,0.16170799,1.37784773,0.01266982,0.07370085,0.05025890,0.31550968
1.31165583,2.01027077,0.22848190,0.35486923,0.15911524,1.33089971,0.01228699,0.06993455,0.04901409,0.31534450
1.31765883,1.95995390,0.22792489,0.35041812,0.15711943,1.28843994,0.01201721,0.06633210,0.04792465,0.31528052
1.32366183,1.91607387,0.22759046,0.34653529,0.15577173,1.25137106,0.01187411,0.06296263,0.04703799,0.31534082
1.32966483,1.87957960,0.22752575,0.34320288,0.15512298,1.22055614,0.01187155,0.05989311,0.04640095,0.31555724
1.33566783,1.85137405,0.22778756,0.34040865,0.15522307,1.19679945,0.01202312,0.05718708,0.04605837,0.31596969
1.34167084,1.83229338,0.22844118,0.33814605,0.15612027,1.18082828,0.01234174,0.05490361,0.04605174,0.31662529
1.34767384,1.82308684,0.22955864,0.33641385,0.15786027,1.17327608,0.01283913,0.05309640,0.04641794,0.31757717
1.35367684,1.82439727,0.23121655,0.33521566,0.16048505,1.17466668,0.01352534,0.05181302,0.04718802,0.31888286
1.35967984,1.83674236,0.23349334,0.33455901,0.16403139,1.18539998,0.01440820,0.05109424,0.04838625,0.32060237
1.36568284,1.86049658,0.23646614,0.33445411,0.16852913,1.20573881,0.01549282,0.05097350,0.05002917,0.32279584
1.37168584,1.89587394,0.24020719,0.33491226,0.17399910,1.23579729,0.01678109,0.05147638,0.05212494,0.32552085
1.37768884,1.94291186,0.24477994,0.33594388,0.18045089,1.27553083,0.01827129,0.05262021,0.05467275,0.32882936
1.38369185,2.00145648,0.25023497,0.33755636,0.18788038,1.32472789,0.01995763,0.05441369,0.05766245,0.33276443
1.38969485,2.07115012,0.25660589,0.33975159,0.19626725,1.38300395,0.02182999,0.05685660,0.06107446,0.33735682
1.39569785,2.15142145,0.26390530,0.34252342,0.20557263,1.44979822,0.02387368,0.05993956,0.06487971,0.34262155
1.40170085,2.24147947,0.27212121,0.34585522,0.21573695,1.52437341,0.02606940,0.06364400,0.06903997,0.34855478
1.40770385,2.34031207,0.28121396,0.34971753,0.22667819,1.60581942,0.02839325,0.06794222,0.07350828,0.35513089
1.41370685,2.44669021,0.29111394,0.35406611,0.23829086,1.69306114,0.03081696,0.07279767,0.07822967,0.36230032
1.41970985,2.55917870,0.30172033,0.35884049,0.25044561,1.78487129,0.03330824,0.07816551,0.08314217,0.36998806
1.42571286,2.67615405,0.31290100,0.36396322,0.26298986,1.87988824,0.03583134,0.08399338,0.08817791,0.37809315
1.43171586,2.79583015,0.32449369,0.36933982,0.27574939,1.97663928,0.03834776,0.09022257,0.09326465,0.38648920
1.43771886,2.91629157,0.33630863,0.37485976,0.28853106,2.07356919,0.04081709,0.09678934,0.09832735,0.39502614
1.44372186,3.03553441,0.34813253,0.38039824,0.30112657,2.16907361,0.04319800,0.10362669,0.10329007,0.40353314
1.44972486,3.15151370,0.35973389,0.38581900,0.31331727,2.26153673,0.04544935,0.11066619,0.10807786,0.41182269
1.45572786,3.26219624,0.37086954,0.39097801,0.32487984,2.34937214,0.04753134,0.11784015,0.11261886,0.41969580
1.46173087,3.36561705,0.38129211,0.39572784,0.33559271,2.43106552,0.04940670,0.12508372,0.11684632,0.42694806
1.46773387,3.45993727,0.39075826,0.39992274,0.34524285,2.50521777,0.05104182,0.13233709,0.12070063,0.43337643
1.47373687,3.54350126,0.39903719,0.40342401,0.35363284,2.57058648,0.05240787,0.13954741,0.12413107,0.43878638
1.47973987,3.61489006,0.40591918,0.40610551,0.36058764,2.62612426,0.05348173,0.14667056,0.12709743,0.44299913
1.48574287,3.67296871,0.41122365,0.40785899,0.36596096,2.67101175,0.05424677,0.15367243,0.12957126,0.44585868
1.49174587,3.71692484,0.41480643,0.40859896,0.36964080,2.70468371,0.05469342,0.16052976,0.13153668,0.44723812
1.49774887,3.74629643,0.41656580,0.40826687,0.37155383,2.72684677,0.05481949,0.16723032,0.13299073,0.44704509
1.50375188,3.76098672,0.41644705,0.40683418,0.37166844,2.73748745,0.05463027,0.17377248,0.13394331,0.44522599
1.50975488,3.76126544,0.41444518,0.40430435,0.36999621,2.73687000,0.05413825,0.18016410,0.13441646,0.44176866
1.51575788,3.74775550,0.41060573,0.40071336,0.36659180,2.72552363,0.05336270,0.18642071,0.13444327,0.43670354
1.52176088,3.72140570,0.40502355,0.39612889,0.36155107,2.70421958,0.05232896,0.19256318,0.13406621,0.43010293
1.52776388,3.68345022,0.39783955,0.39064797,0.35500769,2.67393891,0.05106747,0.19861486,0.13333522,0.42207874
1.53376688,3.63535684,0.38923565,0.38439333,0.34712826,2.63583226,0.04961271,0.20459838,0.13230533,0.41277842
1.53976988,3.57876605,0.37942806,0.37750851,0.33810622,2.59117351,0.04800197,0.21053233,0.13103426,0.40237956
1.54577289,3.51542423,0.36865920,0.37015201,0.32815488,2.54130952,0.04627408,0.21642793,0.12957984,0.39108324
1.55177589,3.44711379,0.35718881,0.36249072,0.31749986,2.48760829,0.04446815,0.22228603,0.12799757,0.37910657
1.55777889,3.37558396,0.34528436,0.35469296,0.30637131,2.43140790,0.04262232,0.22809450,0.12633836,0.36667466
1.56378189,3.30248548,0.33321154,0.34692156,0.29499631,2.37396895,0.04077269,0.23382629,0.12464654,0.35401253
1.56978489,3.22931225,0.32122507,0.33932722,0.28359179,2.31643233,0.03895231,0.23943834,0.12295834,0.34133723
1.57578789,3.15735283,0.30956028,0.33204252,0.27235827,2.25978453,0.03719047,0.24487135,0.12130083,0.32885065
1.58179090,3.08765372,0.29842584,0.32517696,0.26147463,2.20483173,0.03551210,0.25005058,0.11969134,0.31673334
1.58779390,3.02099604,0.28799802,0.31881317,0.25109421,2.15218369,0.03393748,0.25488759,0.11813743,0.30513951
1.59379690,2.95788625,0.27841655,0.31300453,0.24134224,2.10224786,0.03248207,0.25928300,0.11663743,0.29419351
1.59979990,2.89856080,0.26978231,0.30777429,0.23231467,2.05523348,0.03115667,0.26312997,0.11518137,0.28398796
1.60580290,2.84300399,0.26215690,0.30311624,0.22407836,2.01116502,0.02996770,0.26631846,0.11375228,0.27458343
1.61180590,2.79097739,0.25556397,0.29899681,0.21667250,1.96990372,0.02891758,0.26873987,0.11232791,0.26600971
1.61780890,2.74205897,0.24999222,0.29535858,0.21011106,1.93117578,0.02800537,0.27029196,0.11088245,0.25826862
1.62381191,2.69568921,0.24539981,0.29212487,0.20438617,1.89460528,0.02722734,0.27088374,0.10938853,0.25133796
1.62981491,2.65122169,0.24171999,0.28920528,0.19947198,1.85974987,0.02657761,0.27044013,0.10781899,0.24517661
