energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
-0.15307654,2.79105882,0.34795840,1.62356873,0.04310888,0.35469602,0.59337504,0.51828003,0.03067416,0.17276951
-0.14707354,2.83923821,0.35018113,1.65056021,0.04262838,0.36384736,0.60761114,0.52658309,0.03133617,0.17580930
-0.14107054,2.88155205,0.35220398,1.67377420,0.04216497,0.37177942,0.62010169,0.53460812,0.03212765,0.17825946
-0.13506753,2.91684179,0.35390656,1.69258666,0.04172063,0.37830725,0.63054676,0.54211530,0.03303598,0.18003613
-0.12906453,2.94417800,0.35519026,1.70650892,0.04129734,0.38328698,0.63870827,0.54889259,0.03404713,0.18107544
-0.12306153,2.96288131,0.35598095,1.71519931,0.04089719,0.38661837,0.64441466,0.55476049,0.03514587,0.18133487
-0.11705853,2.97253276,0.35623034,1.71846829,0.04052253,0.38824577,0.64756286,0.55957511,0.03631619,0.18079393
-0.11105553,2.97297314,0.35591602,1.71627728,0.04017598,0.38815745,0.64811773,0.56322967,0.03754153,0.17945396
-0.10505253,2.96429189,0.35504027,1.70873118,0.03986035,0.38638334,0.64610899,0.56565431,0.03880511,0.17733713
-0.09904952,2.94680632,0.35362758,1.69606550,0.03957849,0.38299138,0.64162589,0.56681430,0.04009011,0.17448469
-0.09304652,2.92103292,0.35172121,1.67862888,0.03933310,0.37808275,0.63481006,0.56670698,0.04137997,0.17095463
-0.08704352,2.88765255,0.34937905,1.65686220,0.03912644,0.37178612,0.62584676,0.56535752,0.04265852,0.16681878
-0.08104052,2.84747181,0.34666885,1.63127575,0.03896007,0.36425136,0.61495527,0.56281395,0.04391017,0.16215965
-0.07503752,2.80138303,0.34366349,1.60242576,0.03883454,0.35564302,0.60237881,0.55914186,0.04512005,0.15706705
-0.06903452,2.75032523,0.34043631,1.57089170,0.03874921,0.34613394,0.58837458,0.55441900,0.04627421,0.15163478
-0.06303152,2.69524839,0.33705697,1.53725579,0.03870206,0.33589919,0.57320438,0.54873036,0.04735974,0.14595747
-0.05702851,2.63708271,0.33358805,1.50208553,0.03868962,0.32511076,0.55712633,0.54216389,0.04836497,0.14012776
-0.05102551,2.57671460,0.33008260,1.46592031,0.03870701,0.31393320,0.54038795,0.53480722,0.04927966,0.13423394
-0.04502251,2.51497014,0.32658281,1.42926241,0.03874815,0.30252016,0.52322091,0.52674547,0.05009529,0.12835808
-0.03901951,2.45260640,0.32311977,1.39257266,0.03880595,0.29101224,0.50583755,0.51806031,0.05080526,0.12257480
-0.03301651,2.39031051,0.31971440,1.35627046,0.03887280,0.27953577,0.48842915,0.50883021,0.05140518,0.11695051
-0.02701351,2.32870548,0.31637930,1.32073763,0.03894098,0.26820278,0.47116592,0.49913175,0.05189320,0.11154329
-0.02101051,2.26836170,0.31312153,1.28632535,0.03900326,0.25711179,0.45419843,0.48904185,0.05227025,0.10640322
-0.01500750,2.20981229,0.30994577,1.25336315,0.03905345,0.24634932,0.43766018,0.47864055,0.05254032,0.10157300
-0.00900450,2.15357061,0.30685797,1.22216877,0.03908697,0.23599196,0.42167101,0.46801412,0.05271060,0.09708900
-0.00300150,2.10014765,0.30386881,1.19305772,0.03910143,0.22610862,0.40634096,0.45725801,0.05279165,0.09298228
0.00300150,2.05006755,0.30099692,1.16635142,0.03909700,0.21676284,0.39177405,0.44647951,0.05279736,0.08927977
0.00900450,2.00387932,0.29827146,1.14238282,0.03907681,0.20801494,0.37807188,0.43579958,0.05274484,0.08600526
0.01500750,1.96216335,0.29573385,1.12149877,0.03904708,0.19992369,0.36533637,0.42535366,0.05265412,0.08318028
0.02101051,1.92553153,0.29343850,1.10405851,0.03901712,0.19254752,0.35367167,0.41529133,0.05254771,0.08082461
0.02701351,1.89462048,0.29145242,1.09042808,0.03899916,0.18594508,0.34318495,0.40577458,0.05245001,0.07895658
0.03301651,1.87007775,0.28985360,1.08097058,0.03900793,0.18017502,0.33398581,0.39697473,0.05238654,0.07759292
0.03901951,1.85254144,0.28872837,1.07603285,0.03906011,0.17529521,0.32618464,0.38906806,0.05238300,0.07674836
0.04502251,1.84261427,0.28816778,1.07592913,0.03917357,0.17136126,0.31988966,0.38223030,0.05246431,0.07643488
0.05102551,1.84083344,0.28826315,1.08092260,0.03936647,0.16842445,0.31520308,0.37663024,0.05265347,0.07666068
0.05702851,1.84763810,0.28910119,1.09120605,0.03965627,0.16652936,0.31221639,0.37242273,0.05297047,0.07742912
0.06303152,1.86333636,0.29075886,1.10688291,0.04005870,0.16571122,0.31100524,0.36974149,0.05343120,0.07873740
0.06903452,1.88807407,0.29329836,1.12794988,0.04058670,0.16599316,0.31162417,0.36869209,0.05404644,0.08057544
0.07503752,1.92180754,0.29676259,1.15428254,0.04124937,0.16738359,0.31410150,0.36934553,0.05482101,0.08292477
0.08104052,1.96428197,0.30117123,1.18562504,0.04205116,0.16987393,0.31843472,0.37173266,0.05575312,0.08575773
0.08704352,2.01501758,0.30651796,1.22158492,0.04299109,0.17343671,0.32458674,0.37584005,0.05683392,0.08903694
0.09304652,2.07330463,0.31276874,1.26163362,0.04406222,0.17802427,0.33248326,0.38160736,0.05804744,0.09271512
0.09904952,2.13820827,0.31986147,1.30511334,0.04525143,0.18356816,0.34201137,0.38892642,0.05937071,0.09673544
0.10505253,2.20858352,0.32770700,1.35125001,0.04653942,0.18997927,0.35301967,0.39764238,0.06077435,0.10103218
0.11105553,2.28310031,0.33619150,1.39917242,0.04790099,0.19714875,0.36531984,0.40755662,0.06222336,0.10553193
0.11705853,2.36027775,0.34518002,1.44793657,0.04930569,0.20494960,0.37868981,0.41843164,0.06367827,0.11015516
0.12306153,2.43852639,0.35452113,1.49655453,0.05071870,0.21323912,0.39287825,0.42999755,0.06509654,0.11481815
0.12906453,2.51619680,0.36405234,1.54402655,0.05210195,0.22186183,0.40761041,0.44196011,0.06643417,0.11943521
0.13506753,2.59163236,0.37360606,1.58937494,0.05341548,0.23065300,0.42259491,0.45400977,0.06764743,0.12392105
0.14107054,2.66322402,0.38301577,1.63167826,0.05461895,0.23944249,0.43753141,0.46583160,0.06869466,0.12819332
0.14707354,2.72946460,0.39212205,1.67010433,0.05567324,0.24805894,0.45211869,0.47711545,0.06953808,0.13217501
0.15307654,2.78900008,0.40077830,1.70394034,0.05654200,0.25633388,0.46606288,0.48756613,0.07014539,0.13579683
0.15907954,2.84067588,0.40885579,1.73261886,0.05719325,0.26410591,0.47908554,0.49691301,0.07049135,0.13899930
0.16508254,2.88357584,0.41624778,1.75573851,0.05760074,0.27122460,0.49093129,0.50491885,0.07055894,0.14173455
0.17108554,2.91705246,0.42287281,1.77307831,0.05774522,0.27755408,0.50137463,0.51138733,0.07034032,0.14396768
0.17708854,2.94074710,0.42867677,1.78460516,0.05761535,0.28297617,0.51022580,0.51616907,0.06983732,0.14567779
0.18309155,2.95459954,0.43363401,1.79047424,0.05720837,0.28739295,0.51733543,0.51916603,0.06906167,0.14685842
0.18909455,2.95884657,0.43774737,1.79102222,0.05653047,0.29072876,0.52259794,0.52033396,0.06803471,0.14751761
0.19509755,2.95401008,0.44104733,1.78675400,0.05559671,0.29293158,0.52595347,0.51968307,0.06678675,0.14767748
0.20110055,2.94087543,0.44359044,1.77832335,0.05443076,0.29397370,0.52738845,0.51727673,0.06535612,0.14737340
0.20710355,2.92046123,0.44545712,1.76650872,0.05306414,0.29385178,0.52693485,0.51322853,0.06378781,0.14665274
0.21310655,2.89398217,0.44674917,1.75218522,0.05153533,0.29258630,0.52466809,0.50769769,0.06213194,0.14557343
0.21910955,2.86280668,0.44758693,1.73629417,0.04988855,0.29022041,0.52070383,0.50088317,0.06044198,0.14420222
0.22511256,2.82841122,0.44810657,1.71981149,0.04817235,0.28681829,0.51519384,0.49301667,0.05877288,0.14261275
0.23111556,2.79233338,0.44845726,1.70371642,0.04643812,0.28246304,0.50832098,0.48435484,0.05717916,0.14088366
0.23711856,2.75612536,0.44879862,1.68896164,0.04473851,0.27725426,0.50029366,0.47517107,0.05571308,0.13909658
0.24312156,2.72130983,0.44929828,1.67644613,0.04312580,0.27130522,0.49133986,0.46574700,0.05442279,0.13733421
0.24912456,2.68933948,0.45012963,1.66699164,0.04165040,0.26473998,0.48170094,0.45636424,0.05335085,0.13567850
0.25512756,2.66156155,0.45146964,1.66132333,0.04035938,0.25769021,0.47162546,0.44729643,0.05253281,0.13420894
0.26113057,2.63918824,0.45349676,1.66005536,0.03929521,0.25029210,0.46136313,0.43880184,0.05199613,0.13300105
0.26713357,2.62327339,0.45638871,1.66368132,0.03849458,0.24268320,0.45115899,0.43111692,0.05175942,0.13212500
0.27313657,2.61469587,0.46032011,1.67256966,0.03798754,0.23499938,0.44124813,0.42445061,0.05183194,0.13164445
0.27913957,2.61414940,0.46545982,1.68696372,0.03779678,0.22737200,0.43185081,0.41897989,0.05221347,0.13161558
0.28514257,2.62213842,0.47196791,1.70698587,0.03793713,0.21992520,0.42316822,0.41484628,0.05289444,0.13208624
0.29114557,2.63897943,0.47999230,1.73264515,0.03841533,0.21277357,0.41537894,0.41215364,0.05385643,0.13309536
0.29714857,2.66480695,0.48966494,1.76384740,0.03922997,0.20602002,0.40863598,0.41096700,0.05507284,0.13467243
0.30315158,2.69958311,0.50109763,1.80040729,0.04037165,0.19975415,0.40306464,0.41131248,0.05650987,0.13683726
0.30915458,2.74310993,0.51437756,1.84206100,0.04182335,0.19405086,0.39876096,0.41317832,0.05812763,0.13959976
0.31515758,2.79504326,0.52956278,1.88847891,0.04356091,0.18896945,0.39579094,0.41651669,0.05988148,0.14295991
0.32116058,2.85490738,0.54667757,1.93927739,0.04555373,0.18455306,0.39419037,0.42124639,0.06172340,0.14690793
0.32716358,2.92210952,0.56570814,1.99402900,0.04776559,0.18082859,0.39396522,0.42725623,0.06360342,0.15142452
0.33316658,2.99595357,0.58659877,2.05227071,0.05015550,0.17780688,0.39509264,0.43440886,0.06547113,0.15648118
0.33916958,3.07565257,0.60924860,2.11350968,0.05267877,0.17548335,0.39752239,0.44254513,0.06727707,0.16204081
0.34517259,3.16033960,0.63350942,2.17722672,0.05528805,0.17383886,0.40117878,0.45148858,0.06897407,0.16805827
0.35117559,3.24907722,0.65918460,2.24287738,0.05793444,0.17284092,0.40596283,0.46105013,0.07051854,0.17448114
0.35717859,3.34086550,0.68602931,2.30989126,0.06056863,0.17244505,0.41175485,0.47103272,0.07187150,0.18125058
0.36318159,3.43464907,0.71375237,2.37766990,0.06314202,0.17259632,0.41841716,0.48123591,0.07299954,0.18830221
0.36918459,3.52932375,0.74201964,2.44558407,0.06560783,0.17323104,0.42579708,0.49146013,0.07387548,0.19556718
0.37518759,3.62374337,0.77045907,2.51297126,0.06792211,0.17427847,0.43372995,0.50151078,0.07447894,0.20297320
0.38119060,3.71672749,0.79866745,2.57913420,0.07004469,0.17566256,0.44204232,0.51120184,0.07479656,0.21044564
0.38719360,3.80707077,0.82621866,2.64334123,0.07194006,0.17730369,0.45055510,0.52035909,0.07482211,0.21790871
0.39319660,3.89355441,0.85267333,2.70482925,0.07357802,0.17912031,0.45908688,0.52882298,0.07455629,0.22528662
0.39919960,3.97496045,0.87758963,2.76280986,0.07493428,0.18103062,0.46745706,0.53645086,0.07400646,0.23250470
0.40520260,4.05008883,0.90053489,2.81647901,0.07599083,0.18295400,0.47548908,0.54311896,0.07318608,0.23949062
0.41120560,4.11777759,0.92109770,2.86503031,0.07673619,0.18481250,0.48301356,0.54872377,0.07211406,0.24617549
0.41720860,4.17692576,0.93889998,2.90767183,0.07716541,0.18653216,0.48987127,0.55318310,0.07081399,0.25249496
0.42321161,4.22651850,0.95360873,2.94364593,0.07727997,0.18804424,0.49591610,0.55643675,0.06931332,0.25839033
0.42921461,4.26565382,0.96494686,2.97225154,0.07708750,0.18928636,0.50101770,0.55844683,0.06764247,0.26380952
0.43521761,4.29356965,0.97270266,2.99286770,0.07660127,0.19020357,0.50506407,0.55919778,0.06583394,0.26870806
0.44122061,4.30967042,0.97673755,3.00497754,0.07583965,0.19074930,0.50796365,0.55869611,0.06392152,0.27304992
0.44722361,4.31355145,0.97699170,3.00819124,0.07482543,0.19088619,0.50964728,0.55696993,0.06193945,0.27680830
0.45322661,4.30502014,0.97348708,3.00226681,0.07358498,0.19058689,0.51006960,0.55406817,0.05992179,0.27996624
0.45922961,4.28411248,0.96632803,2.98712735,0.07214747,0.18983457,0.50921001,0.55005969,0.05790183,0.28251710
0.46523262,4.25110362,0.95569890,2.96287378,0.07054397,0.18862346,0.50707315,0.54503199,0.05591162,0.28446485
0.47123562,4.20651177,0.94185900,2.92979200,0.06880661,0.18695907,0.50368877,0.53908989,0.05398167,0.28582410
0.47723862,4.15109446,0.92513484,2.88835386,0.06696769,0.18485823,0.49911096,0.53235376,0.05214071,0.28661991
0.48324162,4.08583692,0.90591006,2.83921148,0.06505890,0.18234895,0.49341685,0.52495757,0.05041558,0.28688731
0.48924462,4.01193246,0.88461320,2.78318497,0.06311060,0.17946996,0.48670461,0.51704669,0.04883117,0.28667052
0.49524762,3.93075536,0.86170399,2.72124370,0.06115112,0.17626998,0.47909098,0.50877526,0.04741048,0.28602185
0.50125063,3.84382681,0.83765851,2.65448181,0.05920624,0.17280677,0.47070815,0.50030341,0.04617461,0.28500027
0.50725363,3.75277512,0.81295393,2.58408876,0.05729869,0.16914583,0.46170036,0.49179408,0.04514283,0.28366977
0.51325663,3.65929146,0.78805337,2.51131617,0.05544784,0.16535889,0.45222005,0.48340966,0.04433258,0.28209736
0.51925963,3.56508288,0.76339152,2.43744212,0.05366942,0.16152215,0.44242385,0.47530845,0.04375943,0.28035099
0.52526263,3.47182414,0.73936167,2.36373442,0.05197544,0.15771438,0.43246848,0.46764091,0.04343694,0.27849723
0.53126563,3.38111045,0.71630455,2.29141431,0.05037413,0.15401480,0.42250672,0.46054602,0.04337647,0.27659900
0.53726863,3.29441266,0.69449954,2.22162200,0.04887005,0.15050104,0.41268360,0.45414756,0.04358688,0.27471332
0.54327164,3.21303688,0.67415850,2.15538538,0.04746430,0.14724698,0.40313291,0.44855080,0.04407415,0.27288922
0.54927464,3.13808981,0.65542250,2.09359303,0.04615478,0.14432076,0.39397417,0.44383936,0.04484094,0.27116596
0.55527764,3.07045124,0.63836146,2.03697256,0.04493660,0.14178291,0.38531022,0.44007264,0.04588610,0.26957154
0.56128064,3.01075468,0.62297677,1.98607489,0.04380249,0.13968477,0.37722544,0.43728385,0.04720416,0.26812178
0.56728364,2.95937666,0.60920652,1.94126498,0.04274335,0.13806712,0.36978472,0.43547881,0.04878490,0.26681983
0.57328664,2.91643510,0.59693323,1.90271911,0.04174880,0.13695930,0.36303312,0.43463549,0.05061288,0.26565631
0.57928964,2.88179668,0.58599353,1.87042861,0.04080781,0.13637858,0.35699639,0.43470455,0.05266721,0.26461006
0.58529265,2.85509260,0.57618937,1.84420969,0.03990928,0.13633006,0.35168210,0.43561077,0.05492135,0.26364948
0.59129565,2.83574222,0.56730016,1.82371878,0.03904272,0.13680691,0.34708149,0.43725547,0.05734317,0.26273440
0.59729865,2.82298335,0.55909532,1.80847262,0.03819884,0.13779108,0.34317189,0.43951979,0.05989522,0.26181847
0.60330165,2.81590802,0.55134658,1.79787213,0.03737015,0.13925433,0.33991962,0.44226885,0.06253514,0.26085194
0.60930465,2.81350226,0.54383957,1.79122909,0.03655149,0.14115963,0.33728318,0.44535656,0.06521646,0.25978476
0.61530765,2.81468828,0.53638408,1.78779461,0.03574052,0.14346285,0.33521667,0.44863105,0.06788947,0.25856972
0.62131066,2.81836757,0.52882271,1.78678821,0.03493806,0.14611454,0.33367334,0.45194043,0.07050239,0.25716571
0.62731366,2.82346318,0.52103741,1.78742660,0.03414845,0.14906199,0.33260896,0.45513872,0.07300270,0.25554078
0.63331666,2.82895989,0.51295391,1.78895097,0.03337969,0.15225117,0.33198505,0.45809171,0.07533861,0.25367493
0.63931966,2.83394061,0.50454373,1.79065226,0.03264352,0.15562874,0.33177166,0.46068253,0.07746056,0.25156248
0.64532266,2.83761810,0.49582387,1.79189325,0.03195532,0.15914389,0.33194985,0.46281668,0.07932277,0.24921394
0.65132566,2.83936082,0.48685441,1.79212719,0.03133398,0.16274995,0.33251341,0.46442634,0.08088477,0.24665723
0.65732866,2.83871225,0.47773397,1.79091236,0.03080154,0.16640587,0.33347009,0.46547375,0.08211276,0.24393825
0.66333167,2.83540314,0.46859369,1.78792221,0.03038271,0.17007727,0.33484208,0.46595348,0.08298080,0.24112074
0.66933467,2.82935659,0.45958984,1.78295111,0.03010435,0.17373726,0.33666567,0.46589357,0.08347180,0.23828540
0.67533767,2.82068572,0.45089556,1.77591559,0.02999469,0.17736688,0.33899036,0.46535531,0.08357822,0.23552830
0.68134067,2.80968465,0.44269222,1.76685128,0.03008263,0.18095527,0.34187707,0.46443179,0.08330241,0.23295872
0.68734367,2.79681285,0.43516077,1.75590593,0.03039676,0.18449943,0.34539580,0.46324523,0.08265667,0.23069626
0.69334667,2.78267404,0.42847354,1.74332881,0.03096445,0.18800380,0.34962269,0.46194299,0.08166292,0.22886763
0.69934967,2.76799024,0.42278677,1.72945718,0.03181085,0.19147960,0.35463654,0.46069275,0.08035212,0.22760294
0.70535268,2.75357228,0.41823436,1.71470035,0.03295782,0.19494386,0.36051508,0.45967662,0.07876323,0.22703182
0.71135568,2.74028780,0.41492285,1.69952203,0.03442302,0.19841852,0.36733099,0.45908478,0.07694208,0.22727933
0.71735868,2.72902814,0.41292799,1.68442168,0.03621886,0.20192927,0.37514785,0.45910856,0.07493986,0.22846198
0.72336168,2.72067517,0.41229283,1.66991565,0.03835171,0.20550452,0.38401630,0.45993357,0.07281159,0.23068382
0.72936468,2.71606946,0.41302743,1.65651864,0.04082113,0.20917424,0.39397051,0.46173276,0.07061434,0.23403288
0.73536768,2.71598086,0.41511006,1.64472625,0.04361931,0.21296900,0.40502506,0.46466006,0.06840559,0.23857798
0.74137069,2.72108240,0.41848967,1.63499917,0.04673072,0.21691895,0.41717255,0.46884459,0.06624145,0.24436606
0.74737369,2.73192844,0.42308960,1.62774935,0.05013201,0.22105302,0.43038194,0.47438573,0.06417514,0.25142015
0.75337669,2.74893762,0.42881207,1.62332867,0.05379208,0.22539812,0.44459769,0.48134933,0.06225551,0.25973799
0.75937969,2.77238103,0.43554328,1.62202019,0.05767258,0.22997846,0.45973990,0.48976503,0.06052581,0.26929142
0.76538269,2.80237562,0.44315875,1.62403211,0.06172856,0.23481490,0.47570528,0.49962494,0.05902269,0.28002649
0.77138569,2.83888296,0.45152873,1.62949439,0.06590948,0.23992444,0.49236904,0.51088350,0.05777549,0.29186432
0.77738869,2.88171282,0.46052317,1.63845800,0.07016039,0.24531963,0.50958755,0.52345873,0.05680572,0.30470269
0.78339170,2.93053113,0.47001622,1.65089626,0.07442343,0.25100807,0.52720163,0.53723455,0.05612692,0.31841820
0.78939470,2.98487164,0.47988994,1.66670827,0.07863936,0.25699185,0.54504032,0.55206410,0.05574470,0.33286904
0.79539770,3.04415044,0.49003707,1.68572382,0.08274930,0.26326710,0.56292499,0.56777402,0.05565702,0.34789813
0.80140070,3.10768254,0.50036274,1.70770945,0.08669644,0.26982339,0.58067348,0.58416917,0.05585471,0.36333658
0.80740370,3.17469958,0.51078524,1.73237537,0.09042766,0.27664332,0.59810414,0.60103786,0.05632213,0.37900728
0.81340670,3.24436789,0.52123562,1.75938267,0.09389510,0.28370207,0.61503958,0.61815720,0.05703793,0.39472851
0.81940970,3.31580622,0.53165650,1.78835073,0.09705744,0.29096710,0.63130993,0.63529833,0.05797597,0.41031747
0.82541271,3.38810252,0.54200000,1.81886453,0.09988096,0.29839798,0.64675552,0.65223144,0.05910615,0.42559346
0.83141571,3.46032937,0.55222514,1.85048167,0.10234021,0.30594639,0.66122891,0.66873031,0.06039540,0.44038087
0.83741871,3.53155789,0.56229488,1.88273915,0.10441841,0.31355639,0.67459621,0.68457633,0.06180854,0.45451167
0.84342171,3.60087001,0.57217296,1.91515979,0.10610739,0.32116493,0.68673777,0.69956191,0.06330912,0.46782752
0.84942471,3.66736927,0.58182101,1.94725857,0.10740717,0.32870262,0.69754823,0.71349315,0.06486022,0.48018138
0.85542771,3.73019033,0.59119589,1.97854874,0.10832523,0.33609486,0.70693621,0.72619201,0.06642514,0.49143882
0.86143072,3.78850759,0.60024773,2.00854818,0.10887550,0.34326315,0.71482357,0.73749781,0.06796806,0.50147883
0.86743372,3.84154329,0.60891865,2.03678581,0.10907705,0.35012673,0.72114452,0.74726828,0.06945462,0.51019445
0.87343672,3.88857541,0.61714245,2.06280846,0.10895268,0.35660435,0.72584481,0.75538028,0.07085237,0.51749321
0.87943972,3.92894570,0.62484527,2.08618803,0.10852750,0.36261625,0.72888093,0.76173017,0.07213126,0.52329737
0.88544272,3.96206823,0.63194722,2.10652910,0.10782742,0.36808606,0.73021968,0.76623411,0.07326405,0.52754423
0.89144572,3.98743826,0.63836504,2.12347688,0.10687785,0.37294284,0.72983799,0.76882826,0.07422665,0.53018645
0.89744872,4.00464172,0.64401561,2.13672522,0.10570256,0.37712282,0.72772318,0.76946896,0.07499844,0.53119251
0.90345173,4.01336494,0.64882019,2.14602470,0.10432277,0.38057114,0.72387354,0.76813304,0.07556261,0.53054727
0.90945473,4.01340427,0.65270921,2.15119025,0.10275656,0.38324311,0.71829926,0.76481810,0.07590640,0.52825269
0.91545773,4.00467532,0.65562731,2.15210819,0.10101860,0.38510532,0.71102356,0.75954289,0.07602131,0.52432862
0.92146073,3.98722108,0.65753846,2.14874212,0.09912012,0.38613632,0.70208392,0.75234761,0.07590330,0.51881368
0.92746373,3.96121845,0.65843078,2.14113746,0.09706931,0.38632688,0.69153330,0.74329416,0.07555288,0.51176603
0.93346673,3.92698250,0.65832085,2.12942426,0.09487182,0.38567995,0.67944111,0.73246618,0.07497514,0.50326411
0.93946973,3.88496788,0.65725713,2.11381780,0.09253159,0.38421022,0.66589393,0.71996884,0.07417969,0.49340696
0.94547274,3.83576691,0.65532239,2.09461701,0.09005173,0.38194340,0.65099567,0.70592824,0.07318046,0.48231436
0.95147574,3.78010386,0.65263475,2.07220030,0.08743547,0.37891518,0.63486725,0.69049035,0.07199548,0.47012634
0.95747874,3.71882519,0.64934720,2.04701882,0.08468711,0.37517008,0.61764561,0.67381949,0.07064642,0.45700220
0.96348174,3.65288564,0.64564562,2.01958718,0.08181289,0.37076008,0.59948215,0.65609627,0.06915811,0.44311891
0.96948474,3.58333022,0.64174501,1.99047166,0.07882169,0.36574323,0.58054042,0.63751492,0.06755789,0.42866881
0.97548774,3.51127229,0.63788407,1.96027621,0.07572552,0.36018220,0.56099338,0.61828020,0.06587495,0.41385659
0.98149075,3.43786835,0.63431829,1.92962647,0.07253984,0.35414286,0.54102011,0.59860378,0.06413950,0.39889574
0.98749375,3.36428985,0.63131154,1.89915235,0.06928355,0.34769296,0.52080221,0.57870030,0.06238196,0.38400431
0.99349675,3.29169307,0.62912659,1.86946949,0.06597877,0.34090079,0.50051996,0.55878314,0.06063212,0.36940024
0.99949975,3.22118784,0.62801482,1.84116032,0.06265043,0.33383403,0.48034847,0.53906002,0.05891832,0.35529640
1.00550275,3.15380614,0.62820543,1.81475526,0.05932559,0.32655861,0.46045393,0.51972868,0.05726663,0.34189534
1.01150575,3.09047175,0.62989487,1.79071481,0.05603265,0.31913775,0.44099015,0.50097267,0.05570018,0.32938417
1.01750875,3.03197209,0.63323663,1.76941310,0.05280044,0.31163099,0.42209543,0.48295744,0.05423856,0.31792962
1.02351176,2.97893342,0.63833219,1.75112375,0.04965730,0.30409338,0.40389009,0.46582689,0.05289734,0.30767345
1.02951476,2.93180060,0.64522351,1.73600865,0.04663010,0.29657477,0.38647448,0.44970055,0.05168777,0.29872860
1.03551776,2.89082238,0.65388751,1.72411021,0.04374342,0.28911913,0.36992784,0.43467141,0.05061666,0.29117605
1.04152076,2.85604322,0.66423303,1.71534772,0.04101877,0.28176411,0.35430775,0.42080463,0.04968637,0.28506268
1.04752376,2.82730229,0.67610053,1.70951817,0.03847403,0.27454067,0.33965044,0.40813704,0.04889504,0.28040026
1.05352676,2.80424014,0.68926473,1.70630179,0.03612301,0.26747290,0.32597179,0.39667772,0.04823699,0.27716562
1.05952976,2.78631319,0.70344029,1.70527234,0.03397528,0.26057812,0.31326900,0.38640933,0.04770319,0.27530204
1.06553277,2.77281589,0.71829046,1.70591212,0.03203615,0.25386712,0.30152286,0.37729050,0.04728198,0.27472191
1.07153577,2.76290991,0.73343841,1.70763121,0.03030690,0.24734469,0.29070058,0.36925899,0.04695980,0.27531050
1.07753877,2.75565961,0.74848091,1.70979042,0.02878510,0.24101048,0.28075889,0.36223557,0.04672202,0.27693080
1.08354177,2.75007235,0.76300370,1.71172717,0.02746519,0.23485994,0.27164746,0.35612845,0.04655384,0.27942925
1.08954477,2.74514214,0.77659811,1.71278323,0.02633908,0.22888564,0.26331237,0.35083821,0.04644109,0.28264198
1.09554777,2.73989471,0.78887786,1.71233323,0.02539681,0.22307861,0.25569952,0.34626274,0.04637112,0.28640151
1.10155078,2.73343206,0.79949554,1.70981262,0.02462734,0.21742988,0.24875775,0.34230228,0.04633346,0.29054345
1.10755378,2.72497420,0.80815769,1.70474385,0.02401914,0.21193194,0.24244161,0.33886406,0.04632044,0.29491293
1.11355678,2.71389612,0.81463789,1.69675938,0.02356090,0.20658013,0.23671356,0.33586644,0.04632766,0.29937045
1.11955978,2.69975803,0.81878695,1.68562043,0.02324198,0.20137391,0.23154555,0.33324227,0.04635424,0.30379685
1.12556278,2.68232707,0.82053982,1.67123040,0.02305285,0.19631773,0.22691979,0.33094134,0.04640285,0.30809713
1.13156578,2.66158940,0.81991864,1.65364217,0.02298528,0.19142164,0.22282883,0.32893169,0.04647965,0.31220295
1.13756878,2.63775170,0.81703181,1.63305888,0.02303248,0.18670144,0.21927470,0.32719972,0.04659386,0.31607366
1.14357179,2.61123184,0.81206903,1.60982781,0.02318899,0.18217836,0.21626736,0.32574912,0.04675730,0.31969576
1.14957479,2.58263909,0.80529251,1.58442786,0.02345047,0.17787824,0.21382244,0.32459863,0.04698366,0.32308091
1.15557779,2.55274464,0.79702483,1.55745077,0.02381336,0.17383035,0.21195836,0.32377868,0.04728768,0.32626255
1.16158079,2.52244398,0.78763397,1.52957735,0.02427445,0.17006572,0.21069308,0.32332725,0.04768426,0.32929134
1.16758379,2.49271295,0.77751637,1.50154947,0.02483036,0.16661522,0.21004062,0.32328503,0.04818751,0.33222972
1.17358679,2.46455971,0.76707884,1.47413937,0.02547705,0.16350743,0.21000749,0.32369023,0.04880979,0.33514589
1.17958979,2.43897523,0.75672027,1.44811778,0.02620931,0.16076646,0.21058944,0.32457347,0.04956091,0.33810761
1.18559280,2.41688477,0.74681411,1.42422225,0.02702026,0.15840984,0.21176859,0.32595285,0.05044732,0.34117617
1.19159580,2.39910295,0.73769247,1.40312737,0.02790107,0.15644659,0.21351115,0.32782972,0.05147157,0.34440098
1.19759880,2.38629463,0.72963265,1.38541812,0.02884069,0.15487575,0.21576601,0.33018539,0.05263192,0.34781499
1.20360180,2.37894366,0.72284680,1.37156764,0.02982572,0.15368523,0.21846426,0.33297891,0.05392217,0.35143135
1.20960480,2.37733090,0.71747506,1.36192036,0.03084055,0.15285138,0.22151963,0.33614624,0.05533170,0.35524144
1.21560780,2.38152246,0.71358255,1.35668101,0.03186751,0.15233903,0.22483013,0.33960081,0.05684583,0.35921440
1.22161081,2.39136857,0.71116014,1.35590995,0.03288729,0.15210223,0.22828053,0.34323548,0.05844624,0.36329818
1.22761381,2.40651270,0.71012894,1.35952469,0.03387942,0.15208564,0.23174585,0.34692586,0.06011172,0.36742207
