energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Na_s_up,S_s_up,S_p_up
-0.17108554,3.09485273,0.93149751,0.65258221,0.03522222,0.81573177,0.17217540,0.03946660,1.33009262
-0.16508254,3.06209946,0.92505258,0.64942236,0.03177047,0.83160174,0.17747536,0.04113575,1.27466628
-0.15907954,3.02632967,0.91836180,0.64562959,0.02851792,0.84559461,0.18230420,0.04274814,1.21924726
-0.15307654,2.98839056,0.91162889,0.64134814,0.02549691,0.85764465,0.18660954,0.04430225,1.16470245
-0.14707354,2.94906147,0.90502527,0.63671193,0.02273314,0.86770683,0.19034603,0.04579795,1.11181232
-0.14107054,2.90904760,0.89869071,0.63184335,0.02024599,0.87575915,0.19347689,0.04723617,1.06126054
-0.13506753,2.86897646,0.89273500,0.62685235,0.01804888,0.88180429,0.19597507,0.04861864,1.01362726
-0.12906453,2.82939659,0.88724035,0.62183574,0.01614987,0.88587036,0.19782426,0.04994742,0.96938587
-0.12306153,2.79077738,0.88226399,0.61687658,0.01455221,0.88801064,0.19901935,0.05122451,0.92890271
-0.11705853,2.75350954,0.87784071,0.61204359,0.01325506,0.88830203,0.19956656,0.05245141,0.89243927
-0.11105553,2.71790543,0.87398495,0.60739045,0.01225408,0.88684242,0.19948307,0.05362866,0.86015643
-0.10505253,2.68419890,0.87069242,0.60295500,0.01154202,0.88374689,0.19879623,0.05475544,0.83212021
-0.09904952,2.65254448,0.86794091,0.59875844,0.01110925,0.87914283,0.19754237,0.05582924,0.80830859
-0.09304652,2.62301606,0.86569051,0.59480449,0.01094415,0.87316449,0.19576526,0.05684563,0.78861906
-0.08704352,2.59560521,0.86388331,0.59107871,0.01103349,0.86594696,0.19351428,0.05779803,0.77287657
-0.08104052,2.57021987,0.86244266,0.58754804,0.01136259,0.85762020,0.19084248,0.05867778,0.76084176
-0.07503752,2.54668385,0.86127251,0.58416083,0.01191549,0.84830334,0.18780452,0.05947419,0.75221926
-0.06903452,2.52473802,0.86025694,0.58084736,0.01267502,0.83809978,0.18445475,0.06017479,0.74666607
-0.06303152,2.50404372,0.85926029,0.57752111,0.01362284,0.82709339,0.18084541,0.06076575,0.74380005
-0.05702851,2.48418901,0.85812816,0.57408071,0.01473939,0.81534604,0.17702513,0.06123234,0.74320846
-0.05102551,2.46469825,0.85668953,0.57041281,0.01600393,0.80289682,0.17303784,0.06155957,0.74445657
-0.04502251,2.44504504,0.85476009,0.56639571,0.01739455,0.78976298,0.16892203,0.06173289,0.74709648
-0.03901951,2.42466859,0.85214692,0.56190366,0.01888827,0.77594252,0.16471061,0.06173894,0.75067598
-0.03301651,2.40299302,0.84865437,0.55681183,0.02046122,0.76141845,0.16043113,0.06156633,0.75474748
-0.02701351,2.37944910,0.84409102,0.55100160,0.02208883,0.74616441,0.15610656,0.06120641,0.75887680
-0.02101051,2.35349757,0.83827740,0.54436614,0.02374621,0.73015130,0.15175643,0.06065396,0.76265185
-0.01500750,2.32465295,0.83105415,0.53681577,0.02540854,0.71335465,0.14739835,0.05990786,0.76569077
-0.00900450,2.29250684,0.82229026,0.52828304,0.02705157,0.69576207,0.14304981,0.05897155,0.76764954
-0.00300150,2.25674948,0.81189079,0.51872724,0.02865217,0.67738063,0.13873003,0.05785346,0.76822869
0.00300150,2.21718848,0.79980379,0.50813798,0.03018892,0.65824341,0.13446201,0.05656722,0.76717900
0.00900450,2.17376375,0.78602593,0.49653780,0.03164266,0.63841508,0.13027430,0.05513166,0.76430593
0.01500750,2.12655772,0.77060649,0.48398347,0.03299705,0.61799596,0.12620277,0.05357074,0.75947259
0.02101051,2.07580038,0.75364936,0.47056613,0.03423905,0.59712446,0.12229193,0.05191322,0.75260127
0.02701351,2.02186861,0.73531301,0.45641000,0.03535925,0.57597762,0.11859595,0.05019218,0.74367337
0.03301651,1.96527996,0.71580823,0.44166979,0.03635216,0.55476981,0.11517920,0.04844441,0.73272775
0.03901951,1.90668069,0.69539362,0.42652698,0.03721622,0.53374940,0.11211623,0.04670969,0.71985753
0.04502251,1.84682891,0.67436913,0.41118495,0.03795376,0.51319381,0.10949124,0.04502987,0.70520556
0.05102551,1.78657315,0.65306769,0.39586325,0.03857070,0.49340290,0.10739696,0.04344798,0.68895857
0.05702851,1.72682728,0.63184539,0.38079121,0.03907614,0.47469110,0.10593299,0.04200721,0.67134036
0.06303152,1.66854279,0.61107043,0.36620118,0.03948170,0.45737851,0.10520354,0.04074991,0.65260413
0.06903452,1.61267936,0.59111146,0.35232151,0.03980087,0.44178143,0.10531479,0.03971649,0.63302422
0.07503752,1.56017484,0.57232555,0.33936966,0.04004813,0.42820253,0.10637165,0.03894447,0.61288768
0.08104052,1.51191572,0.55504642,0.32754570,0.04023813,0.41692116,0.10847435,0.03846749,0.59248564
0.08704352,1.46870900,0.53957325,0.31702622,0.04038478,0.40818400,0.11171467,0.03831434,0.57210500
0.09304652,1.43125651,0.52616061,0.30795910,0.04050049,0.40219653,0.11617200,0.03850820,0.55202056
0.09904952,1.40013240,0.51500972,0.30045908,0.04059535,0.39911543,0.12190950,0.03906585,0.53248779
0.10505253,1.37576452,0.50626150,0.29460443,0.04067662,0.39904225,0.12897026,0.03999707,0.51373640
0.11105553,1.35842012,0.49999150,0.29043461,0.04074822,0.40201851,0.13737377,0.04130413,0.49596499
0.11705853,1.34819643,0.49620702,0.28794920,0.04081056,0.40802238,0.14711283,0.04298144,0.47933675
0.12306153,1.34501614,0.49484642,0.28710787,0.04086048,0.41696699,0.15815093,0.04501541,0.46397636
0.12906453,1.34862794,0.49578055,0.28783151,0.04089139,0.42870054,0.17042041,0.04738435,0.44996812
0.13506753,1.35861198,0.49881637,0.29000446,0.04089372,0.44300800,0.18382140,0.05005870,0.43735530
0.14107054,1.37439002,0.50370258,0.29347758,0.04085536,0.45961458,0.19822169,0.05300135,0.42614072
0.14707354,1.39523994,0.51013687,0.29807232,0.04076243,0.47819073,0.21345763,0.05616821,0.41628841
0.15307654,1.42031401,0.51777481,0.30358537,0.04060000,0.49835860,0.22933609,0.05950890,0.40772635
0.15907954,1.44866049,0.52623977,0.30979394,0.04035297,0.51969983,0.24563741,0.06296770,0.40035012
0.16508254,1.47924767,0.53513380,0.31646138,0.04000688,0.54176435,0.26211952,0.06648461,0.39402727
0.17108554,1.51098995,0.54404884,0.32334309,0.03954871,0.56408014,0.27852283,0.06999658,0.38860231
0.17708854,1.54277479,0.55257809,0.33019241,0.03896764,0.58616350,0.29457609,0.07343886,0.38390216
0.18309155,1.57349014,0.56032706,0.33676645,0.03825564,0.60752979,0.31000279,0.07674641,0.37974180
0.18909455,1.60205129,0.56692400,0.34283169,0.03740789,0.62770413,0.32452804,0.07985542,0.37592998
0.19509755,1.62742656,0.57202939,0.34816911,0.03642316,0.64623189,0.33788568,0.08270473,0.37227488
0.20110055,1.64866112,0.57534417,0.35257884,0.03530386,0.66268876,0.34982525,0.08523733,0.36858945
0.20710355,1.66489823,0.57661666,0.35588423,0.03405602,0.67668996,0.36011877,0.08740166,0.36469638
0.21310655,1.67539757,0.57564768,0.35793516,0.03268909,0.68789845,0.36856686,0.08915287,0.36043257
0.21910955,1.67955006,0.57229419,0.35861060,0.03121559,0.69603197,0.37500414,0.09045384,0.35565294
0.22511256,1.67688891,0.56647100,0.35782044,0.02965064,0.70086856,0.37930357,0.09127605,0.35023355
0.23111556,1.66709687,0.55815091,0.35550644,0.02801139,0.70225061,0.38137972,0.09160017,0.34407406
0.23711856,1.65000936,0.54736307,0.35164245,0.02631644,0.70008724,0.38119068,0.09141640,0.33709932
0.24312156,1.62561378,0.53419002,0.34623385,0.02458521,0.69435500,0.37873873,0.09072462,0.32926030
0.24912456,1.59404503,0.51876320,0.33931628,0.02283730,0.68509690,0.37406968,0.08953416,0.32053424
0.25512756,1.55557758,0.50125749,0.33095374,0.02109189,0.67241983,0.36727094,0.08786341,0.31092414
0.26113057,1.51061444,0.48188482,0.32123610,0.01936726,0.65649054,0.35846843,0.08573919,0.30045754
0.26713357,1.45967347,0.46088713,0.31027623,0.01768026,0.63753023,0.34782254,0.08319584,0.28918484
0.27313657,1.40337157,0.43852907,0.29820661,0.01604604,0.61580806,0.33552323,0.08027427,0.27717706
0.27913957,1.34240720,0.41509045,0.28517582,0.01447769,0.59163369,0.32178459,0.07702073,0.26452322
0.28514257,1.27754195,0.39085895,0.27134473,0.01298612,0.56534917,0.30683896,0.07348565,0.25132740
0.29114557,1.20958147,0.36612307,0.25688274,0.01157994,0.53732048,0.29093095,0.06972231,0.23770568
0.29714857,1.13935662,0.34116569,0.24196397,0.01026552,0.50792879,0.27431153,0.06578555,0.22378282
0.30315158,1.06770502,0.31625823,0.22676362,0.00904698,0.47756194,0.25723228,0.06173059,0.20968903
0.30915458,0.99545371,0.29165571,0.21145448,0.00792643,0.44660613,0.23994021,0.05761178,0.19555675
0.31515758,0.92340322,0.26759256,0.19620380,0.00690406,0.41543824,0.22267299,0.05348157,0.18151762
0.32116058,0.85231326,0.24427947,0.18117043,0.00597843,0.38441880,0.20565490,0.04938958,0.16769961
0.32716358,0.78289057,0.22190103,0.16650236,0.00514669,0.35388583,0.18909350,0.04538181,0.15422448
0.33316658,0.71577869,0.20061430,0.15233467,0.00440483,0.32414970,0.17317696,0.04149997,0.14120548
0.33916958,0.65155013,0.18054828,0.13878792,0.00374794,0.29548895,0.15807216,0.03778101,0.12874553
0.34517259,0.59070067,0.16180397,0.12596694,0.00317043,0.26814716,0.14392341,0.03425683,0.11693564
0.35117559,0.53364577,0.14445519,0.11396009,0.00266628,0.24233098,0.13085183,0.03095402,0.10585381
0.35717859,0.48071907,0.12854994,0.10283882,0.00222922,0.21820903,0.11895520,0.02789391,0.09556425
0.36318159,0.43217262,0.11411208,0.09265768,0.00185294,0.19591178,0.10830823,0.02509256,0.08611699
0.36918459,0.38817879,0.10114342,0.08345463,0.00153117,0.17553229,0.09896326,0.02256096,0.07754779
0.37518759,0.34883347,0.08962600,0.07525152,0.00125787,0.15712760,0.09095107,0.02030529,0.06987835
0.38119060,0.31416032,0.07952439,0.06805495,0.00102730,0.14072081,0.08428192,0.01832722,0.06311681
0.38719360,0.28411597,0.07078816,0.06185720,0.00083406,0.12630351,0.07894675,0.01662424,0.05725841
0.39319660,0.25859575,0.06335410,0.05663729,0.00067318,0.11383864,0.07491826,0.01519010,0.05228635
0.39919960,0.23743985,0.05714856,0.05236223,0.00054013,0.10326358,0.07215222,0.01401516,0.04817279
0.40520260,0.22043976,0.05208945,0.04898823,0.00043083,0.09449339,0.07058860,0.01308680,0.04487997
0.41120560,0.20734483,0.04808825,0.04646202,0.00034162,0.08742408,0.07015288,0.01238985,0.04236136
0.41720860,0.19786895,0.04505174,0.04472226,0.00026931,0.08193593,0.07075732,0.01190697,0.04056296
0.42321161,0.19169726,0.04288368,0.04370083,0.00021109,0.07789682,0.07230233,0.01161907,0.03942457
0.42921461,0.18849287,0.04148630,0.04332438,0.00016454,0.07516542,0.07467804,0.01150570,0.03888119
0.43521761,0.18790379,0.04076171,0.04351571,0.00012761,0.07359448,0.07776600,0.01154543,0.03886441
0.44122061,0.18956981,0.04061330,0.04419540,0.00009853,0.07303390,0.08144110,0.01171632,0.03930391
0.44722361,0.19312972,0.04094701,0.04528339,0.00007584,0.07333393,0.08557382,0.01199625,0.04012901
0.45322661,0.19822859,0.04167262,0.04670064,0.00005833,0.07434825,0.09003265,0.01236345,0.04127026
0.45922961,0.20452533,0.04270509,0.04837095,0.00004499,0.07593706,0.09468686,0.01279688,0.04266107
0.46523262,0.21170026,0.04396588,0.05022270,0.00003501,0.07797010,0.09940947,0.01327672,0.04423947
0.47123562,0.21946291,0.04538420,0.05219075,0.00002777,0.08032968,0.10408037,0.01378479,0.04594977
0.47723862,0.22755953,0.04689838,0.05421821,0.00002274,0.08291354,0.10858952,0.01430509,0.04774429
0.48324162,0.23578048,0.04845706,0.05625825,0.00001955,0.08563759,0.11284021,0.01482415,0.04958500
0.48924462,0.24396701,0.05002044,0.05827576,0.00001790,0.08843841,0.11675209,0.01533155,0.05144502
0.49524762,0.25201729,0.05156120,0.06024878,0.00001761,0.09127547,0.12026394,0.01582018,0.05330999
0.50125063,0.25989133,0.05306546,0.06216976,0.00001853,0.09413282,0.12333602,0.01628666,0.05517915
0.50725363,0.26761456,0.05453323,0.06404641,0.00002060,0.09702039,0.12595191,0.01673148,0.05706615
0.51325663,0.27527965,0.05597880,0.06590219,0.00002380,0.09997459,0.12811955,0.01715916,0.05899944
0.51925963,0.28304647,0.05743054,0.06777630,0.00002815,0.10305815,0.12987158,0.01757828,0.06102221
0.52526263,0.29113973,0.05893045,0.06972318,0.00003369,0.10635925,0.13126478,0.01800130,0.06319187
0.53126563,0.29984445,0.06053316,0.07181139,0.00004049,0.10998963,0.13237851,0.01844436,0.06557894
0.53726863,0.30949881,0.06230449,0.07412194,0.00004866,0.11408197,0.13331234,0.01892682,0.06826542
0.54327164,0.32048467,0.06431959,0.07674605,0.00005828,0.11878614,0.13418269,0.01947074,0.07134254
0.54927464,0.33321578,0.06666053,0.07978231,0.00006947,0.12426474,0.13511867,0.02010020,0.07490804
0.55527764,0.34812379,0.06941357,0.08333333,0.00008231,0.13068772,0.13625717,0.02084044,0.07906290
0.56128064,0.36564256,0.07266601,0.08750203,0.00009691,0.13822629,0.13773751,0.02171701,0.08390766
0.56728364,0.38619106,0.07650282,0.09238755,0.00011333,0.14704635,0.13969554,0.02275472,0.08953844
0.57328664,0.41015542,0.08100308,0.09808095,0.00013161,0.15730142,0.14225778,0.02397661,0.09604275
0.57928964,0.43787087,0.08623636,0.10466093,0.00015176,0.16912558,0.14553546,0.02540289,0.10349530
0.58529265,0.46960406,0.09225918,0.11218964,0.00017376,0.18262640,0.14961901,0.02704994,0.11195383
0.59129565,0.50553663,0.09911170,0.12070878,0.00019754,0.19787832,0.15457302,0.02892927,0.12145541
0.59729865,0.54575075,0.10681481,0.13023618,0.00022296,0.21491675,0.16043207,0.03104678,0.13201302
0.60330165,0.59021734,0.11536761,0.14076309,0.00024986,0.23373301,0.16719747,0.03340193,0.14361301
0.60930465,0.63878771,0.12474567,0.15225220,0.00027801,0.25427069,0.17483522,0.03598734,0.15621324
0.61530765,0.69118918,0.13489998,0.16463673,0.00030713,0.27642338,0.18327530,0.03878844,0.16974226
0.62131066,0.74702514,0.14575673,0.17782050,0.00033687,0.30003420,0.19241229,0.04178348,0.18409964
0.62731366,0.80577993,0.15721804,0.19167920,0.00036686,0.32489706,0.20210743,0.04494370,0.19915742
0.63331666,0.86682863,0.16916369,0.20606285,0.00039669,0.35076004,0.21219210,0.04823393,0.21476274
0.63931966,0.92945165,0.18145368,0.22079937,0.00042589,0.37733051,0.22247258,0.05161330,0.23074176
0.64532266,0.99285384,0.19393180,0.23569924,0.00045402,0.40428229,0.23273587,0.05503633,0.24690453
0.65132566,1.05618757,0.20642992,0.25056106,0.00048059,0.43126432,0.24275657,0.05845417,0.26305092
0.65732866,1.11857895,0.21877294,0.26517793,0.00050514,0.45791078,0.25230429,0.06181607,0.27897719
0.66333167,1.17915621,0.23078427,0.27934426,0.00052724,0.48385232,0.26115155,0.06507096,0.29448304
0.66933467,1.23707916,0.24229151,0.29286275,0.00054648,0.50872775,0.26908161,0.06816912,0.30937891
0.67533767,1.29156834,0.25313216,0.30555144,0.00056252,0.53219594,0.27589612,0.07106382,0.32349296
0.68134067,1.34193256,0.26315915,0.31725015,0.00057507,0.55394731,0.28142200,0.07371293,0.33667769
0.68734367,1.38759351,0.27224581,0.32782632,0.00058393,0.57371428,0.28551758,0.07608035,0.34881556
0.69334667,1.42810617,0.28029018,0.33717977,0.00058897,0.59128038,0.28807737,0.07813724,0.35982350
0.69934967,1.46317383,0.28721829,0.34524612,0.00059016,0.60648731,0.28903554,0.07986300,0.36965595
0.70535268,1.49265699,0.29298638,0.35199879,0.00058754,0.61923978,0.28836782,0.08124585,0.37830618
0.71135568,1.51657535,0.29758182,0.35744923,0.00058126,0.62950765,0.28609170,0.08228316,0.38580586
0.71735868,1.53510275,0.30102269,0.36164557,0.00057154,0.63732534,0.28226515,0.08298129,0.39222270
0.72336168,1.54855506,0.30335605,0.36466950,0.00055867,0.64278842,0.27698363,0.08335509,0.39765628
0.72936468,1.55737150,0.30465489,0.36663160,0.00054302,0.64604750,0.27037585,0.08342707,0.40223228
0.73536768,1.56209016,0.30501402,0.36766531,0.00052501,0.64729966,0.26259827,0.08322621,0.40609520
0.74137069,1.56331896,0.30454489,0.36791983,0.00050506,0.64677787,0.25382878,0.08278647,0.40940007
0.74737369,1.56170332,0.30336983,0.36755224,0.00048366,0.64473888,0.24425968,0.08214515,0.41230342
0.75337669,1.55789226,0.30161580,0.36671929,0.00046127,0.64145013,0.23409053,0.08134111,0.41495408
0.75937969,1.55250464,0.29940812,0.36556928,0.00043834,0.63717648,0.22352095,0.08041295,0.41748424
0.76538269,1.54609728,0.29686435,0.36423436,0.00041532,0.63216728,0.21274390,0.07939724,0.42000121
0.77138569,1.53913668,0.29408879,0.36282382,0.00039258,0.62664458,0.20193952,0.07832694,0.42258045
0.77738869,1.53197580,0.29116776,0.36141853,0.00037048,0.62079301,0.19126998,0.07722999,0.42526020
0.78339170,1.52483717,0.28816602,0.36006703,0.00034929,0.61475194,0.18087529,0.07612822,0.42803805
0.78939470,1.51780326,0.28512435,0.35878328,0.00032924,0.60861026,0.17087045,0.07503660,0.43086965
0.79539770,1.51081462,0.28205862,0.35754639,0.00031048,0.60240403,0.16134369,0.07396288,0.43366979
0.80140070,1.50367585,0.27896018,0.35630220,0.00029312,0.59611721,0.15235613,0.07290761,0.43631564
0.80740370,1.49606916,0.27579770,0.35496667,0.00027718,0.58968529,0.14394245,0.07186452,0.43865220
0.81340670,1.48757468,0.27252017,0.35343094,0.00026264,0.58300160,0.13611274,0.07082130,0.44049966
0.81940970,1.47769651,0.26906107,0.35156772,0.00024944,0.57592606,0.12885513,0.06976063,0.44166222
0.82541271,1.46589299,0.26534334,0.34923872,0.00023746,0.56829568,0.12213915,0.06866148,0.44193804
0.83141571,1.45160975,0.26128489,0.34630270,0.00022657,0.55993641,0.11591960,0.06750056,0.44112985
0.83741871,1.43431365,0.25680440,0.34262374,0.00021661,0.55067558,0.11014056,0.06625387,0.43905557
0.84342171,1.41352591,0.25182703,0.33807929,0.00020740,0.54035428,0.10473958,0.06489820,0.43555849
0.84942471,1.38885289,0.24628983,0.33256761,0.00019877,0.52883907,0.09965153,0.06341261,0.43051660
0.85542771,1.36001281,0.24014646,0.32601420,0.00019057,0.51603252,0.09481230,0.06177969,0.42385046
0.86143072,1.32685737,0.23337115,0.31837706,0.00018264,0.50188185,0.09016184,0.05998660,0.41552940
0.86743372,1.28938738,0.22596159,0.30965034,0.00017485,0.48638560,0.08564679,0.05802592,0.40557579
0.87343672,1.24776164,0.21794071,0.29986643,0.00016709,0.46959780,0.08122235,0.05589610,0.39406712
0.87943972,1.20229910,0.20935735,0.28909644,0.00015928,0.45162971,0.07685353,0.05360164,0.38113599
0.88544272,1.15347434,0.20028569,0.27744898,0.00015137,0.43264909,0.07251578,0.05115299,0.36696801
0.89144572,1.10190690,0.19082372,0.26506748,0.00014332,0.41287714,0.06819492,0.04856611,0.35179773
0.89744872,1.04834513,0.18109069,0.25212618,0.00013512,0.39258326,0.06388665,0.04586184,0.33590300
0.90345173,0.99364563,0.17122378,0.23882509,0.00012681,0.37207818,0.05959555,0.04306502,0.31959783
0.90945473,0.93874919,0.16137421,0.22538411,0.00011840,0.35170558,0.05533374,0.04020351,0.30322428
0.91545773,0.88465448,0.15170290,0.21203659,0.00010996,0.33183273,0.05111932,0.03730710,0.28714360
0.92146073,0.83239051,0.14237591,0.19902272,0.00010154,0.31284053,0.04697470,0.03440637,0.27172698
0.92746373,0.78298889,0.13355985,0.18658284,0.00009321,0.29511329,0.04292490,0.03153165,0.25734624
0.93346673,0.73745679,0.12541738,0.17495103,0.00008503,0.27902864,0.03899592,0.02871201,0.24436466
0.93946973,0.69675132,0.11810297,0.16434909,0.00007708,0.26494770,0.03521323,0.02597436,0.23312825
0.94547274,0.66175590,0.11175899,0.15498105,0.00006943,0.25320594,0.03160053,0.02334273,0.22395752
0.95147574,0.63325903,0.10651221,0.14702836,0.00006212,0.24410467,0.02817866,0.02083775,0.21713991
0.95747874,0.61193562,0.10247073,0.14064576,0.00005521,0.23790350,0.02496487,0.01847624,0.21292306
0.96348174,0.59833123,0.09972146,0.13595791,0.00004874,0.23481360,0.02197227,0.01627104,0.21150877
0.96948474,0.59284899,0.09832798,0.13305671,0.00004273,0.23499205,0.01920958,0.01423097,0.21304785
0.97548774,0.59573956,0.09832898,0.13199940,0.00003720,0.23853714,0.01668110,0.01236098,0.21763590
0.98149075,0.60709385,0.09973715,0.13280727,0.00003216,0.24548487,0.01438690,0.01066239,0.22530991
0.98749375,0.62683881,0.10253858,0.13546521,0.00002761,0.25580646,0.01232316,0.00913327,0.23604601
0.99349675,0.65473616,0.10669265,0.13992180,0.00002354,0.26940717,0.01048259,0.00776883,0.24975820
0.99949975,0.69038450,0.11213244,0.14609017,0.00001993,0.28612648,0.00885503,0.00656196,0.26629833
1.00550275,0.73322457,0.11876572,0.15384957,0.00001675,0.30573964,0.00742800,0.00550364,0.28545742
1.01150575,0.78254831,0.12647644,0.16304762,0.00001398,0.32796079,0.00618732,0.00458352,0.30696839
1.01750875,0.83751144,0.13512692,0.17350330,0.00001158,0.35244776,0.00511766,0.00379029,0.33051035
1.02351176,0.89714999,0.14456047,0.18501072,0.00000953,0.37880848,0.00420310,0.00311219,0.35571449
1.02951476,0.96040049,0.15460478,0.19734355,0.00000778,0.40660910,0.00342760,0.00253732,0.38217157
1.03551776,1.02612377,0.16507575,0.21026014,0.00000631,0.43538373,0.00277541,0.00205397,0.40944100
1.04152076,1.09313192,0.17578183,0.22350925,0.00000508,0.46464555,0.00223138,0.00165089,0.43706122
1.04752376,1.16021780,0.18652875,0.23683624,0.00000406,0.49389907,0.00178126,0.00131750,0.46456133
1.05352676,1.22618621,0.19712453,0.24998951,0.00000322,0.52265322,0.00141183,0.00104395,0.49147349
1.05952976,1.28988582,0.20738456,0.26272710,0.00000254,0.55043474,0.00111106,0.00082131,0.51734567
1.06553277,1.35024053,0.21713653,0.27482308,0.00000199,0.57680136,0.00086814,0.00064156,0.54175432
1.07153577,1.40627904,0.22622517,0.28607362,0.00000154,0.60135427,0.00067350,0.00049757,0.56431644
1.07753877,1.45716120,0.23451632,0.29630228,0.00000119,0.62374917,0.00051877,0.00038315,0.58470038
1.08354177,1.50219994,0.24190039,0.30536449,0.00000091,0.64370551,0.00039674,0.00029294,0.60263493
1.08954477,1.54087767,0.24829486,0.31315077,0.00000069,0.66101326,0.00030125,0.00022237,0.61791621
1.09554777,1.57285600,0.25364574,0.31958874,0.00000052,0.67553692,0.00022712,0.00016759,0.63041198
1.10155078,1.59797850,0.25792787,0.32464353,0.00000039,0.68721646,0.00017002,0.00012541,0.64006304
1.10755378,1.61626590,0.26114406,0.32831682,0.00000030,0.69606515,0.00012638,0.00009318,0.64688169
1.11355678,1.62790418,0.26332307,0.33064432,0.00000022,0.70216422,0.00009329,0.00006874,0.65094725
1.11955978,1.63322584,0.26451651,0.33169192,0.00000017,0.70565473,0.00006841,0.00005035,0.65239879
1.12556278,1.63268544,0.26479487,0.33155071,0.00000013,0.70672700,0.00004987,0.00003662,0.65142557
1.13156578,1.62683072,0.26424282,0.33033100,0.00000010,0.70560818,0.00003618,0.00002646,0.64825560
1.13756878,1.61627069,0.26295410,0.32815582,0.00000009,0.70254857,0.00002619,0.00001899,0.64314286
1.14357179,1.60164258,0.26102619,0.32515420,0.00000009,0.69780764,0.00001902,0.00001355,0.63635416
1.14957479,1.58357943,0.25855520,0.32145451,0.00000010,0.69164023,0.00001401,0.00000964,0.62815593
1.15557779,1.56267993,0.25563111,0.31717831,0.00000012,0.68428393,0.00001068,0.00000685,0.61880205
1.16158079,1.53948234,0.25233368,0.31243502,0.00000017,0.67594829,0.00000869,0.00000490,0.60852315
1.16758379,1.51444362,0.24872923,0.30731764,0.00000023,0.66680630,0.00000783,0.00000358,0.59751788
1.17358679,1.48792488,0.24486851,0.30189976,0.00000033,0.65698869,0.00000803,0.00000274,0.58594681
1.17958979,1.46018373,0.24078562,0.29623400,0.00000047,0.64658126,0.00000929,0.00000227,0.57392885
1.18559280,1.43137367,0.23649812,0.29035179,0.00000067,0.63562522,0.00001175,0.00000211,0.56154066
1.19159580,1.40155025,0.23200821,0.28426465,0.00000095,0.62412056,0.00001567,0.00000224,0.54881862
1.19759880,1.37068338,0.22730489,0.27796660,0.00000134,0.61203192,0.00002142,0.00000265,0.53576331
1.20360180,1.33867465,0.22236691,0.27143766,0.00000188,0.59929671,0.00002955,0.00000337,0.52234607
1.20960480,1.30537857,0.21716634,0.26464811,0.00000261,0.58583477,0.00004080,0.00000447,0.50851707
1.21560780,1.27062598,0.21167242,0.25756320,0.00000360,0.57155889,0.00005614,0.00000603,0.49421439
1.22161081,1.23424838,0.20585557,0.25014803,0.00000494,0.55638562,0.00007685,0.00000818,0.47937346
1.22761381,1.19610139,0.19969119,0.24237229,0.00000672,0.54024560,0.00010453,0.00001107,0.46393627
1.23361681,1.15608616,0.19316308,0.23421449,0.00000908,0.52309278,0.00014121,0.00001492,0.44785980
1.23961981,1.11416738,0.18626633,0.22566564,0.00001219,0.50491215,0.00018943,0.00001999,0.43112319
1.24562281,1.07038699,0.17900940,0.21673191,0.00001623,0.48572532,0.00025231,0.00002662,0.41373325
1.25162581,1.02487305,0.17141546,0.20743636,0.00002147,0.46559398,0.00033367,0.00003519,0.39572807
1.25762881,0.97784329,0.16352280,0.19781967,0.00002819,0.44462089,0.00043811,0.00004620,0.37717867
1.26363182,0.92960359,0.15538448,0.18793967,0.00003675,0.42294856,0.00057112,0.00006022,0.35818852
1.26963482,0.88054146,0.14706707,0.17787003,0.00004756,0.40075570,0.00073916,0.00007794,0.33889124
1.27563782,0.83111526,0.13864876,0.16769801,0.00006111,0.37825184,0.00094977,0.00010015,0.31944655
1.28164082,0.78183988,0.13021697,0.15752150,0.00007796,0.35567026,0.00121163,0.00012776,0.30003491
1.28764382,0.73326970,0.12186542,0.14744555,0.00009874,0.33325996,0.00153459,0.00016181,0.28085100
1.29364682,0.68597993,0.11369105,0.13757860,0.00012416,0.31127682,0.00192969,0.00020347,0.26209668
1.29964982,0.64054712,0.10579083,0.12802857,0.00015500,0.28997463,0.00240907,0.00025402,0.24397358
1.30565283,0.59752999,0.09825863,0.11889904,0.00019212,0.26959632,0.00298596,0.00031484,0.22667585
1.31165583,0.55745114,0.09118226,0.11028568,0.00023642,0.25036578,0.00367441,0.00038744,0.21038334
1.31765883,0.52078051,0.08464087,0.10227305,0.00028884,0.23248064,0.00448913,0.00047334,0.19525547
1.32366183,0.48792115,0.07870271,0.09493198,0.00035035,0.21610622,0.00544512,0.00057414,0.18142611
1.32966483,0.45919752,0.07342331,0.08831746,0.00042191,0.20137085,0.00655727,0.00069141,0.16899950
1.33566783,0.43484669,0.06884419,0.08246725,0.00050445,0.18836270,0.00783989,0.00082666,0.15804739
1.34167084,0.41501252,0.06499196,0.07740107,0.00059880,0.17712801,0.00930611,0.00098126,0.14860742
1.34767384,0.39974270,0.06187804,0.07312048,0.00070570,0.16767091,0.01096725,0.00115642,0.14068275
1.35367684,0.38898867,0.05949861,0.06960933,0.00082571,0.15995451,0.01283215,0.00135306,0.13424274
1.35967984,0.38260806,0.05783514,0.06683480,0.00095922,0.15390333,0.01490644,0.00157179,0.12922476
1.36568284,0.38036951,0.05685517,0.06474887,0.00110633,0.14940677,0.01719183,0.00181278,0.12553691
