energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
0.00300150,8.69000400,0.00885000,1.50300460,0.14501216,3.46594315,6.18985715,0.04806393,0.97151124
0.00900450,8.51876709,0.00854705,1.51077723,0.13500107,3.42736079,6.04237021,0.04704890,0.95772016
0.01500750,8.35727446,0.00826623,1.52312898,0.12582921,3.38727133,5.89801792,0.04641443,0.94415625
0.02101051,8.20814260,0.00801155,1.54048439,0.11752896,3.34655895,5.75873838,0.04617501,0.93104141
0.02701351,8.07380791,0.00778651,1.56320208,0.11012527,3.30613835,5.62639280,0.04633858,0.91859004
0.03301651,7.95645509,0.00759418,1.59155675,0.10363632,3.26692069,5.50271508,0.04690609,0.90700231
0.03901951,7.85794704,0.00743715,1.62572206,0.09807413,3.22977822,5.38926156,0.04787120,0.89645717
0.04502251,7.77975961,0.00731753,1.66575533,0.09344518,3.19550924,5.28736357,0.04922008,0.88710585
0.05102551,7.72292486,0.00723694,1.71158508,0.08975099,3.16480544,5.19808485,0.05093138,0.87906586
0.05702851,7.68798623,0.00719652,1.76300245,0.08698869,3.13822321,5.12218626,0.05297628,0.87241626
0.06303152,7.67496882,0.00719691,1.81965717,0.08515156,3.11616065,5.06009996,0.05531890,0.86719415
0.06903452,7.68336695,0.00723825,1.88105881,0.08422938,3.09884170,5.01191455,0.05791670,0.86339296
0.07503752,7.71215090,0.00732017,1.94658361,0.08420881,3.08630815,4.97737252,0.06072128,0.86096254
0.08104052,7.75979316,0.00744178,2.01548687,0.08507355,3.07842035,4.95588049,0.06367922,0.85981110
0.08704352,7.82431380,0.00760171,2.08692072,0.08680430,3.07486628,4.94653202,0.06673323,0.85980908
0.09304652,7.90334318,0.00779807,2.15995650,0.08937866,3.07517887,4.94814226,0.06982340,0.86079454
0.09904952,7.99419926,0.00802848,2.23361089,0.09277067,3.07876018,4.95929267,0.07288858,0.86258003
0.10505253,8.09397578,0.00829007,2.30687446,0.09695023,3.08491133,4.97838367,0.07586784,0.86496036
0.11105553,8.19963676,0.00857953,2.37874135,0.10188231,3.09286605,5.00369256,0.07870198,0.86772081
0.11705853,8.30811253,0.00889311,2.44823836,0.10752596,3.10182613,5.03343351,0.08133501,0.87064546
0.12306153,8.41639199,0.00922662,2.51445208,0.11383319,3.11099630,5.06581660,0.08371550,0.87352490
0.12906453,8.52160647,0.00957554,2.57655241,0.12074781,3.11961663,5.09910257,0.08579786,0.87616302
0.13506753,8.62110075,0.00993495,2.63381136,0.12820425,3.12699047,5.13165081,0.08754335,0.87838242
0.14107054,8.71248784,0.01029966,2.68561600,0.13612656,3.13250629,5.16195787,0.08892095,0.88002817
0.14707354,8.79368523,0.01066423,2.73147517,0.14442753,3.13565229,5.18868512,0.08990783,0.88096972
0.15307654,8.86293155,0.01102297,2.77101948,0.15300828,3.13602319,5.21067455,0.09048968,0.88110096
0.15907954,8.91878403,0.01137007,2.80399516,0.16175812,3.13331898,5.22695264,0.09066064,0.88033851
0.16508254,8.96009839,0.01169963,2.83025211,0.17055512,3.12733630,5.23672308,0.09042296,0.87861852
0.17108554,8.98599412,0.01200575,2.84972759,0.17926711,3.11795337,5.23934989,0.08978649,0.87589230
0.17708854,8.99580900,0.01228260,2.86242656,0.18775342,3.10510998,5.23433316,0.08876785,0.87212118
0.18309155,8.98904743,0.01252451,2.86840053,0.19586724,3.08878439,5.22127994,0.08738946,0.86727126
0.18909455,8.96532749,0.01272612,2.86772647,0.20345858,3.06896912,5.19987339,0.08567846,0.86130829
0.19509755,8.92433157,0.01288242,2.86048743,0.21037775,3.04564780,5.16984286,0.08366557,0.85419341
0.20110055,8.86576497,0.01298894,2.84675646,0.21647925,3.01877489,5.13093803,0.08138393,0.84588000
0.20710355,8.78932612,0.01304182,2.82658492,0.22162599,2.98826013,5.08290906,0.07886797,0.83631198
0.21310655,8.69469102,0.01303793,2.79999613,0.22569343,2.95395902,5.02549481,0.07615243,0.82542382
0.21910955,8.58151326,0.01297500,2.76698486,0.22857382,2.91567011,4.95842002,0.07327146,0.81314224
0.22511256,8.44943960,0.01285167,2.72752250,0.23017987,2.87313946,4.88140178,0.07025791,0.79938953
0.23111556,8.29813993,0.01266761,2.68156753,0.23044813,2.82607204,4.79416474,0.06714274,0.78408833
0.23711856,8.12734899,0.01242352,2.62908052,0.22934147,2.77414927,4.69646381,0.06395472,0.76716739
0.24312156,7.93691644,0.01212119,2.57004217,0.22685086,2.71705144,4.58811244,0.06072015,0.74856814
0.24912456,7.72686124,0.01176347,2.50447329,0.22299608,2.65448349,4.46901419,0.05746283,0.72825127
0.25512756,7.49742554,0.01135419,2.43245485,0.21782549,2.58620213,4.33919492,0.05420417,0.70620320
0.26113057,7.24912396,0.01089815,2.35414661,0.21141475,2.51204260,4.19883297,0.05096329,0.68244162
0.26713357,6.98278365,0.01040096,2.26980290,0.20386456,2.43194287,4.04828471,0.04775730,0.65701990
0.27313657,6.69957202,0.00986890,2.17978416,0.19529758,2.34596389,3.88810339,0.04460155,0.63003000
0.27913957,6.40100920,0.00930880,2.08456341,0.18585455,2.25430410,3.71904951,0.04150987,0.60160354
0.28514257,6.08896390,0.00872780,1.98472691,0.17568995,2.15730752,3.54209157,0.03849490,0.57191115
0.29114557,5.76563223,0.00813323,1.88096895,0.16496726,2.05546455,3.35839694,0.03556820,0.54115980
0.29714857,5.43350019,0.00753239,1.77408087,0.15385410,1.94940556,3.16931289,0.03274051,0.50958858
0.30315158,5.09529174,0.00693236,1.66493491,0.14251748,1.83988759,2.97633888,0.03002181,0.47746286
0.30915458,4.75390518,0.00633987,1.55446383,0.13111927,1.72777482,2.78109137,0.02742137,0.44506747
0.31515758,4.41234109,0.00576110,1.44363735,0.11981223,1.61401419,2.58526321,0.02494783,0.41269890
0.32116058,4.07362580,0.00520160,1.33343673,0.10873650,1.49960726,2.39057956,0.02260908,0.38065735
0.32716358,3.74073411,0.00466619,1.22482885,0.09801692,1.38558015,2.19875281,0.02041228,0.34923867
0.33316658,3.41651519,0.00415887,1.11874111,0.08776097,1.27295287,2.01143860,0.01836376,0.31872681
0.33916958,3.10362485,0.00368282,1.01603823,0.07805759,1.16270984,1.83019497,0.01646896,0.28938700
0.34517259,2.80446718,0.00324037,0.91750220,0.06897667,1.05577271,1.65644651,0.01473236,0.26145993
0.35117559,2.52114754,0.00283305,0.82381586,0.06056930,0.95297681,1.49145471,0.01315744,0.23515722
0.35717859,2.25543817,0.00246160,0.73555088,0.05286856,0.85505207,1.33629551,0.01174664,0.21065809
0.36318159,2.00875694,0.00212607,0.65316019,0.04589085,0.76260889,1.19184434,0.01050137,0.18810741
0.36918459,1.78215900,0.00182590,0.57697499,0.03963759,0.67612924,1.05876882,0.00942202,0.16761493
0.37518759,1.57634027,0.00155998,0.50720590,0.03409720,0.59596305,0.93752839,0.00850797,0.14925573
0.38119060,1.39165132,0.00132679,0.44394793,0.02924719,0.52232931,0.82838040,0.00775765,0.13307149
0.38719360,1.22811972,0.00112446,0.38718857,0.02505629,0.45532166,0.73139141,0.00716855,0.11907261
0.39319660,1.08547880,0.00095086,0.33681834,0.02148656,0.39491751,0.64645249,0.00673727,0.10724069
0.39919960,0.96320052,0.00080374,0.29264304,0.01849530,0.34098999,0.57329753,0.00645952,0.09753146
0.40520260,0.86053047,0.00068073,0.25439696,0.01603678,0.29332194,0.51152300,0.00633016,0.08987763
0.41120560,0.77652313,0.00057946,0.22175636,0.01406373,0.25162099,0.46060830,0.00634311,0.08419180
0.41720860,0.71007578,0.00049760,0.19435268,0.01252859,0.21553506,0.41993566,0.00649140,0.08036905
0.42321161,0.65995997,0.00043289,0.17178491,0.01138445,0.18466753,0.38880883,0.00676704,0.07828933
0.42921461,0.62484975,0.00038318,0.15363087,0.01058578,0.15859159,0.36647015,0.00716103,0.07781946
0.43521761,0.60334640,0.00034647,0.13945708,0.01008891,0.13686329,0.35211569,0.00766322,0.07881487
0.44122061,0.59399958,0.00032088,0.12882720,0.00985232,0.11903300,0.34490836,0.00826233,0.08112110
0.44722361,0.59532536,0.00030468,0.12130897,0.00983679,0.10465520,0.34398928,0.00894587,0.08457504
0.45322661,0.60582161,0.00029632,0.11647976,0.01000542,0.09329646,0.34848748,0.00970014,0.08900624
0.45922961,0.62398160,0.00029434,0.11393094,0.01032355,0.08454170,0.35752852,0.01051031,0.09423814
0.46523262,0.64830636,0.00029745,0.11327122,0.01075870,0.07799890,0.37024233,0.01136047,0.10008947
0.47123562,0.67731686,0.00030448,0.11412916,0.01128044,0.07330241,0.38577069,0.01223384,0.10637592
0.47723862,0.70956631,0.00031437,0.11615509,0.01186033,0.07011504,0.40327471,0.01311290,0.11291206
0.48324162,0.74365328,0.00032615,0.11902265,0.01247182,0.06812916,0.42194261,0.01397974,0.11951361
0.48924462,0.77823578,0.00033898,0.12243005,0.01309032,0.06706717,0.44099791,0.01481637,0.12600000
0.49524762,0.81204624,0.00035210,0.12610123,0.01369317,0.06668122,0.45970802,0.01560506,0.13219726
0.50125063,0.84390728,0.00036483,0.12978691,0.01425976,0.06675268,0.47739321,0.01632879,0.13794104
0.50725363,0.87274775,0.00037658,0.13326562,0.01477167,0.06709123,0.49343561,0.01697163,0.14307981
0.51325663,0.89761834,0.00038685,0.13634464,0.01521280,0.06753387,0.50728795,0.01751921,0.14747793
0.51925963,0.91770620,0.00039522,0.13886078,0.01556951,0.06794368,0.51848168,0.01795907,0.15101860
0.52526263,0.93234753,0.00040135,0.14068098,0.01583081,0.06820864,0.52663394,0.01828103,0.15360647
0.53126563,0.94103758,0.00040499,0.14170262,0.01598846,0.06824020,0.53145300,0.01847748,0.15516974
0.53726863,0.94343712,0.00040598,0.14185336,0.01603701,0.06797192,0.53274181,0.01854362,0.15566164
0.54327164,0.93937498,0.00040421,0.14109058,0.01597390,0.06735790,0.53039920,0.01847756,0.15506130
0.54927464,0.92884615,0.00039967,0.13940029,0.01579934,0.06637117,0.52441870,0.01828037,0.15337370
0.55527764,0.91200545,0.00039243,0.13679539,0.01551622,0.06500187,0.51488479,0.01795602,0.15062897
0.56128064,0.88915654,0.00038260,0.13331347,0.01512995,0.06325539,0.50196658,0.01751118,0.14688082
0.56728364,0.86073694,0.00037038,0.12901408,0.01464816,0.06115035,0.48590928,0.01695501,0.14220425
0.57328664,0.82729937,0.00035600,0.12397546,0.01408041,0.05871647,0.46702349,0.01629881,0.13669265
0.57928964,0.78949021,0.00033974,0.11829104,0.01343784,0.05599243,0.44567303,0.01555564,0.13045439
0.58529265,0.74802594,0.00032190,0.11206563,0.01273273,0.05302366,0.42226154,0.01473982,0.12360904
0.59129565,0.70366856,0.00030281,0.10541149,0.01197815,0.04986018,0.39721854,0.01386656,0.11628339
0.59729865,0.65720093,0.00028282,0.09844453,0.01118746,0.04655452,0.37098551,0.01295139,0.10860747
0.60330165,0.60940304,0.00026225,0.09128058,0.01037400,0.04315981,0.34400240,0.01200978,0.10071064
0.60930465,0.56103002,0.00024144,0.08403203,0.00955065,0.03972799,0.31669522,0.01105667,0.09271808
0.61530765,0.51279270,0.00022068,0.07680480,0.00872953,0.03630830,0.28946504,0.01010611,0.08474751
0.62131066,0.46534133,0.00020026,0.06969590,0.00792172,0.03294600,0.26267880,0.00917095,0.07690664
0.62731366,0.41925276,0.00018042,0.06279142,0.00713706,0.02968139,0.23666200,0.00826256,0.06929096
0.63331666,0.37502134,0.00016138,0.05616515,0.00638394,0.02654911,0.21169363,0.00739070,0.06198237
0.63931966,0.33305365,0.00014332,0.04987777,0.00566930,0.02357770,0.18800315,0.00656336,0.05504821
0.64532266,0.29366671,0.00012636,0.04397653,0.00499850,0.02078943,0.16576943,0.00578678,0.04854109
0.65132566,0.25708948,0.00011061,0.03849548,0.00437542,0.01820044,0.14512170,0.00506545,0.04249908
0.65732866,0.22346730,0.00009612,0.03345613,0.00380251,0.01582098,0.12614193,0.00440219,0.03694647
0.66333167,0.19286853,0.00008294,0.02886837,0.00328089,0.01365589,0.10886866,0.00379831,0.03189494
0.66933467,0.16529308,0.00007105,0.02473178,0.00281049,0.01170521,0.09330177,0.00325374,0.02734490
0.67533767,0.14068212,0.00006042,0.02103704,0.00239024,0.00996484,0.07940799,0.00276723,0.02328720
0.68134067,0.11892845,0.00005102,0.01776746,0.00201824,0.00842733,0.06712669,0.00233657,0.01970483
0.68734367,0.09988705,0.00004277,0.01490055,0.00169189,0.00708254,0.05637591,0.00195878,0.01657468
0.69334667,0.08338538,0.00003560,0.01240950,0.00140813,0.00591845,0.04705810,0.00163029,0.01386931
0.69934967,0.06923305,0.00002941,0.01026464,0.00116355,0.00492182,0.03906563,0.00134716,0.01155853
0.70535268,0.05723056,0.00002413,0.00843471,0.00095454,0.00407880,0.03228567,0.00110523,0.00961092
0.71135568,0.04717698,0.00001965,0.00688796,0.00077746,0.00337551,0.02660457,0.00090027,0.00799511
0.71735868,0.03887645,0.00001589,0.00559313,0.00062867,0.00279847,0.02191148,0.00072808,0.00668090
0.72336168,0.03214333,0.00001276,0.00452016,0.00050472,0.00233499,0.01810127,0.00058465,0.00564009
0.72936468,0.02680620,0.00001017,0.00364083,0.00040229,0.00197347,0.01507681,0.00046616,0.00484722
0.73536768,0.02271065,0.00000805,0.00292910,0.00031835,0.00170357,0.01275051,0.00036909,0.00428001
0.74137069,0.01972097,0.00000632,0.00236142,0.00025011,0.00151633,0.01104529,0.00029023,0.00391962
0.74737369,0.01772083,0.00000493,0.00191684,0.00019509,0.00140424,0.00989496,0.00022670,0.00375077
0.75337669,0.01661314,0.00000382,0.00157699,0.00015108,0.00136120,0.00924417,0.00017595,0.00376167
0.75937969,0.01631918,0.00000294,0.00132607,0.00011617,0.00138246,0.00904788,0.00013576,0.00394380
0.76538269,0.01677707,0.00000224,0.00115062,0.00008868,0.00146449,0.00927055,0.00010422,0.00429159
0.77138569,0.01793975,0.00000170,0.00103938,0.00006722,0.00160481,0.00988499,0.00007969,0.00480196
0.77738869,0.01977263,0.00000128,0.00098304,0.00005059,0.00180182,0.01087108,0.00006081,0.00547380
0.78339170,0.02225088,0.00000096,0.00097397,0.00003782,0.00205456,0.01221422,0.00004644,0.00630738
0.78939470,0.02535655,0.00000071,0.00100597,0.00002810,0.00236246,0.01390377,0.00003565,0.00730361
0.79539770,0.02907558,0.00000052,0.00107403,0.00002076,0.00272513,0.01593135,0.00002768,0.00846345
0.80140070,0.03339482,0.00000038,0.00117403,0.00001529,0.00314208,0.01828924,0.00002190,0.00978710
0.80740370,0.03829907,0.00000028,0.00130253,0.00001127,0.00361247,0.02096867,0.00001784,0.01127333
0.81340670,0.04376831,0.00000021,0.00145658,0.00000839,0.00413487,0.02395835,0.00001511,0.01291878
0.81940970,0.04977520,0.00000015,0.00163347,0.00000642,0.00470709,0.02724304,0.00001341,0.01471737
0.82541271,0.05628283,0.00000012,0.00183061,0.00000521,0.00532592,0.03080233,0.00001251,0.01665971
0.83141571,0.06324305,0.00000009,0.00204537,0.00000465,0.00598705,0.03460968,0.00001224,0.01873269
0.83741871,0.07059515,0.00000008,0.00227498,0.00000475,0.00668491,0.03863173,0.00001249,0.02091921
0.84342171,0.07826521,0.00000008,0.00251643,0.00000555,0.00741268,0.04282791,0.00001317,0.02319798
0.84942471,0.08616613,0.00000009,0.00276645,0.00000721,0.00816226,0.04715043,0.00001425,0.02554361
0.85542771,0.09419824,0.00000011,0.00302151,0.00000996,0.00892437,0.05154463,0.00001572,0.02792683
0.86143072,0.10225067,0.00000015,0.00327775,0.00001421,0.00968867,0.05594970,0.00001764,0.03031490
0.86743372,0.11020341,0.00000022,0.00353113,0.00002051,0.01044401,0.06029980,0.00002009,0.03267222
0.87343672,0.11793001,0.00000031,0.00377740,0.00002966,0.01117866,0.06452550,0.00002324,0.03496116
0.87943972,0.12530075,0.00000044,0.00401225,0.00004277,0.01188068,0.06855554,0.00002732,0.03714298
0.88544272,0.13218646,0.00000063,0.00423138,0.00006137,0.01253829,0.07231884,0.00003266,0.03917890
0.89144572,0.13846246,0.00000089,0.00443062,0.00008751,0.01314026,0.07574667,0.00003974,0.04103131
0.89744872,0.14401287,0.00000126,0.00460606,0.00012396,0.01367643,0.07877492,0.00004921,0.04266491
0.90345173,0.14873481,0.00000178,0.00475416,0.00017436,0.01413810,0.08134641,0.00006191,0.04404797
0.90945473,0.15254254,0.00000248,0.00487186,0.00024354,0.01451851,0.08341302,0.00007898,0.04515342
0.91545773,0.15537128,0.00000344,0.00495669,0.00033774,0.01481332,0.08493777,0.00010192,0.04595990
0.92146073,0.15718055,0.00000473,0.00500687,0.00046503,0.01502099,0.08589652,0.00013265,0.04645264
0.92746373,0.15795703,0.00000646,0.00502132,0.00063571,0.01514321,0.08627945,0.00017364,0.04662414
0.93346673,0.15771664,0.00000877,0.00499976,0.00086280,0.01518519,0.08609207,0.00022800,0.04647465
0.93946973,0.15650605,0.00001182,0.00494269,0.00116263,0.01515600,0.08535591,0.00029966,0.04601238
0.94547274,0.15440331,0.00001582,0.00485137,0.00155542,0.01506882,0.08410870,0.00039345,0.04525353
0.95147574,0.15151785,0.00002102,0.00472780,0.00206596,0.01494107,0.08240423,0.00051535,0.04422199
0.95747874,0.14798973,0.00002773,0.00457462,0.00272440,0.01479462,0.08031172,0.00067259,0.04294892
0.96348174,0.14398826,0.00003632,0.00439506,0.00356688,0.01465583,0.07791494,0.00087385,0.04147207
0.96948474,0.13971013,0.00004724,0.00419278,0.00463637,0.01455556,0.07531095,0.00112944,0.03983497
0.97548774,0.13537698,0.00006102,0.00397183,0.00598327,0.01452921,0.07260866,0.00145148,0.03808598
0.98149075,0.13123265,0.00007826,0.00373643,0.00766600,0.01461654,0.06992712,0.00185398,0.03627726
0.98749375,0.12754007,0.00009967,0.00349093,0.00975146,0.01486155,0.06739376,0.00235300,0.03446372
0.99349675,0.12457781,0.00012605,0.00323963,0.01231519,0.01531221,0.06514245,0.00296669,0.03270191
0.99949975,0.12263644,0.00015832,0.00298672,0.01544125,0.01602006,0.06331152,0.00371520,0.03104898
1.00550275,0.12201451,0.00019749,0.00273611,0.01922180,0.01703973,0.06204167,0.00462066,0.02956163
1.01150575,0.12301422,0.00024468,0.00249140,0.02375614,0.01842826,0.06147385,0.00570690,0.02829516
1.01750875,0.12593669,0.00030112,0.00225582,0.02914930,0.02024428,0.06174700,0.00699909,0.02730250
1.02351176,0.13107672,0.00036813,0.00203212,0.03550999,0.02254692,0.06299570,0.00852334,0.02663338
1.02951476,0.13871701,0.00044712,0.00182260,0.04294806,0.02539456,0.06534762,0.01030597,0.02633345
1.03551776,0.14912182,0.00053961,0.00162907,0.05157117,0.02884334,0.06892086,0.01237281,0.02644351
1.04152076,0.16253001,0.00064719,0.00145287,0.06148103,0.03294542,0.07382107,0.01474824,0.02699872
1.04752376,0.17914749,0.00077152,0.00129487,0.07276894,0.03774708,0.08013844,0.01745416,0.02802782
1.05352676,0.19913929,0.00091438,0.00115552,0.08551102,0.04328660,0.08794448,0.02050878,0.02955237
1.05952976,0.22262136,0.00107763,0.00103485,0.09976298,0.04959215,0.09728883,0.02392544,0.03158606
1.06553277,0.24965244,0.00126329,0.00093255,0.11555492,0.05667955,0.10819609,0.02771133,0.03413395
1.07153577,0.28022626,0.00147354,0.00084803,0.13288611,0.06455014,0.12066283,0.03186621,0.03719189
1.07753877,0.31426467,0.00171083,0.00078041,0.15172023,0.07318895,0.13465496,0.03638129,0.04074598
1.08354177,0.35161205,0.00197794,0.00072861,0.17198113,0.08256304,0.15010573,0.04123820,0.04477218
1.08954477,0.39203151,0.00227815,0.00069140,0.19354967,0.09262042,0.16691438,0.04640822,0.04923617
1.09554777,0.43520350,0.00261532,0.00066742,0.21626168,0.10328953,0.18494588,0.05185179,0.05409339
1.10155078,0.48072715,0.00299417,0.00065523,0.23990739,0.11447934,0.20403176,0.05751833,0.05928947
1.10755378,0.52812484,0.00342041,0.00065335,0.26423261,0.12608043,0.22397228,0.06334654,0.06476095
1.11355678,0.57685010,0.00390103,0.00066028,0.28894172,0.13796668,0.24454003,0.06926506,0.07043639
1.11955978,0.62629908,0.00444457,0.00067456,0.31370252,0.14999810,0.26548489,0.07519363,0.07623790
1.12556278,0.67582538,0.00506134,0.00069474,0.33815308,0.16202427,0.28654050,0.08104469,0.08208297
1.13156578,0.72475796,0.00576374,0.00071948,0.36191022,0.17388875,0.30743186,0.08672537,0.08788677
1.13756878,0.77242164,0.00656644,0.00074752,0.38457965,0.18543401,0.32788402,0.09213990,0.09356462
1.14357179,0.81815933,0.00748662,0.00077770,0.40576729,0.19650688,0.34763142,0.09719222,0.09903468
1.14957479,0.86135527,0.00854407,0.00080902,0.42509130,0.20696419,0.36642758,0.10178889,0.10422082
1.15557779,0.90145800,0.00976121,0.00084060,0.44219461,0.21667850,0.38405454,0.10584199,0.10905534
1.16158079,0.93800216,0.01116298,0.00087173,0.45675711,0.22554339,0.40033173,0.10927198,0.11348157
1.16758379,0.97062768,0.01277662,0.00090189,0.46850711,0.23347826,0.41512363,0.11201042,0.11745621
1.17358679,0.99909545,0.01463124,0.00093070,0.47723155,0.24043221,0.42834582,0.11400236,0.12095115
1.17958979,1.02329837,0.01675719,0.00095798,0.48278440,0.24638689,0.43996895,0.11520831,0.12395476
1.18559280,1.04326696,0.01918530,0.00098372,0.48509287,0.25135786,0.45002026,0.11560570,0.12647251
1.19159580,1.05916894,0.02194583,0.00100807,0.48416104,0.25539467,0.45858262,0.11518976,0.12852689
1.19759880,1.07130262,0.02506731,0.00103135,0.48007082,0.25857926,0.46579062,0.11397374,0.13015646
1.20360180,1.08008400,0.02857519,0.00105399,0.47298005,0.26102287,0.47182424,0.11198852,0.13141428
1.20960480,1.08602817,0.03249034,0.00107658,0.46311785,0.26286148,0.47689988,0.10928158,0.13236550
1.21560780,1.08972559,0.03682754,0.00109977,0.45077737,0.26424994,0.48125945,0.10591538,0.13308439
1.22161081,1.09181447,0.04159388,0.00112433,0.43630636,0.26535514,0.48515779,0.10196529,0.13365083
1.22761381,1.09295047,0.04678730,0.00115109,0.42009582,0.26634834,0.48884922,0.09751705,0.13414650
1.23361681,1.09377522,0.05239524,0.00118090,0.40256731,0.26739718,0.49257376,0.09266403,0.13465089
1.23961981,1.09488542,0.05839356,0.00121471,0.38415955,0.26865774,0.49654391,0.08750431,0.13523731
1.24562281,1.09680395,0.06474572,0.00125349,0.36531464,0.27026693,0.50093260,0.08213772,0.13596922
1.25162581,1.09995469,0.07140246,0.00129829,0.34646479,0.27233577,0.50586309,0.07666308,0.13689693
1.25762881,1.10464237,0.07830188,0.00135023,0.32801978,0.27494375,0.51140145,0.07117554,0.13805491
1.26363182,1.11103865,0.08537007,0.00141059,0.31035584,0.27813467,0.51755201,0.06576433,0.13945986
1.26963482,1.11917514,0.09252234,0.00148080,0.29380624,0.28191417,0.52425614,0.06051093,0.14110965
1.27563782,1.12894388,0.09966491,0.00156255,0.27865394,0.28624906,0.53139464,0.05548759,0.14298318
1.28164082,1.14010526,0.10669724,0.00165784,0.26512644,0.29106854,0.53879340,0.05075646,0.14504111
1.28764382,1.15230305,0.11351474,0.00176906,0.25339302,0.29626718,0.54623238,0.04636909,0.14722765
1.29364682,1.16508574,0.12001196,0.00189910,0.24356429,0.30170970,0.55345732,0.04236642,0.14947301
1.29964982,1.17793313,0.12608595,0.00205139,0.23569390,0.30723711,0.56019355,0.03877928,0.15169666
1.30565283,1.19028667,0.13163982,0.00223002,0.22978242,0.31267410,0.56616137,0.03562904,0.15381113
1.31165583,1.20158211,0.13658624,0.00243979,0.22578286,0.31783718,0.57109193,0.03292879,0.15572617
1.31765883,1.21128260,0.14085077,0.00268622,0.22360766,0.32254327,0.57474298,0.03068451,0.15735307
1.32366183,1.21891058,0.14437481,0.00297563,0.22313686,0.32661837,0.57691355,0.02889650,0.15860902
1.32966483,1.22407673,0.14711805,0.00331506,0.22422678,0.32990571,0.57745675,0.02756079,0.15942114
1.33566783,1.22650464,0.14906029,0.00371225,0.22671913,0.33227332,0.57629003,0.02667052,0.15973023
1.34167084,1.22604978,0.15020248,0.00417553,0.23044994,0.33362034,0.57340245,0.02621725,0.15949391
1.34767384,1.22271202,0.15056694,0.00471364,0.23525801,0.33388213,0.56885843,0.02619209,0.15868903
1.35367684,1.21664107,0.15019678,0.00533558,0.24099260,0.33303378,0.56279790,0.02658659,0.15731349
1.35967984,1.20813478,0.14915433,0.00605032,0.24751997,0.33109198,0.55543292,0.02739355,0.15538711
1.36568284,1.19763045,0.14751894,0.00686657,0.25472874,0.32811528,0.54704089,0.02860742,0.15295185
1.37168584,1.18568990,0.14538400,0.00779240,0.26253373,0.32420281,0.53795490,0.03022461,0.15007122
1.37768884,1.17297924,0.14285334,0.00883496,0.27087835,0.31949152,0.52855164,0.03224357,0.14682910
1.38369185,1.16024460,0.14003740,0.01000010,0.27973556,0.31415231,0.51923777,0.03466463,0.14332800
1.38969485,1.14828526,0.13704900,0.01129209,0.28910747,0.30838524,0.51043531,0.03748982,0.13968692
1.39569785,1.13792579,0.13399921,0.01271333,0.29902368,0.30241415,0.50256707,0.04072253,0.13603890
1.40170085,1.12998881,0.13099342,0.01426405,0.30953872,0.29648112,0.49604280,0.04436716,0.13252856
1.40770385,1.12526979,0.12812772,0.01594227,0.32072868,0.29084087,0.49124684,0.04842882,0.12930944
1.41370685,1.12451543,0.12548591,0.01774361,0.33268745,0.28575572,0.48852793,0.05291308,0.12654166
1.41970985,1.12840643,0.12313722,0.01966146,0.34552274,0.28149105,0.48819172,0.05782579,0.12438953
1.42571286,1.13754580,0.12113481,0.02168703,0.35935210,0.27831169,0.49049621,0.06317308,0.12301958
1.43171586,1.15245277,0.11951521,0.02380973,0.37429931,0.27647923,0.49565036,0.06896144,0.12259866
1.43771886,1.17356272,0.11829872,0.02601755,0.39049104,0.27625033,0.50381584,0.07519796,0.12329230
1.44372186,1.20123239,0.11749066,0.02829756,0.40805398,0.27787600,0.51511164,0.08189056,0.12526326
1.44972486,1.23575007,0.11708357,0.03063657,0.42711250,0.28160166,0.52962111,0.08904843,0.12867003
1.45572786,1.27734945,0.11706011,0.03302180,0.44778652,0.28766791,0.54740098,0.09668224,0.13366537
1.46173087,1.32622609,0.11739667,0.03544159,0.47018970,0.29631164,0.56849169,0.10480440,0.14039466
1.46773387,1.38255490,0.11806739,0.03788613,0.49442757,0.30776730,0.59292813,0.11342914,0.14899403
1.47373687,1.44650742,0.11904855,0.04034817,0.52059545,0.32226797,0.62075030,0.12257222,0.15958815
1.47973987,1.51826721,0.12032302,0.04282357,0.54877598,0.34004603,0.65201297,0.13225053,0.17228765
1.48574287,1.59804226,0.12188465,0.04531180,0.57903599,0.36133311,0.68679380,0.14248113,0.18718620
1.49174587,1.68607324,0.12374236,0.04781628,0.61142268,0.38635922,0.72519926,0.15328013,0.20435718
1.49774887,1.78263691,0.12592377,0.05034447,0.64595897,0.41535093,0.76736812,0.16466102,0.22385023
1.50375188,1.88804429,0.12847824,0.05290784,0.68263823,0.44852846,0.81347209,0.17663280,0.24568759
1.50975488,2.00263355,0.13147910,0.05552155,0.72141843,0.48610194,0.86371365,0.18919780,0.26986066
1.51575788,2.12675788,0.13502497,0.05820398,0.76221608,0.52826681,0.91832128,0.20234942,0.29632679
1.52176088,2.26076929,0.13924016,0.06097599,0.80490027,0.57519864,0.97754211,0.21606976,0.32500669
1.52776388,2.40499893,0.14427403,0.06386011,0.84928739,0.62704768,1.04163261,0.23032749,0.35578269
1.53376688,2.55973541,0.15029920,0.06687944,0.89513682,0.68393322,1.11084773,0.24507595,0.38849803
1.53976988,2.72520207,0.15750878,0.07005661,0.94214830,0.74593838,1.18542904,0.26025168,0.42295738
1.54577289,2.90153466,0.16611252,0.07341253,0.98996122,0.81310525,1.26559237,0.27577363,0.45892877
