energy_ev,total_up,total_down,Ag_p_up,Ag_p_down,Ag_d_up,Ag_d_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-2.98049025,4.17337313,-4.40959783,0.49553496,-0.44883765,0.27436672,-0.29201271,0.00085718,-0.00088417,0.26109688,-0.23288826,0.54687816,-0.68140365,3.29203695,-3.46182565,0.64278952,-0.79172013,0.00000000,-0.00000000
-2.97448724,4.10410855,-4.38906597,0.50071400,-0.45148521,0.26921387,-0.28932109,0.00085139,-0.00085814,0.26122327,-0.23773315,0.52527755,-0.66484362,3.23591108,-3.45077558,0.62414973,-0.77388643,0.00000000,-0.00000000
-2.96848424,4.03120881,-4.36092006,0.50556984,-0.45478261,0.26390774,-0.28627129,0.00085291,-0.00083416,0.26070980,-0.24227095,0.50434160,-0.64715236,3.17602111,-3.43268815,0.60654287,-0.75521348,0.00000000,-0.00000000
-2.96248124,3.95529297,-4.32561891,0.50993437,-0.45862231,0.25848678,-0.28289312,0.00086271,-0.00081295,0.25956236,-0.24644586,0.48434172,-0.62854349,3.11291154,-3.40789049,0.59010015,-0.73600529,0.00000000,-0.00000000
-2.95647824,3.87698571,-4.28368092,0.51365165,-0.46288077,0.25299222,-0.27921783,0.00088188,-0.00079525,0.25779708,-0.25020415,0.46553890,-0.60925048,3.04713241,-3.37677494,0.57492459,-0.71656168,0.00000000,-0.00000000
-2.95047524,3.79691218,-4.23567956,0.51658242,-0.46742352,0.24746802,-0.27527858,0.00091156,-0.00078191,0.25543986,-0.25349591,0.44817851,-0.58952344,2.97923285,-3.33979430,0.56109205,-0.69717248,0.00000000,-0.00000000
-2.94447224,3.71569231,-4.18223782,0.51860805,-0.47211015,0.24196061,-0.27111085,0.00095298,-0.00077380,0.25252581,-0.25627684,0.43248506,-0.56962540,2.90975458,-3.29745550,0.54865258,-0.67811229,0.00000000,-0.00000000
-2.93846923,3.63393481,-4.12402102,0.51963376,-0.47679916,0.23651836,-0.26675281,0.00100750,-0.00077190,0.24909819,-0.25850967,0.41865712,-0.54982810,2.83922583,-3.25031170,0.53763216,-0.65963587,0.00000000,-0.00000000
-2.93246623,3.55223121,-4.06172820,0.51959107,-0.48135255,0.23119091,-0.26224544,0.00107651,-0.00077725,0.24520737,-0.26016545,0.40686255,-0.53040714,2.76815584,-3.19895293,0.52803470,-0.64197427,0.00000000,-0.00000000
-2.92646323,3.47114999,-3.99608197,0.51843944,-0.48563985,0.22602838,-0.25763260,0.00116152,-0.00079099,0.24090949,-0.26122441,0.39723422,-0.51163681,2.69702999,-3.14399542,0.51984415,-0.62533159,0.00000000,-0.00000000
-2.92046023,3.39123109,-3.92781708,0.51616712,-0.48954175,0.22108033,-0.25296080,0.00126408,-0.00081438,0.23626511,-0.26167655,0.38986648,-0.49378442,2.62630589,-3.08607004,0.51302675,-0.60988255,0.00000000,-0.00000000
-2.91445723,3.31298083,-3.85766818,0.51279103,-0.49295303,0.21639478,-0.24827880,0.00138578,-0.00084875,0.23133775,-0.26152182,0.38481241,-0.47710455,2.55641022,-3.02581010,0.50753321,-0.59577073,0.00000000,-0.00000000
-2.90845423,3.23686727,-3.78635706,0.50835591,-0.49578488,0.21201709,-0.24363700,0.00152823,-0.00089552,0.22619249,-0.26076999,0.38208200,-0.46183321,2.48773641,-2.96383921,0.50330091,-0.58310747,0.00000000,-0.00000000
-2.90245123,3.16331602,-3.71457993,0.50293246,-0.49796664,0.20798889,-0.23908661,0.00169302,-0.00095624,0.22089453,-0.25944023,0.38164149,-0.44818221,2.42064296,-2.90075954,0.50025587,-0.57197160,0.00000000,-0.00000000
-2.89644822,3.09270640,-3.64299534,0.49661480,-0.49944679,0.20434704,-0.23467871,0.00188171,-0.00103250,0.21550789,-0.25756039,0.38341373,-0.43633382,2.35545222,-2.83714101,0.49831469,-0.56240968,0.00000000,-0.00000000
-2.89044522,3.02536782,-3.57221309,0.48951704,-0.50019337,0.20112264,-0.23046316,0.00209578,-0.00112597,0.21009407,-0.25516601,0.38727968,-0.42643616,2.29244946,-2.77351191,0.49738616,-0.55443689,0.00000000,-0.00000000
-2.88444222,2.96157640,-3.50278464,0.48176923,-0.50019380,0.19834014,-0.22648742,0.00233662,-0.00123837,0.20471093,-0.25229924,0.39308104,-0.41859921,2.23188201,-2.71035114,0.49737280,-0.54803857,0.00000000,-0.00000000
-2.87843922,2.90155164,-3.43519529,0.47351270,-0.49945406,0.19601658,-0.22279541,0.00260548,-0.00137143,0.19941162,-0.24900755,0.40062382,-0.41289188,2.17395833,-2.64808242,0.49817213,-0.54317213,0.00000000,-0.00000000
-2.87243622,2.84545335,-3.36985839,0.46489503,-0.49799739,0.19416095,-0.21942628,0.00290350,-0.00152687,0.19424357,-0.24534242,0.40968290,-0.40934003,2.11884689,-2.58707060,0.49967776,-0.53976949,0.00000000,-0.00000000
-2.86643322,2.79337871,-3.30711155,0.45606470,-0.49586244,0.19277378,-0.21641338,0.00323167,-0.00170639,0.18924772,-0.24135796,0.42000738,-0.40792577,2.06667490,-2.52761986,0.50178039,-0.53773978,0.00000000,-0.00000000
-2.86043022,2.74535991,-3.24721492,0.44716582,-0.49310100,0.19184684,-0.21378322,0.00359086,-0.00191159,0.18445785,-0.23710952,0.43132644,-0.40858779,2.01752689,-2.46997384,0.50436868,-0.53697238,0.00000000,-0.00000000
-2.85442721,2.70136234,-3.19035133,0.43833293,-0.48977536,0.19136312,-0.21155465,0.00398182,-0.00214399,0.17990003,-0.23265243,0.44335578,-0.41122302,1.97144336,-2.41431742,0.50733014,-0.53734012,0.00000000,-0.00000000
-2.84842421,2.66128389,-3.13662810,0.42968633,-0.48595530,0.19129697,-0.20973820,0.00440525,-0.00240501,0.17559231,-0.22804071,0.45580418,-0.41568933,1.92841965,-2.36077977,0.51055204,-0.53870258,0.00000000,-0.00000000
-2.84242121,2.62495556,-3.08608033,0.42132798,-0.48171495,0.19161455,-0.20833567,0.00486182,-0.00269590,0.17154455,-0.22332593,0.46838028,-0.42180934,1.88840540,-2.30943847,0.51392234,-0.54090943,0.00000000,-0.00000000
-2.83641821,2.59214368,-3.03867529,0.41333833,-0.47712952,0.19227448,-0.20733987,0.00535225,-0.00301778,0.16775849,-0.21855617,0.48079904,-0.42937501,1.85130469,-2.26032427,0.51733094,-0.54380371,0.00000000,-0.00000000
-2.83041521,2.56255410,-2.99431787,0.40577412,-0.47227205,0.19322875,-0.20673469,0.00587739,-0.00337163,0.16422803,-0.21377511,0.49278799,-0.43815316,1.81697737,-2.21342618,0.52067089,-0.54722513,0.00000000,-0.00000000
-2.82441221,2.53583843,-2.95285667,0.39866743,-0.46721038,0.19442387,-0.20649540,0.00643825,-0.00375832,0.16093970,-0.20902129,0.50409301,-0.44789143,1.78524155,-2.16869673,0.52383999,-0.55101313,0.00000000,-0.00000000
-2.81840920,2.51160237,-2.91409075,0.39202581,-0.46200439,0.19580225,-0.20658922,0.00703611,-0.00417862,0.15787337,-0.20432752,0.51448337,-0.45832470,1.75587746,-2.12605712,0.52674242,-0.55500984,0.00000000,-0.00000000
-2.81240620,2.48941603,-2.87777695,0.38583377,-0.45670372,0.19730373,-0.20697618,0.00767257,-0.00463326,0.15500313,-0.19972042,0.52375606,-0.46918161,1.72863281,-2.08540217,0.52929054,-0.55906293,0.00000000,-0.00000000
-2.80640320,2.46882594,-2.84363757,0.38005535,-0.45134609,0.19886726,-0.20761014,0.00834954,-0.00512297,0.15229834,-0.19522025,0.53173921,-0.48019121,1.70322927,-2.04660508,0.53140676,-0.56302823,0.00000000,-0.00000000
-2.80040020,2.44936826,-2.81136855,0.37463770,-0.44595631,0.20043269,-0.20844017,0.00906930,-0.00564859,0.14972487,-0.19084078,0.53829453,-0.49108926,1.67937018,-2.00952191,0.53302534,-0.56677213,0.00000000,-0.00000000
-2.79439720,2.43058262,-2.78064803,0.36951541,-0.44054608,0.20194246,-0.20941198,0.00983441,-0.00621109,0.14724637,-0.18658951,0.54331880,-0.50162424,1.65674894,-1.97399590,0.53409401,-0.57017390,0.00000000,-0.00000000
-2.78839420,2.41202600,-2.75114524,0.36461544,-0.43511460,0.20334334,-0.21046962,0.01064768,-0.00681167,0.14482557,-0.18246796,0.54674420,-0.51156282,1.63505776,-1.93986163,0.53457529,-0.57312760,0.00000000,-0.00000000
-2.78239120,2.39328567,-2.72252955,0.35986223,-0.42964992,0.20458790,-0.21155720,0.01151198,-0.00745181,0.14242569,-0.17847219,0.54853777,-0.52069453,1.61399636,-1.90694913,0.53444739,-0.57554394,0.00000000,-0.00000000
-2.77638819,2.37399072,-2.69447955,0.35518269,-0.42413108,0.20563579,-0.21262063,0.01243013,-0.00813329,0.14001160,-0.17459344,0.54869980,-0.52883577,1.59328002,-1.87508785,0.53370458,-0.57735161,0.00000000,-0.00000000
-2.77038519,2.35382129,-2.66669189,0.35051089,-0.41853082,0.20645471,-0.21360934,0.01340458,-0.00885823,0.13755107,-0.17081897,0.54726137,-0.53583273,1.57264670,-1.84411056,0.53235687,-0.57849840,0.00000000,-0.00000000
-2.76438219,2.33251510,-2.63888946,0.34579192,-0.41281871,0.20702100,-0.21447786,0.01443721,-0.00962906,0.13501565,-0.16713294,0.54428110,-0.54156349,1.55186274,-1.81385699,0.53042900,-0.57895175,0.00000000,-0.00000000
-2.75837919,2.30987069,-2.61082861,0.34098494,-0.40696448,0.20731974,-0.21518720,0.01552898,-0.01044842,0.13238156,-0.16351736,0.53984126,-0.54593894,1.53072685,-1.78417723,0.52795870,-0.57869888,0.00000000,-0.00000000
-2.75237619,2.28574744,-2.58230485,0.33606507,-0.40094144,0.20734456,-0.21570586,0.01667959,-0.01131909,0.12963017,-0.15995306,0.53404340,-0.54890275,1.50907226,-1.75493454,0.52499425,-0.57774620,0.00000000,-0.00000000
-2.74637319,2.26006219,-2.55315677,0.33102401,-0.39472948,0.20709690,-0.21601063,0.01788717,-0.01224376,0.12674836,-0.15642066,0.52700359,-0.55043026,1.48676696,-1.72600753,0.52159141,-0.57611818,0.00000000,-0.00000000
-2.74037019,2.23278278,-2.52326777,0.32586955,-0.38831776,0.20658487,-0.21608683,0.01914795,-0.01322488,0.12372862,-0.15290141,0.51884763,-0.55052642,1.46371216,-1.69729151,0.51780983,-0.57385543,0.00000000,-0.00000000
-2.73436718,2.20391910,-2.49256522,0.32062378,-0.38170655,0.20582188,-0.21592823,0.02045599,-0.01426432,0.12056884,-0.14937798,0.50970624,-0.54922293,1.43983907,-1.66869872,0.51370920,-0.57101217,0.00000000,-0.00000000
-2.72836418,2.17351213,-2.46101717,0.31532036,-0.37490833,0.20482492,-0.21553643,0.02180292,-0.01536311,0.11727200,-0.14583510,0.49971043,-0.54657451,1.41510454,-1.64015766,0.50934515,-0.56765298,0.00000000,-0.00000000
-2.72236118,2.14162191,-2.42862646,0.31000099,-0.36794787,0.20361268,-0.21491984,0.02317789,-0.01652107,0.11384563,-0.14225996,0.48898735,-0.54265473,1.38948574,-1.61161112,0.50476539,-0.56384900,0.00000000,-0.00000000
-2.71635818,2.10831534,-2.39542262,0.30471126,-0.36086132,0.20220371,-0.21409235,0.02456743,-0.01773651,0.11030113,-0.13864256,0.47765665,-0.53755133,1.36297454,-1.58301335,0.50000613,-0.55967372,0.00000000,-0.00000000
-2.71035518,2.07365450,-2.36145188,0.29949636,-0.35369439,0.20061461,-0.21307154,0.02595563,-0.01900586,0.10665302,-0.13497578,0.46582741,-0.53136144,1.33557191,-1.55432631,0.49508909,-0.55519847,0.00000000,-0.00000000
-2.70435218,2.03768667,-2.32676603,0.29439686,-0.34649962,0.19885842,-0.21187679,0.02732427,-0.02032338,0.10291815,-0.13125536,0.45359597,-0.52418677,1.30728291,-1.52551534,0.49001930,-0.55048789,0.00000000,-0.00000000
-2.69834917,2.00043645,-2.29141072,0.28944486,-0.33933308,0.19694333,-0.21052728,0.02865320,-0.02168096,0.09911486,-0.12747968,0.44104443,-0.51612903,1.27811263,-1.49654463,0.48478381,-0.54559554,0.00000000,-0.00000000
-2.69234617,1.96190086,-2.25541416,0.28466087,-0.33225054,0.19487180,-0.20903998,0.02992077,-0.02306792,0.09526226,-0.12364948,0.42824008,-0.50728583,1.24806332,-1.46737279,0.47935162,-0.54056004,0.00000000,-0.00000000
-2.68634317,1.92204760,-2.21877704,0.28005160,-0.32530357,0.19264011,-0.20742780,0.03110443,-0.02447094,0.09137955,-0.11976748,0.41523556,-0.49774720,1.21713308,-1.43794901,0.47367451,-0.53540184,0.00000000,-0.00000000
-2.68034017,1.88081674,-2.18146443,0.27560882,-0.31853575,0.19023851,-0.20569805,0.03218133,-0.02587416,0.08748544,-0.11583797,0.40206982,-0.48759280,1.18531604,-1.40821007,0.46768925,-0.53012088,0.00000000,-0.00000000
-2.67433717,1.83812573,-2.14340044,0.27130944,-0.31197927,0.18765171,-0.20385132,0.03312907,-0.02725936,0.08359771,-0.11186641,0.38876976,-0.47689008,1.15260413,-1.37807877,0.46132066,-0.52469546,0.00000000,-0.00000000
-2.66833417,1.79387746,-2.10446625,0.26711673,-0.30565228,0.18486002,-0.20188074,0.03392647,-0.02860624,0.07973290,-0.10785905,0.37535236,-0.46569339,1.11899025,-1.34746371,0.45448568,-0.51908221,0.00000000,-0.00000000
-2.66233117,1.74797087,-2.06450167,0.26298272,-0.29955708,0.18184083,-0.19977191,0.03455428,-0.02989291,0.07590619,-0.10382260,0.36182734,-0.45404394,1.08447256,-1.31626090,0.44709813,-0.51321748,0.00000000,-0.00000000
-2.65632816,1.70031342,-2.02331049,0.25885160,-0.29367941,0.17857042,-0.19750330,0.03499592,-0.03109643,0.07213134,-0.09976408,0.34819993,-0.44197076,1.04905974,-1.28435699,0.43907394,-0.50701989,0.00000000,-0.00000000
-2.65032516,1.65083469,-1.98066946,0.25466382,-0.28798889,0.17502600,-0.19504725,0.03523812,-0.03219347,0.06842080,-0.09569061,0.33447395,-0.42949240,1.01277666,-1.25163417,0.43033658,-0.50039420,0.00000000,-0.00000000
-2.64432216,1.59950028,-1.93634038,0.25036085,-0.28244062,0.17118791,-0.19237148,0.03527144,-0.03316107,0.06478593,-0.09160944,0.32065466,-0.41661934,0.97567021,-1.21797638,0.42082238,-0.49323607,0.00000000,-0.00000000
-2.63831916,1.54632521,-1.89008477,0.24589006,-0.27697784,0.16704172,-0.18944101,0.03509069,-0.03397740,0.06123727,-0.08752798,0.30675154,-0.40335692,0.93781493,-1.18327670,0.41048552,-0.48543773,0.00000000,-0.00000000
-2.63231616,1.49138589,-1.84168027,0.24120971,-0.27153558,0.16258024,-0.18622043,0.03469517,-0.03462254,0.05778485,-0.08345399,0.29278074,-0.38970852,0.89931796,-1.14744530,0.39930233,-0.47689409,0.00000000,-0.00000000
-2.62631316,1.43483019,-1.79093786,0.23629346,-0.26604504,0.15780521,-0.18267634,0.03408877,-0.03507923,0.05443858,-0.07939572,0.27876708,-0.37567893,0.86032316,-1.11041764,0.38727482,-0.46750908,0.00000000,-0.00000000
-2.62031016,1.37688492,-1.73771884,0.23113444,-0.26043846,0.15272866,-0.17877985,0.03327986,-0.03533357,0.05120855,-0.07536221,0.26474561,-0.36127755,0.82101410,-1.07216234,0.37443302,-0.45720182,0.00000000,-0.00000000
-2.61430715,1.31786038,-1.68195075,0.22574835,-0.25465420,0.14737378,-0.17450898,0.03228108,-0.03537556,0.04810538,-0.07136348,0.25076257,-0.34652136,0.78161588,-1.03268831,0.36083633,-0.44591229,0.00000000,-0.00000000
-2.60830415,1.25815180,-1.62364108,0.22017569,-0.24864178,0.14177533,-0.16985085,0.03110889,-0.03519955,0.04514047,-0.06741077,0.23687587,-0.33143745,0.74239551,-0.99205074,0.34657355,-0.43360633,0.00000000,-0.00000000
-2.60230115,1.19823764,-1.56288823,0.21448284,-0.24236655,0.13597948,-0.16480346,0.02978308,-0.03480455,0.04232615,-0.06351678,0.22315499,-0.31606491,0.70366119,-0.95035552,0.33176171,-0.42027947,0.00000000,-0.00000000
-2.59629815,1.13867496,-1.49988901,0.20876188,-0.23581371,0.13004318,-0.15937710,0.02832610,-0.03419428,0.03967583,-0.05969570,0.20968047,-0.30045613,0.66576034,-0.90776201,0.31654380,-0.40595963,0.00000000,-0.00000000
-2.59029515,1.08009206,-1.43494237,0.20312938,-0.22899154,0.12403295,-0.15359513,0.02676234,-0.03337716,0.03720399,-0.05596334,0.19654285,-0.28467733,0.62907665,-0.86448385,0.30108542,-0.39070839,0.00000000,-0.00000000
-2.58429215,1.02317897,-1.36844919,0.19772397,-0.22193368,0.11802336,-0.14749424,0.02511741,-0.03236601,0.03492609,-0.05233708,0.18384141,-0.26880846,0.59402638,-0.82078801,0.28557069,-0.37462091,0.00000000,-0.00000000
-2.57828914,0.96867620,-1.30090822,0.19270296,-0.21470019,0.11209504,-0.14112413,0.02341731,-0.03117768,0.03285840,-0.04883574,0.17168264,-0.25294235,0.56105404,-0.77699201,0.27019737,-0.35782443,0.00000000,-0.00000000
-2.57228614,0.91736233,-1.23290852,0.18823801,-0.20737759,0.10633250,-0.13454660,0.02168776,-0.02983245,0.03101777,-0.04547942,0.16017849,-0.23718332,0.53062782,-0.73345967,0.25517169,-0.34047546,0.00000000,-0.00000000
-2.56628314,0.87004097,-1.16511891,0.18451030,-0.20007769,0.10082176,-0.12783416,0.01995345,-0.02835343,0.02942127,-0.04228918,0.14944469,-0.22164535,0.50323481,-0.69059556,0.24070293,-0.32275592,0.00000000,-0.00000000
-2.56028014,0.82752771,-1.09827490,0.18170503,-0.19293541,0.09564790,-0.12106815,0.01823749,-0.02676575,0.02808586,-0.03928677,0.13959904,-0.20644981,0.47937628,-0.64883861,0.22699805,-0.30486829,0.00000000,-0.00000000
-2.55427714,0.79063727,-1.03316405,0.18000576,-0.18610559,0.09089270,-0.11433661,0.01656086,-0.02509578,0.02702793,-0.03649421,0.13075981,-0.19172314,0.45956310,-0.60865518,0.21425653,-0.28703013,0.00000000,-0.00000000
-2.54827414,0.76017147,-0.97061036,0.17958872,-0.17975901,0.08663236,-0.10773182,0.01494201,-0.02337036,0.02626289,-0.03393336,0.12304429,-0.17759432,0.44431132,-0.57053195,0.20266570,-0.26946819,0.00000000,-0.00000000
-2.54227114,0.73690795,-0.91145844,0.18061718,-0.17407787,0.08293545,-0.10134778,0.01339664,-0.02161598,0.02580474,-0.03162557,0.11656753,-0.16419252,0.43413790,-0.53496911,0.19239656,-0.25241235,0.00000000,-0.00000000
-2.53626813,0.72158992,-0.85655815,0.18323618,-0.16925067,0.07986117,-0.09527764,0.01193745,-0.01985808,0.02566563,-0.02959117,0.11144123,-0.15164495,0.42955635,-0.50247395,0.18360030,-0.23608974,0.00000000,-0.00000000
-2.53026513,0.71491680,-0.80675032,0.18756777,-0.16546695,0.07745786,-0.08961122,0.01057416,-0.01812042,0.02585544,-0.02784908,0.10777273,-0.14007492,0.43107237,-0.47355518,0.17640555,-0.22071917,0.00000000,-0.00000000
-2.52426213,0.71753559,-0.76285391,0.19370682,-0.16291192,0.07576193,-0.08443268,0.00931357,-0.01642451,0.02638145,-0.02641646,0.10566412,-0.12960036,0.43917892,-0.44871811,0.17091641,-0.20650606,0.00000000,-0.00000000
-2.51825913,0.73003280,-0.72565489,0.20171760,-0.16176118,0.07479714,-0.07981853,0.00815966,-0.01478927,0.02724798,-0.02530830,0.10521138,-0.12033267,0.45435071,-0.42846071,0.16721113,-0.19363810,0.00000000,-0.00000000
-2.51225613,0.75292643,-0.69589701,0.21163104,-0.16217570,0.07457425,-0.07583578,0.00711385,-0.01323065,0.02845615,-0.02453714,0.10650341,-0.11237596,0.47703769,-0.41327036,0.16534152,-0.18228170,0.00000000,-0.00000000
-2.50625313,0.78665784,-0.67427433,0.22344299,-0.16429714,0.07509099,-0.07254060,0.00617527,-0.01176155,0.03000362,-0.02411281,0.10962091,-0.10582668,0.50765730,-0.40362137,0.16533301,-0.17257921,0.00000000,-0.00000000
-2.50025013,0.83158309,-0.66142535,0.23711313,-0.16824371,0.07633238,-0.06997718,0.00534108,-0.01039173,0.03188445,-0.02404219,0.11463508,-0.10077351,0.54658531,-0.39997280,0.16718509,-0.16464701,0.00000000,-0.00000000
-2.49424712,0.88796342,-0.65792842,0.25256492,-0.17410650,0.07827131,-0.06817708,0.00460681,-0.00912790,0.03408895,-0.02432910,0.12160597,-0.09729750,0.59414495,-0.40276632,0.17087228,-0.15857443,0.00000000,-0.00000000
-2.48824412,0.95595476,-0.66429797,0.26968619,-0.18194653,0.08086937,-0.06715883,0.00396669,-0.00797389,0.03660364,-0.02497412,0.13058048,-0.09547227,0.65059457,-0.41242387,0.17634524,-0.15442337,0.00000000,-0.00000000
-2.48224112,1.03559613,-0.68098109,0.28833058,-0.19179235,0.08407784,-0.06692792,0.00341401,-0.00693086,0.03941116,-0.02597457,0.14159001,-0.09536427,0.71611359,-0.42934453,0.18353221,-0.15222852,0.00000000,-0.00000000
-2.47623812,1.12679711,-0.70835400,0.30831975,-0.20363844,0.08783882,-0.06747702,0.00294142,-0.00599765,0.04249034,-0.02732450,0.15464779,-0.09703287,0.79078733,-0.45390046,0.19234034,-0.15199818,0.00000000,-0.00000000
-2.47023512,1.22932464,-0.74671782,0.32944608,-0.21744416,0.09208645,-0.06878649,0.00254123,-0.00517105,0.04581619,-0.02901464,0.16974580,-0.10053023,0.87459085,-0.48643136,0.20265720,-0.15371542,0.00000000,-0.00000000
-2.46423212,1.34278962,-0.79629332,0.35147610,-0.23313351,0.09674820,-0.07082509,0.00220563,-0.00444623,0.04936002,-0.03103250,0.18685160,-0.10590083,0.96737264,-0.52723731,0.21435211,-0.15733954,0.00000000,-0.00000000
-2.45822911,1.46663414,-0.85721430,0.37415431,-0.25059549,0.10174612,-0.07355084,0.00192695,-0.00381707,0.05308950,-0.03336241,0.20590502,-0.11318064,1.06883880,-0.57656983,0.22727744,-0.16280769,0.00000000,-0.00000000
-2.45222611,1.60011995,-0.92951935,0.39720755,-0.26968519,0.10699807,-0.07691204,0.00169782,-0.00327647,0.05696888,-0.03598562,0.22681498,-0.12239573,1.17853860,-0.63462103,0.24126985,-0.17003653,0.00000000,-0.00000000
-2.44622311,1.74231946,-1.01314207,0.42034959,-0.29022541,0.11241898,-0.08084833,0.00151127,-0.00281677,0.06095914,-0.03888040,0.24945658,-0.13356049,1.29585252,-0.70151099,0.25615142,-0.17892385,0.00000000,-0.00000000
-2.44022011,1.89211015,-1.10789985,0.44328611,-0.31200896,0.11792198,-0.08529183,0.00136087,-0.00242995,0.06501827,-0.04202218,0.27366877,-0.14667529,1.41998365,-0.77727376,0.27173085,-0.18935017,0.00000000,-0.00000000
-2.43421711,2.04817360,-1.21348161,0.46571990,-0.33480158,0.12341953,-0.09016829,0.00124078,-0.00210795,0.06910158,-0.04538363,0.29925275,-0.16172383,1.54995371,-0.86184215,0.28780470,-0.20118008,0.00000000,-0.00000000
-2.42821411,2.20900006,-1.32943508,0.48735610,-0.35834524,0.12882445,-0.09539828,0.00114579,-0.00184286,0.07316210,-0.04893485,0.32597137,-0.17867009,1.68460439,-0.95503225,0.30415883,-0.21426354,0.00000000,-0.00000000
-2.42221111,2.37289959,-1.45515436,0.50790766,-0.38236214,0.13405099,-0.10089831,0.00107130,-0.00162712,0.07715105,-0.05264346,0.35354971,-0.19745512,1.82260493,-1.05652812,0.32057007,-0.22843700,0.00000000,-0.00000000
-2.41620810,2.53802023,-1.58986864,0.52710067,-0.40655901,0.13901580,-0.10658196,0.00101335,-0.00145360,0.08101843,-0.05647476,0.38167707,-0.21799384,1.96246656,-1.16586788,0.33680826,-0.24352442,0.00000000,-0.00000000
-2.41020510,2.70237369,-1.73263326,0.54467960,-0.43063192,0.14363895,-0.11236098,0.00096855,-0.00131576,0.08471366,-0.06039194,0.41001040,-0.24017204,2.10256374,-1.28243189,0.35263868,-0.25933829,0.00000000,-0.00000000
-2.40420210,2.86386833,-1.88232408,0.56041237,-0.45427136,0.14784492,-0.11814638,0.00093408,-0.00120766,0.08818634,-0.06435622,0.43817926,-0.26384373,2.24116248,-1.40543426,0.36782499,-0.27568062,0.00000000,-0.00000000
-2.39819910,3.02034904,-2.03763620,0.57409504,-0.47716768,0.15156356,-0.12384946,0.00090759,-0.00112401,0.09138710,-0.06832708,0.46579229,-0.28882921,2.37645493,-1.53391862,0.38213260,-0.29234411,0.00000000,-0.00000000
-2.39219610,3.16964308,-2.19708831,0.58555603,-0.49901674,0.15473116,-0.12938285,0.00088721,-0.00106017,0.09426851,-0.07226256,0.49244502,-0.31491396,2.50659943,-1.66675903,0.39533255,-0.30911351,0.00000000,-0.00000000
-2.38619310,3.30961037,-2.35903319,0.59465983,-0.51952556,0.15729144,-0.13466155,0.00087144,-0.00101214,0.09678608,-0.07611955,0.51772888,-0.34184858,2.62976482,-1.80266696,0.40720578,-0.32576727,0.00000000,-0.00000000
-2.38019010,3.43819670,-2.52167517,0.60130983,-0.53841814,0.15919651,-0.13960395,0.00085911,-0.00097651,0.09889920,-0.07985416,0.54124113,-0.36935006,2.74417728,-1.94020466,0.41754763,-0.34207958,0.00000000,-0.00000000
-2.37418709,3.55348749,-2.68309480,0.60545043,-0.55544109,0.16040784,-0.14413291,0.00084935,-0.00095045,0.10057219,-0.08342219,0.56259524,-0.39710427,2.84816788,-2.07780537,0.42617258,-0.35782280,0.00000000,-0.00000000
-2.36818409,3.65376008,-2.84128057,0.60706811,-0.57036896,0.16089710,-0.14817675,0.00084149,-0.00093161,0.10177520,-0.08677968,0.58143152,-0.42477006,2.94021878,-2.21380006,0.43291890,-0.37277038,0.00000000,-0.00000000
-2.36218109,3.73753207,-2.99416726,0.60619144,-0.58300930,0.16064690,-0.15167032,0.00083507,-0.00091812,0.10248509,-0.08988347,0.59742735,-0.45198464,3.01900601,-2.34645046,0.43765307,-0.38670021,0.00000000,-0.00000000
-2.35617809,3.80360349,-3.13967988,0.60288993,-0.59320701,0.15965139,-0.15455605,0.00082976,-0.00090848,0.10268616,-0.09269189,0.61030673,-0.47837040,3.08343691,-2.47398735,0.44027381,-0.39939838,0.00000000,-0.00000000
-2.35017509,3.85109068,-3.27578197,0.59727188,-0.60084812,0.15791658,-0.15678491,0.00082533,-0.00090156,0.10237071,-0.09516555,0.61984862,-0.50354287,3.13268023,-2.59465290,0.44071541,-0.41066326,0.00000000,-0.00000000
-2.34417209,3.87945026,-3.40052645,0.58948101,-0.60586256,0.15546050,-0.15831737,0.00082164,-0.00089650,0.10153943,-0.09726806,0.62589371,-0.52711967,3.16618773,-2.70674564,0.43895021,-0.42030976,0.00000000,-0.00000000
-2.33816908,3.88849200,-3.51210699,0.57969216,-0.60822593,0.15231305,-0.15912425,0.00081857,-0.00089267,0.10020152,-0.09896688,0.62834933,-0.54873005,3.18370601,-2.80866614,0.43499021,-0.42817373,0.00000000,-0.00000000
-2.33216608,3.87837989,-3.60890782,0.56810616,-0.60796020,0.14851555,-0.15918740,0.00081604,-0.00088966,0.09837461,-0.10023411,0.62719226,-0.56802477,3.18527821,-2.89896143,0.42888739,-0.43411617,0.00000000,-0.00000000
-2.32616308,3.84962137,-3.68954962,0.55494405,-0.60513308,0.14412003,-0.15850029,0.00081397,-0.00088718,0.09608443,-0.10104727,0.62246927,-0.58468588,3.17123550,-2.97636627,0.42073306,-0.43802719,0.00000000,-0.00000000
-2.32016008,3.80304550,-3.75292928,0.54044091,-0.59985616,0.13918820,-0.15706831,0.00081228,-0.00088506,0.09336422,-0.10138997,0.61429537,-0.59843592,3.14217905,-3.03983922,0.41065588,-0.43982943,0.00000000,-0.00000000
