energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-3.17858929,6.00200646,0.64417543,0.88027514,1.64819251,0.72645278,0.14894431,2.02582350,1.37414899,0.03303821
-3.17258629,5.87822151,0.63425326,0.85483016,1.60760969,0.71140917,0.14472798,1.99720181,1.35837013,0.03214490
-3.16658329,5.72343754,0.62029291,0.82521588,1.55940264,0.69221190,0.13980210,1.95861531,1.33552705,0.03109264
-3.16058029,5.54045510,0.60255252,0.79193637,1.50445192,0.66918714,0.13423860,1.91090910,1.30617128,0.02989666
-3.15457729,5.33255789,0.58136139,0.75554950,1.44374371,0.64272994,0.12811925,1.85509124,1.27097471,0.02857446
-3.14857429,5.10340766,0.55710959,0.71665041,1.37833764,0.61329209,0.12153359,1.79229546,1.23070343,0.02714532
-3.14257129,4.85692922,0.53023562,0.67585439,1.30933326,0.58136838,0.11457663,1.72374077,1.18618924,0.02562987
-3.13656828,4.59719078,0.50121297,0.63377964,1.23783659,0.54748191,0.10734641,1.65068943,1.13829988,0.02404948
-3.13056528,4.32828456,0.47053593,0.59103088,1.16492812,0.51216909,0.09994152,1.57440556,1.08790960,0.02242581
-3.12456228,4.05421266,0.43870529,0.54818421,1.09163354,0.47596481,0.09245873,1.49611591,1.03587122,0.02078019
-3.11855928,3.77878266,0.40621469,0.50577384,1.01889829,0.43938848,0.08499067,1.41697463,0.98299087,0.01913320
-3.11255628,3.50551673,0.37353786,0.46428113,0.94756677,0.40293145,0.07762386,1.33803329,0.93000651,0.01750413
-3.10655328,3.23757730,0.34111749,0.42412619,0.87836682,0.36704617,0.07043699,1.26021734,0.87757076,0.01591067
-3.10055028,2.97771117,0.30935583,0.38566218,0.81189970,0.33213735,0.06349954,1.18430948,0.82623886,0.01436854
-3.09454727,2.72821313,0.27860746,0.34917239,0.74863573,0.29855550,0.05687080,1.11094049,0.77646162,0.01289125
-3.08854427,2.49090908,0.24917417,0.31486991,0.68891512,0.26659272,0.05059932,1.04058712,0.72858348,0.01148999
-3.08254127,2.26715765,0.22130214,0.28289978,0.63295369,0.23648082,0.04472266,0.97357679,0.68284541,0.01017353
-3.07653827,2.05786852,0.19518118,0.25334315,0.58085272,0.20839162,0.03926767,0.91009820,0.63939186,0.00894826
-3.07053527,1.86353519,0.17094593,0.22622321,0.53261203,0.18243908,0.03425089,0.85021679,0.59828128,0.00781825
-3.06453227,1.68427915,0.14867876,0.20151240,0.48814552,0.15868322,0.02967944,0.79389400,0.55949923,0.00678542
-3.05852926,1.51990248,0.12841400,0.17914045,0.44729813,0.13713524,0.02555202,0.74100892,0.52297322,0.00584974
-3.05252626,1.36994561,0.11014334,0.15900287,0.40986332,0.11776364,0.02186013,0.69138111,0.48858840,0.00500949
-3.04652326,1.23374734,0.09382182,0.14096952,0.37560030,0.10050096,0.01858938,0.64479341,0.45620323,0.00426149
-3.04052026,1.11050424,0.07937435,0.12489277,0.34425028,0.08525075,0.01572090,0.60101370,0.42566436,0.00360140
-3.03451726,0.99932721,0.06670225,0.11061519,0.31555109,0.07189463,0.01323276,0.55981474,0.39682022,0.00302400
-3.02851426,0.89929323,0.05568965,0.09797635,0.28924986,0.06029894,0.01110132,0.52099146,0.36953270,0.00252345
-3.02251126,0.80949114,0.04620962,0.08681875,0.26511350,0.05032104,0.00930259,0.48437529,0.34368677,0.00209358
-3.01650825,0.72906057,0.03812964,0.07699272,0.24293683,0.04181493,0.00781347,0.44984545,0.31919790,0.00172807
-3.01050525,0.65722363,0.03131655,0.06836022,0.22254845,0.03463616,0.00661294,0.41733723,0.29601721,0.00142069
-3.00450225,0.59330982,0.02564072,0.06079780,0.20381457,0.02864598,0.00568305,0.38684737,0.27413468,0.00116549
-2.99849925,0.53677427,0.02097960,0.05419855,0.18664092,0.02371475,0.00500993,0.35843715,0.25358051,0.00095688
-2.99249625,0.48721034,0.01722045,0.04847332,0.17097325,0.01972458,0.00458465,0.33223346,0.23442506,0.00078984
-2.98649325,0.44435729,0.01426247,0.04355122,0.15679662,0.01657130,0.00440391,0.30842840,0.21677769,0.00065993
-2.98049025,0.40810412,0.01201832,0.03937973,0.14413386,0.01416578,0.00447078,0.28727793,0.20078485,0.00056343
-2.97448724,0.37849023,0.01041503,0.03592423,0.13304355,0.01243478,0.00479518,0.26909993,0.18662767,0.00049730
-2.96848424,0.35570388,0.00939454,0.03316742,0.12361776,0.01132129,0.00539443,0.25427196,0.17451943,0.00045931
-2.96248124,0.34007891,0.00891373,0.03110844,0.11597974,0.01078449,0.00629352,0.24322901,0.16470289,0.00044797
-2.95647824,0.33209003,0.00894411,0.02976189,0.11028169,0.01079941,0.00752541,0.23646113,0.15744771,0.00046256
-2.95047524,0.33234687,0.00947128,0.02915678,0.10670262,0.01135628,0.00913109,0.23451093,0.15304781,0.00050315
-2.94447224,0.34158666,0.01049404,0.02933541,0.10544641,0.01245968,0.01115949,0.23797076,0.15181865,0.00057054
-2.93846923,0.36066507,0.01202328,0.03035215,0.10673970,0.01412747,0.01366725,0.24747901,0.15409418,0.00066624
-2.93246623,0.39054492,0.01408063,0.03227211,0.11082976,0.01638949,0.01671814,0.26371531,0.16022322,0.00079245
-2.92646323,0.43228207,0.01669688,0.03516974,0.11798196,0.01928612,0.02038234,0.28739399,0.17056506,0.00095203
-2.92046023,0.48700781,0.01991020,0.03912707,0.12847666,0.02286654,0.02473537,0.31925545,0.18548388,0.00114840
-2.91445723,0.55590732,0.02376406,0.04423191,0.14260542,0.02718689,0.02985667,0.36005483,0.20534192,0.00138553
-2.90845423,0.64019368,0.02830502,0.05057564,0.16066629,0.03230816,0.03582790,0.41054783,0.23049109,0.00166783
-2.90245123,0.74107720,0.03358021,0.05825069,0.18295798,0.03829383,0.04273090,0.47147334,0.26126295,0.00200008
-2.89644822,0.85973007,0.03963471,0.06734785,0.20977305,0.04520741,0.05064529,0.54353298,0.29795720,0.00238731
-2.89044522,0.99724669,0.04650873,0.07795311,0.24138991,0.05310974,0.05964581,0.62736768,0.34082864,0.00283474
-2.88444222,1.15460037,0.05423473,0.09014444,0.27806386,0.06205620,0.06979942,0.72353171,0.39007308,0.00334757
-2.87843922,1.33259720,0.06283458,0.10398824,0.32001723,0.07209385,0.08116218,0.83246496,0.44581252,0.00393092
-2.87243622,1.53182875,0.07231671,0.11953584,0.36742903,0.08325857,0.09377614,0.95446406,0.50808020,0.00458962
-2.86643322,1.75262487,0.08267359,0.13682001,0.42042419,0.09557229,0.10766613,1.08965369,0.57680612,0.00532807
-2.86043022,1.99500861,0.09387947,0.15585166,0.47906303,0.10904045,0.12283677,1.23795909,0.65180392,0.00615007
-2.85442721,2.25865511,0.10588855,0.17661681,0.54333114,0.12364971,0.13926973,1.39908112,0.73275962,0.00705862
-2.84842421,2.54285657,0.11863381,0.19907415,0.61313025,0.13936604,0.15692132,1.57247514,0.81922334,0.00805578
-2.84242121,2.84649499,0.13202643,0.22315310,0.68827043,0.15613338,0.17572070,1.75733502,0.91060437,0.00914245
-2.83641821,3.16802464,0.14595612,0.24875266,0.76846404,0.17387277,0.19556864,1.95258337,1.00617046,0.01031821
-2.83041521,3.50546556,0.16029213,0.27574109,0.85332186,0.19248218,0.21633703,2.15686900,1.10505163,0.01158119
-2.82441221,3.85640913,0.17488533,0.30395640,0.94235149,0.21183703,0.23786925,2.36857214,1.20624884,0.01292787
-2.81840920,4.21803647,0.18957099,0.33320787,1.03495841,0.23179129,0.25998138,2.58581814,1.30864765,0.01435303
-2.81240620,4.58714966,0.20417248,0.36327838,1.13044975,0.25217945,0.28246426,2.80649929,1.41103655,0.01584961
-2.80640320,4.96021541,0.21850567,0.39392767,1.22804077,0.27281898,0.30508650,3.02830492,1.51212971,0.01740864
-2.80040020,5.33342039,0.23238389,0.42489635,1.32686402,0.29351347,0.32759825,3.24875889,1.61059341,0.01901926
-2.79439720,5.70273684,0.24562329,0.45591055,1.42598101,0.31405619,0.34973572,3.46526361,1.70507546,0.02066873
-2.78839420,6.06399668,0.25804843,0.48668710,1.52439619,0.33423417,0.37122641,3.67514953,1.79423649,0.02234248
-2.78239120,6.41297221,0.26949780,0.51693912,1.62107297,0.35383240,0.39179466,3.87572853,1.87678209,0.02402425
-2.77638819,6.74546108,0.27982905,0.54638177,1.71495137,0.37263828,0.41116773,4.06434984,1.95149464,0.02569630
-2.77038519,7.05737312,0.28892374,0.57473798,1.80496704,0.39044607,0.42908184,4.23845670,2.01726371,0.02733958
-2.76438219,7.34481678,0.29669133,0.60174411,1.89007111,0.40706121,0.44528830,4.39564226,2.07311385,0.02893409
-2.75837919,7.60418269,0.30307226,0.62715533,1.96925057,0.42230442,0.45955933,4.53370306,2.11822890,0.03045921
-2.75237619,7.83222220,0.30803990,0.65075048,2.04154867,0.43601545,0.47169349,4.65068862,2.15197193,0.03189410
-2.74637319,8.02611890,0.31160141,0.67233647,2.10608482,0.44805640,0.48152053,4.74494583,2.17390023,0.03321812
-2.74037019,8.18355127,0.31379724,0.69175201,2.16207371,0.45831457,0.48890547,4.81515697,2.18377495,0.03441138
-2.73436718,8.30274493,0.31469953,0.70887056,2.20884293,0.46670461,0.49375183,4.86037039,2.18156509,0.03545515
-2.72836418,8.38251321,0.31440922,0.72360258,2.24584881,0.47317021,0.49600388,4.88002317,2.16744611,0.03633243
-2.72236118,8.42228501,0.31305223,0.73589688,2.27268990,0.47768494,0.49564780,4.87395520,2.14179317,0.03702843
-2.71635818,8.42211927,0.31077469,0.74574115,2.28911769,0.48025258,0.49271182,4.84241430,2.10516956,0.03753102
-2.71035518,8.38270554,0.30773747,0.75316162,2.29504416,0.48090663,0.48726521,4.78605252,2.05831088,0.03783113
-2.70435218,8.30535052,0.30411042,0.75822185,2.29054575,0.47970921,0.47941627,4.70591341,2.00210559,0.03792313
-2.69834917,8.19195079,0.30006622,0.76102073,2.27586357,0.47674934,0.46930924,4.60341079,1.93757279,0.03780508
-2.69234617,8.04495213,0.29577446,0.76168964,2.25139955,0.47214049,0.45712039,4.48029944,1.86583785,0.03747884
-2.68634317,7.86729626,0.29139596,0.76038893,2.21770857,0.46601774,0.44305337,4.33863840,1.78810688,0.03695020
-2.68034017,7.66235624,0.28707764,0.75730373,2.17548666,0.45853431,0.42733389,4.18074765,1.70564063,0.03622870
-2.67433717,7.43386181,0.28294814,0.75263925,2.12555541,0.44985777,0.41020399,4.00915934,1.61972858,0.03532752
-2.66833417,7.18581678,0.27911429,0.74661555,2.06884306,0.44016598,0.39191608,3.82656459,1.53166377,0.03426311
-2.66233117,6.92241028,0.27565864,0.73946217,2.00636280,0.42964279,0.37272700,3.63575724,1.44271904,0.03305479
-2.65632816,6.64792434,0.27263795,0.73141245,1.93918883,0.41847370,0.35289207,3.43957595,1.35412492,0.03172422
-2.65032516,6.36664032,0.27008285,0.72269795,1.86843110,0.40684161,0.33265968,3.24084600,1.26704966,0.03029480
-2.64432216,6.08274664,0.26799841,0.71354291,1.79520941,0.39492272,0.31226620,3.04232240,1.18258150,0.02879103
-2.63831916,5.80025049,0.26636574,0.70415909,1.72062779,0.38288281,0.29193170,2.84663570,1.10171346,0.02723780
-2.63231616,5.52289587,0.26514432,0.69474097,1.64574998,0.37087383,0.27185629,2.65624185,1.02533069,0.02565978
-2.62631316,5.25409033,0.26427498,0.68546148,1.57157678,0.35903111,0.25221742,2.47337739,0.95420026,0.02408067
-2.62031016,4.99684213,0.26368343,0.67646838,1.49902596,0.34747107,0.23316796,2.30002108,0.88896360,0.02252266
-2.61430715,4.75370972,0.26328396,0.66788137,1.42891537,0.33628962,0.21483526,2.13786280,0.83013134,0.02100589
-2.60830415,4.52676434,0.26298333,0.65978990,1.36194953,0.32556118,0.19732097,1.98828039,0.77808043,0.01954797
-2.60230115,4.31756689,0.26268454,0.65225194,1.29871019,0.31533839,0.18070170,1.85232490,0.73305368,0.01816369
-2.59629815,4.12715892,0.26229035,0.64529341,1.23965078,0.30565241,0.16503038,1.73071440,0.69516131,0.01686477
-2.59029515,3.95606799,0.26170650,0.63890868,1.18509496,0.29651394,0.15033807,1.62383617,0.66438470,0.01565972
-2.58429215,3.80432660,0.26084445,0.63306176,1.13523891,0.28791463,0.13663640,1.53175715,0.64058207,0.01455393
-2.57828914,3.67150391,0.25962361,0.62768849,1.09015731,0.27982913,0.12392014,1.45424208,0.62349622,0.01354972
-2.57228614,3.55674904,0.25797305,0.62269952,1.04981259,0.27221745,0.11216998,1.39077863,0.61276411,0.01264656
-2.56628314,3.45884446,0.25583270,0.61798408,1.01406704,0.26502767,0.10135543,1.34060869,0.60792836,0.01184142
-2.56028014,3.37626789,0.25315410,0.61341468,0.98269737,0.25819890,0.09143753,1.30276507,0.60845052,0.01112905
-2.55427714,3.30726079,0.24990069,0.60885238,0.95541127,0.25166440,0.08237141,1.27611229,0.61372611,0.01050248
-2.54827414,3.24990160,0.24604781,0.60415275,0.93186548,0.24535477,0.07410868,1.25939055,0.62310119,0.00995342
-2.54227114,3.20218159,0.24158242,0.59917241,0.91168472,0.23920114,0.06659942,1.25126177,0.63589032,0.00947271
-2.53626813,3.16208136,0.23650266,0.59377578,0.89448126,0.23313820,0.05979386,1.25035621,0.65139558,0.00905076
-2.53026513,3.12764569,0.23081731,0.58784216,0.87987426,0.22710714,0.05364379,1.25531881,0.66892623,0.00867800
-2.52426213,3.09705472,0.22454518,0.58127255,0.86750865,0.22105830,0.04810357,1.26485370,0.68781864,0.00834523
-2.51825913,3.06868938,0.21771450,0.57399627,0.85707273,0.21495347,0.04313081,1.27776584,0.70745574,0.00804396
-2.51225613,3.04118898,0.21036233,0.56597687,0.84831422,0.20876781,0.03868685,1.29299846,0.72728554,0.00776671
-2.50625313,3.01349911,0.20253398,0.55721713,0.84105401,0.20249128,0.03473689,1.30966522,0.74683781,0.00750716
-2.50025013,2.98490824,0.19428238,0.54776286,0.83519717,0.19612957,0.03125005,1.32707608,0.76573838,0.00726039
-2.49424712,2.95507163,0.18566750,0.53770520,0.83074077,0.18970444,0.02819912,1.34475578,0.78372019,0.00702286
-2.48824412,2.92402147,0.17675566,0.52718119,0.82777812,0.18325352,0.02556031,1.36245440,0.80063056,0.00679250
-2.48224112,2.89216266,0.16761872,0.51637256,0.82649904,0.17682940,0.02331283,1.38014938,0.81643408,0.00656866
-2.47623812,2.86025418,0.15833326,0.50550250,0.82718599,0.17049825,0.02143844,1.39803864,0.83121076,0.00635200
-2.47023512,2.82937632,0.14897953,0.49483052,0.83020611,0.16433782,0.01992097,1.41652508,0.84514925,0.00614439
-2.46423212,2.80088478,0.13964029,0.48464553,0.83599904,0.15843494,0.01874577,1.43619257,0.85853514,0.00594871
-2.45822911,2.77635312,0.13039956,0.47525719,0.84506104,0.15288267,0.01789925,1.45777432,0.87173467,0.00576871
-2.45222611,2.75750552,0.12134121,0.46698599,0.85792575,0.14777702,0.01736832,1.48211455,0.88517432,0.00560874
-2.44622311,2.74614233,0.11254752,0.46015233,0.87514209,0.14321360,0.01713991,1.51012487,0.89931712,0.00547358
-2.44022011,2.74406113,0.10409769,0.45506506,0.89725028,0.13928412,0.01720056,1.54273706,0.91463659,0.00536817
-2.43421711,2.75297643,0.09606637,0.45200987,0.92475670,0.13607293,0.01753591,1.58085393,0.93158960,0.00529747
-2.42821411,2.77444115,0.08852226,0.45123821,0.95810864,0.13365383,0.01813042,1.62530041,0.95058922,0.00526616
-2.42221111,2.80977296,0.08152685,0.45295696,0.99766988,0.13208710,0.01896697,1.67677686,0.97197913,0.00527852
-2.41620810,2.85998858,0.07513329,0.45731951,1.04369818,0.13141702,0.02002665,1.73581654,0.99601071,0.00533821
-2.41020510,2.92574856,0.06938545,0.46441848,1.09632561,0.13166989,0.02128859,1.80274922,1.02282412,0.00544814
-2.40420210,3.00731483,0.06431726,0.47428051,1.15554248,0.13285261,0.02272984,1.87767238,1.05243441,0.00561035
-2.39819910,3.10452270,0.05995219,0.48686323,1.22118571,0.13495194,0.02432539,1.96043151,1.08472332,0.00582588
-2.39219610,3.21676828,0.05630302,0.50205456,1.29293201,0.13793435,0.02604826,2.05061014,1.11943749,0.00609468
-2.38619310,3.34301173,0.05337183,0.51967440,1.37029630,0.14174656,0.02786969,2.14753030,1.15619308,0.00641561
-2.38019010,3.48179597,0.05115018,0.53947848,1.45263537,0.14631668,0.02975944,2.25026317,1.19448667,0.00678635
-2.37418709,3.63127986,0.04961946,0.56116428,1.53915664,0.15155588,0.03168612,2.35764948,1.23371195,0.00720347
-2.36818409,3.78928420,0.04875144,0.58437870,1.62893169,0.15736052,0.03361769,2.46832877,1.27318130,0.00766238
-2.36218109,3.95334849,0.04850894,0.60872710,1.72091409,0.16361471,0.03552194,2.58077590,1.31215112,0.00815743
-2.35617809,4.12079585,0.04884657,0.63378339,1.81396067,0.17019309,0.03736703,2.69334338,1.34984973,0.00868201
-2.35017509,4.28880334,0.04971162,0.65910066,1.90685555,0.17696380,0.03912211,2.80430740,1.38550606,0.00922858
-2.34417209,4.45447488,0.05104501,0.68422204,1.99833605,0.18379152,0.04075786,2.91191562,1.41837804,0.00978888
-2.33816908,4.61491383,0.05278224,0.70869130,2.08711951,0.19054044,0.04224708,3.01443460,1.44777883,0.01035403
-2.33216608,4.76729262,0.05485451,0.73206297,2.17193020,0.19707718,0.04356518,3.11019507,1.47309986,0.01091472
-2.32616308,4.90891717,0.05718972,0.75391148,2.25152553,0.20327338,0.04469068,3.19763307,1.49382948,0.01146140
-2.32016008,5.03728410,0.05971369,0.77383940,2.32472083,0.20900814,0.04560557,3.27532588,1.50956640,0.01198447
-2.31415708,5.15012938,0.06235124,0.79148431,2.39041202,0.21417010,0.04629561,3.34202137,1.52002754,0.01247448
-2.30815408,5.24546752,0.06502746,0.80652446,2.44759598,0.21865915,0.04675056,3.39666029,1.52505008,0.01292236
-2.30215108,5.32162084,0.06766885,0.81868310,2.49538792,0.22238789,0.04696424,3.43839132,1.52458799,0.01331963
-2.29614807,5.37723908,0.07020454,0.82773152,2.53303593,0.22528261,0.04693460,3.46657887,1.51870366,0.01365857
-2.29014507,5.41130979,0.07256751,0.83349101,2.55993237,0.22728407,0.04666356,3.48080424,1.50755541,0.01393245
-2.28414207,5.42316037,0.07469567,0.83583367,2.57562228,0.22834790,0.04615684,3.48086102,1.49138190,0.01413565
-2.27813907,5.41245297,0.07653304,0.83468243,2.57980878,0.22844471,0.04542376,3.46674557,1.47048473,0.01426380
-2.27213607,5.37917340,0.07803063,0.83001021,2.57235566,0.22756004,0.04447684,3.43864384,1.44521033,0.01431392
-2.26613307,5.32361540,0.07914739,0.82183863,2.55328737,0.22569400,0.04333146,3.39691560,1.41593242,0.01428446
-2.26013007,5.24636137,0.07985088,0.81023599,2.52278644,0.22286078,0.04200543,3.34207722,1.38303595,0.01417532
-2.25412706,5.14826085,0.08011779,0.79531509,2.48118858,0.21908800,0.04051858,3.27478396,1.34690351,0.01398786
-2.24812406,5.03040734,0.07993431,0.77723049,2.42897570,0.21441587,0.03889230,3.19581253,1.30790472,0.01372487
-2.24212106,4.89411446,0.07929618,0.75617561,2.36676679,0.20889633,0.03714910,3.10604451,1.26638902,0.01339043
-2.23611806,4.74089158,0.07820862,0.73237949,2.29530701,0.20259197,0.03531220,3.00645103,1.22268182,0.01298986
-2.23011506,4.57241947,0.07668596,0.70610323,2.21545513,0.19557494,0.03340515,2.89807878,1.17708395,0.01252950
-2.22411206,4.39052588,0.07475107,0.67763628,2.12816934,0.18792571,0.03145149,2.78203732,1.12987383,0.01201660
-2.21810905,4.19716125,0.07243459,0.64729231,2.03449190,0.17973179,0.02947445,2.65948766,1.08131201,0.01145911
-2.21210605,3.99437431,0.06977399,0.61540497,1.93553277,0.17108642,0.02749670,2.53163157,1.03164705,0.01086546
-2.20610305,3.78428786,0.06681249,0.58232336,1.83245256,0.16208711,0.02554021,2.39970164,0.98112231,0.01024440
-2.20010005,3.56907451,0.06359785,0.54840747,1.72644521,0.15283428,0.02362613,2.26495159,0.92998266,0.00960479
-2.19409705,3.35093273,0.06018114,0.51402353,1.61872080,0.14342981,0.02177472,2.12864669,0.87848062,0.00895541
-2.18809405,3.13206346,0.05661545,0.47953945,1.51048907,0.13397570,0.02000545,1.99205416,0.82688125,0.00830480
-2.18209105,2.91464761,0.05295465,0.44532055,1.40294388,0.12457273,0.01833706,1.85643363,0.77546548,0.00766112
-2.17608804,2.70082497,0.04925221,0.41172555,1.29724931,0.11531925,0.01678776,1.72302751,0.72453156,0.00703206
-2.17008504,2.49267508,0.04556016,0.37910321,1.19452771,0.10631009,0.01537547,1.59305169,0.67439472,0.00642470
-2.16408204,2.29220054,0.04192808,0.34778945,1.09584989,0.09763566,0.01411811,1.46768672,0.62538488,0.00584551
-2.15807904,2.10131324,0.03840240,0.31810532,1.00222803,0.08938117,0.01303394,1.34806971,0.57784298,0.00530028
-2.15207604,1.92182380,0.03502571,0.29035566,0.91461092,0.08162607,0.01214199,1.23528724,0.53211596,0.00479416
-2.14607304,1.75543451,0.03183634,0.26482856,0.83388195,0.07444370,0.01146244,1.13036954,0.48855090,0.00433163
-2.14007004,1.60373552,0.02886810,0.24179562,0.76085929,0.06790106,0.01101702,1.03428597,0.44748885,0.00391661
-2.13406703,1.46820414,0.02615017,0.22151272,0.69629801,0.06205885,0.01082940,0.94794185,0.40925854,0.00355243
-2.12806403,1.35020658,0.02370710,0.20422138,0.64089369,0.05697150,0.01092556,0.87217656,0.37417048,0.00324200
-2.12206103,1.25100140,0.02155898,0.19015030,0.59528673,0.05268742,0.01133408,0.80776247,0.34251168,0.00298781
-2.11605803,1.17174367,0.01972166,0.17951687,0.56006672,0.04924922,0.01208624,0.75540459,0.31454123,0.00279200
-2.11005503,1.11348868,0.01820710,0.17252856,0.53577605,0.04669396,0.01321616,0.71574019,0.29048677,0.00265646
-2.10405203,1.07719406,0.01702364,0.16938354,0.52291201,0.04505331,0.01476065,0.68933800,0.27054200,0.00258285
-2.09804902,1.06371910,0.01617641,0.17027062,0.52192655,0.04435365,0.01675891,0.67669645,0.25486503,0.00257261
-2.09204602,1.07382030,0.01566765,0.17536802,0.53322325,0.04461603,0.01925208,0.67824030,0.24357751,0.00262703
-2.08604302,1.10814227,0.01549702,0.18484091,0.55715081,0.04585589,0.02228247,0.69431543,0.23676450,0.00274716
-2.08004002,1.16720345,0.01566189,0.19883751,0.59399310,0.04808274,0.02589267,0.72518142,0.23447460,0.00293382
-2.07403702,1.25137665,0.01615755,0.21748372,0.64395546,0.05129950,0.03012434,0.77100178,0.23672052,0.00318755
-2.06803402,1.36086454,0.01697737,0.24087647,0.70714782,0.05550182,0.03501683,0.83183211,0.24347964,0.00350848
-2.06203102,1.49567094,0.01811299,0.26907572,0.78356500,0.06067720,0.04060557,0.90760644,0.25469458,0.00389627
-2.05602801,1.65556902,0.01955441,0.30209568,0.87306520,0.06680405,0.04692035,0.99812234,0.27027370,0.00434999
-2.05002501,1.84006823,0.02129006,0.33989535,0.97534767,0.07385079,0.05398343,1.10302565,0.29009142,0.00486798
-2.04402201,2.04838161,0.02330690,0.38236913,1.08993101,0.08177496,0.06180762,1.22179574,0.31398844,0.00544779
-2.03801901,2.27939603,0.02559052,0.42933787,1.21613348,0.09052256,0.07039443,1.35373245,0.34177197,0.00608603
-2.03201601,2.53164747,0.02812525,0.48054099,1.35305700,0.10002754,0.07973222,1.49794573,0.37321588,0.00677830
-2.02601301,2.80330382,0.03089429,0.53563041,1.49957626,0.11021168,0.08979466,1.65334922,0.40806114,0.00751911
-2.02001001,3.09215726,0.03387993,0.59416672,1.65433447,0.12098482,0.10053942,1.81865876,0.44601651,0.00830188
-2.01400700,3.39562823,0.03706370,0.65561831,1.81574695,0.13224550,0.11190721,1.99239660,0.48675963,0.00911892
-2.00800400,3.71078225,0.04042662,0.71936365,1.98201344,0.14388204,0.12382131,2.17290200,0.52993866,0.00996151
-2.00200100,4.03436053,0.04394944,0.78469738,2.15113969,0.15577416,0.13618767,2.35834859,0.57517458,0.01081997
-1.99599800,4.36282451,0.04761287,0.85083993,2.32096837,0.16779493,0.14889544,2.54676830,0.62206409,0.01168381
-1.98999500,4.69241364,0.05139776,0.91695100,2.48921882,0.17981318,0.16181832,2.73608175,0.67018326,0.01254190
-1.98399200,5.01921532,0.05528527,0.98214637,2.65353479,0.19169617,0.17481632,2.92413415,0.71909176,0.01338272
-1.97798899,5.33924480,0.05925692,1.04551772,2.81153857,0.20331253,0.18773828,3.10873592,0.76833782,0.01419461
-1.97198599,5.64853248,0.06329459,1.10615479,2.96088979,0.21453524,0.20042484,3.28770660,0.81746352,0.01496599
-1.96598299,5.94321552,0.06738045,1.16316904,3.09934642,0.22524462,0.21271192,3.45892068,0.86601067,0.01568574
-1.95997999,6.21963021,0.07149671,1.21571782,3.22482576,0.23533121,0.22443457,3.62035363,0.91352673,0.01634340
-1.95397699,6.47440165,0.07562538,1.26302813,3.33546252,0.24469831,0.23543105,3.77012664,0.95957106,0.01692951
-1.94797399,6.70452700,0.07974789,1.30441885,3.42966162,0.25326419,0.24554705,3.90654839,1.00372092,0.01743584
-1.94197099,6.90744909,0.08384474,1.33932042,3.50614320,0.26096378,0.25463981,4.02815251,1.04557751,0.01785560
-1.93596798,7.08111758,0.08789510,1.36729106,3.56397787,0.26774989,0.26258213,4.13372937,1.08477151,0.01818365
-1.92996498,7.22403519,0.09187649,1.38802873,3.60261041,0.27359375,0.26926593,4.22235140,1.12096838,0.01841663
-1.92396198,7.33528762,0.09576452,1.40137835,3.62187107,0.27848506,0.27460540,4.29339118,1.15387302,0.01855299
-1.91795898,7.41455620,0.09953280,1.40733378,3.62197372,0.28243138,0.27853956,4.34653201,1.18323392,0.01859307
-1.91195598,7.46211327,0.10315304,1.40603463,3.60350135,0.28545702,0.28103406,4.38177091,1.20884665,0.01853904
-1.90595298,7.47880109,0.10659533,1.39775802,3.56737939,0.28760153,0.28208226,4.39941425,1.23055660,0.01839481
-1.89994997,7.46599548,0.10982865,1.38290562,3.51483845,0.28891770,0.28170555,4.40006654,1.24826104,0.01816588
-1.89394697,7.42555641,0.11282164,1.36198691,3.44736825,0.28946944,0.27995283,4.38461296,1.26191034,0.01785921
-1.88794397,7.35976754,0.11554352,1.33559910,3.36666492,0.28932938,0.27689922,4.35419639,1.27150834,0.01748295
-1.88194097,7.27126754,0.11796525,1.30440512,3.27457421,0.28857653,0.27264411,4.31018968,1.27711198,0.01704623
-1.87593797,7.16297572,0.12006075,1.26911033,3.17303308,0.28729384,0.26730853,4.25416399,1.27882984,0.01655895
-1.86993497,7.03801452,0.12180816,1.23043935,3.06401213,0.28556602,0.26103203,4.18785392,1.27681993,0.01603146
-1.86393197,6.89963116,0.12319110,1.18911376,2.94946122,0.28347742,0.25396913,4.11311994,1.27128643,0.01547433
-1.85792896,6.75112065,0.12419974,1.14583179,2.83126015,0.28111023,0.24628545,4.03190896,1.26247547,0.01489813
-1.85192596,6.59575162,0.12483168,1.10125052,2.71117598,0.27854280,0.23815372,3.94621328,1.25066999,0.01431316
-1.84592296,6.43669650,0.12509253,1.05597145,2.59082815,0.27584831,0.22974962,3.85802853,1.23618360,0.01372927
-1.83991996,6.27696689,0.12499612,1.01052954,2.47166191,0.27309354,0.22124778,3.76931108,1.21935369,0.01315565
-1.83391696,6.11935480,0.12456429,0.96538598,2.35493026,0.27033795,0.21281786,3.68193538,1.20053364,0.01260068
-1.82791396,5.96638032,0.12382626,0.92092472,2.24168415,0.26763280,0.20462080,3.59765187,1.18008456,0.01207178
-1.82191096,5.82024599,0.12281759,0.87745226,2.13277016,0.26502049,0.19680547,3.51804623,1.15836649,0.01157530
-1.81590795,5.68279817,0.12157871,0.83520067,2.02883488,0.26253397,0.18950558,3.44450073,1.13572948,0.01111642
