energy_ev,total_up,C_s_up,C_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up,Zr_p_up,Zr_d_up
-3.39469735,2.64124162,0.00263226,1.09307176,0.02852327,0.31370331,0.20008430,0.26942423,2.02842376,0.89759839
-3.38869435,2.74408871,0.00280306,1.14416579,0.03002417,0.31269677,0.20100990,0.26573983,2.14136367,0.94419309
-3.38269135,2.85236389,0.00297659,1.19766965,0.03158231,0.31177126,0.20259490,0.26201679,2.25914841,0.99290093
-3.37668834,2.96466307,0.00315011,1.25293017,0.03318014,0.31092025,0.20475397,0.25826209,2.38048533,1.04312541
-3.37068534,3.07939690,0.00332084,1.30920557,0.03479774,0.31013321,0.20739295,0.25448271,2.50392052,1.09418812
-3.36468234,3.19480799,0.00348591,1.36567495,0.03641302,0.30939343,0.21040885,0.25068336,2.62785832,1.14533794
-3.35867934,3.30899775,0.00364246,1.42145227,0.03800203,0.30867640,0.21369027,0.24686469,2.75058901,1.19576424
-3.35267634,3.41996282,0.00378771,1.47560454,0.03953940,0.30794879,0.21711836,0.24302203,2.87032414,1.24461377
-3.34667334,3.52564008,0.00391894,1.52717375,0.04099885,0.30716816,0.22056843,0.23914472,2.98523854,1.29101104
-3.34067034,3.62395910,0.00403364,1.57520188,0.04235382,0.30628350,0.22391211,0.23521624,3.09351747,1.33408131
-3.33466733,3.71289983,0.00412952,1.61875810,0.04357816,0.30523638,0.22702000,0.23121481,3.19340724,1.37297561
-3.32866433,3.79055331,0.00420458,1.65696690,0.04464686,0.30396288,0.22976487,0.22711475,3.28326699,1.40689645
-3.32266133,3.85518267,0.00425717,1.68903608,0.04553680,0.30239604,0.23202503,0.22288817,3.36161936,1.43512348
-3.31665833,3.90528150,0.00428605,1.71428317,0.04622748,0.30046870,0.23368793,0.21850713,3.42719766,1.45703758
-3.31065533,3.93962676,0.00429042,1.73215914,0.04670171,0.29811657,0.23465373,0.21394597,3.47898728,1.47214260
-3.30465233,3.95732361,0.00426994,1.74226807,0.04694622,0.29528136,0.23483865,0.20918364,3.51625912,1.48008332
-3.29864932,3.95783975,0.00422479,1.74438185,0.04695214,0.29191378,0.23417795,0.20420597,3.53859358,1.48065902
-3.29264632,3.94102745,0.00415562,1.73844924,0.04671537,0.28797610,0.23262833,0.19900767,3.54589354,1.47383184
-3.28664332,3.90713209,0.00406358,1.72459849,0.04623681,0.28344443,0.23016967,0.19359391,3.53838595,1.45972941
-3.28064032,3.85678649,0.00395028,1.70313369,0.04552236,0.27831018,0.22680600,0.18798138,3.51661164,1.43864179
-3.27463732,3.79099138,0.00381776,1.67452464,0.04458280,0.27258101,0.22256562,0.18219889,3.48140390,1.41101250
-3.26863432,3.71108265,0.00366841,1.63939099,0.04343349,0.26628097,0.21750028,0.17628722,3.43385690,1.37742438
-3.26263132,3.61868700,0.00350495,1.59848105,0.04209395,0.25944998,0.21168360,0.17029850,3.37528540,1.33858063
-3.25662831,3.51566793,0.00333036,1.55264655,0.04058716,0.25214257,0.20520869,0.16429490,3.30717755,1.29528209
-3.25062531,3.40406457,0.00314775,1.50281426,0.03893895,0.24442607,0.19818507,0.15834689,3.23114323,1.24840158
-3.24462231,3.28602600,0.00296034,1.44995586,0.03717715,0.23637838,0.19073507,0.15253105,3.14885990,1.19885665
-3.23861931,3.16374393,0.00277136,1.39505732,0.03533074,0.22808528,0.18298988,0.14692755,3.06201863,1.14758162
-3.23261631,3.03938663,0.00258398,1.33908905,0.03342900,0.21963760,0.17508534,0.14161744,2.97227230,1.09550034
-3.22661331,2.91503646,0.00240121,1.28297807,0.03150068,0.21112840,0.16715772,0.13667991,2.88118806,1.04350040
-3.22061031,2.79263365,0.00222588,1.22758314,0.02957315,0.20265010,0.15933965,0.13218951,2.79020575,0.99240998
-3.21460730,2.67392783,0.00206054,1.17367378,0.02767178,0.19429192,0.15175632,0.12821366,2.70060360,0.94297792
-3.20860430,2.56043906,0.00190744,1.12191365,0.02581928,0.18613759,0.14452206,0.12481031,2.61347192,0.89585761
-3.20260130,2.45342898,0.00176848,1.07284890,0.02403525,0.17826347,0.13773750,0.12202603,2.52969547,0.85159501
-3.19659830,2.35388266,0.00164519,1.02690127,0.02233585,0.17073705,0.13148728,0.11989450,2.44994434,0.81062102
-3.19059530,2.26250086,0.00153869,0.98436621,0.02073360,0.16361600,0.12583839,0.11843545,2.37467309,0.77324802
-3.18459230,2.17970224,0.00144971,0.94541538,0.01923734,0.15694756,0.12083922,0.11765412,2.30412747,0.73967040
-3.17858929,2.10563463,0.00137857,0.91010328,0.01785232,0.15076839,0.11651914,0.11754109,2.23835777,0.70996873
-3.17258629,2.04019405,0.00132519,0.87837728,0.01658038,0.14510480,0.11288882,0.11807274,2.17723770,0.68411712
-3.16658329,1.98305019,0.00128911,0.85009042,0.01542029,0.13997322,0.10994099,0.11921195,2.12048761,0.66199303
-3.16058029,1.93367671,0.00126954,0.82501612,0.01436814,0.13538095,0.10765174,0.12090928,2.06770079,0.64338922
-3.15457729,1.89138501,0.00126532,0.80286419,0.01341776,0.13132700,0.10598220,0.12310441,2.01837156,0.62802701
-3.14857429,1.85535978,0.00127503,0.78329727,0.01256121,0.12780309,0.10488060,0.12572781,1.97192406,0.61557043
-3.14257129,1.82469508,0.00129699,0.76594712,0.01178931,0.12479459,0.10428451,0.12870257,1.92774058,0.60564059
-3.13656828,1.79842972,0.00132929,0.75043019,0.01109207,0.12228148,0.10412330,0.13194638,1.88518868,0.59782992
-3.13056528,1.77558074,0.00136988,0.73636183,0.01045922,0.12023927,0.10432070,0.13537350,1.84364604,0.59171588
-3.12456228,1.75517440,0.00141659,0.72336894,0.00988058,0.11863981,0.10479740,0.13889671,1.80252277,0.58687368
-3.11855928,1.73627381,0.00146717,0.71110079,0.00934642,0.11745206,0.10547357,0.14242925,1.76128041,0.58288794
-3.11255628,1.71800293,0.00151938,0.69923768,0.00884778,0.11664278,0.10627142,0.14588661,1.71944767,0.57936293
-3.10655328,1.69956668,0.00157101,0.68749765,0.00837671,0.11617727,0.10711751,0.14918825,1.67663249,0.57593151
-3.10055028,1.68026702,0.00161996,0.67564116,0.00792639,0.11602004,0.10794503,0.15225917,1.63253062,0.57226247
-3.09454727,1.65951532,0.00166426,0.66347396,0.00749127,0.11613555,0.10869583,0.15503134,1.58693083,0.56806646
-3.08854427,1.63684099,0.00170212,0.65084827,0.00706705,0.11648907,0.10932218,0.15744498,1.53971700,0.56310048
-3.08254127,1.61189689,0.00173202,0.63766273,0.00665070,0.11704762,0.10978845,0.15944975,1.49086743,0.55717102
-3.07653827,1.58446187,0.00175267,0.62386121,0.00624036,0.11778104,0.11007234,0.16100577,1.44045186,0.55013595
-3.07053527,1.55444073,0.00176309,0.60943087,0.00583522,0.11866318,0.11016595,0.16208448,1.38862657,0.54190530
-3.06453227,1.52186225,0.00176259,0.59439981,0.00543540,0.11967327,0.11007646,0.16266944,1.33562814,0.53244100
-3.05852926,1.48687544,0.00175082,0.57883446,0.00504177,0.12079723,0.10982659,0.16275691,1.28176633,0.52175580
-3.05252626,1.44974451,0.00172774,0.56283704,0.00465581,0.12202911,0.10945455,0.16235633,1.22741653,0.50991141
-3.04652326,1.41084284,0.00169361,0.54654314,0.00427940,0.12337239,0.10901383,0.16149059,1.17301210,0.49701601
-3.04052026,1.37064601,0.00164899,0.53011953,0.00391469,0.12484121,0.10857238,0.16019611,1.11903713,0.48322119
-3.03451726,1.32972416,0.00159469,0.51376230,0.00356395,0.12646126,0.10821163,0.15852265,1.06601955,0.46871851
-3.02851426,1.28873358,0.00153174,0.49769516,0.00322944,0.12827036,0.10802496,0.15653294,1.01452502,0.45373557
-3.02251126,1.24840754,0.00146137,0.48216792,0.00291330,0.13031858,0.10811582,0.15430193,0.96515135,0.43853176
-3.01650825,1.20954630,0.00138494,0.46745489,0.00261746,0.13266786,0.10859548,0.15191575,0.91852353,0.42339373
-3.01050525,1.17300600,0.00130389,0.45385305,0.00234361,0.13539094,0.10958040,0.14947039,0.87528904,0.40863046
-3.00450225,1.13968638,0.00121974,0.44167981,0.00209310,0.13856978,0.11118928,0.14706996,0.83611333,0.39456810
-2.99849925,1.11051720,0.00113398,0.43127017,0.00186701,0.14229321,0.11353985,0.14482473,0.80167497,0.38154441
-2.99249625,1.08644305,0.00104808,0.42297297,0.00166605,0.14665403,0.11674535,0.14284877,0.77266012,0.36990297
-2.98649325,1.06840675,0.00096344,0.41714621,0.00149067,0.15174557,0.12091101,0.14125739,0.74975612,0.35998705
-2.98049025,1.05733109,0.00088135,0.41415131,0.00134099,0.15765777,0.12613038,0.14016445,0.73364352,0.35213312
-2.97448724,1.05409922,0.00080295,0.41434616,0.00121693,0.16447299,0.13248181,0.13967941,0.72498667,0.34666420
-2.96848424,1.05953381,0.00072927,0.41807713,0.00111813,0.17226171,0.14002505,0.13990450,0.72442218,0.34388291
-2.96248124,1.07437532,0.00066113,0.42567002,0.00104411,0.18107819,0.14879820,0.14093186,0.73254559,0.34406442
-2.95647824,1.09925986,0.00059921,0.43742016,0.00099418,0.19095655,0.15881515,0.14284088,0.74989600,0.34744934
-2.95047524,1.13469715,0.00054401,0.45358192,0.00096757,0.20190715,0.17006354,0.14569579,0.77693885,0.35423673
-2.94447224,1.18104916,0.00049588,0.47435784,0.00096338,0.21391372,0.18250339,0.14954363,0.81404731,0.36457729
-2.93846923,1.23851021,0.00045497,0.49988785,0.00098063,0.22693129,0.19606657,0.15441261,0.86148264,0.37856696
-2.93246623,1.30708916,0.00042132,0.53023888,0.00101828,0.24088507,0.21065703,0.16031102,0.91937415,0.39624122
-2.92646323,1.38659446,0.00039480,0.56539527,0.00107518,0.25567032,0.22615200,0.16722664,0.98769960,0.41757003
-2.92046023,1.47662281,0.00037519,0.60525055,0.00115012,0.27115343,0.24240396,0.17512674,1.06626678,0.44245390
-2.91445723,1.57655201,0.00036211,0.64960076,0.00124179,0.28717393,0.25924352,0.18395864,1.15469731,0.47072116
-2.90845423,1.68553864,0.00035514,0.69814001,0.00134880,0.30354764,0.27648307,0.19365083,1.25241368,0.50212658
-2.90245123,1.80252112,0.00035373,0.75045834,0.00146961,0.32007068,0.29392096,0.20411457,1.35863034,0.53635167
-2.89644822,1.92622838,0.00035730,0.80604243,0.00160257,0.33652423,0.31134635,0.21524600,1.47234992,0.57300669
-2.89044522,2.05519435,0.00036520,0.86427927,0.00174589,0.35267989,0.32854428,0.22692856,1.59236539,0.61163451
-2.88444222,2.18777844,0.00037674,0.92446286,0.00189762,0.36830535,0.34530090,0.23903572,1.71726865,0.65171641
-2.87843922,2.32219168,0.00039121,0.98580417,0.00205567,0.38317028,0.36140876,0.25143397,1.84546617,0.69267979
-2.87243622,2.45652819,0.00040789,1.04744410,0.00221782,0.39705199,0.37667174,0.26398584,1.97520174,0.73390771
-2.86643322,2.58880151,0.00042606,1.10846933,0.00238169,0.40974095,0.39090970,0.27655300,2.10458621,0.77475025
-2.86043022,2.71698489,0.00044503,1.16793076,0.00254483,0.42104568,0.40396255,0.28899929,2.23163381,0.81453727
-2.85442721,2.83905465,0.00046412,1.22486400,0.00270469,0.43079702,0.41569364,0.30119362,2.35430422,0.85259252
-2.84842421,2.95303550,0.00048269,1.27831155,0.00285869,0.43885165,0.42599240,0.31301266,2.47054933,0.88824858
-2.84242121,3.05704647,0.00050018,1.32734577,0.00300427,0.44509471,0.43477622,0.32434326,2.57836323,0.92086234
-2.83641821,3.14934617,0.00051606,1.37109219,0.00313891,0.44944152,0.44199148,0.33508461,2.67583386,0.94983046
-2.83041521,3.22837589,0.00052990,1.40875220,0.00326024,0.45183843,0.44761377,0.34515004,2.76119443,0.97460441
-2.82441221,3.29279910,0.00054135,1.43962433,0.00336604,0.45226278,0.45164735,0.35446839,2.83287266,0.99470455
-2.81840920,3.34153597,0.00055013,1.46312354,0.00345433,0.45072210,0.45412402,0.36298508,2.88953600,1.00973270
-2.81240620,3.37379165,0.00055607,1.47879744,0.00352342,0.44725263,0.45510126,0.37066267,2.93013079,1.01938285
-2.80640320,3.38907713,0.00055907,1.48633917,0.00357194,0.44191725,0.45466001,0.37748102,2.95391385,1.02344944
-2.80040020,3.38722196,0.00055916,1.48559609,0.00359892,0.43480298,0.45290200,0.38343708,2.96047493,1.02183300
-2.79439720,3.36837807,0.00055640,1.47657403,0.00360378,0.42601812,0.44994688,0.38854410,2.94974909,1.01454280
-2.78839420,3.33301447,0.00055097,1.45943693,0.00358637,0.41568930,0.44592913,0.39283061,2.92201826,1.00169647
-2.78239120,3.28190301,0.00054311,1.43450170,0.00354698,0.40395828,0.44099499,0.39633882,2.87790189,0.98351649
-2.77638819,3.21609552,0.00053310,1.40222853,0.00348635,0.39097889,0.43529941,0.39912284,2.81833685,0.96032363
-2.77038519,3.13689312,0.00052127,1.36320697,0.00340562,0.37691402,0.42900312,0.40124649,2.74454757,0.93252770
-2.76438219,3.04580900,0.00050798,1.31813834,0.00330631,0.36193268,0.42227007,0.40278098,2.65800735,0.90061580
-2.75837919,2.94452577,0.00049362,1.26781509,0.00319031,0.34620740,0.41526499,0.40380239,2.56039267,0.86513869
-2.75237619,2.83484935,0.00047855,1.21309792,0.00305981,0.32991175,0.40815155,0.40438926,2.45353223,0.82669557
-2.74637319,2.71866089,0.00046313,1.15489151,0.00291724,0.31321813,0.40109082,0.40462017,2.33935286,0.78591811
-2.74037019,2.59786875,0.00044772,1.09411990,0.00276524,0.29629583,0.39424040,0.40457168,2.21982449,0.74345416
-2.73436718,2.47436224,0.00043263,1.03170223,0.00260655,0.27930937,0.38775397,0.40431653,2.09690637,0.69995180
-2.72836418,2.34996891,0.00041813,0.96852996,0.00244400,0.26241704,0.38178154,0.40392241,1.97249647,0.65604431
-2.72236118,2.22641678,0.00040446,0.90544616,0.00228045,0.24576971,0.37647019,0.40345128,1.84838615,0.61233660
-2.71635818,2.10530281,0.00039182,0.84322766,0.00211870,0.22950986,0.37196541,0.40295932,1.72622127,0.56939342
-2.71035518,1.98806847,0.00038037,0.78257048,0.00196145,0.21377084,0.36841286,0.40249760,1.60747126,0.52772985
-2.70435218,1.87598291,0.00037025,0.72407902,0.00181133,0.19867630,0.36596049,0.40211334,1.49340655,0.48780405
-2.69834917,1.77013373,0.00036154,0.66825907,0.00167076,0.18433978,0.36476084,0.40185187,1.38508499,0.45001259
-2.69234617,1.67142531,0.00035434,0.61551459,0.00154202,0.17086449,0.36497336,0.40175895,1.28334686,0.41468810
-2.68634317,1.58058374,0.00034871,0.56614830,0.00142719,0.15834317,0.36676643,0.40188357,1.18881815,0.38209927
-2.68034017,1.49816755,0.00034471,0.52036542,0.00132814,0.14685804,0.37031894,0.40228075,1.10192106,0.35245280
-2.67433717,1.42458306,0.00034241,0.47828040,0.00124656,0.13648082,0.37582110,0.40301428,1.02289080,0.32589705
-2.66833417,1.36010266,0.00034190,0.43992589,0.00118391,0.12727277,0.38347424,0.40415917,0.95179703,0.30252695
-2.66233117,1.30488491,0.00034325,0.40526342,0.00114146,0.11928468,0.39348938,0.40580347,0.88856872,0.28238980
-2.65632816,1.25899464,0.00034657,0.37419508,0.00112029,0.11255689,0.40608436,0.40804928,0.83302068,0.26549142
-2.65032516,1.22242189,0.00035197,0.34657568,0.00112126,0.10711914,0.42147949,0.41101278,0.78488050,0.25180235
-2.64432216,1.19509843,0.00035959,0.32222468,0.00114504,0.10299045,0.43989163,0.41482308,0.74381436,0.24126372
-2.63831916,1.17691081,0.00036954,0.30093745,0.00119211,0.10017880,0.46152672,0.41961993,0.70945057,0.23379241
-2.63231616,1.16770961,0.00038196,0.28249541,0.00126271,0.09868078,0.48657111,0.42555012,0.68140006,0.22928538
-2.62631316,1.16731416,0.00039698,0.26667471,0.00135687,0.09848116,0.51518175,0.43276281,0.65927296,0.22762300
-2.62031016,1.17551328,0.00041468,0.25325330,0.00147437,0.09955238,0.54747583,0.44140384,0.64269097,0.22867134
-2.61430715,1.19206201,0.00043513,0.24201630,0.00161474,0.10185415,0.58352018,0.45160928,0.63129546,0.23228349
-2.60830415,1.21667530,0.00045837,0.23275960,0.00177723,0.10533299,0.62332107,0.46349859,0.62475139,0.23830010
-2.60230115,1.24901948,0.00048436,0.22529199,0.00196080,0.10992194,0.66681494,0.47716756,0.62274751,0.24654924
-2.59629815,1.28870259,0.00051303,0.21943578,0.00216410,0.11554054,0.71386073,0.49268163,0.62499338,0.25684590
-2.59029515,1.33526489,0.00054424,0.21502640,0.00238550,0.12209499,0.76423422,0.51006976,0.63121396,0.26899151
-2.58429215,1.38817057,0.00057778,0.21191117,0.00262304,0.12947865,0.81762506,0.52931936,0.64114251,0.28277348
-2.57828914,1.44680190,0.00061338,0.20994747,0.00287447,0.13757295,0.87363678,0.55037250,0.65451284,0.29796540
-2.57228614,1.51045677,0.00065074,0.20900074,0.00313730,0.14624875,0.93179010,0.57312376,0.67105139,0.31432781
-2.56628314,1.57835023,0.00068947,0.20894254,0.00340878,0.15536802,0.99152967,0.59741987,0.69047022,0.33160986
-2.56028014,1.64962060,0.00072918,0.20964884,0.00368598,0.16478609,1.05223419,0.62306124,0.71246133,0.34955189
-2.55427714,1.72334025,0.00076945,0.21099876,0.00396585,0.17435417,1.11322984,0.64980542,0.73669286,0.36788895
-2.54827414,1.79853079,0.00080985,0.21287387,0.00424528,0.18392227,1.17380637,0.67737244,0.76280761,0.38635522
-2.54227114,1.87418233,0.00084997,0.21515809,0.00452118,0.19334236,1.23323575,0.70545178,0.79042384,0.40468902
-2.53626813,1.94927594,0.00088944,0.21773818,0.00479057,0.20247168,1.29079233,0.73371083,0.81913859,0.42263835
-2.53026513,2.02280831,0.00092795,0.22050474,0.00505067,0.21117608,1.34577401,0.76180447,0.84853319,0.43996653
-2.52426213,2.09381765,0.00096524,0.22335362,0.00529894,0.21933324,1.39752363,0.78938533,0.87818076,0.45645775
-2.51825913,2.16140926,0.00100115,0.22618762,0.00553323,0.22683571,1.44544951,0.81611448,0.90765530,0.47192201
-2.51225613,2.22477987,0.00103563,0.22891832,0.00575181,0.23359356,1.48904453,0.84167199,0.93654181,0.48619933
-2.50625313,2.28323929,0.00106872,0.23146779,0.00595344,0.23953659,1.52790295,0.86576695,0.96444697,0.49916284
-2.50025013,2.33622837,0.00110059,0.23377017,0.00613739,0.24461593,1.56173403,0.88814665,0.99100968,0.51072052
-2.49424712,2.38333241,0.00113151,0.23577287,0.00630353,0.24880502,1.59037218,0.90860433,1.01591099,0.52081553
-2.48824412,2.42428930,0.00116188,0.23743729,0.00645225,0.25209990,1.61378287,0.92698540,1.03888287,0.52942504
-2.48224112,2.45899198,0.00119219,0.23873907,0.00658451,0.25451871,1.63206421,0.94319169,1.05971517,0.53655757
-2.47623812,2.48748518,0.00122304,0.23966766,0.00670180,0.25610055,1.64544392,0.95718366,1.07826057,0.54224914
-2.47023512,2.50995642,0.00125512,0.24022544,0.00680602,0.25690362,1.65427174,0.96898031,1.09443701,0.54655824
-2.46423212,2.52672190,0.00128919,0.24042619,0.00689949,0.25700275,1.65900755,0.97865697,1.10822760,0.54956015
-2.45822911,2.53820779,0.00132606,0.24029314,0.00698476,0.25648639,1.66020545,0.98634075,1.11967777,0.55134082
-2.45222611,2.54492791,0.00136661,0.23985666,0.00706459,0.25545322,1.65849446,0.99220415,1.12888978,0.55199076
-2.44622311,2.54745869,0.00141172,0.23915167,0.00714174,0.25400843,1.65455642,0.99645674,1.13601494,0.55159930
-2.44022011,2.54641273,0.00146232,0.23821492,0.00721892,0.25225995,1.64910192,0.99933548,1.14124359,0.55024953
-2.43421711,2.54241203,0.00151933,0.23708235,0.00729862,0.25031453,1.64284515,1.00109398,1.14479354,0.54801442
-2.42821411,2.53606214,0.00158367,0.23578655,0.00738300,0.24827415,1.63647868,1.00199110,1.14689741,0.54495401
-2.42221111,2.52792828,0.00165624,0.23435453,0.00747381,0.24623258,1.63064895,1.00227955,1.14778938,0.54111414
-2.41620810,2.51851455,0.00173790,0.23280591,0.00757223,0.24427242,1.62593378,1.00219486,1.14769228,0.53652658
-2.41020510,2.50824701,0.00182947,0.23115157,0.00767887,0.24246265,1.62282241,1.00194517,1.14680526,0.53121056
-2.40420210,2.49746124,0.00193172,0.22939289,0.00779369,0.24085678,1.62169916,1.00170257,1.14529309,0.52517555
-2.39819910,2.48639488,0.00204532,0.22752153,0.00791598,0.23949166,1.62283126,1.00159607,1.14327736,0.51842507
-2.39219610,2.47518527,0.00217084,0.22551983,0.00804439,0.23838700,1.62636133,1.00170671,1.14083007,0.51096118
-2.38619310,2.46387211,0.00230874,0.22336178,0.00817694,0.23754555,1.63230479,1.00206506,1.13797007,0.50278944
-2.38019010,2.45240470,0.00245930,0.22101450,0.00831113,0.23695400,1.64055230,1.00265099,1.13466240,0.49392386
-2.37418709,2.44065342,0.00262262,0.21844008,0.00844401,0.23658434,1.65087696,1.00339595,1.13082062,0.48439147
-2.36818409,2.42842449,0.00279856,0.21559786,0.00857228,0.23639594,1.66294598,1.00418740,1.12631188,0.47423638
-2.36218109,2.41547713,0.00298674,0.21244680,0.00869248,0.23633782,1.67633602,1.00487522,1.12096459,0.46352279
-2.35617809,2.40154227,0.00318646,0.20894796,0.00880107,0.23635133,1.69055166,1.00527972,1.11457814,0.45233692
-2.35017509,2.38634148,0.00339673,0.20506698,0.00889463,0.23637296,1.70504588,1.00520077,1.10693415,0.44078758
-2.34417209,2.36960544,0.00361617,0.20077633,0.00896996,0.23633714,1.71924163,1.00442755,1.09780871,0.42900547
-2.33816908,2.35109065,0.00384304,0.19605726,0.00902424,0.23617896,1.73255350,1.00274854,1.08698481,0.41714102
-2.33216608,2.33059383,0.00407525,0.19090142,0.00905516,0.23583664,1.74440845,0.99996099,1.07426455,0.40536101
-2.32616308,2.30796323,0.00431030,0.18531199,0.00906097,0.23525374,1.75426479,0.99587974,1.05948025,0.39384408
-2.32016008,2.28310638,0.00454536,0.17930430,0.00904059,0.23438089,1.76162868,0.99034477,1.04250424,0.38277528
-2.31415708,2.25599419,0.00477731,0.17290596,0.00899361,0.23317720,1.76606747,0.98322732,1.02325667,0.37233999
-2.30815408,2.22666136,0.00500272,0.16615647,0.00892032,0.23161110,1.76721971,0.97443432,1.00171116,0.36271745
-2.30215108,2.19520324,0.00521803,0.15910633,0.00882172,0.22966081,1.76480156,0.96391121,0.97789821,0.35407414
-2.29614807,2.16176975,0.00541952,0.15181575,0.00869937,0.22731434,1.75860977,0.95164302,0.95190613,0.34655745
-2.29014507,2.12655685,0.00560350,0.14435300,0.00855544,0.22456915,1.74852141,0.93765389,0.92387987,0.34028973
-2.28414207,2.08979631,0.00576635,0.13679247,0.00839250,0.22143146,1.73449084,0.92200534,0.89401762,0.33536308
-2.27813907,2.05174445,0.00590467,0.12921267,0.00821349,0.21791537,1.71654444,0.90479342,0.86256582,0.33183519
-2.27213607,2.01267084,0.00601535,0.12169401,0.00802159,0.21404180,1.69477363,0.88614507,0.82981265,0.32972619
-2.26613307,1.97284745,0.00609574,0.11431672,0.00782006,0.20983736,1.66932693,0.86621401,0.79608042,0.32901683
-2.26013007,1.93253905,0.00614367,0.10715880,0.00761219,0.20533320,1.64040150,0.84517643,0.76171738,0.32964808
-2.25412706,1.89199530,0.00615760,0.10029420,0.00740115,0.20056390,1.60823480,0.82322666,0.72708898,0.33152203
-2.24812406,1.85144490,0.00613662,0.09379120,0.00718992,0.19556651,1.57309665,0.80057304,0.69256927,0.33450426
-2.24212106,1.81109190,0.00608058,0.08771102,0.00698124,0.19037963,1.53528214,0.77743412,0.65853230,0.33842749
-2.23611806,1.77111429,0.00599001,0.08210675,0.00677753,0.18504267,1.49510538,0.75403521,0.62534400,0.34309650
-2.23011506,1.73166453,0.00586619,0.07702256,0.00658087,0.17959521,1.45289424,0.73060525,0.59335448,0.34829396
-2.22411206,1.69287184,0.00571108,0.07249314,0.00639299,0.17407656,1.40898596,0.70737408,0.56289102,0.35378720
-2.21810905,1.65484570,0.00552729,0.06854343,0.00621529,0.16852529,1.36372343,0.68456981,0.53425156,0.35933549
-2.21210605,1.61768012,0.00531797,0.06518852,0.00604880,0.16297892,1.31745194,0.66241637,0.50769894,0.36469765
-2.20610305,1.58145818,0.00508674,0.06243374,0.00589429,0.15747360,1.27051620,0.64113107,0.48345580,0.36963959
-2.20010005,1.54625618,0.00483757,0.06027493,0.00575223,0.15204384,1.22325723,0.62092197,0.46170011,0.37394165
-2.19409705,1.51214709,0.00457466,0.05869875,0.00562287,0.14672217,1.17600916,0.60198522,0.44256150,0.37740526
-2.18809405,1.47920291,0.00430230,0.05768313,0.00550623,0.14153878,1.12909554,0.58450219,0.42611829,0.37985881
-2.18209105,1.44749566,0.00402479,0.05719777,0.00540220,0.13652118,1.08282534,0.56863642,0.41239541,0.38116238
-2.17608804,1.41709686,0.00374626,0.05720473,0.00531049,0.13169378,1.03748844,0.55453055,0.40136323,0.38121123
-2.17008504,1.38807578,0.00347061,0.05765900,0.00523068,0.12707743,0.99335103,0.54230336,0.39293749,0.37993789
-2.16408204,1.36049633,0.00320137,0.05850922,0.00516224,0.12268904,0.95065072,0.53204695,0.38698035,0.37731279
-2.15807904,1.33441316,0.00294168,0.05969843,0.00510453,0.11854116,0.90959211,0.52382443,0.38330272,0.37334346
-2.15207604,1.30986724,0.00269418,0.06116491,0.00505679,0.11464171,0.87034256,0.51766812,0.38166795,0.36807239
-2.14607304,1.28688141,0.00246101,0.06284316,0.00501816,0.11099374,0.83302903,0.51357860,0.38179688,0.36157368
-2.14007004,1.26545640,0.00224374,0.06466490,0.00498767,0.10759536,0.79773571,0.51152463,0.38337421,0.35394865
-2.13406703,1.24556770,0.00204345,0.06656030,0.00496426,0.10443981,0.76450320,0.51144409,0.38605617,0.34532078
-2.12806403,1.22716365,0.00186068,0.06845920,0.00494675,0.10151573,0.73332892,0.51324596,0.38947930,0.33583009
-2.12206103,1.21016510,0.00169550,0.07029249,0.00493390,0.09880758,0.70416917,0.51681330,0.39327000,0.32562734
-2.11605803,1.19446661,0.00154755,0.07199352,0.00492439,0.09629622,0.67694266,0.52200706,0.39705482,0.31486834
-2.11005503,1.17993938,0.00141612,0.07349956,0.00491688,0.09395966,0.65153535,0.52867068,0.40047081,0.30370856
-2.10405203,1.16643552,0.00130016,0.07475317,0.00491001,0.09177392,0.62780644,0.53663500,0.40317579,0.29229829
-2.09804902,1.15379357,0.00119843,0.07570359,0.00490245,0.08971394,0.60559524,0.54572345,0.40485804,0.28077852
-2.09204602,1.14184472,0.00110948,0.07630792,0.00489295,0.08775457,0.58472846,0.55575698,0.40524503,0.26927764
-2.08604302,1.13041939,0.00103181,0.07653215,0.00488031,0.08587146,0.56502765,0.56655855,0.40411081,0.25790905
-2.08004002,1.11935349,0.00096384,0.07635192,0.00486351,0.08404197,0.54631625,0.57795686,0.40128169,0.24676960
-2.07403702,1.10849409,0.00090405,0.07575309,0.00484164,0.08224585,0.52842610,0.58978907,0.39664014,0.23593894
-2.06803402,1.09770384,0.00085097,0.07473190,0.00481398,0.08046587,0.51120286,0.60190237,0.39012657,0.22547954
-2.06203102,1.08686402,0.00080324,0.07329484,0.00477998,0.07868817,0.49451033,0.61415432,0.38173900,0.21543741
-2.05602801,1.07587583,0.00075965,0.07145825,0.00473925,0.07690246,0.47823333,0.62641203,0.37153075,0.20584322
-2.05002501,1.06466001,0.00071913,0.06924753,0.00469160,0.07510200,0.46227920,0.63855028,0.35960610,0.19671387
-2.04402201,1.05315487,0.00068081,0.06669611,0.00463696,0.07328337,0.44657790,0.65044882,0.34611443,0.18805415
-2.03801901,1.04131290,0.00064397,0.06384420,0.00457539,0.07144607,0.43108093,0.66198923,0.33124292,0.17985861
-2.03201601,1.02909647,0.00060807,0.06073733,0.00450703,0.06959198,0.41575918,0.67305165,0.31520825,0.17211328
