energy_ev,total_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
0.33316658,4.13084972,1.13635601,1.90491776,0.01262547,0.10608523,0.03389939,0.60137697,0.49039889,1.49706125
0.33916958,4.10627772,1.12781433,1.92391164,0.01246202,0.10586415,0.03294353,0.59748386,0.49745481,1.46946862
0.34517259,4.09525297,1.12289179,1.95107477,0.01232689,0.10615123,0.03207371,0.59392701,0.50544221,1.44706798
0.35117559,4.09713798,1.12151703,1.98590949,0.01221945,0.10694001,0.03129358,0.59062162,0.51425984,1.42966166
0.35717859,4.11120936,1.12358772,2.02786405,0.01213910,0.10822053,0.03060691,0.58749851,0.52379039,1.41701281
0.36318159,4.13667905,1.12897356,2.07634248,0.01208523,0.10997997,0.03001767,0.58450656,0.53390160,1.40885619
0.36918459,4.17271205,1.13751877,2.13071282,0.01205713,0.11220320,0.02953011,0.58161398,0.54444764,1.40490755
0.37518759,4.21844067,1.14904384,2.19031377,0.01205401,0.11487330,0.02914872,0.57880852,0.55527079,1.40487154
0.38119060,4.27297558,1.16334696,2.25446017,0.01207486,0.11797196,0.02887828,0.57609669,0.56620357,1.40844819
0.38719360,4.33541418,1.18020504,2.32244756,0.01211852,0.12147975,0.02872381,0.57350210,0.57707114,1.41533794
0.39319660,4.40484688,1.19937473,2.39355627,0.01218358,0.12537629,0.02869053,0.57106310,0.58769421,1.42524555
0.39919960,4.48036182,1.22059337,2.46705524,0.01226847,0.12964031,0.02878378,0.56882986,0.59789230,1.43788282
0.40520260,4.56104858,1.24358026,2.54220594,0.01237142,0.13424957,0.02900890,0.56686114,0.60748731,1.45297071
0.41120560,4.64600152,1.26803813,2.61826659,0.01249057,0.13918071,0.02937113,0.56522085,0.61630745,1.47024065
0.41720860,4.73432300,1.29365510,2.69449679,0.01262393,0.14440899,0.02987543,0.56397465,0.62419128,1.48943559
0.42321161,4.82512675,1.32010701,2.77016259,0.01276955,0.14990795,0.03052632,0.56318657,0.63099186,1.51031071
0.42921461,4.91754168,1.34706017,2.84454200,0.01292550,0.15564901,0.03132766,0.56291597,0.63658074,1.53263406
0.43521761,5.01071591,1.37417450,2.91693088,0.01308996,0.16160113,0.03228246,0.56321471,0.64085173,1.55618706
0.44122061,5.10382118,1.40110696,2.98664892,0.01326128,0.16773032,0.03339261,0.56412475,0.64372419,1.58076510
0.44722361,5.19605740,1.42751522,3.05304571,0.01343802,0.17399937,0.03465865,0.56567609,0.64514570,1.60617807
0.45322661,5.28665726,1.45306141,3.11550659,0.01361898,0.18036754,0.03607955,0.56788514,0.64509398,1.63225101
0.45922961,5.37489068,1.47741596,3.17345828,0.01380319,0.18679040,0.03765247,0.57075349,0.64357791,1.65882467
0.46523262,5.46006927,1.50026138,3.22637394,0.01398994,0.19321983,0.03937253,0.57426711,0.64063754,1.68575623
0.47123562,5.54155049,1.52129598,3.27377790,0.01417872,0.19960417,0.04123265,0.57839590,0.63634313,1.71291995
0.47723862,5.61874182,1.54023747,3.31524975,0.01436920,0.20588864,0.04322342,0.58309370,0.63079317,1.74020789
0.48324162,5.69110497,1.55682644,3.35042800,0.01456117,0.21201589,0.04533301,0.58829871,0.62411150,1.76753071
0.48924462,5.75816021,1.57082974,3.37901334,0.01475448,0.21792687,0.04754721,0.59393435,0.61644356,1.79481853
0.49524762,5.81949116,1.58204372,3.40077143,0.01494900,0.22356186,0.04984946,0.59991051,0.60795212,1.82202182
0.50125063,5.87474994,1.59029744,3.41553560,0.01514453,0.22886172,0.05222103,0.60612534,0.59881240,1.84911239
0.50725363,5.92366289,1.59545565,3.42320908,0.01534076,0.23376934,0.05464128,0.61246741,0.58920712,1.87608434
0.51325663,5.96603663,1.59742168,3.42376720,0.01553726,0.23823114,0.05708802,0.61881830,0.57932139,1.90295491
0.51925963,6.00176429,1.59614008,3.41725912,0.01573342,0.24219869,0.05953790,0.62505564,0.56933786,1.92976512
0.52526263,6.03083153,1.59159894,3.40380927,0.01592847,0.24563031,0.06196698,0.63105634,0.55943222,1.95657989
0.53126563,6.05332174,1.58383169,3.38361802,0.01612148,0.24849253,0.06435120,0.63670009,0.54976921,1.98348768
0.53726863,6.06941984,1.57291833,3.35696162,0.01631140,0.25076147,0.06666708,0.64187296,0.54049922,2.01059913
0.54327164,6.07941397,1.55898582,3.32419087,0.01649712,0.25242384,0.06889227,0.64647084,0.53175567,2.03804474
0.54927464,6.08369424,1.54220748,3.28572839,0.01667748,0.25347776,0.07100616,0.65040274,0.52365295,2.06597119
0.55527764,6.08274810,1.52280139,3.24206423,0.01685142,0.25393309,0.07299047,0.65359359,0.51628522,2.09453637
0.56128064,6.07715167,1.50102748,3.19374942,0.01701797,0.25381141,0.07482973,0.65598656,0.50972572,2.12390297
0.56728364,6.06755691,1.47718338,3.14138767,0.01717639,0.25314548,0.07651168,0.65754470,0.50402672,2.15423070
0.57328664,6.05467462,1.45159913,3.08562487,0.01732616,0.25197838,0.07802760,0.65825169,0.49921997,2.18566742
0.57928964,6.03925372,1.42463066,3.02713686,0.01746712,0.25036211,0.07937243,0.65811185,0.49531754,2.21833951
0.58529265,6.02205742,1.39665243,2.96661550,0.01759948,0.24835592,0.08054489,0.65714929,0.49231301,2.25234180
0.59129565,6.00383745,1.36804931,2.90475371,0.01772383,0.24602434,0.08154729,0.65540616,0.49018296,2.28772789
0.59729865,5.98530762,1.33920822,2.84222987,0.01784123,0.24343500,0.08238541,0.65294035,0.48888870,2.32450118
0.60330165,5.96711821,1.31050966,2.77969241,0.01795316,0.24065639,0.08306809,0.64982249,0.48837819,2.36260756
0.60930465,5.94983280,1.28231975,2.71774522,0.01806159,0.23775569,0.08360685,0.64613268,0.48858819,2.40193022
0.61530765,5.93390920,1.25498302,2.65693475,0.01816893,0.23479666,0.08401538,0.64195702,0.48944660,2.44228721
0.62131066,5.91968570,1.22881638,2.59773931,0.01827807,0.23183792,0.08430898,0.63738422,0.49087500,2.48343220
0.62731366,5.90737405,1.20410448,2.54056150,0.01839235,0.22893147,0.08450407,0.63250247,0.49279140,2.52505874
0.63331666,5.89705963,1.18109681,2.48572391,0.01851558,0.22612169,0.08461761,0.62739674,0.49511312,2.56680795
0.63931966,5.88870940,1.16000650,2.43346870,0.01865203,0.22344479,0.08466662,0.62214680,0.49775987,2.60827966
0.64532266,5.88218717,1.14101100,2.38396083,0.01880645,0.22092877,0.08466776,0.61682583,0.50065680,2.64904639
0.65132566,5.87727569,1.12425428,2.33729513,0.01898406,0.21859384,0.08463699,0.61149986,0.50373763,2.68866977
0.65732866,5.87370408,1.10985069,2.29350652,0.01919059,0.21645328,0.08458935,0.60622800,0.50694758,2.72671829
0.66333167,5.87117925,1.09788983,2.25258309,0.01943221,0.21451466,0.08453874,0.60106330,0.51024603,2.76278578
0.66933467,5.86941916,1.08844219,2.21448102,0.01971558,0.21278130,0.08449795,0.59605418,0.51360885,2.79650917
0.67533767,5.86818590,1.08156526,2.17914070,0.02004779,0.21125398,0.08447865,0.59124629,0.51703010,2.82758485
0.68134067,5.86731632,1.07730932,2.14650294,0.02043634,0.20993260,0.08449149,0.58668457,0.52052313,2.85578240
0.68734367,5.86674830,1.07572283,2.11652438,0.02088902,0.20881781,0.08454628,0.58241531,0.52412088,2.88095489
0.69334667,5.86654063,1.07685675,2.08919105,0.02141382,0.20791249,0.08465219,0.57848801,0.52787536,2.90304509
0.69934967,5.86688532,1.08076751,2.06452953,0.02201880,0.20722290,0.08481790,0.57495683,0.53185630,2.92208717
0.70535268,5.86811114,1.08751852,2.04261474,0.02271190,0.20675947,0.08505186,0.57188153,0.53614884,2.93820364
0.71135568,5.87067821,1.09717974,2.02357409,0.02350072,0.20653724,0.08536239,0.56932770,0.54085060,2.95159783
0.71735868,5.87516357,1.10982567,2.00758777,0.02439231,0.20657580,0.08575781,0.56736631,0.54606796,2.96254210
0.72336168,5.88223866,1.12553143,1.99488501,0.02539285,0.20689878,0.08624646,0.56607250,0.55191190,2.97136267
0.72936468,5.89263981,1.14436745,1.98573675,0.02650739,0.20753304,0.08683668,0.56552364,0.55849346,2.97842177
0.73536768,5.90713346,1.16639278,1.98044497,0.02773957,0.20850738,0.08753669,0.56579682,0.56591914,2.98409827
0.74137069,5.92647805,1.19164754,1.97932945,0.02909126,0.20985107,0.08835442,0.56696589,0.57428633,2.98876783
0.74737369,5.95138471,1.22014488,1.98271262,0.03056233,0.21159214,0.08929724,0.56909811,0.58367909,2.99278377
0.75337669,5.98247905,1.25186290,1.99090330,0.03215040,0.21375562,0.09037170,0.57225083,0.59416435,2.99645967
0.75937969,6.02026602,1.28673695,2.00418033,0.03385058,0.21636183,0.09158316,0.57646810,0.60578884,3.00005475
0.76538269,6.06509975,1.32465282,2.02277672,0.03565538,0.21942467,0.09293550,0.58177767,0.61857668,3.00376271
0.77138569,6.11715995,1.36544124,2.04686529,0.03755456,0.22295031,0.09443076,0.58818842,0.63252785,3.00770459
0.77738869,6.17643591,1.40887391,2.07654624,0.03953517,0.22693594,0.09606889,0.59568830,0.64761749,3.01192596
0.78339170,6.24271876,1.45466153,2.11183727,0.04158165,0.23136906,0.09784748,0.60424312,0.66379602,3.01639845
0.78939470,6.31560215,1.50245381,2.15266650,0.04367594,0.23622699,0.09976162,0.61379598,0.68099002,3.02102535
0.79539770,6.39449097,1.55184174,2.19886838,0.04579782,0.24147684,0.10180385,0.62426763,0.69910371,3.02565077
0.80140070,6.47861728,1.60236198,2.25018250,0.04792524,0.24707584,0.10396416,0.63555745,0.71802108,3.03007174
0.80740370,6.56706251,1.65350328,2.30625527,0.05003478,0.25297198,0.10623015,0.64754538,0.73760821,3.03405240
0.81340670,6.65878425,1.70471492,2.36664400,0.05210215,0.25910502,0.10858722,0.66009424,0.75771604,3.03733925
0.81940970,6.75264625,1.75541666,2.43082318,0.05410277,0.26540771,0.11101892,0.67305284,0.77818312,3.03967665
0.82541271,6.84744995,1.80501008,2.49819245,0.05601238,0.27180721,0.11350732,0.68625924,0.79883843,3.04082161
0.83141571,6.94196599,1.85289087,2.56808590,0.05780766,0.27822666,0.11603345,0.69954451,0.81950407,3.04055690
0.83741871,7.03496416,1.89846172,2.63978232,0.05946680,0.28458684,0.11857776,0.71273644,0.83999786,3.03870200
0.84342171,7.12524087,1.94114536,2.71251596,0.06097011,0.29080786,0.12112061,0.72566332,0.86013574,3.03512113
0.84942471,7.21164291,1.98039741,2.78548773,0.06230047,0.29681078,0.12364268,0.73815763,0.87973401,3.02972826
0.85542771,7.29308718,2.01571854,2.85787644,0.06344378,0.30251923,0.12612538,0.75005941,0.89861144,3.02248873
0.86143072,7.36857590,2.04666583,2.92885017,0.06438927,0.30786093,0.12855121,0.76121946,0.91659122,3.01341783
0.86743372,7.43720759,2.07286266,2.99757761,0.06512964,0.31276907,0.13090393,0.77150202,0.93350290,3.00257629
0.87343672,7.49818373,2.09400714,3.06323937,0.06566119,0.31718363,0.13316878,0.78078710,0.94918420,2.99006345
0.87943972,7.55081204,2.10987871,3.12503938,0.06598371,0.32105245,0.13533244,0.78897238,0.96348294,2.97600834
0.88544272,7.59450660,2.12034277,3.18221628,0.06610028,0.32433225,0.13738302,0.79597453,0.97625887,2.96055960
0.89144572,7.62878578,2.12535317,3.23405479,0.06601698,0.32698941,0.13930984,0.80173015,0.98738553,2.94387467
0.89744872,7.65326862,2.12495259,3.27989709,0.06574250,0.32900062,0.14110326,0.80619608,0.99675212,2.92610908
0.90345173,7.66767027,2.11927066,3.31915389,0.06528761,0.33035327,0.14275433,0.80934937,1.00426518,2.90740651
0.90945473,7.67179705,2.10851997,3.35131506,0.06466468,0.33104567,0.14425444,0.81118664,1.00985026,2.88789000
0.91545773,7.66554168,2.09299002,3.37595955,0.06388707,0.33108700,0.14559504,0.81172303,1.01345318,2.86765507
0.92146073,7.64887879,2.07303928,3.39276410,0.06296865,0.33049705,0.14676728,0.81099078,1.01504110,2.84676477
0.92746373,7.62186100,2.04908547,3.40151053,0.06192323,0.32930556,0.14776174,0.80903732,1.01460311,2.82524722
0.93346673,7.58461547,2.02159447,3.40209105,0.06076414,0.32755148,0.14856824,0.80592309,1.01215038,2.80309547
0.93946973,7.53734092,1.99106800,3.39451131,0.05950385,0.32528172,0.14917574,0.80171913,1.00771572,2.78026977
0.94547274,7.48030490,1.95803043,3.37889085,0.05815369,0.32254982,0.14957233,0.79650435,1.00135261,2.75670206
0.95147574,7.41384108,1.92301518,3.35546074,0.05672370,0.31941425,0.14974539,0.79036283,0.99313368,2.73230252
0.95747874,7.33834646,1.88655096,3.32455832,0.05522253,0.31593658,0.14968175,0.78338105,0.98314870,2.70696759
0.96348174,7.25427825,1.84914836,3.28661907,0.05365754,0.31217941,0.14936810,0.77564525,0.97150200,2.68058944
0.96948474,7.16215024,1.81128712,3.24216578,0.05203486,0.30820434,0.14879142,0.76723889,0.95830968,2.65306606
0.97548774,7.06252882,1.77340461,3.19179544,0.05035966,0.30406986,0.14793946,0.75824058,0.94369651,2.62431185
0.98149075,6.95602844,1.73588577,3.13616419,0.04863639,0.29982931,0.14680131,0.74872221,0.92779272,2.59426797
0.98749375,6.84330676,1.69905493,3.07597094,0.04686908,0.29552910,0.14536803,0.73874768,0.91073088,2.56291227
0.99349675,6.72505964,1.66316989,3.01194043,0.04506166,0.29120711,0.14363314,0.72837207,0.89264296,2.53026813
0.99949975,6.60201604,1.62841832,2.94480620,0.04321823,0.28689153,0.14159323,0.71764137,0.87365774,2.49641210
1.00550275,6.47493321,1.59491680,2.87529431,0.04134336,0.28260005,0.13924841,0.70659277,0.85389864,2.46147979
1.01150575,6.34459222,1.56271257,2.80410837,0.03944231,0.27833958,0.13660264,0.69525549,0.83348216,2.42566998
1.01750875,6.21179403,1.53178781,2.73191656,0.03752113,0.27410644,0.13366409,0.68365205,0.81251691,2.38924646
1.02351176,6.07735620,1.50206648,2.65934088,0.03558678,0.26988711,0.13044521,0.67180000,0.79110328,2.35253780
1.02951476,5.94211009,1.47342339,2.58694918,0.03364714,0.26565944,0.12696282,0.65971396,0.76933383,2.31593465
1.03551776,5.80689872,1.44569522,2.51524999,0.03171093,0.26139434,0.12323797,0.64740785,0.74729420,2.27988480
1.04152076,5.67257471,1.41869296,2.44469015,0.02978756,0.25705790,0.11929573,0.63489724,0.72506467,2.24488580
1.04752376,5.53999846,1.39221538,2.37565532,0.02788702,0.25261369,0.11516485,0.62220166,0.70272207,2.21147548
1.05352676,5.41003579,1.36606287,2.30847273,0.02601959,0.24802540,0.11087733,0.60934678,0.68034204,2.18022039
1.05952976,5.28355506,1.34005115,2.24341617,0.02419561,0.24325947,0.10646793,0.59636634,0.65800148,2.15170236
1.06553277,5.16142316,1.31402418,2.18071247,0.02242529,0.23828771,0.10197361,0.58330365,0.63578097,2.12650359
1.07153577,5.04450011,1.28786576,2.12054914,0.02071839,0.23308974,0.09743286,0.57021277,0.61376707,2.10519058
1.07753877,4.93363212,1.26150935,2.06308249,0.01908408,0.22765515,0.09288518,0.55715913,0.59205437,2.08829722
1.08354177,4.82964292,1.23494564,2.00844582,0.01753070,0.22198537,0.08837034,0.54421956,0.57074703,2.07630771
1.08954477,4.73332330,1.20822762,1.95675713,0.01606567,0.21609496,0.08392786,0.53148189,0.54995990,2.06963970
1.09554777,4.64541930,1.18147290,1.90812600,0.01469538,0.21001252,0.07959635,0.51904393,0.52981895,2.06862830
1.10155078,4.56661906,1.15486335,1.86265923,0.01342520,0.20378100,0.07541297,0.50701197,0.51046102,2.07351153
1.10755378,4.49753912,1.12864203,1.82046514,0.01225945,0.19745751,0.07141291,0.49549889,0.49203299,2.08441784
1.11355678,4.43871050,1.10310764,1.78165630,0.01120149,0.19111258,0.06762892,0.48462178,0.47469012,2.10135620
1.11955978,4.39056551,1.07860681,1.74635074,0.01025385,0.18482897,0.06409083,0.47449937,0.45859389,2.12420946
1.12556278,4.35342576,1.05552470,1.71467171,0.00941835,0.17870007,0.06082523,0.46524924,0.44390921,2.15273113
1.13156578,4.32749224,1.03427413,1.68674602,0.00869627,0.17282795,0.05785509,0.45698488,0.43080114,2.18654621
1.13756878,4.31283799,1.01528396,1.66270139,0.00808853,0.16732110,0.05519946,0.44981276,0.41943128,2.22515601
1.14357179,4.30940389,0.99898711,1.64266276,0.00759587,0.16229203,0.05287328,0.44382949,0.40995389,2.26794705
1.14957479,4.31699781,0.98580849,1.62674812,0.00721901,0.15785473,0.05088714,0.43911916,0.40251187,2.31420392
1.15557779,4.33529744,0.97615356,1.61506385,0.00695878,0.15412214,0.04924717,0.43575081,0.39723276,2.36312566
1.16158079,4.36385640,0.97039753,1.60770002,0.00681626,0.15120352,0.04795495,0.43377635,0.39422482,2.41384524
1.16758379,4.40211371,0.96887557,1.60472573,0.00679279,0.14920203,0.04700752,0.43322874,0.39357339,2.46545135
1.17358679,4.44940586,0.97187432,1.60618478,0.00689005,0.14821231,0.04639737,0.43412056,0.39533748,2.51701192
1.17958979,4.50498105,0.97962450,1.61209171,0.00710997,0.14831826,0.04611260,0.43644311,0.39954691,2.56759827
1.18559280,4.56801485,0.99229494,1.62242848,0.00745467,0.14959092,0.04613710,0.44016587,0.40619985,2.61630919
1.19159580,4.63762662,1.00998783,1.63714170,0.00792631,0.15208657,0.04645078,0.44523651,0.41526098,2.66229399
1.19759880,4.71289578,1.03273517,1.65614053,0.00852684,0.15584500,0.04702990,0.45158142,0.42666027,2.70477370
1.20360180,4.79287767,1.06049648,1.67929540,0.00925779,0.16088796,0.04784749,0.45910661,0.44029246,2.74305971
1.20960480,4.87661801,1.09315746,1.70643732,0.01011996,0.16721785,0.04887380,0.46769926,0.45601723,2.77656938
1.21560780,4.96316596,1.13052986,1.73735797,0.01111308,0.17481663,0.05007684,0.47722962,0.47366010,2.80483796
1.22161081,5.05158539,1.17235226,1.77181052,0.01223545,0.18364505,0.05142291,0.48755336,0.49301415,2.82752682
1.22761381,5.14096423,1.21829198,1.80951107,0.01348364,0.19364217,0.05287728,0.49851438,0.51384237,2.84442775
1.23361681,5.23042211,1.26794801,1.85014076,0.01485208,0.20472520,0.05440476,0.50994783,0.53588085,2.85546346
1.23961981,5.31911628,1.32085508,1.89334858,0.01633283,0.21678984,0.05597039,0.52168348,0.55884256,2.86068441
1.24562281,5.40624619,1.37648895,1.93875454,0.01791532,0.22971096,0.05754007,0.53354914,0.58242179,2.86026238
1.25162581,5.49105695,1.43427282,1.98595357,0.01958615,0.24334388,0.05908112,0.54537423,0.60629911,2.85448102
1.25762881,5.57284176,1.49358503,2.03451961,0.02132904,0.25752610,0.06056291,0.55699320,0.63014679,2.84372388
1.26363182,5.65094384,1.55376794,2.08401013,0.02312486,0.27207960,0.06195730,0.56824880,0.65363447,2.82846035
1.26963482,5.72475760,1.61413794,2.13397081,0.02495178,0.28681364,0.06323912,0.57899507,0.67643511,2.80922987
1.27563782,5.79372952,1.67399642,2.18394030,0.02678552,0.30152811,0.06438649,0.58909988,0.69823090,2.78662491
1.28164082,5.85735842,1.73264152,2.23345494,0.02859978,0.31601727,0.06538103,0.59844696,0.71871907,2.76127296
1.28764382,5.91519522,1.78938042,2.28205331,0.03036674,0.33007388,0.06620811,0.60693745,0.73761746,2.73381820
1.29364682,5.96684222,1.84354185,2.32928057,0.03205768,0.34349363,0.06685681,0.61449068,0.75466965,2.70490281
1.29964982,6.01195154,1.89448848,2.37469249,0.03364371,0.35607968,0.06731996,0.62104446,0.76964963,2.67514878
1.30565283,6.05022312,1.94162882,2.41785914,0.03509653,0.36764717,0.06759397,0.62655471,0.78236570,2.64514017
1.31165583,6.08140192,1.98442842,2.45836819,0.03638927,0.37802762,0.06767869,0.63099447,0.79266375,2.61540664
1.31765883,6.10527484,2.02241978,2.49582802,0.03749724,0.38707305,0.06757713,0.63435258,0.80042965,2.58640842
1.32366183,6.12166732,2.05521099,2.52987056,0.03839880,0.39465960,0.06729517,0.63663186,0.80559084,2.55852347
1.32966483,6.13044023,2.08249262,2.56015403,0.03907599,0.40069056,0.06684123,0.63784719,0.80811703,2.53203711
1.33566783,6.13148714,2.10404287,2.58636568,0.03951518,0.40509873,0.06622593,0.63802340,0.80802009,2.50713474
1.34167084,6.12473274,2.11973070,2.60822477,0.03970756,0.40784795,0.06546172,0.63719333,0.80535307,2.48389798
1.34767384,6.11013253,2.12951709,2.62548565,0.03964942,0.40893378,0.06456256,0.63539594,0.80020845,2.46230473
1.35367684,6.08767422,2.13345423,2.63794123,0.03934235,0.40838327,0.06354357,0.63267483,0.79271577,2.44223310
1.35967984,6.05738110,2.13168291,2.64542678,0.03879318,0.40625383,0.06242070,0.62907707,0.78303850,2.42346952
1.36568284,6.01931717,2.12442796,2.64782385,0.03801379,0.40263130,0.06121046,0.62465243,0.77137042,2.40572059
1.37168584,5.97359407,2.11199213,2.64506449,0.03702074,0.39762715,0.05992965,0.61945309,0.75793152,2.38862863
1.37768884,5.92037919,2.09474827,2.63713513,0.03583470,0.39137504,0.05859507,0.61353364,0.74296346,2.37178999
1.38369185,5.85990444,2.07313025,2.62408029,0.03447983,0.38402682,0.05722335,0.60695143,0.72672472,2.35477562
1.38969485,5.79247480,2.04762243,2.60600542,0.03298299,0.37574810,0.05583067,0.59976717,0.70948553,2.33715282
1.39569785,5.71847583,2.01874826,2.58307875,0.03137288,0.36671349,0.05443260,0.59204549,0.69152260,2.31850715
1.40170085,5.63837905,1.98705783,2.55553169,0.02967921,0.35710182,0.05304385,0.58385560,0.67311381,2.29846347
1.40770385,5.55274451,1.95311484,2.52365762,0.02793181,0.34709133,0.05167810,0.57527171,0.65453286,2.27670485
1.41370685,5.46221959,1.91748318,2.48780867,0.02615979,0.33685509,0.05034776,0.56637318,0.63604416,2.25298867
1.41970985,5.36753376,1.88071344,2.44839063,0.02439080,0.32655683,0.04906384,0.55724435,0.61789784,2.22715880
1.42571286,5.26948909,1.84332965,2.40585587,0.02265034,0.31634717,0.04783568,0.54797401,0.60032520,2.19915350
1.43171586,5.16894662,1.80581677,2.36069462,0.02096119,0.30636052,0.04667086,0.53865441,0.58353462,2.16900870
1.43771886,5.06680940,1.76860937,2.31342484,0.01934302,0.29671274,0.04557501,0.52938003,0.56770821,2.13685653
1.44372186,4.96400299,1.73208187,2.26458141,0.01781205,0.28749954,0.04455172,0.52024605,0.55299909,2.10291966
1.44972486,4.86145487,1.69654094,2.21470506,0.01638095,0.27879571,0.04360251,0.51134671,0.53952973,2.06750176
1.45572786,4.76007411,1.66222043,2.16433195,0.01505877,0.27065534,0.04272681,0.50277365,0.52739124,2.03097512
1.46173087,4.66073308,1.62927926,2.11398453,0.01385105,0.26311280,0.04192208,0.49461452,0.51664372,1.99376635
1.46773387,4.56425269,1.59780252,2.06416443,0.01276004,0.25618461,0.04118392,0.48695178,0.50731778,1.95634120
1.47373687,4.47139257,1.56780581,2.01534791,0.01178502,0.24987208,0.04050641,0.47986204,0.49941719,1.91918972
1.47973987,4.38284723,1.53924305,1.96798443,0.01092261,0.24416462,0.03988237,0.47341588,0.49292248,1.88281265
1.48574287,4.29924889,1.51201727,1.92249835,0.01016724,0.23904351,0.03930383,0.46767830,0.48779553,1.84771007
1.49174587,4.22117707,1.48599408,1.87929391,0.00951162,0.23448615,0.03876250,0.46270968,0.48398482,1.81437270
1.49774887,4.14917428,1.46101731,1.83876304,0.00894713,0.23047036,0.03825029,0.45856734,0.48143110,1.78327646
1.50375188,4.08376694,1.43692589,1.80129539,0.00846437,0.22697875,0.03775994,0.45530738,0.48007335,1.75488008
1.50975488,4.02548969,1.41357124,1.76728977,0.00805350,0.22400278,0.03728551,0.45298678,0.47985442,1.72962568
1.51575788,3.97491100,1.39083401,1.73716594,0.00770473,0.22154633,0.03682300,0.45166554,0.48072629,1.70794160
1.52176088,3.93265773,1.36863943,1.71137544,0.00740857,0.21962867,0.03637080,0.45140850,0.48265448,1.69024684
1.52776388,3.89943598,1.34697004,1.69041032,0.00715621,0.21828644,0.03593007,0.45228678,0.48562129,1.67695589
1.53376688,3.87604566,1.32587510,1.67480839,0.00693968,0.21757470,0.03550507,0.45437846,0.48962770,1.66848318
1.53976988,3.86338647,1.30547588,1.66515405,0.00675205,0.21756672,0.03510324,0.45776840,0.49469371,1.66524585
1.54577289,3.86245351,1.28596647,1.66207359,0.00658754,0.21835269,0.03473521,0.46254705,0.50085699,1.66766399
1.55177589,3.87432109,1.26760968,1.66622453,0.00644153,0.22003700,0.03441456,0.46880810,0.50816987,1.67615751
1.55777889,3.90011425,1.25072816,1.67827878,0.00631057,0.22273453,0.03415751,0.47664513,0.51669477,1.69113909
1.56378189,3.94096835,1.23569115,1.69889960,0.00619227,0.22656575,0.03398230,0.48614712,0.52649826,1.71300312
1.56978489,3.99797775,1.22289715,1.72871334,0.00608526,0.23165096,0.03390854,0.49739320,0.53764400,1.74211058
1.57578789,4.07213562,1.21275369,1.76827661,0.00598898,0.23810386,0.03395639,0.51044668,0.55018506,1.77877037
1.58179090,4.16426768,1.20565497,1.81804063,0.00590355,0.24602478,0.03414560,0.52534880,0.56415584,1.82321812
1.58779390,4.27496312,1.20195863,1.87831443,0.00582956,0.25549378,0.03449459,0.54211246,0.57956432,1.87559324
1.59379690,4.40450666,1.20196288,1.94922875,0.00576790,0.26656407,0.03501945,0.56071633,0.59638486,1.93591590
1.59979990,4.55281573,1.20588534,2.03070302,0.00571956,0.27925605,0.03573302,0.58109962,0.61455224,2.00406526
1.60580290,4.71938685,1.21384466,2.12241740,0.00568546,0.29355224,0.03664402,0.60315808,0.63395716,2.07976051
1.61180590,4.90325513,1.22584602,2.22379188,0.00566630,0.30939353,0.03775638,0.62674125,0.65444374,2.16254643
1.61780890,5.10296999,1.24177147,2.33397433,0.00566243,0.32667691,0.03906868,0.65165150,0.67580908,2.25178456
1.62381191,5.31659007,1.26137569,2.45183878,0.00567374,0.34525482,0.04057383,0.67764486,0.69780521,2.34665145
1.62981491,5.54169874,1.28428754,2.57599494,0.00569962,0.36493646,0.04225898,0.70443378,0.72014327,2.44614450
1.63581791,5.77544112,1.31001743,2.70480929,0.00573891,0.38549076,0.04410570,0.73169184,0.74250003,2.54909604
1.64182091,6.01458210,1.33797041,2.83643758,0.00578991,0.40665129,0.04609037,0.75906038,0.76452632,2.65419555
1.64782391,6.25558390,1.36746427,2.96886790,0.00585045,0.42812270,0.04818483,0.78615663,0.78585718,2.76001944
1.65382691,6.49470043,1.39775204,3.09997288,0.00591791,0.44958857,0.05035725,0.81258335,0.80612325,2.86506772
1.65982991,6.72808488,1.42804772,3.22756914,0.00598937,0.47072043,0.05257316,0.83793942,0.82496298,2.96780595
1.66583292,6.95190609,1.45755419,3.34948143,0.00606170,0.49118736,0.05479662,0.86183104,0.84203495,3.06671091
1.67183592,7.16246867,1.48549189,3.46360897,0.00613170,0.51066604,0.05699152,0.88388306,0.85702995,3.16031798
1.67783892,7.35633147,1.51112707,3.56799087,0.00619624,0.52885053,0.05912280,0.90375006,0.86968214,3.24726811
1.68384192,7.53041898,1.53379812,3.66086768,0.00625241,0.54546159,0.06115776,0.92112657,0.87977881,3.32635213
1.68984492,7.68212055,1.55293895,3.74073646,0.00629763,0.56025491,0.06306716,0.93575619,0.88716835,3.39655027
1.69584792,7.80937259,1.56809825,3.80639651,0.00632979,0.57302809,0.06482628,0.94743902,0.89176600,3.45706504
1.70185093,7.91072019,1.57895384,3.85698396,0.00634735,0.58362587,0.06641569,0.95603733,0.89355720,3.50734565
1.70785393,7.98535496,1.58532149,3.89199341,0.00634941,0.59194354,0.06782181,0.96147905,0.89259844,3.54710289
1.71385693,8.03312771,1.58715788,3.91128588,0.00633573,0.59792830,0.06903729,0.96375904,0.88901544,3.57631359
1.71985993,8.05453531,1.58455778,3.91508275,0.00630680,0.60157868,0.07006099,0.96293818,0.88299898,3.59521450
