energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-5.05152576,1.46668684,0.03746126,0.01685743,0.32947920,0.48211508,0.04305486,0.68070402,0.14193226,0.10769106
-5.04552276,1.46730009,0.03615998,0.01690899,0.33822488,0.47703081,0.04173082,0.68798952,0.14158434,0.10690280
-5.03951976,1.47073092,0.03488832,0.01697620,0.34798078,0.47259783,0.04038785,0.69703641,0.14129823,0.10633515
-5.03351676,1.47738597,0.03365134,0.01706221,0.35880560,0.46900444,0.03904512,0.70801793,0.14110148,0.10600045
-5.02751376,1.48763391,0.03245615,0.01717167,0.37075141,0.46641716,0.03772143,0.72107778,0.14102952,0.10591185
-5.02151076,1.50178645,0.03131174,0.01731038,0.38385903,0.46497446,0.03643476,0.73632058,0.14112305,0.10608229
-5.01550775,1.52008195,0.03022863,0.01748495,0.39815405,0.46478148,0.03520183,0.75380418,0.14142562,0.10652353
-5.00950475,1.54267279,0.02921859,0.01770251,0.41364387,0.46590624,0.03403763,0.77353426,0.14198125,0.10724521
-5.00350175,1.56961741,0.02829421,0.01797039,0.43031601,0.46837759,0.03295518,0.79546177,0.14283236,0.10825408
-4.99749875,1.60087768,0.02746848,0.01829588,0.44813775,0.47218504,0.03196519,0.81948333,0.14401806,0.10955345
-4.99149575,1.63632179,0.02675444,0.01868595,0.46705727,0.47728050,0.03107602,0.84544479,0.14557290,0.11114282
-4.98549275,1.67573239,0.02616477,0.01914708,0.48700609,0.48358187,0.03029354,0.87314760,0.14752593,0.11301795
-4.97948974,1.71881950,0.02571150,0.01968508,0.50790265,0.49097830,0.02962126,0.90235777,0.14990030,0.11517100
-4.97348674,1.76523713,0.02540574,0.02030493,0.52965676,0.49933673,0.02906043,0.93281666,0.15271317,0.11759110
-4.96748374,1.81460225,0.02525748,0.02101066,0.55217435,0.50850937,0.02861028,0.96425294,0.15597585,0.12026492
-4.96148074,1.86651474,0.02527538,0.02180522,0.57536231,0.51834158,0.02826827,0.99639480,0.15969414,0.12317749
-4.95547774,1.92057643,0.02546664,0.02269033,0.59913268,0.52867962,0.02803044,1.02898159,0.16386874,0.12631288
-4.94947474,1.97640784,0.02583688,0.02366638,0.62340592,0.53937780,0.02789166,1.06177377,0.16849555,0.12965494
-4.94347174,2.03366101,0.02639002,0.02473226,0.64811271,0.55030447,0.02784599,1.09456068,0.17356583,0.13318779
-4.93746873,2.09202739,0.02712817,0.02588515,0.67319405,0.56134653,0.02788691,1.12716513,0.17906613,0.13689608
-4.93146573,2.15123976,0.02805142,0.02712042,0.69859951,0.57241200,0.02800752,1.15944471,0.18497789,0.14076495
-4.92546273,2.21106823,0.02915779,0.02843137,0.72428352,0.58343073,0.02820074,1.19128948,0.19127682,0.14477976
-4.91945973,2.27131019,0.03044295,0.02980911,0.75019998,0.59435298,0.02845938,1.22261612,0.19793198,0.14892545
-4.91345673,2.33177520,0.03190016,0.03124240,0.77629532,0.60514614,0.02877614,1.25335907,0.20490468,0.15318565
-4.90745373,2.39226597,0.03351999,0.03271755,0.80250079,0.61578990,0.02914366,1.28345936,0.21214733,0.15754168
-4.90145073,2.45255700,0.03529033,0.03421842,0.82872420,0.62627019,0.02955439,1.31285180,0.21960238,0.16197137
-4.89544772,2.51237291,0.03719620,0.03572648,0.85484218,0.63657245,0.03000056,1.34145185,0.22720145,0.16644801
-4.88944472,2.57136849,0.03921986,0.03722097,0.88069333,0.64667481,0.03047407,1.36914313,0.23486485,0.17093941
-4.88344172,2.62911246,0.04134090,0.03867925,0.90607324,0.65654175,0.03096647,1.39576685,0.24250166,0.17540724
-4.87743872,2.68507689,0.04353652,0.04007715,0.93073182,0.66611880,0.03146895,1.42111402,0.25001041,0.17980676
-4.87143572,2.73863373,0.04578190,0.04138957,0.95437353,0.67532882,0.03197233,1.44492152,0.25728053,0.18408706
-4.86543272,2.78905961,0.04805079,0.04259115,0.97666075,0.68407019,0.03246723,1.46687246,0.26419457,0.18819179
-4.85942971,2.83554918,0.05031617,0.04365697,0.99722052,0.69221718,0.03294420,1.48660132,0.27063110,0.19206047
-4.85342671,2.87723714,0.05255108,0.04456345,1.01565439,0.69962258,0.03339402,1.50370369,0.27646838,0.19563025
-4.84742371,2.91322779,0.05472955,0.04528913,1.03155117,0.70612257,0.03380794,1.51775041,0.28158852,0.19883824
-4.84142071,2.94263110,0.05682759,0.04581561,1.04450195,0.71154346,0.03417806,1.52830533,0.28588200,0.20162407
-4.83541771,2.96460298,0.05882418,0.04612826,1.05411671,0.71571002,0.03449769,1.53494572,0.28925237,0.20393277
-4.82941471,2.97838779,0.06070225,0.04621705,1.06004158,0.71845480,0.03476172,1.53728420,0.29162083,0.20571758
-4.82341171,2.98336022,0.06244953,0.04607704,1.06197589,0.71962790,0.03496691,1.53499089,0.29293051,0.20694271
-4.81740870,2.97906414,0.06405937,0.04570887,1.05968792,0.71910648,0.03511221,1.52781425,0.29315007,0.20758581
-4.81140570,2.96524573,0.06553118,0.04511902,1.05302859,0.71680341,0.03519894,1.51559952,0.29227663,0.20763985
-4.80540270,2.94187877,0.06687081,0.04431979,1.04194211,0.71267444,0.03523086,1.49830331,0.29033750,0.20711453
-4.79939970,2.90918024,0.06809055,0.04332916,1.02647296,0.70672335,0.03521418,1.47600362,0.28739091,0.20603681
-4.79339670,2.86761498,0.06920885,0.04217040,1.00676888,0.69900481,0.03515738,1.44890431,0.28352543,0.20445075
-4.78739370,2.81788880,0.07024973,0.04087144,0.98307937,0.68962450,0.03507098,1.41733386,0.27885815,0.20241645
-4.78139070,2.76093013,0.07124198,0.03946415,0.95575001,0.67873666,0.03496711,1.38173827,0.27353156,0.20000822
-4.77538769,2.69786091,0.07221792,0.03798336,0.92521260,0.66653894,0.03485903,1.34266841,0.26770942,0.19731198
-4.76938469,2.62995809,0.07321211,0.03646585,0.89197175,0.65326502,0.03476059,1.30076241,0.26157153,0.19442203
-4.76338169,2.55860762,0.07425974,0.03494922,0.85658840,0.63917518,0.03468556,1.25672404,0.25530785,0.19143740
-4.75737869,2.48525309,0.07539500,0.03347073,0.81966133,0.62454549,0.03464700,1.21129801,0.24911195,0.18845778
-4.75137569,2.41134173,0.07664932,0.03206615,0.78180718,0.60965610,0.03465660,1.16524367,0.24317428,0.18557948
-4.74537269,2.33827022,0.07804977,0.03076869,0.74364032,0.59477941,0.03472407,1.11930815,0.23767541,0.18289135
-4.73936968,2.26733300,0.07961738,0.02960793,0.70575305,0.58016851,0.03485660,1.07420033,0.23277949,0.18047104
-4.73336668,2.19967551,0.08136584,0.02860900,0.66869739,0.56604674,0.03505841,1.03056686,0.22862833,0.17838169
-4.72736368,2.13625422,0.08330030,0.02779176,0.63296888,0.55259872,0.03533040,0.98897120,0.22533608,0.17666927
-4.72136068,2.07780549,0.08541655,0.02717027,0.59899317,0.53996339,0.03566995,0.94987664,0.22298502,0.17536056
-4.71535768,2.02482406,0.08770052,0.02675235,0.56711582,0.52822930,0.03607088,0.91363380,0.22162237,0.17446200
-4.70935468,1.97755216,0.09012817,0.02653945,0.53759550,0.51743233,0.03652350,0.88047307,0.22125832,0.17395938
-4.70335168,1.93597918,0.09266577,0.02652659,0.51060085,0.50755597,0.03701486,0.85050215,0.22186547,0.17381838
-4.69734867,1.89985173,0.09527056,0.02670258,0.48621074,0.49853395,0.03752912,0.82370849,0.22337947,0.17398589
-4.69134567,1.86869310,0.09789179,0.02705041,0.46441792,0.49025512,0.03804799,0.79996637,0.22570104,0.17439214
-4.68534267,1.84183113,0.10047213,0.02754783,0.44513550,0.48257025,0.03855137,0.77904809,0.22869924,0.17495341
-4.67933967,1.81843292,0.10294932,0.02816806,0.42820605,0.47530028,0.03901794,0.76063861,0.23221577,0.17557532
-4.67333667,1.79754460,0.10525807,0.02888068,0.41341265,0.46824576,0.03942592,0.74435288,0.23607036,0.17615643
-4.66733367,1.77813451,0.10733218,0.02965260,0.40049138,0.46119685,0.03975376,0.72975507,0.24006689,0.17659213
-4.66133067,1.75913780,0.10910663,0.03044910,0.38914470,0.45394350,0.03998088,0.71637873,0.24400001,0.17677851
-4.65532766,1.73950071,0.11051978,0.03123498,0.37905518,0.44628542,0.04008835,0.70374723,0.24766227,0.17661625
-4.64932466,1.71822282,0.11151546,0.03197569,0.36989896,0.43804128,0.04005952,0.69139357,0.25085111,0.17601418
-4.64332166,1.69439582,0.11204487,0.03263838,0.36135858,0.42905700,0.03988059,0.67887888,0.25337593,0.17489249
