energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-0.10505253,5.43840519,0.84936225,1.62710785,0.01004088,0.07099670,0.15388778,2.24476793,1.48053927,1.97974723
-0.09904952,5.33722384,0.81825840,1.60802805,0.01014179,0.07100267,0.15503272,2.14920391,1.46126715,1.96510274
-0.09304652,5.21897102,0.78558975,1.58115779,0.01017318,0.07060126,0.15514433,2.04911527,1.43684489,1.94793044
-0.08704352,5.08477363,0.75174831,1.54673125,0.01013367,0.06978991,0.15420701,1.94558145,1.40739995,1.92836554
-0.08104052,4.93607145,0.71713003,1.50515394,0.01002354,0.06857685,0.15223062,1.83971283,1.37317344,1.90656756
-0.07503752,4.77456814,0.68212220,1.45698766,0.00984473,0.06698066,0.14924988,1.73262121,1.33450805,1.88271025
-0.06903452,4.60217736,0.64709220,1.40293142,0.00960068,0.06502970,0.14532301,1.62539189,1.29183317,1.85697269
-0.06303152,4.42096647,0.61237767,1.34379937,0.00929624,0.06276110,0.14052960,1.51905832,1.24564812,1.82953212
-0.05702851,4.23310025,0.57827875,1.28049648,0.00893746,0.06021964,0.13496787,1.41458039,1.19650402,1.80055897
-0.05102551,4.04078683,0.54505236,1.21399307,0.00853139,0.05745645,0.12875143,1.31282675,1.14498531,1.77021437
-0.04502251,3.84622802,0.51290880,1.14529917,0.00808581,0.05452753,0.12200572,1.21456177,1.09169176,1.73865038
-0.03901951,3.65157562,0.48201058,1.07543962,0.00760900,0.05149232,0.11486424,1.12043726,1.03722145,1.70601286
-0.03301651,3.45889504,0.45247333,1.00543084,0.00710947,0.04841218,0.10746485,1.03098876,0.98215575,1.67244689
-0.02701351,3.27013692,0.42436862,0.93626000,0.00659570,0.04534899,0.09994612,0.94663636,0.92704647,1.63810405
-0.02101051,3.08711694,0.39772841,0.86886704,0.00607591,0.04236384,0.09244401,0.86768932,0.87240574,1.60315120
-0.01500750,2.91150339,0.37255064,0.80413003,0.00555787,0.03951585,0.08508892,0.79435399,0.81869861,1.56777972
-0.00900450,2.74481165,0.34880572,0.74285381,0.00504869,0.03686114,0.07800323,0.72674427,0.76633851,1.53221442
-0.00300150,2.58840429,0.32644338,0.68576210,0.00455471,0.03445195,0.07129925,0.66489382,0.71568529,1.49672112
0.00300150,2.44349511,0.30539955,0.63349253,0.00408142,0.03233597,0.06507786,0.60876903,0.66704557,1.46161186
0.00900450,2.31115551,0.28560291,0.58659438,0.00363334,0.03055575,0.05942746,0.55828228,0.62067499,1.42724709
0.01500750,2.19232119,0.26698071,0.54552847,0.00321408,0.02914826,0.05442352,0.51330437,0.57678187,1.39403395
0.02101051,2.08779782,0.24946368,0.51066852,0.00282627,0.02814458,0.05012848,0.47367588,0.53553177,1.36242040
0.02701351,1.99826400,0.23298992,0.48230351,0.00247170,0.02756964,0.04659196,0.43921668,0.49705251,1.33288499
0.03301651,1.92427085,0.21750749,0.46064037,0.00215130,0.02744198,0.04385122,0.40973348,0.46143920,1.30592247
0.03901951,1.86623744,0.20297592,0.44580664,0.00186531,0.02777359,0.04193180,0.38502507,0.42875892,1.28202578
0.04502251,1.82444232,0.18936648,0.43785265,0.00161335,0.02856974,0.04084820,0.36488541,0.39905484,1.26166526
0.05102551,1.79901149,0.17666151,0.43675309,0.00139452,0.02982887,0.04060466,0.34910458,0.37234958,1.24526621
0.05702851,1.78990401,0.16485291,0.44240791,0.00120754,0.03154239,0.04119583,0.33746797,0.34864783,1.23318605
0.06303152,1.79689659,0.15393994,0.45464272,0.00105087,0.03369466,0.04260751,0.32975403,0.32793830,1.22569252
0.06903452,1.81956901,0.14392669,0.47320900,0.00092281,0.03626293,0.04481726,0.32573103,0.31019511,1.22294451
0.07503752,1.85729230,0.13481937,0.49778438,0.00082159,0.03921742,0.04779510,0.32515350,0.29537882,1.22497674
0.08104052,1.90922165,0.12662364,0.52797379,0.00074550,0.04252147,0.05150411,0.32775860,0.28343744,1.23168957
0.08704352,1.97429590,0.11934222,0.56331167,0.00069294,0.04613198,0.05590119,0.33326326,0.27430753,1.24284500
0.09304652,2.05124517,0.11297288,0.60326610,0.00066249,0.04999984,0.06093786,0.34136226,0.26791566,1.25806939
0.09904952,2.13860772,0.10750703,0.64724508,0.00065300,0.05407079,0.06656127,0.35172782,0.26418048,1.27686313
0.10505253,2.23475667,0.10292885,0.69460543,0.00066362,0.05828634,0.07271532,0.36401087,0.26301536,1.29861727
0.11105553,2.33793644,0.09921510,0.74466441,0.00069380,0.06258503,0.07934209,0.37784417,0.26433172,1.32263620
0.11705853,2.44630817,0.09633550,0.79671409,0.00074339,0.06690384,0.08638338,0.39284730,0.26804294,1.34816573
0.12306153,2.55800267,0.09425368,0.85003828,0.00081257,0.07117980,0.09378252,0.40863348,0.27406871,1.37442496
0.12906453,2.67117883,0.09292855,0.90393131,0.00090191,0.07535178,0.10148625,0.42481777,0.28233959,1.40064042
0.13506753,2.78408488,0.09231596,0.95771830,0.00101231,0.07936223,0.10944665,0.44102657,0.29280132,1.42608064
0.14107054,2.89511939,0.09237056,1.01077580,0.00114500,0.08315906,0.11762309,0.45690763,0.30541880,1.45008925
0.14707354,3.00288887,0.09304757,1.06255180,0.00130152,0.08669735,0.12598396,0.47214038,0.32017907,1.47211469
0.15307654,3.10625849,0.09430452,1.11258419,0.00148359,0.08994088,0.13450812,0.48644577,0.33709309,1.49173494
0.15907954,3.20439303,0.09610255,1.16051628,0.00169311,0.09286349,0.14318592,0.49959509,0.35619586,1.50867552
0.16508254,3.29678504,0.09840741,1.20610860,0.00193205,0.09544998,0.15201976,0.51141740,0.37754469,1.52282001
0.17108554,3.38326831,0.10118987,1.24924590,0.00220234,0.09769673,0.16102390,0.52180482,0.40121545,1.53421198
0.17708854,3.46401507,0.10442561,1.28993879,0.00250578,0.09961183,0.17022363,0.53071556,0.42729654,1.54304839
0.18309155,3.53951649,0.10809453,1.32831947,0.00284390,0.10121473,0.17965377,0.53817434,0.45588096,1.54966459
0.18909455,3.61054681,0.11217952,1.36463169,0.00321783,0.10253550,0.18935629,0.54427005,0.48705641,1.55451157
0.19509755,3.67811268,0.11666478,1.39921493,0.00362820,0.10361354,0.19937747,0.54915077,0.52089395,1.55812690
0.20110055,3.74338972,0.12153370,1.43248367,0.00407500,0.10449600,0.20976436,0.55301636,0.55743563,1.56110059
0.20710355,3.80764977,0.12676663,1.46490252,0.00455745,0.10523586,0.22056096,0.55610887,0.59668176,1.56403801
0.21310655,3.87218236,0.13233851,1.49695846,0.00507395,0.10588969,0.23180411,0.55870140,0.63857845,1.56752180
0.21910955,3.93821464,0.13821665,1.52913174,0.00562196,0.10651544,0.24351955,0.56108573,0.68300625,1.57207482
0.22511256,4.00683433,0.14435880,1.56186676,0.00619800,0.10717009,0.25571809,0.56355966,0.72977056,1.57812637
0.23111556,4.07891968,0.15071166,1.59554480,0.00679762,0.10790743,0.26839241,0.56641443,0.77859461,1.58598343
0.23711856,4.15508079,0.15721003,1.63045989,0.00741543,0.10877604,0.28151451,0.56992305,0.82911558,1.59580854
0.24312156,4.23561527,0.16377669,1.66679936,0.00804520,0.10981760,0.29503406,0.57433002,0.88088439,1.60760566
0.24912456,4.32048119,0.17032297,1.70463002,0.00867995,0.11106551,0.30887789,0.57984297,0.93336951,1.62121464
0.25512756,4.40928855,0.17675030,1.74389101,0.00931214,0.11254394,0.32295057,0.58662657,0.98596488,1.63631471
0.26113057,4.50131013,0.18295240,1.78439340,0.00993380,0.11426742,0.33713610,0.59479902,1.03800192,1.65243672
0.26713357,4.59551086,0.18881825,1.82582693,0.01053681,0.11624075,0.35130087,0.60443096,1.08876524,1.66898357
0.27313657,4.69059430,0.19423560,1.86777319,0.01111310,0.11845952,0.36529751,0.61554708,1.13751164,1.68525750
0.27913957,4.78506341,0.19909496,1.90972472,0.01165491,0.12091084,0.37896967,0.62812975,1.18349157,1.70049299
0.28514257,4.87729232,0.20329369,1.95110876,0.01215502,0.12357457,0.39215735,0.64212471,1.22597223,1.71389335
0.29114557,4.96560501,0.20674019,1.99131449,0.01260697,0.12642469,0.40470271,0.65744801,1.26426136,1.72466918
0.29714857,5.04835660,0.20935779,2.02972204,0.01300528,0.12943086,0.41645583,0.67399382,1.29773056,1.73207660
0.30315158,5.12401276,0.21108820,2.06573181,0.01334561,0.13256005,0.42728036,0.69164255,1.32583722,1.73545351
0.30915458,5.19122305,0.21189434,2.09879248,0.01362484,0.13577810,0.43705863,0.71026854,1.34814393,1.73425193
0.31515758,5.24888438,0.21176232,2.12842623,0.01384118,0.13905119,0.44569604,0.72974701,1.36433459,1.72806512
0.32116058,5.29619148,0.21070257,2.15424990,0.01399417,0.14234703,0.45312449,0.74995957,1.37422645,1.71664808
0.32716358,5.33267201,0.20874990,2.17599110,0.01408462,0.14563590,0.45930465,0.77079831,1.37777754,1.69993092
0.33316658,5.35820510,0.20596270,2.19349860,0.01411454,0.14889124,0.46422718,0.79216789,1.37508929,1.67802449
0.33916958,5.37302280,0.20242105,2.20674664,0.01408700,0.15209003,0.46791253,0.81398594,1.36640415,1.65121847
0.34517259,5.37769528,0.19822419,2.21583325,0.01400596,0.15521276,0.47040968,0.83618165,1.35209853,1.61997225
0.35117559,5.37310108,0.19348715,2.22097288,0.01387605,0.15824318,0.47179375,0.85869298,1.33267141,1.58489950
0.35717859,5.36038503,0.18833697,2.22248411,0.01370243,0.16116773,0.47216265,0.88146271,1.30872925,1.54674723
0.36318159,5.34090642,0.18290862,2.22077332,0.01349051,0.16397487,0.47163304,0.90443395,1.28096795,1.50637088
0.36918459,5.31618108,0.17734089,2.21631541,0.01324580,0.16665424,0.47033570,0.92754553,1.25015278,1.46470662
0.37518759,5.28782064,0.17177231,2.20963288,0.01297373,0.16919581,0.46841067,0.95072786,1.21709710,1.42274222
0.38119060,5.25747241,0.16633753,2.20127446,0.01267952,0.17158916,0.46600228,0.97389975,1.18264092,1.38148795
0.38719360,5.22676314,0.16116414,2.19179441,0.01236804,0.17382284,0.46325442,0.99696662,1.14763000,1.34194862
0.39319660,5.19724920,0.15637009,2.18173376,0.01204380,0.17588394,0.46030610,1.01982041,1.11289649,1.30509783
0.39919960,5.17037540,0.15206189,2.17160407,0.01171087,0.17775798,0.45728759,1.04234149,1.07924136,1.27185514
0.40520260,5.14744365,0.14833343,2.16187464,0.01137292,0.17942901,0.45431718,1.06440236,1.04741952,1.24306677
0.41120560,5.12959224,0.14526561,2.15296330,0.01103326,0.18088012,0.45149864,1.08587326,1.01812742,1.21949016
0.41720860,5.11778550,0.14292659,2.14523108,0.01069491,0.18209408,0.44891953,1.10662925,0.99199362,1.20178227
0.42321161,5.11281299,0.14137250,2.13898046,0.01036068,0.18305438,0.44665008,1.12655834,0.96957197,1.19049158
0.42921461,5.11529692,0.14064871,2.13445693,0.01003323,0.18374632,0.44474299,1.14557015,0.95133728,1.18605344
0.43521761,5.12570589,0.14079122,2.13185322,0.00971520,0.18415826,0.44323372,1.16360441,0.93768305,1.18878822
0.44122061,5.14437274,0.14182816,2.13131545,0.00940925,0.18428285,0.44214136,1.18063876,0.92892091,1.19890179
0.44722361,5.17151443,0.14378132,2.13295052,0.00911816,0.18411820,0.44146998,1.19669501,0.92528120,1.21648778
0.45322661,5.20725165,0.14666730,2.13683388,0.00884481,0.18366882,0.44121029,1.21184349,0.92691430,1.24153108
0.45922961,5.25162628,0.15049845,2.14301679,0.00859225,0.18294636,0.44134150,1.22620478,0.93389231,1.27391219
0.46523262,5.30461506,0.15528330,2.15153264,0.00836361,0.18196996,0.44183341,1.23994875,0.94621068,1.31341199
0.47123562,5.36613840,0.16102655,2.16240154,0.00816216,0.18076622,0.44264840,1.25329046,0.96378960,1.35971683
0.47723862,5.43606362,0.16772851,2.17563298,0.00799113,0.17936882,0.44374349,1.26648311,0.98647518,1.41242380
0.48324162,5.51420258,0.17538417,2.19122619,0.00785371,0.17781770,0.44507222,1.27980821,1.01404020,1.47104622
0.48924462,5.60030407,0.18398173,2.20916841,0.00775291,0.17615784,0.44658639,1.29356326,1.04618489,1.53501938
0.49524762,5.69404175,0.19350099,2.22943094,0.00769146,0.17443775,0.44823760,1.30804763,1.08253777,1.60370687
0.50125063,5.79499897,0.20391147,2.25196355,0.00767171,0.17270773,0.44997848,1.32354705,1.12265693,1.67640760
0.50725363,5.90265169,0.21517054,2.27668752,0.00769548,0.17101791,0.45176369,1.34031769,1.16603226,1.75236361
0.51325663,6.01635124,0.22722171,2.30348781,0.00776399,0.16941627,0.45355059,1.35857048,1.21208874,1.83076906
0.51925963,6.13530836,0.23999317,2.33220506,0.00787776,0.16794671,0.45529959,1.37845644,1.26019134,1.91078016
0.52526263,6.25858011,0.25339677,2.36262790,0.00803655,0.16664719,0.45697423,1.40005379,1.30965162,1.99152623
0.53126563,6.38506074,0.26732754,2.39448617,0.00823925,0.16554816,0.45854083,1.42335748,1.35973633,2.07212162
0.53726863,6.51347772,0.28166381,2.42744560,0.00848388,0.16467129,0.45996803,1.44827166,1.40967784,2.15167825
0.54327164,6.64239356,0.29626802,2.46110431,0.00876758,0.16402849,0.46122590,1.47460548,1.45868639,2.22931847
0.54927464,6.77021382,0.31098813,2.49499168,0.00908657,0.16362137,0.46228499,1.50207252,1.50596397,2.30418780
0.55527764,6.89520144,0.32565980,2.52856960,0.00943622,0.16344111,0.46311515,1.53029378,1.55071930,2.37546701
0.56128064,7.01549715,0.34010901,2.56123655,0.00981107,0.16346874,0.46368440,1.55880439,1.59218354,2.44238334
0.56728364,7.12914562,0.35415527,2.59233428,0.01020491,0.16367574,0.46395776,1.58706359,1.62962612,2.50422017
0.57328664,7.23412658,0.36761508,2.62115730,0.01061087,0.16402505,0.46389628,1.61446781,1.66237026,2.56032513
0.57928964,7.32839033,0.38030570,2.64696486,0.01102152,0.16447232,0.46345632,1.64036624,1.68980733,2.61011624
0.58529265,7.40989657,0.39204894,2.66899523,0.01142903,0.16496743,0.46258918,1.66407852,1.71140983,2.65308621
0.59129565,7.47665582,0.40267492,2.68648194,0.01182527,0.16545618,0.46124114,1.68491380,1.72674224,2.68880480
0.59729865,7.52677228,0.41202555,2.69867168,0.01220202,0.16588201,0.45935403,1.70219059,1.73546962,2.71691977
0.60330165,7.55848738,0.41995785,2.70484315,0.01255112,0.16618790,0.45686634,1.71525680,1.73736352,2.73715640
0.60930465,7.57022283,0.42634668,2.70432656,0.01286465,0.16631816,0.45371482,1.72350923,1.73230519,2.74931640
0.61530765,7.56062234,0.43108714,2.69652306,0.01313512,0.16622018,0.44983664,1.72641200,1.72028609,2.75327636
0.62131066,7.52859097,0.43409643,2.68092351,0.01335568,0.16584616,0.44517200,1.72351323,1.70140580,2.74898639
0.62731366,7.47333114,0.43531511,2.65712597,0.01352025,0.16515454,0.43966700,1.71445966,1.67586755,2.73646936
0.63331666,7.39437426,0.43470801,2.62485136,0.01362374,0.16411144,0.43327680,1.69900859,1.64397173,2.71582084
0.63931966,7.29160704,0.43226447,2.58395654,0.01366214,0.16269178,0.42596879,1.67703685,1.60610767,2.68721022
0.64532266,7.16529146,0.42799830,2.53444441,0.01363270,0.16088018,0.41772561,1.64854669,1.56274412,2.65088259
0.65132566,7.01607752,0.42194720,2.47647059,0.01353396,0.15867167,0.40854792,1.61366823,1.51441882,2.60716160
0.65732866,6.84500791,0.41417194,2.41034619,0.01336587,0.15607207,0.39845663,1.57265862,1.46172751,2.55645257
0.66333167,6.65351400,0.40475518,2.33653662,0.01312973,0.15309808,0.38749454,1.52589783,1.40531264,2.49924556
0.66933467,6.44340252,0.39380001,2.25565618,0.01282824,0.14977714,0.37572718,1.47388132,1.34585218,2.43611772
0.67533767,6.21683297,0.38142826,2.16845872,0.01246538,0.14614687,0.36324280,1.41720990,1.28404866,2.36773417
0.68134067,5.97628559,0.36777865,2.07582437,0.01204635,0.14225428,0.35015148,1.35657699,1.22061860,2.29484689
0.68734367,5.72452041,0.35300468,1.97874280,0.01157739,0.13815461,0.33658330,1.29275388,1.15628245,2.21829090
0.69334667,5.46452823,0.33727238,1.87829362,0.01106564,0.13390996,0.32268559,1.22657331,1.09175517,2.13897729
0.69934967,5.19947445,0.32075790,1.77562435,0.01051893,0.12958758,0.30861951,1.15891202,1.02773738,2.05788286
0.70535268,4.93263737,0.30364497,1.67192684,0.00994560,0.12525800,0.29455586,1.09067274,0.96490715,1.97603624
0.71135568,4.66734251,0.28612222,1.56841272,0.00935423,0.12099294,0.28067050,1.02276620,0.90391247,1.89450069
0.71735868,4.40689497,0.26838049,1.46628887,0.00875347,0.11686321,0.26713942,0.95609345,0.84536430,1.81435402
0.72336168,4.15451180,0.25060996,1.36673340,0.00815182,0.11293648,0.25413371,0.89152933,0.78983032,1.73666611
0.72936468,3.91325639,0.23299748,1.27087309,0.00755740,0.10927518,0.24181474,0.82990696,0.73782933,1.66247510
0.73536768,3.68597688,0.21572376,1.17976259,0.00697783,0.10593455,0.23032955,0.77200396,0.68982622,1.59276289
0.74137069,3.47525038,0.19896082,1.09436613,0.00642004,0.10296083,0.21980684,0.71853032,0.64622776,1.52843125
0.74737369,3.28333446,0.18286951,1.01554192,0.00589017,0.10038983,0.21035354,0.67011816,0.60737895,1.47027938
0.75337669,3.11212716,0.16759732,0.94402945,0.00539349,0.09824582,0.20205226,0.62731332,0.57356011,1.41898390
0.75937969,2.96313621,0.15327637,0.88043983,0.00493432,0.09654084,0.19495951,0.59056877,0.54498469,1.37508225
0.76538269,2.83745807,0.14002178,0.82524908,0.00451606,0.09527440,0.18910489,0.56023973,0.52179765,1.33895996
0.77138569,2.73576654,0.12793031,0.77879412,0.00414113,0.09443374,0.18449110,0.53658027,0.50407458,1.31084236
0.77738869,2.65831079,0.11707931,0.74127137,0.00381103,0.09399440,0.18109481,0.51974129,0.49182137,1.29079093
0.78339170,2.60492211,0.10752606,0.71273761,0.00352641,0.09392127,0.17886835,0.50976970,0.48497447,1.27870422
0.78939470,2.57502841,0.09930740,0.69311276,0.00328711,0.09416997,0.17774193,0.50660869,0.48340173,1.27432319
0.79539770,2.56767566,0.09243963,0.68218432,0.00309222,0.09468855,0.17762641,0.51009889,0.48690367,1.27724048
0.80140070,2.58155502,0.08691880,0.67961336,0.00294023,0.09541932,0.17841646,0.51998060,0.49521542,1.28691302
0.80740370,2.61503476,0.08272116,0.68494167,0.00282905,0.09630089,0.17999387,0.53589684,0.50800913,1.30267748
0.81340670,2.66619600,0.07980393,0.69760017,0.00275615,0.09727016,0.18223100,0.55739763,0.52489707,1.32376772
0.81940970,2.73287153,0.07810628,0.71691843,0.00271859,0.09826433,0.18499407,0.58394538,0.54543540,1.34933363
0.82541271,2.81268719,0.07755060,0.74213540,0.00271318,0.09922271,0.18814641,0.61492171,0.56912890,1.37846084
0.83141571,2.90310535,0.07804390,0.77241149,0.00273649,0.10008838,0.19155141,0.64963587,0.59543659,1.41019063
0.83741871,3.00147037,0.07947957,0.80684197,0.00278498,0.10080959,0.19507518,0.68733496,0.62377851,1.44353988
0.84342171,3.10505585,0.08173931,0.84447194,0.00285502,0.10134085,0.19858900,0.72721599,0.65354375,1.47752048
0.84942471,3.21111362,0.08469535,0.88431292,0.00294301,0.10164376,0.20197131,0.76843997,0.68409979,1.51115846
0.85542771,3.31692448,0.08821290,0.92536087,0.00304544,0.10168755,0.20510961,0.81014788,0.71480321,1.54351229
0.86143072,3.41985022,0.09215289,0.96661575,0.00315893,0.10144936,0.20790194,0.85147837,0.74501169,1.57369077
0.86743372,3.51738668,0.09637484,1.00710222,0.00328030,0.10091418,0.21025830,0.89158691,0.77409708,1.60087016
0.87343672,3.60721709,0.10074006,1.04589110,0.00340670,0.10007475,0.21210180,0.92966596,0.80145949,1.62431075
0.87943972,3.68726455,0.10511484,1.08212101,0.00353557,0.09893117,0.21336972,0.96496545,0.82654179,1.64337264
0.88544272,3.75574257,0.10937376,1.11501961,0.00366480,0.09749042,0.21401447,0.99681303,0.84884428,1.65753063
0.89144572,3.81120178,0.11340300,1.14392356,0.00379272,0.09576588,0.21400437,1.02463316,0.86793884,1.66638782
0.89744872,3.85257121,0.11710342,1.16829634,0.00391818,0.09377668,0.21332432,1.04796430,0.88348209,1.66968770
0.90345173,3.87919209,0.12039353,1.18774314,0.00404059,0.09154714,0.21197635,1.06647333,0.89522681,1.66732410
0.90945473,3.89084226,0.12321193,1.20202187,0.00415991,0.08910618,0.20997982,1.07996641,0.90303114,1.65934850
0.91545773,3.88774940,0.12551944,1.21104960,0.00427667,0.08648673,0.20737143,1.08839555,0.90686488,1.64597423
0.92146073,3.87059147,0.12730056,1.21490393,0.00439197,0.08372513,0.20420489,1.09186048,0.90681252,1.62757687
0.92746373,3.84048340,0.12856433,1.21381864,0.00450742,0.08086057,0.20055010,1.09060536,0.90307260,1.60469057
0.93346673,3.79894946,0.12934441,1.20817383,0.00462509,0.07793450,0.19649196,1.08501029,0.89595319,1.57799979
0.93946973,3.74788121,0.12969853,1.19848033,0.00474739,0.07499000,0.19212867,1.07557778,0.88586352,1.54832642
0.94547274,3.68948210,0.12970704,1.18535909,0.00487700,0.07207119,0.18756959,1.06291442,0.87330201,1.51661237
0.95147574,3.62619992,0.12947087,1.16951606,0.00501673,0.06922248,0.18293257,1.04770863,0.85884081,1.48389772
0.95747874,3.56064936,0.12910869,1.15171360,0.00516936,0.06648787,0.17834095,1.03070516,0.84310771,1.45129508
0.96348174,3.49552732,0.12875355,1.13273961,0.00533751,0.06391018,0.17392022,1.01267739,0.82676591,1.41996080
0.96948474,3.43352414,0.12854897,1.11337559,0.00552346,0.06153028,0.16979446,0.99439873,0.81049238,1.39106391
0.97548774,3.37723414,0.12864464,1.09436521,0.00572900,0.05938621,0.16608268,0.97661415,0.79495590,1.36575374
0.98149075,3.32906903,0.12919189,1.07638475,0.00595532,0.05751245,0.16289525,0.96001328,0.78079546,1.34512739
0.98749375,3.29117766,0.13033891,1.06001673,0.00620286,0.05593909,0.16033040,0.94520609,0.76859998,1.33019803
0.99349675,3.26537523,0.13222611,1.04572805,0.00647121,0.05469116,0.15847118,0.93270231,0.75889005,1.32186520
0.99949975,3.25308488,0.13498142,1.03385362,0.00675904,0.05378798,0.15738270,0.92289541,0.75210246,1.32088805
1.00550275,3.25529367,0.13871597,1.02458623,0.00706413,0.05324265,0.15711006,0.91605181,0.74857803,1.32786225
1.01150575,3.27252457,0.14351997,1.01797304,0.00738330,0.05306166,0.15767677,0.91230573,0.74855294,1.34320141
1.01750875,3.30482527,0.14945909,1.01391896,0.00771251,0.05324460,0.15908390,0.91165970,0.75215407,1.36712339
1.02351176,3.35177365,0.15657141,1.01219643,0.00804693,0.05378414,0.16130988,0.91399072,0.75939796,1.39964169
1.02951476,3.41249943,0.16486485,1.01246125,0.00838109,0.05466599,0.16431104,0.91906151,0.77019355,1.44056231
1.03551776,3.48572032,0.17431539,1.01427341,0.00870901,0.05586917,0.16802272,0.92653629,0.78434822,1.48948563
1.04152076,3.56979101,0.18486599,1.01712196,0.00902438,0.05736635,0.17236100,0.93600008,0.80157680,1.54581337
1.04752376,3.66276229,0.19642629,1.02045241,0.00932081,0.05912431,0.17722496,0.94698078,0.82151287,1.60876027
1.05352676,3.76244787,0.20887320,1.02369546,0.00959195,0.06110453,0.18249930,0.95897256,0.84372204,1.67736984
1.05952976,3.86649579,0.22205234,1.02629539,0.00983178,0.06326399,0.18805735,0.97145979,0.86771640,1.75053403
1.06553277,3.97246170,0.23578036,1.02773689,0.01003474,0.06555586,0.19376425,0.98394016,0.89296962,1.82701604
1.07153577,4.07788130,0.24984823,1.02756888,0.01019596,0.06793047,0.19948028,0.99594599,0.91893226,1.90547589
1.07753877,4.18033926,0.26402531,1.02542430,0.01031138,0.07033622,0.20506417,1.00706298,0.94504667,1.98449810
1.08354177,4.27753263,0.27806426,1.02103503,0.01037788,0.07272059,0.21037639,1.01694544,0.97076117,2.06262102
1.08954477,4.36732690,0.29170670,1.01424131,0.01039334,0.07503114,0.21528230,1.02532761,0.99554309,2.13836718
1.09554777,4.44780337,0.30468942,1.00499536,0.01035675,0.07721658,0.21965507,1.03203072,1.01889052,2.21027411
1.10155078,4.51729694,0.31675102,0.99335941,0.01026814,0.07922781,0.22337833,1.03696560,1.04034245,2.27692500
1.10755378,4.57442385,0.32763886,0.97949827,0.01012860,0.08101893,0.22634853,1.04013100,1.05948727,2.33697862
1.11355678,4.61809940,0.33711592,0.96366716,0.00994022,0.08254821,0.22847696,1.04160796,1.07596957,2.38919782
1.11955978,4.64754576,0.34496755,0.94619565,0.00970596,0.08377901,0.22969131,1.04155060,1.08949510,2.43247594
1.12556278,4.66229073,0.35100766,0.92746864,0.00942954,0.08468059,0.22993694,1.04017394,1.09983405,2.46586053
1.13156578,4.66215805,0.35508431,0.90790551,0.00911534,0.08522875,0.22917763,1.03773957,1.10682259,2.48857359
1.13756878,4.64725050,0.35708422,0.88793868,0.00876821,0.08540645,0.22739597,1.03453985,1.11036271,2.50002792
1.14357179,4.61792683,0.35693633,0.86799250,0.00839334,0.08520410,0.22459327,1.03088146,1.11042060,2.49983896
1.14957479,4.57477393,0.35461388,0.84846378,0.00799611,0.08461978,0.22078908,1.02706912,1.10702341,2.48783167
1.15557779,4.51857545,0.35013525,0.82970457,0.00758193,0.08365918,0.21602032,1.02339025,1.10025482,2.46404240
1.16158079,4.45027824,0.34356331,0.81200829,0.00715612,0.08233537,0.21033997,1.02010124,1.09024939,2.42871534
1.16758379,4.37095791,0.33500336,0.79559931,0.00672380,0.08066838,0.20381552,1.01741594,1.07718591,2.38229405
1.17358679,4.28178478,0.32459975,0.78062675,0.00628979,0.07868452,0.19652704,1.01549684,1.06128010,2.32540794
1.17958979,4.18399135,0.31253135,0.76716221,0.00585851,0.07641560,0.18856508,1.01444932,1.04277680,2.25885462
1.18559280,4.07884238,0.29900606,0.75520159,0.00543398,0.07389804,0.18002832,1.01431921,1.02194194,2.18357833
1.19159580,3.96760832,0.28425455,0.74467056,0.00501971,0.07117176,0.17102124,1.01509367,0.99905472,2.10064569
1.19759880,3.85154314,0.26852358,0.73543325,0.00461874,0.06827919,0.16165164,1.01670542,0.97440018,2.01121932
1.20360180,3.73186669,0.25206916,0.72730364,0.00423364,0.06526418,0.15202824,1.01904001,0.94826252,1.91653049
1.20960480,3.60975226,0.23514982,0.72005882,0.00386648,0.06217102,0.14225844,1.02194592,0.92091941,1.81785173
1.21560780,3.48631915,0.21802029,0.71345358,0.00351892,0.05904352,0.13244618,1.02524685,0.89263751,1.71647028
1.22161081,3.36263016,0.20092571,0.70723548,0.00319220,0.05592427,0.12269008,1.02875582,0.86366945,1.61366334
1.22761381,3.23969362,0.18409677,0.70115967,0.00288719,0.05285411,0.11308185,1.03229023,0.83425211,1.51067570
1.23361681,3.11846924,0.16774572,0.69500288,0.00260450,0.04987175,0.10370496,1.03568734,0.80460654,1.40870037
1.23961981,2.99987686,0.15206343,0.68857583,0.00234445,0.04701361,0.09463374,1.03881914,0.77493905,1.30886270
1.24562281,2.88480720,0.13721751,0.68173383,0.00210716,0.04431393,0.08593270,1.04160613,0.74544366,1.21220792
1.25162581,2.77413329,0.12335146,0.67438477,0.00189262,0.04180506,0.07765627,1.04402895,0.71630532,1.11969232
1.25762881,2.66872156,0.11058479,0.66649469,0.00170070,0.03951786,0.06984880,1.04613744,0.68770384,1.03217788
1.26363182,2.56944120,0.09901393,0.65809038,0.00153120,0.03748233,0.06254484,1.04805633,0.65981806,0.95042984
1.26963482,2.47717087,0.08871386,0.64925926,0.00138392,0.03572834,0.05576977,1.04998718,0.63282987,0.87511696
1.27563782,2.39280175,0.07974023,0.64014640,0.00125862,0.03428627,0.04954045,1.05220629,0.60692779,0.80681383
