energy_ev,total_up,C_s_up,C_p_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-0.21310655,3.85724466,0.01616299,0.61741391,1.04038300,2.19172406,0.10775410,0.38415276,0.43197349,0.00000796
-0.20710355,3.69496711,0.01477122,0.60860225,0.99999465,2.12092291,0.10060540,0.36207227,0.41986863,0.00000721
-0.20110055,3.54322701,0.01344749,0.60184180,0.96012863,2.05244061,0.09439707,0.34209275,0.40605562,0.00000653
-0.19509755,3.40394165,0.01219739,0.59755892,0.92145234,1.98736951,0.08913599,0.32448392,0.39075765,0.00000592
-0.18909455,3.27899151,0.01102495,0.59617228,0.88466721,1.92685143,0.08482106,0.30952150,0.37422678,0.00000539
-0.18309155,3.17019854,0.00993281,0.59808664,0.85049741,1.87205415,0.08144342,0.29748781,0.35673631,0.00000493
-0.17708854,3.07930364,0.00892237,0.60368655,0.81967749,1.82414600,0.07898690,0.28867207,0.33857279,0.00000455
-0.17108554,3.00794386,0.00799402,0.61333016,0.79293938,1.78426964,0.07742837,0.28337053,0.32002781,0.00000424
-0.16508254,2.95762977,0.00714726,0.62734330,0.77099917,1.75351594,0.07673825,0.28188610,0.30138999,0.00000401
-0.15907954,2.92972357,0.00638094,0.64601368,0.75454421,1.73289885,0.07688101,0.28452748,0.28293748,0.00000385
-0.15307654,2.92541854,0.00569343,0.66958554,0.74422086,1.72333219,0.07781574,0.29160766,0.26493119,0.00000378
-0.14707354,2.94572037,0.00508271,0.69825472,0.74062332,1.72560916,0.07949683,0.30344160,0.24760905,0.00000378
-0.14107054,2.99143079,0.00454658,0.73216416,0.74428388,1.74038514,0.08187468,0.32034307,0.23118140,0.00000386
-0.13506753,3.06313401,0.00408273,0.77139997,0.75566464,1.76816429,0.08489650,0.34262043,0.21582768,0.00000402
-0.12906453,3.16118598,0.00368890,0.81598804,0.77515092,1.80929026,0.08850726,0.37057140,0.20169430,0.00000427
-0.12306153,3.28570663,0.00336289,0.86589129,0.80304622,1.86394092,0.09265067,0.40447662,0.18889385,0.00000460
-0.11705853,3.43657492,0.00310272,0.92100744,0.83956859,1.93212706,0.09727029,0.44459207,0.17750544,0.00000502
-0.11105553,3.61342637,0.00290660,0.98116740,0.88484815,2.01369460,0.10231075,0.49114023,0.16757602,0.00000553
-0.10505253,3.81565261,0.00277302,1.04613424,0.93892545,2.10832984,0.10771889,0.54430023,0.15912258,0.00000613
-0.09904952,4.04240234,0.00270076,1.11560266,1.00175033,2.21556706,0.11344506,0.60419692,0.15213500,0.00000682
-0.09304652,4.29258323,0.00268890,1.18919903,1.07318093,2.33479765,0.11944420,0.67088934,0.14657937,0.00000761
-0.08704352,4.56486397,0.00273679,1.26648196,1.15298248,2.46528017,0.12567693,0.74435863,0.14240149,0.00000849
-0.08104052,4.85767629,0.00284405,1.34694334,1.24082585,2.60615034,0.13211036,0.82449599,0.13953054,0.00000947
-0.07503752,5.16921630,0.00301052,1.43001007,1.33628557,2.75643072,0.13871862,0.91109115,0.13788249,0.00001054
-0.06903452,5.49744552,0.00323616,1.51504636,1.43883752,2.91503921,0.14548308,1.00382185,0.13736347,0.00001171
-0.06303152,5.84009149,0.00352100,1.60135687,1.54785647,3.08079645,0.15239213,1.10224506,0.13787257,0.00001297
-0.05702851,6.19464889,0.00386505,1.68819078,1.66261385,3.25243191,0.15944051,1.20579053,0.13930440,0.00001431
-0.05102551,6.55838180,0.00426812,1.77474692,1.78227636,3.42858904,0.16662815,1.31375733,0.14155111,0.00001574
-0.04502251,6.92832855,0.00472977,1.86018034,1.90590595,3.60782988,0.17395854,1.42531406,0.14450399,0.00001725
-0.03901951,7.30131057,0.00524908,1.94361026,2.03246194,3.78863987,0.18143669,1.53950308,0.14805463,0.00001882
-0.03301651,7.67394666,0.00582456,2.02412981,2.16080607,3.96943380,0.18906667,1.65524924,0.15209580,0.00002046
-0.02701351,8.04267447,0.00645401,2.10081755,2.28971096,4.14856368,0.19684898,1.77137332,0.15652191,0.00002214
-0.02101051,8.40378045,0.00713433,2.17275087,2.41787267,4.32432962,0.20477773,1.88660998,0.16122940,0.00002385
-0.01500750,8.75343931,0.00786143,2.23902120,2.54392759,4.49499446,0.21283790,1.99963025,0.16611700,0.00002558
-0.00900450,9.08776380,0.00863012,2.29875090,2.66647382,4.65880283,0.22100281,2.10906772,0.17108587,0.00002731
-0.00300150,9.40286447,0.00943406,2.35111138,2.78409665,4.81400487,0.22923197,2.21354800,0.17603997,0.00002903
0.00300150,9.69491899,0.01026572,2.39534220,2.89539785,4.95888468,0.23746952,2.31172034,0.18088643,0.00003071
0.00900450,9.96024937,0.01111636,2.43077033,2.99902760,5.09179293,0.24564332,2.40229032,0.18553616,0.00003234
0.01500750,10.19540487,0.01197616,2.45682909,3.09371821,5.21118276,0.25366496,2.48405245,0.18990460,0.00003389
0.02101051,10.39724768,0.01283426,2.47307570,3.17831804,5.31564773,0.26143060,2.55592129,0.19391277,0.00003535
0.02701351,10.56303792,0.01367901,2.47920693,3.25182409,5.40395996,0.26882274,2.61695992,0.19748836,0.00003671
0.03301651,10.69051409,0.01449812,2.47507168,3.31341182,5.47510686,0.27571298,2.66640453,0.20056706,0.00003793
0.03901951,10.77796501,0.01527895,2.46068001,3.36246033,5.52832411,0.28196552,2.70368408,0.20309391,0.00003902
0.04502251,10.82428934,0.01600881,2.43620778,3.39857175,5.56312306,0.28744142,2.72843423,0.20502463,0.00003996
0.05102551,10.82903937,0.01667531,2.40199656,3.42158347,5.57931059,0.29200331,2.74050504,0.20632692,0.00004073
0.05702851,10.79244605,0.01726667,2.35854837,3.43157250,5.57699994,0.29552052,2.73996208,0.20698146,0.00004134
0.06303152,10.71542350,0.01777211,2.30651546,3.42885136,5.55661140,0.29787417,2.72708102,0.20698284,0.00004179
0.06903452,10.59955194,0.01818215,2.24668515,3.41395580,5.51886226,0.29896215,2.70233610,0.20633998,0.00004206
0.07503752,10.44703925,0.01848899,2.17996030,3.38762454,5.46474619,0.29870366,2.66638300,0.20507633,0.00004218
0.08104052,10.26066247,0.01868675,2.10733614,3.35077214,5.39550255,0.29704310,2.62003700,0.20322954,0.00004214
0.08704352,10.04369169,0.01877172,2.02987435,3.30445635,5.31257711,0.29395315,2.56424745,0.20085073,0.00004195
0.09304652,9.79979951,0.01874255,1.94867542,3.24984140,5.21757581,0.28943679,2.50006970,0.19800341,0.00004164
0.09904952,9.53296026,0.01860034,1.86485042,3.18815922,5.11221391,0.28352833,2.42863564,0.19476185,0.00004121
0.10505253,9.24734342,0.01834873,1.77949340,3.12067043,4.99826294,0.27629317,2.35112411,0.19120920,0.00004069
0.11105553,8.94720603,0.01799382,1.69365545,3.04862696,4.87749795,0.26782658,2.26873219,0.18743525,0.00004009
0.11705853,8.63678853,0.01754413,1.60832138,2.97323809,4.75164778,0.25825126,2.18264845,0.18353395,0.00003943
0.12306153,8.32021842,0.01701040,1.52438996,2.89564123,4.62235036,0.24771409,2.09402882,0.17960077,0.00003873
0.12906453,8.00142519,0.01640544,1.44265821,2.81687868,4.49111509,0.23638199,2.00397590,0.17572998,0.00003802
0.13506753,7.68406931,0.01574377,1.36381016,2.73788096,4.35929369,0.22443724,1.91352189,0.17201188,0.00003731
0.14107054,7.37148698,0.01504144,1.28841027,2.65945694,4.22806019,0.21207234,1.82361544,0.16853021,0.00003661
0.14707354,7.06665145,0.01431562,1.21690127,2.58229063,4.09840050,0.19948474,1.73511235,0.16535958,0.00003595
0.15307654,6.77215060,0.01358434,1.14960626,2.50694403,3.97111100,0.18687155,1.64877000,0.16256330,0.00003534
0.15907954,6.49017957,0.01286610,1.08673442,2.43386501,3.84680542,0.17442452,1.56524494,0.16019132,0.00003479
0.16508254,6.22254653,0.01217957,1.02838979,2.36339915,3.72592860,0.16232532,1.48509348,0.15827873,0.00003430
0.17108554,5.97068894,0.01154329,0.97458233,2.29580402,3.60877548,0.15074142,1.40877445,0.15684454,0.00003390
0.17708854,5.73569747,0.01097537,0.92524051,2.23126466,3.49551365,0.13982260,1.33665375,0.15589097,0.00003359
0.18309155,5.51834458,0.01049323,0.88022460,2.16990867,3.38620732,0.12969808,1.26900999,0.15540323,0.00003337
0.18909455,5.31911464,0.01011333,0.83934013,2.11181997,3.28084130,0.12047452,1.20604079,0.15534984,0.00003324
0.19509755,5.13823331,0.00985099,0.80235064,2.05704992,3.17934311,0.11223458,1.14786925,0.15568338,0.00003321
0.20110055,4.97569377,0.00972019,0.76898947,2.00562541,3.08160225,0.10503636,1.09455021,0.15634190,0.00003328
0.20710355,4.83127851,0.00973335,0.73897016,1.95755328,2.98748552,0.09891338,1.04607602,0.15725065,0.00003345
0.21310655,4.70457592,0.00990119,0.71199511,1.91282126,2.89684818,0.09387517,1.00238170,0.15832436,0.00003372
0.21910955,4.59499146,0.01023260,0.68776271,1.87139563,2.80954067,0.08990845,0.96334952,0.15946986,0.00003408
0.22511256,4.50175411,0.01073442,0.66597270,1.83321616,2.72541133,0.08697863,0.92881285,0.16058897,0.00003452
0.23111556,4.42391934,0.01141135,0.64633010,1.79818930,2.64430572,0.08503175,0.89855964,0.16158165,0.00003505
0.23711856,4.36037013,0.01226580,0.62854799,1.76618043,2.56606345,0.08399670,0.87233565,0.16234919,0.00003566
0.24312156,4.30981799,0.01329777,0.61234919,1.73700639,2.49051346,0.08378759,0.84984765,0.16279738,0.00003633
0.24912456,4.27080603,0.01450474,0.59746742,1.71042932,2.41746888,0.08430631,0.83076685,0.16283956,0.00003707
0.25512756,4.24171610,0.01588157,0.58364811,1.68615266,2.34672248,0.08544525,0.81473291,0.16239943,0.00003785
0.26113057,4.22078143,0.01742051,0.57064910,1.66382032,2.27804367,0.08708997,0.80135860,0.16141340,0.00003866
0.26713357,4.20610647,0.01911115,0.55824157,1.64301935,2.21117764,0.08912193,0.79023539,0.15983261,0.00003950
0.27313657,4.19569429,0.02094052,0.54621123,1.62328671,2.14584731,0.09142127,0.78093993,0.15762429,0.00004034
0.27913957,4.18748194,0.02289320,0.53435991,1.60411976,2.08175807,0.09386938,0.77304155,0.15477264,0.00004118
0.28514257,4.17938316,0.02495153,0.52250760,1.58499056,2.01860546,0.09635155,0.76611056,0.15127902,0.00004200
0.29114557,4.16933725,0.02709586,0.51049474,1.56536307,1.95608529,0.09875930,0.75972723,0.14716161,0.00004279
0.29714857,4.15536253,0.02930498,0.49818478,1.54471270,1.89390572,0.10099271,0.75349117,0.14245440,0.00004354
0.30315158,4.13561197,0.03155649,0.48546677,1.52254687,1.83180059,0.10296237,0.74703075,0.13720581,0.00004423
0.30915458,4.10842851,0.03382731,0.47225777,1.49842584,1.76954302,0.10459112,0.74001215,0.13147674,0.00004485
0.31515758,4.07239741,0.03609424,0.45850487,1.47198218,1.70695849,0.10581550,0.73214777,0.12533832,0.00004541
0.32116058,4.02639265,0.03833453,0.44418662,1.44293811,1.64393646,0.10658674,0.72320333,0.11886949,0.00004589
0.32716358,3.96961498,0.04052644,0.42931374,1.41111943,1.58043963,0.10687142,0.71300357,0.11215438,0.00004630
0.33316658,3.90161935,0.04264982,0.41392883,1.37646517,1.51651028,0.10665170,0.70143597,0.10527970,0.00004664
0.33916958,3.82232979,0.04468657,0.39810512,1.33903251,1.45227304,0.10592502,0.68845239,0.09833226,0.00004691
0.34517259,3.73204088,0.04662110,0.38194423,1.29899632,1.38793392,0.10470347,0.67406846,0.09139661,0.00004713
0.35117559,3.63140521,0.04844061,0.36557276,1.25664352,1.32377546,0.10301269,0.65836057,0.08455296,0.00004731
0.35717859,3.52140714,0.05013527,0.34913818,1.21236230,1.26014814,0.10089032,0.64146073,0.07787549,0.00004746
0.36318159,3.40332406,0.05169829,0.33280374,1.16662681,1.19745860,0.09838426,0.62354921,0.07143085,0.00004760
0.36918459,3.27867666,0.05312574,0.31674298,1.11997805,1.13615500,0.09555050,0.60484561,0.06527721,0.00004775
0.37518759,3.14917063,0.05441636,0.30113382,1.07300199,1.07671054,0.09245091,0.58559838,0.05946355,0.00004793
0.38119060,3.01663253,0.05557112,0.28615259,1.02630593,1.01960577,0.08915084,0.56607361,0.05402939,0.00004815
0.38719360,2.88294272,0.05659268,0.27196827,0.98049442,0.96531072,0.08571677,0.54654331,0.04900479,0.00004842
0.39319660,2.74996859,0.05748485,0.25873714,0.93614584,0.91426765,0.08221403,0.52727389,0.04441069,0.00004878
0.39919960,2.61950101,0.05825187,0.24659814,0.89379077,0.86687534,0.07870468,0.50851536,0.04025942,0.00004922
0.40520260,2.49319681,0.05889781,0.23566901,0.85389328,0.82347559,0.07524570,0.49049166,0.03655550,0.00004975
0.41120560,2.37252963,0.05942592,0.22604348,0.81683574,0.78434250,0.07188744,0.47339250,0.03329648,0.00005038
0.41720860,2.25875097,0.05983808,0.21778946,0.78290791,0.74967498,0.06867248,0.45736728,0.03047392,0.00005110
0.42321161,2.15286270,0.06013444,0.21094837,0.75230062,0.71959257,0.06563484,0.44252096,0.02807438,0.00005192
0.42921461,2.05560137,0.06031307,0.20553544,0.72510401,0.69413466,0.06279963,0.42891228,0.02608045,0.00005282
0.43521761,1.96743455,0.06036994,0.20154094,0.70131029,0.67326286,0.06018304,0.41655417,0.02447165,0.00005380
0.44122061,1.88856803,0.06029901,0.19893215,0.68082047,0.65686606,0.05779275,0.40541619,0.02322532,0.00005483
0.44722361,1.81896294,0.06009245,0.19765599,0.66345463,0.64476775,0.05562858,0.39542884,0.02231738,0.00005589
0.45322661,1.75836082,0.05974119,0.19764192,0.64896468,0.63673496,0.05368343,0.38648944,0.02172300,0.00005698
0.45922961,1.70631474,0.05923543,0.19880504,0.63704913,0.63248804,0.05194439,0.37846895,0.02141703,0.00005806
0.46523262,1.66222415,0.05856539,0.20104912,0.62736856,0.63171072,0.05039402,0.37121965,0.02137447,0.00005911
0.47123562,1.62537142,0.05772209,0.20426934,0.61956125,0.63405980,0.04901154,0.36458293,0.02157061,0.00006011
0.47723862,1.59495780,0.05669810,0.20835474,0.61325797,0.63917383,0.04777415,0.35839689,0.02198122,0.00006105
0.48324162,1.57013722,0.05548832,0.21319007,0.60809524,0.64668053,0.04665817,0.35250338,0.02258251,0.00006190
0.48924462,1.55004622,0.05409062,0.21865718,0.60372662,0.65620260,0.04564007,0.34675408,0.02335106,0.00006265
0.49524762,1.53382922,0.05250639,0.22463585,0.59983157,0.66736191,0.04469732,0.34101545,0.02426370,0.00006329
0.50125063,1.52065841,0.05074091,0.23100420,0.59612174,0.67978207,0.04380912,0.33517235,0.02529729,0.00006381
0.50725363,1.50974823,0.04880355,0.23763877,0.59234467,0.69308972,0.04295683,0.32913026,0.02642860,0.00006419
0.51325663,1.50036468,0.04670772,0.24441438,0.58828517,0.70691485,0.04212428,0.32281620,0.02763416,0.00006443
0.51925963,1.49183029,0.04447072,0.25120402,0.58376457,0.72089067,0.04129793,0.31617840,0.02889015,0.00006453
0.52526263,1.48352545,0.04211331,0.25787892,0.57863838,0.73465340,0.04046679,0.30918494,0.03017247,0.00006449
0.53126563,1.47488747,0.03965915,0.26430899,0.57279281,0.74784269,0.03962233,0.30182158,0.03145680,0.00006430
0.53726863,1.46540840,0.03713414,0.27036378,0.56614068,0.76010300,0.03875826,0.29408911,0.03271892,0.00006397
0.54327164,1.45463278,0.03456564,0.27591403,0.55861728,0.77108622,0.03787029,0.28600034,0.03393505,0.00006350
0.54927464,1.44215635,0.03198165,0.28083402,0.55017654,0.78045602,0.03695594,0.27757721,0.03508238,0.00006289
0.55527764,1.42762639,0.02940999,0.28500449,0.54078795,0.78789379,0.03601425,0.26884806,0.03613976,0.00006215
0.56128064,1.41074437,0.02687754,0.28831641,0.53043453,0.79310618,0.03504573,0.25984535,0.03708841,0.00006127
0.56728364,1.39127094,0.02440948,0.29067509,0.51911189,0.79583402,0.03405220,0.25060396,0.03791279,0.00006026
0.57328664,1.36903328,0.02202873,0.29200490,0.50682842,0.79586228,0.03303688,0.24116003,0.03860149,0.00005913
0.57928964,1.34393434,0.01975545,0.29225403,0.49360659,0.79303041,0.03200441,0.23155058,0.03914816,0.00005788
0.58529265,1.31596353,0.01760672,0.29139934,0.47948510,0.78724274,0.03096105,0.22181364,0.03955237,0.00005652
0.59129565,1.28520783,0.01559633,0.28945091,0.46452163,0.77847805,0.02991486,0.21198888,0.03982042,0.00005508
0.59729865,1.25186270,0.01373474,0.28645612,0.44879581,0.76679796,0.02887598,0.20211879,0.03996608,0.00005356
0.60330165,1.21624174,0.01202915,0.28250304,0.43241224,0.75235340,0.02785689,0.19224993,0.04001112,0.00005198
0.60930465,1.17878438,0.01048369,0.27772300,0.41550300,0.73538876,0.02687265,0.18243447,0.03998565,0.00005037
0.61530765,1.14006071,0.00909973,0.27229206,0.39822966,0.71624335,0.02594111,0.17273166,0.03992832,0.00004877
0.62131066,1.10077309,0.00787618,0.26643160,0.38078423,0.69535009,0.02508309,0.16320917,0.03988619,0.00004721
0.62731366,1.06175408,0.00680996,0.26040762,0.36338918,0.67323112,0.02432248,0.15394423,0.03991438,0.00004573
0.63331666,1.02396054,0.00589638,0.25452912,0.34629633,0.65049075,0.02368620,0.14502448,0.04007550,0.00004439
0.63931966,0.98846405,0.00512952,0.24914542,0.32978458,0.62780572,0.02320416,0.13654852,0.04043868,0.00004323
0.64532266,0.95643783,0.00450273,0.24464262,0.31415670,0.60591335,0.02290903,0.12862614,0.04107850,0.00004231
0.65132566,0.92914074,0.00400886,0.24143932,0.29973515,0.58559787,0.02283601,0.12137823,0.04207358,0.00004171
0.65732866,0.90789883,0.00364068,0.23998175,0.28685736,0.56767564,0.02302241,0.11493645,0.04350496,0.00004149
0.66333167,0.89408508,0.00339106,0.24073847,0.27587043,0.55297963,0.02350724,0.10944272,0.04545429,0.00004171
0.66933467,0.88909827,0.00325319,0.24419479,0.26712579,0.54234393,0.02433075,0.10504848,0.04800196,0.00004247
0.67533767,0.89434132,0.00322073,0.25084703,0.26097388,0.53658868,0.02553383,0.10191393,0.05122498,0.00004382
0.68134067,0.91120021,0.00328783,0.26119678,0.25775911,0.53650602,0.02715756,0.10020714,0.05519500,0.00004586
0.68734367,0.94102373,0.00344920,0.27574512,0.25781549,0.54284737,0.02924258,0.10010313,0.05997620,0.00004865
0.69334667,0.98510477,0.00370012,0.29498697,0.26146277,0.55631252,0.03182867,0.10178290,0.06562344,0.00005227
0.69934967,1.04466359,0.00403630,0.31940549,0.26900361,0.57754071,0.03495425,0.10543238,0.07218047,0.00005681
0.70535268,1.12083310,0.00445394,0.34946654,0.28072145,0.60710379,0.03865601,0.11124135,0.07967848,0.00006232
0.71135568,1.21464661,0.00494955,0.38561308,0.29687944,0.64550155,0.04296864,0.11940211,0.08813499,0.00006890
0.71735868,1.32702766,0.00551993,0.42825953,0.31772010,0.69315916,0.04792453,0.13010801,0.09755310,0.00007660
0.72336168,1.45878203,0.00616213,0.47778578,0.34346572,0.75042644,0.05355375,0.14355171,0.10792127,0.00008549
0.72936468,1.61059138,0.00687336,0.53453102,0.37431934,0.81757879,0.05988389,0.15992306,0.11921358,0.00009564
0.73536768,1.78300814,0.00765098,0.59878689,0.41046604,0.89481917,0.06694013,0.17940661,0.13139053,0.00010710
0.74137069,1.97645087,0.00849254,0.67079024,0.45207417,0.98228093,0.07474525,0.20217868,0.14440038,0.00011995
0.74737369,2.19119961,0.00939575,0.75071502,0.49929640,1.08003060,0.08331965,0.22840392,0.15818090,0.00013422
0.75337669,2.42739010,0.01035856,0.83866357,0.55227003,1.18807033,0.09268132,0.25823143,0.17266159,0.00014997
0.75937969,2.68500632,0.01137923,0.93465706,0.61111636,1.30633915,0.10284571,0.29179040,0.18776620,0.00016725
0.76538269,2.96387047,0.01245636,1.03862534,0.67593873,1.43471250,0.11382546,0.32918529,0.20341532,0.00018609
0.77138569,3.26362981,0.01358896,1.15039623,0.74681891,1.57299955,0.12562994,0.37049072,0.21952909,0.00020652
0.77738869,3.58373997,0.01477650,1.26968465,0.82381163,1.72093793,0.13826452,0.41574606,0.23602968,0.00022856
0.78339170,3.92344464,0.01601891,1.39608183,0.90693719,1.87818544,0.15172965,0.46494996,0.25284343,0.00025221
0.78939470,4.28175182,0.01731659,1.52904515,0.99617206,2.04430903,0.16601965,0.51805482,0.26990252,0.00027746
0.79539770,4.65740750,0.01867033,1.66788925,1.09143758,2.21877102,0.18112121,0.57496163,0.28714594,0.00030429
0.80140070,5.04886779,0.02008119,1.81177904,1.19258727,2.40091333,0.19701175,0.63551512,0.30451979,0.00033263
0.80740370,5.45427115,0.02155037,1.95972529,1.29939297,2.58994033,0.21365756,0.69949960,0.32197667,0.00036241
0.81340670,5.87141285,0.02307900,2.11058374,1.41153061,2.78490169,0.23101192,0.76663569,0.33947435,0.00039350
0.81940970,6.29772394,0.02466790,2.26305831,1.52856638,2.98467627,0.24901328,0.83657814,0.35697362,0.00042576
0.82541271,6.73025737,0.02631734,2.41570917,1.64994421,3.18795888,0.26758351,0.90891501,0.37443558,0.00045900
0.83141571,7.16568398,0.02802673,2.56696619,1.77497543,3.39325131,0.28662655,0.98316834,0.39181837,0.00049299
0.83741871,7.60030075,0.02979437,2.71514810,1.90283182,3.59885933,0.30602745,1.05879661,0.40907374,0.00052746
0.84342171,8.03005361,0.03161722,2.85848744,2.03254277,3.80289705,0.32565198,1.13519897,0.42614366,0.00056211
0.84942471,8.45057638,0.03349068,2.99516119,2.16299751,4.00329995,0.34534691,1.21172146,0.44295715,0.00059658
0.85542771,8.85724679,0.03540843,3.12332643,2.29295302,4.19784718,0.36494107,1.28766508,0.45942780,0.00063050
0.86143072,9.24525950,0.03736239,3.24116040,2.42104798,4.38419374,0.38424719,1.36229589,0.47545199,0.00066345
0.86743372,9.60971528,0.03934269,3.34690357,2.54582290,4.55991204,0.40306460,1.43485665,0.49090830,0.00069502
0.87343672,9.94572414,0.04133777,3.43890451,2.66574620,4.72254223,0.42118267,1.50458011,0.50565793,0.00072476
0.87943972,10.24851956,0.04333454,3.51566481,2.77924556,4.86964984,0.43838502,1.57070338,0.51954658,0.00075224
0.88544272,10.51357975,0.04531863,3.57588227,2.88474378,4.99888875,0.45445423,1.63248314,0.53240739,0.00077703
0.89144572,10.73675138,0.04727469,3.61849054,2.98069782,5.10806708,0.46917707,1.68921117,0.54406516,0.00079874
0.89744872,10.91437054,0.04918675,3.64269346,3.06563960,5.19521326,0.48234984,1.74022967,0.55434153,0.00081699
0.90345173,11.04337573,0.05103855,3.64799243,3.13821695,5.25863941,0.49378379,1.78494591,0.56306081,0.00083147
0.90945473,11.12140749,0.05281393,3.63420552,3.19723297,5.29699888,0.50331030,1.82284560,0.57005636,0.00084194
0.91545773,11.14689003,0.05449718,3.60147722,3.24168212,5.30933542,0.51078562,1.85350458,0.57517691,0.00084819
0.92146073,11.11909080,0.05607335,3.55027837,3.27078147,5.29512133,0.51609492,1.87659824,0.57829275,0.00085011
0.92746373,11.03815487,0.05752845,3.48139599,3.28399569,5.25428272,0.51915560,1.89190850,0.57930119,0.00084767
0.93346673,10.90511242,0.05884968,3.39591349,3.28105483,5.18721059,0.51991955,1.89932800,0.57813118,0.00084090
0.93946973,10.72185868,0.06002551,3.29518201,3.26196394,5.09475700,0.51837443,1.89886131,0.57474672,0.00082995
0.94547274,10.49110736,0.06104573,3.18078409,3.22700449,4.97821655,0.51454375,1.89062335,0.56914895,0.00081499
0.95147574,10.21631940,0.06190140,3.05449126,3.17672730,4.83929390,0.50848601,1.87483508,0.56137677,0.00079631
0.95747874,9.90161071,0.06258480,2.91821740,3.11193777,4.68005902,0.50029268,1.85181664,0.55150604,0.00077422
0.96348174,9.55164277,0.06308932,2.77396977,3.03367400,4.50289199,0.49008538,1.82197853,0.53964741,0.00074912
0.96948474,9.17150135,0.06340934,2.62379975,2.94317899,4.31042010,0.47801221,1.78581111,0.52594289,0.00072142
0.97548774,8.76656837,0.06354017,2.46975518,2.84186821,4.10544998,0.46424354,1.74387300,0.51056151,0.00069156
0.98149075,8.34239249,0.06347792,2.31383613,2.73129400,3.89089754,0.44896740,1.69677902,0.49369414,0.00066000
0.98749375,7.90456333,0.06321958,2.15795547,2.61310839,3.66971867,0.43238469,1.64518793,0.47554799,0.00062721
0.99349675,7.45859398,0.06276295,2.00390537,2.48902560,3.44484339,0.41470431,1.58979067,0.45634081,0.00059365
0.99949975,7.00981564,0.06210684,1.85333063,2.36078570,3.21911539,0.39613858,1.53129935,0.43629537,0.00055974
1.00550275,6.56328708,0.06125118,1.70770909,2.23012056,2.99523916,0.37689890,1.47043726,0.41563417,0.00052591
1.01150575,6.12372093,0.06019725,1.56833908,2.09872291,2.77573565,0.35719188,1.40793003,0.39457483,0.00049252
1.01750875,5.69542745,0.05894791,1.43633359,1.96821915,2.56290738,0.33721604,1.34449803,0.37332613,0.00045992
1.02351176,5.28227557,0.05750788,1.31262050,1.84014632,2.35881300,0.31715904,1.28084981,0.35208481,0.00042842
1.02951476,4.88767006,0.05588393,1.19794781,1.71593330,2.16525114,0.29719553,1.21767650,0.33103324,0.00039827
1.03551776,4.51454294,0.05408515,1.09289290,1.59688592,1.98375258,0.27748560,1.15564671,0.31033786,0.00036970
1.04152076,4.16535666,0.05212303,0.99787454,1.48417594,1.81557978,0.25817376,1.09540187,0.29014825,0.00034289
1.04752376,3.84211645,0.05001153,0.91316657,1.37883308,1.66173235,0.23938834,1.03755148,0.27059691,0.00031799
1.05352676,3.54638881,0.04776708,0.83891198,1.28173977,1.52295703,0.22124139,0.98266802,0.25179940,0.00029511
1.05952976,3.27932357,0.04540837,0.77513650,1.19362787,1.39976066,0.20382879,0.93128141,0.23385488,0.00027434
1.06553277,3.04167709,0.04295613,0.72176096,1.11507688,1.29242490,0.18723069,0.88387268,0.21684682,0.00025573
1.07153577,2.83383456,0.04043279,0.67861162,1.04651313,1.20102143,0.17151201,0.84086695,0.20084386,0.00023933
1.07753877,2.65583017,0.03786197,0.64542840,0.98820967,1.12542674,0.15672313,0.80262581,0.18590063,0.00022513
1.08354177,2.50736428,0.03526806,0.62187075,0.94028654,1.06533589,0.14290058,0.76943922,0.17205857,0.00021315
1.08954477,2.38781755,0.03267555,0.60752143,0.90271151,1.02027499,0.13006779,0.74151735,0.15934668,0.00020334
1.09554777,2.29626246,0.03010858,0.60188845,0.87530134,0.98961231,0.11823578,0.71898282,0.14778223,0.00019568
1.10155078,2.23147332,0.02759024,0.60440591,0.85772393,0.97256845,0.10740389,0.70186369,0.13737139,0.00019010
1.10755378,2.19193604,0.02514218,0.61443420,0.84950162,0.96822594,0.09756054,0.69008794,0.12810998,0.00018653
1.11355678,2.17585946,0.02278404,0.63126051,0.85001620,0.97553901,0.08868397,0.68347988,0.11998421,0.00018488
1.11955978,2.18118979,0.02053315,0.65410030,0.85851611,0.99334440,0.08074306,0.68175901,0.11297160,0.00018505
1.12556278,2.20563003,0.01840421,0.68210046,0.87412617,1.02037373,0.07369815,0.68454179,0.10704211,0.00018693
1.13156578,2.24666560,0.01640916,0.71434486,0.89586043,1.05526836,0.06750204,0.69134665,0.10215948,0.00019039
1.13756878,2.30159734,0.01455713,0.74986263,0.92263812,1.09659714,0.06210101,0.70160231,0.09828280,0.00019531
1.14357179,2.36758226,0.01285450,0.78763953,0.95330300,1.14287732,0.05743597,0.71465958,0.09536840,0.00020153
1.14957479,2.44168216,0.01130511,0.82663245,0.98664576,1.19259871,0.05344368,0.72980632,0.09337186,0.00020894
1.15557779,2.52091926,0.00991051,0.86578683,1.02142934,1.24425084,0.05005806,0.74628517,0.09225025,0.00021739
1.16158079,2.60233763,0.00867035,0.90405656,1.05641634,1.29635242,0.04721160,0.76331372,0.09196443,0.00022675
1.16758379,2.68306848,0.00758282,0.94042574,1.09039795,1.34748235,0.04483666,0.78010616,0.09248133,0.00023693
