energy_ev,total_up,Ag_p_up,Ag_d_up,Au_p_up,Au_d_up,C_s_up,C_p_up,S_s_up,S_p_up
-3.53276638,1.67319298,0.58030762,0.64283232,0.57488478,0.39133896,0.02922908,0.05603171,0.10382287,0.28923536
-3.52676338,1.70464449,0.59976570,0.66278888,0.56816806,0.39282296,0.03026015,0.05491995,0.10581804,0.29216312
-3.52076038,1.73190621,0.61815991,0.68122330,0.55964097,0.39300210,0.03122240,0.05374026,0.10745656,0.29445121
-3.51475738,1.75498862,0.63532665,0.69799867,0.54951346,0.39200744,0.03210641,0.05253122,0.10873159,0.29611287
-3.50875438,1.77395990,0.65111448,0.71299059,0.53803482,0.38999037,0.03290262,0.05133661,0.10963996,0.29717260
-3.50275138,1.78894108,0.66538660,0.72608854,0.52548677,0.38711852,0.03360153,0.05020430,0.11018201,0.29766493
-3.49674837,1.80010076,0.67802300,0.73719734,0.51217603,0.38357140,0.03419384,0.04918515,0.11036158,0.29763304
-3.49074537,1.80764948,0.68892263,0.74623858,0.49842644,0.37953606,0.03467063,0.04833164,0.11018584,0.29712733
-3.48474237,1.81183372,0.69800504,0.75315191,0.48457099,0.37520264,0.03502365,0.04769655,0.10966520,0.29620399
-3.47873937,1.81292961,0.70521178,0.75789625,0.47094392,0.37076005,0.03524556,0.04733154,0.10881313,0.29492354
-3.47273637,1.81123624,0.71050724,0.76045063,0.45787287,0.36639169,0.03533017,0.04728576,0.10764597,0.29334945
-3.46673337,1.80706859,0.71387894,0.76081474,0.44567143,0.36227138,0.03527273,0.04760442,0.10618272,0.29154661
-3.46073037,1.80074993,0.71533726,0.75900908,0.43463198,0.35855946,0.03507018,0.04832741,0.10444470,0.28957995
-3.45472736,1.79260383,0.71491450,0.75507467,0.42501888,0.35539902,0.03472129,0.04948799,0.10245528,0.28751290
-3.44872436,1.78294578,0.71266344,0.74907226,0.41706228,0.35291250,0.03422688,0.05111156,0.10023943,0.28540585
-3.44272136,1.77207456,0.70865529,0.74108122,0.41095232,0.35119849,0.03358991,0.05321449,0.09782334,0.28331460
-3.43671836,1.76026371,0.70297734,0.73119797,0.40683417,0.35032899,0.03281548,0.05580318,0.09523393,0.28128883
-3.43071536,1.74775328,0.69573020,0.71953415,0.40480363,0.35034711,0.03191082,0.05887321,0.09249841,0.27937048
-3.42471236,1.73474238,0.68702497,0.70621462,0.40490385,0.35126535,0.03088519,0.06240879,0.08964379,0.27759243
-3.41870935,1.72138296,0.67698038,0.69137534,0.40712304,0.35306456,0.02974971,0.06638238,0.08669649,0.27597720
-3.41270635,1.70777512,0.66572011,0.67516131,0.41139339,0.35569378,0.02851714,0.07075466,0.08368193,0.27453595
-3.40670335,1.69396460,0.65337039,0.65772463,0.41759154,0.35907088,0.02720155,0.07547485,0.08062427,0.27326792
-3.40070035,1.67994265,0.64005804,0.63922278,0.42554048,0.36308427,0.02581811,0.08048131,0.07754615,0.27216014
-3.39469735,1.66564849,0.62590899,0.61981716,0.43501317,0.36759561,0.02438263,0.08570263,0.07446861,0.27118782
-3.38869435,1.65097472,0.61104743,0.59967201,0.44573790,0.37244360,0.02291129,0.09105900,0.07141107,0.27031514
-3.38269135,1.63577539,0.59559543,0.57895359,0.45740523,0.37744867,0.02142027,0.09646399,0.06839147,0.26949673
-3.37668834,1.61987667,0.57967319,0.55782974,0.46967652,0.38241869,0.01992539,0.10182669,0.06542639,0.26867962
-3.37068534,1.60308977,0.56339981,0.53646966,0.48219389,0.38715526,0.01844183,0.10705407,0.06253139,0.26780575
-3.36468234,1.58522554,0.54689432,0.51504396,0.49459108,0.39146064,0.01698385,0.11205362,0.05972134,0.26681495
-3.35867934,1.56611008,0.53027713,0.49372472,0.50650516,0.39514486,0.01556455,0.11673606,0.05701079,0.26564810
-3.35267634,1.54560069,0.51367146,0.47268570,0.51758838,0.39803283,0.01419573,0.12101811,0.05441436,0.26425060
-3.34667334,1.52360124,0.49720489,0.45210238,0.52751988,0.39997111,0.01288773,0.12482515,0.05194715,0.26257579
-3.34067034,1.50007618,0.48101056,0.43215188,0.53601663,0.40083405,0.01164937,0.12809369,0.04962506,0.26058817
-3.33466733,1.47506243,0.46522811,0.41301264,0.54284318,0.40052897,0.01048793,0.13077352,0.04746506,0.25826629
-3.32866433,1.44867824,0.45000412,0.39486366,0.54781980,0.39900020,0.00940916,0.13282944,0.04548540,0.25560517
-3.32266133,1.42112866,0.43549193,0.37788347,0.55082846,0.39623167,0.00841734,0.13424250,0.04370571,0.25261799
-3.31665833,1.39270699,0.42185074,0.36224859,0.55181665,0.39224802,0.00751540,0.13501067,0.04214692,0.24933702
-3.31065533,1.36379205,0.40924398,0.34813149,0.55079850,0.38711412,0.00670498,0.13514889,0.04083117,0.24581373
-3.30465233,1.33484116,0.39783689,0.33569822,0.54785341,0.38093292,0.00598659,0.13468853,0.03978149,0.24211797
-3.29864932,1.30637912,0.38779338,0.32510548,0.54312213,0.37384194,0.00535974,0.13367621,0.03902143,0.23833626
-3.29264632,1.27898337,0.37927217,0.31649745,0.53680049,0.36600829,0.00482308,0.13217213,0.03857455,0.23456927
-3.28664332,1.25326617,0.37242238,0.31000221,0.52913104,0.35762267,0.00437450,0.13024784,0.03846381,0.23092859
-3.28064032,1.22985425,0.36737870,0.30572809,0.52039312,0.34889253,0.00401124,0.12798371,0.03871093,0.22753289
-3.27463732,1.20936703,0.36425629,0.30375988,0.51089164,0.34003470,0.00373003,0.12546612,0.03933563,0.22450366
-3.26863432,1.19239428,0.36314568,0.30415522,0.50094528,0.33126787,0.00352711,0.12278444,0.04035492,0.22196076
-3.26263132,1.17947414,0.36410787,0.30694115,0.49087457,0.32280524,0.00339832,0.12002816,0.04178233,0.22001789
-3.25662831,1.17107268,0.36716985,0.31211114,0.48099027,0.31484763,0.00333913,0.11728397,0.04362726,0.21877833
-3.25062531,1.16756567,0.37232083,0.31962268,0.47158275,0.30757737,0.00334467,0.11463319,0.04589430,0.21833101
-3.24462231,1.16922365,0.37950942,0.32939565,0.46291264,0.30115321,0.00340974,0.11214952,0.04858279,0.21874714
-3.23861931,1.17620083,0.38864183,0.34131159,0.45520318,0.29570641,0.00352883,0.10989718,0.05168635,0.22007760
-3.23261631,1.18852835,0.39958155,0.35521398,0.44863448,0.29133814,0.00369612,0.10792962,0.05519274,0.22235111
-3.22661331,1.20611237,0.41215033,0.37090973,0.44333982,0.28811825,0.00390547,0.10628859,0.05908380,0.22557334
-3.22061031,1.22873694,0.42613074,0.38817185,0.43940416,0.28608535,0.00415052,0.10500394,0.06333562,0.22972701
-3.21460730,1.25607168,0.44127024,0.40674333,0.43686467,0.28524826,0.00442465,0.10409374,0.06791893,0.23477286
-3.20860430,1.28768399,0.45728675,0.42634230,0.43571315,0.28558847,0.00472108,0.10356495,0.07279969,0.24065154
-3.20260130,1.32305518,0.47387558,0.44666817,0.43590024,0.28706370,0.00503295,0.10341451,0.07793990,0.24728636
-3.19659830,1.36160004,0.49071745,0.46740889,0.43734103,0.28961212,0.00535342,0.10363071,0.08329859,0.25458667
-3.19059530,1.40268893,0.50748756,0.48824886,0.43992169,0.29315716,0.00567580,0.10419478,0.08883291,0.26245176
-3.18459230,1.44567150,0.52386508,0.50887741,0.44350694,0.29761259,0.00599367,0.10508272,0.09449942,0.27077522
-3.17858929,1.48990099,0.53954300,0.52899745,0.44794786,0.30288760,0.00630109,0.10626710,0.10025538,0.27944934
-3.17258629,1.53475825,0.55423778,0.54833401,0.45308967,0.30889174,0.00659268,0.10771882,0.10606005,0.28836958
-3.16658329,1.57967421,0.56769839,0.56664237,0.45877925,0.31553940,0.00686389,0.10940882,0.11187597,0.29743876
-3.16058029,1.62415001,0.57971450,0.58371520,0.46487196,0.32275372,0.00711105,0.11130949,0.11767011,0.30657087
-3.15457729,1.66777378,0.59012322,0.59938873,0.47123764,0.33046968,0.00733160,0.11339594,0.12341479,0.31569428
-3.14857429,1.71023344,0.59881426,0.61354727,0.47776538,0.33863640,0.00752416,0.11564686,0.12908851,0.32475417
-3.14257129,1.75132479,0.60573316,0.62612613,0.48436713,0.34721838,0.00768863,0.11804511,0.13467632,0.33371422
-3.13656828,1.79095454,0.61088240,0.63711250,0.49097982,0.35619579,0.00782625,0.12057800,0.14017005,0.34255728
-3.13056528,1.82913822,0.61432039,0.64654443,0.49756610,0.36556377,0.00793958,0.12323710,0.14556810,0.35128506
-3.12456228,1.86599277,0.61615822,0.65450769,0.50411358,0.37533078,0.00803252,0.12601791,0.15087490,0.35991696
-3.11855928,1.90172445,0.61655441,0.66113067,0.51063282,0.38551608,0.00811015,0.12891911,0.15610015,0.36848786
-3.11255628,1.93661219,0.61570778,0.66657755,0.51715397,0.39614650,0.00817870,0.13194168,0.16125759,0.37704518
-3.10655328,1.97098751,0.61384879,0.67103991,0.52372240,0.40725266,0.00824529,0.13508775,0.16636373,0.38564519
-3.10055028,2.00521159,0.61122975,0.67472718,0.53039348,0.41886477,0.00831781,0.13835945,0.17143619,0.39434883
-3.09454727,2.03965080,0.60811422,0.67785635,0.53722682,0.43100828,0.00840468,0.14175766,0.17649210,0.40321718
-3.08854427,2.07465172,0.60476617,0.68064141,0.54428012,0.44369954,0.00851457,0.14528086,0.18154635,0.41230689
-3.08254127,2.11051689,0.60143931,0.68328288,0.55160322,0.45694182,0.00865622,0.14892405,0.18660997,0.42166564
-3.07653827,2.14748253,0.59836713,0.68595817,0.55923231,0.47072163,0.00883818,0.15267789,0.19168863,0.43132805
-3.07053527,2.18569937,0.59575391,0.68881290,0.56718497,0.48500596,0.00906858,0.15652810,0.19678130,0.44131213
-3.06453227,2.22521754,0.59376724,0.69195393,0.57545610,0.49974016,0.00935498,0.16045509,0.20187935,0.45161656
-3.05852926,2.26597652,0.59253227,0.69544417,0.58401514,0.51484695,0.00970419,0.16443403,0.20696584,0.46221885
-3.05252626,2.30780056,0.59212779,0.69929959,0.59280468,0.53022657,0.01012218,0.16843513,0.21201531,0.47307473
-3.04652326,2.35040023,0.59258446,0.70348858,0.60174073,0.54575794,0.01061405,0.17242439,0.21699394,0.48411855
-3.04052026,2.39337988,0.59388504,0.70793361,0.61071463,0.56130117,0.01118405,0.17636458,0.22186017,0.49526502
-3.03451726,2.43625108,0.59596656,0.71251522,0.61959664,0.57670109,0.01183561,0.18021654,0.22656566,0.50641202
-3.02851426,2.47845136,0.59872439,0.71707821,0.62824110,0.59179179,0.01257153,0.18394071,0.23105664,0.51744455
-3.02251126,2.51936757,0.60201784,0.72143956,0.63649292,0.60640206,0.01339409,0.18749884,0.23527561,0.52823953
-3.01650825,2.55836277,0.60567708,0.72539799,0.64419525,0.62036139,0.01430532,0.19085567,0.23916313,0.53867135
-3.01050525,2.59480550,0.60951100,0.72874441,0.65119775,0.63350641,0.01530723,0.19398075,0.24265993,0.54861783
-3.00450225,2.62809992,0.61331573,0.73127302,0.65736525,0.64568742,0.01640202,0.19685001,0.24570887,0.55796641
-2.99849925,2.65771547,0.61688333,0.73279241,0.66258628,0.65677469,0.01759234,0.19944719,0.24825703,0.56662009
-2.99249625,2.68321444,0.62001048,0.73313607,0.66678091,0.66666423,0.01888149,0.20176499,0.25025755,0.57450298
-2.98649325,2.70427610,0.62250657,0.73217196,0.66990747,0.67528278,0.02027354,0.20380579,0.25167123,0.58156498
-2.98049025,2.72071602,0.62420116,0.72981048,0.67196777,0.68259165,0.02177340,0.20558198,0.25246791,0.58778546
-2.97448724,2.73249943,0.62495031,0.72601055,0.67301036,0.68858928,0.02338680,0.20711585,0.25262741,0.59317559
-2.96848424,2.73974789,0.62464175,0.72078350,0.67313149,0.69331227,0.02512012,0.20843892,0.25214011,0.59777912
-2.96248124,2.74273859,0.62319856,0.71419443,0.67247375,0.69683471,0.02698013,0.20959082,0.25100716,0.60167160
-2.95647824,2.74189613,0.62058140,0.70636113,0.67122216,0.69926593,0.02897358,0.21061772,0.24924016,0.60495793
-2.95047524,2.73777701,0.61678912,0.69745037,0.66959779,0.70074651,0.03110673,0.21157040,0.24686062,0.60776824
-2.94447224,2.73104732,0.61185791,0.68767198,0.66784920,0.70144284,0.03338469,0.21250187,0.24389894,0.61025230
-2.93846923,2.72245447,0.60585886,0.67727064,0.66624196,0.70154025,0.03581072,0.21346497,0.24039326,0.61257275
-2.93246623,2.71279431,0.59889423,0.66651613,0.66504670,0.70123513,0.03838551,0.21450965,0.23638795,0.61489720
-2.92646323,2.70287493,0.59109259,0.65569212,0.66452624,0.70072623,0.04110641,0.21568040,0.23193214,0.61738978
-2.92046023,2.69347902,0.58260284,0.64508433,0.66492242,0.70020567,0.04396668,0.21701384,0.22707810,0.62020249
-2.91445723,2.68532633,0.57358774,0.63496835,0.66644332,0.69984986,0.04695484,0.21853642,0.22187967,0.62346666
-2.90845423,2.67903817,0.56421681,0.62559788,0.66925142,0.69981095,0.05005416,0.22026272,0.21639085,0.62728505
-2.90245123,2.67510568,0.55465921,0.61719380,0.67345353,0.70020904,0.05324234,0.22219405,0.21066446,0.63172500
-2.89644822,2.67386336,0.54507680,0.60993465,0.67909289,0.70112569,0.05649131,0.22431777,0.20475109,0.63681296
-2.89044522,2.67546930,0.53561762,0.60394888,0.68614397,0.70259890,0.05976739,0.22660712,0.19869817,0.64253067
-2.88444222,2.67989306,0.52641016,0.59930928,0.69451038,0.70462002,0.06303167,0.22902181,0.19254940,0.64881337
-2.87843922,2.68691192,0.51755854,0.59602982,0.70402605,0.70713254,0.06624061,0.23150922,0.18634433,0.65554999
-2.87243622,2.69611577,0.50913900,0.59406492,0.71445965,0.71003307,0.06934701,0.23400618,0.18011816,0.66258555
-2.86643322,2.70692052,0.50119756,0.59331133,0.72552230,0.71317441,0.07230112,0.23644143,0.17390174,0.66972550
-2.86043022,2.71858942,0.49374926,0.59361238,0.73687809,0.71637063,0.07505199,0.23873841,0.16772174,0.67674206
-2.85442721,2.73026148,0.48677864,0.59476438,0.74815704,0.71940393,0.07754898,0.24081849,0.16160094,0.68338218
-2.84842421,2.74098556,0.48024174,0.59652494,0.75896995,0.72203306,0.07974329,0.24260433,0.15555853,0.68937671
-2.84242121,2.74975882,0.47406930,0.59862280,0.76892436,0.72400291,0.08158960,0.24402333,0.14961055,0.69445060
-2.83641821,2.75556753,0.46817102,0.60076854,0.77764095,0.72505488,0.08304758,0.24501098,0.14377030,0.69833347
-2.83041521,2.75742867,0.46244068,0.60266602,0.78476953,0.72493749,0.08408323,0.24551385,0.13804871,0.70077019
-2.82441221,2.75443026,0.45676194,0.60402372,0.79000379,0.72341689,0.08467015,0.24549227,0.13245472,0.70153102
-2.81840920,2.74576870,0.45101434,0.60456570,0.79309431,0.72028670,0.08479045,0.24492232,0.12699565,0.70042080
-2.81240620,2.73078156,0.44507940,0.60404167,0.79385884,0.71537681,0.08443535,0.24379724,0.12167742,0.69728687
-2.80640320,2.70897432,0.43884642,0.60223578,0.79218968,0.70856074,0.08360557,0.24212806,0.11650484,0.69202527
-2.80040020,2.68004000,0.43221779,0.59897376,0.78805762,0.69976118,0.08231124,0.23994339,0.11148180,0.68458522
-2.79439720,2.64387105,0.42511350,0.59412831,0.78151237,0.68895363,0.08057155,0.23728849,0.10661142,0.67497137
-2.78839420,2.60056292,0.41747479,0.58762243,0.77267934,0.67616784,0.07841411,0.23422344,0.10189618,0.66324403
-2.78239120,2.55040949,0.40926659,0.57943066,0.76175321,0.66148713,0.07587399,0.23082075,0.09733804,0.64951734
-2.77638819,2.49389073,0.40047899,0.56957845,0.74898836,0.64504556,0.07299257,0.22716227,0.09293847,0.63395536
-2.77038519,2.43165320,0.39112733,0.55813946,0.73468689,0.62702323,0.06981617,0.22333572,0.08869856,0.61676647
-2.76438219,2.36448456,0.38125134,0.54523125,0.71918479,0.60763981,0.06639468,0.21943083,0.08461900,0.59819625
-2.75837919,2.29328318,0.37091308,0.53100948,0.70283685,0.58714670,0.06278003,0.21553547,0.08070013,0.57851912
-2.75237619,2.21902449,0.36019403,0.51566100,0.68600129,0.56581815,0.05902479,0.21173179,0.07694192,0.55802918
-2.74637319,2.14272535,0.34919138,0.49939603,0.66902462,0.54394175,0.05518080,0.20809261,0.07334389,0.53703058
-2.74037019,2.06540819,0.33801373,0.48243994,0.65222759,0.52180871,0.05129788,0.20467825,0.06990516,0.51582786
-2.73436718,1.98806630,0.32677649,0.46502488,0.63589285,0.49970426,0.04742285,0.20153396,0.06662428,0.49471649
-2.72836418,1.91163161,0.31559703,0.44738163,0.62025470,0.47789866,0.04359856,0.19868798,0.06349920,0.47397413
-2.72236118,1.83694631,0.30458995,0.42973188,0.60549161,0.45663911,0.03986327,0.19615044,0.06052721,0.45385274
-2.71635818,1.76473914,0.29386261,0.41228145,0.59172143,0.43614278,0.03625019,0.19391310,0.05770479,0.43457195
-2.71035518,1.69560721,0.28351107,0.39521431,0.57899966,0.41659132,0.03278717,0.19194992,0.05502762,0.41631373
-2.70435218,1.63000368,0.27361667,0.37868792,0.56732057,0.39812690,0.02949671,0.19021843,0.05249049,0.39921863
-2.69834917,1.56823171,0.26424329,0.36282979,0.55662105,0.38084984,0.02639598,0.18866186,0.05008732,0.38338353
-2.69234617,1.51044439,0.25543550,0.34773532,0.54678686,0.36481800,0.02349714,0.18721194,0.04781116,0.36886106
-2.68634317,1.45665051,0.24721753,0.33346707,0.53766088,0.35004768,0.02080764,0.18579214,0.04565432,0.35566054
-2.68034017,1.40672558,0.23959318,0.32005526,0.52905286,0.33651604,0.01833071,0.18432131,0.04360846,0.34375036
-2.67433717,1.36042741,0.23254663,0.30749944,0.52075016,0.32416479,0.01606585,0.18271749,0.04166481,0.33306172
-2.66833417,1.31741536,0.22604403,0.29577128,0.51252901,0.31290506,0.01400935,0.18090171,0.03981436,0.32349350
-2.66233117,1.27727250,0.22003592,0.28481817,0.50416560,0.30262304,0.01215490,0.17880170,0.03804819,0.31491805
-2.65632816,1.23952939,0.21446021,0.27456756,0.49544676,0.29318631,0.01049405,0.17635517,0.03635770,0.30718772
-2.65032516,1.20368881,0.20924572,0.26493185,0.48617959,0.28445044,0.00901681,0.17351281,0.03473502,0.30014182
-2.64432216,1.16925019,0.20431608,0.25581340,0.47619986,0.27626565,0.00771208,0.17024057,0.03317326,0.29361381
-2.63831916,1.13573304,0.19959370,0.24710985,0.46537883,0.26848337,0.00656809,0.16652148,0.03166688,0.28743850
-2.63231616,1.10269841,0.19500388,0.23871906,0.45362837,0.26096227,0.00557282,0.16235666,0.03021197,0.28145887
-2.62631316,1.06976780,0.19047864,0.23054395,0.44090430,0.25357374,0.00471431,0.15776573,0.02880649,0.27553251
-2.62031016,1.03663886,0.18596035,0.22249677,0.42720796,0.24620654,0.00398097,0.15278652,0.02745050,0.26953735
-2.61430715,1.00309758,0.18140473,0.21450273,0.41258606,0.23877053,0.00336180,0.14747418,0.02614629,0.26337643
-2.60830415,0.96902652,0.17678335,0.20650300,0.39712904,0.23119942,0.00284657,0.14189965,0.02489846,0.25698183
-2.60230115,0.93440919,0.17208547,0.19845688,0.38096804,0.22345235,0.00242601,0.13614774,0.02371394,0.25031737
-2.59629815,0.89933035,0.16731896,0.19034311,0.36427073,0.21551451,0.00209185,0.13031480,0.02260186,0.24338017
-2.59029515,0.86397264,0.16251060,0.18216043,0.34723637,0.20739664,0.00183693,0.12450603,0.02157345,0.23620108
-2.58429215,0.82860956,0.15770549,0.17392721,0.33009007,0.19913356,0.00165521,0.11883266,0.02064177,0.22884386
-2.57828914,0.79359536,0.15296562,0.16568045,0.31307679,0.19078187,0.00154172,0.11340903,0.01982141,0.22140327
-2.57228614,0.75935218,0.14836791,0.15747402,0.29645509,0.18241681,0.00149260,0.10834958,0.01912807,0.21400205
-2.56628314,0.72635504,0.14400147,0.14937631,0.28049091,0.17412865,0.00150496,0.10376599,0.01857819,0.20678707
-2.56028014,0.69511505,0.13996443,0.14146748,0.26545148,0.16601850,0.00157678,0.09976436,0.01818836,0.19992456
-2.55427714,0.66616170,0.13636037,0.13383626,0.25159959,0.15819395,0.00170682,0.09644263,0.01797481,0.19359474
-2.54827414,0.64002452,0.13329456,0.12657664,0.23918812,0.15076458,0.00189443,0.09388813,0.01795279,0.18798598
-2.54227114,0.61721485,0.13087002,0.11978439,0.22845509,0.14383755,0.00213940,0.09217548,0.01813598,0.18328861
-2.53626813,0.59820821,0.12918372,0.11355360,0.21961914,0.13751340,0.00244173,0.09136472,0.01853585,0.17968860
-2.53026513,0.58342770,0.12832293,0.10797339,0.21287538,0.13188224,0.00280147,0.09149971,0.01916104,0.17736132
-2.52426213,0.57322902,0.12836190,0.10312483,0.20839185,0.12702043,0.00321845,0.09260691,0.02001675,0.17646546
-2.51825913,0.56788738,0.12935891,0.09907818,0.20630622,0.12298779,0.00369212,0.09469446,0.02110422,0.17713731
-2.51225613,0.56758663,0.13135391,0.09589050,0.20672305,0.11982552,0.00422128,0.09775163,0.02242027,0.17948564
-2.50625313,0.57241104,0.13436663,0.09360371,0.20971129,0.11755482,0.00480394,0.10174865,0.02395689,0.18358713
-2.50025013,0.58233968,0.13839536,0.09224309,0.21530224,0.11617613,0.00543711,0.10663687,0.02570102,0.18948263
-2.49424712,0.59724380,0.14341637,0.09181632,0.22348788,0.11566920,0.00611669,0.11234937,0.02763441,0.19717437
-2.48824412,0.61688705,0.14938382,0.09231298,0.23421955,0.11599377,0.00683736,0.11880197,0.02973371,0.20662399
-2.48224112,0.64092875,0.15623046,0.09370459,0.24740712,0.11709082,0.00759256,0.12589457,0.03197071,0.21775180
-2.47623812,0.66892991,0.16386867,0.09594507,0.26291864,0.11888450,0.00837449,0.13351295,0.03431275,0.23043704
-2.47023512,0.70036212,0.17219218,0.09897178,0.28058054,0.12128440,0.00917421,0.14153092,0.03672336,0.24451931
-2.46423212,0.73461892,0.18107809,0.10270689,0.30017860,0.12418831,0.00998174,0.14981274,0.03916308,0.25980110
-2.45822911,0.77102944,0.19038938,0.10705922,0.32145953,0.12748516,0.01078635,0.15821597,0.04159047,0.27605152
-2.45222611,0.80887405,0.19997762,0.11192643,0.34413350,0.13105820,0.01157676,0.16659440,0.04396324,0.29301102
-2.44622311,0.84740149,0.20968597,0.11719749,0.36787756,0.13478823,0.01234150,0.17480124,0.04623954,0.31039708
-2.44022011,0.88584721,0.21935238,0.12275545,0.39234003,0.13855681,0.01306925,0.18269240,0.04837926,0.32791079
-2.43421711,0.92345226,0.22881289,0.12848035,0.41714589,0.14224938,0.01374925,0.19012975,0.05034542,0.34524405
-2.42821411,0.95948236,0.23790494,0.13425229,0.44190313,0.14575814,0.01437167,0.19698426,0.05210551,0.36208730
-2.42221111,0.99324642,0.24647076,0.13995443,0.46621004,0.14898469,0.01492802,0.20313903,0.05363267,0.37813752
-2.41620810,1.02411424,0.25436076,0.14547605,0.48966327,0.15184236,0.01541149,0.20849201,0.05490682,0.39310623
-2.41020510,1.05153245,0.26143669,0.15071538,0.51186654,0.15425810,0.01581727,0.21295831,0.05591550,0.40672724
-2.40420210,1.07503858,0.26757487,0.15558223,0.53243964,0.15617403,0.01614277,0.21647219,0.05665448,0.41876395
-2.39819910,1.09427250,0.27266909,0.16000020,0.55102773,0.15754853,0.01638780,0.21898839,0.05712810,0.42901582
-2.39219610,1.10898495,0.27663338,0.16390859,0.56731026,0.15835681,0.01655460,0.22048306,0.05734920,0.43732385
-2.38619310,1.11904286,0.27940449,0.16726373,0.58100953,0.15859120,0.01664786,0.22095397,0.05733883,0.44357491
-2.38019010,1.12443125,0.28094406,0.17003978,0.59189828,0.15826084,0.01667452,0.22042020,0.05712553,0.44770458
-2.37418709,1.12525158,0.28124039,0.17222891,0.59980619,0.15739108,0.01664354,0.21892120,0.05674431,0.44969854
-2.36818409,1.12171669,0.28030982,0.17384094,0.60462485,0.15602249,0.01656557,0.21651530,0.05623541,0.44959242
-2.36218109,1.11414242,0.27819769,0.17490228,0.60631102,0.15420954,0.01645256,0.21327767,0.05564274,0.44747000
-2.35617809,1.10293637,0.27497878,0.17545436,0.60488801,0.15201902,0.01631725,0.20929787,0.05501227,0.44346004
-2.35017509,1.08858407,0.27075718,0.17555154,0.60044503,0.14952829,0.01617265,0.20467704,0.05439020,0.43773166
-2.34417209,1.07163323,0.26566581,0.17525862,0.59313458,0.14682338,0.01603156,0.19952478,0.05382119,0.43048862
-2.33816908,1.05267670,0.25986521,0.17464797,0.58316782,0.14399698,0.01590599,0.19395594,0.05334668,0.42196267
-2.33216608,1.03233475,0.25354204,0.17379656,0.57080834,0.14114653,0.01580675,0.18808735,0.05300326,0.41240628
-2.32616308,1.01123747,0.24690690,0.17278288,0.55636424,0.13837226,0.01574297,0.18203463,0.05282135,0.40208503
-2.32016008,0.99000784,0.24019185,0.17168401,0.54017918,0.13577539,0.01572183,0.17590919,0.05282412,0.39127000
-2.31415708,0.96924631,0.23364745,0.17057283,0.52262257,0.13345651,0.01574827,0.16981556,0.05302671,0.38023044
-2.30815408,0.94951717,0.22753940,0.16951567,0.50407930,0.13151407,0.01582491,0.16384912,0.05343582,0.36922700
-2.30215108,0.93133731,0.22214483,0.16857034,0.48493954,0.13004311,0.01595207,0.15809421,0.05404973,0.35850569
-2.29614807,0.91516754,0.21774828,0.16778472,0.46558886,0.12913417,0.01612785,0.15262282,0.05485858,0.34829288
-2.29014507,0.90140665,0.21463728,0.16719587,0.44639905,0.12887228,0.01634840,0.14749382,0.05584507,0.33879125
-2.28414207,0.89038795,0.21309765,0.16682973,0.42771997,0.12933620,0.01660826,0.14275261,0.05698541,0.33017694
-2.27813907,0.88237832,0.21340839,0.16670137,0.40987254,0.13059757,0.01690078,0.13843139,0.05825055,0.32259770
-2.27213607,0.87757919,0.21583631,0.16681567,0.39314311,0.13272021,0.01721860,0.13454975,0.05960757,0.31617203
-2.26613307,0.87612909,0.22063019,0.16716843,0.37777919,0.13575921,0.01755419,0.13111572,0.06102115,0.31098926
-2.26013007,0.87810718,0.22801472,0.16774770,0.36398652,0.13976004,0.01790035,0.12812701,0.06245505,0.30711016
-2.25412706,0.88353723,0.23818403,0.16853534,0.35192747,0.14475739,0.01825070,0.12557251,0.06387360,0.30456821
-2.24812406,0.89239152,0.25129513,0.16950853,0.34172054,0.15077390,0.01860015,0.12343382,0.06524298,0.30337107
-2.24212106,0.90459424,0.26746117,0.17064127,0.33344097,0.15781868,0.01894522,0.12168682,0.06653232,0.30350218
-2.23611806,0.92002409,0.28674483,0.17190563,0.32712206,0.16588566,0.01928430,0.12030315,0.06771459,0.30492247
-2.23011506,0.93851585,0.30915212,0.17327281,0.32275734,0.17495193,0.01961775,0.11925154,0.06876720,0.30757185
-2.22411206,0.95986106,0.33462666,0.17471390,0.32030323,0.18497603,0.01994795,0.11849899,0.06967230,0.31137064
-2.21810905,0.98380800,0.36304508,0.17620031,0.31968227,0.19589642,0.02027907,0.11801175,0.07041680,0.31622089
-2.21210605,1.01006126,0.39421359,0.17770399,0.32078677,0.20763031,0.02061685,0.11775618,0.07099220,0.32200765
-2.20610305,1.03828157,0.42786634,0.17919738,0.32348293,0.22007291,0.02096814,0.11769940,0.07139408,0.32860035
-2.20010005,1.06808640,0.46366576,0.18065332,0.32761541,0.23309737,0.02134047,0.11780987,0.07162158,0.33585436
-2.19409705,1.09905202,0.50120529,0.18204489,0.33301247,0.24655551,0.02174139,0.11805806,0.07167666,0.34361306
-2.18809405,1.13071771,0.54001463,0.18334533,0.33949164,0.26027951,0.02217792,0.11841697,0.07156338,0.35171037
-2.18209105,1.16259255,0.57956780,0.18452824,0.34686603,0.27408465,0.02265589,0.11886293,0.07128724,0.35997406
-2.17608804,1.19416529,0.61929387,0.18556790,0.35495117,0.28777311,0.02317938,0.11937652,0.07085454,0.36822983
-2.17008504,1.22491736,0.65859041,0.18644012,0.36357250,0.30113880,0.02375016,0.11994358,0.07027195,0.37630613
