energy_ev,total_up,Cu_p_up,Cu_d_up,Se_s_up,Se_p_up,Sn_p_up,Sn_d_up
-4.30115058,5.29709877,1.04843909,3.41969571,0.10975861,0.77363027,0.82268999,0.00103398
-4.29514757,5.40773827,1.07059442,3.51522167,0.11200469,0.77453107,0.83009414,0.00103053
-4.28914457,5.52855816,1.09603101,3.61749339,0.11417753,0.77499104,0.84077087,0.00103189
-4.28314157,5.65870736,1.12445161,3.72603684,0.11623192,0.77494575,0.85456081,0.00103804
-4.27713857,5.79716194,1.15548715,3.84026558,0.11812703,0.77434257,0.87123854,0.00104887
-4.27113557,5.94273740,1.18870216,3.95948469,0.11982751,0.77314191,0.89051637,0.00106423
-4.26513257,6.09410438,1.22360202,4.08289709,0.12130440,0.77131808,0.91204943,0.00108387
-4.25912956,6.24980768,1.25964201,4.20961217,0.12253587,0.76885992,0.93544223,0.00110750
-4.25312656,6.40828842,1.29623788,4.33865695,0.12350761,0.76577107,0.96025646,0.00113477
-4.24712356,6.56790914,1.33277793,4.46898974,0.12421311,0.76206999,0.98601981,0.00116529
-4.24112056,6.72698173,1.36863616,4.59951634,0.12465357,0.75778956,1.01223575,0.00119863
-4.23511756,6.88379769,1.40318633,4.72910861,0.12483757,0.75297645,1.03839398,0.00123432
-4.22911456,7.03666055,1.43581648,4.85662533,0.12478053,0.74769009,1.06398136,0.00127187
-4.22311156,7.18391982,1.46594349,4.98093510,0.12450394,0.74200140,1.08849300,0.00131079
-4.21710855,7.32400606,1.49302738,5.10094099,0.12403442,0.73599126,1.11144334,0.00135057
-4.21110555,7.45546638,1.51658477,5.21560643,0.12340261,0.72974877,1.13237680,0.00139068
-4.20510255,7.57699976,1.53620122,5.32398199,0.12264198,0.72336941,1.15087789,0.00143066
-4.19909955,7.68749135,1.55154196,5.42523228,0.12178764,0.71695318,1.16658034,0.00147001
-4.19309655,7.78604489,1.56236070,5.51866252,0.12087506,0.71060274,1.17917513,0.00150832
-4.18709355,7.87201258,1.56850629,5.60374384,0.11993890,0.70442163,1.18841708,0.00154519
-4.18109055,7.94502132,1.56992696,5.68013666,0.11901189,0.69851282,1.19412993,0.00158031
-4.17508754,8.00499462,1.56667204,5.74771138,0.11812386,0.69297734,1.19620969,0.00161341
-4.16908454,8.05216930,1.55889114,5.80656558,0.11730090,0.68791331,1.19462619,0.00164435
-4.16308154,8.08710631,1.54683084,5.85703693,0.11656468,0.68341527,1.18942281,0.00167304
-4.15707854,8.11069504,1.53082901,5.89971137,0.11593203,0.67957377,1.18071443,0.00169953
-4.15107554,8.12415068,1.51130700,5.93542582,0.11541464,0.67647534,1.16868363,0.00172397
-4.14507254,8.12900434,1.48875995,5.96526511,0.11501903,0.67420263,1.15357538,0.00174660
-4.13906953,8.12708581,1.46374557,5.99055287,0.11474671,0.67283479,1.13569030,0.00176782
-4.13306653,8.12049904,1.43687173,6.01283628,0.11459449,0.67244792,1.11537679,0.00178811
-4.12706353,8.11159070,1.40878321,6.03386483,0.11455505,0.67311556,1.09302228,0.00180809
-4.12106053,8.10291228,1.38014803,6.05556328,0.11461759,0.67490909,1.06904380,0.00182846
-4.11505753,8.09717624,1.35164367,6.07999927,0.11476862,0.67789800,1.04387831,0.00185001
-4.10905453,8.09720743,1.32394354,6.10934638,0.11499290,0.68214982,1.01797288,0.00187362
-4.10305153,8.10589028,1.29770392,6.14584310,0.11527435,0.68772985,0.99177513,0.00190021
-4.09704852,8.12611329,1.27355175,6.19174885,0.11559711,0.69470041,0.96572407,0.00193075
-4.09104552,8.16071177,1.25207329,6.24929795,0.11594643,0.70311972,0.94024159,0.00196620
-4.08504252,8.21241018,1.23380403,6.32065261,0.11630966,0.71304041,0.91572472,0.00200753
-4.07903952,8.28376547,1.21921972,6.40785623,0.11667703,0.72450753,0.89253889,0.00205566
-4.07303652,8.37711260,1.20872887,6.51278792,0.11704241,0.73755641,0.87101209,0.00211144
-4.06703352,8.49451375,1.20266655,6.63711981,0.11740384,0.75221009,0.85143019,0.00217566
-4.06103052,8.63771248,1.20128971,6.78227795,0.11776391,0.76847674,0.83403324,0.00224898
-4.05502751,8.80809399,1.20477394,6.94940821,0.11812993,0.78634706,0.81901293,0.00233192
-4.04902451,9.00665278,1.21321174,7.13934805,0.11851396,0.80579173,0.80651102,0.00242486
-4.04302151,9.23396861,1.22661226,7.35260510,0.11893253,0.82675932,0.79661877,0.00252804
-4.03701851,9.49019162,1.24490259,7.58934333,0.11940622,0.84917447,0.78937731,0.00264148
-4.03101551,9.77503724,1.26793056,7.84937735,0.11995904,0.87293685,0.78477887,0.00276507
-4.02501251,10.08779122,1.29546901,8.13217509,0.12061768,0.89792068,0.78276889,0.00289847
-4.01900950,10.42732479,1.32722148,8.43686897,0.12141056,0.92397522,0.78324877,0.00304120
-4.01300650,10.79211984,1.36282933,8.76227537,0.12236682,0.95092607,0.78607938,0.00319260
-4.00700350,11.18030326,1.40188016,9.10692174,0.12351527,0.97857743,0.79108519,0.00335184
-4.00100050,11.58968987,1.44391729,9.46908076,0.12488331,1.00671526,0.79805886,0.00351796
-3.99499750,12.01783229,1.48845030,9.84681025,0.12649584,1.03511128,0.80676640,0.00368987
-3.98899450,12.46207666,1.53496631,10.23799788,0.12837433,1.06352774,0.81695261,0.00386640
-3.98299150,12.91962216,1.58294166,10.64040889,0.13053590,1.09172275,0.82834680,0.00404627
-3.97698849,13.38758272,1.63185393,11.05173555,0.13299264,1.11945605,0.84066868,0.00422817
-3.97098549,13.86304879,1.68119369,11.46964668,0.13575100,1.14649496,0.85363421,0.00441075
-3.96498249,14.34314752,1.73047590,11.89183568,0.13881152,1.17262039,0.86696135,0.00459267
-3.95897949,14.82509927,1.77925045,12.31606565,0.14216858,1.19763249,0.88037561,0.00477260
-3.95297649,15.30626913,1.82711153,12.74021031,0.14581059,1.22135596,0.89361506,0.00494924
-3.94697349,15.78421190,1.87370569,13.16228979,0.14972016,1.24364457,0.90643499,0.00512138
-3.94097049,16.25670946,1.91873807,13.58050018,0.15387467,1.26438486,0.91861177,0.00528784
-3.93496748,16.72179986,1.96197679,13.99323667,0.15824691,1.28349885,0.92994608,0.00544756
-3.92896448,17.17779754,2.00325526,14.39910961,0.16280590,1.30094556,0.94026532,0.00559957
-3.92296148,17.62330462,2.04247234,14.79695365,0.16751781,1.31672128,0.94942518,0.00574302
-3.91695848,18.05721327,2.07959038,15.18582998,0.17234703,1.33085868,0.95731037,0.00587714
-3.91095548,18.47869953,2.11463105,15.56502202,0.17725716,1.34342456,0.96383457,0.00600131
-3.90495248,18.88720921,2.14766936,15.93402496,0.18221211,1.35451651,0.96893957,0.00611499
-3.89894947,19.28243633,2.17882580,16.29252968,0.18717708,1.36425838,0.97259383,0.00621778
-3.89294647,19.66429519,2.20825702,16.64040178,0.19211940,1.37279489,0.97479038,0.00630937
-3.88694347,20.03288676,2.23614536,16.97765618,0.19700936,1.38028537,0.97554437,0.00638956
-3.88094047,20.38846060,2.26268752,17.30442821,0.20182073,1.38689693,0.97489017,0.00645826
-3.87493747,20.73137326,2.28808282,17.62094198,0.20653117,1.39279737,0.97287846,0.00651545
-3.86893447,21.06204455,2.31252149,17.92747675,0.21112241,1.39814785,0.96957307,0.00656120
-3.86293147,21.38091281,2.33617337,18.22433243,0.21558020,1.40309585,0.96504801,0.00659566
-3.85692846,21.68839083,2.35917740,18.51179520,0.21989408,1.40776848,0.95938458,0.00661903
-3.85092546,21.98482375,2.38163246,18.79010442,0.22405692,1.41226656,0.95266875,0.00663158
-3.84492246,22.27045066,2.40358974,19.05942204,0.22806440,1.41665956,0.94498880,0.00663360
-3.83891946,22.54537158,2.42504705,19.31980592,0.23191420,1.42098180,0.93643340,0.00662544
-3.83291646,22.80952119,2.44594539,19.57118819,0.23560531,1.42523001,0.92708997,0.00660745
-3.82691346,23.06265120,2.46616782,19.81336014,0.23913718,1.42936230,0.91704347,0.00658002
-3.82091046,23.30432225,2.48554082,20.04596457,0.24250895,1.43329890,0.90637560,0.00654355
-3.81490745,23.53390664,2.50383820,20.26849661,0.24571876,1.43692432,0.89516430,0.00649841
-3.80890445,23.75060241,2.52078725,20.48031364,0.24876312,1.44009130,0.88348367,0.00644503
-3.80290145,23.95345883,2.53607725,20.68065448,0.25163655,1.44262602,0.87140403,0.00638380
-3.79689845,24.14141299,2.54936980,20.86866767,0.25433131,1.44433476,0.85899239,0.00631513
-3.79089545,24.31333646,2.56031068,21.04344819,0.25683735,1.44501149,0.84631296,0.00623943
-3.78489245,24.46809034,2.56854285,21.20408135,0.25914251,1.44444624,0.83342786,0.00615714
-3.77888944,24.60458676,2.57371997,21.34969224,0.26123282,1.44243383,0.82039786,0.00606869
-3.77288644,24.72185397,2.57551998,21.47949861,0.26309313,1.43878262,0.80728310,0.00597457
-3.76688344,24.81910226,2.57365820,21.59286486,0.26470772,1.43332296,0.79414380,0.00587527
-3.76088044,24.89578738,2.56789924,21.68935440,0.26606112,1.42591482,0.78104084,0.00577137
-3.75487744,24.95166826,2.55806749,21.76877777,0.26713899,1.41645442,0.76803607,0.00566345
-3.74887444,24.98685593,2.54405551,21.83123382,0.26792895,1.40487953,0.75519260,0.00555219
-3.74287144,25.00185084,2.52583000,21.87714163,0.26842147,1.39117311,0.74257464,0.00543830
-3.73686843,24.99756623,2.50343530,21.90726112,0.26861060,1.37536533,0.73024716,0.00532257
-3.73086543,24.97533588,2.47699396,21.92270080,0.26849468,1.35753372,0.71827529,0.00520584
-3.72486243,24.93690532,2.44670468,21.92491178,0.26807678,1.33780156,0.70672334,0.00508900
-3.71885943,24.88440622,2.41283750,21.91566780,0.26736510,1.31633459,0.69565362,0.00497300
-3.71285643,24.82031473,2.37572666,21.89703162,0.26637310,1.29333624,0.68512499,0.00485881
-3.70685343,24.74739516,2.33576131,21.87130897,0.26511944,1.26904156,0.67519121,0.00474740
-3.70085043,24.66863117,2.29337455,21.84099169,0.26362779,1.24371014,0.66589920,0.00463976
-3.69484742,24.58714721,2.24903142,21.80869235,0.26192639,1.21761847,0.65728724,0.00453685
-3.68884442,24.50612334,2.20321612,21.77707287,0.26004752,1.19105188,0.64938318,0.00443958
-3.68284142,24.42870707,2.15641923,21.74877016,0.25802674,1.16429660,0.64220279,0.00434880
-3.67683842,24.35792557,2.10912530,21.72632159,0.25590213,1.13763202,0.63574845,0.00426530
-3.67083542,24.29660181,2.06180136,21.71209335,0.25371337,1.11132375,0.63000798,0.00418972
-3.66483242,24.24727775,2.01488680,21.70821430,0.25150085,1.08561739,0.62495406,0.00412264
-3.65882941,24.21214746,1.96878484,21.71651779,0.24930465,1.06073343,0.62054405,0.00406446
-3.65282641,24.19300213,1.92385593,21.73849332,0.24716366,1.03686326,0.61672033,0.00401548
-3.64682341,24.19118884,1.88041311,21.77524948,0.24511469,1.01416647,0.61341130,0.00397585
-3.64082041,24.20758381,1.83871950,21.82748908,0.24319160,0.99276927,0.61053287,0.00394557
-3.63481741,24.24258036,1.79898766,21.89549671,0.24142462,0.97276424,0.60799047,0.00392452
-3.62881441,24.29609126,1.76138079,21.97913855,0.23983968,0.95421096,0.60568162,0.00391242
-3.62281141,24.36756441,1.72601547,22.07787368,0.23845790,0.93713776,0.60349881,0.00390890
-3.61680840,24.45601032,1.69296557,22.19077573,0.23729520,0.92154410,0.60133271,0.00391347
-3.61080540,24.56003963,1.66226715,22.31656336,0.23636204,0.90740361,0.59907546,0.00392555
-3.60480240,24.67790853,1.63392377,22.45363805,0.23566328,0.89466752,0.59662402,0.00394447
-3.59879940,24.80756989,1.60791203,22.60012727,0.23519817,0.88326831,0.59388332,0.00396951
-3.59279640,24.94672799,1.58418692,22.75393126,0.23496047,0.87312338,0.59076912,0.00399990
-3.58679340,25.09289473,1.56268664,22.91277182,0.23493866,0.86413873,0.58721046,0.00403484
-3.58079040,25.24344569,1.54333676,23.07424168,0.23511628,0.85621232,0.58315148,0.00407349
-3.57478739,25.39567446,1.52605349,23.23585295,0.23547234,0.84923720,0.57855276,0.00411505
-3.56878439,25.54684414,1.51074594,23.39508399,0.23598182,0.84310428,0.57339181,0.00415868
-3.56278139,25.69423540,1.49731743,23.54942378,0.23661621,0.83770465,0.56766299,0.00420358
-3.55677839,25.83519050,1.48566579,23.69641351,0.23734413,0.83293160,0.56137674,0.00424897
-3.55077539,25.96715341,1.47568293,23.83368515,0.23813202,0.82868217,0.55455817,0.00429411
-3.54477239,26.08770599,1.46725378,23.95899699,0.23894475,0.82485847,0.54724517,0.00433828
-3.53876938,26.19460061,1.46025479,24.07026627,0.23974638,0.82136865,0.53948616,0.00438083
-3.53276638,26.28578955,1.45455238,24.16559900,0.24050084,0.81812764,0.53133754,0.00442116
-3.52676338,26.35945142,1.45000148,24.24331693,0.24117265,0.81505785,0.52286105,0.00445873
-3.52076038,26.41401481,1.44644452,24.30198185,0.24172760,0.81208959,0.51412121,0.00449307
-3.51475738,26.44817912,1.44371106,24.34041663,0.24213347,0.80916165,0.50518287,0.00452379
-3.50875438,26.46093224,1.44161823,24.35772300,0.24236064,0.80622171,0.49610912,0.00455058
-3.50275138,26.45156467,1.43997219,24.35329501,0.24238274,0.80322679,0.48695951,0.00457322
-3.49674837,26.41967923,1.43857055,24.32682780,0.24217722,0.80014381,0.47778878,0.00459159
-3.49074537,26.36519553,1.43720588,24.27832051,0.24172582,0.79694995,0.46864603,0.00460568
-3.48474237,26.28834809,1.43567003,24.20807262,0.24101506,0.79363316,0.45957428,0.00461555
-3.47873937,26.18967730,1.43375929,24.11667279,0.24003658,0.79019239,0.45061059,0.00462139
-3.47273637,26.07001235,1.43127996,24.00497972,0.23878735,0.78663783,0.44178639,0.00462345
-3.46673337,25.93044551,1.42805421,23.87409460,0.23726985,0.78299073,0.43312821,0.00462207
-3.46073037,25.77229776,1.42392574,23.72532540,0.23549206,0.77928312,0.42465849,0.00461768
-3.45472736,25.59707600,1.41876502,23.56014334,0.23346734,0.77555702,0.41639652,0.00461072
-3.44872436,25.40642277,1.41247373,23.38013288,0.23121412,0.77186334,0.40835929,0.00460169
-3.44272136,25.20205989,1.40498807,23.18693662,0.22875549,0.76826031,0.40056233,0.00459109
-3.43671836,24.98572803,1.39628074,22.98219726,0.22611861,0.76481152,0.39302025,0.00457939
-3.43071536,24.75912460,1.38636144,22.76749905,0.22333400,0.76158354,0.38574710,0.00456705
-3.42471236,24.52384287,1.37527567,22.54431148,0.22043464,0.75864318,0.37875647,0.00455444
-3.41870935,24.28131515,1.36310200,22.31393803,0.21745503,0.75605453,0.37206129,0.00454185
-3.41270635,24.03276325,1.34994784,22.07747280,0.21443012,0.75387583,0.36567342,0.00452948
-3.40670335,23.77915900,1.33594395,21.83576751,0.21139417,0.75215634,0.35960305,0.00451740
-3.40070035,23.52119734,1.32123790,21.58941124,0.20837965,0.75093335,0.35385797,0.00450557
-3.39469735,23.25928405,1.30598697,21.33872422,0.20541611,0.75022953,0.34844278,0.00449382
-3.38869435,22.99353932,1.29035082,21.08376683,0.20252917,0.75005074,0.34335813,0.00448188
-3.38269135,22.72381784,1.27448442,20.82436383,0.19973955,0.75038442,0.33860014,0.00446933
-3.37668834,22.44974484,1.25853149,20.56014316,0.19706236,0.75119882,0.33415999,0.00445572
-3.37068534,22.17076704,1.24261916,20.29058778,0.19450652,0.75244301,0.33002371,0.00444050
-3.36468234,21.88621627,1.22685386,20.01509829,0.19207446,0.75404791,0.32617240,0.00442308
-3.35867934,21.59538299,1.21131885,19.73306346,0.18976204,0.75592814,0.32258267,0.00440289
-3.35267634,21.29759619,1.19607352,19.44393510,0.18755880,0.75798487,0.31922753,0.00437936
-3.34667334,20.99230570,1.18115443,19.14730368,0.18544846,0.76010944,0.31607743,0.00435200
-3.34067034,20.67916278,1.16657811,18.84297059,0.18340969,0.76218772,0.31310174,0.00432039
-3.33466733,20.35809473,1.15234524,18.53101338,0.18141713,0.76410491,0.31027027,0.00428424
-3.32866433,20.02936947,1.13844622,18.21184036,0.17944264,0.76575066,0.30755496,0.00424338
-3.32266133,19.69364657,1.12486736,17.88623136,0.17745666,0.76702428,0.30493155,0.00419780
-3.31665833,19.35201163,1.11159768,17.55536250,0.17542967,0.76783962,0.30238120,0.00414766
-3.31065533,19.00599191,1.09863551,17.22081301,0.17333376,0.76812962,0.29989180,0.00409328
-3.30465233,18.65755173,1.08599470,16.88455347,0.17114399,0.76785006,0.29745916,0.00403512
-3.29864932,18.30906762,1.07370982,16.54891559,0.16883979,0.76698240,0.29508767,0.00397380
-3.29264632,17.96328355,1.06184014,16.21654454,0.16640609,0.76553554,0.29279067,0.00391006
-3.28664332,17.62324824,1.05047203,15.89033573,0.16383422,0.76354640,0.29059034,0.00384475
-3.28064032,17.29223686,1.03971960,15.57335870,0.16112255,0.76107921,0.28851711,0.00377878
-3.27463732,16.97366072,1.02972351,15.26877147,0.15827673,0.75822356,0.28660872,0.00371310
-3.26863432,16.67096863,1.02064803,14.97972899,0.15530974,0.75509133,0.28490883,0.00364867
-3.26263132,16.38754450,1.01267639,14.70928984,0.15224145,0.75181256,0.28346541,0.00358642
-3.25662831,16.12660546,1.00600477,14.46032515,0.14909797,0.74853052,0.28232882,0.00352721
-3.25062531,15.89110516,1.00083519,14.23543365,0.14591073,0.74539623,0.28154987,0.00347183
-3.24462231,15.68364618,0.99736768,14.03686654,0.14271529,0.74256259,0.28117778,0.00342093
-3.23861931,15.50640532,0.99579212,13.86646505,0.13955003,0.74017859,0.28125825,0.00337506
-3.23261631,15.36107464,0.99628023,13.72561319,0.13645473,0.73838372,0.28183174,0.00333460
-3.22661331,15.24882035,0.99897800,13.61520721,0.13346919,0.73730286,0.28293192,0.00329977
-3.22061031,15.17026080,1.00399905,13.53564252,0.13063181,0.73704199,0.28458448,0.00327067
-3.21460730,15.12546365,1.01141913,13.48681782,0.12797834,0.73768480,0.28680629,0.00324721
-3.20860430,15.11396155,1.02127200,13.46815568,0.12554079,0.73929033,0.28960484,0.00322918
-3.20260130,15.13478464,1.03354688,13.47863753,0.12334654,0.74189173,0.29297815,0.00321625
-3.19659830,15.18650741,1.04818747,13.51685078,0.12141771,0.74549620,0.29691486,0.00320796
-3.19059530,15.26730684,1.06509262,13.58104514,0.11977070,0.75008592,0.30139472,0.00320380
-3.18459230,15.37502831,1.08411841,13.66919478,0.11841608,0.75561994,0.30638923,0.00320317
-3.17858929,15.50725548,1.10508158,13.77906291,0.11735863,0.76203693,0.31186243,0.00320543
-3.17258629,15.66138036,1.12776411,13.90826550,0.11659764,0.76925841,0.31777186,0.00320993
-3.16658329,15.83467005,1.15191854,14.05433072,0.11612733,0.77719242,0.32406940,0.00321602
-3.16058029,16.02432683,1.17727399,14.21475167,0.11593746,0.78573732,0.33070229,0.00322304
-3.15457729,16.22753915,1.20354234,14.38702987,0.11601394,0.79478551,0.33761383,0.00323040
-3.14857429,16.44152141,1.23042452,14.56870822,0.11633957,0.80422683,0.34474423,0.00323752
-3.14257129,16.66354172,1.25761652,14.75739246,0.11689476,0.81395157,0.35203114,0.00324387
-3.13656828,16.89093706,1.28481498,14.95076122,0.11765810,0.82385285,0.35941019,0.00324899
-3.13056528,17.12111685,1.31172213,15.14656532,0.11860705,0.83382836,0.36681535,0.00325244
-3.12456228,17.35155594,1.33805009,15.34261780,0.11971839,0.84378136,0.37417928,0.00325385
-3.11855928,17.57977946,1.36352430,15.53677673,0.12096861,0.85362109,0.38143354,0.00325288
-3.11255628,17.80334200,1.38788615,15.72692324,0.12233422,0.86326244,0.38850888,0.00324923
-3.10655328,18.01980413,1.41089488,15.91093772,0.12379191,0.87262524,0.39533549,0.00324263
-3.10055028,18.22670949,1.43232870,16.08667684,0.12531866,0.88163311,0.40184332,0.00323284
-3.09454727,18.42156546,1.45198537,16.25195458,0.12689172,0.89021207,0.40796257,0.00321963
-3.08854427,18.60183033,1.46968221,16.40452945,0.12848858,0.89828920,0.41362411,0.00320279
-3.08254127,18.76490922,1.48525580,16.54210035,0.13008692,0.90579130,0.41876022,0.00318214
-3.07653827,18.90816057,1.49856143,16.66231231,0.13166446,0.91264390,0.42330529,0.00315749
-3.07053527,19.02891411,1.50947243,16.76277321,0.13319896,0.91877051,0.42719671,0.00312867
-3.06453227,19.12450048,1.51787956,16.84108134,0.13466816,0.92409246,0.43037577,0.00309555
-3.05852926,19.19229185,1.52369045,16.89486324,0.13604979,0.92852912,0.43278867,0.00305801
-3.05252626,19.22975203,1.52682921,16.92182047,0.13732169,0.93199864,0.43438747,0.00301595
-3.04652326,19.23449392,1.52723629,16.91978310,0.13846194,0.93441915,0.43513108,0.00296933
-3.04052026,19.20434164,1.52486852,16.88676762,0.13944916,0.93571037,0.43498610,0.00291814
-3.03451726,19.13739424,1.51969944,16.82103629,0.14026274,0.93579542,0.43392761,0.00286242
-3.02851426,19.03208777,1.51171977,16.72115498,0.14088329,0.93460294,0.43193983,0.00280227
-3.02251126,18.88725265,1.50093813,16.58604655,0.14129300,0.93206916,0.42901655,0.00273783
-3.01650825,18.70216328,1.48738187,16.41503718,0.14147615,0.92814006,0.42516149,0.00266933
-3.01050525,18.47657771,1.47109797,16.20789317,0.14141959,0.92277324,0.42038843,0.00259703
-3.00450225,18.21076522,1.45215402,15.96484667,0.14111319,0.91593978,0.41472118,0.00252127
-2.99849925,17.90552086,1.43063921,15.68660900,0.14055033,0.90762564,0.40819342,0.00244242
-2.99249625,17.56216626,1.40666520,15.37437125,0.13972836,0.89783299,0.40084840,0.00236092
-2.98649325,17.18253716,1.38036700,15.02979218,0.13864889,0.88658103,0.39273853,0.00227723
-2.98049025,16.76895826,1.35190357,14.65497428,0.13731820,0.87390673,0.38392490,0.00219185
-2.97448724,16.32420686,1.32145828,14.25242911,0.13574740,0.85986521,0.37447670,0.00210531
-2.96848424,15.85146701,1.28923908,13.82503377,0.13395257,0.84452990,0.36447060,0.00201815
-2.96248124,15.35427606,1.25547831,13.37598001,0.13195479,0.82799255,0.35399008,0.00193090
-2.95647824,14.83646562,1.22043202,12.90871829,0.12978003,0.81036294,0.34312469,0.00184412
-2.95047524,14.30209887,1.18437884,12.42689835,0.12745893,0.79176852,0.33196925,0.00175833
-2.94447224,13.75540591,1.14761815,11.93430827,0.12502647,0.77235368,0.32062296,0.00167405
-2.93846923,13.20071865,1.11046760,11.43481348,0.12252143,0.75227882,0.30918842,0.00159176
-2.93246623,12.64240632,1.07325984,10.93229673,0.11998587,0.73171911,0.29777054,0.00151194
-2.92646323,12.08481253,1.03633846,10.43060032,0.11746435,0.71086281,0.28647521,0.00143501
-2.92046023,11.53219432,1.00005305,9.93347093,0.11500312,0.68990917,0.27540794,0.00136136
-2.91445723,10.98866379,0.96475363,9.44450761,0.11264924,0.66906588,0.26467230,0.00129134
-2.90845423,10.45813241,0.93078420,8.96711334,0.11044956,0.64854598,0.25436814,0.00122527
-2.90245123,9.94425836,0.89847594,8.50445015,0.10844978,0.62856436,0.24458981,0.00116341
-2.89644822,9.45039738,0.86813998,8.05939826,0.10669337,0.60933373,0.23542423,0.00110597
-2.89044522,8.97955744,0.84006009,7.63451950,0.10522070,0.59106042,0.22694895,0.00105312
-2.88444222,8.53435817,0.81448565,7.23202536,0.10406803,0.57393989,0.21923034,0.00100498
-2.87843922,8.11699577,0.79162507,6.85375038,0.10326680,0.55815228,0.21232180,0.00096161
-2.87243622,7.72921469,0.77164017,6.50113146,0.10284296,0.54385818,0.20626233,0.00092302
-2.86643322,7.37228711,0.75464167,6.17519400,0.10281647,0.53119479,0.20107534,0.00088916
-2.86043022,7.04700140,0.74068619,5.87654555,0.10320101,0.52027275,0.19676787,0.00085995
-2.85442721,6.75366083,0.72977496,5.60537773,0.10400391,0.51117374,0.19333037,0.00083525
-2.84842421,6.49209312,0.72185430,5.36147705,0.10522622,0.50394908,0.19073682,0.00081487
-2.84242121,6.26167146,0.71681817,5.14424488,0.10686303,0.49861949,0.18894564,0.00079858
-2.83641821,6.06134699,0.71451242,4.95272648,0.10890396,0.49517585,0.18790092,0.00078614
-2.83041521,5.88969221,0.71474096,4.78564878,0.11133369,0.49358120,0.18753435,0.00077724
-2.82441221,5.74495427,0.71727327,4.64146604,0.11413278,0.49377371,0.18776750,0.00077159
-2.81840920,5.62511648,0.72185323,4.51841198,0.11727830,0.49567051,0.18851453,0.00076888
-2.81240620,5.52796599,0.72820865,4.41455687,0.12074472,0.49917224,0.18968518,0.00076878
-2.80640320,5.45116501,0.73606113,4.32786750,0.12450453,0.50416794,0.19118790,0.00077098
-2.80040020,5.39232299,0.74513587,4.25626785,0.12852893,0.51054014,0.19293300,0.00077520
-2.79439720,5.34906661,0.75517076,4.19769818,0.13278837,0.51816974,0.19483569,0.00078114
-2.78839420,5.31910512,0.76592461,4.15017024,0.13725286,0.52694053,0.19681889,0.00078857
-2.78239120,5.30028813,0.77718386,4.11181654,0.14189224,0.53674304,0.19881570,0.00079725
-2.77638819,5.29065395,0.78876778,4.08093182,0.14667625,0.54747750,0.20077141,0.00080701
-2.77038519,5.28846674,0.80053174,4.05600550,0.15157444,0.55905598,0.20264500,0.00081770
-2.76438219,5.29224145,0.81236865,4.03574395,0.15655604,0.57140339,0.20441007,0.00082918
-2.75837919,5.30075633,0.82420862,4.01908238,0.16158968,0.58445760,0.20605528,0.00084137
-2.75237619,5.31305318,0.83601681,4.00518650,0.16664319,0.59816862,0.20758413,0.00085422
-2.74637319,5.32842654,0.84779000,3.99344451,0.17168337,0.61249711,0.20901437,0.00086767
-2.74037019,5.34640306,0.85955190,3.98345062,0.17667586,0.62741229,0.21037685,0.00088171
-2.73436718,5.36671327,0.87134783,3.97498158,0.18158519,0.64288965,0.21171410,0.00089632
-2.72836418,5.38925780,0.88323897,3.96796800,0.18637495,0.65890853,0.21307861,0.00091150
-2.72236118,5.41407048,0.89529662,3.96246230,0.19100815,0.67544999,0.21453092,0.00092724
-2.71635818,5.44128064,0.90759693,3.95860522,0.19544787,0.69249501,0.21613770,0.00094354
-2.71035518,5.47107683,0.92021622,3.95659283,0.19965803,0.71002335,0.21796975,0.00096039
-2.70435218,5.50367380,0.93322726,3.95664558,0.20360435,0.72801310,0.22010018,0.00097776
-2.69834917,5.53928419,0.94669675,3.95898078,0.20725552,0.74644096,0.22260261,0.00099564
-2.69234617,5.57809618,0.96068382,3.96378963,0.21058438,0.76528335,0.22554968,0.00101399
-2.68634317,5.62025741,0.97523984,3.97121941,0.21356917,0.78451813,0.22901168,0.00103279
-2.68034017,5.66586546,0.99040928,3.98136118,0.21619479,0.80412691,0.23305546,0.00105200
-2.67433717,5.71496443,1.00623155,3.99424296,0.21845385,0.82409768,0.23774352,0.00107161
-2.66833417,5.76754693,1.02274356,4.00982795,0.22034769,0.84442751,0.24313334,0.00109159
-2.66233117,5.82356041,1.03998274,4.02801725,0.22188706,0.86512516,0.24927687,0.00111197
-2.65632816,5.88291656,1.05799038,4.04865612,0.22309260,0.88621321,0.25622021,0.00113276
-2.65032516,5.94550236,1.07681475,4.07154294,0.22399495,0.90772948,0.26400332,0.00115403
-2.64432216,6.01119141,1.09651388,4.09643960,0.22463458,0.92972757,0.27265991,0.00117586
-2.63831916,6.07985412,1.11715773,4.12308255,0.22506118,0.95227620,0.28221731,0.00119837
-2.63231616,6.15136569,1.13882933,4.15119324,0.22533279,0.97545733,0.29269631,0.00122170
-2.62631316,6.22561073,1.16162492,4.18048735,0.22551451,0.99936294,0.30411106,0.00124605
-2.62031016,6.30248403,1.18565273,4.21068192,0.22567694,1.02409042,0.31646881,0.00127160
-2.61430715,6.38188693,1.21103039,4.24150012,0.22589432,1.04973679,0.32976955,0.00129860
-2.60830415,6.46371943,1.23788096,4.27267321,0.22624244,1.07639181,0.34400565,0.00132727
-2.60230115,6.54786831,1.26632765,4.30393989,0.22679639,1.10413027,0.35916128,0.00135785
