energy_ev,total_up,Co_p_up,Co_d_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.45472736,3.12075381,0.64141155,0.67414096,0.62015671,0.35913308,0.03465586,0.36553930,0.06085263,1.24247148
-3.44872436,3.05837745,0.61873356,0.65917413,0.61032888,0.35096495,0.03596863,0.36192010,0.06116748,1.21732503
-3.44272136,3.01869899,0.59806356,0.64832852,0.60645147,0.34573066,0.03775954,0.36210658,0.06210942,1.19920746
-3.43671836,3.00360328,0.57967737,0.64205367,0.60901996,0.34366385,0.04004936,0.36632149,0.06369069,1.18879486
-3.43071536,3.01454912,0.56381325,0.64071501,0.61841833,0.34493927,0.04285065,0.37471992,0.06591120,1.18664033
-3.42471236,3.05252365,0.55066265,0.64458236,0.63491111,0.34966842,0.04616634,0.38738573,0.06875805,1.19315210
-3.41870935,3.11800661,0.54036250,0.65382037,0.65863744,0.35789639,0.04998851,0.40432931,0.07220553,1.20857496
-3.41270635,3.21094497,0.53298918,0.66848121,0.68960699,0.36960006,0.05429736,0.42548666,0.07621534,1.23297522
-3.40670335,3.33073813,0.52855446,0.68849966,0.72769765,0.38468753,0.05906061,0.45071943,0.08073721,1.26622993
-3.40070035,3.47623399,0.52700355,0.71369073,0.77265490,0.40299881,0.06423310,0.47981611,0.08570972,1.30802071
-3.39469735,3.64573585,0.52821521,0.74375001,0.82409268,0.42430760,0.06975688,0.51249399,0.09106152,1.35783237
-3.38869435,3.83702017,0.53200403,0.77825674,0.88149605,0.44832431,0.07556170,0.54840204,0.09671262,1.41495655
-3.38269135,4.04736521,0.53812453,0.81667964,0.94422541,0.47470008,0.08156590,0.58712457,0.10257595,1.47850051
-3.37668834,4.27359016,0.54627708,0.85838543,1.01152264,0.50303202,0.08767779,0.62818578,0.10855909,1.54740071
-3.37068534,4.51210471,0.55611532,0.90265006,1.08251921,0.53286939,0.09379743,0.67105517,0.11456598,1.62044133
-3.36468234,4.75896841,0.56725472,0.94867234,1.15624648,0.56372091,0.09981881,0.71515395,0.12049883,1.69627702
-3.35867934,5.00995937,0.57928209,0.99558985,1.23164840,0.59506302,0.10563234,0.75986239,0.12625992,1.77345971
-3.35267634,5.26065141,0.59176560,1.04249690,1.30759656,0.62634915,0.11112767,0.80452846,0.13175352,1.85046873
-3.34667334,5.50649868,0.60426516,1.08846394,1.38290796,0.65701975,0.11619664,0.84847741,0.13688762,1.92574370
-3.34067034,5.74292619,0.61634266,1.13255839,1.45636509,0.68651309,0.12073631,0.89102266,0.14157568,1.99771925
-3.33466733,5.96542492,0.62757201,1.17386604,1.52673847,0.71427658,0.12465194,0.93147768,0.14573821,2.06486095
-3.32866433,6.16964933,0.63754865,1.21151272,1.59281102,0.73977846,0.12785986,0.96916892,0.14930423,2.12570131
-3.32266133,6.35151517,0.64589831,1.24468567,1.65340408,0.76251953,0.13028998,1.00344942,0.15221259,2.17887512
-3.31665833,6.50729509,0.65228492,1.27265387,1.70740428,0.78204464,0.13188801,1.03371298,0.15441308,2.22315299
-3.31065533,6.63370943,0.65641750,1.29478691,1.75379051,0.79795374,0.13261711,1.05940837,0.15586736,2.25747215
-3.30465233,6.72800944,0.65805594,1.31057170,1.79166027,0.80991190,0.13245905,1.08005335,0.15654969,2.28096373
-3.29864932,6.78805020,0.65701555,1.31962654,1.82025425,0.81765823,0.13141478,1.09524777,0.15644741,2.29297543
-3.29264632,6.81235065,0.65317034,1.32171201,1.83897843,0.82101316,0.12950429,1.10468552,0.15556125,2.29308898
-3.28664332,6.80013826,0.64645498,1.31673836,1.84742255,0.81988391,0.12676598,1.10816464,0.15390526,2.28113176
-3.28064032,6.75137656,0.63686544,1.30476897,1.84537419,0.81426778,0.12325535,1.10559511,0.15150666,2.25718200
-3.27463732,6.66677382,0.62445820,1.28601980,1.83282773,0.80425319,0.11904327,1.09700404,0.14840533,2.22156739
-3.26863432,6.54777210,0.60934822,1.26085479,1.80998762,0.79001825,0.11421376,1.08253778,0.14465304,2.17485706
-3.26263132,6.39651655,0.59170555,1.22977715,1.77726562,0.77182693,0.10886148,1.06246073,0.14031250,2.11784696
-3.25662831,6.21580530,0.57175071,1.19341695,1.73527191,0.75002274,0.10308908,1.03715085,0.13545610,2.05153916
-3.25062531,6.00902134,0.54974902,1.15251528,1.68480025,0.72502031,0.09700442,1.00709180,0.13016447,1.97711567
-3.24462231,5.78004848,0.52600394,1.10790547,1.62680765,0.69729488,0.09071787,0.97286190,0.12452483,1.89590744
-3.23861931,5.53317375,0.50084958,1.06049200,1.56238911,0.66737025,0.08433980,0.93512041,0.11862919,1.80935977
-3.23261631,5.27297973,0.47464270,1.01122772,1.49274851,0.63580536,0.07797836,0.89459127,0.11257242,1.71899497
-3.22661331,5.00423030,0.44775436,0.96109029,1.41916645,0.60318021,0.07173756,0.85204518,0.10645023,1.62637374
-3.22061031,4.73175361,0.42056142,0.91105836,1.34296651,0.57008131,0.06571586,0.80828049,0.10035715,1.53305635
-3.21460730,4.46032635,0.39343832,0.86208849,1.26548086,0.53708746,0.06000513,0.76410363,0.09438454,1.44056493
-3.20860430,4.19456313,0.36674925,0.81509342,1.18801673,0.50475602,0.05469015,0.72030977,0.08861866,1.35034807
-3.20260130,3.93881452,0.34084102,0.77092247,1.11182474,0.47361037,0.04984848,0.67766446,0.08313893,1.26374885
-3.19659830,3.69707706,0.31603684,0.73034459,1.03807023,0.44412873,0.04555080,0.63688676,0.07801635,1.18197711
-3.19059530,3.47291773,0.29263123,0.69403462,0.96780844,0.41673489,0.04186150,0.59863448,0.07331218,1.10608698
-3.18459230,3.26941493,0.27088609,0.66256309,0.90196427,0.39179083,0.03883961,0.56349198,0.06907692,1.03695993
-3.17858929,3.08911728,0.25102818,0.63638989,0.84131709,0.36959156,0.03653981,0.53196067,0.06534955,0.97529396
-3.17258629,2.93402056,0.23324781,0.61586171,0.78649084,0.35036218,0.03501350,0.50445253,0.06215718,0.92159881
-3.16658329,2.80556278,0.21769893,0.60121349,0.73794937,0.33425713,0.03430985,0.48128660,0.05951497,0.87619731
-3.16058029,2.70463604,0.20450033,0.59257335,0.69599693,0.32136146,0.03447655,0.46268833,0.05742640,0.83923230
-3.15457729,2.63161391,0.19373788,0.58997093,0.66078323,0.31169406,0.03556046,0.44879144,0.05588387,0.81067879
-3.14857429,2.58639171,0.18546765,0.59334842,0.63231269,0.30521241,0.03760769,0.43964216,0.05486958,0.79036051
-3.14257129,2.56843732,0.17971954,0.60257390,0.61045695,0.30181876,0.04066336,0.43520522,0.05435659,0.77797008
-3.13656828,2.57684928,0.17650127,0.61745613,0.59497007,0.30136711,0.04477085,0.43537123,0.05431015,0.77309179
-3.13056528,2.61041905,0.17580241,0.63776006,0.58550545,0.30367099,0.04997045,0.43996488,0.05468911,0.77522590
-3.12456228,2.66769428,0.17759817,0.66322229,0.58163365,0.30851132,0.05629762,0.44875354,0.05544742,0.78381351
-3.11855928,2.74703988,0.18185272,0.69356565,0.58286039,0.31564427,0.06378062,0.46145575,0.05653563,0.79826072
-3.11255628,2.84669401,0.18852177,0.72851199,0.58864395,0.32480868,0.07243785,0.47774925,0.05790235,0.81796124
-3.10655328,2.96481689,0.19755426,0.76779271,0.59841139,0.33573280,0.08227484,0.49727822,0.05949562,0.84231640
-3.10055028,3.09953009,0.20889306,0.81115606,0.61157304,0.34814016,0.09328103,0.51965951,0.06126408,0.87075176
-3.09454727,3.24894555,0.22247459,0.85837117,0.62753507,0.36175438,0.10542664,0.54448780,0.06315803,0.90272980
-3.08854427,3.41118351,0.23822735,0.90922817,0.64570981,0.37630295,0.11865958,0.57133970,0.06513020,0.93775812
-3.08254127,3.58437966,0.25606946,0.96353457,0.66552380,0.39151991,0.13290289,0.59977690,0.06713638,0.97539317
-3.07653827,3.76668254,0.27590545,1.02110793,0.68642382,0.40714748,0.14805262,0.62934853,0.06913578,1.01523929
-3.07053527,3.95624276,0.29762236,1.08176543,0.70788092,0.42293694,0.16397660,0.65959323,0.07109121,1.05694370
-3.06453227,4.15119629,0.32108553,1.14531066,0.72939298,0.43864882,0.18051401,0.69004095,0.07296907,1.10018776
-3.05852926,4.34964459,0.34613447,1.21151885,0.75048601,0.45405263,0.19747619,0.72021516,0.07473925,1.14467535
-3.05252626,4.54963434,0.37257894,1.28012123,0.77071481,0.46892657,0.21464858,0.74963566,0.07637490,1.19011934
-3.04652326,4.74914008,0.40019580,1.35078985,0.78966332,0.48305721,0.23179383,0.77782226,0.07785218,1.23622721
-3.04052026,4.94605244,0.42872693,1.42312402,0.80694510,0.49623965,0.24865622,0.80429970,0.07915001,1.28268691
-3.03451726,5.13817472,0.45787839,1.49663938,0.82220429,0.50827813,0.26496720,0.82860383,0.08024989,1.32915416
-3.02851426,5.32322968,0.48732125,1.57076091,0.83511730,0.51898741,0.28045188,0.85028905,0.08113578,1.37524224
-3.02251126,5.49887803,0.51669417,1.64482060,0.84539533,0.52819483,0.29483631,0.86893704,0.08179412,1.42051515
-3.01650825,5.66274910,0.54560777,1.71806049,0.85278788,0.53574319,0.30785530,0.88416626,0.08221394,1.46448491
-3.01050525,5.81248317,0.57365091,1.78964150,0.85708690,0.54149425,0.31926039,0.89564216,0.08238711,1.50661339
-3.00450225,5.94578443,0.60039861,1.85865807,0.85813171,0.54533271,0.32882774,0.90308735,0.08230868,1.54631894
-2.99849925,6.06048213,0.62542153,1.92415821,0.85581397,0.54717046,0.33636543,0.90629140,0.08197730,1.58298763
-2.99249625,6.15459730,0.64829656,1.98516849,0.85008269,0.54695079,0.34172003,0.90511959,0.08139563,1.61598865
-2.98649325,6.22641147,0.66861817,2.04072282,0.84094861,0.54465225,0.34478194,0.89952000,0.08057079,1.64469315
-2.98049025,6.27453365,0.68601015,2.08989373,0.82848760,0.54029187,0.34548937,0.88952863,0.07951467,1.66849566
-2.97448724,6.29796156,0.70013707,2.13182490,0.81284270,0.53392737,0.34383069,0.87527187,0.07824413,1.68683674
-2.96848424,6.29613354,0.71071507,2.16576301,0.79422433,0.52565815,0.33984503,0.85696615,0.07678110,1.69922583
-2.96248124,6.26896754,0.71752141,2.19108751,0.77290866,0.51562489,0.33362111,0.83491466,0.07515233,1.70526284
-2.95647824,6.21688462,0.72040241,2.20733660,0.74923364,0.50400752,0.32529440,0.80950097,0.07338907,1.70465726
-2.95047524,6.14081477,0.71927927,2.21422796,0.72359304,0.49102173,0.31504255,0.78117993,0.07152640,1.69724373
-2.94447224,6.04218426,0.71415159,2.21167318,0.69642828,0.47691381,0.30307958,0.75046595,0.06960240,1.68299304
-2.93846923,5.92288415,0.70509834,2.19978481,0.66821847,0.46195432,0.28964886,0.71791942,0.06765706,1.66201795
-2.93246623,5.78522131,0.69227619,2.17887572,0.63946900,0.44643046,0.27501528,0.68413150,0.06573113,1.63457334
-2.92646323,5.63185349,0.67591528,2.14945056,0.61069891,0.43063780,0.25945705,0.64970825,0.06386479,1.60105071
-2.92046023,5.46571147,0.65631264,2.11218971,0.58242777,0.41487147,0.24325729,0.61525459,0.06209630,1.56196717
-2.91445723,5.28991162,0.63382342,2.06792643,0.55516242,0.39941737,0.22669591,0.58135884,0.06046072,1.51794952
-2.90845423,5.10766280,0.60885039,2.01761827,0.52938418,0.38454368,0.21004210,0.54857849,0.05898868,1.46971414
-2.90245123,4.92217177,0.58183217,1.96231414,0.50553697,0.37049319,0.19354753,0.51742768,0.05770541,1.41804373
-2.89644822,4.73655120,0.55323057,1.90311865,0.48401682,0.35747665,0.17744071,0.48836692,0.05662987,1.36376205
-2.89044522,4.55373431,0.52351767,1.84115533,0.46516312,0.34566747,0.16192248,0.46179523,0.05577428,1.30770787
-2.88444222,4.37639952,0.49316309,1.77753056,0.44925188,0.33519805,0.14716277,0.43804493,0.05514386,1.25070931
-2.87843922,4.20690801,0.46262195,1.71329979,0.43649124,0.32615776,0.13329872,0.41737904,0.05473693,1.19355980
-2.87243622,4.04725620,0.43232389,1.64943749,0.42701912,0.31859259,0.12043405,0.39999117,0.05454528,1.13699664
-2.86643322,3.89904448,0.40266360,1.58681205,0.42090320,0.31250658,0.10863952,0.38600758,0.05455486,1.08168297
-2.86043022,3.76346236,0.37399311,1.52616663,0.41814289,0.30786465,0.09795454,0.37549112,0.05474668,1.02819383
-2.85442721,3.64128974,0.34661589,1.46810627,0.41867314,0.30459680,0.08838959,0.36844650,0.05509788,0.97700663
-2.84842421,3.53291272,0.32078305,1.41309172,0.42236991,0.30260332,0.07992927,0.36482652,0.05558299,0.92849609
-2.84242121,3.43835226,0.29669146,1.36143959,0.42905668,0.30176075,0.07253593,0.36453871,0.05617516,0.88293366
-2.83641821,3.35730299,0.27448376,1.31332843,0.43851197,0.30192823,0.06615349,0.36745200,0.05684742,0.84049093
-2.83041521,3.28917957,0.25425009,1.26880992,0.45047726,0.30295389,0.06071145,0.37340290,0.05757388,0.80124653
-2.82441221,3.23316745,0.23603133,1.22782418,0.46466508,0.30468104,0.05612873,0.38220105,0.05833072,0.76519592
-2.81840920,3.18827551,0.21982346,1.19021813,0.48076690,0.30695384,0.05231748,0.39363384,0.05909708,0.73226320
-2.81240620,3.15338768,0.20558294,1.15576564,0.49846070,0.30962224,0.04918639,0.40747003,0.05985565,0.70231427
-2.80640320,3.12731144,0.19323267,1.12418836,0.51741784,0.31254600,0.04664377,0.42346244,0.06059308,0.67517045
-2.80040020,3.10882159,0.18266823,1.09517621,0.53730931,0.31559781,0.04460011,0.44134971,0.06130013,0.65062197
-2.79439720,3.09669791,0.17376425,1.06840650,0.55781125,0.31866527,0.04297020,0.46085759,0.06197158,0.62844063
-2.78839420,3.08975641,0.16638057,1.04356104,0.57860973,0.32165208,0.04167481,0.48169981,0.06260597,0.60839126
-2.78239120,3.08687391,0.16036804,1.02034078,0.59940500,0.32447819,0.04064194,0.50357902,0.06320514,0.59024146
-2.77638819,3.08700667,0.15557382,0.99847751,0.61991524,0.32707940,0.03980759,0.52618804,0.06377371,0.57376965
-2.77038519,3.08920365,0.15184609,0.97774279,0.63988000,0.32940622,0.03911632,0.54921186,0.06431841,0.55877116
-2.76438219,3.09261579,0.14903802,0.95795393,0.65906357,0.33142258,0.03852140,0.57233055,0.06484751,0.54506254
-2.75837919,3.09650225,0.14701117,0.93897755,0.67725826,0.33310420,0.03798483,0.59522323,0.06537016,0.53248423
-2.75237619,3.10023504,0.14563811,0.92073088,0.69428779,0.33443703,0.03747712,0.61757337,0.06589588,0.52090178
-2.74637319,3.10330280,0.14480443,0.90318129,0.71001086,0.33541584,0.03697701,0.63907513,0.06643414,0.51020584
-2.74037019,3.10531469,0.14441014,0.88634448,0.72432468,0.33604307,0.03647109,0.65944077,0.06699399,0.50031134
-2.73436718,3.10600465,0.14437059,0.87028161,0.73716856,0.33632791,0.03595344,0.67840875,0.06758393,0.49115601
-2.72836418,3.10523617,0.14461678,0.85509587,0.74852720,0.33628581,0.03542526,0.69575212,0.06821182,0.48269845
-2.72236118,3.10300720,0.14509540,0.84092853,0.75843349,0.33593821,0.03489451,0.71128692,0.06888491,0.47491606
-2.71635818,3.09945447,0.14576831,0.82795478,0.76697056,0.33531254,0.03437561,0.72487976,0.06961001,0.46780288
-2.71035518,3.09485646,0.14661187,0.81637926,0.77427258,0.33444234,0.03388912,0.73645443,0.07039362,0.46136746
-2.70435218,3.08963391,0.14761579,0.80643130,0.78052424,0.33336738,0.03346148,0.74599671,0.07124222,0.45563077
-2.69834917,3.08434669,0.14878188,0.79835986,0.78595835,0.33213374,0.03312470,0.75355723,0.07216244,0.45062420
-2.69234617,3.07968617,0.15012242,0.79242781,0.79085152,0.33079363,0.03291599,0.75925179,0.07316124,0.44638759
-2.68634317,3.07646223,0.15165841,0.78890569,0.79551769,0.32940496,0.03287735,0.76325916,0.07424602,0.44296723
-2.68034017,3.07558435,0.15341755,0.78806456,0.80029956,0.32803052,0.03305501,0.76581607,0.07542470,0.44041378
-2.67433717,3.07803677,0.15543221,0.79016817,0.80555791,0.32673678,0.03349872,0.76720966,0.07670560,0.43878015
-2.66833417,3.08484782,0.15773711,0.79546418,0.81165921,0.32559228,0.03426088,0.76776746,0.07809731,0.43811918
-2.66233117,3.09705432,0.16036713,0.80417481,0.81896178,0.32466569,0.03539544,0.76784541,0.07960840,0.43848121
-2.65632816,3.11566208,0.16335498,0.81648693,0.82780109,0.32402360,0.03695663,0.76781427,0.08124709,0.43991153
-2.65032516,3.14160391,0.16672905,0.83254213,0.83847472,0.32372807,0.03899741,0.76804514,0.08302075,0.44244775
-2.64432216,3.17569707,0.17051131,0.85242692,0.85122782,0.32383421,0.04156786,0.76889467,0.08493545,0.44611716
-2.63831916,3.21860208,0.17471549,0.87616381,0.86623966,0.32438773,0.04471328,0.77069064,0.08699535,0.45093422
-2.63231616,3.27078492,0.17934551,0.90370363,0.88361206,0.32542277,0.04847224,0.77371864,0.08920218,0.45689824
-2.62631316,3.33248468,0.18439432,0.93491978,0.90336034,0.32696000,0.05287463,0.77821041,0.09155462,0.46399135
-2.62031016,3.40368870,0.18984307,0.96960473,0.92540753,0.32900523,0.05793973,0.78433439,0.09404783,0.47217693
-2.61430715,3.48411668,0.19566087,1.00746962,0.94958212,0.33154848,0.06367436,0.79218901,0.09667296,0.48139867
-2.60830415,3.57321522,0.20180497,1.04814691,0.97561981,0.33456377,0.07007138,0.80179893,0.09941679,0.49158020
-2.60230115,3.67016359,0.20822147,1.09119670,1.00316933,0.33800942,0.07710841,0.81311442,0.10226150,0.50262556
-2.59629815,3.77389121,0.21484666,1.13611667,1.03180231,0.34182916,0.08474709,0.82601401,0.10518461,0.51442052
-2.59029515,3.88310656,0.22160866,1.18235547,1.06102684,0.34595377,0.09293282,0.84031007,0.10815902,0.52683469
-2.58429215,3.99633687,0.22842972,1.22932952,1.09030426,0.35030338,0.10159505,0.85575724,0.11115332,0.53972458
-2.57828914,4.11197721,0.23522876,1.27644252,1.11906858,0.35479021,0.11064832,0.87206316,0.11413225,0.55293748
-2.57228614,4.22834724,0.24192420,1.32310710,1.14674752,0.35932179,0.11999386,0.88890105,0.11705743,0.56631608
-2.56628314,4.34375323,0.24843699,1.36876778,1.17278439,0.36380439,0.12952194,0.90592348,0.11988818,0.57970371
-2.56028014,4.45655269,0.25469369,1.41292414,1.19665965,0.36814654,0.13911470,0.92277667,0.12258259,0.59295003
-2.55427714,4.56521871,0.26062936,1.45515325,1.21791114,0.37226261,0.14864961,0.93911462,0.12509876,0.60591694
-2.54827414,4.66840089,0.26619030,1.49513005,1.23615203,0.37607607,0.15800322,0.95461246,0.12739610,0.61848450
-2.54227114,4.76497984,0.27133631,1.53264473,1.25108545,0.37952249,0.16705519,0.96897823,0.12943666,0.63055652
-2.53626813,4.85411245,0.27604256,1.56761584,1.26251517,0.38255192,0.17569237,0.98196272,0.13118657,0.64206556
-2.53026513,4.93526545,0.28030073,1.60009845,1.27035180,0.38513075,0.18381276,0.99336676,0.13261727,0.65297714
-2.52426213,5.00823522,0.28411952,1.63028644,1.27461401,0.38724267,0.19132904,1.00304584,0.13370670,0.66329275
-2.51825913,5.07315272,0.28752446,1.65850854,1.27542495,0.38888903,0.19817169,1.01091174,0.13444032,0.67305158
-2.51225613,5.13047280,0.29055693,1.68521795,1.27300396,0.39008817,0.20429135,1.01693128,0.13481171,0.68233077
-2.50625313,5.18094824,0.29327249,1.71097573,1.26765407,0.39087407,0.20966032,1.02112236,0.13482309,0.69124403
-2.50025013,5.22558948,0.29573863,1.73642832,1.25974597,0.39129420,0.21427319,1.02354763,0.13448535,0.69993868
-2.49424712,5.26561203,0.29803191,1.76228018,1.24969942,0.39140676,0.21814643,1.02430617,0.13381775,0.70859118
-2.48824412,5.30237385,0.30023482,1.78926243,1.23796300,0.39127738,0.22131698,1.02352389,0.13284735,0.71740126
-2.48224112,5.33730603,0.30243231,1.81809899,1.22499342,0.39097557,0.22383998,1.02134311,0.13160806,0.72658487
-2.47623812,5.37183998,0.30470829,1.84947166,1.21123535,0.39057093,0.22578558,1.01791211,0.13013937,0.73636625
-2.47023512,5.40733491,0.30714227,1.88398575,1.19710292,0.39012955,0.22723520,1.01337524,0.12848496,0.74696950
-2.46423212,5.44500921,0.30980620,1.92213792,1.18296374,0.38971056,0.22827721,1.00786406,0.12669107,0.75860982
-2.45822911,5.48587894,0.31276168,1.96428772,1.16912607,0.38936317,0.22900240,1.00149021,0.12480484,0.77148496
-2.45222611,5.53070653,0.31605778,2.01063436,1.15582985,0.38912429,0.22949948,0.99434020,0.12287258,0.78576713
-2.44622311,5.57996185,0.31972923,2.06119972,1.14324163,0.38901679,0.22985068,0.98647229,0.12093823,0.80159554
-2.44022011,5.63379740,0.32379541,2.11581866,1.13145356,0.38904854,0.23012785,0.97791579,0.11904184,0.81907006
-2.43421711,5.69203829,0.32825982,2.17413704,1.12048615,0.38921222,0.23038921,0.96867236,0.11721839,0.83824585
-2.42821411,5.75418713,0.33311008,2.23561764,1.11029440,0.38948579,0.23067675,0.95871933,0.11549674,0.85912934
-2.42221111,5.81944296,0.33831854,2.29955394,1.10077672,0.38983372,0.23101462,0.94801456,0.11389894,0.88167543
-2.41620810,5.88673288,0.34384317,2.36509091,1.09178587,0.39020867,0.23140841,0.93650253,0.11243981,0.90578597
-2.41020510,5.95475429,0.34962886,2.43125223,1.08314122,0.39055368,0.23184532,0.92412108,0.11112682,0.93130948
-2.40420210,6.02202535,0.35560892,2.49697253,1.07464151,0.39080448,0.23229531,0.91080840,0.10996022,0.95804197
-2.39819910,6.08694109,0.36170668,2.56113343,1.06607734,0.39089214,0.23271299,0.89650975,0.10893341,0.98572889
-2.39219610,6.14783236,0.36783721,2.62260178,1.05724292,0.39074549,0.23304018,0.88118354,0.10803358,1.01406806
-2.38619310,6.20302514,0.37390907,2.68026853,1.04794625,0.39029362,0.23320903,0.86480646,0.10724244,1.04271355
-2.38019010,6.25089780,0.37982607,2.73308663,1.03801775,0.38946795,0.23314544,0.84737734,0.10653710,1.07128057
-2.37418709,6.28993422,0.38548902,2.78010653,1.02731680,0.38820423,0.23277269,0.82891971,0.10589099,1.09935117
-2.36818409,6.31877140,0.39079754,2.82050788,1.01573630,0.38644408,0.23201503,0.80948295,0.10527490,1.12648106
-2.36218109,6.33623996,0.39565194,2.85362633,1.00320535,0.38413631,0.23080112,0.78914220,0.10465793,1.15220724
-2.35617809,6.34139727,0.39995520,2.87897438,0.98969007,0.38123791,0.22906713,0.76799707,0.10400847,1.17605671
-2.35017509,6.33355234,0.40361505,2.89625593,0.97519301,0.37771483,0.22675943,0.74616936,0.10329510,1.19755612
-2.34417209,6.31228271,0.40654624,2.90537373,0.95975134,0.37354252,0.22383678,0.72380009,0.10248746,1.21624220
-2.33816908,6.27744340,0.40867292,2.90643001,0.94343412,0.36870637,0.22027190,0.70104604,0.10155705,1.23167298
-2.33216608,6.22916814,0.40993106,2.89972019,0.92633904,0.36320195,0.21605249,0.67807601,0.10047791,1.24343941
-2.32616308,6.16786342,0.41027094,2.88572000,0.90858875,0.35703528,0.21118162,0.65506698,0.09922727,1.25117715
-2.32016008,6.09419572,0.40965948,2.86506683,0.89032699,0.35022290,0.20567756,0.63220036,0.09778606,1.25457812
-2.31415708,6.00907231,0.40808233,2.83853573,0.87171472,0.34279190,0.19957312,0.60965846,0.09613940,1.25340127
-2.30815408,5.91361621,0.40554562,2.80701115,0.85292607,0.33477985,0.19291448,0.58762107,0.09427694,1.24748220
-2.30215108,5.80913554,0.40207705,2.77145539,0.83414436,0.32623453,0.18575965,0.56626237,0.09219311,1.23674100
-2.29614807,5.69708794,0.39772641,2.73287474,0.81555790,0.31721345,0.17817669,0.54574796,0.08988724,1.22118793
-2.29014507,5.57904067,0.39256513,2.69228456,0.79735570,0.30778311,0.17024158,0.52623205,0.08736366,1.20092643
-2.28414207,5.45662705,0.38668504,2.65067446,0.77972279,0.29801803,0.16203608,0.50785474,0.08463155,1.17615329
-2.27813907,5.33150026,0.38019610,2.60897471,0.76283546,0.28799934,0.15364544,0.49073931,0.08170477,1.14715567
-2.27213607,5.20528582,0.37322328,2.56802520,0.74685608,0.27781320,0.14515615,0.47498959,0.07860153,1.11430508
-2.26613307,5.07953411,0.36590255,2.52854785,0.73192787,0.26754882,0.13665378,0.46068730,0.07534395,1.07804840
-2.26013007,4.95567462,0.35837624,2.49112380,0.71816963,0.25729631,0.12822093,0.44788955,0.07195753,1.03889636
-2.25412706,4.83497387,0.35078795,2.45617609,0.70567077,0.24714432,0.11993538,0.43662656,0.06847054,0.99740989
-2.24812406,4.71849885,0.34327728,2.42395869,0.69448678,0.23717776,0.11186849,0.42689970,0.06491336,0.95418505
-2.24212106,4.60708802,0.33597463,2.39455247,0.68463558,0.22747540,0.10408382,0.41868005,0.06131771,0.90983722
-2.23611806,4.50133146,0.32899648,2.36786842,0.67609503,0.21810788,0.09663613,0.41190774,0.05771602,0.86498533
-2.23011506,4.40156181,0.32244133,2.34365813,0.66880191,0.20913587,0.08957058,0.40649212,0.05414065,0.82023692
-2.22411206,4.30785694,0.31638672,2.32153142,0.66265260,0.20060881,0.08292238,0.40231297,0.05062331,0.77617477
-2.21810905,4.22005488,0.31088733,2.30098039,0.65750570,0.19256408,0.07671663,0.39922291,0.04719446,0.73334564
-2.21210605,4.13778083,0.30597461,2.28140918,0.65318654,0.18502683,0.07096859,0.39705097,0.04388282,0.69225174
-2.20610305,4.06048551,0.30165770,2.26216824,0.64949375,0.17801042,0.06568415,0.39560740,0.04071504,0.65334518
-2.20010005,3.98749334,0.29792582,2.24259159,0.64620740,0.17151740,0.06086061,0.39468955,0.03771543,0.61702539
-2.19409705,3.91805824,0.29475198,2.22203574,0.64309874,0.16554117,0.05648763,0.39408864,0.03490582,0.58363969
-2.18809405,3.85142457,0.29209769,2.19991822,0.63994089,0.16006799,0.05254846,0.39359723,0.03230555,0.55348649
-2.18209105,3.78688987,0.28991861,2.17575428,0.63652006,0.15507941,0.04902109,0.39301703,0.02993159,0.52682078
-2.17608804,3.72386644,0.28817052,2.14918978,0.63264671,0.15055483,0.04587973,0.39216667,0.02779862,0.50386135
-2.17008504,3.66193803,0.28681549,2.12002893,0.62816609,0.14647415,0.04309603,0.39088907,0.02591934,0.48479893
-2.16408204,3.60090887,0.28582767,2.08825536,0.62296742,0.14282026,0.04064046,0.38905802,0.02430467,0.46980463
-2.15807904,3.54084183,0.28519841,2.05404563,0.61699134,0.13958126,0.03848351,0.38658356,0.02296406,0.45903780
-2.15207604,3.48208370,0.28494027,2.01777453,0.61023508,0.13675223,0.03659672,0.38341595,0.02190576,0.45265277
-2.14607304,3.42527595,0.28508970,1.98001173,0.60275491,0.13433650,0.03495359,0.37954780,0.02113702,0.45080366
-2.14007004,3.37134999,0.28570819,1.94151025,0.59466584,0.13234621,0.03353028,0.37501439,0.02066434,0.45364696
-2.13406703,3.32150719,0.28688160,1.90318711,0.58613838,0.13080232,0.03230610,0.36989209,0.02049357,0.46134139
-2.12806403,3.27718448,0.28871783,1.86609724,0.57739250,0.12973385,0.03126373,0.36429480,0.02062997,0.47404511
-2.12206103,3.24000711,0.29134285,1.83140198,0.56868911,0.12917657,0.03038931,0.35836874,0.02107826,0.49191009
-2.11605803,3.21173115,0.29489517,1.80033365,0.56031936,0.12917111,0.02967231,0.35228578,0.02184254,0.51507412
-2.11005503,3.19417853,0.29951915,1.77415804,0.55259242,0.12976065,0.02910519,0.34623566,0.02292614,0.54365072
-2.10405203,3.18916807,0.30535748,1.75413651,0.54582227,0.13098831,0.02868302,0.34041750,0.02433153,0.57771759
-2.09804902,3.19844594,0.31254307,1.74148958,0.54031416,0.13289442,0.02840292,0.33503106,0.02606006,0.61730430
-2.09204602,3.22361918,0.32119104,1.73736355,0.53635150,0.13551380,0.02826352,0.33026823,0.02811176,0.66237995
