energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,S_s_up,S_p_up,W_p_up,W_d_up
-3.47273637,4.83784568,0.16768717,0.45437859,0.03526114,0.66658294,0.09360242,2.40874309,1.36307771,1.15332231
-3.46673337,4.76183818,0.16307251,0.44629862,0.03473625,0.64359254,0.09286252,2.35453777,1.33990920,1.17385646
-3.46073037,4.67883232,0.15843145,0.43704248,0.03420283,0.61793042,0.09213613,2.29414825,1.31453694,1.19705552
-3.45472736,4.59207388,0.15394408,0.42685242,0.03367259,0.59009155,0.09146663,2.22914261,1.28804458,1.22373654
-3.44872436,4.50477471,0.14978785,0.41597144,0.03315452,0.56058570,0.09089243,2.16109237,1.26152930,1.25469306
-3.44272136,4.42002857,0.14613305,0.40463706,0.03265473,0.52992354,0.09044608,2.09153045,1.23607269,1.29067332
-3.43671836,4.34073431,0.14313850,0.39307605,0.03217643,0.49860385,0.09015374,2.02191356,1.21271295,1.33235837
-3.43071536,4.26952817,0.14094768,0.38149981,0.03172012,0.46710228,0.09003491,1.95358993,1.19241898,1.38034022
-3.42471236,4.20872658,0.13968548,0.37010091,0.03128385,0.43586197,0.09010234,1.88777331,1.17606710,1.43510032
-3.41870935,4.16028014,0.13945547,0.35905045,0.03086354,0.40528622,0.09036221,1.82552352,1.16442065,1.49698883
-3.41270635,4.12573912,0.14033798,0.34849642,0.03045350,0.37573343,0.09081448,1.76773366,1.15811285,1.56620499
-3.40670335,4.10623034,0.14238886,0.33856294,0.03004685,0.34751411,0.09145331,1.71512357,1.15763311,1.64277918
-3.40070035,4.10244495,0.14563907,0.32935014,0.02963607,0.32088988,0.09226767,1.66823900,1.16331684,1.72655734
-3.39469735,4.11463650,0.15009500,0.32093478,0.02921344,0.29607424,0.09324190,1.62745588,1.17533872,1.81718834
-3.38869435,4.14262868,0.15573952,0.31337129,0.02877153,0.27323478,0.09435636,1.59298854,1.19370950,1.91411532
-3.38269135,4.18583180,0.16253381,0.30669313,0.02830356,0.25249649,0.09558803,1.56490121,1.21827618,2.01657164
-3.37668834,4.24326735,0.17041961,0.30091453,0.02780371,0.23394580,0.09691108,1.54312174,1.24872557,2.12358243
-3.37068534,4.31360002,0.17932218,0.29603225,0.02726739,0.21763494,0.09829747,1.52745669,1.28459118,2.23397236
-3.36468234,4.39517641,0.18915346,0.29202747,0.02669130,0.20358645,0.09971742,1.51760717,1.32526322,2.34638022
-3.35867934,4.48606974,0.19981559,0.28886776,0.02607358,0.19179736,0.10113994,1.51318470,1.37000186,2.45928072
-3.35267634,4.58412994,0.21120445,0.28650898,0.02541373,0.18224303,0.10253332,1.51372673,1.41795338,2.57101334
-3.34667334,4.68703829,0.22321321,0.28489720,0.02471252,0.17488034,0.10386563,1.51871140,1.46816907,2.67981801
-3.34067034,4.79236544,0.23573559,0.28397065,0.02397192,0.16965023,0.10510519,1.52757145,1.51962665,2.78387687
-3.33466733,4.89763193,0.24866880,0.28366157,0.02319485,0.16647965,0.10622111,1.53970717,1.57125376,2.88136089
-3.32866433,5.00036964,0.26191604,0.28389816,0.02238504,0.16528281,0.10718384,1.55449821,1.62195295,2.97047980
-3.32266133,5.09818265,0.27538830,0.28460642,0.02154682,0.16596197,0.10796568,1.57131458,1.67062776,3.04953370
-3.31665833,5.18880581,0.28900560,0.28571213,0.02068490,0.16840788,0.10854139,1.58952664,1.71620893,3.11696401
-3.31065533,5.27015930,0.30269740,0.28714264,0.01980428,0.17249992,0.10888871,1.60851421,1.75768017,3.17140180
-3.30465233,5.34039728,0.31640237,0.28882874,0.01890998,0.17810626,0.10898883,1.62767501,1.79410258,3.21171123
-3.29864932,5.39794904,0.33006743,0.29070648,0.01800703,0.18508411,0.10882688,1.64643220,1.82463694,3.23702613
-3.29264632,5.44155125,0.34364617,0.29271875,0.01710030,0.19328009,0.10839227,1.66424130,1.84856315,3.24677790
-3.28664332,5.47027011,0.35709673,0.29481685,0.01619445,0.20253108,0.10767892,1.68059625,1.86529605,3.24071347
-3.28064032,5.48351268,0.37037936,0.29696182,0.01529390,0.21266535,0.10668539,1.69503485,1.87439724,3.21890234
-3.27463732,5.48102730,0.38345371,0.29912547,0.01440280,0.22350410,0.10541485,1.70714330,1.87558238,3.18173235
-3.26863432,5.46289307,0.39627611,0.30129123,0.01352498,0.23486350,0.10387491,1.71655990,1.86872396,3.12989450
-3.26263132,5.42949936,0.40879700,0.30345457,0.01266399,0.24655698,0.10207735,1.72297798,1.85384935,3.06435744
-3.25662831,5.38151639,0.42095865,0.30562307,0.01182309,0.25839784,0.10003764,1.72614786,1.83113458,2.98633297
-3.25062531,5.31985847,0.43269345,0.30781615,0.01100524,0.27020204,0.09777446,1.72587791,1.80089406,2.89723430
-3.24462231,5.24564160,0.44392276,0.31006422,0.01021311,0.28179105,0.09530902,1.72203472,1.76356684,2.79862890
-3.23861931,5.16013766,0.45455653,0.31240757,0.00944910,0.29299458,0.09266447,1.71454232,1.71970013,2.69218829
-3.23261631,5.06472694,0.46449375,0.31489466,0.00871528,0.30365321,0.08986519,1.70338061,1.66993077,2.57963695
-3.22661331,4.96085124,0.47362367,0.31758005,0.00801343,0.31362065,0.08693608,1.68858286,1.61496536,2.46270251
-3.22061031,4.84996925,0.48182795,0.32052199,0.00734504,0.32276576,0.08390203,1.67023247,1.55556000,2.34306924
-3.21460730,4.73351580,0.48898347,0.32377956,0.00671127,0.33097398,0.08078729,1.64845911,1.49250019,2.22233653
-3.20860430,4.61286624,0.49496582,0.32740971,0.00611295,0.33814846,0.07761503,1.62343415,1.42658157,2.10198364
-3.20260130,4.48930694,0.49965330,0.33146402,0.00555059,0.34421066,0.07440697,1.59536568,1.35859217,1.98334171
-3.19659830,4.36401243,0.50293131,0.33598553,0.00502439,0.34910050,0.07118313,1.56449312,1.28929649,1.86757352
-3.19059530,4.23802935,0.50469679,0.34100568,0.00453422,0.35277619,0.06796166,1.53108163,1.21942169,1.75566099
-3.18459230,4.11226719,0.50486270,0.34654145,0.00407964,0.35521367,0.06475878,1.49541645,1.14964622,1.64840028
-3.17858929,3.98749529,0.50336214,0.35259300,0.00365997,0.35640583,0.06158884,1.45779723,1.08059092,1.54640364
-3.17258629,3.86434566,0.50015211,0.35914186,0.00327422,0.35636154,0.05846439,1.41853261,1.01281247,1.45010743
-3.16658329,3.74332054,0.49521653,0.36614979,0.00292121,0.35510455,0.05539638,1.37793509,0.94679922,1.35978492
-3.16058029,3.62480404,0.48856854,0.37355850,0.00259955,0.35267235,0.05239431,1.33631640,0.88296921,1.27556301
-3.15457729,3.50907666,0.48025178,0.38129020,0.00230770,0.34911500,0.04946650,1.29398327,0.82167007,1.19744142
-3.14857429,3.39633179,0.47034076,0.38924911,0.00204399,0.34449394,0.04662027,1.25123386,0.76318064,1.12531342
-3.14257129,3.28669315,0.45894012,0.39732381,0.00180665,0.33888089,0.04386216,1.20835475,0.70771401,1.05898691
-3.13656828,3.18023221,0.44618288,0.40539042,0.00159389,0.33235669,0.04119809,1.16561848,0.65542167,0.99820489
-3.13056528,3.07698489,0.43222770,0.41331645,0.00140388,0.32501015,0.03863353,1.12328166,0.60639856,0.94266477
-3.12456228,2.97696661,0.41725526,0.42096523,0.00123477,0.31693689,0.03617356,1.08158346,0.56068870,0.89203563
-3.11855928,2.88018537,0.40146390,0.42820056,0.00108480,0.30823805,0.03382296,1.04074457,0.51829119,0.84597324
-3.11255628,2.78665221,0.38506466,0.43489148,0.00095221,0.29901896,0.03158618,1.00096631,0.47916638,0.80413258
-3.10655328,2.69638895,0.36827601,0.44091695,0.00083535,0.28938769,0.02946733,0.96243000,0.44324201,0.76617771
-3.10055028,2.60943302,0.35131833,0.44617001,0.00073264,0.27945339,0.02747014,0.92529637,0.41041915,0.73178903
-3.09454727,2.52583961,0.33440855,0.45056149,0.00064261,0.26932467,0.02559779,0.88970507,0.38057782,0.70066829
-3.08854427,2.44568119,0.31775500,0.45402286,0.00056387,0.25910775,0.02385290,0.85577414,0.35358230,0.67254142
-3.08254127,2.36904501,0.30155279,0.45650827,0.00049517,0.24890469,0.02223734,0.82359956,0.32928588,0.64715962
-3.07653827,2.29602891,0.28597981,0.45799561,0.00043535,0.23881156,0.02075220,0.79325488,0.30753519,0.62429906
-3.07053527,2.22673616,0.27119357,0.45848668,0.00038339,0.22891678,0.01939764,0.76479100,0.28817402,0.60375961
-3.06453227,2.16126998,0.25732897,0.45800648,0.00033834,0.21929958,0.01817286,0.73823631,0.27104664,0.58536293
-3.05852926,2.09972828,0.24449696,0.45660173,0.00029940,0.21002877,0.01707608,0.71359712,0.25600073,0.56895029
-3.05252626,2.04219937,0.23278429,0.45433880,0.00026583,0.20116176,0.01610454,0.69085866,0.24288977,0.55438048
-3.04652326,1.98875894,0.22225412,0.45130125,0.00023702,0.19274407,0.01525458,0.66998669,0.23157520,0.54152795
-3.04052026,1.93946886,0.21294752,0.44758708,0.00021244,0.18480916,0.01452168,0.65092969,0.22192808,0.53028138
-3.03451726,1.89437775,0.20488566,0.44330596,0.00019162,0.17737874,0.01390065,0.63362176,0.21383046,0.52054288
-3.02851426,1.85352335,0.19807262,0.43857649,0.00017420,0.17046352,0.01338575,0.61798603,0.20717647,0.51222760
-3.02251126,1.81693640,0.19249843,0.43352376,0.00015985,0.16406427,0.01297088,0.60393860,0.20187302,0.50526384
-3.01650825,1.78464557,0.18814239,0.42827702,0.00014832,0.15817324,0.01264979,0.59139268,0.19784010,0.49959349
-3.01050525,1.75668270,0.18497619,0.42296774,0.00013940,0.15277582,0.01241620,0.58026281,0.19501078,0.49517249
-3.00450225,1.73308761,0.18296678,0.41772783,0.00013292,0.14785227,0.01226404,0.57046878,0.19333069,0.49197120
-2.99849925,1.71391176,0.18207876,0.41268807,0.00012875,0.14337951,0.01218754,0.56193904,0.19275707,0.48997437
-2.99249625,1.69921975,0.18227609,0.40797655,0.00012676,0.13933276,0.01218135,0.55461331,0.19325728,0.48918042
-2.98649325,1.68908822,0.18352307,0.40371712,0.00012687,0.13568704,0.01224058,0.54844402,0.19480682,0.48959996
-2.98049025,1.68360144,0.18578446,0.40002765,0.00012898,0.13241831,0.01236081,0.54339661,0.19738688,0.49125325
-2.97448724,1.68284361,0.18902477,0.39701815,0.00013300,0.12950432,0.01253805,0.53944837,0.20098137,0.49416672
-2.96848424,1.68688766,0.19320687,0.39478856,0.00013884,0.12692500,0.01276858,0.53658597,0.20557362,0.49836849
-2.96248124,1.69578135,0.19828981,0.39342649,0.00014639,0.12466255,0.01304888,0.53480170,0.21114293,0.50388303
-2.95647824,1.70953111,0.20422630,0.39300466,0.00015554,0.12270102,0.01337536,0.53408867,0.21766095,0.51072537
-2.95047524,1.72808492,0.21095984,0.39357858,0.00016613,0.12102572,0.01374422,0.53443529,0.22508824,0.51889502
-2.94447224,1.75131549,0.21842194,0.39518430,0.00017802,0.11962228,0.01415121,0.53581950,0.23337122,0.52837014
-2.93846923,1.77900520,0.22652956,0.39783668,0.00019101,0.11847568,0.01459142,0.53820299,0.24243972,0.53910241
-2.93246623,1.81083435,0.23518307,0.40152839,0.00020490,0.11756913,0.01505914,0.54152622,0.25220523,0.55101301
-2.92646323,1.84637416,0.24426501,0.40622980,0.00021946,0.11688321,0.01554770,0.54570445,0.26256033,0.56399027
-2.92046023,1.88508573,0.25363986,0.41188999,0.00023446,0.11639503,0.01604943,0.55062535,0.27337913,0.57788919
-2.91445723,1.92632591,0.26315493,0.41843905,0.00024964,0.11607784,0.01655563,0.55614841,0.28451904,0.59253321
-2.90845423,1.96936041,0.27264239,0.42579166,0.00026473,0.11590092,0.01705669,0.56210655,0.29582383,0.60771839
-2.90245123,2.01338436,0.28192262,0.43385193,0.00027947,0.11582990,0.01754223,0.56830978,0.30712782,0.62321975
-2.89644822,2.05754953,0.29080865,0.44251934,0.00029361,0.11582750,0.01800129,0.57455109,0.31826130,0.63879986
-2.89044522,2.10099728,0.29911154,0.45169551,0.00030692,0.11585467,0.01842272,0.58061408,0.32905665,0.65421906
-2.88444222,2.14289557,0.30664656,0.46129152,0.00031918,0.11587206,0.01879541,0.58628219,0.33935515,0.66924693
-2.87843922,2.18247813,0.31323980,0.47123520,0.00033022,0.11584175,0.01910878,0.59134897,0.34901402,0.68367436
-2.87243622,2.21908362,0.31873485,0.48147809,0.00033990,0.11572917,0.01935311,0.59562867,0.35791320,0.69732540
-2.86643322,2.25219225,0.32299937,0.49200145,0.00034815,0.11550500,0.01951995,0.59896682,0.36596176,0.71006838
-2.86043022,2.28145776,0.32593098,0.50282092,0.00035494,0.11514704,0.01960246,0.60124988,0.37310331,0.72182524
-2.85442721,2.30673266,0.32746227,0.51398944,0.00036030,0.11464188,0.01959576,0.60241353,0.37932015,0.73257880
-2.84842421,2.32808486,0.32756471,0.52559807,0.00036434,0.11398624,0.01949713,0.60244906,0.38463604,0.74237713
-2.84242121,2.34580469,0.32625111,0.53777460,0.00036722,0.11318793,0.01930619,0.60140743,0.38911718,0.75133488
-2.83641821,2.36040157,0.32357658,0.55067982,0.00036920,0.11226637,0.01902497,0.59940088,0.39287152,0.75963130
-2.83041521,2.37259049,0.31963799,0.56450172,0.00037057,0.11125266,0.01865785,0.59660175,0.39604627,0.76750511
-2.82441221,2.38326892,0.31457190,0.57944776,0.00037171,0.11018908,0.01821151,0.59323890,0.39882394,0.77524637
-2.81840920,2.39348553,0.30855110,0.59573571,0.00037305,0.10912830,0.01769465,0.58959173,0.40141688,0.78318602
-2.81240620,2.40440258,0.30178001,0.61358359,0.00037508,0.10813199,0.01711774,0.58598224,0.40406089,0.79168349
-2.80640320,2.41725415,0.29448912,0.63319932,0.00037836,0.10726930,0.01649267,0.58276568,0.40700809,0.80111336
-2.80040020,2.43330269,0.28692886,0.65477069,0.00038348,0.10661497,0.01583238,0.58032014,0.41051954,0.81185177
-2.79439720,2.45379645,0.27936310,0.67845639,0.00039106,0.10624738,0.01515043,0.57903582,0.41485795,0.82426349
-2.78839420,2.47992992,0.27206261,0.70437857,0.00040177,0.10624649,0.01446059,0.57930441,0.42028087,0.83869032
-2.78239120,2.51280947,0.26529879,0.73261738,0.00041630,0.10669184,0.01377644,0.58150902,0.42703465,0.85544154
-2.77638819,2.55342564,0.25933780,0.76320800,0.00043538,0.10766066,0.01311102,0.58601515,0.43534944,0.87478690
-2.77038519,2.60263296,0.25443532,0.79613993,0.00045973,0.10922606,0.01247647,0.59316283,0.44543524,0.89695233
-2.76438219,2.66113769,0.25083198,0.83135893,0.00049007,0.11145550,0.01188382,0.60326008,0.45747916,0.92211850
-2.75837919,2.72949304,0.24874947,0.86877099,0.00052713,0.11440934,0.01134271,0.61657777,0.47164367,0.95042197
-2.75237619,2.80810098,0.24838729,0.90824813,0.00057162,0.11813962,0.01086128,0.63334561,0.48806578,0.98195859
-2.74637319,2.89721913,0.24992007,0.94963539,0.00062421,0.12268902,0.01044610,0.65374914,0.50685682,1.01678855
-2.74037019,2.99697101,0.25349528,0.99275840,0.00068554,0.12808987,0.01010210,0.67792743,0.52810258,1.05494232
-2.73436718,3.10735761,0.25923118,1.03743082,0.00075618,0.13436335,0.00983259,0.70597117,0.55186348,1.09642687
-2.72836418,3.22826831,0.26721483,1.08346098,0.00083661,0.14151867,0.00963936,0.73792083,0.57817447,1.14123128
-2.72236118,3.35948956,0.27750015,1.13065708,0.00092723,0.14955244,0.00952270,0.77376479,0.60704455,1.18933113
-2.71635818,3.50070977,0.29010575,1.17883059,0.00102831,0.15844801,0.00948158,0.81343714,0.63845555,1.24069114
-2.71035518,3.65151976,0.30501273,1.22779743,0.00113996,0.16817491,0.00951370,0.85681533,0.67236043,1.29526580
-2.70435218,3.81140850,0.32216227,1.27737689,0.00126215,0.17868850,0.00961565,0.90371761,0.70868086,1.35299768
-2.69834917,3.97975461,0.34145331,1.32738848,0.00139465,0.18992975,0.00978305,0.95390067,0.74730453,1.41381381
-2.69234617,4.15581473,0.36274040,1.37764699,0.00153701,0.20182532,0.01001063,1.00705772,0.78808239,1.47762033
-2.68634317,4.33871043,0.38583197,1.42795618,0.00168858,0.21428796,0.01029239,1.06281759,0.83082617,1.54429606
-2.68034017,4.52741568,0.41048931,1.47810212,0.00184848,0.22721731,0.01062165,1.12074520,0.87530673,1.61368569
-2.67433717,4.72074722,0.43642663,1.52784653,0.00201559,0.24050127,0.01099121,1.18034400,0.92125362,1.68559347
-2.66833417,4.91736012,0.46331231,1.57692131,0.00218855,0.25401773,0.01139344,1.24106085,0.96835631,1.75977821
-2.66233117,5.11575074,0.49077177,1.62502480,0.00236578,0.26763697,0.01182037,1.30229349,1.01626741,1.83595034
-2.65632816,5.31426863,0.51839207,1.67182062,0.00254553,0.28122449,0.01226378,1.36340104,1.06460822,1.91377179
-2.65032516,5.51113871,0.54572836,1.71693957,0.00272585,0.29464431,0.01271537,1.42371726,1.11297660,1.99285894
-2.64432216,5.70449405,0.57231211,1.75998488,0.00290466,0.30776261,0.01316680,1.48256665,1.16095719,2.07278905
-2.63831916,5.89241880,0.59766119,1.80054108,0.00307979,0.32045157,0.01360989,1.53928261,1.20813361,2.15310983
-2.63231616,6.07300021,0.62129127,1.83818621,0.00324905,0.33259332,0.01403669,1.59322735,1.25410237,2.23335200
-2.62631316,6.24438766,0.64272856,1.87250707,0.00341024,0.34408365,0.01443963,1.64381255,1.29848776,2.31304401
-2.62031016,6.40485606,0.66152302,1.90311693,0.00356126,0.35483551,0.01481168,1.69051984,1.34095717,2.39172804
-2.61430715,6.55287066,0.67726192,1.92967494,0.00370014,0.36478192,0.01514642,1.73292015,1.38123586,2.46897646
-2.60830415,6.68714964,0.68958288,1.95190634,0.00382513,0.37387826,0.01543822,1.77069084,1.41912050,2.54440733
-2.60230115,6.80672134,0.69818589,1.96962242,0.00393473,0.38210362,0.01568231,1.80362963,1.45449068,2.61769815
-2.59629815,6.91097258,0.70284379,1.98273940,0.00402779,0.38946137,0.01587487,1.83166450,1.48731750,2.68859660
-2.59029515,6.99968550,0.70341064,1.99129514,0.00410351,0.39597861,0.01601316,1.85485883,1.51766891,2.75692771
-2.58429215,7.07306064,0.69982755,1.99546287,0.00416154,0.40170469,0.01609547,1.87341145,1.54571110,2.82259671
-2.57828914,7.13172463,0.69212562,1.99556122,0.00420198,0.40670881,0.01612125,1.88765118,1.57170592,2.88558750
-2.57228614,7.17672212,0.68042593,1.99206002,0.00422543,0.41107674,0.01609105,1.89802631,1.59600427,2.94595669
-2.56628314,7.20949200,0.66493644,1.98558137,0.00423300,0.41490684,0.01600655,1.90508897,1.61903556,3.00382363
-2.56028014,7.23182906,0.64594592,1.97689598,0.00422631,0.41830566,0.01587049,1.90947539,1.64129389,3.05935730
-2.55427714,7.24583288,0.62381525,1.96691462,0.00420750,0.42138320,0.01568662,1.91188271,1.66332136,3.11276077
-2.54827414,7.25384644,0.59896637,1.95667497,0.00417922,0.42424804,0.01545965,1.91304330,1.68568935,3.16425457
-2.54227114,7.25838714,0.57186946,1.94732413,0.00414461,0.42700280,0.01519513,1.91369796,1.70897858,3.21405997
-2.53626813,7.26207350,0.54302882,1.94009728,0.00410724,0.42973979,0.01489940,1.91456890,1.73375894,3.26238353
-2.53026513,7.26755053,0.51296810,1.93629305,0.00407107,0.43253735,0.01457945,1.91633392,1.76056973,3.30940390
-2.52426213,7.27741675,0.48221548,1.93724625,0.00404045,0.43545687,0.01424280,1.91960265,1.78990146,3.35526172
-2.51825913,7.29415562,0.45128933,1.94429858,0.00401997,0.43854055,0.01389744,1.92489604,1.82217955,3.40005331
-2.51225613,7.32007340,0.42068492,1.95876815,0.00401444,0.44181021,0.01355163,1.93262959,1.85775090,3.44382845
-2.50625313,7.35724532,0.39086257,1.98191842,0.00402882,0.44526688,0.01321384,1.94310123,1.89687337,3.48659217
-2.50025013,7.40747095,0.36223767,2.01492730,0.00406805,0.44889134,0.01289258,1.95648390,1.93970867,3.52831028
-2.49424712,7.47223949,0.33517268,2.05885713,0.00413703,0.45264549,0.01259626,1.97282310,1.98631863,3.56891792
-2.48824412,7.55270477,0.30997136,2.11462624,0.00424048,0.45647443,0.01233310,1.99203933,2.03666471,3.60833031
-2.48224112,7.64966971,0.28687519,2.18298266,0.00438279,0.46030921,0.01211091,2.01393494,2.09061067,3.64645459
-2.47623812,7.76357922,0.26606194,2.26448062,0.00456792,0.46406993,0.01193701,2.03820514,2.14792777,3.68320164
-2.47023512,7.89452071,0.24764622,2.35946043,0.00479929,0.46766936,0.01181802,2.06445236,2.20830244,3.71849683
-2.46423212,8.04223093,0.23168180,2.46803226,0.00507961,0.47101652,0.01175975,2.09220331,2.27134557,3.75228850
-2.45822911,8.20610802,0.21816545,2.59006428,0.00541077,0.47402041,0.01176703,2.12092796,2.33660319,3.78455356
-2.45222611,8.38522793,0.20704199,2.72517566,0.00579371,0.47659364,0.01184357,2.15005956,2.40356794,3.81529952
-2.44622311,8.57836409,0.19821031,2.87273472,0.00622830,0.47865567,0.01199186,2.17901497,2.47169086,3.84456266
-2.44022011,8.78401017,0.19152997,3.03186267,0.00671326,0.48013586,0.01221299,2.20721447,2.54039324,3.87240251
-2.43421711,9.00040521,0.18682821,3.20144300,0.00724605,0.48097594,0.01250661,2.23410035,2.60907804,3.89889290
-2.42821411,9.22556141,0.18390711,3.38013690,0.00782286,0.48113207,0.01287085,2.25915367,2.67714080,3.92411038
-2.42221111,9.45729454,0.18255056,3.56640452,0.00843856,0.48057619,0.01330229,2.28190865,2.74397976,3.94812086
-2.41620810,9.69325734,0.18253114,3.75853211,0.00908670,0.47929686,0.01379595,2.30196432,2.80900513,3.97096559
-2.41020510,9.93097621,0.18361640,3.95466476,0.00975961,0.47729943,0.01434534,2.31899305,2.87164739,3.99264767
-2.40420210,10.16789157,0.18557485,4.15284424,0.01044849,0.47460554,0.01494256,2.33274594,2.93136472,4.01312027
-2.39819910,10.40140183,0.18818121,4.35105147,0.01114353,0.47125212,0.01557841,2.34305479,2.98764947,4.03227761
-2.39219610,10.62891113,0.19122110,4.54725264,0.01183409,0.46728968,0.01624261,2.34983102,3.04003371,4.04994968
-2.38619310,10.84788004,0.19449509,4.73944791,0.01250899,0.46278021,0.01692398,2.35306138,3.08809397,4.06590118
-2.38019010,11.05587878,0.19782204,4.92572159,0.01315671,0.45779458,0.01761070,2.35280111,3.13145506,4.07983518
-2.37418709,11.25064133,0.20104180,5.10429205,0.01376571,0.45240966,0.01829065,2.34916460,3.16979304,4.09140128
-2.36818409,11.43011918,0.20401718,5.27356000,0.01432475,0.44670516,0.01895165,2.34231428,3.20283740,4.10020811
-2.36218109,11.59253243,0.20663531,5.43215304,0.01482318,0.44076043,0.01958185,2.33244809,3.23037229,4.10583925
-2.35617809,11.73641635,0.20880833,5.57896501,0.01525128,0.43465123,0.02017002,2.31978631,3.25223687,4.10787181
-2.35017509,11.86066092,0.21047345,5.71318803,0.01560059,0.42844676,0.02070589,2.30455817,3.26832472,4.10589636
-2.34417209,11.96454122,0.21159241,5.83433580,0.01586412,0.42220692,0.02118046,2.28698902,3.27858229,4.09953689
-2.33816908,12.04773657,0.21215043,5.94225671,0.01603665,0.41598003,0.02158621,2.26728856,3.28300647,4.08846966
-2.33216608,12.11033695,0.21215452,6.03713562,0.01611486,0.40980112,0.02191738,2.24564069,3.28164117,4.07243945
-2.32616308,12.15283537,0.21163147,6.11948384,0.01609749,0.40369087,0.02217012,2.22219555,3.27457317,4.05127232
-2.32016008,12.17610607,0.21062536,6.19011708,0.01598540,0.39765517,0.02234258,2.19706388,3.26192722,4.02488397
-2.31415708,12.18136865,0.20919477,6.25012209,0.01578156,0.39168552,0.02243495,2.17031421,3.24386063,3.99328319
-2.30815408,12.17013951,0.20740978,6.30081285,0.01549093,0.38576009,0.02244948,2.14197284,3.22055754,3.95657025
-2.30215108,12.14417239,0.20534879,6.34367822,0.01512038,0.37984547,0.02239031,2.11202660,3.19222316,3.91493049
-2.29614807,12.10539090,0.20309538,6.38032328,0.01467846,0.37389903,0.02226339,2.08042819,3.15907818,3.86862349
-2.29014507,12.05581606,0.20073515,6.41240681,0.01417513,0.36787175,0.02207626,2.04710387,3.12135363,3.81796889
-2.28414207,11.99749273,0.19835277,6.44157820,0.01362149,0.36171137,0.02183776,2.01196297,3.07928661,3.76332983
-2.27813907,11.93241871,0.19602927,6.46941664,0.01302941,0.35536580,0.02155780,1.97490872,3.03311688,3.70509532
-2.27213607,11.86248027,0.19383971,6.49737573,0.01241127,0.34878641,0.02124701,1.93584988,2.98308474,3.64366282
-2.26613307,11.78939765,0.19185114,6.52673641,0.01177955,0.34193126,0.02091649,1.89471238,2.92943019,3.57942231
-2.26013007,11.71468345,0.19012118,6.55857036,0.01114651,0.33476792,0.02057744,1.85145050,2.87239348,3.51274314
-2.25412706,11.63961603,0.18869693,6.59371607,0.01052392,0.32727586,0.02024092,1.80605688,2.81221704,3.44396437
-2.24812406,11.56522930,0.18761443,6.63276828,0.00992276,0.31944820,0.01991755,1.75857092,2.74914863,3.37338936
-2.24212106,11.49231905,0.18689864,6.67608149,0.00935301,0.31129278,0.01961732,1.70908504,2.68344547,3.30128501
-2.23611806,11.42146511,0.18656381,6.72378687,0.00882343,0.30283256,0.01934937,1.65774865,2.61537923,3.22788538
-2.23011506,11.35306750,0.18661426,6.77582133,0.00834149,0.29410518,0.01912184,1.60476946,2.54524121,3.15339945
-2.22411206,11.28739393,0.18704547,6.83196686,0.00791324,0.28516195,0.01894179,1.55041221,2.47334765,3.07802234
-2.21810905,11.22463520,0.18784551,6.89189750,0.00754330,0.27606608,0.01881511,1.49499485,2.40004444,3.00194874
-2.21210605,11.16496469,0.18899651,6.95523097,0.00723487,0.26689052,0.01874651,1.43888243,2.32571090,2.92538771
-2.20610305,11.10859746,0.19047631,7.02158165,0.00698981,0.25771526,0.01873953,1.38247895,2.25076222,2.84857722
-2.20010005,11.05584516,0.19226002,7.09061166,0.00680870,0.24862452,0.01879652,1.32621755,2.17565001,2.77179728
-2.19409705,11.00716245,0.19432159,7.16207686,0.00669097,0.23970367,0.01891876,1.27054951,2.10086085,2.69538040
-2.18809405,10.96318159,0.19663507,7.23586491,0.00663502,0.23103631,0.01910647,1.21593260,2.02691240,2.61971817
-2.18209105,10.92473259,0.19917576,7.31202302,0.00663840,0.22270144,0.01935891,1.16281899,1.95434707,2.54526311
-2.17608804,10.89284675,0.20192102,7.39077385,0.00669794,0.21477092,0.01967442,1.11164352,1.88372316,2.47252536
-2.17008504,10.86874303,0.20485074,7.47251825,0.00680989,0.20730729,0.02005050,1.06281242,1.81560367,2.40206370
-2.16408204,10.85379713,0.20794755,7.55782498,0.00697008,0.20036207,0.02048388,1.01669303,1.75054304,2.33447132
-2.15807904,10.84949466,0.21119662,7.64740761,0.00717404,0.19397449,0.02097054,0.97360478,1.68907208,2.27035653
-2.15207604,10.85737049,0.21458521,7.74209016,0.00741712,0.18817075,0.02150580,0.93381154,1.63168192,2.21031954
-2.14607304,10.87893744,0.21810189,7.84276314,0.00769460,0.18296375,0.02208434,0.89751570,1.57880724,2.15492613
-2.14007004,10.91560802,0.22173563,7.95033277,0.00800177,0.17835332,0.02270020,0.86485394,1.53080987,2.10467981
-2.13406703,10.96861348,0.22547461,8.06566598,0.00833401,0.17432683,0.02334692,0.83589483,1.48796325,2.05999391
-2.12806403,11.03892500,0.22930510,8.18953455,0.00868683,0.17086022,0.02401747,0.81063821,1.45043876,2.02116521
-2.12206103,11.12718135,0.23321022,8.32256161,0.00905593,0.16791930,0.02470443,0.78901640,1.41829454,1.98835077
-2.11605803,11.23362778,0.23716888,8.46517353,0.00943723,0.16546127,0.02539997,0.77089705,1.39146762,1.96154939
-2.11005503,11.35806998,0.24115491,8.61756033,0.00982691,0.16343651,0.02609603,0.75608769,1.36977002,1.94058915
