energy_ev,total_up,Al_p_up,Al_d_up,Cd_p_up,Cd_d_up,Te_p_up,Te_d_up
-4.30115058,0.08505664,0.01259275,0.00000000,0.03337482,0.00624017,0.04243944,0.00000000
-4.29514757,0.07200849,0.01063289,0.00000000,0.02835055,0.00526378,0.03595602,0.00000000
-4.28914457,0.06066962,0.00893142,0.00000000,0.02404901,0.00441368,0.03033064,0.00000000
-4.28314157,0.05092606,0.00746867,0.00000000,0.02043033,0.00367991,0.02550856,0.00000000
-4.27713857,0.04266207,0.00622501,0.00000000,0.01745776,0.00305237,0.02143453,0.00000000
-4.27113557,0.03576458,0.00518135,0.00000000,0.01509954,0.00252102,0.01805515,0.00000000
-4.26513257,0.03012705,0.00431967,0.00000000,0.01333086,0.00207621,0.01532085,0.00000000
-4.25912956,0.02565297,0.00362340,0.00000000,0.01213544,0.00170879,0.01318778,0.00000000
-4.25312656,0.02225877,0.00307777,0.00000000,0.01150710,0.00141033,0.01161936,0.00000000
-4.24712356,0.01987614,0.00267010,0.00000000,0.01145100,0.00117323,0.01058751,0.00000000
-4.24112056,0.01845382,0.00238996,0.00000000,0.01198462,0.00099077,0.01007370,0.00000000
-4.23511756,0.01795879,0.00222931,0.00000000,0.01313845,0.00085721,0.01006953,0.00000000
-4.22911456,0.01837685,0.00218254,0.00000000,0.01495635,0.00076777,0.01057717,0.00000000
-4.22311156,0.01971264,0.00224644,0.00000000,0.01749542,0.00071865,0.01160932,0.00000000
-4.21710855,0.02198908,0.00242012,0.00000000,0.02082552,0.00070697,0.01318898,0.00000000
-4.21110555,0.02524618,0.00270479,0.00000000,0.02502818,0.00073072,0.01534881,0.00000000
-4.20510255,0.02953932,0.00310361,0.00000000,0.03019499,0.00078870,0.01813016,0.00000000
-4.19909955,0.03493693,0.00362132,0.00000000,0.03642542,0.00088040,0.02158180,0.00000000
-4.19309655,0.04151759,0.00426391,0.00000000,0.04382389,0.00100592,0.02575829,0.00000000
-4.18709355,0.04936663,0.00503821,0.00000000,0.05249635,0.00116587,0.03071805,0.00000000
-4.18109055,0.05857218,0.00595139,0.00000000,0.06254610,0.00136121,0.03652111,0.00000000
-4.17508754,0.06922096,0.00701048,0.00000000,0.07406915,0.00159313,0.04322669,0.00000000
-4.16908454,0.08139357,0.00822179,0.00000000,0.08714909,0.00186296,0.05089057,0.00000000
-4.16308154,0.09515983,0.00959033,0.00000000,0.10185157,0.00217202,0.05956239,0.00000000
-4.15707854,0.11057401,0.01111926,0.00000000,0.11821877,0.00252148,0.06928298,0.00000000
-4.15107554,0.12767036,0.01280931,0.00000000,0.13626385,0.00291231,0.08008189,0.00000000
-4.14507254,0.14645910,0.01465829,0.00000000,0.15596582,0.00334512,0.09197519,0.00000000
-4.13906953,0.16692309,0.01666061,0.00000000,0.17726499,0.00382016,0.10496374,0.00000000
-4.13306653,0.18901550,0.01880697,0.00000000,0.20005943,0.00433723,0.11903208,0.00000000
-4.12706353,0.21265865,0.02108411,0.00000000,0.22420256,0.00489568,0.13414801,0.00000000
-4.12106053,0.23774419,0.02347472,0.00000000,0.24950230,0.00549442,0.15026307,0.00000000
-4.11505753,0.26413483,0.02595758,0.00000000,0.27572194,0.00613200,0.16731385,0.00000000
-4.10905453,0.29166761,0.02850776,0.00000000,0.30258279,0.00680666,0.18522430,0.00000000
-4.10305153,0.32015872,0.03109713,0.00000000,0.32976890,0.00751646,0.20390885,0.00000000
-4.09704852,0.34940971,0.03369496,0.00000000,0.35693357,0.00825944,0.22327635,0.00000000
-4.09104552,0.37921489,0.03626879,0.00000000,0.38370772,0.00903374,0.24323451,0.00000000
-4.08504252,0.40936952,0.03878531,0.00000000,0.40970983,0.00983778,0.26369479,0.00000000
-4.07903952,0.43967843,0.04121151,0.00000000,0.43455700,0.01067043,0.28457724,0.00000000
-4.07303652,0.46996455,0.04351578,0.00000000,0.45787688,0.01153112,0.30581508,0.00000000
-4.06703352,0.50007669,0.04566914,0.00000000,0.47931981,0.01242000,0.32735860,0.00000000
-4.06103052,0.52989619,0.04764634,0.00000000,0.49857070,0.01333792,0.34917799,0.00000000
-4.05502751,0.55934176,0.04942697,0.00000000,0.51536002,0.01428648,0.37126487,0.00000000
-4.04902451,0.58837215,0.05099639,0.00000000,0.52947347,0.01526797,0.39363207,0.00000000
-4.04302151,0.61698611,0.05234652,0.00000000,0.54075962,0.01628517,0.41631166,0.00000000
-4.03701851,0.64521974,0.05347638,0.00000000,0.54913537,0.01734118,0.43935100,0.00000000
-4.03101551,0.67314083,0.05439235,0.00000000,0.55458871,0.01843910,0.46280688,0.00000000
-4.02501251,0.70084066,0.05510830,0.00000000,0.55717875,0.01958167,0.48673804,0.00000000
-4.01900950,0.72842335,0.05564526,0.00000000,0.55703294,0.02077089,0.51119626,0.00000000
-4.01300650,0.75599347,0.05603100,0.00000000,0.55434162,0.02200755,0.53621648,0.00000000
-4.00700350,0.78364259,0.05629925,0.00000000,0.54935020,0.02329083,0.56180666,0.00000000
-4.00100050,0.81143540,0.05648876,0.00000000,0.54234938,0.02461788,0.58793784,0.00000000
-3.99499750,0.83939661,0.05664220,0.00000000,0.53366384,0.02598345,0.61453522,0.00000000
-3.98899450,0.86749925,0.05680490,0.00000000,0.52364001,0.02737967,0.64147084,0.00000000
-3.98299150,0.89565538,0.05702351,0.00000000,0.51263357,0.02879583,0.66855860,0.00000000
-3.97698849,0.92370995,0.05734466,0.00000000,0.50099717,0.03021840,0.69555209,0.00000000
-3.97098549,0.95143832,0.05781361,0.00000000,0.48906901,0.03163113,0.72214555,0.00000000
-3.96498249,0.97854792,0.05847294,0.00000000,0.47716267,0.03301531,0.74797835,0.00000000
-3.95897949,1.00468405,0.05936135,0.00000000,0.46555866,0.03435021,0.77264286,0.00000000
-3.95297649,1.02943979,0.06051258,0.00000000,0.45449788,0.03561362,0.79569554,0.00000000
-3.94697349,1.05236954,0.06195440,0.00000000,0.44417717,0.03678258,0.81667085,0.00000000
-3.94097049,1.07300558,0.06370786,0.00000000,0.43474698,0.03783408,0.83509738,0.00000000
-3.93496748,1.09087680,0.06578661,0.00000000,0.42631101,0.03874595,0.85051541,0.00000000
-3.92896448,1.10552865,0.06819646,0.00000000,0.41892775,0.03949771,0.86249512,0.00000000
-3.92296148,1.11654327,0.07093508,0.00000000,0.41261354,0.04007136,0.87065433,0.00000000
-3.91695848,1.12355859,0.07399194,0.00000000,0.40734697,0.04045218,0.87467509,0.00000000
-3.91095548,1.12628567,0.07734848,0.00000000,0.40307427,0.04062941,0.87431803,0.00000000
-3.90495248,1.12452312,0.08097843,0.00000000,0.39971534,0.04059676,0.86943383,0.00000000
-3.89894947,1.11816814,0.08484849,0.00000000,0.39717024,0.04035280,0.85997122,0.00000000
-3.89294647,1.10722361,0.08891917,0.00000000,0.39532572,0.03990118,0.84598108,0.00000000
-3.88694347,1.09180100,0.09314601,0.00000000,0.39406183,0.03925066,0.82761650,0.00000000
-3.88094047,1.07211920,0.09748096,0.00000000,0.39325826,0.03841496,0.80512881,0.00000000
-3.87493747,1.04849945,0.10187409,0.00000000,0.39280030,0.03741247,0.77885993,0.00000000
-3.86893447,1.02135685,0.10627555,0.00000000,0.39258453,0.03626577,0.74923141,0.00000000
-3.86293147,0.99118902,0.11063766,0.00000000,0.39252391,0.03500110,0.71673088,0.00000000
-3.85692846,0.95856269,0.11491717,0.00000000,0.39255242,0.03364765,0.68189652,0.00000000
-3.85092546,0.92409875,0.11907756,0.00000000,0.39262903,0.03223692,0.64530043,0.00000000
-3.84492246,0.88845672,0.12309125,0.00000000,0.39274102,0.03080186,0.60753165,0.00000000
-3.83891946,0.85231901,0.12694165,0.00000000,0.39290650,0.02937622,0.56917960,0.00000000
-3.83291646,0.81637573,0.13062488,0.00000000,0.39317593,0.02799376,0.53081856,0.00000000
-3.82691346,0.78131022,0.13415107,0.00000000,0.39363260,0.02668753,0.49299379,0.00000000
-3.82091046,0.74778571,0.13754503,0.00000000,0.39439183,0.02548929,0.45620962,0.00000000
-3.81490745,0.71643315,0.14084631,0.00000000,0.39559876,0.02442882,0.42091993,0.00000000
-3.80890445,0.68784016,0.14410846,0.00000000,0.39742463,0.02353344,0.38752089,0.00000000
-3.80290145,0.66254106,0.14739742,0.00000000,0.40006140,0.02282748,0.35634611,0.00000000
-3.79689845,0.64100778,0.15078917,0.00000000,0.40371486,0.02233182,0.32766404,0.00000000
-3.79089545,0.62364149,0.15436650,0.00000000,0.40859612,0.02206353,0.30167727,0.00000000
-3.78489245,0.61076492,0.15821510,0.00000000,0.41491180,0.02203541,0.27852362,0.00000000
-3.77888944,0.60261512,0.16241909,0.00000000,0.42285322,0.02225575,0.25827852,0.00000000
-3.77288644,0.59933686,0.16705610,0.00000000,0.43258484,0.02272797,0.24095844,0.00000000
-3.76688344,0.60097675,0.17219224,0.00000000,0.44423261,0.02345036,0.22652519,0.00000000
-3.76088044,0.60747833,0.17787709,0.00000000,0.45787268,0.02441595,0.21489057,0.00000000
-3.75487744,0.61867848,0.18413906,0.00000000,0.47352109,0.02561235,0.20592145,0.00000000
-3.74887444,0.63430561,0.19098138,0.00000000,0.49112511,0.02702172,0.19944497,0.00000000
-3.74287144,0.65397997,0.19837893,0.00000000,0.51055676,0.02862088,0.19525380,0.00000000
-3.73686843,0.67721668,0.20627619,0.00000000,0.53160906,0.03038155,0.19311154,0.00000000
-3.73086543,0.70343177,0.21458644,0.00000000,0.55399552,0.03227071,0.19275804,0.00000000
-3.72486243,0.73195144,0.22319242,0.00000000,0.57735296,0.03425113,0.19391493,0.00000000
-3.71885943,0.76202491,0.23194837,0.00000000,0.60124801,0.03628210,0.19629115,0.00000000
-3.71285643,0.79284045,0.24068357,0.00000000,0.62518709,0.03832030,0.19958867,0.00000000
-3.70685343,0.82354475,0.24920713,0.00000000,0.64862965,0.04032079,0.20350826,0.00000000
-3.70085043,0.85326476,0.25731405,0.00000000,0.67100421,0.04223820,0.20775536,0.00000000
-3.69484742,0.88113167,0.26479207,0.00000000,0.69172663,0.04402794,0.21204602,0.00000000
-3.68884442,0.90630599,0.27142918,0.00000000,0.71021981,0.04564750,0.21611263,0.00000000
-3.68284142,0.92800280,0.27702142,0.00000000,0.72593393,0.04705772,0.21970949,0.00000000
-3.67683842,0.94551627,0.28138056,0.00000000,0.73836639,0.04822406,0.22261795,0.00000000
-3.67083542,0.95824208,0.28434126,0.00000000,0.74708044,0.04911771,0.22465091,0.00000000
-3.66483242,0.96569708,0.28576756,0.00000000,0.75172165,0.04971659,0.22565666,0.00000000
-3.65882941,0.96753493,0.28555814,0.00000000,0.75203144,0.05000610,0.22552170,0.00000000
-3.65282641,0.96355721,0.28365024,0.00000000,0.74785703,0.04997968,0.22417250,0.00000000
-3.64682341,0.95371937,0.28002212,0.00000000,0.73915733,0.04963906,0.22157619,0.00000000
-3.64082041,0.93813117,0.27469380,0.00000000,0.72600454,0.04899426,0.21773989,0.00000000
-3.63481741,0.91705164,0.26772622,0.00000000,0.70858144,0.04806325,0.21270896,0.00000000
-3.62881441,0.89087889,0.25921878,0.00000000,0.68717448,0.04687141,0.20656401,0.00000000
-3.62281141,0.86013498,0.24930552,0.00000000,0.66216317,0.04545064,0.19941692,0.00000000
-3.61680840,0.82544686,0.23815007,0.00000000,0.63400623,0.04383836,0.19140598,0.00000000
-3.61080540,0.78752406,0.22593969,0.00000000,0.60322525,0.04207620,0.18269033,0.00000000
-3.60480240,0.74713420,0.21287862,0.00000000,0.57038665,0.04020873,0.17344395,0.00000000
-3.59879940,0.70507742,0.19918127,0.00000000,0.53608278,0.03828194,0.16384943,0.00000000
-3.59279640,0.66216069,0.18506527,0.00000000,0.50091296,0.03634186,0.15409185,0.00000000
-3.58679340,0.61917314,0.17074495,0.00000000,0.46546537,0.03443310,0.14435277,0.00000000
-3.58079040,0.57686335,0.15642536,0.00000000,0.43030033,0.03259759,0.13480485,0.00000000
-3.57478739,0.53591919,0.14229707,0.00000000,0.39593576,0.03087332,0.12560701,0.00000000
-3.56878439,0.49695111,0.12853196,0.00000000,0.36283509,0.02929341,0.11690052,0.00000000
-3.56278139,0.46047914,0.11528005,0.00000000,0.33139810,0.02788520,0.10880585,0.00000000
-3.55677839,0.42692389,0.10266743,0.00000000,0.30195468,0.02666975,0.10142061,0.00000000
-3.55077539,0.39660169,0.09079531,0.00000000,0.27476172,0.02566141,0.09481848,0.00000000
-3.54477239,0.36972370,0.07974000,0.00000000,0.25000280,0.02486772,0.08904905,0.00000000
-3.53876938,0.34639885,0.06955393,0.00000000,0.22779062,0.02428947,0.08413870,0.00000000
-3.53276638,0.32664018,0.06026734,0.00000000,0.20817178,0.02392110,0.08009229,0.00000000
-3.52676338,0.31037419,0.05189067,0.00000000,0.19113351,0.02375111,0.07689566,0.00000000
-3.52076038,0.29745265,0.04441735,0.00000000,0.17661200,0.02376285,0.07451874,0.00000000
-3.51475738,0.28766638,0.03782695,0.00000000,0.16450185,0.02393531,0.07291924,0.00000000
-3.50875438,0.28076037,0.03208838,0.00000000,0.15466622,0.02424408,0.07204671,0.00000000
-3.50275138,0.27644968,0.02716322,0.00000000,0.14694717,0.02466242,0.07184688,0.00000000
-3.49674837,0.27443556,0.02300878,0.00000000,0.14117600,0.02516234,0.07226603,0.00000000
-3.49074537,0.27442121,0.01958102,0.00000000,0.13718303,0.02571571,0.07325538,0.00000000
-3.48474237,0.27612671,0.01683719,0.00000000,0.13480660,0.02629533,0.07477524,0.00000000
-3.47873937,0.27930255,0.01473800,0.00000000,0.13390101,0.02687595,0.07679881,0.00000000
-3.47273637,0.28374141,0.01324951,0.00000000,0.13434317,0.02743519,0.07931544,0.00000000
-3.46673337,0.28928767,0.01234452,0.00000000,0.13603772,0.02795429,0.08233328,0.00000000
-3.46073037,0.29584444,0.01200350,0.00000000,0.13892057,0.02841875,0.08588112,0.00000000
-3.45472736,0.30337776,0.01221518,0.00000000,0.14296072,0.02881877,0.09000926,0.00000000
-3.44872436,0.31191773,0.01297661,0.00000000,0.14816029,0.02914945,0.09478940,0.00000000
-3.44272136,0.32155657,0.01429282,0.00000000,0.15455281,0.02941083,0.10031343,0.00000000
-3.43671836,0.33244352,0.01617614,0.00000000,0.16219977,0.02960765,0.10669103,0.00000000
-3.43071536,0.34477668,0.01864503,0.00000000,0.17118563,0.02974900,0.11404608,0.00000000
-3.42471236,0.35879205,0.02172271,0.00000000,0.18161134,0.02984768,0.12251198,0.00000000
-3.41870935,0.37475003,0.02543535,0.00000000,0.19358670,0.02991946,0.13222587,0.00000000
-3.41270635,0.39291991,0.02981004,0.00000000,0.20722177,0.02998216,0.14332196,0.00000000
-3.40670335,0.41356280,0.03487264,0.00000000,0.22261771,0.03005468,0.15592410,0.00000000
-3.40070035,0.43691383,0.04064534,0.00000000,0.23985741,0.03015598,0.17013793,0.00000000
-3.39469735,0.46316417,0.04714436,0.00000000,0.25899633,0.03030398,0.18604276,0.00000000
-3.38869435,0.49244377,0.05437753,0.00000000,0.28005392,0.03051465,0.20368375,0.00000000
-3.38269135,0.52480571,0.06234212,0.00000000,0.30300619,0.03080104,0.22306447,0.00000000
-3.37668834,0.56021274,0.07102290,0.00000000,0.32777974,0.03117255,0.24414054,0.00000000
-3.37068534,0.59852702,0.08039060,0.00000000,0.35424759,0.03163432,0.26681445,0.00000000
-3.36468234,0.63950355,0.09040079,0.00000000,0.38222727,0.03218683,0.29093214,0.00000000
-3.35867934,0.68278788,0.10099337,0.00000000,0.41148128,0.03282576,0.31628153,0.00000000
-3.35267634,0.72791845,0.11209275,0.00000000,0.44172004,0.03354199,0.34259324,0.00000000
-3.34667334,0.77433367,0.12360857,0.00000000,0.47260740,0.03432192,0.36954378,0.00000000
-3.34067034,0.82138375,0.13543731,0.00000000,0.50376855,0.03514791,0.39676113,0.00000000
-3.33466733,0.86834692,0.14746445,0.00000000,0.53480004,0.03599903,0.42383263,0.00000000
-3.32866433,0.91444942,0.15956727,0.00000000,0.56528160,0.03685180,0.45031516,0.00000000
-3.32266133,0.95888872,0.17161815,0.00000000,0.59478912,0.03768120,0.47574712,0.00000000
-3.31665833,1.00085876,0.18348829,0.00000000,0.62290842,0.03846167,0.49966181,0.00000000
-3.31065533,1.03957632,0.19505147,0.00000000,0.64924890,0.03916812,0.52160178,0.00000000
-3.30465233,1.07430722,0.20618797,0.00000000,0.67345655,0.03977695,0.54113348,0.00000000
-3.29864932,1.10439117,0.21678812,0.00000000,0.69522559,0.04026695,0.55786151,0.00000000
-3.29264632,1.12926412,0.22675547,0.00000000,0.71430820,0.04062013,0.57144197,0.00000000
-3.28664332,1.14847697,0.23600937,0.00000000,0.73052162,0.04082232,0.58159415,0.00000000
-3.28064032,1.16170979,0.24448672,0.00000000,0.74375245,0.04086367,0.58811010,0.00000000
-3.27463732,1.16878099,0.25214282,0.00000000,0.75395781,0.04073887,0.59086157,0.00000000
-3.26863432,1.16965074,0.25895135,0.00000000,0.76116322,0.04044721,0.58980402,0.00000000
-3.26263132,1.16441892,0.26490332,0.00000000,0.76545750,0.03999240,0.58497753,0.00000000
-3.25662831,1.15331747,0.27000517,0.00000000,0.76698491,0.03938227,0.57650459,0.00000000
-3.25062531,1.13669788,0.27427611,0.00000000,0.76593492,0.03862823,0.56458488,0.00000000
-3.24462231,1.11501442,0.27774491,0.00000000,0.76253045,0.03774465,0.54948739,0.00000000
-3.23861931,1.08880414,0.28044632,0.00000000,0.75701506,0.03674811,0.53154032,0.00000000
-3.23261631,1.05866483,0.28241737,0.00000000,0.74964002,0.03565670,0.51111922,0.00000000
-3.22661331,1.02523199,0.28369388,0.00000000,0.74065197,0.03448918,0.48863406,0.00000000
-3.22061031,0.98915619,0.28430738,0.00000000,0.73028195,0.03326430,0.46451583,0.00000000
-3.21460730,0.95108183,0.28428260,0.00000000,0.71873632,0.03200012,0.43920335,0.00000000
-3.20860430,0.91162842,0.28363589,0.00000000,0.70619021,0.03071346,0.41313085,0.00000000
-3.20260130,0.87137513,0.28237445,0.00000000,0.69278376,0.02941948,0.38671686,0.00000000
-3.19659830,0.83084916,0.28049666,0.00000000,0.67862129,0.02813145,0.36035486,0.00000000
-3.19059530,0.79051835,0.27799335,0.00000000,0.66377336,0.02686052,0.33440593,0.00000000
-3.18459230,0.75078802,0.27484992,0.00000000,0.64828154,0.02561583,0.30919370,0.00000000
-3.17858929,0.71200183,0.27104929,0.00000000,0.63216542,0.02440460,0.28500144,0.00000000
-3.17258629,0.67444626,0.26657530,0.00000000,0.61543134,0.02323239,0.26207146,0.00000000
-3.16658329,0.63835813,0.26141651,0.00000000,0.59808230,0.02210347,0.24060643,0.00000000
-3.16058029,0.60393430,0.25557000,0.00000000,0.58012826,0.02102114,0.22077235,0.00000000
-3.15457729,0.57134286,0.24904495,0.00000000,0.56159625,0.01998824,0.20270298,0.00000000
-3.14857429,0.54073478,0.24186584,0.00000000,0.54253954,0.01900752,0.18650509,0.00000000
-3.14257129,0.51225540,0.23407493,0.00000000,0.52304542,0.01808206,0.17226433,0.00000000
-3.13656828,0.48605475,0.22573396,0.00000000,0.50324110,0.01721555,0.16005111,0.00000000
-3.13056528,0.46229628,0.21692492,0.00000000,0.48329739,0.01641266,0.14992634,0.00000000
-3.12456228,0.44116340,0.20774983,0.00000000,0.46342995,0.01567911,0.14194639,0.00000000
-3.11855928,0.42286340,0.19832957,0.00000000,0.44389821,0.01502186,0.13616730,0.00000000
-3.11255628,0.40762879,0.18880179,0.00000000,0.42500190,0.01444901,0.13264782,0.00000000
-3.10655328,0.39571575,0.17931802,0.00000000,0.40707552,0.01396978,0.13145117,0.00000000
-3.10055028,0.38740007,0.17004012,0.00000000,0.39048108,0.01359427,0.13264554,0.00000000
-3.09454727,0.38297073,0.16113632,0.00000000,0.37559932,0.01333324,0.13630328,0.00000000
-3.08854427,0.38272136,0.15277685,0.00000000,0.36282016,0.01319774,0.14249884,0.00000000
-3.08254127,0.38694026,0.14512957,0.00000000,0.35253239,0.01319882,0.15130565,0.00000000
-3.07653827,0.39589931,0.13835559,0.00000000,0.34511347,0.01334705,0.16279210,0.00000000
-3.07053527,0.40984231,0.13260514,0.00000000,0.34091946,0.01365222,0.17701682,0.00000000
-3.06453227,0.42897332,0.12801383,0.00000000,0.34027560,0.01412284,0.19402364,0.00000000
-3.05852926,0.45344553,0.12469925,0.00000000,0.34346779,0.01476587,0.21383640,0.00000000
-3.05252626,0.48335108,0.12275825,0.00000000,0.35073512,0.01558629,0.23645394,0.00000000
-3.04652326,0.51871237,0.12226473,0.00000000,0.36226363,0.01658689,0.26184559,0.00000000
-3.04052026,0.55947510,0.12326794,0.00000000,0.37818137,0.01776797,0.28994743,0.00000000
-3.03451726,0.60550348,0.12579156,0.00000000,0.39855473,0.01912723,0.32065952,0.00000000
-3.02851426,0.65657768,0.12983320,0.00000000,0.42338605,0.02065961,0.35384434,0.00000000
-3.02251126,0.71239386,0.13536451,0.00000000,0.45261245,0.02235731,0.38932651,0.00000000
-3.01650825,0.77256650,0.14233181,0.00000000,0.48610574,0.02420977,0.42689407,0.00000000
-3.01050525,0.83663331,0.15065717,0.00000000,0.52367337,0.02620385,0.46630101,0.00000000
-3.00450225,0.90406227,0.16023990,0.00000000,0.56506031,0.02832392,0.50727132,0.00000000
-2.99849925,0.97426074,0.17095843,0.00000000,0.60995170,0.03055211,0.54950418,0.00000000
-2.99249625,1.04658629,0.18267253,0.00000000,0.65797627,0.03286860,0.59268023,0.00000000
-2.98649325,1.12035875,0.19522582,0.00000000,0.70871048,0.03525191,0.63646859,0.00000000
-2.98049025,1.19487321,0.20844855,0.00000000,0.76168328,0.03767924,0.68053431,0.00000000
-2.97448724,1.26941345,0.22216053,0.00000000,0.81638153,0.04012684,0.72454601,0.00000000
-2.96848424,1.34326532,0.23617434,0.00000000,0.87225613,0.04257038,0.76818321,0.00000000
-2.96248124,1.41572973,0.25029859,0.00000000,0.92872877,0.04498532,0.81114314,0.00000000
-2.95647824,1.48613478,0.26434133,0.00000000,0.98519948,0.04734729,0.85314665,0.00000000
-2.95047524,1.55384676,0.27811349,0.00000000,1.04105496,0.04963245,0.89394300,0.00000000
-2.94447224,1.61827979,0.29143234,0.00000000,1.09567767,0.05181785,0.93331327,0.00000000
-2.93846923,1.67890387,0.30412490,0.00000000,1.14845570,0.05388176,0.97107236,0.00000000
-2.93246623,1.73525137,0.31603132,0.00000000,1.19879347,0.05580398,1.00706955,0.00000000
-2.92646323,1.78692191,0.32700799,0.00000000,1.24612299,0.05756615,1.04118756,0.00000000
-2.92046023,1.83358567,0.33693061,0.00000000,1.28991563,0.05915199,1.07334044,0.00000000
-2.91445723,1.87498539,0.34569681,0.00000000,1.32969416,0.06054761,1.10347036,0.00000000
-2.90845423,1.91093717,0.35322863,0.00000000,1.36504476,0.06174170,1.13154368,0.00000000
-2.90245123,1.94133016,0.35947444,0.00000000,1.39562851,0.06272574,1.15754651,0.00000000
-2.89644822,1.96612560,0.36441043,0.00000000,1.42119217,0.06349423,1.18148026,0.00000000
-2.89044522,1.98535502,0.36804163,0.00000000,1.44157750,0.06404479,1.20335732,0.00000000
-2.88444222,1.99911805,0.37040219,0.00000000,1.45672882,0.06437828,1.22319727,0.00000000
-2.87843922,2.00757965,0.37155506,0.00000000,1.46669827,0.06449892,1.24102388,0.00000000
-2.87243622,2.01096693,0.37159097,0.00000000,1.47164828,0.06441423,1.25686291,0.00000000
-2.86643322,2.00956546,0.37062652,0.00000000,1.47185092,0.06413508,1.27074107,0.00000000
-2.86043022,2.00371487,0.36880168,0.00000000,1.46768375,0.06367549,1.28268577,0.00000000
-2.85442721,1.99380382,0.36627631,0.00000000,1.45962211,0.06305249,1.29272588,0.00000000
-2.84842421,1.98026398,0.36322609,0.00000000,1.44822774,0.06228582,1.30089313,0.00000000
-2.84242121,1.96356294,0.35983771,0.00000000,1.43413393,0.06139762,1.30722392,0.00000000
-2.83641821,1.94419595,0.35630350,0.00000000,1.41802743,0.06041189,1.31176132,0.00000000
-2.83041521,1.92267647,0.35281556,0.00000000,1.40062767,0.05935407,1.31455683,0.00000000
-2.82441221,1.89952529,0.34955968,0.00000000,1.38266384,0.05825034,1.31567163,0.00000000
-2.81840920,1.87525867,0.34670909,0.00000000,1.36485068,0.05712700,1.31517704,0.00000000
-2.81240620,1.85037541,0.34441836,0.00000000,1.34786374,0.05600973,1.31315391,0.00000000
-2.80640320,1.82534325,0.34281762,0.00000000,1.33231522,0.05492287,1.30969092,0.00000000
-2.80040020,1.80058509,0.34200730,0.00000000,1.31873113,0.05388865,1.30488160,0.00000000
-2.79439720,1.77646541,0.34205378,0.00000000,1.30753096,0.05292650,1.29882023,0.00000000
-2.78839420,1.75327758,0.34298591,0.00000000,1.29901065,0.05205234,1.29159683,0.00000000
-2.78239120,1.73123258,0.34479278,0.00000000,1.29332969,0.05127804,1.28329149,0.00000000
-2.77638819,1.71044995,0.34742285,0.00000000,1.29050298,0.05061094,1.27396849,0.00000000
-2.77038519,1.69095134,0.35078445,0.00000000,1.29039803,0.05005353,1.26367053,0.00000000
-2.76438219,1.67265746,0.35474782,0.00000000,1.29273763,0.04960326,1.25241376,0.00000000
-2.75837919,1.65538865,0.35914858,0.00000000,1.29710818,0.04925258,1.24018389,0.00000000
-2.75237619,1.63886952,0.36379256,0.00000000,1.30297336,0.04898912,1.22693398,0.00000000
-2.74637319,1.62273758,0.36846196,0.00000000,1.30969280,0.04879605,1.21258401,0.00000000
-2.74037019,1.60655591,0.37292238,0.00000000,1.31654501,0.04865272,1.19702285,0.00000000
-2.73436718,1.58982946,0.37693083,0.00000000,1.32275377,0.04853530,1.18011226,0.00000000
-2.72836418,1.57202444,0.38024401,0.00000000,1.32751686,0.04841771,1.16169330,0.00000000
-2.72236118,1.55259008,0.38262689,0.00000000,1.33003608,0.04827257,1.14159450,0.00000000
-2.71635818,1.53098184,0.38386097,0.00000000,1.32954725,0.04807225,1.11964187,0.00000000
-2.71035518,1.50668513,0.38375211,0.00000000,1.32534894,0.04778995,1.09566979,0.00000000
-2.70435218,1.47923837,0.38213741,0.00000000,1.31682882,0.04740072,1.06953256,0.00000000
-2.69834917,1.44825436,0.37889100,0.00000000,1.30348643,0.04688245,1.04111578,0.00000000
-2.69234617,1.41343897,0.37392838,0.00000000,1.28495159,0.04621677,1.01034684,0.00000000
-2.68634317,1.37460622,0.36720931,0.00000000,1.26099757,0.04538969,0.97720417,0.00000000
-2.68034017,1.33168911,0.35873900,0.00000000,1.23154869,0.04439225,0.94172428,0.00000000
-2.67433717,1.28474563,0.34856757,0.00000000,1.19668208,0.04322074,0.90400664,0.00000000
-2.66833417,1.23395985,0.33678807,0.00000000,1.15662370,0.04187693,0.86421568,0.00000000
-2.66233117,1.17963801,0.32353282,0.00000000,1.11173897,0.04036791,0.82258012,0.00000000
-2.65632816,1.12219994,0.30896865,0.00000000,1.06251853,0.03870583,0.77938948,0.00000000
-2.65032516,1.06216638,0.29329097,0.00000000,1.00956007,0.03690743,0.73498811,0.00000000
-2.64432216,1.00014290,0.27671719,0.00000000,0.95354696,0.03499338,0.68976700,0.00000000
-2.63831916,0.93680131,0.25947963,0.00000000,0.89522503,0.03298756,0.64415394,0.00000000
-2.63231616,0.87285946,0.24181836,0.00000000,0.83537824,0.03091623,0.59860251,0.00000000
-2.62631316,0.80906058,0.22397419,0.00000000,0.77480468,0.02880714,0.55358053,0.00000000
-2.62031016,0.74615290,0.20618216,0.00000000,0.71429359,0.02668866,0.50955855,0.00000000
-2.61430715,0.68487067,0.18866560,0.00000000,0.65460454,0.02458898,0.46699899,0.00000000
-2.60830415,0.62591708,0.17163124,0.00000000,0.59644924,0.02253530,0.42634626,0.00000000
-2.60230115,0.56994983,0.15526514,0.00000000,0.54047677,0.02055323,0.38801844,0.00000000
