energy_ev,total_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-0.21910955,0.53015024,0.15783593,0.00903924,0.00011221,0.06222668,0.00279910,0.01750498,0.25311097,0.31295779
-0.21310655,0.52421457,0.15562364,0.00850391,0.00011965,0.05791360,0.00317851,0.01860980,0.25314743,0.31216035
-0.20710355,0.52354026,0.15450224,0.00815927,0.00013496,0.05489414,0.00364268,0.02010469,0.25449147,0.31460754
-0.20110055,0.52825309,0.15449871,0.00799737,0.00015851,0.05310012,0.00419474,0.02201252,0.25735658,0.32042547
-0.19509755,0.53852510,0.15564706,0.00801079,0.00019097,0.05246697,0.00483743,0.02435670,0.26198686,0.32977482
-0.18909455,0.55455823,0.15798413,0.00819259,0.00023330,0.05293335,0.00557283,0.02716025,0.26864781,0.34283951
-0.18309155,0.57656508,0.16154478,0.00853609,0.00028677,0.05444023,0.00640215,0.03044463,0.27761570,0.35981354
-0.17708854,0.60474752,0.16635676,0.00903470,0.00035290,0.05692959,0.00732539,0.03422847,0.28916592,0.38088643
-0.17108554,0.63927451,0.17243544,0.00968158,0.00043345,0.06034273,0.00834115,0.03852623,0.30356071,0.40622807
-0.16508254,0.68025995,0.17977887,0.01046936,0.00053041,0.06461856,0.00944637,0.04334696,0.32103682,0.43597357
-0.15907954,0.72774181,0.18836330,0.01138983,0.00064599,0.06969184,0.01063612,0.04869297,0.34179360,0.47020887
-0.15307654,0.78166374,0.19813949,0.01243366,0.00078252,0.07549155,0.01190351,0.05455874,0.36598204,0.50895774
-0.14707354,0.84185990,0.20903011,0.01359016,0.00094247,0.08193969,0.01323956,0.06092998,0.39369522,0.55217085
-0.14107054,0.90804416,0.22092821,0.01484711,0.00112835,0.08895035,0.01463323,0.06778298,0.42496073,0.59971760
-0.13506753,0.97980420,0.23369718,0.01619069,0.00134267,0.09642945,0.01607150,0.07508423,0.45973536,0.65138102
-0.12906453,1.05660112,0.24717199,0.01760546,0.00158782,0.10427501,0.01753951,0.08279042,0.49790246,0.70685624
-0.12306153,1.13777470,0.26116187,0.01907445,0.00186601,0.11237804,0.01902081,0.09084884,0.53927221,0.76575273
-0.11705853,1.22255434,0.27545427,0.02057943,0.00217915,0.12062413,0.02049775,0.09919811,0.58358476,0.82760029
-0.11105553,1.31007533,0.28982004,0.02210114,0.00252874,0.12889557,0.02195179,0.10776933,0.63051643,0.89185870
-0.10505253,1.39939985,0.30401949,0.02361971,0.00291578,0.13707395,0.02336405,0.11648760,0.67968846,0.95793061
-0.09904952,1.48954180,0.31780930,0.02511513,0.00334059,0.14504321,0.02471577,0.12527371,0.73067830,1.02517727
-0.09304652,1.57949439,0.33094965,0.02656770,0.00380280,0.15269286,0.02598885,0.13404620,0.78303261,1.09293623
-0.08704352,1.66825906,0.34321159,0.02795862,0.00430114,0.15992126,0.02716638,0.14272339,0.83628156,1.16054024
-0.08104052,1.75487443,0.35438410,0.02927044,0.00483346,0.16663878,0.02823311,0.15122556,0.88995356,1.22733644
-0.07503752,1.83844368,0.36428053,0.03048761,0.00539659,0.17277063,0.02917597,0.15947693,0.94358966,1.29270469
-0.06903452,1.91815899,0.37274426,0.03159686,0.00598638,0.17825920,0.02998437,0.16740756,0.99675674,1.35607415
-0.06303152,1.99332169,0.37965311,0.03258754,0.00659767,0.18306571,0.03065054,0.17495486,1.04905876,1.41693714
-0.05702851,2.06335692,0.38492250,0.03345189,0.00722432,0.18717110,0.03116970,0.18206479,1.10014521,1.47485939
-0.05102551,2.12782219,0.38850710,0.03418511,0.00785938,0.19057605,0.03154012,0.18869264,1.14971644,1.52948625
-0.04502251,2.18640919,0.39040094,0.03478540,0.00849515,0.19330011,0.03176312,0.19480328,1.19752520,1.58054427
-0.03901951,2.23893895,0.39063606,0.03525378,0.00912341,0.19537991,0.03184286,0.20037103,1.24337454,1.62783826
-0.03301651,2.28535056,0.38927973,0.03559386,0.00973562,0.19686662,0.03178610,0.20537900,1.28711197,1.67124391
-0.02701351,2.32568441,0.38643049,0.03581150,0.01032324,0.19782276,0.03160188,0.20981813,1.32862040,1.71069658
-0.02101051,2.36006100,0.38221313,0.03591432,0.01087794,0.19831838,0.03130105,0.21368588,1.36780654,1.74617702
-0.01500750,2.38865682,0.37677314,0.03591126,0.01139200,0.19842712,0.03089586,0.21698472,1.40458752,1.77769504
-0.00900450,2.41167888,0.37027058,0.03581203,0.01185860,0.19822208,0.03039945,0.21972058,1.43887683,1.80527237
-0.00300150,2.42933983,0.36287412,0.03562661,0.01227214,0.19777190,0.02982540,0.22190135,1.47057075,1.82892594
0.00300150,2.44183532,0.35475515,0.03536474,0.01262856,0.19713726,0.02918727,0.22353551,1.49953642,1.84865293
0.00900450,2.44932510,0.34608259,0.03503557,0.01292561,0.19636798,0.02849822,0.22463108,1.52560253,1.86441871
0.01500750,2.45191947,0.33701844,0.03464723,0.01316309,0.19550085,0.02777069,0.22519492,1.54855373,1.87614878
0.02101051,2.44967180,0.32771424,0.03420669,0.01334302,0.19455842,0.02701620,0.22523248,1.56812933,1.88372523
0.02701351,2.44257776,0.31830875,0.03371960,0.01346972,0.19354874,0.02624515,0.22474796,1.58402671,1.88698846
0.03301651,2.43058131,0.30892653,0.03319029,0.01354987,0.19246603,0.02546681,0.22374490,1.59590953,1.88574380
0.03901951,2.41358700,0.29967775,0.03262189,0.01359244,0.19129228,0.02468933,0.22222724,1.60342040,1.87977308
0.04502251,2.39147767,0.29065877,0.03201650,0.01360852,0.18999965,0.02391987,0.22020058,1.60619743,1.86885016
0.05102551,2.36413616,0.28195361,0.03137553,0.01361111,0.18855347,0.02316471,0.21767368,1.60389366,1.85275960
0.05702851,2.33146950,0.27363586,0.03069995,0.01361478,0.18691571,0.02242950,0.21466000,1.59619813,1.83131707
0.06303152,2.29343369,0.26577085,0.02999073,0.01363525,0.18504856,0.02171943,0.21117922,1.58285740,1.80439024
0.06903452,2.25005714,0.25841789,0.02924914,0.01368893,0.18291804,0.02103947,0.20725847,1.56369592,1.77191851
0.07503752,2.20146105,0.25163226,0.02847709,0.01379239,0.18049731,0.02039452,0.20293323,1.53863397,1.73393029
0.08104052,2.14787500,0.24546666,0.02767741,0.01396174,0.17776946,0.01978960,0.19824780,1.50770193,1.69055654
0.08704352,2.08964654,0.23997216,0.02685406,0.01421208,0.17472965,0.01922986,0.19325520,1.47104978,1.64203942
0.09304652,2.02724379,0.23519828,0.02601218,0.01455684,0.17138647,0.01872066,0.18801654,1.42895117,1.58873555
0.09904952,1.96125078,0.23119230,0.02515818,0.01500720,0.16776239,0.01826747,0.18259976,1.38180165,1.53111327
0.10505253,1.89235542,0.22799784,0.02429957,0.01557155,0.16389336,0.01787576,0.17707786,1.33011110,1.46974413
0.11105553,1.82133090,0.22565263,0.02344482,0.01625498,0.15982745,0.01755080,0.17152664,1.27449060,1.40528890
0.11705853,1.74901127,0.22418582,0.02260308,0.01705886,0.15562288,0.01729741,0.16602218,1.21563460,1.33847885
0.12306153,1.67626282,0.22361487,0.02178382,0.01798055,0.15134520,0.01711970,0.16063796,1.15429918,1.27009334
0.12906453,1.60395276,0.22394237,0.02099644,0.01901320,0.14706422,0.01702073,0.15544206,1.09127776,1.20093496
0.13506753,1.53291698,0.22515294,0.02024990,0.02014571,0.14285047,0.01700222,0.15049442,1.02737538,1.13180355
0.14107054,1.46392894,0.22721055,0.01955225,0.02136283,0.13877174,0.01706430,0.14584437,0.96338309,1.06347050
0.14707354,1.39767107,0.23005649,0.01891028,0.02264541,0.13488966,0.01720522,0.14152856,0.90005361,0.99665462
0.15307654,1.33471066,0.23360819,0.01832917,0.02397082,0.13125667,0.01742117,0.13756948,0.83807946,0.93200085
0.15907954,1.27548108,0.23775896,0.01781221,0.02531345,0.12791339,0.01770622,0.13397458,0.77807457,0.87006271
0.16508254,1.22026957,0.24237900,0.01736064,0.02664546,0.12488675,0.01805226,0.13073604,0.72056000,0.81128922
0.17108554,1.16921189,0.24731741,0.01697352,0.02793754,0.12218872,0.01844905,0.12783134,0.66595433,0.75601683
0.17708854,1.12229403,0.25240544,0.01664773,0.02915977,0.11981583,0.01888446,0.12522441,0.61456886,0.70446627
0.18309155,1.07936058,0.25746068,0.01637810,0.03028256,0.11774950,0.01934463,0.12286744,0.56660737,0.65674452
0.18909455,1.04012925,0.26229214,0.01615758,0.03127762,0.11595706,0.01981439,0.12070317,0.52217038,0.61285109
0.19509755,1.00421031,0.26670599,0.01597750,0.03211884,0.11439342,0.02027764,0.11866765,0.48126301,0.57268838
0.20110055,0.97113008,0.27051166,0.01582794,0.03278317,0.11300336,0.02071779,0.11669312,0.44380607,0.53607512
0.20710355,0.94035676,0.27352808,0.01569810,0.03325138,0.11172415,0.02111830,0.11471115,0.40964926,0.50276197
0.21310655,0.91132756,0.27558973,0.01557673,0.03350871,0.11048849,0.02146319,0.11265558,0.37858589,0.47244865
0.21910955,0.88347540,0.27655218,0.01545255,0.03354532,0.10922755,0.02173751,0.11046534,0.35036812,0.44480126
0.22511256,0.85625427,0.27629702,0.01531469,0.03335662,0.10787403,0.02192784,0.10808695,0.32472205,0.41946940
0.23111556,0.82916178,0.27473576,0.01515310,0.03294334,0.10636495,0.02202274,0.10547659,0.30136188,0.39610193
0.23711856,0.80175832,0.27181266,0.01495887,0.03231147,0.10464424,0.02201307,0.10260159,0.28000268,0.37436108
0.24312156,0.77368193,0.26750642,0.01472455,0.03147200,0.10266484,0.02189228,0.09944150,0.26037130,0.35393429
0.24912456,0.74465878,0.26183046,0.01444440,0.03044045,0.10039041,0.02165659,0.09598850,0.24221517,0.33454350
0.25512756,0.71450884,0.25483217,0.01411449,0.02923631,0.09779641,0.02130510,0.09224729,0.22530887,0.31595183
0.26113057,0.68314715,0.24659078,0.01373285,0.02788229,0.09487072,0.02083974,0.08823449,0.20945851,0.29796762
0.26713357,0.65058090,0.23721440,0.01329940,0.02640359,0.09161364,0.02026517,0.08397757,0.19450397,0.28044598
0.27313657,0.61690284,0.22683609,0.01281596,0.02482703,0.08803744,0.01958858,0.07951349,0.18031935,0.26328813
0.27913957,0.58228182,0.21560931,0.01228604,0.02318021,0.08416540,0.01881942,0.07488699,0.16681174,0.24643891
0.28514257,0.54695113,0.20370298,0.01171472,0.02149068,0.08003054,0.01796903,0.07014885,0.15391882,0.22988269
0.29114557,0.51119534,0.19129636,0.01110837,0.01978522,0.07567394,0.01705027,0.06535397,0.14160547,0.21363840
0.29714857,0.47533671,0.17857397,0.01047444,0.01808917,0.07114297,0.01607711,0.06055964,0.12985992,0.19775374
0.30315158,0.43972162,0.16572073,0.00982115,0.01642585,0.06648934,0.01506415,0.05582378,0.11868950,0.18229932
0.30915458,0.40470777,0.15291768,0.00915725,0.01481615,0.06176715,0.01402625,0.05120356,0.10811655,0.16736282
0.31515758,0.37065285,0.14033811,0.00849174,0.01327822,0.05703103,0.01297813,0.04675415,0.09817452,0.15304361
0.32116058,0.33790484,0.12814456,0.00783360,0.01182731,0.05233437,0.01193396,0.04252779,0.08890450,0.13944807
0.32716358,0.30679446,0.11648644,0.00719164,0.01047573,0.04772783,0.01090712,0.03857323,0.08035235,0.12668573
0.33316658,0.27762972,0.10549851,0.00657426,0.00923292,0.04325804,0.00990990,0.03493540,0.07256643,0.11486646
0.33916958,0.25069274,0.09530009,0.00598935,0.00810560,0.03896660,0.00895334,0.03165543,0.06559597,0.10409852
0.34517259,0.22623875,0.08599492,0.00544420,0.00709801,0.03488941,0.00804711,0.02877085,0.05949007,0.09448776
0.35117559,0.20449684,0.07767164,0.00494539,0.00621223,0.03105627,0.00719947,0.02631608,0.05429724,0.08613767
0.35717859,0.18567252,0.07040476,0.00449884,0.00544850,0.02749073,0.00641728,0.02432304,0.05006540,0.07915024
0.36318159,0.16995144,0.06425588,0.00410977,0.00480553,0.02421029,0.00570605,0.02282180,0.04684222,0.07362756
0.36918459,0.15750416,0.05927523,0.00378277,0.00428087,0.02122673,0.00507007,0.02184139,0.04467573,0.06967389
0.37518759,0.14849128,0.05550312,0.00352183,0.00387117,0.01854671,0.00451258,0.02141044,0.04361498,0.06739803
0.38119060,0.14306885,0.05297143,0.00333046,0.00357250,0.01617242,0.00403593,0.02155785,0.04371071,0.06691588
0.38719360,0.14139342,0.05170482,0.00321170,0.00338052,0.01410239,0.00364177,0.02231329,0.04501592,0.06835294
0.39319660,0.14362658,0.05172174,0.00316825,0.00329067,0.01233238,0.00333126,0.02370749,0.04758622,0.07184653
0.39919960,0.14993856,0.05303495,0.00320248,0.00329826,0.01085614,0.00310528,0.02577239,0.05147986,0.07754762
0.40520260,0.16051070,0.05565182,0.00331652,0.00339854,0.00966633,0.00296454,0.02854104,0.05675750,0.08562210
0.41120560,0.17553659,0.05957406,0.00351228,0.00358668,0.00875522,0.00290983,0.03204723,0.06348159,0.09625125
0.41720860,0.19522171,0.06479721,0.00379142,0.00385775,0.00811535,0.00294206,0.03632496,0.07171536,0.10963140
0.42321161,0.21978146,0.07130972,0.00415539,0.00420662,0.00774015,0.00306236,0.04140760,0.08152151,0.12597260
0.42921461,0.24943766,0.07909182,0.00460538,0.00462787,0.00762429,0.00327214,0.04732688,0.09296053,0.14549615
0.43521761,0.28441330,0.08811419,0.00514225,0.00511570,0.00776403,0.00357305,0.05411177,0.10608874,0.16843100
0.44122061,0.32492586,0.09833659,0.00576646,0.00566378,0.00815730,0.00396697,0.06178706,0.12095613,0.19500899
0.44722361,0.37117905,0.10970660,0.00647801,0.00626520,0.00880375,0.00445587,0.07037198,0.13760400,0.22545873
0.45322661,0.42335331,0.12215839,0.00727631,0.00691237,0.00970456,0.00504169,0.07987868,0.15606245,0.25999842
0.45922961,0.48159508,0.13561188,0.00816011,0.00759698,0.01086216,0.00572617,0.09031072,0.17634783,0.29882737
0.46523262,0.54600518,0.14997216,0.00912739,0.00831003,0.01227984,0.00651061,0.10166157,0.19846020,0.34211655
0.47123562,0.61662651,0.16512937,0.01017526,0.00904187,0.01396119,0.00739565,0.11391316,0.22238075,0.38999820
0.47723862,0.69343143,0.18095899,0.01129985,0.00978224,0.01590951,0.00838103,0.12703463,0.24806936,0.44255486
0.48324162,0.77630907,0.19732267,0.01249628,0.01052050,0.01812711,0.00946530,0.14098113,0.27546226,0.49980789
0.48924462,0.86505314,0.21406941,0.01375855,0.01124572,0.02061459,0.01064557,0.15569287,0.30446989,0.56170610
0.49524762,0.95935066,0.23103726,0.01507949,0.01194695,0.02337006,0.01191730,0.17109444,0.33497491,0.62811473
0.50125063,1.05877194,0.24805535,0.01645080,0.01261340,0.02638842,0.01327407,0.18709433,0.36683058,0.69880532
0.50725363,1.16276272,0.26494628,0.01786295,0.01323476,0.02966065,0.01470739,0.20358483,0.39985938,0.77344704
0.51325663,1.27063861,0.28152860,0.01930526,0.01380135,0.03317318,0.01620664,0.22044229,0.43385219,0.85159996
0.51925963,1.38158271,0.29761959,0.02076593,0.01430446,0.03690737,0.01775903,0.23752765,0.46856788,0.93271085
0.52526263,1.49464682,0.31303801,0.02223213,0.01473648,0.04083910,0.01934957,0.25468751,0.50373359,1.01611210
0.53126563,1.60875659,0.32760682,0.02369005,0.01509114,0.04493856,0.02096127,0.27175554,0.53904576,1.10102407
0.53726863,1.72272123,0.34115589,0.02512510,0.01536361,0.04917023,0.02257527,0.28855440,0.57417201,1.18656143
0.54327164,1.83524772,0.35352448,0.02652204,0.01555065,0.05349301,0.02417118,0.30489799,0.60875395,1.27174362
0.54927464,1.94495979,0.36456367,0.02786516,0.01565056,0.05786059,0.02572743,0.32059426,0.64241112,1.35550950
0.55527764,2.05042143,0.37413844,0.02913856,0.01566329,0.06222209,0.02722171,0.33544834,0.67474598,1.43673616
0.56128064,2.15016460,0.38212975,0.03032635,0.01559025,0.06652283,0.02863148,0.34926606,0.70535001,1.51426152
0.56728364,2.24272050,0.38843620,0.03141295,0.01543434,0.07070534,0.02993452,0.36185774,0.73381091,1.58691018
0.57328664,2.32665364,0.39297564,0.03238340,0.01519968,0.07471055,0.03110949,0.37304220,0.75972077,1.65352192
0.57928964,2.40059765,0.39568646,0.03322367,0.01489154,0.07847906,0.03213651,0.38265087,0.78268501,1.71298169
0.58529265,2.46329156,0.39652874,0.03392095,0.01451608,0.08195258,0.03299775,0.39053186,0.80233187,1.76425035
0.59129565,2.51361539,0.39548507,0.03446401,0.01408017,0.08507535,0.03367789,0.39655392,0.81832219,1.80639468
0.59729865,2.55062338,0.39256120,0.03484344,0.01359119,0.08779565,0.03416462,0.40061006,0.83035908,1.83861568
0.60330165,2.57357375,0.38778631,0.03505198,0.01305682,0.09006712,0.03444899,0.40262071,0.83819710,1.86027382
0.60930465,2.58195346,0.38121302,0.03508472,0.01248482,0.09185012,0.03452569,0.40253641,0.84165060,1.87091017
0.61530765,2.57549692,0.37291692,0.03493928,0.01188295,0.09311281,0.03439322,0.40033968,0.84060071,1.87026244
0.62131066,2.55419762,0.36299578,0.03461596,0.01125872,0.09383210,0.03405392,0.39604615,0.83500079,1.85827515
0.62731366,2.51831215,0.35156827,0.03411779,0.01061934,0.09399436,0.03351391,0.38970484,0.82487987,1.83510329
0.63331666,2.46835617,0.33877218,0.03345050,0.00997163,0.09359578,0.03278289,0.38139750,0.81034393,1.80110952
0.63931966,2.40509245,0.32476219,0.03262249,0.00932188,0.09264260,0.03187384,0.37123699,0.79157485,1.75685455
0.64532266,2.32951126,0.30970726,0.03164461,0.00867591,0.09115088,0.03080264,0.35936488,0.76882705,1.70308149
0.65132566,2.24280395,0.29378749,0.03052999,0.00803894,0.08914611,0.02958762,0.34594820,0.74242177,1.64069447
0.65732866,2.14633077,0.27719079,0.02929369,0.00741566,0.08666249,0.02824898,0.33117543,0.71273932,1.57073263
0.66333167,2.04158407,0.26010922,0.02795242,0.00681019,0.08374203,0.02680829,0.31525204,0.68020950,1.49434049
0.66933467,1.93014855,0.24273527,0.02652409,0.00622612,0.08043339,0.02528788,0.29839556,0.64530059,1.41273592
0.67533767,1.81366000,0.22525809,0.02502746,0.00566652,0.07679062,0.02371028,0.28083045,0.60850728,1.32717710
0.68134067,1.69376419,0.20785995,0.02348165,0.00513397,0.07287178,0.02209769,0.26278292,0.57033816,1.23892961
0.68734367,1.57207741,0.19071287,0.02190576,0.00463061,0.06873749,0.02047148,0.24447595,0.53130311,1.14923508
0.69334667,1.45015013,0.17397569,0.02031845,0.00415818,0.06444954,0.01885177,0.22612457,0.49190119,1.05928234
0.69934967,1.32943491,0.15779163,0.01873754,0.00371805,0.06006954,0.01725706,0.20793160,0.45260937,0.97018218
0.70535268,1.21125952,0.14228644,0.01717972,0.00331130,0.05565764,0.01570394,0.19008405,0.41387266,0.88294629
0.71135568,1.09680595,0.12756716,0.01566024,0.00293874,0.05127146,0.01420695,0.17275016,0.37609566,0.79847101
0.71735868,0.98709576,0.11372153,0.01419272,0.00260103,0.04696519,0.01277837,0.15607722,0.33963613,0.71752599
0.72336168,0.88298167,0.10081811,0.01278894,0.00229869,0.04278886,0.01142829,0.14019015,0.30480039,0.64074797
0.72936468,0.78514536,0.08890698,0.01145884,0.00203224,0.03878789,0.01016458,0.12519089,0.27184075,0.56863933
0.73536768,0.69410094,0.07802103,0.01021042,0.00180223,0.03500281,0.00899301,0.11115848,0.24095485,0.50157101
0.74137069,0.61020349,0.06817777,0.00904981,0.00160939,0.03146927,0.00791742,0.09814993,0.21228687,0.43978944
0.74737369,0.53366181,0.05938145,0.00798141,0.00145468,0.02821818,0.00693989,0.08620155,0.18593027,0.38342649
0.75337669,0.46455456,0.05162559,0.00700797,0.00133944,0.02527606,0.00606104,0.07533087,0.16193191,0.33251215
0.75937969,0.40284867,0.04489559,0.00613078,0.00126545,0.02266554,0.00528018,0.06553893,0.14029719,0.28698875
0.76538269,0.34841930,0.03917144,0.00534994,0.00123504,0.02040596,0.00459565,0.05681275,0.12099601,0.24672627
0.77138569,0.30107017,0.03443036,0.00466450,0.00125120,0.01851401,0.00400505,0.04912809,0.10396914,0.21153795
0.77738869,0.26055352,0.03064928,0.00407276,0.00131762,0.01700436,0.00350545,0.04245211,0.08913472,0.18119549
0.78339170,0.22658894,0.02780705,0.00357247,0.00143878,0.01589034,0.00309365,0.03674602,0.07639471,0.15544344
0.78939470,0.19888043,0.02588632,0.00316102,0.00161997,0.01518442,0.00276635,0.03196754,0.06564094,0.13401218
0.79539770,0.17713107,0.02487501,0.00283568,0.00186730,0.01489868,0.00252033,0.02807315,0.05676062,0.11662925
0.80140070,0.16105512,0.02476726,0.00259372,0.00218766,0.01504500,0.00235253,0.02501997,0.04964121,0.10302875
0.80740370,0.15038707,0.02556391,0.00243257,0.00258864,0.01563514,0.00226018,0.02276735,0.04417441,0.09295867
0.81340670,0.14488772,0.02727241,0.00234986,0.00307843,0.01668064,0.00224081,0.02127804,0.04025933,0.08618613
0.81940970,0.14434720,0.02990625,0.00234353,0.00366563,0.01819237,0.00229228,0.02051893,0.03780480,0.08250057
0.82541271,0.14858509,0.03348377,0.00241179,0.00435907,0.02018002,0.00241274,0.02046146,0.03673070,0.08171493
0.83141571,0.15744786,0.03802654,0.00255310,0.00516750,0.02265132,0.00260061,0.02108157,0.03696858,0.08366515
0.83741871,0.17080393,0.04355728,0.00276610,0.00609930,0.02561110,0.00285444,0.02235940,0.03846144,0.08820805
0.84342171,0.18853686,0.05009744,0.00304954,0.00716217,0.02906029,0.00317289,0.02427851,0.04116284,0.09521795
0.84942471,0.21053700,0.05766441,0.00340208,0.00836269,0.03299478,0.00355458,0.02682505,0.04503555,0.10458236
0.85542771,0.23669227,0.06626874,0.00382223,0.00970599,0.03740442,0.00399802,0.02998652,0.05004972,0.11619695
0.86143072,0.26687857,0.07591115,0.00430813,0.01119537,0.04227196,0.00450152,0.03375058,0.05618071,0.12996022
0.86743372,0.30095043,0.08657982,0.00485743,0.01283190,0.04757226,0.00506311,0.03810370,0.06340697,0.14576815
0.87343672,0.33873245,0.09824782,0.00546713,0.01461414,0.05327174,0.00568052,0.04302985,0.07170771,0.16350920
0.87943972,0.38001221,0.11087104,0.00613349,0.01653788,0.05932806,0.00635119,0.04850932,0.08106089,0.18305985
0.88544272,0.42453505,0.12438671,0.00685185,0.01859597,0.06569027,0.00707229,0.05451770,0.09144137,0.20428114
0.89144572,0.47200110,0.13871256,0.00761666,0.02077824,0.07229934,0.00784080,0.06102508,0.10281949,0.22701615
0.89744872,0.52206514,0.15374692,0.00842142,0.02307160,0.07908913,0.00865368,0.06799562,0.11516014,0.25108890
0.90345173,0.57433914,0.16936963,0.00925873,0.02546020,0.08598777,0.00950800,0.07538735,0.12842224,0.27630448
0.90945473,0.62839781,0.18544397,0.01012035,0.02792577,0.09291958,0.01040115,0.08315246,0.14255893,0.30245072
0.91545773,0.68378688,0.20181955,0.01099738,0.03044804,0.09980716,0.01133110,0.09123786,0.15751810,0.32930108
0.92146073,0.74003387,0.21833605,0.01188041,0.03300540,0.10657395,0.01229662,0.09958618,0.17324357,0.35661892
0.92746373,0.79666089,0.23482783,0.01275977,0.03557551,0.11314681,0.01329747,0.10813704,0.18967654,0.38416274
0.93346673,0.85319889,0.25112907,0.01362581,0.03813611,0.11945876,0.01433467,0.11682857,0.20675734,0.41169222
0.93946973,0.90920260,0.26707942,0.01446916,0.04066580,0.12545150,0.01541062,0.12559920,0.22442727,0.43897483
0.94547274,0.96426533,0.28252978,0.01528104,0.04314490,0.13107784,0.01652919,0.13438941,0.24263039,0.46579249
0.95147574,1.01803286,0.29734796,0.01605358,0.04555615,0.13630356,0.01769574,0.14314355,0.26131502,0.49194808
0.95747874,1.07021546,0.31142395,0.01678005,0.04788544,0.14110890,0.01891697,0.15181153,0.28043486,0.51727133
0.96348174,1.12059730,0.32467449,0.01745509,0.05012239,0.14548933,0.02020078,0.16035020,0.29994943,0.54162381
0.96948474,1.16904265,0.33704670,0.01807496,0.05226065,0.14945564,0.02155588,0.16872450,0.31982384,0.56490268
0.97548774,1.21549827,0.34852046,0.01863757,0.05429817,0.15303323,0.02299135,0.17690808,0.34002772,0.58704310
0.98149075,1.25999169,0.35910946,0.01914260,0.05623711,0.15626072,0.02451610,0.18488358,0.36053332,0.60801892
0.98749375,1.30262543,0.36886072,0.01959142,0.05808360,0.15918772,0.02613820,0.19264222,0.38131283,0.62784188
0.99349675,1.34356724,0.37785259,0.01998700,0.05984720,0.16187212,0.02786417,0.20018310,0.40233495,0.64655913
0.99949975,1.38303684,0.38619127,0.02033373,0.06154021,0.16437676,0.02969821,0.20751182,0.42356098,0.66424932
1.00550275,1.42128981,0.39400593,0.02063717,0.06317678,0.16676579,0.03164151,0.21463887,0.44494067,0.68101752
1.01150575,1.45859951,0.40144275,0.02090372,0.06477184,0.16910093,0.03369148,0.22157756,0.46640798,0.69698910
1.01750875,1.49523803,0.40865794,0.02114030,0.06634001,0.17143775,0.03584120,0.22834188,0.48787725,0.71230309
1.02351176,1.53145715,0.41581033,0.02135398,0.06789446,0.17382222,0.03807895,0.23494423,0.50923998,0.72710527
1.02951476,1.56747056,0.42305369,0.02155160,0.06944580,0.17628771,0.04038788,0.24139326,0.53036257,0.74154139
1.03551776,1.60343822,0.43052917,0.02173943,0.07100106,0.17885263,0.04274596,0.24769195,0.55108532,0.75575088
1.04152076,1.63945390,0.43835838,0.02192285,0.07256294,0.18151889,0.04512614,0.25383604,0.57122288,0.76986131
1.04752376,1.67553642,0.44663725,0.02210610,0.07412912,0.18427120,0.04749669,0.25981289,0.59056629,0.78398391
1.05352676,1.71162536,0.45543109,0.02229207,0.07569197,0.18707723,0.04982191,0.26560102,0.60888663,0.79821019
1.05952976,1.74758113,0.46477103,0.02248220,0.07723844,0.18988884,0.05206295,0.27117005,0.62594032,0.81260982
1.06553277,1.78318959,0.47465197,0.02267643,0.07875034,0.19264403,0.05417888,0.27648148,0.64147575,0.82722978
1.07153577,1.81817082,0.48503218,0.02287326,0.08020480,0.19526969,0.05612798,0.28148984,0.65524105,0.84209455
1.07753877,1.85219138,0.49583445,0.02306986,0.08157510,0.19768497,0.05786905,0.28614451,0.66699269,0.85720735
1.08354177,1.88487947,0.50694873,0.02326227,0.08283164,0.19980507,0.05936282,0.29039188,0.67650439,0.87255215
1.08954477,1.91584185,0.51823611,0.02344560,0.08394314,0.20154519,0.06057334,0.29417787,0.68357593,0.88809611
1.09554777,1.94468180,0.52953387,0.02361440,0.08487790,0.20282454,0.06146932,0.29745054,0.68804144,0.90379252
1.10155078,1.97101685,0.54066136,0.02376288,0.08560517,0.20357014,0.06202530,0.30016276,0.68977656,0.91958361
1.10755378,1.99449556,0.55142636,0.02388524,0.08609649,0.20372017,0.06222266,0.30227476,0.68870431,0.93540341
1.11355678,2.01481240,0.56163176,0.02397600,0.08632688,0.20322684,0.06205033,0.30375641,0.68479910,0.95118036
1.11955978,2.03172018,0.57108205,0.02403023,0.08627596,0.20205849,0.06150529,0.30458913,0.67808882,0.96683952
1.12556278,2.04503951,0.57958954,0.02404379,0.08592890,0.20020101,0.06059273,0.30476732,0.66865487,0.98230463
1.13156578,2.05466515,0.58698004,0.02401355,0.08527707,0.19765839,0.05932596,0.30429937,0.65663007,0.99749979
1.13756878,2.06056915,0.59309775,0.02393744,0.08431847,0.19445253,0.05772595,0.30320804,0.64219463,1.01235103
1.14357179,2.06280108,0.59780939,0.02381461,0.08305792,0.19062228,0.05582064,0.30153040,0.62557049,1.02678782
1.14957479,2.06148565,0.60100731,0.02364540,0.08150701,0.18622186,0.05364407,0.29931726,0.60701413,1.04074467
1.15557779,2.05681803,0.60261176,0.02343130,0.07968370,0.18131874,0.05123522,0.29663214,0.58680849,1.05416295
1.16158079,2.04905772,0.60257220,0.02317493,0.07761186,0.17599114,0.04863680,0.29354995,0.56525424,1.06699294
