energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Os_p_up,Os_d_up,S_s_up,S_p_up
-0.09304652,7.68061369,0.00503422,0.03511915,0.34752338,4.25027711,0.48939822,2.68683026,0.05079290,1.00917552
-0.08704352,7.43871474,0.00505467,0.03563221,0.34431558,3.97543482,0.49209507,2.73238234,0.04931650,0.99395785
-0.08104052,7.22415330,0.00513293,0.03622105,0.34093459,3.72443100,0.49644596,2.78128970,0.04809096,0.97843584
-0.07503752,7.03438435,0.00526518,0.03686481,0.33729917,3.49659865,0.50227305,2.83178334,0.04710173,0.96233917
-0.06903452,6.86657697,0.00544704,0.03754209,0.33333796,3.29095427,0.50936933,2.88211658,0.04633249,0.94542360
-0.06303152,6.71771642,0.00567356,0.03823166,0.32899321,3.10625292,0.51750395,2.93060677,0.04576595,0.92748123
-0.05702851,6.58471071,0.00593933,0.03891324,0.32422426,2.94104777,0.52642840,2.97567693,0.04538487,0.90834977
-0.05102551,6.46449766,0.00623850,0.03956816,0.31901060,2.79375198,0.53588358,3.01589586,0.04517298,0.88792077
-0.04502251,6.35414806,0.00656493,0.04017998,0.31335428,2.66270033,0.54560727,3.05001504,0.04511611,0.86614611
-0.03901951,6.25096106,0.00691229,0.04073497,0.30728170,2.54620852,0.55534200,3.07700083,0.04520317,0.84304249
-0.03301651,6.15254816,0.00727422,0.04122254,0.30084433,2.44262799,0.56484294,3.09606086,0.04542717,0.81869368
-0.02701351,6.05690278,0.00764451,0.04163540,0.29411855,2.35039454,0.57388556,3.10666320,0.04578607,0.79325030
-0.02101051,5.96245318,0.00801727,0.04196974,0.28720444,2.26806938,0.58227288,3.10854781,0.04628354,0.76692701
-0.01500750,5.86809687,0.00838715,0.04222514,0.28022347,2.19437145,0.58984192,3.10172964,0.04692954,0.73999733
-0.00900450,5.77321605,0.00874950,0.04240443,0.27331529,2.12820055,0.59646920,3.08649331,0.04774068,0.71278614
-0.00300150,5.67767374,0.00910057,0.04251337,0.26663361,2.06865092,0.60207501,3.06337948,0.04874034,0.68566006
0.00300150,5.58179149,0.00943766,0.04256024,0.26034134,2.01501539,0.60662627,3.03316348,0.04995852,0.65901635
0.00900450,5.48630988,0.00975925,0.04255533,0.25460512,1.96678067,0.61013779,2.99682691,0.05143141,0.63327034
0.01500750,5.39233395,0.01006507,0.04251038,0.24958962,1.92361455,0.61267182,2.95552325,0.05320068,0.60884227
0.02101051,5.30126586,0.01035612,0.04243798,0.24545157,1.88534593,0.61433589,2.91053876,0.05531246,0.58614370
0.02701351,5.21472772,0.01063467,0.04235089,0.24233396,1.85193915,0.61527876,2.86324991,0.05781604,0.56556417
0.03301651,5.13447769,0.01090416,0.04226146,0.24036054,1.82346379,0.61568490,2.81507900,0.06076234,0.54745847
0.03901951,5.06232269,0.01116903,0.04218103,0.23963086,1.80006158,0.61576722,2.76744939,0.06420210,0.53213500
0.04502251,5.00003114,0.01143453,0.04211940,0.24021601,1.78191202,0.61575873,2.72174194,0.06818398,0.51984558
0.05102551,4.94924907,0.01170642,0.04208438,0.24215529,1.76919799,0.61590309,2.67925427,0.07275245,0.51077701
0.05702851,4.91142284,0.01199071,0.04208150,0.24545389,1.76207318,0.61644457,2.64116406,0.07794579,0.50504467
0.06303152,4.88773149,0.01229325,0.04211371,0.25008172,1.76063247,0.61761796,2.60849798,0.08379398,0.50268835
0.06903452,4.87903125,0.01261939,0.04218138,0.25597339,1.76488650,0.61963856,2.58210697,0.09031686,0.50367042
0.07503752,4.88581447,0.01297365,0.04228227,0.26302945,1.77474162,0.62269303,2.56264904,0.09752244,0.50787637
0.08104052,4.90818447,0.01335932,0.04241172,0.27111879,1.78998583,0.62693140,2.55057989,0.10540556,0.51511781
0.08704352,4.94584718,0.01377817,0.04256299,0.28008215,1.81028129,0.63246056,2.54615166,0.11394693,0.52513768
0.09304652,4.99811986,0.01423021,0.04272760,0.28973662,1.83516367,0.63933968,2.54941961,0.12311264,0.53761767
0.09904952,5.06395611,0.01471351,0.04289587,0.29988104,1.86404813,0.64757778,2.56025614,0.13285412,0.55218752
0.10505253,5.14198604,0.01522408,0.04305748,0.31030195,1.89624166,0.65713339,2.57837126,0.14310867,0.56843599
0.11105553,5.23056906,0.01575589,0.04320201,0.32078012,1.93096100,0.66791656,2.60333828,0.15380045,0.58592304
0.11705853,5.32785692,0.01630096,0.04331965,0.33109720,1.96735514,0.67979286,2.63462310,0.16484192,0.60419289
0.12306153,5.43186324,0.01684956,0.04340167,0.34104231,2.00453124,0.69258926,2.67161529,0.17613574,0.62278749
0.12906453,5.54053609,0.01739049,0.04344100,0.35041833,2.04158268,0.70610146,2.71365927,0.18757691,0.64125989
0.13506753,5.65182951,0.01791144,0.04343266,0.35904770,2.07761757,0.72010226,2.76008344,0.19905514,0.65918701
0.14107054,5.76377024,0.01839944,0.04337407,0.36677729,2.11178646,0.73435052,2.81022573,0.21045736,0.67618133
0.14707354,5.87451619,0.01884132,0.04326526,0.37348239,2.14330769,0.74860011,2.86345388,0.22167012,0.69190105
0.15307654,5.98240342,0.01922422,0.04310892,0.37906953,2.17148920,0.76260842,2.91917936,0.23258191,0.70605834
0.15907954,6.08597967,0.01953609,0.04291031,0.38347798,2.19574576,0.77614399,2.97686425,0.24308523,0.71842527
0.16508254,6.18402294,0.01976615,0.04267703,0.38668004,2.21561080,0.78899283,3.03602076,0.25307830,0.72883738
0.17108554,6.27554476,0.01990536,0.04241866,0.38867995,2.23074258,0.80096322,3.09620392,0.26246654,0.73719461
0.17708854,6.35977912,0.01994674,0.04214630,0.38951171,2.24092451,0.81188886,3.15699824,0.27116349,0.74345970
0.18309155,6.43615852,0.01988568,0.04187198,0.38923566,2.24605995,0.82163030,3.21799983,0.27909159,0.74765432
0.18909455,6.50428008,0.01972011,0.04160812,0.38793437,2.24616224,0.83007486,3.27879576,0.28618250,0.74985299
0.19509755,6.56386491,0.01945062,0.04136683,0.38570772,2.24134072,0.83713513,3.33894285,0.29237726,0.75017538
0.20110055,6.61471472,0.01908041,0.04115937,0.38266771,2.23178401,0.84274654,3.39794819,0.29762634,0.74877740
0.20710355,6.65666965,0.01861524,0.04099554,0.37893312,2.21774164,0.84686426,3.45525351,0.30188960,0.74584159
0.21310655,6.68957128,0.01806318,0.04088325,0.37462438,2.19950562,0.84945994,3.51022563,0.30513638,0.74156738
0.21910955,6.71323440,0.01743437,0.04082816,0.36985884,2.17739286,0.85051859,3.56215452,0.30734567,0.73616184
0.22511256,6.72743028,0.01674071,0.04083343,0.36474673,2.15172978,0.85003609,3.61026026,0.30850655,0.72983129
0.23111556,6.73188344,0.01599547,0.04089968,0.35938803,2.12283995,0.84801753,3.65370935,0.30861881,0.72277437
0.23711856,6.72628258,0.01521291,0.04102506,0.35387016,2.09103533,0.84447660,3.69164030,0.30769386,0.71517668
0.24312156,6.71030567,0.01440792,0.04120545,0.34826692,2.05661135,0.83943619,3.72319762,0.30575570,0.70720746
0.24912456,6.68365726,0.01359558,0.04143487,0.34263826,2.01984603,0.83293002,3.74757271,0.30284210,0.69901806
0.25512756,6.64611594,0.01279087,0.04170593,0.33703119,1.98100249,0.82500523,3.76404942,0.29900568,0.69074242
0.26113057,6.59758813,0.01200830,0.04201042,0.33148140,1.94033452,0.81572570,3.77205188,0.29431480,0.68249910
0.26713357,6.53816434,0.01126168,0.04233992,0.32601563,1.89809414,0.80517568,3.77119152,0.28885423,0.67439480
0.27313657,6.46817352,0.01056383,0.04268647,0.32065449,1.85454038,0.79346331,3.76131030,0.28272522,0.66652867
0.27913957,6.38823074,0.00992647,0.04304319,0.31541549,1.80994808,0.78072381,3.74251722,0.27604507,0.65899721
0.28514257,6.29927430,0.00936000,0.04340489,0.31031608,1.76461572,0.76712162,3.71521546,0.26894594,0.65189908
0.29114557,6.20258849,0.00887344,0.04376854,0.30537645,1.71887137,0.75285137,3.68011777,0.26157294,0.64533937
0.29714857,6.09980912,0.00847437,0.04413369,0.30062190,1.67307604,0.73813738,3.63824860,0.25408141,0.63943302
0.30315158,5.99291015,0.00816883,0.04450272,0.29608459,1.62762367,0.72323129,3.59093185,0.24663341,0.63430674
0.30915458,5.88417070,0.00796136,0.04488093,0.29180460,1.58293782,0.70840807,3.53976427,0.23939367,0.63009940
0.31515758,5.77612300,0.00785494,0.04527651,0.28783013,1.53946463,0.69396012,3.48657480,0.23252491,0.62696066
0.32116058,5.67148295,0.00785104,0.04570035,0.28421696,1.49766275,0.68018995,3.43337149,0.22618288,0.62504770
0.32716358,5.57306624,0.00794957,0.04616568,0.28102705,1.45799036,0.66740146,3.38227787,0.22051131,0.62452026
0.33316658,5.48369359,0.00814898,0.04668764,0.27832654,1.42089029,0.65589039,3.33546139,0.21563700,0.62553425
0.33916958,5.40608962,0.00844623,0.04728274,0.27618314,1.38677406,0.64593432,3.29505705,0.21166520,0.62823407
0.34517259,5.34278014,0.00883687,0.04796820,0.27466314,1.35600569,0.63778269,3.26308947,0.20867577,0.63274433
0.35117559,5.29599299,0.00931511,0.04876138,0.27382825,1.32888657,0.63164740,3.24139699,0.20672006,0.63916123
0.35717859,5.26756722,0.00987392,0.04967911,0.27373242,1.30564210,0.62769458,3.23156090,0.20581886,0.64754429
0.36318159,5.25887527,0.01050516,0.05073711,0.27441887,1.28641119,0.62603771,3.23484328,0.20596148,0.65790892
0.36918459,5.27076191,0.01119970,0.05194946,0.27591754,1.27123922,0.62673284,3.25213592,0.20710615,0.67022028
0.37518759,5.30350319,0.01194766,0.05332824,0.27824301,1.26007502,0.62977588,3.28392280,0.20918148,0.68438898
0.38119060,5.35678737,0.01273862,0.05488312,0.28139316,1.25277208,0.63510226,3.33025759,0.21208932,0.70026889
0.38719360,5.42971888,0.01356184,0.05662125,0.28534854,1.24909412,0.64258909,3.39075730,0.21570853,0.71765739
0.39319660,5.52084516,0.01440659,0.05854716,0.29007251,1.24872460,0.65205949,3.46461217,0.21989974,0.73629807
0.39919960,5.62820516,0.01526240,0.06066276,0.29551218,1.25127985,0.66328918,3.55061143,0.22451074,0.75588599
0.40520260,5.74939721,0.01611938,0.06296756,0.30159998,1.25632492,0.67601471,3.64718377,0.22938230,0.77607525
0.41120560,5.88166304,0.01696848,0.06545876,0.30825593,1.26339155,0.68994326,3.75245060,0.23435420,0.79648865
0.41720860,6.02198407,0.01780177,0.06813160,0.31539024,1.27199690,0.70476312,3.86428995,0.23927100,0.81672894
0.42321161,6.16718560,0.01861267,0.07097956,0.32290632,1.28166246,0.72015472,3.98040813,0.24398759,0.83639132
0.42921461,6.31404404,0.01939611,0.07399463,0.33070381,1.29193173,0.73580140,4.09841613,0.24837387,0.85507649
0.43521761,6.45939268,0.02014867,0.07716757,0.33868164,1.30238600,0.75139958,4.21590760,0.25231882,0.87240371
0.44122061,6.60022138,0.02086860,0.08048806,0.34674083,1.31265740,0.76666777,4.33053537,0.25573334,0.88802326
0.44722361,6.73376624,0.02155585,0.08394485,0.35478692,1.32243856,0.78135413,4.44008317,0.25855222,0.90162786
0.45322661,6.85758589,0.02221197,0.08752584,0.36273194,1.33148865,0.79524222,4.54253029,0.26073482,0.91296226
0.45922961,6.96962187,0.02283993,0.09121817,0.37049589,1.33963569,0.80815490,4.63610650,0.26226473,0.92183101
0.46523262,7.06824160,0.02344399,0.09500821,0.37800761,1.34677519,0.81995628,4.71933571,0.26314854,0.92810368
0.47123562,7.15226309,0.02402937,0.09888163,0.38520511,1.35286559,0.83055175,4.79106712,0.26341360,0.93171774
0.47723862,7.22096204,0.02460207,0.10282355,0.39203551,1.35792122,0.83988651,4.85049326,0.26310531,0.93267882
0.48324162,7.27406225,0.02516853,0.10681865,0.39845448,1.36200323,0.84794267,4.89715497,0.26228390,0.93105854
0.48924462,7.31171134,0.02573540,0.11085149,0.40442553,1.36520966,0.85473537,4.93093402,0.26102101,0.92699012
0.49524762,7.33444448,0.02630925,0.11490691,0.40991914,1.36766526,0.86030834,4.95203437,0.25939637,0.92066202
0.50125063,7.34313862,0.02689640,0.11897060,0.41491194,1.36951208,0.86472934,4.96095375,0.25749461,0.91231009
0.50725363,7.33896062,0.02750277,0.12302976,0.41938601,1.37090132,0.86808569,4.95844732,0.25540257,0.90220855
0.51325663,7.32331197,0.02813370,0.12707386,0.42332850,1.37198722,0.87048036,4.94548547,0.25320699,0.89066040
0.51925963,7.29777289,0.02879399,0.13109555,0.42673152,1.37292313,0.87202871,4.92320795,0.25099296,0.87798754
0.52526263,7.26404813,0.02948783,0.13509149,0.42959246,1.37385988,0.87285612,4.89287622,0.24884277,0.86452120
0.53126563,7.22391618,0.03021885,0.13906319,0.43191462,1.37494643,0.87309639,4.85582602,0.24683546,0.85059290
0.53726863,7.17918309,0.03099019,0.14301768,0.43370813,1.37633224,0.87289086,4.81342187,0.24504679,0.83652639
0.54327164,7.13164166,0.03180460,0.14696800,0.43499112,1.37817100,0.87238800,4.76701476,0.24354947,0.82263061
0.54927464,7.08303580,0.03266446,0.15093336,0.43579090,1.38062489,0.87174330,4.71790418,0.24241370,0.80919396
0.55527764,7.03503006,0.03357186,0.15493898,0.43614508,1.38386856,0.87111898,4.66730523,0.24170767,0.79647997
0.56128064,6.98918347,0.03452861,0.15901545,0.43610242,1.38809236,0.87068330,4.61632126,0.24149784,0.78472408
0.56728364,6.94692687,0.03553619,0.16319772,0.43572333,1.39350366,0.87060910,4.56592223,0.24184910,0.77413186
0.57328664,6.90954311,0.03659566,0.16752353,0.43507977,1.40032620,0.87107142,4.51692877,0.24282441,0.76487817
0.57928964,6.87814922,0.03770750,0.17203149,0.43425460,1.40879669,0.87224387,4.47000178,0.24448403,0.75710728
0.58529265,6.85368022,0.03887142,0.17675880,0.43334015,1.41915882,0.87429389,4.42563731,0.24688423,0.75093384
0.59129565,6.83687448,0.04008611,0.18173856,0.43243625,1.43165459,0.87737695,4.38416629,0.25007561,0.74644429
0.59729865,6.82826071,0.04134895,0.18699713,0.43164745,1.44651348,0.88162975,4.34575884,0.25410099,0.74369880
0.60330165,6.82814731,0.04265574,0.19255128,0.43107992,1.46393996,0.88716303,4.31043276,0.25899305,0.74273338
0.60930465,6.83661470,0.04400048,0.19840562,0.43083785,1.48410017,0.89405418,4.27806567,0.26477192,0.74356222
0.61530765,6.85351182,0.04537509,0.20455030,0.43101972,1.50710857,0.90234029,4.24841065,0.27144273,0.74618005
0.62131066,6.87845766,0.04676935,0.21095916,0.43171460,1.53301570,0.91201211,4.22111466,0.27899358,0.75056447
0.62731366,6.91084878,0.04817081,0.21758859,0.43299877,1.56179772,0.92300944,4.19573955,0.28739380,0.75667826
0.63331666,6.94987367,0.04956485,0.22437705,0.43493266,1.59334887,0.93521848,4.17178481,0.29659287,0.76447159
0.63931966,6.99453395,0.05093490,0.23124549,0.43755856,1.62747722,0.94847131,4.14871163,0.30652009,0.77388415
0.64532266,7.04367267,0.05226270,0.23809863,0.44089907,1.66390441,0.96254800,4.12596746,0.31708492,0.78484705
0.65132566,7.09600877,0.05352882,0.24482709,0.44495633,1.70226938,0.97718123,4.10301020,0.32817836,0.79728467
0.65732866,7.15017675,0.05471311,0.25131043,0.44971227,1.74213622,0.99206339,4.07933119,0.33967494,0.81111614
0.66333167,7.20476986,0.05579539,0.25742077,0.45512955,1.78300560,1.00685595,4.05447600,0.35143559,0.82625664
0.66933467,7.25838490,0.05675615,0.26302714,0.46115341,1.82432936,1.02120074,4.02806219,0.36331110,0.84261824
0.67533767,7.30966635,0.05757727,0.26800007,0.46771398,1.86552733,1.03473249,3.99979318,0.37514608,0.86011033
0.68134067,7.35734760,0.05824276,0.27221648,0.47472916,1.90600562,1.04709214,3.96946748,0.38678321,0.87863957
0.68734367,7.40028710,0.05873944,0.27556442,0.48210765,1.94517524,1.05794027,3.93698291,0.39806763,0.89810919
0.69334667,7.43749742,0.05905759,0.27794756,0.48975203,1.98247015,1.06696986,3.90233548,0.40885115,0.91841781
0.69934967,7.46816585,0.05919146,0.27928923,0.49756174,2.01736372,1.07391787,3.86561297,0.41899631,0.93945765
0.70535268,7.49166552,0.05913965,0.27953567,0.50543569,2.04938293,1.07857506,3.82698368,0.42837989,0.96111229
0.71135568,7.50755680,0.05890537,0.27865848,0.51327448,2.07811951,1.08079347,3.78668089,0.43689588,0.98325416
0.71735868,7.51557936,0.05849648,0.27665613,0.52098213,2.10323785,1.08049144,3.74498415,0.44445769,1.00574190
0.72336168,7.51563585,0.05792542,0.27355440,0.52846729,2.12447922,1.07765584,3.70219831,0.45099971,1.02841783
0.72936468,7.50776884,0.05720893,0.26940582,0.53564407,2.14166268,1.07234156,3.65863200,0.45647802,1.05110589
0.73536768,7.49213314,0.05636762,0.26428808,0.54243239,2.15468264,1.06466838,3.61457656,0.46087033,1.07361036
0.74137069,7.46896558,0.05542539,0.25830160,0.54875821,2.16350372,1.05481541,3.57028718,0.46417530,1.09571559
0.74737369,7.43855491,0.05440879,0.25156629,0.55455356,2.16815341,1.04301356,3.52596721,0.46641116,1.11718703
0.75337669,7.40121403,0.05334621,0.24421774,0.55975671,2.16871317,1.02953640,3.48175686,0.46761388,1.13777383
0.75937969,7.35725646,0.05226708,0.23640302,0.56431247,2.16530872,1.01468990,3.43772695,0.46783492,1.15721310
0.76538269,7.30697897,0.05120101,0.22827622,0.56817279,2.15810005,0.99880161,3.39387812,0.46713873,1.17523575
0.77138569,7.25065099,0.05017696,0.21999397,0.57129770,2.14727197,0.98220967,3.35014559,0.46560008,1.19157399
0.77738869,7.18851169,0.04922249,0.21171119,0.57365666,2.13302536,0.96525219,3.30640889,0.46330141,1.20597008
0.78339170,7.12077412,0.04836302,0.20357708,0.57523016,2.11556985,0.94825732,3.26250612,0.46033015,1.21818612
0.78939470,7.04763598,0.04762122,0.19573153,0.57601161,2.09511791,0.93153444,3.21825146,0.45677632,1.22801433
0.79539770,6.96929546,0.04701655,0.18830214,0.57600928,2.07188047,0.91536653,3.17345483,0.45273018,1.23528742
0.80140070,6.88597059,0.04656492,0.18140177,0.57524821,2.04606427,0.90000411,3.12794225,0.44828027,1.23988831
0.80740370,6.79792030,0.04627843,0.17512666,0.57377181,2.01787054,0.88566061,3.08157557,0.44351166,1.24175886
0.81340670,6.70546508,0.04616541,0.16955528,0.57164304,1.98749499,0.87250938,3.03427014,0.43850450,1.24090679
0.81940970,6.60900549,0.04623043,0.16474759,0.56894497,1.95512889,0.86068222,2.98600936,0.43333296,1.23741063
0.82541271,6.50903693,0.04647456,0.16074491,0.56578055,1.92096092,0.85026928,2.93685523,0.42806431,1.23142208
0.83141571,6.40615938,0.04689572,0.15757023,0.56227158,1.88517954,0.84132034,2.88695405,0.42275848,1.22316565
0.83741871,6.30108131,0.04748912,0.15522886,0.55855674,1.84797572,0.83384719,2.83653742,0.41746778,1.21293549
0.84342171,6.19461743,0.04824775,0.15370945,0.55478871,1.80954583,0.82782698,2.78591810,0.41223693,1.20108942
0.84942471,6.08768035,0.04916301,0.15298513,0.55113051,1.77009437,0.82320642,2.73548154,0.40710334,1.18804043
0.85542771,5.98126663,0.05022522,0.15301500,0.54775108,1.72983664,0.81990643,2.68567335,0.40209758,1.17424578
0.86143072,5.87643808,0.05142427,0.15374559,0.54482039,1.68900105,0.81782736,2.63698372,0.39724411,1.16019441
0.86743372,5.77429933,0.05275010,0.15511256,0.54250410,1.64783101,0.81685420,2.58992973,0.39256205,1.14639293
0.87343672,5.67597280,0.05419319,0.15704234,0.54095809,1.60658634,0.81686191,2.54503646,0.38806622,1.13335078
0.87943972,5.58257236,0.05574496,0.15945394,0.54032307,1.56554409,0.81772052,2.50281787,0.38376807,1.12156522
0.88544272,5.49517672,0.05739804,0.16226075,0.54071944,1.52499860,0.81929986,2.46375852,0.37967673,1.11150657
0.89144572,5.41480363,0.05914641,0.16537238,0.54224259,1.48526081,0.82147386,2.42829669,0.37580002,1.10360429
0.89744872,5.34238580,0.06098545,0.16869654,0.54495887,1.44665668,0.82412415,2.39680966,0.37214527,1.09823431
0.90345173,5.27874908,0.06291188,0.17214097,0.54890226,1.40952462,0.82714317,2.36960157,0.36872008,1.09570795
0.90945473,5.22459374,0.06492352,0.17561531,0.55407203,1.37421191,0.83043647,2.34689422,0.36553285,1.09626283
0.91545773,5.18047890,0.06701905,0.17903303,0.56043134,1.34107020,0.83392445,2.32882085,0.36259312,1.10005595
0.92146073,5.14681088,0.06919760,0.18231331,0.56790690,1.31045007,0.83754355,2.31542312,0.35991163,1.10715903
0.92746373,5.12383534,0.07145839,0.18538281,0.57638974,1.28269487,0.84124694,2.30665111,0.35750027,1.11755636
0.93346673,5.11163381,0.07380031,0.18817741,0.58573713,1.25813400,0.84500503,2.30236634,0.35537176,1.13114504
0.93946973,5.11012459,0.07622149,0.19064372,0.59577556,1.23707600,0.84880582,2.30234756,0.35353920,1.14773775
0.94547274,5.11906851,0.07871900,0.19274051,0.60630486,1.21980178,0.85265536,2.30629928,0.35201562,1.16706782
0.95147574,5.13807946,0.08128855,0.19443982,0.61710333,1.20655828,0.85657840,2.31386263,0.35081342,1.18879664
0.95747874,5.16664003,0.08392432,0.19572789,0.62793383,1.19755318,0.86061949,2.32462858,0.34994400,1.21252323
0.96348174,5.20412205,0.08661892,0.19660571,0.63855064,1.19295076,0.86484449,2.33815291,0.34941741,1.23779565
0.96948474,5.24981193,0.08936340,0.19708933,0.64870702,1.19286947,0.86934251,2.35397288,0.34924228,1.26412412
0.97548774,5.30294018,0.09214749,0.19720978,0.65816317,1.19738125,0.87422820,2.37162494,0.34942600,1.29099549
0.98149075,5.36271434,0.09495980,0.19701260,0.66669442,1.20651289,0.87964429,2.39066306,0.34997507,1.31788864
0.98749375,5.42835424,0.09778824,0.19655707,0.67409929,1.22024926,0.88576402,2.41067697,0.35089579,1.34429037
0.99349675,5.49912811,0.10062039,0.19591502,0.68020715,1.23853829,0.89279314,2.43130964,0.35219512,1.36971134
0.99949975,5.57438774,0.10344398,0.19516929,0.68488518,1.26129749,0.90097123,2.45227317,0.35388164,1.39370146
1.00550275,5.65360089,0.10624732,0.19441183,0.68804421,1.28842128,0.91057173,2.47336215,0.35596662,1.41586414
1.01150575,5.73637864,0.10901969,0.19374153,0.68964321,1.31978894,0.92190035,2.49446384,0.35846496,1.43586890
1.01750875,5.82249589,0.11175172,0.19326166,0.68969205,1.35527218,0.93529162,2.51556411,0.36139593,1.45346179
1.02351176,5.91190289,0.11443561,0.19307712,0.68825243,1.39474186,0.95110297,2.53674874,0.36478363,1.46847303
1.02951476,6.00472622,0.11706527,0.19329147,0.68543668,1.43807318,0.96970645,2.55819933,0.36865697,1.48082153
1.03551776,6.10125823,0.11963634,0.19400377,0.68140446,1.48514864,0.99147786,2.58018375,0.37304912,1.49051601
1.04152076,6.20193402,0.12214606,0.19530538,0.67635732,1.53585836,1.01678339,2.60304100,0.37799635,1.49765249
1.04752376,6.30729635,0.12459305,0.19727671,0.67053135,1.59009747,1.04596417,2.62716087,0.38353624,1.50240810
1.05352676,6.41794910,0.12697691,0.19998408,0.66418803,1.64776032,1.07931904,2.65295902,0.38970523,1.50503149
1.05952976,6.53450095,0.12929776,0.20347672,0.65760374,1.70873176,1.11708620,2.68084845,0.39653573,1.50582998
1.06553277,6.65750150,0.13155572,0.20778412,0.65105824,1.77287566,1.15942458,2.71120852,0.40405260,1.50515404
1.07153577,6.78737279,0.13375032,0.21291377,0.64482278,1.84002139,1.20639571,2.74435306,0.41226953,1.50337967
1.07753877,6.92433967,0.13587982,0.21884935,0.63914810,1.90994889,1.25794709,2.78049916,0.42118514,1.50088942
1.08354177,7.06836285,0.13794067,0.22554963,0.63425321,1.98237327,1.31389807,2.81973827,0.43077932,1.49805286
1.08954477,7.21907845,0.13992692,0.23294808,0.63031518,2.05693014,1.37392910,2.86201135,0.44100988,1.49520745
1.09554777,7.37574800,0.14182973,0.24095323,0.62746061,2.13316261,1.43757527,2.90708957,0.45180975,1.49264057
1.10155078,7.53722240,0.14363697,0.24944993,0.62575915,2.21051117,1.50422484,2.95456190,0.46308505,1.49057369
1.10755378,7.70192283,0.14533296,0.25830148,0.62521940,2.28830747,1.57312328,3.00383060,0.47471410,1.48914934
1.11355678,7.86784091,0.14689837,0.26735264,0.62578740,2.36577288,1.64338305,3.05411527,0.48654759,1.48842171
1.11955978,8.03255943,0.14831025,0.27643336,0.62734782,2.44202248,1.71399925,3.10446573,0.49841007,1.48835112
1.12556278,8.19329403,0.14954228,0.28536331,0.62972782,2.51607495,1.78387067,3.15378336,0.51010260,1.48880299
1.13156578,8.34695515,0.15056515,0.29395695,0.63270337,2.58686836,1.85182595,3.20085052,0.52140678,1.48955111
1.13756878,8.49022831,0.15134719,0.30202891,0.63600779,2.65328166,1.91665381,3.24436654,0.53208986,1.49028543
1.14357179,8.61966993,0.15185507,0.30939966,0.63934212,2.71416133,1.97713637,3.28298923,0.54191082,1.49062381
1.14957479,8.73181499,0.15205477,0.31590107,0.64238681,2.76835224,2.03208436,3.31537987,0.55062729,1.49012742
1.15557779,8.82329195,0.15191257,0.32138169,0.64481423,2.81473156,2.08037272,3.34024972,0.55800285,1.48831896
1.16158079,8.89093999,0.15139621,0.32571160,0.64630143,2.85224428,2.12097526,3.35640610,0.56381460,1.48470304
1.16758379,8.93192335,0.15047605,0.32878640,0.64654256,2.87993884,2.15299687,3.36279585,0.56786044,1.47878765
1.17358679,8.94383756,0.14912629,0.33053045,0.64526047,2.89700117,2.17570193,3.35854419,0.56996599,1.47010593
1.17958979,8.92480263,0.14732610,0.33089893,0.64221692,2.90278554,2.18853773,3.34298733,0.56999062,1.45823698
1.18559280,8.87353895,0.14506069,0.32987888,0.63722107,2.89684075,2.19115188,3.31569733,0.56783237,1.44282513
1.19159580,8.78942225,0.14232228,0.32748897,0.63013589,2.87893030,2.18340307,3.27649819,0.56343165,1.42359648
1.19759880,8.67251522,0.13911078,0.32377818,0.62088234,2.84904542,2.16536464,3.22547255,0.55677334,1.40037223
1.20360180,8.52357431,0.13543436,0.31882337,0.60944108,2.80741049,2.13732098,3.16295889,0.54788736,1.37307806
1.20960480,8.34403151,0.13130969,0.31272591,0.59585196,2.75448018,2.09975697,3.08953948,0.53684768,1.34174938
1.21560780,8.13595203,0.12676193,0.30560759,0.58021123,2.69092863,2.05334093,3.00601988,0.52376972,1.30653215
1.22161081,7.90197009,0.12182442,0.29760587,0.56266675,2.61763098,1.99890208,2.91340109,0.50880642,1.26767934
1.22761381,7.64520578,0.11653808,0.28886895,0.54341159,2.53563808,1.93740338,2.81284578,0.49214303,1.22554341
1.23361681,7.36916697,0.11095060,0.27955061,0.52267621,2.44614547,1.86991105,2.70564025,0.47399107,1.18056500
1.23961981,7.07764073,0.10511528,0.26980528,0.50071985,2.35045812,1.79756213,2.59315393,0.45458148,1.13325869
1.24562281,6.77457909,0.09908978,0.25978343,0.47782131,2.24995227,1.72153130,2.47679817,0.43415761,1.08419631
1.25162581,6.46398395,0.09293470,0.24962753,0.45426971,2.14603624,1.64299842,2.35798610,0.41296799,1.03398870
1.25762881,6.14979601,0.08671204,0.23946863,0.43035554,2.04011160,1.56311781,2.23809516,0.39125954,0.98326674
1.26363182,5.83579177,0.08048367,0.22942377,0.40636232,1.93353648,1.48299041,2.11843355,0.36927120,0.93266231
1.26963482,5.52549247,0.07430986,0.21959414,0.38255920,1.82759214,1.40363966,2.00021174,0.34722841,0.88279010
1.27563782,5.22208773,0.06824787,0.21006411,0.35919462,1.72345422,1.32599153,1.88451976,0.32533851,0.83423088
1.28164082,4.92837598,0.06235072,0.20090102,0.33649128,1.62216931,1.25085929,1.77231063,0.30378719,0.78751675
1.28764382,4.64672271,0.05666616,0.19215557,0.31464243,1.52463754,1.17893299,1.66439008,0.28273604,0.74311886
1.29364682,4.37903692,0.05123588,0.18386294,0.29380936,1.43160144,1.11077351,1.56141220,0.26232128,0.70143788
