energy_ev,total_up,C_s_up,C_p_up,Rh_p_up,Rh_d_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-3.20260130,4.78092583,0.00100089,0.75853396,3.19424123,2.14510609,0.87202461,0.31286503,1.63732186,0.00000000
-3.19659830,4.78917093,0.00098700,0.76258779,3.22429013,2.14852348,0.86934844,0.31204236,1.63838181,0.00000000
-3.19059530,4.80547040,0.00097608,0.76672959,3.25392160,2.15845302,0.86529377,0.31192618,1.64102205,0.00000000
-3.18459230,4.83137899,0.00096860,0.77113505,3.28387276,2.17567266,0.86031663,0.31262141,1.64572617,0.00000000
-3.17858929,4.86810262,0.00096499,0.77592894,3.31470884,2.20076827,0.85486984,0.31420805,1.65287814,0.00000000
-3.17258629,4.91643550,0.00096569,0.78117694,3.34677857,2.23410827,0.84938252,0.31673688,1.66273764,0.00000000
-3.16658329,4.97671381,0.00097104,0.78688021,3.38018044,2.27582642,0.84424092,0.32022621,1.67542088,0.00000000
-3.16058029,5.04878831,0.00098137,0.79297293,3.41474161,2.32581383,0.83977127,0.32465978,1.69088765,0.00000000
-3.15457729,5.13201751,0.00099693,0.79932319,3.45001096,2.38372060,0.83622567,0.32998603,1.70893540,0.00000000
-3.14857429,5.22528247,0.00101796,0.80573701,3.48526673,2.44896755,0.83377162,0.33611880,1.72920085,0.00000000
-3.14257129,5.32702277,0.00104463,0.81196548,3.51953864,2.52076765,0.83248570,0.34293934,1.75116893,0.00000000
-3.13656828,5.43529289,0.00107714,0.81771467,3.55164362,2.59815682,0.83235184,0.35029982,1.77418898,0.00000000
-3.13056528,5.54783690,0.00111570,0.82265785,3.58023325,2.68003299,0.83326400,0.35802799,1.79749740,0.00000000
-3.12456228,5.66217838,0.00116059,0.82644943,3.60385088,2.76520211,0.83503333,0.36593297,1.82024581,0.00000000
-3.11855928,5.77572227,0.00121221,0.82873990,3.62099547,2.85242944,0.83739927,0.37381194,1.84153356,0.00000000
-3.11255628,5.88586393,0.00127109,0.82919125,3.63018905,2.94049391,0.84004411,0.38145744,1.86044305,0.00000000
-3.10655328,5.99010102,0.00133798,0.82749187,3.63004457,3.02824348,0.84261014,0.38866502,1.87607629,0.00000000
-3.10055028,6.08614295,0.00141390,0.82337046,3.61933071,3.11464875,0.84471861,0.39524095,1.88759121,0.00000000
-3.09454727,6.17201302,0.00150012,0.81660823,3.59703068,3.19885257,0.84598952,0.40100958,1.89423588,0.00000000
-3.08854427,6.24613842,0.00159825,0.80704881,3.56239220,3.28021295,0.84606116,0.40582016,1.89537928,0.00000000
-3.08254127,6.30742368,0.00171024,0.79460561,3.51496635,3.35833698,0.84460860,0.40955278,1.89053725,0.00000000
-3.07653827,6.35530380,0.00183837,0.77926615,3.45463358,3.43310376,0.84136003,0.41212305,1.87939237,0.00000000
-3.07053527,6.38977428,0.00198527,0.76109341,3.38161597,3.50467463,0.83611035,0.41348549,1.86180714,0.00000000
-3.06453227,6.41139605,0.00215384,0.74022414,3.29647525,3.57348953,0.82873124,0.41363534,1.83782973,0.00000000
-3.05852926,6.42127441,0.00234723,0.71686432,3.20009697,3.64024890,0.81917739,0.41260867,1.80769224,0.00000000
-3.05252626,6.42101258,0.00256874,0.69128197,3.09366184,3.70588135,0.80748849,0.41048081,1.77180158,0.00000000
-3.04652326,6.41264115,0.00282172,0.66379794,2.97860570,3.77149771,0.79378713,0.40736316,1.73072343,0.00000000
-3.04052026,6.39852636,0.00310945,0.63477483,2.85657022,3.83833304,0.77827259,0.40339843,1.68516011,0.00000000
-3.03451726,6.38126081,0.00343498,0.60460488,2.72934662,3.90767893,0.76121109,0.39875445,1.63592340,0.00000000
-3.02851426,6.36354150,0.00380101,0.57369715,2.59881514,3.98080863,0.74292290,0.39361701,1.58390350,0.00000000
-3.02251126,6.34804041,0.00420967,0.54246472,2.46688273,4.05889864,0.72376703,0.38818176,1.53003563,0.00000000
-3.01650825,6.33727366,0.00466238,0.51131229,2.33542181,4.14295024,0.70412441,0.38264577,1.47526568,0.00000000
-3.01050525,6.33347547,0.00515971,0.48062477,2.20621251,4.23371498,0.68438024,0.37719889,1.42051641,0.00000000
-3.00450225,6.33848274,0.00570118,0.45075723,2.08089062,4.33162816,0.66490659,0.37201557,1.36665568,0.00000000
-2.99849925,6.35363624,0.00628518,0.42202648,1.96090306,4.43675383,0.64604594,0.36724724,1.31446803,0.00000000
-2.99249625,6.37970329,0.00690886,0.39470457,1.84747256,4.54874492,0.62809657,0.36301580,1.26463060,0.00000000
-2.98649325,6.41682622,0.00756807,0.36901441,1.74157223,4.66682122,0.61130038,0.35940844,1.21769456,0.00000000
-2.98049025,6.46449940,0.00825738,0.34512735,1.64391089,4.78976713,0.59583380,0.35647409,1.17407243,0.00000000
-2.97448724,6.52157686,0.00897011,0.32316292,1.55492896,4.91595046,0.58180202,0.35422159,1.13403184,0.00000000
-2.96848424,6.58631033,0.00969841,0.30319046,1.47480471,5.04336223,0.56923687,0.35261977,1.09769566,0.00000000
-2.96248124,6.65641682,0.01043349,0.28523239,1.40346992,5.16967667,0.55809829,0.35159938,1.06504834,0.00000000
-2.95647824,6.72917277,0.01116576,0.26926906,1.34063400,5.29232929,0.54827916,0.35105676,1.03594790,0.00000000
-2.95047524,6.80153080,0.01188515,0.25524469,1.28581485,5.40860997,0.53961328,0.35085912,1.01014287,0.00000000
-2.94447224,6.87025380,0.01258139,0.24307412,1.23837518,5.51576741,0.53188588,0.35085118,0.98729311,0.00000000
-2.93846923,6.93206016,0.01324435,0.23265008,1.19756208,5.61111997,0.52484616,0.35086276,0.96699353,0.00000000
-2.93246623,6.98377327,0.01386442,0.22385060,1.16254841,5.69216823,0.51822102,0.35071707,0.94879935,0.00000000
-2.92646323,7.02246817,0.01443284,0.21654615,1.13247389,5.75670364,0.51172949,0.35023917,0.93225177,0.00000000
-2.92046023,7.04560833,0.01494204,0.21060632,1.10648430,5.80290808,0.50509683,0.34926432,0.91690276,0.00000000
-2.91445723,7.05116571,0.01538601,0.20590570,1.08376720,5.82943948,0.49806787,0.34764568,0.90233778,0.00000000
-2.90845423,7.03771850,0.01576049,0.20232874,1.06358288,5.83549894,0.49041874,0.34526110,0.88819551,0.00000000
-2.90245123,7.00452136,0.01606325,0.19977339,1.04528939,5.82087595,0.48196670,0.34201867,0.87418371,0.00000000
-2.89644822,6.95154505,0.01629419,0.19815348,1.02836090,5.78596911,0.47257742,0.33786072,0.86009061,0.00000000
-2.89044522,6.87948322,0.01645538,0.19739968,1.01239906,5.73178102,0.46216963,0.33276616,0.84579139,0.00000000
-2.88444222,6.78972620,0.01655105,0.19745921,0.99713712,5.65988739,0.45071706,0.32675110,0.83124979,0.00000000
-2.87843922,6.68430309,0.01658747,0.19829415,0.98243711,5.57238134,0.43824749,0.31986766,0.81651486,0.00000000
-2.87243622,6.56579506,0.01657271,0.19987877,0.96828061,5.47179561,0.42483940,0.31220124,0.80171321,0.00000000
-2.86643322,6.43722432,0.01651635,0.20219581,0.95475391,5.36100608,0.41061629,0.30386625,0.78703749,0.00000000
-2.86043022,6.30192415,0.01642915,0.20523215,0.94202862,5.24312113,0.39573921,0.29500066,0.77273175,0.00000000
-2.85442721,6.16339666,0.01632263,0.20897405,0.93033896,5.12136204,0.38039792,0.28575968,0.75907459,0.00000000
-2.84842421,6.02516516,0.01620862,0.21340225,0.91995694,4.99894003,0.36480123,0.27630881,0.74636117,0.00000000
-2.84242121,5.89062831,0.01609880,0.21848731,0.91116704,4.87893569,0.34916711,0.26681673,0.73488492,0.00000000
-2.83641821,5.76292315,0.01600427,0.22418543,0.90424145,4.76418625,0.33371288,0.25744835,0.72492008,0.00000000
-2.83041521,5.64480322,0.01593510,0.23043505,0.89941740,4.65718593,0.31864629,0.24835823,0.71670591,0.00000000
-2.82441221,5.53853735,0.01590000,0.23715441,0.89687746,4.56000352,0.30415752,0.23968489,0.71043326,0.00000000
-2.81840920,5.44583337,0.01590595,0.24424038,0.89673388,4.47422064,0.29041269,0.23154606,0.70623418,0.00000000
-2.81240620,5.36778946,0.01595802,0.25156851,0.89901748,4.40089291,0.27754895,0.22403504,0.70417498,0.00000000
-2.80640320,5.30487478,0.01605918,0.25899448,0.90367165,4.34053506,0.26567130,0.21721849,0.70425288,0.00000000
-2.80040020,5.25693873,0.01621025,0.26635681,0.91055140,4.29312970,0.25485110,0.21113534,0.70639623,0.00000000
-2.79439720,5.22324761,0.01640994,0.27348084,0.91942739,4.25815840,0.24512630,0.20579714,0.71046817,0.00000000
-2.78839420,5.20254522,0.01665494,0.28018368,0.92999445,4.23465251,0.23650305,0.20118949,0.71627332,0.00000000
-2.78239120,5.19313344,0.01694011,0.28627995,0.94188403,4.22126036,0.22895858,0.19727450,0.72356685,0.00000000
-2.77638819,5.19296783,0.01725877,0.29158803,0.95467972,4.21632680,0.22244508,0.19399411,0.73206547,0.00000000
-2.77038519,5.19976254,0.01760290,0.29593648,0.96793475,4.21798051,0.21689413,0.19127398,0.74145959,0.00000000
-2.76438219,5.21109903,0.01796358,0.29917031,0.98119080,4.22422451,0.21222156,0.18902782,0.75142582,0.00000000
-2.75837919,5.22453303,0.01833123,0.30115674,0.99399677,4.23302538,0.20833235,0.18716176,0.76163938,0.00000000
-2.75237619,5.23769467,0.01869601,0.30179027,1.00592676,4.24239700,0.20512525,0.18557879,0.77178561,0.00000000
-2.74637319,5.24837755,0.01904808,0.30099663,1.01659640,4.25047543,0.20249712,0.18418281,0.78157019,0.00000000
-2.74037019,5.25461344,0.01937793,0.29873557,1.02567679,4.25558198,0.20034657,0.18288235,0.79072767,0.00000000
-2.73436718,5.25473027,0.01967662,0.29500229,1.03290554,4.25627275,0.19857700,0.18159373,0.79902815,0.00000000
-2.72836418,5.24739231,0.01993591,0.28982753,1.03809468,4.25137356,0.19709891,0.18024360,0.80628193,0.00000000
-2.72236118,5.23162257,0.02014851,0.28327619,1.04113514,4.24000009,0.19583148,0.17877093,0.81234222,0.00000000
-2.71635818,5.20680820,0.02030810,0.27544479,1.04199802,4.22156413,0.19470354,0.17712819,0.81710610,0.00000000
-2.71035518,5.17269074,0.02040941,0.26645778,1.04073271,4.19576711,0.19365395,0.17528215,0.82051389,0.00000000
-2.70435218,5.12934370,0.02044825,0.25646290,1.03746225,4.16258291,0.19263151,0.17321397,0.82254729,0.00000000
-2.69834917,5.07714005,0.02042148,0.24562598,1.03237635,4.12223227,0.19159460,0.17091893,0.82322648,0.00000000
-2.69234617,5.01671268,0.02032701,0.23412531,1.02572250,4.07515100,0.19051053,0.16840576,0.82260669,0.00000000
-2.68634317,4.94891079,0.02016371,0.22214581,1.01779557,4.02195455,0.18935482,0.16569566,0.82077420,0.00000000
-2.68034017,4.87475460,0.01993140,0.20987349,1.00892656,3.96340107,0.18811042,0.16282119,0.81784222,0.00000000
-2.67433717,4.79539091,0.01963081,0.19749012,0.99947067,3.90035483,0.18676701,0.15982492,0.81394666,0.00000000
-2.66833417,4.71205109,0.01926350,0.18516855,0.98979519,3.83375161,0.18532031,0.15675810,0.80924191,0.00000000
-2.66233117,4.62601279,0.01883187,0.17306868,0.98026750,3.76456706,0.18377146,0.15367927,0.80389651,0.00000000
-2.65632816,4.53856613,0.01833910,0.16133429,0.97124343,3.69378884,0.18212646,0.15065279,0.79808891,0.00000000
-2.65032516,4.45098453,0.01778916,0.15009062,0.96305605,3.62239271,0.18039560,0.14774755,0.79200298,0.00000000
-2.64432216,4.36450022,0.01718676,0.13944295,0.95600533,3.55132273,0.17859290,0.14503549,0.78582342,0.00000000
-2.63831916,4.28028383,0.01653736,0.12947586,0.95034851,3.48147505,0.17673545,0.14259033,0.77973094,0.00000000
-2.63231616,4.19942775,0.01584709,0.12025331,0.94629157,3.41368508,0.17484262,0.14048616,0.77389712,0.00000000
-2.62631316,4.12293237,0.01512273,0.11181943,0.94398190,3.34871748,0.17293519,0.13879620,0.76847920,0.00000000
-2.62031016,4.05169492,0.01437167,0.10419973,0.94350226,3.28725837,0.17103430,0.13759145,0.76361473,0.00000000
-2.61430715,3.98650022,0.01360176,0.09740285,0.94486642,3.22990938,0.16916035,0.13693945,0.75941638,0.00000000
-2.60830415,3.92801313,0.01282125,0.09142258,0.94801651,3.17718320,0.16733172,0.13690309,0.75596702,0.00000000
-2.60230115,3.87677260,0.01203865,0.08624007,0.95282244,3.12950037,0.16556356,0.13753940,0.75331554,0.00000000
-2.59629815,3.83318715,0.01126256,0.08182613,0.95908347,3.08718712,0.16386663,0.13889851,0.75147345,0.00000000
-2.59029515,3.79753216,0.01050154,0.07814355,0.96653209,3.05047440,0.16224621,0.14102267,0.75041279,0.00000000
-2.58429215,3.76994896,0.00976392,0.07514934,0.97484038,3.01949795,0.16070132,0.14394537,0.75006536,0.00000000
-2.57828914,3.75044613,0.00905760,0.07279685,0.98362865,2.99429984,0.15922416,0.14769062,0.75032369,0.00000000
-2.57228614,3.73890318,0.00838994,0.07103769,0.99247636,2.97483126,0.15779998,0.15227237,0.75104363,0.00000000
-2.56628314,3.73507685,0.00776752,0.06982351,1.00093503,2.96095706,0.15640731,0.15769406,0.75204878,0.00000000
-2.56028014,3.73861008,0.00719605,0.06910751,1.00854276,2.95246190,0.15501870,0.16394836,0.75313644,0.00000000
-2.55427714,3.74904381,0.00668022,0.06884575,1.01483985,2.94905831,0.15360180,0.17101700,0.75408510,0.00000000
-2.54827414,3.76583136,0.00622361,0.06899820,1.01938509,2.95039655,0.15212095,0.17887081,0.75466301,0.00000000
-2.54227114,3.78835542,0.00582863,0.06952970,1.02177185,2.95607633,0.15053901,0.18746991,0.75463750,0.00000000
-2.53626813,3.81594729,0.00549645,0.07041056,1.02164349,2.96566037,0.14881955,0.19676399,0.75378475,0.00000000
-2.53026513,3.84790808,0.00522706,0.07161707,1.01870745,2.97868964,0.14692918,0.20669280,0.75189929,0.00000000
-2.52426213,3.88353152,0.00501921,0.07313185,1.01274717,2.99470005,0.14483992,0.21718680,0.74880310,0.00000000
-2.51825913,3.92212803,0.00487058,0.07494401,1.00363157,3.01324057,0.14253155,0.22816799,0.74435369,0.00000000
-2.51225613,3.96304950,0.00477778,0.07704916,0.99132150,3.03389215,0.13999376,0.23955089,0.73845082,0.00000000
-2.50625313,4.00571418,0.00473654,0.07944935,0.97587290,3.05628738,0.13722807,0.25124380,0.73104164,0.00000000
-2.50025013,4.04963135,0.00474179,0.08215289,0.95743659,3.08013008,0.13424938,0.26315021,0.72212410,0.00000000
-2.49424712,4.09442474,0.00478788,0.08517396,0.93625460,3.10521436,0.13108699,0.27517046,0.71174832,0.00000000
-2.48824412,4.13985408,0.00486873,0.08853228,0.91265333,3.13144235,0.12778526,0.28720359,0.70001618,0.00000000
-2.48224112,4.18583384,0.00497802,0.09225248,0.88703373,3.15883978,0.12440366,0.29914937,0.68707898,0.00000000
-2.47623812,4.23244804,0.00510936,0.09636350,0.85985910,3.18756828,0.12101623,0.31091040,0.67313355,0.00000000
-2.47023512,4.27996010,0.00525652,0.10089772,0.83164085,3.21793353,0.11771063,0.32239429,0.65841674,0.00000000
-2.46423212,4.32881656,0.00541358,0.10589003,0.80292299,3.25038816,0.11458654,0.33351583,0.64319885,0.00000000
-2.45822911,4.37964357,0.00557512,0.11137665,0.77426584,3.28552832,0.11175367,0.34419892,0.62777595,0.00000000
-2.45222611,4.43323515,0.00573634,0.11739383,0.74622971,3.32408311,0.10932930,0.35437835,0.61246166,0.00000000
-2.44622311,4.49053247,0.00589323,0.12397629,0.71935905,3.36689628,0.10743548,0.36400115,0.59757843,0.00000000
-2.44022011,4.55259379,0.00604266,0.13115551,0.69416764,3.41489979,0.10619588,0.37302750,0.58344869,0.00000000
-2.43421711,4.62055500,0.00618244,0.13895784,0.67112538,3.46907932,0.10573251,0.38143105,0.57038610,0.00000000
-2.42821411,4.69558141,0.00631141,0.14740245,0.65064693,3.53043239,0.10616217,0.38919872,0.55868700,0.00000000
-2.42221111,4.77881185,0.00642945,0.15649925,0.63308262,3.59992002,0.10759289,0.39632980,0.54862241,0.00000000
-2.41620810,4.87129690,0.00653747,0.16624669,0.61871176,3.67841365,0.11012043,0.40283442,0.54043063,0.00000000
-2.41020510,4.97393368,0.00663741,0.17662976,0.60773849,3.76663936,0.11382477,0.40873153,0.53431068,0.00000000
-2.40420210,5.08740009,0.00673219,0.18761803,0.60029024,3.86512209,0.11876690,0.41404636,0.53041669,0.00000000
-2.39819910,5.21209183,0.00682567,0.19916410,0.59641862,3.97413263,0.12498593,0.41880759,0.52885348,0.00000000
-2.39219610,5.34806591,0.00692260,0.21120235,0.59610274,4.09364063,0.13249654,0.42304430,0.52967335,0.00000000
-2.38619310,5.49499435,0.00702856,0.22364833,0.59925466,4.22327669,0.14128700,0.42678298,0.53287438,0.00000000
-2.38019010,5.65213153,0.00714992,0.23639867,0.60572683,4.36230663,0.15131789,0.43004474,0.53840022,0.00000000
-2.37418709,5.81829844,0.00729382,0.24933179,0.61532111,4.50962039,0.16252143,0.43284285,0.54614157,0.00000000
-2.36818409,5.99188617,0.00746812,0.26230937,0.62779901,4.66373778,0.17480181,0.43518090,0.55593928,0.00000000
-2.36218109,6.17088040,0.00768144,0.27517860,0.64289292,4.82283216,0.18803626,0.43705162,0.56758922,0.00000000
-2.35617809,6.35290729,0.00794312,0.28777525,0.66031772,4.98477264,0.20207714,0.43843651,0.58084864,0.00000000
-2.35017509,6.53530029,0.00826326,0.29992751,0.67978243,5.14718390,0.21675503,0.43930630,0.59544403,0.00000000
-2.34417209,6.71518586,0.00865274,0.31146035,0.70100140,5.30752215,0.23188263,0.43962227,0.61108011,0.00000000
-2.33816908,6.88958520,0.00912319,0.32220049,0.72370467,5.46316440,0.24725952,0.43933843,0.62744974,0.00000000
-2.33216608,7.05552763,0.00968702,0.33198158,0.74764695,5.61150746,0.26267767,0.43840437,0.64424424,0.00000000
-2.32616308,7.21017069,0.01035733,0.34064951,0.77261489,5.75007209,0.27792746,0.43676871,0.66116375,0.00000000
-2.32016008,7.35092117,0.01114781,0.34806754,0.79843229,5.87660760,0.29280397,0.43438300,0.67792715,0.00000000
-2.31415708,7.47555084,0.01207261,0.35412104,0.82496295,5.98919135,0.30711335,0.43120582,0.69428103,0.00000000
-2.30815408,7.58230095,0.01314605,0.35872168,0.85211106,6.08631800,0.32067907,0.42720692,0.71000716,0.00000000
-2.30215108,7.66996957,0.01438235,0.36181065,0.87981899,6.16697366,0.33334757,0.42237112,0.72492834,0.00000000
-2.29614807,7.73797680,0.01579520,0.36336101,0.90806257,6.23069046,0.34499321,0.41670185,0.73891192,0.00000000
-2.29014507,7.78640382,0.01739730,0.36337879,0.93684410,6.27757817,0.35552229,0.41022411,0.75187118,0.00000000
-2.28414207,7.81600298,0.01919979,0.36190294,0.96618344,6.30833060,0.36487570,0.40298662,0.76376415,0.00000000
-2.27813907,7.82817769,0.02121166,0.35900402,0.99610753,6.32420563,0.37303038,0.39506312,0.77459025,0.00000000
-2.27213607,7.82493245,0.02343908,0.35478164,1.02663902,6.32697931,0.37999925,0.38655270,0.78438472,0.00000000
-2.26613307,7.80879483,0.02588478,0.34936098,1.05778462,6.31887571,0.38582960,0.37757911,0.79321127,0.00000000
-2.26013007,7.78271284,0.02854740,0.34288818,1.08952381,6.30247538,0.39060020,0.36828899,0.80115347,0.00000000
-2.25412706,7.74993239,0.03142095,0.33552516,1.12179867,6.28060679,0.39441694,0.35884918,0.80830530,0.00000000
-2.24812406,7.71386054,0.03449430,0.32744394,1.15450545,6.25622563,0.39740751,0.34944299,0.81476153,0.00000000
-2.24212106,7.67792096,0.03775090,0.31882069,1.18748847,6.23228765,0.39971513,0.34026581,0.82060845,0.00000000
-2.23611806,7.64540859,0.04116861,0.30982986,1.22053685,6.21162123,0.40149171,0.33151989,0.82591564,0.00000000
-2.23011506,7.61935019,0.04471973,0.30063867,1.25338426,6.19680543,0.40289076,0.32340874,0.83072917,0.00000000
-2.22411206,7.60237730,0.04837127,0.29140205,1.28571203,6.19005947,0.40406043,0.31613116,0.83506667,0.00000000
-2.21810905,7.59661737,0.05208543,0.28225837,1.31715542,6.19314851,0.40513683,0.30987518,0.83891457,0.00000000
-2.21210605,7.60360773,0.05582033,0.27332604,1.34731286,6.20731000,0.40623811,0.30481209,0.84222764,0.00000000
-2.20610305,7.62423610,0.05953095,0.26470109,1.37575777,6.23320361,0.40745949,0.30109080,0.84493086,0.00000000
-2.20010005,7.65870956,0.06317023,0.25645587,1.40205242,6.27088680,0.40886940,0.29883273,0.84692335,0.00000000
-2.19409705,7.70655301,0.06669038,0.24863866,1.42576310,6.31981643,0.41050691,0.29812735,0.84808424,0.00000000
-2.18809405,7.76663612,0.07004421,0.24127437,1.44647587,6.37887584,0.41238059,0.29902867,0.84828003,0.00000000
-2.18209105,7.83722705,0.07318661,0.23436611,1.46381214,6.44642567,0.41446869,0.30155264,0.84737288,0.00000000
-2.17608804,7.91606962,0.07607593,0.22789747,1.47744324,6.52037528,0.41672073,0.30567581,0.84522953,0.00000000
-2.17008504,8.00047984,0.07867531,0.22183553,1.48710333,6.59827131,0.41906026,0.31133500,0.84173013,0.00000000
-2.16408204,8.08745702,0.08095392,0.21613413,1.49260001,6.67739871,0.42138880,0.31842836,0.83677656,0.00000000
-2.15807904,8.17380416,0.08288792,0.21073758,1.49382218,6.75488972,0.42359051,0.32681748,0.83029989,0.00000000
-2.15207604,8.25625225,0.08446127,0.20558429,1.49074477,6.82783570,0.42553765,0.33633074,0.82226641,0.00000000
-2.14607304,8.33158313,0.08566620,0.20061046,1.48343031,6.89339709,0.42709639,0.34676761,0.81268211,0.00000000
-2.14007004,8.39674597,0.08650342,0.19575339,1.47202724,6.94890702,0.42813270,0.35790392,0.80159535,0.00000000
-2.13406703,8.44896306,0.08698205,0.19095453,1.45676520,6.99196463,0.42851823,0.36949770,0.78909773,0.00000000
-2.12806403,8.48582112,0.08711916,0.18616206,1.43794758,7.02051481,0.42813581,0.38129569,0.77532307,0.00000000
-2.12206103,8.50534543,0.08693918,0.18133287,1.41594186,7.03291198,0.42688437,0.39303996,0.76044474,0.00000000
-2.11605803,8.50605487,0.08647296,0.17643401,1.39116811,7.02796627,0.42468314,0.40447466,0.74467145,0.00000000
-2.11005503,8.48699700,0.08575667,0.17144353,1.36408635,7.00497141,0.42147500,0.41535250,0.72824178,0.00000000
-2.10405203,8.44776313,0.08483062,0.16635077,1.33518328,6.96371452,0.41722881,0.42544090,0.71141779,0.00000000
-2.09804902,8.38848425,0.08373792,0.16115600,1.30495893,6.90446876,0.41194079,0.43452738,0.69447788,0.00000000
-2.09204602,8.30980961,0.08252313,0.15586971,1.27391389,6.82797038,0.40563483,0.44242425,0.67770943,0.00000000
-2.08604302,8.21286993,0.08123100,0.15051136,1.24253733,6.73538249,0.39836180,0.44897240,0.66140128,0.00000000
-2.08004002,8.09922821,0.07990521,0.14510784,1.21129647,6.62824801,0.39019801,0.45404395,0.64583653,0.00000000
-2.07403702,7.97082103,0.07858729,0.13969175,1.18062756,6.50843471,0.38124284,0.45754402,0.63128571,0.00000000
-2.06803402,7.82989350,0.07731562,0.13429949,1.15092858,6.37807508,0.37161575,0.45941135,0.61800069,0.00000000
-2.06203102,7.67893092,0.07612466,0.12896935,1.12255395,6.23950401,0.36145277,0.45961799,0.60620939,0.00000000
-2.05602801,7.52059015,0.07504432,0.12373966,1.09581089,6.09519665,0.35090273,0.45816812,0.59611132,0.00000000
-2.05002501,7.35763310,0.07409953,0.11864717,1.07095766,5.94770883,0.34012329,0.45509608,0.58787428,0.00000000
-2.04402201,7.19286455,0.07330993,0.11372556,1.04820336,5.79962168,0.32927698,0.45046380,0.58163188,0.00000000
-2.03801901,7.02907596,0.07268975,0.10900437,1.02770910,5.65349191,0.31852746,0.44435777,0.57748221,0.00000000
-2.03201601,6.86899616,0.07224782,0.10450820,1.00959039,5.51180844,0.30803601,0.43688575,0.57548743,0.00000000
-2.02601301,6.71524971,0.07198768,0.10025630,0.99392032,5.37695577,0.29795846,0.42817329,0.57567422,0.00000000
-2.02001001,6.57032267,0.07190773,0.09626251,0.98073351,5.25118386,0.28844249,0.41836026,0.57803513,0.00000000
-2.01400700,6.43653550,0.07200154,0.09253555,0.97003034,5.13658414,0.27962552,0.40759751,0.58253061,0.00000000
-2.00800400,6.31602228,0.07225813,0.08907962,0.96178142,5.03507067,0.27163303,0.39604371,0.58909161,0.00000000
-2.00200100,6.21071501,0.07266237,0.08589519,0.95593202,4.94836563,0.26457744,0.38386244,0.59762271,0.00000000
-1.99599800,6.12233189,0.07319530,0.08298002,0.95240634,4.87798786,0.25855744,0.37121959,0.60800555,0.00000000
-1.98999500,6.05236831,0.07383461,0.08033023,0.95111149,4.82524347,0.25365765,0.35828104,0.62010253,0.00000000
-1.98399200,6.00208919,0.07455508,0.07794142,0.95194111,4.79121746,0.24994876,0.34521060,0.63376050,0.00000000
-1.97798899,5.97252171,0.07532908,0.07580966,0.95477864,4.77676561,0.24748786,0.33216829,0.64881446,0.00000000
-1.97198599,5.96444767,0.07612707,0.07393240,0.95950010,4.78250598,0.24631905,0.31930871,0.66509108,0.00000000
-1.96598299,5.97839481,0.07691828,0.07230918,0.96597663,4.80880979,0.24647414,0.30677967,0.68241189,0.00000000
-1.95997999,6.01462704,0.07767124,0.07094203,0.97407650,4.85579165,0.24797351,0.29472092,0.70059618,0.00000000
-1.95397699,6.07313360,0.07835453,0.06983569,0.98366695,4.92329942,0.25082691,0.28326293,0.71946333,0.00000000
-1.94797399,6.15361784,0.07893749,0.06899744,0.99461558,5.01090431,0.25503436,0.27252581,0.73883478,0.00000000
-1.94197099,6.25548602,0.07939094,0.06843678,1.00679158,5.11789190,0.26058685,0.26261819,0.75853533,0.00000000
-1.93596798,6.37783749,0.07968792,0.06816473,1.02006660,5.24325516,0.26746708,0.25363620,0.77839399,0.00000000
-1.92996498,6.51945709,0.07980448,0.06819299,1.03431535,5.38569032,0.27564999,0.24566247,0.79824433,0.00000000
-1.92396198,6.67881108,0.07972027,0.06853292,1.04941585,5.54359683,0.28510313,0.23876521,0.81792433,0.00000000
-1.91795898,6.85404785,0.07941923,0.06919442,1.06524939,5.71508232,0.29578688,0.23299735,0.83727582,0.00000000
-1.91195598,7.04300436,0.07889000,0.07018474,1.08170003,5.89797340,0.30765451,0.22839587,0.85614372,0.00000000
-1.90595298,7.24321933,0.07812637,0.07150738,1.09865369,6.08983316,0.32065194,0.22498118,0.87437502,0.00000000
-1.89994997,7.45195382,0.07712741,0.07316103,1.11599687,6.28798553,0.33471742,0.22275673,0.89181769,0.00000000
-1.89394697,7.66621960,0.07589753,0.07513866,1.13361483,6.48954704,0.34978088,0.22170886,0.90831972,0.00000000
-1.88794397,7.88281540,0.07444628,0.07742683,1.15138952,6.69146548,0.36576326,0.22180681,0.92372829,0.00000000
-1.88194097,8.09837067,0.07278807,0.08000525,1.16919714,6.89056527,0.38257551,0.22300296,0.93788926,0.00000000
-1.87593797,8.30939641,0.07094159,0.08284654,1.18690559,7.08359858,0.40011770,0.22523336,0.95064712,0.00000000
-1.86993497,8.51234187,0.06892913,0.08591637,1.20437187,7.26730128,0.41827791,0.22841843,0.96184534,0.00000000
-1.86393197,8.70365614,0.06677581,0.08917384,1.22143983,7.43845238,0.43693130,0.23246399,0.97132742,0.00000000
-1.85792896,8.87985303,0.06450863,0.09257208,1.23793824,7.59393536,0.45593924,0.23726243,0.97893845,0.00000000
-1.85192596,9.03757761,0.06215557,0.09605926,1.25367964,7.73079999,0.47514873,0.24269409,0.98452727,0.00000000
-1.84592296,9.17367269,0.05974458,0.09957966,1.26846013,7.84632258,0.49439215,0.24862894,0.98794928,0.00000000
-1.83991996,9.28524337,0.05730269,0.10307506,1.28206029,7.93806329,0.51348740,0.25492837,0.98906966,0.00000000
