energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Li_s_up,Li_s_down,S_s_up,S_s_down,S_p_up,S_p_down
-2.77038519,4.74631856,-1.39044372,0.00192884,-0.00268735,0.24724820,-0.23971501,0.73129047,-0.34925915,3.22284141,-0.42547227,0.11110377,-0.07231564,0.02617462,-0.00477813,1.13963031,-0.64028241
-2.76438219,4.78136406,-1.42021874,0.00186317,-0.00249951,0.25090459,-0.24733244,0.74847735,-0.34795233,3.22755741,-0.44290537,0.10954434,-0.07508217,0.02574350,-0.00454011,1.16280392,-0.64516100
-2.75837919,4.79716819,-1.45641729,0.00179024,-0.00232552,0.25328543,-0.25570126,0.76216271,-0.34745223,3.21957794,-0.46244357,0.10747617,-0.07803841,0.02523090,-0.00435859,1.18133589,-0.65313699
-2.75237619,4.79368484,-1.49866686,0.00171145,-0.00216573,0.25437022,-0.26476641,0.77211956,-0.34771938,3.19924708,-0.48390960,0.10494419,-0.08114225,0.02464821,-0.00422877,1.19490102,-0.66411077
-2.74637319,4.77121753,-1.54646786,0.00162823,-0.00202051,0.25416086,-0.27445531,0.77818328,-0.34869091,3.16714709,-0.50708304,0.10200023,-0.08434886,0.02400685,-0.00414539,1.20325651,-0.67792689
-2.74037019,4.73041699,-1.59920524,0.00154206,-0.00189022,0.25268157,-0.28467884,0.78025730,-0.35028242,3.12408737,-0.53170510,0.09870128,-0.08761171,0.02331797,-0.00410288,1.20624936,-0.69437867
-2.73436718,4.67227252,-1.65616291,0.00145442,-0.00177508,0.24997820,-0.29533269,0.77831731,-0.35239072,3.07108976,-0.55748417,0.09510780,-0.09088367,0.02259214,-0.00409552,1.20382215,-0.71321401
-2.72836418,4.59809733,-1.71654053,0.00136675,-0.00167520,0.24611702,-0.30629889,0.77241365,-0.35489730,3.00937045,-0.58410204,0.09128194,-0.09411798,0.02183911,-0.00411754,1.19601675,-0.73414249
-2.72236118,4.50950787,-1.77947192,0.00128044,-0.00159050,0.24118307,-0.31744778,0.76267177,-0.35767238,2.94031878,-0.61122070,0.08728578,-0.09726924,0.02106764,-0.00416330,1.18297590,-0.75684312
-2.71635818,4.40839717,-1.84404448,0.00119685,-0.00152070,0.23527800,-0.32863996,0.74929060,-0.36057922,2.86547332,-0.63848929,0.08317980,-0.10029420,0.02028539,-0.00422733,1.16494226,-0.78097250
-2.71035518,4.29690238,-1.90931900,0.00111720,-0.00146533,0.22851766,-0.33972861,0.73253889,-0.36347859,2.78649526,-0.66555127,0.07902144,-0.10315255,0.01949887,-0.00430444,1.14225505,-0.80617324
-2.70435218,4.17736672,-1.97434929,0.00104265,-0.00142370,0.22102939,-0.35056183,0.71274957,-0.36623307,2.70513949,-0.69205148,0.07486387,-0.10580745,0.01871350,-0.00438977,1.11534392,-0.83208195
-2.69834917,4.05229611,-2.03820125,0.00097424,-0.00139495,0.21294907,-0.36098525,0.69031212,-0.36871114,2.62322332,-0.71764307,0.07075505,-0.10822601,0.01793361,-0.00447887,1.08472041,-0.85833695
-2.69234617,3.92431092,-2.09997077,0.00091290,-0.00137808,0.20441820,-0.37084473,0.66566335,-0.37079072,2.54259324,-0.74199410,0.06673705,-0.11037958,0.01716264,-0.00456767,1.05096692,-0.88458521
-2.68634317,3.79609351,-2.15880039,0.00085943,-0.00137193,0.19558077,-0.37998927,0.63927672,-0.37236234,2.46508980,-0.76479369,0.06284556,-0.11224401,0.01640320,-0.00465262,1.01472352,-0.91048841
-2.68034017,3.67033225,-2.21389440,0.00081451,-0.00137524,0.18658038,-0.38827411,0.61165056,-0.37333152,2.39251109,-0.78575778,0.05910975,-0.11379967,0.01565731,-0.00473061,0.97667297,-0.93572818
-2.67433717,3.54966300,-2.26453232,0.00077868,-0.00138670,0.17755729,-0.39556401,0.58329557,-0.37362065,2.32657509,-0.80463431,0.05555228,-0.11503153,0.01492652,-0.00479906,0.93752421,-0.96001033
-2.66833417,3.43660928,-2.31008069,0.00075236,-0.00140495,0.16864575,-0.40173667,0.55472199,-0.37317022,2.26888156,-0.82120779,0.05218954,-0.11592910,0.01421212,-0.00485596,0.89799499,-0.98306824
-2.66233117,3.33352240,-2.35000333,0.00073582,-0.00142862,0.15997152,-0.40668629,0.52642683,-0.37193941,2.22087413,-0.83530337,0.04903206,-0.11648639,0.01351522,-0.00489981,0.85879400,-1.00466539
-2.65632816,3.24252303,-2.38386994,0.00072917,-0.00145639,0.15164964,-0.41032718,0.49888158,-0.36990631,2.18380340,-0.84679021,0.04608500,-0.11670182,0.01283694,-0.00492974,0.82060319,-1.02459733
-2.65032516,3.16544583,-2.41136330,0.00073239,-0.00148697,0.14378250,-0.41259725,0.47252082,-0.36706758,2.15869203,-0.85558425,0.04334880,-0.11657818,0.01217845,-0.00494549,0.78406064,-1.04269311
-2.64432216,3.10378884,-2.43228501,0.00074532,-0.00151916,0.13645820,-0.41346145,0.44773200,-0.36343791,2.14630285,-0.86165031,0.04081981,-0.11612256,0.01154105,-0.00494742,0.74974475,-1.05881635
-2.63831916,3.05866930,-2.44655992,0.00076760,-0.00155186,0.12974932,-0.41291474,0.42484673,-0.35904917,2.14711116,-0.86500354,0.03849096,-0.11534631,0.01092616,-0.00493658,0.71816002,-1.07286621
-2.63231616,3.03078745,-2.45423921,0.00079874,-0.00158408,0.12371195,-0.41098470,0.40413384,-0.35394939,2.16128235,-0.86571014,0.03635245,-0.11426504,0.01033534,-0.00491470,0.68972506,-1.08477835
-2.62631316,3.02039994,-2.45550212,0.00083809,-0.00161499,0.11838512,-0.40773341,0.38579440,-0.34820173,2.18865596,-0.86388741,0.03439238,-0.11289853,0.00977020,-0.00488424,0.66476298,-1.09452597
-2.62031016,3.02730414,-2.45065626,0.00088484,-0.00164389,0.11379063,-0.40325859,0.36995871,-0.34188336,2.22873726,-0.85970294,0.03259732,-0.11127073,0.00923239,-0.00484835,0.64349470,-1.10212100
-2.61430715,3.05083433,-2.44013637,0.00093803,-0.00167024,0.10993314,-0.39769377,0.35668545,-0.33508430,2.28069711,-0.85337312,0.03095288,-0.10940962,0.00872344,-0.00481093,0.62603504,-1.10761555
-2.60830415,3.08987053,-2.42450150,0.00099653,-0.00169370,0.10680074,-0.39120737,0.34596285,-0.32790636,2.34338100,-0.84516080,0.02944414,-0.10734704,0.00824472,-0.00477659,0.61239211,-1.11110340
-2.60230115,3.14286047,-2.40443034,0.00105914,-0.00171408,0.10436570,-0.38400071,0.33771186,-0.32046194,2.41532738,-0.83537208,0.02805612,-0.10511846,0.00779731,-0.00475061,0.60246954,-1.11272163
-2.59629815,3.20785430,-2.38071456,0.00112450,-0.00173140,0.10258571,-0.37630483,0.33179117,-0.31287298,2.49479559,-0.82435234,0.02677407,-0.10276256,0.00738196,-0.00473894,0.59607184,-1.11265213
-2.59029515,3.28255190,-2.35425018,0.00119120,-0.00174584,0.10140529,-0.36837616,0.32800378,-0.30526967,2.57980304,-0.81248136,0.02558384,-0.10032084,0.00699894,-0.00474814,0.59291249,-1.11112277
-2.58429215,3.36436142,-2.32602663,0.00125775,-0.00175777,0.10075751,-0.36049120,0.32610511,-0.29778922,2.66817094,-0.80016771,0.02447209,-0.09783697,0.00664808,-0.00478526,0.59262453,-1.10840812
-2.57828914,3.45046794,-2.29711355,0.00132267,-0.00176774,0.10056597,-0.35294022,0.32581211,-0.29057437,2.75757762,-0.78784236,0.02342651,-0.09535609,0.00632863,-0.00485777,0.59477340,-1.10482934
-2.57228614,3.53791014,-2.26864530,0.00138447,-0.00177645,0.10074692,-0.34602019,0.32681331,-0.28377184,2.84561808,-0.77595157,0.02243601,-0.09292403,0.00603938,-0.00497345,0.59887150,-1.10075307
-2.56628314,3.62366290,-2.24180318,0.00144171,-0.00178476,0.10121156,-0.34002724,0.32877929,-0.27753048,2.92986793,-0.76494924,0.02149082,-0.09058642,0.00577856,-0.00514024,0.60439412,-1.09658900
-2.56028014,3.70472326,-2.21779548,0.00149306,-0.00179363,0.10186840,-0.33524880,0.33137345,-0.27199922,3.00795000,-0.75528873,0.02058263,-0.08838771,0.00554399,-0.00536605,0.61079617,-1.09278597
-2.55427714,3.77819696,-2.19783562,0.00153730,-0.00180413,0.10262569,-0.33195569,0.33426256,-0.26732482,3.07760122,-0.74741433,0.01970464,-0.08637026,0.00533310,-0.00565861,0.61752928,-1.08982634
-2.54827414,3.84138286,-2.18311850,0.00157340,-0.00181739,0.10339378,-0.33039451,0.33712691,-0.26364932,3.13673770,-0.74175253,0.01885161,-0.08457335,0.00514301,-0.00602526,0.62405863,-1.08821858
-2.54227114,3.89185230,-2.17479562,0.00160052,-0.00183454,0.10408743,-0.33078046,0.33966975,-0.26110733,3.18351570,-0.73870317,0.01801992,-0.08303226,0.00497068,-0.00647273,0.62987915,-1.08848800
-2.53626813,3.92752074,-2.17394922,0.00161803,-0.00185671,0.10462796,-0.33329099,0.34162567,-0.25982310,3.21638634,-0.73863082,0.01720751,-0.08177747,0.00481298,-0.00700693,0.63453039,-1.09116567
-2.53026513,3.94670932,-2.18156610,0.00162557,-0.00188494,0.10494519,-0.33806035,0.34276776,-0.25990747,3.23414210,-0.74185632,0.01641390,-0.08083390,0.00466686,-0.00763267,0.63760978,-1.09677573
-2.52426213,3.94819415,-2.19851163,0.00162305,-0.00192015,0.10497915,-0.34517532,0.34291338,-0.26145482,3.23595343,-0.74864888,0.01564013,-0.08022035,0.00452941,-0.00835351,0.63878382,-1.10582125
-2.51825913,3.93124169,-2.22550465,0.00161064,-0.00196311,0.10468142,-0.35467221,0.34192824,-0.26454000,3.22139423,-0.75921886,0.01488870,-0.07994906,0.00439800,-0.00917146,0.63779682,-1.11876902
-2.51225613,3.89562909,-2.26309395,0.00158878,-0.00201434,0.10401621,-0.36653523,0.33972890,-0.26921541,3.19045523,-0.77371129,0.01416347,-0.08002543,0.00427039,-0.01008683,0.63447700,-1.13603372
-2.50625313,3.84164894,-2.31163691,0.00155820,-0.00207414,0.10296101,-0.38069623,0.33628353,-0.27550828,3.14354483,-0.79220050,0.01346959,-0.08044798,0.00414479,-0.01109801,0.62873971,-1.15796193
-2.50025013,3.77009829,-2.37128132,0.00151985,-0.00214248,0.10150688,-0.39703590,0.33161094,-0.28341838,3.08147762,-0.81468591,0.01281336,-0.08120840,0.00401992,-0.01220134,0.62058787,-1.18481665
-2.49424712,3.68225264,-2.44195073,0.00147491,-0.00221905,0.09965832,-0.41538628,0.32577801,-0.29291611,3.00545082,-0.84108908,0.01220213,-0.08229181,0.00389509,-0.01339100,0.61010945,-1.21676271
-2.48824412,3.57982593,-2.52333420,0.00142478,-0.00230316,0.09743279,-0.43553446,0.31889567,-0.30394118,2.91700985,-0.87125227,0.01164411,-0.08367721,0.00377019,-0.01465894,0.59747229,-1.25385401
-2.48224112,3.46491807,-2.61488094,0.00137100,-0.00239382,0.09485981,-0.45722744,0.31111354,-0.31640197,2.81800418,-0.90493854,0.01114827,-0.08533800,0.00364571,-0.01599487,0.58291648,-1.29602289
-2.47623812,3.33995202,-2.71580035,0.00131524,-0.00248967,0.09197979,-0.48017793,0.30261347,-0.33017560,2.71053509,-0.94183345,0.01072414,-0.08724264,0.00352269,-0.01738633,0.56674447,-1.34307240
-2.47023512,3.20760268,-2.82506770,0.00125927,-0.00258908,0.08884251,-0.50407079,0.29360228,-0.34510880,2.59689727,-0.98154840,0.01038162,-0.08935543,0.00340275,-0.01881883,0.54930959,-1.39467178
-2.46423212,3.07072006,-2.94143576,0.00120488,-0.00269013,0.08550540,-0.52857012,0.28430398,-0.36101965,2.47951623,-1.02362568,0.01013080,-0.09163733,0.00328796,-0.02027599,0.53100307,-1.45035580
-2.45822911,2.93224920,-3.06345229,0.00115387,-0.00279067,0.08203162,-0.55332657,0.27495159,-0.37770012,2.36088344,-1.06754508,0.00998170,-0.09404683,0.00318081,-0.02173984,0.51224032,-1.50952794
-2.45222611,2.79514955,-3.18948329,0.00110800,-0.00288842,0.07848800,-0.57798473,0.26577916,-0.39491949,2.24349139,-1.11273209,0.00994409,-0.09654085,0.00308414,-0.02319110,0.49344688,-1.57146778
-2.44622311,2.66231599,-3.31774158,0.00106897,-0.00298098,0.07494302,-0.60219042,0.25701389,-0.41242844,2.12977026,-1.15856749,0.01002720,-0.09907563,0.00300101,-0.02460960,0.47504444,-1.63534249
-2.44022011,2.53650390,-3.44632022,0.00103834,-0.00306595,0.07146469,-0.62559760,0.24886890,-0.42996390,2.02202805,-1.20439817,0.01023947,-0.10160760,0.00293465,-0.02597466,0.45743752,-1.70022226
-2.43421711,2.42026020,-3.57322999,0.00101751,-0.00314100,0.06811856,-0.64787477,0.24153670,-0.44725440,1.92239558,-1.24954906,0.01058827,-0.10409423,0.00288832,-0.02726560,0.44100119,-1.76509942
-2.42821411,2.31586195,-3.69644007,0.00100773,-0.00320392,0.06496591,-0.66871073,0.23518358,-0.46402585,1.83277775,-1.29333575,0.01107964,-0.10649484,0.00286525,-0.02846215,0.42607011,-1.82891060
-2.42221111,2.22526393,-3.81392079,0.00101002,-0.00325275,0.06206203,-0.68781946,0.22994500,-0.48000753,1.75481182,-1.33507770,0.01171802,-0.10877125,0.00286852,-0.02954502,0.41292933,-1.89056150
-2.41620810,2.15005613,-3.92368737,0.00102516,-0.00328578,0.05945483,-0.70494418,0.22592227,-0.49493816,1.68983371,-1.37411159,0.01250601,-0.11088849,0.00290096,-0.03049631,0.40180699,-1.94895339
-2.41020510,2.09143186,-4.02384334,0.00105370,-0.00330167,0.05718364,-0.71986053,0.22318020,-0.50857179,1.63885258,-1.40980457,0.01344412,-0.11281532,0.00296509,-0.03130001,0.39286899,-2.00301054
-2.40420210,2.05016687,-4.11262243,0.00109589,-0.00329944,0.05527835,-0.73237868,0.22174608,-0.52068337,1.60253416,-1.44156697,0.01453065,-0.11452465,0.00306302,-0.03194243,0.38621583,-2.05170761
-2.39819910,2.02660954,-4.18842754,0.00115173,-0.00327856,0.05375878,-0.74234471,0.22160981,-0.53107377,1.58119272,-1.46886422,0.01576151,-0.11599386,0.00319641,-0.03241250,0.38188155,-2.09409620
-2.39219610,2.02068193,-4.24986578,0.00122090,-0.00323890,0.05263447,-0.74964102,0.22272498,-0.53957410,1.57479179,-1.49122756,0.01713018,-0.11720503,0.00336638,-0.03270210,0.37983462,-2.12932934
-2.38619310,2.03189152,-4.29577826,0.00130282,-0.00318077,0.05190462,-0.75418612,0.22501105,-0.54604922,1.58295318,-1.50826329,0.01862772,-0.11814496,0.00357350,-0.03280628,0.37998079,-2.15668336
-2.38019010,2.05935293,-4.32526386,0.00139661,-0.00310491,0.05155848,-0.75593369,0.22835639,-0.55040020,1.60497402,-1.51966025,0.02024288,-0.11880512,0.00381774,-0.03272334,0.38216757,-2.17557608
-2.37418709,2.10181890,-4.33769617,0.00150112,-0.00301242,0.05157587,-0.75487121,0.23262196,-0.55256580,1.63985142,-1.52519534,0.02196221,-0.11918143,0.00409844,-0.03245492,0.38619029,-2.18558078
-2.36818409,2.15771990,-4.33273315,0.00161493,-0.00290474,0.05192802,-0.75101816,0.23764574,-0.55252285,1.68631398,-1.52473686,0.02377041,-0.11927395,0.00441434,-0.03200586,0.39179930,-2.18643542
-2.36218109,2.22521114,-4.31031918,0.00173641,-0.00278362,0.05257859,-0.74442399,0.24324753,-0.55028555,1.74285954,-1.51824567,0.02565053,-0.11908639,0.00476357,-0.03138411,0.39870831,-2.17804682
-2.35617809,2.30222600,-4.27067967,0.00186371,-0.00265100,0.05348487,-0.73516592,0.24923412,-0.54590376,1.80779832,-1.50577405,0.02758449,-0.11862558,0.00514365,-0.03060045,0.40660333,-2.16048967
-2.35017509,2.38653460,-4.21430852,0.00199483,-0.00250900,0.05459915,-0.72334664,0.25540469,-0.53946035,1.87930044,-1.48746240,0.02955343,-0.11790085,0.00555156,-0.02966821,0.41515217,-2.13400054
-2.34417209,2.47580613,-4.14194898,0.00212762,-0.00235983,0.05587012,-0.70909205,0.26155622,-0.53106777,1.95544689,-1.46353393,0.03153820,-0.11692332,0.00598375,-0.02860285,0.42401420,-2.09896726
-2.33816908,2.56767349,-4.05456889,0.00225991,-0.00220572,0.05724440,-0.69254894,0.26748891,-0.52086404,2.03428257,-1.43428753,0.03351989,-0.11570528,0.00643622,-0.02742157,0.43284997,-2.05591416
-2.33216608,2.65979853,-3.95333120,0.00238946,-0.00204885,0.05866802,-0.67388281,0.27301144,-0.50900818,2.11387016,-1.40008906,0.03548027,-0.11425950,0.00690456,-0.02614281,0.44133067,-2.00548397
-2.32616308,2.74993637,-3.83956119,0.00251411,-0.00189134,0.06008795,-0.65327564,0.27794592,-0.49567559,2.19234357,-1.36136155,0.03740224,-0.11259859,0.00738401,-0.02478580,0.44914708,-1.94841719
-2.32016008,2.83599685,-3.71471158,0.00263180,-0.00173513,0.06145351,-0.63092369,0.28213248,-0.48105322,2.26795920,-1.31857447,0.03927026,-0.11073456,0.00786955,-0.02337010,0.45601779,-1.88552994
-2.31415708,2.91610164,-3.58032694,0.00274060,-0.00158202,0.06271765,-0.60703535,0.28543334,-0.46533507,2.33914387,-1.27223274,0.04107068,-0.10867840,0.00835596,-0.02191508,0.46169657,-1.81769128
-2.30815408,2.98863509,-3.43800869,0.00283882,-0.00143355,0.06383820,-0.58182881,0.28773634,-0.44871797,2.40453774,-1.22286555,0.04279198,-0.10643985,0.00883792,-0.02043954,0.46597859,-1.74580089
-2.30215108,3.05228738,-3.28938208,0.00292504,-0.00129107,0.06477885,-0.55552979,0.28895774,-0.43139784,2.46303095,-1.17101568,0.04442499,-0.10402731,0.00931006,-0.01896128,0.46870551,-1.67076814
-2.29614807,3.10608847,-3.13606591,0.00299812,-0.00115568,0.06550996,-0.52836917,0.28904430,-0.41356668,2.51379278,-1.11722941,0.04596296,-0.10144792,0.00976705,-0.01749683,0.46976913,-1.59349324
-2.29014507,3.14943188,-2.97964622,0.00305729,-0.00102821,0.06600917,-0.50058042,0.28797456,-0.39541015,2.55629228,-1.06204750,0.04740158,-0.09870781,0.01020369,-0.01606111,0.46911360,-1.51485117
-2.28414207,3.18208709,-2.82165424,0.00310211,-0.00090928,0.06626180,-0.47239714,0.28575912,-0.37710598,2.59030952,-1.00599729,0.04873887,-0.09581245,0.01061497,-0.01466725,0.46673611,-1.43567866
-2.27813907,3.20420042,-2.66354914,0.00313256,-0.00079928,0.06626092,-0.44405039,0.28244018,-0.35882302,2.61593712,-0.94958618,0.04997513,-0.09276715,0.01099614,-0.01332647,0.46268601,-1.35676468
-2.27213607,3.21628388,-2.50670551,0.00314895,-0.00069839,0.06600730,-0.41576620,0.27809006,-0.34072098,2.63357180,-0.89329650,0.05111266,-0.08957756,0.01134282,-0.01204800,0.45706239,-1.27884416
-2.26613307,3.21919249,-2.35240545,0.00315196,-0.00060661,0.06550905,-0.38776302,0.27280886,-0.32295070,2.64389607,-0.83758178,0.05215557,-0.08625031,0.01165103,-0.01083907,0.45001023,-1.20259502
-2.26013007,3.21409047,-2.20183480,0.00314260,-0.00052378,0.06478105,-0.36024936,0.26672129,-0.30565488,2.64785066,-0.78286432,0.05310953,-0.08279351,0.01191726,-0.00970495,0.44171509,-1.12863787
-2.25412706,3.20240749,-2.05608279,0.00312217,-0.00044960,0.06384425,-0.33342162,0.25997274,-0.28896904,2.64659848,-0.72953399,0.05398148,-0.07921730,0.01213854,-0.00864908,0.43239663,-1.05753802
-2.24812406,3.18578623,-1.91614446,0.00309221,-0.00038367,0.06272466,-0.30746218,0.25272473,-0.27302254,2.64148113,-0.67794790,0.05477939,-0.07553422,0.01231251,-0.00767322,0.42230115,-0.98980912
-2.24212106,3.16602295,-1.78292472,0.00305442,-0.00032551,0.06145240,-0.28253780,0.24514977,-0.25793957,2.63396951,-0.62843095,0.05551196,-0.07175951,0.01243740,-0.00677758,0.41169331,-0.92591772
-2.23611806,3.14500291,-1.65724349,0.00301064,-0.00027458,0.06006049,-0.25879832,0.23742598,-0.24383982,2.62560996,-0.58127683,0.05618841,-0.06791122,0.01251214,-0.00596105,0.40084726,-0.86628801
-2.23011506,3.12463290,-1.53984059,0.00296277,-0.00023030,0.05858366,-0.23637575,0.22973147,-0.23083887,2.61796781,-0.53674933,0.05681817,-0.06401020,0.01253631,-0.00522142,0.39003766,-0.81130612
-2.22411206,3.10677289,-1.43138003,0.00291268,-0.00019208,0.05705710,-0.21538373,0.22223876,-0.21904792,2.61257003,-0.49508369,0.05741071,-0.06007984,0.01251022,-0.00455556,0.37953073,-0.76132346
-2.21810905,3.09316923,-1.33245265,0.00286220,-0.00015932,0.05551530,-0.19591728,0.21510940,-0.20857300,2.61084911,-0.45648779,0.05797528,-0.05614573,0.01243483,-0.00395965,0.36957557,-0.71665839
-2.21210605,3.08539151,-1.24357687,0.00281301,-0.00013146,0.05399089,-0.17805284,0.20848901,-0.19951361,2.61408978,-0.42114314,0.05852067,-0.05223516,0.01231179,-0.00342937,0.36039632,-0.67759621
-2.20610305,3.08477528,-1.16519710,0.00276666,-0.00010793,0.05251361,-0.16184864,0.20250288,-0.19196062,2.62338055,-0.38920529,0.05905497,-0.04837650,0.01214334,-0.00296008,0.35218509,-0.64438699
-2.20010005,3.09237265,-1.09767986,0.00272447,-0.00008821,0.05110940,-0.14734517,0.19725234,-0.18599370,2.63957176,-0.36080388,0.05958537,-0.04459851,0.01193233,-0.00254697,0.34509620,-0.61724149
-2.19409705,3.10891237,-1.04130757,0.00268758,-0.00007182,0.04979967,-0.13456586,0.19281200,-0.18167828,2.66324143,-0.33604212,0.06011784,-0.04092962,0.01168206,-0.00218522,0.33924172,-0.59632522
-2.18809405,3.13477108,-0.99627054,0.00265691,-0.00005832,0.04860072,-0.12351777,0.18922793,-0.17906217,2.69467052,-0.31499582,0.06065693,-0.03739717,0.01139630,-0.00187009,0.33468860,-0.58175090
-2.18209105,3.16995658,-0.96265750,0.00263317,-0.00004731,0.04752343,-0.11419238,0.18651699,-0.17817207,2.73382819,-0.29771199,0.06120553,-0.03402676,0.01107910,-0.00159699,0.33145741,-0.57357001
-2.17608804,3.21410420,-0.94044540,0.00261690,-0.00003843,0.04657304,-0.10656625,0.18466710,-0.17901017,2.78036816,-0.28420721,0.06176464,-0.03084163,0.01073477,-0.00136161,0.32952280,-0.57176372
-2.17008504,3.26648638,-0.92948936,0.00260850,-0.00003139,0.04574928,-0.10060179,0.18363870,-0.18155100,2.83363614,-0.27446578,0.06233318,-0.02786207,0.01036774,-0.00115992,0.32881562,-0.57623402
-2.16408204,3.32603536,-0.92951337,0.00260832,-0.00002590,0.04504657,-0.09624781,0.18336720,-0.18573880,2.89268860,-0.26843801,0.06290786,-0.02510512,0.00998246,-0.00098818,0.32922663,-0.58679577
-2.15807904,3.39137863,-0.94010292,0.00261666,-0.00002174,0.04445453,-0.09344009,0.18376626,-0.19148565,2.95632223,-0.26603862,0.06348319,-0.02258416,0.00958333,-0.00084302,0.33061164,-0.60317015
-2.15207604,3.46088585,-0.96070012,0.00263387,-0.00001872,0.04395854,-0.09210192,0.18473200,-0.19867050,3.02311344,-0.26714567,0.06405143,-0.02030885,0.00917458,-0.00072136,0.33279794,-0.62498036
-2.14607304,3.53272592,-0.99060223,0.00266046,-0.00001668,0.04354058,-0.09214455,0.18614772,-0.20713924,3.09146660,-0.27159999,0.06460283,-0.01828506,0.00876025,-0.00062048,0.33559174,-0.65175002
-2.14007004,3.60493226,-1.02896423,0.00269710,-0.00001548,0.04318005,-0.09346772,0.18788911,-0.21670599,3.15966945,-0.27920553,0.06512584,-0.01651494,0.00834408,-0.00053793,0.33878629,-0.68290482
-2.13406703,3.67547399,-1.07480587,0.00274476,-0.00001501,0.04285475,-0.09596028,0.18982965,-0.22715562,3.22595387,-0.28973049,0.06560753,-0.01499710,0.00792949,-0.00047155,0.34217047,-0.71777753
-2.12806403,3.74233051,-1.12702346,0.00280471,-0.00001520,0.04254189,-0.09950082,0.19184609,-0.23824755,3.28855969,-0.30290971,0.06603406,-0.01372691,0.00751959,-0.00041944,0.34553743,-0.75561680
-2.12206103,3.80356661,-1.18440661,0.00287862,-0.00001598,0.04221907,-0.10395860,0.19382362,-0.24972065,3.34579925,-0.31844804,0.06639132,-0.01269678,0.00711711,-0.00037991,0.34869291,-0.79559952
-2.11605803,3.85740522,-1.24565947,0.00296853,-0.00001730,0.04186524,-0.10919462,0.19566063,-0.26129924,3.39612021,-0.33602500,0.06666561,-0.01189656,0.00672451,-0.00035147,0.35146300,-0.83684648
-2.11005503,3.90229499,-1.30942643,0.00307696,-0.00001912,0.04146160,-0.11506290,0.19727292,-0.27270001,3.43816416,-0.35530063,0.06684437,-0.01131388,0.00634392,-0.00033282,0.35370102,-0.87844118
-2.10405203,3.93696980,-1.37432123,0.00320680,-0.00002141,0.04099235,-0.12141207,0.19859699,-0.28363942,3.47081846,-0.37592240,0.06691695,-0.01093462,0.00597723,-0.00032276,0.35529308,-0.91945087
-2.09804902,3.96049789,-1.43895896,0.00336135,-0.00002417,0.04044532,-0.12808722,0.19959253,-0.29384159,3.49325940,-0.39753312,0.06687533,-0.01074324,0.00562616,-0.00032025,0.35616236,-0.95894943
-2.09204602,3.97231839,-1.50198973,0.00354424,-0.00002737,0.03981247,-0.13493195,0.20024372,-0.30304613,3.50498457,-0.41977965,0.06671482,-0.01072321,0.00529227,-0.00032431,0.35627172,-0.99604101
-2.08604302,3.97226372,-1.56213290,0.00375938,-0.00003101,0.03909016,-0.14179065,0.20055964,-0.31101572,3.50583321,-0.44232223,0.06643464,-0.01085731,0.00497709,-0.00033407,0.35562465,-1.02988373
-2.08004002,3.96056686,-1.61821061,0.00401082,-0.00003510,0.03827928,-0.14851099,0.20057345,-0.31754306,3.49599351,-0.46484394,0.06603837,-0.01112804,0.00468213,-0.00034869,0.35426451,-1.05971229
-2.07403702,3.93785329,-1.66917940,0.00430268,-0.00003962,0.03738519,-0.15494641,0.20034065,-0.32245692,3.47599655,-0.48706026,0.06553420,-0.01151787,0.00440896,-0.00036741,0.35227216,-1.08485885
-2.06803402,3.90511769,-1.71415861,0.00463902,-0.00004457,0.03641745,-0.16095873,0.19993633,-0.32562703,3.44669716,-0.50872816,0.06493505,-0.01200954,0.00415928,-0.00038948,0.34976200,-1.10477104
-2.06203102,3.86368685,-1.75245445,0.00502367,-0.00004996,0.03538947,-0.16642062,0.19945177,-0.32696757,3.40924253,-0.52965441,0.06425847,-0.01258634,0.00393495,-0.00041422,0.34687677,-1.11902666
-2.05602801,3.81517013,-1.78357883,0.00546010,-0.00005579,0.03431799,-0.17121802,0.19899022,-0.32643919,3.36502999,-0.54970277,0.06352632,-0.01323231,0.00373804,-0.00044095,0.34378124,-1.12734427
-2.05002501,3.76139994,-1.80726199,0.00595130,-0.00006204,0.03322244,-0.17525215,0.19866251,-0.32404935,3.31565584,-0.56879973,0.06276429,-0.01393249,0.00357085,-0.00046904,0.34065516,-1.12958931
-2.04402201,3.70436496,-1.82345864,0.00649961,-0.00006873,0.03212425,-0.17844144,0.19858226,-0.31985118,3.26285767,-0.58693844,0.06200124,-0.01467312,0.00343591,-0.00049790,0.33768577,-1.12577568
-2.03801901,3.64613886,-1.83234704,0.00710660,-0.00007584,0.03104611,-0.18072285,0.19886122,-0.31394073,3.20845251,-0.60418053,0.06126841,-0.01544176,0.00333604,-0.00052697,0.33506025,-1.11606252
-2.03201601,3.58880801,-1.83432115,0.00777300,-0.00008337,0.03001126,-0.18205285,0.19960483,-0.30645289,3.15427379,-0.62065574,0.06059855,-0.01622752,0.00327426,-0.00055573,0.33295842,-1.10074660
-2.02601301,3.53440096,-1.82997605,0.00849857,-0.00009131,0.02904272,-0.18240796,0.20090818,-0.29755613,3.10210965,-0.63655912,0.06002496,-0.01702109,0.00325384,-0.00058375,0.33154606,-1.08025060
